#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
4956.05 1.40e-06 9.95e-01 5.18e-03 1.29e-21 2.08e-38 3.89e-37 2.08e-38 
5258.79 1.54e-06 9.96e-01 3.94e-03 3.27e-22 2.03e-38 3.77e-37 2.03e-38 
5580.02 1.95e-06 9.97e-01 2.88e-03 1.15e-22 1.96e-38 3.62e-37 1.96e-38 
5920.87 2.36e-06 9.97e-01 2.86e-03 9.93e-23 2.00e-38 3.66e-37 2.00e-38 
6282.54 2.92e-06 1.00e+00 1.64e-04 6.76e-26 2.13e-38 3.87e-37 2.13e-38 
6666.30 3.74e-06 9.99e-01 6.25e-04 4.50e-25 2.28e-38 4.10e-37 2.28e-38 
7073.50 5.15e-06 1.00e+00 2.50e-05 5.78e-38 2.51e-38 4.46e-37 2.51e-38 
7505.58 7.45e-06 1.00e+00 5.75e-06 6.77e-38 2.96e-38 5.20e-37 2.96e-38 
7964.05 1.26e-05 1.00e+00 3.13e-06 8.10e-38 3.56e-38 6.18e-37 3.56e-38 
8450.53 2.47e-05 1.00e+00 8.27e-07 7.71e-34 4.29e-38 7.32e-37 4.29e-38 
8966.72 4.83e-05 1.00e+00 2.79e-07 1.16e-35 5.53e-38 9.29e-37 5.53e-38 
9514.44 1.32e-04 1.00e+00 3.45e-09 1.72e-37 7.79e-38 1.29e-36 7.79e-38 
10095.62 4.22e-04 1.00e+00 3.26e-10 2.62e-37 1.19e-37 1.95e-36 1.19e-37 
10712.30 6.95e-04 9.99e-01 2.30e-10 4.58e-37 2.08e-37 3.41e-36 2.08e-37 
11366.65 9.72e-04 9.99e-01 2.57e-10 9.60e-37 4.35e-37 7.15e-36 4.35e-37 
12061.10 9.13e-04 9.99e-01 3.47e-11 2.35e-36 1.07e-36 1.75e-35 1.07e-36 
12793.43 9.05e-04 9.99e-01 3.35e-11 5.71e-36 2.59e-36 4.25e-35 2.59e-36 
13528.61 1.04e-03 9.99e-01 1.98e-11 1.29e-35 5.86e-36 9.62e-35 5.86e-36 
14194.74 8.84e-04 9.99e-01 2.40e-11 2.84e-35 1.29e-35 2.11e-34 1.29e-35 
14757.77 7.64e-04 9.99e-01 2.74e-10 6.18e-35 2.80e-35 4.60e-34 2.80e-35 
15240.48 7.05e-04 9.99e-01 3.23e-11 1.22e-34 5.54e-35 9.10e-34 5.54e-35 
15646.99 8.43e-04 9.99e-01 1.32e-11 2.29e-34 1.04e-34 1.70e-33 1.04e-34 
15960.30 1.15e-03 9.99e-01 6.16e-11 3.77e-34 1.71e-34 2.81e-33 1.71e-34 
16187.41 6.42e-04 9.99e-01 6.38e-09 6.53e-33 3.36e-34 5.52e-33 3.36e-34 
16354.17 8.47e-04 9.99e-01 4.88e-11 1.46e-33 6.61e-34 1.09e-32 6.61e-34 
16484.18 4.43e-04 1.00e+00 1.27e-10 2.67e-33 1.21e-33 1.98e-32 1.21e-33 
16593.12 2.09e-03 9.98e-01 1.19e-05 3.01e-26 1.82e-33 2.98e-32 1.82e-33 
16691.99 4.63e-04 1.00e+00 4.34e-11 5.08e-33 2.30e-33 3.78e-32 2.30e-33 
16788.59 5.72e-04 9.99e-01 9.15e-12 5.95e-33 2.70e-33 4.43e-32 2.70e-33 
16888.37 3.31e-04 1.00e+00 8.45e-11 6.78e-33 3.07e-33 5.04e-32 3.07e-33 
16998.79 3.88e-04 1.00e+00 3.86e-11 7.70e-33 3.49e-33 5.73e-32 3.49e-33 
17146.37 3.41e-04 1.00e+00 7.47e-11 8.59e-33 3.89e-33 6.39e-32 3.89e-33 
17415.23 1.25e-04 1.00e+00 5.66e-10 9.14e-33 4.14e-33 6.80e-32 4.14e-33 
17888.12 1.66e-04 1.00e+00 1.26e-10 9.23e-33 4.18e-33 6.87e-32 4.18e-33 
18532.37 1.50e-04 1.00e+00 7.35e-11 8.93e-33 4.05e-33 6.65e-32 4.05e-33 
19260.76 1.23e-05 1.00e+00 4.72e-08 9.78e-33 4.43e-33 7.28e-32 4.43e-33 
20034.10 8.24e-06 1.00e+00 2.59e-07 1.27e-32 5.76e-33 9.46e-32 5.76e-33 
20838.00 3.47e-05 1.00e+00 1.20e-08 1.85e-32 8.40e-33 1.38e-31 8.40e-33 
21647.97 1.74e-05 1.00e+00 1.66e-04 2.77e-32 1.26e-32 2.06e-31 1.26e-32 
22447.94 6.19e-06 1.00e+00 1.92e-09 4.37e-32 1.98e-32 3.25e-31 1.98e-32 
23245.88 1.08e-05 1.00e+00 7.31e-09 6.55e-32 2.97e-32 4.88e-31 2.97e-32 
24052.47 8.92e-07 1.00e+00 1.68e-07 8.81e-32 4.00e-32 6.56e-31 4.00e-32 
24867.72 1.14e-06 1.00e+00 1.36e-06 1.10e-31 5.00e-32 8.21e-31 5.00e-32 
25698.86 1.02e-06 1.00e+00 1.82e-06 1.41e-31 6.37e-32 1.05e-30 6.37e-32 
26587.16 8.09e-06 1.00e+00 1.93e-08 2.02e-31 9.14e-32 1.50e-30 9.14e-32 
27637.54 3.65e-05 1.00e+00 3.58e-10 3.61e-31 1.63e-31 2.68e-30 1.63e-31 
28986.97 6.51e-05 1.00e+00 1.42e-05 2.11e-26 4.27e-31 7.02e-30 4.27e-31 
#TIME: 47.28 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 4.92e-07 8.09e-01 1.91e-01 8.62e-15 1.01e-37 1.99e-36 1.00e-37 
999.11 5.57e-07 8.35e-01 1.65e-01 6.22e-15 1.01e-37 1.99e-36 1.00e-37 
1267.34 6.08e-07 8.50e-01 1.50e-01 3.74e-15 9.96e-38 1.96e-36 9.94e-38 
1514.05 7.27e-07 8.85e-01 1.15e-01 1.36e-15 6.57e-38 1.29e-36 6.57e-38 
1808.80 7.72e-07 9.11e-01 8.90e-02 4.69e-16 4.19e-38 8.21e-37 4.18e-38 
1919.29 8.22e-07 9.09e-01 9.11e-02 3.89e-16 3.49e-38 6.82e-37 3.48e-38 
2160.92 8.51e-07 9.25e-01 7.50e-02 2.45e-16 2.30e-38 4.49e-37 2.30e-38 
2292.92 8.72e-07 9.45e-01 5.50e-02 1.21e-16 1.87e-38 3.65e-37 1.87e-38 
2432.98 8.77e-07 9.26e-01 7.36e-02 1.00e-16 1.51e-38 2.93e-37 1.51e-38 
2581.60 8.93e-07 9.37e-01 6.35e-02 8.77e-15 1.21e-38 2.34e-37 1.21e-38 
2739.29 9.57e-07 9.49e-01 5.15e-02 3.26e-17 9.96e-39 1.93e-37 9.95e-39 
2906.62 9.93e-07 9.58e-01 4.22e-02 1.73e-17 8.66e-39 1.67e-37 8.66e-39 
3084.17 1.04e-06 9.69e-01 3.09e-02 7.38e-18 8.18e-39 1.57e-37 8.17e-39 
3272.56 1.02e-06 9.76e-01 2.39e-02 1.40e-18 8.38e-39 1.61e-37 8.38e-39 
3472.46 1.07e-06 9.71e-01 2.90e-02 3.67e-18 9.23e-39 1.76e-37 9.23e-39 
3684.57 1.12e-06 9.87e-01 1.32e-02 1.23e-19 1.13e-38 2.14e-37 1.12e-38 
3909.64 1.11e-06 9.90e-01 9.57e-03 7.03e-20 1.56e-38 2.94e-37 1.56e-38 
4148.46 1.19e-06 9.87e-01 1.27e-02 4.89e-20 2.07e-38 3.90e-37 2.07e-38 
4401.86 1.48e-06 9.96e-01 3.71e-03 3.12e-22 2.32e-38 4.33e-37 2.32e-38 
4670.75 1.84e-06 9.96e-01 3.56e-03 5.07e-22 2.29e-38 4.26e-37 2.29e-38 
4956.05 2.04e-06 9.99e-01 1.38e-03 4.91e-23 2.23e-38 4.12e-37 2.23e-38 
5258.79 2.17e-06 9.97e-01 2.64e-03 3.26e-23 2.17e-38 3.99e-37 2.17e-38 
5580.02 2.53e-06 9.99e-01 6.21e-04 6.52e-25 2.10e-38 3.84e-37 2.10e-38 
5920.87 3.14e-06 1.00e+00 1.76e-04 2.67e-26 2.14e-38 3.88e-37 2.14e-38 
6282.54 3.92e-06 1.00e+00 9.89e-05 6.24e-27 2.28e-38 4.10e-37 2.28e-38 
6666.30 4.87e-06 1.00e+00 4.14e-05 1.22e-28 2.44e-38 4.35e-37 2.44e-38 
7073.50 6.56e-06 1.00e+00 3.70e-04 6.02e-28 2.68e-38 4.73e-37 2.68e-38 
7505.58 9.24e-06 1.00e+00 2.47e-05 4.99e-30 3.17e-38 5.51e-37 3.17e-38 
7964.05 1.68e-05 1.00e+00 3.45e-06 1.89e-32 3.82e-38 6.54e-37 3.82e-38 
8450.53 3.82e-05 1.00e+00 2.05e-07 8.80e-36 4.59e-38 7.76e-37 4.59e-38 
8966.72 8.78e-05 1.00e+00 1.12e-08 1.31e-37 5.92e-38 9.85e-37 5.92e-38 
9514.44 2.05e-04 1.00e+00 9.02e-10 1.84e-37 8.35e-38 1.37e-36 8.35e-38 
10095.62 5.85e-04 9.99e-01 6.37e-10 2.80e-37 1.27e-37 2.09e-36 1.27e-37 
10712.30 7.08e-04 9.99e-01 5.98e-10 4.90e-37 2.22e-37 3.65e-36 2.22e-37 
11366.65 8.68e-04 9.99e-01 3.38e-11 1.03e-36 4.66e-37 7.65e-36 4.66e-37 
12061.10 1.06e-03 9.99e-01 3.70e-11 2.52e-36 1.14e-36 1.88e-35 1.14e-36 
12793.43 1.06e-03 9.99e-01 2.35e-11 6.11e-36 2.77e-36 4.55e-35 2.77e-36 
13528.61 1.26e-03 9.99e-01 2.82e-09 5.40e-35 6.27e-36 1.03e-34 6.27e-36 
14194.74 8.97e-04 9.99e-01 7.69e-10 3.04e-35 1.38e-35 2.26e-34 1.38e-35 
14757.77 1.06e-03 9.99e-01 5.19e-09 6.62e-35 3.00e-35 4.93e-34 3.00e-35 
15240.48 7.79e-04 9.99e-01 1.83e-11 1.31e-34 5.93e-35 9.74e-34 5.93e-35 
15646.99 8.25e-04 9.99e-01 1.59e-11 2.45e-34 1.11e-34 1.82e-33 1.11e-34 
15960.30 1.14e-03 9.99e-01 4.19e-07 8.43e-30 1.83e-34 3.01e-33 1.83e-34 
16187.41 9.16e-04 9.99e-01 1.53e-11 7.94e-34 3.60e-34 5.91e-33 3.60e-34 
16354.17 1.02e-03 9.99e-01 8.61e-12 1.56e-33 7.07e-34 1.16e-32 7.07e-34 
16484.18 7.64e-04 9.99e-01 2.43e-11 2.85e-33 1.29e-33 2.12e-32 1.29e-33 
16593.12 6.49e-04 9.99e-01 1.99e-11 4.28e-33 1.94e-33 3.19e-32 1.94e-33 
16691.99 2.62e-04 1.00e+00 2.18e-10 5.43e-33 2.46e-33 4.04e-32 2.46e-33 
16788.59 6.13e-04 9.99e-01 5.22e-11 6.35e-33 2.88e-33 4.73e-32 2.88e-33 
16888.37 5.85e-04 9.99e-01 2.83e-11 7.23e-33 3.28e-33 5.38e-32 3.28e-33 
16998.79 9.34e-05 1.00e+00 7.31e-08 1.12e-29 3.72e-33 6.11e-32 3.72e-33 
17146.37 3.11e-04 1.00e+00 4.40e-10 9.15e-33 4.15e-33 6.81e-32 4.15e-33 
17415.23 2.52e-04 1.00e+00 2.51e-07 1.96e-30 4.41e-33 7.24e-32 4.41e-33 
17888.12 1.49e-04 1.00e+00 6.46e-08 3.68e-30 4.45e-33 7.31e-32 4.45e-33 
18532.37 3.46e-04 1.00e+00 9.80e-06 3.27e-27 4.31e-33 7.07e-32 4.31e-33 
19260.76 1.84e-05 1.00e+00 2.27e-05 1.12e-27 4.71e-33 7.74e-32 4.71e-33 
20034.10 1.74e-05 1.00e+00 1.46e-07 1.35e-32 6.13e-33 1.01e-31 6.13e-33 
20838.00 8.76e-06 1.00e+00 8.12e-09 1.97e-32 8.93e-33 1.47e-31 8.93e-33 
21647.97 9.42e-06 1.00e+00 9.13e-09 2.95e-32 1.34e-32 2.19e-31 1.34e-32 
22447.94 1.05e-05 1.00e+00 1.04e-08 4.64e-32 2.10e-32 3.45e-31 2.10e-32 
23245.88 6.38e-06 1.00e+00 5.45e-08 6.97e-32 3.16e-32 5.19e-31 3.16e-32 
24052.47 2.10e-06 1.00e+00 7.21e-08 9.37e-32 4.25e-32 6.98e-31 4.25e-32 
24867.72 2.17e-06 1.00e+00 6.70e-08 1.17e-31 5.31e-32 8.73e-31 5.31e-32 
25698.86 2.13e-05 1.00e+00 1.38e-09 1.50e-31 6.78e-32 1.11e-30 6.78e-32 
26587.16 2.10e-05 1.00e+00 1.70e-09 2.14e-31 9.72e-32 1.60e-30 9.72e-32 
27637.54 2.32e-05 1.00e+00 2.11e-09 3.83e-31 1.74e-31 2.85e-30 1.74e-31 
28986.97 9.08e-06 1.00e+00 5.10e-05 1.95e-27 4.54e-31 7.46e-30 4.54e-31 
#TIME: 48.26 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 8.10e-07 9.27e-01 7.32e-02 2.90e-16 1.07e-37 2.10e-36 1.07e-37 
999.11 8.59e-07 9.24e-01 7.60e-02 2.78e-16 1.07e-37 2.09e-36 1.07e-37 
1267.34 9.95e-07 9.44e-01 5.62e-02 1.20e-16 1.06e-37 2.07e-36 1.06e-37 
1514.05 1.14e-06 9.63e-01 3.67e-02 1.60e-17 7.02e-38 1.36e-36 7.02e-38 
1808.80 1.22e-06 9.79e-01 2.13e-02 2.83e-18 4.48e-38 8.68e-37 4.47e-38 
1919.29 1.30e-06 9.59e-01 4.10e-02 3.14e-17 3.73e-38 7.21e-37 3.72e-38 
2160.92 1.33e-06 9.80e-01 2.03e-02 3.38e-18 2.46e-38 4.74e-37 2.46e-38 
2292.92 1.36e-06 9.66e-01 3.36e-02 2.03e-17 2.00e-38 3.86e-37 2.00e-38 
2432.98 1.31e-06 9.63e-01 3.68e-02 1.58e-17 1.61e-38 3.10e-37 1.61e-38 
2581.60 1.40e-06 9.71e-01 2.89e-02 5.29e-18 1.29e-38 2.48e-37 1.29e-38 
2739.29 1.43e-06 9.82e-01 1.80e-02 4.68e-19 1.07e-38 2.04e-37 1.07e-38 
2906.62 1.50e-06 9.82e-01 1.78e-02 1.21e-18 9.27e-39 1.77e-37 9.27e-39 
3084.17 1.57e-06 9.91e-01 8.92e-03 9.28e-20 8.75e-39 1.66e-37 8.75e-39 
3272.56 1.52e-06 9.90e-01 9.99e-03 3.05e-20 8.97e-39 1.70e-37 8.97e-39 
3472.46 1.55e-06 9.91e-01 8.51e-03 1.73e-20 9.88e-39 1.87e-37 9.88e-39 
3684.57 1.59e-06 9.94e-01 5.74e-03 9.39e-21 1.20e-38 2.26e-37 1.20e-38 
3909.64 1.65e-06 9.95e-01 4.68e-03 8.47e-21 1.67e-38 3.12e-37 1.67e-38 
4148.46 1.76e-06 9.91e-01 8.64e-03 3.33e-21 2.22e-38 4.13e-37 2.22e-38 
4401.86 2.11e-06 9.99e-01 6.45e-04 2.81e-24 2.48e-38 4.59e-37 2.48e-38 
4670.75 2.59e-06 9.99e-01 1.28e-03 3.09e-23 2.45e-38 4.51e-37 2.45e-38 
4956.05 2.74e-06 1.00e+00 3.80e-04 6.29e-25 2.39e-38 4.37e-37 2.39e-38 
5258.79 2.82e-06 9.99e-01 5.23e-04 6.00e-25 2.33e-38 4.23e-37 2.33e-38 
5580.02 3.40e-06 1.00e+00 6.18e-05 5.24e-38 2.25e-38 4.07e-37 2.25e-38 
5920.87 4.03e-06 9.99e-01 7.47e-04 1.45e-25 2.29e-38 4.11e-37 2.29e-38 
6282.54 4.78e-06 1.00e+00 3.89e-05 5.74e-29 2.45e-38 4.35e-37 2.45e-38 
6666.30 5.94e-06 1.00e+00 9.56e-05 5.64e-28 2.62e-38 4.61e-37 2.61e-38 
7073.50 7.85e-06 1.00e+00 1.79e-05 6.55e-38 2.87e-38 5.01e-37 2.87e-38 
7505.58 1.19e-05 1.00e+00 1.43e-05 4.11e-31 3.39e-38 5.84e-37 3.39e-38 
7964.05 2.43e-05 1.00e+00 1.37e-07 9.18e-38 4.09e-38 6.94e-37 4.09e-38 
8450.53 5.51e-05 1.00e+00 2.06e-08 1.10e-37 4.92e-38 8.22e-37 4.92e-38 
8966.72 1.35e-04 1.00e+00 5.91e-09 1.40e-37 6.34e-38 1.04e-36 6.34e-38 
9514.44 2.62e-04 1.00e+00 7.39e-09 1.97e-37 8.94e-38 1.47e-36 8.94e-38 
10095.62 5.44e-04 9.99e-01 3.19e-10 3.00e-37 1.36e-37 2.23e-36 1.36e-37 
10712.30 8.11e-04 9.99e-01 4.32e-10 5.25e-37 2.38e-37 3.91e-36 2.38e-37 
11366.65 9.84e-04 9.99e-01 3.17e-11 1.10e-36 4.99e-37 8.19e-36 4.99e-37 
12061.10 9.74e-04 9.99e-01 3.12e-11 2.70e-36 1.22e-36 2.01e-35 1.22e-36 
12793.43 1.03e-03 9.99e-01 2.10e-11 6.54e-36 2.96e-36 4.87e-35 2.96e-36 
13528.61 1.19e-03 9.99e-01 1.64e-11 1.48e-35 6.71e-36 1.10e-34 6.71e-36 
14194.74 1.07e-03 9.99e-01 1.75e-11 3.25e-35 1.47e-35 2.42e-34 1.47e-35 
14757.77 8.88e-04 9.99e-01 3.78e-11 7.09e-35 3.21e-35 5.27e-34 3.21e-35 
15240.48 6.95e-04 9.99e-01 2.40e-11 1.40e-34 6.35e-35 1.04e-33 6.35e-35 
15646.99 8.23e-04 9.99e-01 1.94e-11 2.62e-34 1.19e-34 1.95e-33 1.19e-34 
15960.30 9.57e-04 9.99e-01 7.25e-11 4.32e-34 1.96e-34 3.22e-33 1.96e-34 
16187.41 6.88e-04 9.99e-01 5.57e-11 8.49e-34 3.85e-34 6.32e-33 3.85e-34 
16354.17 9.43e-04 9.99e-01 3.78e-11 1.67e-33 7.56e-34 1.24e-32 7.56e-34 
16484.18 6.63e-04 9.99e-01 3.67e-11 3.05e-33 1.38e-33 2.27e-32 1.38e-33 
16593.12 4.69e-04 1.00e+00 4.34e-11 4.57e-33 2.07e-33 3.40e-32 2.07e-33 
16691.99 5.87e-05 1.00e+00 2.81e-07 1.01e-29 2.63e-33 4.31e-32 2.63e-33 
16788.59 1.91e-04 1.00e+00 5.30e-10 6.78e-33 3.07e-33 5.05e-32 3.07e-33 
16888.37 4.41e-04 1.00e+00 2.43e-11 7.71e-33 3.49e-33 5.74e-32 3.49e-33 
16998.79 2.18e-04 1.00e+00 1.44e-10 8.75e-33 3.97e-33 6.51e-32 3.97e-33 
17146.37 3.42e-04 1.00e+00 1.51e-09 9.75e-33 4.42e-33 7.25e-32 4.42e-33 
17415.23 1.25e-04 1.00e+00 8.33e-09 1.04e-32 4.69e-33 7.70e-32 4.69e-33 
17888.12 7.02e-05 1.00e+00 1.75e-08 1.04e-32 4.73e-33 7.77e-32 4.73e-33 
18532.37 1.21e-04 1.00e+00 4.54e-10 1.01e-32 4.58e-33 7.52e-32 4.58e-33 
19260.76 4.09e-05 1.00e+00 2.77e-09 1.11e-32 5.01e-33 8.23e-32 5.01e-33 
20034.10 4.29e-06 1.00e+00 2.40e-07 1.44e-32 6.52e-33 1.07e-31 6.52e-33 
20838.00 3.63e-06 1.00e+00 3.84e-08 2.09e-32 9.50e-33 1.56e-31 9.50e-33 
21647.97 1.18e-05 1.00e+00 5.21e-06 9.29e-28 1.42e-32 2.33e-31 1.42e-32 
22447.94 3.07e-05 4.68e-01 5.32e-01 1.54e-22 5.95e-23 3.67e-31 2.24e-32 
23245.88 3.86e-05 1.00e+00 5.76e-10 7.41e-32 3.36e-32 5.52e-31 3.36e-32 
24052.47 1.85e-05 1.00e+00 3.88e-09 9.97e-32 4.52e-32 7.42e-31 4.52e-32 
24867.72 2.61e-05 1.00e+00 6.33e-08 1.25e-31 5.65e-32 9.28e-31 5.65e-32 
25698.86 4.11e-05 1.00e+00 1.75e-10 1.59e-31 7.21e-32 1.18e-30 7.21e-32 
26587.16 2.65e-05 1.42e-01 8.58e-01 1.81e-19 9.54e-19 1.70e-30 1.03e-31 
27637.54 3.92e-06 1.00e+00 5.20e-08 4.08e-31 1.85e-31 3.04e-30 1.85e-31 
28986.97 3.39e-06 9.99e-01 1.15e-03 2.37e-25 4.83e-31 7.93e-30 4.83e-31 
#TIME: 49.25 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 1.28e-06 9.73e-01 2.74e-02 6.71e-18 1.15e-37 2.21e-36 1.15e-37 
999.11 1.44e-06 9.80e-01 1.96e-02 3.50e-18 1.15e-37 2.21e-36 1.15e-37 
1267.34 1.60e-06 9.85e-01 1.51e-02 2.01e-18 1.13e-37 2.18e-36 1.13e-37 
1514.05 1.86e-06 9.89e-01 1.13e-02 3.39e-19 7.51e-38 1.44e-36 7.50e-38 
1808.80 1.94e-06 9.83e-01 1.66e-02 1.90e-18 4.79e-38 9.16e-37 4.79e-38 
1919.29 2.09e-06 9.95e-01 4.91e-03 2.17e-20 3.99e-38 7.60e-37 3.98e-38 
2160.92 2.11e-06 9.94e-01 5.83e-03 3.80e-20 2.63e-38 5.01e-37 2.63e-38 
2292.92 2.20e-06 9.93e-01 6.81e-03 1.05e-19 2.14e-38 4.08e-37 2.14e-38 
2432.98 2.17e-06 9.95e-01 4.83e-03 9.67e-21 1.73e-38 3.28e-37 1.73e-38 
2581.60 2.16e-06 9.92e-01 7.56e-03 1.07e-20 1.38e-38 2.63e-37 1.38e-38 
2739.29 2.10e-06 9.95e-01 4.99e-03 7.22e-21 1.14e-38 2.16e-37 1.14e-38 
2906.62 2.18e-06 9.96e-01 4.14e-03 5.86e-21 9.93e-39 1.88e-37 9.93e-39 
3084.17 2.22e-06 9.96e-01 4.21e-03 3.14e-21 9.37e-39 1.76e-37 9.37e-39 
3272.56 2.17e-06 9.96e-01 4.01e-03 8.42e-22 9.61e-39 1.81e-37 9.60e-39 
3472.46 2.13e-06 9.98e-01 2.40e-03 4.42e-22 1.06e-38 1.98e-37 1.06e-38 
3684.57 2.12e-06 9.98e-01 1.52e-03 3.06e-23 1.29e-38 2.40e-37 1.29e-38 
3909.64 2.16e-06 9.99e-01 1.35e-03 4.63e-23 1.78e-38 3.30e-37 1.78e-38 
4148.46 2.29e-06 9.91e-01 8.73e-03 5.34e-21 2.38e-38 4.38e-37 2.38e-38 
4401.86 2.73e-06 9.99e-01 1.12e-03 5.01e-24 2.66e-38 4.87e-37 2.66e-38 
4670.75 3.37e-06 9.99e-01 1.31e-03 1.51e-23 2.63e-38 4.79e-37 2.63e-38 
4956.05 3.55e-06 1.00e+00 1.83e-04 3.16e-26 2.56e-38 4.64e-37 2.56e-38 
5258.79 3.62e-06 1.00e+00 2.06e-04 2.24e-27 2.49e-38 4.49e-37 2.49e-38 
5580.02 4.16e-06 9.95e-01 4.94e-03 6.01e-23 8.53e-26 4.31e-37 2.41e-38 
5920.87 5.23e-06 1.00e+00 2.62e-05 5.66e-38 2.46e-38 4.36e-37 2.46e-38 
6282.54 5.87e-06 1.00e+00 7.54e-06 6.00e-38 2.62e-38 4.61e-37 2.62e-38 
6666.30 7.76e-06 1.00e+00 2.91e-05 6.39e-38 2.80e-38 4.89e-37 2.80e-38 
7073.50 1.07e-05 1.00e+00 1.05e-05 3.38e-31 3.08e-38 5.32e-37 3.08e-38 
7505.58 1.41e-05 1.00e+00 7.48e-07 8.18e-38 3.63e-38 6.19e-37 3.63e-38 
7964.05 3.43e-05 1.00e+00 5.07e-08 9.78e-38 4.38e-38 7.36e-37 4.38e-38 
8450.53 7.34e-05 1.00e+00 7.61e-09 1.17e-37 5.27e-38 8.72e-37 5.27e-38 
8966.72 1.62e-04 1.00e+00 7.25e-08 5.80e-37 6.79e-38 1.11e-36 6.79e-38 
9514.44 3.19e-04 1.00e+00 1.07e-09 2.11e-37 9.57e-38 1.57e-36 9.57e-38 
10095.62 5.26e-04 9.99e-01 9.72e-11 3.21e-37 1.46e-37 2.39e-36 1.46e-37 
10712.30 8.27e-04 9.99e-01 7.97e-07 4.66e-35 2.55e-37 4.18e-36 2.55e-37 
11366.65 1.07e-03 9.99e-01 4.67e-11 1.18e-36 5.34e-37 8.77e-36 5.34e-37 
12061.10 8.94e-04 9.99e-01 4.03e-11 2.89e-36 1.31e-36 2.15e-35 1.31e-36 
12793.43 1.20e-03 9.99e-01 4.30e-10 7.00e-36 3.17e-36 5.21e-35 3.17e-36 
13528.61 1.13e-03 9.99e-01 1.93e-11 1.59e-35 7.19e-36 1.18e-34 7.19e-36 
14194.74 9.79e-04 9.99e-01 1.92e-11 3.48e-35 1.58e-35 2.59e-34 1.58e-35 
14757.77 9.18e-04 9.99e-01 1.89e-11 7.59e-35 3.44e-35 5.65e-34 3.44e-35 
15240.48 1.18e-03 9.96e-01 2.51e-03 3.65e-27 2.16e-30 1.12e-33 6.80e-35 
15646.99 6.38e-04 9.99e-01 3.74e-11 2.80e-34 1.27e-34 2.09e-33 1.27e-34 
15960.30 1.17e-03 9.99e-01 6.90e-11 4.63e-34 2.10e-34 3.44e-33 2.10e-34 
16187.41 1.05e-03 9.99e-01 8.59e-12 9.09e-34 4.12e-34 6.77e-33 4.12e-34 
16354.17 9.15e-04 9.99e-01 9.90e-12 1.78e-33 8.08e-34 1.33e-32 8.08e-34 
16484.18 4.67e-04 1.00e+00 6.56e-11 3.26e-33 1.48e-33 2.42e-32 1.48e-33 
16593.12 3.27e-04 1.00e+00 6.40e-11 4.88e-33 2.21e-33 3.64e-32 2.21e-33 
16691.99 8.13e-05 1.00e+00 1.04e-09 6.19e-33 2.81e-33 4.61e-32 2.81e-33 
16788.59 1.61e-04 1.00e+00 1.04e-10 7.24e-33 3.28e-33 5.39e-32 3.28e-33 
16888.37 1.58e-04 1.00e+00 3.09e-10 8.23e-33 3.73e-33 6.12e-32 3.73e-33 
16998.79 1.52e-04 1.00e+00 3.11e-10 9.33e-33 4.23e-33 6.94e-32 4.23e-33 
17146.37 7.61e-05 1.00e+00 2.98e-08 1.04e-32 4.71e-33 7.73e-32 4.71e-33 
17415.23 1.72e-04 1.00e+00 1.81e-10 1.10e-32 5.00e-33 8.20e-32 5.00e-33 
17888.12 8.23e-05 1.00e+00 5.58e-09 1.11e-32 5.04e-33 8.27e-32 5.04e-33 
18532.37 5.97e-05 1.00e+00 9.16e-08 1.97e-30 4.87e-33 7.99e-32 4.87e-33 
19260.76 1.76e-04 1.00e+00 8.75e-06 1.33e-28 5.33e-33 8.75e-32 5.33e-33 
20034.10 9.57e-06 1.00e+00 2.59e-09 1.53e-32 6.93e-33 1.14e-31 6.93e-33 
20838.00 3.94e-06 1.00e+00 1.05e-07 2.23e-32 1.01e-32 1.66e-31 1.01e-32 
