#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    6.751566E+03   1.0000E-099   1.5048E-007   1.3907E-001   8.6093E-001
    7.147899E+03   1.0000E-099   1.0378E-006   4.4046E-001   5.5953E-001
    7.567498E+03   1.0000E-099   4.5101E-006   8.1653E-001   1.8346E-001
    8.011729E+03   1.0000E-099   1.3788E-005   9.6860E-001   3.1381E-002
    8.482037E+03   1.0000E-099   3.9374E-005   9.9610E-001   3.8615E-003
    8.982514E+03   1.0000E-099   1.3310E-004   9.9954E-001   3.2672E-004
    9.464585E+03   1.0000E-099   5.1119E-004   9.9947E-001   2.0624E-005
    9.904570E+03   1.0000E-099   1.7262E-003   9.9827E-001   1.4673E-006
    1.034396E+04   1.0000E-099   5.8040E-003   9.9420E-001   1.0080E-007
    1.078032E+04   1.0000E-099   2.3014E-002   9.7699E-001   5.5357E-009
    1.116823E+04   1.0000E-099   7.8729E-002   9.2127E-001   3.7451E-010
    1.149792E+04   1.0000E-099   2.2751E-001   7.7249E-001   2.7925E-011
    1.177275E+04   1.0000E-099   4.4846E-001   5.5154E-001   2.4466E-012
    1.201610E+04   1.0000E-099   6.2566E-001   3.7434E-001   3.1024E-013
    1.225653E+04   1.0000E-099   6.8325E-001   3.1675E-001   9.2978E-014
    1.255011E+04   1.0000E-099   7.2439E-001   2.7561E-001   3.3317E-014
    1.295091E+04   1.0000E-099   8.1739E-001   1.8261E-001   6.0346E-015
    1.341733E+04   1.0000E-099   9.0512E-001   9.4882E-002   6.3197E-016
    1.390483E+04   1.0000E-099   9.5327E-001   4.6734E-002   5.8872E-017
    1.440001E+04   1.0000E-099   9.7732E-001   2.2683E-002   5.2864E-018
    1.488955E+04   1.0000E-099   9.8899E-001   1.1012E-002   4.8340E-019
    1.535495E+04   1.0000E-099   9.9440E-001   5.6004E-003   5.1286E-020
    1.579632E+04   1.0000E-099   9.9699E-001   3.0098E-003   6.3100E-021
    1.621039E+04   1.0000E-099   9.9828E-001   1.7173E-003   9.1977E-022
    1.660893E+04   1.0000E-099   9.9900E-001   1.0012E-003   1.4656E-022
    1.699182E+04   1.0000E-099   9.9941E-001   5.8622E-004   2.4946E-023
    1.735751E+04   1.0000E-099   9.9965E-001   3.5090E-004   4.6889E-024
    1.770923E+04   1.0000E-099   9.9978E-001   2.2132E-004   1.0130E-024
    1.805952E+04   1.0000E-099   9.9985E-001   1.4665E-004   2.4087E-025
    1.842688E+04   1.0000E-099   9.9990E-001   9.9984E-005   5.8719E-026
    1.883616E+04   1.0000E-099   9.9993E-001   6.7589E-005   1.3113E-026
    1.933117E+04   1.0000E-099   9.9996E-001   4.3389E-005   2.3104E-027
    1.999477E+04   1.0000E-099   9.9997E-001   2.5055E-005   2.8469E-028
    2.117723E+04   1.0000E-099   9.9999E-001   1.1978E-005   2.3139E-029
    2.242039E+04   1.0000E-099   9.9999E-001   1.1137E-005   2.3311E-029
    2.373652E+04   1.0000E-099   9.9999E-001   1.2980E-005   4.0936E-029
    2.512991E+04   1.0000E-099   9.9998E-001   1.5888E-005   7.0040E-029
    2.660510E+04   1.0000E-099   9.9998E-001   2.2744E-005   2.4877E-028
    2.816688E+04   1.0000E-099   9.9997E-001   3.4339E-005   2.1589E-027
    2.982035E+04   1.0000E-099   9.9995E-001   5.2253E-005   2.9749E-026
    3.156236E+04   1.0000E-099   9.9993E-001   6.8026E-005   3.7024E-025
    3.316955E+04   1.0000E-099   9.9992E-001   7.7546E-005   3.0972E-024
    3.457319E+04   1.0000E-099   9.9989E-001   1.0643E-004   3.0812E-023
    3.581676E+04   1.0000E-099   9.9981E-001   1.8740E-004   4.9310E-022
    3.696045E+04   1.0000E-099   9.9950E-001   5.0446E-004   8.9144E-021
    3.807192E+04   1.0000E-099   9.9881E-001   1.1890E-003   1.3273E-019
    3.917527E+04   1.0000E-099   9.9750E-001   2.5023E-003   1.7985E-018
    4.027727E+04   1.0000E-099   9.9514E-001   4.8646E-003   2.3298E-017
    4.138441E+04   1.0000E-099   9.9069E-001   9.3060E-003   2.1902E-016
    4.249752E+04   1.0000E-099   9.8298E-001   1.7021E-002   1.2821E-015
    4.362581E+04   1.0000E-099   9.7173E-001   2.8270E-002   4.9677E-015
    4.477224E+04   1.0000E-099   9.5728E-001   4.2717E-002   1.3791E-014
    4.594015E+04   1.0000E-099   9.3778E-001   6.2222E-002   2.9659E-014
    4.713293E+04   1.0000E-099   9.2134E-001   7.8655E-002   5.3345E-014
    4.835042E+04   1.0000E-099   9.0067E-001   9.9335E-002   8.4006E-014
    4.959360E+04   1.0000E-099   8.8333E-001   1.1667E-001   1.2436E-013
    5.086196E+04   1.0000E-099   8.6842E-001   1.3158E-001   1.7186E-013
    5.215422E+04   1.0000E-099   8.4602E-001   1.5398E-001   2.2307E-013
    5.347064E+04   1.0000E-099   8.2742E-001   1.7258E-001   2.7570E-013
    5.480797E+04   1.0000E-099   8.1060E-001   1.8940E-001   3.2407E-013
    5.616531E+04   1.0000E-099   7.9771E-001   2.0229E-001   3.6276E-013
    5.753997E+04   1.0000E-099   7.9069E-001   2.0931E-001   3.8597E-013
    5.892561E+04   1.0000E-099   7.8930E-001   2.1070E-001   3.9327E-013
    6.031912E+04   1.0000E-099   7.9136E-001   2.0864E-001   3.8937E-013
    6.170754E+04   1.0000E-099   7.9579E-001   2.0421E-001   3.7700E-013
    6.308134E+04   1.0000E-099   8.0333E-001   1.9667E-001   3.5571E-013
    6.442623E+04   1.0000E-099   8.1362E-001   1.8638E-001   3.2743E-013
    6.571951E+04   1.0000E-099   8.2446E-001   1.7554E-001   2.9737E-013
    6.694237E+04   1.0000E-099   8.3404E-001   1.6596E-001   2.6978E-013
    6.807627E+04   1.0000E-099   8.4361E-001   1.5639E-001   2.4172E-013
    6.909697E+04   1.0000E-099   8.5357E-001   1.4643E-001   2.0859E-013
    6.956155E+04   1.0000E-099   8.6273E-001   1.3727E-001   1.7606E-013
    6.979502E+04   1.0000E-099   8.6842E-001   1.3158E-001   1.5021E-013
    6.991204E+04   1.0000E-099   8.7298E-001   1.2702E-001   1.2631E-013
    6.997063E+04   1.0000E-099   8.7626E-001   1.2374E-001   1.0767E-013
    6.999847E+04   1.0000E-099   8.7835E-001   1.2165E-001   9.4692E-014
    6.999994E+04   1.0000E-099   8.7861E-001   1.2139E-001   9.3192E-014
#TIME:    12.780
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484663E+02   1.0000E-099   1.5122E-014   2.0809E-006   1.0000E+000
    8.542830E+02   1.0000E-099   1.5121E-014   2.0808E-006   1.0000E+000
    8.719736E+02   1.0000E-099   1.5109E-014   2.0796E-006   1.0000E+000
    9.084614E+02   1.0000E-099   1.5031E-014   2.0725E-006   1.0000E+000
    9.662996E+02   1.0000E-099   1.4768E-014   2.0486E-006   1.0000E+000
    1.022855E+03   1.0000E-099   1.4363E-014   2.0116E-006   1.0000E+000
    1.082899E+03   1.0000E-099   1.3831E-014   1.9619E-006   1.0000E+000
    1.146468E+03   1.0000E-099   1.3192E-014   1.9010E-006   1.0000E+000
    1.213768E+03   1.0000E-099   1.2563E-014   1.8372E-006   1.0000E+000
    1.285019E+03   1.0000E-099   1.2291E-014   1.7958E-006   1.0000E+000
    1.360453E+03   1.0000E-099   1.2264E-014   1.7686E-006   1.0000E+000
    1.440315E+03   1.0000E-099   1.2113E-014   1.7285E-006   1.0000E+000
    1.524865E+03   1.0000E-099   1.1511E-014   1.6534E-006   1.0000E+000
    1.614378E+03   1.0000E-099   1.0356E-014   1.5369E-006   1.0000E+000
    1.709146E+03   1.0000E-099   9.1462E-015   1.4149E-006   1.0000E+000
    1.809477E+03   1.0000E-099   8.0227E-015   1.2986E-006   1.0000E+000
    1.915698E+03   1.0000E-099   6.9605E-015   1.1871E-006   1.0000E+000
    2.028154E+03   1.0000E-099   6.1149E-015   1.0950E-006   1.0000E+000
    2.147212E+03   1.0000E-099   5.5512E-015   1.0311E-006   1.0000E+000
    2.273258E+03   1.0000E-099   5.2696E-015   9.9919E-007   1.0000E+000
    2.406704E+03   1.0000E-099   5.2969E-015   1.0055E-006   1.0000E+000
    2.547983E+03   1.0000E-099   5.7587E-015   1.0661E-006   1.0000E+000
    2.697556E+03   1.0000E-099   6.9018E-015   1.2080E-006   1.0000E+000
    2.855910E+03   1.0000E-099   8.9890E-015   1.4604E-006   1.0000E+000
    3.023558E+03   1.0000E-099   1.2198E-014   1.8488E-006   1.0000E+000
    3.201049E+03   1.0000E-099   1.7529E-014   2.4649E-006   1.0000E+000
    3.388958E+03   1.0000E-099   3.0673E-014   3.7169E-006   1.0000E+000
    3.587898E+03   1.0000E-099   7.7292E-014   7.0142E-006   9.9999E-001
    3.798517E+03   1.0000E-099   2.7847E-013   1.6754E-005   9.9998E-001
    4.021499E+03   1.0000E-099   9.8347E-013   4.0916E-005   9.9996E-001
    4.257570E+03   1.0000E-099   2.5922E-012   8.4929E-005   9.9992E-001
    4.507500E+03   1.0000E-099   6.2830E-012   1.6376E-004   9.9984E-001
    4.772101E+03   1.0000E-099   1.8022E-011   3.3935E-004   9.9966E-001
    5.052235E+03   1.0000E-099   6.4672E-011   7.9874E-004   9.9920E-001
    5.348814E+03   1.0000E-099   2.8492E-010   2.1658E-003   9.9783E-001
    5.662802E+03   1.0000E-099   1.5268E-009   6.8147E-003   9.9319E-001
    5.995223E+03   1.0000E-099   9.3997E-009   2.3774E-002   9.7623E-001
    6.347157E+03   1.0000E-099   6.5441E-008   8.7232E-002   9.1277E-001
    6.719751E+03   1.0000E-099   4.3983E-007   2.8937E-001   7.1063E-001
    7.114216E+03   1.0000E-099   2.1130E-006   6.5495E-001   3.4505E-001
    7.531838E+03   1.0000E-099   6.7380E-006   9.1156E-001   8.8433E-002
    7.973975E+03   1.0000E-099   1.7906E-005   9.8510E-001   1.4887E-002
    8.442067E+03   1.0000E-099   4.7571E-005   9.9793E-001   2.0204E-003
    8.940481E+03   1.0000E-099   1.5517E-004   9.9966E-001   1.8326E-004
    9.415895E+03   1.0000E-099   5.6246E-004   9.9942E-001   1.2888E-005
    9.860402E+03   1.0000E-099   1.8384E-003   9.9816E-001   9.7542E-007
    1.030456E+04   1.0000E-099   5.9777E-003   9.9402E-001   7.0946E-008
    1.074650E+04   1.0000E-099   2.2314E-002   9.7769E-001   4.2779E-009
    1.114542E+04   1.0000E-099   7.3564E-002   9.2644E-001   3.1374E-010
    1.148841E+04   1.0000E-099   2.1192E-001   7.8808E-001   2.4710E-011
    1.176954E+04   1.0000E-099   4.2240E-001   5.7760E-001   2.3182E-012
    1.201682E+04   1.0000E-099   5.9737E-001   4.0263E-001   3.1122E-013
    1.225928E+04   1.0000E-099   6.5395E-001   3.4605E-001   9.8784E-014
    1.255055E+04   1.0000E-099   6.9827E-001   3.0173E-001   3.5967E-014
    1.294574E+04   1.0000E-099   7.9894E-001   2.0106E-001   6.6027E-015
    1.341329E+04   1.0000E-099   8.9556E-001   1.0444E-001   6.7154E-016
    1.390265E+04   1.0000E-099   9.4871E-001   5.1294E-002   5.9721E-017
    1.440043E+04   1.0000E-099   9.7518E-001   2.4817E-002   5.1916E-018
    1.489142E+04   1.0000E-099   9.8793E-001   1.2067E-002   4.7416E-019
    1.536120E+04   1.0000E-099   9.9387E-001   6.1283E-003   5.0155E-020
    1.580415E+04   1.0000E-099   9.9669E-001   3.3060E-003   6.2807E-021
    1.622041E+04   1.0000E-099   9.9811E-001   1.8944E-003   9.3525E-022
    1.662187E+04   1.0000E-099   9.9889E-001   1.1100E-003   1.5281E-022
    1.700511E+04   1.0000E-099   9.9934E-001   6.5765E-004   2.7286E-023
    1.737186E+04   1.0000E-099   9.9960E-001   3.9955E-004   5.4113E-024
    1.772360E+04   1.0000E-099   9.9974E-001   2.5671E-004   1.2389E-024
    1.807401E+04   1.0000E-099   9.9983E-001   1.7312E-004   3.0777E-025
    1.844002E+04   1.0000E-099   9.9988E-001   1.1994E-004   7.7553E-026
    1.884853E+04   1.0000E-099   9.9992E-001   8.2035E-005   1.7669E-026
    1.933810E+04   1.0000E-099   9.9995E-001   5.3361E-005   3.2855E-027
    1.999627E+04   1.0000E-099   9.9997E-001   3.0974E-005   4.4031E-028
    2.117891E+04   1.0000E-099   9.9999E-001   1.3583E-005   2.9476E-029
    2.242217E+04   1.0000E-099   9.9999E-001   1.1593E-005   2.3325E-029
    2.373840E+04   1.0000E-099   9.9999E-001   1.3271E-005   3.9889E-029
    2.513190E+04   1.0000E-099   9.9998E-001   1.6437E-005   6.9845E-029
    2.660721E+04   1.0000E-099   9.9998E-001   2.3803E-005   2.5577E-028
    2.816912E+04   1.0000E-099   9.9996E-001   3.5941E-005   2.2126E-027
    2.982271E+04   1.0000E-099   9.9995E-001   5.4273E-005   3.0088E-026
    3.156559E+04   1.0000E-099   9.9993E-001   6.9751E-005   3.6796E-025
    3.318293E+04   1.0000E-099   9.9992E-001   7.9216E-005   3.0937E-024
    3.458408E+04   1.0000E-099   9.9989E-001   1.0852E-004   3.0786E-023
    3.582661E+04   1.0000E-099   9.9981E-001   1.9063E-004   4.9554E-022
    3.696932E+04   1.0000E-099   9.9949E-001   5.0954E-004   8.9874E-021
    3.808197E+04   1.0000E-099   9.9880E-001   1.1971E-003   1.3463E-019
    3.918425E+04   1.0000E-099   9.9749E-001   2.5129E-003   1.8240E-018
    4.028686E+04   1.0000E-099   9.9512E-001   4.8839E-003   2.3672E-017
    4.139350E+04   1.0000E-099   9.9066E-001   9.3391E-003   2.2187E-016
    4.250643E+04   1.0000E-099   9.8293E-001   1.7075E-002   1.2949E-015
    4.363506E+04   1.0000E-099   9.7165E-001   2.8345E-002   5.0075E-015
    4.478134E+04   1.0000E-099   9.5718E-001   4.2819E-002   1.3872E-014
    4.594951E+04   1.0000E-099   9.3763E-001   6.2369E-002   2.9793E-014
    4.714220E+04   1.0000E-099   9.2123E-001   7.8770E-002   5.3530E-014
    4.835964E+04   1.0000E-099   9.0054E-001   9.9457E-002   8.4229E-014
    4.960296E+04   1.0000E-099   8.8323E-001   1.1677E-001   1.2468E-013
    5.087121E+04   1.0000E-099   8.6830E-001   1.3170E-001   1.7219E-013
    5.216359E+04   1.0000E-099   8.4588E-001   1.5412E-001   2.2342E-013
    5.348007E+04   1.0000E-099   8.2730E-001   1.7270E-001   2.7605E-013
    5.481718E+04   1.0000E-099   8.1050E-001   1.8950E-001   3.2435E-013
    5.617459E+04   1.0000E-099   7.9765E-001   2.0235E-001   3.6295E-013
    5.754885E+04   1.0000E-099   7.9067E-001   2.0933E-001   3.8605E-013
    5.893440E+04   1.0000E-099   7.8930E-001   2.1070E-001   3.9327E-013
    6.032784E+04   1.0000E-099   7.9138E-001   2.0862E-001   3.8931E-013
    6.171550E+04   1.0000E-099   7.9583E-001   2.0417E-001   3.7690E-013
    6.308896E+04   1.0000E-099   8.0338E-001   1.9662E-001   3.5556E-013
    6.443253E+04   1.0000E-099   8.1367E-001   1.8633E-001   3.2729E-013
    6.572488E+04   1.0000E-099   8.2450E-001   1.7550E-001   2.9724E-013
    6.694706E+04   1.0000E-099   8.3408E-001   1.6592E-001   2.6966E-013
    6.807953E+04   1.0000E-099   8.4364E-001   1.5636E-001   2.4163E-013
    6.909866E+04   1.0000E-099   8.5360E-001   1.4640E-001   2.0848E-013
    6.956238E+04   1.0000E-099   8.6275E-001   1.3725E-001   1.7598E-013
    6.979540E+04   1.0000E-099   8.6843E-001   1.3157E-001   1.5014E-013
    6.991221E+04   1.0000E-099   8.7299E-001   1.2701E-001   1.2626E-013
    6.997068E+04   1.0000E-099   8.7627E-001   1.2373E-001   1.0764E-013
    6.999848E+04   1.0000E-099   8.7835E-001   1.2165E-001   9.4690E-014
    6.999994E+04   1.0000E-099   8.7861E-001   1.2139E-001   9.3192E-014
#TIME:    14.060
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484663E+02   1.0000E-099   2.5179E-014   3.2031E-006   1.0000E+000
    8.536165E+02   1.0000E-099   2.5180E-014   3.2031E-006   1.0000E+000
    8.692558E+02   1.0000E-099   2.5167E-014   3.2020E-006   1.0000E+000
    9.013990E+02   1.0000E-099   2.5088E-014   3.1952E-006   1.0000E+000
    9.556892E+02   1.0000E-099   2.4790E-014   3.1700E-006   1.0000E+000
    1.011739E+03   1.0000E-099   2.4280E-014   3.1267E-006   1.0000E+000
    1.071130E+03   1.0000E-099   2.3590E-014   3.0671E-006   1.0000E+000
    1.134008E+03   1.0000E-099   2.2738E-014   2.9921E-006   1.0000E+000
    1.200578E+03   1.0000E-099   2.1859E-014   2.9104E-006   1.0000E+000
    1.271054E+03   1.0000E-099   2.1500E-014   2.8585E-006   1.0000E+000
    1.345668E+03   1.0000E-099   2.1706E-014   2.8385E-006   1.0000E+000
    1.424662E+03   1.0000E-099   2.1861E-014   2.8089E-006   1.0000E+000
    1.508294E+03   1.0000E-099   2.1348E-014   2.7315E-006   1.0000E+000
    1.596834E+03   1.0000E-099   1.9743E-014   2.5815E-006   1.0000E+000
    1.690572E+03   1.0000E-099   1.7820E-014   2.4096E-006   1.0000E+000
    1.789813E+03   1.0000E-099   1.6021E-014   2.2456E-006   1.0000E+000
    1.894879E+03   1.0000E-099   1.4243E-014   2.0843E-006   1.0000E+000
    2.006113E+03   1.0000E-099   1.2771E-014   1.9481E-006   1.0000E+000
    2.123877E+03   1.0000E-099   1.1795E-014   1.8553E-006   1.0000E+000
    2.248554E+03   1.0000E-099   1.1376E-014   1.8166E-006   1.0000E+000
    2.380549E+03   1.0000E-099   1.1590E-014   1.8444E-006   1.0000E+000
    2.520293E+03   1.0000E-099   1.2767E-014   1.9729E-006   1.0000E+000
    2.668241E+03   1.0000E-099   1.5621E-014   2.2674E-006   1.0000E+000
    2.824873E+03   1.0000E-099   2.1121E-014   2.8120E-006   1.0000E+000
    2.990700E+03   1.0000E-099   3.0411E-014   3.7154E-006   1.0000E+000
    3.166261E+03   1.0000E-099   4.7217E-014   5.2639E-006   9.9999E-001
    3.352129E+03   1.0000E-099   9.1499E-014   8.5802E-006   9.9999E-001
    3.548907E+03   1.0000E-099   2.5937E-013   1.7454E-005   9.9998E-001
    3.757236E+03   1.0000E-099   9.5237E-013   4.1861E-005   9.9996E-001
    3.977795E+03   1.0000E-099   3.2690E-012   9.9260E-005   9.9990E-001
    4.211301E+03   1.0000E-099   8.8406E-012   2.0713E-004   9.9979E-001
    4.458515E+03   1.0000E-099   2.1696E-011   4.0255E-004   9.9960E-001
    4.720241E+03   1.0000E-099   6.3011E-011   8.4642E-004   9.9915E-001
    4.997330E+03   1.0000E-099   2.3599E-010   2.0695E-003   9.9793E-001
    5.290686E+03   1.0000E-099   1.0919E-009   5.8718E-003   9.9413E-001
    5.601262E+03   1.0000E-099   5.8197E-009   1.8515E-002   9.8149E-001
    5.930070E+03   1.0000E-099   3.5110E-008   6.2195E-002   9.3780E-001
    6.278179E+03   1.0000E-099   2.1773E-007   2.0157E-001   7.9843E-001
    6.646724E+03   1.0000E-099   1.0699E-006   5.0369E-001   4.9631E-001
    7.036903E+03   1.0000E-099   3.5760E-006   8.1765E-001   1.8235E-001
    7.449986E+03   1.0000E-099   9.2656E-006   9.5814E-001   4.1852E-002
    7.887318E+03   1.0000E-099   2.2202E-005   9.9245E-001   7.5321E-003
    8.350323E+03   1.0000E-099   5.5373E-005   9.9880E-001   1.1461E-003
    8.842519E+03   1.0000E-099   1.7030E-004   9.9971E-001   1.1643E-004
    9.326208E+03   1.0000E-099   5.9139E-004   9.9940E-001   8.9075E-006
    9.781410E+03   1.0000E-099   1.8669E-003   9.9813E-001   7.2445E-007
    1.023481E+04   1.0000E-099   5.7346E-003   9.9427E-001   5.8312E-008
    1.069021E+04   1.0000E-099   1.9632E-002   9.8037E-001   4.0456E-009
    1.110550E+04   1.0000E-099   6.1211E-002   9.3879E-001   3.4066E-010
    1.146075E+04   1.0000E-099   1.7115E-001   8.2885E-001   3.1876E-011
    1.174981E+04   1.0000E-099   3.4622E-001   6.5378E-001   3.6887E-012
    1.200075E+04   1.0000E-099   5.0192E-001   4.9808E-001   6.2132E-013
    1.224407E+04   1.0000E-099   5.5016E-001   4.4984E-001   2.3959E-013
    1.253024E+04   1.0000E-099   5.9396E-001   4.0604E-001   9.6222E-014
    1.291844E+04   1.0000E-099   7.1136E-001   2.8864E-001   1.9689E-014
    1.338536E+04   1.0000E-099   8.4010E-001   1.5990E-001   2.2952E-015
    1.387694E+04   1.0000E-099   9.1857E-001   8.1426E-002   2.3535E-016
    1.437788E+04   1.0000E-099   9.6010E-001   3.9905E-002   2.4324E-017
    1.487285E+04   1.0000E-099   9.8052E-001   1.9482E-002   2.9185E-018
    1.534743E+04   1.0000E-099   9.9013E-001   9.8651E-003   4.3177E-019
    1.579386E+04   1.0000E-099   9.9482E-001   5.1759E-003   5.4319E-020
    1.621308E+04   1.0000E-099   9.9705E-001   2.9511E-003   9.8589E-021
    1.661736E+04   1.0000E-099   9.9826E-001   1.7397E-003   2.0684E-021
    1.700226E+04   1.0000E-099   9.9896E-001   1.0411E-003   4.4063E-022
    1.737028E+04   1.0000E-099   9.9936E-001   6.3978E-004   9.9075E-023
    1.772254E+04   1.0000E-099   9.9958E-001   4.1615E-004   2.7373E-023
    1.807231E+04   1.0000E-099   9.9972E-001   2.8387E-004   9.1422E-024
    1.843597E+04   1.0000E-099   9.9980E-001   1.9706E-004   3.2912E-024
    1.884045E+04   1.0000E-099   9.9987E-001   1.3357E-004   1.1170E-024
    1.932074E+04   1.0000E-099   9.9991E-001   8.5708E-005   3.6145E-025
    1.996437E+04   1.0000E-099   9.9995E-001   4.9107E-005   1.2174E-025
    2.113260E+04   1.0000E-099   9.9998E-001   1.9659E-005   3.5911E-026
    2.237403E+04   1.0000E-099   9.9999E-001   1.3577E-005   1.5129E-026
    2.368744E+04   1.0000E-099   9.9999E-001   1.3986E-005   1.7586E-027
    2.507796E+04   1.0000E-099   9.9998E-001   1.6874E-005   3.2339E-028
    2.655009E+04   1.0000E-099   9.9998E-001   2.4203E-005   4.9721E-028
    2.810865E+04   1.0000E-099   9.9996E-001   3.6500E-005   3.1074E-027
    2.975869E+04   1.0000E-099   9.9994E-001   5.5160E-005   3.4323E-026
    3.149869E+04   1.0000E-099   9.9993E-001   7.0776E-005   3.5465E-025
    3.312959E+04   1.0000E-099   9.9992E-001   7.9994E-005   2.8352E-024
    3.454001E+04   1.0000E-099   9.9989E-001   1.0857E-004   2.7768E-023
    3.578813E+04   1.0000E-099   9.9981E-001   1.8880E-004   4.4503E-022
    3.693470E+04   1.0000E-099   9.9950E-001   4.9680E-004   8.1511E-021
    3.804957E+04   1.0000E-099   9.9883E-001   1.1694E-003   1.2355E-019
    3.915321E+04   1.0000E-099   9.9754E-001   2.4611E-003   1.6862E-018
    4.025768E+04   1.0000E-099   9.9521E-001   4.7935E-003   2.2124E-017
    4.136538E+04   1.0000E-099   9.9082E-001   9.1803E-003   2.1027E-016
    4.247930E+04   1.0000E-099   9.8317E-001   1.6829E-002   1.2444E-015
    4.360899E+04   1.0000E-099   9.7196E-001   2.8038E-002   4.8663E-015
    4.475607E+04   1.0000E-099   9.5757E-001   4.2433E-002   1.3591E-014
    4.592514E+04   1.0000E-099   9.3812E-001   6.1882E-002   2.9364E-014
    4.711864E+04   1.0000E-099   9.2161E-001   7.8393E-002   5.2964E-014
    4.833692E+04   1.0000E-099   9.0093E-001   9.9075E-002   8.3575E-014
    4.958123E+04   1.0000E-099   8.8353E-001   1.1647E-001   1.2384E-013
    5.085043E+04   1.0000E-099   8.6861E-001   1.3139E-001   1.7135E-013
    5.214393E+04   1.0000E-099   8.4621E-001   1.5379E-001   2.2261E-013
    5.346149E+04   1.0000E-099   8.2756E-001   1.7244E-001   2.7530E-013
    5.479973E+04   1.0000E-099   8.1070E-001   1.8930E-001   3.2376E-013
    5.615848E+04   1.0000E-099   7.9777E-001   2.0223E-001   3.6257E-013
    5.753399E+04   1.0000E-099   7.9071E-001   2.0929E-001   3.8588E-013
    5.892101E+04   1.0000E-099   7.8930E-001   2.1070E-001   3.9325E-013
    6.031607E+04   1.0000E-099   7.9136E-001   2.0864E-001   3.8938E-013
    6.170534E+04   1.0000E-099   7.9578E-001   2.0422E-001   3.7702E-013
    6.308056E+04   1.0000E-099   8.0332E-001   1.9668E-001   3.5571E-013
    6.442555E+04   1.0000E-099   8.1361E-001   1.8639E-001   3.2744E-013
    6.571955E+04   1.0000E-099   8.2446E-001   1.7554E-001   2.9736E-013
    6.694356E+04   1.0000E-099   8.3405E-001   1.6595E-001   2.6975E-013
    6.807739E+04   1.0000E-099   8.4362E-001   1.5638E-001   2.4169E-013
    6.909772E+04   1.0000E-099   8.5358E-001   1.4642E-001   2.0854E-013
    6.956192E+04   1.0000E-099   8.6274E-001   1.3726E-001   1.7602E-013
    6.979519E+04   1.0000E-099   8.6842E-001   1.3158E-001   1.5018E-013
    6.991212E+04   1.0000E-099   8.7299E-001   1.2701E-001   1.2628E-013
    6.997065E+04   1.0000E-099   8.7627E-001   1.2373E-001   1.0766E-013
    6.999847E+04   1.0000E-099   8.7835E-001   1.2165E-001   9.4691E-014
    6.999994E+04   1.0000E-099   8.7861E-001   1.2139E-001   9.3192E-014
#TIME:    15.470
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484662E+02   1.0000E-099   4.7520E-014   5.4198E-006   9.9999E-001
    8.522010E+02   1.0000E-099   4.7518E-014   5.4195E-006   9.9999E-001
    8.635043E+02   1.0000E-099   4.7507E-014   5.4185E-006   9.9999E-001
    8.865626E+02   1.0000E-099   4.7441E-014   5.4132E-006   9.9999E-001
    9.335113E+02   1.0000E-099   4.7145E-014   5.3901E-006   9.9999E-001
    9.885006E+02   1.0000E-099   4.6516E-014   5.3417E-006   9.9999E-001
    1.046528E+03   1.0000E-099   4.5603E-014   5.2704E-006   9.9999E-001
    1.107962E+03   1.0000E-099   4.4427E-014   5.1770E-006   9.9999E-001
    1.173002E+03   1.0000E-099   4.3083E-014   5.0668E-006   9.9999E-001
    1.241860E+03   1.0000E-099   4.2259E-014   4.9799E-006   1.0000E+000
    1.314760E+03   1.0000E-099   4.2784E-014   4.9642E-006   9.9999E-001
    1.391940E+03   1.0000E-099   4.3815E-014   4.9674E-006   1.0000E+000
    1.473650E+03   1.0000E-099   4.4115E-014   4.9193E-006   1.0000E+000
    1.560157E+03   1.0000E-099   4.2506E-014   4.7589E-006   1.0000E+000
    1.651742E+03   1.0000E-099   3.9298E-014   4.5067E-006   1.0000E+000
    1.748703E+03   1.0000E-099   3.6148E-014   4.2577E-006   1.0000E+000
    1.851356E+03   1.0000E-099   3.2965E-014   4.0097E-006   1.0000E+000
    1.960035E+03   1.0000E-099   3.0079E-014   3.7876E-006   1.0000E+000
    2.075094E+03   1.0000E-099   2.8170E-014   3.6407E-006   1.0000E+000
    2.196907E+03   1.0000E-099   2.7552E-014   3.5994E-006   1.0000E+000
    2.325871E+03   1.0000E-099   2.8509E-014   3.6953E-006   1.0000E+000
    2.462405E+03   1.0000E-099   3.1837E-014   3.9963E-006   1.0000E+000
