#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3
46941.68 2.5266e-14 2.4789e-07 1.0164e-03 9.9898e-01
48230.81 8.0802e-15 1.1295e-07 7.2376e-04 9.9928e-01
49550.29 2.3304e-15 4.5364e-08 6.2212e-04 9.9938e-01
50899.37 1.1089e-15 2.6432e-08 7.7527e-04 9.9922e-01
52276.86 7.6917e-16 2.3650e-08 2.0912e-03 9.9791e-01
53681.16 4.0144e-16 1.6871e-08 1.5469e-03 9.9845e-01
55110.21 6.5521e-17 3.7449e-09 1.1472e-03 9.9885e-01
56561.17 2.4061e-17 1.9748e-09 8.5280e-04 9.9915e-01
58030.00 2.2942e-17 2.5349e-09 6.3606e-04 9.9936e-01
59510.42 2.5057e-17 3.5339e-09 4.7685e-04 9.9952e-01
60993.45 1.3333e-17 2.0542e-09 3.6052e-04 9.9964e-01
62466.44 5.7645e-18 1.1222e-09 2.7461e-04 9.9973e-01
63912.69 7.3017e-19 9.0521e-11 5.4850e-05 9.9995e-01
65311.62 4.3090e-16 5.1860e-11 4.0167e-05 9.9996e-01
66639.26 3.1891e-19 5.4579e-12 1.2341e-05 9.9999e-01
67870.77 3.1036e-19 1.9642e-12 7.3052e-06 9.9999e-01
68864.47 7.8129e-19 1.4626e-12 6.2782e-06 9.9999e-01
69459.55 3.9175e-20 1.6743e-12 6.4763e-06 9.9999e-01
69744.99 1.4190e-19 4.4130e-12 1.1148e-05 9.9999e-01
69888.26 9.7656e-20 8.4054e-12 1.6718e-05 9.9998e-01
69959.62 1.0473e-18 1.1560e-11 2.0051e-05 9.9998e-01
69991.15 3.3724e-19 1.1760e-11 1.9957e-05 9.9998e-01
69999.53 2.5490e-19 1.1764e-11 1.9952e-05 9.9998e-01
#TIME: 276.54
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3
425.78 6.3051e-04 7.2982e-02 8.7504e-01 5.1351e-02
857.79 1.0062e-03 5.0159e-02 8.9706e-01 5.1777e-02
878.44 8.2713e-04 9.7382e-02 8.5082e-01 5.0967e-02
917.72 3.0466e-04 8.0098e-02 8.6681e-01 5.2784e-02
973.04 5.5498e-04 8.8156e-02 8.5748e-01 5.3804e-02
1034.98 2.2830e-04 7.0781e-02 8.7338e-01 5.5616e-02
1099.97 2.6191e-04 8.7666e-02 8.6234e-01 4.9729e-02
1169.04 5.3332e-04 8.1851e-02 8.6604e-01 5.1573e-02
1242.44 5.2611e-04 8.2917e-02 8.6018e-01 5.6382e-02
1320.45 7.1106e-04 8.2115e-02 8.6878e-01 4.8392e-02
1403.37 5.7665e-04 7.8252e-02 8.7390e-01 4.7273e-02
1491.49 3.8700e-04 7.4246e-02 8.7437e-01 5.1002e-02
1585.14 4.7712e-04 8.0950e-02 8.7045e-01 4.8119e-02
1684.67 3.7529e-04 7.9625e-02 8.7308e-01 4.6915e-02
1790.45 3.8471e-04 7.2975e-02 8.7465e-01 5.1989e-02
1902.87 2.6602e-04 6.5855e-02 8.8194e-01 5.1937e-02
2022.36 2.9413e-04 6.3082e-02 8.7945e-01 5.7177e-02
2149.34 1.2567e-04 4.7089e-02 8.9081e-01 6.1978e-02
2284.30 4.8679e-05 3.0035e-02 9.0605e-01 6.3865e-02
2427.74 2.9562e-05 3.1529e-02 8.9542e-01 7.3026e-02
2580.18 6.8537e-06 1.0984e-02 9.1026e-01 7.8747e-02
2742.19 1.2593e-06 3.8828e-03 9.1122e-01 8.4892e-02
2914.37 1.0347e-06 4.0246e-03 9.0333e-01 9.2645e-02
3097.37 1.5680e-06 6.2719e-03 8.9239e-01 1.0133e-01
3291.85 2.8004e-06 1.0804e-02 8.7012e-01 1.1908e-01
3498.55 6.8866e-06 2.2458e-02 8.5932e-01 1.1822e-01
3718.23 7.9534e-05 1.2353e-01 7.9122e-01 8.5171e-02
3951.70 2.1488e-04 1.6558e-01 7.6381e-01 7.0398e-02
4199.83 1.8303e-04 1.5851e-01 7.5133e-01 8.9977e-02
4463.54 1.6697e-04 1.2783e-01 7.8270e-01 8.9306e-02
4743.81 1.7700e-04 1.1538e-01 7.9959e-01 8.4847e-02
5041.68 2.0896e-04 1.0623e-01 8.1581e-01 7.7759e-02
5358.25 2.5233e-04 1.0279e-01 8.2318e-01 7.3775e-02
5694.70 2.7827e-04 9.5930e-02 8.3023e-01 7.3561e-02
6052.28 2.7270e-04 9.9688e-02 8.2950e-01 7.0539e-02
6432.31 3.1647e-04 9.6894e-02 8.3627e-01 6.6517e-02
6836.20 3.1206e-04 9.9382e-02 8.3226e-01 6.8043e-02
7265.45 3.7171e-04 1.0120e-01 8.3012e-01 6.8307e-02
7721.65 3.4363e-04 1.0208e-01 8.2726e-01 7.0312e-02
8206.56 5.0644e-04 1.1115e-01 8.2542e-01 6.2921e-02
8717.73 4.6842e-04 1.0931e-01 8.3008e-01 6.0148e-02
9214.74 5.7026e-04 1.2606e-01 8.2038e-01 5.2992e-02
9629.11 8.2317e-04 1.4653e-01 7.9795e-01 5.4697e-02
9954.11 9.5667e-04 1.6453e-01 7.7950e-01 5.5015e-02
10245.64 1.1147e-03 1.7798e-01 7.6566e-01 5.5243e-02
10541.49 9.4804e-04 1.8748e-01 7.5471e-01 5.6860e-02
10839.94 1.0991e-03 2.0091e-01 7.5177e-01 4.6222e-02
11119.11 1.3568e-03 2.1946e-01 7.3770e-01 4.1488e-02
11355.83 1.1900e-03 2.3914e-01 7.2310e-01 3.6568e-02
11539.81 1.2279e-03 2.2660e-01 7.4521e-01 2.6961e-02
11677.16 1.3849e-03 2.5979e-01 7.1592e-01 2.2912e-02
11784.05 1.2906e-03 2.6579e-01 7.1158e-01 2.1341e-02
11875.85 1.4300e-03 3.0113e-01 6.7463e-01 2.2815e-02
11963.37 1.3500e-03 2.8308e-01 6.9353e-01 2.2036e-02
12055.39 1.2319e-03 2.9145e-01 6.7946e-01 2.7855e-02
12170.41 1.0674e-03 2.7286e-01 6.9856e-01 2.7518e-02
12360.89 5.0572e-04 2.6824e-01 6.9574e-01 3.5513e-02
12670.46 1.7391e-04 1.3732e-01 8.0892e-01 5.3581e-02
13075.34 7.6654e-05 7.0958e-02 8.5163e-01 7.7339e-02
13530.52 3.9059e-05 4.7498e-02 8.5529e-01 9.7178e-02
14012.75 4.2655e-05 5.5640e-02 8.0686e-01 1.3745e-01
14508.81 8.4865e-05 9.3604e-02 7.7562e-01 1.3069e-01
15002.30 5.7517e-06 9.5056e-03 7.7974e-01 2.1075e-01
15475.29 7.9613e-06 1.0731e-02 7.9553e-01 1.9373e-01
15923.68 1.0447e-05 1.4200e-02 7.9593e-01 1.8986e-01
16355.64 2.6235e-05 3.2264e-02 8.4049e-01 1.2722e-01
16776.27 1.9679e-05 2.5604e-02 8.7796e-01 9.6414e-02
17183.14 8.5979e-06 1.4419e-02 9.2295e-01 6.2619e-02
17580.45 1.5674e-05 2.4075e-02 8.5545e-01 1.2046e-01
17990.34 1.4017e-05 2.2468e-02 8.1939e-01 1.5812e-01
18458.06 1.7333e-05 3.4690e-02 7.6426e-01 2.0103e-01
19084.69 9.7409e-06 1.9819e-02 8.0837e-01 1.7180e-01
19999.79 6.5641e-06 2.0451e-02 7.0693e-01 2.7262e-01
21193.46 1.3666e-06 6.6988e-03 7.3563e-01 2.5767e-01
22528.72 6.3023e-07 4.7615e-03 4.1805e-01 5.7719e-01
23943.32 3.2472e-07 3.8640e-03 2.5940e-01 7.3674e-01
25446.74 1.1557e-07 1.8342e-03 2.7657e-01 7.2160e-01
27044.57 8.4879e-08 2.1580e-03 1.7973e-01 8.1811e-01
28744.18 5.7930e-09 3.1815e-04 3.1861e-01 6.8107e-01
30520.16 5.0131e-09 4.0710e-04 9.5918e-02 9.0368e-01
32243.50 6.3504e-10 7.7946e-05 7.2227e-02 9.2770e-01
33773.01 7.7639e-10 1.3238e-04 1.6054e-01 8.3932e-01
35108.48 9.0930e-11 2.0745e-05 1.2658e-01 8.7340e-01
36326.30 3.3607e-11 1.1760e-05 9.4208e-02 9.0578e-01
37486.70 2.1007e-11 1.1706e-05 6.9058e-02 9.3093e-01
38628.25 1.5886e-11 1.3618e-05 5.1581e-02 9.4841e-01
39768.62 1.2838e-11 1.6171e-05 3.8963e-02 9.6102e-01
40915.31 5.3924e-12 9.0409e-06 2.9427e-02 9.7056e-01
42074.51 6.3958e-13 1.4664e-06 2.2189e-02 9.7781e-01
43252.44 1.9392e-13 5.9146e-07 1.6664e-02 9.8334e-01
44454.05 6.7733e-14 2.7272e-07 1.3060e-02 9.8694e-01
45683.04 2.9710e-14 1.7107e-07 9.7332e-03 9.9027e-01
46941.68 1.8459e-14 1.4552e-07 7.2276e-03 9.9277e-01
48230.81 9.1377e-15 1.1086e-07 9.2476e-04 9.9908e-01
49550.29 3.9714e-15 6.7508e-08 5.6881e-04 9.9943e-01
50899.37 1.3756e-15 3.5120e-08 3.8307e-04 9.9962e-01
52276.86 5.1183e-16 1.7306e-08 3.4790e-04 9.9965e-01
53681.16 2.4362e-16 1.0681e-08 3.0853e-04 9.9969e-01
55110.21 1.5699e-16 8.2579e-09 1.1871e-03 9.9881e-01
56561.17 1.1188e-16 7.9151e-09 8.8186e-04 9.9912e-01
58030.00 1.8540e-17 1.7785e-09 6.5776e-04 9.9934e-01
59510.42 2.2454e-18 1.8660e-10 7.9641e-05 9.9992e-01
60993.45 9.5814e-19 2.1529e-10 8.9682e-05 9.9991e-01
62466.44 2.1499e-16 1.2312e-09 2.8273e-04 9.9972e-01
63912.69 2.6680e-18 6.8501e-10 2.1790e-04 9.9978e-01
65311.62 1.4813e-18 4.6522e-10 1.7292e-04 9.9983e-01
66639.26 3.3274e-19 3.5327e-11 3.3800e-05 9.9997e-01
67870.77 3.2371e-19 2.1812e-11 2.5920e-05 9.9997e-01
68864.47 8.2845e-21 2.8190e-11 3.2428e-05 9.9997e-01
69459.55 4.3609e-19 5.6496e-12 1.4575e-05 9.9999e-01
69744.99 8.5895e-19 1.5855e-12 7.0062e-06 9.9999e-01
69888.26 1.0191e-19 1.0947e-12 5.6521e-06 9.9999e-01
69959.62 1.0931e-18 9.7392e-13 5.2870e-06 9.9999e-01
69991.15 3.5196e-19 9.9093e-13 5.2612e-06 9.9999e-01
69999.53 2.6604e-19 9.9034e-13 5.2619e-06 9.9999e-01
#TIME: 280.51
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3
425.78 5.1670e-04 8.5829e-02 8.6418e-01 4.9472e-02
857.79 8.3951e-04 8.2890e-02 8.5796e-01 5.8310e-02
878.44 1.4003e-03 8.8629e-02 8.5723e-01 5.2738e-02
917.72 7.3205e-04 5.8949e-02 8.8954e-01 5.0780e-02
973.04 1.3203e-03 1.0471e-01 8.4647e-01 4.7506e-02
1034.98 8.1308e-04 9.9927e-02 8.4843e-01 5.0827e-02
1099.97 5.9547e-04 8.7905e-02 8.5899e-01 5.2507e-02
1169.04 8.2900e-04 8.7236e-02 8.5830e-01 5.3639e-02
1242.44 4.1855e-04 6.6828e-02 8.7976e-01 5.2999e-02
1320.45 5.3503e-04 8.3786e-02 8.6211e-01 5.3564e-02
1403.37 3.9530e-04 8.5564e-02 8.6231e-01 5.1734e-02
1491.49 7.9295e-04 8.8479e-02 8.6624e-01 4.4485e-02
1585.14 6.2213e-04 8.6003e-02 8.6853e-01 4.4846e-02
1684.67 3.1538e-04 7.2485e-02 8.7522e-01 5.1980e-02
1790.45 3.3233e-04 8.4027e-02 8.6707e-01 4.8571e-02
1902.87 2.9557e-04 7.4819e-02 8.7465e-01 5.0234e-02
2022.36 3.4384e-04 7.2807e-02 8.7209e-01 5.4759e-02
2149.34 1.3800e-04 5.0985e-02 8.8786e-01 6.1017e-02
2284.30 1.9362e-05 1.3132e-02 9.0454e-01 8.2305e-02
2427.74 3.2251e-05 2.6142e-02 9.0139e-01 7.2431e-02
2580.18 6.3747e-06 1.0441e-02 9.1105e-01 7.8506e-02
2742.19 1.4142e-06 4.2010e-03 9.1172e-01 8.4078e-02
2914.37 1.3070e-06 4.6497e-03 9.0294e-01 9.2406e-02
3097.37 1.6064e-06 6.0669e-03 8.9308e-01 1.0085e-01
3291.85 3.0348e-06 1.1146e-02 8.7065e-01 1.1820e-01
3498.55 7.9010e-06 2.4022e-02 8.5605e-01 1.1992e-01
3718.23 8.9075e-05 1.2551e-01 7.8891e-01 8.5489e-02
3951.70 2.5931e-04 1.6857e-01 7.6033e-01 7.0849e-02
4199.83 2.1012e-04 1.5793e-01 7.5453e-01 8.7324e-02
4463.54 1.7137e-04 1.3075e-01 7.8056e-01 8.8511e-02
4743.81 1.9462e-04 1.1614e-01 7.9926e-01 8.4398e-02
5041.68 2.1597e-04 1.0414e-01 8.1764e-01 7.8005e-02
5358.25 2.7855e-04 1.0524e-01 8.1693e-01 7.7544e-02
5694.70 2.6649e-04 1.0076e-01 8.2835e-01 7.0618e-02
6052.28 2.9132e-04 1.0216e-01 8.2606e-01 7.1493e-02
6432.31 2.7870e-04 1.0047e-01 8.3132e-01 6.7929e-02
6836.20 3.4432e-04 9.9420e-02 8.3288e-01 6.7353e-02
7265.45 3.7347e-04 9.9729e-02 8.3367e-01 6.6227e-02
7721.65 4.1065e-04 1.0444e-01 8.2934e-01 6.5801e-02
8206.56 4.5563e-04 1.0759e-01 8.2813e-01 6.3823e-02
8717.73 4.6364e-04 1.1583e-01 8.2261e-01 6.1098e-02
9214.74 7.5141e-04 1.2454e-01 8.2238e-01 5.2328e-02
9629.11 1.0990e-03 1.6124e-01 7.8261e-01 5.5051e-02
9954.11 9.1428e-04 1.6165e-01 7.8920e-01 4.8230e-02
10245.64 8.8805e-04 1.7664e-01 7.6548e-01 5.6993e-02
10541.49 1.2123e-03 2.1403e-01 7.2585e-01 5.8908e-02
10839.94 1.0302e-03 1.9941e-01 7.5238e-01 4.7172e-02
11119.11 1.2086e-03 1.9800e-01 7.6063e-01 4.0166e-02
11355.83 1.1536e-03 2.3687e-01 7.2775e-01 3.4231e-02
11539.81 1.4222e-03 2.6850e-01 7.0072e-01 2.9359e-02
11677.16 1.3138e-03 2.4187e-01 7.3475e-01 2.2070e-02
11784.05 1.5527e-03 2.6827e-01 7.0950e-01 2.0671e-02
11875.85 8.9443e-04 2.3396e-01 7.4671e-01 1.8433e-02
11963.37 9.9671e-04 2.6856e-01 7.1001e-01 2.0435e-02
12055.39 9.6479e-04 2.6649e-01 7.0845e-01 2.4086e-02
12170.41 9.6250e-04 2.9583e-01 6.7304e-01 3.0169e-02
12360.89 4.7088e-04 2.2746e-01 7.4113e-01 3.0942e-02
12670.46 1.6962e-04 1.4068e-01 8.0204e-01 5.7107e-02
13075.34 7.8426e-05 6.9689e-02 8.4295e-01 8.7287e-02
13530.52 6.1808e-05 6.2768e-02 8.4205e-01 9.5121e-02
14012.75 7.2885e-06 9.3488e-03 7.5529e-01 2.3536e-01
14508.81 6.4532e-06 9.0788e-03 7.1403e-01 2.7688e-01
15002.30 4.3494e-05 5.4393e-02 8.4526e-01 1.0031e-01
15475.29 7.5225e-05 5.7809e-02 8.7498e-01 6.7134e-02
15923.68 6.3283e-05 5.3400e-02 8.4722e-01 9.9319e-02
16355.64 3.3731e-06 5.1503e-03 7.4159e-01 2.5326e-01
16776.27 2.2672e-05 3.0180e-02 8.6681e-01 1.0299e-01
17183.14 2.5009e-05 4.2471e-02 8.4158e-01 1.1592e-01
17580.45 1.3569e-05 2.2343e-02 8.8359e-01 9.4052e-02
17990.34 1.9142e-05 3.2038e-02 7.7991e-01 1.8803e-01
18458.06 4.4879e-05 7.1819e-02 7.1946e-01 2.0868e-01
19084.69 9.1508e-06 1.6457e-02 8.6513e-01 1.1840e-01
19999.79 3.0017e-06 7.4664e-03 8.0247e-01 1.9006e-01
21193.46 7.1960e-07 2.9693e-03 7.1455e-01 2.8248e-01
22528.72 5.5200e-07 3.7701e-03 5.7506e-01 4.2116e-01
23943.32 3.0139e-07 3.4701e-03 3.8706e-01 6.0947e-01
25446.74 1.8572e-07 3.1198e-03 2.8110e-01 7.1578e-01
27044.57 2.8252e-08 8.1882e-04 4.5526e-01 5.4392e-01
28744.18 5.5767e-09 2.7677e-04 3.2379e-01 6.7594e-01
30520.16 2.9430e-09 2.6617e-04 2.4825e-01 7.5148e-01
32243.50 1.0560e-09 1.2324e-04 1.0111e-01 8.9876e-01
33773.01 4.3907e-10 7.0181e-05 3.9341e-02 9.6059e-01
35108.48 1.2984e-10 3.1064e-05 1.2153e-01 8.7844e-01
36326.30 8.7756e-11 2.5985e-05 9.6948e-02 9.0303e-01
37486.70 5.9934e-11 2.8423e-05 7.1171e-02 9.2880e-01
38628.25 1.7271e-11 1.1372e-05 5.3227e-02 9.4676e-01
39768.62 5.1157e-12 5.4187e-06 4.0258e-02 9.5974e-01
40915.31 3.0201e-12 4.6919e-06 3.0439e-02 9.6956e-01
42074.51 1.2429e-12 2.8275e-06 2.2957e-02 9.7704e-01
43252.44 1.0669e-12 3.6201e-06 1.7263e-02 9.8273e-01
44454.05 1.8020e-13 8.3128e-07 1.3508e-02 9.8649e-01
45683.04 3.6787e-14 1.9680e-07 1.0078e-02 9.8992e-01
46941.68 1.0399e-14 7.3636e-08 7.4859e-03 9.9251e-01
48230.81 5.2728e-15 5.0296e-08 5.5482e-03 9.9445e-01
49550.29 3.5066e-15 5.3367e-08 4.1040e-03 9.9590e-01
50899.37 1.5323e-15 3.2469e-08 8.9623e-04 9.9910e-01
52276.86 5.9569e-16 1.7924e-08 3.2513e-04 9.9967e-01
53681.16 3.4669e-16 1.4586e-08 2.1705e-04 9.9978e-01
55110.21 1.3559e-16 7.7880e-09 1.8404e-04 9.9982e-01
56561.17 6.4233e-17 4.4622e-09 1.5183e-04 9.9985e-01
58030.00 1.5760e-17 1.3594e-09 1.9362e-04 9.9981e-01
59510.42 3.1562e-17 3.8428e-09 5.1029e-04 9.9949e-01
60993.45 2.5569e-18 3.9039e-10 1.1277e-04 9.9989e-01
62466.44 2.2439e-16 6.0158e-11 4.6685e-05 9.9995e-01
63912.69 2.7847e-18 3.8419e-11 3.8010e-05 9.9996e-01
65311.62 1.1015e-18 4.0181e-10 1.5216e-04 9.9985e-01
66639.26 7.4532e-19 3.2352e-10 1.3944e-04 9.9986e-01
67870.77 3.8127e-19 2.0535e-10 1.1307e-04 9.9989e-01
68864.47 8.6468e-21 2.9393e-11 3.2226e-05 9.9997e-01
69459.55 4.5514e-19 1.3882e-11 2.1499e-05 9.9998e-01
69744.99 2.7816e-20 1.2427e-11 2.0637e-05 9.9998e-01
69888.26 1.0637e-19 1.1834e-11 2.0245e-05 9.9998e-01
69959.62 1.1408e-18 1.1608e-11 2.0048e-05 9.9998e-01
69991.15 9.2530e-20 1.1832e-11 1.9948e-05 9.9998e-01
69999.53 2.7767e-19 1.1829e-11 1.9953e-05 9.9998e-01
#TIME: 284.55
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3
425.78 5.1267e-04 7.8438e-02 8.6962e-01 5.1431e-02
857.79 9.3574e-04 1.1964e-01 8.3286e-01 4.6562e-02
878.44 1.9220e-03 9.6365e-02 8.5257e-01 4.9146e-02
917.72 4.1234e-04 7.2181e-02 8.7593e-01 5.1482e-02
973.04 1.0534e-03 1.1616e-01 8.2880e-01 5.3983e-02
1034.98 8.5490e-04 1.0747e-01 8.4219e-01 4.9490e-02
1099.97 6.6053e-04 8.6703e-02 8.5964e-01 5.2999e-02
1169.04 1.7215e-03 8.2018e-02 8.6665e-01 4.9610e-02
1242.44 1.3205e-03 9.6927e-02 8.4989e-01 5.1861e-02
1320.45 8.1786e-04 7.6914e-02 8.7196e-01 5.0306e-02
1403.37 1.0507e-03 8.4321e-02 8.6600e-01 4.8626e-02
1491.49 8.8077e-04 8.2116e-02 8.7014e-01 4.6867e-02
1585.14 6.7588e-04 9.0424e-02 8.5939e-01 4.9507e-02
1684.67 5.2625e-04 7.8872e-02 8.7465e-01 4.5952e-02
1790.45 5.0387e-04 8.5508e-02 8.6536e-01 4.8629e-02
1902.87 3.7962e-04 7.4571e-02 8.7251e-01 5.2541e-02
2022.36 3.0450e-04 6.8294e-02 8.7735e-01 5.4048e-02
2149.34 2.2688e-04 5.9787e-02 8.8113e-01 5.8852e-02
2284.30 9.1020e-05 3.7377e-02 8.9617e-01 6.6362e-02
2427.74 3.7002e-05 2.7560e-02 9.0101e-01 7.1388e-02
2580.18 6.8177e-06 1.0395e-02 9.1334e-01 7.6259e-02
2742.19 1.5053e-06 4.2514e-03 9.1177e-01 8.3972e-02
2914.37 1.4621e-06 4.8500e-03 9.0215e-01 9.3001e-02
3097.37 1.8208e-06 6.2703e-03 8.9294e-01 1.0079e-01
3291.85 3.2958e-06 1.1610e-02 8.7319e-01 1.1519e-01
3498.55 8.9186e-06 2.6071e-02 8.5774e-01 1.1618e-01
3718.23 1.0105e-04 1.3302e-01 7.7998e-01 8.6905e-02
3951.70 2.5808e-04 1.6631e-01 7.6465e-01 6.8783e-02
4199.83 2.0126e-04 1.5375e-01 7.6272e-01 8.3322e-02
4463.54 1.5607e-04 1.2421e-01 7.8846e-01 8.7180e-02
4743.81 1.8466e-04 1.1859e-01 8.0135e-01 7.9872e-02
5041.68 2.4885e-04 1.1275e-01 8.0878e-01 7.8222e-02
5358.25 2.8423e-04 1.0302e-01 8.2237e-01 7.4335e-02
5694.70 2.8149e-04 9.8160e-02 8.3260e-01 6.8956e-02
6052.28 3.1124e-04 1.0397e-01 8.2646e-01 6.9254e-02
6432.31 3.4662e-04 1.0329e-01 8.2618e-01 7.0188e-02
6836.20 3.6249e-04 1.0242e-01 8.2831e-01 6.8909e-02
7265.45 3.5021e-04 9.4214e-02 8.3947e-01 6.5967e-02
7721.65 4.2458e-04 1.0471e-01 8.3008e-01 6.4783e-02
8206.56 4.6556e-04 1.0618e-01 8.3159e-01 6.1763e-02
8717.73 6.0110e-04 1.1835e-01 8.1858e-01 6.2469e-02
9214.74 5.9950e-04 1.2547e-01 8.1805e-01 5.5879e-02
9629.11 9.2544e-04 1.4147e-01 8.0978e-01 4.7828e-02
9954.11 8.7941e-04 1.4647e-01 8.0636e-01 4.6294e-02
10245.64 1.0782e-03 1.8147e-01 7.6326e-01 5.4199e-02
10541.49 9.3521e-04 1.8564e-01 7.6183e-01 5.1602e-02
10839.94 2.0004e-03 2.4372e-01 7.0392e-01 5.0359e-02
11119.11 1.5808e-03 2.2981e-01 7.2562e-01 4.2991e-02
11355.83 1.5226e-03 2.4376e-01 7.1901e-01 3.5709e-02
11539.81 1.4496e-03 2.5264e-01 7.1843e-01 2.7482e-02
11677.16 1.6667e-03 2.4906e-01 7.2614e-01 2.3138e-02
11784.05 1.9080e-03 2.4682e-01 7.3172e-01 1.9556e-02
11875.85 1.9323e-03 2.6101e-01 7.1704e-01 2.0021e-02
11963.37 1.6691e-03 2.7026e-01 7.0698e-01 2.1091e-02
12055.39 1.4036e-03 2.7762e-01 6.9700e-01 2.3976e-02
12170.41 1.2419e-03 3.3681e-01 6.2899e-01 3.2953e-02
12360.89 6.9128e-04 3.1798e-01 6.4506e-01 3.6264e-02
12670.46 2.4996e-04 1.5787e-01 7.8499e-01 5.6887e-02
13075.34 7.0421e-05 6.3990e-02 8.4898e-01 8.6963e-02
13530.52 7.0899e-05 8.0053e-02 8.1389e-01 1.0598e-01
14012.75 2.4742e-05 2.7015e-02 9.2023e-01 5.2734e-02
14508.81 2.8332e-05 4.0807e-02 8.8118e-01 7.7983e-02
15002.30 3.7831e-06 5.4302e-03 7.9039e-01 2.0417e-01
15475.29 4.7965e-06 5.7742e-03 7.1533e-01 2.7889e-01
15923.68 3.3868e-06 4.2787e-03 5.9419e-01 4.0152e-01
16355.64 5.1255e-05 5.9738e-02 7.9871e-01 1.4150e-01
16776.27 1.8832e-05 1.6426e-02 8.6238e-01 1.2117e-01
17183.14 3.1058e-05 5.1325e-02 8.1766e-01 1.3098e-01
17580.45 1.4749e-05 2.1840e-02 8.8793e-01 9.0214e-02
17990.34 2.5000e-05 3.1521e-02 8.5310e-01 1.1536e-01
18458.06 2.0910e-05 3.1203e-02 8.0422e-01 1.6455e-01
19084.69 6.8212e-06 1.4057e-02 8.6804e-01 1.1790e-01
19999.79 4.7696e-06 1.2704e-02 8.3708e-01 1.5021e-01
21193.46 3.2888e-06 1.2263e-02 6.7140e-01 3.1634e-01
22528.72 3.5880e-07 2.1060e-03 6.8182e-01 3.1607e-01
23943.32 2.4569e-07 2.7244e-03 4.0867e-01 5.8861e-01
25446.74 3.6692e-08 6.9096e-04 4.4671e-01 5.5260e-01
27044.57 1.6735e-08 5.0236e-04 4.2803e-01 5.7147e-01
28744.18 4.6305e-09 2.5162e-04 3.2893e-01 6.7081e-01
30520.16 1.7517e-09 1.5501e-04 2.4172e-01 7.5813e-01
32243.50 2.3876e-09 2.7448e-04 2.0702e-01 7.9270e-01
33773.01 2.7957e-10 4.1036e-05 1.7219e-01 8.2777e-01
35108.48 5.9842e-10 1.3285e-04 3.1943e-02 9.6792e-01
36326.30 6.7985e-11 2.4006e-05 2.6533e-02 9.7344e-01
37486.70 2.9311e-11 1.3453e-05 7.3454e-02 9.2653e-01
38628.25 4.1344e-11 2.6819e-05 5.4960e-02 9.4501e-01
39768.62 2.2718e-11 2.1105e-05 4.1594e-02 9.5839e-01
40915.31 3.1382e-12 3.9241e-06 3.1472e-02 9.6852e-01
42074.51 9.7377e-13 1.8597e-06 2.3754e-02 9.7624e-01
43252.44 5.3203e-13 1.4750e-06 1.7884e-02 9.8211e-01
44454.05 2.7086e-13 1.0554e-06 1.4004e-02 9.8600e-01
45683.04 1.1740e-13 6.6628e-07 1.0447e-02 9.8955e-01
46941.68 3.1088e-14 2.3625e-07 7.7624e-03 9.9224e-01
48230.81 7.7144e-15 7.3503e-08 5.7499e-03 9.9425e-01
49550.29 5.5736e-16 2.4441e-08 4.2531e-03 9.9575e-01
50899.37 9.0947e-16 1.6231e-08 3.1430e-03 9.9686e-01
52276.86 1.0055e-15 2.7501e-08 2.3217e-03 9.9768e-01
53681.16 3.0911e-16 1.1724e-08 1.7168e-03 9.9828e-01
55110.21 1.2163e-16 6.0584e-09 1.8753e-04 9.9981e-01
56561.17 1.0256e-17 6.5494e-10 5.7170e-05 9.9994e-01
58030.00 4.9275e-18 5.4651e-10 4.3021e-05 9.9996e-01
59510.42 1.9824e-18 3.7457e-10 5.7146e-05 9.9994e-01
60993.45 2.6708e-18 4.4914e-10 1.1407e-04 9.9989e-01
62466.44 6.7609e-18 1.3829e-09 3.0242e-04 9.9970e-01
63912.69 1.8723e-18 4.7332e-10 1.5267e-04 9.9985e-01
65311.62 6.4570e-19 3.9908e-11 2.9175e-05 9.9997e-01
66639.26 2.3019e-18 2.3930e-11 2.2322e-05 9.9998e-01
67870.77 3.0243e-19 4.8033e-11 3.1940e-05 9.9997e-01
68864.47 9.2377e-17 1.5808e-10 9.6350e-05 9.9990e-01
69459.55 1.6225e-19 1.3633e-10 8.9124e-05 9.9991e-01
69744.99 1.4180e-19 1.2493e-10 8.5628e-05 9.9991e-01
69888.26 1.3418e-19 1.1999e-10 8.3948e-05 9.9992e-01
69959.62 1.2914e-19 1.1897e-10 8.3104e-05 9.9992e-01
69991.15 1.3025e-19 1.2100e-10 8.2711e-05 9.9992e-01
