#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8 mn9
3.2244e+04 3.0509e-04 9.9969e-01 9.3669e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 3.4478e-04 9.9966e-01 4.8408e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 4.1469e-04 9.9959e-01 2.0081e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.1169e-04 9.9979e-01 4.7137e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.0401e-04 9.9980e-01 2.9614e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.2028e-04 9.9988e-01 5.4107e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 9.0454e-05 9.9991e-01 6.1447e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 7.6191e-05 9.9992e-01 5.5783e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 6.7092e-05 9.9993e-01 4.6508e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 3.9880e-05 9.9996e-01 8.8169e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.7290e-05 9.9998e-01 3.2689e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.8209e-05 9.9998e-01 1.8861e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.1383e-05 9.9998e-01 8.7068e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.3379e-05 9.9999e-01 1.5040e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.1033e-05 9.9999e-01 1.4586e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.2100e-05 9.9999e-01 7.7969e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.2121e-05 9.9999e-01 5.0502e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.1219e-05 9.9999e-01 3.8772e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 8.6105e-06 9.9999e-01 4.4167e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.1325e-05 9.9999e-01 1.6415e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0979e-05 9.9999e-01 1.1608e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 2.4179e-05 9.9998e-01 1.5042e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.6063e-05 9.9998e-01 2.3686e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.2569e-05 9.9999e-01 2.6823e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0786e-05 9.9999e-01 2.5493e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0913e-05 9.9999e-01 1.7567e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 6.5262e-06 9.9999e-01 3.6922e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.4927e-05 9.9999e-01 4.9433e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.6219e-05 9.9997e-01 1.1838e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.6277e-05 9.9998e-01 2.8307e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.5319e-05 9.9998e-01 3.0422e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.6256e-05 9.9998e-01 2.5898e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.6663e-05 9.9998e-01 2.4389e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.6008e-05 9.9998e-01 2.6210e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 6.4284e-06 9.9999e-01 6.5195e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 28.8602
#NVEL: 115
#vel_mid[km/s] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8 mn9
4.2577e+02 1.0541e-21 1.2944e-10 9.1676e-03 9.9082e-01 1.0428e-05 9.4243e-19 5.7127e-41 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 1.4111e-15 1.6859e-06 7.7031e-01 2.2969e-01 2.8293e-09 1.0983e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 1.5478e-15 1.8146e-06 7.8947e-01 2.1053e-01 2.1780e-09 6.5968e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 1.6801e-15 1.9357e-06 8.0566e-01 1.9434e-01 1.7194e-09 4.1704e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 1.8187e-15 2.0603e-06 8.2080e-01 1.7919e-01 1.3565e-09 2.6359e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 1.9231e-15 2.1516e-06 8.3089e-01 1.6910e-01 1.1477e-09 1.9099e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 2.0323e-15 2.2464e-06 8.4072e-01 1.5928e-01 9.6666e-10 1.3722e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 2.2036e-15 2.3934e-06 8.5467e-01 1.4533e-01 7.4457e-10 8.3040e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 2.4278e-15 2.5687e-06 8.6835e-01 1.3165e-01 5.6649e-10 4.9465e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 2.8771e-15 2.8696e-06 8.8546e-01 1.1454e-01 3.9312e-10 2.5299e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 3.6342e-15 3.3462e-06 9.0708e-01 9.2914e-02 2.2769e-10 9.2642e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 4.5133e-15 3.8670e-06 9.2516e-01 7.4834e-02 1.2964e-10 3.2740e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 5.5001e-15 4.4369e-06 9.4064e-01 5.9353e-02 7.0664e-11 1.0567e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 6.6733e-15 5.0837e-06 9.5359e-01 4.6408e-02 3.7187e-11 3.1883e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 8.0922e-15 5.8430e-06 9.6466e-01 3.5335e-02 1.8252e-11 8.4045e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 9.7695e-15 6.7332e-06 9.7392e-01 2.6069e-02 8.2241e-12 1.8723e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 1.2820e-14 8.1771e-06 9.8262e-01 1.7374e-02 2.8880e-12 2.6533e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 1.6993e-14 9.9910e-06 9.8867e-01 1.1319e-02 9.6157e-13 3.4150e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 2.3901e-14 1.2672e-05 9.9316e-01 6.8229e-03 2.6492e-13 3.1170e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 3.6165e-14 1.6917e-05 9.9634e-01 3.6428e-03 5.3723e-14 1.6105e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 5.8314e-14 2.3630e-05 9.9824e-01 1.7410e-03 8.2301e-15 4.9375e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 9.8886e-14 3.4330e-05 9.9922e-01 7.4777e-04 9.5784e-16 9.0216e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 1.8243e-13 5.3158e-05 9.9967e-01 2.7267e-04 7.3188e-17 7.4789e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 3.6168e-13 8.7415e-05 9.9983e-01 8.3716e-05 3.5714e-18 2.6471e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 6.2042e-13 1.3466e-04 9.9984e-01 2.6440e-05 1.7852e-19 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 1.1751e-12 2.1624e-04 9.9978e-01 8.2611e-06 9.0163e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 4.1196e-12 4.8750e-04 9.9951e-01 1.5884e-06 1.5035e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 1.7661e-11 1.2885e-03 9.9871e-01 1.9849e-07 8.2090e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 2.4138e-11 1.8647e-03 9.9814e-01 5.1863e-08 2.2300e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 3.3496e-11 2.5507e-03 9.9745e-01 1.9124e-08 1.5873e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 6.8254e-11 4.1943e-03 9.9581e-01 6.0515e-09 8.5962e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 1.6070e-10 7.5219e-03 9.9248e-01 1.6298e-09 3.1577e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 4.4252e-10 1.5053e-02 9.8495e-01 3.3428e-10 5.8360e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 1.5370e-09 3.5384e-02 9.6462e-01 4.4876e-11 3.7394e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 6.6845e-09 9.6502e-02 9.0350e-01 3.6314e-12 7.0469e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 3.5198e-08 2.9145e-01 7.0855e-01 1.2043e-13 1.7578e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 1.6109e-07 6.7174e-01 3.2826e-01 1.3751e-15 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 4.9398e-07 9.2063e-01 7.9369e-02 7.0549e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.7849e-06 9.9298e-01 7.0183e-03 2.7233e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 6.9447e-06 9.9957e-01 4.2513e-04 3.6843e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.2767e-05 9.9994e-01 3.2863e-05 1.0039e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 5.6799e-05 9.9994e-01 4.3279e-06 1.4392e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 1.0679e-04 9.9989e-01 9.8440e-07 1.1161e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.6622e-04 9.9983e-01 3.1666e-07 2.4699e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 2.2032e-04 9.9978e-01 1.3468e-07 1.2467e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 2.6268e-04 9.9974e-01 7.1716e-08 1.2862e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 3.5055e-04 9.9965e-01 3.3377e-08 9.6647e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 4.3953e-04 9.9956e-01 1.8790e-08 1.4130e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 6.0897e-04 9.9939e-01 9.7449e-09 1.8257e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 9.6210e-04 9.9904e-01 4.5753e-09 2.0774e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.4697e-03 9.9853e-01 2.1856e-09 2.3626e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 2.0893e-03 9.9791e-01 1.0944e-09 2.8026e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 2.4931e-03 9.9751e-01 7.3047e-10 7.5670e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 3.0192e-03 9.9698e-01 4.2819e-10 1.2612e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 2.7606e-03 9.9724e-01 3.7673e-10 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 2.5958e-03 9.9740e-01 3.2803e-10 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 2.6244e-03 9.9738e-01 2.4075e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 2.6569e-03 9.9734e-01 1.5776e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 3.2975e-03 9.9670e-01 6.7794e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 4.2701e-03 9.9573e-01 2.7313e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 4.9258e-03 9.9507e-01 1.4030e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 5.4806e-03 9.9452e-01 7.8308e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 5.0864e-03 9.9491e-01 6.8261e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 4.7447e-03 9.9526e-01 6.0655e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.9349e-03 9.9607e-01 6.3687e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.5810e-03 9.9642e-01 5.2737e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 3.3892e-03 9.9661e-01 4.2512e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 3.3095e-03 9.9669e-01 3.2040e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 2.9354e-03 9.9706e-01 2.7130e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 2.5206e-03 9.9748e-01 2.2145e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 2.6278e-03 9.9737e-01 1.1696e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 2.7897e-03 9.9721e-01 5.2294e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.3976e-03 9.9860e-01 6.6047e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 8.6095e-04 9.9914e-01 3.6766e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 4.4962e-04 9.9955e-01 3.9849e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.6208e-04 9.9974e-01 4.3260e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 3.2653e-04 9.9967e-01 1.3175e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 4.5335e-04 9.9955e-01 3.2165e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 5.3374e-04 9.9947e-01 9.7601e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 4.7822e-04 9.9952e-01 5.6874e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 8.1187e-04 9.9919e-01 1.1302e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 4.5681e-04 9.9954e-01 2.5191e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 5.3848e-04 9.9946e-01 1.0884e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.8420e-04 9.9972e-01 2.3909e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.6563e-04 9.9973e-01 1.6011e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.8939e-04 9.9981e-01 1.9728e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.5588e-04 9.9984e-01 1.8582e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.3890e-04 9.9986e-01 1.5013e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 5.8997e-05 9.9994e-01 5.6875e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 5.6985e-05 9.9994e-01 3.9308e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 3.8744e-05 9.9996e-01 5.6584e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.7414e-05 9.9997e-01 7.5040e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.2686e-05 9.9998e-01 7.2034e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.8764e-05 9.9998e-01 6.9315e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.5870e-05 9.9998e-01 6.3691e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.4275e-05 9.9999e-01 5.1647e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0259e-05 9.9999e-01 6.7001e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.2953e-05 9.9999e-01 2.6891e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.3588e-05 9.9999e-01 1.5965e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 2.0400e-05 9.9998e-01 4.5266e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.4672e-05 9.9999e-01 5.9488e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.7975e-05 9.9998e-01 2.6032e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.8537e-05 9.9998e-01 1.6478e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.1796e-05 9.9999e-01 2.8643e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 8.5288e-06 9.9999e-01 3.8847e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 8.0286e-06 9.9999e-01 3.1085e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 3.7911e-06 1.0000e+00 1.0711e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.3084e-05 9.9999e-01 6.0801e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.3524e-05 9.9998e-01 1.3874e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 2.4783e-05 9.9998e-01 1.1091e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
