#NTIMES: 50
#NSTAGES: 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
#TIME: 280.51
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 4.4227e-01 4.4082e-01 1.1691e-01
857.79 4.1901e-01 4.6989e-01 1.1109e-01
878.44 4.8723e-01 3.9785e-01 1.1492e-01
917.72 3.3826e-01 5.3664e-01 1.2510e-01
973.04 4.9460e-01 3.9139e-01 1.1400e-01
1034.98 4.5094e-01 4.2987e-01 1.1919e-01
1099.97 4.5901e-01 4.2334e-01 1.1765e-01
1169.04 4.4661e-01 4.3097e-01 1.2242e-01
1242.44 4.4353e-01 4.3604e-01 1.2043e-01
1320.45 4.3595e-01 4.4589e-01 1.1816e-01
1403.37 4.3809e-01 4.4550e-01 1.1641e-01
1491.49 4.5186e-01 4.4089e-01 1.0725e-01
1585.14 4.8075e-01 4.1347e-01 1.0579e-01
1684.67 4.3826e-01 4.4923e-01 1.1252e-01
1790.45 4.3270e-01 4.5117e-01 1.1613e-01
1902.87 4.3409e-01 4.4766e-01 1.1825e-01
2022.36 4.1541e-01 4.5677e-01 1.2781e-01
2149.34 3.9273e-01 4.6715e-01 1.4012e-01
2284.30 3.3171e-01 5.0430e-01 1.6399e-01
2427.74 3.4313e-01 4.9378e-01 1.6308e-01
2580.18 2.8475e-01 5.4327e-01 1.7198e-01
2742.19 2.3671e-01 5.7953e-01 1.8375e-01
2914.37 2.0934e-01 5.9843e-01 1.9223e-01
3097.37 1.7736e-01 6.2781e-01 1.9483e-01
3291.85 1.4409e-01 6.5862e-01 1.9728e-01
3498.55 1.4459e-01 6.7608e-01 1.7934e-01
3718.23 1.8809e-01 6.7482e-01 1.3710e-01
3951.70 2.4003e-01 6.3983e-01 1.2014e-01
4199.83 1.6947e-01 6.8606e-01 1.4447e-01
4463.54 1.5851e-01 6.7688e-01 1.6460e-01
4743.81 1.7666e-01 6.5284e-01 1.7051e-01
5041.68 1.7756e-01 6.4836e-01 1.7408e-01
5358.25 1.9978e-01 6.2767e-01 1.7254e-01
5694.70 2.1369e-01 6.1903e-01 1.6728e-01
6052.28 2.0131e-01 6.2753e-01 1.7116e-01
6432.31 2.1904e-01 6.1873e-01 1.6223e-01
6836.20 2.1696e-01 6.2086e-01 1.6218e-01
7265.45 2.2581e-01 6.1186e-01 1.6233e-01
7721.65 2.1476e-01 6.2780e-01 1.5744e-01
8206.56 2.5467e-01 5.9753e-01 1.4779e-01
8717.73 2.4316e-01 6.1644e-01 1.4040e-01
9214.74 2.8251e-01 5.9746e-01 1.2003e-01
9629.11 2.7117e-01 6.2168e-01 1.0716e-01
9954.11 3.2693e-01 5.7731e-01 9.5756e-02
10245.64 3.1782e-01 5.8440e-01 9.7778e-02
10541.49 2.7063e-01 6.3676e-01 9.2610e-02
10839.94 3.5549e-01 5.6370e-01 8.0806e-02
11119.11 4.0502e-01 5.2350e-01 7.1485e-02
11355.83 4.0935e-01 5.3317e-01 5.7482e-02
11539.81 4.8435e-01 4.6998e-01 4.5668e-02
11677.16 5.6849e-01 3.9225e-01 3.9253e-02
11784.05 5.6212e-01 4.0261e-01 3.5279e-02
11875.85 6.0471e-01 3.5900e-01 3.6292e-02
11963.37 5.8140e-01 3.8189e-01 3.6705e-02
12055.39 5.5741e-01 3.9978e-01 4.2808e-02
12170.41 4.4999e-01 4.9896e-01 5.1043e-02
12360.89 4.7942e-01 4.6823e-01 5.2351e-02
12670.46 3.2090e-01 6.1289e-01 6.6208e-02
13075.34 2.0952e-01 7.1231e-01 7.8166e-02
13530.52 1.7316e-01 7.3814e-01 8.8703e-02
14012.75 1.4831e-01 7.3622e-01 1.1547e-01
14508.81 1.0763e-01 7.5638e-01 1.3599e-01
15002.30 2.8854e-01 5.8845e-01 1.2301e-01
15475.29 1.3042e-01 7.6723e-01 1.0234e-01
15923.68 1.0877e-01 7.7056e-01 1.2067e-01
16355.64 8.0543e-02 7.5663e-01 1.6283e-01
16776.27 1.9261e-01 6.7909e-01 1.2830e-01
17183.14 6.4015e-02 8.1076e-01 1.2522e-01
17580.45 3.2467e-02 8.2765e-01 1.3988e-01
17990.34 3.4408e-02 8.1282e-01 1.5278e-01
18458.06 2.9264e-02 7.8792e-01 1.8281e-01
19084.69 5.1289e-02 7.5812e-01 1.9059e-01
19999.79 4.8185e-02 6.8657e-01 2.6524e-01
21193.46 1.1439e-02 5.5470e-01 4.3386e-01
22528.72 7.4895e-03 4.8280e-01 5.0971e-01
23943.32 9.2571e-03 4.0451e-01 5.8624e-01
25446.74 1.0076e-02 3.5972e-01 6.3020e-01
27044.57 1.4211e-02 2.1411e-01 7.7168e-01
28744.18 5.0696e-03 1.3903e-01 8.5590e-01
30520.16 2.7894e-03 1.0118e-01 8.9603e-01
32243.50 1.9353e-04 1.7526e-02 9.8228e-01
33773.01 1.4127e-05 3.9752e-03 9.9601e-01
35108.48 5.4798e-04 3.8122e-02 9.6133e-01
36326.30 3.6152e-04 3.5245e-02 9.6439e-01
37486.70 1.9142e-04 2.5377e-02 9.7443e-01
38628.25 1.0311e-04 1.8707e-02 9.8119e-01
39768.62 5.6994e-05 1.3980e-02 9.8596e-01
40915.31 3.2080e-05 1.0471e-02 9.8950e-01
42074.51 1.7933e-05 7.8333e-03 9.9215e-01
43252.44 9.9850e-06 5.8495e-03 9.9414e-01
44454.05 6.0136e-06 4.5513e-03 9.9544e-01
45683.04 3.2870e-06 3.3767e-03 9.9662e-01
46941.68 1.7874e-06 2.4962e-03 9.9750e-01
48230.81 9.6934e-07 1.8433e-03 9.9816e-01
49550.29 5.2362e-07 1.3580e-03 9.9864e-01
50899.37 9.5191e-08 1.0004e-03 9.9900e-01
52276.86 1.8346e-08 7.3717e-04 9.9926e-01
53681.16 7.5362e-09 5.4413e-04 9.9946e-01
55110.21 3.0806e-09 4.0260e-04 9.9960e-01
56561.17 2.2743e-09 2.9840e-04 9.9970e-01
58030.00 1.3865e-09 8.1329e-05 9.9992e-01
59510.42 7.4565e-09 1.6625e-04 9.9983e-01
60993.45 3.4411e-10 4.4751e-05 9.9996e-01
62466.44 4.2570e-11 1.6759e-05 9.9998e-01
63912.69 2.6822e-11 1.3892e-05 9.9999e-01
65311.62 5.3226e-10 4.9366e-05 9.9995e-01
66639.26 5.2754e-10 4.5181e-05 9.9995e-01
67870.77 3.4547e-10 3.6632e-05 9.9996e-01
68864.47 1.3173e-11 1.1156e-05 9.9999e-01
69459.55 5.5655e-12 7.5367e-06 9.9999e-01
69744.99 4.9603e-12 7.2361e-06 9.9999e-01
69888.26 4.9739e-12 7.0912e-06 9.9999e-01
69959.62 5.0891e-12 7.0178e-06 9.9999e-01
69991.15 4.7989e-12 6.9823e-06 9.9999e-01
69999.53 4.7872e-12 6.9847e-06 9.9999e-01
#TIME: 284.55
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 4.6505e-01 4.2030e-01 1.1466e-01
857.79 5.1710e-01 3.7444e-01 1.0847e-01
878.44 4.5514e-01 4.2875e-01 1.1612e-01
917.72 4.9797e-01 3.8897e-01 1.1306e-01
973.04 3.9434e-01 4.7772e-01 1.2794e-01
1034.98 4.7994e-01 4.0575e-01 1.1431e-01
1099.97 3.9260e-01 4.8338e-01 1.2402e-01
1169.04 4.9068e-01 3.9691e-01 1.1241e-01
1242.44 4.2180e-01 4.5335e-01 1.2485e-01
1320.45 4.1138e-01 4.7250e-01 1.1612e-01
1403.37 4.6104e-01 4.2570e-01 1.1326e-01
1491.49 4.5419e-01 4.3721e-01 1.0861e-01
1585.14 4.5246e-01 4.3665e-01 1.1089e-01
1684.67 4.4583e-01 4.4490e-01 1.0927e-01
1790.45 4.3823e-01 4.4710e-01 1.1467e-01
1902.87 4.3649e-01 4.4666e-01 1.1685e-01
2022.36 4.1009e-01 4.6375e-01 1.2615e-01
2149.34 3.8997e-01 4.7236e-01 1.3767e-01
2284.30 3.7384e-01 4.7549e-01 1.5067e-01
2427.74 3.4010e-01 4.9868e-01 1.6123e-01
2580.18 2.7079e-01 5.5816e-01 1.7105e-01
2742.19 2.3691e-01 5.8106e-01 1.8202e-01
2914.37 2.0932e-01 5.9994e-01 1.9074e-01
3097.37 1.8312e-01 6.2300e-01 1.9389e-01
3291.85 1.5296e-01 6.5036e-01 1.9669e-01
3498.55 1.4194e-01 6.7930e-01 1.7877e-01
3718.23 1.9868e-01 6.6581e-01 1.3550e-01
3951.70 2.4119e-01 6.3975e-01 1.1907e-01
4199.83 1.6088e-01 6.9612e-01 1.4300e-01
4463.54 1.6436e-01 6.6956e-01 1.6608e-01
4743.81 1.7543e-01 6.5849e-01 1.6608e-01
5041.68 1.9214e-01 6.4012e-01 1.6774e-01
5358.25 2.2613e-01 6.0661e-01 1.6727e-01
5694.70 2.3202e-01 6.0241e-01 1.6556e-01
6052.28 2.3198e-01 6.0500e-01 1.6301e-01
6432.31 2.3139e-01 6.0203e-01 1.6658e-01
6836.20 2.2613e-01 6.1126e-01 1.6261e-01
7265.45 2.4468e-01 5.9430e-01 1.6102e-01
7721.65 2.3874e-01 6.0923e-01 1.5203e-01
8206.56 2.2834e-01 6.2255e-01 1.4911e-01
8717.73 2.5780e-01 6.0371e-01 1.3849e-01
9214.74 2.7974e-01 5.9524e-01 1.2502e-01
9629.11 3.0968e-01 5.8508e-01 1.0524e-01
9954.11 3.5397e-01 5.4360e-01 1.0243e-01
10245.64 2.8726e-01 6.1536e-01 9.7375e-02
10541.49 3.3848e-01 5.7093e-01 9.0592e-02
10839.94 3.1256e-01 6.1141e-01 7.6026e-02
11119.11 3.3428e-01 5.9524e-01 7.0477e-02
11355.83 4.3083e-01 5.1206e-01 5.7107e-02
11539.81 4.7951e-01 4.7464e-01 4.5850e-02
11677.16 5.3227e-01 4.2678e-01 4.0944e-02
11784.05 6.2131e-01 3.4403e-01 3.4653e-02
11875.85 5.9161e-01 3.7261e-01 3.5771e-02
11963.37 5.6284e-01 3.9863e-01 3.8528e-02
12055.39 4.8873e-01 4.6869e-01 4.2579e-02
12170.41 4.1225e-01 5.3754e-01 5.0207e-02
12360.89 3.9909e-01 5.4876e-01 5.2153e-02
12670.46 3.2484e-01 6.1329e-01 6.1868e-02
13075.34 1.9168e-01 7.3122e-01 7.7103e-02
13530.52 1.9911e-01 7.1250e-01 8.8395e-02
14012.75 3.2478e-01 5.6901e-01 1.0620e-01
14508.81 2.3453e-01 6.4282e-01 1.2264e-01
15002.30 1.3021e-01 7.2392e-01 1.4587e-01
15475.29 3.4709e-02 1.7266e-01 7.9263e-01
15923.68 9.7313e-02 7.5235e-01 1.5034e-01
16355.64 1.1070e-01 7.6729e-01 1.2201e-01
16776.27 8.1173e-02 2.5481e-01 6.6401e-01
17183.14 8.0668e-02 7.9459e-01 1.2474e-01
17580.45 3.5756e-01 5.0840e-01 1.3403e-01
17990.34 2.0038e-01 6.6695e-01 1.3267e-01
18458.06 6.2859e-02 7.6183e-01 1.7531e-01
19084.69 2.8054e-01 5.3826e-01 1.8119e-01
19999.79 1.6337e-01 5.7280e-01 2.6383e-01
21193.46 9.1564e-03 6.4317e-01 3.4767e-01
22528.72 2.6845e-02 3.9052e-01 5.8264e-01
23943.32 1.6117e-02 3.9859e-01 5.8529e-01
25446.74 1.5310e-03 3.0069e-01 6.9777e-01
27044.57 1.5541e-03 2.1800e-01 7.8045e-01
28744.18 5.4823e-03 1.4130e-01 8.5322e-01
30520.16 2.6173e-03 9.7739e-02 8.9964e-01
32243.50 2.0131e-03 8.1367e-02 9.1662e-01
33773.01 1.1600e-03 6.5861e-02 9.3298e-01
35108.48 9.4920e-06 3.2140e-03 9.9678e-01
36326.30 6.9150e-06 2.9120e-03 9.9708e-01
37486.70 2.0092e-04 2.6127e-02 9.7367e-01
38628.25 1.1065e-04 1.9260e-02 9.8063e-01
39768.62 6.1534e-05 1.4409e-02 9.8553e-01
40915.31 3.4209e-05 1.0794e-02 9.8917e-01
42074.51 1.9052e-05 8.0824e-03 9.9190e-01
43252.44 1.0597e-05 6.0401e-03 9.9395e-01
44454.05 6.4051e-06 4.7037e-03 9.9529e-01
45683.04 3.5099e-06 3.4926e-03 9.9650e-01
46941.68 1.9093e-06 2.5838e-03 9.9741e-01
48230.81 1.0326e-06 1.9057e-03 9.9809e-01
49550.29 5.5702e-07 1.4046e-03 9.9859e-01
50899.37 3.0071e-07 1.0347e-03 9.9896e-01
52276.86 1.6233e-07 7.6300e-04 9.9924e-01
53681.16 8.7661e-08 5.6268e-04 9.9944e-01
55110.21 6.1278e-09 4.1584e-04 9.9958e-01
56561.17 3.5253e-10 4.5437e-05 9.9995e-01
58030.00 1.8601e-10 3.5358e-05 9.9996e-01
59510.42 1.1799e-10 3.0306e-05 9.9997e-01
60993.45 3.1706e-10 4.0214e-05 9.9996e-01
62466.44 2.5398e-09 9.8226e-05 9.9990e-01
63912.69 6.4672e-10 5.0931e-05 9.9995e-01
65311.62 1.5081e-11 1.0393e-05 9.9999e-01
66639.26 9.4096e-12 7.9372e-06 9.9999e-01
67870.77 1.7926e-11 1.1194e-05 9.9999e-01
68864.47 2.4765e-10 3.1181e-05 9.9997e-01
69459.55 2.1014e-10 2.8844e-05 9.9997e-01
69744.99 1.9368e-10 2.7710e-05 9.9997e-01
69888.26 1.8599e-10 2.7167e-05 9.9997e-01
69959.62 1.8221e-10 2.6893e-05 9.9997e-01
69991.15 1.8036e-10 2.6756e-05 9.9997e-01
69999.53 1.8039e-10 2.6758e-05 9.9997e-01
#TIME: 288.64
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 4.3454e-01 4.4580e-01 1.1966e-01
857.79 4.9062e-01 3.9077e-01 1.1861e-01
878.44 5.1594e-01 3.7315e-01 1.1091e-01
917.72 4.8219e-01 4.0612e-01 1.1169e-01
973.04 4.6764e-01 4.2700e-01 1.0536e-01
1034.98 4.5250e-01 4.2874e-01 1.1876e-01
1099.97 4.6741e-01 4.2023e-01 1.1236e-01
1169.04 4.5030e-01 4.2976e-01 1.1995e-01
1242.44 4.4175e-01 4.4096e-01 1.1730e-01
1320.45 4.4565e-01 4.3865e-01 1.1570e-01
1403.37 4.7083e-01 4.1965e-01 1.0952e-01
1491.49 4.4640e-01 4.4281e-01 1.1079e-01
1585.14 4.6946e-01 4.2556e-01 1.0498e-01
1684.67 4.7803e-01 4.1563e-01 1.0634e-01
1790.45 4.5390e-01 4.3549e-01 1.1061e-01
1902.87 4.3985e-01 4.4201e-01 1.1814e-01
2022.36 4.0924e-01 4.6624e-01 1.2452e-01
2149.34 3.8900e-01 4.7575e-01 1.3525e-01
2284.30 3.6910e-01 4.8104e-01 1.4986e-01
2427.74 3.3314e-01 5.0854e-01 1.5831e-01
2580.18 2.7928e-01 5.5121e-01 1.6951e-01
2742.19 2.2078e-01 5.7251e-01 2.0670e-01
2914.37 2.1714e-01 5.9334e-01 1.8952e-01
3097.37 1.9065e-01 6.1641e-01 1.9294e-01
3291.85 1.5009e-01 6.5395e-01 1.9596e-01
3498.55 1.4113e-01 6.8035e-01 1.7852e-01
3718.23 1.9183e-01 6.7205e-01 1.3612e-01
3951.70 2.2871e-01 6.5175e-01 1.1954e-01
4199.83 1.7826e-01 6.7861e-01 1.4313e-01
4463.54 1.4699e-01 6.8719e-01 1.6582e-01
4743.81 1.8299e-01 6.5152e-01 1.6549e-01
5041.68 2.0478e-01 6.3028e-01 1.6493e-01
5358.25 2.0908e-01 6.1476e-01 1.7616e-01
5694.70 2.2603e-01 6.0618e-01 1.6780e-01
6052.28 2.3040e-01 6.0280e-01 1.6680e-01
6432.31 2.2351e-01 6.0876e-01 1.6773e-01
6836.20 2.0600e-01 6.2721e-01 1.6679e-01
7265.45 2.3228e-01 6.0817e-01 1.5955e-01
7721.65 2.3109e-01 6.1681e-01 1.5210e-01
8206.56 2.5198e-01 6.0136e-01 1.4666e-01
8717.73 2.8283e-01 5.8357e-01 1.3360e-01
9214.74 2.7357e-01 6.0879e-01 1.1763e-01
9629.11 3.0793e-01 5.8591e-01 1.0616e-01
9954.11 2.9112e-01 6.0600e-01 1.0288e-01
10245.64 2.7973e-01 6.2477e-01 9.5495e-02
10541.49 3.3431e-01 5.7841e-01 8.7272e-02
10839.94 3.4931e-01 5.7571e-01 7.4979e-02
11119.11 4.0181e-01 5.2981e-01 6.8383e-02
11355.83 4.6485e-01 4.7755e-01 5.7601e-02
11539.81 5.2075e-01 4.3376e-01 4.5492e-02
11677.16 5.7088e-01 3.9008e-01 3.9038e-02
11784.05 5.8886e-01 3.7613e-01 3.5003e-02
11875.85 6.4164e-01 3.2295e-01 3.5407e-02
11963.37 6.0627e-01 3.5735e-01 3.6376e-02
12055.39 4.8778e-01 4.7053e-01 4.1694e-02
12170.41 4.7685e-01 4.7310e-01 5.0041e-02
12360.89 4.0441e-01 5.4339e-01 5.2193e-02
12670.46 2.8372e-01 6.5311e-01 6.3169e-02
13075.34 2.5428e-01 6.7160e-01 7.4120e-02
13530.52 2.1116e-01 7.0025e-01 8.8588e-02
14012.75 1.6368e-01 7.3147e-01 1.0485e-01
14508.81 3.3547e-02 1.9228e-01 7.7417e-01
15002.30 2.1166e-01 6.6712e-01 1.2122e-01
15475.29 1.6552e-01 7.2141e-01 1.1307e-01
15923.68 2.3183e-01 6.5386e-01 1.1431e-01
16355.64 1.4368e-01 6.9789e-01 1.5843e-01
16776.27 3.1185e-02 6.9537e-01 2.7344e-01
17183.14 2.0930e-01 6.6822e-01 1.2248e-01
17580.45 2.1027e-01 6.5199e-01 1.3774e-01
17990.34 2.0397e-01 6.5445e-01 1.4159e-01
18458.06 6.7576e-02 7.7858e-01 1.5384e-01
19084.69 1.7651e-01 6.4586e-01 1.7762e-01
19999.79 5.9390e-02 6.8461e-01 2.5600e-01
21193.46 2.8361e-02 5.8652e-01 3.8511e-01
22528.72 1.9548e-02 5.0100e-01 4.7945e-01
23943.32 1.6759e-02 3.6744e-01 6.1580e-01
25446.74 1.9697e-03 3.2819e-01 6.6984e-01
27044.57 1.4806e-03 2.9407e-01 7.0445e-01
28744.18 2.5217e-03 1.9196e-01 8.0552e-01
30520.16 2.9480e-03 9.8946e-02 8.9811e-01
32243.50 1.7553e-03 7.9531e-02 9.1871e-01
33773.01 1.2826e-03 6.6293e-02 9.3242e-01
35108.48 7.5348e-04 4.9984e-02 9.4926e-01
36326.30 4.7645e-05 7.6942e-03 9.9226e-01
37486.70 2.3125e-06 1.6089e-03 9.9839e-01
38628.25 1.1155e-06 1.3915e-03 9.9861e-01
39768.62 6.4946e-05 1.4859e-02 9.8508e-01
40915.31 3.6407e-05 1.1142e-02 9.8882e-01
42074.51 2.0322e-05 8.3451e-03 9.9163e-01
43252.44 1.1284e-05 6.2403e-03 9.9375e-01
44454.05 6.8174e-06 4.8622e-03 9.9513e-01
45683.04 3.7373e-06 3.6108e-03 9.9639e-01
46941.68 2.0343e-06 2.6712e-03 9.9733e-01
48230.81 1.1023e-06 1.9728e-03 9.9803e-01
49550.29 5.9503e-07 1.4548e-03 9.9854e-01
50899.37 3.2083e-07 1.0715e-03 9.9893e-01
52276.86 1.7288e-07 7.8940e-04 9.9921e-01
53681.16 9.3396e-08 5.8244e-04 9.9942e-01
55110.21 5.0684e-08 4.3059e-04 9.9957e-01
56561.17 4.1855e-09 1.2858e-04 9.9987e-01
58030.00 2.2588e-10 4.1093e-05 9.9996e-01
59510.42 1.3991e-10 2.3489e-05 9.9998e-01
60993.45 3.5312e-11 1.9646e-05 9.9998e-01
62466.44 2.6127e-11 1.6745e-05 9.9998e-01
63912.69 1.2987e-10 1.9805e-05 9.9998e-01
65311.62 7.4057e-10 5.4292e-05 9.9995e-01
66639.26 5.9196e-10 4.8179e-05 9.9995e-01
67870.77 2.3497e-11 1.0948e-05 9.9999e-01
68864.47 4.8022e-12 5.3794e-06 9.9999e-01
69459.55 4.6159e-12 4.9460e-06 1.0000e+00
69744.99 4.6029e-12 4.7375e-06 1.0000e+00
69888.26 4.5138e-12 4.6380e-06 1.0000e+00
69959.62 3.6583e-12 4.5899e-06 1.0000e+00
69991.15 3.4163e-12 4.5655e-06 1.0000e+00
69999.53 3.3908e-12 4.5635e-06 1.0000e+00
#TIME: 292.79
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 4.4240e-01 4.4452e-01 1.1308e-01
857.79 4.9877e-01 3.7988e-01 1.2135e-01
878.44 4.5901e-01 4.3318e-01 1.0781e-01
917.72 4.2397e-01 4.5616e-01 1.1986e-01
973.04 4.2093e-01 4.6196e-01 1.1712e-01
1034.98 4.8702e-01 3.9948e-01 1.1350e-01
1099.97 4.7546e-01 4.0904e-01 1.1549e-01
1169.04 4.3362e-01 4.5015e-01 1.1623e-01
1242.44 4.4910e-01 4.3245e-01 1.1846e-01
1320.45 4.5206e-01 4.3345e-01 1.1449e-01
1403.37 4.2099e-01 4.6421e-01 1.1480e-01
1491.49 4.4335e-01 4.5000e-01 1.0665e-01
1585.14 4.0172e-01 4.8537e-01 1.1291e-01
1684.67 4.6887e-01 4.2337e-01 1.0776e-01
1790.45 4.6142e-01 4.2698e-01 1.1160e-01
1902.87 4.3303e-01 4.4788e-01 1.1909e-01
2022.36 4.3851e-01 4.3998e-01 1.2151e-01
2149.34 4.0318e-01 4.6619e-01 1.3063e-01
2284.30 3.6452e-01 4.8948e-01 1.4600e-01
2427.74 3.3782e-01 5.0703e-01 1.5515e-01
2580.18 2.5025e-01 5.5616e-01 1.9359e-01
2742.19 3.0168e-01 5.0990e-01 1.8842e-01
2914.37 2.0671e-01 6.0524e-01 1.8805e-01
3097.37 1.8510e-01 6.2255e-01 1.9235e-01
3291.85 1.5737e-01 6.4917e-01 1.9346e-01
3498.55 1.5118e-01 6.7277e-01 1.7605e-01
3718.23 2.0292e-01 6.6257e-01 1.3451e-01
3951.70 2.4555e-01 6.3557e-01 1.1888e-01
4199.83 1.7405e-01 6.8384e-01 1.4210e-01
4463.54 1.5639e-01 6.7734e-01 1.6627e-01
4743.81 1.7448e-01 6.5364e-01 1.7188e-01
5041.68 2.1308e-01 6.2187e-01 1.6505e-01
5358.25 2.0478e-01 6.2984e-01 1.6538e-01
5694.70 2.0845e-01 6.3048e-01 1.6108e-01
6052.28 2.1363e-01 6.2610e-01 1.6026e-01
6432.31 2.2655e-01 6.1569e-01 1.5776e-01
6836.20 2.1697e-01 6.2032e-01 1.6271e-01
7265.45 2.2606e-01 6.1608e-01 1.5786e-01
7721.65 2.2954e-01 6.1291e-01 1.5756e-01
8206.56 2.4299e-01 6.1015e-01 1.4686e-01
8717.73 2.7338e-01 5.9227e-01 1.3435e-01
9214.74 2.8888e-01 5.9398e-01 1.1714e-01
9629.11 3.0516e-01 5.9075e-01 1.0409e-01
9954.11 3.0679e-01 5.9799e-01 9.5220e-02
10245.64 3.2145e-01 5.8640e-01 9.2154e-02
10541.49 3.1747e-01 5.9372e-01 8.8812e-02
10839.94 3.7102e-01 5.5374e-01 7.5245e-02
11119.11 3.6935e-01 5.6492e-01 6.5729e-02
11355.83 4.9698e-01 4.4849e-01 5.4530e-02
11539.81 5.0111e-01 4.5321e-01 4.5689e-02
11677.16 5.8541e-01 3.7456e-01 4.0030e-02
11784.05 6.1989e-01 3.4496e-01 3.5150e-02
11875.85 6.4154e-01 3.2483e-01 3.3635e-02
11963.37 5.8480e-01 3.8026e-01 3.4942e-02
12055.39 5.3644e-01 4.2149e-01 4.2072e-02
12170.41 5.2125e-01 4.2713e-01 5.1623e-02
12360.89 3.9341e-01 5.5555e-01 5.1035e-02
12670.46 2.8484e-01 6.5534e-01 5.9820e-02
13075.34 2.8243e-01 6.4205e-01 7.5521e-02
13530.52 2.4335e-01 6.6779e-01 8.8864e-02
14012.75 2.0428e-01 6.9639e-01 9.9325e-02
14508.81 1.4266e-01 7.5961e-01 9.7727e-02
15002.30 1.9013e-01 6.6892e-01 1.4095e-01
15475.29 5.8428e-02 2.0154e-01 7.4003e-01
15923.68 2.9630e-01 5.5537e-01 1.4833e-01
16355.64 1.1974e-01 7.6882e-01 1.1144e-01
16776.27 3.4924e-02 7.9922e-01 1.6586e-01
17183.14 1.4999e-01 7.2615e-01 1.2386e-01
17580.45 3.2380e-01 5.4970e-01 1.2650e-01
17990.34 2.8717e-01 5.8289e-01 1.2993e-01
18458.06 9.5925e-02 7.4898e-01 1.5510e-01
19084.69 2.3922e-01 5.9642e-01 1.6436e-01
19999.79 3.3244e-02 7.3618e-01 2.3057e-01
21193.46 8.1579e-02 5.4763e-01 3.7079e-01
22528.72 4.9840e-03 4.9112e-01 5.0389e-01
23943.32 1.9514e-03 3.7271e-01 6.2534e-01
25446.74 5.3686e-04 8.4720e-02 9.1474e-01
27044.57 6.1350e-04 7.1590e-02 9.2780e-01
28744.18 2.7283e-03 1.8765e-01 8.0962e-01
30520.16 6.2790e-04 1.2805e-01 8.7132e-01
32243.50 2.0323e-03 8.3201e-02 9.1477e-01
33773.01 1.3980e-03 6.7827e-02 9.3078e-01
35108.48 8.2706e-04 5.2363e-02 9.4681e-01
36326.30 4.2673e-04 3.7953e-02 9.6162e-01
37486.70 2.2563e-04 2.7540e-02 9.7223e-01
38628.25 1.4027e-05 5.1613e-03 9.9482e-01
39768.62 5.2119e-07 8.7218e-04 9.9913e-01
40915.31 3.4403e-07 6.4190e-04 9.9936e-01
42074.51 8.7238e-06 4.2389e-03 9.9575e-01
43252.44 1.2011e-05 6.4463e-03 9.9354e-01
44454.05 7.2731e-06 5.0288e-03 9.9496e-01
45683.04 3.9857e-06 3.7366e-03 9.9626e-01
46941.68 2.1713e-06 2.7668e-03 9.9723e-01
48230.81 1.1741e-06 2.0422e-03 9.9796e-01
49550.29 6.3496e-07 1.5058e-03 9.9849e-01
50899.37 3.4258e-07 1.1098e-03 9.9889e-01
52276.86 1.8474e-07 8.1799e-04 9.9918e-01
53681.16 1.6611e-09 9.5484e-05 9.9990e-01
55110.21 4.9789e-10 4.7721e-05 9.9995e-01
56561.17 3.6706e-10 3.9853e-05 9.9996e-01
58030.00 1.3114e-09 8.4101e-05 9.9992e-01
59510.42 1.7710e-09 1.0214e-04 9.9990e-01
60993.45 1.2731e-10 2.5716e-05 9.9997e-01
62466.44 1.3974e-11 1.2574e-05 9.9999e-01
63912.69 9.8160e-12 1.1539e-05 9.9999e-01
65311.62 1.3463e-11 1.0366e-05 9.9999e-01
66639.26 1.5049e-11 1.0514e-05 9.9999e-01
67870.77 6.1628e-11 1.8131e-05 9.9998e-01
68864.47 2.7855e-10 3.3302e-05 9.9997e-01
69459.55 2.3592e-10 3.0760e-05 9.9997e-01
69744.99 2.1736e-10 2.9549e-05 9.9997e-01
69888.26 2.0870e-10 2.8962e-05 9.9997e-01
69959.62 2.0450e-10 2.8681e-05 9.9997e-01
69991.15 2.0245e-10 2.8537e-05 9.9997e-01
69999.53 2.0245e-10 2.8540e-05 9.9997e-01
#TIME: 296.99
#NVEL: 115
#vel_mid[km/s] co0 co1 co2
425.78 4.8419e-01 4.0802e-01 1.0780e-01
857.79 5.2350e-01 3.6877e-01 1.0773e-01
878.44 4.4596e-01 4.0934e-01 1.4470e-01
917.72 4.2552e-01 4.6151e-01 1.1297e-01
973.04 4.3946e-01 4.4178e-01 1.1876e-01
1034.98 4.7468e-01 4.0867e-01 1.1664e-01
1099.97 4.4575e-01 4.3781e-01 1.1644e-01
