#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.8404e-02 8.5828e-01 1.2082e-01 2.5037e-03
1919.29 8.5928e-03 8.4597e-01 1.4231e-01 3.1334e-03
2581.60 8.3765e-03 8.2153e-01 1.6576e-01 4.3280e-03
3084.17 4.6362e-03 6.9405e-01 2.9128e-01 1.0027e-02
3472.46 2.4574e-03 5.7182e-01 4.0842e-01 1.7306e-02
3909.64 1.4223e-03 4.6895e-01 5.0193e-01 2.7695e-02
4148.46 1.5806e-03 4.8413e-01 4.8676e-01 2.7533e-02
4670.75 1.6529e-03 5.1253e-01 4.6048e-01 2.5330e-02
4956.05 1.0990e-03 4.3462e-01 5.3158e-01 3.2705e-02
5258.79 4.7566e-04 3.2956e-01 6.2801e-01 4.1955e-02
5580.02 1.7201e-04 2.5093e-01 6.9757e-01 5.1321e-02
5920.87 6.5947e-05 1.9959e-01 7.3953e-01 6.0815e-02
6282.54 4.1800e-05 1.6640e-01 7.6628e-01 6.7277e-02
6666.30 3.6731e-05 1.5943e-01 7.6997e-01 7.0557e-02
7073.50 3.3521e-05 1.5474e-01 7.7297e-01 7.2260e-02
7505.58 3.4406e-05 1.4720e-01 7.7571e-01 7.7053e-02
7964.05 4.1011e-05 1.5403e-01 7.6653e-01 7.9395e-02
8450.53 8.2440e-05 1.9568e-01 7.2849e-01 7.5743e-02
8966.72 1.9709e-04 2.4025e-01 6.8958e-01 6.9971e-02
9514.44 3.8015e-04 2.9014e-01 6.4372e-01 6.5758e-02
10095.62 7.8692e-04 3.6937e-01 5.7654e-01 5.3305e-02
10712.30 1.3724e-03 4.7165e-01 4.8552e-01 4.1458e-02
11366.65 2.6470e-03 5.4033e-01 4.2261e-01 3.4410e-02
12061.10 3.0249e-03 5.7810e-01 3.8796e-01 3.0921e-02
12793.43 4.4476e-03 5.8236e-01 3.8176e-01 3.1437e-02
13528.61 4.4267e-03 6.1537e-01 3.5258e-01 2.7617e-02
14194.74 3.5589e-03 5.9483e-01 3.7126e-01 3.0359e-02
14757.77 4.6620e-03 6.0262e-01 3.6244e-01 3.0276e-02
15240.48 6.4507e-03 6.1502e-01 3.5051e-01 2.8025e-02
15646.99 8.0963e-03 7.1908e-01 2.5871e-01 1.4115e-02
15960.30 6.3295e-03 8.0916e-01 1.7901e-01 5.5044e-03
16187.41 1.0540e-02 8.3915e-01 1.4634e-01 3.9646e-03
16354.17 1.0247e-02 8.3468e-01 1.5121e-01 3.8665e-03
16484.18 1.0244e-02 8.3341e-01 1.5216e-01 4.1852e-03
16593.12 5.2843e-03 7.9520e-01 1.9386e-01 5.6568e-03
16691.99 3.6046e-03 8.0120e-01 1.8888e-01 6.3201e-03
16788.59 2.5060e-03 7.9650e-01 1.9409e-01 6.8992e-03
16888.37 2.5150e-03 7.6858e-01 2.2136e-01 7.5355e-03
16998.79 1.7586e-03 7.1445e-01 2.7305e-01 1.0743e-02
17146.37 2.2378e-03 7.3797e-01 2.4954e-01 1.0249e-02
17415.23 2.6633e-03 6.7809e-01 3.0289e-01 1.6358e-02
17888.12 1.3216e-03 6.5287e-01 3.2559e-01 2.0216e-02
18532.37 6.9948e-04 5.9675e-01 3.7713e-01 2.5429e-02
19260.76 5.0948e-04 5.0565e-01 4.5484e-01 3.9008e-02
20034.10 3.3964e-04 4.2449e-01 5.0598e-01 6.9193e-02
20838.00 4.0647e-04 4.1984e-01 5.1559e-01 6.4167e-02
21647.97 3.2185e-04 4.6463e-01 4.6828e-01 6.6774e-02
22447.94 1.2673e-04 2.4904e-01 6.4418e-01 1.0666e-01
23245.88 1.5606e-04 2.2377e-01 6.4200e-01 1.3407e-01
24052.47 1.7297e-04 1.8979e-01 6.4235e-01 1.6769e-01
24867.72 1.8281e-04 1.0560e-01 6.8555e-01 2.0866e-01
25698.86 1.2194e-04 9.8122e-02 6.0004e-01 3.0172e-01
26587.16 1.1931e-04 1.4104e-01 5.8689e-01 2.7195e-01
27637.54 7.0226e-05 1.4455e-01 5.7592e-01 2.7946e-01
28986.97 8.9060e-05 1.3053e-01 5.5007e-01 3.1931e-01
#TIME: 264.95
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.5136e-02 8.6278e-01 1.1971e-01 2.3722e-03
1919.29 6.2032e-02 8.1416e-01 1.2138e-01 2.4295e-03
2581.60 8.5990e-03 8.2410e-01 1.6308e-01 4.2194e-03
3084.17 4.6925e-03 7.0786e-01 2.7798e-01 9.4711e-03
3472.46 2.4645e-03 5.7585e-01 4.0437e-01 1.7313e-02
3909.64 1.6582e-03 4.8809e-01 4.8390e-01 2.6354e-02
4148.46 1.6342e-03 4.8685e-01 4.8428e-01 2.7238e-02
4670.75 1.7887e-03 5.0437e-01 4.6806e-01 2.5779e-02
4956.05 1.3543e-03 4.4581e-01 5.2125e-01 3.1584e-02
5258.79 4.3627e-04 3.3505e-01 6.2216e-01 4.2352e-02
5580.02 1.7993e-04 2.5492e-01 6.9282e-01 5.2076e-02
5920.87 6.8830e-05 2.0065e-01 7.4079e-01 5.8492e-02
6282.54 4.4352e-05 1.7181e-01 7.6189e-01 6.6251e-02
6666.30 3.7144e-05 1.5681e-01 7.7300e-01 7.0152e-02
7073.50 3.6464e-05 1.5936e-01 7.6739e-01 7.3215e-02
7505.58 3.8342e-05 1.5127e-01 7.7105e-01 7.7645e-02
7964.05 4.2051e-05 1.5723e-01 7.6311e-01 7.9610e-02
8450.53 8.4111e-05 1.8677e-01 7.3750e-01 7.5647e-02
8966.72 2.0831e-04 2.5271e-01 6.7795e-01 6.9129e-02
9514.44 3.9287e-04 2.9468e-01 6.4113e-01 6.3797e-02
10095.62 8.8842e-04 3.7012e-01 5.7543e-01 5.3567e-02
10712.30 1.3644e-03 4.5096e-01 5.0330e-01 4.4372e-02
11366.65 2.6126e-03 5.5317e-01 4.1056e-01 3.3663e-02
12061.10 2.9288e-03 5.7674e-01 3.8870e-01 3.1633e-02
12793.43 3.9775e-03 6.2017e-01 3.4803e-01 2.7819e-02
13528.61 3.6269e-03 6.2637e-01 3.4295e-01 2.7054e-02
14194.74 4.7191e-03 5.9987e-01 3.6588e-01 2.9538e-02
14757.77 2.7603e-03 6.2193e-01 3.4684e-01 2.8474e-02
15240.48 4.9280e-03 6.3751e-01 3.3572e-01 2.1841e-02
15646.99 6.8371e-03 7.2348e-01 2.5728e-01 1.2409e-02
15960.30 9.1314e-03 8.1808e-01 1.6776e-01 5.0250e-03
16187.41 7.8300e-03 8.4142e-01 1.4706e-01 3.6936e-03
16354.17 7.3385e-03 8.6474e-01 1.2514e-01 2.7801e-03
16484.18 6.7092e-03 8.4142e-01 1.4806e-01 3.8140e-03
16593.12 3.7526e-03 8.0636e-01 1.8449e-01 5.3948e-03
16691.99 6.4398e-03 8.0361e-01 1.8362e-01 6.3329e-03
16788.59 5.8905e-03 8.0394e-01 1.8359e-01 6.5869e-03
16888.37 2.8388e-03 7.8940e-01 2.0006e-01 7.6997e-03
16998.79 1.6465e-03 7.5586e-01 2.3275e-01 9.7491e-03
17146.37 1.4200e-03 7.3639e-01 2.5165e-01 1.0542e-02
17415.23 1.6081e-03 7.0570e-01 2.7906e-01 1.3631e-02
17888.12 1.0005e-03 6.5773e-01 3.2161e-01 1.9659e-02
18532.37 8.4162e-04 5.6334e-01 4.0820e-01 2.7619e-02
19260.76 4.6810e-04 5.1977e-01 4.4520e-01 3.4552e-02
20034.10 3.5145e-04 5.0107e-01 4.5249e-01 4.6097e-02
20838.00 3.5905e-04 4.6750e-01 4.6869e-01 6.3451e-02
21647.97 5.0115e-04 3.8684e-01 5.3992e-01 7.2730e-02
22447.94 2.0874e-04 2.5251e-01 6.0632e-01 1.4095e-01
23245.88 5.5750e-04 3.2858e-01 5.4757e-01 1.2329e-01
24052.47 2.2210e-04 1.1663e-01 6.0406e-01 2.7909e-01
24867.72 1.0910e-04 8.4071e-02 7.1637e-01 1.9945e-01
25698.86 5.1160e-04 1.5282e-01 6.1859e-01 2.2808e-01
26587.16 1.4544e-04 1.8123e-01 5.6370e-01 2.5492e-01
27637.54 1.4275e-04 1.5096e-01 5.5699e-01 2.9191e-01
28986.97 8.5009e-05 1.2701e-01 5.4766e-01 3.2525e-01
#TIME: 268.76
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.0948e-02 8.4501e-01 1.4090e-01 3.1403e-03
1919.29 2.8095e-02 8.5313e-01 1.1642e-01 2.3541e-03
2581.60 7.9675e-03 8.2328e-01 1.6453e-01 4.2276e-03
3084.17 4.5971e-03 7.1070e-01 2.7539e-01 9.3041e-03
3472.46 2.5752e-03 5.9109e-01 3.8982e-01 1.6513e-02
3909.64 1.6767e-03 4.9282e-01 4.8042e-01 2.5082e-02
4148.46 1.8477e-03 5.0715e-01 4.6477e-01 2.6230e-02
4670.75 1.7604e-03 5.0705e-01 4.6600e-01 2.5189e-02
4956.05 1.3277e-03 4.4351e-01 5.2382e-01 3.1337e-02
5258.79 4.9550e-04 3.3508e-01 6.2203e-01 4.2392e-02
5580.02 1.9083e-04 2.6097e-01 6.8764e-01 5.1198e-02
5920.87 8.4142e-05 2.1541e-01 7.2569e-01 5.8815e-02
6282.54 4.6111e-05 1.7151e-01 7.6065e-01 6.7796e-02
6666.30 3.7201e-05 1.5952e-01 7.6939e-01 7.1055e-02
7073.50 3.9740e-05 1.6770e-01 7.6007e-01 7.2183e-02
7505.58 3.8706e-05 1.5351e-01 7.6848e-01 7.7976e-02
7964.05 4.3810e-05 1.6064e-01 7.5879e-01 8.0526e-02
8450.53 8.7528e-05 1.9478e-01 7.3170e-01 7.3431e-02
8966.72 1.9927e-04 2.3798e-01 6.8982e-01 7.2004e-02
9514.44 3.9904e-04 3.0791e-01 6.2932e-01 6.2376e-02
10095.62 8.9372e-04 3.9304e-01 5.5429e-01 5.1782e-02
10712.30 1.3422e-03 4.6619e-01 4.8852e-01 4.3940e-02
11366.65 2.3952e-03 5.3978e-01 4.2281e-01 3.5016e-02
12061.10 2.7976e-03 5.8149e-01 3.8522e-01 3.0487e-02
12793.43 4.0417e-03 5.9602e-01 3.7038e-01 2.9559e-02
13528.61 4.8167e-03 6.2452e-01 3.4370e-01 2.6966e-02
14194.74 4.1430e-03 5.4204e-01 4.1840e-01 3.5419e-02
14757.77 3.1404e-03 5.8104e-01 3.8479e-01 3.1028e-02
15240.48 5.4318e-03 6.5024e-01 3.2165e-01 2.2673e-02
15646.99 9.0629e-03 7.3761e-01 2.4083e-01 1.2494e-02
15960.30 7.2578e-03 8.3431e-01 1.5386e-01 4.5766e-03
16187.41 6.6475e-03 8.3342e-01 1.5598e-01 3.9484e-03
16354.17 6.5899e-03 8.5545e-01 1.3477e-01 3.1843e-03
16484.18 6.2600e-03 8.4136e-01 1.4847e-01 3.9119e-03
16593.12 4.9724e-03 8.1328e-01 1.7670e-01 5.0493e-03
16691.99 4.0533e-03 7.7765e-01 2.1128e-01 7.0157e-03
16788.59 8.3097e-03 8.0242e-01 1.8260e-01 6.6688e-03
16888.37 2.5104e-03 7.9452e-01 1.9540e-01 7.5710e-03
16998.79 3.1726e-03 7.2791e-01 2.5865e-01 1.0271e-02
17146.37 1.8080e-03 7.1681e-01 2.6920e-01 1.2186e-02
17415.23 2.1267e-03 6.9072e-01 2.9189e-01 1.5263e-02
17888.12 1.1730e-03 6.3349e-01 3.4565e-01 1.9680e-02
18532.37 7.9444e-04 6.2947e-01 3.4682e-01 2.2920e-02
19260.76 5.8509e-04 5.4733e-01 4.2045e-01 3.1640e-02
20034.10 4.6507e-04 4.8518e-01 4.6393e-01 5.0427e-02
20838.00 2.2690e-04 4.7246e-01 4.6962e-01 5.7694e-02
21647.97 2.8682e-04 4.7374e-01 4.6040e-01 6.5575e-02
22447.94 1.7846e-04 2.9830e-01 6.0426e-01 9.7259e-02
23245.88 5.5878e-04 2.4690e-01 6.2480e-01 1.2774e-01
24052.47 9.6164e-05 6.1084e-02 7.6124e-01 1.7758e-01
24867.72 5.0945e-05 6.5802e-02 7.4258e-01 1.9157e-01
25698.86 7.7069e-05 6.7229e-02 7.0218e-01 2.3051e-01
26587.16 4.8495e-05 1.1781e-01 6.3482e-01 2.4732e-01
27637.54 1.5576e-04 1.4546e-01 5.5440e-01 2.9998e-01
28986.97 2.3186e-04 1.1835e-01 5.4097e-01 3.4045e-01
#TIME: 272.62
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 5.8550e-02 7.9941e-01 1.3916e-01 2.8785e-03
1919.29 2.0703e-02 8.6148e-01 1.1552e-01 2.2963e-03
2581.60 8.4559e-03 8.2726e-01 1.6021e-01 4.0817e-03
3084.17 4.4862e-03 7.0716e-01 2.7883e-01 9.5249e-03
3472.46 2.5471e-03 5.8733e-01 3.9379e-01 1.6332e-02
3909.64 1.7168e-03 5.0816e-01 4.6526e-01 2.4869e-02
4148.46 1.6807e-03 4.9290e-01 4.7898e-01 2.6446e-02
4670.75 1.9820e-03 5.2497e-01 4.4811e-01 2.4936e-02
4956.05 1.1335e-03 4.5249e-01 5.1565e-01 3.0724e-02
5258.79 4.8263e-04 3.3205e-01 6.2560e-01 4.1866e-02
5580.02 1.9538e-04 2.5199e-01 6.9497e-01 5.2850e-02
5920.87 7.5575e-05 1.9638e-01 7.4233e-01 6.1219e-02
6282.54 4.8112e-05 1.7457e-01 7.6118e-01 6.4199e-02
6666.30 3.9219e-05 1.6450e-01 7.6582e-01 6.9649e-02
7073.50 3.7926e-05 1.5911e-01 7.6576e-01 7.5090e-02
7505.58 4.1613e-05 1.6207e-01 7.6094e-01 7.6945e-02
7964.05 4.2990e-05 1.5648e-01 7.6247e-01 8.1010e-02
8450.53 9.5175e-05 2.0153e-01 7.2469e-01 7.3692e-02
8966.72 1.9397e-04 2.3843e-01 6.9173e-01 6.9651e-02
9514.44 3.8218e-04 2.8409e-01 6.5122e-01 6.4316e-02
10095.62 8.5242e-04 4.0072e-01 5.4790e-01 5.0532e-02
10712.30 1.6434e-03 4.7727e-01 4.7906e-01 4.2026e-02
11366.65 2.5079e-03 5.0785e-01 4.5084e-01 3.8800e-02
12061.10 3.6555e-03 6.0380e-01 3.6403e-01 2.8519e-02
12793.43 4.1690e-03 6.0540e-01 3.6203e-01 2.8410e-02
13528.61 4.4060e-03 6.3646e-01 3.3392e-01 2.5214e-02
14194.74 4.1076e-03 6.4858e-01 3.2236e-01 2.4948e-02
14757.77 5.5943e-03 6.3946e-01 3.2881e-01 2.6135e-02
15240.48 4.3339e-03 6.0461e-01 3.6797e-01 2.3081e-02
15646.99 4.2787e-03 7.3649e-01 2.4554e-01 1.3682e-02
15960.30 9.8859e-03 8.0421e-01 1.7990e-01 5.9991e-03
16187.41 8.4024e-03 8.4630e-01 1.4187e-01 3.4326e-03
16354.17 6.9146e-03 8.5206e-01 1.3788e-01 3.1514e-03
16484.18 7.2540e-03 8.5215e-01 1.3724e-01 3.3604e-03
16593.12 4.5735e-03 8.2958e-01 1.6134e-01 4.5053e-03
16691.99 4.6732e-03 7.8312e-01 2.0605e-01 6.1586e-03
16788.59 5.7307e-03 8.0140e-01 1.8612e-01 6.7572e-03
16888.37 2.6797e-03 7.8157e-01 2.0856e-01 7.1890e-03
16998.79 1.9924e-03 7.8751e-01 2.0205e-01 8.4482e-03
17146.37 1.6040e-03 7.5103e-01 2.3596e-01 1.1401e-02
17415.23 1.9103e-03 6.9390e-01 2.8983e-01 1.4353e-02
17888.12 1.1529e-03 6.4379e-01 3.3531e-01 1.9738e-02
18532.37 8.2161e-04 5.9977e-01 3.7649e-01 2.2915e-02
19260.76 6.5558e-04 5.7834e-01 3.8807e-01 3.2937e-02
20034.10 3.8681e-04 5.3040e-01 4.2706e-01 4.2152e-02
20838.00 3.0045e-04 4.3658e-01 5.0724e-01 5.5880e-02
21647.97 3.1175e-04 4.5309e-01 4.8459e-01 6.2008e-02
22447.94 1.8990e-04 3.4087e-01 5.6744e-01 9.1495e-02
23245.88 2.6631e-04 2.3240e-01 5.5910e-01 2.0823e-01
24052.47 1.0067e-04 1.5301e-01 5.8775e-01 2.5914e-01
24867.72 1.3584e-04 8.5087e-02 7.1083e-01 2.0395e-01
25698.86 4.2293e-05 2.2326e-02 7.4764e-01 2.2999e-01
26587.16 9.8309e-05 7.4791e-02 6.7998e-01 2.4513e-01
27637.54 1.6491e-05 3.1754e-02 5.7242e-01 3.9581e-01
28986.97 1.6254e-04 1.3757e-01 5.5357e-01 3.0870e-01
#TIME: 276.54
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 2.7597e-02 8.4938e-01 1.2055e-01 2.4684e-03
1919.29 2.3634e-02 8.6473e-01 1.0955e-01 2.0841e-03
2581.60 8.9231e-03 8.2778e-01 1.5929e-01 4.0132e-03
3084.17 4.6535e-03 7.0184e-01 2.8386e-01 9.6517e-03
3472.46 2.5347e-03 5.8961e-01 3.9142e-01 1.6432e-02
3909.64 1.4403e-03 4.8935e-01 4.8381e-01 2.5403e-02
4148.46 1.7501e-03 5.1057e-01 4.6237e-01 2.5301e-02
4670.75 2.0986e-03 5.4592e-01 4.2897e-01 2.3015e-02
4956.05 1.2633e-03 4.2316e-01 5.4223e-01 3.3347e-02
5258.79 4.5767e-04 3.3674e-01 6.2173e-01 4.1075e-02
5580.02 1.9400e-04 2.5931e-01 6.8966e-01 5.0843e-02
5920.87 8.0284e-05 2.0710e-01 7.3461e-01 5.8203e-02
6282.54 5.0710e-05 1.8076e-01 7.5543e-01 6.3760e-02
6666.30 4.0428e-05 1.6211e-01 7.6804e-01 6.9811e-02
7073.50 4.2443e-05 1.6551e-01 7.6143e-01 7.3014e-02
7505.58 4.0880e-05 1.5900e-01 7.6531e-01 7.5644e-02
7964.05 4.6948e-05 1.5923e-01 7.6092e-01 7.9797e-02
8450.53 8.9840e-05 1.9810e-01 7.2781e-01 7.4001e-02
8966.72 1.9030e-04 2.3543e-01 6.9703e-01 6.7354e-02
9514.44 3.9541e-04 2.9625e-01 6.3873e-01 6.4627e-02
10095.62 7.7767e-04 3.7930e-01 5.6793e-01 5.1990e-02
10712.30 1.5173e-03 4.7522e-01 4.8233e-01 4.0936e-02
11366.65 2.2236e-03 5.4574e-01 4.1749e-01 3.4547e-02
12061.10 3.2508e-03 5.8313e-01 3.8321e-01 3.0410e-02
12793.43 3.6980e-03 6.1856e-01 3.5075e-01 2.6989e-02
13528.61 4.2599e-03 6.3477e-01 3.3513e-01 2.5847e-02
14194.74 4.8679e-03 6.0327e-01 3.6364e-01 2.8221e-02
14757.77 3.3627e-03 6.3121e-01 3.4015e-01 2.5274e-02
15240.48 5.5683e-03 6.6024e-01 3.1129e-01 2.2896e-02
15646.99 5.3337e-03 7.4389e-01 2.4004e-01 1.0735e-02
15960.30 8.8782e-03 8.1674e-01 1.6939e-01 4.9952e-03
16187.41 7.7153e-03 8.3162e-01 1.5714e-01 3.5211e-03
16354.17 8.6103e-03 8.5571e-01 1.3248e-01 3.1994e-03
16484.18 6.0956e-03 8.5314e-01 1.3739e-01 3.3799e-03
16593.12 6.7277e-03 8.3557e-01 1.5335e-01 4.3497e-03
16691.99 1.3102e-02 8.0982e-01 1.7132e-01 5.7568e-03
16788.59 3.5098e-03 7.5188e-01 2.3717e-01 7.4378e-03
16888.37 3.4178e-03 7.8917e-01 2.0000e-01 7.4160e-03
16998.79 1.9363e-03 7.7438e-01 2.1625e-01 7.4263e-03
17146.37 1.9231e-03 7.6536e-01 2.2272e-01 9.9991e-03
17415.23 1.9889e-03 6.9697e-01 2.8554e-01 1.5497e-02
17888.12 1.0015e-03 6.5383e-01 3.2681e-01 1.8358e-02
18532.37 7.9051e-04 6.1403e-01 3.6153e-01 2.3650e-02
19260.76 4.8068e-04 5.9519e-01 3.7411e-01 3.0219e-02
20034.10 3.8493e-04 5.1030e-01 4.4748e-01 4.1841e-02
20838.00 2.6267e-04 5.1102e-01 4.3824e-01 5.0482e-02
21647.97 2.1204e-04 3.2181e-01 5.9469e-01 8.3292e-02
22447.94 2.5752e-04 3.4744e-01 5.2097e-01 1.3133e-01
23245.88 1.4493e-04 2.5055e-01 6.2523e-01 1.2407e-01
24052.47 1.1401e-04 1.3261e-01 7.0246e-01 1.6482e-01
24867.72 7.0401e-05 6.6506e-02 7.3907e-01 1.9436e-01
25698.86 4.6800e-05 3.7122e-02 7.4088e-01 2.2195e-01
26587.16 1.3344e-04 3.6632e-02 7.1813e-01 2.4511e-01
27637.54 1.8897e-05 1.6734e-02 6.8005e-01 3.0319e-01
28986.97 1.6435e-05 2.4719e-02 6.4394e-01 3.3133e-01
#TIME: 280.51
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 2.8848e-02 8.5595e-01 1.1305e-01 2.1551e-03
1919.29 1.8822e-02 8.7160e-01 1.0758e-01 1.9935e-03
2581.60 5.2363e-03 7.9145e-01 1.9770e-01 5.6092e-03
3084.17 4.7702e-03 7.2197e-01 2.6445e-01 8.8136e-03
3472.46 2.5635e-03 5.8416e-01 3.9676e-01 1.6515e-02
3909.64 1.6045e-03 4.8298e-01 4.9039e-01 2.5030e-02
4148.46 1.7850e-03 4.9864e-01 4.7398e-01 2.5588e-02
4670.75 1.8911e-03 5.2869e-01 4.4561e-01 2.3810e-02
4956.05 1.2945e-03 4.6403e-01 5.0267e-01 3.2004e-02
5258.79 4.7792e-04 3.2612e-01 6.3026e-01 4.3146e-02
5580.02 2.0740e-04 2.6538e-01 6.8509e-01 4.9320e-02
5920.87 8.3828e-05 2.1106e-01 7.3088e-01 5.7974e-02
6282.54 5.0799e-05 1.7948e-01 7.5436e-01 6.6104e-02
6666.30 4.1212e-05 1.6462e-01 7.6618e-01 6.9158e-02
7073.50 4.0633e-05 1.6066e-01 7.6987e-01 6.9431e-02
7505.58 3.7595e-05 1.4185e-01 7.7913e-01 7.8982e-02
7964.05 4.8951e-05 1.6444e-01 7.5548e-01 8.0028e-02
8450.53 9.0758e-05 1.9251e-01 7.3424e-01 7.3158e-02
8966.72 1.9703e-04 2.3505e-01 6.9337e-01 7.1383e-02
9514.44 3.8585e-04 2.9500e-01 6.4136e-01 6.3258e-02
10095.62 9.1351e-04 3.9644e-01 5.5153e-01 5.1118e-02
10712.30 1.4851e-03 4.6237e-01 4.9440e-01 4.1746e-02
11366.65 2.7798e-03 5.4010e-01 4.2234e-01 3.4778e-02
12061.10 3.6498e-03 5.9149e-01 3.7593e-01 2.8932e-02
12793.43 3.9056e-03 6.1884e-01 3.5026e-01 2.6994e-02
13528.61 4.8817e-03 6.2135e-01 3.4693e-01 2.6840e-02
14194.74 3.7421e-03 6.2732e-01 3.4314e-01 2.5803e-02
14757.77 4.2071e-03 6.1174e-01 3.5688e-01 2.7171e-02
15240.48 6.2147e-03 6.4643e-01 3.2546e-01 2.1894e-02
15646.99 5.3338e-03 7.6581e-01 2.1848e-01 1.0373e-02
15960.30 1.3456e-02 8.2143e-01 1.6020e-01 4.9185e-03
16187.41 1.0966e-02 8.4947e-01 1.3636e-01 3.2027e-03
16354.17 9.0307e-03 8.3885e-01 1.4876e-01 3.3551e-03
16484.18 8.4317e-03 8.4523e-01 1.4293e-01 3.4102e-03
16593.12 6.5893e-03 8.3345e-01 1.5554e-01 4.4286e-03
16691.99 6.3175e-03 7.7993e-01 2.0760e-01 6.1584e-03
16788.59 8.1248e-03 7.8630e-01 1.9899e-01 6.5893e-03
16888.37 3.0712e-03 7.8363e-01 2.0579e-01 7.5082e-03
16998.79 2.5452e-03 7.4370e-01 2.4486e-01 8.8948e-03
17146.37 2.0018e-03 7.6158e-01 2.2751e-01 8.9111e-03
17415.23 2.2871e-03 7.1554e-01 2.6971e-01 1.2460e-02
17888.12 1.2066e-03 6.7348e-01 3.0803e-01 1.7276e-02
18532.37 8.9953e-04 6.1297e-01 3.6177e-01 2.4361e-02
19260.76 7.1121e-04 5.7089e-01 4.0026e-01 2.8145e-02
20034.10 5.8578e-04 5.2626e-01 4.3150e-01 4.1655e-02
20838.00 5.4936e-04 5.1440e-01 4.3157e-01 5.3481e-02
21647.97 5.0023e-04 3.7790e-01 5.1512e-01 1.0648e-01
22447.94 2.0927e-04 2.8376e-01 6.2827e-01 8.7757e-02
23245.88 2.3975e-04 3.5998e-01 5.3104e-01 1.0875e-01
24052.47 1.0012e-04 1.8015e-01 6.6322e-01 1.5653e-01
24867.72 2.2694e-05 2.8995e-02 7.8195e-01 1.8903e-01
25698.86 2.2306e-04 2.1097e-01 5.8981e-01 1.9900e-01
26587.16 2.4702e-04 1.8618e-01 5.7981e-01 2.3376e-01
27637.54 2.8710e-04 1.6376e-01 5.6072e-01 2.7523e-01
28986.97 7.2724e-06 1.4673e-02 6.5771e-01 3.2761e-01
#TIME: 284.55
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.9614e-02 8.6849e-01 1.0979e-01 2.1085e-03
1919.29 1.3259e-02 8.5629e-01 1.2786e-01 2.5896e-03
2581.60 4.5614e-02 7.7192e-01 1.7784e-01 4.6224e-03
3084.17 5.2857e-03 7.1898e-01 2.6689e-01 8.8450e-03
3472.46 2.6625e-03 5.9869e-01 3.8297e-01 1.5680e-02
3909.64 1.6889e-03 5.0648e-01 4.6770e-01 2.4126e-02
4148.46 1.8741e-03 5.1387e-01 4.5973e-01 2.4525e-02
4670.75 2.0471e-03 5.3813e-01 4.3609e-01 2.3732e-02
4956.05 1.1652e-03 4.3998e-01 5.2812e-01 3.0735e-02
5258.79 5.9495e-04 3.5911e-01 6.0059e-01 3.9707e-02
5580.02 1.9869e-04 2.4533e-01 7.0238e-01 5.2091e-02
5920.87 8.9242e-05 2.1425e-01 7.2720e-01 5.8462e-02
6282.54 5.8074e-05 1.9091e-01 7.4312e-01 6.5909e-02
6666.30 4.1922e-05 1.6678e-01 7.6489e-01 6.8294e-02
7073.50 4.2594e-05 1.6199e-01 7.6508e-01 7.2886e-02
7505.58 4.0430e-05 1.5929e-01 7.6485e-01 7.5815e-02
7964.05 4.9101e-05 1.6241e-01 7.5737e-01 8.0169e-02
8450.53 9.3524e-05 1.9688e-01 7.2957e-01 7.3452e-02
8966.72 2.1330e-04 2.4593e-01 6.8503e-01 6.8825e-02
9514.44 4.3305e-04 3.0158e-01 6.3630e-01 6.1677e-02
10095.62 9.2190e-04 3.9085e-01 5.5588e-01 5.2349e-02
10712.30 1.6199e-03 4.8274e-01 4.7458e-01 4.1057e-02
11366.65 2.5281e-03 5.6306e-01 4.0157e-01 3.2846e-02
12061.10 3.2983e-03 5.6231e-01 4.0285e-01 3.1543e-02
12793.43 4.2622e-03 6.1502e-01 3.5418e-01 2.6541e-02
13528.61 6.5420e-03 5.9205e-01 3.7263e-01 2.8786e-02
14194.74 5.3508e-03 6.3236e-01 3.3568e-01 2.6608e-02
14757.77 4.9946e-03 6.5610e-01 3.1445e-01 2.4457e-02
15240.48 5.6220e-03 6.6892e-01 3.0361e-01 2.1848e-02
15646.99 6.7392e-03 7.5551e-01 2.2745e-01 1.0305e-02
15960.30 1.5546e-02 8.1194e-01 1.6781e-01 4.7010e-03
16187.41 9.1590e-03 8.5632e-01 1.3149e-01 3.0340e-03
16354.17 1.1333e-02 8.4429e-01 1.4085e-01 3.5293e-03
16484.18 1.1643e-02 8.5145e-01 1.3362e-01 3.2873e-03
