#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
2432.98 3.77e-27 3.43e-19 1.91e-11 4.69e-05 1.00e+00 
2581.60 3.19e-27 3.02e-19 1.74e-11 4.47e-05 1.00e+00 
2739.29 2.55e-27 2.50e-19 1.50e-11 4.11e-05 1.00e+00 
2906.62 2.20e-27 2.27e-19 1.42e-11 4.01e-05 1.00e+00 
3084.17 1.77e-27 1.97e-19 1.33e-11 3.91e-05 1.00e+00 
3272.56 1.08e-27 1.34e-19 1.00e-11 3.35e-05 1.00e+00 
3472.46 1.05e-27 1.39e-19 1.09e-11 3.56e-05 1.00e+00 
3684.57 9.26e-28 1.38e-19 1.16e-11 3.80e-05 1.00e+00 
3909.64 7.08e-28 1.25e-19 1.19e-11 4.01e-05 1.00e+00 
4148.46 8.16e-28 1.55e-19 1.49e-11 4.67e-05 1.00e+00 
4401.86 1.37e-27 2.52e-19 2.26e-11 5.96e-05 1.00e+00 
4670.75 2.18e-27 3.99e-19 3.36e-11 7.57e-05 1.00e+00 
4956.05 2.37e-27 4.81e-19 4.21e-11 8.85e-05 1.00e+00 
5258.79 2.21e-27 5.13e-19 4.84e-11 9.90e-05 1.00e+00 
5580.02 3.43e-27 8.37e-19 7.61e-11 1.31e-04 1.00e+00 
5920.87 5.35e-27 1.39e-18 1.23e-10 1.77e-04 1.00e+00 
6282.54 9.31e-27 2.57e-18 2.18e-10 2.52e-04 1.00e+00 
6666.30 2.27e-26 6.34e-18 4.74e-10 4.01e-04 1.00e+00 
7073.50 5.99e-26 1.73e-17 1.14e-09 6.83e-04 9.99e-01 
7505.58 1.76e-25 5.46e-17 3.22e-09 1.28e-03 9.99e-01 
7964.05 8.49e-25 2.81e-16 1.36e-08 3.05e-03 9.97e-01 
8450.53 8.31e-24 2.80e-15 9.74e-08 9.79e-03 9.90e-01 
8966.72 1.37e-22 4.64e-14 1.05e-06 3.94e-02 9.61e-01 
9514.44 5.93e-21 1.92e-12 2.35e-05 2.22e-01 7.78e-01 
10095.62 2.96e-19 8.80e-11 4.79e-04 7.71e-01 2.28e-01 
10712.30 9.87e-18 2.48e-09 5.01e-03 9.79e-01 1.59e-02 
11366.65 5.31e-16 1.07e-07 6.55e-02 9.34e-01 3.94e-04 
12061.10 2.78e-14 4.23e-06 6.33e-01 3.67e-01 1.77e-06 
12793.43 3.76e-13 3.38e-05 9.85e-01 1.53e-02 5.16e-10 
13528.61 3.59e-12 1.76e-04 9.99e-01 4.47e-04 1.18e-13 
14194.74 1.96e-11 6.23e-04 9.99e-01 2.44e-05 1.18e-16 
14757.77 6.86e-11 1.59e-03 9.98e-01 2.69e-06 7.35e-19 
15240.48 2.97e-10 4.37e-03 9.96e-01 3.68e-07 5.45e-21 
15646.99 1.67e-09 1.29e-02 9.87e-01 4.71e-08 5.97e-23 
15960.30 1.20e-08 4.37e-02 9.56e-01 6.03e-09 4.57e-25 
16187.41 4.11e-08 9.29e-02 9.07e-01 1.15e-09 1.04e-26 
16354.17 9.19e-08 1.58e-01 8.42e-01 3.14e-10 5.28e-28 
16484.18 1.45e-07 2.29e-01 7.71e-01 1.10e-10 4.72e-29 
16593.12 1.60e-07 2.47e-01 7.53e-01 6.36e-11 1.24e-29 
16691.99 1.96e-07 3.02e-01 6.98e-01 3.20e-11 2.65e-30 
16788.59 2.12e-07 3.16e-01 6.84e-01 2.05e-11 1.21e-30 
16888.37 2.58e-07 3.45e-01 6.55e-01 1.06e-11 6.75e-31 
16998.79 4.44e-07 4.98e-01 5.02e-01 3.53e-12 4.96e-31 
17146.37 3.72e-07 4.16e-01 5.84e-01 2.02e-12 1.08e-30 
17415.23 7.18e-07 7.05e-01 2.95e-01 2.29e-13 8.81e-31 
17888.12 1.10e-06 8.82e-01 1.18e-01 1.05e-14 1.23e-30 
18532.37 1.69e-06 9.47e-01 5.27e-02 3.09e-16 2.80e-30 
19260.76 2.61e-06 9.82e-01 1.82e-02 1.24e-17 9.05e-30 
20034.10 4.25e-06 9.91e-01 9.28e-03 1.84e-19 1.39e-29 
20838.00 4.19e-06 9.98e-01 1.88e-03 4.84e-21 1.49e-29 
21647.97 6.71e-06 9.99e-01 8.35e-04 1.90e-22 2.09e-29 
22447.94 4.57e-06 1.00e+00 4.55e-04 1.93e-23 3.96e-29 
23245.88 4.02e-06 1.00e+00 2.68e-04 2.26e-24 9.24e-29 
24052.47 7.26e-06 1.00e+00 1.33e-04 1.32e-25 1.66e-28 
24867.72 1.77e-05 1.00e+00 7.41e-05 4.50e-26 5.01e-28 
25698.86 1.52e-05 1.00e+00 3.61e-05 6.00e-26 6.30e-28 
26587.16 2.35e-05 1.00e+00 1.39e-05 1.01e-25 9.84e-28 
27637.54 1.99e-05 1.00e+00 5.38e-06 2.26e-25 2.00e-27 
28986.97 3.39e-05 1.00e+00 1.66e-06 9.81e-25 9.35e-27 
#TIME: 9.77 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 1.03e-25 8.17e-18 2.89e-10 2.40e-04 1.00e+00 
999.11 6.96e-26 5.41e-18 1.97e-10 1.89e-04 1.00e+00 
1267.34 4.49e-26 3.50e-18 1.35e-10 1.50e-04 1.00e+00 
1514.05 3.65e-26 2.71e-18 1.04e-10 1.27e-04 1.00e+00 
1808.80 2.03e-26 1.61e-18 6.87e-11 9.97e-05 1.00e+00 
1919.29 1.53e-26 1.22e-18 5.40e-11 8.62e-05 1.00e+00 
2160.92 1.11e-26 9.08e-19 4.18e-11 7.39e-05 1.00e+00 
2292.92 6.80e-27 6.01e-19 3.07e-11 6.23e-05 1.00e+00 
2432.98 4.69e-27 4.43e-19 2.44e-11 5.48e-05 1.00e+00 
2581.60 3.89e-27 3.83e-19 2.21e-11 5.21e-05 1.00e+00 
2739.29 3.10e-27 3.17e-19 1.91e-11 4.80e-05 1.00e+00 
2906.62 2.60e-27 2.80e-19 1.77e-11 4.64e-05 1.00e+00 
3084.17 2.09e-27 2.44e-19 1.65e-11 4.51e-05 1.00e+00 
3272.56 1.51e-27 1.87e-19 1.35e-11 4.00e-05 1.00e+00 
3472.46 1.32e-27 1.81e-19 1.40e-11 4.18e-05 1.00e+00 
3684.57 1.09e-27 1.71e-19 1.45e-11 4.40e-05 1.00e+00 
3909.64 9.23e-28 1.69e-19 1.57e-11 4.78e-05 1.00e+00 
4148.46 1.00e-27 1.99e-19 1.92e-11 5.50e-05 1.00e+00 
4401.86 1.75e-27 3.36e-19 2.97e-11 7.09e-05 1.00e+00 
4670.75 2.93e-27 5.54e-19 4.54e-11 9.13e-05 1.00e+00 
4956.05 2.95e-27 6.31e-19 5.50e-11 1.05e-04 1.00e+00 
5258.79 3.04e-27 7.25e-19 6.63e-11 1.20e-04 1.00e+00 
5580.02 4.38e-27 1.13e-18 1.02e-10 1.58e-04 1.00e+00 
5920.87 7.78e-27 2.07e-18 1.76e-10 2.20e-04 1.00e+00 
6282.54 1.33e-26 3.80e-18 3.09e-10 3.12e-04 1.00e+00 
6666.30 2.89e-26 8.55e-18 6.38e-10 4.85e-04 1.00e+00 
7073.50 8.31e-26 2.51e-17 1.63e-09 8.50e-04 9.99e-01 
7505.58 2.49e-25 8.12e-17 4.65e-09 1.61e-03 9.98e-01 
7964.05 1.20e-24 4.20e-16 1.98e-08 3.85e-03 9.96e-01 
8450.53 1.34e-23 4.70e-15 1.54e-07 1.29e-02 9.87e-01 
8966.72 2.36e-22 8.30e-14 1.76e-06 5.32e-02 9.47e-01 
9514.44 9.73e-21 3.29e-12 3.75e-05 2.84e-01 7.16e-01 
10095.62 4.30e-19 1.31e-10 6.52e-04 8.27e-01 1.72e-01 
10712.30 1.37e-17 3.49e-09 6.43e-03 9.83e-01 1.11e-02 
11366.65 7.31e-16 1.50e-07 8.32e-02 9.17e-01 2.62e-04 
12061.10 3.49e-14 5.29e-06 7.04e-01 2.96e-01 9.23e-07 
12793.43 4.47e-13 3.91e-05 9.89e-01 1.10e-02 2.32e-10 
13528.61 4.02e-12 1.95e-04 9.99e-01 3.47e-04 6.20e-14 
14194.74 2.10e-11 6.61e-04 9.99e-01 1.94e-05 7.09e-17 
14757.77 7.24e-11 1.67e-03 9.98e-01 2.61e-06 4.82e-19 
15240.48 3.18e-10 4.58e-03 9.95e-01 2.82e-07 2.92e-21 
15646.99 1.98e-09 1.50e-02 9.85e-01 3.64e-08 2.54e-23 
15960.30 1.27e-08 4.67e-02 9.53e-01 5.07e-09 3.68e-25 
16187.41 3.96e-08 9.25e-02 9.07e-01 9.94e-10 1.02e-26 
16354.17 1.07e-07 1.85e-01 8.15e-01 2.44e-10 3.05e-28 
16484.18 1.27e-07 1.97e-01 8.03e-01 1.17e-10 5.28e-29 
16593.12 1.80e-07 2.61e-01 7.39e-01 4.41e-11 5.76e-30 
16691.99 2.07e-07 3.10e-01 6.90e-01 2.38e-11 1.36e-30 
16788.59 2.31e-07 3.36e-01 6.64e-01 1.69e-11 1.13e-30 
16888.37 3.21e-07 4.43e-01 5.57e-01 6.50e-12 4.61e-31 
16998.79 3.61e-07 4.63e-01 5.37e-01 2.85e-12 5.91e-31 
17146.37 4.73e-07 5.57e-01 4.43e-01 1.19e-12 5.31e-31 
17415.23 6.59e-07 6.76e-01 3.24e-01 2.54e-13 1.31e-30 
17888.12 1.11e-06 8.51e-01 1.49e-01 1.07e-14 1.99e-30 
18532.37 1.86e-06 9.58e-01 4.17e-02 2.17e-16 1.94e-30 
19260.76 2.83e-06 9.85e-01 1.46e-02 4.67e-18 1.62e-30 
20034.10 2.75e-06 9.94e-01 5.79e-03 1.82e-19 6.66e-30 
20838.00 4.02e-06 9.98e-01 1.94e-03 4.63e-21 1.44e-29 
21647.97 4.83e-06 9.98e-01 2.33e-03 7.00e-22 9.47e-29 
22447.94 6.37e-06 1.00e+00 4.76e-04 1.85e-23 4.88e-29 
23245.88 4.24e-06 1.00e+00 2.73e-04 2.29e-24 1.09e-28 
24052.47 2.85e-06 1.00e+00 1.57e-04 2.97e-25 5.00e-28 
24867.72 4.86e-06 9.99e-01 5.75e-04 4.10e-25 3.80e-27 
25698.86 2.01e-06 1.00e+00 4.14e-05 8.27e-26 1.03e-27 
26587.16 9.90e-06 1.00e+00 1.58e-05 1.61e-25 2.26e-27 
27637.54 5.62e-06 1.00e+00 6.48e-06 3.77e-25 4.96e-27 
28986.97 5.01e-05 1.00e+00 1.69e-06 1.09e-24 1.05e-26 
#TIME: 9.98 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 1.15e-25 9.45e-18 3.35e-10 2.64e-04 1.00e+00 
999.11 7.85e-26 6.34e-18 2.32e-10 2.10e-04 1.00e+00 
1267.34 5.23e-26 4.23e-18 1.63e-10 1.69e-04 1.00e+00 
1514.05 4.03e-26 3.14e-18 1.22e-10 1.41e-04 1.00e+00 
1808.80 2.54e-26 2.06e-18 8.60e-11 1.15e-04 1.00e+00 
1919.29 1.93e-26 1.59e-18 6.94e-11 1.01e-04 1.00e+00 
2160.92 1.21e-26 1.05e-18 4.99e-11 8.34e-05 1.00e+00 
2292.92 8.68e-27 7.89e-19 3.96e-11 7.31e-05 1.00e+00 
2432.98 6.15e-27 5.94e-19 3.20e-11 6.48e-05 1.00e+00 
2581.60 4.66e-27 4.78e-19 2.75e-11 5.99e-05 1.00e+00 
2739.29 3.89e-27 4.12e-19 2.46e-11 5.63e-05 1.00e+00 
2906.62 3.45e-27 3.81e-19 2.35e-11 5.52e-05 1.00e+00 
3084.17 2.18e-27 2.71e-19 1.90e-11 4.95e-05 1.00e+00 
3272.56 1.91e-27 2.45e-19 1.74e-11 4.70e-05 1.00e+00 
3472.46 1.60e-27 2.31e-19 1.78e-11 4.89e-05 1.00e+00 
3684.57 1.51e-27 2.42e-19 1.98e-11 5.33e-05 1.00e+00 
3909.64 1.13e-27 2.17e-19 2.02e-11 5.61e-05 1.00e+00 
4148.46 1.32e-27 2.71e-19 2.57e-11 6.59e-05 1.00e+00 
4401.86 2.44e-27 4.78e-19 4.08e-11 8.62e-05 1.00e+00 
4670.75 3.65e-27 7.26e-19 5.95e-11 1.09e-04 1.00e+00 
4956.05 4.19e-27 9.14e-19 7.67e-11 1.29e-04 1.00e+00 
5258.79 3.84e-27 9.63e-19 8.76e-11 1.44e-04 1.00e+00 
5580.02 6.36e-27 1.67e-18 1.45e-10 1.96e-04 1.00e+00 
5920.87 9.74e-27 2.75e-18 2.33e-10 2.64e-04 1.00e+00 
6282.54 1.88e-26 5.56e-18 4.37e-10 3.87e-04 1.00e+00 
6666.30 4.13e-26 1.26e-17 9.09e-10 6.03e-04 9.99e-01 
7073.50 1.16e-25 3.67e-17 2.32e-09 1.06e-03 9.99e-01 
7505.58 3.63e-25 1.24e-16 6.85e-09 2.04e-03 9.98e-01 
7964.05 1.95e-24 7.05e-16 3.12e-08 5.07e-03 9.95e-01 
8450.53 2.12e-23 7.85e-15 2.45e-07 1.71e-02 9.83e-01 
8966.72 4.07e-22 1.49e-13 2.93e-06 7.18e-02 9.28e-01 
9514.44 1.65e-20 5.77e-12 6.03e-05 3.61e-01 6.39e-01 
10095.62 6.07e-19 1.90e-10 8.68e-04 8.71e-01 1.28e-01 
10712.30 1.91e-17 4.94e-09 8.25e-03 9.84e-01 7.76e-03 
11366.65 1.08e-15 2.23e-07 1.10e-01 8.90e-01 1.70e-04 
12061.10 4.33e-14 6.49e-06 7.65e-01 2.35e-01 4.64e-07 
12793.43 5.10e-13 4.38e-05 9.92e-01 8.29e-03 1.17e-10 
13528.61 4.53e-12 2.16e-04 1.00e+00 2.57e-04 3.12e-14 
14194.74 2.57e-11 7.91e-04 9.99e-01 1.38e-05 3.12e-17 
14757.77 8.31e-11 1.91e-03 9.98e-01 1.67e-06 1.89e-19 
15240.48 3.49e-10 5.15e-03 9.95e-01 2.32e-07 2.99e-21 
15646.99 2.04e-09 1.59e-02 9.84e-01 2.99e-08 1.48e-23 
15960.30 1.46e-08 5.24e-02 9.48e-01 3.65e-09 1.34e-25 
16187.41 4.90e-08 1.11e-01 8.89e-01 7.26e-10 3.53e-27 
16354.17 9.67e-08 1.70e-01 8.30e-01 2.10e-10 1.91e-28 
16484.18 1.55e-07 2.36e-01 7.64e-01 7.87e-11 2.34e-29 
16593.12 1.84e-07 2.91e-01 7.09e-01 3.40e-11 3.21e-30 
16691.99 1.93e-07 2.96e-01 7.04e-01 2.07e-11 1.33e-30 
16788.59 2.85e-07 3.70e-01 6.30e-01 1.02e-11 4.99e-31 
16888.37 3.15e-07 4.44e-01 5.56e-01 5.28e-12 5.88e-31 
16998.79 3.85e-07 4.59e-01 5.41e-01 2.68e-12 7.77e-31 
17146.37 5.97e-07 6.20e-01 3.80e-01 7.67e-13 6.37e-31 
17415.23 7.11e-07 6.95e-01 3.05e-01 1.86e-13 9.73e-31 
17888.12 1.00e-06 8.63e-01 1.37e-01 9.72e-15 1.98e-30 
18532.37 1.73e-06 9.29e-01 7.07e-02 3.48e-16 4.97e-30 
19260.76 2.48e-06 9.81e-01 1.90e-02 5.84e-18 6.08e-30 
20034.10 4.12e-06 9.95e-01 5.02e-03 1.36e-19 5.84e-30 
20838.00 5.05e-06 9.98e-01 1.98e-03 4.49e-21 1.56e-29 
21647.97 4.44e-06 9.99e-01 7.73e-04 2.01e-22 6.87e-30 
22447.94 6.92e-06 1.00e+00 2.81e-04 8.02e-24 1.45e-29 
23245.88 6.66e-06 1.00e+00 2.72e-04 1.66e-24 8.86e-29 
24052.47 2.70e-06 1.00e+00 1.65e-04 3.35e-25 2.78e-28 
24867.72 3.15e-06 1.00e+00 9.50e-05 4.10e-26 4.72e-29 
25698.86 6.59e-06 1.00e+00 4.20e-05 8.27e-26 8.71e-28 
26587.16 1.20e-05 1.00e+00 1.78e-05 1.80e-25 1.84e-27 
27637.54 3.42e-06 1.00e+00 9.03e-06 4.85e-25 4.28e-27 
28986.97 4.64e-05 1.00e+00 1.96e-06 1.40e-24 1.37e-26 
#TIME: 10.18 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 1.33e-25 1.13e-17 3.95e-10 2.94e-04 1.00e+00 
999.11 7.65e-26 6.60e-18 2.51e-10 2.23e-04 1.00e+00 
1267.34 5.62e-26 4.79e-18 1.88e-10 1.87e-04 1.00e+00 
1514.05 4.78e-26 3.89e-18 1.51e-10 1.62e-04 1.00e+00 
1808.80 3.05e-26 2.57e-18 1.07e-10 1.32e-04 1.00e+00 
1919.29 2.13e-26 1.85e-18 8.22e-11 1.13e-04 1.00e+00 
2160.92 1.46e-26 1.32e-18 6.20e-11 9.59e-05 1.00e+00 
2292.92 1.01e-26 9.64e-19 4.89e-11 8.39e-05 1.00e+00 
2432.98 6.99e-27 7.13e-19 3.90e-11 7.41e-05 1.00e+00 
2581.60 5.72e-27 6.08e-19 3.47e-11 6.96e-05 1.00e+00 
2739.29 4.99e-27 5.44e-19 3.20e-11 6.65e-05 1.00e+00 
2906.62 4.54e-27 5.15e-19 3.12e-11 6.58e-05 1.00e+00 
3084.17 3.06e-27 3.79e-19 2.53e-11 5.86e-05 1.00e+00 
3272.56 2.40e-27 3.20e-19 2.26e-11 5.55e-05 1.00e+00 
3472.46 2.18e-27 3.22e-19 2.41e-11 5.89e-05 1.00e+00 
3684.57 1.92e-27 3.21e-19 2.60e-11 6.34e-05 1.00e+00 
3909.64 1.48e-27 2.93e-19 2.68e-11 6.71e-05 1.00e+00 
4148.46 1.81e-27 3.83e-19 3.53e-11 8.02e-05 1.00e+00 
4401.86 2.91e-27 6.05e-19 5.22e-11 1.01e-04 1.00e+00 
4670.75 5.12e-27 1.05e-18 8.29e-11 1.33e-04 1.00e+00 
4956.05 5.26e-27 1.21e-18 1.01e-10 1.54e-04 1.00e+00 
5258.79 5.33e-27 1.38e-18 1.22e-10 1.76e-04 1.00e+00 
5580.02 8.37e-27 2.31e-18 1.97e-10 2.38e-04 1.00e+00 
5920.87 1.43e-26 4.14e-18 3.36e-10 3.30e-04 1.00e+00 
6282.54 2.40e-26 7.49e-18 5.87e-10 4.67e-04 1.00e+00 
6666.30 5.80e-26 1.85e-17 1.29e-09 7.47e-04 9.99e-01 
7073.50 1.76e-25 5.75e-17 3.44e-09 1.35e-03 9.99e-01 
7505.58 5.68e-25 2.01e-16 1.05e-08 2.65e-03 9.97e-01 
7964.05 2.98e-24 1.14e-15 4.84e-08 6.64e-03 9.93e-01 
8450.53 3.63e-23 1.40e-14 4.07e-07 2.31e-02 9.77e-01 
8966.72 7.31e-22 2.76e-13 5.03e-06 9.81e-02 9.02e-01 
9514.44 2.73e-20 9.83e-12 9.43e-05 4.45e-01 5.55e-01 
10095.62 8.60e-19 2.75e-10 1.15e-03 9.05e-01 9.36e-02 
10712.30 2.68e-17 7.07e-09 1.07e-02 9.84e-01 5.53e-03 
11366.65 1.53e-15 3.17e-07 1.40e-01 8.60e-01 1.18e-04 
12061.10 5.33e-14 7.91e-06 8.19e-01 1.81e-01 2.26e-07 
12793.43 5.99e-13 5.03e-05 9.94e-01 6.06e-03 5.52e-11 
13528.61 5.18e-12 2.42e-04 1.00e+00 1.93e-04 1.53e-14 
14194.74 2.67e-11 8.08e-04 9.99e-01 1.33e-05 2.26e-17 
14757.77 8.67e-11 1.99e-03 9.98e-01 1.35e-06 1.28e-19 
15240.48 3.54e-10 5.21e-03 9.95e-01 1.91e-07 1.60e-21 
15646.99 2.06e-09 1.59e-02 9.84e-01 2.43e-08 9.51e-24 
15960.30 1.51e-08 5.43e-02 9.46e-01 2.94e-09 7.63e-26 
16187.41 5.21e-08 1.19e-01 8.81e-01 5.74e-10 1.96e-27 
16354.17 1.07e-07 1.86e-01 8.14e-01 1.49e-10 9.68e-29 
16484.18 1.61e-07 2.58e-01 7.42e-01 5.87e-11 1.13e-29 
16593.12 2.25e-07 3.24e-01 6.76e-01 2.63e-11 1.86e-30 
16691.99 2.22e-07 3.33e-01 6.67e-01 1.57e-11 9.49e-31 
16788.59 2.37e-07 3.45e-01 6.55e-01 1.05e-11 7.90e-31 
16888.37 3.08e-07 4.16e-01 5.84e-01 4.13e-12 6.11e-31 
16998.79 4.38e-07 5.57e-01 4.43e-01 1.82e-12 6.32e-31 
17146.37 5.30e-07 5.86e-01 4.14e-01 7.25e-13 9.92e-31 
17415.23 8.13e-07 7.58e-01 2.42e-01 1.12e-13 8.78e-31 
17888.12 1.15e-06 8.94e-01 1.06e-01 5.79e-15 1.42e-30 
18532.37 1.92e-06 9.66e-01 3.37e-02 1.11e-16 1.12e-30 
19260.76 2.31e-06 9.61e-01 3.90e-02 1.05e-17 9.31e-30 
20034.10 2.71e-06 9.95e-01 5.25e-03 1.07e-19 8.05e-30 
20838.00 3.81e-06 9.98e-01 2.06e-03 4.59e-21 1.99e-29 
21647.97 5.10e-06 9.97e-01 2.55e-03 1.14e-21 1.19e-28 
22447.94 4.84e-06 9.99e-01 5.06e-04 2.20e-23 1.83e-28 
23245.88 4.96e-06 1.00e+00 3.04e-04 2.37e-24 1.98e-28 
24052.47 3.25e-06 1.00e+00 1.68e-04 2.93e-25 2.46e-28 
24867.72 4.47e-06 1.00e+00 9.31e-05 6.74e-26 8.88e-28 
25698.86 2.32e-06 1.00e+00 6.70e-05 1.46e-25 1.73e-27 
26587.16 2.63e-06 1.00e+00 2.22e-05 2.23e-25 2.30e-27 
27637.54 2.97e-05 1.00e+00 7.60e-06 3.47e-25 2.88e-27 
28986.97 1.26e-05 1.00e+00 2.31e-06 1.51e-24 1.24e-26 
#TIME: 10.39 
#NVEL: 67 
#vel_mid[km/s] si0 si1 si2 si3 si4 
440.10 1.76e-25 1.52e-17 5.19e-10 3.45e-04 1.00e+00 
999.11 8.35e-26 7.52e-18 2.89e-10 2.45e-04 1.00e+00 
1267.34 6.64e-26 5.83e-18 2.26e-10 2.10e-04 1.00e+00 
1514.05 6.08e-26 5.10e-18 1.95e-10 1.90e-04 1.00e+00 
1808.80 3.50e-26 3.11e-18 1.31e-10 1.51e-04 1.00e+00 
1919.29 2.60e-26 2.33e-18 1.02e-10 1.30e-04 1.00e+00 
2160.92 1.87e-26 1.74e-18 8.06e-11 1.13e-04 1.00e+00 
2292.92 1.31e-26 1.29e-18 6.40e-11 9.94e-05 1.00e+00 
2432.98 9.15e-27 9.59e-19 5.14e-11 8.80e-05 1.00e+00 
2581.60 7.04e-27 7.82e-19 4.46e-11 8.16e-05 1.00e+00 
2739.29 5.85e-27 6.73e-19 4.00e-11 7.70e-05 1.00e+00 
2906.62 5.48e-27 6.52e-19 3.97e-11 7.70e-05 1.00e+00 
3084.17 4.29e-27 5.37e-19 3.43e-11 7.03e-05 1.00e+00 
3272.56 3.38e-27 4.58e-19 3.11e-11 6.74e-05 1.00e+00 
3472.46 2.73e-27 4.20e-19 3.13e-11 6.95e-05 1.00e+00 
3684.57 2.44e-27 4.24e-19 3.41e-11 7.53e-05 1.00e+00 
3909.64 2.17e-27 4.37e-19 3.82e-11 8.31e-05 1.00e+00 
4148.46 2.26e-27 5.03e-19 4.63e-11 9.55e-05 1.00e+00 
4401.86 4.17e-27 8.86e-19 7.34e-11 1.25e-04 1.00e+00 
4670.75 6.58e-27 1.41e-18 1.11e-10 1.60e-04 1.00e+00 
4956.05 7.16e-27 1.71e-18 1.39e-10 1.88e-04 1.00e+00 
5258.79 7.74e-27 2.06e-18 1.75e-10 2.19e-04 1.00e+00 
5580.02 1.13e-26 3.25e-18 2.72e-10 2.90e-04 1.00e+00 
5920.87 1.96e-26 5.93e-18 4.70e-10 4.06e-04 1.00e+00 
6282.54 3.62e-26 1.16e-17 8.64e-10 5.90e-04 9.99e-01 
6666.30 7.95e-26 2.66e-17 1.81e-09 9.24e-04 9.99e-01 
7073.50 2.38e-25 8.24e-17 4.88e-09 1.68e-03 9.98e-01 
7505.58 8.01e-25 3.01e-16 1.54e-08 3.37e-03 9.97e-01 
7964.05 4.64e-24 1.86e-15 7.58e-08 8.71e-03 9.91e-01 
8450.53 6.20e-23 2.49e-14 6.84e-07 3.15e-02 9.68e-01 
8966.72 1.28e-21 5.03e-13 8.47e-06 1.32e-01 8.68e-01 
9514.44 4.31e-20 1.60e-11 1.42e-04 5.30e-01 4.69e-01 
10095.62 1.21e-18 3.96e-10 1.51e-03 9.30e-01 6.80e-02 
10712.30 3.82e-17 1.02e-08 1.39e-02 9.82e-01 3.59e-03 
11366.65 2.17e-15 4.51e-07 1.79e-01 8.21e-01 6.84e-05 
12061.10 6.55e-14 9.53e-06 8.63e-01 1.36e-01 1.05e-07 
12793.43 7.08e-13 5.77e-05 9.96e-01 4.37e-03 2.44e-11 
13528.61 5.79e-12 2.67e-04 1.00e+00 1.41e-04 7.42e-15 
14194.74 3.19e-11 9.60e-04 9.99e-01 8.06e-06 8.47e-18 
14757.77 9.46e-11 2.18e-03 9.98e-01 1.07e-06 6.78e-20 
15240.48 3.91e-10 5.77e-03 9.94e-01 1.60e-07 7.60e-22 
15646.99 2.28e-09 1.77e-02 9.82e-01 1.98e-08 6.07e-24 
15960.30 1.53e-08 5.64e-02 9.44e-01 2.63e-09 5.83e-26 
16187.41 5.14e-08 1.20e-01 8.80e-01 4.84e-10 1.32e-27 
16354.17 1.12e-07 2.00e-01 8.00e-01 1.25e-10 5.94e-29 
16484.18 1.80e-07 2.80e-01 7.20e-01 4.91e-11 7.12e-30 
16593.12 1.88e-07 2.93e-01 7.07e-01 2.40e-11 1.56e-30 
16691.99 2.36e-07 3.63e-01 6.37e-01 1.33e-11 7.88e-31 
16788.59 2.66e-07 3.90e-01 6.10e-01 6.87e-12 5.21e-31 
16888.37 3.57e-07 5.22e-01 4.78e-01 2.48e-12 5.10e-31 
16998.79 4.34e-07 5.54e-01 4.46e-01 1.35e-12 7.31e-31 
17146.37 4.99e-07 6.40e-01 3.60e-01 5.10e-13 8.46e-31 
17415.23 6.86e-07 7.92e-01 2.08e-01 7.79e-14 1.14e-30 
17888.12 1.15e-06 8.40e-01 1.60e-01 7.16e-15 3.23e-30 
18532.37 2.14e-06 9.64e-01 3.64e-02 1.03e-16 3.49e-30 
19260.76 3.06e-06 9.86e-01 1.43e-02 3.28e-18 1.81e-30 
20034.10 3.89e-06 9.95e-01 5.25e-03 1.01e-19 9.30e-30 
20838.00 5.21e-06 9.98e-01 2.29e-03 5.28e-21 1.94e-29 
21647.97 3.82e-06 9.99e-01 8.76e-04 2.06e-22 6.85e-30 
22447.94 5.70e-06 1.00e+00 4.43e-04 1.26e-23 4.33e-29 
