#NTIMES:    67
#NSTAGES:     8
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5           fe6           fe7
    7.531838E+03   1.8784E-012   2.0927E-004   9.9943E-001   3.5944E-004   7.2738E-018   3.8420E-041   8.0973E-071   1.0000E-099
    7.973975E+03   1.0347E-011   6.8641E-004   9.9928E-001   3.5931E-005   1.1672E-020   2.3094E-046   1.5168E-073   1.0000E-099
    8.442067E+03   6.3916E-011   2.4560E-003   9.9754E-001   2.9869E-006   1.1050E-023   5.1914E-052   1.7125E-076   1.0000E-099
    8.940481E+03   5.9052E-010   1.1376E-002   9.8862E-001   1.5092E-007   2.6446E-027   9.6681E-059   4.7460E-080   1.0000E-099
    9.415895E+03   6.4282E-009   5.8677E-002   9.4132E-001   5.2622E-009   2.2950E-031   2.6027E-061   4.8134E-084   1.0000E-099
    9.860402E+03   4.8501E-008   2.3420E-001   7.6580E-001   1.6778E-010   1.8918E-035   1.0113E-062   4.9606E-088   1.0000E-099
    1.030456E+04   2.3239E-007   6.0156E-001   3.9844E-001   3.1750E-012   8.2783E-040   2.3188E-064   2.6823E-092   1.0000E-099
    1.074650E+04   7.6852E-007   8.9651E-001   1.0348E-001   2.5491E-014   1.3868E-044   2.1413E-066   5.2347E-097   1.0000E-099
    1.114542E+04   1.7846E-006   9.7754E-001   2.2455E-002   2.3447E-016   4.7325E-049   2.4456E-068   2.2331E-101   1.0000E-099
    1.148841E+04   3.8649E-006   9.9509E-001   4.9079E-003   2.7406E-018   3.3315E-053   4.2197E-070   2.3297E-105   1.0000E-099
    1.176954E+04   6.8616E-006   9.9864E-001   1.3522E-003   5.8711E-020   5.8048E-055   1.3186E-071   5.9397E-107   1.0000E-099
    1.201682E+04   9.6465E-006   9.9948E-001   5.1094E-004   2.7680E-021   2.7692E-055   7.8332E-073   3.5820E-107   1.0000E-099
    1.225928E+04   9.1324E-006   9.9967E-001   3.2020E-004   4.6367E-022   1.9385E-055   1.4550E-073   2.7841E-107   1.0000E-099
    1.255055E+04   8.3031E-006   9.9978E-001   2.1179E-004   9.7889E-023   1.3966E-055   3.3316E-074   2.1751E-107   1.0000E-099
    1.294574E+04   9.7426E-006   9.9989E-001   9.9157E-005   9.0661E-024   7.2706E-056   3.4106E-075   1.2514E-107   1.0000E-099
    1.341329E+04   1.3584E-005   9.9995E-001   3.5984E-005   4.2679E-025   2.9243E-056   1.7646E-076   5.5338E-108   1.0000E-099
    1.390265E+04   1.9105E-005   9.9997E-001   1.2545E-005   1.6762E-026   1.1186E-056   7.5328E-078   2.3036E-108   1.0000E-099
    1.440043E+04   2.6632E-005   9.9997E-001   4.4528E-006   6.4676E-028   4.3895E-057   3.1838E-079   9.9295E-109   1.0000E-099
    1.489142E+04   3.6806E-005   9.9996E-001   1.6385E-006   2.7268E-029   1.8279E-057   1.5075E-080   4.6661E-109   1.0000E-099
    1.536120E+04   4.9451E-005   9.9995E-001   6.4187E-007   1.3880E-030   8.3652E-058   8.9128E-082   2.4977E-109   1.0000E-099
    1.580415E+04   6.2706E-005   9.9994E-001   2.7254E-007   8.6724E-032   4.2783E-058   6.6754E-083   1.5454E-109   1.0000E-099
    1.622041E+04   7.4204E-005   9.9993E-001   1.2683E-007   6.7554E-033   2.4652E-058   6.4046E-084   1.1088E-109   1.0000E-099
    1.662187E+04   8.4620E-005   9.9992E-001   6.2145E-008   6.0489E-034   1.5518E-058   7.3190E-085   9.0138E-110   1.0000E-099
    1.700511E+04   9.5283E-005   9.9990E-001   3.1546E-008   6.3616E-035   1.0500E-058   1.0178E-085   8.1621E-110   1.0000E-099
    1.737186E+04   1.0399E-004   9.9990E-001   1.6630E-008   8.0321E-036   7.5969E-059   1.7476E-086   8.1276E-110   1.0000E-099
    1.772360E+04   1.0654E-004   9.9989E-001   9.3034E-009   1.2420E-036   5.9016E-059   3.7169E-087   8.7881E-110   1.0000E-099
    1.807401E+04   1.0245E-004   9.9990E-001   5.4058E-009   2.0755E-037   4.7993E-059   8.6124E-088   1.0035E-109   1.0000E-099
    1.844002E+04   9.6064E-005   9.9990E-001   3.1419E-009   3.2267E-038   3.8991E-059   1.8567E-088   1.1459E-109   1.0000E-099
    1.884853E+04   8.9909E-005   9.9991E-001   1.7134E-009   3.6801E-039   2.9703E-059   2.9493E-089   1.2306E-109   1.0000E-099
    1.933810E+04   8.3890E-005   9.9992E-001   8.0892E-010   2.2314E-040   1.9491E-059   2.5126E-090   1.1410E-109   1.0000E-099
    1.999627E+04   7.7214E-005   9.9992E-001   2.8950E-010   4.4035E-042   9.6151E-060   6.9195E-092   8.0206E-110   1.0000E-099
    2.117891E+04   7.1232E-005   9.9993E-001   7.2350E-011   1.8548E-044   3.2975E-060   5.6324E-094   4.0191E-110   1.0000E-099
    2.242217E+04   1.2331E-004   9.9988E-001   4.9815E-011   6.0887E-045   1.7910E-060   2.4105E-094   1.7572E-110   1.0000E-099
    2.373840E+04   2.3178E-004   9.9977E-001   4.3252E-011   4.4919E-045   1.0204E-060   1.0722E-094   6.6856E-111   1.0000E-099
    2.513190E+04   4.2327E-004   9.9958E-001   4.1655E-011   1.2262E-044   6.0200E-061   1.4030E-094   2.4227E-111   1.0000E-099
    2.660721E+04   7.7462E-004   9.9923E-001   4.9449E-011   1.2488E-043   4.3568E-061   8.0811E-094   1.0723E-111   1.0000E-099
    2.816912E+04   1.2171E-003   9.9878E-001   7.9594E-011   2.2155E-042   4.2725E-061   9.4490E-093   6.3741E-112   1.0000E-099
    2.982271E+04   1.6222E-003   9.9838E-001   1.6523E-010   7.6066E-041   6.0390E-061   2.1563E-091   5.6439E-112   1.0000E-099
    3.156559E+04   1.9067E-003   9.9809E-001   5.6285E-010   2.6260E-039   1.3400E-060   5.4019E-090   8.5550E-112   1.0000E-099
    3.318293E+04   2.0504E-003   9.9795E-001   1.5913E-009   3.8203E-038   3.1275E-060   6.9314E-089   1.5758E-111   1.0000E-099
    3.458408E+04   2.0901E-003   9.9791E-001   5.1820E-009   5.8769E-037   8.5152E-060   9.8291E-088   3.5591E-111   1.0000E-099
    3.582661E+04   1.9737E-003   9.9803E-001   2.5115E-008   1.7651E-035   3.4419E-059   2.7659E-086   1.1816E-110   1.0000E-099
    3.696932E+04   1.7645E-003   9.9824E-001   1.5622E-007   7.0725E-034   1.8450E-058   1.0498E-084   5.3989E-110   1.0000E-099
    3.808197E+04   1.6043E-003   9.9839E-001   8.8561E-007   1.9836E-032   9.4588E-058   2.7730E-083   2.4907E-109   1.0000E-099
    3.918425E+04   1.5601E-003   9.9844E-001   3.4089E-006   2.7092E-031   3.4188E-057   3.4474E-082   8.4452E-109   1.0000E-099
    4.028686E+04   1.5825E-003   9.9841E-001   8.8532E-006   1.9890E-030   8.5449E-057   2.2205E-081   2.0355E-108   1.0000E-099
    4.139350E+04   1.6418E-003   9.9834E-001   1.7439E-005   1.0102E-029   1.6452E-056   9.8014E-081   3.8590E-108   1.0000E-099
    4.250643E+04   1.7405E-003   9.9823E-001   2.7830E-005   4.6569E-029   2.6051E-056   4.8715E-080   6.1150E-108   1.0000E-099
    4.363506E+04   1.8049E-003   9.9815E-001   4.0984E-005   1.9797E-028   3.8351E-056   5.1523E-079   9.0608E-108   1.0000E-099
    4.478134E+04   1.7586E-003   9.9819E-001   4.8321E-005   9.4628E-028   4.5143E-056   1.4032E-077   1.0806E-107   1.0000E-099
    4.594951E+04   1.5997E-003   9.9834E-001   5.6058E-005   8.9197E-027   5.2870E-056   2.9939E-076   1.2913E-107   1.0000E-099
    4.714220E+04   1.3657E-003   9.9857E-001   6.2368E-005   1.6705E-025   5.9665E-056   3.2403E-075   1.4913E-107   1.0000E-099
    4.835964E+04   1.1051E-003   9.9883E-001   6.8217E-005   2.0807E-024   6.6947E-056   2.2664E-074   1.7228E-107   1.0000E-099
    4.960296E+04   8.6224E-004   9.9906E-001   7.3888E-005   1.5083E-023   7.5748E-056   1.0418E-073   2.0279E-107   1.0000E-099
    5.087121E+04   6.6638E-004   9.9925E-001   7.9488E-005   7.3052E-023   8.6922E-056   3.3288E-073   2.4559E-107   1.0000E-099
    5.216359E+04   5.2494E-004   9.9939E-001   8.5208E-005   2.4832E-022   1.0091E-055   7.8962E-073   3.0584E-107   1.0000E-099
    5.348007E+04   4.2806E-004   9.9948E-001   9.1130E-005   6.2939E-022   1.1733E-055   1.4827E-072   3.8732E-107   1.0000E-099
    5.481718E+04   3.6179E-004   9.9954E-001   9.7166E-005   1.2552E-021   1.3530E-055   2.3138E-072   4.9141E-107   1.0000E-099
    5.617459E+04   3.1440E-004   9.9958E-001   1.0239E-004   2.0615E-021   1.5295E-055   3.3683E-072   6.1324E-107   1.0000E-099
    5.754885E+04   2.7775E-004   9.9962E-001   1.0615E-004   3.0319E-021   1.6901E-055   4.0241E-072   7.4670E-107   1.0000E-099
    5.893440E+04   2.4461E-004   9.9965E-001   1.0738E-004   3.7107E-021   1.8174E-055   4.6476E-072   8.8151E-107   1.0000E-099
    6.032784E+04   2.1516E-004   9.9968E-001   1.0593E-004   4.2299E-021   1.9093E-055   5.0324E-072   1.0149E-106   1.0000E-099
    6.171550E+04   1.8991E-004   9.9971E-001   1.0228E-004   4.4596E-021   1.9748E-055   5.2250E-072   1.1524E-106   1.0000E-099
    6.308896E+04   1.6666E-004   9.9974E-001   9.7043E-005   4.4415E-021   2.0265E-055   5.2834E-072   1.3071E-106   1.0000E-099
    6.443253E+04   1.4574E-004   9.9976E-001   9.0954E-005   4.2440E-021   2.0764E-055   5.2762E-072   1.4952E-106   1.0000E-099
    6.572488E+04   1.2889E-004   9.9979E-001   8.4675E-005   3.9441E-021   2.1327E-055   5.2560E-072   1.7320E-106   1.0000E-099
    6.694706E+04   1.1537E-004   9.9981E-001   7.8984E-005   3.6207E-021   2.2064E-055   5.2697E-072   2.0347E-106   1.0000E-099
    6.807953E+04   1.0334E-004   9.9982E-001   7.4207E-005   3.2946E-021   2.3023E-055   5.2966E-072   2.4161E-106   1.0000E-099
    6.909866E+04   9.2086E-005   9.9984E-001   6.8286E-005   2.8204E-021   2.3404E-055   5.0169E-072   2.7805E-106   1.0000E-099
    6.956238E+04   8.6709E-005   9.9985E-001   6.1717E-005   2.3026E-021   2.2175E-055   4.3075E-072   2.8055E-106   1.0000E-099
    6.979540E+04   8.3990E-005   9.9986E-001   5.5959E-005   1.8596E-021   2.0581E-055   3.5704E-072   2.6848E-106   1.0000E-099
    6.991221E+04   8.2551E-005   9.9987E-001   5.0844E-005   1.4733E-021   1.8926E-055   2.8686E-072   2.5108E-106   1.0000E-099
    6.997068E+04   8.1795E-005   9.9987E-001   4.7116E-005   1.1977E-021   1.7647E-055   2.3494E-072   2.3622E-106   1.0000E-099
    6.999848E+04   8.1401E-005   9.9987E-001   4.4549E-005   1.0158E-021   1.6743E-055   2.0013E-072   2.2532E-106   1.0000E-099
    6.999994E+04   8.1357E-005   9.9987E-001   4.4289E-005   9.9649E-022   1.6651E-055   1.9642E-072   2.2420E-106   1.0000E-099
#TIME:    14.060
#NVEL: 115
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5           fe6           fe7
    8.484663E+02   4.0020E-024   2.9162E-014   1.6142E-006   1.1786E-001   8.8189E-001   2.5472E-004   1.0000E-099   1.0000E-099
    8.536165E+02   4.0021E-024   2.9164E-014   1.6143E-006   1.1786E-001   8.8188E-001   2.5471E-004   1.0000E-099   1.0000E-099
    8.692558E+02   3.9964E-024   2.9129E-014   1.6127E-006   1.1779E-001   8.8195E-001   2.5496E-004   1.0000E-099   1.0000E-099
    9.013990E+02   3.9610E-024   2.8896E-014   1.6020E-006   1.1733E-001   8.8241E-001   2.5661E-004   1.0000E-099   1.0000E-099
    9.556892E+02   3.8318E-024   2.8046E-014   1.5630E-006   1.1564E-001   8.8409E-001   2.6283E-004   1.0000E-099   1.0000E-099
    1.011739E+03   3.6178E-024   2.6633E-014   1.4980E-006   1.1279E-001   8.8693E-001   2.7383E-004   1.0000E-099   1.0000E-099
    1.071130E+03   3.3371E-024   2.4759E-014   1.4102E-006   1.0884E-001   8.9087E-001   2.9030E-004   1.0000E-099   1.0000E-099
    1.134008E+03   3.0063E-024   2.2522E-014   1.3036E-006   1.0387E-001   8.9581E-001   3.1323E-004   1.0000E-099   1.0000E-099
    1.200578E+03   2.6718E-024   2.0195E-014   1.1887E-006   9.8248E-002   9.0141E-001   3.4306E-004   1.0000E-099   1.0000E-099
    1.271054E+03   2.4595E-024   1.8499E-014   1.0940E-006   9.3074E-002   9.0655E-001   3.7662E-004   1.0000E-099   1.0000E-099
    1.345668E+03   2.3562E-024   1.7359E-014   1.0173E-006   8.8316E-002   9.1127E-001   4.1481E-004   1.0000E-099   1.0000E-099
    1.424662E+03   2.2197E-024   1.5989E-014   9.2887E-007   8.2781E-002   9.1675E-001   4.6624E-004   1.0000E-099   1.0000E-099
    1.508294E+03   1.9460E-024   1.3882E-014   8.1130E-007   7.5705E-002   9.2375E-001   5.4200E-004   1.0000E-099   1.0000E-099
    1.596834E+03   1.5210E-024   1.1023E-014   6.6557E-007   6.7010E-002   9.3233E-001   6.5568E-004   1.0000E-099   1.0000E-099
    1.690572E+03   1.1303E-024   8.4205E-015   5.3170E-007   5.8498E-002   9.4070E-001   8.0435E-004   1.0000E-099   1.0000E-099
    1.789813E+03   8.3422E-025   6.4053E-015   4.2384E-007   5.1015E-002   9.4800E-001   9.8430E-004   1.0000E-099   1.0000E-099
    1.894879E+03   6.0661E-025   4.8373E-015   3.3749E-007   4.4545E-002   9.5426E-001   1.1950E-003   1.0000E-099   1.0000E-099
    2.006113E+03   4.5489E-025   3.7642E-015   2.7598E-007   3.9552E-002   9.5904E-001   1.4116E-003   1.0000E-099   1.0000E-099
    2.123877E+03   3.6964E-025   3.1438E-015   2.3898E-007   3.6336E-002   9.6208E-001   1.5877E-003   1.0000E-099   1.0000E-099
    2.248554E+03   3.3844E-025   2.9178E-015   2.2555E-007   3.5152E-002   9.6319E-001   1.6599E-003   1.0000E-099   1.0000E-099
    2.380549E+03   3.6286E-025   3.1205E-015   2.3943E-007   3.6528E-002   9.6190E-001   1.5677E-003   1.0000E-099   1.0000E-099
    2.520293E+03   4.8827E-025   4.0973E-015   3.0154E-007   4.2128E-002   9.5660E-001   1.2741E-003   1.0000E-099   1.0000E-099
    2.668241E+03   8.9709E-025   7.1484E-015   4.8223E-007   5.6204E-002   9.4296E-001   8.3196E-004   1.0000E-099   1.0000E-099
    2.824873E+03   2.2894E-024   1.7071E-014   1.0140E-006   8.8741E-002   9.1085E-001   4.0878E-004   1.0000E-099   1.0000E-099
    2.990700E+03   7.5493E-024   5.3375E-014   2.7374E-006   1.6293E-001   8.3693E-001   1.4259E-004   1.0000E-099   1.0000E-099
    3.166261E+03   3.0453E-023   2.0620E-013   8.8988E-006   3.2408E-001   6.7588E-001   3.2316E-005   1.0000E-099   1.0000E-099
    3.352129E+03   1.6202E-022   9.8594E-013   3.2412E-005   6.0741E-001   3.9256E-001   3.6891E-006   1.0000E-099   1.0000E-099
    3.548907E+03   1.1753E-021   5.6079E-012   1.1755E-004   8.7753E-001   1.2235E-001   1.4371E-007   1.0000E-099   1.0000E-099
    3.757236E+03   9.6505E-021   3.3830E-011   4.0288E-004   9.7836E-001   2.1238E-002   2.0327E-009   1.0000E-099   1.0000E-099
    3.977795E+03   6.4728E-020   1.8051E-010   1.2740E-003   9.9567E-001   3.0590E-003   2.0199E-011   1.0000E-099   1.0000E-099
    4.211301E+03   2.9506E-019   7.3288E-010   3.4415E-003   9.9605E-001   5.0649E-004   2.7594E-013   1.0000E-099   1.0000E-099
    4.458515E+03   1.1430E-018   2.5756E-009   8.3820E-003   9.9152E-001   9.8267E-005   5.5469E-015   1.0000E-099   1.0000E-099
    4.720241E+03   5.5977E-018   1.0491E-008   2.1721E-002   9.7826E-001   1.7725E-005   9.8516E-017   1.0000E-099   1.0000E-099
    4.997330E+03   3.8656E-017   5.5470E-008   6.4891E-002   9.3511E-001   2.3668E-006   9.2632E-019   1.0000E-099   1.0000E-099
    5.290686E+03   3.2163E-016   3.4430E-007   2.0795E-001   7.9205E-001   1.9535E-007   3.3807E-021   1.0000E-099   1.0000E-099
    5.601262E+03   2.2785E-015   1.8208E-006   5.3496E-001   4.6503E-001   8.2581E-009   4.3745E-024   1.0000E-099   1.0000E-099
    5.930070E+03   1.1107E-014   6.3677E-006   8.4875E-001   1.5124E-001   1.5944E-010   2.1181E-027   1.0000E-099   1.0000E-099
    6.278179E+03   4.4111E-014   1.7131E-005   9.6734E-001   3.2641E-002   1.8044E-012   4.8088E-031   1.0000E-099   1.0000E-099
    6.646724E+03   1.6768E-013   4.3144E-005   9.9397E-001   5.9911E-003   1.5535E-014   6.5818E-035   1.0000E-099   1.0000E-099
    7.036903E+03   6.7934E-013   1.1293E-004   9.9893E-001   9.5819E-004   9.4196E-017   4.8282E-039   1.0000E-099   1.0000E-099
    7.449986E+03   3.0940E-012   3.2226E-004   9.9955E-001   1.2736E-004   3.4055E-019   1.3699E-043   1.0000E-099   1.0000E-099
    7.887318E+03   1.5102E-011   9.7968E-004   9.9901E-001   1.4580E-005   7.9144E-022   1.6030E-048   1.0000E-099   1.0000E-099
    8.350323E+03   8.3882E-011   3.2493E-003   9.9675E-001   1.4094E-006   1.1519E-024   8.0681E-054   1.0000E-099   1.0000E-099
    8.842519E+03   6.9455E-010   1.3953E-002   9.8605E-001   8.1397E-008   3.9952E-028   6.5314E-060   1.0000E-099   1.0000E-099
    9.326208E+03   6.9194E-009   6.7566E-002   9.3243E-001   3.1206E-009   4.5548E-032   1.7199E-061   1.0000E-099   1.0000E-099
    9.781410E+03   4.8117E-008   2.5330E-001   7.4670E-001   1.0714E-010   4.7653E-036   7.4210E-063   1.0000E-099   1.0000E-099
    1.023481E+04   2.0857E-007   6.0956E-001   3.9044E-001   2.3051E-012   2.9922E-040   1.9704E-064   1.0000E-099   1.0000E-099
    1.069021E+04   6.3681E-007   8.8991E-001   1.1009E-001   2.3673E-014   8.6467E-045   2.3678E-066   1.0000E-099   1.0000E-099
    1.110550E+04   1.4430E-006   9.7396E-001   2.6035E-002   2.8026E-016   5.2622E-049   3.4884E-068   1.0000E-099   1.0000E-099
    1.146075E+04   3.0488E-006   9.9379E-001   6.2091E-003   4.2581E-018   6.6673E-053   7.7160E-070   1.0000E-099   1.0000E-099
    1.174981E+04   5.3318E-006   9.9814E-001   1.8560E-003   1.1877E-019   7.7232E-055   3.1663E-071   1.0000E-099   1.0000E-099
    1.200075E+04   7.2965E-006   9.9923E-001   7.6223E-004   7.3636E-021   3.9612E-055   2.5247E-072   1.0000E-099   1.0000E-099
    1.224407E+04   6.8283E-006   9.9948E-001   5.0905E-004   1.6651E-021   2.9835E-055   6.4163E-073   1.0000E-099   1.0000E-099
    1.253024E+04   6.0895E-006   9.9965E-001   3.4494E-004   4.0409E-022   2.2210E-055   1.7076E-073   1.0000E-099   1.0000E-099
    1.291844E+04   6.9167E-006   9.9983E-001   1.6510E-004   4.1281E-023   1.1957E-055   1.9594E-074   1.0000E-099   1.0000E-099
    1.338536E+04   9.4061E-006   9.9993E-001   6.0896E-005   2.2567E-024   4.9358E-056   1.1968E-075   1.0000E-099   1.0000E-099
    1.387694E+04   1.3023E-005   9.9997E-001   2.1439E-005   1.0981E-025   1.9129E-056   6.3982E-077   1.0000E-099   1.0000E-099
    1.437788E+04   1.7845E-005   9.9997E-001   7.7333E-006   5.7883E-027   7.6057E-057   3.7105E-078   1.0000E-099   1.0000E-099
    1.487285E+04   2.4098E-005   9.9997E-001   2.9478E-006   4.1101E-028   3.2662E-057   2.9649E-079   1.0000E-099   1.0000E-099
    1.534743E+04   3.1581E-005   9.9997E-001   1.2053E-006   4.0541E-029   1.5588E-057   3.4128E-080   1.0000E-099   1.0000E-099
    1.579386E+04   3.9589E-005   9.9996E-001   5.0788E-007   2.8309E-030   7.9091E-058   2.8710E-081   1.0000E-099   1.0000E-099
    1.621308E+04   4.5949E-005   9.9995E-001   2.4061E-007   3.4286E-031   4.6543E-058   4.3122E-082   1.0000E-099   1.0000E-099
    1.661736E+04   5.1347E-005   9.9995E-001   1.2047E-007   5.1830E-032   3.0033E-058   8.3660E-083   1.0000E-099   1.0000E-099
    1.700226E+04   5.6945E-005   9.9994E-001   6.1680E-008   7.9289E-033   2.0514E-058   1.6959E-083   1.0000E-099   1.0000E-099
    1.737028E+04   6.1461E-005   9.9994E-001   3.2249E-008   1.3017E-033   1.4711E-058   3.7815E-084   1.0000E-099   1.0000E-099
    1.772254E+04   6.2242E-005   9.9994E-001   1.7653E-008   2.8882E-034   1.1166E-058   1.1471E-084   1.0000E-099   1.0000E-099
    1.807231E+04   5.9010E-005   9.9994E-001   9.9026E-009   8.6157E-035   8.7385E-059   4.6744E-085   1.0000E-099   1.0000E-099
    1.843597E+04   5.4353E-005   9.9995E-001   5.4897E-009   2.9355E-035   6.7358E-059   2.1454E-085   1.0000E-099   1.0000E-099
    1.884045E+04   4.9685E-005   9.9995E-001   2.8440E-009   9.6983E-036   4.8410E-059   9.3528E-086   1.0000E-099   1.0000E-099
    1.932074E+04   4.4741E-005   9.9996E-001   1.2975E-009   3.2806E-036   3.0365E-059   3.9926E-086   1.0000E-099   1.0000E-099
    1.996437E+04   3.8486E-005   9.9996E-001   4.5921E-010   1.3330E-036   1.4517E-059   1.8466E-086   1.0000E-099   1.0000E-099
    2.113260E+04   3.0047E-005   9.9997E-001   1.0624E-010   5.5827E-037   4.3875E-060   6.2355E-087   1.0000E-099   1.0000E-099
    2.237403E+04   4.6480E-005   9.9995E-001   7.0964E-011   1.4330E-037   2.2173E-060   9.2406E-088   1.0000E-099   1.0000E-099
    2.368744E+04   8.8298E-005   9.9991E-001   5.4981E-011   3.8802E-039   1.1999E-060   1.4517E-089   1.0000E-099   1.0000E-099
    2.507796E+04   1.7257E-004   9.9983E-001   4.8613E-011   1.1852E-040   6.8409E-061   2.5946E-091   1.0000E-099   1.0000E-099
    2.655009E+04   3.3544E-004   9.9966E-001   5.3188E-011   2.1800E-041   4.7522E-061   2.8782E-092   1.0000E-099   1.0000E-099
    2.810865E+04   5.4610E-004   9.9945E-001   8.1280E-011   3.3807E-041   4.4915E-061   3.6334E-092   1.0000E-099   1.0000E-099
    2.975869E+04   7.5128E-004   9.9925E-001   1.6484E-010   2.2766E-040   6.0240E-061   3.7874E-091   1.0000E-099   1.0000E-099
    3.149869E+04   9.3716E-004   9.9906E-001   5.4027E-010   3.0393E-039   1.3162E-060   8.2444E-090   1.0000E-099   1.0000E-099
    3.312959E+04   1.0539E-003   9.9895E-001   1.5275E-009   3.2852E-038   3.0338E-060   1.0587E-088   1.0000E-099   1.0000E-099
    3.454001E+04   1.1023E-003   9.9890E-001   4.9311E-009   4.7130E-037   8.1587E-060   1.4913E-087   1.0000E-099   1.0000E-099
    3.578813E+04   1.0695E-003   9.9893E-001   2.3692E-008   1.4051E-035   3.2643E-059   4.1880E-086   1.0000E-099   1.0000E-099
    3.693470E+04   1.0021E-003   9.9900E-001   1.4751E-007   5.7903E-034   1.7505E-058   1.6206E-084   1.0000E-099   1.0000E-099
    3.804957E+04   9.8832E-004   9.9901E-001   8.4485E-007   1.6946E-032   9.0629E-058   4.4222E-083   1.0000E-099   1.0000E-099
    3.915321E+04   1.0595E-003   9.9894E-001   3.2955E-006   2.4115E-031   3.3189E-057   5.6755E-082   1.0000E-099   1.0000E-099
    4.025768E+04   1.1815E-003   9.9881E-001   8.6560E-006   1.8296E-030   8.3904E-057   3.7458E-081   1.0000E-099   1.0000E-099
    4.136538E+04   1.3379E-003   9.9864E-001   1.7184E-005   9.4966E-030   1.6285E-056   1.6702E-080   1.0000E-099   1.0000E-099
    4.247930E+04   1.5174E-003   9.9846E-001   2.7546E-005   4.4419E-029   2.5907E-056   8.2549E-080   1.0000E-099   1.0000E-099
    4.360899E+04   1.6445E-003   9.9831E-001   4.0617E-005   1.9021E-028   3.8202E-056   8.5892E-079   1.0000E-099   1.0000E-099
    4.475607E+04   1.6508E-003   9.9830E-001   4.8148E-005   9.0302E-028   4.5220E-056   2.3303E-077   1.0000E-099   1.0000E-099
    4.592514E+04   1.5322E-003   9.9841E-001   5.5902E-005   8.4091E-027   5.2993E-056   5.0487E-076   1.0000E-099   1.0000E-099
    4.711864E+04   1.3238E-003   9.9861E-001   6.2246E-005   1.5766E-025   5.9838E-056   5.5510E-075   1.0000E-099   1.0000E-099
    4.833692E+04   1.0792E-003   9.9885E-001   6.8108E-005   1.9899E-024   6.7129E-056   3.9280E-074   1.0000E-099   1.0000E-099
    4.958123E+04   8.4755E-004   9.9908E-001   7.3790E-005   1.4595E-023   7.5920E-056   1.8238E-073   1.0000E-099   1.0000E-099
    5.085043E+04   6.5916E-004   9.9926E-001   7.9390E-005   7.1302E-023   8.7065E-056   5.8735E-073   1.0000E-099   1.0000E-099
    5.214393E+04   5.2221E-004   9.9939E-001   8.5114E-005   2.4406E-022   1.0103E-055   1.4020E-072   1.0000E-099   1.0000E-099
    5.346149E+04   4.2759E-004   9.9948E-001   9.1043E-005   6.2184E-022   1.1745E-055   2.6456E-072   1.0000E-099   1.0000E-099
    5.479973E+04   3.6232E-004   9.9954E-001   9.7100E-005   1.2451E-021   1.3545E-055   4.1425E-072   1.0000E-099   1.0000E-099
    5.615848E+04   3.1526E-004   9.9958E-001   1.0234E-004   2.0508E-021   1.5312E-055   6.0394E-072   1.0000E-099   1.0000E-099
    5.753399E+04   2.7863E-004   9.9962E-001   1.0612E-004   3.0195E-021   1.6921E-055   7.2403E-072   1.0000E-099   1.0000E-099
    5.892101E+04   2.4541E-004   9.9965E-001   1.0738E-004   3.7042E-021   1.8197E-055   8.3735E-072   1.0000E-099   1.0000E-099
    6.031607E+04   2.1588E-004   9.9968E-001   1.0595E-004   4.2259E-021   1.9117E-055   9.0782E-072   1.0000E-099   1.0000E-099
    6.170534E+04   1.9056E-004   9.9971E-001   1.0231E-004   4.4583E-021   1.9772E-055   9.4348E-072   1.0000E-099   1.0000E-099
    6.308056E+04   1.6722E-004   9.9974E-001   9.7080E-005   4.4421E-021   2.0288E-055   9.5482E-072   1.0000E-099   1.0000E-099
    6.442555E+04   1.4613E-004   9.9976E-001   9.0987E-005   4.2452E-021   2.0784E-055   9.5410E-072   1.0000E-099   1.0000E-099
    6.571955E+04   1.2909E-004   9.9979E-001   8.4701E-005   3.9453E-021   2.1344E-055   9.5094E-072   1.0000E-099   1.0000E-099
    6.694356E+04   1.1543E-004   9.9981E-001   7.8999E-005   3.6215E-021   2.2080E-055   9.5388E-072   1.0000E-099   1.0000E-099
    6.807739E+04   1.0332E-004   9.9982E-001   7.4218E-005   3.2954E-021   2.3038E-055   9.5924E-072   1.0000E-099   1.0000E-099
    6.909772E+04   9.2032E-005   9.9984E-001   6.8297E-005   2.8213E-021   2.3420E-055   9.0910E-072   1.0000E-099   1.0000E-099
    6.956192E+04   8.6644E-005   9.9985E-001   6.1727E-005   2.3034E-021   2.2190E-055   7.8075E-072   1.0000E-099   1.0000E-099
