#NTIMES:    67
#NSTAGES:     2
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           v0           v1
    1.173002E+03   2.1913E-009   1.0000E+000
    1.241860E+03   2.1979E-009   1.0000E+000
    1.314760E+03   2.2460E-009   1.0000E+000
    1.391940E+03   2.3157E-009   1.0000E+000
    1.473650E+03   2.3748E-009   1.0000E+000
    1.560157E+03   2.3882E-009   1.0000E+000
    1.651742E+03   2.3555E-009   1.0000E+000
    1.748703E+03   2.3172E-009   1.0000E+000
    1.851356E+03   2.2660E-009   1.0000E+000
    1.960035E+03   2.2071E-009   1.0000E+000
    2.075094E+03   2.1626E-009   1.0000E+000
    2.196907E+03   2.1424E-009   1.0000E+000
    2.325871E+03   2.1491E-009   1.0000E+000
    2.462405E+03   2.1883E-009   1.0000E+000
    2.606955E+03   2.2707E-009   1.0000E+000
    2.759989E+03   2.3873E-009   1.0000E+000
    2.922008E+03   2.4985E-009   1.0000E+000
    3.093536E+03   2.6049E-009   1.0000E+000
    3.275135E+03   2.8210E-009   1.0000E+000
    3.467393E+03   3.3487E-009   1.0000E+000
    3.670937E+03   4.3178E-009   1.0000E+000
    3.886430E+03   5.4837E-009   1.0000E+000
    4.114573E+03   6.0957E-009   1.0000E+000
    4.356109E+03   6.0319E-009   1.0000E+000
    4.611823E+03   6.0321E-009   1.0000E+000
    4.882548E+03   6.7885E-009   1.0000E+000
    5.169166E+03   8.0694E-009   1.0000E+000
    5.472608E+03   1.0032E-008   1.0000E+000
    5.793864E+03   1.3264E-008   1.0000E+000
    6.133978E+03   1.8237E-008   1.0000E+000
    6.494057E+03   2.4946E-008   1.0000E+000
    6.875274E+03   3.1660E-008   1.0000E+000
    7.278870E+03   3.7273E-008   1.0000E+000
    7.706157E+03   4.4899E-008   1.0000E+000
    8.158527E+03   5.4599E-008   1.0000E+000
    8.637453E+03   7.1049E-008   1.0000E+000
    9.142926E+03   1.1087E-007   1.0000E+000
    9.621882E+03   2.0980E-007   1.0000E+000
    1.009139E+04   5.3778E-007   1.0000E+000
    1.057107E+04   2.3624E-006   1.0000E+000
    1.102095E+04   1.6238E-005   9.9998E-001
    1.140190E+04   9.1990E-005   9.9991E-001
    1.170621E+04   3.5414E-004   9.9965E-001
    1.196446E+04   9.4437E-004   9.9906E-001
    1.220902E+04   1.7598E-003   9.9824E-001
    1.248580E+04   2.8254E-003   9.9717E-001
    1.286004E+04   3.2709E-003   9.9673E-001
    1.332718E+04   2.0096E-003   9.9799E-001
    1.382918E+04   1.0651E-003   9.9893E-001
    1.434366E+04   7.5557E-004   9.9924E-001
    1.485143E+04   6.9614E-004   9.9930E-001
    1.533469E+04   7.2638E-004   9.9927E-001
    1.578638E+04   8.6510E-004   9.9913E-001
    1.620935E+04   1.2064E-003   9.9879E-001
    1.661688E+04   1.7449E-003   9.9826E-001
    1.700421E+04   2.3840E-003   9.9762E-001
    1.737417E+04   2.9926E-003   9.9701E-001
    1.772832E+04   3.4650E-003   9.9653E-001
    1.808036E+04   3.8895E-003   9.9611E-001
    1.844682E+04   4.1553E-003   9.9584E-001
    1.885311E+04   4.0975E-003   9.9590E-001
    1.933417E+04   3.6408E-003   9.9636E-001
    1.996140E+04   2.8313E-003   9.9717E-001
    2.103299E+04   1.7241E-003   9.9828E-001
    2.227539E+04   1.0281E-003   9.9897E-001
    2.358301E+04   6.5838E-004   9.9934E-001
    2.496739E+04   4.4181E-004   9.9956E-001
    2.643303E+04   3.0140E-004   9.9970E-001
    2.798472E+04   1.9484E-004   9.9981E-001
    2.962749E+04   1.2100E-004   9.9988E-001
    3.136122E+04   8.4140E-005   9.9992E-001
    3.301326E+04   6.9291E-005   9.9993E-001
    3.444214E+04   5.9544E-005   9.9994E-001
    3.570225E+04   4.9440E-005   9.9995E-001
    3.685664E+04   4.1153E-005   9.9996E-001
    3.797610E+04   3.5919E-005   9.9996E-001
    3.908268E+04   3.3134E-005   9.9997E-001
    4.019046E+04   3.1591E-005   9.9997E-001
    4.130062E+04   3.0326E-005   9.9997E-001
    4.241675E+04   2.9054E-005   9.9997E-001
    4.354852E+04   2.7726E-005   9.9997E-001
    4.469744E+04   2.6315E-005   9.9997E-001
    4.586844E+04   2.4837E-005   9.9998E-001
    4.706377E+04   2.3312E-005   9.9998E-001
    4.828401E+04   2.1739E-005   9.9998E-001
    4.953046E+04   2.0095E-005   9.9998E-001
    5.080186E+04   1.8376E-005   9.9998E-001
    5.209780E+04   1.6600E-005   9.9998E-001
    5.341786E+04   1.4804E-005   9.9999E-001
    5.475876E+04   1.3030E-005   9.9999E-001
    5.612046E+04   1.1315E-005   9.9999E-001
    5.749897E+04   9.7016E-006   9.9999E-001
    5.888930E+04   8.2356E-006   9.9999E-001
    6.028794E+04   6.9386E-006   9.9999E-001
    6.168087E+04   5.8435E-006   9.9999E-001
    6.305999E+04   4.9413E-006   1.0000E+000
    6.440877E+04   4.2065E-006   1.0000E+000
    6.570669E+04   3.6693E-006   1.0000E+000
    6.693461E+04   3.1965E-006   1.0000E+000
    6.807188E+04   2.9654E-006   1.0000E+000
    6.909523E+04   2.6482E-006   1.0000E+000
    6.956071E+04   2.5825E-006   1.0000E+000
    6.979462E+04   2.5430E-006   1.0000E+000
    6.991187E+04   2.5290E-006   1.0000E+000
    6.997057E+04   2.5360E-006   1.0000E+000
    6.999847E+04   2.5370E-006   1.0000E+000
    6.999994E+04   2.5381E-006   1.0000E+000
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.484662E+02   2.1763E-009   1.0000E+000
    8.523194E+02   2.1763E-009   1.0000E+000
    8.639844E+02   2.1762E-009   1.0000E+000
    8.877956E+02   2.1758E-009   1.0000E+000
    9.323423E+02   2.1739E-009   1.0000E+000
    9.819013E+02   2.1698E-009   1.0000E+000
    1.033984E+03   2.1640E-009   1.0000E+000
    1.088829E+03   2.1570E-009   1.0000E+000
    1.146583E+03   2.1493E-009   1.0000E+000
    1.207401E+03   2.1475E-009   1.0000E+000
    1.271445E+03   2.1744E-009   1.0000E+000
    1.338886E+03   2.2311E-009   1.0000E+000
    1.409904E+03   2.2991E-009   1.0000E+000
    1.484689E+03   2.3541E-009   1.0000E+000
    1.563440E+03   2.3700E-009   1.0000E+000
    1.646369E+03   2.3504E-009   1.0000E+000
    1.733697E+03   2.3270E-009   1.0000E+000
    1.825657E+03   2.2962E-009   1.0000E+000
    1.922495E+03   2.2565E-009   1.0000E+000
    2.024469E+03   2.2245E-009   1.0000E+000
    2.131852E+03   2.2117E-009   1.0000E+000
    2.244931E+03   2.2238E-009   1.0000E+000
    2.364008E+03   2.2666E-009   1.0000E+000
    2.489401E+03   2.3531E-009   1.0000E+000
    2.621445E+03   2.5035E-009   1.0000E+000
    2.760494E+03   2.7263E-009   1.0000E+000
    2.906917E+03   2.9824E-009   1.0000E+000
    3.061108E+03   3.2049E-009   1.0000E+000
    3.223477E+03   3.4518E-009   1.0000E+000
    3.394459E+03   3.9308E-009   1.0000E+000
    3.574510E+03   4.8144E-009   1.0000E+000
    3.764111E+03   5.9527E-009   1.0000E+000
    3.963769E+03   6.4386E-009   1.0000E+000
    4.174018E+03   6.3536E-009   1.0000E+000
    4.395419E+03   6.0697E-009   1.0000E+000
    4.628563E+03   6.0450E-009   1.0000E+000
    4.874074E+03   6.7599E-009   1.0000E+000
    5.132608E+03   7.8784E-009   1.0000E+000
    5.404855E+03   9.4929E-009   1.0000E+000
    5.691543E+03   1.2146E-008   1.0000E+000
    5.993437E+03   1.5970E-008   1.0000E+000
    6.311345E+03   2.1434E-008   1.0000E+000
    6.646115E+03   2.7842E-008   1.0000E+000
    6.998642E+03   3.3266E-008   1.0000E+000
    7.369868E+03   3.8727E-008   1.0000E+000
    7.760785E+03   4.6030E-008   1.0000E+000
    8.172438E+03   5.4972E-008   1.0000E+000
    8.608405E+03   6.9469E-008   1.0000E+000
    9.009022E+03   9.7061E-008   1.0000E+000
    9.386480E+03   1.4793E-007   1.0000E+000
    9.748881E+03   2.6163E-007   1.0000E+000
    1.011718E+04   5.7282E-007   1.0000E+000
    1.049680E+04   1.8034E-006   1.0000E+000
    1.085828E+04   7.8472E-006   9.9999E-001
    1.118512E+04   3.4471E-005   9.9997E-001
    1.146130E+04   1.1958E-004   9.9988E-001
    1.169833E+04   3.4332E-004   9.9966E-001
    1.190098E+04   7.7269E-004   9.9923E-001
    1.209124E+04   1.3468E-003   9.9865E-001
    1.228442E+04   2.0146E-003   9.9799E-001
    1.250795E+04   2.9024E-003   9.9710E-001
    1.279183E+04   3.3095E-003   9.9669E-001
    1.313961E+04   2.5487E-003   9.9745E-001
    1.351700E+04   1.5710E-003   9.9843E-001
    1.390881E+04   9.9062E-004   9.9901E-001
    1.430720E+04   7.6725E-004   9.9923E-001
    1.470348E+04   7.0088E-004   9.9930E-001
    1.508611E+04   6.9891E-004   9.9930E-001
    1.544954E+04   7.4905E-004   9.9925E-001
    1.579466E+04   8.6947E-004   9.9913E-001
    1.612148E+04   1.1160E-003   9.9888E-001
    1.643628E+04   1.4855E-003   9.9851E-001
    1.674043E+04   1.9349E-003   9.9807E-001
    1.703348E+04   2.4369E-003   9.9756E-001
    1.731530E+04   2.9023E-003   9.9710E-001
    1.758714E+04   3.2862E-003   9.9671E-001
    1.785335E+04   3.6258E-003   9.9637E-001
    1.812046E+04   3.9286E-003   9.9607E-001
    1.839773E+04   4.1363E-003   9.9586E-001
    1.869436E+04   4.1615E-003   9.9584E-001
    1.902231E+04   3.9726E-003   9.9603E-001
    1.940099E+04   3.5613E-003   9.9644E-001
    1.985984E+04   2.9574E-003   9.9704E-001
    2.051367E+04   2.1958E-003   9.9780E-001
    2.147353E+04   1.4233E-003   9.9858E-001
    2.262026E+04   9.0621E-004   9.9909E-001
    2.382010E+04   6.1206E-004   9.9939E-001
    2.508358E+04   4.2809E-004   9.9957E-001
    2.641408E+04   3.0296E-004   9.9970E-001
    2.781515E+04   2.0452E-004   9.9980E-001
    2.929251E+04   1.3218E-004   9.9987E-001
    3.076934E+04   9.3549E-005   9.9991E-001
    3.212146E+04   7.6157E-005   9.9992E-001
    3.332966E+04   6.7027E-005   9.9993E-001
    3.439633E+04   5.9893E-005   9.9994E-001
    3.537082E+04   5.2036E-005   9.9995E-001
    3.627457E+04   4.5046E-005   9.9995E-001
    3.713977E+04   3.9596E-005   9.9996E-001
    3.798631E+04   3.5884E-005   9.9996E-001
    3.882736E+04   3.3644E-005   9.9997E-001
    3.966776E+04   3.2235E-005   9.9997E-001
    4.050769E+04   3.1211E-005   9.9997E-001
    4.135045E+04   3.0269E-005   9.9997E-001
    4.219728E+04   2.9307E-005   9.9997E-001
    4.305109E+04   2.8316E-005   9.9997E-001
    4.391509E+04   2.7281E-005   9.9997E-001
    4.478992E+04   2.6199E-005   9.9997E-001
    4.567735E+04   2.5080E-005   9.9997E-001
    4.657716E+04   2.3935E-005   9.9998E-001
    4.705842E+04   2.3319E-005   9.9998E-001
    4.730090E+04   2.3008E-005   9.9998E-001
    4.742262E+04   2.2852E-005   9.9998E-001
    4.748359E+04   2.2773E-005   9.9998E-001
    4.751258E+04   2.2736E-005   9.9998E-001
    4.751411E+04   2.2734E-005   9.9998E-001
#TIME:    18.720
#NVEL: 105
#vel_mid[km/s]           v0           v1
    8.484662E+02   2.2942E-009   1.0000E+000
    8.532909E+02   2.2942E-009   1.0000E+000
    8.679301E+02   2.2942E-009   1.0000E+000
    8.979664E+02   2.2938E-009   1.0000E+000
    9.489627E+02   2.2919E-009   1.0000E+000
    1.001620E+03   2.2881E-009   1.0000E+000
    1.057255E+03   2.2836E-009   1.0000E+000
    1.115980E+03   2.2785E-009   1.0000E+000
    1.177967E+03   2.2755E-009   1.0000E+000
    1.243397E+03   2.2942E-009   1.0000E+000
    1.312461E+03   2.3545E-009   1.0000E+000
    1.385361E+03   2.4406E-009   1.0000E+000
    1.462311E+03   2.5249E-009   1.0000E+000
    1.543535E+03   2.5740E-009   1.0000E+000
    1.629270E+03   2.5731E-009   1.0000E+000
    1.719768E+03   2.5648E-009   1.0000E+000
    1.815292E+03   2.5514E-009   1.0000E+000
    1.916122E+03   2.5280E-009   1.0000E+000
    2.022553E+03   2.5166E-009   1.0000E+000
    2.134895E+03   2.5338E-009   1.0000E+000
    2.253478E+03   2.5896E-009   1.0000E+000
    2.378647E+03   2.6919E-009   1.0000E+000
    2.510768E+03   2.8544E-009   1.0000E+000
    2.650229E+03   3.0765E-009   1.0000E+000
    2.797435E+03   3.2913E-009   1.0000E+000
    2.952818E+03   3.2823E-009   1.0000E+000
    3.116832E+03   2.8333E-009   1.0000E+000
    3.289956E+03   2.1370E-009   1.0000E+000
    3.472696E+03   1.6769E-009   1.0000E+000
    3.665586E+03   2.0275E-009   1.0000E+000
    3.869191E+03   3.6068E-009   1.0000E+000
    4.084104E+03   5.0135E-009   1.0000E+000
    4.310955E+03   5.3625E-009   1.0000E+000
    4.550407E+03   5.5794E-009   1.0000E+000
    4.803158E+03   6.1456E-009   1.0000E+000
    5.069949E+03   7.3072E-009   1.0000E+000
    5.351559E+03   8.8976E-009   1.0000E+000
    5.648810E+03   1.1505E-008   1.0000E+000
    5.962572E+03   1.5334E-008   1.0000E+000
    6.293762E+03   2.0916E-008   1.0000E+000
    6.643348E+03   2.7576E-008   1.0000E+000
    7.012352E+03   3.3227E-008   1.0000E+000
    7.401852E+03   3.9049E-008   1.0000E+000
    7.812987E+03   4.6898E-008   1.0000E+000
    8.246072E+03   5.6655E-008   1.0000E+000
    8.671388E+03   7.2671E-008   1.0000E+000
    9.054767E+03   1.0107E-007   1.0000E+000
    9.404200E+03   1.5097E-007   1.0000E+000
    9.743714E+03   2.5845E-007   1.0000E+000
    1.008729E+04   5.3016E-007   1.0000E+000
    1.043887E+04   1.4731E-006   1.0000E+000
    1.078644E+04   5.7574E-006   9.9999E-001
    1.111073E+04   2.4557E-005   9.9998E-001
    1.139840E+04   9.0644E-005   9.9991E-001
    1.165044E+04   2.8075E-004   9.9972E-001
    1.186696E+04   6.8348E-004   9.9932E-001
    1.206338E+04   1.2721E-003   9.9873E-001
    1.225725E+04   1.9115E-003   9.9809E-001
    1.247616E+04   2.7874E-003   9.9721E-001
    1.275376E+04   3.3144E-003   9.9669E-001
    1.309614E+04   2.6644E-003   9.9734E-001
    1.347279E+04   1.6615E-003   9.9834E-001
    1.386570E+04   1.0322E-003   9.9897E-001
    1.426843E+04   7.8058E-004   9.9922E-001
    1.467051E+04   7.0356E-004   9.9930E-001
    1.505996E+04   6.9725E-004   9.9930E-001
    1.542777E+04   7.4403E-004   9.9926E-001
    1.577076E+04   8.5727E-004   9.9914E-001
    1.609690E+04   1.0919E-003   9.9891E-001
    1.640904E+04   1.4498E-003   9.9855E-001
    1.670962E+04   1.8856E-003   9.9811E-001
    1.699954E+04   2.3767E-003   9.9762E-001
    1.727768E+04   2.8434E-003   9.9716E-001
    1.754521E+04   3.2295E-003   9.9677E-001
    1.780638E+04   3.5684E-003   9.9643E-001
    1.806654E+04   3.8742E-003   9.9613E-001
    1.833321E+04   4.1023E-003   9.9590E-001
    1.861548E+04   4.1740E-003   9.9583E-001
    1.892214E+04   4.0501E-003   9.9595E-001
    1.926347E+04   3.7257E-003   9.9627E-001
    1.966598E+04   3.2127E-003   9.9679E-001
    2.017043E+04   2.5733E-003   9.9743E-001
    2.091089E+04   1.8295E-003   9.9817E-001
    2.205428E+04   1.1219E-003   9.9888E-001
    2.327928E+04   7.2469E-004   9.9928E-001
    2.457232E+04   4.9239E-004   9.9951E-001
    2.593719E+04   3.4326E-004   9.9966E-001
    2.737786E+04   2.3179E-004   9.9977E-001
    2.889729E+04   1.4760E-004   9.9985E-001
    3.036026E+04   1.0172E-004   9.9990E-001
    3.169579E+04   8.0567E-005   9.9992E-001
    3.290102E+04   6.9993E-005   9.9993E-001
    3.398512E+04   6.2755E-005   9.9994E-001
    3.496762E+04   5.5312E-005   9.9994E-001
    3.586291E+04   4.8107E-005   9.9995E-001
    3.671605E+04   4.2075E-005   9.9996E-001
    3.754095E+04   3.7648E-005   9.9996E-001
    3.835855E+04   3.4755E-005   9.9997E-001
    3.917294E+04   3.2990E-005   9.9997E-001
    3.959765E+04   3.2336E-005   9.9997E-001
    3.981173E+04   3.2037E-005   9.9997E-001
    3.991921E+04   3.1900E-005   9.9997E-001
    3.997305E+04   3.1833E-005   9.9997E-001
    3.999865E+04   3.1802E-005   9.9997E-001
    4.000000E+04   3.1800E-005   9.9997E-001
#TIME:    20.590
#NVEL: 105
#vel_mid[km/s]           v0           v1
    8.484662E+02   2.7190E-009   1.0000E+000
    8.538023E+02   2.7189E-009   1.0000E+000
    8.700130E+02   2.7191E-009   1.0000E+000
    9.033634E+02   2.7189E-009   1.0000E+000
    9.571333E+02   2.7172E-009   1.0000E+000
    1.009678E+03   2.7139E-009   1.0000E+000
    1.065324E+03   2.7073E-009   1.0000E+000
    1.124036E+03   2.6892E-009   1.0000E+000
    1.185985E+03   2.6807E-009   1.0000E+000
    1.251348E+03   2.7039E-009   1.0000E+000
    1.320313E+03   2.7710E-009   1.0000E+000
    1.393079E+03   2.8600E-009   1.0000E+000
    1.469855E+03   2.9482E-009   1.0000E+000
    1.550863E+03   2.9856E-009   1.0000E+000
    1.636335E+03   2.9546E-009   1.0000E+000
    1.726518E+03   2.9146E-009   1.0000E+000
    1.821671E+03   2.8624E-009   1.0000E+000
    1.922068E+03   2.7867E-009   1.0000E+000
    2.027998E+03   2.7136E-009   1.0000E+000
    2.139767E+03   2.6521E-009   1.0000E+000
    2.257695E+03   2.5909E-009   1.0000E+000
    2.382123E+03   2.4958E-009   1.0000E+000
    2.513408E+03   2.3240E-009   1.0000E+000
    2.651928E+03   2.0038E-009   1.0000E+000
    2.798083E+03   1.5222E-009   1.0000E+000
    2.952293E+03   1.0152E-009   1.0000E+000
    3.115002E+03   6.8739E-010   1.0000E+000
    3.286678E+03   6.2015E-010   1.0000E+000
    3.467815E+03   7.8022E-010   1.0000E+000
    3.658936E+03   1.3735E-009   1.0000E+000
    3.860589E+03   2.9190E-009   1.0000E+000
    4.073357E+03   4.3966E-009   1.0000E+000
    4.297850E+03   4.8723E-009   1.0000E+000
    4.534716E+03   5.2011E-009   1.0000E+000
    4.784636E+03   5.7954E-009   1.0000E+000
    5.048331E+03   6.9547E-009   1.0000E+000
    5.326557E+03   8.5164E-009   1.0000E+000
    5.620118E+03   1.1015E-008   1.0000E+000
    5.929858E+03   1.4678E-008   1.0000E+000
    6.256668E+03   2.0036E-008   1.0000E+000
    6.601490E+03   2.6591E-008   1.0000E+000
    6.965315E+03   3.2361E-008   1.0000E+000
    7.349193E+03   3.7933E-008   1.0000E+000
    7.754226E+03   4.5422E-008   1.0000E+000
    8.182535E+03   5.4674E-008   1.0000E+000
    8.616492E+03   6.9455E-008   1.0000E+000
    9.022228E+03   9.7538E-008   1.0000E+000
    9.409514E+03   1.5165E-007   1.0000E+000
    9.799896E+03   2.8648E-007   1.0000E+000
    1.021027E+04   7.3089E-007   1.0000E+000
    1.063959E+04   3.1347E-006   1.0000E+000
    1.105668E+04   1.9217E-005   9.9998E-001
    1.142920E+04   1.0369E-004   9.9990E-001
    1.173979E+04   4.0923E-004   9.9959E-001
    1.200690E+04   1.1108E-003   9.9889E-001
    1.226470E+04   1.9380E-003   9.9806E-001
    1.257370E+04   3.0802E-003   9.9692E-001
    1.298603E+04   2.9514E-003   9.9705E-001
    1.346936E+04   1.6684E-003   9.9833E-001
    1.400317E+04   9.1774E-004   9.9908E-001
    1.460356E+04   7.1034E-004   9.9929E-001
    1.523915E+04   7.1242E-004   9.9929E-001
    1.586667E+04   9.1082E-004   9.9909E-001
    1.645564E+04   1.5114E-003   9.9849E-001
    1.702543E+04   2.4223E-003   9.9758E-001
    1.757240E+04   3.2668E-003   9.9673E-001
    1.805895E+04   3.8663E-003   9.9613E-001
    1.849465E+04   4.1655E-003   9.9583E-001
    1.889703E+04   4.0668E-003   9.9593E-001
    1.928080E+04   3.7060E-003   9.9629E-001
    1.966778E+04   3.2104E-003   9.9679E-001
    2.006312E+04   2.7011E-003   9.9730E-001
    2.045853E+04   2.2541E-003   9.9775E-001
    2.085172E+04   1.8789E-003   9.9812E-001
    2.123941E+04   1.5806E-003   9.9842E-001
    2.162223E+04   1.3388E-003   9.9866E-001
    2.200649E+04   1.1433E-003   9.9886E-001
    2.241403E+04   9.7848E-004   9.9902E-001
    2.285402E+04   8.3612E-004   9.9916E-001
    2.331725E+04   7.1577E-004   9.9928E-001
    2.388199E+04   6.0074E-004   9.9940E-001
    2.456874E+04   4.9288E-004   9.9951E-001
    2.532895E+04   4.0249E-004   9.9960E-001
    2.616750E+04   3.2271E-004   9.9968E-001
    2.711571E+04   2.4956E-004   9.9975E-001
    2.816366E+04   1.8307E-004   9.9982E-001
    2.928937E+04   1.3257E-004   9.9987E-001
    3.044991E+04   9.9842E-005   9.9990E-001
    3.159233E+04   8.1786E-005   9.9992E-001
    3.267991E+04   7.1670E-005   9.9993E-001
    3.369286E+04   6.4756E-005   9.9994E-001
    3.461459E+04   5.8063E-005   9.9994E-001
    3.546177E+04   5.1278E-005   9.9995E-001
    3.623915E+04   4.5300E-005   9.9995E-001
    3.696951E+04   4.0567E-005   9.9996E-001
    3.765382E+04   3.7170E-005   9.9996E-001
    3.830316E+04   3.4913E-005   9.9997E-001
    3.890985E+04   3.3473E-005   9.9997E-001
    3.947851E+04   3.2509E-005   9.9997E-001
    3.974681E+04   3.2125E-005   9.9997E-001
    3.988165E+04   3.1947E-005   9.9997E-001
    3.994923E+04   3.1862E-005   9.9997E-001
    3.998307E+04   3.1821E-005   9.9997E-001
    3.999915E+04   3.1801E-005   9.9997E-001
    4.000000E+04   3.1800E-005   9.9997E-001
#TIME:    22.650
#NVEL: 105
#vel_mid[km/s]           v0           v1
    8.484662E+02   1.7307E-009   1.0000E+000
    8.520431E+02   1.7287E-009   1.0000E+000
    8.628644E+02   1.7289E-009   1.0000E+000
    8.849212E+02   1.7282E-009   1.0000E+000
    9.290926E+02   1.7262E-009   1.0000E+000
    9.809333E+02   1.7231E-009   1.0000E+000
    1.035419E+03   1.6429E-009   1.0000E+000
    1.092931E+03   1.5742E-009   1.0000E+000
    1.153638E+03   1.5004E-009   1.0000E+000
    1.217717E+03   1.4408E-009   1.0000E+000
    1.285354E+03   1.3899E-009   1.0000E+000
    1.356749E+03   1.3467E-009   1.0000E+000
    1.432110E+03   1.2854E-009   1.0000E+000
    1.511656E+03   1.2217E-009   1.0000E+000
    1.595621E+03   1.0967E-009   1.0000E+000
    1.684249E+03   9.5588E-010   1.0000E+000
    1.777801E+03   8.4169E-010   1.0000E+000
    1.876548E+03   7.3211E-010   1.0000E+000
    1.980781E+03   6.3675E-010   1.0000E+000
    2.090803E+03   5.4808E-010   1.0000E+000
    2.206936E+03   4.7122E-010   1.0000E+000
    2.329520E+03   4.0210E-010   1.0000E+000
    2.458913E+03   3.4587E-010   1.0000E+000
    2.595493E+03   3.0280E-010   1.0000E+000
    2.739659E+03   2.8389E-010   1.0000E+000
    2.891833E+03   2.9242E-010   1.0000E+000
    3.052460E+03   3.0510E-010   1.0000E+000
    3.222008E+03   3.5390E-010   1.0000E+000
    3.400974E+03   5.2055E-010   1.0000E+000
    3.589881E+03   8.9115E-010   1.0000E+000
    3.789280E+03   1.9758E-009   1.0000E+000
    3.999755E+03   3.6020E-009   1.0000E+000
    4.221921E+03   4.2941E-009   1.0000E+000
    4.456426E+03   4.7332E-009   1.0000E+000
    4.703958E+03   5.2571E-009   1.0000E+000
    4.965239E+03   6.2881E-009   1.0000E+000
    5.241032E+03   7.7436E-009   1.0000E+000
    5.532144E+03   9.9508E-009   1.0000E+000
    5.839426E+03   1.3289E-008   1.0000E+000
    6.163776E+03   1.8178E-008   1.0000E+000
    6.506142E+03   2.4573E-008   1.0000E+000
    6.867525E+03   3.0741E-008   1.0000E+000
    7.248980E+03   3.6132E-008   1.0000E+000
    7.651624E+03   4.3063E-008   1.0000E+000
    8.076789E+03   5.1819E-008   1.0000E+000
    8.519298E+03   6.4657E-008   1.0000E+000
    8.946096E+03   9.0504E-008   1.0000E+000
    9.364915E+03   1.4250E-007   1.0000E+000
    9.788184E+03   2.7970E-007   1.0000E+000
    1.023358E+04   7.8060E-007   1.0000E+000
    1.070959E+04   4.1531E-006   1.0000E+000
    1.117284E+04   3.2481E-005   9.9997E-001
    1.156680E+04   1.9368E-004   9.9981E-001
    1.188956E+04   7.6953E-004   9.9923E-001
    1.217285E+04   1.6093E-003   9.9839E-001
    1.248325E+04   2.7648E-003   9.9724E-001
    1.288279E+04   3.1372E-003   9.9686E-001
    1.335610E+04   1.9241E-003   9.9808E-001
    1.387368E+04   1.0333E-003   9.9897E-001
    1.443193E+04   7.4069E-004   9.9926E-001
    1.502061E+04   6.9092E-004   9.9931E-001
    1.562149E+04   7.9185E-004   9.9921E-001
    1.621530E+04   1.2216E-003   9.9878E-001
    1.677984E+04   1.9901E-003   9.9801E-001
    1.730870E+04   2.8912E-003   9.9711E-001
    1.780300E+04   3.5785E-003   9.9642E-001
    1.825343E+04   4.0402E-003   9.9596E-001
    1.867358E+04   4.1634E-003   9.9584E-001
    1.907021E+04   3.9285E-003   9.9607E-001
    1.945945E+04   3.4848E-003   9.9652E-001
    1.985004E+04   2.9712E-003   9.9703E-001
    2.024393E+04   2.4883E-003   9.9751E-001
    2.063802E+04   2.0738E-003   9.9793E-001
    2.103134E+04   1.7330E-003   9.9827E-001
    2.142491E+04   1.4572E-003   9.9854E-001
    2.182188E+04   1.2318E-003   9.9877E-001
    2.222940E+04   1.0486E-003   9.9895E-001
    2.266336E+04   8.9395E-004   9.9911E-001
    2.314776E+04   7.5673E-004   9.9924E-001
    2.371153E+04   6.3251E-004   9.9937E-001
    2.434972E+04   5.2413E-004   9.9948E-001
    2.504405E+04   4.3386E-004   9.9957E-001
    2.580647E+04   3.5502E-004   9.9964E-001
    2.665766E+04   2.8311E-004   9.9972E-001
    2.760172E+04   2.1640E-004   9.9978E-001
    2.864539E+04   1.5892E-004   9.9984E-001
    2.976470E+04   1.1713E-004   9.9988E-001
    3.090854E+04   9.1372E-005   9.9991E-001
    3.202549E+04   7.7205E-005   9.9992E-001
    3.308245E+04   6.8807E-005   9.9993E-001
    3.405311E+04   6.2204E-005   9.9994E-001
    3.493518E+04   5.5514E-005   9.9994E-001
    3.574603E+04   4.9024E-005   9.9995E-001
    3.648985E+04   4.3567E-005   9.9996E-001
    3.718652E+04   3.9383E-005   9.9996E-001
    3.783931E+04   3.6439E-005   9.9996E-001
    3.844730E+04   3.4520E-005   9.9997E-001
    3.901476E+04   3.3271E-005   9.9997E-001
    3.953163E+04   3.2429E-005   9.9997E-001
    3.977268E+04   3.2090E-005   9.9997E-001
    3.989376E+04   3.1932E-005   9.9997E-001
    3.995443E+04   3.1856E-005   9.9997E-001
    3.998481E+04   3.1819E-005   9.9997E-001
    3.999924E+04   3.1801E-005   9.9997E-001
    4.000000E+04   3.1800E-005   9.9997E-001
#TIME:    24.910
#NVEL: 105
#vel_mid[km/s]           v0           v1
    8.484662E+02   4.3878E-010   1.0000E+000
    8.537596E+02   4.3746E-010   1.0000E+000
