#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7 ni8
1.190922e+04 5.562252e+03 1.882463e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.501743e+03 1.523599e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.465888e+03 1.272648e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.438618e+03 1.116863e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.397317e+03 9.832861e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.361976e+03 8.984530e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.311230e+03 9.317012e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.241684e+03 8.981864e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 5.186459e+03 4.799006e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 5.102630e+03 3.046623e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.984289e+03 2.027349e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.883082e+03 1.378902e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.778766e+03 9.905883e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.682043e+03 8.299064e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.593990e+03 7.231979e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.526098e+03 6.365966e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 4.450830e+03 5.960374e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 4.378045e+03 5.759657e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 4.320440e+03 5.434174e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 4.255587e+03 4.622728e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 4.181847e+03 3.853388e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 4.121475e+03 3.027903e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 4.003594e+03 1.239846e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.927287e+03 5.831817e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.831175e+03 2.416364e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.694452e+03 9.864458e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.621620e+03 5.211943e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.542811e+03 2.837690e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.376800e+03 8.597898e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.090857e+03 8.926990e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.831993e+03 2.008784e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 3.751870e+03 1.004775e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 3.705700e+03 6.628038e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 3.692757e+03 4.324278e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 3.676146e+03 2.772795e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 3.649623e+03 1.791324e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 3.603221e+03 1.160480e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.551692e+03 7.541180e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.481867e+03 4.809642e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 3.202132e+03 1.529083e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 3.318759e+03 1.775295e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 3.396360e+03 1.444163e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 3.477767e+03 1.042167e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.566930e+03 7.239377e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 3.664183e+03 5.241193e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 3.769579e+03 4.160269e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 3.891318e+03 3.327155e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 4.131475e+03 2.427416e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 6.064490e+03 2.602182e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 7.549587e+03 1.145948e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 6.226808e+03 1.189128e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 7.584289e+03 5.661547e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 5.858594e+03 5.691580e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 5.327488e+03 2.437918e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 5.456239e+03 1.718438e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 5.600844e+03 1.220957e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 5.758813e+03 8.982153e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 5.978962e+03 7.004783e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 6.861193e+03 6.119361e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 6.900345e+03 5.635818e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 6.927304e+03 5.316587e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 6.940620e+03 5.163556e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 6.954796e+03 5.004315e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 7.109015e+03 3.550433e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 7.132842e+03 3.371400e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.301112e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ni0 ni1 ni2 ni3 ni4 ni5 ni6 ni7 ni8
4.242332e+02 2.650002e+04 9.170111e+10 1.046593e-23 3.527191e-14 1.532304e-06 1.035028e-01 8.962534e-01 2.422775e-04 4.261540e-13 8.673420e-27 2.104750e-46 
8.515108e+02 2.653115e+04 1.842493e+11 1.462614e-22 2.471904e-13 5.388579e-06 1.844662e-01 8.154147e-01 1.137589e-04 1.049205e-13 1.126185e-27 1.468317e-47 
8.638199e+02 2.653689e+04 1.428918e+11 5.509489e-23 1.201734e-13 3.383344e-06 1.493848e-01 8.504580e-01 1.538220e-04 1.830334e-13 2.547676e-27 4.289266e-47 
8.922215e+02 2.653542e+04 1.232696e+11 3.038601e-23 7.704101e-14 2.526429e-06 1.304102e-01 8.694013e-01 1.859314e-04 2.629724e-13 4.390046e-27 8.866172e-47 
9.416122e+02 2.654533e+04 9.742956e+10 1.131377e-23 3.649778e-14 1.533886e-06 1.022591e-01 8.974865e-01 2.529280e-04 4.824670e-13 1.098741e-26 3.094969e-46 
1.002576e+03 2.657570e+04 9.959018e+10 1.195637e-23 3.779066e-14 1.558598e-06 1.030169e-01 8.967275e-01 2.540728e-04 4.889300e-13 1.126247e-26 3.266650e-46 
1.065938e+03 2.659569e+04 9.945821e+10 1.129250e-23 3.601826e-14 1.498531e-06 1.006156e-01 8.991185e-01 2.643836e-04 5.325136e-13 1.305863e-26 4.046033e-46 
1.133306e+03 2.663218e+04 9.934344e+10 1.077039e-23 3.439061e-14 1.444939e-06 9.863975e-02 9.010874e-01 2.713926e-04 5.705110e-13 1.460935e-26 4.804022e-46 
1.204932e+03 2.666315e+04 1.000985e+11 1.056950e-23 3.377083e-14 1.417859e-06 9.744560e-02 9.022741e-01 2.789316e-04 6.032347e-13 1.624093e-26 5.671437e-46 
1.281084e+03 2.670739e+04 1.044030e+11 1.154506e-23 3.557589e-14 1.449547e-06 9.749163e-02 9.022251e-01 2.817850e-04 6.285644e-13 1.757415e-26 6.499442e-46 
1.362050e+03 2.674827e+04 1.101633e+11 1.332960e-23 3.924134e-14 1.529166e-06 9.966053e-02 9.000592e-01 2.787381e-04 6.228783e-13 1.784546e-26 6.851662e-46 
1.448132e+03 2.678951e+04 1.144981e+11 1.401102e-23 4.006618e-14 1.527371e-06 9.882991e-02 9.008820e-01 2.865339e-04 6.750545e-13 2.068872e-26 8.741712e-46 
1.539655e+03 2.683915e+04 1.160491e+11 1.332093e-23 3.779134e-14 1.451104e-06 9.562671e-02 9.040691e-01 3.027483e-04 7.725302e-13 2.630778e-26 1.256927e-45 
1.636962e+03 2.688521e+04 1.173217e+11 1.251098e-23 3.557381e-14 1.369678e-06 9.228567e-02 9.073899e-01 3.230858e-04 8.953601e-13 3.385527e-26 1.838839e-45 
1.740419e+03 2.693359e+04 1.170175e+11 1.129107e-23 3.239807e-14 1.272486e-06 8.837090e-02 9.112818e-01 3.460389e-04 1.042253e-12 4.356506e-26 2.702137e-45 
1.850415e+03 2.697557e+04 1.134637e+11 9.443763e-24 2.813763e-14 1.150567e-06 8.372939e-02 9.158970e-01 3.725103e-04 1.218918e-12 5.593351e-26 3.861804e-45 
1.967362e+03 2.699342e+04 1.122741e+11 8.796616e-24 2.653525e-14 1.099577e-06 8.178672e-02 9.178287e-01 3.834888e-04 1.299500e-12 6.224878e-26 4.507357e-45 
2.091700e+03 2.699433e+04 1.098889e+11 8.179275e-24 2.511689e-14 1.064030e-06 8.034509e-02 9.192637e-01 3.901442e-04 1.339085e-12 6.507229e-26 4.762799e-45 
2.223897e+03 2.693169e+04 1.083383e+11 8.645151e-24 2.679424e-14 1.127877e-06 8.358887e-02 9.160424e-01 3.675620e-04 1.156504e-12 5.032508e-26 3.206149e-45 
2.364448e+03 2.681496e+04 1.056355e+11 9.973487e-24 3.089917e-14 1.286300e-06 9.087991e-02 9.087991e-01 3.197109e-04 8.388915e-13 2.875534e-26 1.370189e-45 
2.513883e+03 2.658311e+04 1.020023e+11 1.357300e-23 4.163989e-14 1.677607e-06 1.069024e-01 8.928553e-01 2.406305e-04 4.364181e-13 9.449051e-27 2.538432e-46 
2.672762e+03 2.620773e+04 9.665124e+10 2.312831e-23 6.983547e-14 2.628217e-06 1.400464e-01 8.598023e-01 1.486820e-04 1.464292e-13 1.464292e-27 1.513102e-47 
2.841682e+03 2.565633e+04 8.896468e+10 5.125801e-23 1.514083e-13 5.125801e-06 2.073978e-01 7.925277e-01 6.939546e-05 2.637816e-14 8.004135e-29 1.892603e-49 
3.021278e+03 2.489531e+04 7.919549e+10 1.500905e-22 4.278056e-13 1.252347e-05 3.403325e-01 6.596333e-01 2.170098e-05 2.127078e-15 1.171088e-30 3.350746e-52 
3.212225e+03 2.398080e+04 6.463227e+10 4.172619e-22 1.207863e-12 3.096522e-05 5.351200e-01 4.648444e-01 4.648444e-06 8.564849e-17 5.658656e-33 1.163941e-55 
3.415240e+03 2.298062e+04 5.502979e+10 1.507412e-21 4.107698e-12 8.265644e-05 7.662679e-01 2.336489e-01 5.225696e-07 1.187087e-18 5.740728e-36 4.672978e-60 
3.631085e+03 2.186554e+04 6.169255e+10 1.473166e-20 2.762186e-11 3.010075e-04 9.419764e-01 5.772261e-02 1.474937e-08 1.841458e-21 2.532004e-40 2.744480e-66 
3.860572e+03 2.063245e+04 6.321177e+10 1.398583e-19 1.861211e-10 1.069662e-03 9.894371e-01 9.493248e-03 1.901324e-10 7.353924e-25 1.427998e-45 8.450328e-74 
4.104562e+03 1.957163e+04 3.324199e+10 1.561543e-19 2.931721e-10 1.775873e-03 9.951010e-01 3.123086e-03 1.071647e-11 2.862829e-27 1.798836e-49 1.393141e-79 
4.363973e+03 1.876394e+04 2.671867e+10 4.515512e-19 8.260082e-10 3.772104e-03 9.953399e-01 8.879589e-04 4.956049e-13 9.980933e-30 2.491792e-53 3.579369e-85 
4.639779e+03 1.801970e+04 2.478972e+10 1.973585e-18 3.065763e-09 9.158966e-03 9.906245e-01 2.165195e-04 1.718743e-14 2.261000e-32 1.935263e-57 4.445356e-91 
4.933016e+03 1.726692e+04 2.354536e+10 1.062174e-17 1.333273e-08 2.444333e-02 9.755111e-01 4.555348e-05 4.244251e-16 2.777651e-35 6.066390e-62 1.526597e-97 
5.244785e+03 1.647309e+04 2.197293e+10 6.735945e-17 6.735945e-08 7.114103e-02 9.288514e-01 7.539531e-06 6.215977e-18 1.351916e-38 4.490630e-67 6.665040e-105 
5.576259e+03 1.562608e+04 1.984311e+10 4.907355e-16 3.855779e-07 2.188280e-01 7.811708e-01 8.337496e-07 4.081117e-20 1.649973e-42 4.106154e-73 1.492237e-113 
5.928682e+03 1.470903e+04 1.741953e+10 3.609618e-15 2.120316e-06 5.721913e-01 4.278066e-01 3.903735e-08 6.310147e-23 1.997322e-47 1.296789e-80 3.181811e-124 
6.303378e+03 1.374626e+04 1.415449e+10 1.764692e-14 7.711004e-06 8.930135e-01 1.069788e-01 5.364177e-10 1.508675e-26 1.459909e-53 7.741483e-90 3.005158e-137 
6.701756e+03 1.279345e+04 1.161531e+10 7.814600e-14 2.337077e-05 9.859542e-01 1.402246e-02 2.446627e-12 6.353927e-31 7.668532e-61 1.113763e-100 1.814886e-152 
7.125310e+03 1.188296e+04 1.045691e+10 4.575586e-13 8.051271e-05 9.987096e-01 1.209890e-03 4.619582e-15 6.071450e-36 3.968441e-69 5.895466e-113 1.231888e-169 
7.575635e+03 1.103338e+04 9.504403e+09 3.241820e-12 3.109276e-04 9.996073e-01 8.173585e-05 4.743993e-18 1.949510e-41 3.418547e-78 2.225645e-126 2.093100e-188 
8.054419e+03 1.022132e+04 8.370044e+09 2.660536e-11 1.341703e-03 9.986541e-01 4.246186e-06 2.500447e-21 1.783855e-47 3.598204e-88 3.643944e-141 4.291925e-209 
8.563463e+03 9.432795e+03 6.696056e+09 2.450688e-10 6.477764e-03 9.935221e-01 1.642623e-07 5.815416e-25 3.391222e-54 2.596404e-99 1.025315e-157 2.728874e-232 
9.105475e+03 8.701026e+03 4.995177e+09 2.333054e-09 3.263598e-02 9.673640e-01 5.087866e-09 7.698745e-29 2.212552e-61 3.025941e-111 1.844351e-175 3.481172e-257 
9.611971e+03 8.102917e+03 4.073009e+09 2.128623e-08 1.503623e-01 8.496377e-01 1.512681e-10 1.123188e-32 1.974638e-68 6.811594e-123 9.873188e-193 2.309783e-281 
1.001075e+04 7.650803e+03 3.592477e+09 1.153348e-07 4.319654e-01 5.680345e-01 5.399567e-12 4.060475e-36 1.228942e-74 4.773218e-133 1.045356e-207 2.915766e-302 
1.035413e+04 7.256777e+03 2.930002e+09 3.353921e-07 7.411980e-01 2.588016e-01 1.562692e-13 1.500926e-39 1.037677e-80 6.609016e-143 3.329214e-222 0.000000e+00 
1.071873e+04 6.864150e+03 2.460881e+09 7.975016e-07 9.313106e-01 6.868862e-02 1.768063e-15 1.186440e-43 8.153428e-88 2.658339e-154 7.582510e-239 0.000000e+00 
1.109526e+04 6.464294e+03 2.365375e+09 2.017688e-06 9.889653e-01 1.103268e-02 7.156332e-18 1.595266e-48 4.139739e-96 1.828840e-167 6.063003e-258 0.000000e+00 
1.142152e+04 6.094755e+03 2.701363e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 5.798989e+03 2.404334e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 5.624598e+03 1.975716e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.537800e+03 1.689263e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.478823e+03 1.370515e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.433555e+03 1.141004e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.397109e+03 9.880281e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.374207e+03 8.820696e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.338746e+03 8.010654e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.290053e+03 8.424056e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.242092e+03 8.114001e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 5.168319e+03 4.276164e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 5.080217e+03 2.721977e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.982645e+03 1.824177e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.866067e+03 1.236188e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.751912e+03 8.852795e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.657081e+03 7.380179e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.588066e+03 6.501873e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.505726e+03 5.713785e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
