#NTIMES:    67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           c0           c1           c2           c3           c4
    2.688648E+03   2.0028E-030   8.8385E-022   1.7801E-013   1.0302E-005   9.9999E-001
    2.857471E+03   1.8722E-030   8.5964E-022   1.7416E-013   9.8683E-006   9.9999E-001
    3.036894E+03   2.6116E-030   1.1900E-021   2.1443E-013   9.7063E-006   9.9999E-001
    3.227583E+03   5.2282E-030   2.3349E-021   3.3369E-013   9.5209E-006   9.9999E-001
    3.430246E+03   1.8298E-029   7.4456E-021   7.3391E-013   1.0273E-005   9.9999E-001
    3.645634E+03   1.9835E-028   5.6977E-020   2.9990E-012   1.5481E-005   9.9998E-001
    3.874547E+03   3.0163E-027   5.9839E-019   1.6032E-011   2.8427E-005   9.9997E-001
    4.117833E+03   6.1020E-026   9.8783E-018   1.3785E-010   7.7099E-005   9.9992E-001
    4.376395E+03   1.9213E-024   2.6007E-016   1.8988E-009   3.4043E-004   9.9966E-001
    4.651193E+03   2.0072E-023   2.2691E-015   1.0695E-008   9.2868E-004   9.9907E-001
    4.943246E+03   4.6512E-023   4.9778E-015   2.0170E-008   1.3470E-003   9.9865E-001
    5.253637E+03   4.6604E-023   5.1512E-015   2.1125E-008   1.3945E-003   9.9861E-001
    5.583517E+03   4.0414E-023   4.7145E-015   2.0176E-008   1.3717E-003   9.9863E-001
    5.934111E+03   4.6158E-023   5.4944E-015   2.3217E-008   1.4995E-003   9.9850E-001
    6.306720E+03   7.9788E-023   9.3295E-015   3.5997E-008   1.9472E-003   9.9805E-001
    6.702724E+03   2.0701E-022   2.3061E-014   7.5478E-008   3.0145E-003   9.9699E-001
    7.123594E+03   7.5933E-022   7.7507E-014   2.0112E-007   5.3464E-003   9.9465E-001
    7.570891E+03   3.9759E-021   3.5763E-013   6.8657E-007   1.0904E-002   9.8909E-001
    8.046274E+03   4.2490E-020   3.1624E-012   3.9276E-006   2.9792E-002   9.7020E-001
    8.551507E+03   2.5281E-018   1.3476E-010   7.7586E-005   1.5857E-001   8.4135E-001
    9.096762E+03   1.5018E-015   4.0020E-008   5.1632E-003   8.5117E-001   1.4367E-001
    9.526381E+03   6.6273E-013   7.4367E-006   1.4183E-001   8.5662E-001   1.5431E-003
    9.838399E+03   7.1621E-011   3.4429E-004   8.6925E-001   1.3041E-001   1.4171E-006
    1.011097E+04   2.3716E-009   4.0896E-003   9.9399E-001   1.9172E-003   5.3296E-011
    1.038940E+04   8.8672E-008   5.3381E-002   9.4661E-001   1.0396E-005   2.3573E-016
    1.067117E+04   4.7996E-006   6.1633E-001   3.8367E-001   6.8678E-009   2.6709E-023
    1.095000E+04   4.6747E-005   9.8596E-001   1.3990E-002   1.8318E-013   4.4116E-032
    1.119484E+04   3.0589E-004   9.9940E-001   2.9292E-004   2.2826E-018   2.6264E-041
    1.139533E+04   2.1811E-003   9.9781E-001   5.0038E-006   1.6164E-023   5.5460E-051
    1.154876E+04   1.5186E-002   9.8481E-001   7.6392E-008   7.4865E-029   3.3868E-060
    1.166962E+04   6.3751E-002   9.3625E-001   2.1824E-009   1.7792E-033   1.5050E-061
    1.177399E+04   1.8882E-001   8.1118E-001   1.1080E-010   3.0236E-037   1.1491E-062
    1.187386E+04   4.2520E-001   5.7480E-001   6.0666E-012   1.0465E-040   7.4025E-064
    1.198017E+04   6.6896E-001   3.3104E-001   3.3305E-013   4.9738E-044   4.5588E-065
    1.210693E+04   8.1317E-001   1.8683E-001   2.4097E-014   4.6434E-047   3.8093E-066
    1.231054E+04   9.2575E-001   7.4245E-002   6.9109E-016   5.8449E-051   1.2311E-067
    1.265294E+04   9.8336E-001   1.6639E-002   3.6830E-018   1.2421E-054   7.4569E-070
    1.307761E+04   9.9696E-001   3.0393E-003   1.1473E-020   2.3668E-055   2.6429E-072
    1.354236E+04   9.9948E-001   5.1853E-004   3.0218E-023   4.3568E-056   7.9422E-075
    1.403104E+04   9.9991E-001   8.9747E-005   8.2876E-026   8.3073E-057   2.5112E-077
    1.453434E+04   9.9998E-001   1.5932E-005   2.5095E-028   1.6524E-057   8.8408E-080
    1.503276E+04   1.0000E+000   2.8135E-006   8.1529E-031   3.3110E-058   3.3550E-082
    1.550891E+04   1.0000E+000   5.3006E-007   3.3501E-033   7.1461E-059   1.6208E-084
    1.595277E+04   1.0000E+000   1.3042E-007   2.9180E-035   2.0373E-059   1.6789E-086
    1.638292E+04   1.0000E+000   4.0053E-008   4.9402E-037   7.4723E-060   3.4748E-088
    1.680298E+04   1.0000E+000   1.3559E-008   1.2125E-038   3.1685E-060   1.0882E-089
    1.720806E+04   1.0000E+000   5.2987E-009   4.9463E-040   1.6351E-060   5.9767E-091
    1.759612E+04   1.0000E+000   3.5008E-009   2.0036E-040   1.4863E-060   3.7336E-091
    1.799074E+04   1.0000E+000   2.3638E-008   1.3987E-038   1.4167E-059   3.7563E-089
    1.843296E+04   1.0000E+000   4.9961E-007   8.5198E-036   4.2884E-058   3.2018E-086
    1.896688E+04   9.9999E-001   1.0659E-005   2.0984E-032   1.3339E-056   1.1316E-082
    1.981814E+04   9.9955E-001   4.4514E-004   3.3358E-028   9.1292E-055   2.9236E-078
    2.108416E+04   9.9558E-001   4.4187E-003   1.2850E-025   1.1028E-053   1.3794E-075
    2.240806E+04   9.8845E-001   1.1548E-002   1.8222E-024   1.9849E-053   1.3549E-074
    2.381508E+04   9.7516E-001   2.4838E-002   1.7874E-023   2.4081E-053   7.5035E-074
    2.531045E+04   9.5749E-001   4.2513E-002   9.3553E-023   2.6211E-053   2.5029E-073
    2.689972E+04   9.2580E-001   7.4200E-002   5.6951E-022   2.7886E-053   9.3275E-073
    2.858877E+04   8.5792E-001   1.4208E-001   6.1248E-021   2.9427E-053   5.5746E-072
    3.038985E+04   7.5745E-001   2.4255E-001   6.6414E-020   3.0819E-053   3.7447E-071
    3.217378E+04   6.7405E-001   3.2595E-001   3.2001E-019   3.1959E-053   1.4018E-070
    3.372802E+04   6.0137E-001   3.9863E-001   1.0604E-018   3.2868E-053   3.9324E-070
    3.507566E+04   5.0682E-001   4.9318E-001   4.2807E-018   3.3679E-053   1.3297E-069
    3.628985E+04   4.0364E-001   5.9636E-001   1.6453E-017   3.4369E-053   4.4037E-069
    3.745149E+04   3.1357E-001   6.8643E-001   4.5671E-017   3.4934E-053   1.1183E-068
    3.859538E+04   2.4862E-001   7.5138E-001   8.7895E-017   3.5402E-053   2.1002E-068
    3.974164E+04   2.0223E-001   7.9777E-001   1.3419E-016   3.5845E-053   3.3548E-068
    4.089101E+04   1.6812E-001   8.3188E-001   2.0542E-016   3.6448E-053   6.4128E-068
    4.205353E+04   1.4250E-001   8.5750E-001   5.4592E-016   4.3437E-053   2.5570E-067
    4.323332E+04   1.2270E-001   8.7730E-001   2.6834E-015   2.3474E-052   1.4827E-066
    4.443700E+04   1.0765E-001   8.9235E-001   1.2892E-014   4.8420E-051   7.0881E-066
    4.566747E+04   9.5522E-002   9.0448E-001   4.6820E-014   9.0508E-050   2.4439E-065
    4.692776E+04   8.4681E-002   9.1532E-001   1.2746E-013   1.2735E-048   6.2205E-065
    4.821828E+04   7.4729E-002   9.2527E-001   2.7204E-013   1.2791E-047   1.2227E-064
    4.953915E+04   6.5722E-002   9.3428E-001   4.7557E-013   8.8908E-047   1.9865E-064
    5.088946E+04   5.7637E-002   9.4236E-001   7.2474E-013   4.2767E-046   2.7663E-064
    5.226822E+04   5.0622E-002   9.4938E-001   9.7655E-013   1.4637E-045   3.4827E-064
    5.367385E+04   4.4978E-002   9.5502E-001   1.2114E-012   3.6616E-045   4.0808E-064
    5.510412E+04   4.0804E-002   9.5920E-001   1.4062E-012   7.1241E-045   4.5503E-064
    5.655700E+04   3.7986E-002   9.6201E-001   1.5517E-012   1.1375E-044   4.9077E-064
    5.802752E+04   3.6332E-002   9.6367E-001   1.6479E-012   1.5415E-044   5.1802E-064
    5.951138E+04   3.5569E-002   9.6443E-001   1.7019E-012   1.8663E-044   5.4039E-064
    6.099703E+04   3.5561E-002   9.6444E-001   1.7207E-012   2.0726E-044   5.6091E-064
    6.247570E+04   3.6269E-002   9.6373E-001   1.7098E-012   2.1536E-044   5.8217E-064
    6.392575E+04   3.7585E-002   9.6242E-001   1.6757E-012   2.1262E-044   6.0646E-064
    6.533230E+04   3.9430E-002   9.6057E-001   1.6248E-012   2.0183E-044   6.3539E-064
    6.666396E+04   4.1429E-002   9.5857E-001   1.5661E-012   1.8676E-044   6.6956E-064
    6.790349E+04   4.4577E-002   9.5542E-001   1.4950E-012   1.6815E-044   7.0398E-064
    6.901747E+04   4.7968E-002   9.5203E-001   1.3824E-012   1.3961E-044   7.1597E-064
    6.952281E+04   5.0610E-002   9.4939E-001   1.2470E-012   1.1013E-044   6.7597E-064
    6.977687E+04   5.2427E-002   9.4757E-001   1.1114E-012   8.6369E-045   6.1598E-064
    6.990425E+04   5.3743E-002   9.4626E-001   9.6537E-013   6.5993E-045   5.4109E-064
    6.996802E+04   5.5038E-002   9.4496E-001   8.3897E-013   5.1721E-045   4.7286E-064
    6.999834E+04   5.6236E-002   9.4376E-001   7.4249E-013   4.2471E-045   4.1971E-064
    6.999993E+04   5.6439E-002   9.4356E-001   7.3121E-013   4.1498E-045   4.1346E-064
#TIME:     1.573
#NVEL: 115
#vel_mid[km/s]           c0           c1           c2           c3           c4
    8.484664E+02   4.2194E-024   3.2923E-016   1.7525E-009   2.9340E-004   9.9971E-001
    8.523136E+02   4.2194E-024   3.2923E-016   1.7525E-009   2.9340E-004   9.9971E-001
    8.639602E+02   4.2172E-024   3.2908E-016   1.7519E-009   2.9334E-004   9.9971E-001
    8.877331E+02   4.2030E-024   3.2809E-016   1.7479E-009   2.9297E-004   9.9971E-001
    9.390137E+02   4.1255E-024   3.2271E-016   1.7259E-009   2.9091E-004   9.9971E-001
    9.979859E+02   3.9085E-024   3.0761E-016   1.6636E-009   2.8506E-004   9.9971E-001
    1.060650E+03   3.4151E-024   2.7303E-016   1.5186E-009   2.7106E-004   9.9973E-001
    1.127249E+03   2.5154E-024   2.0827E-016   1.2345E-009   2.4185E-004   9.9976E-001
    1.198031E+03   1.3837E-024   1.2233E-016   8.2106E-010   1.9345E-004   9.9981E-001
    1.273256E+03   5.6259E-025   5.4259E-017   4.3883E-010   1.3791E-004   9.9986E-001
    1.353205E+03   2.0017E-025   2.0974E-017   2.1035E-010   9.3996E-005   9.9991E-001
    1.438174E+03   6.9176E-026   7.9157E-018   9.9928E-011   6.5465E-005   9.9993E-001
    1.528478E+03   2.3568E-026   3.0041E-018   4.8492E-011   4.7491E-005   9.9995E-001
    1.624452E+03   7.8072E-027   1.1299E-018   2.3736E-011   3.5645E-005   9.9996E-001
    1.726453E+03   2.4439E-027   4.0984E-019   1.1476E-011   2.7414E-005   9.9997E-001
    1.834859E+03   7.3354E-028   1.4502E-019   5.5226E-012   2.1610E-005   9.9998E-001
    1.950071E+03   2.1743E-028   5.1176E-020   2.6827E-012   1.7486E-005   9.9998E-001
    2.072518E+03   6.6162E-029   1.8543E-020   1.3401E-012   1.4556E-005   9.9999E-001
    2.202653E+03   2.1429E-029   7.1099E-021   7.0173E-013   1.2447E-005   9.9999E-001
    2.340960E+03   7.8699E-030   3.0488E-021   3.9882E-013   1.0920E-005   9.9999E-001
    2.487951E+03   3.5528E-030   1.5678E-021   2.5677E-013   9.8294E-006   9.9999E-001
    2.644171E+03   2.1159E-030   1.0276E-021   1.9425E-013   9.0784E-006   9.9999E-001
    2.810201E+03   1.8155E-030   9.2691E-022   1.8117E-013   8.6370E-006   9.9999E-001
    2.986656E+03   2.3815E-030   1.2131E-021   2.1592E-013   8.5043E-006   9.9999E-001
    3.174191E+03   4.3806E-030   2.2019E-021   3.2146E-013   8.3884E-006   9.9999E-001
    3.373501E+03   1.1456E-029   5.5787E-021   6.1124E-013   8.6770E-006   9.9999E-001
    3.585327E+03   1.0345E-028   3.7139E-020   2.2942E-012   1.2845E-005   9.9999E-001
    3.810452E+03   1.5689E-027   3.8910E-019   1.2349E-011   2.4355E-005   9.9998E-001
    4.049714E+03   3.4240E-026   6.4828E-018   1.0486E-010   6.7364E-005   9.9993E-001
    4.303999E+03   1.1975E-024   1.9013E-016   1.5854E-009   3.1538E-004   9.9968E-001
    4.574251E+03   2.7319E-023   3.4563E-015   1.6209E-008   1.2223E-003   9.9878E-001
    4.861472E+03   1.1464E-022   1.3006E-014   4.6918E-008   2.2709E-003   9.9773E-001
    5.166729E+03   1.6782E-022   1.8886E-014   6.4076E-008   2.7366E-003   9.9726E-001
    5.491152E+03   1.5816E-022   1.8604E-014   6.4802E-008   2.7808E-003   9.9722E-001
    5.835947E+03   1.7333E-022   2.0930E-014   7.2631E-008   2.9953E-003   9.9700E-001
    6.202391E+03   2.8331E-022   3.3788E-014   1.0827E-007   3.8014E-003   9.9620E-001
    6.591845E+03   7.0039E-022   8.0031E-014   2.1977E-007   5.7732E-003   9.9423E-001
    7.005752E+03   2.5429E-021   2.6786E-013   5.8568E-007   1.0239E-002   9.8976E-001
    7.445650E+03   1.3309E-020   1.2406E-012   2.0098E-006   2.0910E-002   9.7909E-001
    7.913169E+03   1.3003E-019   1.0119E-011   1.0768E-005   5.4639E-002   9.4535E-001
    8.410044E+03   4.8834E-018   2.8286E-010   1.5048E-004   2.3174E-001   7.6811E-001
    8.945275E+03   1.0754E-015   3.4584E-008   5.0321E-003   8.5692E-001   1.3805E-001
    9.384458E+03   2.7546E-013   4.0455E-006   1.0440E-001   8.9323E-001   2.3715E-003
    9.707479E+03   2.8428E-011   1.9145E-004   7.7373E-001   2.2608E-001   5.6274E-006
    9.978561E+03   7.8633E-010   2.0708E-003   9.9229E-001   5.6368E-003   6.3251E-010
    1.024748E+04   2.2455E-008   2.2293E-002   9.7765E-001   5.2055E-005   9.4752E-015
    1.051562E+04   9.8721E-007   2.8335E-001   7.1665E-001   1.4557E-007   1.3551E-020
    1.078466E+04   1.5512E-005   9.1673E-001   8.3255E-002   2.9597E-011   5.4378E-028
    1.103403E+04   9.4116E-005   9.9743E-001   2.4783E-003   8.9099E-016   1.5754E-036
    1.124915E+04   6.0277E-004   9.9935E-001   5.1083E-005   1.0503E-020   8.3689E-046
    1.141830E+04   4.7063E-003   9.9529E-001   6.8777E-007   3.5767E-026   4.3818E-056
    1.155648E+04   2.8430E-002   9.7157E-001   1.1228E-008   1.7365E-031   5.9368E-061
    1.167596E+04   1.0505E-001   8.9495E-001   4.0622E-010   9.2178E-036   3.8268E-062
    1.179278E+04   2.9908E-001   7.0092E-001   1.8131E-011   1.4199E-039   2.2464E-063
    1.191722E+04   6.0965E-001   3.9035E-001   5.8094E-013   1.6305E-043   8.1048E-065
    1.207106E+04   8.1471E-001   1.8529E-001   1.9311E-014   2.0993E-047   3.1508E-066
    1.229991E+04   9.3172E-001   6.8283E-002   3.9284E-016   1.0419E-051   7.3180E-068
    1.264570E+04   9.8339E-001   1.6609E-002   2.6966E-018   1.2186E-054   5.6640E-070
    1.307439E+04   9.9662E-001   3.3846E-003   1.1716E-020   2.6256E-055   2.7837E-072
    1.354256E+04   9.9934E-001   6.5814E-004   4.6164E-023   5.5337E-056   1.2470E-074
    1.403406E+04   9.9987E-001   1.3283E-004   2.0425E-025   1.2358E-056   6.3471E-077
    1.453912E+04   9.9997E-001   2.7872E-005   1.0439E-027   2.9165E-057   3.7668E-079
    1.503823E+04   9.9999E-001   5.8119E-006   5.7060E-030   6.9205E-058   2.4048E-081
    1.551409E+04   1.0000E+000   1.2699E-006   3.7465E-032   1.7358E-058   1.8562E-083
    1.595735E+04   1.0000E+000   3.5322E-007   4.8377E-034   5.6025E-059   2.8487E-085
    1.638656E+04   1.0000E+000   1.2056E-007   1.1548E-035   2.2860E-059   8.3076E-087
    1.680458E+04   1.0000E+000   4.4886E-008   3.8669E-037   1.0660E-059   3.5457E-088
    1.720774E+04   1.0000E+000   1.8871E-008   1.9063E-038   5.9137E-060   2.3400E-089
    1.759344E+04   1.0000E+000   9.9649E-009   1.7925E-039   4.2834E-060   3.0567E-090
    1.798313E+04   1.0000E+000   1.1525E-008   1.4943E-039   6.9429E-060   3.6772E-090
    1.841661E+04   1.0000E+000   1.7699E-007   4.2932E-037   1.5100E-058   1.5643E-087
    1.893292E+04   1.0000E+000   4.6238E-006   1.4787E-033   5.6430E-057   7.7403E-084
    1.973545E+04   9.9975E-001   2.4622E-004   4.6567E-029   4.8075E-055   3.8846E-079
    2.098318E+04   9.9645E-001   3.5541E-003   4.9087E-026   9.2553E-054   5.4977E-076
    2.230099E+04   9.8993E-001   1.0074E-002   8.4563E-025   1.8934E-053   6.9030E-075
    2.370129E+04   9.7771E-001   2.2293E-002   8.9202E-024   2.3691E-053   4.1232E-074
    2.518952E+04   9.6121E-001   3.8790E-002   4.8760E-023   2.5981E-053   1.4238E-073
    2.677119E+04   9.3223E-001   6.7765E-002   2.9218E-022   2.7709E-053   5.2290E-073
    2.845217E+04   8.6946E-001   1.3054E-001   3.0659E-021   2.9277E-053   3.0334E-072
    3.024209E+04   7.7268E-001   2.2732E-001   3.4324E-020   3.0679E-053   2.0658E-071
    3.206178E+04   6.8743E-001   3.1257E-001   1.8253E-019   3.1854E-053   8.3656E-071
    3.364513E+04   6.1463E-001   3.8537E-001   6.3083E-019   3.2783E-053   2.4343E-070
    3.501448E+04   5.2000E-001   4.8000E-001   2.6522E-018   3.3610E-053   8.5421E-070
    3.624308E+04   4.1522E-001   5.8478E-001   1.0756E-017   3.4316E-053   2.9740E-069
    3.741375E+04   3.2299E-001   6.7701E-001   3.1407E-017   3.4891E-053   7.9342E-069
    3.856389E+04   2.5629E-001   7.4371E-001   6.3038E-017   3.5361E-053   1.5548E-068
    3.971504E+04   2.0852E-001   7.9148E-001   9.9315E-017   3.5797E-053   2.5497E-068
    4.086853E+04   1.7314E-001   8.2686E-001   1.5542E-016   3.6243E-053   4.8200E-068
    4.203453E+04   1.4638E-001   8.5362E-001   4.1428E-016   3.8619E-053   1.9098E-067
    4.321714E+04   1.2561E-001   8.7439E-001   2.1498E-015   1.1274E-052   1.1806E-066
    4.442314E+04   1.0978E-001   8.9022E-001   1.1009E-014   2.3358E-051   6.0441E-066
    4.565543E+04   9.7070E-002   9.0293E-001   4.1997E-014   5.2245E-050   2.1951E-065
    4.691720E+04   8.5810E-002   9.1419E-001   1.1837E-013   8.5314E-049   5.7943E-065
    4.820890E+04   7.5556E-002   9.2444E-001   2.5876E-013   9.6047E-048   1.1677E-064
    4.953077E+04   6.6333E-002   9.3367E-001   4.5989E-013   7.2669E-047   1.9283E-064
    5.088194E+04   5.8094E-002   9.4191E-001   7.0824E-013   3.7169E-046   2.7148E-064
    5.226150E+04   5.0970E-002   9.4903E-001   9.6169E-013   1.3288E-045   3.4416E-064
    5.366787E+04   4.5245E-002   9.5476E-001   1.1990E-012   3.4272E-045   4.0509E-064
    5.509887E+04   4.1007E-002   9.5899E-001   1.3965E-012   6.8106E-045   4.5300E-064
    5.655245E+04   3.8138E-002   9.6186E-001   1.5445E-012   1.1032E-044   4.8949E-064
    5.802367E+04   3.6443E-002   9.6356E-001   1.6427E-012   1.5097E-044   5.1729E-064
    5.950818E+04   3.5649E-002   9.6435E-001   1.6983E-012   1.8400E-044   5.4006E-064
    6.099449E+04   3.5619E-002   9.6438E-001   1.7182E-012   2.0525E-044   5.6084E-064
    6.247374E+04   3.6310E-002   9.6369E-001   1.7081E-012   2.1392E-044   5.8226E-064
    6.392438E+04   3.7614E-002   9.6239E-001   1.6746E-012   2.1162E-044   6.0665E-064
    6.533138E+04   3.9452E-002   9.6055E-001   1.6240E-012   2.0115E-044   6.3564E-064
    6.666346E+04   4.1445E-002   9.5855E-001   1.5655E-012   1.8630E-044   6.6983E-064
    6.790328E+04   4.4590E-002   9.5541E-001   1.4946E-012   1.6784E-044   7.0428E-064
    6.901743E+04   4.7979E-002   9.5202E-001   1.3821E-012   1.3940E-044   7.1626E-064
    6.952279E+04   5.0619E-002   9.4938E-001   1.2467E-012   1.0998E-044   6.7623E-064
    6.977686E+04   5.2435E-002   9.4756E-001   1.1112E-012   8.6263E-045   6.1622E-064
    6.990424E+04   5.3751E-002   9.4625E-001   9.6520E-013   6.5914E-045   5.4130E-064
    6.996802E+04   5.5046E-002   9.4495E-001   8.3882E-013   5.1660E-045   4.7304E-064
    6.999834E+04   5.6244E-002   9.4376E-001   7.4236E-013   4.2421E-045   4.1987E-064
    6.999993E+04   5.6447E-002   9.4355E-001   7.3108E-013   4.1449E-045   4.1362E-064
#TIME:     1.730
#NVEL: 115
#vel_mid[km/s]           c0           c1           c2           c3           c4
    8.484664E+02   7.2967E-024   6.2662E-016   3.1413E-009   4.2083E-004   9.9958E-001
    8.539857E+02   7.2968E-024   6.2662E-016   3.1413E-009   4.2084E-004   9.9958E-001
    8.707599E+02   7.2846E-024   6.2569E-016   3.1377E-009   4.2056E-004   9.9958E-001
    9.053033E+02   7.2040E-024   6.1951E-016   3.1137E-009   4.1874E-004   9.9958E-001
    9.630781E+02   6.8820E-024   5.9477E-016   3.0170E-009   4.1136E-004   9.9959E-001
    1.023150E+03   6.1630E-024   5.3916E-016   2.7967E-009   3.9414E-004   9.9961E-001
    1.086976E+03   4.8276E-024   4.3405E-016   2.3661E-009   3.5878E-004   9.9964E-001
    1.154783E+03   2.9785E-024   2.8241E-016   1.6982E-009   2.9785E-004   9.9970E-001
    1.226820E+03   1.3285E-024   1.3716E-016   9.7199E-010   2.1811E-004   9.9978E-001
    1.303351E+03   4.7440E-025   5.3765E-017   4.6899E-010   1.4572E-004   9.9985E-001
    1.384655E+03   1.5958E-025   1.9718E-017   2.1474E-010   9.5761E-005   9.9990E-001
    1.471032E+03   5.4046E-026   7.3158E-018   1.0023E-010   6.5044E-005   9.9993E-001
    1.562797E+03   1.8030E-026   2.7230E-018   4.7652E-011   4.5858E-005   9.9995E-001
    1.660286E+03   5.6881E-027   9.8131E-019   2.2474E-011   3.3193E-005   9.9997E-001
    1.763857E+03   1.7160E-027   3.4413E-019   1.0535E-011   2.4733E-005   9.9998E-001
    1.873889E+03   4.9221E-028   1.1706E-019   4.8994E-012   1.8914E-005   9.9998E-001
    1.990785E+03   1.4311E-028   4.0554E-020   2.3347E-012   1.4991E-005   9.9998E-001
    2.114972E+03   4.4125E-029   1.4828E-020   1.1665E-012   1.2339E-005   9.9999E-001
    2.246907E+03   1.5019E-029   5.9228E-021   6.2443E-013   1.0511E-005   9.9999E-001
    2.387072E+03   5.9780E-030   2.7180E-021   3.6956E-013   9.2349E-006   9.9999E-001
    2.535981E+03   2.9915E-030   1.5260E-021   2.5129E-013   8.3555E-006   9.9999E-001
    2.694179E+03   2.0237E-030   1.1166E-021   2.0409E-013   7.7859E-006   9.9999E-001
    2.862245E+03   2.0276E-030   1.1523E-021   2.0838E-013   7.5224E-006   9.9999E-001
    3.040796E+03   2.9936E-030   1.6877E-021   2.6950E-013   7.4795E-006   9.9999E-001
    3.230485E+03   5.9141E-030   3.3219E-021   4.3102E-013   7.5126E-006   9.9999E-001
    3.432007E+03   2.1667E-029   1.1000E-020   1.0062E-012   8.8957E-006   9.9999E-001
    3.646100E+03   2.3196E-028   8.5148E-020   4.3229E-012   1.5036E-005   9.9998E-001
    3.873549E+03   4.4327E-027   1.1240E-018   2.8792E-011   3.5001E-005   9.9997E-001
    4.115186E+03   1.2304E-025   2.4616E-017   3.2302E-010   1.2815E-004   9.9987E-001
    4.371897E+03   5.4071E-024   8.8876E-016   5.9175E-009   7.0226E-004   9.9930E-001
    4.644622E+03   1.0368E-022   1.3623E-014   5.2842E-008   2.5159E-003   9.9748E-001
    4.934359E+03   4.5204E-022   5.2925E-014   1.5682E-007   4.7348E-003   9.9527E-001
    5.242171E+03   6.8914E-022   7.9791E-014   2.2079E-007   5.8052E-003   9.9419E-001
    5.569185E+03   7.1750E-022   8.5940E-014   2.3952E-007   6.1400E-003   9.9386E-001
    5.916598E+03   9.0776E-022   1.1006E-013   2.9740E-007   7.0120E-003   9.9299E-001
    6.285684E+03   1.7001E-021   2.0156E-013   4.9085E-007   9.4344E-003   9.9057E-001
    6.677793E+03   4.8655E-021   5.4659E-013   1.1107E-006   1.5232E-002   9.8477E-001
    7.094363E+03   2.0689E-020   2.1143E-012   3.3201E-006   2.8745E-002   9.7125E-001
    7.536918E+03   1.3354E-019   1.1858E-011   1.3229E-005   6.3308E-002   9.3668E-001
    8.007082E+03   1.7609E-018   1.2695E-010   8.6762E-005   1.7865E-001   8.2126E-001
    8.506574E+03   7.5986E-017   3.8743E-009   1.1788E-003   6.0000E-001   3.9882E-001
    9.024063E+03   1.0661E-014   2.8735E-007   2.1277E-002   9.5609E-001   2.2636E-002
    9.407083E+03   1.4695E-012   1.9420E-005   2.8315E-001   7.1651E-001   3.2246E-004
    9.707977E+03   6.3162E-011   3.8625E-004   9.1710E-001   8.2511E-002   3.7198E-007
    9.977863E+03   1.4745E-009   3.5204E-003   9.9479E-001   1.6904E-003   3.3354E-011
    1.024192E+04   3.7542E-008   3.5235E-002   9.6475E-001   1.6101E-005   5.4815E-016
    1.050111E+04   1.2745E-006   3.5780E-001   6.4220E-001   5.3388E-008   1.3625E-021
    1.076159E+04   1.4363E-005   9.2578E-001   7.4201E-002   1.6083E-011   1.3825E-028
    1.100318E+04   7.9602E-005   9.9734E-001   2.5826E-003   7.7490E-016   9.7654E-037
    1.121044E+04   4.7820E-004   9.9946E-001   6.0368E-005   1.3077E-020   1.0121E-045
    1.138026E+04   3.6551E-003   9.9634E-001   8.3347E-007   4.6949E-026   5.6830E-056
    1.152236E+04   2.3116E-002   9.7688E-001   1.2989E-008   2.0336E-031   7.0158E-061
    1.165308E+04   9.2644E-002   9.0736E-001   4.0386E-010   6.7747E-036   3.9861E-062
    1.178529E+04   2.8974E-001   7.1026E-001   1.4795E-011   5.8626E-040   1.9768E-063
    1.193492E+04   6.3501E-001   3.6499E-001   3.0863E-013   2.1816E-044   4.7163E-065
    1.213108E+04   8.4634E-001   1.5366E-001   6.2795E-015   7.6108E-049   1.1293E-066
    1.240205E+04   9.4698E-001   5.3024E-002   1.0712E-016   2.9598E-053   2.1691E-068
    1.278298E+04   9.8662E-001   1.3376E-002   8.5063E-019   9.9792E-055   1.9295E-070
    1.322858E+04   9.9694E-001   3.0625E-003   5.4049E-021   2.4534E-055   1.3825E-072
    1.370575E+04   9.9930E-001   7.0465E-004   3.6102E-023   6.1841E-056   1.0508E-074
    1.420178E+04   9.9983E-001   1.7398E-004   3.0232E-025   1.7044E-056   1.0136E-076
    1.470702E+04   9.9996E-001   4.4639E-005   2.9896E-027   4.9543E-057   1.1661E-078
    1.519696E+04   9.9999E-001   1.1562E-005   3.2975E-029   1.4667E-057   1.5040E-080
    1.565957E+04   1.0000E+000   3.2407E-006   4.6469E-031   4.7349E-058   2.4962E-082
    1.609234E+04   1.0000E+000   1.1087E-006   1.1469E-032   1.8921E-058   7.3548E-084
    1.651495E+04   1.0000E+000   4.2673E-007   4.1207E-034   8.8039E-059   3.2573E-085
    1.692455E+04   1.0000E+000   1.7330E-007   1.8571E-035   4.5271E-059   1.8883E-086
