#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    1.361181E+04   1.0000E-099   9.9986E-001   1.4231E-004   1.1642E-026
    1.410592E+04   1.0000E-099   9.9994E-001   5.6730E-005   5.2589E-028
    1.460416E+04   1.0000E-099   9.9998E-001   2.1766E-005   2.0139E-029
    1.508582E+04   1.0000E-099   9.9999E-001   8.3832E-006   7.5894E-031
    1.553882E+04   1.0000E-099   1.0000E+000   3.3301E-006   3.1305E-032
    1.596614E+04   1.0000E-099   1.0000E+000   1.3815E-006   1.4284E-033
    1.637020E+04   1.0000E-099   1.0000E+000   6.0261E-007   7.5374E-035
    1.676241E+04   1.0000E-099   1.0000E+000   2.6593E-007   4.2761E-036
    1.713859E+04   1.0000E-099   1.0000E+000   1.1844E-007   2.6677E-037
    1.750026E+04   1.0000E-099   1.0000E+000   5.3792E-008   1.8725E-038
    1.785258E+04   1.0000E-099   1.0000E+000   2.5421E-008   1.5684E-039
    1.821404E+04   1.0000E-099   1.0000E+000   1.2085E-008   1.4510E-040
    1.860580E+04   1.0000E-099   1.0000E+000   5.6764E-009   1.3597E-041
    1.906446E+04   1.0000E-099   1.0000E+000   2.4236E-009   8.5493E-043
    1.965965E+04   1.0000E-099   1.0000E+000   8.6725E-010   1.7966E-044
    2.061253E+04   1.0000E-099   1.0000E+000   2.9835E-010   2.7798E-046
    2.183544E+04   1.0000E-099   1.0000E+000   4.5401E-010   7.1296E-046
    2.312614E+04   1.0000E-099   1.0000E+000   4.1595E-010   3.9628E-045
    2.449314E+04   1.0000E-099   1.0000E+000   3.5837E-010   3.8250E-044
    2.594094E+04   1.0000E-099   1.0000E+000   3.3448E-010   4.9063E-043
    2.747433E+04   1.0000E-099   1.0000E+000   3.5339E-010   1.3080E-041
    2.909835E+04   1.0000E-099   1.0000E+000   4.7863E-010   1.1387E-039
    3.082101E+04   1.0000E-099   1.0000E+000   7.9077E-010   1.3019E-037
    3.255575E+04   1.0000E-099   1.0000E+000   1.6709E-009   7.5107E-036
    3.405459E+04   1.0000E-099   1.0000E+000   3.7290E-009   2.8231E-034
    3.536422E+04   1.0000E-099   1.0000E+000   1.0807E-008   2.1783E-032
    3.655368E+04   1.0000E-099   1.0000E+000   3.7794E-008   2.7317E-030
    3.768500E+04   1.0000E-099   1.0000E+000   1.2231E-007   2.3785E-028
    3.880539E+04   1.0000E-099   1.0000E+000   3.3079E-007   9.3959E-027
    3.992094E+04   1.0000E-099   1.0000E+000   7.9439E-007   1.6758E-025
    4.104079E+04   1.0000E-099   1.0000E+000   2.0238E-006   1.7136E-024
    4.216566E+04   1.0000E-099   9.9999E-001   6.2564E-006   1.0659E-023
    4.330346E+04   1.0000E-099   9.9998E-001   2.1188E-005   4.2499E-023
    4.445980E+04   1.0000E-099   9.9994E-001   6.1953E-005   1.1798E-022
    4.563692E+04   1.0000E-099   9.9986E-001   1.4097E-004   2.4487E-022
    4.683914E+04   1.0000E-099   9.9974E-001   2.5566E-004   4.1099E-022
    4.806678E+04   1.0000E-099   9.9960E-001   3.9514E-004   6.1969E-022
    4.932052E+04   1.0000E-099   9.9942E-001   5.8108E-004   8.2260E-022
    5.060053E+04   1.0000E-099   9.9930E-001   7.0340E-004   1.0388E-021
    5.190507E+04   1.0000E-099   9.9915E-001   8.5415E-004   1.2619E-021
    5.323457E+04   1.0000E-099   9.9901E-001   9.9383E-004   1.4869E-021
    5.458621E+04   1.0000E-099   9.9888E-001   1.1155E-003   1.6870E-021
    5.595837E+04   1.0000E-099   9.9880E-001   1.1970E-003   1.8190E-021
    5.734933E+04   1.0000E-099   9.9877E-001   1.2333E-003   1.8688E-021
    5.875193E+04   1.0000E-099   9.9878E-001   1.2204E-003   1.8300E-021
    6.016355E+04   1.0000E-099   9.9883E-001   1.1688E-003   1.7228E-021
    6.157178E+04   1.0000E-099   9.9892E-001   1.0804E-003   1.5554E-021
    6.296573E+04   1.0000E-099   9.9904E-001   9.6296E-004   1.3451E-021
    6.433234E+04   1.0000E-099   9.9917E-001   8.3145E-004   1.1199E-021
    6.564693E+04   1.0000E-099   9.9930E-001   7.0277E-004   9.0834E-022
    6.689040E+04   1.0000E-099   9.9941E-001   5.9228E-004   7.3242E-022
    6.804403E+04   1.0000E-099   9.9950E-001   5.0246E-004   5.8992E-022
    6.908217E+04   1.0000E-099   9.9957E-001   4.3178E-004   4.6441E-022
    6.955434E+04   1.0000E-099   9.9961E-001   3.9334E-004   3.7900E-022
    6.979164E+04   1.0000E-099   9.9963E-001   3.7105E-004   3.1705E-022
    6.991059E+04   1.0000E-099   9.9964E-001   3.5606E-004   2.6500E-022
    6.997014E+04   1.0000E-099   9.9965E-001   3.4644E-004   2.2667E-022
    6.999845E+04   1.0000E-099   9.9966E-001   3.4005E-004   2.0023E-022
    6.999994E+04   1.0000E-099   9.9966E-001   3.3933E-004   1.9729E-022
#TIME:    10.560
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484663E+02   1.0000E-099   5.7148E-014   7.2349E-006   9.9999E-001
    8.544359E+02   1.0000E-099   5.7159E-014   7.2354E-006   9.9999E-001
    8.725980E+02   1.0000E-099   5.7071E-014   7.2285E-006   9.9999E-001
    9.100887E+02   1.0000E-099   5.6483E-014   7.1826E-006   9.9999E-001
    9.687494E+02   1.0000E-099   5.4548E-014   7.0303E-006   9.9999E-001
    1.025421E+03   1.0000E-099   5.1704E-014   6.8027E-006   9.9999E-001
    1.085616E+03   1.0000E-099   4.8048E-014   6.5020E-006   9.9999E-001
    1.149344E+03   1.0000E-099   4.3810E-014   6.1411E-006   9.9999E-001
    1.216813E+03   1.0000E-099   3.9538E-014   5.7564E-006   9.9999E-001
    1.288243E+03   1.0000E-099   3.6315E-014   5.4288E-006   9.9999E-001
    1.363866E+03   1.0000E-099   3.3579E-014   5.1212E-006   9.9999E-001
    1.443929E+03   1.0000E-099   3.0320E-014   4.7587E-006   1.0000E+000
    1.528691E+03   1.0000E-099   2.6026E-014   4.2993E-006   1.0000E+000
    1.618429E+03   1.0000E-099   2.1012E-014   3.7599E-006   1.0000E+000
    1.713434E+03   1.0000E-099   1.6604E-014   3.2502E-006   1.0000E+000
    1.814017E+03   1.0000E-099   1.2993E-014   2.7955E-006   1.0000E+000
    1.920504E+03   1.0000E-099   1.0071E-014   2.3956E-006   1.0000E+000
    2.033243E+03   1.0000E-099   7.9406E-015   2.0759E-006   1.0000E+000
    2.152599E+03   1.0000E-099   6.5222E-015   1.8438E-006   1.0000E+000
    2.278962E+03   1.0000E-099   5.6813E-015   1.6976E-006   1.0000E+000
    2.412742E+03   1.0000E-099   5.3607E-015   1.6426E-006   1.0000E+000
    2.554376E+03   1.0000E-099   5.6489E-015   1.7024E-006   1.0000E+000
    2.704324E+03   1.0000E-099   6.8307E-015   1.9239E-006   1.0000E+000
    2.863075E+03   1.0000E-099   9.3487E-015   2.3616E-006   1.0000E+000
    3.031144E+03   1.0000E-099   1.3789E-014   3.0717E-006   1.0000E+000
    3.209080E+03   1.0000E-099   2.1880E-014   4.2101E-006   1.0000E+000
    3.397461E+03   1.0000E-099   4.1872E-014   6.4223E-006   9.9999E-001
    3.596900E+03   1.0000E-099   1.0788E-013   1.1610E-005   9.9999E-001
    3.808046E+03   1.0000E-099   3.4781E-013   2.4431E-005   9.9998E-001
    4.031588E+03   1.0000E-099   1.2120E-012   5.6352E-005   9.9994E-001
    4.268252E+03   1.0000E-099   4.5272E-012   1.4010E-004   9.9986E-001
    4.518809E+03   1.0000E-099   1.7848E-011   3.5995E-004   9.9964E-001
    4.784074E+03   1.0000E-099   7.6234E-011   9.5643E-004   9.9904E-001
    5.064911E+03   1.0000E-099   3.8102E-010   2.7713E-003   9.9723E-001
    5.362234E+03   1.0000E-099   2.2602E-009   8.9514E-003   9.9105E-001
    5.677010E+03   1.0000E-099   1.6063E-008   3.2690E-002   9.6731E-001
    6.010264E+03   1.0000E-099   1.3515E-007   1.3271E-001   8.6729E-001
    6.363081E+03   1.0000E-099   1.0220E-006   4.5931E-001   5.4069E-001
    6.736610E+03   1.0000E-099   4.3761E-006   8.4741E-001   1.5259E-001
    7.132065E+03   1.0000E-099   1.3137E-005   9.7746E-001   2.2528E-002
    7.550735E+03   1.0000E-099   3.8431E-005   9.9756E-001   2.3979E-003
    7.993981E+03   1.0000E-099   1.2437E-004   9.9969E-001   1.8454E-004
    8.463447E+03   1.0000E-099   4.5339E-004   9.9954E-001   9.9672E-006
    8.958313E+03   1.0000E-099   1.9515E-003   9.9805E-001   3.6493E-007
    9.435935E+03   1.0000E-099   1.0076E-002   9.8992E-001   8.8828E-009
    9.876780E+03   1.0000E-099   4.7710E-002   9.5229E-001   2.0331E-010
    1.031011E+04   1.0000E-099   1.9077E-001   8.0923E-001   4.0626E-012
    1.074241E+04   1.0000E-099   5.7555E-001   4.2445E-001   3.8292E-014
    1.113640E+04   1.0000E-099   8.8367E-001   1.1633E-001   2.2123E-016
    1.146141E+04   1.0000E-099   9.7354E-001   2.6461E-002   1.6478E-018
    1.173726E+04   1.0000E-099   9.9315E-001   6.8462E-003   1.9864E-020
    1.197678E+04   1.0000E-099   9.9753E-001   2.4737E-003   6.0409E-022
    1.221450E+04   1.0000E-099   9.9852E-001   1.4803E-003   6.3788E-023
    1.249454E+04   1.0000E-099   9.9893E-001   1.0679E-003   1.1644E-023
    1.288575E+04   1.0000E-099   9.9944E-001   5.6083E-004   1.0068E-024
    1.335070E+04   1.0000E-099   9.9977E-001   2.2969E-004   4.7078E-026
    1.383613E+04   1.0000E-099   9.9991E-001   8.9187E-005   1.9437E-027
    1.433011E+04   1.0000E-099   9.9997E-001   3.3939E-005   7.2999E-029
    1.482156E+04   1.0000E-099   9.9999E-001   1.2808E-005   2.5721E-030
    1.529128E+04   1.0000E-099   1.0000E+000   4.9939E-006   1.0108E-031
    1.573130E+04   1.0000E-099   1.0000E+000   2.0515E-006   4.6427E-033
    1.614840E+04   1.0000E-099   1.0000E+000   8.8993E-007   2.4510E-034
    1.654603E+04   1.0000E-099   1.0000E+000   4.0262E-007   1.4815E-035
    1.693059E+04   1.0000E-099   1.0000E+000   1.8391E-007   9.7149E-037
    1.729822E+04   1.0000E-099   1.0000E+000   8.5357E-008   7.2257E-038
    1.765231E+04   1.0000E-099   1.0000E+000   4.0821E-008   6.2900E-039
    1.800141E+04   1.0000E-099   1.0000E+000   2.0069E-008   6.3322E-040
    1.836751E+04   1.0000E-099   1.0000E+000   9.7876E-009   6.5232E-041
    1.877337E+04   1.0000E-099   1.0000E+000   4.5831E-009   5.7859E-042
    1.925911E+04   1.0000E-099   1.0000E+000   1.9149E-009   2.7876E-043
    1.994036E+04   1.0000E-099   1.0000E+000   6.2994E-010   3.0354E-045
    2.099210E+04   1.0000E-099   1.0000E+000   3.2058E-010   3.0727E-046
    2.223331E+04   1.0000E-099   1.0000E+000   4.4621E-010   9.7279E-046
    2.353846E+04   1.0000E-099   1.0000E+000   3.9534E-010   6.8973E-045
    2.492023E+04   1.0000E-099   1.0000E+000   3.5668E-010   7.2392E-044
    2.638311E+04   1.0000E-099   1.0000E+000   3.5553E-010   1.0860E-042
    2.793186E+04   1.0000E-099   1.0000E+000   4.1054E-010   3.9938E-041
    2.957153E+04   1.0000E-099   1.0000E+000   5.8579E-010   4.0130E-039
    3.130494E+04   1.0000E-099   1.0000E+000   1.0059E-009   3.9931E-037
    3.298626E+04   1.0000E-099   1.0000E+000   2.1268E-009   1.9274E-035
    3.441502E+04   1.0000E-099   1.0000E+000   4.8933E-009   8.0955E-034
    3.567004E+04   1.0000E-099   1.0000E+000   1.4633E-008   6.9475E-032
    3.682987E+04   1.0000E-099   1.0000E+000   5.0265E-008   8.1721E-030
    3.794669E+04   1.0000E-099   1.0000E+000   1.5505E-007   5.9097E-028
    3.905644E+04   1.0000E-099   1.0000E+000   4.0218E-007   1.8924E-026
    4.016233E+04   1.0000E-099   1.0000E+000   9.5807E-007   2.8751E-025
    4.127318E+04   1.0000E-099   1.0000E+000   2.5073E-006   2.5887E-024
    4.238996E+04   1.0000E-099   9.9999E-001   7.9069E-006   1.4446E-023
    4.352088E+04   1.0000E-099   9.9997E-001   2.6213E-005   5.2813E-023
    4.467058E+04   1.0000E-099   9.9993E-001   7.3021E-005   1.3712E-022
    4.584137E+04   1.0000E-099   9.9984E-001   1.5842E-004   2.7119E-022
    4.703702E+04   1.0000E-099   9.9972E-001   2.7596E-004   4.4043E-022
    4.825774E+04   1.0000E-099   9.9958E-001   4.1906E-004   6.5465E-022
    4.950411E+04   1.0000E-099   9.9939E-001   6.0938E-004   8.5304E-022
    5.077624E+04   1.0000E-099   9.9928E-001   7.2209E-004   1.0687E-021
    5.207237E+04   1.0000E-099   9.9913E-001   8.7254E-004   1.2905E-021
    5.339275E+04   1.0000E-099   9.9899E-001   1.0092E-003   1.5121E-021
    5.473471E+04   1.0000E-099   9.9887E-001   1.1264E-003   1.7049E-021
    5.609656E+04   1.0000E-099   9.9880E-001   1.2027E-003   1.8277E-021
    5.747657E+04   1.0000E-099   9.9877E-001   1.2341E-003   1.8687E-021
    5.886744E+04   1.0000E-099   9.9878E-001   1.2176E-003   1.8235E-021
    6.026651E+04   1.0000E-099   9.9884E-001   1.1634E-003   1.7124E-021
    6.166164E+04   1.0000E-099   9.9893E-001   1.0735E-003   1.5429E-021
    6.304172E+04   1.0000E-099   9.9904E-001   9.5594E-004   1.3328E-021
    6.439426E+04   1.0000E-099   9.9917E-001   8.2535E-004   1.1097E-021
    6.569449E+04   1.0000E-099   9.9930E-001   6.9833E-004   9.0116E-022
    6.692390E+04   1.0000E-099   9.9941E-001   5.8950E-004   7.2800E-022
    6.806460E+04   1.0000E-099   9.9950E-001   5.0097E-004   5.8740E-022
    6.909149E+04   1.0000E-099   9.9957E-001   4.3105E-004   4.6282E-022
    6.955889E+04   1.0000E-099   9.9961E-001   3.9293E-004   3.7790E-022
    6.979377E+04   1.0000E-099   9.9963E-001   3.7080E-004   3.1620E-022
    6.991151E+04   1.0000E-099   9.9964E-001   3.5592E-004   2.6446E-022
    6.997045E+04   1.0000E-099   9.9965E-001   3.4638E-004   2.2641E-022
    6.999846E+04   1.0000E-099   9.9966E-001   3.4004E-004   2.0021E-022
    6.999994E+04   1.0000E-099   9.9966E-001   3.3933E-004   1.9729E-022
#TIME:    11.620
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484663E+02   1.0000E-099   7.7598E-014   9.3479E-006   9.9999E-001
    8.545713E+02   1.0000E-099   7.7611E-014   9.3485E-006   9.9999E-001
    8.731511E+02   1.0000E-099   7.7512E-014   9.3410E-006   9.9999E-001
    9.115313E+02   1.0000E-099   7.6839E-014   9.2908E-006   9.9999E-001
    9.709226E+02   1.0000E-099   7.4645E-014   9.1261E-006   9.9999E-001
    1.027698E+03   1.0000E-099   7.1438E-014   8.8821E-006   9.9999E-001
    1.088026E+03   1.0000E-099   6.7286E-014   8.5586E-006   9.9999E-001
    1.151896E+03   1.0000E-099   6.2420E-014   8.1680E-006   9.9999E-001
    1.219515E+03   1.0000E-099   5.7565E-014   7.7562E-006   9.9999E-001
    1.291103E+03   1.0000E-099   5.4287E-014   7.4307E-006   9.9999E-001
    1.366894E+03   1.0000E-099   5.1702E-014   7.1352E-006   9.9999E-001
    1.447134E+03   1.0000E-099   4.8240E-014   6.7631E-006   9.9999E-001
    1.532085E+03   1.0000E-099   4.2900E-014   6.2440E-006   9.9999E-001
    1.622022E+03   1.0000E-099   3.6005E-014   5.5925E-006   9.9999E-001
    1.717238E+03   1.0000E-099   2.9676E-014   4.9615E-006   1.0000E+000
    1.818044E+03   1.0000E-099   2.4248E-014   4.3838E-006   1.0000E+000
    1.924768E+03   1.0000E-099   1.9660E-014   3.8638E-006   1.0000E+000
    2.037757E+03   1.0000E-099   1.6249E-014   3.4476E-006   1.0000E+000
    2.157378E+03   1.0000E-099   1.4007E-014   3.1548E-006   1.0000E+000
    2.284021E+03   1.0000E-099   1.2794E-014   2.9905E-006   1.0000E+000
    2.418099E+03   1.0000E-099   1.2616E-014   2.9722E-006   1.0000E+000
    2.560047E+03   1.0000E-099   1.3810E-014   3.1516E-006   1.0000E+000
    2.710328E+03   1.0000E-099   1.7184E-014   3.6226E-006   1.0000E+000
    2.869431E+03   1.0000E-099   2.3992E-014   4.5025E-006   1.0000E+000
    3.037874E+03   1.0000E-099   3.5889E-014   5.9195E-006   9.9999E-001
    3.216204E+03   1.0000E-099   5.7936E-014   8.2320E-006   9.9999E-001
    3.405003E+03   1.0000E-099   1.1464E-013   1.2897E-005   9.9999E-001
    3.604885E+03   1.0000E-099   3.1960E-013   2.4759E-005   9.9998E-001
    3.816501E+03   1.0000E-099   1.2699E-012   6.0331E-005   9.9994E-001
    4.040539E+03   1.0000E-099   6.1540E-012   1.7348E-004   9.9983E-001
    4.277728E+03   1.0000E-099   2.5232E-011   4.6416E-004   9.9954E-001
    4.528841E+03   1.0000E-099   8.7683E-011   1.1130E-003   9.9889E-001
    4.794695E+03   1.0000E-099   3.4498E-010   2.8041E-003   9.9720E-001
    5.076156E+03   1.0000E-099   1.6760E-009   7.9564E-003   9.9204E-001
    5.374138E+03   1.0000E-099   9.9944E-009   2.5832E-002   9.7417E-001
    5.689613E+03   1.0000E-099   7.3663E-008   9.6472E-002   9.0353E-001
    6.023608E+03   1.0000E-099   5.6478E-007   3.5017E-001   6.4982E-001
    6.377208E+03   1.0000E-099   2.7239E-006   7.6234E-001   2.3765E-001
    6.751566E+03   1.0000E-099   8.2566E-006   9.5634E-001   4.3650E-002
    7.147899E+03   1.0000E-099   2.2412E-005   9.9420E-001   5.7744E-003
    7.567498E+03   1.0000E-099   6.4142E-005   9.9934E-001   5.9724E-004
    8.011729E+03   1.0000E-099   2.0390E-004   9.9975E-001   4.5472E-005
    8.482037E+03   1.0000E-099   7.0902E-004   9.9929E-001   2.6153E-006
    8.982514E+03   1.0000E-099   3.1028E-003   9.9690E-001   9.2810E-008
    9.464585E+03   1.0000E-099   1.6108E-002   9.8389E-001   2.1350E-009
    9.904570E+03   1.0000E-099   7.0319E-002   9.2968E-001   5.2571E-011
    1.034396E+04   1.0000E-099   2.5940E-001   7.4060E-001   1.0082E-012
    1.078032E+04   1.0000E-099   6.5922E-001   3.4078E-001   8.9233E-015
    1.116823E+04   1.0000E-099   9.0440E-001   9.5596E-002   6.8529E-017
    1.149792E+04   1.0000E-099   9.7732E-001   2.2681E-002   6.0768E-019
    1.177275E+04   1.0000E-099   9.9359E-001   6.4101E-003   9.5888E-021
    1.201610E+04   1.0000E-099   9.9752E-001   2.4822E-003   3.5210E-022
    1.225653E+04   1.0000E-099   9.9839E-001   1.6061E-003   4.7086E-023
    1.255011E+04   1.0000E-099   9.9887E-001   1.1304E-003   8.6037E-024
    1.295091E+04   1.0000E-099   9.9944E-001   5.5613E-004   6.7067E-025
    1.341733E+04   1.0000E-099   9.9979E-001   2.1479E-004   2.7677E-026
    1.390483E+04   1.0000E-099   9.9992E-001   7.8859E-005   9.5847E-028
    1.440001E+04   1.0000E-099   9.9997E-001   2.8870E-005   3.1310E-029
    1.488955E+04   1.0000E-099   9.9999E-001   1.0759E-005   1.0612E-030
    1.535495E+04   1.0000E-099   1.0000E+000   4.2213E-006   4.3238E-032
    1.579632E+04   1.0000E-099   1.0000E+000   1.7456E-006   2.0631E-033
    1.621039E+04   1.0000E-099   1.0000E+000   7.7499E-007   1.1983E-034
    1.660893E+04   1.0000E-099   1.0000E+000   3.5666E-007   7.8041E-036
    1.699182E+04   1.0000E-099   1.0000E+000   1.6681E-007   5.6883E-037
    1.735751E+04   1.0000E-099   1.0000E+000   7.9644E-008   4.8297E-038
    1.770923E+04   1.0000E-099   1.0000E+000   3.9417E-008   4.8828E-039
    1.805952E+04   1.0000E-099   1.0000E+000   1.9699E-008   5.3197E-040
    1.842688E+04   1.0000E-099   1.0000E+000   9.7556E-009   5.5702E-041
    1.883616E+04   1.0000E-099   1.0000E+000   4.5844E-009   4.5324E-042
    1.933117E+04   1.0000E-099   1.0000E+000   1.9091E-009   1.8437E-043
    1.999477E+04   1.0000E-099   1.0000E+000   6.6120E-010   2.0755E-045
    2.117723E+04   1.0000E-099   1.0000E+000   3.1891E-010   3.0708E-046
    2.242039E+04   1.0000E-099   1.0000E+000   4.3874E-010   1.1218E-045
    2.373652E+04   1.0000E-099   1.0000E+000   3.8803E-010   8.7999E-045
    2.512991E+04   1.0000E-099   1.0000E+000   3.6344E-010   9.7630E-044
    2.660510E+04   1.0000E-099   1.0000E+000   3.8167E-010   1.6272E-042
    2.816688E+04   1.0000E-099   1.0000E+000   4.6038E-010   7.0103E-041
    2.982035E+04   1.0000E-099   1.0000E+000   6.7459E-010   7.5216E-039
    3.156236E+04   1.0000E-099   1.0000E+000   1.1597E-009   7.0827E-037
    3.316955E+04   1.0000E-099   1.0000E+000   2.4163E-009   2.9118E-035
    3.457319E+04   1.0000E-099   1.0000E+000   5.5979E-009   1.3017E-033
    3.581676E+04   1.0000E-099   1.0000E+000   1.7000E-008   1.2078E-031
    3.696045E+04   1.0000E-099   1.0000E+000   5.7387E-008   1.3501E-029
    3.807192E+04   1.0000E-099   1.0000E+000   1.7296E-007   8.9703E-028
    3.917527E+04   1.0000E-099   1.0000E+000   4.4016E-007   2.5987E-026
    4.027727E+04   1.0000E-099   1.0000E+000   1.0477E-006   3.6753E-025
    4.138441E+04   1.0000E-099   1.0000E+000   2.7781E-006   3.1253E-024
    4.249752E+04   1.0000E-099   9.9999E-001   8.8271E-006   1.6597E-023
    4.362581E+04   1.0000E-099   9.9997E-001   2.8950E-005   5.8346E-023
    4.477224E+04   1.0000E-099   9.9992E-001   7.8783E-005   1.4689E-022
    4.594015E+04   1.0000E-099   9.9983E-001   1.6712E-004   2.8420E-022
    4.713293E+04   1.0000E-099   9.9971E-001   2.8575E-004   4.5463E-022
    4.835042E+04   1.0000E-099   9.9957E-001   4.3104E-004   6.7266E-022
    4.959360E+04   1.0000E-099   9.9938E-001   6.2393E-004   8.6764E-022
    5.086196E+04   1.0000E-099   9.9927E-001   7.3073E-004   1.0832E-021
    5.215422E+04   1.0000E-099   9.9912E-001   8.8146E-004   1.3043E-021
    5.347064E+04   1.0000E-099   9.9898E-001   1.0166E-003   1.5242E-021
    5.480797E+04   1.0000E-099   9.9887E-001   1.1316E-003   1.7134E-021
    5.616531E+04   1.0000E-099   9.9879E-001   1.2053E-003   1.8317E-021
    5.753997E+04   1.0000E-099   9.9877E-001   1.2343E-003   1.8684E-021
    5.892561E+04   1.0000E-099   9.9878E-001   1.2160E-003   1.8201E-021
    6.031912E+04   1.0000E-099   9.9884E-001   1.1606E-003   1.7069E-021
    6.170754E+04   1.0000E-099   9.9893E-001   1.0700E-003   1.5364E-021
    6.308134E+04   1.0000E-099   9.9905E-001   9.5226E-004   1.3264E-021
    6.442623E+04   1.0000E-099   9.9918E-001   8.2220E-004   1.1044E-021
    6.571951E+04   1.0000E-099   9.9930E-001   6.9600E-004   8.9740E-022
    6.694237E+04   1.0000E-099   9.9941E-001   5.8797E-004   7.2557E-022
    6.807627E+04   1.0000E-099   9.9950E-001   5.0012E-004   5.8595E-022
    6.909697E+04   1.0000E-099   9.9957E-001   4.3062E-004   4.6188E-022
    6.956155E+04   1.0000E-099   9.9961E-001   3.9268E-004   3.7724E-022
    6.979502E+04   1.0000E-099   9.9963E-001   3.7065E-004   3.1571E-022
    6.991204E+04   1.0000E-099   9.9964E-001   3.5584E-004   2.6414E-022
    6.997063E+04   1.0000E-099   9.9965E-001   3.4634E-004   2.2626E-022
    6.999847E+04   1.0000E-099   9.9966E-001   3.4004E-004   2.0019E-022
    6.999994E+04   1.0000E-099   9.9966E-001   3.3933E-004   1.9729E-022
#TIME:    12.780
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484663E+02   1.0000E-099   1.3408E-013   1.4075E-005   9.9999E-001
    8.542830E+02   1.0000E-099   1.3408E-013   1.4074E-005   9.9999E-001
    8.719736E+02   1.0000E-099   1.3395E-013   1.4066E-005   9.9999E-001
    9.084614E+02   1.0000E-099   1.3309E-013   1.4009E-005   9.9999E-001
    9.662996E+02   1.0000E-099   1.3020E-013   1.3819E-005   9.9999E-001
    1.022855E+03   1.0000E-099   1.2579E-013   1.3526E-005   9.9999E-001
    1.082899E+03   1.0000E-099   1.1999E-013   1.3134E-005   9.9999E-001
    1.146468E+03   1.0000E-099   1.1307E-013   1.2653E-005   9.9999E-001
    1.213768E+03   1.0000E-099   1.0609E-013   1.2142E-005   9.9999E-001
    1.285019E+03   1.0000E-099   1.0193E-013   1.1768E-005   9.9999E-001
    1.360453E+03   1.0000E-099   9.9516E-014   1.1471E-005   9.9999E-001
    1.440315E+03   1.0000E-099   9.5800E-014   1.1077E-005   9.9999E-001
    1.524865E+03   1.0000E-099   8.8429E-014   1.0453E-005   9.9999E-001
    1.614378E+03   1.0000E-099   7.7115E-014   9.5765E-006   9.9999E-001
    1.709146E+03   1.0000E-099   6.5973E-014   8.6875E-006   9.9999E-001
    1.809477E+03   1.0000E-099   5.6082E-014   7.8593E-006   9.9999E-001
    1.915698E+03   1.0000E-099   4.7251E-014   7.0887E-006   9.9999E-001
    2.028154E+03   1.0000E-099   4.0474E-014   6.4635E-006   9.9999E-001
    2.147212E+03   1.0000E-099   3.6052E-014   6.0337E-006   9.9999E-001
    2.273258E+03   1.0000E-099   3.3899E-014   5.8211E-006   9.9999E-001
    2.406704E+03   1.0000E-099   3.4226E-014   5.8691E-006   9.9999E-001
    2.547983E+03   1.0000E-099   3.8122E-014   6.2904E-006   9.9999E-001
    2.697556E+03   1.0000E-099   4.8100E-014   7.2962E-006   9.9999E-001
    2.855910E+03   1.0000E-099   6.8309E-014   9.1781E-006   9.9999E-001
    3.023558E+03   1.0000E-099   1.0503E-013   1.2320E-005   9.9999E-001
    3.201049E+03   1.0000E-099   1.7691E-013   1.7728E-005   9.9998E-001
    3.388958E+03   1.0000E-099   3.7630E-013   2.9444E-005   9.9997E-001
    3.587898E+03   1.0000E-099   1.2294E-012   6.3454E-005   9.9994E-001
    3.798517E+03   1.0000E-099   6.2613E-012   1.8231E-004   9.9982E-001
    4.021499E+03   1.0000E-099   3.2773E-011   5.5523E-004   9.9944E-001
    4.257570E+03   1.0000E-099   1.2480E-010   1.4305E-003   9.9857E-001
    4.507500E+03   1.0000E-099   4.1657E-010   3.3503E-003   9.9665E-001
    4.772101E+03   1.0000E-099   1.6132E-009   8.3679E-003   9.9163E-001
    5.052235E+03   1.0000E-099   7.9434E-009   2.4016E-002   9.7598E-001
    5.348814E+03   1.0000E-099   4.9187E-008   7.9905E-002   9.2009E-001
    5.662802E+03   1.0000E-099   3.3836E-007   2.7571E-001   7.2429E-001
    5.995223E+03   1.0000E-099   1.7057E-006   6.6469E-001   3.3531E-001
    6.347157E+03   1.0000E-099   5.3110E-006   9.2177E-001   7.8223E-002
    6.719751E+03   1.0000E-099   1.3629E-005   9.8729E-001   1.2699E-002
    7.114216E+03   1.0000E-099   3.4848E-005   9.9825E-001   1.7118E-003
