#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
1099.97 7.0835e-01 1.8248e-01 8.4235e-02 2.4933e-02
1169.04 6.9337e-01 1.9147e-01 8.8535e-02 2.6622e-02
1242.44 7.1542e-01 1.7504e-01 8.4405e-02 2.5132e-02
1320.45 6.9019e-01 1.9980e-01 8.4803e-02 2.5204e-02
1403.37 7.3067e-01 1.6472e-01 8.1283e-02 2.3328e-02
1491.49 7.6332e-01 1.4304e-01 7.3856e-02 1.9780e-02
1585.14 7.5810e-01 1.4786e-01 7.4077e-02 1.9957e-02
1684.67 7.4761e-01 1.5382e-01 7.7273e-02 2.1288e-02
1790.45 7.6084e-01 1.3830e-01 7.9154e-02 2.1709e-02
1902.87 7.3768e-01 1.5723e-01 8.1910e-02 2.3180e-02
2022.36 7.2229e-01 1.6392e-01 8.7973e-02 2.5813e-02
2149.34 7.1730e-01 1.5817e-01 9.5563e-02 2.8968e-02
2284.30 6.5883e-01 1.9201e-01 1.1191e-01 3.7247e-02
2427.74 6.4374e-01 2.0586e-01 1.1236e-01 3.8043e-02
2580.18 5.7378e-01 2.6431e-01 1.1908e-01 4.2830e-02
2742.19 4.5271e-01 3.6396e-01 1.3158e-01 5.1750e-02
2914.37 3.6497e-01 4.3388e-01 1.4197e-01 5.9178e-02
3097.37 2.6416e-01 5.1943e-01 1.5045e-01 6.5961e-02
3291.85 1.4870e-01 6.1712e-01 1.6024e-01 7.3928e-02
3498.55 1.0800e-01 6.7170e-01 1.5138e-01 6.8916e-02
3718.23 1.4922e-01 6.8012e-01 1.2011e-01 5.0561e-02
3951.70 1.7153e-01 6.7723e-01 1.0760e-01 4.3641e-02
4199.83 3.6516e-02 7.7215e-01 1.3240e-01 5.8937e-02
4463.54 2.3570e-02 7.5768e-01 1.4925e-01 6.9504e-02
4743.81 2.3975e-02 7.4759e-01 1.5521e-01 7.3229e-02
5041.68 2.8824e-02 7.3855e-01 1.5773e-01 7.4889e-02
5358.25 2.1896e-02 7.4979e-01 1.5514e-01 7.3169e-02
5694.70 3.8857e-02 7.3838e-01 1.5180e-01 7.0965e-02
6052.28 4.7575e-02 7.2768e-01 1.5316e-01 7.1584e-02
6432.31 4.5660e-02 7.3518e-01 1.4960e-01 6.9560e-02
6836.20 4.7386e-02 7.3358e-01 1.4947e-01 6.9563e-02
7265.45 3.8134e-02 7.4293e-01 1.4947e-01 6.9462e-02
7721.65 3.3148e-02 7.5649e-01 1.4426e-01 6.6103e-02
8206.56 4.6191e-02 7.5018e-01 1.4008e-01 6.3554e-02
8717.73 5.9844e-02 7.4928e-01 1.3207e-01 5.8811e-02
9214.74 6.1777e-02 7.7116e-01 1.1692e-01 5.0143e-02
9629.11 3.1329e-02 8.1797e-01 1.0626e-01 4.4449e-02
9954.11 3.1364e-02 8.2947e-01 9.8495e-02 4.0674e-02
10245.64 1.6885e-02 8.4116e-01 1.0034e-01 4.1616e-02
10541.49 4.0097e-02 8.3056e-01 9.2094e-02 3.7249e-02
10839.94 5.3215e-02 8.2985e-01 8.3828e-02 3.3110e-02
11119.11 9.6857e-02 8.0062e-01 7.4173e-02 2.8354e-02
11355.83 7.4856e-02 8.4082e-01 6.1524e-02 2.2803e-02
11539.81 4.4218e-02 8.8523e-01 5.1734e-02 1.8816e-02
11677.16 1.5975e-01 7.8111e-01 4.4018e-02 1.5124e-02
11784.05 2.1798e-01 7.3108e-01 3.8217e-02 1.2723e-02
11875.85 4.8611e-01 4.6960e-01 3.4340e-02 9.9443e-03
11963.37 1.7135e-01 7.7325e-01 4.1324e-02 1.4074e-02
12055.39 1.3531e-01 7.9924e-01 4.8459e-02 1.6995e-02
12170.41 2.3795e-01 6.9322e-01 5.1311e-02 1.7524e-02
12360.89 1.3503e-01 7.8860e-01 5.5990e-02 2.0375e-02
12670.46 7.3123e-02 8.3409e-01 6.7191e-02 2.5599e-02
13075.34 2.5047e-02 8.6804e-01 7.6588e-02 3.0324e-02
13530.52 2.9112e-02 8.5240e-01 8.4480e-02 3.4009e-02
14012.75 7.7091e-03 8.2353e-01 1.0891e-01 5.9854e-02
14508.81 2.3570e-01 6.0049e-01 1.0743e-01 5.6374e-02
15002.30 7.0962e-02 7.5787e-01 1.1947e-01 5.1700e-02
15475.29 4.1116e-02 8.2724e-01 9.3416e-02 3.8224e-02
15923.68 7.0938e-02 8.0071e-01 9.1952e-02 3.6396e-02
16355.64 1.1347e-01 6.6386e-01 1.3441e-01 8.8270e-02
16776.27 4.4043e-01 4.2543e-01 9.8223e-02 3.5920e-02
17183.14 2.2366e-01 6.3155e-01 1.0363e-01 4.1163e-02
17580.45 2.1075e-01 6.2904e-01 1.1357e-01 4.6635e-02
17990.34 1.7757e-01 6.4355e-01 1.2514e-01 5.3736e-02
18458.06 2.1917e-02 7.7568e-01 1.3970e-01 6.2697e-02
19084.69 2.3848e-01 5.4494e-01 1.4942e-01 6.7154e-02
19999.79 2.0428e-01 4.8335e-01 2.0428e-01 1.0809e-01
21193.46 5.2815e-02 4.6491e-01 2.8515e-01 1.9712e-01
22528.72 2.6888e-02 4.0880e-01 3.3264e-01 2.3168e-01
23943.32 1.3917e-02 2.4261e-01 3.3717e-01 4.0631e-01
25446.74 8.2436e-03 1.9982e-01 3.3195e-01 4.5998e-01
27044.57 3.7444e-02 6.0803e-02 2.6577e-01 6.3599e-01
28744.18 9.9524e-03 2.8202e-02 1.9318e-01 7.6867e-01
30520.16 3.8399e-03 1.5643e-02 1.4776e-01 8.3276e-01
32243.50 2.0098e-04 9.2001e-03 1.2776e-01 8.6284e-01
33773.01 1.2908e-05 3.6856e-03 1.1313e-01 8.8317e-01
35108.48 2.6648e-04 4.0568e-03 7.7316e-02 9.1836e-01
36326.30 1.6962e-04 2.1041e-03 5.6077e-02 9.4165e-01
37486.70 6.3636e-05 1.1071e-03 4.0843e-02 9.5799e-01
38628.25 2.5581e-05 6.0744e-04 3.0352e-02 9.6902e-01
39768.62 1.0705e-05 3.4227e-04 2.2806e-02 9.7684e-01
40915.31 4.5184e-06 1.9312e-04 1.7147e-02 9.8266e-01
42074.51 1.8980e-06 1.0857e-04 1.2868e-02 9.8702e-01
43252.44 7.9130e-07 6.0655e-05 9.6289e-03 9.9031e-01
44454.05 3.7334e-07 3.6767e-05 7.5018e-03 9.9246e-01
45683.04 1.5215e-07 2.0209e-05 5.5694e-03 9.9441e-01
46941.68 6.1511e-08 1.1038e-05 4.1208e-03 9.9587e-01
48230.81 2.4737e-08 6.0044e-06 3.0430e-03 9.9695e-01
49550.29 9.8757e-09 3.2455e-06 2.2418e-03 9.9775e-01
50899.37 2.6106e-10 1.7552e-06 1.6510e-03 9.9835e-01
52276.86 3.2825e-11 9.4566e-07 1.2172e-03 9.9878e-01
53681.16 9.1634e-12 5.1184e-07 8.9826e-04 9.9910e-01
55110.21 4.5546e-12 2.7713e-07 6.6413e-04 9.9934e-01
56561.17 1.9421e-12 1.5132e-07 4.9208e-04 9.9951e-01
58030.00 4.6681e-14 6.1698e-08 3.4720e-04 9.9965e-01
59510.42 1.7306e-11 4.5544e-08 2.7414e-04 9.9973e-01
60993.45 9.0506e-15 1.7947e-08 1.8778e-04 9.9981e-01
62466.44 8.0909e-16 6.7916e-09 1.2498e-04 9.9988e-01
63912.69 1.2212e-12 4.2093e-09 9.7583e-05 9.9990e-01
65311.62 1.2024e-14 4.9812e-09 9.2937e-05 9.9991e-01
66639.26 3.3722e-13 3.2301e-09 7.4338e-05 9.9993e-01
67870.77 1.7866e-13 2.1055e-09 6.0246e-05 9.9994e-01
68864.47 8.2718e-18 5.6102e-11 2.4261e-06 1.0000e+00
69459.55 1.6012e-18 2.4634e-11 1.2910e-06 1.0000e+00
69744.99 3.0904e-17 6.9584e-10 3.8521e-05 9.9996e-01
69888.26 2.8420e-14 6.6778e-10 3.7764e-05 9.9996e-01
69959.62 2.4129e-14 6.5429e-10 3.7384e-05 9.9996e-01
69991.15 1.3300e-16 6.4810e-10 3.7203e-05 9.9996e-01
69999.53 2.2247e-14 6.4329e-10 3.7199e-05 9.9996e-01
#TIME: 284.55
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
425.78 7.0666e-01 1.8669e-01 8.2604e-02 2.4046e-02
857.79 6.1666e-01 2.6862e-01 8.7196e-02 2.7523e-02
878.44 7.1357e-01 1.8359e-01 7.9884e-02 2.2953e-02
917.72 6.7853e-01 2.1060e-01 8.4910e-02 2.5963e-02
973.04 7.5844e-01 1.3309e-01 8.4638e-02 2.3840e-02
1034.98 7.1210e-01 1.8016e-01 8.3469e-02 2.4273e-02
1099.97 6.8714e-01 2.0150e-01 8.5479e-02 2.5884e-02
1169.04 7.0668e-01 1.8568e-01 8.3086e-02 2.4553e-02
1242.44 7.0945e-01 1.7916e-01 8.6092e-02 2.5302e-02
1320.45 7.2003e-01 1.7634e-01 8.0336e-02 2.3296e-02
1403.37 7.5135e-01 1.4919e-01 7.7799e-02 2.1662e-02
1491.49 7.4712e-01 1.5659e-01 7.5598e-02 2.0694e-02
1585.14 7.5657e-01 1.4592e-01 7.6629e-02 2.0875e-02
1684.67 7.5273e-01 1.5082e-01 7.5785e-02 2.0665e-02
1790.45 7.6147e-01 1.3882e-01 7.8319e-02 2.1391e-02
1902.87 7.5507e-01 1.4305e-01 7.9820e-02 2.2066e-02
2022.36 7.3145e-01 1.5743e-01 8.6182e-02 2.4932e-02
2149.34 7.0981e-01 1.6744e-01 9.4171e-02 2.8573e-02
2284.30 6.8998e-01 1.7413e-01 1.0313e-01 3.2764e-02
2427.74 6.3205e-01 2.1814e-01 1.1178e-01 3.8042e-02
2580.18 5.5570e-01 2.8206e-01 1.1905e-01 4.3192e-02
2742.19 4.8242e-01 3.3924e-01 1.2873e-01 4.9609e-02
2914.37 3.5927e-01 4.3979e-01 1.4179e-01 5.9146e-02
3097.37 2.6730e-01 5.1735e-01 1.4984e-01 6.5515e-02
3291.85 1.5390e-01 6.1231e-01 1.6011e-01 7.3679e-02
3498.55 1.0852e-01 6.7022e-01 1.5187e-01 6.9392e-02
3718.23 1.5573e-01 6.7508e-01 1.1922e-01 4.9967e-02
3951.70 1.7078e-01 6.7891e-01 1.0697e-01 4.3340e-02
4199.83 3.2477e-02 7.7716e-01 1.3169e-01 5.8679e-02
4463.54 2.8427e-02 7.5059e-01 1.5066e-01 7.0323e-02
4743.81 3.0156e-02 7.5006e-01 1.4995e-01 6.9831e-02
5041.68 3.3774e-02 7.4396e-01 1.5162e-01 7.0646e-02
5358.25 2.9518e-02 7.4218e-01 1.5513e-01 7.3175e-02
5694.70 4.3874e-02 7.3414e-01 1.5136e-01 7.0624e-02
6052.28 3.3959e-02 7.4944e-01 1.4802e-01 6.8591e-02
6432.31 4.3611e-02 7.3637e-01 1.5034e-01 6.9682e-02
6836.20 6.0514e-02 7.2320e-01 1.4800e-01 6.8285e-02
7265.45 5.6040e-02 7.2868e-01 1.4732e-01 6.7957e-02
7721.65 4.1199e-02 7.5125e-01 1.4243e-01 6.5125e-02
8206.56 4.0341e-02 7.5783e-01 1.3886e-01 6.2970e-02
8717.73 5.0460e-02 7.5908e-01 1.3186e-01 5.8600e-02
9214.74 4.4264e-02 7.8067e-01 1.2206e-01 5.3009e-02
9629.11 4.5446e-02 8.0616e-01 1.0468e-01 4.3716e-02
9954.11 7.6223e-02 7.8615e-01 9.7687e-02 3.9941e-02
10245.64 2.0285e-02 8.4008e-01 9.8901e-02 4.0736e-02
10541.49 2.5757e-02 8.4231e-01 9.3851e-02 3.8078e-02
10839.94 1.6338e-01 7.3723e-01 7.2385e-02 2.7004e-02
11119.11 1.2617e-01 7.7853e-01 6.9362e-02 2.5945e-02
11355.83 4.4557e-02 8.6981e-01 6.2295e-02 2.3337e-02
11539.81 1.8693e-01 7.4811e-01 4.8300e-02 1.6660e-02
11677.16 1.4511e-01 7.9370e-01 4.5501e-02 1.5688e-02
11784.05 3.4289e-01 6.0950e-01 3.6233e-02 1.1377e-02
11875.85 2.7343e-01 6.7580e-01 3.8335e-02 1.2438e-02
11963.37 9.9949e-02 8.3984e-01 4.4566e-02 1.5650e-02
12055.39 3.7891e-01 5.6829e-01 4.0194e-02 1.2605e-02
12170.41 9.1027e-02 8.3621e-01 5.3433e-02 1.9332e-02
12360.89 2.0988e-01 7.2039e-01 5.1682e-02 1.8044e-02
12670.46 4.2733e-02 8.7051e-01 6.2810e-02 2.3951e-02
13075.34 5.2148e-03 8.8996e-01 7.5022e-02 2.9804e-02
13530.52 2.1737e-02 8.5838e-01 8.5577e-02 3.4306e-02
14012.75 7.6632e-01 1.4595e-01 6.9392e-02 1.8334e-02
14508.81 1.7932e-01 6.7748e-01 1.0227e-01 4.0925e-02
15002.30 3.9372e-01 4.4371e-01 1.0808e-01 5.4486e-02
15475.29 1.1291e-02 8.0057e-01 1.1790e-01 7.0236e-02
15923.68 1.0426e-02 7.7174e-01 1.3020e-01 8.7636e-02
16355.64 2.0488e-02 8.1662e-01 1.1406e-01 4.8825e-02
16776.27 4.8732e-01 3.3006e-01 1.5226e-01 3.0364e-02
17183.14 4.3683e-01 4.3848e-01 9.1767e-02 3.2927e-02
17580.45 6.3653e-01 2.3551e-01 9.6602e-02 3.1358e-02
17990.34 1.4453e-01 6.8362e-01 1.2080e-01 5.1055e-02
18458.06 2.4155e-01 5.8525e-01 1.2291e-01 5.0294e-02
19084.69 4.9522e-02 6.9368e-01 1.7276e-01 8.4046e-02
19999.79 3.7237e-01 3.5781e-01 1.8257e-01 8.7247e-02
21193.46 4.7051e-04 5.4398e-01 2.7272e-01 1.8283e-01
22528.72 9.1945e-02 3.2502e-01 3.1855e-01 2.6448e-01
23943.32 2.3022e-02 2.3654e-01 3.3616e-01 4.0428e-01
25446.74 3.7485e-03 1.4088e-01 3.1188e-01 5.4350e-01
27044.57 2.5531e-03 7.6554e-02 2.6311e-01 6.5778e-01
28744.18 1.0557e-02 2.9255e-02 1.9615e-01 7.6404e-01
30520.16 3.5042e-03 1.4759e-02 1.4364e-01 8.3810e-01
32243.50 2.0772e-03 1.0530e-02 1.2246e-01 8.6493e-01
33773.01 1.0789e-03 7.0748e-03 1.0105e-01 8.9080e-01
35108.48 9.7783e-06 2.3308e-03 8.9132e-02 9.0853e-01
36326.30 5.3115e-06 1.3723e-03 6.4022e-02 9.3460e-01
37486.70 6.9736e-05 1.1772e-03 4.2060e-02 9.5669e-01
38628.25 2.8101e-05 6.4637e-04 3.1259e-02 9.6807e-01
39768.62 1.1795e-05 3.6440e-04 2.3504e-02 9.7612e-01
40915.31 4.9703e-06 2.0566e-04 1.7679e-02 9.8211e-01
42074.51 2.0892e-06 1.1568e-04 1.3277e-02 9.8661e-01
43252.44 8.7356e-07 6.4726e-05 9.9392e-03 9.9000e-01
44454.05 4.1370e-07 3.9333e-05 7.7535e-03 9.9221e-01
45683.04 1.6906e-07 2.1653e-05 5.7584e-03 9.9422e-01
46941.68 6.8338e-08 1.1824e-05 4.2618e-03 9.9573e-01
48230.81 2.7399e-08 6.4151e-06 3.1449e-03 9.9685e-01
49550.29 1.0943e-08 3.4693e-06 2.3190e-03 9.9768e-01
50899.37 4.3712e-09 1.8732e-06 1.7087e-03 9.9829e-01
52276.86 1.7422e-09 1.0092e-06 1.2590e-03 9.9874e-01
53681.16 6.9838e-10 5.4656e-07 9.2832e-04 9.9907e-01
55110.21 5.5804e-12 2.9595e-07 6.8618e-04 9.9931e-01
56561.17 6.4493e-13 6.3795e-08 3.9900e-04 9.9960e-01
58030.00 1.1915e-13 1.7545e-08 2.8349e-04 9.9972e-01
59510.42 1.4847e-13 2.3095e-08 2.3275e-04 9.9977e-01
60993.45 6.6982e-15 1.7902e-08 1.8975e-04 9.9981e-01
62466.44 3.5321e-12 1.5649e-08 1.6174e-04 9.9984e-01
63912.69 6.6673e-15 6.9267e-09 1.0169e-04 9.9990e-01
65311.62 9.8535e-15 1.2962e-09 3.8582e-05 9.9996e-01
66639.26 2.1938e-13 1.5436e-09 5.9586e-05 9.9994e-01
67870.77 9.1646e-18 7.0236e-11 2.6564e-06 1.0000e+00
68864.47 1.1022e-13 1.5196e-09 5.1284e-05 9.9995e-01
69459.55 8.7012e-14 1.2962e-09 4.7405e-05 9.9995e-01
69744.99 7.7154e-14 1.1959e-09 4.5547e-05 9.9995e-01
69888.26 7.2644e-14 1.1482e-09 4.4656e-05 9.9996e-01
69959.62 7.0458e-14 1.1249e-09 4.4205e-05 9.9996e-01
69991.15 6.9427e-14 1.1139e-09 4.3985e-05 9.9996e-01
69999.53 6.9449e-14 1.1139e-09 4.3984e-05 9.9996e-01
#TIME: 288.64
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
425.78 7.2142e-01 1.7148e-01 8.3155e-02 2.3945e-02
857.79 7.4032e-01 1.5174e-01 8.4044e-02 2.3895e-02
878.44 8.2427e-01 7.9757e-02 7.6197e-02 1.9778e-02
917.72 7.8497e-01 1.1683e-01 7.7551e-02 2.0651e-02
973.04 6.8351e-01 2.1451e-01 7.8752e-02 2.3225e-02
1034.98 7.1721e-01 1.7343e-01 8.4518e-02 2.4844e-02
1099.97 7.1814e-01 1.7856e-01 8.0338e-02 2.2959e-02
1169.04 7.6831e-01 1.2774e-01 8.1394e-02 2.2554e-02
1242.44 7.2618e-01 1.7071e-01 8.0331e-02 2.2779e-02
1320.45 7.3032e-01 1.6744e-01 7.9744e-02 2.2491e-02
1403.37 7.6793e-01 1.3568e-01 7.5967e-02 2.0426e-02
1491.49 7.4442e-01 1.5778e-01 7.6677e-02 2.1119e-02
1585.14 7.6626e-01 1.4109e-01 7.2991e-02 1.9657e-02
1684.67 7.5477e-01 1.5077e-01 7.4345e-02 2.0118e-02
1790.45 7.6772e-01 1.3636e-01 7.5610e-02 2.0304e-02
1902.87 7.6419e-01 1.3367e-01 8.0152e-02 2.1994e-02
2022.36 7.4211e-01 1.4954e-01 8.4346e-02 2.4002e-02
2149.34 7.2389e-01 1.5782e-01 9.1230e-02 2.7054e-02
2284.30 6.9237e-01 1.7270e-01 1.0246e-01 3.2469e-02
2427.74 6.3953e-01 2.1471e-01 1.0912e-01 3.6633e-02
2580.18 5.6250e-01 2.7708e-01 1.1794e-01 4.2486e-02
2742.19 4.4835e-01 3.4300e-01 1.4809e-01 6.0559e-02
2914.37 3.5108e-01 4.4692e-01 1.4235e-01 5.9646e-02
3097.37 2.7321e-01 5.1309e-01 1.4889e-01 6.4814e-02
3291.85 1.5689e-01 6.1133e-01 1.5890e-01 7.2890e-02
3498.55 1.0834e-01 6.7278e-01 1.5042e-01 6.8458e-02
3718.23 1.8301e-01 6.5187e-01 1.1680e-01 4.8312e-02
3951.70 1.6794e-01 6.8251e-01 1.0645e-01 4.3101e-02
4199.83 3.4608e-02 7.7425e-01 1.3221e-01 5.8926e-02
4463.54 2.3893e-02 7.5634e-01 1.4987e-01 6.9903e-02
4743.81 2.8696e-02 7.4905e-01 1.5141e-01 7.0840e-02
5041.68 2.4002e-02 7.5179e-01 1.5263e-01 7.1578e-02
5358.25 2.3252e-02 7.4412e-01 1.5781e-01 7.4811e-02
5694.70 5.6635e-02 7.1873e-01 1.5299e-01 7.1643e-02
6052.28 2.3695e-02 7.4825e-01 1.5489e-01 7.3170e-02
6432.31 3.8435e-02 7.3605e-01 1.5352e-01 7.1994e-02
6836.20 3.9334e-02 7.3908e-01 1.5112e-01 7.0463e-02
7265.45 4.2679e-02 7.4143e-01 1.4763e-01 6.8260e-02
7721.65 4.1502e-02 7.5091e-01 1.4236e-01 6.5223e-02
8206.56 3.7484e-02 7.6261e-01 1.3781e-01 6.2092e-02
8717.73 5.2077e-02 7.6065e-01 1.2975e-01 5.7518e-02
9214.74 3.8332e-02 7.9788e-01 1.1464e-01 4.9143e-02
9629.11 4.1502e-02 8.0722e-01 1.0680e-01 4.4478e-02
9954.11 5.6983e-02 7.9928e-01 1.0180e-01 4.1935e-02
10245.64 2.7205e-02 8.3704e-01 9.6298e-02 3.9454e-02
10541.49 3.3777e-02 8.3935e-01 9.0306e-02 3.6567e-02
10839.94 4.9901e-02 8.4166e-01 7.7938e-02 3.0499e-02
11119.11 6.9989e-02 8.2976e-01 7.2516e-02 2.7731e-02
11355.83 9.5153e-02 8.1967e-01 6.2170e-02 2.3004e-02
11539.81 2.0702e-01 7.2811e-01 4.8276e-02 1.6594e-02
11677.16 2.8728e-01 6.5844e-01 4.0936e-02 1.3347e-02
11784.05 4.4608e-01 5.1027e-01 3.3676e-02 9.9776e-03
11875.85 2.2327e-01 7.2304e-01 4.0302e-02 1.3386e-02
11963.37 8.0370e-01 1.6324e-01 2.7261e-02 5.7988e-03
12055.39 2.5502e-01 6.8854e-01 4.2309e-02 1.4130e-02
12170.41 3.6824e-01 5.6990e-01 4.6781e-02 1.5080e-02
12360.89 2.4631e-01 6.8552e-01 5.0683e-02 1.7486e-02
12670.46 2.9674e-02 8.8159e-01 6.4165e-02 2.4568e-02
13075.34 8.2483e-03 8.8748e-01 7.4669e-02 2.9602e-02
13530.52 3.4577e-02 8.4614e-01 8.5087e-02 3.4198e-02
14012.75 1.4975e-02 8.4769e-01 9.7192e-02 4.0148e-02
14508.81 2.7352e-02 7.9959e-01 1.1127e-01 6.1784e-02
15002.30 3.2407e-01 5.5529e-01 8.8450e-02 3.2189e-02
15475.29 3.4326e-01 5.4328e-01 8.3479e-02 2.9983e-02
15923.68 7.8539e-02 7.7642e-01 1.0277e-01 4.2269e-02
16355.64 2.9648e-01 5.1291e-01 1.2154e-01 6.9066e-02
16776.27 5.3361e-02 8.3615e-01 8.6857e-02 2.3629e-02
17183.14 5.3855e-01 3.4179e-01 8.9414e-02 3.0244e-02
17580.45 5.3747e-01 3.3038e-01 9.8136e-02 3.4015e-02
17990.34 5.8263e-03 8.0527e-01 1.3034e-01 5.8572e-02
18458.06 2.4129e-01 5.8310e-01 1.2358e-01 5.2027e-02
19084.69 5.0577e-02 7.1953e-01 1.5693e-01 7.2955e-02
19999.79 2.3167e-02 6.4793e-01 2.1218e-01 1.1672e-01
21193.46 2.1163e-01 3.3839e-01 2.6863e-01 1.8135e-01
22528.72 1.3572e-01 2.8478e-01 3.1102e-01 2.6848e-01
23943.32 4.1977e-02 1.9371e-01 3.3118e-01 4.3313e-01
25446.74 5.1739e-03 1.6583e-01 3.2240e-01 5.0659e-01
27044.57 1.1425e-04 1.0038e-01 3.3615e-01 5.6337e-01
28744.18 6.5160e-04 3.5140e-02 2.6025e-01 7.0396e-01
30520.16 3.7163e-03 1.5219e-02 1.4567e-01 8.3540e-01
32243.50 1.9161e-03 1.0128e-02 1.2003e-01 8.6792e-01
33773.01 1.1266e-03 7.2006e-03 1.0185e-01 8.8982e-01
35108.48 4.8686e-04 4.1906e-03 7.8375e-02 9.1695e-01
36326.30 1.7574e-05 2.0563e-03 6.2866e-02 9.3506e-01
37486.70 1.0684e-06 6.3358e-04 4.7470e-02 9.5190e-01
38628.25 6.3791e-07 3.7536e-04 3.4793e-02 9.6483e-01
39768.62 1.2962e-05 3.8789e-04 2.4232e-02 9.7537e-01
40915.31 5.4763e-06 2.1900e-04 1.8242e-02 9.8153e-01
42074.51 2.3093e-06 1.2347e-04 1.3709e-02 9.8617e-01
43252.44 9.6606e-07 6.9105e-05 1.0265e-02 9.8966e-01
44454.05 4.5774e-07 4.2014e-05 8.0086e-03 9.9195e-01
45683.04 1.8716e-07 2.3134e-05 5.9516e-03 9.9403e-01
46941.68 7.5799e-08 1.2648e-05 4.4065e-03 9.9558e-01
48230.81 3.0495e-08 6.8815e-06 3.2556e-03 9.9674e-01
49550.29 1.2206e-08 3.7248e-06 2.4005e-03 9.9760e-01
50899.37 4.8644e-09 2.0092e-06 1.7683e-03 9.9823e-01
52276.86 1.9405e-09 1.0835e-06 1.3028e-03 9.9870e-01
53681.16 7.7689e-10 5.8582e-07 9.6027e-04 9.9904e-01
55110.21 3.1271e-10 3.1823e-07 7.1032e-04 9.9929e-01
56561.17 1.8432e-13 1.2592e-07 4.8890e-04 9.9951e-01
58030.00 5.8703e-13 4.2197e-08 3.1031e-04 9.9969e-01
59510.42 1.1738e-13 1.8274e-08 2.1240e-04 9.9979e-01
60993.45 2.7493e-14 1.1600e-08 1.6718e-04 9.9983e-01
62466.44 6.5228e-15 7.2996e-09 1.3037e-04 9.9987e-01
63912.69 5.7844e-14 5.4839e-09 1.1044e-04 9.9989e-01
65311.62 2.4238e-14 5.7167e-09 9.9228e-05 9.9990e-01
66639.26 4.0989e-13 3.6664e-09 7.9208e-05 9.9992e-01
67870.77 8.8277e-18 7.0850e-11 2.6104e-06 1.0000e+00
68864.47 3.7305e-17 7.0000e-10 3.9256e-05 9.9996e-01
69459.55 5.6202e-19 1.2112e-11 7.3733e-07 1.0000e+00
69744.99 4.1024e-19 1.0721e-11 6.8016e-07 1.0000e+00
69888.26 2.8228e-17 5.5097e-10 3.5690e-05 9.9996e-01
69959.62 3.7134e-14 5.3132e-10 3.5296e-05 9.9996e-01
69991.15 3.1444e-14 5.2583e-10 3.5127e-05 9.9996e-01
69999.53 1.6751e-17 5.2600e-10 3.5122e-05 9.9996e-01
#TIME: 292.79
#NVEL: 115
#vel_mid[km/s] ni0 ni1 ni2 ni3
425.78 7.5578e-01 1.4523e-01 7.7551e-02 2.1437e-02
857.79 5.9221e-01 2.8397e-01 9.3477e-02 3.0336e-02
878.44 7.8242e-01 1.2398e-01 7.4121e-02 1.9485e-02
917.72 7.1829e-01 1.7478e-01 8.2978e-02 2.3953e-02
973.04 6.5591e-01 2.3119e-01 8.6371e-02 2.6527e-02
1034.98 7.3689e-01 1.6039e-01 8.0193e-02 2.2531e-02
1099.97 7.0321e-01 1.8781e-01 8.4105e-02 2.4877e-02
1169.04 7.6089e-01 1.3772e-01 7.9342e-02 2.2048e-02
1242.44 7.4691e-01 1.4876e-01 8.1497e-02 2.2833e-02
1320.45 7.4879e-01 1.5085e-01 7.8511e-02 2.1851e-02
1403.37 7.4931e-01 1.5068e-01 7.8242e-02 2.1772e-02
1491.49 7.8227e-01 1.2669e-01 7.2194e-02 1.8843e-02
1585.14 7.7508e-01 1.3155e-01 7.3823e-02 1.9541e-02
1684.67 7.5565e-01 1.4781e-01 7.5893e-02 2.0647e-02
1790.45 7.7487e-01 1.2814e-01 7.6510e-02 2.0483e-02
1902.87 7.5972e-01 1.3730e-01 8.0698e-02 2.2289e-02
2022.36 7.4915e-01 1.4391e-01 8.3430e-02 2.3514e-02
2149.34 7.2299e-01 1.6100e-01 8.9577e-02 2.6435e-02
2284.30 6.9046e-01 1.7861e-01 9.9633e-02 3.1292e-02
2427.74 6.3318e-01 2.2317e-01 1.0758e-01 3.6066e-02
2580.18 5.3335e-01 2.7935e-01 1.3557e-01 5.1725e-02
2742.19 5.5561e-01 2.6167e-01 1.3248e-01 5.0237e-02
2914.37 3.5870e-01 4.4193e-01 1.4075e-01 5.8624e-02
3097.37 2.7649e-01 5.1072e-01 1.4829e-01 6.4494e-02
3291.85 1.6681e-01 6.0350e-01 1.5767e-01 7.2030e-02
3498.55 1.1137e-01 6.7085e-01 1.4978e-01 6.7999e-02
3718.23 1.7569e-01 6.5906e-01 1.1681e-01 4.8444e-02
3951.70 1.6226e-01 6.8679e-01 1.0736e-01 4.3591e-02
