#NTIMES:     67
#NSTAGES:     8
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5           co6           co7
    3.963769E+03    1.0000E-99    6.3844E-08    7.1521E-02    9.2847E-01    8.3635E-06    1.2408E-18    1.0000E-99    1.0000E-99
    4.174018E+03    1.0000E-99    3.0314E-07    2.0461E-01    7.9539E-01    1.0226E-06    9.0838E-21    1.0000E-99    1.0000E-99
    4.395419E+03    1.0000E-99    1.0523E-06    4.4829E-01    5.5170E-01    1.0804E-07    9.4276E-23    1.0000E-99    1.0000E-99
    4.628563E+03    1.0000E-99    2.7441E-06    7.1745E-01    2.8254E-01    8.8699E-09    1.2648E-24    1.0000E-99    1.0000E-99
    4.874074E+03    1.0000E-99    6.0208E-06    8.9394E-01    1.0605E-01    5.1185E-10    1.1693E-26    1.0000E-99    1.0000E-99
    5.132608E+03    1.0000E-99    1.2348E-05    9.6807E-01    3.1914E-02    2.1643E-11    5.7250E-29    1.0000E-99    1.0000E-99
    5.404855E+03    1.0000E-99    2.5005E-05    9.9146E-01    8.5126E-03    7.4266E-13    1.4263E-31    1.0000E-99    1.0000E-99
    5.691543E+03    1.0000E-99    5.0779E-05    9.9782E-01    2.1331E-03    2.2312E-14    1.6760E-34    1.0000E-99    1.0000E-99
    5.993437E+03    1.0000E-99    1.0459E-04    9.9939E-01    5.0628E-04    5.8653E-16    1.0307E-37    1.0000E-99    1.0000E-99
    6.311345E+03    1.0000E-99    2.2244E-04    9.9967E-01    1.1100E-04    1.2633E-17    3.9896E-41    1.0000E-99    1.0000E-99
    6.646115E+03    1.0000E-99    4.9218E-04    9.9949E-01    2.2226E-05    2.1614E-19    1.0549E-44    1.0000E-99    1.0000E-99
    6.998642E+03    1.0000E-99    1.1219E-03    9.9887E-01    4.1540E-06    3.0859E-21    1.7215E-48    1.0000E-99    1.0000E-99
    7.369868E+03    1.0000E-99    2.6262E-03    9.9737E-01    7.3387E-07    3.8087E-23    1.5765E-52    1.0000E-99    1.0000E-99
    7.760785E+03    1.0000E-99    6.5262E-03    9.9347E-01    1.1525E-07    3.5201E-25    8.5171E-57    1.0000E-99    1.0000E-99
    8.172438E+03    1.0000E-99    1.8494E-02    9.8151E-01    1.3427E-08    1.5449E-27    5.3751E-61    1.0000E-99    1.0000E-99
    8.608405E+03    1.0000E-99    6.2030E-02    9.3797E-01    9.8541E-10    2.1810E-30    2.7517E-62    1.0000E-99    1.0000E-99
    9.009022E+03    1.0000E-99    1.9283E-01    8.0717E-01    6.0646E-11    2.2663E-33    1.9744E-63    1.0000E-99    1.0000E-99
    9.386480E+03    1.0000E-99    4.6393E-01    5.3607E-01    2.6976E-12    1.4952E-36    1.0740E-64    1.0000E-99    1.0000E-99
    9.748881E+03    1.0000E-99    7.6064E-01    2.3936E-01    7.4154E-14    5.3108E-40    3.6056E-66    1.0000E-99    1.0000E-99
    1.011718E+04    1.0000E-99    9.2309E-01    7.6905E-02    1.3396E-15    1.0808E-43    7.5663E-68    1.0000E-99    1.0000E-99
    1.049680E+04    1.0000E-99    9.7802E-01    2.1980E-02    2.2771E-17    2.2745E-47    1.4791E-69    1.0000E-99    1.0000E-99
    1.085828E+04    1.0000E-99    9.9376E-01    6.2433E-03    4.6801E-19    8.3813E-51    3.7076E-71    1.0000E-99    1.0000E-99
    1.118512E+04    1.0000E-99    9.9793E-01    2.0706E-03    1.5937E-20    8.9117E-54    1.6593E-72    1.0000E-99    1.0000E-99
    1.146130E+04    1.0000E-99    9.9930E-01    7.0322E-04    6.4360E-22    6.9079E-56    9.2797E-74    1.0000E-99    1.0000E-99
    1.169833E+04    1.0000E-99    9.9974E-01    2.6112E-04    3.4185E-23    2.7519E-56    6.6241E-75    1.0000E-99    1.0000E-99
    1.190098E+04    1.0000E-99    9.9987E-01    1.2869E-04    3.8663E-24    1.6429E-56    9.0081E-76    1.0000E-99    1.0000E-99
    1.209124E+04    1.0000E-99    9.9992E-01    8.2212E-05    9.3694E-25    1.1838E-56    2.4458E-76    1.0000E-99    1.0000E-99
    1.228442E+04    1.0000E-99    9.9993E-01    6.7690E-05    4.8288E-25    1.0463E-56    1.3448E-76    1.0000E-99    1.0000E-99
    1.250795E+04    1.0000E-99    9.9995E-01    5.2736E-05    1.8937E-25    8.6576E-57    5.5779E-77    1.0000E-99    1.0000E-99
    1.279183E+04    1.0000E-99    9.9997E-01    3.3282E-05    4.7353E-26    5.9063E-57    1.4974E-77    1.0000E-99    1.0000E-99
    1.313961E+04    1.0000E-99    9.9998E-01    1.6990E-05    6.6903E-27    3.2864E-57    2.2848E-78    1.0000E-99    1.0000E-99
    1.351700E+04    1.0000E-99    9.9999E-01    7.8788E-06    7.2784E-28    1.6493E-57    2.6636E-79    1.0000E-99    1.0000E-99
    1.390881E+04    1.0000E-99    1.0000E+00    3.6887E-06    8.4940E-29    8.3045E-58    3.3065E-80    1.0000E-99    1.0000E-99
    1.430720E+04    1.0000E-99    1.0000E+00    1.8138E-06    1.3741E-29    4.3903E-58    5.6711E-81    1.0000E-99    1.0000E-99
    1.470348E+04    1.0000E-99    1.0000E+00    8.8685E-07    1.9603E-30    2.3097E-58    8.6077E-82    1.0000E-99    1.0000E-99
    1.508611E+04    1.0000E-99    1.0000E+00    4.5196E-07    3.6977E-31    1.2848E-58    1.7548E-82    1.0000E-99    1.0000E-99
    1.544954E+04    1.0000E-99    1.0000E+00    2.4283E-07    9.4384E-32    7.7319E-59    4.9812E-83    1.0000E-99    1.0000E-99
    1.579466E+04    1.0000E-99    1.0000E+00    1.3375E-07    1.7188E-32    4.8880E-59    1.0367E-83    1.0000E-99    1.0000E-99
    1.612148E+04    1.0000E-99    1.0000E+00    8.0221E-08    4.9786E-33    3.4344E-59    3.5055E-84    1.0000E-99    1.0000E-99
    1.643628E+04    1.0000E-99    1.0000E+00    5.0172E-08    1.6268E-33    2.5771E-59    1.3688E-84    1.0000E-99    1.0000E-99
    1.674043E+04    1.0000E-99    1.0000E+00    3.1862E-08    4.9888E-34    2.0123E-59    5.1343E-85    1.0000E-99    1.0000E-99
    1.703348E+04    1.0000E-99    1.0000E+00    2.0358E-08    1.3588E-34    1.6183E-59    1.7480E-85    1.0000E-99    1.0000E-99
    1.731530E+04    1.0000E-99    1.0000E+00    1.3240E-08    3.9321E-35    1.3464E-59    6.4134E-86    1.0000E-99    1.0000E-99
    1.758714E+04    1.0000E-99    1.0000E+00    8.9553E-09    1.4580E-35    1.1747E-59    3.0262E-86    1.0000E-99    1.0000E-99
    1.785335E+04    1.0000E-99    1.0000E+00    6.2857E-09    7.0552E-36    1.0660E-59    1.8549E-86    1.0000E-99    1.0000E-99
    1.812046E+04    1.0000E-99    1.0000E+00    4.5284E-09    4.4141E-36    1.0038E-59    1.4708E-86    1.0000E-99    1.0000E-99
    1.839773E+04    1.0000E-99    1.0000E+00    3.2544E-09    3.2885E-36    9.3711E-60    1.3628E-86    1.0000E-99    1.0000E-99
    1.869436E+04    1.0000E-99    1.0000E+00    2.2700E-09    2.6486E-36    8.4594E-60    1.3368E-86    1.0000E-99    1.0000E-99
    1.902231E+04    1.0000E-99    1.0000E+00    1.5112E-09    2.3838E-36    7.3072E-60    1.4289E-86    1.0000E-99    1.0000E-99
    1.940099E+04    1.0000E-99    1.0000E+00    9.3486E-10    2.6146E-36    5.8719E-60    1.7815E-86    1.0000E-99    1.0000E-99
    1.985984E+04    1.0000E-99    1.0000E+00    5.2493E-10    5.5269E-36    4.2056E-60    3.9198E-86    1.0000E-99    1.0000E-99
    2.051367E+04    1.0000E-99    1.0000E+00    2.5177E-10    4.5673E-35    2.4461E-60    2.8883E-85    1.0000E-99    1.0000E-99
    2.147353E+04    1.0000E-99    1.0000E+00    1.4736E-10    3.9071E-34    1.2887E-60    1.6983E-84    1.0000E-99    1.0000E-99
    2.262026E+04    1.0000E-99    1.0000E+00    1.5637E-10    4.9269E-34    8.1774E-61    1.2652E-84    1.0000E-99    1.0000E-99
    2.382010E+04    1.0000E-99    1.0000E+00    1.1592E-10    3.7630E-35    3.7845E-61    5.8703E-86    1.0000E-99    1.0000E-99
    2.508358E+04    1.0000E-99    1.0000E+00    7.2324E-11    7.2576E-37    1.5359E-61    6.9516E-88    1.0000E-99    1.0000E-99
    2.641408E+04    1.0000E-99    1.0000E+00    4.4174E-11    7.6549E-39    6.7916E-62    4.4823E-90    1.0000E-99    1.0000E-99
    2.781515E+04    1.0000E-99    1.0000E+00    5.4943E-11    1.0984E-39    7.8936E-62    3.7101E-91    1.0000E-99    1.0000E-99
    2.929251E+04    1.0000E-99    1.0000E+00    1.4496E-10    1.3193E-39    1.8208E-61    2.4291E-91    1.0000E-99    1.0000E-99
    3.076934E+04    1.0000E-99    1.0000E+00    5.0288E-10    1.1252E-39    5.1322E-61    1.3619E-91    1.0000E-99    1.0000E-99
    3.212146E+04    1.0000E-99    1.0000E+00    1.5707E-09    4.9174E-40    1.3179E-60    2.3337E-91    1.0000E-99    1.0000E-99
    3.332966E+04    1.0000E-99    1.0000E+00    4.3709E-09    1.7016E-39    3.1476E-60    1.9977E-90    1.0000E-99    1.0000E-99
    3.439633E+04    1.0000E-99    1.0000E+00    1.2052E-08    1.7051E-38    7.6163E-60    1.8283E-89    1.0000E-99    1.0000E-99
    3.537082E+04    1.0000E-99    1.0000E+00    3.8460E-08    2.5982E-37    2.1512E-59    2.3972E-88    1.0000E-99    1.0000E-99
    3.627457E+04    1.0000E-99    1.0000E+00    1.2553E-07    4.4813E-36    6.3886E-59    3.6438E-87    1.0000E-99    1.0000E-99
    3.713977E+04    1.0000E-99    1.0000E+00    3.7549E-07    7.8676E-35    1.7928E-58    5.8697E-86    1.0000E-99    1.0000E-99
    3.798631E+04    1.0000E-99    1.0000E+00    9.3694E-07    1.3367E-33    4.3196E-58    9.5714E-85    1.0000E-99    1.0000E-99
    3.882736E+04    1.0000E-99    1.0000E+00    1.8923E-06    2.5873E-32    8.5758E-58    1.8136E-83    1.0000E-99    1.0000E-99
    3.966776E+04    1.0000E-99    1.0000E+00    3.2380E-06    4.9807E-31    1.4486E-57    3.4087E-82    1.0000E-99    1.0000E-99
    4.050769E+04    1.0000E-99    1.0000E+00    4.8513E-06    7.5738E-30    2.1887E-57    5.0699E-81    1.0000E-99    1.0000E-99
    4.135045E+04    1.0000E-99    9.9999E-01    6.7692E-06    7.8688E-29    3.0799E-57    5.1921E-80    1.0000E-99    1.0000E-99
    4.219728E+04    1.0000E-99    9.9999E-01    9.1291E-06    5.9180E-28    4.1717E-57    3.8813E-79    1.0000E-99    1.0000E-99
    4.305109E+04    1.0000E-99    9.9999E-01    1.1092E-05    3.2921E-27    5.1215E-57    2.1572E-78    1.0000E-99    1.0000E-99
    4.391509E+04    1.0000E-99    9.9999E-01    1.2514E-05    1.3951E-26    5.8478E-57    9.1724E-78    1.0000E-99    1.0000E-99
    4.478992E+04    1.0000E-99    9.9999E-01    1.4524E-05    4.6233E-26    6.8522E-57    3.0618E-77    1.0000E-99    1.0000E-99
    4.567735E+04    1.0000E-99    9.9998E-01    1.6436E-05    1.2381E-25    7.8307E-57    8.2898E-77    1.0000E-99    1.0000E-99
    4.657716E+04    1.0000E-99    9.9998E-01    1.8464E-05    2.7922E-25    8.8828E-57    1.8980E-76    1.0000E-99    1.0000E-99
    4.705842E+04    1.0000E-99    9.9998E-01    1.9569E-05    4.0378E-25    9.4657E-57    2.7727E-76    1.0000E-99    1.0000E-99
    4.730090E+04    1.0000E-99    9.9998E-01    2.0128E-05    4.7917E-25    9.7640E-57    3.3094E-76    1.0000E-99    1.0000E-99
    4.742262E+04    1.0000E-99    9.9998E-01    2.0409E-05    5.2003E-25    9.9148E-57    3.6023E-76    1.0000E-99    1.0000E-99
    4.748359E+04    1.0000E-99    9.9998E-01    2.0550E-05    5.4126E-25    9.9906E-57    3.7551E-76    1.0000E-99    1.0000E-99
    4.751258E+04    1.0000E-99    9.9998E-01    2.0617E-05    5.5154E-25    1.0027E-56    3.8293E-76    1.0000E-99    1.0000E-99
    4.751411E+04    1.0000E-99    9.9998E-01    2.0620E-05    5.5208E-25    1.0029E-56    3.8332E-76    1.0000E-99    1.0000E-99
#TIME:    18.720
#NVEL: 105
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5           co6           co7
    8.484662E+02    1.0000E-99    2.1165E-11    3.4439E-04    9.6546E-01    3.4200E-02    2.0903E-09    1.0000E-99    1.0000E-99
    8.532909E+02    1.0000E-99    2.1171E-11    3.4440E-04    9.6546E-01    3.4200E-02    2.0931E-09    1.0000E-99    1.0000E-99
    8.679301E+02    1.0000E-99    2.1169E-11    3.4432E-04    9.6544E-01    3.4212E-02    2.0949E-09    1.0000E-99    1.0000E-99
    8.979664E+02    1.0000E-99    2.1148E-11    3.4406E-04    9.6541E-01    3.4248E-02    2.0999E-09    1.0000E-99    1.0000E-99
    9.489627E+02    1.0000E-99    2.1049E-11    3.4297E-04    9.6526E-01    3.4400E-02    2.1212E-09    1.0000E-99    1.0000E-99
    1.001620E+03    1.0000E-99    2.0865E-11    3.4098E-04    9.6498E-01    3.4676E-02    2.1607E-09    1.0000E-99    1.0000E-99
    1.057255E+03    1.0000E-99    2.0616E-11    3.3823E-04    9.6459E-01    3.5070E-02    2.2176E-09    1.0000E-99    1.0000E-99
    1.115980E+03    1.0000E-99    2.0299E-11    3.3467E-04    9.6406E-01    3.5601E-02    2.3129E-09    1.0000E-99    1.0000E-99
    1.177967E+03    1.0000E-99    1.9959E-11    3.3064E-04    9.6342E-01    3.6252E-02    2.4929E-09    1.0000E-99    1.0000E-99
    1.243397E+03    1.0000E-99    1.9939E-11    3.2902E-04    9.6295E-01    3.6726E-02    2.6819E-09    1.0000E-99    1.0000E-99
    1.312461E+03    1.0000E-99    2.0563E-11    3.3237E-04    9.6289E-01    3.6775E-02    2.9708E-09    1.0000E-99    1.0000E-99
    1.385361E+03    1.0000E-99    2.1590E-11    3.3863E-04    9.6309E-01    3.6576E-02    3.2008E-09    1.0000E-99    1.0000E-99
    1.462311E+03    1.0000E-99    2.2562E-11    3.4409E-04    9.6317E-01    3.6483E-02    3.4118E-09    1.0000E-99    1.0000E-99
    1.543535E+03    1.0000E-99    2.2887E-11    3.4441E-04    9.6276E-01    3.6898E-02    3.7793E-09    1.0000E-99    1.0000E-99
    1.629270E+03    1.0000E-99    2.2331E-11    3.3807E-04    9.6168E-01    3.7980E-02    4.5323E-09    1.0000E-99    1.0000E-99
    1.719768E+03    1.0000E-99    2.1764E-11    3.3204E-04    9.6068E-01    3.8983E-02    5.5437E-09    1.0000E-99    1.0000E-99
    1.815292E+03    1.0000E-99    2.1310E-11    3.2759E-04    9.5999E-01    3.9686E-02    6.9477E-09    1.0000E-99    1.0000E-99
    1.916122E+03    1.0000E-99    2.1054E-11    3.2607E-04    9.5992E-01    3.9753E-02    8.6305E-09    1.0000E-99    1.0000E-99
    2.022553E+03    1.0000E-99    2.1618E-11    3.3329E-04    9.6132E-01    3.8345E-02    1.0030E-08    1.0000E-99    1.0000E-99
    2.134895E+03    1.0000E-99    2.3612E-11    3.5481E-04    9.6465E-01    3.4994E-02    1.1110E-08    1.0000E-99    1.0000E-99
    2.253478E+03    1.0000E-99    2.8204E-11    4.0069E-04    9.7020E-01    2.9397E-02    1.1206E-08    1.0000E-99    1.0000E-99
    2.378647E+03    1.0000E-99    3.7752E-11    4.8797E-04    9.7738E-01    2.2131E-02    1.0439E-08    1.0000E-99    1.0000E-99
    2.510768E+03    1.0000E-99    5.8674E-11    6.5611E-04    9.8498E-01    1.4361E-02    8.5456E-09    1.0000E-99    1.0000E-99
    2.650229E+03    1.0000E-99    1.0827E-10    9.8900E-04    9.9119E-01    7.8242E-03    6.0981E-09    1.0000E-99    1.0000E-99
    2.797435E+03    1.0000E-99    2.3848E-10    1.6853E-03    9.9479E-01    3.5253E-03    3.5400E-09    1.0000E-99    1.0000E-99
    2.952818E+03    1.0000E-99    5.9424E-10    3.1583E-03    9.9545E-01    1.3879E-03    1.7542E-09    1.0000E-99    1.0000E-99
    3.116832E+03    1.0000E-99    1.5878E-09    6.2805E-03    9.9318E-01    5.3869E-04    8.2025E-10    1.0000E-99    1.0000E-99
    3.289956E+03    1.0000E-99    4.8524E-09    1.3587E-02    9.8619E-01    2.2625E-04    3.7340E-10    1.0000E-99    1.0000E-99
    3.472696E+03    1.0000E-99    2.0177E-08    3.5195E-02    9.6471E-01    9.7687E-05    1.4814E-10    1.0000E-99    1.0000E-99
    3.665586E+03    1.0000E-99    1.2522E-07    1.1553E-01    8.8443E-01    3.6827E-05    4.7989E-11    1.0000E-99    1.0000E-99
    3.869191E+03    1.0000E-99    8.3306E-07    3.7562E-01    6.2437E-01    1.0498E-05    1.3325E-11    1.0000E-99    1.0000E-99
    4.084104E+03    1.0000E-99    3.0918E-06    7.2832E-01    2.7168E-01    2.4452E-06    3.4824E-12    1.0000E-99    1.0000E-99
    4.310955E+03    1.0000E-99    6.5786E-06    9.0078E-01    9.9212E-02    6.4891E-07    9.7465E-13    1.0000E-99    1.0000E-99
    4.550407E+03    1.0000E-99    1.1815E-05    9.6019E-01    3.9799E-02    1.9647E-07    2.5950E-13    1.0000E-99    1.0000E-99
    4.803158E+03    1.0000E-99    2.1626E-05    9.8199E-01    1.7993E-02    6.2306E-08    6.1207E-14    1.0000E-99    1.0000E-99
    5.069949E+03    1.0000E-99    4.1337E-05    9.9031E-01    9.6529E-03    2.1811E-08    1.4103E-14    1.0000E-99    1.0000E-99
    5.351559E+03    1.0000E-99    8.0931E-05    9.9344E-01    6.4808E-03    9.3242E-09    3.7295E-15    1.0000E-99    1.0000E-99
    5.648810E+03    1.0000E-99    1.6219E-04    9.9461E-01    5.2296E-03    4.7470E-09    1.1156E-15    1.0000E-99    1.0000E-99
    5.962572E+03    1.0000E-99    3.3395E-04    9.9493E-01    4.7397E-03    2.7515E-09    3.6324E-16    1.0000E-99    1.0000E-99
    6.293762E+03    1.0000E-99    7.0372E-04    9.9483E-01    4.4677E-03    1.6879E-09    1.1763E-16    1.0000E-99    1.0000E-99
    6.643348E+03    1.0000E-99    1.4919E-03    9.9402E-01    4.4901E-03    1.2321E-09    4.6240E-17    1.0000E-99    1.0000E-99
    7.012352E+03    1.0000E-99    3.2592E-03    9.9235E-01    4.3871E-03    9.4011E-10    2.0435E-17    1.0000E-99    1.0000E-99
    7.401852E+03    1.0000E-99    7.7040E-03    9.8814E-01    4.1571E-03    7.6923E-10    1.3772E-17    1.0000E-99    1.0000E-99
    7.812987E+03    1.0000E-99    2.0779E-02    9.7544E-01    3.7834E-03    6.8252E-10    1.6333E-17    1.0000E-99    1.0000E-99
    8.246072E+03    1.0000E-99    6.3685E-02    9.3297E-01    3.3418E-03    7.0029E-10    2.9281E-17    1.0000E-99    1.0000E-99
    8.671388E+03    1.0000E-99    1.9039E-01    8.0682E-01    2.7835E-03    8.0446E-10    6.1934E-17    1.0000E-99    1.0000E-99
    9.054767E+03    1.0000E-99    4.4109E-01    5.5698E-01    1.9345E-03    8.0434E-10    1.0423E-16    1.0000E-99    1.0000E-99
    9.404200E+03    1.0000E-99    7.1448E-01    2.8452E-01    9.9971E-04    5.2205E-10    9.1546E-17    1.0000E-99    1.0000E-99
    9.743714E+03    1.0000E-99    8.7840E-01    1.2119E-01    4.0881E-04    2.0176E-10    3.4426E-17    1.0000E-99    1.0000E-99
    1.008729E+04    1.0000E-99    9.4182E-01    5.7982E-02    1.9668E-04    7.2111E-11    9.0810E-18    1.0000E-99    1.0000E-99
    1.043887E+04    1.0000E-99    9.6611E-01    3.3781E-02    1.1135E-04    2.4679E-11    1.8297E-18    1.0000E-99    1.0000E-99
    1.078644E+04    1.0000E-99    9.8006E-01    1.9884E-02    5.5648E-05    5.7087E-12    1.8888E-19    1.0000E-99    1.0000E-99
    1.111073E+04    1.0000E-99    9.8494E-01    1.5023E-02    3.8987E-05    2.1521E-12    3.7369E-20    1.0000E-99    1.0000E-99
    1.139840E+04    1.0000E-99    9.8785E-01    1.2121E-02    2.7842E-05    7.9637E-13    7.1029E-21    1.0000E-99    1.0000E-99
    1.165044E+04    1.0000E-99    9.9029E-01    9.6869E-03    1.8347E-05    2.6141E-13    1.1741E-21    1.0000E-99    1.0000E-99
    1.186696E+04    1.0000E-99    9.9051E-01    9.4767E-03    1.7647E-05    1.9986E-13    7.2453E-22    1.0000E-99    1.0000E-99
    1.206338E+04    1.0000E-99    9.8978E-01    1.0198E-02    2.0428E-05    2.4493E-13    9.4855E-22    1.0000E-99    1.0000E-99
    1.225725E+04    1.0000E-99    9.8645E-01    1.3509E-02    3.5820E-05    7.1430E-13    4.5717E-21    1.0000E-99    1.0000E-99
    1.247616E+04    1.0000E-99    9.8174E-01    1.8197E-02    6.4970E-05    2.2540E-12    2.4753E-20    1.0000E-99    1.0000E-99
    1.275376E+04    1.0000E-99    9.7735E-01    2.2555E-02    9.9806E-05    5.1548E-12    8.3266E-20    1.0000E-99    1.0000E-99
    1.309614E+04    1.0000E-99    9.7300E-01    2.6859E-02    1.4148E-04    1.0142E-11    2.2484E-19    1.0000E-99    1.0000E-99
    1.347279E+04    1.0000E-99    9.6934E-01    3.0475E-02    1.8221E-04    1.6593E-11    4.6374E-19    1.0000E-99    1.0000E-99
    1.386570E+04    1.0000E-99    9.6496E-01    3.4803E-02    2.3825E-04    2.7974E-11    9.9864E-19    1.0000E-99    1.0000E-99
    1.426843E+04    1.0000E-99    9.6253E-01    3.7196E-02    2.7360E-04    3.6066E-11    1.4428E-18    1.0000E-99    1.0000E-99
    1.467051E+04    1.0000E-99    9.6062E-01    3.9077E-02    3.0359E-04    4.2700E-11    1.8208E-18    1.0000E-99    1.0000E-99
    1.505996E+04    1.0000E-99    9.5341E-01    4.6166E-02    4.2569E-04    8.0314E-11    4.4933E-18    1.0000E-99    1.0000E-99
    1.542777E+04    1.0000E-99    9.5693E-01    4.2705E-02    3.6605E-04    5.5341E-11    2.5244E-18    1.0000E-99    1.0000E-99
    1.577076E+04    1.0000E-99    9.5273E-01    4.6827E-02    4.4281E-04    7.5450E-11    3.8238E-18    1.0000E-99    1.0000E-99
    1.609690E+04    1.0000E-99    9.4650E-01    5.2928E-02    5.7045E-04    1.1543E-10    6.7770E-18    1.0000E-99    1.0000E-99
    1.640904E+04    1.0000E-99    9.4448E-01    5.4903E-02    6.1955E-04    1.2253E-10    6.9582E-18    1.0000E-99    1.0000E-99
    1.670962E+04    1.0000E-99    9.4798E-01    5.1470E-02    5.4990E-04    8.3676E-11    3.6943E-18    1.0000E-99    1.0000E-99
    1.699954E+04    1.0000E-99    9.4617E-01    5.3237E-02    5.9170E-04    8.4116E-11    3.4130E-18    1.0000E-99    1.0000E-99
    1.727768E+04    1.0000E-99    9.4608E-01    5.3328E-02    5.9640E-04    7.2623E-11    2.4924E-18    1.0000E-99    1.0000E-99
    1.754521E+04    1.0000E-99    9.4317E-01    5.6168E-02    6.6462E-04    7.6991E-11    2.4410E-18    1.0000E-99    1.0000E-99
    1.780638E+04    1.0000E-99    9.3647E-01    6.2696E-02    8.3185E-04    1.0468E-10    3.4156E-18    1.0000E-99    1.0000E-99
    1.806654E+04    1.0000E-99    9.2996E-01    6.9020E-02    1.0183E-03    1.3484E-10    4.3595E-18    1.0000E-99    1.0000E-99
    1.833321E+04    1.0000E-99    9.2529E-01    7.3529E-02    1.1766E-03    1.5241E-10    4.5578E-18    1.0000E-99    1.0000E-99
    1.861548E+04    1.0000E-99    9.1446E-01    8.3976E-02    1.5617E-03    2.4112E-10    7.7919E-18    1.0000E-99    1.0000E-99
    1.892214E+04    1.0000E-99    9.0797E-01    9.0164E-02    1.8628E-03    2.9716E-10    9.0980E-18    1.0000E-99    1.0000E-99
    1.926347E+04    1.0000E-99    9.0247E-01    9.5332E-02    2.1990E-03    3.5570E-10    9.9338E-18    1.0000E-99    1.0000E-99
    1.966598E+04    1.0000E-99    8.9098E-01    1.0608E-01    2.9400E-03    5.7503E-10    1.6302E-17    1.0000E-99    1.0000E-99
    2.017043E+04    1.0000E-99    8.7323E-01    1.2239E-01    4.3881E-03    1.2338E-09    3.8271E-17    1.0000E-99    1.0000E-99
    2.091089E+04    1.0000E-99    8.5106E-01    1.4181E-01    7.1317E-03    3.3548E-09    1.0719E-16    1.0000E-99    1.0000E-99
    2.205428E+04    1.0000E-99    8.5336E-01    1.3779E-01    8.8484E-03    5.1938E-09    8.8986E-17    1.0000E-99    1.0000E-99
    2.327928E+04    1.0000E-99    9.0609E-01    8.9647E-02    4.2654E-03    8.1697E-10    2.0589E-18    1.0000E-99    1.0000E-99
    2.457232E+04    1.0000E-99    9.2151E-01    7.5326E-02    3.1607E-03    3.5701E-10    2.6299E-19    1.0000E-99    1.0000E-99
    2.593719E+04    1.0000E-99    9.3622E-01    6.1679E-02    2.1023E-03    1.1657E-10    2.6550E-20    1.0000E-99    1.0000E-99
    2.737786E+04    1.0000E-99    9.4691E-01    5.1673E-02    1.4160E-03    4.0394E-11    3.4212E-21    1.0000E-99    1.0000E-99
    2.889729E+04    1.0000E-99    9.5566E-01    4.3357E-02    9.7834E-04    1.6560E-11    6.2155E-22    1.0000E-99    1.0000E-99
    3.036026E+04    1.0000E-99    9.6300E-01    3.6352E-02    6.4644E-04    6.2507E-12    1.0983E-22    1.0000E-99    1.0000E-99
    3.169579E+04    1.0000E-99    9.7030E-01    2.9314E-02    3.8612E-04    1.9326E-12    1.5751E-23    1.0000E-99    1.0000E-99
    3.290102E+04    1.0000E-99    9.7672E-01    2.3053E-02    2.2407E-04    5.9113E-13    2.3596E-24    1.0000E-99    1.0000E-99
    3.398512E+04    1.0000E-99    9.8130E-01    1.8562E-02    1.3976E-04    2.1958E-13    4.7820E-25    1.0000E-99    1.0000E-99
    3.496762E+04    1.0000E-99    9.8384E-01    1.6055E-02    1.0239E-04    1.1774E-13    1.6001E-25    1.0000E-99    1.0000E-99
    3.586291E+04    1.0000E-99    9.8504E-01    1.4871E-02    8.6862E-05    8.7066E-14    8.1772E-26    1.0000E-99    1.0000E-99
    3.671605E+04    1.0000E-99    9.8556E-01    1.4356E-02    8.0329E-05    7.7000E-14    5.2330E-26    1.0000E-99    1.0000E-99
    3.754095E+04    1.0000E-99    9.8580E-01    1.4126E-02    7.7235E-05    7.2694E-14    3.6291E-26    1.0000E-99    1.0000E-99
    3.835855E+04    1.0000E-99    9.8601E-01    1.3915E-02    7.4380E-05    6.7420E-14    2.4424E-26    1.0000E-99    1.0000E-99
    3.917294E+04    1.0000E-99    9.8631E-01    1.3616E-02    7.0709E-05    5.8809E-14    1.4831E-26    1.0000E-99    1.0000E-99
    3.959765E+04    1.0000E-99    9.8659E-01    1.3343E-02    6.7670E-05    4.9559E-14    9.6432E-27    1.0000E-99    1.0000E-99
    3.981173E+04    1.0000E-99    9.8664E-01    1.3296E-02    6.7106E-05    4.2780E-14    6.9791E-27    1.0000E-99    1.0000E-99
    3.991921E+04    1.0000E-99    9.8664E-01    1.3294E-02    6.7099E-05    3.7751E-14    5.4527E-27    1.0000E-99    1.0000E-99
    3.997305E+04    1.0000E-99    9.8666E-01    1.3269E-02    6.6950E-05    3.4091E-14    4.5192E-27    1.0000E-99    1.0000E-99
