#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
11355.83 2.9921e-01 6.8400e-01 1.6775e-02 1.7946e-05
11539.81 4.0865e-01 5.7888e-01 1.2460e-02 1.1324e-05
11677.16 3.9276e-01 5.9633e-01 1.0898e-02 8.9542e-06
11784.05 3.6093e-01 6.2754e-01 1.1524e-02 8.7123e-06
11875.85 3.2125e-01 6.6649e-01 1.2253e-02 8.9460e-06
11963.37 3.0994e-01 6.7859e-01 1.1461e-02 9.0047e-06
12055.39 2.3519e-01 7.4850e-01 1.6294e-02 1.4123e-05
12170.41 3.5909e-01 6.2481e-01 1.6082e-02 1.7391e-05
12360.89 3.0312e-02 9.4104e-01 2.8622e-02 2.8221e-05
12670.46 3.0304e-03 9.3629e-01 6.0608e-02 7.3725e-05
13075.34 1.3036e-03 9.0727e-01 9.1298e-02 1.3293e-04
13530.52 1.1713e-03 9.1587e-01 8.2817e-02 1.4108e-04
14012.75 6.6756e-04 8.9160e-01 1.0753e-01 2.0593e-04
14508.81 5.5607e-04 8.5684e-01 1.4222e-01 3.8634e-04
15002.30 1.0669e-03 9.4599e-01 5.2818e-02 1.2162e-04
15475.29 2.0209e-03 9.1945e-01 7.8392e-02 1.3356e-04
15923.68 2.1376e-03 9.4287e-01 5.4843e-02 1.5474e-04
16355.64 1.5400e-03 9.6190e-01 3.6449e-02 1.1487e-04
16776.27 9.0437e-04 8.9364e-01 1.0519e-01 2.6083e-04
17183.14 9.7010e-04 8.9733e-01 1.0145e-01 2.4756e-04
17580.45 1.0108e-03 9.0193e-01 9.6815e-02 2.4501e-04
17990.34 6.8100e-04 8.7445e-01 1.2451e-01 3.5125e-04
18458.06 1.0155e-03 9.2036e-01 7.8350e-02 2.7452e-04
19084.69 1.0464e-03 9.1191e-01 8.6693e-02 3.5026e-04
19999.79 4.8978e-04 8.0518e-01 1.9318e-01 1.1489e-03
21193.46 2.4421e-04 8.2492e-01 1.7286e-01 1.9728e-03
22528.72 1.0524e-04 6.7476e-01 3.1981e-01 5.3271e-03
23943.32 9.5349e-05 3.2763e-01 6.5753e-01 1.4741e-02
25446.74 1.5220e-04 6.5183e-01 3.3387e-01 1.4142e-02
27044.57 3.1102e-05 1.9761e-01 7.6340e-01 3.8963e-02
28744.18 1.9327e-05 3.9855e-01 5.4050e-01 6.0932e-02
30520.16 9.5067e-06 2.8441e-01 6.0747e-01 1.0811e-01
32243.50 7.1964e-06 2.2886e-01 6.2748e-01 1.4365e-01
33773.01 7.6677e-06 1.9173e-01 6.3356e-01 1.7470e-01
35108.48 2.5646e-06 1.4457e-01 6.2778e-01 2.2765e-01
36326.30 4.1763e-06 9.9500e-02 5.9911e-01 3.0139e-01
37486.70 1.3011e-06 6.5521e-02 5.4959e-01 3.8489e-01
38628.25 3.4689e-07 4.3305e-02 4.9098e-01 4.6572e-01
39768.62 1.6189e-07 2.8468e-02 4.2945e-01 5.4208e-01
40915.31 8.9908e-08 1.8384e-02 3.6728e-01 6.1434e-01
42074.51 5.7161e-08 1.1594e-02 3.0695e-01 6.8145e-01
43252.44 2.3225e-08 7.1662e-03 2.5138e-01 7.4146e-01
44454.05 3.8015e-09 9.3608e-04 2.1049e-01 7.8857e-01
45683.04 1.7277e-09 1.6805e-04 1.6664e-01 8.3319e-01
46941.68 7.4220e-10 9.1100e-05 1.2992e-01 8.6999e-01
48230.81 2.4788e-10 4.6855e-05 1.0009e-01 8.9986e-01
49550.29 3.8042e-11 3.6945e-05 7.6465e-02 9.2350e-01
50899.37 2.7674e-11 5.2899e-05 5.7968e-02 9.4198e-01
52276.86 7.0240e-11 1.7048e-04 4.3754e-02 9.5608e-01
53681.16 2.5900e-11 9.5827e-05 3.2913e-02 9.6699e-01
55110.21 1.0004e-11 5.3855e-05 2.4745e-02 9.7520e-01
56561.17 4.8512e-12 3.0296e-05 1.8598e-02 9.8137e-01
58030.00 7.1351e-12 1.7245e-05 1.3992e-02 9.8599e-01
59510.42 1.0021e-10 9.7451e-06 1.0562e-02 9.8943e-01
60993.45 3.6014e-11 5.6344e-06 8.0307e-03 9.9196e-01
62466.44 6.4542e-12 3.3435e-06 6.1456e-03 9.9385e-01
63912.69 1.4267e-14 7.4770e-08 9.9769e-04 9.9900e-01
65311.62 5.6593e-15 4.1322e-08 7.3603e-04 9.9926e-01
66639.26 1.1600e-16 3.5223e-09 2.1817e-04 9.9978e-01
67870.77 2.3079e-17 1.2173e-09 1.2813e-04 9.9987e-01
68864.47 1.0915e-17 9.0620e-10 1.1032e-04 9.9989e-01
69459.55 1.5863e-17 9.6876e-10 1.1359e-04 9.9989e-01
69744.99 1.0591e-16 2.9880e-09 1.9817e-04 9.9980e-01
69888.26 3.9687e-16 7.0388e-09 3.0250e-04 9.9970e-01
69959.62 7.2974e-16 1.0381e-08 3.6677e-04 9.9963e-01
69991.15 7.1780e-16 1.0277e-08 3.6486e-04 9.9964e-01
69999.53 7.1640e-16 1.0277e-08 3.6493e-04 9.9964e-01
#TIME: 276.54
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 3.3844e-02 9.3708e-01 2.9006e-02 7.3132e-05
857.79 1.8106e-02 9.5221e-01 2.9609e-02 7.5671e-05
878.44 1.4823e-01 8.2680e-01 2.4907e-02 6.1847e-05
917.72 2.8623e-02 9.4137e-01 2.9931e-02 7.3513e-05
973.04 3.9906e-02 9.2909e-01 3.0920e-02 7.9430e-05
1034.98 2.8039e-02 9.4008e-01 3.1793e-02 8.7859e-05
1099.97 5.2569e-02 9.1847e-01 2.8893e-02 6.9593e-05
1169.04 4.7199e-02 9.2323e-01 2.9493e-02 7.8288e-05
1242.44 3.9720e-02 9.2837e-01 3.1824e-02 8.4872e-05
1320.45 5.3061e-02 9.1915e-01 2.7717e-02 6.8858e-05
1403.37 4.0479e-02 9.3220e-01 2.7258e-02 6.4481e-05
1491.49 3.9134e-02 9.3278e-01 2.8018e-02 6.7215e-05
1585.14 3.9108e-02 9.3263e-01 2.8194e-02 6.6882e-05
1684.67 4.2239e-02 9.3044e-01 2.7257e-02 6.3536e-05
1790.45 3.3121e-02 9.3752e-01 2.9286e-02 7.1342e-05
1902.87 2.3403e-02 9.4583e-01 3.0692e-02 7.8767e-05
2022.36 2.4822e-02 9.4078e-01 3.4303e-02 9.7405e-05
2149.34 1.8658e-02 9.4364e-01 3.7581e-02 1.1647e-04
2284.30 7.1567e-03 9.5499e-01 3.7734e-02 1.1689e-04
2427.74 1.1984e-02 9.4315e-01 4.4701e-02 1.6630e-04
2580.18 2.9440e-03 9.4885e-01 4.8029e-02 1.7988e-04
2742.19 1.3906e-03 9.4688e-01 5.1532e-02 1.9864e-04
2914.37 1.2763e-03 9.4088e-01 5.7607e-02 2.3235e-04
3097.37 1.6174e-03 9.3335e-01 6.4769e-02 2.6235e-04
3291.85 2.1023e-03 9.1734e-01 8.0225e-02 3.2924e-04
3498.55 2.9204e-03 9.1449e-01 8.2293e-02 3.0000e-04
3718.23 3.5092e-02 9.0376e-01 6.0987e-02 1.6063e-04
3951.70 1.5295e-01 8.0263e-01 4.4315e-02 1.0178e-04
4199.83 1.3849e-01 8.0276e-01 5.8590e-02 1.6399e-04
4463.54 1.5595e-01 7.9160e-01 5.2287e-02 1.6681e-04
4743.81 1.8359e-01 7.7101e-01 4.5245e-02 1.5045e-04
5041.68 2.0996e-01 7.5085e-01 3.9056e-02 1.3274e-04
5358.25 2.1447e-01 7.4946e-01 3.5948e-02 1.1896e-04
5694.70 2.0975e-01 7.5465e-01 3.5479e-02 1.2550e-04
6052.28 2.2884e-01 7.3783e-01 3.3219e-02 1.1251e-04
6432.31 2.2599e-01 7.4311e-01 3.0798e-02 9.9243e-05
6836.20 2.2849e-01 7.3990e-01 3.1502e-02 1.0078e-04
7265.45 2.3155e-01 7.3711e-01 3.1247e-02 1.0065e-04
7721.65 2.3291e-01 7.3542e-01 3.1570e-02 1.0131e-04
8206.56 2.5476e-01 7.1749e-01 2.7677e-02 7.7871e-05
8717.73 2.7020e-01 7.0364e-01 2.6083e-02 7.2141e-05
9214.74 3.0185e-01 6.7607e-01 2.2032e-02 5.0490e-05
9629.11 3.1330e-01 6.6279e-01 2.3858e-02 5.0204e-05
9954.11 3.1601e-01 6.5895e-01 2.4988e-02 4.7549e-05
10245.64 3.2383e-01 6.5016e-01 2.5961e-02 4.7382e-05
10541.49 3.0431e-01 6.6789e-01 2.7748e-02 4.9177e-05
10839.94 3.2743e-01 6.4989e-01 2.2649e-02 3.3198e-05
11119.11 3.7112e-01 6.0942e-01 1.9438e-02 2.5238e-05
11355.83 2.8268e-01 6.9686e-01 2.0432e-02 2.2581e-05
11539.81 3.7088e-01 6.1592e-01 1.3184e-02 1.2534e-05
11677.16 3.9992e-01 5.8890e-01 1.1170e-02 8.6026e-06
11784.05 3.3316e-01 6.5545e-01 1.1383e-02 8.2622e-06
11875.85 3.4535e-01 6.4198e-01 1.2659e-02 8.8535e-06
11963.37 3.1712e-01 6.7024e-01 1.2631e-02 9.5749e-06
12055.39 2.1034e-01 7.7029e-01 1.9359e-02 1.7251e-05
12170.41 3.4935e-01 6.3546e-01 1.5168e-02 1.4768e-05
12360.89 3.4482e-02 9.3416e-01 3.1330e-02 3.1330e-05
12670.46 4.2887e-03 9.4896e-01 4.6700e-02 5.5362e-05
13075.34 1.8188e-03 9.2781e-01 7.0269e-02 1.0048e-04
13530.52 1.1259e-03 9.0229e-01 9.6435e-02 1.5110e-04
14012.75 1.0743e-03 8.6623e-01 1.3245e-01 2.4892e-04
14508.81 1.5007e-03 8.7729e-01 1.2096e-01 2.4900e-04
15002.30 5.9943e-04 8.5500e-01 1.4390e-01 5.0452e-04
15475.29 6.1094e-04 8.7590e-01 1.2312e-01 3.7287e-04
15923.68 7.3658e-04 8.6964e-01 1.2919e-01 4.3712e-04
16355.64 9.6933e-04 8.9083e-01 1.0794e-01 2.6162e-04
16776.27 1.1301e-03 9.3160e-01 6.7107e-02 1.6660e-04
17183.14 1.0953e-03 9.6088e-01 3.7926e-02 9.7011e-05
17580.45 9.7889e-04 9.2220e-01 7.6619e-02 1.9773e-04
17990.34 7.8744e-04 8.8645e-01 1.1241e-01 3.4784e-04
18458.06 7.9133e-04 8.6296e-01 1.3583e-01 4.1792e-04
19084.69 6.0532e-04 9.0404e-01 9.5017e-02 3.3401e-04
19999.79 4.5849e-04 7.8708e-01 2.1124e-01 1.2157e-03
21193.46 3.2689e-04 7.9124e-01 2.0536e-01 3.0727e-03
22528.72 1.0358e-04 5.0179e-01 4.9057e-01 7.5391e-03
23943.32 3.5583e-05 2.5359e-01 7.3079e-01 1.5586e-02
25446.74 2.9987e-05 2.4802e-01 7.2892e-01 2.3030e-02
27044.57 3.5121e-05 1.5693e-01 8.0551e-01 3.7525e-02
28744.18 1.9216e-05 4.0536e-01 5.3579e-01 5.8831e-02
30520.16 3.8508e-06 8.5041e-02 7.9918e-01 1.1578e-01
32243.50 1.6547e-06 6.1452e-02 7.9018e-01 1.4836e-01
33773.01 1.1636e-05 1.9851e-01 6.3312e-01 1.6835e-01
35108.48 3.3033e-06 1.5060e-01 6.2966e-01 2.1973e-01
36326.30 1.8745e-06 1.0433e-01 6.0378e-01 2.9189e-01
37486.70 8.0306e-07 6.9133e-02 5.5643e-01 3.7444e-01
38628.25 7.7965e-07 4.5964e-02 4.9951e-01 4.5452e-01
39768.62 9.0905e-07 3.0329e-02 4.3863e-01 5.3104e-01
40915.31 6.6481e-07 1.9627e-02 3.7619e-01 6.0418e-01
42074.51 7.6901e-08 1.2434e-02 3.1562e-01 6.7195e-01
43252.44 3.1408e-08 7.7095e-03 2.5925e-01 7.3304e-01
44454.05 1.1478e-08 5.0719e-03 2.1656e-01 7.7837e-01
45683.04 6.1525e-09 3.0185e-03 1.7174e-01 8.2524e-01
46941.68 4.7855e-09 1.7640e-03 1.3426e-01 8.6397e-01
48230.81 1.8617e-10 8.0847e-05 1.0377e-01 8.9615e-01
49550.29 1.3250e-10 3.1594e-05 7.9295e-02 9.2067e-01
50899.37 3.5784e-11 1.4104e-05 6.0217e-02 9.3977e-01
52276.86 8.5276e-12 1.2750e-05 4.5425e-02 9.5456e-01
53681.16 5.6681e-12 1.0718e-05 3.4176e-02 9.6581e-01
55110.21 1.8778e-11 5.8201e-05 2.5668e-02 9.7427e-01
56561.17 1.4254e-11 3.2660e-05 1.9269e-02 9.8070e-01
58030.00 3.5399e-12 1.8470e-05 1.4504e-02 9.8548e-01
59510.42 1.6203e-14 1.5113e-07 1.4350e-03 9.9856e-01
60993.45 4.0493e-14 1.9782e-07 1.6243e-03 9.9838e-01
62466.44 3.6865e-11 3.5234e-06 6.3381e-03 9.9366e-01
63912.69 6.2830e-12 2.1095e-06 4.8998e-03 9.9510e-01
65311.62 7.8469e-12 1.2932e-06 3.8335e-03 9.9617e-01
66639.26 3.3391e-15 2.8777e-08 6.1527e-04 9.9938e-01
67870.77 1.7447e-15 1.8914e-08 4.9764e-04 9.9950e-01
68864.47 3.5443e-15 2.8695e-08 6.0683e-04 9.9939e-01
69459.55 2.2197e-16 5.2354e-09 2.6173e-04 9.9974e-01
69744.99 2.1828e-17 1.1545e-09 1.2333e-04 9.9988e-01
69888.26 1.4567e-17 7.4862e-10 9.9380e-05 9.9990e-01
69959.62 1.1041e-17 6.5160e-10 9.2927e-05 9.9991e-01
69991.15 5.3062e-18 6.4527e-10 9.2436e-05 9.9991e-01
69999.53 1.0435e-17 6.4512e-10 9.2477e-05 9.9991e-01
#TIME: 280.51
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 4.1587e-02 9.2965e-01 2.8691e-02 7.1450e-05
857.79 5.2537e-02 9.1470e-01 3.2685e-02 7.5122e-05
878.44 5.0722e-02 9.2000e-01 2.9207e-02 7.1593e-05
917.72 1.7521e-02 9.5285e-01 2.9554e-02 7.3899e-05
973.04 1.3670e-01 8.3834e-01 2.4904e-02 6.0798e-05
1034.98 8.3453e-02 8.8788e-01 2.8595e-02 7.1005e-05
1099.97 4.9601e-02 9.2079e-01 2.9536e-02 7.5330e-05
1169.04 4.1845e-02 9.2661e-01 3.1464e-02 8.2139e-05
1242.44 2.4795e-02 9.4486e-01 3.0273e-02 7.7220e-05
1320.45 5.1684e-02 9.1920e-01 2.9039e-02 7.2578e-05
1403.37 5.1013e-02 9.2045e-01 2.8465e-02 6.9369e-05
1491.49 4.6933e-02 9.2733e-01 2.5685e-02 5.7262e-05
1585.14 5.1132e-02 9.2307e-01 2.5740e-02 5.8103e-05
1684.67 3.5605e-02 9.3576e-01 2.8569e-02 6.8223e-05
1790.45 4.6617e-02 9.2502e-01 2.8293e-02 6.9310e-05
1902.87 3.1105e-02 9.3941e-01 2.9416e-02 7.3322e-05
2022.36 3.2128e-02 9.3522e-01 3.2565e-02 8.7974e-05
2149.34 1.7873e-02 9.4529e-01 3.6727e-02 1.1185e-04
2284.30 5.0675e-03 9.4728e-01 4.7476e-02 1.8055e-04
2427.74 7.6001e-03 9.4832e-01 4.3926e-02 1.5684e-04
2580.18 2.5916e-03 9.4944e-01 4.7796e-02 1.7403e-04
2742.19 1.3031e-03 9.4764e-01 5.0867e-02 1.9380e-04
2914.37 1.4638e-03 9.4098e-01 5.7325e-02 2.2930e-04
3097.37 1.5980e-03 9.3393e-01 6.4218e-02 2.5848e-04
3291.85 1.9267e-03 9.1838e-01 7.9371e-02 3.2112e-04
3498.55 3.1650e-03 9.1286e-01 8.3676e-02 3.0026e-04
3718.23 3.5088e-02 9.0389e-01 6.0865e-02 1.5927e-04
3951.70 1.5807e-01 7.9695e-01 4.4873e-02 1.0234e-04
4199.83 1.2982e-01 8.1276e-01 5.7270e-02 1.5588e-04
4463.54 1.5218e-01 7.9464e-01 5.3015e-02 1.6664e-04
4743.81 1.8507e-01 7.6901e-01 4.5760e-02 1.5264e-04
5041.68 1.9068e-01 7.6949e-01 3.9705e-02 1.3458e-04
5358.25 2.1743e-01 7.4462e-01 3.7818e-02 1.3122e-04
5694.70 2.1898e-01 7.4735e-01 3.3562e-02 1.1004e-04
6052.28 2.1394e-01 7.5164e-01 3.4302e-02 1.1175e-04
6432.31 2.2836e-01 7.4006e-01 3.1484e-02 1.0038e-04
6836.20 2.2331e-01 7.4505e-01 3.1540e-02 1.0121e-04
7265.45 2.3608e-01 7.3358e-01 3.0246e-02 9.7145e-05
7721.65 2.3206e-01 7.3792e-01 2.9934e-02 9.0155e-05
8206.56 2.5799e-01 7.1438e-01 2.7546e-02 7.8714e-05
8717.73 2.6492e-01 7.0846e-01 2.6556e-02 6.9120e-05
9214.74 3.0258e-01 6.7545e-01 2.1919e-02 4.9507e-05
9629.11 3.1101e-01 6.6453e-01 2.4405e-02 4.7482e-05
9954.11 3.3684e-01 6.4281e-01 2.0309e-02 3.5793e-05
10245.64 3.2142e-01 6.5175e-01 2.6772e-02 5.9502e-05
10541.49 3.0630e-01 6.6188e-01 3.1773e-02 5.2944e-05
10839.94 3.2235e-01 6.5550e-01 2.2109e-02 3.2862e-05
11119.11 3.8976e-01 5.9292e-01 1.7303e-02 2.3443e-05
11355.83 3.0234e-01 6.7884e-01 1.8797e-02 2.0128e-05
11539.81 3.7215e-01 6.1295e-01 1.4889e-02 1.2984e-05
11677.16 3.4831e-01 6.4103e-01 1.0660e-02 8.4345e-06
11784.05 3.2990e-01 6.5915e-01 1.0940e-02 7.6933e-06
11875.85 4.3862e-01 5.5398e-01 7.3938e-03 5.4731e-06
11963.37 3.0888e-01 6.8013e-01 1.0983e-02 8.1285e-06
12055.39 2.5354e-01 7.3234e-01 1.4110e-02 1.2178e-05
12170.41 2.9685e-01 6.8456e-01 1.8565e-02 1.8240e-05
12360.89 3.4492e-02 9.4088e-01 2.4598e-02 2.5426e-05
12670.46 5.3253e-03 9.4607e-01 4.8543e-02 5.9407e-05
13075.34 1.5030e-03 9.2848e-01 6.9924e-02 9.6312e-05
13530.52 1.1744e-03 9.1032e-01 8.8374e-02 1.3563e-04
14012.75 9.6380e-04 8.5947e-01 1.3925e-01 3.2207e-04
14508.81 9.3032e-04 8.1575e-01 1.6685e-01 1.6470e-02
15002.30 1.4821e-03 9.2863e-01 6.9728e-02 1.6351e-04
15475.29 1.7385e-03 9.4703e-01 5.1146e-02 8.3753e-05
15923.68 1.5196e-03 9.3560e-01 6.2760e-02 1.2405e-04
16355.64 5.4394e-04 8.7838e-01 1.0305e-01 1.8024e-02
16776.27 8.5685e-04 9.3004e-01 6.8939e-02 1.6127e-04
17183.14 1.0225e-03 9.2238e-01 7.6430e-02 1.6663e-04
17580.45 8.0087e-04 9.5546e-01 4.3629e-02 1.0940e-04
17990.34 6.3382e-04 8.8692e-01 1.1212e-01 3.2097e-04
18458.06 9.8831e-04 8.9482e-01 1.0389e-01 3.0628e-04
19084.69 6.7018e-04 9.1499e-01 8.4012e-02 3.2909e-04
19999.79 3.5618e-04 8.6627e-01 1.3257e-01 8.0676e-04
21193.46 1.8717e-04 8.1818e-01 1.7908e-01 2.5575e-03
22528.72 1.5073e-04 6.1452e-01 3.7671e-01 8.6160e-03
23943.32 8.7010e-05 3.5371e-01 6.3076e-01 1.5445e-02
25446.74 2.9780e-05 2.1391e-01 7.6354e-01 2.2521e-02
27044.57 3.5797e-05 5.6393e-01 4.1119e-01 2.4841e-02
28744.18 2.3833e-05 4.1277e-01 5.3057e-01 5.6633e-02
30520.16 1.2961e-05 3.1759e-01 5.9082e-01 9.1578e-02
32243.50 3.1766e-06 9.3603e-02 7.6289e-01 1.4350e-01
33773.01 6.0984e-07 2.4283e-02 7.9982e-01 1.7590e-01
35108.48 4.1949e-06 1.3860e-01 6.4843e-01 2.1297e-01
36326.30 3.0071e-06 1.0938e-01 6.0821e-01 2.8241e-01
37486.70 3.0213e-06 7.2899e-02 5.6322e-01 3.6387e-01
38628.25 9.5410e-07 4.8693e-02 5.0774e-01 4.4357e-01
39768.62 3.5649e-07 3.2283e-02 4.4756e-01 5.2016e-01
40915.31 2.0928e-07 2.1002e-02 3.8545e-01 5.9355e-01
42074.51 1.4386e-07 1.3344e-02 3.2449e-01 6.6217e-01
43252.44 9.5314e-08 8.3036e-03 2.6720e-01 7.2449e-01
44454.05 3.9585e-08 5.4575e-03 2.2335e-01 7.7119e-01
45683.04 6.9198e-09 3.2565e-03 1.7764e-01 8.1910e-01
46941.68 2.5489e-09 1.9071e-03 1.3911e-01 8.5899e-01
48230.81 1.3079e-09 1.1011e-03 1.0753e-01 8.9137e-01
49550.29 1.1794e-09 6.2945e-04 8.2228e-02 9.1714e-01
50899.37 1.8719e-10 6.8088e-05 6.2411e-02 9.3752e-01
52276.86 1.5689e-11 1.0394e-05 4.7126e-02 9.5286e-01
53681.16 5.7829e-12 4.5902e-06 3.5453e-02 9.6454e-01
55110.21 1.9636e-12 3.7953e-06 2.6635e-02 9.7336e-01
56561.17 1.0230e-12 2.7554e-06 1.9998e-02 9.8000e-01
58030.00 3.1801e-13 1.3622e-06 4.2457e-03 9.9575e-01
59510.42 4.5430e-12 1.1431e-05 1.1345e-02 9.8864e-01
60993.45 1.8576e-13 4.2864e-07 2.3676e-03 9.9763e-01
62466.44 5.5940e-15 5.1786e-08 8.3514e-04 9.9916e-01
63912.69 3.8000e-15 3.6324e-08 6.9702e-04 9.9930e-01
65311.62 6.0455e-13 8.9085e-07 3.2336e-03 9.9677e-01
66639.26 4.6264e-12 8.8158e-07 3.1526e-03 9.9685e-01
67870.77 3.3953e-13 5.8324e-07 2.5614e-03 9.9744e-01
68864.47 3.4774e-15 2.8207e-08 6.0122e-04 9.9940e-01
69459.55 8.8235e-16 1.1931e-08 3.9218e-04 9.9961e-01
69744.99 7.8201e-16 1.1053e-08 3.7658e-04 9.9962e-01
69888.26 7.3688e-16 1.0619e-08 3.6899e-04 9.9963e-01
69959.62 7.0375e-16 1.0370e-08 3.6529e-04 9.9963e-01
69991.15 6.9673e-16 1.0270e-08 3.6349e-04 9.9964e-01
69999.53 6.9766e-16 1.0270e-08 3.6339e-04 9.9964e-01
#TIME: 284.55
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 3.1574e-02 9.3888e-01 2.9476e-02 7.3905e-05
857.79 1.0932e-01 8.6531e-01 2.5307e-02 5.8898e-05
878.44 1.0961e-01 8.6397e-01 2.6356e-02 6.3631e-05
917.72 2.6626e-02 9.4386e-01 2.9436e-02 7.3879e-05
973.04 1.1559e-01 8.5583e-01 2.8505e-02 7.4221e-05
1034.98 8.0868e-02 8.9181e-01 2.7252e-02 6.6879e-05
1099.97 4.0727e-02 9.2875e-01 3.0438e-02 8.0094e-05
1169.04 5.1340e-02 9.2126e-01 2.7329e-02 6.6015e-05
1242.44 5.7765e-02 9.1187e-01 3.0286e-02 8.1880e-05
1320.45 3.6909e-02 9.3424e-01 2.8782e-02 6.8929e-05
1403.37 5.0839e-02 9.2169e-01 2.7407e-02 6.5644e-05
1491.49 4.8606e-02 9.2529e-01 2.6046e-02 5.9988e-05
1585.14 5.4605e-02 9.1805e-01 2.7277e-02 6.3490e-05
1684.67 3.7490e-02 9.3576e-01 2.6686e-02 6.0743e-05
1790.45 4.6423e-02 9.2533e-01 2.8177e-02 6.7777e-05
1902.87 3.8273e-02 9.3208e-01 2.9572e-02 7.4043e-05
2022.36 2.7518e-02 9.4043e-01 3.1963e-02 8.4491e-05
2149.34 2.5124e-02 9.3971e-01 3.5062e-02 1.0353e-04
2284.30 1.2674e-02 9.4677e-01 4.0420e-02 1.3573e-04
2427.74 7.1399e-03 9.4974e-01 4.2971e-02 1.5062e-04
2580.18 2.5445e-03 9.5159e-01 4.5701e-02 1.6383e-04
2742.19 1.3740e-03 9.4775e-01 5.0680e-02 1.9130e-04
2914.37 1.3802e-03 9.4044e-01 5.7955e-02 2.2915e-04
3097.37 1.5000e-03 9.3396e-01 6.4286e-02 2.5775e-04
3291.85 1.9844e-03 9.2088e-01 7.6827e-02 3.0846e-04
3498.55 3.5778e-03 9.1624e-01 7.9895e-02 2.8504e-04
3718.23 3.6306e-02 9.0058e-01 6.2947e-02 1.6309e-04
3951.70 1.5861e-01 7.9841e-01 4.2879e-02 9.6400e-05
4199.83 1.3119e-01 8.1484e-01 5.3826e-02 1.4408e-04
4463.54 1.4775e-01 8.0112e-01 5.0958e-02 1.6394e-04
4743.81 1.8167e-01 7.7541e-01 4.2786e-02 1.3521e-04
5041.68 2.0510e-01 7.5493e-01 3.9846e-02 1.3217e-04
5358.25 2.2674e-01 7.3790e-01 3.5246e-02 1.1904e-04
5694.70 2.2886e-01 7.3862e-01 3.2410e-02 1.0744e-04
6052.28 2.3276e-01 7.3485e-01 3.2286e-02 1.0620e-04
6432.31 2.3346e-01 7.3374e-01 3.2695e-02 1.0805e-04
6836.20 2.3667e-01 7.3148e-01 3.1752e-02 1.0180e-04
7265.45 2.4187e-01 7.2852e-01 2.9521e-02 9.6476e-05
7721.65 2.4544e-01 7.2601e-01 2.8468e-02 8.4908e-05
8206.56 2.5177e-01 7.2108e-01 2.7075e-02 7.6429e-05
8717.73 2.7249e-01 7.0011e-01 2.7330e-02 7.3130e-05
9214.74 2.9989e-01 6.7674e-01 2.3323e-02 5.4802e-05
9629.11 3.2674e-01 6.5372e-01 1.9500e-02 3.7813e-05
9954.11 3.4337e-01 6.3745e-01 1.9139e-02 3.9637e-05
10245.64 3.1778e-01 6.5725e-01 2.4925e-02 4.3743e-05
10541.49 2.9796e-01 6.7818e-01 2.3816e-02 4.0168e-05
10839.94 3.1073e-01 6.6090e-01 2.8324e-02 3.8645e-05
11119.11 3.7891e-01 6.0033e-01 2.0726e-02 2.6493e-05
11355.83 3.2227e-01 6.5902e-01 1.8688e-02 2.0397e-05
11539.81 3.8642e-01 5.9982e-01 1.3748e-02 1.2036e-05
11677.16 3.9064e-01 5.9837e-01 1.0986e-02 8.8770e-06
11784.05 3.2533e-01 6.6453e-01 1.0140e-02 7.2374e-06
11875.85 4.2711e-01 5.6378e-01 9.0994e-03 6.5692e-06
11963.37 3.6743e-01 6.2221e-01 1.0353e-02 7.9661e-06
12055.39 2.1845e-01 7.6560e-01 1.5938e-02 1.3253e-05
12170.41 2.8740e-01 6.9062e-01 2.1956e-02 2.0602e-05
12360.89 6.9443e-02 8.9932e-01 3.1203e-02 3.0506e-05
12670.46 5.7378e-03 9.4834e-01 4.5872e-02 5.1108e-05
13075.34 1.5136e-03 9.1598e-01 8.2395e-02 1.0957e-04
13530.52 1.5123e-03 9.1657e-01 8.1789e-02 1.2877e-04
14012.75 1.5852e-03 9.6223e-01 3.6104e-02 7.6445e-05
14508.81 2.3626e-03 9.4653e-01 5.0988e-02 1.1925e-04
15002.30 1.0293e-03 8.7634e-01 1.1154e-01 1.1091e-02
15475.29 7.2155e-04 8.2969e-01 1.5086e-01 1.8728e-02
15923.68 4.3427e-04 7.7673e-01 1.8812e-01 3.4718e-02
16355.64 1.0282e-03 8.9481e-01 1.0395e-01 2.1410e-04
16776.27 1.4781e-03 9.3985e-01 5.5503e-02 3.1742e-03
17183.14 1.3539e-03 9.0969e-01 8.8762e-02 1.9372e-04
17580.45 1.3015e-03 9.3896e-01 5.9568e-02 1.6676e-04
17990.34 9.0829e-04 8.9658e-01 1.0224e-01 2.6944e-04
