#NTIMES:    67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    9.564342E+02   1.0000E-099   1.4793E-008   3.6113E-002   9.6368E-001   2.0312E-004
    1.008952E+03   1.0000E-099   1.4922E-008   3.6325E-002   9.6347E-001   2.0358E-004
    1.064557E+03   1.0000E-099   1.5097E-008   3.6607E-002   9.6318E-001   2.0873E-004
    1.123228E+03   1.0000E-099   1.5334E-008   3.6981E-002   9.6280E-001   2.1907E-004
    1.185132E+03   1.0000E-099   1.5721E-008   3.7565E-002   9.6220E-001   2.3011E-004
    1.250448E+03   1.0000E-099   1.6603E-008   3.8764E-002   9.6100E-001   2.4070E-004
    1.319363E+03   1.0000E-099   1.8315E-008   4.0929E-002   9.5882E-001   2.4990E-004
    1.392077E+03   1.0000E-099   2.0841E-008   4.3979E-002   9.5577E-001   2.5031E-004
    1.468798E+03   1.0000E-099   2.3877E-008   4.7511E-002   9.5223E-001   2.5646E-004
    1.549748E+03   1.0000E-099   2.6895E-008   5.1028E-002   9.4870E-001   2.6950E-004
    1.635158E+03   1.0000E-099   2.9730E-008   5.4465E-002   9.4525E-001   2.8947E-004
    1.725276E+03   1.0000E-099   3.3412E-008   5.8847E-002   9.4084E-001   3.0902E-004
    1.820361E+03   1.0000E-099   3.8401E-008   6.4643E-002   9.3503E-001   3.2404E-004
    1.920686E+03   1.0000E-099   4.5266E-008   7.2396E-002   9.2727E-001   3.3560E-004
    2.026540E+03   1.0000E-099   5.6168E-008   8.3911E-002   9.1576E-001   3.3381E-004
    2.138228E+03   1.0000E-099   7.5596E-008   1.0248E-001   8.9722E-001   3.0492E-004
    2.256071E+03   1.0000E-099   1.1266E-007   1.3348E-001   8.6627E-001   2.5142E-004
    2.380409E+03   1.0000E-099   1.8818E-007   1.8628E-001   8.1353E-001   1.8358E-004
    2.511600E+03   1.0000E-099   3.5257E-007   2.7608E-001   7.2380E-001   1.1393E-004
    2.650021E+03   1.0000E-099   7.2323E-007   4.1945E-001   5.8049E-001   5.5038E-005
    2.796071E+03   1.0000E-099   1.4806E-006   6.0176E-001   3.9821E-001   2.1084E-005
    2.950170E+03   1.0000E-099   2.6965E-006   7.5969E-001   2.4030E-001   8.2699E-006
    3.112761E+03   1.0000E-099   4.2535E-006   8.5461E-001   1.4538E-001   4.4095E-006
    3.284314E+03   1.0000E-099   6.4725E-006   9.0807E-001   9.1923E-002   2.7620E-006
    3.465321E+03   1.0000E-099   1.0809E-005   9.4222E-001   5.7764E-002   1.6140E-006
    3.656304E+03   1.0000E-099   2.0443E-005   9.6282E-001   3.7158E-002   8.9349E-007
    3.857813E+03   1.0000E-099   3.9540E-005   9.7250E-001   2.7456E-002   5.8118E-007
    4.070427E+03   1.0000E-099   6.8198E-005   9.7591E-001   2.4018E-002   4.9084E-007
    4.294759E+03   1.0000E-099   1.0224E-004   9.7695E-001   2.2949E-002   4.7476E-007
    4.531455E+03   1.0000E-099   1.4874E-004   9.7875E-001   2.1104E-002   4.0845E-007
    4.781195E+03   1.0000E-099   2.2919E-004   9.8171E-001   1.8059E-002   2.8934E-007
    5.044700E+03   1.0000E-099   3.7144E-004   9.8440E-001   1.5229E-002   1.8859E-007
    5.322727E+03   1.0000E-099   6.2302E-004   9.8629E-001   1.3083E-002   1.2156E-007
    5.616076E+03   1.0000E-099   1.0887E-003   9.8732E-001   1.1595E-002   8.0885E-008
    5.925593E+03   1.0000E-099   2.0232E-003   9.8736E-001   1.0615E-002   5.7304E-008
    6.252168E+03   1.0000E-099   4.1129E-003   9.8621E-001   9.6749E-003   4.1264E-008
    6.596742E+03   1.0000E-099   9.0417E-003   9.8178E-001   9.1818E-003   3.3598E-008
    6.960306E+03   1.0000E-099   2.1551E-002   9.6949E-001   8.9566E-003   3.0209E-008
    7.343907E+03   1.0000E-099   5.4891E-002   9.3597E-001   9.1355E-003   3.1164E-008
    7.748650E+03   1.0000E-099   1.4188E-001   8.4889E-001   9.2273E-003   3.4049E-008
    8.175698E+03   1.0000E-099   3.3696E-001   6.5560E-001   7.4364E-003   2.7388E-008
    8.626174E+03   1.0000E-099   6.3232E-001   3.6384E-001   3.8387E-003   1.1529E-008
    9.088620E+03   1.0000E-099   8.6029E-001   1.3844E-001   1.2686E-003   2.5831E-009
    9.542159E+03   1.0000E-099   9.4293E-001   5.6598E-002   4.6868E-004   6.4226E-010
    1.001669E+04   1.0000E-099   9.6102E-001   3.8642E-002   3.3710E-004   3.5003E-010
    1.053678E+04   1.0000E-099   9.6650E-001   3.3201E-002   2.9676E-004   2.2028E-010
    1.107015E+04   1.0000E-099   9.7273E-001   2.7062E-002   2.0938E-004   9.1292E-011
    1.152080E+04   1.0000E-099   9.8171E-001   1.8191E-002   9.5182E-005   1.6847E-011
    1.187694E+04   1.0000E-099   9.8439E-001   1.5537E-002   6.9115E-005   8.1509E-012
    1.219235E+04   1.0000E-099   9.8000E-001   1.9889E-002   1.1395E-004   2.1896E-011
    1.253219E+04   1.0000E-099   9.6851E-001   3.1200E-002   2.8569E-004   1.4514E-010
    1.297197E+04   1.0000E-099   9.6319E-001   3.6414E-002   3.9121E-004   2.8259E-010
    1.350246E+04   1.0000E-099   9.5665E-001   4.2814E-002   5.4067E-004   5.5481E-010
    1.408805E+04   1.0000E-099   9.4603E-001   5.3141E-002   8.2775E-004   1.3120E-009
    1.471481E+04   1.0000E-099   9.4030E-001   5.8702E-002   9.9369E-004   1.8271E-009
    1.534890E+04   1.0000E-099   9.3646E-001   6.2429E-002   1.1079E-003   2.1129E-009
    1.596282E+04   1.0000E-099   9.3518E-001   6.3677E-002   1.1438E-003   2.0113E-009
    1.654547E+04   1.0000E-099   9.4469E-001   5.4480E-002   8.3282E-004   8.7903E-010
    1.708881E+04   1.0000E-099   9.5655E-001   4.2938E-002   5.1567E-004   2.5755E-010
    1.758737E+04   1.0000E-099   9.6429E-001   3.5356E-002   3.4980E-004   8.7920E-011
    1.805133E+04   1.0000E-099   9.6671E-001   3.2982E-002   3.0499E-004   5.1395E-011
    1.848243E+04   1.0000E-099   9.6572E-001   3.3960E-002   3.2490E-004   4.7640E-011
    1.889520E+04   1.0000E-099   9.6261E-001   3.7000E-002   3.8714E-004   5.8429E-011
    1.929628E+04   1.0000E-099   9.5624E-001   4.3224E-002   5.3287E-004   1.0005E-010
    1.969600E+04   1.0000E-099   9.4684E-001   5.2365E-002   7.9341E-004   2.0983E-010
    2.009837E+04   1.0000E-099   9.3431E-001   6.4464E-002   1.2285E-003   4.9234E-010
    2.050351E+04   1.0000E-099   9.1791E-001   8.0141E-002   1.9494E-003   1.2195E-009
    2.091073E+04   1.0000E-099   8.9741E-001   9.9494E-002   3.0938E-003   2.9454E-009
    2.132070E+04   1.0000E-099   8.7301E-001   1.2222E-001   4.7674E-003   6.4653E-009
    2.173593E+04   1.0000E-099   8.4568E-001   1.4731E-001   7.0168E-003   1.2472E-008
    2.216187E+04   1.0000E-099   8.1754E-001   1.7292E-001   9.5387E-003   1.9772E-008
    2.260759E+04   1.0000E-099   7.9305E-001   1.9513E-001   1.1822E-002   2.3516E-008
    2.308828E+04   1.0000E-099   7.7695E-001   2.0984E-001   1.3207E-002   2.1793E-008
    2.361800E+04   1.0000E-099   7.6973E-001   2.1653E-001   1.3738E-002   1.8127E-008
    2.419156E+04   1.0000E-099   7.7003E-001   2.1648E-001   1.3491E-002   1.3542E-008
    2.480534E+04   1.0000E-099   7.7754E-001   2.1000E-001   1.2459E-002   8.5989E-009
    2.546187E+04   1.0000E-099   7.8903E-001   1.9989E-001   1.1075E-002   4.8830E-009
    2.616653E+04   1.0000E-099   8.0288E-001   1.8755E-001   9.5619E-003   2.5549E-009
    2.693560E+04   1.0000E-099   8.1784E-001   1.7409E-001   8.0736E-003   1.2538E-009
    2.777131E+04   1.0000E-099   8.3266E-001   1.6060E-001   6.7396E-003   6.0060E-010
    2.868643E+04   1.0000E-099   8.4722E-001   1.4722E-001   5.5573E-003   2.8646E-010
    2.966888E+04   1.0000E-099   8.6389E-001   1.3176E-001   4.3563E-003   1.2731E-010
    3.069327E+04   1.0000E-099   8.8469E-001   1.1222E-001   3.0898E-003   4.7700E-011
    3.173078E+04   1.0000E-099   9.0697E-001   9.1038E-002   1.9934E-003   1.5427E-011
    3.273963E+04   1.0000E-099   9.2632E-001   7.2432E-002   1.2428E-003   4.9403E-012
    3.369427E+04   1.0000E-099   9.4021E-001   5.8980E-002   8.1476E-004   1.8630E-012
    3.458302E+04   1.0000E-099   9.4892E-001   5.0485E-002   5.9171E-004   9.1075E-013
    3.539543E+04   1.0000E-099   9.5365E-001   4.5868E-002   4.8499E-004   5.9122E-013
    3.614833E+04   1.0000E-099   9.5603E-001   4.3533E-002   4.3405E-004   4.6831E-013
    3.684441E+04   1.0000E-099   9.5719E-001   4.2397E-002   4.0908E-004   4.1450E-013
    3.749254E+04   1.0000E-099   9.5783E-001   4.1771E-002   3.9465E-004   3.8297E-013
    3.809543E+04   1.0000E-099   9.5846E-001   4.1164E-002   3.8127E-004   3.5205E-013
    3.864625E+04   1.0000E-099   9.5896E-001   4.0673E-002   3.7087E-004   3.2299E-013
    3.915072E+04   1.0000E-099   9.5970E-001   3.9943E-002   3.5675E-004   2.8356E-013
    3.960112E+04   1.0000E-099   9.6039E-001   3.9268E-002   3.4421E-004   2.3615E-013
    3.980649E+04   1.0000E-099   9.6069E-001   3.8974E-002   3.3910E-004   2.0281E-013
    3.990958E+04   1.0000E-099   9.6067E-001   3.8990E-002   3.3941E-004   1.8243E-013
    3.996122E+04   1.0000E-099   9.6068E-001   3.8977E-002   3.3934E-004   1.6891E-013
    3.998707E+04   1.0000E-099   9.6071E-001   3.8953E-002   3.3930E-004   1.5931E-013
    3.999935E+04   1.0000E-099   9.6078E-001   3.8885E-002   3.3899E-004   1.5245E-013
    4.000000E+04   1.0000E-099   9.6079E-001   3.8867E-002   3.3887E-004   1.5167E-013
#TIME:    27.400
#NVEL: 105
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.484662E+02   1.0000E-099   1.3672E-006   6.1852E-001   3.8146E-001   1.0411E-005
    8.540157E+02   1.0000E-099   1.3658E-006   6.1838E-001   3.8161E-001   1.0447E-005
    8.708828E+02   1.0000E-099   1.3661E-006   6.1878E-001   3.8121E-001   1.0418E-005
    9.056230E+02   1.0000E-099   1.3726E-006   6.2030E-001   3.7969E-001   1.0318E-005
    9.606331E+02   1.0000E-099   1.3855E-006   6.2301E-001   3.7698E-001   1.0145E-005
    1.013312E+03   1.0000E-099   1.4007E-006   6.2613E-001   3.7386E-001   9.9514E-006
    1.069159E+03   1.0000E-099   1.4218E-006   6.3026E-001   3.6972E-001   9.6892E-006
    1.128083E+03   1.0000E-099   1.4474E-006   6.3509E-001   3.6490E-001   9.6398E-006
    1.190255E+03   1.0000E-099   1.4852E-006   6.4175E-001   3.5823E-001   9.4655E-006
    1.255853E+03   1.0000E-099   1.5603E-006   6.5315E-001   3.4684E-001   8.7928E-006
    1.325066E+03   1.0000E-099   1.6813E-006   6.6887E-001   3.3112E-001   8.2820E-006
    1.398094E+03   1.0000E-099   1.8440E-006   6.8801E-001   3.1198E-001   7.6068E-006
    1.475147E+03   1.0000E-099   2.0272E-006   7.0794E-001   2.9206E-001   6.9121E-006
    1.556446E+03   1.0000E-099   2.1933E-006   7.2541E-001   2.7459E-001   6.4994E-006
    1.642226E+03   1.0000E-099   2.3347E-006   7.4031E-001   2.5968E-001   6.3744E-006
    1.732733E+03   1.0000E-099   2.4979E-006   7.5621E-001   2.4379E-001   6.1831E-006
    1.828229E+03   1.0000E-099   2.6759E-006   7.7208E-001   2.2791E-001   6.0602E-006
    1.928987E+03   1.0000E-099   2.8889E-006   7.8960E-001   2.1039E-001   5.6713E-006
    2.035299E+03   1.0000E-099   3.1735E-006   8.0948E-001   1.9051E-001   5.0306E-006
    2.147470E+03   1.0000E-099   3.5747E-006   8.3184E-001   1.6816E-001   4.1864E-006
    2.265823E+03   1.0000E-099   4.1664E-006   8.5686E-001   1.4313E-001   3.1828E-006
    2.390698E+03   1.0000E-099   5.0366E-006   8.8248E-001   1.1752E-001   2.2807E-006
    2.522456E+03   1.0000E-099   6.3448E-006   9.0650E-001   9.3490E-002   1.6208E-006
    2.661475E+03   1.0000E-099   8.3887E-006   9.2714E-001   7.2852E-002   1.2085E-006
    2.808156E+03   1.0000E-099   1.1476E-005   9.4152E-001   5.8469E-002   1.0426E-006
    2.962921E+03   1.0000E-099   1.5773E-005   9.4876E-001   5.1225E-002   1.0863E-006
    3.126215E+03   1.0000E-099   2.1603E-005   9.5085E-001   4.9128E-002   1.2840E-006
    3.298510E+03   1.0000E-099   3.1916E-005   9.5304E-001   4.6926E-002   1.3981E-006
    3.480299E+03   1.0000E-099   5.6022E-005   9.5878E-001   4.1162E-002   1.2062E-006
    3.672108E+03   1.0000E-099   1.1216E-004   9.6591E-001   3.3982E-002   8.9252E-007
    3.874487E+03   1.0000E-099   2.1548E-004   9.7054E-001   2.9244E-002   7.1176E-007
    4.088021E+03   1.0000E-099   3.4720E-004   9.7183E-001   2.7818E-002   6.8724E-007
    4.313322E+03   1.0000E-099   4.8003E-004   9.7193E-001   2.7586E-002   7.0557E-007
    4.551041E+03   1.0000E-099   6.5691E-004   9.7333E-001   2.6017E-002   6.3085E-007
    4.801861E+03   1.0000E-099   1.0003E-003   9.7646E-001   2.2536E-002   4.5226E-007
    5.066504E+03   1.0000E-099   1.7041E-003   9.7955E-001   1.8748E-002   2.8372E-007
    5.345733E+03   1.0000E-099   3.1315E-003   9.8058E-001   1.6285E-002   1.8589E-007
    5.640350E+03   1.0000E-099   6.2320E-003   9.7920E-001   1.4564E-002   1.2580E-007
    5.951205E+03   1.0000E-099   1.3189E-002   9.7318E-001   1.3634E-002   9.3585E-008
    6.279192E+03   1.0000E-099   2.9065E-002   9.5752E-001   1.3414E-002   7.9618E-008
    6.625255E+03   1.0000E-099   6.5337E-002   9.2107E-001   1.3594E-002   7.6354E-008
    6.990390E+03   1.0000E-099   1.4445E-001   8.4211E-001   1.3439E-002   7.5983E-008
    7.375649E+03   1.0000E-099   2.9618E-001   6.9243E-001   1.1392E-002   6.3113E-008
    7.782141E+03   1.0000E-099   5.1420E-001   4.7818E-001   7.6228E-003   3.8744E-008
    8.211035E+03   1.0000E-099   7.2620E-001   2.6981E-001   3.9917E-003   1.7250E-008
    8.663568E+03   1.0000E-099   8.6886E-001   1.2946E-001   1.6831E-003   5.5136E-009
    9.141092E+03   1.0000E-099   9.3699E-001   6.2321E-002   6.8860E-004   1.5028E-009
    9.643947E+03   1.0000E-099   9.5674E-001   4.2816E-002   4.4194E-004   6.3158E-010
    1.017525E+04   1.0000E-099   9.5753E-001   4.1990E-002   4.8013E-004   5.6860E-010
    1.073978E+04   1.0000E-099   9.6272E-001   3.6882E-002   3.9369E-004   3.2584E-010
    1.127770E+04   1.0000E-099   9.7117E-001   2.8585E-002   2.3999E-004   1.0918E-010
    1.170689E+04   1.0000E-099   9.7885E-001   2.1018E-002   1.2870E-004   2.9062E-011
    1.205646E+04   1.0000E-099   9.7782E-001   2.2035E-002   1.4124E-004   3.3806E-011
    1.239963E+04   1.0000E-099   9.6564E-001   3.4015E-002   3.4170E-004   2.0678E-010
    1.282822E+04   1.0000E-099   9.5309E-001   4.6269E-002   6.4015E-004   7.6628E-010
    1.336989E+04   1.0000E-099   9.4632E-001   5.2851E-002   8.3363E-004   1.3446E-009
    1.397309E+04   1.0000E-099   9.3578E-001   6.3047E-002   1.1727E-003   2.6969E-009
    1.461004E+04   1.0000E-099   9.2519E-001   7.3257E-002   1.5552E-003   4.6325E-009
    1.526136E+04   1.0000E-099   9.2293E-001   7.5454E-002   1.6145E-003   4.6802E-009
    1.589316E+04   1.0000E-099   9.2080E-001   7.7514E-002   1.6827E-003   4.6139E-009
    1.649223E+04   1.0000E-099   9.3218E-001   6.6577E-002   1.2399E-003   2.1209E-009
    1.705210E+04   1.0000E-099   9.4668E-001   5.2551E-002   7.7249E-004   6.4243E-010
    1.757038E+04   1.0000E-099   9.5753E-001   4.1978E-002   4.9351E-004   1.9487E-010
    1.804055E+04   1.0000E-099   9.6132E-001   3.8265E-002   4.1172E-004   1.0378E-010
    1.848019E+04   1.0000E-099   9.6070E-001   3.8877E-002   4.2694E-004   9.0278E-011
    1.890110E+04   1.0000E-099   9.5756E-001   4.1940E-002   4.9890E-004   1.0546E-010
    1.931079E+04   1.0000E-099   9.5095E-001   4.8378E-002   6.6831E-004   1.7081E-010
    1.971862E+04   1.0000E-099   9.4089E-001   5.8134E-002   9.7461E-004   3.4368E-010
    2.012857E+04   1.0000E-099   9.2719E-001   7.1319E-002   1.4882E-003   7.7970E-010
    2.054200E+04   1.0000E-099   9.0931E-001   8.8362E-002   2.3307E-003   1.8650E-009
    2.095941E+04   1.0000E-099   8.8655E-001   1.0976E-001   3.6860E-003   4.4684E-009
    2.138185E+04   1.0000E-099   8.5904E-001   1.3522E-001   5.7308E-003   1.0060E-008
    2.181202E+04   1.0000E-099   8.2730E-001   1.6410E-001   8.6040E-003   2.0377E-008
    2.225433E+04   1.0000E-099   7.9377E-001   1.9420E-001   1.2035E-002   3.4233E-008
    2.271588E+04   1.0000E-099   7.6274E-001   2.2169E-001   1.5570E-002   4.6167E-008
    2.320796E+04   1.0000E-099   7.4091E-001   2.4110E-001   1.7992E-002   4.8276E-008
    2.373480E+04   1.0000E-099   7.3001E-001   2.5086E-001   1.9135E-002   4.3325E-008
    2.429396E+04   1.0000E-099   7.2822E-001   2.5270E-001   1.9079E-002   3.3794E-008
    2.488454E+04   1.0000E-099   7.3423E-001   2.4778E-001   1.7989E-002   2.2708E-008
    2.550625E+04   1.0000E-099   7.4505E-001   2.3859E-001   1.6355E-002   1.3812E-008
    2.616726E+04   1.0000E-099   7.5872E-001   2.2681E-001   1.4470E-002   7.7698E-009
    2.687314E+04   1.0000E-099   7.7342E-001   2.1399E-001   1.2584E-002   4.1431E-009
    2.762956E+04   1.0000E-099   7.8793E-001   2.0121E-001   1.0856E-002   2.1545E-009
    2.844872E+04   1.0000E-099   8.0233E-001   1.8839E-001   9.2795E-003   1.1064E-009
    2.932741E+04   1.0000E-099   8.1878E-001   1.7355E-001   7.6611E-003   5.3854E-010
    3.025672E+04   1.0000E-099   8.3976E-001   1.5436E-001   5.8800E-003   2.3060E-010
    3.122077E+04   1.0000E-099   8.6470E-001   1.3118E-001   4.1226E-003   8.4659E-011
    3.219203E+04   1.0000E-099   8.8954E-001   1.0775E-001   2.7151E-003   2.8699E-011
    3.313814E+04   1.0000E-099   9.1006E-001   8.8153E-002   1.7847E-003   1.0296E-011
    3.404671E+04   1.0000E-099   9.2475E-001   7.4012E-002   1.2404E-003   4.3868E-012
    3.488713E+04   1.0000E-099   9.3367E-001   6.5375E-002   9.5680E-004   2.4309E-012
    3.567080E+04   1.0000E-099   9.3849E-001   6.0698E-002   8.1657E-004   1.7121E-012
    3.639552E+04   1.0000E-099   9.4088E-001   5.8375E-002   7.4785E-004   1.4174E-012
    3.706577E+04   1.0000E-099   9.4209E-001   5.7198E-002   7.1100E-004   1.2719E-012
    3.768512E+04   1.0000E-099   9.4297E-001   5.6349E-002   6.8399E-004   1.1649E-012
    3.825422E+04   1.0000E-099   9.4358E-001   5.5754E-002   6.6496E-004   1.0776E-012
    3.877005E+04   1.0000E-099   9.4427E-001   5.5083E-002   6.4582E-004   9.7951E-013
    3.923454E+04   1.0000E-099   9.4533E-001   5.4048E-002   6.2001E-004   8.4943E-013
    3.964298E+04   1.0000E-099   9.4598E-001   5.3418E-002   6.0479E-004   7.1291E-013
    3.982685E+04   1.0000E-099   9.4631E-001   5.3092E-002   5.9754E-004   6.1867E-013
    3.991910E+04   1.0000E-099   9.4637E-001   5.3030E-002   5.9620E-004   5.6124E-013
    3.996531E+04   1.0000E-099   9.4643E-001   5.2970E-002   5.9519E-004   5.2340E-013
    3.998843E+04   1.0000E-099   9.4649E-001   5.2919E-002   5.9480E-004   4.9744E-013
    3.999942E+04   1.0000E-099   9.4657E-001   5.2835E-002   5.9434E-004   4.7944E-013
    4.000000E+04   1.0000E-099   9.4659E-001   5.2818E-002   5.9423E-004   4.7747E-013
#TIME:    30.140
#NVEL: 105
#vel_mid[km/s]           cr0           cr1           cr2           cr3           cr4
    8.484662E+02   1.0000E-099   2.2974E-005   9.8570E-001   1.4280E-002   1.2804E-008
    8.529550E+02   1.0000E-099   2.2981E-005   9.8570E-001   1.4278E-002   1.2811E-008
    8.665642E+02   1.0000E-099   2.2977E-005   9.8570E-001   1.4281E-002   1.2811E-008
    8.944377E+02   1.0000E-099   2.2943E-005   9.8568E-001   1.4294E-002   1.2815E-008
    9.438127E+02   1.0000E-099   2.2859E-005   9.8565E-001   1.4327E-002   1.2838E-008
    9.966743E+02   1.0000E-099   2.2778E-005   9.8562E-001   1.4362E-002   1.2870E-008
    1.052465E+03   1.0000E-099   2.2620E-005   9.8515E-001   1.4829E-002   1.3805E-008
    1.111379E+03   1.0000E-099   2.2565E-005   9.8487E-001   1.5106E-002   1.4475E-008
    1.173591E+03   1.0000E-099   2.2532E-005   9.8428E-001   1.5699E-002   1.5990E-008
    1.239286E+03   1.0000E-099   2.2836E-005   9.8370E-001   1.6281E-002   1.7557E-008
    1.308657E+03   1.0000E-099   2.3982E-005   9.8396E-001   1.6019E-002   1.7113E-008
    1.381912E+03   1.0000E-099   2.5488E-005   9.8385E-001   1.6124E-002   1.7724E-008
    1.459268E+03   1.0000E-099   2.7038E-005   9.8342E-001   1.6557E-002   1.9419E-008
    1.540954E+03   1.0000E-099   2.8333E-005   9.8295E-001   1.7025E-002   2.1608E-008
    1.627212E+03   1.0000E-099   2.8689E-005   9.8145E-001   1.8523E-002   2.7983E-008
    1.718299E+03   1.0000E-099   2.8902E-005   9.7966E-001   2.0310E-002   3.7233E-008
    1.814484E+03   1.0000E-099   2.8855E-005   9.7720E-001   2.2776E-002   5.2845E-008
    1.916054E+03   1.0000E-099   2.8687E-005   9.7430E-001   2.5672E-002   7.6546E-008
    2.023309E+03   1.0000E-099   2.8742E-005   9.7107E-001   2.8902E-002   1.1167E-007
    2.136569E+03   1.0000E-099   2.9181E-005   9.6725E-001   3.2716E-002   1.6747E-007
    2.256168E+03   1.0000E-099   3.0956E-005   9.6402E-001   3.5946E-002   2.3801E-007
    2.382462E+03   1.0000E-099   3.4634E-005   9.6126E-001   3.8706E-002   3.2991E-007
    2.515825E+03   1.0000E-099   4.1709E-005   9.5921E-001   4.0752E-002   4.4362E-007
    2.656654E+03   1.0000E-099   5.5371E-005   9.5817E-001   4.1772E-002   5.6972E-007
    2.805366E+03   1.0000E-099   7.8930E-005   9.5703E-001   4.2886E-002   7.3639E-007
    2.962403E+03   1.0000E-099   1.1381E-004   9.5463E-001   4.5258E-002   9.9867E-007
    3.128230E+03   1.0000E-099   1.6194E-004   9.5146E-001   4.8381E-002   1.3591E-006
    3.303339E+03   1.0000E-099   2.4153E-004   9.5011E-001   4.9642E-002   1.6445E-006
    3.488251E+03   1.0000E-099   4.2358E-004   9.5389E-001   4.5683E-002   1.5382E-006
    3.683514E+03   1.0000E-099   8.5824E-004   9.6054E-001   3.8602E-002   1.1836E-006
    3.889706E+03   1.0000E-099   1.7189E-003   9.6496E-001   3.3322E-002   9.4313E-007
    4.107441E+03   1.0000E-099   2.8763E-003   9.6534E-001   3.1786E-002   9.1186E-007
    4.337364E+03   1.0000E-099   4.0774E-003   9.6436E-001   3.1559E-002   9.3450E-007
    4.580158E+03   1.0000E-099   5.9428E-003   9.6446E-001   2.9593E-002   8.2032E-007
    4.836542E+03   1.0000E-099   1.0174E-002   9.6384E-001   2.5984E-002   5.9943E-007
    5.107278E+03   1.0000E-099   1.9757E-002   9.5736E-001   2.2881E-002   4.1822E-007
    5.393169E+03   1.0000E-099   3.9813E-002   9.3905E-001   2.1133E-002   3.0827E-007
    5.695064E+03   1.0000E-099   7.7876E-002   9.0154E-001   2.0588E-002   2.5031E-007
    6.013858E+03   1.0000E-099   1.4518E-001   8.3511E-001   1.9712E-002   2.0439E-007
    6.350497E+03   1.0000E-099   2.5021E-001   7.3210E-001   1.7691E-002   1.6212E-007
    6.705980E+03   1.0000E-099   3.9197E-001   5.9385E-001   1.4181E-002   1.1781E-007
    7.081362E+03   1.0000E-099   5.5222E-001   4.3784E-001   9.9391E-003   7.4981E-008
    7.477756E+03   1.0000E-099   6.9695E-001   2.9684E-001   6.2089E-003   4.1495E-008
    7.896340E+03   1.0000E-099   8.0083E-001   1.9548E-001   3.6914E-003   2.0954E-008
    8.338355E+03   1.0000E-099   8.6642E-001   1.3134E-001   2.2411E-003   1.0265E-008
    8.805113E+03   1.0000E-099   9.1451E-001   8.4231E-002   1.2579E-003   4.0408E-009
    9.297999E+03   1.0000E-099   9.4151E-001   5.7728E-002   7.6390E-004   1.5668E-009
    9.818475E+03   1.0000E-099   9.4792E-001   5.1384E-002   6.9524E-004   1.1434E-009
    1.036813E+04   1.0000E-099   9.4874E-001   5.0532E-002   7.2699E-004   1.0998E-009
    1.094544E+04   1.0000E-099   9.5688E-001   4.2585E-002   5.3714E-004   5.5823E-010
    1.146634E+04   1.0000E-099   9.6872E-001   3.0995E-002   2.8479E-004   1.4736E-010
    1.187477E+04   1.0000E-099   9.7342E-001   2.6380E-002   2.0462E-004   7.2353E-011
    1.223029E+04   1.0000E-099   9.6491E-001   3.4733E-002   3.5665E-004   2.2231E-010
    1.262097E+04   1.0000E-099   9.4632E-001   5.2844E-002   8.3721E-004   1.2984E-009
    1.312159E+04   1.0000E-099   9.3402E-001   6.4719E-002   1.2597E-003   3.0677E-009
    1.371157E+04   1.0000E-099   9.2399E-001   7.4369E-002   1.6449E-003   5.3353E-009
    1.434487E+04   1.0000E-099   9.1115E-001   8.6666E-002   2.1820E-003   9.2592E-009
    1.499990E+04   1.0000E-099   9.0088E-001   9.6483E-002   2.6360E-003   1.2897E-008
    1.564743E+04   1.0000E-099   8.9890E-001   9.8422E-002   2.6820E-003   1.2347E-008
    1.626580E+04   1.0000E-099   8.8929E-001   1.0749E-001   3.2203E-003   1.6133E-008
    1.685344E+04   1.0000E-099   8.8821E-001   1.0843E-001   3.3582E-003   1.5372E-008
    1.740171E+04   1.0000E-099   8.9984E-001   9.7394E-002   2.7634E-003   8.6095E-009
    1.789651E+04   1.0000E-099   9.0114E-001   9.6129E-002   2.7340E-003   7.0060E-009
    1.835636E+04   1.0000E-099   8.9878E-001   9.8328E-002   2.8919E-003   6.5794E-009
    1.878872E+04   1.0000E-099   8.7756E-001   1.1816E-001   4.2783E-003   1.3444E-008
    1.920843E+04   1.0000E-099   8.6092E-001   1.3352E-001   5.5584E-003   2.0823E-008
    1.962252E+04   1.0000E-099   8.4277E-001   1.5009E-001   7.1371E-003   3.1859E-008
    2.003750E+04   1.0000E-099   8.1654E-001   1.7369E-001   9.7698E-003   5.7662E-008
    2.045622E+04   1.0000E-099   7.8483E-001   2.0165E-001   1.3519E-002   1.0823E-007
    2.087985E+04   1.0000E-099   7.4963E-001   2.3196E-001   1.8413E-002   1.9594E-007
