#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    9.510378E+03   1.0000E-099   1.0744E-004   9.9768E-001   2.2143E-003
    9.951877E+03   1.0000E-099   4.5140E-004   9.9944E-001   1.0484E-004
    1.040678E+04   1.0000E-099   1.9815E-003   9.9801E-001   4.4716E-006
    1.085139E+04   1.0000E-099   1.0137E-002   9.8986E-001   1.5288E-007
    1.123013E+04   1.0000E-099   5.6264E-002   9.4374E-001   4.4232E-009
    1.152672E+04   1.0000E-099   2.8527E-001   7.1473E-001   9.0521E-011
    1.174721E+04   1.0000E-099   6.3046E-001   3.6954E-001   2.2561E-012
    1.193178E+04   1.0000E-099   8.1808E-001   1.8192E-001   1.1199E-013
    1.210627E+04   1.0000E-099   8.8761E-001   1.1239E-001   1.3620E-014
    1.230154E+04   1.0000E-099   9.1279E-001   8.7211E-002   3.3199E-015
    1.256865E+04   1.0000E-099   9.3729E-001   6.2707E-002   6.7639E-016
    1.295372E+04   1.0000E-099   9.6686E-001   3.3139E-002   6.0597E-017
    1.340611E+04   1.0000E-099   9.8498E-001   1.5018E-002   3.7254E-018
    1.388226E+04   1.0000E-099   9.9300E-001   7.0047E-003   2.6888E-019
    1.436874E+04   1.0000E-099   9.9671E-001   3.2925E-003   2.1767E-020
    1.484857E+04   1.0000E-099   9.9851E-001   1.4925E-003   1.6357E-021
    1.530911E+04   1.0000E-099   9.9934E-001   6.6377E-004   1.1478E-022
    1.573961E+04   1.0000E-099   9.9969E-001   3.0704E-004   8.5918E-024
    1.615098E+04   1.0000E-099   9.9985E-001   1.4888E-004   6.8470E-025
    1.654704E+04   1.0000E-099   9.9993E-001   7.4608E-005   5.8190E-026
    1.693398E+04   1.0000E-099   9.9996E-001   3.7382E-005   5.0491E-027
    1.730717E+04   1.0000E-099   9.9998E-001   1.9002E-005   4.6401E-028
    1.766983E+04   1.0000E-099   9.9999E-001   1.0147E-005   4.7595E-029
    1.803291E+04   1.0000E-099   9.9999E-001   5.7123E-006   5.5289E-030
    1.842290E+04   1.0000E-099   1.0000E+000   3.2237E-006   6.7363E-031
    1.886700E+04   1.0000E-099   1.0000E+000   1.7034E-006   7.3718E-032
    1.942205E+04   1.0000E-099   1.0000E+000   7.7255E-007   5.4675E-033
    2.027122E+04   1.0000E-099   1.0000E+000   2.7226E-007   2.0210E-034
    2.145715E+04   1.0000E-099   1.0000E+000   2.6341E-007   1.4678E-034
    2.273426E+04   1.0000E-099   1.0000E+000   3.5472E-007   8.8273E-034
    2.408738E+04   1.0000E-099   1.0000E+000   3.8572E-007   5.9647E-033
    2.552103E+04   1.0000E-099   1.0000E+000   4.7196E-007   9.2596E-032
    2.704001E+04   1.0000E-099   1.0000E+000   6.4555E-007   1.9955E-030
    2.864940E+04   1.0000E-099   1.0000E+000   1.1479E-006   7.4998E-029
    3.035461E+04   1.0000E-099   1.0000E+000   2.8760E-006   2.7456E-027
    3.216655E+04   1.0000E-099   9.9999E-001   8.1450E-006   5.6544E-026
    3.371923E+04   1.0000E-099   9.9998E-001   2.0189E-005   6.3756E-025
    3.507139E+04   1.0000E-099   9.9994E-001   5.7646E-005   9.1416E-024
    3.629196E+04   1.0000E-099   9.9982E-001   1.7958E-004   1.6439E-022
    3.743870E+04   1.0000E-099   9.9953E-001   4.6610E-004   2.6163E-021
    3.856704E+04   1.0000E-099   9.9904E-001   9.5733E-004   3.4352E-020
    3.969211E+04   1.0000E-099   9.9828E-001   1.7172E-003   3.2288E-019
    4.081748E+04   1.0000E-099   9.9711E-001   2.8928E-003   1.9482E-018
    4.195050E+04   1.0000E-099   9.9538E-001   4.6231E-003   7.7821E-018
    4.309400E+04   1.0000E-099   9.9304E-001   6.9557E-003   2.1450E-017
    4.425636E+04   1.0000E-099   9.9117E-001   8.8333E-003   4.3611E-017
    4.543955E+04   1.0000E-099   9.8924E-001   1.0761E-002   7.1099E-017
    4.664734E+04   1.0000E-099   9.8755E-001   1.2453E-002   1.0689E-016
    4.788149E+04   1.0000E-099   9.8595E-001   1.4047E-002   1.3738E-016
    4.914170E+04   1.0000E-099   9.8440E-001   1.5603E-002   1.7195E-016
    5.042899E+04   1.0000E-099   9.8282E-001   1.7180E-002   2.0635E-016
    5.174146E+04   1.0000E-099   9.8113E-001   1.8874E-002   2.4136E-016
    5.307888E+04   1.0000E-099   9.7938E-001   2.0624E-002   2.7492E-016
    5.443979E+04   1.0000E-099   9.7785E-001   2.2147E-002   3.0192E-016
    5.582108E+04   1.0000E-099   9.7683E-001   2.3175E-002   3.1843E-016
    5.722247E+04   1.0000E-099   9.7635E-001   2.3648E-002   3.2395E-016
    5.863628E+04   1.0000E-099   9.7631E-001   2.3694E-002   3.2033E-016
    6.005905E+04   1.0000E-099   9.7656E-001   2.3442E-002   3.1004E-016
    6.148066E+04   1.0000E-099   9.7707E-001   2.2927E-002   2.9474E-016
    6.288737E+04   1.0000E-099   9.7783E-001   2.2168E-002   2.7631E-016
    6.426848E+04   1.0000E-099   9.7877E-001   2.1227E-002   2.5670E-016
    6.559715E+04   1.0000E-099   9.7983E-001   2.0170E-002   2.3700E-016
    6.685471E+04   1.0000E-099   9.8092E-001   1.9081E-002   2.1780E-016
    6.802187E+04   1.0000E-099   9.8223E-001   1.7771E-002   1.9589E-016
    6.907191E+04   1.0000E-099   9.8379E-001   1.6212E-002   1.6708E-016
    6.954935E+04   1.0000E-099   9.8533E-001   1.4671E-002   1.3706E-016
    6.978930E+04   1.0000E-099   9.8626E-001   1.3744E-002   1.1451E-016
    6.990959E+04   1.0000E-099   9.8706E-001   1.2942E-002   9.4002E-017
    6.996981E+04   1.0000E-099   9.8764E-001   1.2357E-002   7.8664E-017
    6.999843E+04   1.0000E-099   9.8800E-001   1.2000E-002   6.8431E-017
    6.999994E+04   1.0000E-099   9.8808E-001   1.1919E-002   6.7059E-017
#TIME:     7.216
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484663E+02   1.0000E-099   1.5513E-014   1.2628E-006   1.0000E+000
    8.524774E+02   1.0000E-099   1.5512E-014   1.2628E-006   1.0000E+000
    8.646249E+02   1.0000E-099   1.5492E-014   1.2618E-006   1.0000E+000
    8.894417E+02   1.0000E-099   1.5354E-014   1.2545E-006   1.0000E+000
    9.384754E+02   1.0000E-099   1.4741E-014   1.2217E-006   1.0000E+000
    9.944455E+02   1.0000E-099   1.3592E-014   1.1591E-006   1.0000E+000
    1.053634E+03   1.0000E-099   1.2066E-014   1.0729E-006   1.0000E+000
    1.116345E+03   1.0000E-099   1.0335E-014   9.6991E-007   1.0000E+000
    1.182788E+03   1.0000E-099   8.5686E-015   8.5771E-007   1.0000E+000
    1.253187E+03   1.0000E-099   7.0127E-015   7.4913E-007   1.0000E+000
    1.327775E+03   1.0000E-099   5.7539E-015   6.5087E-007   1.0000E+000
    1.406803E+03   1.0000E-099   4.5798E-015   5.5332E-007   1.0000E+000
    1.490534E+03   1.0000E-099   3.4354E-015   4.5441E-007   1.0000E+000
    1.579249E+03   1.0000E-099   2.4062E-015   3.6024E-007   1.0000E+000
    1.673244E+03   1.0000E-099   1.6348E-015   2.8223E-007   1.0000E+000
    1.772833E+03   1.0000E-099   1.1317E-015   2.2450E-007   1.0000E+000
    1.878351E+03   1.0000E-099   7.9718E-016   1.8129E-007   1.0000E+000
    1.990148E+03   1.0000E-099   5.7972E-016   1.4967E-007   1.0000E+000
    2.108599E+03   1.0000E-099   4.4305E-016   1.2741E-007   1.0000E+000
    2.234101E+03   1.0000E-099   3.5810E-016   1.1220E-007   1.0000E+000
    2.367072E+03   1.0000E-099   3.0729E-016   1.0251E-007   1.0000E+000
    2.507957E+03   1.0000E-099   2.8297E-016   9.7841E-008   1.0000E+000
    2.657228E+03   1.0000E-099   2.8508E-016   9.8739E-008   1.0000E+000
    2.815383E+03   1.0000E-099   3.1657E-016   1.0611E-007   1.0000E+000
    2.982952E+03   1.0000E-099   3.7351E-016   1.1965E-007   1.0000E+000
    3.160494E+03   1.0000E-099   4.5975E-016   1.4054E-007   1.0000E+000
    3.348602E+03   1.0000E-099   6.6349E-016   1.8252E-007   1.0000E+000
    3.547908E+03   1.0000E-099   1.3346E-015   2.8832E-007   1.0000E+000
    3.759075E+03   1.0000E-099   3.7690E-015   5.6259E-007   1.0000E+000
    3.982811E+03   1.0000E-099   1.1231E-014   1.1728E-006   1.0000E+000
    4.219863E+03   1.0000E-099   2.7063E-014   2.2338E-006   1.0000E+000
    4.471025E+03   1.0000E-099   6.2430E-014   4.1427E-006   1.0000E+000
    4.737135E+03   1.0000E-099   1.9493E-013   9.0552E-006   9.9999E-001
    5.019084E+03   1.0000E-099   8.9214E-013   2.5066E-005   9.9997E-001
    5.317814E+03   1.0000E-099   4.6626E-012   7.6732E-005   9.9992E-001
    5.634325E+03   1.0000E-099   2.2086E-011   2.2222E-004   9.9978E-001
    5.969673E+03   1.0000E-099   1.0355E-010   6.3313E-004   9.9937E-001
    6.324981E+03   1.0000E-099   4.9357E-010   1.8196E-003   9.9818E-001
    6.701437E+03   1.0000E-099   2.5062E-009   5.4915E-003   9.9451E-001
    7.100299E+03   1.0000E-099   1.5225E-008   1.8868E-002   9.8113E-001
    7.522901E+03   1.0000E-099   1.1798E-007   7.6256E-002   9.2374E-001
    7.970656E+03   1.0000E-099   1.1451E-006   3.2556E-001   6.7444E-001
    8.445103E+03   1.0000E-099   8.0528E-006   8.0679E-001   1.9321E-001
    8.942559E+03   1.0000E-099   3.6176E-005   9.8374E-001   1.6220E-002
    9.412477E+03   1.0000E-099   1.5168E-004   9.9899E-001   8.6126E-004
    9.863565E+03   1.0000E-099   6.5306E-004   9.9931E-001   3.9845E-005
    1.032054E+04   1.0000E-099   2.8578E-003   9.9714E-001   1.6722E-006
    1.076946E+04   1.0000E-099   1.3897E-002   9.8610E-001   5.9346E-008
    1.116307E+04   1.0000E-099   7.4151E-002   9.2585E-001   1.7388E-009
    1.147736E+04   1.0000E-099   3.2552E-001   6.7448E-001   3.9892E-011
    1.171347E+04   1.0000E-099   6.6458E-001   3.3542E-001   1.0651E-012
    1.191135E+04   1.0000E-099   8.3825E-001   1.6175E-001   5.3453E-014
    1.209731E+04   1.0000E-099   9.0103E-001   9.8971E-002   6.6243E-015
    1.230281E+04   1.0000E-099   9.2128E-001   7.8716E-002   1.7497E-015
    1.258281E+04   1.0000E-099   9.4249E-001   5.7515E-002   3.7697E-016
    1.297839E+04   1.0000E-099   9.6900E-001   3.0998E-002   3.6562E-017
    1.343812E+04   1.0000E-099   9.8554E-001   1.4465E-002   2.5151E-018
    1.392051E+04   1.0000E-099   9.9309E-001   6.9125E-003   2.0075E-019
    1.441134E+04   1.0000E-099   9.9675E-001   3.2507E-003   1.6458E-020
    1.489298E+04   1.0000E-099   9.9853E-001   1.4656E-003   1.2133E-021
    1.535245E+04   1.0000E-099   9.9934E-001   6.5656E-004   8.6314E-023
    1.578083E+04   1.0000E-099   9.9969E-001   3.0903E-004   6.7262E-024
    1.618984E+04   1.0000E-099   9.9985E-001   1.5319E-004   5.6785E-025
    1.658319E+04   1.0000E-099   9.9992E-001   7.8631E-005   5.2005E-026
    1.696705E+04   1.0000E-099   9.9996E-001   4.0469E-005   4.9280E-027
    1.733657E+04   1.0000E-099   9.9998E-001   2.1259E-005   5.0212E-028
    1.769608E+04   1.0000E-099   9.9999E-001   1.1795E-005   5.7847E-029
    1.805682E+04   1.0000E-099   9.9999E-001   6.9217E-006   7.5987E-030
    1.844472E+04   1.0000E-099   1.0000E+000   4.0855E-006   1.0523E-030
    1.888647E+04   1.0000E-099   1.0000E+000   2.2642E-006   1.2952E-031
    1.944025E+04   1.0000E-099   1.0000E+000   1.0767E-006   1.0501E-032
    2.029565E+04   1.0000E-099   1.0000E+000   3.7244E-007   3.3946E-034
    2.148508E+04   1.0000E-099   1.0000E+000   2.9596E-007   1.5328E-034
    2.276385E+04   1.0000E-099   1.0000E+000   3.6987E-007   8.4107E-034
    2.411873E+04   1.0000E-099   1.0000E+000   4.0667E-007   5.6627E-033
    2.555425E+04   1.0000E-099   1.0000E+000   5.0792E-007   8.8680E-032
    2.707521E+04   1.0000E-099   1.0000E+000   6.9418E-007   1.9419E-030
    2.868669E+04   1.0000E-099   1.0000E+000   1.2153E-006   7.4330E-029
    3.039442E+04   1.0000E-099   1.0000E+000   2.9797E-006   2.7417E-027
    3.220400E+04   1.0000E-099   9.9999E-001   8.3239E-006   5.6464E-026
    3.375286E+04   1.0000E-099   9.9998E-001   2.0589E-005   6.4367E-025
    3.509964E+04   1.0000E-099   9.9994E-001   5.8818E-005   9.3361E-024
    3.631753E+04   1.0000E-099   9.9982E-001   1.8298E-004   1.6944E-022
    3.746319E+04   1.0000E-099   9.9953E-001   4.7284E-004   2.7086E-021
    3.859074E+04   1.0000E-099   9.9903E-001   9.6756E-004   3.5544E-020
    3.971536E+04   1.0000E-099   9.9827E-001   1.7318E-003   3.3269E-019
    4.084014E+04   1.0000E-099   9.9709E-001   2.9138E-003   1.9949E-018
    4.197265E+04   1.0000E-099   9.9535E-001   4.6503E-003   7.9202E-018
    4.311565E+04   1.0000E-099   9.9300E-001   6.9956E-003   2.1714E-017
    4.427747E+04   1.0000E-099   9.9114E-001   8.8573E-003   4.3954E-017
    4.546015E+04   1.0000E-099   9.8922E-001   1.0783E-002   7.1489E-017
    4.666739E+04   1.0000E-099   9.8753E-001   1.2473E-002   1.0744E-016
    4.790096E+04   1.0000E-099   9.8593E-001   1.4066E-002   1.3777E-016
    4.916052E+04   1.0000E-099   9.8438E-001   1.5622E-002   1.7236E-016
    5.044711E+04   1.0000E-099   9.8280E-001   1.7200E-002   2.0676E-016
    5.175885E+04   1.0000E-099   9.8111E-001   1.8895E-002   2.4175E-016
    5.309545E+04   1.0000E-099   9.7936E-001   2.0643E-002   2.7525E-016
    5.445551E+04   1.0000E-099   9.7784E-001   2.2160E-002   3.0213E-016
    5.583586E+04   1.0000E-099   9.7682E-001   2.3181E-002   3.1851E-016
    5.723621E+04   1.0000E-099   9.7635E-001   2.3649E-002   3.2393E-016
    5.864894E+04   1.0000E-099   9.7631E-001   2.3693E-002   3.2025E-016
    6.007050E+04   1.0000E-099   9.7656E-001   2.3439E-002   3.0993E-016
    6.149084E+04   1.0000E-099   9.7708E-001   2.2923E-002   2.9461E-016
    6.289616E+04   1.0000E-099   9.7784E-001   2.2162E-002   2.7618E-016
    6.427576E+04   1.0000E-099   9.7878E-001   2.1221E-002   2.5659E-016
    6.560291E+04   1.0000E-099   9.7984E-001   2.0165E-002   2.3691E-016
    6.685889E+04   1.0000E-099   9.8092E-001   1.9077E-002   2.1772E-016
    6.802454E+04   1.0000E-099   9.8223E-001   1.7767E-002   1.9583E-016
    6.907318E+04   1.0000E-099   9.8379E-001   1.6208E-002   1.6701E-016
    6.954996E+04   1.0000E-099   9.8533E-001   1.4669E-002   1.3700E-016
    6.978959E+04   1.0000E-099   9.8626E-001   1.3742E-002   1.1446E-016
    6.990971E+04   1.0000E-099   9.8706E-001   1.2941E-002   9.3973E-017
    6.996985E+04   1.0000E-099   9.8764E-001   1.2357E-002   7.8650E-017
    6.999843E+04   1.0000E-099   9.8800E-001   1.2000E-002   6.8429E-017
    6.999994E+04   1.0000E-099   9.8808E-001   1.1919E-002   6.7059E-017
#TIME:     7.938
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484663E+02   1.0000E-099   1.2706E-014   1.2061E-006   1.0000E+000
    8.540835E+02   1.0000E-099   1.2706E-014   1.2060E-006   1.0000E+000
    8.711593E+02   1.0000E-099   1.2678E-014   1.2043E-006   1.0000E+000
    9.063420E+02   1.0000E-099   1.2493E-014   1.1929E-006   1.0000E+000
    9.632253E+02   1.0000E-099   1.1871E-014   1.1541E-006   1.0000E+000
    1.020052E+03   1.0000E-099   1.0944E-014   1.0949E-006   1.0000E+000
    1.080348E+03   1.0000E-099   9.7833E-015   1.0180E-006   1.0000E+000
    1.144208E+03   1.0000E-099   8.4947E-015   9.2836E-007   1.0000E+000
    1.211843E+03   1.0000E-099   7.2218E-015   8.3373E-007   1.0000E+000
    1.283476E+03   1.0000E-099   6.1784E-015   7.4720E-007   1.0000E+000
    1.359342E+03   1.0000E-099   5.2832E-015   6.6552E-007   1.0000E+000
    1.439694E+03   1.0000E-099   4.3669E-015   5.7926E-007   1.0000E+000
    1.524795E+03   1.0000E-099   3.3965E-015   4.8670E-007   1.0000E+000
    1.614927E+03   1.0000E-099   2.4653E-015   3.9426E-007   1.0000E+000
    1.710386E+03   1.0000E-099   1.7460E-015   3.1591E-007   1.0000E+000
    1.811488E+03   1.0000E-099   1.2386E-015   2.5439E-007   1.0000E+000
    1.918566E+03   1.0000E-099   8.8682E-016   2.0704E-007   1.0000E+000
    2.031973E+03   1.0000E-099   6.5961E-016   1.7290E-007   1.0000E+000
    2.152084E+03   1.0000E-099   5.1804E-016   1.4935E-007   1.0000E+000
    2.279295E+03   1.0000E-099   4.3162E-016   1.3380E-007   1.0000E+000
    2.414026E+03   1.0000E-099   3.8371E-016   1.2483E-007   1.0000E+000
    2.556720E+03   1.0000E-099   3.6935E-016   1.2239E-007   1.0000E+000
    2.707850E+03   1.0000E-099   3.9200E-016   1.2766E-007   1.0000E+000
    2.867912E+03   1.0000E-099   4.5495E-016   1.4168E-007   1.0000E+000
    3.037436E+03   1.0000E-099   5.5730E-016   1.6516E-007   1.0000E+000
    3.216981E+03   1.0000E-099   7.3326E-016   2.0446E-007   1.0000E+000
    3.407138E+03   1.0000E-099   1.1944E-015   2.8860E-007   1.0000E+000
    3.608536E+03   1.0000E-099   2.7377E-015   4.9614E-007   1.0000E+000
    3.821839E+03   1.0000E-099   7.9837E-015   9.9415E-007   1.0000E+000
    4.047750E+03   1.0000E-099   2.1774E-014   1.9910E-006   1.0000E+000
    4.287015E+03   1.0000E-099   4.9135E-014   3.6690E-006   1.0000E+000
    4.540423E+03   1.0000E-099   1.2052E-013   7.0674E-006   9.9999E-001
    4.808810E+03   1.0000E-099   4.4307E-013   1.7155E-005   9.9998E-001
    5.093061E+03   1.0000E-099   2.1858E-012   5.0240E-005   9.9995E-001
    5.394115E+03   1.0000E-099   1.0757E-011   1.4877E-004   9.9985E-001
    5.712964E+03   1.0000E-099   5.3747E-011   4.4264E-004   9.9956E-001
    6.050661E+03   1.0000E-099   2.8653E-010   1.3666E-003   9.9863E-001
    6.408319E+03   1.0000E-099   1.6480E-009   4.4661E-003   9.9553E-001
    6.787118E+03   1.0000E-099   1.0867E-008   1.6209E-002   9.8379E-001
    7.188309E+03   1.0000E-099   8.4535E-008   6.5856E-002   9.3414E-001
    7.613214E+03   1.0000E-099   7.6929E-007   2.7451E-001   7.2549E-001
    8.063235E+03   1.0000E-099   5.3418E-006   7.3202E-001   2.6797E-001
    8.539952E+03   1.0000E-099   2.2159E-005   9.6655E-001   3.3431E-002
    9.041059E+03   1.0000E-099   9.0382E-005   9.9792E-001   1.9925E-003
    9.505157E+03   1.0000E-099   3.7898E-004   9.9952E-001   1.0171E-004
    9.956309E+03   1.0000E-099   1.6814E-003   9.9831E-001   4.4160E-006
    1.040698E+04   1.0000E-099   7.2247E-003   9.9278E-001   1.8336E-007
    1.084090E+04   1.0000E-099   3.5563E-002   9.6444E-001   6.1528E-009
    1.121853E+04   1.0000E-099   1.6716E-001   8.3284E-001   1.7997E-010
    1.151782E+04   1.0000E-099   4.9604E-001   5.0396E-001   4.7704E-012
    1.175257E+04   1.0000E-099   7.6758E-001   2.3242E-001   1.6474E-013
    1.195600E+04   1.0000E-099   8.8775E-001   1.1225E-001   1.0205E-014
    1.215636E+04   1.0000E-099   9.2415E-001   7.5853E-002   1.7274E-015
    1.239149E+04   1.0000E-099   9.3820E-001   6.1798E-002   4.9226E-016
    1.272267E+04   1.0000E-099   9.5836E-001   4.1637E-002   8.6654E-017
    1.315519E+04   1.0000E-099   9.7889E-001   2.1107E-002   7.4902E-018
    1.362799E+04   1.0000E-099   9.8995E-001   1.0051E-002   5.8379E-019
    1.411661E+04   1.0000E-099   9.9515E-001   4.8460E-003   5.0358E-020
    1.460617E+04   1.0000E-099   9.9775E-001   2.2450E-003   4.0013E-021
    1.508075E+04   1.0000E-099   9.9899E-001   1.0117E-003   2.9275E-022
    1.552690E+04   1.0000E-099   9.9953E-001   4.6887E-004   2.2494E-023
    1.594544E+04   1.0000E-099   9.9977E-001   2.3043E-004   1.9256E-024
    1.634571E+04   1.0000E-099   9.9988E-001   1.1919E-004   1.8243E-025
    1.673241E+04   1.0000E-099   9.9994E-001   6.3143E-005   1.8695E-026
    1.710792E+04   1.0000E-099   9.9997E-001   3.3688E-005   2.0111E-027
    1.746868E+04   1.0000E-099   9.9998E-001   1.8628E-005   2.3896E-028
    1.782264E+04   1.0000E-099   9.9999E-001   1.0951E-005   3.2697E-029
    1.818357E+04   1.0000E-099   9.9999E-001   6.7458E-006   5.0314E-030
    1.857925E+04   1.0000E-099   1.0000E+000   4.1184E-006   7.8388E-031
    1.903795E+04   1.0000E-099   1.0000E+000   2.3268E-006   1.0098E-031
    1.963625E+04   1.0000E-099   1.0000E+000   1.0862E-006   7.3529E-033
    2.059446E+04   1.0000E-099   1.0000E+000   3.9425E-007   2.6157E-034
    2.181614E+04   1.0000E-099   1.0000E+000   3.2996E-007   2.0131E-034
    2.310570E+04   1.0000E-099   1.0000E+000   3.9411E-007   1.2164E-033
    2.447149E+04   1.0000E-099   1.0000E+000   4.4716E-007   9.6344E-033
    2.591802E+04   1.0000E-099   1.0000E+000   5.7557E-007   1.6619E-031
    2.745005E+04   1.0000E-099   1.0000E+000   8.1699E-007   4.0922E-030
    2.907263E+04   1.0000E-099   1.0000E+000   1.5011E-006   1.6138E-028
    3.079167E+04   1.0000E-099   1.0000E+000   3.7470E-006   5.2890E-027
    3.256592E+04   1.0000E-099   9.9999E-001   1.0210E-005   9.4329E-026
    3.405252E+04   1.0000E-099   9.9997E-001   2.5421E-005   1.0704E-024
    3.535469E+04   1.0000E-099   9.9993E-001   7.3700E-005   1.6085E-023
    3.654659E+04   1.0000E-099   9.9978E-001   2.2297E-004   2.8763E-022
    3.767599E+04   1.0000E-099   9.9945E-001   5.4788E-004   4.3865E-021
    3.879618E+04   1.0000E-099   9.9892E-001   1.0829E-003   5.4192E-020
    3.991191E+04   1.0000E-099   9.9810E-001   1.9003E-003   4.6518E-019
    4.102992E+04   1.0000E-099   9.9684E-001   3.1584E-003   2.5700E-018
    4.215546E+04   1.0000E-099   9.9504E-001   4.9619E-003   9.4967E-018
    4.329269E+04   1.0000E-099   9.9262E-001   7.3794E-003   2.4584E-017
    4.444908E+04   1.0000E-099   9.9087E-001   9.1306E-003   4.7625E-017
    4.562627E+04   1.0000E-099   9.8897E-001   1.1027E-002   7.5682E-017
    4.682817E+04   1.0000E-099   9.8732E-001   1.2683E-002   1.1251E-016
    4.805593E+04   1.0000E-099   9.8574E-001   1.4256E-002   1.4176E-016
    4.930942E+04   1.0000E-099   9.8420E-001   1.5801E-002   1.7634E-016
    5.058949E+04   1.0000E-099   9.8262E-001   1.7378E-002   2.1053E-016
    5.189415E+04   1.0000E-099   9.8093E-001   1.9072E-002   2.4526E-016
    5.322335E+04   1.0000E-099   9.7920E-001   2.0799E-002   2.7812E-016
    5.457530E+04   1.0000E-099   9.7773E-001   2.2269E-002   3.0397E-016
    5.594722E+04   1.0000E-099   9.7676E-001   2.3236E-002   3.1930E-016
    5.733852E+04   1.0000E-099   9.7634E-001   2.3665E-002   3.2393E-016
    5.874155E+04   1.0000E-099   9.7631E-001   2.3686E-002   3.1978E-016
    6.015300E+04   1.0000E-099   9.7658E-001   2.3418E-002   3.0919E-016
    6.156237E+04   1.0000E-099   9.7711E-001   2.2890E-002   2.9375E-016
    6.295652E+04   1.0000E-099   9.7788E-001   2.2124E-002   2.7534E-016
    6.432453E+04   1.0000E-099   9.7882E-001   2.1184E-002   2.5586E-016
    6.564009E+04   1.0000E-099   9.7987E-001   2.0134E-002   2.3634E-016
    6.688490E+04   1.0000E-099   9.8095E-001   1.9050E-002   2.1727E-016
    6.804027E+04   1.0000E-099   9.8225E-001   1.7747E-002   1.9545E-016
    6.908020E+04   1.0000E-099   9.8381E-001   1.6188E-002   1.6662E-016
    6.955338E+04   1.0000E-099   9.8534E-001   1.4656E-002   1.3671E-016
    6.979119E+04   1.0000E-099   9.8627E-001   1.3733E-002   1.1422E-016
    6.991040E+04   1.0000E-099   9.8707E-001   1.2935E-002   9.3810E-017
    6.997008E+04   1.0000E-099   9.8765E-001   1.2354E-002   7.8573E-017
    6.999845E+04   1.0000E-099   9.8800E-001   1.2000E-002   6.8420E-017
    6.999994E+04   1.0000E-099   9.8808E-001   1.1919E-002   6.7059E-017
#TIME:     8.732
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.484663E+02   1.0000E-099   1.0878E-014   1.1856E-006   1.0000E+000
    8.530188E+02   1.0000E-099   1.0877E-014   1.1855E-006   1.0000E+000
    8.668234E+02   1.0000E-099   1.0864E-014   1.1846E-006   1.0000E+000
    8.951063E+02   1.0000E-099   1.0779E-014   1.1785E-006   1.0000E+000
    9.465243E+02   1.0000E-099   1.0437E-014   1.1542E-006   1.0000E+000
    1.002523E+03   1.0000E-099   9.8333E-015   1.1106E-006   1.0000E+000
    1.061783E+03   1.0000E-099   9.0270E-015   1.0507E-006   1.0000E+000
    1.124546E+03   1.0000E-099   8.0845E-015   9.7793E-007   1.0000E+000
    1.191018E+03   1.0000E-099   7.0940E-015   8.9741E-007   1.0000E+000
    1.261420E+03   1.0000E-099   6.2398E-015   8.2103E-007   1.0000E+000
    1.335983E+03   1.0000E-099   5.5599E-015   7.5238E-007   1.0000E+000
    1.414954E+03   1.0000E-099   4.8685E-015   6.7985E-007   1.0000E+000
    1.498593E+03   1.0000E-099   4.0702E-015   5.9721E-007   1.0000E+000
    1.587176E+03   1.0000E-099   3.1867E-015   5.0582E-007   1.0000E+000
    1.680994E+03   1.0000E-099   2.3940E-015   4.1898E-007   1.0000E+000
    1.780359E+03   1.0000E-099   1.7769E-015   3.4515E-007   1.0000E+000
    1.885597E+03   1.0000E-099   1.3025E-015   2.8341E-007   1.0000E+000
    1.997056E+03   1.0000E-099   9.6991E-016   2.3583E-007   1.0000E+000
    2.115103E+03   1.0000E-099   7.5505E-016   2.0199E-007   1.0000E+000
    2.240128E+03   1.0000E-099   6.2257E-016   1.7942E-007   1.0000E+000
    2.372543E+03   1.0000E-099   5.4775E-016   1.6608E-007   1.0000E+000
    2.512785E+03   1.0000E-099   5.2125E-016   1.6161E-007   1.0000E+000
    2.661318E+03   1.0000E-099   5.4755E-016   1.6757E-007   1.0000E+000
    2.818630E+03   1.0000E-099   6.3766E-016   1.8655E-007   1.0000E+000
    2.985240E+03   1.0000E-099   7.9682E-016   2.2072E-007   1.0000E+000
    3.161700E+03   1.0000E-099   1.0600E-015   2.7685E-007   1.0000E+000
    3.348590E+03   1.0000E-099   1.6556E-015   3.8386E-007   1.0000E+000
    3.546527E+03   1.0000E-099   3.4817E-015   6.2786E-007   1.0000E+000
