#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
21647.97 1.40e-01 8.60e-01 9.76e-11 1.79e-29 1.29e-34 
22447.94 2.45e-01 7.55e-01 1.54e-11 3.77e-30 1.28e-34 
23245.88 2.61e-01 7.39e-01 1.30e-11 1.93e-29 1.60e-34 
24052.47 2.92e-01 7.08e-01 5.80e-12 8.95e-30 2.19e-34 
24867.72 3.75e-01 6.25e-01 5.27e-13 9.78e-30 3.10e-34 
25698.86 4.85e-01 5.15e-01 1.02e-12 3.59e-29 4.52e-34 
26587.16 6.09e-01 3.91e-01 9.63e-14 4.79e-29 7.11e-34 
27637.54 7.52e-01 2.48e-01 7.41e-15 7.62e-29 1.30e-33 
28986.97 8.82e-01 1.18e-01 3.63e-16 1.72e-28 3.20e-33 
#TIME: 13.84 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 1.17e-19 6.22e-11 2.35e-04 1.88e-01 8.12e-01 
999.11 8.98e-20 4.90e-11 1.96e-04 1.71e-01 8.29e-01 
1267.34 8.23e-20 4.44e-11 1.80e-04 1.63e-01 8.36e-01 
1514.05 6.96e-20 3.75e-11 1.57e-04 1.52e-01 8.48e-01 
1808.80 4.73e-20 2.67e-11 1.21e-04 1.32e-01 8.68e-01 
1919.29 4.17e-20 2.38e-11 1.11e-04 1.27e-01 8.73e-01 
2160.92 3.16e-20 1.87e-11 9.24e-05 1.14e-01 8.86e-01 
2292.92 2.38e-20 1.46e-11 7.68e-05 1.03e-01 8.97e-01 
2432.98 1.80e-20 1.15e-11 6.44e-05 9.35e-02 9.06e-01 
2581.60 1.63e-20 1.07e-11 6.11e-05 9.08e-02 9.09e-01 
2739.29 1.51e-20 1.02e-11 5.86e-05 8.85e-02 9.11e-01 
2906.62 1.60e-20 1.10e-11 6.41e-05 9.36e-02 9.06e-01 
3084.17 1.49e-20 1.10e-11 6.57e-05 9.57e-02 9.04e-01 
3272.56 1.36e-20 1.09e-11 6.74e-05 9.78e-02 9.02e-01 
3472.46 1.52e-20 1.30e-11 7.92e-05 1.07e-01 8.93e-01 
3684.57 1.66e-20 1.56e-11 9.64e-05 1.22e-01 8.78e-01 
3909.64 1.76e-20 1.89e-11 1.20e-04 1.40e-01 8.60e-01 
4148.46 2.57e-20 2.87e-11 1.71e-04 1.70e-01 8.30e-01 
4401.86 5.60e-20 5.88e-11 2.99e-04 2.28e-01 7.72e-01 
4670.75 1.17e-19 1.17e-10 5.08e-04 2.96e-01 7.04e-01 
4956.05 1.78e-19 1.87e-10 7.55e-04 3.63e-01 6.36e-01 
5258.79 2.39e-19 2.73e-10 1.06e-03 4.33e-01 5.66e-01 
5580.02 5.22e-19 5.87e-10 1.91e-03 5.51e-01 4.47e-01 
5920.87 1.13e-18 1.25e-09 3.40e-03 6.75e-01 3.22e-01 
6282.54 2.77e-18 2.98e-09 6.42e-03 8.00e-01 1.94e-01 
6666.30 8.55e-18 8.30e-09 1.28e-02 8.91e-01 9.65e-02 
7073.50 3.44e-17 2.83e-08 2.85e-02 9.36e-01 3.57e-02 
7505.58 1.55e-16 1.05e-07 6.51e-02 9.24e-01 1.09e-02 
7964.05 1.03e-15 5.34e-07 1.76e-01 8.22e-01 1.99e-03 
8450.53 8.12e-15 2.88e-06 4.36e-01 5.64e-01 2.21e-04 
8966.72 5.06e-14 1.17e-05 7.59e-01 2.41e-01 1.42e-05 
9514.44 3.40e-13 4.47e-05 9.52e-01 4.79e-02 1.56e-07 
10095.62 3.38e-12 2.07e-04 9.95e-01 4.29e-03 5.02e-10 
10712.30 5.51e-11 1.32e-03 9.98e-01 1.89e-04 2.99e-13 
11366.65 1.74e-09 1.29e-02 9.87e-01 4.57e-06 1.52e-17 
12061.10 5.47e-08 1.23e-01 8.77e-01 4.58e-08 2.90e-22 
12793.43 6.96e-07 5.47e-01 4.53e-01 5.39e-10 1.87e-26 
13528.61 3.01e-06 8.95e-01 1.05e-01 3.20e-12 6.54e-31 
14194.74 7.25e-06 9.81e-01 1.89e-02 2.77e-14 7.56e-33 
14757.77 1.27e-05 9.96e-01 4.18e-03 5.27e-16 5.55e-33 
15240.48 2.73e-05 9.99e-01 1.13e-03 1.71e-17 1.35e-33 
15646.99 6.18e-05 1.00e+00 2.66e-04 3.71e-19 2.86e-34 
15960.30 1.78e-04 1.00e+00 5.80e-05 7.25e-21 4.04e-35 
16187.41 3.52e-04 1.00e+00 1.75e-05 2.56e-22 1.42e-35 
16354.17 5.36e-04 9.99e-01 8.29e-06 3.04e-23 1.24e-35 
16484.18 1.25e-03 9.99e-01 4.55e-06 4.48e-24 1.50e-35 
16593.12 7.96e-04 9.99e-01 2.90e-06 1.27e-24 1.93e-35 
16691.99 5.38e-04 9.99e-01 1.90e-06 5.79e-25 2.39e-35 
16788.59 1.96e-03 9.98e-01 1.35e-06 2.12e-25 2.86e-35 
16888.37 2.13e-03 9.98e-01 7.71e-07 3.61e-26 3.38e-35 
16998.79 8.50e-04 9.99e-01 7.27e-07 2.67e-26 5.60e-35 
17146.37 5.19e-03 9.95e-01 2.77e-07 1.33e-27 4.96e-35 
17415.23 3.81e-03 9.96e-01 1.62e-07 3.41e-28 6.71e-35 
17888.12 2.50e-03 9.97e-01 5.00e-08 2.24e-29 1.09e-34 
18532.37 2.59e-02 9.74e-01 9.57e-09 1.45e-29 1.57e-34 
19260.76 5.72e-03 9.94e-01 2.37e-09 1.23e-29 2.07e-34 
20034.10 5.66e-02 9.43e-01 4.84e-10 1.41e-29 2.34e-34 
20838.00 5.46e-02 9.45e-01 4.73e-10 1.50e-29 1.91e-34 
21647.97 1.60e-01 8.40e-01 6.03e-11 5.23e-30 1.37e-34 
22447.94 1.94e-01 8.06e-01 2.28e-11 2.14e-29 1.36e-34 
23245.88 2.42e-01 7.58e-01 5.13e-12 8.79e-30 1.70e-34 
24052.47 3.01e-01 6.99e-01 3.73e-12 1.82e-29 2.33e-34 
24867.72 3.88e-01 6.12e-01 1.10e-12 6.28e-29 3.30e-34 
25698.86 4.92e-01 5.08e-01 1.13e-13 4.01e-30 4.81e-34 
26587.16 6.19e-01 3.81e-01 2.56e-14 1.37e-29 7.56e-34 
27637.54 7.59e-01 2.41e-01 1.62e-15 2.60e-30 1.38e-33 
28986.97 8.83e-01 1.17e-01 1.86e-16 7.34e-29 3.41e-33 
#TIME: 14.13 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 1.72e-19 9.37e-11 3.32e-04 2.27e-01 7.72e-01 
999.11 1.34e-19 7.48e-11 2.79e-04 2.09e-01 7.91e-01 
1267.34 1.11e-19 6.24e-11 2.44e-04 1.94e-01 8.05e-01 
1514.05 1.07e-19 5.80e-11 2.23e-04 1.84e-01 8.16e-01 
1808.80 7.37e-20 4.17e-11 1.74e-04 1.61e-01 8.39e-01 
1919.29 6.15e-20 3.55e-11 1.55e-04 1.51e-01 8.49e-01 
2160.92 4.96e-20 2.95e-11 1.34e-04 1.40e-01 8.60e-01 
2292.92 3.75e-20 2.33e-11 1.13e-04 1.27e-01 8.73e-01 
2432.98 2.88e-20 1.88e-11 9.64e-05 1.17e-01 8.83e-01 
2581.60 2.70e-20 1.81e-11 9.45e-05 1.16e-01 8.84e-01 
2739.29 2.56e-20 1.75e-11 9.30e-05 1.15e-01 8.85e-01 
2906.62 2.73e-20 1.91e-11 1.00e-04 1.20e-01 8.80e-01 
3084.17 2.79e-20 2.04e-11 1.07e-04 1.25e-01 8.75e-01 
3272.56 2.55e-20 2.02e-11 1.10e-04 1.28e-01 8.72e-01 
3472.46 2.66e-20 2.30e-11 1.28e-04 1.41e-01 8.58e-01 
3684.57 2.96e-20 2.81e-11 1.57e-04 1.59e-01 8.40e-01 
3909.64 3.34e-20 3.55e-11 1.98e-04 1.83e-01 8.16e-01 
4148.46 4.63e-20 5.21e-11 2.80e-04 2.23e-01 7.77e-01 
4401.86 1.03e-19 1.06e-10 4.77e-04 2.88e-01 7.11e-01 
4670.75 2.24e-19 2.20e-10 8.30e-04 3.76e-01 6.23e-01 
4956.05 3.22e-19 3.36e-10 1.21e-03 4.52e-01 5.47e-01 
5258.79 4.40e-19 4.90e-10 1.65e-03 5.19e-01 4.80e-01 
5580.02 9.12e-19 1.02e-09 2.91e-03 6.44e-01 3.53e-01 
5920.87 2.04e-18 2.21e-09 5.13e-03 7.57e-01 2.38e-01 
6282.54 4.87e-18 5.06e-09 9.26e-03 8.54e-01 1.37e-01 
6666.30 1.54e-17 1.43e-08 1.86e-02 9.21e-01 6.08e-02 
7073.50 6.25e-17 4.84e-08 4.03e-02 9.38e-01 2.14e-02 
7505.58 2.91e-16 1.85e-07 9.34e-02 9.01e-01 5.93e-03 
7964.05 1.75e-15 8.47e-07 2.31e-01 7.68e-01 1.14e-03 
8450.53 1.31e-14 4.26e-06 5.26e-01 4.74e-01 1.13e-04 
8966.72 7.31e-14 1.55e-05 8.19e-01 1.81e-01 5.72e-06 
9514.44 4.74e-13 5.67e-05 9.67e-01 3.34e-02 6.72e-08 
10095.62 4.73e-12 2.62e-04 9.97e-01 2.74e-03 1.57e-10 
10712.30 8.31e-11 1.75e-03 9.98e-01 1.18e-04 1.19e-13 
11366.65 2.67e-09 1.72e-02 9.83e-01 2.29e-06 3.15e-18 
12061.10 7.74e-08 1.53e-01 8.47e-01 2.74e-08 9.36e-23 
12793.43 8.47e-07 5.98e-01 4.02e-01 2.88e-10 5.12e-27 
13528.61 3.38e-06 9.19e-01 8.12e-02 1.41e-12 1.30e-31 
14194.74 8.04e-06 9.78e-01 2.17e-02 1.97e-14 1.48e-32 
14757.77 1.62e-05 9.96e-01 3.58e-03 2.44e-16 3.21e-33 
15240.48 2.79e-05 9.99e-01 9.24e-04 6.68e-18 6.17e-34 
15646.99 7.49e-05 9.91e-01 9.37e-03 2.35e-17 1.58e-32 
15960.30 2.23e-04 1.00e+00 4.58e-05 2.83e-21 1.89e-35 
16187.41 5.88e-04 9.99e-01 1.35e-05 1.12e-22 1.22e-35 
16354.17 1.26e-03 9.99e-01 5.22e-06 7.38e-24 1.32e-35 
16484.18 1.03e-03 9.99e-01 3.41e-06 2.37e-24 1.74e-35 
16593.12 2.51e-03 9.97e-01 1.93e-06 4.63e-25 2.05e-35 
16691.99 2.57e-04 1.00e+00 1.61e-06 3.09e-25 2.54e-35 
16788.59 2.12e-03 9.98e-01 8.36e-07 2.95e-26 3.04e-35 
16888.37 4.36e-03 9.96e-01 6.30e-07 1.15e-26 3.59e-35 
16998.79 1.96e-03 9.98e-01 6.55e-07 1.36e-26 4.30e-35 
17146.37 2.16e-03 9.98e-01 2.62e-07 1.13e-27 5.28e-35 
17415.23 8.94e-03 9.91e-01 1.09e-07 1.14e-28 7.14e-35 
17888.12 5.77e-03 9.94e-01 3.07e-08 9.20e-30 1.16e-34 
18532.37 2.80e-02 9.72e-01 8.59e-09 1.38e-29 1.67e-34 
19260.76 7.73e-03 9.92e-01 2.19e-09 1.30e-29 2.20e-34 
20034.10 4.79e-02 9.52e-01 5.16e-10 1.54e-29 2.49e-34 
20838.00 9.77e-02 9.02e-01 2.72e-10 8.28e-30 2.03e-34 
21647.97 1.50e-01 8.50e-01 3.90e-11 8.17e-30 1.46e-34 
22447.94 1.94e-01 8.06e-01 1.57e-11 1.18e-29 1.45e-34 
23245.88 2.44e-01 7.56e-01 4.11e-12 1.67e-29 1.81e-34 
24052.47 3.07e-01 6.93e-01 5.01e-12 2.65e-29 2.48e-34 
24867.72 3.86e-01 6.14e-01 4.70e-13 1.63e-29 3.51e-34 
25698.86 4.99e-01 5.01e-01 9.52e-14 2.55e-29 5.11e-34 
26587.16 7.37e-01 2.63e-01 5.31e-14 8.37e-29 8.04e-34 
27637.54 4.64e-02 9.54e-01 1.99e-14 5.76e-28 1.47e-33 
28986.97 8.90e-01 1.10e-01 1.43e-16 1.07e-28 3.62e-33 
#TIME: 14.42 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 2.45e-19 1.36e-10 4.56e-04 2.68e-01 7.31e-01 
999.11 1.99e-19 1.12e-10 3.91e-04 2.49e-01 7.51e-01 
1267.34 1.54e-19 8.82e-11 3.25e-04 2.26e-01 7.73e-01 
1514.05 1.60e-19 8.86e-11 3.21e-04 2.25e-01 7.75e-01 
1808.80 1.10e-19 6.34e-11 2.48e-04 1.96e-01 8.04e-01 
1919.29 9.40e-20 5.51e-11 2.22e-04 1.84e-01 8.15e-01 
2160.92 8.00e-20 4.80e-11 1.99e-04 1.74e-01 8.26e-01 
2292.92 6.16e-20 3.86e-11 1.71e-04 1.60e-01 8.40e-01 
2432.98 4.98e-20 3.27e-11 1.52e-04 1.51e-01 8.49e-01 
2581.60 4.79e-20 3.21e-11 1.50e-04 1.50e-01 8.50e-01 
2739.29 4.63e-20 3.17e-11 1.49e-04 1.49e-01 8.50e-01 
2906.62 4.95e-20 3.47e-11 1.63e-04 1.57e-01 8.42e-01 
3084.17 5.04e-20 3.73e-11 1.77e-04 1.66e-01 8.34e-01 
3272.56 4.44e-20 3.60e-11 1.80e-04 1.70e-01 8.30e-01 
3472.46 4.80e-20 4.15e-11 2.06e-04 1.82e-01 8.17e-01 
3684.57 5.68e-20 5.30e-11 2.58e-04 2.08e-01 7.92e-01 
3909.64 5.90e-20 6.36e-11 3.24e-04 2.40e-01 7.60e-01 
4148.46 8.61e-20 9.52e-11 4.49e-04 2.83e-01 7.16e-01 
4401.86 1.98e-19 2.01e-10 7.83e-04 3.67e-01 6.32e-01 
4670.75 4.15e-19 4.02e-10 1.33e-03 4.67e-01 5.32e-01 
4956.05 5.92e-19 6.02e-10 1.86e-03 5.39e-01 4.59e-01 
5258.79 7.99e-19 8.76e-10 2.58e-03 6.16e-01 3.82e-01 
5580.02 1.68e-18 1.81e-09 4.41e-03 7.27e-01 2.69e-01 
5920.87 3.62e-18 3.82e-09 7.61e-03 8.27e-01 1.66e-01 
6282.54 8.89e-18 8.86e-09 1.36e-02 8.97e-01 8.92e-02 
6666.30 2.85e-17 2.48e-08 2.66e-02 9.35e-01 3.80e-02 
7073.50 1.16e-16 8.32e-08 5.67e-02 9.30e-01 1.32e-02 
7505.58 5.25e-16 3.09e-07 1.28e-01 8.68e-01 3.47e-03 
7964.05 3.03e-15 1.35e-06 3.01e-01 6.98e-01 6.07e-04 
8450.53 2.06e-14 6.17e-06 6.18e-01 3.82e-01 5.98e-05 
8966.72 1.05e-13 2.03e-05 8.68e-01 1.32e-01 2.44e-06 
9514.44 6.62e-13 7.18e-05 9.77e-01 2.25e-02 2.81e-08 
10095.62 6.90e-12 3.41e-04 9.98e-01 1.74e-03 4.82e-11 
10712.30 1.26e-10 2.33e-03 9.98e-01 6.00e-05 1.04e-14 
11366.65 4.18e-09 2.33e-02 9.77e-01 1.59e-06 1.37e-18 
12061.10 1.09e-07 1.91e-01 8.09e-01 1.59e-08 4.00e-23 
12793.43 1.02e-06 6.53e-01 3.47e-01 1.49e-10 1.17e-27 
13528.61 3.95e-06 9.29e-01 7.11e-02 8.31e-13 9.60e-32 
14194.74 9.26e-06 9.90e-01 9.71e-03 5.01e-15 5.57e-33 
14757.77 1.44e-05 9.97e-01 2.87e-03 1.54e-16 4.04e-33 
15240.48 3.22e-05 9.99e-01 7.13e-04 4.00e-18 1.08e-33 
15646.99 6.89e-05 1.00e+00 1.74e-04 1.15e-19 1.95e-35 
15960.30 2.56e-04 1.00e+00 3.85e-05 1.66e-21 2.67e-35 
16187.41 8.99e-04 9.99e-01 1.02e-05 4.66e-23 1.34e-35 
16354.17 6.39e-04 9.99e-01 4.37e-06 5.63e-24 1.40e-35 
16484.18 1.63e-03 9.98e-01 2.73e-06 1.26e-24 1.70e-35 
16593.12 1.73e-03 9.98e-01 1.72e-06 3.45e-25 3.24e-35 
16691.99 1.21e-03 9.99e-01 1.18e-06 1.68e-25 2.70e-35 
16788.59 4.16e-03 9.96e-01 8.61e-07 2.45e-26 3.23e-35 
16888.37 4.58e-03 9.95e-01 5.85e-07 1.05e-26 3.82e-35 
16998.79 5.80e-03 9.94e-01 3.45e-07 2.58e-27 4.57e-35 
17146.37 1.97e-03 9.98e-01 2.10e-07 5.67e-28 5.61e-35 
17415.23 3.54e-03 9.96e-01 9.08e-08 5.92e-29 7.59e-35 
17888.12 5.85e-03 9.94e-01 2.93e-08 1.47e-29 1.23e-34 
18532.37 2.75e-02 9.72e-01 7.05e-09 1.51e-29 1.78e-34 
19260.76 2.82e-02 9.72e-01 1.39e-09 1.28e-29 2.34e-34 
20034.10 9.94e-02 9.01e-01 9.35e-10 3.60e-29 2.64e-34 
20838.00 1.80e-01 8.20e-01 1.68e-10 7.07e-30 2.16e-34 
21647.97 1.61e-01 8.39e-01 2.23e-11 7.23e-30 1.55e-34 
22447.94 2.08e-01 7.92e-01 1.59e-11 1.44e-29 1.54e-34 
23245.88 2.59e-01 7.41e-01 3.72e-12 1.30e-29 1.92e-34 
24052.47 3.14e-01 6.86e-01 8.01e-13 2.73e-30 2.64e-34 
24867.72 5.53e-01 4.47e-01 1.77e-12 7.50e-29 3.73e-34 
25698.86 5.07e-01 4.93e-01 2.54e-13 1.73e-28 5.43e-34 
26587.16 6.46e-01 3.54e-01 3.28e-13 1.50e-28 8.55e-34 
27637.54 7.76e-01 2.24e-01 2.28e-15 9.14e-30 1.56e-33 
28986.97 8.92e-01 1.08e-01 6.65e-17 1.01e-29 3.85e-33 
#TIME: 14.72 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 3.53e-19 1.96e-10 6.08e-04 3.10e-01 6.89e-01 
999.11 3.18e-19 1.77e-10 5.59e-04 2.96e-01 7.03e-01 
1267.34 2.31e-19 1.33e-10 4.49e-04 2.67e-01 7.33e-01 
1514.05 2.32e-19 1.30e-10 4.39e-04 2.63e-01 7.36e-01 
1808.80 1.61e-19 9.54e-11 3.48e-04 2.35e-01 7.65e-01 
1919.29 1.44e-19 8.64e-11 3.23e-04 2.26e-01 7.73e-01 
2160.92 1.22e-19 7.55e-11 2.94e-04 2.16e-01 7.84e-01 
2292.92 9.30e-20 6.06e-11 2.52e-04 2.00e-01 8.00e-01 
2432.98 7.58e-20 5.18e-11 2.27e-04 1.90e-01 8.10e-01 
2581.60 7.66e-20 5.32e-11 2.33e-04 1.93e-01 8.07e-01 
2739.29 7.68e-20 5.42e-11 2.37e-04 1.95e-01 8.05e-01 
2906.62 8.29e-20 5.94e-11 2.57e-04 2.03e-01 7.97e-01 
3084.17 8.88e-20 6.61e-11 2.83e-04 2.14e-01 7.86e-01 
3272.56 8.09e-20 6.50e-11 2.87e-04 2.16e-01 7.84e-01 
3472.46 8.97e-20 7.72e-11 3.40e-04 2.38e-01 7.61e-01 
3684.57 1.00e-19 9.49e-11 4.23e-04 2.71e-01 7.28e-01 
3909.64 1.08e-19 1.15e-10 5.10e-04 3.00e-01 7.00e-01 
4148.46 1.61e-19 1.76e-10 7.29e-04 3.58e-01 6.41e-01 
4401.86 3.72e-19 3.73e-10 1.28e-03 4.61e-01 5.37e-01 
4670.75 7.69e-19 7.24e-10 2.07e-03 5.56e-01 4.42e-01 
4956.05 1.10e-18 1.09e-09 2.91e-03 6.37e-01 3.60e-01 
5258.79 1.42e-18 1.52e-09 3.84e-03 6.98e-01 2.98e-01 
5580.02 3.02e-18 3.18e-09 6.64e-03 8.06e-01 1.87e-01 
5920.87 6.58e-18 6.66e-09 1.11e-02 8.76e-01 1.13e-01 
6282.54 1.64e-17 1.54e-08 1.97e-02 9.24e-01 5.68e-02 
6666.30 5.23e-17 4.27e-08 3.79e-02 9.39e-01 2.32e-02 
7073.50 2.15e-16 1.44e-07 8.03e-02 9.12e-01 7.56e-03 
7505.58 9.41e-16 5.12e-07 1.74e-01 8.24e-01 2.02e-03 
7964.05 5.21e-15 2.13e-06 3.85e-01 6.15e-01 3.18e-04 
8450.53 3.11e-14 8.51e-06 6.96e-01 3.04e-01 3.09e-05 
8966.72 1.51e-13 2.65e-05 9.07e-01 9.25e-02 9.21e-07 
9514.44 9.35e-13 9.16e-05 9.85e-01 1.48e-02 9.13e-09 
10095.62 1.02e-11 4.47e-04 9.98e-01 1.09e-03 1.85e-11 
10712.30 2.04e-10 3.26e-03 9.97e-01 4.97e-05 2.97e-14 
11366.65 6.50e-09 3.13e-02 9.69e-01 6.58e-07 2.30e-19 
12061.10 1.52e-07 2.38e-01 7.62e-01 9.83e-09 8.17e-24 
12793.43 1.25e-06 7.19e-01 2.81e-01 7.79e-11 3.11e-28 
13528.61 4.50e-06 9.52e-01 4.82e-02 3.46e-13 4.41e-32 
14194.74 1.05e-05 9.92e-01 7.60e-03 2.40e-15 7.18e-33 
14757.77 1.89e-05 9.97e-01 2.78e-03 6.41e-17 1.33e-33 
15240.48 3.10e-05 9.99e-01 5.75e-04 1.80e-18 6.78e-34 
15646.99 7.88e-05 1.00e+00 1.27e-04 4.55e-20 6.16e-34 
15960.30 2.00e-04 1.00e+00 2.74e-05 7.00e-22 7.65e-35 
16187.41 7.73e-04 9.99e-01 7.53e-06 1.68e-23 1.38e-35 
16354.17 1.09e-03 9.99e-01 3.22e-06 2.22e-24 1.49e-35 
16484.18 1.40e-03 9.99e-01 1.83e-06 3.59e-25 1.80e-35 
16593.12 1.84e-03 9.98e-01 1.16e-06 1.72e-25 3.24e-35 
16691.99 8.55e-04 9.99e-01 8.69e-07 4.61e-26 2.88e-35 
16788.59 3.69e-03 9.96e-01 4.78e-07 2.04e-26 3.44e-35 
16888.37 3.79e-03 9.96e-01 3.46e-07 2.02e-27 4.06e-35 
16998.79 5.86e-03 9.94e-01 2.83e-07 1.81e-27 4.86e-35 
17146.37 3.99e-03 9.96e-01 1.74e-07 3.00e-28 5.97e-35 
17415.23 1.24e-02 9.88e-01 7.57e-08 2.98e-29 8.07e-35 
17888.12 1.70e-02 9.83e-01 1.88e-08 1.10e-29 1.31e-34 
18532.37 4.54e-03 9.95e-01 4.70e-09 9.90e-30 1.89e-34 
19260.76 6.35e-02 9.37e-01 1.24e-09 1.55e-29 2.48e-34 
20034.10 8.58e-02 9.14e-01 4.21e-10 1.21e-29 2.81e-34 
20838.00 1.31e-01 8.69e-01 2.14e-10 2.57e-29 2.29e-34 
21647.97 2.38e-01 7.62e-01 5.25e-11 2.73e-29 1.65e-34 
22447.94 3.07e-01 6.93e-01 9.31e-12 5.71e-30 1.63e-34 
23245.88 2.54e-01 7.46e-01 3.12e-12 2.38e-29 2.04e-34 
24052.47 3.31e-01 6.69e-01 1.92e-12 9.42e-29 2.81e-34 
24867.72 4.16e-01 5.84e-01 5.77e-12 1.10e-28 3.96e-34 
25698.86 3.22e-04 1.00e+00 3.49e-12 1.48e-28 5.78e-34 
26587.16 6.73e-01 3.27e-01 4.74e-13 9.16e-29 9.09e-34 
27637.54 7.95e-01 2.05e-01 1.20e-15 2.96e-29 1.66e-33 
28986.97 8.93e-01 1.07e-01 7.28e-17 1.00e-28 4.10e-33 
#TIME: 15.02 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 4.45e-19 2.60e-10 7.88e-04 3.56e-01 6.43e-01 
999.11 4.17e-19 2.43e-10 7.47e-04 3.47e-01 6.52e-01 
1267.34 3.69e-19 2.12e-10 6.52e-04 3.21e-01 6.78e-01 
1514.05 3.56e-19 2.00e-10 6.16e-04 3.11e-01 6.88e-01 
1808.80 2.53e-19 1.50e-10 5.00e-04 2.82e-01 7.18e-01 
1919.29 2.35e-19 1.42e-10 4.77e-04 2.76e-01 7.24e-01 
2160.92 1.97e-19 1.23e-10 4.32e-04 2.63e-01 7.37e-01 
2292.92 1.55e-19 1.01e-10 3.76e-04 2.45e-01 7.55e-01 
2432.98 1.28e-19 8.71e-11 3.41e-04 2.34e-01 7.66e-01 
2581.60 1.26e-19 8.78e-11 3.47e-04 2.37e-01 7.63e-01 
2739.29 1.33e-19 9.35e-11 3.65e-04 2.43e-01 7.57e-01 
2906.62 1.48e-19 1.05e-10 4.01e-04 2.54e-01 7.46e-01 
3084.17 1.56e-19 1.17e-10 4.48e-04 2.71e-01 7.29e-01 
3272.56 1.41e-19 1.14e-10 4.59e-04 2.77e-01 7.22e-01 
3472.46 1.55e-19 1.36e-10 5.43e-04 3.05e-01 6.95e-01 
3684.57 1.84e-19 1.71e-10 6.67e-04 3.37e-01 6.62e-01 
3909.64 2.00e-19 2.11e-10 8.31e-04 3.81e-01 6.18e-01 
4148.46 3.10e-19 3.33e-10 1.20e-03 4.52e-01 5.47e-01 
4401.86 6.79e-19 6.66e-10 1.97e-03 5.50e-01 4.48e-01 
4670.75 1.42e-18 1.31e-09 3.23e-03 6.54e-01 3.43e-01 
4956.05 1.97e-18 1.90e-09 4.35e-03 7.18e-01 2.77e-01 
5258.79 2.66e-18 2.75e-09 5.89e-03 7.81e-01 2.13e-01 
5580.02 5.40e-18 5.45e-09 9.63e-03 8.58e-01 1.32e-01 
5920.87 1.22e-17 1.18e-08 1.65e-02 9.14e-01 6.96e-02 
6282.54 3.07e-17 2.72e-08 2.85e-02 9.37e-01 3.46e-02 
6666.30 9.64e-17 7.32e-08 5.32e-02 9.33e-01 1.42e-02 
7073.50 4.06e-16 2.50e-07 1.13e-01 8.82e-01 4.47e-03 
7505.58 1.69e-15 8.49e-07 2.35e-01 7.64e-01 1.04e-03 
7964.05 8.61e-15 3.24e-06 4.76e-01 5.24e-01 1.53e-04 
8450.53 4.70e-14 1.17e-05 7.73e-01 2.27e-01 8.93e-06 
8966.72 2.17e-13 3.45e-05 9.35e-01 6.53e-02 4.49e-07 
9514.44 1.35e-12 1.18e-04 9.91e-01 9.37e-03 1.06e-08 
10095.62 1.52e-11 5.87e-04 9.99e-01 6.74e-04 6.84e-12 
10712.30 3.26e-10 4.48e-03 9.96e-01 1.93e-05 5.59e-16 
11366.65 1.01e-08 4.18e-02 9.58e-01 3.53e-07 4.51e-20 
12061.10 2.16e-07 2.97e-01 7.03e-01 5.11e-09 3.49e-24 
12793.43 1.48e-06 7.61e-01 2.39e-01 6.57e-11 3.09e-28 
13528.61 4.85e-06 9.57e-01 4.30e-02 2.02e-13 6.50e-32 
14194.74 1.14e-05 9.94e-01 5.90e-03 1.25e-15 9.27e-33 
14757.77 1.72e-05 9.98e-01 1.58e-03 3.01e-17 3.43e-33 
15240.48 3.98e-05 1.00e+00 4.29e-04 8.36e-19 7.99e-34 
