#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6 o7 o8
8.563463e+03 7.978330e-08 1.329722e-01 8.670218e-01 5.924289e-06 6.810770e-18 6.918877e-39 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.626353e-06 8.090062e-01 1.909922e-01 5.946612e-09 3.035858e-24 3.261046e-50 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.128328e-05 9.972358e-01 2.752933e-03 7.397336e-14 1.708878e-33 7.116424e-66 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 6.047267e-05 9.998946e-01 4.490545e-05 1.960871e-18 5.328780e-42 3.801995e-80 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 2.625358e-04 9.997365e-01 1.008138e-06 1.106851e-22 6.384871e-50 1.747439e-93 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.480984e-03 9.985190e-01 1.195475e-08 1.267234e-27 4.076523e-59 6.122418e-109 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.295065e-02 9.870494e-01 4.888578e-11 1.005717e-33 1.936764e-70 6.206977e-128 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 2.193309e-01 7.806691e-01 2.267658e-14 4.832714e-42 9.888476e-86 1.962825e-153 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 7.539901e-01 2.460099e-01 9.961475e-18 6.439185e-50 5.112823e-100 3.335168e-177 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 9.137056e-01 8.629442e-02 1.060914e-19 2.573604e-54 7.309645e-108 3.629442e-190 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 9.633911e-01 3.660886e-02 3.339756e-21 1.289874e-57 1.006209e-113 7.974738e-200 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 9.849729e-01 1.502715e-02 9.597171e-23 5.272130e-61 9.470893e-120 9.028918e-210 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 9.927544e-01 7.245625e-03 5.430515e-24 9.483027e-64 1.252056e-124 8.001304e-218 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 9.945758e-01 5.424199e-03 1.579620e-24 5.934024e-65 8.524935e-127 1.989152e-221 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 9.947408e-01 5.259231e-03 1.215794e-24 2.984222e-65 2.284220e-127 1.989482e-222 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 9.976623e-01 2.337660e-03 6.093565e-26 4.822035e-68 2.846272e-132 1.897515e-230 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 9.992583e-01 7.416909e-04 1.214616e-27 1.378287e-71 2.153574e-138 2.446460e-240 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 9.998375e-01 1.624736e-04 5.657414e-30 1.583076e-76 5.415787e-147 2.566250e-254 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 9.999891e-01 1.085797e-05 1.367972e-34 1.150153e-86 5.131957e-165 4.570907e-284 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 9.999998e-01 2.494845e-07 1.005154e-40 6.417524e-100 2.288659e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 1.000000e+00 4.552239e-09 2.511194e-47 2.955224e-114 1.082090e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 1.000000e+00 3.048128e-10 6.149733e-52 2.187166e-124 1.064171e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 1.000000e+00 1.192593e-10 1.096296e-53 2.451852e-128 7.925926e-239 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 1.000000e+00 4.153153e-11 1.324324e-55 1.243243e-132 1.531532e-246 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 1.000000e+00 9.331897e-12 2.683190e-58 1.185345e-138 2.413793e-257 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 1.000000e+00 3.888889e-13 6.097884e-64 3.320106e-151 8.293651e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 1.000000e+00 8.497724e-13 8.983308e-63 9.241275e-149 1.408194e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 1.000000e+00 6.386688e-13 2.107765e-63 3.011094e-150 2.551506e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 1.000000e+00 1.425987e-12 3.388158e-62 1.027961e-147 6.266447e-274 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 1.000000e+00 6.733577e-13 1.184307e-63 4.817518e-151 5.729927e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 1.000000e+00 2.420000e-13 1.594000e-65 3.040000e-155 1.592000e-287 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 1.000000e+00 5.892421e-16 2.444988e-75 1.816626e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 1.000000e+00 3.596154e-13 4.044872e-66 1.820513e-157 2.371795e-292 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 1.000000e+00 1.498516e-12 9.094955e-65 2.818991e-155 3.353116e-289 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 1.000000e+00 7.032641e-22 2.166172e-99 7.240356e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 1.000000e+00 1.727273e-16 3.012121e-81 3.296970e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 1.000000e+00 8.075314e-15 1.474895e-75 2.468619e-180 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 1.000000e+00 3.216495e-17 9.092784e-86 2.453608e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 1.000000e+00 5.566038e-19 1.641509e-93 6.226415e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 1.000000e+00 3.186275e-18 1.078431e-90 7.362745e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 1.000000e+00 1.512898e-17 4.309560e-88 3.444613e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 1.000000e+00 1.752711e-16 7.071584e-84 6.659436e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 1.000000e+00 5.618729e-17 4.080268e-86 4.849498e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 1.000000e+00 1.909091e-16 3.566845e-84 7.058824e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.000000e+00 7.724138e-16 5.706897e-82 3.646552e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 1.000000e+00 4.208390e-15 2.679296e-79 1.853857e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 1.000000e+00 1.178794e-13 5.114345e-74 3.804574e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 9.999999e-01 5.474683e-08 1.705696e-53 2.515823e-135 2.424051e-258 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 9.999999e-01 1.033493e-07 1.291866e-52 1.535885e-133 2.631579e-255 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 9.999998e-01 1.812949e-07 8.129495e-52 6.712229e-132 1.669064e-252 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 9.999997e-01 3.040173e-07 4.375677e-51 2.095548e-130 5.993484e-250 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 9.999995e-01 4.926348e-07 2.144025e-50 5.531912e-129 1.628477e-247 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 9.999992e-01 7.931028e-07 1.049260e-49 1.465516e-127 4.532016e-245 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 9.999987e-01 1.329628e-06 6.296288e-49 6.370362e-126 3.122218e-242 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 9.999976e-01 2.374296e-06 5.061440e-48 5.363116e-124 7.262553e-239 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 9.999954e-01 4.630231e-06 6.117619e-47 1.168062e-121 9.495754e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 9.999903e-01 9.736747e-06 1.055128e-45 5.726761e-119 5.463606e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 9.999779e-01 2.213835e-05 2.476493e-44 5.572109e-116 1.060014e-224 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 9.999453e-01 5.474561e-05 7.653212e-43 9.524618e-113 5.446629e-219 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 9.998490e-01 1.510145e-04 3.194538e-41 2.875084e-109 7.011389e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 9.995192e-01 4.807504e-04 1.827342e-39 1.459421e-105 1.919322e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 9.981745e-01 1.825490e-03 1.573699e-37 1.456795e-101 1.420825e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 9.923604e-01 7.639600e-03 1.575175e-35 1.758946e-97 1.271954e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 9.674348e-01 3.256523e-02 1.715864e-33 2.437631e-93 1.407351e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 8.822733e-01 1.177267e-01 1.309878e-31 1.826793e-89 5.899865e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 6.740712e-01 3.259288e-01 6.779012e-30 8.004596e-86 1.214094e-172 1.137495e-307 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 3.913956e-01 6.086044e-01 1.935992e-28 1.453305e-82 7.082896e-167 2.959077e-298 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 1.584158e-01 8.415842e-01 4.526167e-27 2.489392e-79 4.681754e-161 1.131542e-288 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 2.087738e-05 9.999791e-01 2.467327e-17 1.104366e-54 1.506493e-115 1.269250e-212 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 7.148382e-07 9.999993e-01 1.054193e-13 1.948386e-45 1.974192e-98 5.741931e-184 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 6.265386e-07 9.999994e-01 1.343364e-13 3.515730e-45 5.636111e-98 3.132693e-183 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 5.859151e-07 9.999994e-01 1.507041e-13 4.676054e-45 9.408445e-98 7.169010e-183 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 5.465113e-07 9.999995e-01 1.715115e-13 6.380810e-45 1.627906e-97 1.758720e-182 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 2.505133e-07 9.999997e-01 7.330594e-13 2.135523e-43 8.562626e-95 4.435317e-178 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 2.203023e-07 9.999998e-01 9.136067e-13 3.650107e-43 2.246220e-94 2.118790e-177 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 3.514432e+00 
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6 o7 o8
4.242332e+02 6.527879e-17 2.689880e-09 1.112036e-03 7.118340e-01 2.870298e-01 2.411051e-05 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.050552e-16 4.666217e-09 1.332052e-03 7.063910e-01 2.922440e-01 3.293800e-05 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 7.281400e-17 2.165589e-09 8.348502e-04 6.235222e-01 3.755780e-01 6.496767e-05 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 3.476923e-17 1.215707e-09 5.798924e-04 5.531468e-01 4.461646e-01 1.086842e-04 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 9.732338e-18 4.457441e-10 2.992193e-04 4.334052e-01 5.660488e-01 2.467788e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 4.166170e-18 1.992516e-10 1.630240e-04 3.245386e-01 6.747384e-01 5.600178e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 1.752775e-18 8.945197e-11 8.869646e-05 2.387400e-01 7.600395e-01 1.131749e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 6.387954e-19 3.496724e-11 4.299002e-05 1.619695e-01 8.355807e-01 2.406836e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.041850e-19 1.200316e-11 1.852250e-05 1.020925e-01 8.925802e-01 5.308810e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 5.944268e-20 3.644042e-12 7.130700e-06 5.883735e-02 9.285648e-01 1.259071e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 1.378576e-20 8.837025e-13 2.262278e-06 2.986914e-02 9.367246e-01 3.340395e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.808678e-21 1.909077e-13 6.434552e-07 1.387171e-02 8.996011e-01 8.652652e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 4.690536e-22 3.491318e-14 1.589111e-07 5.771604e-03 7.856943e-01 2.085339e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 6.401117e-23 5.285771e-15 3.273299e-08 2.007623e-03 5.770704e-01 4.209219e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 6.509681e-24 6.158860e-16 5.262317e-09 5.496197e-04 3.328903e-01 6.665601e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 5.306519e-25 5.885412e-17 6.914555e-10 1.231756e-04 1.572659e-01 8.426109e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 5.095068e-26 6.458899e-18 9.958542e-11 2.856326e-05 7.102216e-02 9.289493e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 5.519309e-27 7.983650e-19 1.582474e-11 7.046794e-06 3.258633e-02 9.674066e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 8.441439e-28 1.374079e-19 3.345311e-12 2.157257e-06 1.672655e-02 9.832713e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 1.864657e-28 3.387067e-20 9.818955e-13 8.473569e-07 9.842558e-03 9.901566e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 6.739891e-29 1.335676e-20 4.402458e-13 4.639717e-07 7.029874e-03 9.929697e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 5.192206e-29 1.090041e-20 3.779668e-13 4.192465e-07 6.707944e-03 9.932916e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 9.578901e-29 2.043815e-20 6.923364e-13 6.828523e-07 8.915017e-03 9.910843e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 5.017479e-28 1.038830e-19 3.091757e-12 2.215465e-06 1.770252e-02 9.822953e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 6.317867e-27 1.292959e-18 3.144241e-11 1.381115e-05 5.083679e-02 9.491494e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.608041e-25 4.802926e-17 8.004877e-10 1.650038e-04 1.993473e-01 8.004877e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 5.892575e-23 7.370712e-15 5.553003e-08 3.255897e-03 7.051115e-01 2.916325e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.066318e-20 1.736934e-12 4.500890e-06 4.787310e-02 9.370035e-01 1.511890e-02 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 1.061670e-18 1.103101e-10 1.434549e-04 3.469847e-01 6.525383e-01 3.335196e-04 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 5.586107e-17 4.829211e-09 2.174744e-03 8.773600e-01 1.204638e-01 1.492471e-06 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.254279e-15 1.345332e-07 1.752323e-02 9.745177e-01 7.958938e-03 1.849549e-09 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 6.029345e-14 2.442396e-06 1.001484e-01 8.992922e-01 5.569480e-04 3.351907e-12 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 6.904845e-13 2.026554e-05 3.276464e-01 6.722820e-01 5.133128e-05 1.541152e-14 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.987611e-12 7.051127e-05 5.865808e-01 4.133419e-01 6.807984e-06 2.209556e-16 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 8.240417e-12 1.616691e-04 7.761688e-01 2.236685e-01 1.028090e-06 5.187539e-18 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.900347e-11 3.160223e-04 8.932897e-01 1.063942e-01 1.361003e-07 1.051301e-19 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 4.441703e-11 6.169031e-04 9.574337e-01 4.194941e-02 1.258482e-08 1.140037e-21 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.361524e-10 1.435274e-03 9.871052e-01 1.145950e-02 5.048987e-10 2.728722e-24 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 5.896586e-10 4.219109e-03 9.937781e-01 2.002806e-03 7.192818e-12 9.683618e-28 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 5.435502e-09 2.083348e-02 9.790169e-01 1.495938e-04 1.370624e-14 8.380385e-33 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.166261e-07 1.783127e-01 8.216841e-01 3.060231e-06 1.431321e-18 3.734928e-40 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.888369e-06 8.613937e-01 1.386044e-01 2.241856e-09 4.316271e-25 1.051161e-51 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.201695e-05 9.979294e-01 2.058556e-03 3.312499e-14 3.547613e-34 4.582116e-67 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 6.420775e-05 9.999020e-01 3.377595e-05 8.828566e-19 1.120292e-42 2.491395e-81 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 2.645668e-04 9.997346e-01 8.475502e-07 6.719528e-23 2.341299e-50 2.926623e-94 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.320779e-03 9.986792e-01 1.361680e-08 1.663329e-27 6.254527e-59 1.123088e-108 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.143355e-02 9.885664e-01 5.697265e-11 1.404805e-33 3.355923e-70 1.391797e-127 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.761787e-01 8.238213e-01 4.160463e-14 2.018197e-41 1.273780e-84 1.273780e-151 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 7.147221e-01 2.852779e-01 1.820403e-17 2.321319e-49 4.740379e-99 1.203421e-175 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 9.318182e-01 6.818182e-02 3.426136e-20 1.920455e-55 6.534091e-110 1.346591e-193 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 9.710473e-01 2.895270e-02 1.185512e-21 1.233170e-58 1.447635e-115 6.731800e-203 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 9.816295e-01 1.837050e-02 1.717852e-22 1.598654e-60 5.854719e-119 1.514514e-208 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 9.926215e-01 7.378487e-03 4.905205e-24 6.725011e-64 6.030176e-125 2.076233e-218 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 9.950989e-01 4.901095e-03 9.392990e-25 1.729798e-65 8.788490e-128 4.194295e-223 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 9.957399e-01 4.260124e-03 4.865780e-25 3.767387e-66 5.440641e-129 3.880306e-225 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 9.971557e-01 2.844346e-03 1.050555e-25 1.351337e-67 1.503907e-131 2.419328e-229 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 9.990202e-01 9.798083e-04 2.795335e-27 7.050777e-71 3.275634e-137 1.757891e-238 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 9.997260e-01 2.739990e-04 3.091745e-29 5.146738e-75 2.064249e-144 3.480528e-250 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 9.999688e-01 3.124902e-05 4.907935e-33 1.985232e-83 1.985232e-159 4.742499e-275 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 9.999976e-01 2.419534e-06 2.931027e-37 1.330457e-92 1.209767e-175 1.074710e-301 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 9.999999e-01 6.431535e-08 3.809128e-43 2.556016e-105 4.813278e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 1.000000e+00 4.720238e-09 1.547619e-47 6.547619e-115 4.797619e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 1.000000e+00 6.669421e-10 6.520661e-51 2.363636e-122 2.702479e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 1.000000e+00 1.182365e-10 6.573146e-54 5.741483e-129 4.368737e-240 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 1.000000e+00 1.971154e-11 4.483173e-57 5.228365e-136 1.102163e-252 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 1.000000e+00 2.566372e-11 8.038348e-57 1.361357e-135 4.424779e-252 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 1.000000e+00 2.741117e-11 6.649746e-57 6.497462e-136 8.697124e-253 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 1.000000e+00 1.074205e-11 1.171378e-58 7.084806e-140 6.183746e-260 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 1.000000e+00 2.256881e-12 1.781651e-61 3.522936e-146 3.009174e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 1.000000e+00 8.841463e-13 2.926829e-63 3.150407e-150 1.436992e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 1.000000e+00 1.517857e-12 1.462054e-62 7.388393e-149 2.745536e-276 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 1.000000e+00 2.498638e-12 4.495913e-62 4.741144e-148 4.168937e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 1.000000e+00 1.207143e-11 1.685714e-60 2.142857e-145 3.700000e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 1.000000e+00 7.533113e-11 1.433775e-58 5.099338e-142 5.629139e-266 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 1.000000e+00 1.231788e-14 1.771523e-73 8.708609e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 1.000000e+00 2.695946e-13 4.317568e-69 8.716216e-166 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 1.000000e+00 4.889148e-16 1.353559e-80 1.388565e-191 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 1.000000e+00 1.642857e-16 6.889401e-83 6.105991e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 1.000000e+00 6.526316e-19 2.842105e-93 1.963158e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 1.000000e+00 4.313941e-18 3.358946e-90 8.485181e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 1.000000e+00 9.052453e-16 7.631134e-81 4.500846e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 1.000000e+00 2.377724e-17 1.668281e-87 4.963680e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 1.000000e+00 2.226766e-16 1.018587e-83 9.776952e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 1.000000e+00 2.700599e-16 1.275449e-83 1.083832e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.000000e+00 1.153846e-15 2.451923e-81 8.269231e-195 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
