#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
3.2918e+03 4.7903e-32 2.6201e-24 2.5312e-17 7.6545e-11 1.1904e-05 3.3161e-02 9.6683e-01
3.4986e+03 1.0711e-29 3.9601e-22 3.1713e-15 4.6430e-09 2.4554e-04 1.5435e-01 8.4541e-01
3.7182e+03 5.1546e-27 1.0699e-19 5.7925e-13 3.2915e-07 4.7652e-03 5.4626e-01 4.4897e-01
3.9517e+03 1.9246e-24 2.3468e-17 8.9185e-11 1.7588e-05 5.6860e-02 8.6994e-01 7.3187e-02
4.1999e+03 1.8098e-21 1.6238e-14 4.7236e-08 2.0681e-03 6.4174e-01 3.5557e-01 6.2172e-04
4.4636e+03 2.2933e-19 1.6620e-12 2.7567e-06 2.7752e-02 9.4737e-01 2.4879e-02 1.2096e-06
4.7438e+03 2.1194e-18 1.3932e-11 1.6093e-05 7.8207e-02 9.1615e-01 5.6262e-03 4.9382e-08
5.0416e+03 3.6608e-18 2.3999e-11 2.5365e-05 1.0194e-01 8.9436e-01 3.6832e-03 2.0085e-08
5.3582e+03 3.0231e-18 2.0892e-11 2.3223e-05 9.7880e-02 8.9824e-01 3.8576e-03 2.1890e-08
5.6947e+03 2.8330e-18 2.0628e-11 2.3611e-05 9.9869e-02 8.9645e-01 3.6598e-03 1.9354e-08
6.0522e+03 4.0168e-18 2.9811e-11 3.2387e-05 1.2029e-01 8.7701e-01 2.6664e-03 9.8822e-09
6.4323e+03 9.6281e-18 7.1539e-11 6.6594e-05 1.8077e-01 8.1788e-01 1.2877e-03 2.1742e-09
6.8362e+03 3.5153e-17 2.5889e-10 1.8691e-04 3.1324e-01 6.8618e-01 4.0039e-04 2.0652e-10
7.2654e+03 1.5317e-16 1.0956e-09 5.6581e-04 5.2375e-01 4.7560e-01 8.4137e-05 1.0434e-11
7.7216e+03 7.6941e-16 5.2701e-09 1.7529e-03 7.6750e-01 2.3074e-01 9.1997e-06 1.9175e-13
8.2065e+03 6.1099e-15 3.8820e-08 6.5505e-03 9.3892e-01 5.4530e-02 2.3975e-07 3.5368e-16
8.7177e+03 2.4111e-13 1.2634e-06 5.5800e-02 9.4184e-01 2.3544e-03 1.5678e-10 1.4629e-21
9.2147e+03 7.2137e-11 2.0067e-04 7.3617e-01 2.6362e-01 2.3177e-06 9.0319e-17 9.7188e-32
9.6291e+03 8.7574e-09 6.8046e-03 9.9075e-01 2.4413e-03 1.3480e-11 3.3838e-26 0.0000e+00
9.9539e+03 1.3350e-06 1.9161e-01 8.0838e-01 7.8335e-06 1.0191e-17 4.6342e-37 0.0000e+00
1.0246e+04 5.4901e-05 9.3790e-01 6.2044e-02 9.2440e-10 6.4352e-26 0.0000e+00 0.0000e+00
1.0542e+04 8.3609e-04 9.9881e-01 3.5868e-04 1.5138e-15 3.8323e-37 0.0000e+00 0.0000e+00
1.0840e+04 2.7145e-02 9.7285e-01 5.2075e-07 1.0236e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 5.5414e-01 4.4586e-01 2.1264e-10 9.0067e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.7574e-01 2.4258e-02 1.9621e-14 4.9607e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 9.9904e-01 9.5861e-04 1.9711e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 9.9995e-01 5.1862e-05 3.8977e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0000e+00 4.0934e-06 1.9178e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0000e+00 5.2052e-07 4.1007e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.0000e+00 7.8771e-08 1.4927e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0000e+00 1.7951e-08 1.5776e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0000e+00 4.1560e-09 1.8293e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0000e+00 5.5951e-10 4.3439e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0000e+00 2.3045e-11 3.0391e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0000e+00 5.5802e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 1.5458e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 2.1393e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 7.9091e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 2.7969e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 1.2993e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 1.1207e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 1.2572e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 2.2233e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 4.8240e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 1.2906e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 3.2279e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 9.8855e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 2.2257e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 8.0990e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 6.0765e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 2.0396e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 2.1156e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 9.9117e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 3.9018e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 7.4787e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 2.6098e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 4.8568e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 1.8744e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 3.0580e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 1.6449e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 2.5786e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 1.4864e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 8.4023e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 1.9207e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 3.0791e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 6.5755e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 9.6993e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 7.5703e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 8.9133e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 3.9427e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 9.6530e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 2.6133e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 2.4447e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 2.3171e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 7.4155e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 2.8088e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 4.2567e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 9.6354e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 3.1405e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 6.6212e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 4.1054e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 3.0084e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 3.2482e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 5.1340e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 4.0359e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 1.5443e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 1.1271e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 4.0179e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 2.2055e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 1.9852e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 3.2880e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.3688
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.2577e+02 3.9229e-29 1.3490e-20 1.5177e-12 2.7189e-06 3.5986e-02 8.9217e-01 7.1846e-02
8.5779e+02 2.1359e-20 9.5735e-14 1.4180e-07 3.6029e-03 7.1393e-01 2.8210e-01 3.7587e-04
8.7843e+02 2.4314e-20 1.0763e-13 1.5706e-07 3.8539e-03 7.2693e-01 2.6889e-01 3.3206e-04
9.1772e+02 2.3812e-20 1.0561e-13 1.5447e-07 3.8117e-03 7.2481e-01 2.7104e-01 3.3897e-04
9.7304e+02 2.2772e-20 1.0146e-13 1.4922e-07 3.7265e-03 7.2048e-01 2.7544e-01 3.5329e-04
1.0350e+03 2.1909e-20 9.7972e-14 1.4471e-07 3.6517e-03 7.1655e-01 2.7943e-01 3.6671e-04
1.1000e+03 1.8146e-20 8.2663e-14 1.2480e-07 3.3115e-03 6.9738e-01 2.9887e-01 4.3716e-04
1.1690e+03 1.0937e-20 5.2358e-14 8.3681e-08 2.5348e-03 6.4322e-01 3.5356e-01 6.8833e-04
1.2425e+03 3.5710e-21 1.8901e-14 3.3707e-08 1.3525e-03 5.1275e-01 4.8415e-01 1.7571e-03
1.3205e+03 5.4219e-22 3.3242e-15 6.8226e-09 4.2393e-04 3.0445e-01 6.8829e-01 6.8395e-03
1.4033e+03 4.8306e-23 3.5664e-16 8.4588e-10 8.7539e-05 1.3295e-01 8.3976e-01 2.7203e-02
1.4915e+03 4.3679e-24 3.9174e-17 1.0567e-10 1.7541e-05 5.3151e-02 8.6424e-01 8.2593e-02
1.5852e+03 4.5941e-25 5.0029e-18 1.5212e-11 3.8351e-06 2.1271e-02 7.8712e-01 1.9161e-01
1.6847e+03 4.0106e-26 5.4069e-19 1.8665e-12 7.1791e-07 7.3023e-03 6.1423e-01 3.7846e-01
1.7904e+03 2.6339e-27 4.5177e-20 1.8043e-13 1.0728e-07 2.0223e-03 3.8943e-01 6.0854e-01
1.9028e+03 1.3294e-28 2.9839e-21 1.4141e-14 1.3143e-08 4.6151e-04 2.0294e-01 7.9659e-01
2.0223e+03 6.1050e-30 1.7951e-22 1.0075e-15 1.4502e-09 9.3924e-05 9.3302e-02 9.0660e-01
2.1493e+03 2.7776e-31 1.0708e-23 7.1324e-17 1.5722e-10 1.8512e-05 4.0801e-02 9.5918e-01
2.2843e+03 1.6698e-32 8.2097e-25 6.3703e-18 2.0517e-11 4.1355e-06 1.8768e-02 9.8123e-01
2.4277e+03 1.7053e-33 1.0267e-25 9.0956e-19 3.9776e-12 1.2344e-06 9.9976e-03 9.9000e-01
2.5802e+03 3.5700e-34 2.4929e-26 2.4535e-19 1.3264e-12 5.5112e-07 6.5690e-03 9.9343e-01
2.7422e+03 1.9351e-34 1.4578e-26 1.5325e-19 9.0702e-13 4.2039e-07 5.7150e-03 9.9428e-01
2.9144e+03 3.2931e-34 2.4489e-26 2.6156e-19 1.4645e-12 6.0854e-07 6.9575e-03 9.9304e-01
3.0973e+03 2.2539e-33 1.4941e-25 1.5414e-18 6.8351e-12 1.9451e-06 1.2833e-02 9.8717e-01
3.2918e+03 8.4667e-32 4.5512e-24 4.4576e-17 1.2626e-10 1.7433e-05 4.0517e-02 9.5947e-01
3.4986e+03 2.0605e-29 7.4403e-22 6.0158e-15 8.1016e-09 3.7141e-04 1.8891e-01 8.1072e-01
3.7182e+03 9.4725e-27 1.9224e-19 1.0490e-12 5.4251e-07 6.7087e-03 6.1002e-01 3.8327e-01
3.9517e+03 3.3625e-24 4.0343e-17 1.5392e-10 2.7282e-05 7.3876e-02 8.7195e-01 5.4143e-02
4.1999e+03 3.1045e-21 2.7524e-14 7.7344e-08 2.9145e-03 7.1400e-01 2.8275e-01 3.3262e-04
4.4636e+03 3.8784e-19 2.8200e-12 4.3660e-06 3.6711e-02 9.4652e-01 1.6760e-02 5.0943e-07
4.7438e+03 3.7253e-18 2.4649e-11 2.6064e-05 1.0375e-01 8.9266e-01 3.5655e-03 1.8713e-08
5.0416e+03 6.5326e-18 4.3114e-11 4.1428e-05 1.3531e-01 8.6237e-01 2.2771e-03 7.2966e-09
5.3582e+03 5.4938e-18 3.8174e-11 3.8446e-05 1.3099e-01 8.6661e-01 2.3628e-03 7.7878e-09
5.6947e+03 5.1659e-18 3.7829e-11 3.9178e-05 1.3377e-01 8.6396e-01 2.2336e-03 6.8393e-09
6.0522e+03 7.3737e-18 5.5083e-11 5.3909e-05 1.6083e-01 8.3752e-01 1.5970e-03 3.3863e-09
6.4323e+03 1.7488e-17 1.3116e-10 1.0938e-04 2.3741e-01 7.6174e-01 7.4518e-04 7.1087e-10
6.8362e+03 6.2120e-17 4.6331e-10 2.9709e-04 3.9466e-01 6.0482e-01 2.1540e-04 6.1332e-11
7.2654e+03 2.5690e-16 1.8666e-09 8.4770e-04 6.1511e-01 3.8400e-01 4.0523e-05 2.6929e-12
7.7216e+03 1.2184e-15 8.4872e-09 2.4524e-03 8.2975e-01 1.6779e-01 3.8789e-06 4.1761e-14
8.2065e+03 9.4992e-15 6.1176e-08 8.8107e-03 9.5506e-01 3.6131e-02 8.8450e-08 6.3962e-17
8.7177e+03 3.9366e-13 2.0671e-06 7.5546e-02 9.2305e-01 1.4056e-03 4.7813e-11 1.9563e-22
9.2147e+03 1.0407e-10 2.7728e-04 8.0446e-01 1.9527e-01 9.4585e-07 1.6598e-17 6.6429e-33
9.6291e+03 1.2742e-08 8.9766e-03 9.8949e-01 1.5373e-03 4.1499e-12 4.0224e-27 0.0000e+00
9.9539e+03 2.0594e-06 2.5230e-01 7.4769e-01 4.0826e-06 2.1836e-18 3.0791e-38 0.0000e+00
1.0246e+04 6.8239e-05 9.5859e-01 4.1341e-02 3.0715e-10 7.2042e-27 0.0000e+00 0.0000e+00
1.0542e+04 1.1020e-03 9.9869e-01 2.0409e-04 3.5163e-16 2.2179e-38 0.0000e+00 0.0000e+00
1.0840e+04 3.7119e-02 9.6288e-01 2.6846e-07 1.8804e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 6.5586e-01 3.4414e-01 7.0435e-11 7.9023e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.8564e-01 1.4358e-02 4.0078e-15 1.8994e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 9.9953e-01 4.7354e-04 2.3501e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 9.9998e-01 2.2593e-05 3.0144e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0000e+00 1.5325e-06 9.7058e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0000e+00 1.5680e-07 1.1650e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.0000e+00 1.9272e-08 2.3916e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0000e+00 4.6205e-09 2.9451e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0000e+00 1.0874e-09 3.5781e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0000e+00 1.3611e-10 6.8672e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0000e+00 5.5048e-12 4.5542e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0000e+00 1.1804e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 1.7969e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 1.0546e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 3.9042e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 1.5379e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 7.0259e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 6.1071e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 8.6670e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 2.0460e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 4.9279e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 1.5099e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 5.3991e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 2.9111e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 6.8997e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 1.3999e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 3.8772e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 4.4411e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 2.7418e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 1.8064e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 1.1200e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 4.6724e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 7.6698e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 2.7187e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 1.6237e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 1.8245e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 1.7165e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 1.4946e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 1.5140e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 2.8372e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 8.8643e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 9.9943e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 8.7108e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 1.3012e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 1.0471e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 3.7738e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 4.4444e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 4.1238e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 6.4523e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 8.1784e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 7.8052e-01 2.1948e-01 9.2923e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 8.7577e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 8.6278e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 8.1044e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 1.1370e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 2.5507e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 1.8255e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 1.7508e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 1.3693e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 9.2388e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 2.0033e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 6.0806e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
