#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
3909.64 4.2201e-05 6.5866e-01 3.1703e-01 2.4269e-02
4148.46 3.5722e-05 6.6094e-01 3.1415e-01 2.4872e-02
4670.75 3.3223e-05 6.7972e-01 2.9729e-01 2.2956e-02
4956.05 1.7386e-05 5.9866e-01 3.6844e-01 3.2878e-02
5258.79 8.2977e-06 3.8380e-01 5.5676e-01 5.9434e-02
5580.02 2.7279e-06 1.8898e-01 7.1954e-01 9.1470e-02
5920.87 9.4665e-07 8.9677e-02 7.9340e-01 1.1692e-01
6282.54 5.5124e-07 6.3252e-02 8.0298e-01 1.3376e-01
6666.30 4.7455e-07 5.7942e-02 8.0183e-01 1.4022e-01
7073.50 3.6924e-07 4.9093e-02 8.0520e-01 1.4571e-01
7505.58 3.7429e-07 5.3030e-02 7.9251e-01 1.5446e-01
7964.05 5.0262e-07 6.6501e-02 7.8238e-01 1.5112e-01
8450.53 1.0502e-06 1.1065e-01 7.5548e-01 1.3387e-01
8966.72 2.3663e-06 2.0415e-01 6.8718e-01 1.0867e-01
9514.44 5.1268e-06 3.3664e-01 5.7996e-01 8.3390e-02
10095.62 1.0950e-05 4.7818e-01 4.6221e-01 5.9603e-02
10712.30 1.9410e-05 5.8100e-01 3.7534e-01 4.3638e-02
11366.65 2.5828e-05 6.4536e-01 3.1945e-01 3.5167e-02
12061.10 3.1069e-05 6.6759e-01 2.9894e-01 3.3442e-02
12793.43 3.0370e-05 6.7577e-01 2.9223e-01 3.1964e-02
13528.61 3.0489e-05 6.7386e-01 2.9328e-01 3.2831e-02
14194.74 2.7918e-05 6.6414e-01 3.0165e-01 3.4190e-02
14757.77 2.5428e-05 6.5570e-01 3.0854e-01 3.5737e-02
15240.48 2.8805e-05 6.6258e-01 3.0776e-01 2.9628e-02
15646.99 5.0882e-05 7.6874e-01 2.1620e-01 1.5012e-02
15960.30 8.4865e-05 7.9568e-01 1.9518e-01 9.0588e-03
16187.41 7.7469e-05 7.9482e-01 1.9797e-01 7.1349e-03
16354.17 8.0125e-05 7.5205e-01 2.4007e-01 7.7965e-03
16484.18 8.0237e-05 7.9121e-01 2.0127e-01 7.4336e-03
16593.12 6.3100e-05 7.2769e-01 2.6126e-01 1.0983e-02
16691.99 6.4049e-05 7.5572e-01 2.3294e-01 1.1284e-02
16788.59 2.9222e-05 5.0974e-01 4.6894e-01 2.1294e-02
16888.37 2.7368e-05 5.1902e-01 4.5756e-01 2.3394e-02
16998.79 3.1637e-05 5.7397e-01 4.0327e-01 2.2721e-02
17146.37 3.5210e-05 5.8171e-01 3.9396e-01 2.4300e-02
17415.23 1.8136e-05 3.8246e-01 5.7376e-01 4.3758e-02
17888.12 1.4915e-05 4.2445e-01 5.3082e-01 4.4713e-02
18532.37 1.0892e-05 3.8285e-01 5.5891e-01 5.8231e-02
19260.76 6.7568e-06 2.5965e-01 6.6672e-01 7.3625e-02
20034.10 3.4752e-06 1.7750e-01 7.2370e-01 9.8797e-02
20838.00 4.8935e-06 2.3074e-01 6.5055e-01 1.1870e-01
21647.97 4.1258e-06 2.7322e-01 6.0641e-01 1.2037e-01
22447.94 3.6886e-06 2.6394e-01 5.8777e-01 1.4829e-01
23245.88 2.2265e-06 2.1407e-01 5.9557e-01 1.9035e-01
24052.47 9.3604e-07 1.0425e-01 6.3794e-01 2.5781e-01
24867.72 6.5924e-07 9.0788e-02 5.3669e-01 3.7252e-01
25698.86 8.1510e-07 1.3104e-01 5.2851e-01 3.4045e-01
26587.16 8.9569e-07 1.6938e-01 5.0495e-01 3.2567e-01
27637.54 6.4869e-07 1.3607e-01 5.0575e-01 3.5817e-01
28986.97 1.2909e-07 3.3234e-02 4.8898e-01 4.7779e-01
#TIME: 243.21
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 2.8582e-04 9.0735e-01 8.9860e-02 2.5007e-03
1919.29 9.9725e-04 9.3165e-01 6.5559e-02 1.7963e-03
2581.60 1.6876e-04 9.0478e-01 9.1812e-02 3.2351e-03
3084.17 1.1692e-04 8.4084e-01 1.5204e-01 7.0070e-03
3472.46 7.0247e-05 7.4782e-01 2.3809e-01 1.4020e-02
3909.64 3.9326e-05 6.5939e-01 3.1639e-01 2.4183e-02
4148.46 3.3737e-05 6.5935e-01 3.1571e-01 2.4900e-02
4670.75 3.2188e-05 6.8253e-01 2.9461e-01 2.2823e-02
4956.05 2.0011e-05 5.9361e-01 3.7386e-01 3.2505e-02
5258.79 8.4679e-06 3.9459e-01 5.4711e-01 5.8299e-02
5580.02 2.4725e-06 1.7825e-01 7.2954e-01 9.2208e-02
5920.87 9.7897e-07 9.1101e-02 7.9157e-01 1.1733e-01
6282.54 5.6345e-07 6.3223e-02 8.0440e-01 1.3238e-01
6666.30 4.5826e-07 5.6131e-02 8.0206e-01 1.4181e-01
7073.50 4.2582e-07 5.5054e-02 8.0376e-01 1.4118e-01
7505.58 3.8489e-07 5.3582e-02 7.9614e-01 1.5027e-01
7964.05 5.3256e-07 6.9597e-02 7.8328e-01 1.4712e-01
8450.53 1.0021e-06 1.0451e-01 7.6247e-01 1.3301e-01
8966.72 2.6573e-06 2.1966e-01 6.7559e-01 1.0475e-01
9514.44 5.0235e-06 3.3261e-01 5.8352e-01 8.3865e-02
10095.62 1.1146e-05 4.7711e-01 4.6294e-01 5.9935e-02
10712.30 1.8367e-05 5.8131e-01 3.7489e-01 4.3782e-02
11366.65 2.8829e-05 6.5160e-01 3.1337e-01 3.5002e-02
12061.10 3.0929e-05 6.5788e-01 3.0893e-01 3.3156e-02
12793.43 3.3610e-05 6.8476e-01 2.8444e-01 3.0765e-02
13528.61 3.0352e-05 6.6124e-01 3.0573e-01 3.2998e-02
14194.74 2.8476e-05 6.6380e-01 3.0259e-01 3.3581e-02
14757.77 2.5381e-05 6.5228e-01 3.1069e-01 3.6999e-02
15240.48 2.9566e-05 6.7281e-01 2.9750e-01 2.9667e-02
15646.99 4.6751e-05 7.3983e-01 2.4363e-01 1.6488e-02
15960.30 7.6359e-05 8.0332e-01 1.8848e-01 8.1221e-03
16187.41 7.5219e-05 7.8683e-01 2.0584e-01 7.2578e-03
16354.17 9.0238e-05 8.2817e-01 1.6604e-01 5.6986e-03
16484.18 6.7079e-05 7.1323e-01 2.7684e-01 9.8553e-03
16593.12 5.8833e-05 7.3765e-01 2.5191e-01 1.0386e-02
16691.99 4.6050e-05 6.2778e-01 3.5691e-01 1.5265e-02
16788.59 4.9079e-05 7.2855e-01 2.5807e-01 1.3333e-02
16888.37 3.1863e-05 6.0751e-01 3.6952e-01 2.2933e-02
16998.79 3.0156e-05 5.4204e-01 4.3534e-01 2.2589e-02
17146.37 2.7389e-05 5.7139e-01 4.0411e-01 2.4470e-02
17415.23 1.8754e-05 3.9111e-01 5.6976e-01 3.9111e-02
17888.12 1.8167e-05 4.7522e-01 4.8381e-01 4.0946e-02
18532.37 1.0373e-05 3.5534e-01 5.8765e-01 5.6995e-02
19260.76 6.8287e-06 2.9260e-01 6.3612e-01 7.1269e-02
20034.10 4.5434e-06 2.1114e-01 6.6515e-01 1.2371e-01
20838.00 3.5027e-06 1.9673e-01 6.5359e-01 1.4968e-01
21647.97 4.1453e-06 2.6424e-01 6.0076e-01 1.3500e-01
22447.94 2.0992e-06 1.4041e-01 6.6937e-01 1.9022e-01
23245.88 1.0362e-06 9.7369e-02 7.0258e-01 2.0005e-01
24052.47 1.0574e-06 1.1999e-01 6.4156e-01 2.3845e-01
24867.72 8.1820e-07 1.1154e-01 6.0787e-01 2.8059e-01
25698.86 2.0627e-06 3.0507e-01 4.4905e-01 2.4587e-01
26587.16 1.1728e-06 1.9450e-01 5.0368e-01 3.0182e-01
27637.54 2.9461e-07 6.1927e-02 4.8046e-01 4.5761e-01
28986.97 1.7251e-07 4.4598e-02 4.8377e-01 4.7163e-01
#TIME: 246.70
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 8.3688e-04 9.2609e-01 7.1074e-02 2.0018e-03
1919.29 9.5658e-04 9.3253e-01 6.4762e-02 1.7490e-03
2581.60 1.5760e-04 9.0593e-01 9.0732e-02 3.1854e-03
3084.17 1.1618e-04 8.4761e-01 1.4558e-01 6.6930e-03
3472.46 6.7325e-05 7.5088e-01 2.3538e-01 1.3672e-02
3909.64 4.4697e-05 6.6699e-01 3.0935e-01 2.3619e-02
4148.46 3.7789e-05 6.6526e-01 3.1017e-01 2.4541e-02
4670.75 3.3983e-05 6.8462e-01 2.9308e-01 2.2266e-02
4956.05 2.0755e-05 6.1977e-01 3.4927e-01 3.0932e-02
5258.79 8.6929e-06 3.9677e-01 5.4478e-01 5.8435e-02
5580.02 2.7027e-06 1.8842e-01 7.2114e-01 9.0429e-02
5920.87 9.0991e-07 8.5587e-02 7.9882e-01 1.1560e-01
6282.54 5.8983e-07 6.5990e-02 8.0134e-01 1.3267e-01
6666.30 4.4895e-07 5.4410e-02 8.0545e-01 1.4014e-01
7073.50 4.3777e-07 5.5894e-02 7.9830e-01 1.4581e-01
7505.58 4.2687e-07 5.8812e-02 7.9271e-01 1.4848e-01
7964.05 5.5477e-07 7.2174e-02 7.8041e-01 1.4742e-01
8450.53 1.0661e-06 1.1056e-01 7.5646e-01 1.3298e-01
8966.72 2.6632e-06 2.2253e-01 6.7051e-01 1.0696e-01
9514.44 5.2512e-06 3.3584e-01 5.8022e-01 8.3933e-02
10095.62 1.1024e-05 4.9137e-01 4.5020e-01 5.8416e-02
10712.30 1.8690e-05 5.8833e-01 3.6839e-01 4.3263e-02
11366.65 2.8167e-05 6.4175e-01 3.2298e-01 3.5251e-02
12061.10 2.9260e-05 6.6512e-01 3.0217e-01 3.2678e-02
12793.43 3.2750e-05 6.7649e-01 2.9201e-01 3.1471e-02
13528.61 3.2060e-05 6.7628e-01 2.9222e-01 3.1465e-02
14194.74 2.5802e-05 6.8762e-01 2.8045e-01 3.1895e-02
14757.77 2.7108e-05 6.4119e-01 3.2237e-01 3.6416e-02
15240.48 3.1034e-05 7.0137e-01 2.7244e-01 2.6160e-02
15646.99 4.9440e-05 7.0875e-01 2.7241e-01 1.8787e-02
15960.30 8.1941e-05 7.9620e-01 1.9553e-01 8.1883e-03
16187.41 8.7954e-05 8.3123e-01 1.6290e-01 5.7816e-03
16354.17 9.6536e-05 8.3333e-01 1.6000e-01 6.5686e-03
16484.18 8.7208e-05 7.7291e-01 2.1918e-01 7.8232e-03
16593.12 6.4784e-05 7.5123e-01 2.3885e-01 9.8547e-03
16691.99 4.3653e-05 5.9414e-01 3.8955e-01 1.6268e-02
16788.59 3.6322e-05 5.9260e-01 3.8873e-01 1.8630e-02
16888.37 3.8750e-05 6.7937e-01 3.0491e-01 1.5686e-02
16998.79 3.9577e-05 5.6423e-01 4.1310e-01 2.2630e-02
17146.37 2.5108e-05 5.4180e-01 4.3247e-01 2.5702e-02
17415.23 2.4512e-05 5.3806e-01 4.3231e-01 2.9603e-02
17888.12 1.7486e-05 4.0305e-01 5.5081e-01 4.6119e-02
18532.37 8.7140e-06 2.8974e-01 6.4423e-01 6.6016e-02
19260.76 6.1878e-06 2.1829e-01 7.0565e-01 7.6047e-02
20034.10 3.5311e-06 1.6272e-01 7.4735e-01 8.9933e-02
20838.00 3.3081e-06 1.5471e-01 7.2657e-01 1.1871e-01
21647.97 3.6242e-06 2.4566e-01 6.2799e-01 1.2635e-01
22447.94 3.8446e-06 2.6402e-01 5.9963e-01 1.3634e-01
23245.88 2.5152e-06 2.2882e-01 5.8845e-01 1.8273e-01
24052.47 1.3867e-06 1.3849e-01 4.6178e-01 3.9973e-01
24867.72 9.5051e-07 1.1656e-01 5.7989e-01 3.0356e-01
25698.86 1.0306e-06 1.5945e-01 5.4587e-01 2.9468e-01
26587.16 4.3508e-07 6.5875e-02 5.8164e-01 3.5249e-01
27637.54 1.7945e-07 2.9088e-02 5.5661e-01 4.1430e-01
28986.97 2.9229e-07 7.7034e-02 4.7130e-01 4.5167e-01
#TIME: 250.25
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 8.0609e-04 9.2952e-01 6.7729e-02 1.9473e-03
1919.29 8.6047e-04 9.3527e-01 6.2223e-02 1.6446e-03
2581.60 1.8225e-04 9.0398e-01 9.2649e-02 3.1926e-03
3084.17 1.1694e-04 8.4662e-01 1.4659e-01 6.6698e-03
3472.46 6.7494e-05 7.5437e-01 2.3205e-01 1.3509e-02
3909.64 4.3053e-05 6.7156e-01 3.0479e-01 2.3612e-02
4148.46 3.8198e-05 6.6382e-01 3.1186e-01 2.4288e-02
4670.75 3.4478e-05 6.8583e-01 2.9187e-01 2.2265e-02
4956.05 2.1683e-05 6.0820e-01 3.6025e-01 3.1535e-02
5258.79 8.1470e-06 3.8444e-01 5.5701e-01 5.8542e-02
5580.02 2.8458e-06 1.9535e-01 7.1610e-01 8.8544e-02
5920.87 9.9395e-07 9.0259e-02 7.9232e-01 1.1742e-01
6282.54 6.3535e-07 6.9727e-02 7.9777e-01 1.3250e-01
6666.30 4.6260e-07 5.4987e-02 8.0320e-01 1.4181e-01
7073.50 4.3570e-07 5.4536e-02 7.9746e-01 1.4801e-01
7505.58 4.6675e-07 6.1578e-02 7.8841e-01 1.5001e-01
7964.05 5.6456e-07 7.0240e-02 7.7933e-01 1.5043e-01
8450.53 1.1009e-06 1.1401e-01 7.5499e-01 1.3099e-01
8966.72 2.6854e-06 2.2355e-01 6.7315e-01 1.0329e-01
9514.44 5.4521e-06 3.4119e-01 5.7655e-01 8.2256e-02
10095.62 1.1126e-05 4.8673e-01 4.5445e-01 5.8809e-02
10712.30 1.9485e-05 5.7986e-01 3.7626e-01 4.3861e-02
11366.65 2.6877e-05 6.4297e-01 3.2165e-01 3.5357e-02
12061.10 2.9530e-05 6.7364e-01 2.9465e-01 3.1684e-02
12793.43 3.4341e-05 6.8284e-01 2.8633e-01 3.0795e-02
13528.61 3.4279e-05 6.7598e-01 2.9277e-01 3.1218e-02
14194.74 2.9534e-05 6.7928e-01 2.8895e-01 3.1742e-02
14757.77 2.6478e-05 6.5563e-01 3.0924e-01 3.5097e-02
15240.48 3.3623e-05 7.0834e-01 2.6594e-01 2.5685e-02
15646.99 5.7024e-05 7.3022e-01 2.5298e-01 1.6750e-02
15960.30 8.9721e-05 8.0126e-01 1.9076e-01 7.8915e-03
16187.41 1.1335e-04 8.4896e-01 1.4573e-01 5.1958e-03
16354.17 1.1779e-04 8.0162e-01 1.9181e-01 6.4573e-03
16484.18 1.0563e-04 7.6177e-01 2.3005e-01 8.0759e-03
16593.12 7.2685e-05 7.0945e-01 2.7928e-01 1.1192e-02
16691.99 5.2359e-05 6.9000e-01 2.9685e-01 1.3099e-02
16788.59 6.2990e-05 6.7922e-01 3.0624e-01 1.4477e-02
16888.37 4.7761e-05 6.3886e-01 3.4375e-01 1.7339e-02
16998.79 3.5042e-05 5.7461e-01 4.0335e-01 2.2000e-02
17146.37 3.1572e-05 5.4034e-01 4.3446e-01 2.5168e-02
17415.23 2.5337e-05 5.3095e-01 4.4023e-01 2.8786e-02
17888.12 1.3412e-05 3.6324e-01 5.8548e-01 5.1269e-02
18532.37 1.0010e-05 2.8746e-01 6.5147e-01 6.1057e-02
19260.76 6.2015e-06 2.1325e-01 7.1664e-01 7.0112e-02
20034.10 3.7945e-06 1.8659e-01 7.1297e-01 1.0043e-01
20838.00 4.7405e-06 2.2529e-01 6.6365e-01 1.1106e-01
21647.97 3.7972e-06 2.3250e-01 6.3515e-01 1.3234e-01
22447.94 2.0383e-06 1.3416e-01 7.0268e-01 1.6315e-01
23245.88 2.0371e-06 1.6943e-01 6.1560e-01 2.1496e-01
24052.47 2.7544e-06 2.8242e-01 5.2656e-01 1.9102e-01
24867.72 1.9445e-06 2.2229e-01 5.4248e-01 2.3523e-01
25698.86 1.3204e-06 1.7732e-01 5.4354e-01 2.7913e-01
26587.16 5.3136e-07 8.1650e-02 5.6894e-01 3.4941e-01
27637.54 1.5560e-07 2.4598e-02 5.6858e-01 4.0683e-01
28986.97 8.0153e-07 1.6536e-01 4.5779e-01 3.7685e-01
#TIME: 253.85
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 1.0170e-03 9.3102e-01 6.6077e-02 1.8822e-03
1919.29 8.0229e-04 9.3756e-01 6.0071e-02 1.5671e-03
2581.60 1.7195e-04 9.0751e-01 8.9235e-02 3.0827e-03
3084.17 1.1661e-04 8.4925e-01 1.4409e-01 6.5365e-03
3472.46 6.6669e-05 7.6047e-01 2.2632e-01 1.3139e-02
3909.64 4.0654e-05 6.7253e-01 3.0431e-01 2.3121e-02
4148.46 3.7570e-05 6.6235e-01 3.1337e-01 2.4239e-02
4670.75 3.4047e-05 6.9024e-01 2.8785e-01 2.1878e-02
4956.05 2.1678e-05 6.0777e-01 3.6007e-01 3.2139e-02
5258.79 8.4631e-06 3.7765e-01 5.6302e-01 5.9325e-02
5580.02 3.2417e-06 2.0350e-01 7.0937e-01 8.7126e-02
5920.87 1.0460e-06 9.2700e-02 7.9020e-01 1.1710e-01
6282.54 6.3357e-07 6.5793e-02 8.0262e-01 1.3159e-01
6666.30 5.2154e-07 6.0397e-02 7.9994e-01 1.3967e-01
7073.50 4.9338e-07 5.9607e-02 7.9572e-01 1.4467e-01
7505.58 5.0074e-07 6.1320e-02 7.8805e-01 1.5063e-01
7964.05 6.1503e-07 7.3725e-02 7.7984e-01 1.4643e-01
8450.53 1.1953e-06 1.1562e-01 7.5079e-01 1.3359e-01
8966.72 2.8398e-06 2.2000e-01 6.7440e-01 1.0560e-01
9514.44 5.5633e-06 3.4847e-01 5.6893e-01 8.2586e-02
10095.62 1.1183e-05 4.7954e-01 4.6071e-01 5.9735e-02
10712.30 1.8075e-05 5.7223e-01 3.8290e-01 4.4853e-02
11366.65 2.5993e-05 6.3689e-01 3.2749e-01 3.5600e-02
12061.10 3.1361e-05 6.6473e-01 3.0318e-01 3.2052e-02
12793.43 3.5879e-05 6.8704e-01 2.8278e-01 3.0137e-02
13528.61 3.5077e-05 6.8107e-01 2.8789e-01 3.1003e-02
14194.74 3.1440e-05 6.5824e-01 3.0801e-01 3.3717e-02
14757.77 3.0459e-05 6.6027e-01 3.0589e-01 3.3803e-02
15240.48 3.1400e-05 6.9596e-01 2.7749e-01 2.6518e-02
15646.99 5.6169e-05 7.4174e-01 2.4207e-01 1.6139e-02
15960.30 9.6832e-05 7.9109e-01 2.0055e-01 8.2647e-03
16187.41 9.5957e-05 8.3236e-01 1.6224e-01 5.3047e-03
16354.17 1.0385e-04 8.3019e-01 1.6429e-01 5.4077e-03
16484.18 7.6648e-05 7.7588e-01 2.1641e-01 7.6350e-03
16593.12 6.2827e-05 7.4143e-01 2.4800e-01 1.0505e-02
16691.99 5.9238e-05 6.4021e-01 3.4270e-01 1.7032e-02
16788.59 4.4092e-05 5.1647e-01 4.6357e-01 1.9915e-02
16888.37 4.5767e-05 6.4567e-01 3.3722e-01 1.7071e-02
16998.79 4.2603e-05 5.0670e-01 4.6975e-01 2.3507e-02
17146.37 3.3640e-05 5.7064e-01 3.9325e-01 3.6077e-02
17415.23 2.9338e-05 5.2824e-01 4.4276e-01 2.8971e-02
17888.12 1.7149e-05 3.8574e-01 5.6955e-01 4.4693e-02
18532.37 9.5948e-06 2.9097e-01 6.4984e-01 5.9186e-02
19260.76 6.0788e-06 2.0636e-01 7.0911e-01 8.4526e-02
20034.10 3.3564e-06 1.5373e-01 7.4836e-01 9.7903e-02
20838.00 5.1542e-06 2.4161e-01 6.5408e-01 1.0430e-01
21647.97 6.2115e-06 3.4565e-01 5.5101e-01 1.0334e-01
22447.94 3.6378e-06 2.7526e-01 5.9402e-01 1.3072e-01
23245.88 4.0874e-06 3.0647e-01 5.1965e-01 1.7387e-01
24052.47 1.4566e-06 1.2678e-01 6.3092e-01 2.4231e-01
24867.72 1.5055e-06 1.4860e-01 5.3672e-01 3.1469e-01
25698.86 2.1860e-06 2.3994e-01 5.0780e-01 2.5226e-01
26587.16 1.7186e-06 2.3900e-01 4.6806e-01 2.9293e-01
27637.54 8.5072e-08 1.4508e-02 3.5434e-01 6.3116e-01
28986.97 1.9262e-07 3.7092e-02 4.1825e-01 5.4466e-01
#TIME: 257.49
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 1.2022e-03 9.3621e-01 6.0948e-02 1.6441e-03
1919.29 7.8228e-04 9.3996e-01 5.7771e-02 1.4845e-03
2581.60 1.9296e-04 9.1338e-01 8.3660e-02 2.7694e-03
3084.17 1.1733e-04 8.5365e-01 1.3989e-01 6.3423e-03
3472.46 7.2628e-05 7.6126e-01 2.2553e-01 1.3129e-02
3909.64 4.2484e-05 6.5846e-01 3.1756e-01 2.3932e-02
4148.46 3.6735e-05 6.6796e-01 3.0811e-01 2.3892e-02
4670.75 3.5968e-05 6.9868e-01 2.7997e-01 2.1322e-02
4956.05 2.2142e-05 6.0449e-01 3.6380e-01 3.1689e-02
5258.79 9.4820e-06 4.0387e-01 5.3929e-01 5.6832e-02
5580.02 3.4769e-06 2.1428e-01 6.9868e-01 8.7035e-02
5920.87 1.0364e-06 8.7882e-02 7.9609e-01 1.1603e-01
6282.54 6.9446e-07 6.9397e-02 7.9904e-01 1.3156e-01
6666.30 5.2987e-07 5.9368e-02 8.0258e-01 1.3806e-01
7073.50 5.0336e-07 5.8909e-02 7.9791e-01 1.4318e-01
7505.58 5.0938e-07 6.0792e-02 7.8656e-01 1.5264e-01
7964.05 6.3682e-07 7.3908e-02 7.7636e-01 1.4973e-01
8450.53 1.2092e-06 1.1364e-01 7.5801e-01 1.2835e-01
8966.72 2.7939e-06 2.1633e-01 6.7631e-01 1.0736e-01
9514.44 5.9112e-06 3.5852e-01 5.6010e-01 8.1368e-02
10095.62 1.1830e-05 4.8133e-01 4.5987e-01 5.8786e-02
10712.30 1.9484e-05 5.8544e-01 3.7164e-01 4.2899e-02
11366.65 2.6484e-05 6.4428e-01 3.2029e-01 3.5399e-02
12061.10 3.1293e-05 6.5978e-01 3.0742e-01 3.2777e-02
12793.43 3.6687e-05 6.8627e-01 2.8372e-01 2.9966e-02
13528.61 3.4254e-05 6.8028e-01 2.8955e-01 3.0133e-02
14194.74 3.0054e-05 6.5297e-01 3.1272e-01 3.4286e-02
14757.77 2.6842e-05 6.1727e-01 3.4695e-01 3.5759e-02
15240.48 3.0709e-05 7.2410e-01 2.5248e-01 2.3391e-02
15646.99 4.7057e-05 7.2553e-01 2.5773e-01 1.6695e-02
15960.30 9.1327e-05 8.2884e-01 1.6422e-01 6.8537e-03
16187.41 1.0647e-04 8.1938e-01 1.7462e-01 5.8926e-03
16354.17 1.0721e-04 8.3540e-01 1.5935e-01 5.1395e-03
16484.18 8.0755e-05 8.3696e-01 1.5736e-01 5.5931e-03
16593.12 7.7380e-05 7.2923e-01 2.5893e-01 1.1760e-02
16691.99 6.8421e-05 6.8421e-01 3.0283e-01 1.2893e-02
16788.59 6.7757e-05 7.0222e-01 2.8470e-01 1.3018e-02
16888.37 4.8456e-05 6.3878e-01 3.4436e-01 1.6807e-02
16998.79 4.5365e-05 5.7479e-01 4.0397e-01 2.1189e-02
17146.37 3.1142e-05 5.5294e-01 4.2346e-01 2.3574e-02
17415.23 3.3472e-05 5.3766e-01 4.3467e-01 2.7635e-02
17888.12 1.3431e-05 3.3440e-01 6.1609e-01 4.9501e-02
18532.37 8.6814e-06 2.4156e-01 7.0256e-01 5.5871e-02
19260.76 9.0980e-06 2.8224e-01 6.5197e-01 6.5778e-02
20034.10 4.6393e-06 1.9534e-01 6.6577e-01 1.3889e-01
20838.00 3.7296e-06 1.8040e-01 7.1128e-01 1.0831e-01
21647.97 3.7629e-06 2.1901e-01 6.5828e-01 1.2271e-01
22447.94 2.2910e-06 1.4411e-01 7.0145e-01 1.5443e-01
23245.88 3.7685e-06 2.6335e-01 5.2459e-01 2.1205e-01
24052.47 3.0973e-06 2.9731e-01 5.0644e-01 1.9624e-01
24867.72 1.9397e-06 2.1834e-01 5.3879e-01 2.4287e-01
25698.86 1.6220e-06 2.1900e-01 5.2014e-01 2.6086e-01
26587.16 1.4905e-06 1.8578e-01 5.2605e-01 2.8817e-01
27637.54 4.2637e-07 6.7077e-02 5.5289e-01 3.8004e-01
28986.97 1.1406e-07 2.4686e-02 5.1409e-01 4.6123e-01
#TIME: 261.20
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 9.8572e-04 9.3797e-01 5.9429e-02 1.6100e-03
1919.29 4.5147e-04 9.0615e-01 9.0877e-02 2.5245e-03
2581.60 2.0367e-04 9.1144e-01 8.5447e-02 2.9102e-03
3084.17 1.1644e-04 8.5046e-01 1.4294e-01 6.4765e-03
3472.46 7.7343e-05 7.6311e-01 2.2385e-01 1.2965e-02
3909.64 4.7516e-05 6.7860e-01 2.9879e-01 2.2558e-02
4148.46 3.9969e-05 6.6597e-01 3.1007e-01 2.3927e-02
4670.75 3.6112e-05 7.0902e-01 2.7054e-01 2.0403e-02
4956.05 2.4989e-05 6.3733e-01 3.3365e-01 2.8988e-02
5258.79 9.5751e-06 4.0464e-01 5.3898e-01 5.6376e-02
5580.02 3.6585e-06 2.1550e-01 6.9760e-01 8.6898e-02
5920.87 1.1043e-06 8.9824e-02 7.9470e-01 1.1548e-01
6282.54 6.7922e-07 6.6238e-02 8.0067e-01 1.3309e-01
6666.30 5.9083e-07 6.3658e-02 7.9756e-01 1.3878e-01
7073.50 5.1904e-07 5.7480e-02 7.9796e-01 1.4456e-01
7505.58 5.3700e-07 6.2240e-02 7.8605e-01 1.5171e-01
7964.05 6.2444e-07 7.2013e-02 7.7796e-01 1.5002e-01
8450.53 1.3247e-06 1.2146e-01 7.5023e-01 1.2831e-01
8966.72 3.1142e-06 2.3520e-01 6.6116e-01 1.0364e-01
9514.44 5.9545e-06 3.5659e-01 5.6177e-01 8.1634e-02
10095.62 1.1769e-05 4.8853e-01 4.5277e-01 5.8691e-02
10712.30 1.8392e-05 5.8078e-01 3.7549e-01 4.3704e-02
11366.65 2.6518e-05 6.4998e-01 3.1582e-01 3.4164e-02
12061.10 3.0873e-05 6.6835e-01 2.9988e-01 3.1743e-02
12793.43 3.5904e-05 7.0470e-01 2.6630e-01 2.8962e-02
13528.61 3.7730e-05 6.9680e-01 2.7490e-01 2.8263e-02
14194.74 3.1377e-05 6.7141e-01 2.9658e-01 3.1982e-02
14757.77 2.8115e-05 6.5413e-01 3.1172e-01 3.4128e-02
15240.48 3.5495e-05 7.3859e-01 2.3864e-01 2.2741e-02
15646.99 6.4024e-05 7.9946e-01 1.8838e-01 1.2088e-02
15960.30 8.5598e-05 8.3327e-01 1.6018e-01 6.4638e-03
16187.41 1.1766e-04 8.3152e-01 1.6300e-01 5.3606e-03
16354.17 1.0986e-04 8.5742e-01 1.3802e-01 4.4558e-03
16484.18 1.0035e-04 8.2534e-01 1.6870e-01 5.8574e-03
16593.12 6.7097e-05 7.1167e-01 2.7699e-01 1.1274e-02
16691.99 5.0820e-05 6.8277e-01 3.0194e-01 1.5240e-02
16788.59 3.9074e-05 5.7962e-01 4.0211e-01 1.8230e-02
16888.37 4.9226e-05 6.4513e-01 3.3986e-01 1.4960e-02
16998.79 4.4868e-05 6.3227e-01 3.4964e-01 1.8045e-02
