#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
1.0542e+04 8.5497e-01 1.4503e-01 3.8905e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 9.5030e-01 4.9702e-02 5.0842e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 9.8079e-01 1.9207e-02 1.3312e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.9209e-01 7.9145e-03 5.5237e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 9.9657e-01 3.4264e-03 3.6011e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 9.9832e-01 1.6847e-03 3.4850e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 9.9909e-01 9.0751e-04 4.0754e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 9.9947e-01 5.3011e-04 5.6950e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 9.9960e-01 4.0408e-04 1.7923e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 9.9966e-01 3.4273e-04 6.2462e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 9.9972e-01 2.8316e-04 2.1302e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 9.9980e-01 2.0211e-04 4.1930e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 9.9983e-01 1.6555e-04 1.1357e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.9987e-01 1.2611e-04 2.3997e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 9.9994e-01 5.7682e-05 8.5659e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.9997e-01 3.1528e-05 5.7762e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 9.9998e-01 1.6915e-05 3.7130e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 9.9999e-01 8.1183e-06 1.7598e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 4.4431e-06 1.4007e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 2.7449e-06 1.5266e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 1.8248e-06 2.0445e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 1.3697e-06 4.5822e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 1.0196e-06 9.9492e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 9.6680e-07 4.4842e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 5.6383e-07 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 4.6539e-07 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 2.0482e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 1.0540e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 1.7993e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 2.0783e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 1.8407e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 1.3310e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 4.2137e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 1.7987e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 2.6307e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 3.2600e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 2.5289e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 2.8140e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 2.8358e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 2.6391e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 1.6975e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 1.4983e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 5.0119e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 7.5362e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 8.4992e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 6.6655e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 5.5820e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 1.9703e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 2.1560e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 8.7353e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 5.1503e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 3.7869e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 3.4432e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 1.3917e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 1.1357e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 1.1947e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 1.7829e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 6.3742e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 5.8963e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 4.3563e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 1.5445e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 3.1570e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 1.4858e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 8.1200e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 3.5427e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 3.2429e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 1.7874e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 1.1200e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 7.5339e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 1.8002e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 18.7257
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.2577e+02 3.8757e-15 2.4253e-05 9.6777e-01 3.2205e-02 2.2843e-09 1.6355e-25 0.0000e+00
8.5779e+02 2.0971e-11 1.7257e-03 9.9774e-01 5.3214e-04 6.6953e-13 1.0141e-30 0.0000e+00
8.7843e+02 1.4103e-11 1.3108e-03 9.9787e-01 8.2216e-04 1.8752e-12 6.8023e-30 0.0000e+00
9.1772e+02 1.0760e-11 1.0862e-03 9.9781e-01 1.1071e-03 3.7934e-12 2.5026e-29 0.0000e+00
9.7304e+02 8.9934e-12 9.5917e-04 9.9769e-01 1.3475e-03 6.0409e-12 5.9134e-29 0.0000e+00
1.0350e+03 7.5190e-12 8.4677e-04 9.9751e-01 1.6417e-03 9.6440e-12 1.4048e-28 0.0000e+00
1.1000e+03 6.2200e-12 7.4217e-04 9.9724e-01 2.0222e-03 1.5797e-11 3.4984e-28 0.0000e+00
1.1690e+03 5.1545e-12 6.5153e-04 9.9687e-01 2.4825e-03 2.5664e-11 8.5750e-28 0.0000e+00
1.2425e+03 4.2941e-12 5.7177e-04 9.9636e-01 3.0667e-03 4.2471e-11 2.1903e-27 0.0000e+00
1.3205e+03 3.7575e-12 5.1261e-04 9.9576e-01 3.7322e-03 6.8651e-11 5.4793e-27 0.0000e+00
1.4033e+03 3.2506e-12 4.5433e-04 9.9490e-01 4.6472e-03 1.1754e-10 1.5340e-26 0.0000e+00
1.4915e+03 2.7103e-12 3.9438e-04 9.9367e-01 5.9314e-03 2.1240e-10 4.7042e-26 0.0000e+00
1.5852e+03 2.1558e-12 3.3379e-04 9.9189e-01 7.7797e-03 4.0665e-10 1.5838e-25 0.0000e+00
1.6847e+03 1.7086e-12 2.8265e-04 9.8958e-01 1.0135e-02 7.6425e-10 5.1250e-25 0.0000e+00
1.7904e+03 1.3470e-12 2.3960e-04 9.8670e-01 1.3063e-02 1.3951e-09 1.5584e-24 1.4013e-45
1.9028e+03 1.0712e-12 2.0581e-04 9.8350e-01 1.6293e-02 2.3412e-09 4.0047e-24 4.2039e-45
2.0223e+03 9.2627e-13 1.8681e-04 9.8107e-01 1.8743e-02 3.2537e-09 7.3032e-24 8.4078e-45
2.1493e+03 8.8071e-13 1.8155e-04 9.8043e-01 1.9385e-02 3.5039e-09 8.2793e-24 1.1210e-44
2.2843e+03 9.5840e-13 1.9374e-04 9.8238e-01 1.7422e-02 2.7030e-09 5.0685e-24 5.6052e-45
2.4277e+03 1.2282e-12 2.3266e-04 9.8678e-01 1.2990e-02 1.3332e-09 1.3473e-24 0.0000e+00
2.5802e+03 2.0049e-12 3.3168e-04 9.9231e-01 7.3613e-03 3.4248e-10 1.0661e-25 0.0000e+00
2.7422e+03 4.2860e-12 5.7244e-04 9.9638e-01 3.0498e-03 4.1820e-11 2.1191e-27 0.0000e+00
2.9144e+03 1.2142e-11 1.2068e-03 9.9789e-01 9.0780e-04 2.3238e-12 9.7351e-30 0.0000e+00
3.0973e+03 4.2080e-11 2.9556e-03 9.9684e-01 2.0889e-04 6.9303e-14 1.3867e-32 0.0000e+00
3.2918e+03 1.2639e-10 6.7773e-03 9.9317e-01 5.0548e-05 2.2474e-15 2.1681e-35 0.0000e+00
3.4986e+03 4.2345e-10 1.6279e-02 9.8371e-01 1.1716e-05 6.7768e-17 3.1262e-38 0.0000e+00
3.7182e+03 3.1098e-09 6.1681e-02 9.3832e-01 1.3580e-06 4.4422e-19 3.1795e-42 0.0000e+00
3.9517e+03 4.1124e-08 3.4188e-01 6.5812e-01 3.6298e-08 1.2558e-22 0.0000e+00 0.0000e+00
4.1999e+03 1.3279e-07 7.4069e-01 2.5931e-01 7.1715e-10 3.0697e-26 0.0000e+00 0.0000e+00
4.4636e+03 2.6156e-07 9.2988e-01 7.0124e-02 1.4512e-11 1.4543e-29 0.0000e+00 0.0000e+00
4.7438e+03 5.3356e-07 9.8602e-01 1.3975e-02 2.0353e-13 4.8354e-33 0.0000e+00 0.0000e+00
5.0416e+03 1.0893e-06 9.9745e-01 2.5476e-03 2.5365e-15 1.3997e-36 0.0000e+00 0.0000e+00
5.3582e+03 2.1732e-06 9.9953e-01 4.6295e-04 3.1688e-17 4.0618e-40 0.0000e+00 0.0000e+00
5.6947e+03 4.1882e-06 9.9991e-01 8.7552e-05 4.3537e-19 1.3873e-43 0.0000e+00 0.0000e+00
6.0522e+03 8.1283e-06 9.9998e-01 1.6126e-05 5.6009e-21 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.6358e-05 9.9998e-01 2.5689e-06 4.8872e-23 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 3.2967e-05 9.9997e-01 3.8595e-07 3.6102e-25 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 7.4131e-05 9.9993e-01 4.5302e-08 1.4378e-27 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.8738e-04 9.9981e-01 4.1003e-09 2.9928e-30 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 5.8226e-04 9.9942e-01 2.1767e-10 1.5898e-33 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.4814e-03 9.9752e-01 4.6217e-12 7.8225e-38 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 1.5213e-02 9.8479e-01 3.1463e-14 2.0039e-43 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 8.9598e-02 9.1040e-01 1.9323e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 3.3657e-01 6.6343e-01 1.7480e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 6.7422e-01 3.2578e-01 1.6826e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 8.8042e-01 1.1958e-01 1.6373e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 9.5916e-01 4.0844e-02 2.2409e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 9.8326e-01 1.6740e-02 7.3864e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 9.9235e-01 7.6520e-03 4.4608e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 9.9681e-01 3.1948e-03 2.5580e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 9.9848e-01 1.5200e-03 2.2026e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 9.9916e-01 8.3881e-04 2.8061e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 9.9947e-01 5.2971e-04 5.1751e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 9.9964e-01 3.6374e-04 1.1223e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 9.9968e-01 3.1854e-04 4.3833e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 9.9969e-01 3.0542e-04 2.5423e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 9.9974e-01 2.6117e-04 9.5342e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 9.9983e-01 1.7386e-04 1.2323e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.9989e-01 1.0758e-04 1.2401e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 9.9994e-01 5.9921e-05 8.9347e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.9997e-01 3.0664e-05 4.7644e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 9.9998e-01 1.6828e-05 3.3188e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 9.9999e-01 8.9386e-06 2.2540e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 4.6849e-06 1.5385e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 2.5027e-06 1.0012e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 1.7383e-06 1.5667e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 1.4478e-06 5.0867e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 1.1486e-06 1.3873e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 8.4024e-07 2.5223e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 7.4336e-07 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 5.6207e-07 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 2.3290e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 1.5598e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 1.8254e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 2.0077e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 2.8694e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 1.6963e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 7.2503e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 3.3818e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 9.8826e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 3.1460e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 2.8036e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 1.2854e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 6.9441e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 9.8926e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 1.4334e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 4.3379e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 3.2773e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 4.8570e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 6.5143e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 1.5430e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 2.6455e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 4.2417e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 3.0714e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 2.1178e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 1.6954e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 3.3319e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 2.7146e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 1.0374e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 1.1687e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 8.5737e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 1.7723e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 1.2499e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 5.0510e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 2.5943e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 8.2740e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 2.6860e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 2.1075e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 2.4083e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 2.9028e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 5.7627e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 3.7351e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 5.1661e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 5.9501e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 1.4883e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 19.1155
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.2577e+02 4.0245e-15 2.5573e-05 9.7122e-01 2.8759e-02 1.6963e-09 8.9784e-26 0.0000e+00
8.5779e+02 2.4126e-11 1.9472e-03 9.9763e-01 4.2424e-04 3.8272e-13 3.4564e-31 0.0000e+00
8.7843e+02 1.6151e-11 1.4746e-03 9.9787e-01 6.5848e-04 1.0838e-12 2.3658e-30 0.0000e+00
9.1772e+02 1.2791e-11 1.2543e-03 9.9789e-01 8.5076e-04 1.9881e-12 7.2625e-30 0.0000e+00
9.7304e+02 1.0505e-11 1.0943e-03 9.9785e-01 1.0554e-03 3.3116e-12 1.8646e-29 0.0000e+00
1.0350e+03 9.0286e-12 9.8492e-04 9.9777e-01 1.2470e-03 4.9163e-12 3.8720e-29 0.0000e+00
1.1000e+03 7.6106e-12 8.7481e-04 9.9762e-01 1.5039e-03 7.6593e-12 8.7865e-29 0.0000e+00
1.1690e+03 6.5159e-12 7.8581e-04 9.9743e-01 1.7802e-03 1.1413e-11 1.8349e-28 0.0000e+00
1.2425e+03 5.5231e-12 6.9820e-04 9.9715e-01 2.1564e-03 1.8025e-11 4.2965e-28 0.0000e+00
1.3205e+03 4.8901e-12 6.3132e-04 9.9678e-01 2.5893e-03 2.8220e-11 1.0128e-27 0.0000e+00
1.4033e+03 4.3442e-12 5.7019e-04 9.9630e-01 3.1302e-03 4.5035e-11 2.4885e-27 0.0000e+00
1.4915e+03 3.7486e-12 5.0722e-04 9.9565e-01 3.8456e-03 7.4309e-11 6.4449e-27 0.0000e+00
1.5852e+03 3.0712e-12 4.3860e-04 9.9468e-01 4.8802e-03 1.3145e-10 1.8721e-26 0.0000e+00
1.6847e+03 2.5409e-12 3.8310e-04 9.9355e-01 6.0623e-03 2.2040e-10 4.8970e-26 0.0000e+00
1.7904e+03 2.0715e-12 3.3284e-04 9.9213e-01 7.5326e-03 3.6815e-10 1.2608e-25 0.0000e+00
