#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
5041.68 8.4533e-02 7.8386e-01 1.2920e-01 2.4054e-03
5358.25 9.0440e-02 7.8271e-01 1.2453e-01 2.3210e-03
5694.70 8.7865e-02 7.8240e-01 1.2742e-01 2.3219e-03
6052.28 9.0266e-02 7.8416e-01 1.2335e-01 2.2217e-03
6432.31 9.0639e-02 7.8479e-01 1.2237e-01 2.2055e-03
6836.20 9.1632e-02 7.8464e-01 1.2151e-01 2.2153e-03
7265.45 9.5946e-02 7.8240e-01 1.1949e-01 2.1569e-03
7721.65 9.7248e-02 7.8162e-01 1.1899e-01 2.1387e-03
8206.56 1.0308e-01 7.8234e-01 1.1271e-01 1.8751e-03
8717.73 1.1619e-01 7.7869e-01 1.0351e-01 1.6155e-03
9214.74 1.3547e-01 7.7248e-01 9.0809e-02 1.2346e-03
9629.11 1.5760e-01 7.5994e-01 8.1470e-02 9.8777e-04
9954.11 1.5982e-01 7.6547e-01 7.3904e-02 8.0939e-04
10245.64 1.6909e-01 7.6078e-01 6.9386e-02 7.4411e-04
10541.49 1.4934e-01 7.7526e-01 7.4639e-02 7.6208e-04
10839.94 1.6320e-01 7.7667e-01 5.9617e-02 5.1909e-04
11119.11 1.9549e-01 7.5139e-01 5.2729e-02 3.9254e-04
11355.83 1.7491e-01 7.7775e-01 4.7035e-02 3.0620e-04
11539.81 2.2580e-01 7.3491e-01 3.9072e-02 2.1120e-04
11677.16 2.1672e-01 7.4971e-01 3.3396e-02 1.6476e-04
11784.05 2.0359e-01 7.6678e-01 2.9497e-02 1.3032e-04
11875.85 1.7674e-01 7.9396e-01 2.9181e-02 1.2461e-04
11963.37 1.4547e-01 8.2229e-01 3.2102e-02 1.3657e-04
12055.39 1.8721e-01 7.7656e-01 3.6045e-02 1.8065e-04
12170.41 2.2680e-01 7.3235e-01 4.0599e-02 2.5129e-04
12360.89 3.5185e-02 9.0413e-01 6.0347e-02 3.4071e-04
12670.46 3.9885e-03 9.2539e-01 7.0173e-02 4.4658e-04
13075.34 1.0700e-03 9.1080e-01 8.7429e-02 6.9765e-04
13530.52 8.9144e-04 9.0094e-01 9.7255e-02 9.1263e-04
14012.75 7.4034e-04 8.9857e-01 9.9642e-02 1.0505e-03
14508.81 1.2654e-03 7.6932e-01 2.2700e-01 2.4147e-03
15002.30 3.7148e-04 8.5126e-01 1.4635e-01 2.0198e-03
15475.29 5.0642e-04 8.2527e-01 1.7205e-01 2.1796e-03
15923.68 5.4097e-04 8.3490e-01 1.6217e-01 2.3881e-03
16355.64 8.7479e-04 8.2897e-01 1.6809e-01 2.0638e-03
16776.27 2.0124e-04 4.0493e-01 5.8681e-01 8.0515e-03
17183.14 3.8370e-04 7.2228e-01 2.7375e-01 3.5870e-03
17580.45 5.8579e-04 8.9047e-01 1.0744e-01 1.5061e-03
17990.34 6.9641e-04 8.1206e-01 1.8454e-01 2.7102e-03
18458.06 4.9526e-04 5.3460e-01 4.5776e-01 7.1369e-03
19084.69 8.2794e-04 8.4434e-01 1.5198e-01 2.8462e-03
19999.79 9.2781e-05 2.3982e-01 7.4164e-01 1.8451e-02
21193.46 1.4295e-04 5.3804e-01 4.3988e-01 2.1939e-02
22528.72 1.2946e-04 4.0296e-01 5.5208e-01 4.4832e-02
23943.32 3.3963e-05 4.4888e-01 4.8656e-01 6.4520e-02
25446.74 3.2560e-06 3.3857e-02 7.7995e-01 1.8619e-01
27044.57 4.7680e-06 1.1438e-01 4.8501e-01 4.0061e-01
28744.18 2.6051e-06 1.1548e-01 5.1228e-01 3.7223e-01
30520.16 4.9484e-07 3.6697e-02 3.5471e-01 6.0859e-01
32243.50 6.9575e-07 6.8976e-02 5.0116e-01 4.2987e-01
33773.01 5.9398e-07 5.1378e-02 4.5520e-01 4.9342e-01
35108.48 2.5227e-07 3.3644e-02 3.9556e-01 5.7079e-01
36326.30 7.7519e-08 1.9457e-02 3.2256e-01 6.5798e-01
37486.70 3.4355e-08 1.1023e-02 2.5589e-01 7.3308e-01
38628.25 8.1624e-09 3.6243e-03 1.4539e-01 8.5098e-01
39768.62 7.6866e-10 4.3537e-04 4.7647e-02 9.5192e-01
40915.31 3.8046e-10 2.5114e-04 3.7318e-02 9.6243e-01
42074.51 1.1468e-09 9.8754e-04 8.3145e-02 9.1587e-01
43252.44 6.5491e-10 6.9263e-04 7.1588e-02 9.2772e-01
44454.05 4.7352e-10 4.2319e-04 5.6347e-02 9.4323e-01
45683.04 2.3066e-10 2.3395e-04 4.2150e-02 9.5762e-01
46941.68 9.8416e-11 1.2818e-04 3.1330e-02 9.6854e-01
48230.81 3.8114e-11 6.9707e-05 2.3166e-02 9.7676e-01
49550.29 1.4308e-11 3.7733e-05 1.7076e-02 9.8289e-01
50899.37 7.4101e-12 2.0388e-05 1.2560e-02 9.8742e-01
52276.86 2.9075e-12 1.1010e-05 9.2314e-03 9.9076e-01
53681.16 7.4646e-14 3.7862e-07 1.4406e-03 9.9856e-01
55110.21 1.0226e-14 1.0061e-07 7.2857e-04 9.9927e-01
56561.17 5.3052e-15 6.7254e-08 5.9620e-04 9.9940e-01
58030.00 2.2425e-14 2.1582e-07 1.1416e-03 9.9886e-01
59510.42 2.3954e-14 2.5373e-07 1.2980e-03 9.9870e-01
60993.45 1.4318e-15 2.5954e-08 3.6680e-04 9.9963e-01
62466.44 1.7668e-16 5.4792e-09 1.7941e-04 9.9982e-01
63912.69 1.8600e-16 3.0969e-09 1.6191e-04 9.9984e-01
65311.62 1.3173e-16 3.7876e-09 1.4294e-04 9.9986e-01
66639.26 9.1885e-17 4.8698e-09 1.4192e-04 9.9986e-01
67870.77 8.9223e-17 8.5339e-09 2.2869e-04 9.9977e-01
68864.47 1.9635e-16 1.6921e-08 3.5634e-04 9.9964e-01
69459.55 1.6524e-16 1.4428e-08 3.2870e-04 9.9967e-01
69744.99 1.0731e-16 1.3302e-08 3.1553e-04 9.9968e-01
69888.26 1.0196e-16 1.2772e-08 3.0922e-04 9.9969e-01
69959.62 9.8788e-17 1.2518e-08 3.0610e-04 9.9969e-01
69991.15 9.8483e-17 1.2394e-08 3.0449e-04 9.9970e-01
69999.53 9.7243e-17 1.2395e-08 3.0459e-04 9.9970e-01
#TIME: 296.99
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
425.78 2.5247e-02 8.7618e-01 9.7253e-02 1.3200e-03
857.79 1.8986e-01 7.2769e-01 8.1303e-02 1.1539e-03
878.44 2.6032e-02 8.5427e-01 1.1743e-01 2.2687e-03
917.72 1.8907e-02 8.8145e-01 9.8278e-02 1.3626e-03
973.04 2.7886e-02 8.6862e-01 1.0199e-01 1.5011e-03
1034.98 1.0101e-02 8.8524e-01 1.0315e-01 1.5074e-03
1099.97 2.3191e-02 8.7086e-01 1.0443e-01 1.5168e-03
1169.04 1.0332e-02 8.9122e-01 9.7116e-02 1.3296e-03
1242.44 1.6075e-02 8.8483e-01 9.7738e-02 1.3546e-03
1320.45 1.7613e-02 8.7833e-01 1.0259e-01 1.4584e-03
1403.37 2.1341e-02 8.7906e-01 9.8306e-02 1.2959e-03
1491.49 2.6835e-02 8.7925e-01 9.2710e-02 1.2033e-03
1585.14 2.7106e-02 8.8226e-01 8.9519e-02 1.1145e-03
1684.67 2.6719e-02 8.7913e-01 9.2936e-02 1.2128e-03
1790.45 1.9637e-02 8.8128e-01 9.7747e-02 1.3319e-03
1902.87 1.3047e-02 8.8280e-01 1.0269e-01 1.4641e-03
2022.36 1.2726e-02 8.7492e-01 1.1068e-01 1.6788e-03
2149.34 6.9548e-03 8.7636e-01 1.1487e-01 1.8175e-03
2284.30 5.4355e-03 8.6783e-01 1.2459e-01 2.1388e-03
2427.74 1.9188e-03 8.6521e-01 1.3050e-01 2.3740e-03
2580.18 2.8215e-03 8.4993e-01 1.4428e-01 2.9715e-03
2742.19 1.3972e-03 8.3960e-01 1.5561e-01 3.3853e-03
2914.37 4.4661e-04 8.3826e-01 1.5798e-01 3.3085e-03
3097.37 5.3012e-04 8.3026e-01 1.6571e-01 3.5080e-03
3291.85 6.8256e-04 8.1836e-01 1.7721e-01 3.7409e-03
3498.55 1.1973e-03 8.2604e-01 1.6961e-01 3.1568e-03
3718.23 1.4565e-02 8.5296e-01 1.3061e-01 1.8718e-03
3951.70 6.9453e-02 8.1606e-01 1.1304e-01 1.4442e-03
4199.83 5.6328e-02 8.1655e-01 1.2520e-01 1.9180e-03
4463.54 5.9587e-02 7.9281e-01 1.4502e-01 2.5839e-03
4743.81 7.4680e-02 7.8500e-01 1.3771e-01 2.6147e-03
5041.68 8.7938e-02 7.7610e-01 1.3340e-01 2.5556e-03
5358.25 8.7259e-02 7.8016e-01 1.3009e-01 2.4958e-03
5694.70 8.9353e-02 7.8208e-01 1.2627e-01 2.3024e-03
6052.28 9.5484e-02 7.7847e-01 1.2380e-01 2.2509e-03
6432.31 9.3255e-02 7.8308e-01 1.2147e-01 2.1932e-03
6836.20 9.8292e-02 7.8047e-01 1.1911e-01 2.1338e-03
7265.45 1.0111e-01 7.7795e-01 1.1878e-01 2.1465e-03
7721.65 1.0112e-01 7.8543e-01 1.1157e-01 1.8753e-03
8206.56 1.0539e-01 7.8054e-01 1.1219e-01 1.8765e-03
8717.73 1.1399e-01 7.8126e-01 1.0315e-01 1.6001e-03
9214.74 1.3466e-01 7.7292e-01 9.1195e-02 1.2277e-03
9629.11 1.4843e-01 7.7082e-01 7.9790e-02 9.5245e-04
9954.11 1.7631e-01 7.5040e-01 7.2491e-02 7.9643e-04
10245.64 1.6823e-01 7.6054e-01 7.0514e-02 7.1470e-04
10541.49 1.7130e-01 7.5350e-01 7.4466e-02 7.3844e-04
10839.94 1.8012e-01 7.5554e-01 6.3776e-02 5.6224e-04
11119.11 1.9457e-01 7.4832e-01 5.6685e-02 4.1973e-04
11355.83 1.9018e-01 7.6673e-01 4.2826e-02 2.6407e-04
11539.81 2.1308e-01 7.4698e-01 3.9729e-02 2.0891e-04
11677.16 2.0575e-01 7.6165e-01 3.2440e-02 1.5523e-04
11784.05 2.1458e-01 7.5421e-01 3.1064e-02 1.3890e-04
11875.85 1.9375e-01 7.7788e-01 2.8248e-02 1.1874e-04
11963.37 1.5132e-01 8.1513e-01 3.3403e-02 1.5328e-04
12055.39 1.3116e-01 8.3235e-01 3.6305e-02 1.7939e-04
12170.41 1.7893e-01 7.7600e-01 4.4822e-02 2.4444e-04
12360.89 3.3739e-02 9.1031e-01 5.5645e-02 3.0301e-04
12670.46 4.9977e-03 9.2780e-01 6.6775e-02 4.2438e-04
13075.34 1.5401e-03 9.1496e-01 8.2856e-02 6.4468e-04
13530.52 6.7541e-04 9.0233e-01 9.6106e-02 8.8936e-04
14012.75 6.1388e-04 8.4752e-01 1.5020e-01 1.6649e-03
14508.81 4.9144e-04 7.2035e-01 2.7579e-01 3.3708e-03
15002.30 7.7752e-04 8.7651e-01 1.2127e-01 1.4402e-03
15475.29 9.8781e-04 9.0303e-01 9.4918e-02 1.0597e-03
15923.68 1.0565e-03 8.4088e-01 1.5627e-01 1.8025e-03
16355.64 5.3335e-04 8.8092e-01 1.1681e-01 1.7282e-03
16776.27 7.5810e-04 8.9279e-01 1.0512e-01 1.3355e-03
17183.14 6.7336e-04 8.2247e-01 1.7439e-01 2.4694e-03
17580.45 6.2810e-04 8.3926e-01 1.5813e-01 1.9761e-03
17990.34 7.4795e-04 7.7095e-01 2.2512e-01 3.1886e-03
18458.06 1.0478e-03 7.0604e-01 2.8832e-01 4.5879e-03
19084.69 2.9939e-04 3.4744e-01 6.4189e-01 1.0379e-02
19999.79 2.5415e-04 6.2074e-01 3.6841e-01 1.0596e-02
21193.46 8.2477e-05 1.6050e-01 8.0387e-01 3.5548e-02
22528.72 3.0715e-04 5.8505e-01 3.8362e-01 3.1030e-02
23943.32 6.4381e-05 4.5187e-01 4.8449e-01 6.3581e-02
25446.74 8.4705e-06 1.0462e-01 7.9339e-01 1.0198e-01
27044.57 7.2079e-06 1.7064e-01 5.3425e-01 2.9510e-01
28744.18 3.8683e-06 1.7283e-01 5.8591e-01 2.4126e-01
30520.16 1.1865e-06 1.0853e-01 5.5104e-01 3.4044e-01
32243.50 6.2771e-07 6.9497e-02 4.9698e-01 4.3352e-01
33773.01 5.0780e-07 5.3069e-02 4.5941e-01 4.8753e-01
35108.48 2.6142e-07 3.5009e-02 4.0078e-01 5.6421e-01
36326.30 1.2156e-07 2.0658e-02 3.2970e-01 6.4964e-01
37486.70 2.6376e-08 3.6034e-03 9.5920e-02 9.0048e-01
38628.25 2.1655e-08 6.6809e-03 2.0583e-01 7.8749e-01
39768.62 8.2689e-09 3.9039e-03 1.6170e-01 8.3440e-01
40915.31 2.8093e-09 2.2622e-03 1.2567e-01 8.7207e-01
42074.51 1.4506e-10 1.6725e-04 3.1397e-02 9.6844e-01
43252.44 7.4306e-11 8.9109e-05 2.3419e-02 9.7649e-01
44454.05 9.6578e-11 1.5526e-04 3.2547e-02 9.6730e-01
45683.04 1.4132e-10 2.4866e-04 4.3366e-02 9.5639e-01
46941.68 7.9125e-11 1.3628e-04 3.2251e-02 9.6761e-01
48230.81 5.2862e-11 7.4219e-05 2.3864e-02 9.7606e-01
49550.29 3.1741e-11 4.0183e-05 1.7590e-02 9.8237e-01
50899.37 1.4255e-11 2.1730e-05 1.2948e-02 9.8703e-01
52276.86 4.7808e-12 1.1726e-05 9.5141e-03 9.9047e-01
53681.16 3.6888e-13 1.1529e-06 2.6172e-03 9.9738e-01
55110.21 3.5619e-14 2.2023e-07 1.0966e-03 9.9890e-01
56561.17 1.0106e-14 9.3380e-08 7.0704e-04 9.9929e-01
58030.00 2.5530e-15 3.3485e-08 4.1688e-04 9.9958e-01
59510.42 1.5198e-15 2.3386e-08 3.4913e-04 9.9965e-01
60993.45 4.0428e-15 5.4924e-08 5.6345e-04 9.9944e-01
62466.44 1.4981e-14 1.5166e-07 1.0503e-03 9.9895e-01
63912.69 4.7934e-16 1.3050e-08 2.4135e-04 9.9976e-01
65311.62 2.0071e-17 1.7187e-09 1.0299e-04 9.9990e-01
66639.26 1.3755e-17 7.9960e-10 8.0624e-05 9.9992e-01
67870.77 4.1235e-17 1.3891e-09 1.0297e-04 9.9990e-01
68864.47 1.5863e-17 8.9055e-10 7.1029e-05 9.9993e-01
69459.55 7.3314e-18 7.2940e-10 6.4784e-05 9.9994e-01
69744.99 4.5399e-17 3.7342e-09 1.0140e-04 9.9990e-01
69888.26 2.2256e-17 1.9890e-09 1.0317e-04 9.9990e-01
69959.62 1.9203e-17 1.9460e-09 1.0201e-04 9.9990e-01
69991.15 2.1864e-17 1.9260e-09 1.0146e-04 9.9990e-01
69999.53 1.9042e-17 1.9267e-09 1.0146e-04 9.9990e-01
#TIME: 301.26
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
425.78 3.5143e-02 8.6451e-01 9.8958e-02 1.3851e-03
857.79 1.3287e-02 8.9306e-01 9.2433e-02 1.2172e-03
878.44 3.8057e-02 8.6470e-01 9.5638e-02 1.6080e-03
917.72 8.0881e-03 8.9323e-01 9.7349e-02 1.3294e-03
973.04 2.4795e-02 8.7063e-01 1.0311e-01 1.4688e-03
1034.98 2.1421e-02 8.8214e-01 9.5144e-02 1.2917e-03
1099.97 2.2522e-02 8.7687e-01 9.9222e-02 1.3910e-03
1169.04 1.8449e-02 8.7579e-01 1.0427e-01 1.4992e-03
1242.44 1.6414e-02 8.8118e-01 1.0100e-01 1.4018e-03
1320.45 2.2227e-02 8.7991e-01 9.6557e-02 1.3050e-03
1403.37 3.6646e-02 8.7041e-01 9.1736e-02 1.2082e-03
1491.49 3.0463e-02 8.7628e-01 9.2066e-02 1.1932e-03
1585.14 2.4805e-02 8.7683e-01 9.7086e-02 1.2759e-03
1684.67 3.4625e-02 8.7086e-01 9.3308e-02 1.2058e-03
1790.45 1.7306e-02 8.8548e-01 9.5950e-02 1.2623e-03
1902.87 1.5723e-02 8.8278e-01 1.0012e-01 1.3795e-03
2022.36 1.3173e-02 8.7733e-01 1.0788e-01 1.6177e-03
2149.34 7.3673e-03 8.7460e-01 1.1615e-01 1.8801e-03
2284.30 5.0378e-03 8.7091e-01 1.2200e-01 2.0540e-03
2427.74 1.3010e-03 8.5203e-01 1.4393e-01 2.7383e-03
2580.18 2.0229e-03 8.5010e-01 1.4495e-01 2.9253e-03
2742.19 1.3622e-03 8.4254e-01 1.5284e-01 3.2571e-03
2914.37 4.9119e-04 8.3815e-01 1.5803e-01 3.3286e-03
3097.37 5.6666e-04 8.2741e-01 1.6849e-01 3.5360e-03
3291.85 6.8125e-04 8.1909e-01 1.7653e-01 3.6998e-03
3498.55 1.1902e-03 8.2418e-01 1.7143e-01 3.1954e-03
3718.23 1.5329e-02 8.5110e-01 1.3170e-01 1.8644e-03
3951.70 7.5418e-02 8.2093e-01 1.0237e-01 1.2755e-03
4199.83 6.0768e-02 8.0980e-01 1.2747e-01 1.9606e-03
4463.54 6.9119e-02 7.8520e-01 1.4318e-01 2.4998e-03
4743.81 7.5935e-02 7.8260e-01 1.3891e-01 2.5524e-03
5041.68 8.4710e-02 7.7948e-01 1.3332e-01 2.4941e-03
5358.25 9.2580e-02 7.8426e-01 1.2095e-01 2.2042e-03
5694.70 9.3293e-02 7.8237e-01 1.2213e-01 2.2087e-03
6052.28 9.4174e-02 7.8020e-01 1.2338e-01 2.2447e-03
6432.31 9.6541e-02 7.8040e-01 1.2083e-01 2.2323e-03
6836.20 9.2608e-02 7.7777e-01 1.2725e-01 2.3664e-03
7265.45 1.0325e-01 7.7928e-01 1.1539e-01 2.0724e-03
7721.65 1.0089e-01 7.8215e-01 1.1496e-01 2.0000e-03
8206.56 1.0286e-01 7.8889e-01 1.0651e-01 1.7379e-03
8717.73 1.1844e-01 7.7763e-01 1.0235e-01 1.5763e-03
9214.74 1.2834e-01 7.7953e-01 9.0880e-02 1.2576e-03
9629.11 1.5725e-01 7.6487e-01 7.6982e-02 8.9890e-04
9954.11 1.6283e-01 7.6264e-01 7.3723e-02 8.0473e-04
10245.64 1.6257e-01 7.6336e-01 7.3266e-02 8.0224e-04
10541.49 1.6402e-01 7.6424e-01 7.1058e-02 6.8187e-04
10839.94 1.9073e-01 7.4545e-01 6.3278e-02 5.3467e-04
11119.11 1.9669e-01 7.5155e-01 5.1391e-02 3.6461e-04
11355.83 1.9657e-01 7.5950e-01 4.3668e-02 2.6719e-04
11539.81 1.9160e-01 7.7354e-01 3.4681e-02 1.7720e-04
11677.16 2.1351e-01 7.5153e-01 3.4804e-02 1.5870e-04
11784.05 1.8167e-01 7.8857e-01 2.9634e-02 1.2392e-04
11875.85 2.1014e-01 7.6120e-01 2.8545e-02 1.1725e-04
11963.37 1.7038e-01 7.9898e-01 3.0511e-02 1.3391e-04
12055.39 9.6772e-02 8.6315e-01 3.9898e-02 1.8426e-04
12170.41 2.1517e-01 7.4268e-01 4.1917e-02 2.3503e-04
12360.89 5.6292e-02 8.9198e-01 5.1423e-02 3.0193e-04
12670.46 7.0415e-03 9.2225e-01 7.0251e-02 4.5391e-04
13075.34 1.6375e-03 9.0594e-01 9.1704e-02 7.1449e-04
13530.52 1.0630e-03 9.1487e-01 8.3285e-02 7.8564e-04
14012.75 1.0666e-03 9.1077e-01 8.7203e-02 9.5718e-04
14508.81 7.9293e-04 8.2969e-01 1.6778e-01 1.7405e-03
15002.30 6.5642e-04 8.5781e-01 1.3951e-01 2.0177e-03
15475.29 5.6676e-04 8.2102e-01 1.7591e-01 2.5000e-03
15923.68 5.8473e-04 7.4774e-01 2.4860e-01 3.0782e-03
16355.64 1.3163e-03 8.9859e-01 9.8835e-02 1.2568e-03
16776.27 1.4216e-03 8.5907e-01 1.3165e-01 7.8588e-03
17183.14 9.4073e-04 8.6292e-01 1.3439e-01 1.7460e-03
17580.45 7.3331e-04 8.0533e-01 1.9150e-01 2.4410e-03
17990.34 1.0529e-03 8.1566e-01 1.8066e-01 2.6227e-03
18458.06 1.1082e-03 7.8316e-01 2.1278e-01 2.9558e-03
19084.69 2.5076e-04 3.6216e-01 6.2762e-01 9.9745e-03
19999.79 4.7111e-04 8.0069e-01 1.9396e-01 4.8786e-03
21193.46 6.6417e-05 1.5432e-01 8.1047e-01 3.5141e-02
22528.72 3.0566e-04 5.9157e-01 3.7975e-01 2.8372e-02
23943.32 4.7011e-05 4.6148e-01 4.7942e-01 5.9057e-02
25446.74 1.6852e-05 1.7104e-01 7.0451e-01 1.2444e-01
27044.57 1.2360e-06 2.7561e-02 7.9930e-01 1.7314e-01
28744.18 9.7204e-07 3.5846e-02 6.7733e-01 2.8682e-01
30520.16 6.0351e-07 3.2707e-02 3.0342e-01 6.6387e-01
32243.50 5.1227e-07 4.8708e-02 3.8933e-01 5.6196e-01
33773.01 6.5772e-07 5.4884e-02 4.6351e-01 4.8160e-01
35108.48 4.3112e-07 3.6333e-02 4.0541e-01 5.5826e-01
36326.30 2.4993e-08 4.2103e-03 9.6384e-02 8.9941e-01
37486.70 1.7630e-08 5.1801e-03 1.2178e-01 8.7304e-01
38628.25 2.3416e-08 7.0678e-03 2.1071e-01 7.8223e-01
39768.62 1.4436e-08 4.1303e-03 1.6570e-01 8.3017e-01
40915.31 6.8765e-09 2.3948e-03 1.2891e-01 8.6870e-01
42074.51 2.2008e-09 1.3706e-03 9.9065e-02 8.9956e-01
43252.44 6.7907e-10 7.7910e-04 7.5587e-02 9.2363e-01
44454.05 5.3823e-11 9.5570e-05 2.5199e-02 9.7471e-01
45683.04 1.3663e-11 3.0841e-05 1.4238e-02 9.8573e-01
46941.68 1.0785e-11 2.9418e-05 1.4140e-02 9.8583e-01
48230.81 2.3488e-11 7.9234e-05 2.4625e-02 9.7530e-01
49550.29 1.4338e-11 4.2884e-05 1.8150e-02 9.8181e-01
50899.37 9.1675e-12 2.3179e-05 1.3354e-02 9.8662e-01
52276.86 1.0703e-12 1.9653e-06 3.3948e-03 9.9660e-01
53681.16 9.5920e-13 2.0334e-06 3.5685e-03 9.9643e-01
55110.21 1.4416e-12 3.3732e-06 5.0890e-03 9.9491e-01
56561.17 8.9332e-14 4.3924e-07 1.6236e-03 9.9838e-01
58030.00 5.3215e-15 6.3277e-08 5.8160e-04 9.9942e-01
59510.42 1.2371e-15 2.3099e-08 3.4578e-04 9.9965e-01
60993.45 7.4553e-16 1.2880e-08 2.5672e-04 9.9974e-01
62466.44 7.3687e-16 1.5198e-08 2.8455e-04 9.9972e-01
63912.69 9.3650e-16 1.8850e-08 3.2660e-04 9.9967e-01
65311.62 1.9051e-15 3.4050e-08 4.7139e-04 9.9953e-01
66639.26 4.7773e-16 1.1502e-08 2.6066e-04 9.9974e-01
67870.77 9.9389e-18 7.2754e-10 6.6753e-05 9.9993e-01
68864.47 3.1147e-18 3.9273e-10 5.1432e-05 9.9995e-01
69459.55 1.5484e-17 3.1794e-10 4.6789e-05 9.9995e-01
69744.99 5.4640e-18 1.7796e-10 3.9212e-05 9.9996e-01
69888.26 3.1556e-17 1.8556e-10 4.2845e-05 9.9996e-01
69959.62 1.2993e-18 1.8061e-10 4.2327e-05 9.9996e-01
69991.15 1.0126e-17 1.7827e-10 4.2079e-05 9.9996e-01
69999.53 1.2587e-17 1.7813e-10 4.2076e-05 9.9996e-01
#TIME: 305.59
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
425.78 4.3061e-02 8.6155e-01 9.4096e-02 1.2891e-03
857.79 5.9220e-02 8.3745e-01 1.0174e-01 1.5841e-03
878.44 6.2865e-02 8.4400e-01 9.1851e-02 1.2801e-03
917.72 9.7105e-03 8.9276e-01 9.6235e-02 1.2946e-03
973.04 5.3289e-02 8.4611e-01 9.9129e-02 1.4758e-03
1034.98 2.5057e-02 8.5991e-01 1.1340e-01 1.6328e-03
1099.97 2.4009e-02 8.7256e-01 1.0202e-01 1.4183e-03
1169.04 1.6786e-02 8.7421e-01 1.0755e-01 1.4585e-03
1242.44 1.7945e-02 8.7894e-01 1.0169e-01 1.4248e-03
1320.45 2.2141e-02 8.7851e-01 9.8050e-02 1.3029e-03
1403.37 3.1442e-02 8.7625e-01 9.1125e-02 1.1779e-03
1491.49 2.6260e-02 8.8198e-01 9.0590e-02 1.1700e-03
1585.14 3.5057e-02 8.7432e-01 8.9492e-02 1.1280e-03
1684.67 3.3125e-02 8.7307e-01 9.2606e-02 1.1977e-03
1790.45 2.7248e-02 8.7995e-01 9.1605e-02 1.1937e-03
1902.87 1.4903e-02 8.8232e-01 1.0138e-01 1.4052e-03
2022.36 1.7862e-02 8.7643e-01 1.0421e-01 1.5004e-03
2149.34 8.5932e-03 8.7532e-01 1.1429e-01 1.8044e-03
2284.30 4.2542e-03 8.6669e-01 1.2685e-01 2.2105e-03
2427.74 4.5894e-03 8.5941e-01 1.3352e-01 2.4840e-03
2580.18 1.9744e-03 8.5262e-01 1.4258e-01 2.8273e-03
2742.19 1.2419e-03 8.4266e-01 1.5291e-01 3.1872e-03
2914.37 5.6739e-04 8.3871e-01 1.5745e-01 3.2685e-03
3097.37 5.8495e-04 8.3449e-01 1.6154e-01 3.3830e-03
3291.85 6.9582e-04 8.1771e-01 1.7789e-01 3.7052e-03
3498.55 1.2561e-03 8.2133e-01 1.7421e-01 3.2074e-03
3718.23 1.6046e-02 8.5218e-01 1.2992e-01 1.8520e-03
3951.70 8.4197e-02 8.1271e-01 1.0180e-01 1.2866e-03
4199.83 6.2171e-02 8.0767e-01 1.2819e-01 1.9692e-03
4463.54 6.8328e-02 7.8335e-01 1.4569e-01 2.6282e-03
4743.81 7.8266e-02 7.8890e-01 1.3054e-01 2.2939e-03
5041.68 9.1303e-02 7.8583e-01 1.2074e-01 2.1297e-03
5358.25 8.9933e-02 7.8650e-01 1.2130e-01 2.2688e-03
5694.70 9.5787e-02 7.8384e-01 1.1824e-01 2.1333e-03
6052.28 9.4137e-02 7.8018e-01 1.2343e-01 2.2530e-03
6432.31 9.4281e-02 7.8355e-01 1.2002e-01 2.1501e-03
6836.20 9.1057e-02 7.8738e-01 1.1943e-01 2.1337e-03
7265.45 9.6803e-02 7.7938e-01 1.2158e-01 2.2381e-03
7721.65 1.0541e-01 7.8193e-01 1.1079e-01 1.8713e-03
8206.56 1.1291e-01 7.7787e-01 1.0748e-01 1.7389e-03
8717.73 1.1760e-01 7.7892e-01 1.0193e-01 1.5422e-03
9214.74 1.4390e-01 7.7063e-01 8.4388e-02 1.0885e-03
9629.11 1.5987e-01 7.5710e-01 8.2058e-02 9.7203e-04
9954.11 1.6724e-01 7.5557e-01 7.6386e-02 8.0510e-04
10245.64 1.6040e-01 7.6502e-01 7.3805e-02 7.6876e-04
10541.49 1.6003e-01 7.7502e-01 6.4341e-02 6.0489e-04
10839.94 1.8444e-01 7.5429e-01 6.0763e-02 5.1061e-04
11119.11 2.0203e-01 7.4913e-01 4.8474e-02 3.6940e-04
11355.83 2.0608e-01 7.4876e-01 4.4882e-02 2.8497e-04
11539.81 2.2293e-01 7.4388e-01 3.3017e-02 1.7015e-04
11677.16 2.1265e-01 7.5650e-01 3.0704e-02 1.4083e-04
11784.05 1.8551e-01 7.8312e-01 3.1239e-02 1.3362e-04
11875.85 2.3001e-01 7.4210e-01 2.7765e-02 1.1967e-04
