#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] ti0 ti1 ti2 ti3 ti4 ti5 ti6 ti7 ti8 ti9
3.5108e+04 1.1462e-06 1.0000e+00 5.3285e-09 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0426e-06 1.0000e+00 3.9181e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 7.3748e-07 1.0000e+00 4.8537e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 8.0793e-07 1.0000e+00 2.5624e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 6.4016e-07 1.0000e+00 2.6939e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 8.4901e-07 1.0000e+00 1.0185e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 4.9124e-07 1.0000e+00 2.0386e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 4.8936e-07 1.0000e+00 1.3798e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 2.3185e-07 1.0000e+00 4.2817e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.2352e-07 1.0000e+00 1.1298e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 9.0431e-08 1.0000e+00 1.5215e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 7.1644e-08 1.0000e+00 1.7112e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 6.8170e-08 1.0000e+00 1.2180e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 5.4737e-08 1.0000e+00 1.3274e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 5.4555e-08 1.0000e+00 8.5210e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 5.1277e-08 1.0000e+00 6.3938e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 3.8373e-08 1.0000e+00 8.2442e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 6.9290e-08 1.0000e+00 1.4854e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 5.1801e-08 1.0000e+00 1.8651e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.2947e-07 1.0000e+00 2.0318e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.6665e-07 1.0000e+00 8.7580e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 7.9826e-08 1.0000e+00 2.6447e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 7.4081e-08 1.0000e+00 2.2101e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 8.9089e-08 1.0000e+00 1.1297e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 9.4202e-08 1.0000e+00 7.6120e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 4.8697e-08 1.0000e+00 2.1446e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 6.0658e-08 1.0000e+00 1.1022e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0726e-07 1.0000e+00 3.2699e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 2.1666e-07 1.0000e+00 7.9648e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 2.3160e-07 1.0000e+00 6.7691e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 2.3775e-07 1.0000e+00 6.3834e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 2.3567e-07 1.0000e+00 6.4308e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 9.6964e-08 1.0000e+00 1.5273e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 23.9766
#NVEL: 115
#vel_mid[km/s] ti0 ti1 ti2 ti3 ti4 ti5 ti6 ti7 ti8 ti9
4.2577e+02 1.9206e-26 3.2961e-15 5.2103e-06 3.4925e-01 6.5074e-01 2.6758e-16 4.2542e-38 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 4.6882e-20 8.6924e-11 1.4467e-03 9.8085e-01 1.7701e-02 6.0372e-20 7.5670e-44 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 4.8717e-20 8.9970e-11 1.4807e-03 9.8142e-01 1.7104e-02 5.3924e-20 6.1657e-44 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 4.9066e-20 9.0529e-11 1.4867e-03 9.8151e-01 1.7004e-02 5.2909e-20 5.8855e-44 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 4.9716e-20 9.1637e-11 1.4992e-03 9.8171e-01 1.6790e-02 5.0721e-20 5.4651e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 5.0661e-20 9.3178e-11 1.5160e-03 9.8197e-01 1.6519e-02 4.8083e-20 4.9045e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 5.1746e-20 9.5002e-11 1.5361e-03 9.8227e-01 1.6193e-02 4.5005e-20 4.3440e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 5.3580e-20 9.8141e-11 1.5711e-03 9.8278e-01 1.5646e-02 4.0097e-20 3.5032e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 5.3895e-20 9.8128e-11 1.5668e-03 9.8266e-01 1.5775e-02 4.1600e-20 3.7835e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 6.1263e-20 1.0701e-10 1.6377e-03 9.8327e-01 1.5090e-02 3.7852e-20 3.2230e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 7.3571e-20 1.2180e-10 1.7563e-03 9.8429e-01 1.3958e-02 3.1211e-20 2.3822e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 8.4944e-20 1.3507e-10 1.8591e-03 9.8507e-01 1.3072e-02 2.6360e-20 1.8217e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 9.5172e-20 1.4791e-10 1.9652e-03 9.8590e-01 1.2131e-02 2.1048e-20 1.2612e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 1.0520e-19 1.6101e-10 2.0751e-03 9.8670e-01 1.1221e-02 1.6448e-20 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 1.1416e-19 1.7395e-10 2.1899e-03 9.8749e-01 1.0315e-02 1.2391e-20 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 1.2029e-19 1.8546e-10 2.3053e-03 9.8827e-01 9.4199e-03 8.9176e-21 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 1.3460e-19 2.0732e-10 2.4969e-03 9.8922e-01 8.2792e-03 5.7318e-21 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 1.6041e-19 2.4565e-10 2.8137e-03 9.9035e-01 6.8383e-03 2.9987e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 2.1680e-19 3.2473e-10 3.4053e-03 9.9152e-01 5.0726e-03 1.1122e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 3.2651e-19 4.7588e-10 4.4261e-03 9.9222e-01 3.3495e-03 2.7957e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 5.8843e-19 8.2657e-10 6.4664e-03 9.9171e-01 1.8268e-03 3.7193e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 1.3261e-18 1.7895e-09 1.1031e-02 9.8820e-01 7.6530e-04 2.0341e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 4.1072e-18 5.3507e-09 2.3680e-02 9.7611e-01 2.1265e-04 2.7750e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 1.7831e-17 2.2988e-08 6.5948e-02 9.3402e-01 3.4472e-05 6.2441e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 8.7562e-17 1.1473e-07 2.0061e-01 7.9939e-01 3.4890e-06 3.5079e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 5.1044e-16 5.7708e-07 5.1909e-01 4.8091e-01 1.9933e-07 8.1299e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 3.1586e-15 2.3633e-06 8.5450e-01 1.4550e-01 4.5731e-09 6.2861e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 1.2481e-14 6.4488e-06 9.6964e-01 3.0352e-02 6.9482e-11 2.6625e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 1.3831e-14 8.4277e-06 9.8782e-01 1.2174e-02 5.0510e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 1.7375e-14 1.1035e-05 9.9435e-01 5.6432e-03 6.0215e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 3.0596e-14 1.6815e-05 9.9765e-01 2.3366e-03 6.0483e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 5.6939e-14 2.6411e-05 9.9906e-01 9.1663e-04 5.3415e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 1.1160e-13 4.3326e-05 9.9964e-01 3.2025e-04 3.4548e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 2.2297e-13 7.2110e-05 9.9982e-01 1.0723e-04 1.9899e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 4.9286e-13 1.2739e-04 9.9984e-01 3.2407e-05 8.9014e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.2106e-12 2.4185e-04 9.9975e-01 8.4043e-06 2.6746e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 3.0887e-12 4.7149e-04 9.9953e-01 2.0403e-06 6.7373e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 1.0386e-11 1.0994e-03 9.9890e-01 3.4991e-07 7.0035e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 4.9671e-11 3.2648e-03 9.9674e-01 3.5835e-08 1.9124e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 4.2194e-10 1.4833e-02 9.8517e-01 1.3172e-09 3.5158e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 5.1125e-09 8.5114e-02 9.1489e-01 2.3231e-11 1.0348e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 7.2866e-08 4.4218e-01 5.5782e-01 1.6830e-13 6.6323e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 3.7594e-07 8.6052e-01 1.3948e-01 6.0143e-16 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 8.4003e-07 9.6576e-01 3.4238e-02 5.8667e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 1.3170e-06 9.8792e-01 1.2074e-02 1.9177e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 1.7589e-06 9.9449e-01 5.5053e-03 1.3847e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 2.4823e-06 9.9758e-01 2.4176e-03 9.7739e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 3.1946e-06 9.9868e-01 1.3181e-03 1.3871e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 4.4414e-06 9.9931e-01 6.8695e-04 1.9264e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 7.0892e-06 9.9967e-01 3.1860e-04 2.2166e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0315e-05 9.9982e-01 1.7022e-04 3.7484e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.3458e-05 9.9988e-01 1.0378e-04 8.6609e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.6158e-05 9.9991e-01 6.9780e-05 2.5092e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.7890e-05 9.9993e-01 5.0655e-05 8.3953e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.6260e-05 9.9994e-01 4.5720e-05 4.5299e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.4267e-05 9.9994e-01 4.6310e-05 3.6365e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.3653e-05 9.9995e-01 3.8828e-05 1.6166e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.2931e-05 9.9996e-01 2.9911e-05 4.9766e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.4693e-05 9.9997e-01 1.6244e-05 5.3686e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.6573e-05 9.9997e-01 9.2094e-06 6.7932e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 2.1051e-05 9.9997e-01 4.1454e-06 4.2883e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 2.4971e-05 9.9997e-01 2.1545e-06 4.2201e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 2.8583e-05 9.9997e-01 1.2659e-06 6.3645e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 3.2886e-05 9.9997e-01 7.5931e-07 1.0550e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.2079e-05 9.9997e-01 5.8416e-07 3.4274e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 2.8530e-05 9.9997e-01 5.2024e-07 1.6699e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.4672e-05 9.9997e-01 5.1480e-07 1.1807e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 2.4616e-05 9.9998e-01 3.8596e-07 3.6165e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 2.0329e-05 9.9998e-01 3.8713e-07 2.4542e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 2.2173e-05 9.9998e-01 2.0596e-07 2.2251e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 2.0969e-05 9.9998e-01 1.4126e-07 4.2315e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.7925e-05 9.9998e-01 1.0552e-07 9.2352e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.4393e-05 9.9999e-01 5.5785e-08 4.2948e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 6.4164e-06 9.9999e-01 6.9407e-08 1.9355e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.8455e-06 1.0000e+00 1.3108e-07 4.7621e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.7304e-06 1.0000e+00 1.6322e-07 4.1245e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.4796e-06 1.0000e+00 1.1466e-07 6.9993e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.4970e-06 1.0000e+00 5.1706e-08 2.7509e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.5870e-06 1.0000e+00 1.9387e-08 5.6052e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.5558e-06 1.0000e+00 9.7545e-09 3.2230e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.1376e-06 1.0000e+00 1.1780e-08 3.6434e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.3864e-06 1.0000e+00 5.3422e-09 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.6295e-06 1.0000e+00 2.4608e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.2064e-06 1.0000e+00 2.7467e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 9.0445e-07 1.0000e+00 3.0097e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0298e-06 1.0000e+00 1.4851e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 8.7116e-07 1.0000e+00 1.3673e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 5.6220e-07 1.0000e+00 2.1892e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 3.5557e-07 1.0000e+00 3.7224e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 2.8146e-07 1.0000e+00 4.0261e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.9401e-07 1.0000e+00 5.8951e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.3568e-07 1.0000e+00 8.5148e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 9.9270e-08 1.0000e+00 1.1333e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 7.8885e-08 1.0000e+00 1.2551e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 6.7303e-08 1.0000e+00 1.1723e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 5.8800e-08 1.0000e+00 1.0375e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 6.4287e-08 1.0000e+00 5.4495e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 5.2922e-08 1.0000e+00 5.5645e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 3.5110e-08 1.0000e+00 9.5597e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 5.8784e-08 1.0000e+00 1.9715e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 4.6004e-08 1.0000e+00 2.2569e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 9.8064e-08 1.0000e+00 3.3159e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.1855e-07 1.0000e+00 1.6089e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.2529e-07 1.0000e+00 1.0284e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 6.5611e-08 1.0000e+00 2.6501e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 5.8633e-08 1.0000e+00 2.4288e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 6.7354e-08 1.0000e+00 1.3857e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 8.1084e-08 1.0000e+00 7.4240e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.6396e-07 1.0000e+00 1.4975e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.6259e-07 1.0000e+00 1.3752e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.2751e-07 1.0000e+00 2.1032e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0761e-07 1.0000e+00 2.8289e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
