#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
16788.59 1.1489e-04 4.4623e-02 8.1101e-01 1.4426e-01
16888.37 3.8573e-05 2.4857e-02 8.3995e-01 1.3515e-01
16998.79 2.5177e-05 2.3609e-02 8.1616e-01 1.6020e-01
17146.37 4.3439e-05 2.9268e-02 7.9477e-01 1.7592e-01
17415.23 6.6885e-06 1.0218e-02 8.0117e-01 1.8860e-01
17888.12 5.4945e-06 7.9274e-03 7.7372e-01 2.1835e-01
18532.37 1.5856e-06 5.2550e-03 7.4881e-01 2.4594e-01
19260.76 1.3739e-06 4.3350e-03 7.1958e-01 2.7609e-01
20034.10 9.3761e-07 3.6277e-03 6.8261e-01 3.1376e-01
20838.00 1.3739e-06 4.6267e-03 6.4378e-01 3.5159e-01
21647.97 1.2710e-06 4.4795e-03 5.9927e-01 3.9625e-01
22447.94 1.6620e-06 4.0836e-03 5.6762e-01 4.2829e-01
23245.88 1.5509e-06 3.9884e-03 4.8976e-01 5.0625e-01
24052.47 6.0197e-07 2.5082e-03 4.4965e-01 5.4784e-01
24867.72 8.1072e-08 8.1861e-04 4.0325e-01 5.9593e-01
25698.86 2.0717e-07 1.6167e-03 3.7202e-01 6.2637e-01
26587.16 1.3627e-07 9.2507e-04 3.3914e-01 6.5993e-01
27637.54 4.4755e-06 2.4238e-02 2.9788e-01 6.7788e-01
28986.97 4.8203e-06 1.6618e-02 2.5977e-01 7.2361e-01
#TIME: 239.76
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 1.5382e-02 6.2600e-01 3.2712e-01 3.1490e-02
1919.29 2.7230e-02 6.2378e-01 3.1846e-01 3.0531e-02
2581.60 1.0084e-02 5.6193e-01 3.8224e-01 4.5742e-02
3084.17 3.0963e-03 3.6631e-01 5.4746e-01 8.3133e-02
3472.46 6.2062e-04 1.6320e-01 7.0383e-01 1.3235e-01
3909.64 2.4289e-04 1.0884e-01 7.1837e-01 1.7255e-01
4148.46 2.3682e-04 1.1646e-01 7.0723e-01 1.7607e-01
4670.75 2.8193e-04 1.2711e-01 7.0107e-01 1.7154e-01
4956.05 1.4461e-04 8.1288e-02 7.2036e-01 1.9821e-01
5258.79 2.0421e-05 3.5085e-02 7.3318e-01 2.3171e-01
5580.02 2.9186e-06 1.2489e-02 7.2566e-01 2.6185e-01
5920.87 5.7320e-07 5.0689e-03 7.0979e-01 2.8514e-01
6282.54 2.5888e-07 3.4636e-03 6.8375e-01 3.1279e-01
6666.30 2.1382e-07 3.0932e-03 6.7510e-01 3.2181e-01
7073.50 1.9357e-07 3.1439e-03 6.6773e-01 3.2913e-01
7505.58 2.0301e-07 3.1463e-03 6.5237e-01 3.4448e-01
7964.05 3.6144e-07 4.4959e-03 6.5271e-01 3.4279e-01
8450.53 1.2001e-06 8.6817e-03 6.6579e-01 3.2552e-01
8966.72 5.2719e-06 2.0183e-02 6.6979e-01 3.1002e-01
9514.44 2.1289e-05 3.9244e-02 6.6754e-01 2.9320e-01
10095.62 7.5131e-05 8.0937e-02 6.5442e-01 2.6457e-01
10712.30 1.8849e-04 1.3014e-01 6.3258e-01 2.3710e-01
11366.65 3.7814e-04 1.8555e-01 5.9591e-01 2.1817e-01
12061.10 4.1602e-04 1.8692e-01 5.9185e-01 2.2081e-01
12793.43 4.2874e-04 2.0622e-01 5.8066e-01 2.1269e-01
13528.61 7.0444e-04 2.3419e-01 5.5580e-01 2.0930e-01
14194.74 4.1824e-04 1.4562e-01 6.1695e-01 2.3701e-01
14757.77 3.2765e-04 1.5395e-01 6.0849e-01 2.3723e-01
15240.48 1.8724e-04 6.4494e-02 7.0502e-01 2.3030e-01
15646.99 3.1834e-04 6.5572e-02 7.5716e-01 1.7695e-01
15960.30 3.2339e-04 8.4545e-02 7.9429e-01 1.2084e-01
16187.41 2.5016e-04 8.3947e-02 8.1523e-01 1.0057e-01
16354.17 1.6895e-04 5.0450e-02 8.5338e-01 9.6005e-02
16484.18 1.7730e-04 4.4195e-02 8.4658e-01 1.0905e-01
16593.12 7.1759e-05 4.4292e-02 8.3375e-01 1.2188e-01
16691.99 2.2250e-04 6.3633e-02 8.0025e-01 1.3590e-01
16788.59 1.7147e-05 1.9657e-02 8.4995e-01 1.3037e-01
16888.37 1.5853e-05 1.4199e-02 8.3501e-01 1.5077e-01
16998.79 2.7913e-05 1.7704e-02 8.2340e-01 1.5887e-01
17146.37 2.4711e-05 2.2062e-02 8.0566e-01 1.7225e-01
17415.23 5.5034e-06 9.7660e-03 8.0391e-01 1.8632e-01
17888.12 7.8475e-06 1.2114e-02 7.6619e-01 2.2169e-01
18532.37 5.8243e-06 9.6541e-03 7.4481e-01 2.4553e-01
19260.76 9.7009e-07 3.3757e-03 7.3663e-01 2.6000e-01
20034.10 1.0407e-06 3.2245e-03 6.7410e-01 3.2268e-01
20838.00 6.3909e-07 2.4318e-03 6.5766e-01 3.3991e-01
21647.97 1.1381e-06 2.9026e-03 5.9211e-01 4.0498e-01
22447.94 1.2706e-06 3.3923e-03 5.5251e-01 4.4409e-01
23245.88 6.2059e-07 2.0481e-03 4.9770e-01 5.0025e-01
24052.47 1.8234e-06 8.4217e-03 4.3676e-01 5.5482e-01
24867.72 2.1979e-07 2.0086e-03 4.0161e-01 5.9638e-01
25698.86 5.0184e-06 1.6259e-02 3.6604e-01 6.1769e-01
26587.16 8.5705e-07 1.6581e-03 3.3213e-01 6.6621e-01
27637.54 5.4058e-07 3.0173e-03 3.1973e-01 6.7725e-01
28986.97 1.5312e-06 1.5370e-02 2.6482e-01 7.1980e-01
#TIME: 243.21
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 1.5551e-02 6.1493e-01 3.3768e-01 3.1837e-02
1919.29 3.1483e-02 6.2795e-01 3.1140e-01 2.9167e-02
2581.60 1.0977e-02 5.5681e-01 3.8626e-01 4.5953e-02
3084.17 3.1824e-03 3.6945e-01 5.4516e-01 8.2210e-02
3472.46 6.3515e-04 1.6989e-01 6.9844e-01 1.3104e-01
3909.64 2.5363e-04 1.1341e-01 7.1500e-01 1.7134e-01
4148.46 1.9548e-04 1.1743e-01 7.0638e-01 1.7599e-01
4670.75 2.7480e-04 1.3970e-01 6.9120e-01 1.6883e-01
4956.05 1.3342e-04 9.1746e-02 7.1452e-01 1.9360e-01
5258.79 2.3789e-05 3.7200e-02 7.3011e-01 2.3267e-01
5580.02 2.6920e-06 1.2191e-02 7.2815e-01 2.5966e-01
5920.87 5.9130e-07 5.3968e-03 7.0751e-01 2.8709e-01
6282.54 2.6087e-07 3.4223e-03 6.8506e-01 3.1151e-01
6666.30 1.9197e-07 2.8086e-03 6.7370e-01 3.2349e-01
7073.50 2.1445e-07 3.3128e-03 6.7078e-01 3.2591e-01
7505.58 1.9614e-07 3.2247e-03 6.5320e-01 3.4358e-01
7964.05 3.5508e-07 4.3936e-03 6.5718e-01 3.3842e-01
8450.53 1.1555e-06 8.2794e-03 6.6596e-01 3.2576e-01
8966.72 5.4990e-06 2.0094e-02 6.7216e-01 3.0774e-01
9514.44 2.0114e-05 4.0621e-02 6.6688e-01 2.9248e-01
10095.62 7.6226e-05 8.3747e-02 6.5092e-01 2.6526e-01
10712.30 2.1432e-04 1.2841e-01 6.3311e-01 2.3826e-01
11366.65 3.2387e-04 1.7381e-01 6.0361e-01 2.2226e-01
12061.10 4.4100e-04 1.9432e-01 5.9161e-01 2.1363e-01
12793.43 6.4367e-04 2.3974e-01 5.5526e-01 2.0435e-01
13528.61 4.3825e-04 2.0513e-01 5.8233e-01 2.1211e-01
14194.74 6.8387e-04 1.7657e-01 5.9850e-01 2.2425e-01
14757.77 3.0784e-04 1.2721e-01 6.2414e-01 2.4834e-01
15240.48 2.6285e-04 7.6781e-02 6.9482e-01 2.2814e-01
15646.99 1.7035e-04 5.8876e-02 7.6478e-01 1.7617e-01
15960.30 3.3914e-04 7.4859e-02 8.0706e-01 1.1774e-01
16187.41 2.4506e-04 5.4440e-02 8.4309e-01 1.0222e-01
16354.17 3.3987e-04 6.2791e-02 8.3791e-01 9.8961e-02
16484.18 7.6134e-05 3.1972e-02 8.5991e-01 1.0804e-01
16593.12 1.0747e-04 3.4658e-02 8.4608e-01 1.1915e-01
16691.99 1.2063e-04 5.6235e-02 8.2319e-01 1.2045e-01
16788.59 1.7095e-04 5.6883e-02 8.0230e-01 1.4065e-01
16888.37 3.0766e-05 1.8751e-02 8.3032e-01 1.5090e-01
16998.79 2.4404e-05 1.6452e-02 8.3644e-01 1.4708e-01
17146.37 4.3771e-05 2.3058e-02 8.0855e-01 1.6835e-01
17415.23 4.6338e-06 8.8899e-03 8.1408e-01 1.7702e-01
17888.12 9.4841e-06 1.2083e-02 7.6717e-01 2.2074e-01
18532.37 4.1310e-06 9.9569e-03 7.4214e-01 2.4789e-01
19260.76 1.5357e-06 4.1267e-03 7.1917e-01 2.7671e-01
20034.10 6.8228e-07 3.1481e-03 6.8653e-01 3.1032e-01
20838.00 7.2329e-07 2.4701e-03 6.4574e-01 3.5179e-01
21647.97 1.4013e-06 4.1270e-03 5.8905e-01 4.0682e-01
22447.94 5.3039e-07 2.6998e-03 5.5307e-01 4.4423e-01
23245.88 1.5474e-07 1.2788e-03 5.0588e-01 4.9284e-01
24052.47 3.2523e-07 1.5557e-03 4.3569e-01 5.6276e-01
24867.72 1.4664e-05 3.4265e-02 3.9283e-01 5.7289e-01
25698.86 9.9955e-05 2.9504e-02 3.6469e-01 6.0571e-01
26587.16 1.5222e-06 2.4187e-03 3.5980e-01 6.3778e-01
27637.54 1.6012e-06 6.8530e-03 3.2981e-01 6.6333e-01
28986.97 3.2053e-06 1.7113e-02 2.6258e-01 7.2031e-01
#TIME: 246.70
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 3.3459e-02 6.0138e-01 3.3335e-01 3.1814e-02
1919.29 3.1050e-02 6.3235e-01 3.0827e-01 2.8335e-02
2581.60 1.3632e-02 5.5945e-01 3.8172e-01 4.5198e-02
3084.17 3.2521e-03 3.6863e-01 5.4589e-01 8.2236e-02
3472.46 7.0260e-04 1.6641e-01 7.0237e-01 1.3052e-01
3909.64 2.2880e-04 1.0773e-01 7.2106e-01 1.7098e-01
4148.46 2.0880e-04 1.1452e-01 7.0915e-01 1.7612e-01
4670.75 2.8370e-04 1.3722e-01 6.9458e-01 1.6791e-01
4956.05 1.5956e-04 9.5466e-02 7.0924e-01 1.9513e-01
5258.79 2.2817e-05 3.5747e-02 7.3304e-01 2.3119e-01
5580.02 2.9404e-06 1.2577e-02 7.2773e-01 2.5969e-01
5920.87 5.3598e-07 5.1053e-03 7.0818e-01 2.8672e-01
6282.54 2.6588e-07 3.3439e-03 6.8218e-01 3.1448e-01
6666.30 1.9891e-07 2.9484e-03 6.7460e-01 3.2245e-01
7073.50 1.9780e-07 3.0131e-03 6.6731e-01 3.2967e-01
7505.58 2.0810e-07 3.2328e-03 6.5577e-01 3.4100e-01
7964.05 3.9491e-07 4.7032e-03 6.5557e-01 3.3972e-01
8450.53 1.1298e-06 7.9605e-03 6.6315e-01 3.2888e-01
8966.72 6.1341e-06 2.0229e-02 6.7098e-01 3.0879e-01
9514.44 2.3627e-05 4.2959e-02 6.6464e-01 2.9238e-01
10095.62 7.8957e-05 7.7204e-02 6.5513e-01 2.6759e-01
10712.30 1.7950e-04 1.3046e-01 6.2884e-01 2.4052e-01
11366.65 3.0249e-04 1.6100e-01 6.1660e-01 2.2209e-01
12061.10 5.2545e-04 2.1202e-01 5.7640e-01 2.1105e-01
12793.43 7.1431e-04 2.6322e-01 5.3938e-01 1.9668e-01
13528.61 5.7509e-04 2.2202e-01 5.6982e-01 2.0758e-01
14194.74 5.0203e-04 1.8990e-01 5.8472e-01 2.2489e-01
14757.77 1.9159e-04 1.1212e-01 6.4299e-01 2.4470e-01
15240.48 2.9974e-04 1.2749e-01 6.5856e-01 2.1365e-01
15646.99 3.0865e-04 1.0496e-01 7.3259e-01 1.6215e-01
15960.30 2.1794e-04 6.8892e-02 8.1510e-01 1.1579e-01
16187.41 4.2851e-04 8.4659e-02 8.1568e-01 9.9233e-02
16354.17 4.7473e-04 1.0532e-01 8.0094e-01 9.3267e-02
16484.18 1.7035e-04 5.9311e-02 8.3727e-01 1.0325e-01
16593.12 1.1324e-04 3.3352e-02 8.4383e-01 1.2271e-01
16691.99 4.7128e-05 2.5394e-02 8.5232e-01 1.2224e-01
16788.59 2.7310e-05 2.0149e-02 8.3656e-01 1.4326e-01
16888.37 5.2343e-05 2.7031e-02 8.2691e-01 1.4601e-01
16998.79 4.0133e-05 2.4544e-02 8.2100e-01 1.5442e-01
17146.37 3.9746e-05 2.4292e-02 8.0894e-01 1.6673e-01
17415.23 1.4632e-05 1.3769e-02 7.9830e-01 1.8792e-01
17888.12 3.8291e-06 6.8981e-03 7.8996e-01 2.0313e-01
18532.37 2.7000e-06 7.2047e-03 7.5460e-01 2.3819e-01
19260.76 9.3375e-07 3.4679e-03 7.2029e-01 2.7624e-01
20034.10 4.4399e-07 2.8030e-03 7.1271e-01 2.8449e-01
20838.00 6.9873e-07 4.2851e-03 6.4782e-01 3.4790e-01
21647.97 2.3302e-06 6.4798e-03 5.9348e-01 4.0003e-01
22447.94 1.1423e-06 2.7721e-03 5.7021e-01 4.2702e-01
23245.88 9.0952e-07 2.3480e-03 4.9568e-01 5.0197e-01
24052.47 4.8985e-07 1.5845e-03 4.8378e-01 5.1463e-01
24867.72 2.4744e-07 1.4855e-03 4.0886e-01 5.8965e-01
25698.86 5.9520e-06 7.6549e-03 3.7086e-01 6.2148e-01
26587.16 1.0798e-05 3.3655e-02 3.4025e-01 6.2609e-01
27637.54 2.4425e-06 1.9499e-02 3.1744e-01 6.6306e-01
28986.97 8.8039e-06 1.7569e-02 2.6528e-01 7.1714e-01
#TIME: 250.25
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.6465e-02 6.1015e-01 3.3092e-01 3.2464e-02
1919.29 2.9109e-02 6.3731e-01 3.0604e-01 2.7536e-02
2581.60 1.2427e-02 5.6749e-01 3.7623e-01 4.3861e-02
3084.17 3.2589e-03 3.6892e-01 5.4610e-01 8.1719e-02
3472.46 6.2462e-04 1.6681e-01 7.0193e-01 1.3063e-01
3909.64 1.9856e-04 1.0722e-01 7.1962e-01 1.7296e-01
4148.46 2.4202e-04 1.1770e-01 7.0768e-01 1.7438e-01
4670.75 2.8614e-04 1.3735e-01 6.9424e-01 1.6813e-01
4956.05 1.5467e-04 8.9457e-02 7.1505e-01 1.9534e-01
5258.79 1.9551e-05 3.4262e-02 7.3585e-01 2.2987e-01
5580.02 3.0918e-06 1.2890e-02 7.2930e-01 2.5781e-01
5920.87 5.5231e-07 5.0423e-03 7.0868e-01 2.8628e-01
6282.54 2.8233e-07 3.4795e-03 6.8570e-01 3.1082e-01
6666.30 2.2837e-07 3.2097e-03 6.7445e-01 3.2234e-01
7073.50 1.9740e-07 2.8494e-03 6.6481e-01 3.3234e-01
7505.58 2.5555e-07 3.3562e-03 6.5238e-01 3.4426e-01
7964.05 3.5622e-07 4.1328e-03 6.5495e-01 3.4092e-01
8450.53 1.3019e-06 9.0803e-03 6.6395e-01 3.2697e-01
8966.72 6.2953e-06 2.1766e-02 6.7126e-01 3.0696e-01
9514.44 2.5050e-05 4.4219e-02 6.6552e-01 2.9024e-01
10095.62 9.2434e-05 9.0366e-02 6.4632e-01 2.6322e-01
10712.30 1.9632e-04 1.2934e-01 6.3102e-01 2.3944e-01
11366.65 2.7849e-04 1.7272e-01 6.0654e-01 2.2046e-01
12061.10 4.9908e-04 2.0394e-01 5.8321e-01 2.1235e-01
12793.43 6.5426e-04 2.4170e-01 5.5598e-01 2.0166e-01
13528.61 4.4325e-04 1.8635e-01 5.9915e-01 2.1406e-01
14194.74 4.0072e-04 1.3221e-01 6.3384e-01 2.3355e-01
14757.77 3.1265e-04 9.9586e-02 6.5049e-01 2.4961e-01
15240.48 2.1737e-04 9.0610e-02 6.8692e-01 2.2225e-01
15646.99 2.4423e-04 8.7594e-02 7.4435e-01 1.6782e-01
15960.30 2.2143e-04 6.6705e-02 8.1780e-01 1.1528e-01
16187.41 7.3167e-04 1.0537e-01 7.9739e-01 9.6517e-02
16354.17 2.2146e-04 5.2091e-02 8.5861e-01 8.9076e-02
16484.18 1.0075e-04 4.3425e-02 8.5313e-01 1.0335e-01
16593.12 1.3417e-04 5.0059e-02 8.3406e-01 1.1575e-01
16691.99 7.7106e-05 3.4124e-02 8.4194e-01 1.2386e-01
16788.59 9.6493e-05 1.1607e-01 7.5810e-01 1.2574e-01
16888.37 6.4672e-05 4.6482e-02 8.1549e-01 1.3796e-01
16998.79 2.2100e-05 1.7823e-02 8.2376e-01 1.5840e-01
17146.37 1.5053e-05 1.3364e-02 8.2128e-01 1.6534e-01
17415.23 2.0961e-05 1.6197e-02 8.0369e-01 1.8009e-01
17888.12 3.2585e-06 7.9024e-03 7.7994e-01 2.1216e-01
18532.37 4.0753e-06 8.6877e-03 7.5649e-01 2.3482e-01
19260.76 1.1317e-06 4.0976e-03 7.4630e-01 2.4960e-01
20034.10 7.0641e-07 3.0495e-03 6.8839e-01 3.0856e-01
20838.00 1.8384e-06 6.2052e-03 6.5152e-01 3.4228e-01
21647.97 1.8822e-06 5.9606e-03 5.8934e-01 4.0470e-01
22447.94 1.1856e-06 4.6873e-03 5.6026e-01 4.3505e-01
23245.88 7.1868e-07 2.9281e-03 4.9192e-01 5.0515e-01
24052.47 3.2297e-06 4.3099e-03 4.6482e-01 5.3086e-01
24867.72 5.0823e-06 1.4781e-02 4.0702e-01 5.7820e-01
25698.86 1.8617e-05 3.2125e-02 3.7473e-01 5.9313e-01
26587.16 1.1990e-05 3.2915e-02 3.3793e-01 6.2914e-01
27637.54 1.9273e-06 1.9071e-02 3.2871e-01 6.5222e-01
28986.97 2.4280e-05 2.2389e-02 2.9036e-01 6.8722e-01
#TIME: 253.85
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 3.6080e-02 6.1371e-01 3.1925e-01 3.0962e-02
1919.29 2.2078e-02 6.4805e-01 3.0305e-01 2.6826e-02
2581.60 1.2134e-02 5.6875e-01 3.7536e-01 4.3756e-02
3084.17 3.3710e-03 3.6237e-01 5.5210e-01 8.2157e-02
3472.46 6.5835e-04 1.6771e-01 7.0136e-01 1.3027e-01
3909.64 2.1442e-04 1.0650e-01 7.2274e-01 1.7055e-01
4148.46 2.5648e-04 1.2005e-01 7.0760e-01 1.7210e-01
4670.75 3.5911e-04 1.4297e-01 6.9027e-01 1.6641e-01
4956.05 1.8408e-04 1.1030e-01 6.9795e-01 1.9156e-01
5258.79 2.2565e-05 3.6689e-02 7.3332e-01 2.2997e-01
5580.02 3.4238e-06 1.3636e-02 7.3066e-01 2.5570e-01
5920.87 6.0971e-07 5.3961e-03 7.0741e-01 2.8719e-01
6282.54 2.8624e-07 3.6169e-03 6.8627e-01 3.1012e-01
6666.30 2.2095e-07 3.0249e-03 6.7439e-01 3.2258e-01
7073.50 2.1878e-07 3.1664e-03 6.6650e-01 3.3033e-01
7505.58 2.9987e-07 3.9805e-03 6.5436e-01 3.4166e-01
7964.05 3.7739e-07 4.3922e-03 6.5724e-01 3.3837e-01
8450.53 1.2591e-06 8.7628e-03 6.6297e-01 3.2826e-01
8966.72 5.1961e-06 1.8694e-02 6.7258e-01 3.0872e-01
9514.44 2.4868e-05 4.3241e-02 6.6517e-01 2.9157e-01
10095.62 9.5225e-05 8.9746e-02 6.4640e-01 2.6376e-01
10712.30 1.8852e-04 1.2556e-01 6.3268e-01 2.4157e-01
11366.65 3.3012e-04 1.8901e-01 5.9619e-01 2.1446e-01
12061.10 4.5718e-04 2.1147e-01 5.8030e-01 2.0778e-01
12793.43 6.3217e-04 2.5164e-01 5.4959e-01 1.9814e-01
13528.61 5.2449e-04 1.8770e-01 5.9634e-01 2.1544e-01
14194.74 4.3016e-04 2.0440e-01 5.8081e-01 2.1436e-01
14757.77 3.9735e-04 1.6203e-01 6.1296e-01 2.2462e-01
15240.48 9.1282e-04 1.6761e-01 6.2934e-01 2.0213e-01
15646.99 2.4721e-04 8.5712e-02 7.5130e-01 1.6274e-01
15960.30 2.8186e-04 8.0276e-02 8.0768e-01 1.1176e-01
16187.41 3.8539e-04 7.4701e-02 8.3166e-01 9.3257e-02
16354.17 3.5690e-04 7.1921e-02 8.3305e-01 9.4675e-02
16484.18 2.3349e-04 6.1781e-02 8.3413e-01 1.0386e-01
16593.12 6.6550e-05 3.5485e-02 8.4753e-01 1.1692e-01
16691.99 3.5757e-05 2.1156e-02 8.5146e-01 1.2734e-01
16788.59 1.7757e-05 1.9189e-02 8.5836e-01 1.2243e-01
16888.37 2.8012e-05 1.5866e-02 8.4010e-01 1.4400e-01
16998.79 1.4246e-05 1.2156e-02 8.4591e-01 1.4192e-01
17146.37 2.5263e-05 2.0460e-02 8.1260e-01 1.6691e-01
17415.23 1.5084e-05 1.3335e-02 8.0595e-01 1.8070e-01
17888.12 2.5114e-06 5.8407e-03 7.8279e-01 2.1136e-01
18532.37 1.4638e-06 5.9116e-03 7.5077e-01 2.4331e-01
19260.76 5.7000e-07 2.6622e-03 7.3959e-01 2.5775e-01
20034.10 3.3389e-07 2.0912e-03 6.9921e-01 2.9870e-01
20838.00 1.0372e-06 4.0413e-03 6.4511e-01 3.5085e-01
21647.97 3.1432e-06 7.1157e-03 6.1152e-01 3.8136e-01
22447.94 6.3451e-06 8.3681e-03 5.7897e-01 4.1265e-01
23245.88 2.0288e-05 4.4405e-02 4.9637e-01 4.5921e-01
24052.47 1.8114e-06 7.1503e-03 4.6762e-01 5.2523e-01
24867.72 7.2472e-07 3.3807e-03 4.5022e-01 5.4640e-01
25698.86 4.1349e-06 7.6768e-03 3.9106e-01 6.0126e-01
26587.16 1.4715e-05 7.9211e-03 3.3941e-01 6.5266e-01
27637.54 2.0597e-07 2.0657e-03 3.2021e-01 6.7773e-01
28986.97 8.5767e-07 3.6703e-03 2.8888e-01 7.0745e-01
#TIME: 257.49
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 3.5951e-02 6.3200e-01 3.0414e-01 2.7913e-02
1919.29 2.3903e-02 6.5280e-01 2.9739e-01 2.5905e-02
2581.60 1.1914e-02 5.8147e-01 3.6579e-01 4.0824e-02
3084.17 3.4024e-03 3.7196e-01 5.4288e-01 8.1753e-02
3472.46 6.5457e-04 1.6922e-01 7.0041e-01 1.2972e-01
3909.64 2.4799e-04 1.0892e-01 7.2133e-01 1.6950e-01
4148.46 2.5824e-04 1.1732e-01 7.0950e-01 1.7292e-01
4670.75 3.4017e-04 1.5620e-01 6.8001e-01 1.6345e-01
4956.05 1.5135e-04 8.8717e-02 7.1646e-01 1.9467e-01
5258.79 2.2252e-05 3.5460e-02 7.3472e-01 2.2980e-01
5580.02 3.8215e-06 1.3966e-02 7.2877e-01 2.5726e-01
5920.87 6.2296e-07 5.7605e-03 7.1035e-01 2.8388e-01
6282.54 3.0102e-07 3.6837e-03 6.8604e-01 3.1027e-01
6666.30 2.2915e-07 3.2006e-03 6.7748e-01 3.1932e-01
7073.50 2.2734e-07 3.1986e-03 6.6703e-01 3.2977e-01
7505.58 2.7654e-07 3.7266e-03 6.5490e-01 3.4137e-01
7964.05 3.9257e-07 4.4568e-03 6.5512e-01 3.4042e-01
8450.53 1.3652e-06 9.5292e-03 6.6712e-01 3.2335e-01
8966.72 5.5074e-06 1.9692e-02 6.7166e-01 3.0865e-01
9514.44 2.4977e-05 4.3141e-02 6.6481e-01 2.9202e-01
10095.62 8.3963e-05 8.6372e-02 6.5030e-01 2.6324e-01
10712.30 1.6527e-04 1.2081e-01 6.3808e-01 2.4095e-01
11366.65 3.5367e-04 1.9791e-01 5.8787e-01 2.1387e-01
12061.10 4.9114e-04 2.2348e-01 5.7089e-01 2.0514e-01
12793.43 4.9677e-04 2.4908e-01 5.5431e-01 1.9611e-01
13528.61 5.5747e-04 1.9596e-01 5.9421e-01 2.0927e-01
14194.74 3.8692e-04 2.2816e-01 5.6261e-01 2.0884e-01
14757.77 1.8340e-04 1.1659e-01 6.5613e-01 2.2710e-01
15240.48 5.7370e-04 1.0451e-01 6.8156e-01 2.1335e-01
15646.99 2.4284e-04 7.0986e-02 7.6590e-01 1.6287e-01
15960.30 4.6260e-04 8.9933e-02 7.9792e-01 1.1169e-01
16187.41 4.0812e-04 8.3931e-02 8.2005e-01 9.5606e-02
16354.17 3.8264e-04 7.1145e-02 8.3417e-01 9.4300e-02
16484.18 2.9134e-04 5.9305e-02 8.3656e-01 1.0384e-01
16593.12 1.7359e-04 5.2836e-02 8.3511e-01 1.1188e-01
16691.99 5.8238e-05 2.8525e-02 8.4979e-01 1.2162e-01
16788.59 8.0623e-05 3.2486e-02 8.4193e-01 1.2551e-01
16888.37 3.1230e-05 1.6366e-02 8.4148e-01 1.4212e-01
16998.79 2.0327e-05 1.8426e-02 8.3462e-01 1.4693e-01
17146.37 2.9919e-05 2.4807e-02 8.1519e-01 1.5997e-01
17415.23 1.5308e-05 1.3843e-02 8.0885e-01 1.7729e-01
17888.12 3.7689e-06 6.7216e-03 7.8140e-01 2.1188e-01
18532.37 1.4823e-06 5.0994e-03 7.7873e-01 2.1617e-01
19260.76 1.4849e-06 4.3100e-03 7.5119e-01 2.4450e-01
20034.10 5.7540e-07 2.2268e-03 6.8527e-01 3.1250e-01
20838.00 5.1351e-07 2.5483e-03 6.6081e-01 3.3664e-01
21647.97 4.9132e-07 2.0790e-03 6.1135e-01 3.8657e-01
22447.94 6.8094e-07 2.8316e-03 5.9816e-01 3.9901e-01
23245.88 1.6068e-06 2.8912e-03 5.3242e-01 4.6468e-01
24052.47 5.0013e-06 5.2517e-03 4.6327e-01 5.3148e-01
24867.72 1.0839e-06 2.9157e-03 4.1108e-01 5.8600e-01
25698.86 5.9183e-07 2.9763e-03 3.8079e-01 6.1623e-01
26587.16 7.7655e-07 1.7653e-03 3.6633e-01 6.3190e-01
27637.54 3.5368e-07 1.4640e-03 3.2070e-01 6.7784e-01
28986.97 2.4170e-06 1.9447e-02 2.7552e-01 7.0503e-01
#TIME: 261.20
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.8540e-02 6.3349e-01 3.0947e-01 2.8505e-02
1919.29 1.9783e-02 6.2023e-01 3.2871e-01 3.1277e-02
2581.60 1.1699e-02 5.7536e-01 3.7043e-01 4.2504e-02
3084.17 3.2070e-03 3.7446e-01 5.4095e-01 8.1384e-02
3472.46 7.2877e-04 1.6901e-01 7.0077e-01 1.2950e-01
3909.64 2.7356e-04 1.1498e-01 7.1585e-01 1.6889e-01
4148.46 2.7690e-04 1.2451e-01 7.0455e-01 1.7067e-01
4670.75 3.1381e-04 1.3969e-01 6.9408e-01 1.6592e-01
4956.05 1.5238e-04 8.4014e-02 7.2049e-01 1.9534e-01
5258.79 2.4300e-05 3.8508e-02 7.3297e-01 2.2850e-01
5580.02 3.8734e-06 1.4408e-02 7.2790e-01 2.5769e-01
5920.87 6.6075e-07 5.7124e-03 7.1104e-01 2.8325e-01
6282.54 3.0126e-07 3.6175e-03 6.8368e-01 3.1271e-01
