#NTIMES: 50
#NSTAGES: 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
1034.98 3.0064e-01 6.0292e-01 9.6441e-02
1099.97 3.1323e-01 5.9692e-01 8.9849e-02
1169.04 2.8373e-01 6.1488e-01 1.0138e-01
1242.44 2.9005e-01 6.1006e-01 9.9896e-02
1320.45 3.0315e-01 6.0176e-01 9.5086e-02
1403.37 3.1147e-01 6.0060e-01 8.7928e-02
1491.49 3.0056e-01 6.0667e-01 9.2764e-02
1585.14 3.1971e-01 5.9341e-01 8.6887e-02
1684.67 3.3007e-01 5.8689e-01 8.3045e-02
1790.45 2.9848e-01 6.0512e-01 9.6402e-02
1902.87 2.8095e-01 6.1229e-01 1.0676e-01
2022.36 2.7286e-01 6.1545e-01 1.1169e-01
2149.34 2.5147e-01 6.2352e-01 1.2501e-01
2284.30 2.2753e-01 6.3180e-01 1.4067e-01
2427.74 2.0845e-01 6.3594e-01 1.5562e-01
2580.18 1.9037e-01 6.3933e-01 1.7030e-01
2742.19 1.6976e-01 6.4345e-01 1.8678e-01
2914.37 1.5648e-01 6.4832e-01 1.9520e-01
3097.37 1.4613e-01 6.6156e-01 1.9231e-01
3291.85 1.2785e-01 6.7126e-01 2.0090e-01
3498.55 1.3039e-01 6.8813e-01 1.8148e-01
3718.23 1.6400e-01 6.9991e-01 1.3609e-01
3951.70 1.9003e-01 6.8962e-01 1.2035e-01
4199.83 1.4428e-01 7.0944e-01 1.4628e-01
4463.54 1.3830e-01 7.0032e-01 1.6138e-01
4743.81 1.5623e-01 6.7952e-01 1.6425e-01
5041.68 1.7137e-01 6.7558e-01 1.5305e-01
5358.25 1.8454e-01 6.6450e-01 1.5096e-01
5694.70 1.8473e-01 6.6304e-01 1.5222e-01
6052.28 1.8457e-01 6.6857e-01 1.4686e-01
6432.31 1.8399e-01 6.6330e-01 1.5272e-01
6836.20 1.8359e-01 6.7179e-01 1.4462e-01
7265.45 1.7989e-01 6.6712e-01 1.5299e-01
7721.65 2.1142e-01 6.5242e-01 1.3617e-01
8206.56 2.1157e-01 6.5878e-01 1.2965e-01
8717.73 2.3513e-01 6.5045e-01 1.1441e-01
9214.74 2.3503e-01 6.6333e-01 1.0164e-01
9629.11 2.8295e-01 6.3068e-01 8.6371e-02
9954.11 2.7871e-01 6.4502e-01 7.6267e-02
10245.64 2.9803e-01 6.3494e-01 6.7033e-02
10541.49 2.6774e-01 6.5159e-01 8.0667e-02
10839.94 2.5903e-01 6.6152e-01 7.9455e-02
11119.11 3.5283e-01 5.9160e-01 5.5572e-02
11355.83 3.7513e-01 5.7413e-01 5.0734e-02
11539.81 4.4697e-01 5.1604e-01 3.6989e-02
11677.16 4.9935e-01 4.7587e-01 2.4773e-02
11784.05 4.5654e-01 5.1113e-01 3.2324e-02
11875.85 4.6678e-01 5.0254e-01 3.0687e-02
11963.37 4.8137e-01 4.8590e-01 3.2731e-02
12055.39 4.3426e-01 5.2196e-01 4.3781e-02
12170.41 3.7102e-01 5.8142e-01 4.7559e-02
12360.89 3.5178e-01 6.0714e-01 4.1085e-02
12670.46 2.5742e-01 6.8595e-01 5.6630e-02
13075.34 1.9307e-01 7.3782e-01 6.9104e-02
13530.52 2.1201e-01 7.1138e-01 7.6613e-02
14012.75 1.8602e-01 7.3340e-01 8.0574e-02
14508.81 3.3856e-02 2.3583e-01 7.3031e-01
15002.30 2.4297e-02 8.1183e-01 1.6387e-01
15475.29 1.7850e-01 7.3368e-01 8.7827e-02
15923.68 2.0497e-02 7.5103e-01 2.2847e-01
16355.64 7.7283e-02 8.2856e-01 9.4159e-02
16776.27 1.1371e-01 5.3512e-01 3.5118e-01
17183.14 1.1393e-01 4.3066e-01 4.5542e-01
17580.45 1.2426e-01 6.1426e-01 2.6147e-01
17990.34 1.1068e-01 7.6619e-01 1.2313e-01
18458.06 5.8070e-02 7.8698e-01 1.5495e-01
19084.69 1.3318e-01 6.8458e-01 1.8224e-01
19999.79 7.3918e-02 6.6553e-01 2.6055e-01
21193.46 1.4357e-02 5.8752e-01 3.9812e-01
22528.72 8.4477e-03 5.3573e-01 4.5582e-01
23943.32 5.2239e-03 4.1013e-01 5.8465e-01
25446.74 8.4218e-03 2.7564e-01 7.1594e-01
27044.57 4.9831e-03 2.2147e-01 7.7355e-01
28744.18 6.3930e-04 2.0723e-01 7.9213e-01
30520.16 2.5077e-04 1.3712e-01 8.6263e-01
32243.50 3.2976e-05 1.1461e-01 8.8536e-01
33773.01 4.5283e-04 7.4420e-02 9.2513e-01
35108.48 2.7670e-04 5.8847e-02 9.4088e-01
36326.30 1.5149e-04 4.4004e-02 9.5584e-01
37486.70 7.7783e-05 3.1794e-02 9.6813e-01
38628.25 1.4924e-06 2.5774e-02 9.7422e-01
39768.62 1.6477e-06 1.9973e-02 9.8002e-01
40915.31 1.4834e-05 1.4031e-02 9.8595e-01
42074.51 4.3826e-07 2.6317e-03 9.9737e-01
43252.44 8.4264e-08 1.1678e-03 9.9883e-01
44454.05 1.6121e-07 1.4370e-03 9.9856e-01
45683.04 1.3876e-08 4.2180e-04 9.9958e-01
46941.68 8.6473e-09 3.3639e-04 9.9966e-01
48230.81 3.5747e-09 2.2598e-04 9.9977e-01
49550.29 1.7967e-09 1.6082e-04 9.9984e-01
50899.37 1.4053e-07 1.4023e-03 9.9860e-01
52276.86 7.6471e-08 1.0361e-03 9.9896e-01
53681.16 2.1454e-09 1.8798e-04 9.9981e-01
55110.21 1.3964e-10 4.7660e-05 9.9995e-01
56561.17 9.9462e-11 4.7527e-05 9.9995e-01
58030.00 3.2333e-10 4.9741e-05 9.9995e-01
59510.42 6.1996e-10 9.7586e-05 9.9990e-01
60993.45 2.3253e-09 1.7721e-04 9.9982e-01
62466.44 1.3299e-09 1.3291e-04 9.9987e-01
63912.69 7.6488e-10 1.0096e-04 9.9990e-01
65311.62 4.6776e-10 7.7539e-05 9.9992e-01
66639.26 2.0967e-11 1.7562e-05 9.9998e-01
67870.77 1.3989e-11 1.4508e-05 9.9999e-01
68864.47 9.7742e-12 1.2086e-05 9.9999e-01
69459.55 1.1084e-11 1.2884e-05 9.9999e-01
69744.99 6.3830e-10 8.8881e-05 9.9991e-01
69888.26 6.2605e-10 8.8220e-05 9.9991e-01
69959.62 6.1550e-10 8.7207e-05 9.9991e-01
69991.15 6.0886e-10 8.6716e-05 9.9991e-01
69999.53 6.0166e-10 8.6671e-05 9.9991e-01
#TIME: 347.48
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 3.0871e-01 6.0323e-01 8.8059e-02
857.79 2.6633e-01 4.4759e-01 2.8609e-01
878.44 3.0154e-01 6.0183e-01 9.6629e-02
917.72 2.9861e-01 6.0779e-01 9.3604e-02
973.04 3.2325e-01 5.8948e-01 8.7264e-02
1034.98 3.1844e-01 5.9553e-01 8.6024e-02
1099.97 3.1184e-01 5.9671e-01 9.1457e-02
1169.04 2.9514e-01 6.0723e-01 9.7627e-02
1242.44 2.8325e-01 6.1319e-01 1.0357e-01
1320.45 3.0230e-01 6.0477e-01 9.2934e-02
1403.37 3.2465e-01 5.9135e-01 8.4003e-02
1491.49 3.2678e-01 5.8941e-01 8.3811e-02
1585.14 3.2538e-01 5.9027e-01 8.4350e-02
1684.67 3.2915e-01 5.8692e-01 8.3933e-02
1790.45 2.9713e-01 6.0599e-01 9.6882e-02
1902.87 3.0160e-01 6.0223e-01 9.6170e-02
2022.36 2.8271e-01 6.1010e-01 1.0719e-01
2149.34 2.5425e-01 6.2234e-01 1.2341e-01
2284.30 2.3945e-01 6.2922e-01 1.3132e-01
2427.74 2.0474e-01 6.3617e-01 1.5909e-01
2580.18 1.7571e-01 6.3714e-01 1.8715e-01
2742.19 1.7553e-01 6.4402e-01 1.8044e-01
2914.37 1.5832e-01 6.4991e-01 1.9177e-01
3097.37 1.1719e-01 6.4257e-01 2.4025e-01
3291.85 1.2862e-01 6.7368e-01 1.9770e-01
3498.55 1.3027e-01 6.9161e-01 1.7811e-01
3718.23 1.6949e-01 6.9454e-01 1.3597e-01
3951.70 1.8843e-01 6.9135e-01 1.2022e-01
4199.83 1.4592e-01 7.0846e-01 1.4562e-01
4463.54 1.4154e-01 6.9123e-01 1.6723e-01
4743.81 1.5525e-01 6.8486e-01 1.5989e-01
5041.68 1.7317e-01 6.7667e-01 1.5016e-01
5358.25 1.7671e-01 6.7835e-01 1.4494e-01
5694.70 1.8902e-01 6.6524e-01 1.4573e-01
6052.28 1.8647e-01 6.6639e-01 1.4715e-01
6432.31 1.7771e-01 6.7151e-01 1.5078e-01
6836.20 1.9370e-01 6.6125e-01 1.4505e-01
7265.45 1.9385e-01 6.6838e-01 1.3777e-01
7721.65 2.0684e-01 6.5587e-01 1.3729e-01
8206.56 2.1485e-01 6.5931e-01 1.2584e-01
8717.73 2.2530e-01 6.5989e-01 1.1481e-01
9214.74 2.5633e-01 6.5165e-01 9.2022e-02
9629.11 2.9552e-01 6.2000e-01 8.4477e-02
9954.11 2.4806e-01 6.6042e-01 9.1516e-02
10245.64 2.8839e-01 6.3406e-01 7.7553e-02
10541.49 2.5850e-01 6.5968e-01 8.1814e-02
10839.94 2.9175e-01 6.3753e-01 7.0715e-02
11119.11 3.3514e-01 6.1781e-01 4.7058e-02
11355.83 3.8628e-01 5.7313e-01 4.0595e-02
11539.81 4.3628e-01 5.3373e-01 2.9995e-02
11677.16 5.1103e-01 4.5922e-01 2.9752e-02
11784.05 5.0909e-01 4.6195e-01 2.8958e-02
11875.85 5.0163e-01 4.6942e-01 2.8951e-02
11963.37 4.6398e-01 5.0361e-01 3.2413e-02
12055.39 3.8713e-01 5.6845e-01 4.4423e-02
12170.41 3.9334e-01 5.6191e-01 4.4756e-02
12360.89 3.9980e-01 5.6018e-01 4.0022e-02
12670.46 2.7955e-01 6.6910e-01 5.1355e-02
13075.34 2.5670e-01 6.8224e-01 6.1057e-02
13530.52 1.0723e-01 4.0885e-01 4.8392e-01
14012.75 1.1348e-01 7.7106e-01 1.1545e-01
14508.81 1.3108e-01 7.8966e-01 7.9264e-02
15002.30 5.3689e-02 8.6696e-01 7.9353e-02
15475.29 1.0511e-01 7.4619e-01 1.4870e-01
15923.68 5.9149e-02 8.6739e-01 7.3457e-02
16355.64 9.0126e-02 3.1599e-01 5.9389e-01
16776.27 5.4183e-02 8.3144e-01 1.1438e-01
17183.14 9.0189e-02 8.2039e-01 8.9420e-02
17580.45 1.7057e-01 7.2282e-01 1.0662e-01
17990.34 1.4983e-01 7.2454e-01 1.2563e-01
18458.06 1.7068e-01 6.8269e-01 1.4662e-01
19084.69 9.2182e-02 7.2410e-01 1.8371e-01
19999.79 1.0653e-01 6.5305e-01 2.4042e-01
21193.46 3.4848e-03 5.8164e-01 4.1488e-01
22528.72 6.7548e-03 4.2591e-01 5.6734e-01
23943.32 4.7425e-03 4.0509e-01 5.9017e-01
25446.74 2.4385e-03 3.3900e-01 6.5856e-01
27044.57 4.8620e-03 2.1941e-01 7.7573e-01
28744.18 2.2276e-03 1.5505e-01 8.4272e-01
30520.16 1.4244e-04 1.4907e-01 8.5079e-01
32243.50 3.3916e-05 1.2178e-01 8.7819e-01
33773.01 3.0798e-05 9.8920e-02 9.0105e-01
35108.48 2.8458e-05 7.1626e-02 9.2835e-01
36326.30 1.6494e-04 4.6051e-02 9.5378e-01
37486.70 8.7834e-05 3.3901e-02 9.6601e-01
38628.25 4.7952e-05 2.5193e-02 9.7476e-01
39768.62 1.7700e-07 2.0426e-03 9.9796e-01
40915.31 5.4893e-08 1.3726e-03 9.9863e-01
42074.51 3.8565e-07 2.4796e-03 9.9752e-01
43252.44 2.8244e-07 2.1218e-03 9.9788e-01
44454.05 1.3663e-07 1.4779e-03 9.9852e-01
45683.04 6.6375e-08 1.0339e-03 9.9897e-01
46941.68 2.8180e-07 1.9519e-03 9.9805e-01
48230.81 4.2258e-09 2.3796e-04 9.9976e-01
49550.29 2.1189e-09 1.7008e-04 9.9983e-01
50899.37 8.1645e-10 1.0747e-04 9.9989e-01
52276.86 6.7659e-10 9.7404e-05 9.9990e-01
53681.16 4.5507e-08 7.9726e-04 9.9920e-01
55110.21 2.4904e-08 5.8737e-04 9.9941e-01
56561.17 5.3169e-10 9.2820e-05 9.9991e-01
58030.00 6.8336e-11 3.5295e-05 9.9996e-01
59510.42 3.2452e-11 2.7296e-05 9.9997e-01
60993.45 6.7836e-11 2.6188e-05 9.9997e-01
62466.44 2.8624e-10 6.4936e-05 9.9994e-01
63912.69 8.2268e-10 1.0412e-04 9.9990e-01
65311.62 5.0221e-10 7.9843e-05 9.9992e-01
66639.26 1.6367e-09 1.4306e-04 9.9986e-01
67870.77 1.1886e-09 1.2133e-04 9.9988e-01
68864.47 9.0454e-10 1.0561e-04 9.9989e-01
69459.55 1.3666e-10 4.3745e-05 9.9996e-01
69744.99 8.9341e-12 1.1505e-05 9.9999e-01
69888.26 8.7666e-12 1.1426e-05 9.9999e-01
69959.62 8.6047e-12 1.1292e-05 9.9999e-01
69991.15 8.5062e-12 1.1230e-05 9.9999e-01
69999.53 8.4076e-12 1.1221e-05 9.9999e-01
#TIME: 352.47
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 3.0195e-01 6.0497e-01 9.3075e-02
857.79 1.8445e-01 3.5657e-01 4.5899e-01
878.44 2.9376e-01 6.0601e-01 1.0023e-01
917.72 3.1807e-01 5.9655e-01 8.5380e-02
973.04 3.2331e-01 5.9077e-01 8.5919e-02
1034.98 2.9314e-01 6.0964e-01 9.7216e-02
1099.97 3.1977e-01 5.9251e-01 8.7725e-02
1169.04 3.0405e-01 6.0479e-01 9.1166e-02
1242.44 2.7668e-01 6.2176e-01 1.0156e-01
1320.45 3.0965e-01 6.0136e-01 8.8996e-02
1403.37 3.0311e-01 6.0297e-01 9.3917e-02
1491.49 3.1602e-01 5.9670e-01 8.7281e-02
1585.14 3.2924e-01 5.8767e-01 8.3089e-02
1684.67 3.2264e-01 5.9177e-01 8.5595e-02
1790.45 3.1752e-01 5.9402e-01 8.8460e-02
1902.87 2.9523e-01 6.0575e-01 9.9020e-02
2022.36 2.7978e-01 6.1182e-01 1.0840e-01
2149.34 2.6430e-01 6.1859e-01 1.1711e-01
2284.30 2.3084e-01 6.3002e-01 1.3914e-01
2427.74 2.0755e-01 6.3484e-01 1.5761e-01
2580.18 1.8265e-01 6.3660e-01 1.8075e-01
2742.19 1.5339e-01 6.3522e-01 2.1139e-01
2914.37 1.6371e-01 6.4888e-01 1.8741e-01
3097.37 1.4393e-01 6.4439e-01 2.1168e-01
3291.85 1.2800e-01 6.7680e-01 1.9520e-01
3498.55 1.2838e-01 6.9319e-01 1.7842e-01
3718.23 1.7224e-01 6.9377e-01 1.3399e-01
3951.70 1.9205e-01 6.9003e-01 1.1792e-01
4199.83 1.5284e-01 7.0051e-01 1.4665e-01
4463.54 1.3397e-01 6.9957e-01 1.6646e-01
4743.81 1.4944e-01 6.9297e-01 1.5759e-01
5041.68 1.6847e-01 6.8030e-01 1.5123e-01
5358.25 1.8623e-01 6.7054e-01 1.4323e-01
5694.70 1.8331e-01 6.6752e-01 1.4917e-01
6052.28 1.8988e-01 6.6239e-01 1.4773e-01
6432.31 1.9009e-01 6.6423e-01 1.4568e-01
6836.20 1.9459e-01 6.6419e-01 1.4122e-01
7265.45 2.0101e-01 6.6039e-01 1.3860e-01
7721.65 1.9974e-01 6.6700e-01 1.3326e-01
8206.56 2.2057e-01 6.5638e-01 1.2305e-01
8717.73 2.3791e-01 6.5136e-01 1.1073e-01
9214.74 2.6079e-01 6.4705e-01 9.2169e-02
9629.11 2.8128e-01 6.4129e-01 7.7422e-02
9954.11 3.0848e-01 6.2245e-01 6.9065e-02
10245.64 2.7763e-01 6.4249e-01 7.9887e-02
10541.49 3.0364e-01 6.2432e-01 7.2042e-02
10839.94 2.8632e-01 6.4395e-01 6.9725e-02
11119.11 3.4642e-01 5.9780e-01 5.5775e-02
11355.83 4.0424e-01 5.4961e-01 4.6145e-02
11539.81 4.0506e-01 5.5445e-01 4.0488e-02
11677.16 5.0473e-01 4.6552e-01 2.9751e-02
11784.05 5.3927e-01 4.4027e-01 2.0460e-02
11875.85 4.9679e-01 4.7465e-01 2.8557e-02
11963.37 5.0101e-01 4.6798e-01 3.1009e-02
12055.39 4.7061e-01 4.9151e-01 3.7885e-02
12170.41 4.1292e-01 5.4530e-01 4.1772e-02
12360.89 3.4165e-01 6.1519e-01 4.3165e-02
12670.46 2.4413e-01 5.8669e-01 1.6918e-01
13075.34 1.7340e-01 7.5176e-01 7.4843e-02
13530.52 1.8746e-01 7.3434e-01 7.8204e-02
14012.75 2.0688e-01 7.1922e-01 7.3902e-02
14508.81 8.2283e-02 6.3968e-01 2.7804e-01
15002.30 7.6123e-02 7.9837e-01 1.2550e-01
15475.29 1.9595e-01 7.2416e-01 7.9891e-02
15923.68 9.1569e-02 3.7614e-01 5.3229e-01
16355.64 2.4221e-02 7.8885e-01 1.8693e-01
16776.27 5.8991e-02 5.0426e-01 4.3675e-01
17183.14 1.2709e-01 6.3897e-01 2.3394e-01
17580.45 1.1201e-01 4.4247e-01 4.4552e-01
17990.34 1.2808e-01 7.5345e-01 1.1847e-01
18458.06 1.8227e-01 6.7105e-01 1.4668e-01
19084.69 1.1662e-01 7.0414e-01 1.7925e-01
19999.79 1.3082e-02 7.4475e-01 2.4217e-01
21193.46 6.3338e-02 5.5129e-01 3.8538e-01
22528.72 6.0162e-03 5.3414e-01 4.5985e-01
23943.32 3.2779e-03 4.3542e-01 5.6130e-01
25446.74 2.5605e-03 3.6724e-01 6.3020e-01
27044.57 5.8429e-03 2.3831e-01 7.5585e-01
28744.18 2.6263e-03 1.6784e-01 8.2953e-01
30520.16 1.1868e-03 1.1659e-01 8.8222e-01
32243.50 2.9257e-04 1.1150e-01 8.8821e-01
33773.01 2.4983e-05 1.0716e-01 8.9281e-01
35108.48 1.5635e-05 8.0826e-02 9.1916e-01
36326.30 1.0061e-05 5.5892e-02 9.4410e-01
37486.70 7.3360e-06 3.9721e-02 9.6027e-01
38628.25 9.6517e-07 3.9651e-03 9.9603e-01
39768.62 9.8829e-07 3.9877e-03 9.9601e-01
40915.31 1.0646e-06 1.7747e-03 9.9822e-01
42074.51 2.9687e-08 9.1683e-04 9.9908e-01
43252.44 2.8851e-08 7.7471e-04 9.9923e-01
44454.05 1.0666e-07 1.3124e-03 9.9869e-01
45683.04 6.5043e-08 1.0266e-03 9.9897e-01
46941.68 5.7571e-08 9.6329e-04 9.9904e-01
48230.81 2.2329e-08 6.0301e-04 9.9940e-01
49550.29 1.0405e-08 4.1357e-04 9.9959e-01
50899.37 1.5670e-09 1.4786e-04 9.9985e-01
52276.86 5.3100e-10 8.6557e-05 9.9991e-01
53681.16 2.0382e-10 5.4289e-05 9.9995e-01
55110.21 2.5723e-10 6.1700e-05 9.9994e-01
56561.17 1.4848e-08 4.4965e-04 9.9955e-01
58030.00 8.9146e-09 3.4723e-04 9.9965e-01
59510.42 1.3653e-10 4.6456e-05 9.9995e-01
60993.45 2.7234e-11 2.1615e-05 9.9998e-01
62466.44 1.0659e-11 1.5396e-05 9.9998e-01
63912.69 4.1227e-11 2.2629e-05 9.9998e-01
65311.62 3.2832e-10 6.8589e-05 9.9993e-01
66639.26 1.9695e-09 1.5581e-04 9.9984e-01
67870.77 1.4117e-09 1.3173e-04 9.9987e-01
68864.47 1.0848e-09 1.1558e-04 9.9988e-01
69459.55 8.9592e-10 1.0565e-04 9.9989e-01
69744.99 9.1949e-10 1.0649e-04 9.9989e-01
69888.26 9.3074e-10 1.0739e-04 9.9989e-01
69959.62 9.1515e-10 1.0622e-04 9.9989e-01
69991.15 9.0481e-10 1.0563e-04 9.9989e-01
69999.53 8.9495e-10 1.0563e-04 9.9989e-01
#TIME: 357.54
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 3.1046e-01 5.9988e-01 8.9660e-02
857.79 2.3449e-01 6.5348e-01 1.1204e-01
878.44 2.9585e-01 6.0580e-01 9.8356e-02
917.72 3.2358e-01 5.9260e-01 8.3822e-02
973.04 3.3398e-01 5.8480e-01 8.1224e-02
1034.98 2.9604e-01 6.0756e-01 9.6400e-02
1099.97 2.8640e-01 6.1631e-01 9.7286e-02
1169.04 3.1508e-01 5.9965e-01 8.5270e-02
1242.44 3.0326e-01 6.0351e-01 9.3227e-02
1320.45 2.9503e-01 6.0774e-01 9.7230e-02
1403.37 3.2508e-01 5.9188e-01 8.3044e-02
1491.49 3.2390e-01 5.9120e-01 8.4899e-02
1585.14 3.3142e-01 5.8863e-01 7.9950e-02
1684.67 3.3198e-01 5.8666e-01 8.1360e-02
1790.45 3.1526e-01 5.9562e-01 8.9120e-02
1902.87 3.0034e-01 6.0330e-01 9.6356e-02
2022.36 2.8549e-01 6.0957e-01 1.0494e-01
2149.34 2.6461e-01 6.1902e-01 1.1638e-01
2284.30 2.3956e-01 6.2778e-01 1.3266e-01
2427.74 2.1530e-01 6.3520e-01 1.4950e-01
2580.18 1.8882e-01 6.3887e-01 1.7231e-01
2742.19 1.7344e-01 6.3677e-01 1.8979e-01
2914.37 1.3237e-01 6.3646e-01 2.3117e-01
3097.37 1.4714e-01 6.4476e-01 2.0810e-01
3291.85 1.3291e-01 6.7286e-01 1.9423e-01
3498.55 1.3424e-01 6.9256e-01 1.7321e-01
3718.23 1.7482e-01 6.9264e-01 1.3254e-01
3951.70 1.9654e-01 6.8612e-01 1.1734e-01
4199.83 1.5819e-01 7.0164e-01 1.4016e-01
4463.54 1.4966e-01 6.9563e-01 1.5471e-01
4743.81 1.5992e-01 6.8811e-01 1.5196e-01
5041.68 1.7403e-01 6.7898e-01 1.4698e-01
5358.25 1.9294e-01 6.6435e-01 1.4271e-01
5694.70 1.9092e-01 6.6523e-01 1.4386e-01
6052.28 1.9167e-01 6.6744e-01 1.4089e-01
6432.31 1.9733e-01 6.6718e-01 1.3550e-01
6836.20 2.0341e-01 6.6051e-01 1.3608e-01
7265.45 2.2170e-01 6.4854e-01 1.2976e-01
7721.65 2.0209e-01 6.6454e-01 1.3337e-01
8206.56 2.1891e-01 6.5557e-01 1.2552e-01
8717.73 2.3425e-01 6.5306e-01 1.1269e-01
9214.74 2.7707e-01 6.3355e-01 8.9383e-02
9629.11 3.2207e-01 6.0851e-01 6.9421e-02
9954.11 3.3879e-01 5.9227e-01 6.8947e-02
10245.64 2.8949e-01 6.4614e-01 6.4364e-02
10541.49 3.2702e-01 6.0359e-01 6.9383e-02
10839.94 3.5310e-01 5.9551e-01 5.1391e-02
11119.11 3.7124e-01 5.7575e-01 5.3016e-02
11355.83 3.7168e-01 5.8738e-01 4.0934e-02
11539.81 4.5043e-01 5.2061e-01 2.8965e-02
11677.16 4.8282e-01 4.9503e-01 2.2147e-02
11784.05 5.5858e-01 4.1798e-01 2.3441e-02
11875.85 5.3798e-01 4.3654e-01 2.5478e-02
11963.37 5.2041e-01 4.5784e-01 2.1747e-02
12055.39 4.4140e-01 5.1894e-01 3.9665e-02
12170.41 4.4032e-01 5.2087e-01 3.8806e-02
12360.89 3.6320e-01 5.9533e-01 4.1466e-02
12670.46 3.0402e-01 6.4223e-01 5.3744e-02
13075.34 2.4131e-01 6.9524e-01 6.3451e-02
13530.52 1.0505e-01 4.6548e-01 4.2947e-01
14012.75 1.2626e-01 4.5084e-01 4.2289e-01
14508.81 2.1373e-01 7.1229e-01 7.3988e-02
15002.30 1.3131e-01 7.8675e-01 8.1939e-02
15475.29 1.3268e-01 7.1207e-01 1.5525e-01
15923.68 1.1142e-01 7.2029e-01 1.6829e-01
16355.64 7.3999e-02 8.4638e-01 7.9617e-02
16776.27 1.7236e-01 6.8839e-01 1.3925e-01
17183.14 1.4522e-01 7.5700e-01 9.7788e-02
17580.45 2.0471e-01 7.0392e-01 9.1369e-02
17990.34 2.5775e-01 6.2475e-01 1.1749e-01
18458.06 1.6645e-01 7.0144e-01 1.3211e-01
19084.69 1.6913e-01 6.6481e-01 1.6606e-01
19999.79 2.5398e-02 7.3294e-01 2.4167e-01
21193.46 1.6184e-02 6.5103e-01 3.3279e-01
22528.72 5.3243e-03 2.8086e-01 7.1381e-01
23943.32 2.1384e-03 4.5535e-01 5.4251e-01
25446.74 4.3038e-04 3.9013e-01 6.0944e-01
27044.57 3.4335e-03 2.3721e-01 7.5935e-01
28744.18 6.1441e-04 2.4184e-01 7.5755e-01
30520.16 1.2481e-03 1.1978e-01 8.7897e-01
32243.50 9.8608e-04 1.0842e-01 8.9059e-01
33773.01 7.0833e-04 9.3173e-02 9.0612e-01
35108.48 3.6099e-05 7.6927e-02 9.2304e-01
36326.30 9.7079e-07 5.9262e-03 9.9407e-01
37486.70 7.0090e-07 4.8017e-03 9.9520e-01
38628.25 2.2202e-07 2.9541e-03 9.9705e-01
39768.62 2.2784e-07 2.6337e-03 9.9737e-01
40915.31 2.1864e-06 2.8666e-03 9.9713e-01
42074.51 3.5942e-07 2.4121e-03 9.9759e-01
43252.44 8.5779e-08 1.1723e-03 9.9883e-01
44454.05 9.0218e-09 4.4985e-04 9.9955e-01
45683.04 1.4332e-08 4.7782e-04 9.9952e-01
46941.68 1.2202e-08 4.4922e-04 9.9955e-01
48230.81 1.9882e-08 5.7045e-04 9.9943e-01
49550.29 1.6453e-08 5.1766e-04 9.9948e-01
50899.37 6.8017e-09 3.3524e-04 9.9966e-01
52276.86 3.7460e-09 2.4862e-04 9.9975e-01
53681.16 6.4579e-10 9.5148e-05 9.9990e-01
55110.21 1.3882e-10 4.4166e-05 9.9996e-01
56561.17 5.9555e-11 2.9161e-05 9.9997e-01
58030.00 1.1344e-10 4.0299e-05 9.9996e-01
59510.42 5.3215e-09 2.6540e-04 9.9973e-01
60993.45 1.7719e-09 1.5611e-04 9.9984e-01
62466.44 1.1226e-10 4.1597e-05 9.9996e-01
63912.69 3.3538e-11 2.2752e-05 9.9998e-01
65311.62 1.0085e-11 1.4804e-05 9.9999e-01
66639.26 9.1760e-12 1.2147e-05 9.9999e-01
67870.77 6.0504e-11 2.9613e-05 9.9997e-01
68864.47 1.3372e-09 1.2825e-04 9.9987e-01
69459.55 1.1043e-09 1.1726e-04 9.9988e-01
69744.99 1.1325e-09 1.1808e-04 9.9988e-01
69888.26 1.1468e-09 1.1919e-04 9.9988e-01
69959.62 1.1265e-09 1.1783e-04 9.9988e-01
69991.15 1.1140e-09 1.1718e-04 9.9988e-01
69999.53 1.1012e-09 1.1713e-04 9.9988e-01
#TIME: 362.68
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 3.0968e-01 6.0348e-01 8.6835e-02
857.79 3.4524e-01 5.7772e-01 7.7042e-02
878.44 3.0134e-01 6.0474e-01 9.3927e-02
917.72 3.3190e-01 5.5454e-01 1.1357e-01
973.04 3.4017e-01 5.8089e-01 7.8946e-02
1034.98 3.1834e-01 5.9780e-01 8.3862e-02
1099.97 3.2982e-01 5.8836e-01 8.1820e-02
1169.04 3.1537e-01 5.9594e-01 8.8690e-02
1242.44 3.3876e-01 5.8281e-01 7.8430e-02
1320.45 2.9908e-01 6.0952e-01 9.1408e-02
1403.37 3.1678e-01 5.9835e-01 8.4864e-02
1491.49 3.3704e-01 5.8607e-01 7.6891e-02
1585.14 3.3560e-01 5.8345e-01 8.0954e-02
