#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7 s8
6.313735e+04 1.569162e-19 3.385679e-06 9.971520e-01 2.844589e-03 2.025223e-14 3.926769e-41 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 4.858697e-20 1.721242e-06 9.935273e-01 6.471000e-03 1.252803e-13 9.270742e-40 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 1.613239e-20 9.067001e-07 9.858683e-01 1.413078e-02 7.050452e-13 1.911987e-38 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 3.822936e-21 3.762574e-07 9.577461e-01 4.225351e-02 8.712270e-12 1.770623e-36 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 2.100101e-22 5.579979e-08 7.169428e-01 2.830571e-01 9.638146e-10 1.136287e-32 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.392358e-22 4.224834e-08 6.612784e-01 3.387215e-01 1.598090e-09 3.005143e-32 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.031530e-22 3.413780e-08 6.189178e-01 3.810821e-01 2.269365e-09 5.955625e-32 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 8.795180e-23 3.060241e-08 5.943775e-01 4.056225e-01 2.722891e-09 8.473895e-32 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 7.396694e-23 2.702479e-08 5.702479e-01 4.297521e-01 3.289256e-09 1.231405e-31 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 8.007013e-24 5.312682e-09 2.811221e-01 7.188778e-01 2.571595e-08 8.649912e-30 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 5.381773e-24 3.947044e-09 2.426108e-01 7.573891e-01 3.485222e-08 1.687192e-29 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.740360e+01 
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7 s8
4.242332e+02 5.023812e-20 5.309480e-11 1.487442e-04 4.117556e-01 5.880816e-01 1.408638e-05 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 4.809162e-19 2.624940e-10 3.859922e-04 5.666384e-01 4.329699e-01 5.714815e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 1.991915e-19 1.394969e-10 2.639130e-04 5.001779e-01 4.995496e-01 8.608590e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 1.161178e-19 9.420877e-11 2.074054e-04 4.593591e-01 5.404224e-01 1.110057e-05 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 4.980661e-20 5.073410e-11 1.419071e-04 3.988239e-01 6.010183e-01 1.595295e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 5.189735e-20 5.189735e-11 1.433528e-04 4.001177e-01 5.997229e-01 1.605915e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 4.822149e-20 4.867555e-11 1.362189e-04 3.914023e-01 6.084444e-01 1.716358e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 4.440762e-20 4.513412e-11 1.289546e-04 3.823233e-01 6.175293e-01 1.852588e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 4.209923e-20 4.280088e-11 1.236665e-04 3.745077e-01 6.253489e-01 1.973401e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 4.581145e-20 4.508428e-11 1.272540e-04 3.766719e-01 6.231811e-01 1.970619e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 5.062797e-20 4.782119e-11 1.308066e-04 3.802393e-01 6.196101e-01 1.980634e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 5.166653e-20 4.753320e-11 1.285463e-04 3.757190e-01 6.241316e-01 2.083194e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 4.963812e-20 4.573799e-11 1.244499e-04 3.687403e-01 6.311133e-01 2.191169e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 4.809803e-20 4.401699e-11 1.209738e-04 3.643790e-01 6.354770e-01 2.297045e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 4.449027e-20 4.121204e-11 1.154405e-04 3.559221e-01 6.439381e-01 2.435257e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 4.030459e-20 3.856065e-11 1.110314e-04 3.507275e-01 6.491365e-01 2.499660e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 4.126171e-20 3.956179e-11 1.137401e-04 3.554379e-01 6.444244e-01 2.395342e-05 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 4.479161e-20 4.344541e-11 1.223815e-04 3.695920e-01 6.302645e-01 2.117199e-05 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 5.905129e-20 5.632873e-11 1.492711e-04 4.055669e-01 5.942681e-01 1.577204e-05 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 9.579169e-20 8.869601e-11 2.093226e-04 4.711532e-01 5.286282e-01 9.295341e-06 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.070957e-19 1.796937e-10 3.509561e-04 5.796573e-01 4.199880e-01 3.757233e-06 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 5.807286e-19 4.599059e-10 6.781663e-04 7.171413e-01 2.821795e-01 9.782743e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.102167e-18 1.450266e-09 1.470368e-03 8.529286e-01 1.456009e-01 1.392829e-07 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 9.554957e-18 5.514942e-09 3.462870e-03 9.405327e-01 5.600445e-02 1.051687e-08 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 4.148936e-17 2.074468e-08 7.978723e-03 9.734042e-01 1.861702e-02 5.780142e-10 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.352181e-16 9.362604e-08 2.013959e-02 9.746947e-01 5.165575e-03 2.198444e-11 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 3.981451e-15 9.094243e-07 7.451623e-02 9.246539e-01 8.289251e-04 2.589031e-13 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 7.488936e-14 9.807930e-06 2.784455e-01 7.214647e-01 8.004268e-05 1.072223e-15 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 1.538402e-13 2.344231e-05 4.688463e-01 5.311149e-01 1.538402e-05 1.929107e-17 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 5.363707e-13 6.734971e-05 7.171834e-01 2.827474e-01 1.832397e-06 2.050829e-19 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.183576e-12 1.934671e-04 9.017152e-01 9.809123e-02 1.066898e-07 7.467152e-22 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 9.515438e-12 5.493902e-04 9.757170e-01 2.373366e-02 3.307329e-09 9.515438e-25 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 4.969445e-11 1.712444e-03 9.938889e-01 4.398630e-03 5.987957e-11 4.734403e-28 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.884294e-10 5.674407e-03 9.936098e-01 7.157758e-04 8.252612e-13 1.459806e-31 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 1.792586e-09 1.953301e-02 9.803591e-01 1.079260e-04 9.717052e-15 3.412095e-35 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.079323e-08 6.564540e-02 9.343394e-01 1.516959e-05 1.012201e-16 6.403447e-39 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 5.913807e-08 2.020799e-01 7.979182e-01 1.842493e-06 8.484382e-19 8.632970e-43 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 2.850240e-07 5.152977e-01 4.847019e-01 1.260869e-07 2.979065e-21 3.043477e-47 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 9.820791e-07 8.468017e-01 1.531973e-01 3.267741e-09 2.547432e-24 1.328179e-52 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 2.754600e-06 9.757490e-01 2.424824e-02 2.618809e-11 3.491746e-28 3.433550e-59 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 7.525728e-06 9.973857e-01 2.606803e-03 9.157814e-14 1.144727e-32 8.092425e-67 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.936808e-05 9.997392e-01 2.414296e-04 2.115866e-16 1.629426e-37 3.969114e-75 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 5.150004e-05 9.999278e-01 2.071279e-05 4.135040e-19 1.725439e-42 1.210439e-83 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.480127e-04 9.998501e-01 1.855617e-06 9.823855e-22 2.951523e-47 1.012949e-91 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 3.929883e-04 9.996068e-01 1.924957e-07 3.341543e-24 9.596225e-52 2.467601e-99 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 9.734105e-04 9.990266e-01 2.083440e-08 1.221032e-26 3.415475e-56 6.429633e-107 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 2.096226e-03 9.979038e-01 2.874465e-09 7.983230e-29 3.313794e-60 8.673604e-114 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 5.249008e-03 9.947510e-01 3.674305e-10 4.775317e-31 3.149405e-64 1.395468e-120 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.187938e-02 9.881206e-01 6.043253e-11 5.531526e-33 1.017362e-67 1.876333e-126 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.849755e-02 9.815025e-01 2.164339e-11 4.265761e-34 9.815025e-70 7.323518e-130 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 2.276513e-02 9.772349e-01 1.203498e-11 9.661299e-35 6.385341e-71 6.676846e-132 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 2.295961e-02 9.770404e-01 9.502262e-12 4.927099e-35 1.692643e-71 5.966147e-133 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 2.248093e-02 9.775191e-01 8.169410e-12 3.131273e-35 6.744279e-72 1.049779e-133 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 2.215081e-02 9.778492e-01 7.230575e-12 2.166877e-35 3.213589e-72 2.662688e-134 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 2.242222e-02 9.775778e-01 6.180981e-12 1.396540e-35 1.368092e-72 5.612021e-135 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 2.290162e-02 9.770984e-01 5.431435e-12 9.798981e-36 6.943278e-73 1.663027e-135 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 2.907712e-02 9.709229e-01 3.565107e-12 3.666245e-36 1.254109e-73 1.046776e-136 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 3.801990e-02 9.619801e-01 1.964787e-12 8.599132e-37 9.339117e-75 1.352386e-138 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 2.375712e-02 9.762429e-01 2.595790e-12 1.218893e-36 1.162463e-74 9.649568e-139 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 2.355148e-02 9.764485e-01 1.573572e-12 2.886619e-37 6.596499e-76 4.866611e-141 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 2.667893e-02 9.733211e-01 7.690892e-13 4.103036e-38 1.584177e-77 6.274149e-144 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 3.196167e-02 9.680383e-01 3.347116e-13 4.430006e-39 2.323292e-79 3.576820e-147 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 3.797182e-02 9.620282e-01 1.561881e-13 5.885349e-40 5.036500e-81 4.091449e-150 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.836058e-02 9.516394e-01 7.258413e-14 8.192750e-41 1.306341e-82 7.327623e-153 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 6.432749e-02 9.356725e-01 3.017012e-14 8.811802e-42 2.153110e-84 6.246677e-156 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 8.326143e-02 9.167386e-01 1.287748e-14 1.013805e-42 3.947368e-86 6.255393e-159 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 9.878683e-02 9.012132e-01 7.452340e-15 2.537262e-43 3.095321e-87 7.833622e-161 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 1.340320e-01 8.659680e-01 2.984004e-15 2.680640e-44 5.239934e-89 7.611693e-164 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 1.793893e-01 8.206107e-01 1.135496e-15 2.471374e-45 6.832061e-91 4.599237e-167 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 2.029795e-01 7.970205e-01 6.648045e-16 6.443203e-46 5.716946e-92 6.256983e-169 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 2.522094e-01 7.477906e-01 2.620666e-16 6.356220e-47 8.089735e-94 4.044867e-172 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 2.929936e-01 7.070064e-01 1.082803e-16 6.687898e-48 1.210191e-95 2.573248e-175 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 2.733051e-01 7.266949e-01 4.851695e-17 5.783898e-49 8.389831e-98 2.330508e-179 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 2.330239e-01 7.669761e-01 3.566194e-17 1.797753e-49 6.497313e-99 1.470445e-181 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 2.194656e-01 7.805344e-01 1.917939e-17 2.738550e-50 1.431298e-100 1.164122e-184 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 2.061657e-01 7.938343e-01 1.026975e-17 4.084778e-51 2.986513e-102 8.285164e-188 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 2.386968e-01 7.613032e-01 2.566489e-18 9.707447e-53 2.280585e-105 2.174202e-193 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 2.236842e-01 7.763158e-01 1.467105e-18 1.710526e-53 6.578947e-107 2.782895e-196 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 2.631579e-01 7.368421e-01 2.255639e-19 1.054135e-55 3.624060e-111 6.060150e-204 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.437500e-01 6.562500e-01 2.062500e-20 1.893750e-58 2.140625e-116 2.975000e-213 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.137000e-01 7.863000e-01 1.341052e-19 1.635311e-56 6.512301e-113 2.344428e-207 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 3.158621e-01 6.841379e-01 1.193103e-20 3.220690e-59 5.434483e-118 2.765517e-216 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 3.244963e-01 6.755037e-01 5.832450e-21 4.358431e-60 1.092259e-119 2.258749e-219 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 2.350937e-01 7.649063e-01 1.652470e-20 4.667802e-59 6.848382e-118 2.078365e-216 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.621030e-01 8.378970e-01 4.627601e-20 5.038335e-58 4.463308e-116 2.064622e-213 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 1.053763e-01 8.946237e-01 1.346237e-19 6.279570e-57 3.862366e-114 3.341935e-210 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 6.252063e-02 9.374794e-01 4.542154e-19 1.155344e-55 6.866046e-112 1.855153e-206 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.209578e-02 9.679042e-01 1.961968e-18 3.944059e-54 3.672402e-109 6.429218e-202 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 1.361785e-02 9.863822e-01 1.111010e-17 2.598942e-52 6.216183e-106 1.436258e-196 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 4.701296e-03 9.952987e-01 8.439399e-17 3.417039e-50 3.439972e-102 2.128196e-190 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 1.423576e-03 9.985764e-01 7.808937e-16 7.152433e-48 4.249997e-98 1.133332e-183 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 4.097279e-04 9.995903e-01 8.017547e-15 1.915881e-45 8.277857e-94 1.296344e-176 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 1.218601e-04 9.998781e-01 8.202125e-14 5.358722e-43 1.804468e-89 1.960699e-169 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.745443e-05 9.999625e-01 8.562695e-13 1.625381e-40 4.770139e-85 4.357905e-162 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 9.592828e-06 9.999904e-01 1.256625e-11 1.118573e-37 5.327383e-80 1.042468e-153 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 9.148933e-08 9.999997e-01 2.255318e-07 3.297871e-27 3.297871e-61 3.085105e-122 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 2.021488e-10 9.311580e-01 6.884202e-02 1.165937e-13 7.481098e-37 2.049343e-81 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 9.982068e-11 8.487747e-01 1.512253e-01 7.710699e-13 1.906754e-35 3.317394e-79 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 4.028394e-11 6.752440e-01 3.247560e-01 5.989352e-12 7.249335e-34 1.162378e-76 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 1.166227e-11 4.036939e-01 5.963061e-01 4.749340e-11 3.614776e-32 7.889182e-74 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 2.238661e-12 1.668289e-01 8.331711e-01 3.367724e-10 2.024528e-30 8.506911e-71 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 2.607573e-13 4.475043e-02 9.552496e-01 2.851406e-09 2.254733e-28 4.216867e-67 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 5.143014e-16 6.648286e-04 9.993336e-01 1.563811e-06 5.561145e-22 3.934615e-55 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 3.460943e-19 5.300325e-06 9.983489e-01 1.645763e-03 6.111106e-15 4.955441e-42 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 1.056344e-19 2.679507e-06 9.962271e-01 3.770204e-03 3.795969e-14 1.185167e-40 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 3.280516e-20 1.372957e-06 9.914450e-01 8.553643e-03 2.320662e-13 2.733764e-39 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 1.023464e-20 6.906302e-07 9.801957e-01 1.980361e-02 1.501081e-12 7.305703e-38 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 1.693204e-21 2.202287e-07 9.194885e-01 8.051131e-02 4.036779e-11 3.072437e-35 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.218868e-22 3.849056e-08 6.415094e-01 3.584906e-01 1.883019e-09 4.113207e-32 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 7.786885e-23 2.811475e-08 5.778688e-01 4.221311e-01 3.114754e-09 1.106557e-31 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 5.608696e-23 2.221739e-08 5.304348e-01 4.695652e-01 4.434782e-09 2.239130e-31 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 4.687500e-23 1.959821e-08 5.044643e-01 4.955357e-01 5.267857e-09 3.183036e-31 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 3.907407e-23 1.717593e-08 4.768518e-01 5.231481e-01 6.435185e-09 4.675926e-31 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 3.437704e-24 2.811481e-09 2.041748e-01 7.958251e-01 4.853229e-08 3.509458e-29 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 2.291810e-24 2.064694e-09 1.741225e-01 8.258774e-01 6.483138e-08 6.682725e-29 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.804802e+01 
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7 s8
4.242332e+02 1.362210e-19 1.395167e-10 3.097929e-04 5.635594e-01 4.361269e-01 3.910861e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 1.286895e-18 6.704832e-10 7.624043e-04 7.137402e-01 2.854961e-01 1.335559e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 5.582897e-19 3.738297e-10 5.470678e-04 6.585855e-01 3.408653e-01 2.062025e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 3.380720e-19 2.623113e-10 4.447887e-04 6.231929e-01 3.763596e-01 2.671990e-06 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 1.467995e-19 1.447319e-10 3.122073e-04 5.613529e-01 4.383308e-01 4.093844e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 1.465672e-19 1.415132e-10 3.062749e-04 5.559446e-01 4.437448e-01 4.316151e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 1.418008e-19 1.377494e-10 2.998074e-04 5.520103e-01 4.476854e-01 4.466726e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 1.377499e-19 1.347113e-10 2.957571e-04 5.489739e-01 4.507258e-01 4.578159e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 1.330335e-19 1.300989e-10 2.875871e-04 5.428940e-01 4.568135e-01 4.842028e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 1.499947e-19 1.402653e-10 3.008002e-04 5.497104e-01 4.499842e-01 4.653890e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 1.663193e-19 1.498053e-10 3.102268e-04 5.538079e-01 4.458773e-01 4.606219e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 1.815916e-19 1.585470e-10 3.198593e-04 5.576798e-01 4.419958e-01 4.525963e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 1.801010e-19 1.562991e-10 3.157718e-04 5.553775e-01 4.443020e-01 4.681039e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 1.856075e-19 1.598830e-10 3.197660e-04 5.568226e-01 4.428531e-01 4.591344e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 1.813553e-19 1.572793e-10 3.166521e-04 5.547955e-01 4.448832e-01 4.684358e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 1.722995e-19 1.530831e-10 3.130755e-04 5.548993e-01 4.447831e-01 4.598971e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 1.878674e-19 1.670124e-10 3.343696e-04 5.687730e-01 4.308886e-01 4.050353e-06 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.225927e-19 1.966463e-10 3.782710e-04 5.967668e-01 4.028517e-01 3.168190e-06 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 3.101266e-19 2.661221e-10 4.683330e-04 6.422554e-01 3.572742e-01 2.084973e-06 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 5.052235e-19 4.141566e-10 6.382605e-04 7.071546e-01 2.922061e-01 1.076966e-06 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 1.031432e-18 7.838881e-10 9.842806e-04 7.897820e-01 2.092333e-01 3.872290e-07 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.728850e-18 1.856833e-09 1.735358e-03 8.763557e-01 1.219089e-01 8.373101e-08 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 9.147024e-18 5.373077e-09 3.422138e-03 9.402885e-01 5.628938e-02 1.055426e-08 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 3.907274e-17 1.915517e-08 7.552474e-03 9.720534e-01 2.039406e-02 7.528649e-10 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 1.677626e-16 7.031373e-08 1.699414e-02 9.764696e-01 6.536206e-03 3.961337e-11 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 9.591994e-16 3.185912e-07 4.247883e-02 9.557737e-01 1.747113e-03 1.394265e-12 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 1.660194e-14 3.114379e-06 1.539012e-01 8.458509e-01 2.447878e-04 1.308766e-14 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.715352e-13 2.919235e-05 4.800520e-01 5.199019e-01 1.686669e-05 3.280664e-17 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 5.067791e-13 6.253000e-05 6.961401e-01 3.037950e-01 2.315926e-06 3.487512e-19 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 1.568381e-12 1.568381e-04 8.774822e-01 1.223608e-01 1.825271e-07 2.014559e-21 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 6.031340e-12 4.126042e-04 9.652668e-01 3.432060e-02 7.797842e-09 4.567668e-24 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.794320e-11 1.190037e-03 9.914933e-01 7.316705e-03 1.948670e-10 4.154712e-27 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 1.473122e-10 3.670320e-03 9.949814e-01 1.348281e-03 3.570448e-12 2.197199e-30 0.000000e+00 0.000000e+00 0.000000e+00 
