#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
2.7422e+03 1.5606e-09 1.0000e+00 1.1001e-09 9.0161e-29 0.0000e+00 0.0000e+00
2.9144e+03 1.7434e-09 1.0000e+00 1.4493e-10 5.9626e-31 0.0000e+00 0.0000e+00
3.0973e+03 2.0516e-09 1.0000e+00 8.6908e-12 5.5964e-34 0.0000e+00 0.0000e+00
3.2918e+03 2.5135e-09 1.0000e+00 3.6030e-13 2.1052e-37 0.0000e+00 0.0000e+00
3.4986e+03 3.3328e-09 1.0000e+00 1.7386e-14 1.1980e-40 0.0000e+00 0.0000e+00
3.7182e+03 4.8167e-09 1.0000e+00 1.2596e-15 1.9758e-43 0.0000e+00 0.0000e+00
3.9517e+03 6.4041e-09 1.0000e+00 9.1138e-17 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 5.8931e-09 1.0000e+00 9.3964e-18 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 6.6917e-09 1.0000e+00 1.0359e-18 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 9.5209e-09 1.0000e+00 9.1531e-20 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 1.3980e-08 1.0000e+00 6.7619e-21 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 1.9663e-08 1.0000e+00 5.3142e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 2.7149e-08 1.0000e+00 3.8357e-23 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 3.6442e-08 1.0000e+00 3.0915e-24 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 4.6818e-08 1.0000e+00 2.7258e-25 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 6.0330e-08 1.0000e+00 1.9953e-26 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 8.0048e-08 1.0000e+00 1.3442e-27 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.1159e-07 1.0000e+00 6.9953e-29 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 1.6687e-07 1.0000e+00 2.0287e-30 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.4221e-07 1.0000e+00 4.5852e-32 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 3.4780e-07 1.0000e+00 8.1203e-34 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 4.4306e-07 1.0000e+00 2.1909e-35 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 4.8808e-07 1.0000e+00 1.3692e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 4.8844e-07 1.0000e+00 1.4922e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 4.7635e-07 1.0000e+00 2.5137e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 4.9179e-07 1.0000e+00 5.9085e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 5.3300e-07 1.0000e+00 1.6504e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 6.1351e-07 1.0000e+00 7.6876e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 8.0432e-07 1.0000e+00 3.1680e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0237e-06 1.0000e+00 1.2556e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.1765e-06 1.0000e+00 6.7178e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.2889e-06 1.0000e+00 3.0316e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.3223e-06 1.0000e+00 1.2551e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.1744e-06 1.0000e+00 5.5057e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0575e-06 1.0000e+00 2.9609e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0324e-06 1.0000e+00 7.2587e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0120e-06 1.0000e+00 1.0790e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0160e-06 1.0000e+00 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 9.4315e-07 1.0000e+00 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 8.2614e-07 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 6.7597e-07 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 5.4202e-07 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 4.8750e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.8825e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.0895e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.3265e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.7046e-07 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.2134e-07 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 8.4665e-08 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 6.2533e-08 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 4.5653e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 2.2929e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.1669e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 6.1391e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 3.6157e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.1530e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.2412e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.9218e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 9.7527e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 8.7755e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.3552e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 7.1793e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 5.2639e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 4.1800e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 2.7932e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.3121e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.3772e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0380e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 8.6495e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 6.3590e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 5.0009e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 4.0611e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 3.8326e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.9230e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.7852e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.6727e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.2156e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.2238e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 8.3072e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 7.4130e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 4.4242e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 3.5360e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.8124e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 5.1122e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 3.7959e-14 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 9.5562e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.3664e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.1778e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.1487e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.1155e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0546e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0615e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0672e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 4.2784e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 40.1265
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 8.6875e-12 9.9995e-01 5.2542e-05 3.3151e-18 3.7193e-41 0.0000e+00
8.5779e+02 1.1218e-09 1.0000e+00 2.8127e-08 2.5271e-25 0.0000e+00 0.0000e+00
8.7843e+02 1.1229e-09 1.0000e+00 2.7848e-08 2.4662e-25 0.0000e+00 0.0000e+00
9.1772e+02 1.1198e-09 1.0000e+00 2.8606e-08 2.6337e-25 0.0000e+00 0.0000e+00
9.7304e+02 1.1221e-09 1.0000e+00 2.7947e-08 2.4875e-25 0.0000e+00 0.0000e+00
1.0350e+03 1.1265e-09 1.0000e+00 2.7050e-08 2.2971e-25 0.0000e+00 0.0000e+00
1.1000e+03 1.1274e-09 1.0000e+00 2.6716e-08 2.2278e-25 0.0000e+00 0.0000e+00
1.1690e+03 1.1246e-09 1.0000e+00 2.6866e-08 2.2565e-25 0.0000e+00 0.0000e+00
1.2425e+03 1.1306e-09 1.0000e+00 2.7204e-08 2.3342e-25 0.0000e+00 0.0000e+00
1.3205e+03 1.1792e-09 1.0000e+00 2.5578e-08 2.0436e-25 0.0000e+00 0.0000e+00
1.4033e+03 1.2442e-09 1.0000e+00 2.3121e-08 1.6309e-25 0.0000e+00 0.0000e+00
1.4915e+03 1.2962e-09 1.0000e+00 2.1064e-08 1.3188e-25 0.0000e+00 0.0000e+00
1.5852e+03 1.3220e-09 1.0000e+00 1.9685e-08 1.1246e-25 0.0000e+00 0.0000e+00
1.6847e+03 1.3435e-09 1.0000e+00 1.7594e-08 8.5633e-26 0.0000e+00 0.0000e+00
1.7904e+03 1.3459e-09 1.0000e+00 1.6057e-08 6.8213e-26 0.0000e+00 0.0000e+00
1.9028e+03 1.3282e-09 1.0000e+00 1.4383e-08 5.1468e-26 0.0000e+00 0.0000e+00
2.0223e+03 1.3368e-09 1.0000e+00 1.1507e-08 2.9571e-26 0.0000e+00 0.0000e+00
2.1493e+03 1.3542e-09 1.0000e+00 8.4245e-09 1.3653e-26 0.0000e+00 0.0000e+00
2.2843e+03 1.3926e-09 1.0000e+00 5.5206e-09 4.8133e-27 0.0000e+00 0.0000e+00
2.4277e+03 1.4516e-09 1.0000e+00 2.8994e-09 9.8208e-28 0.0000e+00 0.0000e+00
2.5802e+03 1.5479e-09 1.0000e+00 1.0477e-09 7.9477e-29 0.0000e+00 0.0000e+00
2.7422e+03 1.6936e-09 1.0000e+00 2.1325e-10 1.5459e-30 0.0000e+00 0.0000e+00
2.9144e+03 1.9344e-09 1.0000e+00 2.0151e-11 4.4757e-33 0.0000e+00 0.0000e+00
3.0973e+03 2.4328e-09 1.0000e+00 9.3924e-13 2.2954e-36 0.0000e+00 0.0000e+00
3.2918e+03 3.0655e-09 1.0000e+00 4.2271e-14 1.0704e-39 0.0000e+00 0.0000e+00
3.4986e+03 3.8342e-09 1.0000e+00 2.9984e-15 1.5512e-42 0.0000e+00 0.0000e+00
3.7182e+03 5.3213e-09 1.0000e+00 2.6245e-16 4.2039e-45 0.0000e+00 0.0000e+00
3.9517e+03 7.1427e-09 1.0000e+00 2.0367e-17 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 6.7308e-09 1.0000e+00 2.1869e-18 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 8.1432e-09 1.0000e+00 1.7657e-19 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 1.1498e-08 1.0000e+00 1.7223e-20 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 1.6244e-08 1.0000e+00 1.6561e-21 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 2.2796e-08 1.0000e+00 1.2913e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 3.1192e-08 1.0000e+00 9.4601e-24 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 4.0899e-08 1.0000e+00 8.5639e-25 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 5.2017e-08 1.0000e+00 7.8725e-26 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 6.6884e-08 1.0000e+00 5.9163e-27 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 9.0061e-08 1.0000e+00 3.7266e-28 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.2961e-07 1.0000e+00 1.5947e-29 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 1.9242e-07 1.0000e+00 4.7753e-31 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.8146e-07 1.0000e+00 8.9020e-33 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 3.9789e-07 1.0000e+00 1.3290e-34 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 4.8918e-07 1.0000e+00 3.6698e-36 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 5.2938e-07 1.0000e+00 2.2258e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.1739e-07 1.0000e+00 3.0846e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 5.0124e-07 1.0000e+00 5.6458e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 5.1625e-07 1.0000e+00 1.4708e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 5.5809e-07 1.0000e+00 4.8544e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 6.5006e-07 1.0000e+00 2.2099e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 8.6762e-07 1.0000e+00 8.3620e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.1053e-06 1.0000e+00 3.5422e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.2688e-06 1.0000e+00 1.9820e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.3811e-06 1.0000e+00 9.6662e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.3958e-06 1.0000e+00 4.6775e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.2547e-06 1.0000e+00 1.8315e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.1702e-06 1.0000e+00 6.9925e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.1281e-06 1.0000e+00 1.9338e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.0918e-06 1.0000e+00 3.2230e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.1287e-06 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0388e-06 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 8.6317e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 7.1490e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 6.0547e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 5.0776e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 4.1742e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.3624e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.5621e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.8770e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.3444e-07 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 9.7949e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 7.3449e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 5.2697e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.0161e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.2252e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 6.9568e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 4.2231e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 3.3307e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.8543e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.7165e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.6065e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.2803e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 7.6124e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0109e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 5.0812e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 4.1181e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 3.1863e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.2802e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.3401e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 7.8955e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 5.7354e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 5.9842e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 5.1451e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 4.2137e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 4.0479e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.4866e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 2.2392e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.8267e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.6829e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.7985e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.2048e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 7.5114e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 3.3372e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 3.6910e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.9772e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.2217e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 8.7258e-14 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.4623e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.8463e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.3700e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.1558e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.2503e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.3539e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.5523e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.5619e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 6.3692e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 40.9616
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 9.0553e-12 9.9998e-01 2.2819e-05 4.2268e-19 9.2346e-43 0.0000e+00
8.5779e+02 1.1687e-09 1.0000e+00 1.2022e-08 3.0846e-26 0.0000e+00 0.0000e+00
8.7843e+02 1.1754e-09 1.0000e+00 1.1398e-08 2.7078e-26 0.0000e+00 0.0000e+00
9.1772e+02 1.1826e-09 1.0000e+00 1.0807e-08 2.3778e-26 0.0000e+00 0.0000e+00
9.7304e+02 1.1763e-09 1.0000e+00 1.1294e-08 2.6476e-26 0.0000e+00 0.0000e+00
1.0350e+03 1.1808e-09 1.0000e+00 1.0930e-08 2.4438e-26 0.0000e+00 0.0000e+00
1.1000e+03 1.1714e-09 1.0000e+00 1.1692e-08 2.8809e-26 0.0000e+00 0.0000e+00
1.1690e+03 1.1745e-09 1.0000e+00 1.1233e-08 2.6098e-26 0.0000e+00 0.0000e+00
1.2425e+03 1.1768e-09 1.0000e+00 1.1710e-08 2.8985e-26 0.0000e+00 0.0000e+00
1.3205e+03 1.2350e-09 1.0000e+00 1.0345e-08 2.1782e-26 0.0000e+00 0.0000e+00
1.4033e+03 1.3010e-09 1.0000e+00 9.4010e-09 1.7602e-26 0.0000e+00 0.0000e+00
1.4915e+03 1.3568e-09 1.0000e+00 8.3943e-09 1.3544e-26 0.0000e+00 0.0000e+00
1.5852e+03 1.3921e-09 1.0000e+00 7.3433e-09 9.8197e-27 0.0000e+00 0.0000e+00
1.6847e+03 1.4139e-09 1.0000e+00 6.5186e-09 7.3478e-27 0.0000e+00 0.0000e+00
1.7904e+03 1.4229e-09 1.0000e+00 5.6083e-09 5.0609e-27 0.0000e+00 0.0000e+00
1.9028e+03 1.4075e-09 1.0000e+00 4.8287e-09 3.4623e-27 0.0000e+00 0.0000e+00
2.0223e+03 1.4149e-09 1.0000e+00 3.8194e-09 1.9314e-27 0.0000e+00 0.0000e+00
2.1493e+03 1.4375e-09 1.0000e+00 2.6332e-09 7.6806e-28 0.0000e+00 0.0000e+00
2.2843e+03 1.4882e-09 1.0000e+00 1.5366e-09 2.0315e-28 0.0000e+00 0.0000e+00
