#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7 ca8 ca9
2.0223e+03 1.0552e-16 1.9333e-07 1.0000e+00 2.2966e-08 7.6514e-23 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 1.2625e-16 2.2355e-07 1.0000e+00 1.0923e-08 1.3528e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 1.6207e-16 2.7068e-07 1.0000e+00 4.4147e-09 1.6457e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 2.2175e-16 3.4333e-07 1.0000e+00 1.4544e-09 1.2461e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 3.2752e-16 4.6065e-07 1.0000e+00 3.7230e-10 5.2521e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 5.0819e-16 6.4351e-07 1.0000e+00 7.6843e-11 1.3384e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 8.0381e-16 9.1795e-07 1.0000e+00 1.3621e-11 2.3820e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 1.2840e-15 1.3354e-06 1.0000e+00 1.9913e-12 2.6833e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 1.7532e-15 1.8029e-06 1.0000e+00 2.9545e-13 3.0356e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 2.6247e-15 2.5160e-06 1.0000e+00 4.8180e-14 4.3717e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 6.7345e-15 4.6907e-06 1.0000e+00 4.5814e-15 1.9294e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 1.8570e-14 9.4602e-06 9.9999e-01 2.3894e-16 2.0615e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 1.7706e-14 1.0961e-05 9.9999e-01 2.7443e-17 1.1771e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 1.8941e-14 1.2737e-05 9.9999e-01 5.8674e-18 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 3.0115e-14 1.7907e-05 9.9998e-01 1.1200e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 5.4318e-14 2.7106e-05 9.9997e-01 1.7171e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 1.0217e-13 4.2365e-05 9.9996e-01 2.1891e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 2.1469e-13 7.1641e-05 9.9993e-01 1.8876e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 5.6880e-13 1.4156e-04 9.9986e-01 8.2005e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.7871e-12 3.1929e-04 9.9968e-01 1.6413e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 6.9201e-12 8.5100e-04 9.9915e-01 1.1702e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 4.1039e-11 2.9622e-03 9.9704e-01 2.9164e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 3.4511e-10 1.2434e-02 9.8757e-01 4.5240e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 7.5801e-09 9.4028e-02 9.0597e-01 4.3859e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 9.3658e-08 4.3286e-01 5.6714e-01 3.9678e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 4.4747e-07 8.2936e-01 1.7064e-01 3.2230e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 9.2063e-07 9.4498e-01 5.5014e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.3225e-06 9.7483e-01 2.5170e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 1.5900e-06 9.8556e-01 1.4440e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 1.8096e-06 9.9097e-01 9.0290e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 2.1179e-06 9.9421e-01 5.7893e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 2.5090e-06 9.9620e-01 3.7980e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 3.3372e-06 9.9778e-01 2.2217e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 5.0451e-06 9.9881e-01 1.1843e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 7.1023e-06 9.9930e-01 6.9583e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 9.0403e-06 9.9953e-01 4.5630e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0838e-05 9.9968e-01 3.1374e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.2034e-05 9.9976e-01 2.3030e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0692e-05 9.9977e-01 2.2009e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 9.6529e-06 9.9978e-01 2.1278e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 9.1900e-06 9.9981e-01 1.8309e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 8.7411e-06 9.9985e-01 1.4344e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.5481e-06 9.9990e-01 8.6990e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.1393e-05 9.9994e-01 4.5538e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.2639e-05 9.9996e-01 2.7309e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.2632e-05 9.9997e-01 2.0145e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.2358e-05 9.9997e-01 1.6259e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.1723e-05 9.9997e-01 1.4319e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0155e-05 9.9998e-01 1.4015e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 8.2004e-06 9.9998e-01 1.5196e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 6.9776e-06 9.9998e-01 1.5627e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 6.9965e-06 9.9998e-01 1.1715e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 5.6829e-06 9.9998e-01 1.2219e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 5.2820e-06 9.9999e-01 9.0033e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 4.7598e-06 9.9999e-01 6.8788e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 3.9562e-06 9.9999e-01 5.5007e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 2.6193e-06 9.9999e-01 4.3261e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 9.8801e-07 9.9999e-01 7.2280e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 5.7703e-07 9.9999e-01 6.9101e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.4124e-07 9.9998e-01 1.5528e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.4183e-07 9.9999e-01 8.2181e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.4609e-07 1.0000e+00 4.2562e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.2593e-07 1.0000e+00 2.4234e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.8280e-07 1.0000e+00 1.8899e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.8251e-07 1.0000e+00 1.2335e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.6850e-07 1.0000e+00 1.0188e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.4814e-07 1.0000e+00 8.5662e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0373e-07 1.0000e+00 1.0644e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 8.9544e-08 1.0000e+00 8.9037e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 7.8268e-08 1.0000e+00 7.5652e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 6.6456e-08 1.0000e+00 6.9736e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 5.8840e-08 1.0000e+00 5.9924e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 4.1735e-08 1.0000e+00 7.9191e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 2.0970e-08 1.0000e+00 2.0377e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.3067e-08 1.0000e+00 3.4976e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 8.9499e-09 9.9999e-01 5.0182e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 5.5375e-09 9.9999e-01 8.8841e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 4.3929e-09 9.9999e-01 9.6328e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 4.0227e-09 9.9999e-01 7.8262e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 3.0636e-09 9.9999e-01 9.2407e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 2.2967e-09 9.9999e-01 1.1299e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 2.9084e-09 1.0000e+00 4.8321e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 2.6550e-09 1.0000e+00 4.0071e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 3.5007e-09 1.0000e+00 1.6360e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 2.3346e-09 1.0000e+00 2.5194e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 2.8639e-09 1.0000e+00 1.1996e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 5.8163e-19 7.2591e-06 9.9999e-01 1.8217e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.9109e-09 1.0000e+00 5.9955e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.0457e-09 1.0000e+00 8.6197e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.8868e-09 1.0000e+00 7.4839e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.4304e-09 1.0000e+00 9.6639e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.6238e-09 1.0000e+00 5.8932e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.5616e-09 1.0000e+00 5.0813e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.9998e-09 1.0000e+00 2.8692e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 2.1363e-09 1.0000e+00 2.4167e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.8540e-09 1.0000e+00 3.0680e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.8769e-09 1.0000e+00 2.9741e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.9359e-09 1.0000e+00 2.7774e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 7.6337e-10 1.0000e+00 7.1750e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 28.8602
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7 ca8 ca9
4.2577e+02 4.5689e-21 9.4987e-10 9.9989e-01 1.0984e-04 6.4206e-15 5.1686e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 4.9794e-17 1.1454e-07 1.0000e+00 1.9110e-07 1.0221e-20 3.8599e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 5.1910e-17 1.1848e-07 1.0000e+00 1.6041e-07 6.7950e-21 1.9132e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 5.3824e-17 1.2200e-07 1.0000e+00 1.3817e-07 4.7982e-21 1.0521e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 5.5360e-17 1.2485e-07 1.0000e+00 1.2243e-07 3.6188e-21 6.4768e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 5.7355e-17 1.2846e-07 1.0000e+00 1.0588e-07 2.5793e-21 3.6196e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 5.8738e-17 1.3101e-07 1.0000e+00 9.5543e-08 2.0297e-21 2.3976e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 6.0426e-17 1.3420e-07 1.0000e+00 8.3811e-08 1.4946e-21 1.4153e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 6.3806e-17 1.3966e-07 1.0000e+00 7.0282e-08 9.9368e-22 7.0345e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 7.1407e-17 1.4962e-07 1.0000e+00 5.7285e-08 6.2426e-22 3.2090e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 8.2865e-17 1.6426e-07 1.0000e+00 4.2550e-08 3.1666e-22 1.0229e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 9.5634e-17 1.8067e-07 1.0000e+00 3.0016e-08 1.4194e-22 2.6625e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 1.0729e-16 1.9623e-07 1.0000e+00 2.1087e-08 6.2666e-23 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 1.1985e-16 2.1316e-07 1.0000e+00 1.4460e-08 2.6096e-23 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 1.3444e-16 2.3349e-07 1.0000e+00 9.1844e-09 9.0655e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 1.4874e-16 2.5509e-07 1.0000e+00 5.5909e-09 2.8391e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 1.7518e-16 2.9003e-07 1.0000e+00 2.9780e-09 6.5497e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 2.1303e-16 3.3734e-07 1.0000e+00 1.4415e-09 1.2106e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 2.7572e-16 4.0886e-07 1.0000e+00 6.0037e-10 1.5837e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 3.7048e-16 5.1009e-07 1.0000e+00 2.1726e-10 1.4934e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 5.2277e-16 6.6081e-07 1.0000e+00 6.5396e-11 9.1684e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 7.6659e-16 8.8524e-07 1.0000e+00 1.6212e-11 3.5721e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 1.1720e-15 1.2310e-06 1.0000e+00 3.2063e-12 8.1912e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 1.8298e-15 1.7597e-06 1.0000e+00 5.0402e-13 1.0911e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 2.4356e-15 2.3314e-06 1.0000e+00 8.0622e-14 1.4682e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 3.6792e-15 3.2730e-06 1.0000e+00 1.2695e-14 1.9473e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 9.4904e-15 6.1193e-06 9.9999e-01 1.1831e-15 8.1928e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 2.6961e-14 1.2553e-05 9.9999e-01 5.8016e-17 7.5950e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 2.6156e-14 1.4674e-05 9.9999e-01 6.4598e-18 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 2.8278e-14 1.7143e-05 9.9998e-01 1.3559e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 4.5522e-14 2.4264e-05 9.9998e-01 2.5253e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 8.2495e-14 3.6792e-05 9.9996e-01 3.8459e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 1.6339e-13 5.9491e-05 9.9994e-01 4.2209e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 3.9626e-13 1.1089e-04 9.9989e-01 2.3458e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 1.0661e-12 2.2234e-04 9.9978e-01 8.9802e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 3.6200e-12 5.3446e-04 9.9947e-01 1.1878e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 1.6465e-11 1.5855e-03 9.9841e-01 5.1653e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 9.8860e-11 5.4331e-03 9.9457e-01 1.6738e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.0666e-09 2.6454e-02 9.7355e-01 1.4349e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 2.2885e-08 1.8981e-01 8.1019e-01 1.0637e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 2.0263e-07 6.3041e-01 3.6959e-01 7.1789e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 6.6504e-07 9.0324e-01 9.6762e-02 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 1.2140e-06 9.6763e-01 3.2367e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.6761e-06 9.8473e-01 1.5270e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 2.0552e-06 9.9169e-01 8.3124e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 2.2956e-06 9.9463e-01 5.3680e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
