#NTIMES:    67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.719866E+03   3.3668E-006   9.9193E-001   8.0649E-003   5.7855E-013   3.3857E-032
    9.173206E+03   1.2412E-005   9.9966E-001   3.2366E-004   1.4990E-016   7.4167E-039
    9.609123E+03   5.3400E-005   9.9994E-001   7.9328E-006   1.0939E-020   1.5234E-046
    1.003583E+04   2.2963E-004   9.9977E-001   1.5881E-007   4.4731E-025   9.2677E-055
    1.048349E+04   1.0617E-003   9.9894E-001   2.6788E-009   1.1966E-029   2.4200E-062
    1.091918E+04   5.9451E-003   9.9405E-001   3.3519E-011   1.6248E-034   3.1146E-064
    1.128926E+04   3.7523E-002   9.6248E-001   3.2150E-013   1.2324E-039   3.5029E-066
    1.156125E+04   2.2022E-001   7.7978E-001   2.4984E-015   7.8995E-045   3.2661E-068
    1.176844E+04   5.7139E-001   4.2861E-001   2.3192E-017   1.1970E-049   4.4037E-070
    1.194028E+04   7.9441E-001   2.0559E-001   5.1804E-019   9.0079E-053   1.4055E-071
    1.210721E+04   8.8743E-001   1.1257E-001   2.7967E-020   4.7932E-053   9.4102E-073
    1.229224E+04   9.2431E-001   7.5691E-002   3.3389E-021   3.6164E-053   1.2639E-073
    1.255111E+04   9.5218E-001   4.7817E-002   3.3618E-022   2.5522E-053   1.4264E-074
    1.292433E+04   9.7719E-001   2.2811E-002   1.3964E-023   1.3796E-053   6.7429E-076
    1.336628E+04   9.9065E-001   9.3514E-003   3.7243E-025   6.3017E-054   2.0123E-077
    1.383456E+04   9.9582E-001   4.1788E-003   1.3263E-026   3.1077E-054   7.9371E-079
    1.431694E+04   9.9797E-001   2.0290E-003   6.6914E-028   1.6846E-054   4.4842E-080
    1.479598E+04   9.9903E-001   9.7312E-004   3.3420E-029   9.2389E-055   2.5684E-081
    1.525714E+04   9.9956E-001   4.4415E-004   1.4411E-030   4.9804E-055   1.3120E-082
    1.569302E+04   9.9980E-001   1.9912E-004   5.8419E-032   2.7164E-055   6.4924E-084
    1.610592E+04   9.9991E-001   9.0049E-005   2.3459E-033   1.5329E-055   3.2653E-085
    1.650622E+04   9.9996E-001   4.0370E-005   9.0425E-035   8.8447E-056   1.6262E-086
    1.689518E+04   9.9998E-001   1.7758E-005   3.4631E-036   5.1773E-056   8.3191E-088
    1.727226E+04   9.9999E-001   7.6895E-006   1.3495E-037   3.0707E-056   4.4570E-089
    1.763650E+04   1.0000E+000   3.3301E-006   5.6540E-039   1.8485E-056   2.6063E-090
    1.800244E+04   1.0000E+000   1.4045E-006   2.5177E-040   1.0915E-056   1.6339E-091
    1.839140E+04   1.0000E+000   5.5929E-007   1.1797E-041   6.0740E-057   1.0803E-092
    1.883781E+04   1.0000E+000   1.9562E-007   4.9921E-043   2.9565E-057   6.4789E-094
    1.938195E+04   1.0000E+000   6.2441E-008   1.7007E-044   1.3031E-057   3.1169E-095
    2.024553E+04   1.0000E+000   4.6262E-008   1.1547E-045   1.4492E-057   3.2423E-096
    2.143790E+04   1.0000E+000   2.4792E-007   1.8893E-045   9.0665E-057   6.1480E-096
    2.271386E+04   1.0000E+000   4.7341E-007   3.5169E-045   1.3619E-056   9.3036E-096
    2.406576E+04   1.0000E+000   8.1134E-007   4.5956E-044   1.4934E-056   7.8679E-095
    2.549813E+04   1.0000E+000   1.5815E-006   4.9836E-043   1.8028E-056   5.0513E-094
    2.701575E+04   1.0000E+000   4.0877E-006   8.8501E-042   2.8654E-056   5.3231E-093
    2.862369E+04   9.9998E-001   1.6141E-005   5.2326E-040   6.2986E-056   1.8197E-091
    3.032839E+04   9.9992E-001   7.7746E-005   5.2299E-038   1.8790E-055   1.1026E-089
    3.212138E+04   9.9971E-001   2.8993E-004   3.2402E-036   5.0734E-055   4.9663E-088
    3.370492E+04   9.9924E-001   7.5579E-004   1.0411E-034   1.0822E-054   1.3062E-086
    3.505760E+04   9.9797E-001   2.0326E-003   5.9211E-033   2.3785E-054   6.0768E-085
    3.627466E+04   9.9451E-001   5.4923E-003   6.6854E-031   5.2525E-054   5.6463E-083
    3.742590E+04   9.8853E-001   1.1470E-002   6.8083E-029   9.4476E-054   4.9543E-081
    3.855342E+04   9.8115E-001   1.8845E-002   3.5406E-027   1.4351E-053   2.3340E-079
    3.968005E+04   9.7494E-001   2.5055E-002   8.6372E-026   1.7337E-053   5.3417E-078
    4.080507E+04   9.7121E-001   2.8791E-002   1.1679E-024   1.9271E-053   6.9301E-077
    4.193839E+04   9.6839E-001   3.1610E-002   9.4532E-024   2.0612E-053   5.4655E-076
    4.308225E+04   9.6679E-001   3.3212E-002   4.7407E-023   2.1527E-053   2.7039E-075
    4.424426E+04   9.6585E-001   3.4151E-002   1.6022E-022   2.2472E-053   9.1046E-075
    4.542781E+04   9.6514E-001   3.4857E-002   3.9739E-022   2.3795E-053   2.2679E-074
    4.663551E+04   9.6428E-001   3.5717E-002   7.8008E-022   2.5741E-053   4.4966E-074
    4.787003E+04   9.6309E-001   3.6912E-002   1.2917E-021   2.8356E-053   7.5734E-074
    4.913052E+04   9.6161E-001   3.8385E-002   1.9478E-021   3.1414E-053   1.1539E-073
    5.041783E+04   9.5993E-001   4.0065E-002   2.5697E-021   3.4659E-053   1.5769E-073
    5.173073E+04   9.5812E-001   4.1881E-002   3.2249E-021   3.7914E-053   2.0611E-073
    5.306816E+04   9.5636E-001   4.3638E-002   3.8228E-021   4.1000E-053   2.5826E-073
    5.442966E+04   9.5491E-001   4.5095E-002   4.3156E-021   4.3764E-053   3.1160E-073
    5.581127E+04   9.5389E-001   4.6105E-002   4.6675E-021   4.6167E-053   3.6195E-073
    5.721272E+04   9.5337E-001   4.6626E-002   4.8691E-021   4.8266E-053   4.0581E-073
    5.862737E+04   9.5332E-001   4.6683E-002   4.9302E-021   5.0186E-053   4.4141E-073
    6.005027E+04   9.5364E-001   4.6361E-002   4.8758E-021   5.2147E-053   4.6952E-073
    6.147314E+04   9.5431E-001   4.5689E-002   4.7206E-021   5.4371E-053   4.9122E-073
    6.288033E+04   9.5531E-001   4.4693E-002   4.4786E-021   5.7074E-053   5.0783E-073
    6.426196E+04   9.5656E-001   4.3436E-002   4.1718E-021   6.0488E-053   5.2134E-073
    6.559162E+04   9.5799E-001   4.2006E-002   3.8274E-021   6.4729E-053   5.3308E-073
    6.685040E+04   9.5948E-001   4.0520E-002   3.4760E-021   6.9817E-053   5.4416E-073
    6.801901E+04   9.6125E-001   3.8754E-002   3.0939E-021   7.5102E-053   5.4695E-073
    6.907046E+04   9.6432E-001   3.5680E-002   2.5474E-021   7.7589E-053   5.0714E-073
    6.954864E+04   9.6802E-001   3.1984E-002   2.0111E-021   7.3566E-053   4.2424E-073
    6.978897E+04   9.7064E-001   2.9361E-002   1.6219E-021   6.9482E-053   3.5244E-073
    6.990944E+04   9.7325E-001   2.6747E-002   1.2850E-021   6.4252E-053   2.8365E-073
    6.996976E+04   9.7517E-001   2.4826E-002   1.0553E-021   6.0105E-053   2.3489E-073
    6.999843E+04   9.7640E-001   2.3601E-002   9.1177E-022   5.7399E-053   2.0393E-073
    6.999994E+04   9.7677E-001   2.3232E-002   8.8778E-022   5.6527E-053   1.9865E-073
#TIME:     6.560
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.484663E+02   1.1086E-016   2.2972E-008   7.2380E-003   9.7738E-001   1.5378E-002
    8.534147E+02   1.1085E-016   2.2972E-008   7.2380E-003   9.7738E-001   1.5378E-002
    8.684337E+02   1.1019E-016   2.2853E-008   7.2150E-003   9.7734E-001   1.5444E-002
    8.992693E+02   1.0573E-016   2.2052E-008   7.0582E-003   9.7703E-001   1.5907E-002
    9.529180E+02   9.0403E-017   1.9263E-008   6.4939E-003   9.7572E-001   1.7784E-002
    1.009631E+03   6.8857E-017   1.5224E-008   5.6161E-003   9.7282E-001   2.1566E-002
    1.069723E+03   4.6682E-017   1.0869E-008   4.5574E-003   9.6709E-001   2.8357E-002
    1.133392E+03   2.8164E-017   7.0009E-009   3.4629E-003   9.5622E-001   4.0321E-002
    1.200850E+03   1.5158E-017   4.0661E-009   2.4569E-003   9.3595E-001   6.1595E-002
    1.272323E+03   7.4601E-018   2.1560E-009   1.6297E-003   8.9906E-001   9.9309E-002
    1.348051E+03   3.2956E-018   1.0228E-009   9.9067E-004   8.3250E-001   1.6651E-001
    1.428285E+03   1.2093E-018   4.0855E-010   5.2678E-004   7.1716E-001   2.8231E-001
    1.513295E+03   3.5523E-019   1.3366E-010   2.3763E-004   5.4938E-001   4.5038E-001
    1.603364E+03   8.6704E-020   3.7173E-011   9.2700E-005   3.6833E-001   6.3158E-001
    1.698795E+03   2.0374E-020   9.9613E-012   3.4284E-005   2.2669E-001   7.7327E-001
    1.799905E+03   5.0469E-021   2.7883E-012   1.2886E-005   1.3564E-001   8.6435E-001
    1.907034E+03   1.3318E-021   8.2891E-013   5.0394E-006   8.1408E-002   9.1859E-001
    2.020538E+03   3.9820E-022   2.7567E-013   2.1388E-006   5.0618E-002   9.4938E-001
    2.140798E+03   1.4169E-022   1.0707E-013   1.0201E-006   3.3419E-002   9.6658E-001
    2.268216E+03   6.2222E-023   5.0370E-014   5.6446E-007   2.3936E-002   9.7606E-001
    2.403218E+03   3.5274E-023   3.0065E-014   3.7712E-007   1.9072E-002   9.8093E-001
    2.546255E+03   2.7656E-023   2.4329E-014   3.2126E-007   1.7459E-002   9.8254E-001
    2.697805E+03   3.2833E-023   2.9080E-014   3.7388E-007   1.9110E-002   9.8089E-001
    2.858375E+03   6.2948E-023   5.5029E-014   6.3107E-007   2.5916E-002   9.7408E-001
    3.028502E+03   1.8612E-022   1.6079E-013   1.5264E-006   4.3328E-002   9.5667E-001
    3.208755E+03   8.0951E-022   6.8718E-013   5.0229E-006   8.5976E-002   9.1402E-001
    3.399737E+03   6.2857E-021   4.8334E-012   2.3643E-005   2.0082E-001   7.9916E-001
    3.602085E+03   1.1051E-019   6.6495E-011   1.7013E-004   5.1002E-001   4.8981E-001
    3.816477E+03   2.9111E-018   1.2300E-009   1.2649E-003   8.8367E-001   1.1506E-001
    4.043630E+03   6.6839E-017   2.0081E-008   7.4939E-003   9.8036E-001   1.2150E-002
    4.284302E+03   9.7661E-016   2.3010E-007   3.4871E-002   9.6386E-001   1.2733E-003
    4.539299E+03   1.2222E-014   2.1901E-006   1.3784E-001   8.6202E-001   1.3504E-004
    4.809473E+03   1.8088E-013   2.1153E-005   4.6388E-001   5.3609E-001   7.8391E-006
    5.095727E+03   2.1964E-012   1.4682E-004   8.7186E-001   1.2799E-001   1.0423E-007
    5.399019E+03   1.8206E-011   6.7905E-004   9.8407E-001   1.5253E-002   5.2203E-010
    5.720363E+03   1.1253E-010   2.5113E-003   9.9557E-001   1.9164E-003   3.3974E-012
    6.060832E+03   6.1273E-010   8.3986E-003   9.9133E-001   2.7469E-004   3.1230E-014
    6.421566E+03   3.2035E-009   2.7095E-002   9.7286E-001   4.0504E-005   3.1478E-016
    6.803770E+03   1.7140E-008   8.8049E-002   9.1195E-001   5.2380E-006   2.4584E-018
    7.208723E+03   9.7619E-008   2.8644E-001   7.1356E-001   4.2132E-007   7.8281E-021
    7.637778E+03   4.6416E-007   6.9991E-001   3.0009E-001   1.0530E-008   3.5267E-024
    8.092370E+03   1.4355E-006   9.5455E-001   4.5452E-002   4.7256E-011   1.0896E-028
    8.573531E+03   4.4863E-006   9.9706E-001   2.9381E-003   3.8317E-014   1.9530E-034
    9.057086E+03   1.7267E-005   9.9988E-001   1.0239E-004   7.0006E-018   2.4039E-041
    9.510378E+03   7.4933E-005   9.9992E-001   2.3919E-006   4.5135E-022   4.1181E-049
    9.951877E+03   3.3167E-004   9.9967E-001   4.5477E-008   1.6388E-026   1.9833E-057
    1.040678E+04   1.5259E-003   9.9847E-001   7.5312E-010   4.1643E-031   5.8129E-063
    1.085139E+04   8.2233E-003   9.9178E-001   9.7438E-012   6.0495E-036   9.0953E-065
    1.123013E+04   4.7997E-002   9.5200E-001   1.0737E-013   6.6024E-041   1.1695E-066
    1.152672E+04   2.5731E-001   7.4269E-001   8.7276E-016   4.8832E-046   1.1641E-068
    1.174721E+04   6.0910E-001   3.9090E-001   9.2480E-018   1.1289E-050   1.8213E-070
    1.193178E+04   8.1826E-001   1.8174E-001   2.1017E-019   6.6828E-053   5.9134E-072
    1.210627E+04   8.9845E-001   1.0155E-001   1.3005E-020   4.4106E-053   4.4671E-073
    1.230154E+04   9.2877E-001   7.1227E-002   1.7924E-021   3.4327E-053   6.8511E-074
    1.256865E+04   9.5317E-001   4.6827E-002   2.0635E-022   2.5039E-053   8.7841E-075
    1.295372E+04   9.7699E-001   2.3011E-002   9.5639E-024   1.3930E-053   4.6293E-076
    1.340611E+04   9.9017E-001   9.8339E-003   2.9862E-025   6.6401E-054   1.6187E-077
    1.388226E+04   9.9537E-001   4.6310E-003   1.3004E-026   3.4517E-054   7.8065E-079
    1.436874E+04   9.9769E-001   2.3069E-003   7.1352E-028   1.9156E-054   4.7853E-080
    1.484857E+04   9.9889E-001   1.1087E-003   3.4556E-029   1.0497E-054   2.6497E-081
    1.530911E+04   9.9949E-001   5.0630E-004   1.4361E-030   5.6551E-055   1.3029E-082
    1.573961E+04   9.9977E-001   2.3057E-004   5.9282E-032   3.1296E-055   6.5563E-084
    1.615098E+04   9.9989E-001   1.0568E-004   2.3957E-033   1.7938E-055   3.3245E-085
    1.654704E+04   9.9995E-001   4.8412E-005   9.7905E-035   1.0598E-055   1.7579E-086
    1.693398E+04   9.9998E-001   2.1722E-005   4.0356E-036   6.3541E-056   9.7135E-088
    1.730717E+04   9.9999E-001   9.6431E-006   1.7561E-037   3.8716E-056   5.8205E-089
    1.766983E+04   1.0000E+000   4.2538E-006   8.1970E-039   2.3781E-056   3.7989E-090
    1.803291E+04   1.0000E+000   1.8185E-006   4.1355E-040   1.4214E-056   2.6975E-091
    1.842290E+04   1.0000E+000   7.2736E-007   2.1711E-041   7.9397E-057   2.0016E-092
    1.886700E+04   1.0000E+000   2.5787E-007   1.0372E-042   3.8998E-057   1.3537E-093
    1.942205E+04   1.0000E+000   8.0615E-008   3.3428E-044   1.6816E-057   6.1931E-095
    2.027122E+04   1.0000E+000   5.2115E-008   1.3946E-045   1.6467E-057   3.9782E-096
    2.145715E+04   1.0000E+000   2.6142E-007   1.8100E-045   9.5239E-057   6.0105E-096
    2.273426E+04   1.0000E+000   4.8812E-007   3.1182E-045   1.3904E-056   8.2114E-096
    2.408738E+04   1.0000E+000   8.2367E-007   3.9288E-044   1.5045E-056   6.6273E-095
    2.552103E+04   1.0000E+000   1.5945E-006   4.2720E-043   1.8027E-056   4.2696E-094
    2.704001E+04   1.0000E+000   4.1314E-006   7.7584E-042   2.8671E-056   4.6368E-093
    2.864940E+04   9.9998E-001   1.6380E-005   4.7370E-040   6.3651E-056   1.6376E-091
    3.035461E+04   9.9992E-001   7.8850E-005   4.8232E-038   1.8974E-055   1.0130E-089
    3.216655E+04   9.9970E-001   2.9678E-004   3.1602E-036   5.1666E-055   4.8212E-088
    3.371923E+04   9.9924E-001   7.5911E-004   9.7133E-035   1.0860E-054   1.2178E-086
    3.507139E+04   9.9795E-001   2.0461E-003   5.6983E-033   2.3908E-054   5.8389E-085
    3.629196E+04   9.9446E-001   5.5448E-003   6.7125E-031   5.2930E-054   5.6559E-083
    3.743870E+04   9.8848E-001   1.1517E-002   6.8226E-029   9.4851E-054   4.9586E-081
    3.856704E+04   9.8108E-001   1.8921E-002   3.5789E-027   1.4387E-053   2.3579E-079
    3.969211E+04   9.7491E-001   2.5088E-002   8.7093E-026   1.7357E-053   5.3877E-078
    4.081748E+04   9.7119E-001   2.8810E-002   1.1795E-024   1.9282E-053   7.0078E-077
    4.195050E+04   9.6838E-001   3.1621E-002   9.5357E-024   2.0621E-053   5.5275E-076
    4.309400E+04   9.6678E-001   3.3215E-002   4.7732E-023   2.1538E-053   2.7339E-075
    4.425636E+04   9.6585E-001   3.4153E-002   1.6114E-022   2.2488E-053   9.2117E-075
    4.543955E+04   9.6514E-001   3.4860E-002   3.9906E-022   2.3817E-053   2.2949E-074
    4.664734E+04   9.6428E-001   3.5724E-002   7.8262E-022   2.5773E-053   4.5524E-074
    4.788149E+04   9.6308E-001   3.6922E-002   1.2947E-021   2.8395E-053   7.6678E-074
    4.914170E+04   9.6160E-001   3.8397E-002   1.9522E-021   3.1457E-053   1.1690E-073
    5.042899E+04   9.5992E-001   4.0079E-002   2.5733E-021   3.4707E-053   1.5966E-073
    5.174146E+04   9.5811E-001   4.1895E-002   3.2283E-021   3.7963E-053   2.0859E-073
    5.307888E+04   9.5635E-001   4.3650E-002   3.8258E-021   4.1049E-053   2.6117E-073
    5.443979E+04   9.5490E-001   4.5104E-002   4.3177E-021   4.3810E-053   3.1479E-073
    5.582108E+04   9.5389E-001   4.6110E-002   4.6687E-021   4.6211E-053   3.6527E-073
    5.722247E+04   9.5337E-001   4.6627E-002   4.8695E-021   4.8309E-053   4.0913E-073
    5.863628E+04   9.5332E-001   4.6682E-002   4.9298E-021   5.0226E-053   4.4461E-073
    6.005905E+04   9.5364E-001   4.6357E-002   4.8748E-021   5.2187E-053   4.7254E-073
    6.148066E+04   9.5432E-001   4.5684E-002   4.7193E-021   5.4410E-053   4.9400E-073
    6.288737E+04   9.5531E-001   4.4687E-002   4.4771E-021   5.7115E-053   5.1034E-073
    6.426848E+04   9.5657E-001   4.3429E-002   4.1701E-021   6.0530E-053   5.2357E-073
    6.559715E+04   9.5800E-001   4.2000E-002   3.8258E-021   6.4771E-053   5.3504E-073
    6.685471E+04   9.5949E-001   4.0514E-002   3.4746E-021   6.9856E-053   5.4586E-073
    6.802187E+04   9.6125E-001   3.8747E-002   3.0926E-021   7.5130E-053   5.4832E-073
    6.907191E+04   9.6433E-001   3.5670E-002   2.5459E-021   7.7598E-053   5.0807E-073
    6.954935E+04   9.6802E-001   3.1977E-002   2.0100E-021   7.3570E-053   4.2494E-073
    6.978930E+04   9.7065E-001   2.9355E-002   1.6210E-021   6.9484E-053   3.5297E-073
    6.990959E+04   9.7326E-001   2.6743E-002   1.2844E-021   6.4256E-053   2.8409E-073
    6.996981E+04   9.7518E-001   2.4824E-002   1.0551E-021   6.0112E-053   2.3530E-073
    6.999843E+04   9.7640E-001   2.3601E-002   9.1174E-022   5.7410E-053   2.0432E-073
    6.999994E+04   9.7677E-001   2.3232E-002   8.8778E-022   5.6537E-053   1.9903E-073
#TIME:     7.216
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.484663E+02   1.1442E-016   2.7794E-008   8.6671E-003   9.8045E-001   1.0881E-002
    8.524774E+02   1.1442E-016   2.7794E-008   8.6672E-003   9.8045E-001   1.0880E-002
    8.646249E+02   1.1405E-016   2.7716E-008   8.6523E-003   9.8044E-001   1.0906E-002
    8.894417E+02   1.1151E-016   2.7184E-008   8.5501E-003   9.8037E-001   1.1084E-002
    9.384754E+02   1.0063E-016   2.4885E-008   8.0992E-003   9.7997E-001   1.1931E-002
    9.944455E+02   8.2030E-017   2.0871E-008   7.2706E-003   9.7892E-001   1.3806E-002
    1.053634E+03   6.0676E-017   1.6092E-008   6.1958E-003   9.7669E-001   1.7115E-002
    1.116345E+03   4.0775E-017   1.1407E-008   5.0086E-003   9.7228E-001   2.2707E-002
    1.182788E+03   2.4965E-017   7.4402E-009   3.8383E-003   9.6401E-001   3.2152E-002
    1.253187E+03   1.4265E-017   4.5274E-009   2.8020E-003   9.4909E-001   4.8108E-002
    1.327775E+03   7.6983E-018   2.5781E-009   1.9430E-003   9.2247E-001   7.5590E-002
    1.406803E+03   3.6734E-018   1.3066E-009   1.2387E-003   8.7321E-001   1.2556E-001
    1.490534E+03   1.4579E-018   5.6309E-010   7.0178E-004   7.8398E-001   2.1532E-001
    1.579249E+03   4.6883E-019   2.0269E-010   3.4567E-004   6.4285E-001   3.5681E-001
    1.673244E+03   1.3091E-019   6.4398E-011   1.5185E-004   4.7215E-001   5.2770E-001
    1.772833E+03   3.5785E-020   1.9934E-011   6.3647E-005   3.1910E-001   6.8083E-001
    1.878351E+03   1.0037E-020   6.3159E-012   2.6700E-005   2.0706E-001   7.9291E-001
    1.990148E+03   3.0932E-021   2.1785E-012   1.1832E-005   1.3502E-001   8.6497E-001
    2.108599E+03   1.1144E-021   8.6274E-013   5.7904E-006   9.1687E-002   9.0831E-001
    2.234101E+03   4.8846E-022   4.0739E-013   3.2349E-006   6.6534E-002   9.3346E-001
    2.367072E+03   2.7241E-022   2.3992E-013   2.1452E-006   5.2984E-002   9.4701E-001
    2.507957E+03   2.0681E-022   1.8816E-013   1.7828E-006   4.7869E-002   9.5213E-001
    2.657228E+03   2.3439E-022   2.1429E-013   1.9901E-006   5.1076E-002   9.4892E-001
    2.815383E+03   4.2803E-022   3.8300E-013   3.1820E-006   6.6764E-002   9.3323E-001
    2.982952E+03   1.2117E-021   1.0564E-012   7.2465E-006   1.0646E-001   8.9353E-001
    3.160494E+03   4.9220E-021   4.1967E-012   2.2138E-005   1.9731E-001   8.0266E-001
    3.348602E+03   3.1773E-020   2.5012E-011   8.9295E-005   3.9751E-001   6.0240E-001
    3.547908E+03   3.7190E-019   2.3538E-010   4.5134E-004   7.2820E-001   2.7135E-001
    3.759075E+03   6.6113E-018   2.9380E-009   2.3467E-003   9.4521E-001   5.2444E-002
    3.982811E+03   1.2716E-016   3.9571E-008   1.1916E-002   9.8216E-001   5.9280E-003
    4.219863E+03   1.7647E-015   4.2719E-007   5.2842E-002   9.4652E-001   6.3456E-004
    4.471025E+03   1.9237E-014   3.6424E-006   1.9294E-001   8.0699E-001   6.6072E-005
    4.737135E+03   2.2843E-013   2.9175E-005   5.5632E-001   4.4365E-001   3.4842E-006
    5.019084E+03   2.3872E-012   1.7531E-004   9.0788E-001   9.1948E-002   3.9963E-008
    5.317814E+03   1.9856E-011   8.0465E-004   9.8907E-001   1.0124E-002   1.7352E-010
    5.634325E+03   1.3698E-010   3.2022E-003   9.9567E-001   1.1236E-003   8.4502E-013
    5.969673E+03   9.0704E-010   1.2210E-002   9.8766E-001   1.3090E-004   4.7661E-015
    6.324981E+03   5.9410E-009   4.5824E-002   9.5416E-001   1.4700E-005   2.5565E-017
    6.701437E+03   3.8335E-008   1.6707E-001   8.3293E-001   1.3181E-006   9.1081E-020
    7.100299E+03   2.1537E-007   5.0323E-001   4.9677E-001   5.8840E-008   1.0192E-022
    7.522901E+03   7.5657E-007   8.7141E-001   1.2858E-001   7.2042E-010   1.6256E-026
    7.970656E+03   2.0595E-006   9.8524E-001   1.4758E-002   2.1989E-012   3.0227E-031
    8.445103E+03   6.2839E-006   9.9906E-001   9.3255E-004   1.7912E-015   5.8159E-037
    8.942559E+03   2.4692E-005   9.9995E-001   2.9965E-005   2.6725E-019   5.3979E-044
    9.412477E+03   1.0822E-004   9.9989E-001   6.6525E-007   1.5123E-023   7.8192E-052
    9.863565E+03   4.9034E-004   9.9951E-001   1.2355E-008   5.2707E-028   3.2393E-060
    1.032054E+04   2.2556E-003   9.9774E-001   1.9925E-010   1.2540E-032   1.5187E-063
    1.076946E+04   1.1662E-002   9.8834E-001   2.6661E-012   1.9672E-037   2.5027E-065
    1.116307E+04   6.5646E-002   9.3435E-001   2.9840E-014   2.2931E-042   3.2580E-067
    1.147736E+04   3.0364E-001   6.9636E-001   2.7811E-016   2.4658E-047   3.7994E-069
    1.171347E+04   6.5488E-001   3.4512E-001   3.2210E-018   8.7036E-052   6.6283E-071
    1.191135E+04   8.4536E-001   1.5464E-001   7.4030E-020   5.7511E-053   2.1672E-072
    1.209731E+04   9.1422E-001   8.5783E-002   4.7660E-021   3.8328E-053   1.6861E-073
    1.230281E+04   9.3790E-001   6.2101E-002   7.2887E-022   3.0460E-053   2.8402E-074
    1.258281E+04   9.5806E-001   4.1936E-002   9.0879E-023   2.2652E-053   3.9158E-075
    1.297839E+04   9.7884E-001   2.1164E-002   4.7209E-024   1.2872E-053   2.2997E-076
    1.343812E+04   9.9053E-001   9.4681E-003   1.7551E-025   6.4088E-054   9.5490E-078
    1.392051E+04   9.9532E-001   4.6776E-003   9.0782E-027   3.4943E-054   5.4669E-079
    1.441134E+04   9.9763E-001   2.3655E-003   5.0626E-028   1.9674E-054   3.4032E-080
    1.489298E+04   9.9886E-001   1.1382E-003   2.3284E-029   1.0785E-054   1.7879E-081
    1.535245E+04   9.9948E-001   5.2462E-004   9.5490E-031   5.8592E-055   8.6662E-083
    1.578083E+04   9.9976E-001   2.4329E-004   4.0202E-032   3.2994E-055   4.4428E-084
    1.618984E+04   9.9989E-001   1.1409E-004   1.7010E-033   1.9352E-055   2.3574E-085
    1.658319E+04   9.9995E-001   5.3632E-005   7.5591E-035   1.1744E-055   1.3558E-086
    1.696705E+04   9.9998E-001   2.4735E-005   3.4826E-036   7.2474E-056   8.3801E-088
    1.733657E+04   9.9999E-001   1.1307E-005   1.7260E-037   4.5478E-056   5.7186E-089
    1.769608E+04   9.9999E-001   5.1267E-006   9.3007E-039   2.8687E-056   4.3057E-090
    1.805682E+04   1.0000E+000   2.2370E-006   5.4409E-040   1.7479E-056   3.5438E-091
    1.844472E+04   1.0000E+000   9.1132E-007   3.3063E-041   9.9269E-057   3.0427E-092
    1.888647E+04   1.0000E+000   3.2834E-007   1.7348E-042   4.9444E-057   2.2601E-093
    1.944025E+04   1.0000E+000   1.0229E-007   5.3262E-044   2.1105E-057   9.8746E-095
    2.029565E+04   1.0000E+000   5.8192E-008   1.3738E-045   1.8335E-057   3.9924E-096
    2.148508E+04   1.0000E+000   2.7419E-007   1.6104E-045   9.9524E-057   5.4286E-096
    2.276385E+04   1.0000E+000   5.0169E-007   2.7636E-045   1.4138E-056   7.2337E-096
    2.411873E+04   1.0000E+000   8.3730E-007   3.5106E-044   1.5117E-056   5.8001E-095
    2.555425E+04   1.0000E+000   1.6156E-006   3.8383E-043   1.8046E-056   3.7617E-094
    2.707521E+04   1.0000E+000   4.2155E-006   7.1839E-042   2.8882E-056   4.2508E-093
    2.868669E+04   9.9998E-001   1.6820E-005   4.5443E-040   6.4759E-056   1.5557E-091
    3.039442E+04   9.9992E-001   8.0970E-005   4.7140E-038   1.9333E-055   9.8294E-090
    3.220400E+04   9.9970E-001   3.0258E-004   3.0955E-036   5.2450E-055   4.7035E-088
    3.375286E+04   9.9923E-001   7.7324E-004   9.7178E-035   1.1019E-054   1.2136E-086
    3.509964E+04   9.9792E-001   2.0847E-003   5.8592E-033   2.4264E-054   5.9780E-085
    3.631753E+04   9.9437E-001   5.6341E-003   7.0471E-031   5.3602E-054   5.9147E-083
    3.746319E+04   9.8837E-001   1.1632E-002   7.2029E-029   9.5725E-054   5.2216E-081
    3.859074E+04   9.8092E-001   1.9077E-002   3.7557E-027   1.4470E-053   2.4717E-079
    3.971536E+04   9.7482E-001   2.5175E-002   9.0736E-026   1.7403E-053   5.6136E-078
    4.084014E+04   9.7114E-001   2.8861E-002   1.2202E-024   1.9311E-053   7.2602E-077
    4.197265E+04   9.6835E-001   3.1653E-002   9.7950E-024   2.0643E-053   5.6957E-076
