#NTIMES: 50
#NSTAGES 2
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 115
#vel_mid[km/s] mg0 mg1
2427.74 1.5177e-02 9.8482e-01
2580.18 4.2174e-03 9.9578e-01
2742.19 3.3733e-03 9.9663e-01
2914.37 3.2052e-03 9.9679e-01
3097.37 3.5868e-03 9.9641e-01
3291.85 4.3830e-03 9.9562e-01
3498.55 6.9347e-03 9.9307e-01
3718.23 8.4436e-02 9.1556e-01
3951.70 2.8499e-01 7.1501e-01
4199.83 2.3485e-01 7.6515e-01
4463.54 2.4617e-01 7.5383e-01
4743.81 2.8983e-01 7.1017e-01
5041.68 3.1536e-01 6.8464e-01
5358.25 3.3505e-01 6.6495e-01
5694.70 3.4506e-01 6.5494e-01
6052.28 3.7942e-01 6.2058e-01
6432.31 3.7696e-01 6.2304e-01
6836.20 3.8115e-01 6.1885e-01
7265.45 3.9182e-01 6.0818e-01
7721.65 3.8794e-01 6.1206e-01
8206.56 4.0922e-01 5.9078e-01
8717.73 4.4430e-01 5.5570e-01
9214.74 4.4403e-01 5.5597e-01
9629.11 5.1770e-01 4.8230e-01
9954.11 5.1650e-01 4.8350e-01
10245.64 5.2200e-01 4.7800e-01
10541.49 5.1905e-01 4.8095e-01
10839.94 5.8519e-01 4.1481e-01
11119.11 5.8019e-01 4.1981e-01
11355.83 6.4981e-01 3.5019e-01
11539.81 6.7485e-01 3.2515e-01
11677.16 6.8719e-01 3.1281e-01
11784.05 6.9617e-01 3.0383e-01
11875.85 7.0130e-01 2.9870e-01
11963.37 6.7370e-01 3.2630e-01
12055.39 5.9075e-01 4.0925e-01
12170.41 5.5551e-01 4.4449e-01
12360.89 8.1985e-02 9.1801e-01
12670.46 3.8879e-02 9.6112e-01
13075.34 2.2868e-02 9.7713e-01
13530.52 1.3978e-02 9.8602e-01
14012.75 1.0154e-02 9.8985e-01
14508.81 9.9512e-03 9.9005e-01
15002.30 7.1244e-03 9.9288e-01
15475.29 8.6391e-03 9.9136e-01
15923.68 8.8058e-03 9.9119e-01
16355.64 5.4045e-03 9.9460e-01
16776.27 5.5342e-03 9.9447e-01
17183.14 4.0622e-03 9.9594e-01
17580.45 3.3002e-03 9.9670e-01
17990.34 3.1838e-03 9.9682e-01
18458.06 2.2880e-03 9.9771e-01
19084.69 2.2592e-03 9.9774e-01
19999.79 1.5073e-03 9.9849e-01
21193.46 6.8421e-04 9.9932e-01
22528.72 2.6549e-04 9.9973e-01
23943.32 1.9878e-04 9.9980e-01
25446.74 2.0066e-04 9.9980e-01
27044.57 1.0537e-04 9.9989e-01
28744.18 3.7617e-05 9.9996e-01
30520.16 2.2520e-05 9.9998e-01
32243.50 1.2707e-05 9.9999e-01
33773.01 1.0507e-05 9.9999e-01
35108.48 7.8630e-06 9.9999e-01
36326.30 4.5757e-06 1.0000e+00
37486.70 2.1520e-06 1.0000e+00
38628.25 1.6751e-06 1.0000e+00
39768.62 1.1032e-06 1.0000e+00
40915.31 9.3623e-07 1.0000e+00
42074.51 6.9420e-07 1.0000e+00
43252.44 6.1733e-07 1.0000e+00
44454.05 4.6238e-07 1.0000e+00
45683.04 2.9500e-07 1.0000e+00
46941.68 2.5773e-07 1.0000e+00
48230.81 2.1254e-07 1.0000e+00
49550.29 1.3386e-07 1.0000e+00
50899.37 8.5720e-08 1.0000e+00
52276.86 6.6357e-08 1.0000e+00
53681.16 4.9336e-08 1.0000e+00
55110.21 4.3242e-08 1.0000e+00
56561.17 2.9163e-08 1.0000e+00
58030.00 3.1740e-08 1.0000e+00
59510.42 2.5412e-08 1.0000e+00
60993.45 1.8330e-08 1.0000e+00
62466.44 1.9550e-08 1.0000e+00
63912.69 1.6766e-08 1.0000e+00
65311.62 1.1934e-08 1.0000e+00
66639.26 2.9177e-08 1.0000e+00
67870.77 1.5265e-08 1.0000e+00
68864.47 9.5555e-09 1.0000e+00
69459.55 9.8168e-09 1.0000e+00
69744.99 1.2176e-08 1.0000e+00
69888.26 1.2077e-08 1.0000e+00
69959.62 1.2479e-08 1.0000e+00
69991.15 1.1614e-08 1.0000e+00
69999.53 1.1600e-08 1.0000e+00
#TIME: 253.85
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 1.8865e-01 8.1135e-01
857.79 4.3558e-01 5.6442e-01
878.44 3.4409e-01 6.5591e-01
917.72 9.9020e-02 9.0098e-01
973.04 1.6487e-01 8.3513e-01
1034.98 4.7657e-02 9.5234e-01
1099.97 1.1812e-01 8.8188e-01
1169.04 2.3474e-01 7.6526e-01
1242.44 1.7009e-01 8.2991e-01
1320.45 1.0495e-01 8.9505e-01
1403.37 1.5109e-01 8.4891e-01
1491.49 2.4796e-01 7.5204e-01
1585.14 1.8186e-01 8.1814e-01
1684.67 2.0353e-01 7.9647e-01
1790.45 1.4542e-01 8.5458e-01
1902.87 9.2395e-02 9.0761e-01
2022.36 6.8055e-02 9.3194e-01
2149.34 7.0812e-02 9.2919e-01
2284.30 7.2832e-03 9.9272e-01
2427.74 1.4499e-02 9.8550e-01
2580.18 4.6211e-03 9.9538e-01
2742.19 3.4677e-03 9.9653e-01
2914.37 3.4672e-03 9.9653e-01
3097.37 3.6886e-03 9.9631e-01
3291.85 4.4435e-03 9.9556e-01
3498.55 7.8383e-03 9.9216e-01
3718.23 8.9436e-02 9.1056e-01
3951.70 2.9862e-01 7.0138e-01
4199.83 2.3788e-01 7.6212e-01
4463.54 2.6105e-01 7.3895e-01
4743.81 3.0656e-01 6.9344e-01
5041.68 3.3715e-01 6.6285e-01
5358.25 3.4247e-01 6.5753e-01
5694.70 3.5107e-01 6.4893e-01
6052.28 3.6046e-01 6.3954e-01
6432.31 3.7607e-01 6.2393e-01
6836.20 3.7633e-01 6.2367e-01
7265.45 4.0606e-01 5.9394e-01
7721.65 3.9667e-01 6.0333e-01
8206.56 4.4362e-01 5.5638e-01
8717.73 4.3729e-01 5.6271e-01
9214.74 4.7503e-01 5.2497e-01
9629.11 5.1323e-01 4.8677e-01
9954.11 4.9449e-01 5.0551e-01
10245.64 4.9802e-01 5.0198e-01
10541.49 5.4176e-01 4.5824e-01
10839.94 5.7630e-01 4.2370e-01
11119.11 5.3734e-01 4.6266e-01
11355.83 5.8681e-01 4.1319e-01
11539.81 6.2140e-01 3.7860e-01
11677.16 7.0174e-01 2.9826e-01
11784.05 7.3729e-01 2.6271e-01
11875.85 6.6223e-01 3.3777e-01
11963.37 6.7517e-01 3.2483e-01
12055.39 6.4858e-01 3.5142e-01
12170.41 4.3826e-01 5.6174e-01
12360.89 1.3390e-01 8.6610e-01
12670.46 4.1909e-02 9.5809e-01
13075.34 2.0809e-02 9.7919e-01
13530.52 1.2567e-02 9.8743e-01
14012.75 1.1081e-02 9.8892e-01
14508.81 4.8653e-03 9.9513e-01
15002.30 5.2717e-03 9.9473e-01
15475.29 6.1801e-03 9.9382e-01
15923.68 3.9302e-03 9.9607e-01
16355.64 6.1978e-03 9.9380e-01
16776.27 7.3874e-03 9.9261e-01
17183.14 5.7365e-03 9.9426e-01
17580.45 5.0185e-03 9.9498e-01
17990.34 3.6675e-03 9.9633e-01
18458.06 3.3969e-03 9.9660e-01
19084.69 2.9505e-03 9.9705e-01
19999.79 1.6793e-03 9.9832e-01
21193.46 5.7187e-04 9.9943e-01
22528.72 3.7090e-04 9.9963e-01
23943.32 1.9156e-04 9.9981e-01
25446.74 2.4626e-04 9.9975e-01
27044.57 8.7829e-05 9.9991e-01
28744.18 4.3904e-05 9.9996e-01
30520.16 2.5510e-05 9.9997e-01
32243.50 1.5626e-05 9.9998e-01
33773.01 1.0921e-05 9.9999e-01
35108.48 7.8897e-06 9.9999e-01
36326.30 4.5167e-06 1.0000e+00
37486.70 2.8566e-06 1.0000e+00
38628.25 2.1114e-06 1.0000e+00
39768.62 1.2994e-06 1.0000e+00
40915.31 9.4656e-07 1.0000e+00
42074.51 6.3702e-07 1.0000e+00
43252.44 5.8176e-07 1.0000e+00
44454.05 5.5784e-07 1.0000e+00
45683.04 3.1814e-07 1.0000e+00
46941.68 2.6797e-07 1.0000e+00
48230.81 1.7258e-07 1.0000e+00
49550.29 1.4460e-07 1.0000e+00
50899.37 1.0204e-07 1.0000e+00
52276.86 7.9948e-08 1.0000e+00
53681.16 6.0087e-08 1.0000e+00
55110.21 4.0154e-08 1.0000e+00
56561.17 3.0865e-08 1.0000e+00
58030.00 2.9950e-08 1.0000e+00
59510.42 2.6464e-08 1.0000e+00
60993.45 2.0282e-08 1.0000e+00
62466.44 2.1463e-08 1.0000e+00
63912.69 1.5500e-08 1.0000e+00
65311.62 1.2264e-08 1.0000e+00
66639.26 2.7645e-08 1.0000e+00
67870.77 1.7754e-08 1.0000e+00
68864.47 9.5067e-09 1.0000e+00
69459.55 8.7547e-09 1.0000e+00
69744.99 1.4621e-08 1.0000e+00
69888.26 1.5691e-08 1.0000e+00
69959.62 1.6109e-08 1.0000e+00
69991.15 1.6145e-08 1.0000e+00
69999.53 1.5618e-08 1.0000e+00
#TIME: 257.50
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 2.4264e-01 7.5736e-01
857.79 4.2328e-01 5.7672e-01
878.44 2.5805e-01 7.4195e-01
917.72 1.5530e-01 8.4470e-01
973.04 8.0768e-02 9.1923e-01
1034.98 9.3784e-02 9.0622e-01
1099.97 2.6162e-01 7.3838e-01
1169.04 8.8201e-02 9.1180e-01
1242.44 5.5495e-02 9.4451e-01
1320.45 1.6661e-01 8.3339e-01
1403.37 9.9932e-02 9.0007e-01
1491.49 3.1550e-01 6.8450e-01
1585.14 1.6455e-01 8.3545e-01
1684.67 2.4963e-01 7.5037e-01
1790.45 1.4589e-01 8.5411e-01
1902.87 1.4284e-01 8.5716e-01
2022.36 9.5498e-02 9.0450e-01
2149.34 7.6702e-02 9.2330e-01
2284.30 2.9599e-02 9.7040e-01
2427.74 1.5348e-02 9.8465e-01
2580.18 2.6222e-03 9.9738e-01
2742.19 3.4058e-03 9.9659e-01
2914.37 3.2656e-03 9.9673e-01
3097.37 4.0364e-03 9.9596e-01
3291.85 4.2230e-03 9.9578e-01
3498.55 7.5295e-03 9.9247e-01
3718.23 9.1767e-02 9.0823e-01
3951.70 3.0995e-01 6.9005e-01
4199.83 2.6502e-01 7.3498e-01
4463.54 2.8405e-01 7.1595e-01
4743.81 3.2361e-01 6.7639e-01
5041.68 3.4670e-01 6.5330e-01
5358.25 3.5535e-01 6.4465e-01
5694.70 3.5256e-01 6.4744e-01
6052.28 3.7658e-01 6.2342e-01
6432.31 3.7354e-01 6.2646e-01
6836.20 3.9424e-01 6.0576e-01
7265.45 3.9649e-01 6.0351e-01
7721.65 4.1032e-01 5.8968e-01
8206.56 4.1593e-01 5.8407e-01
8717.73 4.3521e-01 5.6479e-01
9214.74 4.6809e-01 5.3191e-01
9629.11 5.0981e-01 4.9019e-01
9954.11 5.0038e-01 4.9962e-01
10245.64 5.4853e-01 4.5147e-01
10541.49 5.2782e-01 4.7218e-01
10839.94 5.8942e-01 4.1058e-01
11119.11 4.8688e-01 5.1312e-01
11355.83 6.3772e-01 3.6228e-01
11539.81 7.0028e-01 2.9972e-01
11677.16 6.9909e-01 3.0091e-01
11784.05 7.1233e-01 2.8767e-01
11875.85 6.7196e-01 3.2804e-01
11963.37 6.8256e-01 3.1744e-01
12055.39 6.3537e-01 3.6463e-01
12170.41 6.0143e-01 3.9857e-01
12360.89 2.1245e-01 7.8755e-01
12670.46 5.5885e-02 9.4412e-01
13075.34 2.3418e-02 9.7658e-01
13530.52 1.5860e-02 9.8414e-01
14012.75 1.3886e-02 9.8611e-01
14508.81 1.0016e-02 9.8998e-01
15002.30 1.2001e-02 9.8800e-01
15475.29 1.2626e-02 9.8737e-01
15923.68 8.1577e-03 9.9184e-01
16355.64 6.2211e-03 9.9378e-01
16776.27 7.0398e-03 9.9296e-01
17183.14 7.7300e-03 9.9227e-01
17580.45 6.9779e-03 9.9302e-01
17990.34 5.2590e-03 9.9474e-01
18458.06 4.3115e-03 9.9569e-01
19084.69 2.8045e-03 9.9720e-01
19999.79 1.6623e-03 9.9834e-01
21193.46 8.6530e-04 9.9913e-01
22528.72 4.0873e-04 9.9959e-01
23943.32 2.0203e-04 9.9980e-01
25446.74 2.0837e-04 9.9979e-01
27044.57 1.1766e-04 9.9988e-01
28744.18 4.5407e-05 9.9995e-01
30520.16 2.7296e-05 9.9997e-01
32243.50 1.8903e-05 9.9998e-01
33773.01 1.2895e-05 9.9999e-01
35108.48 7.8155e-06 9.9999e-01
36326.30 5.1895e-06 9.9999e-01
37486.70 3.0830e-06 1.0000e+00
38628.25 2.2953e-06 1.0000e+00
39768.62 1.5172e-06 1.0000e+00
40915.31 1.1958e-06 1.0000e+00
42074.51 7.6937e-07 1.0000e+00
43252.44 6.2289e-07 1.0000e+00
44454.05 4.5907e-07 1.0000e+00
45683.04 2.8991e-07 1.0000e+00
46941.68 2.7902e-07 1.0000e+00
48230.81 1.9137e-07 1.0000e+00
49550.29 1.4465e-07 1.0000e+00
50899.37 9.1637e-08 1.0000e+00
52276.86 8.1849e-08 1.0000e+00
53681.16 6.9182e-08 1.0000e+00
55110.21 4.4456e-08 1.0000e+00
56561.17 3.4897e-08 1.0000e+00
58030.00 3.4487e-08 1.0000e+00
59510.42 2.8035e-08 1.0000e+00
60993.45 2.2748e-08 1.0000e+00
62466.44 2.3007e-08 1.0000e+00
63912.69 1.7339e-08 1.0000e+00
65311.62 1.1530e-08 1.0000e+00
66639.26 2.3113e-08 1.0000e+00
67870.77 1.6053e-08 1.0000e+00
68864.47 1.0558e-08 1.0000e+00
69459.55 9.7809e-09 1.0000e+00
69744.99 1.3573e-08 1.0000e+00
69888.26 1.4043e-08 1.0000e+00
69959.62 1.3939e-08 1.0000e+00
69991.15 1.4067e-08 1.0000e+00
69999.53 1.4148e-08 1.0000e+00
#TIME: 261.20
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 1.7169e-01 8.2831e-01
857.79 3.6846e-01 6.3154e-01
878.44 6.9493e-02 9.3051e-01
917.72 2.9387e-01 7.0613e-01
973.04 2.4833e-01 7.5167e-01
1034.98 2.5284e-01 7.4716e-01
1099.97 1.0284e-01 8.9716e-01
1169.04 1.0150e-01 8.9850e-01
1242.44 1.8523e-01 8.1477e-01
1320.45 1.2982e-01 8.7018e-01
1403.37 1.6409e-01 8.3591e-01
1491.49 1.5890e-01 8.4110e-01
1585.14 1.2887e-01 8.7113e-01
1684.67 1.5720e-01 8.4280e-01
1790.45 1.4758e-01 8.5242e-01
1902.87 1.0447e-01 8.9553e-01
2022.36 8.7979e-02 9.1202e-01
2149.34 6.5146e-02 9.3485e-01
2284.30 5.6167e-02 9.4383e-01
2427.74 1.4018e-02 9.8598e-01
2580.18 9.6304e-03 9.9037e-01
2742.19 3.5273e-03 9.9647e-01
2914.37 3.3126e-03 9.9669e-01
3097.37 3.9489e-03 9.9605e-01
3291.85 4.2826e-03 9.9572e-01
3498.55 6.5780e-03 9.9342e-01
3718.23 1.0049e-01 8.9951e-01
3951.70 3.0710e-01 6.9290e-01
4199.83 2.6291e-01 7.3709e-01
4463.54 2.8225e-01 7.1775e-01
4743.81 3.1929e-01 6.8071e-01
5041.68 3.4064e-01 6.5936e-01
5358.25 3.5777e-01 6.4223e-01
5694.70 3.6394e-01 6.3606e-01
6052.28 3.7639e-01 6.2361e-01
6432.31 3.7918e-01 6.2082e-01
6836.20 4.0386e-01 5.9614e-01
7265.45 3.9923e-01 6.0077e-01
7721.65 3.9798e-01 6.0202e-01
8206.56 4.3339e-01 5.6661e-01
8717.73 4.3499e-01 5.6501e-01
9214.74 4.7355e-01 5.2645e-01
9629.11 4.8517e-01 5.1483e-01
9954.11 5.5251e-01 4.4749e-01
10245.64 4.9159e-01 5.0841e-01
10541.49 5.5542e-01 4.4458e-01
10839.94 5.6744e-01 4.3256e-01
11119.11 5.6092e-01 4.3908e-01
11355.83 6.5622e-01 3.4378e-01
11539.81 6.6669e-01 3.3331e-01
11677.16 7.1102e-01 2.8898e-01
11784.05 7.3288e-01 2.6712e-01
11875.85 6.5277e-01 3.4723e-01
11963.37 6.5269e-01 3.4731e-01
12055.39 6.4141e-01 3.5859e-01
12170.41 4.5141e-01 5.4859e-01
12360.89 1.6215e-01 8.3785e-01
12670.46 4.2252e-02 9.5775e-01
13075.34 2.3670e-02 9.7633e-01
13530.52 1.7654e-02 9.8235e-01
14012.75 2.0312e-02 9.7969e-01
14508.81 1.0736e-02 9.8926e-01
15002.30 7.7564e-03 9.9224e-01
15475.29 4.4800e-03 9.9552e-01
15923.68 4.8432e-03 9.9516e-01
16355.64 4.0870e-03 9.9591e-01
16776.27 4.7945e-03 9.9521e-01
17183.14 5.9308e-03 9.9407e-01
17580.45 5.3878e-03 9.9461e-01
17990.34 4.8605e-03 9.9514e-01
18458.06 4.4888e-03 9.9551e-01
19084.69 4.3948e-03 9.9561e-01
19999.79 2.2219e-03 9.9778e-01
21193.46 9.0440e-04 9.9910e-01
22528.72 4.3811e-04 9.9956e-01
23943.32 2.3621e-04 9.9976e-01
25446.74 1.8789e-04 9.9981e-01
27044.57 1.0541e-04 9.9989e-01
28744.18 5.6691e-05 9.9994e-01
30520.16 2.9300e-05 9.9997e-01
32243.50 1.7717e-05 9.9998e-01
33773.01 1.3596e-05 9.9999e-01
35108.48 1.0002e-05 9.9999e-01
36326.30 6.3990e-06 9.9999e-01
37486.70 3.1453e-06 1.0000e+00
38628.25 2.4197e-06 1.0000e+00
39768.62 1.8077e-06 1.0000e+00
40915.31 1.2550e-06 1.0000e+00
42074.51 8.1515e-07 1.0000e+00
43252.44 6.9048e-07 1.0000e+00
44454.05 5.7145e-07 1.0000e+00
45683.04 4.0429e-07 1.0000e+00
46941.68 2.9700e-07 1.0000e+00
48230.81 1.8048e-07 1.0000e+00
49550.29 1.2154e-07 1.0000e+00
50899.37 9.0939e-08 1.0000e+00
52276.86 9.2459e-08 1.0000e+00
53681.16 6.9775e-08 1.0000e+00
55110.21 4.5855e-08 1.0000e+00
56561.17 3.7141e-08 1.0000e+00
58030.00 3.4976e-08 1.0000e+00
59510.42 3.0345e-08 1.0000e+00
60993.45 2.7566e-08 1.0000e+00
62466.44 2.6027e-08 1.0000e+00
63912.69 1.8097e-08 1.0000e+00
65311.62 1.6759e-08 1.0000e+00
66639.26 2.7083e-08 1.0000e+00
67870.77 1.8744e-08 1.0000e+00
68864.47 8.1694e-09 1.0000e+00
69459.55 7.5152e-09 1.0000e+00
69744.99 1.1755e-08 1.0000e+00
69888.26 1.1853e-08 1.0000e+00
69959.62 1.1158e-08 1.0000e+00
69991.15 1.1913e-08 1.0000e+00
69999.53 1.1903e-08 1.0000e+00
#TIME: 264.95
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 2.0747e-01 7.9253e-01
857.79 4.9040e-01 5.0960e-01
878.44 4.0922e-01 5.9078e-01
917.72 1.1894e-01 8.8106e-01
973.04 1.9478e-01 8.0522e-01
1034.98 5.9416e-02 9.4058e-01
1099.97 2.7348e-01 7.2652e-01
1169.04 1.0526e-01 8.9474e-01
1242.44 2.2805e-01 7.7195e-01
1320.45 2.2399e-01 7.7601e-01
1403.37 2.3228e-01 7.6772e-01
1491.49 1.9466e-01 8.0534e-01
1585.14 2.0031e-01 7.9969e-01
1684.67 2.1553e-01 7.8447e-01
1790.45 1.7394e-01 8.2606e-01
1902.87 1.1687e-01 8.8313e-01
2022.36 5.2775e-02 9.4722e-01
2149.34 6.8255e-02 9.3174e-01
2284.30 5.2353e-02 9.4765e-01
2427.74 1.3195e-02 9.8681e-01
2580.18 1.4842e-02 9.8516e-01
2742.19 3.9129e-03 9.9609e-01
2914.37 3.7180e-03 9.9628e-01
3097.37 3.8297e-03 9.9617e-01
3291.85 4.1724e-03 9.9583e-01
3498.55 7.5753e-03 9.9242e-01
3718.23 9.5889e-02 9.0411e-01
3951.70 3.2292e-01 6.7708e-01
4199.83 2.7735e-01 7.2265e-01
4463.54 2.8300e-01 7.1700e-01
4743.81 3.1884e-01 6.8116e-01
5041.68 3.2510e-01 6.7490e-01
5358.25 3.6608e-01 6.3392e-01
5694.70 3.6693e-01 6.3307e-01
6052.28 3.8634e-01 6.1366e-01
6432.31 3.9579e-01 6.0421e-01
6836.20 3.9808e-01 6.0192e-01
7265.45 4.0393e-01 5.9607e-01
7721.65 4.1445e-01 5.8555e-01
8206.56 4.2819e-01 5.7181e-01
8717.73 4.5389e-01 5.4611e-01
9214.74 4.7486e-01 5.2514e-01
9629.11 5.0143e-01 4.9857e-01
9954.11 5.0862e-01 4.9138e-01
10245.64 4.9572e-01 5.0428e-01
10541.49 5.4899e-01 4.5101e-01
10839.94 5.6902e-01 4.3098e-01
11119.11 6.4460e-01 3.5540e-01
11355.83 6.5123e-01 3.4877e-01
11539.81 6.5082e-01 3.4918e-01
11677.16 7.3745e-01 2.6255e-01
11784.05 6.8603e-01 3.1397e-01
11875.85 7.3372e-01 2.6628e-01
11963.37 6.9496e-01 3.0504e-01
12055.39 6.7578e-01 3.2422e-01
12170.41 4.9090e-01 5.0910e-01
12360.89 2.2654e-01 7.7346e-01
12670.46 5.5065e-02 9.4493e-01
13075.34 2.2819e-02 9.7718e-01
13530.52 2.0087e-02 9.7991e-01
14012.75 1.0143e-02 9.8986e-01
14508.81 1.3651e-02 9.8635e-01
15002.30 1.3326e-02 9.8667e-01
15475.29 1.3195e-02 9.8681e-01
15923.68 1.0909e-02 9.8909e-01
16355.64 7.3549e-03 9.9265e-01
16776.27 7.4793e-03 9.9252e-01
17183.14 7.3401e-03 9.9266e-01
17580.45 6.9306e-03 9.9307e-01
17990.34 5.1067e-03 9.9489e-01
18458.06 3.7943e-03 9.9621e-01
19084.69 4.3628e-03 9.9564e-01
19999.79 2.4833e-03 9.9752e-01
21193.46 9.3850e-04 9.9906e-01
22528.72 6.1938e-04 9.9938e-01
23943.32 3.1584e-04 9.9968e-01
25446.74 1.7909e-04 9.9982e-01
27044.57 9.8138e-05 9.9990e-01
28744.18 4.7577e-05 9.9995e-01
30520.16 2.7414e-05 9.9997e-01
32243.50 2.4051e-05 9.9998e-01
33773.01 1.6798e-05 9.9998e-01
35108.48 1.2937e-05 9.9999e-01
36326.30 8.2352e-06 9.9999e-01
37486.70 3.8468e-06 1.0000e+00
38628.25 2.5570e-06 1.0000e+00
39768.62 1.6857e-06 1.0000e+00
40915.31 1.0856e-06 1.0000e+00
42074.51 9.2748e-07 1.0000e+00
43252.44 8.5775e-07 1.0000e+00
44454.05 6.3198e-07 1.0000e+00
45683.04 3.6381e-07 1.0000e+00
46941.68 3.1759e-07 1.0000e+00
48230.81 2.1098e-07 1.0000e+00
49550.29 1.6784e-07 1.0000e+00
50899.37 9.3498e-08 1.0000e+00
52276.86 7.5221e-08 1.0000e+00
53681.16 5.4866e-08 1.0000e+00
55110.21 5.6454e-08 1.0000e+00
56561.17 4.0729e-08 1.0000e+00
58030.00 3.9605e-08 1.0000e+00
59510.42 3.1271e-08 1.0000e+00
60993.45 2.8637e-08 1.0000e+00
62466.44 2.7582e-08 1.0000e+00
63912.69 2.2035e-08 1.0000e+00
65311.62 1.4751e-08 1.0000e+00
66639.26 3.4030e-08 1.0000e+00
67870.77 1.7219e-08 1.0000e+00
68864.47 1.2638e-08 1.0000e+00
69459.55 1.2784e-08 1.0000e+00
69744.99 1.9283e-08 1.0000e+00
69888.26 2.3460e-08 1.0000e+00
69959.62 2.3152e-08 1.0000e+00
69991.15 2.1980e-08 1.0000e+00
69999.53 2.2015e-08 1.0000e+00
#TIME: 268.76
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 2.3773e-01 7.6227e-01
857.79 3.4985e-01 6.5015e-01
878.44 3.6463e-01 6.3537e-01
917.72 3.0503e-01 6.9497e-01
973.04 2.6664e-01 7.3336e-01
1034.98 1.5161e-01 8.4839e-01
1099.97 3.1575e-01 6.8425e-01
1169.04 2.7119e-01 7.2881e-01
1242.44 3.2474e-01 6.7526e-01
1320.45 1.7281e-01 8.2719e-01
1403.37 8.6584e-02 9.1342e-01
1491.49 1.4785e-01 8.5215e-01
1585.14 1.7014e-01 8.2986e-01
1684.67 2.5847e-01 7.4153e-01
1790.45 2.1001e-01 7.8999e-01
1902.87 1.3126e-01 8.6874e-01
2022.36 9.6083e-02 9.0392e-01
2149.34 7.2515e-02 9.2748e-01
2284.30 5.8323e-02 9.4168e-01
2427.74 1.3658e-02 9.8634e-01
2580.18 1.7856e-02 9.8214e-01
2742.19 4.2195e-03 9.9578e-01
2914.37 3.7421e-03 9.9626e-01
3097.37 3.6277e-03 9.9637e-01
3291.85 4.9330e-03 9.9507e-01
3498.55 7.3352e-03 9.9266e-01
3718.23 9.4644e-02 9.0536e-01
3951.70 3.3999e-01 6.6001e-01
4199.83 2.8743e-01 7.1257e-01
4463.54 2.8877e-01 7.1123e-01
4743.81 3.4527e-01 6.5473e-01
5041.68 3.5487e-01 6.4513e-01
5358.25 3.6150e-01 6.3850e-01
5694.70 3.6521e-01 6.3479e-01
6052.28 3.9608e-01 6.0392e-01
6432.31 4.0281e-01 5.9719e-01
6836.20 3.8572e-01 6.1428e-01
7265.45 3.9679e-01 6.0321e-01
7721.65 4.1957e-01 5.8043e-01
8206.56 4.3310e-01 5.6690e-01
8717.73 4.4169e-01 5.5831e-01
9214.74 4.8804e-01 5.1196e-01
9629.11 5.2057e-01 4.7943e-01
9954.11 5.6005e-01 4.3995e-01
10245.64 5.6143e-01 4.3857e-01
10541.49 5.1186e-01 4.8814e-01
10839.94 5.9558e-01 4.0442e-01
11119.11 6.0641e-01 3.9359e-01
11355.83 6.6714e-01 3.3286e-01
11539.81 7.0937e-01 2.9063e-01
11677.16 6.9149e-01 3.0851e-01
11784.05 7.0946e-01 2.9054e-01
11875.85 7.1500e-01 2.8500e-01
11963.37 7.0116e-01 2.9884e-01
12055.39 5.9466e-01 4.0534e-01
12170.41 6.6992e-01 3.3008e-01
12360.89 2.2142e-01 7.7858e-01
12670.46 4.4191e-02 9.5581e-01
13075.34 2.8976e-02 9.7102e-01
13530.52 1.9865e-02 9.8013e-01
14012.75 1.1336e-02 9.8866e-01
14508.81 1.6578e-02 9.8342e-01
15002.30 6.3153e-03 9.9368e-01
15475.29 9.5583e-03 9.9044e-01
15923.68 5.6422e-03 9.9436e-01
16355.64 3.7415e-03 9.9626e-01
16776.27 6.8937e-03 9.9311e-01
17183.14 7.8289e-03 9.9217e-01
17580.45 6.2576e-03 9.9374e-01
17990.34 4.7754e-03 9.9522e-01
18458.06 4.0430e-03 9.9596e-01
19084.69 4.4315e-03 9.9557e-01
19999.79 2.2701e-03 9.9773e-01
21193.46 9.2703e-04 9.9907e-01
22528.72 6.1185e-04 9.9939e-01
23943.32 3.7547e-04 9.9962e-01
25446.74 2.9079e-04 9.9971e-01
27044.57 1.1528e-04 9.9988e-01
28744.18 4.8274e-05 9.9995e-01
30520.16 2.8274e-05 9.9997e-01
32243.50 2.2670e-05 9.9998e-01
33773.01 1.9742e-05 9.9998e-01
35108.48 1.3936e-05 9.9999e-01
36326.30 1.0164e-05 9.9999e-01
37486.70 4.1165e-06 1.0000e+00
38628.25 2.3859e-06 1.0000e+00
39768.62 1.8752e-06 1.0000e+00
40915.31 1.5124e-06 1.0000e+00
42074.51 1.2064e-06 1.0000e+00
43252.44 8.8685e-07 1.0000e+00
