#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.31352774879 1.34086478482 1.36877075709 1.39725750625 1.4263371194 1.45602193516 1.48632454897 1.51725781839 1.54883486857 1.58106909784 1.61397418335 1.6475640869 1.68185306088 1.71685565429 1.75258671891 1.78906141564 1.82629522088 1.86430393314 1.90310367972 1.94271092358 1.98314247027 2.02441547513 2.06654745052 2.10955627325 2.15346019222 2.19827783609 2.24402822123 2.29073075979 2.3384052679 2.38707197411 2.43675152798 2.48746500882 2.53923393462 2.59208027122 2.64602644162 2.70109533547 2.7573103188 2.81469524393 2.87327445961 2.9330728213 2.99411570179 3.0564290019 3.1200391615 3.18497317073 3.25125858145 3.31892351891 3.38799669372 3.458507414 3.53048559784 3.60396178597 3.67896715474 3.75553352933 3.83369339728 3.91347992225 3.99492695808 4.07806906321 4.16294151528 4.24958032614 4.33802225711 4.42830483457 4.52046636593 4.61454595581 4.71058352271 4.80861981588 4.90869643266 5.01085583611 5.11514137302 5.2215972923 5.33026876379 5.44120189738 5.55444376261 5.67004240861 5.78804688453 5.90850726031 6.03147464794 6.15700122315 6.28514024756 6.41594609124 6.54947425584 6.68578139809 6.82492535384 6.96696516263 7.11196109274 7.25997466672 7.41106868754 7.56530726521 7.72275584402 7.88348123025 8.04755162055 8.21503663089 8.38600732606 8.56053624988 8.73869745591 8.92056653893 9.10622066697 9.2957386141 9.48920079382 9.68668929318 9.88828790763 10.0940821766 10.3041594196 10.5186087737 10.7375212308 10.9609896768 11.1891089304 11.421975784 11.6596890442 11.902349574 12.1500603357 12.4029264342 12.661055162 12.9245560446 13.1935408868 13.4681238204 13.7484213523 14.0345524144 14.3266384136 14.6248032836 14.9291735374 15.2398783209 15.5570494679 15.8808215559 16.211331963 16.5487209267 16.8931316029 17.244710127 17.6036056756 17.9699705301 18.3439601411 18.7257331944 19.1154516784 19.5132809528 19.9193898187 20.3339505904 20.7571391682 21.1891351133 21.630121724 22.0802861133 22.5398192884 23.0089162317 23.4877759837 23.9766017271 24.4756008733 24.9849851505 25.5049706931 26.0357781339 26.5776326973 27.1307642952 27.6954076244 28.271802266 28.8601927875 29.4608288462 30.0739652952 30.6998622917 31.3387854071 31.9910057402 32.6568000314 33.3364507809 34.0302463683 34.7384811748 35.4614557083 36.1994767308 36.9528573888 37.7219173456 38.5069829176 39.3083872125 40.1264702705 40.9615792085 41.8140683681 42.6842994648 43.5726417426 44.4794721299 45.4051753997 46.3501443331 47.3147798855 48.299491357 49.3046965661 50.3308220268 51.3783031297 52.4475843269 53.53911932 54.6533712535 55.7908129104 56.9519269135 58.1372059297 59.3471528795 60.5822811498 61.8431148124 63.1301888459 64.4440493627 65.7852538411 67.1543713615 68.5519828478 69.9786813143 71.4350721169 72.9217732101 74.4394154093 75.9886426585 77.5701123031 79.1844953693
#
#TIME: 1.31352774879
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8 v9
6.2466e+04 2.0094e+03 2.1180e-02 8.4594e-07 1.0000e+00 9.2055e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.0519e+03 1.4548e-02 6.6533e-06 9.9999e-01 7.5031e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.9894e+03 1.0771e-02 1.5592e-06 1.0000e+00 1.1717e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.9492e+03 7.9310e-03 1.9934e-06 1.0000e+00 4.9208e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.9486e+03 5.9830e-03 2.9154e-06 1.0000e+00 1.5941e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.9177e+03 4.6468e-03 3.9867e-06 1.0000e+00 6.1538e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.9347e+03 4.1347e-03 5.2279e-06 9.9999e-01 3.0276e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.9323e+03 3.7748e-03 1.1664e-05 9.9999e-01 4.9390e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.9342e+03 3.5956e-03 1.3768e-05 9.9999e-01 3.2828e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.9258e+03 3.5403e-03 1.4984e-05 9.9999e-01 2.6929e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.9079e+03 3.4964e-03 1.5339e-05 9.9998e-01 2.5260e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.9068e+03 1.4688e-03 6.2972e-06 9.9999e-01 6.3153e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 14.0345524144
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8 v9
4.2577e+02 1.9619e+04 6.7235e+08 1.1274e-26 9.2881e-16 9.2773e-07 2.5710e-01 7.4284e-01 5.9754e-05 5.4074e-24 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 2.0215e+04 5.5493e+10 8.3280e-21 9.5191e-12 1.5394e-04 9.2032e-01 7.9528e-02 2.7156e-07 3.3420e-27 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 2.0542e+04 5.5797e+10 4.9036e-21 5.9734e-12 1.1101e-04 8.8089e-01 1.1899e-01 7.5659e-07 3.1028e-26 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 2.0810e+04 5.6153e+10 3.2263e-21 4.1232e-12 8.5141e-05 8.3982e-01 1.6009e-01 1.6449e-06 1.7118e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 2.1119e+04 5.6691e+10 1.9044e-21 2.5780e-12 6.0403e-05 7.7539e-01 2.2455e-01 4.1342e-06 1.3359e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 2.1429e+04 5.7445e+10 1.1290e-21 1.6102e-12 4.2413e-05 6.9864e-01 3.0130e-01 9.6808e-06 9.2605e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 2.1757e+04 5.8391e+10 6.4668e-22 9.7089e-13 2.8713e-05 6.0787e-01 3.9208e-01 2.2137e-05 6.3703e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 2.2147e+04 5.9740e+10 3.2299e-22 5.1401e-13 1.7350e-05 4.9189e-01 5.0804e-01 5.5520e-05 5.8245e-22 2.3822e-44 0.0000e+00 0.0000e+00
1.2425e+03 2.2593e+04 6.2066e+10 1.5315e-22 2.5610e-13 9.7996e-06 3.7338e-01 6.2647e-01 1.3594e-04 5.5367e-21 1.1379e-42 0.0000e+00 0.0000e+00
1.3205e+03 2.3108e+04 6.6953e+10 6.9529e-23 1.1931e-13 5.0876e-06 2.6217e-01 7.3749e-01 3.3654e-04 6.1540e-20 7.4926e-41 0.0000e+00 0.0000e+00
1.4033e+03 2.3696e+04 7.2987e+10 2.8755e-23 5.0608e-14 2.4073e-06 1.7041e-01 8.2876e-01 8.3258e-04 7.5351e-19 6.1049e-39 0.0000e+00 0.0000e+00
1.4915e+03 2.4341e+04 7.8392e+10 1.0173e-23 1.8792e-14 1.0187e-06 1.0222e-01 8.9570e-01 2.0836e-03 1.0141e-17 6.0129e-37 0.0000e+00 0.0000e+00
1.5852e+03 2.4986e+04 8.1786e+10 3.2789e-24 6.5352e-15 4.1146e-07 5.9184e-02 9.3582e-01 4.9912e-03 1.2476e-16 5.1010e-35 0.0000e+00 0.0000e+00
1.6847e+03 2.5600e+04 8.3781e+10 1.0618e-24 2.3122e-15 1.6944e-07 3.4482e-02 9.5441e-01 1.1105e-02 1.2733e-15 3.1339e-33 0.0000e+00 0.0000e+00
1.7904e+03 2.6183e+04 8.4138e+10 3.5748e-25 8.5930e-16 7.3240e-08 2.0643e-02 9.5670e-01 2.2656e-02 1.0235e-14 1.2636e-31 0.0000e+00 0.0000e+00
1.9028e+03 2.6692e+04 8.2567e+10 1.2804e-25 3.4299e-16 3.3950e-08 1.2890e-02 9.4534e-01 4.1767e-02 6.1551e-14 3.0404e-30 0.0000e+00 0.0000e+00
2.0223e+03 2.7133e+04 8.1641e+10 5.3682e-26 1.5719e-16 1.7575e-08 8.5541e-03 9.2253e-01 6.8914e-02 2.7602e-13 4.4076e-29 0.0000e+00 0.0000e+00
2.1493e+03 2.7485e+04 8.0465e+10 2.5678e-26 8.1316e-17 1.0081e-08 6.0260e-03 8.9172e-01 1.0225e-01 9.2153e-13 3.8078e-28 0.0000e+00 0.0000e+00
2.2843e+03 2.7728e+04 7.9705e+10 1.5262e-26 5.1034e-17 6.7919e-09 4.6799e-03 8.6225e-01 1.3307e-01 2.1047e-12 1.6818e-27 0.0000e+00 0.0000e+00
2.4277e+03 2.7817e+04 7.8362e+10 1.1845e-26 4.0977e-17 5.6760e-09 4.1808e-03 8.4762e-01 1.4820e-01 2.9336e-12 3.0424e-27 0.0000e+00 0.0000e+00
2.5802e+03 2.7681e+04 7.6389e+10 1.3141e-26 4.5738e-17 6.3306e-09 4.5195e-03 8.5922e-01 1.3626e-01 2.1836e-12 1.7588e-27 0.0000e+00 0.0000e+00
2.7422e+03 2.7279e+04 7.3280e+10 2.2357e-26 7.5981e-17 1.0021e-08 6.1444e-03 8.9647e-01 9.7383e-02 7.2540e-13 2.3570e-28 0.0000e+00 0.0000e+00
2.9144e+03 2.6558e+04 6.8831e+10 6.0531e-26 1.9479e-16 2.3175e-08 1.0601e-02 9.3915e-01 5.0250e-02 9.0473e-14 5.4776e-30 0.0000e+00 0.0000e+00
3.0973e+03 2.5468e+04 6.1955e+10 2.7669e-25 8.2557e-16 8.3472e-08 2.3971e-02 9.5947e-01 1.6557e-02 3.0661e-15 1.2574e-32 0.0000e+00 0.0000e+00
3.2918e+03 2.4124e+04 4.9651e+10 1.4030e-24 4.1624e-15 3.6643e-07 6.1576e-02 9.3452e-01 3.8996e-03 3.8314e-17 4.7879e-36 0.0000e+00 0.0000e+00
3.4986e+03 2.2649e+04 4.1905e+10 1.4167e-23 3.8216e-14 2.5294e-06 1.9622e-01 8.0326e-01 5.1472e-04 1.1729e-19 1.7033e-40 0.0000e+00 0.0000e+00
3.7182e+03 2.1033e+04 4.4521e+10 4.9535e-22 9.0916e-13 3.0735e-05 6.4630e-01 3.5366e-01 1.4325e-05 1.6907e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 1.9302e+04 4.2930e+10 1.0324e-20 1.3416e-11 2.1318e-04 9.5445e-01 4.5340e-02 6.1106e-08 9.8641e-29 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 1.7979e+04 2.6055e+10 2.7435e-20 4.2710e-11 5.4847e-04 9.9089e-01 8.5625e-03 8.9123e-10 6.4568e-33 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 1.7092e+04 1.9416e+10 7.0833e-20 1.1746e-10 1.1816e-03 9.9661e-01 2.2103e-03 3.0974e-11 3.5503e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 1.6231e+04 1.7775e+10 3.4829e-19 5.0089e-10 3.1727e-03 9.9638e-01 4.4694e-04 6.5531e-13 8.8200e-40 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 1.5203e+04 1.6168e+10 3.3700e-18 3.8918e-09 1.2639e-02 9.8731e-01 4.7382e-05 2.9852e-15 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 1.4041e+04 1.3696e+10 5.2802e-17 4.8094e-08 6.8757e-02 9.3124e-01 2.6023e-06 2.9332e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 1.2986e+04 1.1207e+10 7.6367e-16 5.4681e-07 3.2695e-01 6.7305e-01 8.7119e-08 1.2582e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 1.2100e+04 1.0149e+10 6.4021e-15 3.2805e-06 7.6783e-01 2.3216e-01 1.3941e-09 2.6877e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.1369e+04 9.2967e+09 2.6864e-14 9.9051e-06 9.5303e-01 4.6956e-02 1.5468e-11 5.0484e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 1.0691e+04 8.3369e+09 9.6998e-14 2.5594e-05 9.9248e-01 7.4955e-03 1.2133e-13 5.6993e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 1.0074e+04 7.4689e+09 3.5538e-13 6.5706e-05 9.9884e-01 1.0915e-03 7.9093e-16 4.6936e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 9.4346e+03 6.4958e+09 1.5552e-12 1.9117e-04 9.9969e-01 1.1864e-04 2.4045e-18 9.2472e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 8.7880e+03 5.6636e+09 9.4539e-12 6.9027e-04 9.9930e-01 8.4051e-06 2.4306e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 8.1254e+03 4.8308e+09 8.1321e-11 3.1541e-03 9.9685e-01 3.6335e-07 6.8030e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 7.3648e+03 3.9510e+09 1.5089e-09 2.4262e-02 9.7574e-01 5.0896e-09 1.0464e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 6.6967e+03 2.8159e+09 2.2959e-08 1.6288e-01 8.3712e-01 5.4688e-11 9.2105e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 6.1701e+03 2.1915e+09 1.9649e-07 5.9479e-01 4.0521e-01 3.8534e-13 7.0727e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.7713e+03 1.6567e+09 5.9035e-07 8.9176e-01 1.0824e-01 2.5985e-15 1.2612e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 5.4446e+03 1.2081e+09 1.1478e-06 9.7410e-01 2.5896e-02 2.2707e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 5.1849e+03 9.6918e+08 2.0926e-06 9.9366e-01 6.3405e-03 2.6655e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 4.9787e+03 8.3046e+08 3.5405e-06 9.9815e-01 1.8498e-03 5.7889e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 4.8357e+03 8.1062e+08 5.4724e-06 9.9926e-01 7.3795e-04 3.6498e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 4.7431e+03 9.3840e+08 9.0991e-06 9.9969e-01 3.0269e-04 2.9572e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 4.6627e+03 1.0396e+09 1.5036e-05 9.9987e-01 1.1986e-04 2.0668e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 4.5793e+03 1.0585e+09 2.0775e-05 9.9992e-01 6.2727e-05 3.0527e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 4.5024e+03 1.0019e+09 2.7696e-05 9.9994e-01 3.2681e-05 4.1413e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 4.4195e+03 8.7202e+08 3.2399e-05 9.9995e-01 2.0391e-05 8.8554e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 4.3520e+03 6.3417e+08 3.3060e-05 9.9995e-01 1.3926e-05 2.0779e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 4.2699e+03 4.8719e+08 3.1234e-05 9.9996e-01 1.1820e-05 9.8379e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 4.2049e+03 3.6323e+08 3.4990e-05 9.9996e-01 6.8290e-06 1.4361e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 4.1160e+03 2.4375e+08 3.4697e-05 9.9996e-01 4.5350e-06 2.8627e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 4.0390e+03 1.6474e+08 3.6217e-05 9.9996e-01 2.7271e-06 4.2734e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 3.9471e+03 1.1397e+08 4.3778e-05 9.9995e-01 1.2393e-06 2.8296e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 3.8786e+03 7.9235e+07 4.7826e-05 9.9995e-01 6.9776e-07 3.5665e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 3.7786e+03 5.5562e+07 5.6884e-05 9.9994e-01 3.3204e-07 2.7438e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 3.6991e+03 4.1323e+07 6.7954e-05 9.9993e-01 1.6668e-07 2.6223e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 3.6287e+03 3.1800e+07 7.8074e-05 9.9992e-01 9.4074e-08 3.6765e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.5681e+03 2.2709e+07 8.0886e-05 9.9992e-01 6.0705e-08 7.1404e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.5229e+03 1.5667e+07 7.9462e-05 9.9992e-01 4.2138e-08 1.6665e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 3.4691e+03 1.1406e+07 8.3206e-05 9.9992e-01 2.7130e-08 3.2757e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 3.4243e+03 8.3088e+06 8.2397e-05 9.9992e-01 1.9628e-08 9.1234e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 3.3866e+03 5.5687e+06 8.1322e-05 9.9992e-01 1.3058e-08 1.8221e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 3.3081e+03 3.3994e+06 6.4722e-05 9.9994e-01 1.2294e-08 9.3586e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 3.2339e+03 2.0036e+06 6.9354e-05 9.9993e-01 5.9808e-09 6.4676e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 3.1629e+03 1.0427e+06 7.7852e-05 9.9992e-01 2.3015e-09 1.9627e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.0244e+03 3.2854e+05 7.2990e-05 9.9993e-01 7.4392e-10 2.1580e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 2.9657e+03 7.4537e+04 3.4291e-05 9.9997e-01 7.1223e-10 4.3440e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.9066e+03 2.3411e+04 1.8664e-05 9.9998e-01 7.1489e-10 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.8989e+03 9.3351e+03 1.0567e-05 9.9999e-01 8.5848e-10 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.8148e+03 4.7210e+03 8.5929e-06 9.9999e-01 6.2543e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.7594e+03 2.2746e+03 8.5150e-06 9.9999e-01 2.8477e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.6499e+03 9.3605e+02 1.6037e-05 9.9998e-01 2.8088e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.5390e+03 4.4278e+02 2.4619e-05 9.9998e-01 4.9523e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 2.4593e+03 2.6664e+02 4.9480e-05 9.9995e-01 6.4433e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.4097e+03 1.8299e+02 4.2156e-05 9.9996e-01 5.9433e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 2.5136e+03 1.1094e+02 6.9040e-05 9.9993e-01 1.1973e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.3730e+03 6.7578e+01 4.7680e-05 9.9995e-01 1.5069e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.3713e+03 4.2887e+01 9.0708e-06 9.9999e-01 3.0384e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 2.3434e+03 2.7146e+01 5.7383e-06 9.9999e-01 4.8058e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.3301e+03 1.7331e+01 8.5837e-06 9.9999e-01 1.2429e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.3099e+03 1.1385e+01 5.9014e-06 9.9999e-01 1.7182e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.2874e+03 7.3919e+00 1.0534e-05 9.9999e-01 3.1090e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 2.2617e+03 4.8916e+00 9.0845e-06 9.9999e-01 2.6804e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 2.2444e+03 3.2438e+00 8.6829e-06 9.9999e-01 1.8626e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.2836e+03 2.1796e+00 3.7670e-06 1.0000e+00 7.0057e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.2667e+03 1.4450e+00 4.3559e-06 1.0000e+00 3.2503e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 2.2375e+03 9.6406e-01 3.5766e-06 1.0000e+00 3.1372e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.2121e+03 6.3892e-01 4.9643e-06 1.0000e+00 9.8677e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 2.2117e+03 4.2720e-01 4.6427e-06 1.0000e+00 7.2407e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 2.1665e+03 2.8622e-01 3.9700e-06 1.0000e+00 6.4386e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 2.1385e+03 1.9215e-01 3.9991e-06 1.0000e+00 4.0520e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 2.1350e+03 1.2965e-01 3.4553e-06 1.0000e+00 3.5518e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 2.1013e+03 8.7516e-02 3.9349e-06 1.0000e+00 1.7321e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 2.0709e+03 6.0284e-02 1.1869e-06 1.0000e+00 1.4531e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 2.0490e+03 4.0402e-02 5.5103e-06 9.9999e-01 3.5460e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 2.0379e+03 2.8357e-02 1.9745e-06 1.0000e+00 2.1101e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.0024e+03 1.9595e-02 3.8962e-06 1.0000e+00 3.2788e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.0220e+03 1.4059e-02 1.2113e-06 1.0000e+00 2.7062e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.9623e+03 1.0048e-02 2.9993e-06 1.0000e+00 2.6937e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.9613e+03 7.3274e-03 5.0591e-06 9.9999e-01 6.1976e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
