#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    2.641408E+04   1.0000E+000   1.6174E-013   1.2773E-045   2.5109E-064
    2.781515E+04   1.0000E+000   7.9580E-013   1.6977E-044   7.7308E-064
    2.929251E+04   1.0000E+000   5.0815E-012   4.1313E-043   3.0365E-063
    3.076934E+04   1.0000E+000   2.6015E-011   8.5115E-042   1.0579E-062
    3.212146E+04   1.0000E+000   8.3225E-011   9.0898E-041   2.6477E-062
    3.332966E+04   1.0000E+000   1.9856E-010   6.5762E-040   5.3414E-062
    3.439633E+04   1.0000E+000   4.3283E-010   4.5171E-039   1.0054E-061
    3.537082E+04   1.0000E+000   1.0159E-009   4.2268E-038   2.0276E-061
    3.627457E+04   1.0000E+000   2.2961E-009   4.2480E-037   4.0021E-061
    3.713977E+04   1.0000E+000   4.6089E-009   3.7437E-036   7.1756E-061
    3.798631E+04   1.0000E+000   7.6735E-009   2.4219E-035   1.1014E-060
    3.882736E+04   1.0000E+000   1.1124E-008   1.0588E-034   1.5474E-060
    3.966776E+04   1.0000E+000   1.5209E-008   3.3716E-034   2.0285E-060
    4.050769E+04   1.0000E+000   1.9134E-008   8.4061E-034   2.3553E-060
    4.135045E+04   1.0000E+000   2.0365E-008   1.7464E-033   2.5743E-060
    4.219728E+04   1.0000E+000   2.2666E-008   3.1006E-033   2.8311E-060
    4.305109E+04   1.0000E+000   2.4396E-008   4.7449E-033   3.0294E-060
    4.391509E+04   1.0000E+000   2.5658E-008   6.5720E-033   3.1895E-060
    4.478992E+04   1.0000E+000   2.6666E-008   8.8661E-033   3.3416E-060
    4.567735E+04   1.0000E+000   2.7540E-008   1.0929E-032   3.5096E-060
    4.657716E+04   1.0000E+000   2.8427E-008   1.2885E-032   3.7259E-060
    4.705842E+04   1.0000E+000   2.8919E-008   1.3913E-032   3.8659E-060
    4.730090E+04   1.0000E+000   2.9178E-008   1.4463E-032   3.9451E-060
    4.742262E+04   1.0000E+000   2.9310E-008   1.4743E-032   3.9871E-060
    4.748359E+04   1.0000E+000   2.9377E-008   1.4884E-032   4.0087E-060
    4.751258E+04   1.0000E+000   2.9408E-008   1.4952E-032   4.0190E-060
    4.751411E+04   1.0000E+000   2.9410E-008   1.4955E-032   4.0196E-060
#TIME:    18.720
#NVEL: 105
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484662E+02   8.6499E-010   1.3554E-002   9.8625E-001   1.9856E-004
    8.532909E+02   8.6703E-010   1.3555E-002   9.8625E-001   1.9857E-004
    8.679301E+02   8.7036E-010   1.3553E-002   9.8625E-001   1.9859E-004
    8.979664E+02   8.7194E-010   1.3543E-002   9.8626E-001   1.9866E-004
    9.489627E+02   8.6890E-010   1.3495E-002   9.8631E-001   1.9898E-004
    1.001620E+03   8.6080E-010   1.3407E-002   9.8639E-001   1.9961E-004
    1.057255E+03   8.4915E-010   1.3285E-002   9.8651E-001   2.0036E-004
    1.115980E+03   8.3403E-010   1.3126E-002   9.8667E-001   2.0329E-004
    1.177967E+03   8.1732E-010   1.2941E-002   9.8685E-001   2.1337E-004
    1.243397E+03   8.1286E-010   1.2840E-002   9.8693E-001   2.2520E-004
    1.312461E+03   8.3294E-010   1.2913E-002   9.8683E-001   2.5222E-004
    1.385361E+03   8.6831E-010   1.3086E-002   9.8664E-001   2.7525E-004
    1.462311E+03   9.0121E-010   1.3226E-002   9.8648E-001   2.9331E-004
    1.543535E+03   9.0924E-010   1.3177E-002   9.8651E-001   3.1690E-004
    1.629270E+03   8.8404E-010   1.2891E-002   9.8675E-001   3.6134E-004
    1.719768E+03   8.6043E-010   1.2631E-002   9.8695E-001   4.2098E-004
    1.815292E+03   8.4403E-010   1.2450E-002   9.8704E-001   5.0721E-004
    1.916122E+03   8.4022E-010   1.2415E-002   9.8697E-001   6.1494E-004
    2.022553E+03   8.7654E-010   1.2763E-002   9.8651E-001   7.2647E-004
    2.134895E+03   9.8330E-010   1.3735E-002   9.8540E-001   8.6166E-004
    2.253478E+03   1.2266E-009   1.5810E-002   9.8320E-001   9.8832E-004
    2.378647E+03   1.7545E-009   1.9859E-002   9.7903E-001   1.1080E-003
    2.510768E+03   3.0071E-009   2.7992E-002   9.7083E-001   1.1766E-003
    2.650229E+03   6.3383E-009   4.4982E-002   9.5380E-001   1.2159E-003
    2.797435E+03   1.6458E-008   8.2460E-002   9.1635E-001   1.1928E-003
    2.952818E+03   4.8324E-008   1.6250E-001   8.3638E-001   1.1132E-003
    3.116832E+03   1.4162E-007   3.1101E-001   6.8804E-001   9.4094E-004
    3.289956E+03   3.9617E-007   5.3375E-001   4.6563E-001   6.2106E-004
    3.472696E+03   1.0901E-006   7.7711E-001   2.2263E-001   2.5823E-004
    3.665586E+03   3.0253E-006   9.3070E-001   6.9225E-002   6.7399E-005
    3.869191E+03   8.3887E-006   9.7809E-001   2.1877E-002   2.0755E-005
    4.084104E+03   2.1190E-005   9.8551E-001   1.4453E-002   1.5679E-005
    4.310955E+03   4.6320E-005   9.8617E-001   1.3763E-002   1.6315E-005
    4.550407E+03   9.6124E-005   9.8729E-001   1.2597E-002   1.4204E-005
    4.803158E+03   2.0972E-004   9.8912E-001   1.0658E-002   1.0311E-005
    5.069949E+03   4.8611E-004   9.9079E-001   8.7164E-003   6.9365E-006
    5.351559E+03   1.1696E-003   9.9145E-001   7.3709E-003   4.9769E-006
    5.648810E+03   2.9166E-003   9.9055E-001   6.5341E-003   3.9221E-006
    5.962572E+03   7.5528E-003   9.8638E-001   6.0639E-003   3.3928E-006
    6.293762E+03   2.0123E-002   9.7421E-001   5.6682E-003   2.9980E-006
    6.643348E+03   5.2996E-002   9.4150E-001   5.4980E-003   2.9127E-006
    7.012352E+03   1.3518E-001   8.5992E-001   4.8931E-003   2.5194E-006
    7.401852E+03   3.1473E-001   6.8160E-001   3.6651E-003   1.7777E-006
    7.812987E+03   5.7992E-001   4.1802E-001   2.0514E-003   9.0427E-007
    8.246072E+03   7.7109E-001   2.2789E-001   1.0197E-003   4.0757E-007
    8.671388E+03   8.3776E-001   1.6155E-001   6.8783E-004   2.5986E-007
    9.054767E+03   8.5180E-001   1.4758E-001   6.2677E-004   2.3452E-007
    9.404200E+03   8.5350E-001   1.4587E-001   6.2213E-004   2.3194E-007
    9.743714E+03   8.5876E-001   1.4066E-001   5.7239E-004   2.0200E-007
    1.008729E+04   8.6116E-001   1.3827E-001   5.6666E-004   1.9986E-007
    1.043887E+04   8.7756E-001   1.2194E-001   4.9379E-004   1.7081E-007
    1.078644E+04   9.1605E-001   8.3658E-002   2.9495E-004   8.8132E-008
    1.111073E+04   9.3566E-001   6.4124E-002   2.1272E-004   5.9369E-008
    1.139840E+04   9.4959E-001   5.0261E-002   1.4841E-004   3.6594E-008
    1.165044E+04   9.6106E-001   3.8849E-002   9.4576E-005   1.9083E-008
    1.186696E+04   9.6280E-001   3.7114E-002   8.8630E-005   1.7464E-008
    1.206338E+04   9.6075E-001   3.9145E-002   1.0032E-004   2.1179E-008
    1.225725E+04   9.4911E-001   5.0717E-002   1.7156E-004   4.7907E-008
    1.247616E+04   9.3386E-001   6.5843E-002   2.9858E-004   1.1220E-007
    1.275376E+04   9.2159E-001   7.7975E-002   4.3605E-004   2.0269E-007
    1.309614E+04   9.1107E-001   8.8343E-002   5.8500E-004   3.2285E-007
    1.347279E+04   9.0467E-001   9.4622E-002   7.0663E-004   4.4127E-007
    1.386570E+04   8.9802E-001   1.0112E-001   8.5752E-004   6.1166E-007
    1.426843E+04   8.9914E-001   9.9959E-002   9.0050E-004   6.8878E-007
    1.467051E+04   9.0120E-001   9.7875E-002   9.2093E-004   7.4343E-007
    1.505996E+04   8.8764E-001   1.1113E-001   1.2346E-003   1.1849E-006
    1.542777E+04   9.0277E-001   9.6247E-002   9.8115E-004   8.7531E-007
    1.577076E+04   8.9730E-001   1.0156E-001   1.1340E-003   1.1188E-006
    1.609690E+04   8.8757E-001   1.1103E-001   1.4034E-003   1.5844E-006
    1.640904E+04   8.8891E-001   1.0965E-001   1.4335E-003   1.6993E-006
    1.670962E+04   9.0364E-001   9.5205E-002   1.1525E-003   1.2933E-006
    1.699954E+04   9.0454E-001   9.4283E-002   1.1724E-003   1.3706E-006
    1.727768E+04   9.0924E-001   8.9659E-002   1.1041E-003   1.2990E-006
    1.754521E+04   9.0844E-001   9.0397E-002   1.1625E-003   1.4505E-006
    1.780638E+04   9.0032E-001   9.8266E-002   1.4077E-003   1.9809E-006
    1.806654E+04   8.9549E-001   1.0289E-001   1.6135E-003   2.5406E-006
    1.833321E+04   8.9765E-001   1.0069E-001   1.6608E-003   2.8520E-006
    1.861548E+04   8.8696E-001   1.1093E-001   2.0990E-003   4.2318E-006
    1.892214E+04   8.8963E-001   1.0819E-001   2.1790E-003   4.9247E-006
    1.926347E+04   8.9730E-001   1.0058E-001   2.1144E-003   5.4066E-006
    1.966598E+04   8.9836E-001   9.9307E-002   2.3212E-003   7.3021E-006
    2.017043E+04   8.9583E-001   1.0139E-001   2.7668E-003   1.1716E-005
    2.091089E+04   8.9406E-001   1.0258E-001   3.3388E-003   2.1357E-005
    2.205428E+04   9.1106E-001   8.6150E-002   2.7655E-003   2.5912E-005
    2.327928E+04   9.5059E-001   4.8481E-002   9.2160E-004   7.3011E-006
    2.457232E+04   9.6014E-001   3.9238E-002   6.1242E-004   4.5518E-006
    2.593719E+04   9.6889E-001   3.0728E-002   3.7625E-004   2.3486E-006
    2.737786E+04   9.7537E-001   2.4389E-002   2.3709E-004   1.2177E-006
    2.889729E+04   9.7976E-001   2.0076E-002   1.6107E-004   6.9743E-007
    3.036026E+04   9.8397E-001   1.5930E-002   1.0158E-004   3.5354E-007
    3.169579E+04   9.8805E-001   1.1893E-002   5.6610E-005   1.4783E-007
    3.290102E+04   9.9114E-001   8.8318E-003   3.1209E-005   6.0670E-008
    3.398512E+04   9.9311E-001   6.8745E-003   1.8917E-005   2.8710E-008
    3.496762E+04   9.9414E-001   5.8441E-003   1.3694E-005   1.7757E-008
    3.586291E+04   9.9462E-001   5.3673E-003   1.1575E-005   1.3869E-008
    3.671605E+04   9.9484E-001   5.1531E-003   1.0690E-005   1.2367E-008
    3.754095E+04   9.9495E-001   5.0440E-003   1.0256E-005   1.1666E-008
    3.835855E+04   9.9505E-001   4.9379E-003   9.8382E-006   1.0990E-008
    3.917294E+04   9.9519E-001   4.8036E-003   9.3142E-006   1.0143E-008
    3.959765E+04   9.9530E-001   4.6940E-003   8.8953E-006   9.4732E-009
    3.981173E+04   9.9532E-001   4.6720E-003   8.8139E-006   9.3474E-009
    3.991921E+04   9.9532E-001   4.6712E-003   8.8140E-006   9.3508E-009
    3.997305E+04   9.9532E-001   4.6675E-003   8.8045E-006   9.3387E-009
    3.999865E+04   9.9533E-001   4.6656E-003   8.8024E-006   9.3384E-009
    4.000000E+04   9.9533E-001   4.6660E-003   8.8047E-006   9.3424E-009
#TIME:    20.590
#NVEL: 105
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484662E+02   1.8127E-008   9.9400E-002   9.0046E-001   1.3742E-004
    8.538023E+02   1.8203E-008   9.9417E-002   9.0045E-001   1.3742E-004
    8.700130E+02   1.8345E-008   9.9429E-002   9.0043E-001   1.3746E-004
    9.033634E+02   1.8460E-008   9.9459E-002   9.0040E-001   1.3768E-004
    9.571333E+02   1.8505E-008   9.9364E-002   9.0050E-001   1.3850E-004
    1.009678E+03   1.8461E-008   9.9118E-002   9.0074E-001   1.4031E-004
    1.065324E+03   1.8365E-008   9.8728E-002   9.0112E-001   1.4730E-004
    1.124036E+03   1.8199E-008   9.8095E-002   9.0173E-001   1.7265E-004
    1.185985E+03   1.8119E-008   9.7696E-002   9.0211E-001   1.9142E-004
    1.251348E+03   1.8475E-008   9.8411E-002   9.0138E-001   2.0756E-004
    1.320313E+03   1.9515E-008   1.0079E-001   8.9899E-001   2.2761E-004
    1.393079E+03   2.1028E-008   1.0419E-001   8.9556E-001   2.5268E-004
    1.469855E+03   2.2674E-008   1.0780E-001   8.9193E-001   2.7124E-004
    1.550863E+03   2.3837E-008   1.1025E-001   8.8944E-001   3.0194E-004
    1.636335E+03   2.4326E-008   1.1122E-001   8.8842E-001   3.5920E-004
    1.726518E+03   2.5027E-008   1.1282E-001   8.8675E-001   4.2619E-004
    1.821671E+03   2.6070E-008   1.1543E-001   8.8406E-001   5.0785E-004
    1.922068E+03   2.7559E-008   1.1937E-001   8.8001E-001   6.1559E-004
    2.027998E+03   3.0414E-008   1.2674E-001   8.7252E-001   7.3597E-004
    2.139767E+03   3.5978E-008   1.4020E-001   8.5894E-001   8.5604E-004
    2.257695E+03   4.6641E-008   1.6360E-001   8.3544E-001   9.5989E-004
    2.382123E+03   6.7546E-008   2.0326E-001   7.9571E-001   1.0345E-003
    2.513408E+03   1.1188E-007   2.7104E-001   7.2792E-001   1.0378E-003
    2.651928E+03   2.1329E-007   3.8395E-001   6.1512E-001   9.3617E-004
    2.798083E+03   4.5227E-007   5.5173E-001   4.4757E-001   6.9943E-004
    2.952293E+03   9.6741E-007   7.3667E-001   2.6291E-001   4.1672E-004
    3.115002E+03   1.9643E-006   8.7048E-001   1.2930E-001   2.1602E-004
    3.286678E+03   4.0786E-006   9.4091E-001   5.8986E-002   1.0256E-004
    3.467815E+03   9.4689E-006   9.6951E-001   3.0430E-002   5.3429E-005
    3.658936E+03   2.4720E-005   9.7831E-001   2.1626E-002   3.7634E-005
    3.860589E+03   6.7223E-005   9.8167E-001   1.8234E-002   2.9665E-005
    4.073357E+03   1.6375E-004   9.8293E-001   1.6883E-002   2.6154E-005
    4.297850E+03   3.3940E-004   9.8339E-001   1.6244E-002   2.4447E-005
    4.534716E+03   6.6505E-004   9.8437E-001   1.4947E-002   2.0784E-005
    4.784636E+03   1.3814E-003   9.8593E-001   1.2676E-002   1.4974E-005
    5.048331E+03   3.0750E-003   9.8639E-001   1.0523E-002   1.0336E-005
    5.326557E+03   7.1515E-003   9.8387E-001   8.9673E-003   7.5281E-006
    5.620118E+03   1.6894E-002   9.7497E-001   8.1280E-003   6.2357E-006
    5.929858E+03   3.9558E-002   9.5278E-001   7.6529E-003   5.6455E-006
    6.256668E+03   8.9942E-002   9.0303E-001   7.0281E-003   5.0101E-006
    6.601490E+03   1.9308E-001   8.0088E-001   6.0282E-003   4.1424E-006
    6.965315E+03   3.7111E-001   6.2436E-001   4.5216E-003   2.9781E-006
    7.349193E+03   5.8693E-001   4.1030E-001   2.7666E-003   1.6882E-006
    7.754226E+03   7.4076E-001   2.5767E-001   1.5676E-003   8.5805E-007
    8.182535E+03   8.0175E-001   1.9710E-001   1.1581E-003   6.0867E-007
    8.616492E+03   8.1341E-001   1.8545E-001   1.1379E-003   6.2013E-007
    9.022228E+03   8.1418E-001   1.8465E-001   1.1661E-003   6.4851E-007
    9.409514E+03   8.2247E-001   1.7648E-001   1.0546E-003   5.5001E-007
    9.799896E+03   8.3625E-001   1.6285E-001   9.0560E-004   4.3531E-007
    1.021027E+04   8.4744E-001   1.5168E-001   8.7074E-004   4.2791E-007
    1.063959E+04   8.8211E-001   1.1725E-001   6.3669E-004   2.9328E-007
    1.105668E+04   9.0745E-001   9.2089E-002   4.6559E-004   1.9809E-007
    1.142920E+04   9.2857E-001   7.1128E-002   3.0414E-004   1.0857E-007
    1.173979E+04   9.4593E-001   5.3889E-002   1.8126E-004   5.0552E-008
    1.200690E+04   9.4609E-001   5.3724E-002   1.8203E-004   5.0951E-008
    1.226470E+04   9.2727E-001   7.2401E-002   3.3098E-004   1.2484E-007
    1.257370E+04   8.9665E-001   1.0267E-001   6.7330E-004   3.6414E-007
    1.298603E+04   8.7616E-001   1.2285E-001   9.8667E-004   6.5200E-007
    1.346936E+04   8.6462E-001   1.3417E-001   1.2156E-003   9.0283E-007
    1.400317E+04   8.5004E-001   1.4840E-001   1.5624E-003   1.3486E-006
    1.460356E+04   8.3956E-001   1.5852E-001   1.9219E-003   1.9264E-006
    1.523915E+04   8.5489E-001   1.4352E-001   1.5933E-003   1.4411E-006
    1.586667E+04   8.7225E-001   1.2650E-001   1.2433E-003   9.6924E-007
    1.645564E+04   8.8365E-001   1.1532E-001   1.0267E-003   6.9115E-007
    1.702543E+04   9.0199E-001   9.7248E-002   7.6089E-004   4.3677E-007
    1.757240E+04   9.1141E-001   8.7948E-002   6.4278E-004   3.2452E-007
    1.805895E+04   9.0617E-001   9.3085E-002   7.4436E-004   3.8375E-007
    1.849465E+04   9.0133E-001   9.7765E-002   8.9994E-004   5.2562E-007
    1.889703E+04   8.9677E-001   1.0214E-001   1.0955E-003   7.4679E-007
    1.928080E+04   8.9787E-001   1.0088E-001   1.2535E-003   1.0564E-006
    1.966778E+04   8.9458E-001   1.0388E-001   1.5402E-003   1.6614E-006
    2.006312E+04   8.8954E-001   1.0851E-001   1.9426E-003   2.7671E-006
    2.045853E+04   8.8438E-001   1.1320E-001   2.4191E-003   4.6184E-006
    2.085172E+04   8.8164E-001   1.1550E-001   2.8538E-003   7.2409E-006
    2.123941E+04   8.8146E-001   1.1537E-001   3.1638E-003   1.0665E-005
    2.162223E+04   8.8550E-001   1.1126E-001   3.2289E-003   1.3708E-005
    2.200649E+04   8.9298E-001   1.0397E-001   3.0293E-003   1.5527E-005
    2.241403E+04   9.0573E-001   9.1788E-002   2.4708E-003   1.4469E-005
    2.285402E+04   9.2263E-001   7.5634E-002   1.7264E-003   1.0633E-005
    2.331725E+04   9.3328E-001   6.5408E-002   1.3052E-003   8.2997E-006
    2.388199E+04   9.3982E-001   5.9091E-002   1.0836E-003   7.1301E-006
    2.456874E+04   9.4526E-001   5.3823E-002   9.1203E-004   6.0902E-006
    2.532895E+04   9.5271E-001   4.6594E-002   6.9060E-004   4.3705E-006
    2.616750E+04   9.5853E-001   4.0934E-002   5.3175E-004   3.1161E-006
    2.711571E+04   9.6460E-001   3.5009E-002   3.9029E-004   2.0495E-006
    2.816366E+04   9.6956E-001   3.0151E-002   2.9146E-004   1.3732E-006
    2.928937E+04   9.7332E-001   2.6452E-002   2.2321E-004   9.3366E-007
    3.044991E+04   9.7792E-001   2.1926E-002   1.5329E-004   5.3782E-007
    3.159233E+04   9.8285E-001   1.7060E-002   9.2763E-005   2.5507E-007
    3.267991E+04   9.8690E-001   1.3047E-002   5.4212E-005   1.1445E-007
    3.369286E+04   9.8973E-001   1.0237E-002   3.3375E-005   5.5477E-008
    3.461459E+04   9.9137E-001   8.6041E-003   2.3605E-005   3.3160E-008
    3.546177E+04   9.9221E-001   7.7667E-003   1.9261E-005   2.4574E-008
    3.623915E+04   9.9260E-001   7.3849E-003   1.7428E-005   2.1245E-008
    3.696951E+04   9.9278E-001   7.2003E-003   1.6585E-005   1.9808E-008
    3.765382E+04   9.9290E-001   7.0874E-003   1.6085E-005   1.8986E-008
    3.830316E+04   9.9302E-001   6.9639E-003   1.5546E-005   1.8098E-008
    3.890985E+04   9.9317E-001   6.8153E-003   1.4913E-005   1.7062E-008
    3.947851E+04   9.9332E-001   6.6629E-003   1.4226E-005   1.5877E-008
    3.974681E+04   9.9340E-001   6.5813E-003   1.3898E-005   1.5363E-008
    3.988165E+04   9.9341E-001   6.5805E-003   1.3895E-005   1.5359E-008
    3.994923E+04   9.9341E-001   6.5776E-003   1.3889E-005   1.5353E-008
    3.998307E+04   9.9341E-001   6.5737E-003   1.3878E-005   1.5338E-008
    3.999915E+04   9.9341E-001   6.5740E-003   1.3885E-005   1.5354E-008
    4.000000E+04   9.9341E-001   6.5744E-003   1.3888E-005   1.5358E-008
#TIME:    22.650
#NVEL: 105
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484662E+02   4.1680E-007   5.9518E-001   4.0473E-001   9.3686E-005
    8.520431E+02   4.1856E-007   5.9525E-001   4.0466E-001   9.3670E-005
    8.628644E+02   4.2218E-007   5.9530E-001   4.0460E-001   9.3657E-005
    8.849212E+02   4.2562E-007   5.9561E-001   4.0430E-001   9.3585E-005
    9.290926E+02   4.2941E-007   5.9614E-001   4.0377E-001   9.3469E-005
    9.809333E+02   4.3174E-007   5.9654E-001   4.0337E-001   9.3427E-005
    1.035419E+03   4.3196E-007   5.9555E-001   4.0435E-001   1.0206E-004
    1.092931E+03   4.3244E-007   5.9492E-001   4.0497E-001   1.0980E-004
    1.153638E+03   4.3376E-007   5.9470E-001   4.0518E-001   1.1844E-004
    1.217717E+03   4.3980E-007   5.9661E-001   4.0326E-001   1.2529E-004
    1.285354E+03   4.5851E-007   6.0338E-001   3.9649E-001   1.3083E-004
    1.356749E+03   4.8995E-007   6.1453E-001   3.8533E-001   1.3466E-004
    1.432110E+03   5.2811E-007   6.2707E-001   3.7279E-001   1.4075E-004
    1.511656E+03   5.6554E-007   6.3892E-001   3.6093E-001   1.4660E-004
    1.595621E+03   5.8989E-007   6.4553E-001   3.5431E-001   1.6574E-004
    1.684249E+03   6.1185E-007   6.5087E-001   3.4893E-001   1.9469E-004
    1.777801E+03   6.4285E-007   6.5944E-001   3.4033E-001   2.2317E-004
    1.876548E+03   6.8108E-007   6.7021E-001   3.2953E-001   2.5710E-004
    1.980781E+03   7.3752E-007   6.8619E-001   3.1352E-001   2.8966E-004
    2.090803E+03   8.2814E-007   7.0940E-001   2.9028E-001   3.1949E-004
    2.206936E+03   9.8034E-007   7.4280E-001   2.5687E-001   3.3173E-004
    2.329520E+03   1.2395E-006   7.8658E-001   2.1310E-001   3.1699E-004
    2.458913E+03   1.7062E-006   8.3924E-001   1.6050E-001   2.6478E-004
    2.595493E+03   2.6001E-006   8.9212E-001   1.0769E-001   1.9316E-004
    2.739659E+03   4.4585E-006   9.3429E-001   6.5582E-002   1.2729E-004
    2.891833E+03   8.4346E-006   9.5742E-001   4.2483E-002   9.2602E-005
    3.052460E+03   1.6486E-005   9.6334E-001   3.6542E-002   9.7144E-005
    3.222008E+03   3.2754E-005   9.6358E-001   3.6274E-002   1.1212E-004
    3.400974E+03   6.9960E-005   9.6652E-001   3.3311E-002   1.0072E-004
    3.589881E+03   1.6763E-004   9.7232E-001   2.7442E-002   6.9814E-005
    3.789280E+03   4.3065E-004   9.7736E-001   2.2165E-002   4.5832E-005
    3.999755E+03   1.0315E-003   9.7912E-001   1.9810E-002   3.6740E-005
    4.221921E+03   2.1352E-003   9.7858E-001   1.9253E-002   3.4814E-005
    4.456426E+03   4.1232E-003   9.7749E-001   1.8353E-002   3.1716E-005
    4.703958E+03   8.3233E-003   9.7550E-001   1.6153E-002   2.4636E-005
    4.965239E+03   1.7726E-002   9.6847E-001   1.3786E-002   1.8073E-005
    5.241032E+03   3.8094E-002   9.5003E-001   1.1862E-002   1.3623E-005
    5.532144E+03   7.9261E-002   9.1033E-001   1.0395E-002   1.0893E-005
    5.839426E+03   1.5660E-001   8.3450E-001   8.8930E-003   8.6711E-006
    6.163776E+03   2.8498E-001   7.0786E-001   7.1493E-003   6.5820E-006
    6.506142E+03   4.5584E-001   5.3903E-001   5.1335E-003   4.4365E-006
    6.867525E+03   6.1042E-001   3.8604E-001   3.5327E-003   2.9181E-006
    7.248980E+03   7.1182E-001   2.8575E-001   2.4297E-003   1.8541E-006
    7.651624E+03   7.5871E-001   2.3932E-001   1.9709E-003   1.4479E-006
    8.076789E+03   7.6785E-001   2.3013E-001   2.0213E-003   1.5718E-006
    8.519298E+03   7.6363E-001   2.3414E-001   2.2322E-003   1.8675E-006
    8.946096E+03   7.7417E-001   2.2380E-001   2.0320E-003   1.6040E-006
    9.364915E+03   7.9686E-001   2.0152E-001   1.6245E-003   1.1275E-006
    9.788184E+03   8.1964E-001   1.7900E-001   1.3646E-003   8.8693E-007
    1.023358E+04   8.2928E-001   1.6934E-001   1.3837E-003   9.5518E-007
    1.070959E+04   8.5615E-001   1.4272E-001   1.1253E-003   7.4314E-007
    1.117284E+04   8.8010E-001   1.1905E-001   8.4907E-004   5.0334E-007
    1.156680E+04   9.1835E-001   8.1234E-002   4.1152E-004   1.7186E-007
    1.188956E+04   9.3089E-001   6.8807E-002   2.9904E-004   1.0679E-007
    1.217285E+04   9.1319E-001   8.6338E-002   4.7023E-004   2.1055E-007
    1.248325E+04   8.6917E-001   1.2977E-001   1.0655E-003   7.2073E-007
    1.288279E+04   8.4377E-001   1.5469E-001   1.5387E-003   1.2569E-006
    1.335610E+04   8.2676E-001   1.7130E-001   1.9436E-003   1.8072E-006
    1.387368E+04   8.0297E-001   1.9442E-001   2.5987E-003   2.8466E-006
    1.443193E+04   7.8205E-001   2.1462E-001   3.3229E-003   4.2243E-006
    1.502061E+04   7.7582E-001   2.2046E-001   3.7133E-003   5.2004E-006
    1.562149E+04   7.8035E-001   2.1583E-001   3.8123E-003   5.7234E-006
    1.621530E+04   8.0106E-001   1.9568E-001   3.2582E-003   4.6981E-006
    1.677984E+04   8.3977E-001   1.5809E-001   2.1446E-003   2.5359E-006
    1.730870E+04   8.7151E-001   1.2711E-001   1.3860E-003   1.3124E-006
    1.780300E+04   8.8483E-001   1.1407E-001   1.1015E-003   9.1029E-007
    1.825343E+04   8.8507E-001   1.1383E-001   1.1029E-003   8.9897E-007
    1.867358E+04   8.8169E-001   1.1709E-001   1.2207E-003   1.0589E-006
    1.907021E+04   8.7836E-001   1.2023E-001   1.4062E-003   1.3772E-006
    1.945945E+04   8.7434E-001   1.2396E-001   1.6976E-003   2.0101E-006
    1.985004E+04   8.6741E-001   1.3046E-001   2.1237E-003   3.0894E-006
    2.024393E+04   8.5976E-001   1.3756E-001   2.6765E-003   4.8683E-006
    2.063802E+04   8.5343E-001   1.4327E-001   3.2933E-003   7.5521E-006
    2.103134E+04   8.4995E-001   1.4618E-001   3.8675E-003   1.1209E-005
    2.142491E+04   8.5030E-001   1.4541E-001   4.2748E-003   1.5623E-005
    2.182188E+04   8.5510E-001   1.4048E-001   4.4001E-003   2.0005E-005
    2.222940E+04   8.6493E-001   1.3092E-001   4.1215E-003   2.2763E-005
    2.266336E+04   8.8070E-001   1.1586E-001   3.4124E-003   2.2049E-005
    2.314776E+04   8.9555E-001   1.0170E-001   2.7252E-003   1.9576E-005
    2.371153E+04   9.0560E-001   9.2090E-002   2.2900E-003   1.7596E-005
    2.434972E+04   9.1369E-001   8.4339E-002   1.9543E-003   1.5509E-005
    2.504405E+04   9.2308E-001   7.5331E-002   1.5766E-003   1.2336E-005
    2.580647E+04   9.3200E-001   6.6746E-002   1.2419E-003   9.2446E-006
    2.665766E+04   9.4033E-001   5.8698E-002   9.6097E-004   6.6257E-006
    2.760172E+04   9.4780E-001   5.1456E-002   7.4043E-004   4.6729E-006
    2.864539E+04   9.5391E-001   4.5506E-002   5.7943E-004   3.3265E-006
    2.976470E+04   9.6010E-001   3.9463E-002   4.3451E-004   2.1924E-006
    3.090854E+04   9.6751E-001   3.2201E-002   2.8859E-004   1.1980E-006
    3.202549E+04   9.7479E-001   2.5032E-002   1.7385E-004   5.6274E-007
    3.308245E+04   9.8050E-001   1.9393E-002   1.0408E-004   2.6137E-007
    3.405311E+04   9.8425E-001   1.5677E-002   6.7952E-005   1.3829E-007
    3.493518E+04   9.8635E-001   1.3596E-002   5.1140E-005   9.0666E-008
