#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5 ar6 ar7 ar8
1.225395e+04 5.007498e+03 3.064254e+08 9.959872e-01 4.012818e-03 7.275037e-18 2.797425e-46 4.070556e-93 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 4.976694e+03 3.338609e+08 9.970195e-01 2.980508e-03 3.481655e-18 7.253449e-47 4.510326e-94 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 4.929796e+03 3.339794e+08 9.978664e-01 2.133649e-03 1.389982e-18 1.246657e-47 2.241819e-95 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 4.883312e+03 1.735073e+08 9.973446e-01 2.655430e-03 1.583285e-18 9.225437e-48 6.545074e-96 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 4.814690e+03 1.117084e+08 9.977219e-01 2.278071e-03 7.626055e-19 1.559321e-48 1.949152e-97 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.732193e+03 7.706896e+07 9.983615e-01 1.638515e-03 2.403463e-19 1.229464e-49 1.707845e-99 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.639000e+03 5.356719e+07 9.989520e-01 1.048008e-03 5.574509e-20 5.396125e-51 5.619105e-102 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.550175e+03 3.927442e+07 9.993379e-01 6.620614e-04 1.265828e-20 2.415067e-52 2.007004e-104 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.465109e+03 3.311949e+07 9.996571e-01 3.428976e-04 1.880406e-21 5.295556e-54 2.488773e-107 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.399065e+03 2.911603e+07 9.997888e-01 2.112230e-04 4.599967e-22 3.168345e-55 1.788355e-109 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.348265e+03 2.521762e+07 9.998790e-01 1.209938e-04 9.116544e-23 1.243547e-56 6.133712e-112 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 4.272784e+03 2.260928e+07 9.999393e-01 6.065809e-05 1.294039e-23 2.632193e-58 7.646595e-115 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 4.204328e+03 2.177298e+07 9.999643e-01 3.566049e-05 2.977835e-24 1.507299e-59 5.673817e-117 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 4.162909e+03 2.149028e+07 9.999736e-01 2.642207e-05 1.304844e-24 3.048700e-60 3.638115e-118 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 4.132283e+03 1.965675e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 4.056774e+03 1.561332e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 3.976785e+03 1.144143e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.884178e+03 4.835568e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.843426e+03 2.483736e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.728747e+03 9.547764e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.632491e+03 4.831735e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.564513e+03 2.579237e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.453298e+03 1.039844e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.494956e+03 8.499372e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.604683e+03 7.456530e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 3.683398e+03 5.983906e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 3.704226e+03 4.411056e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 3.692500e+03 3.033887e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 3.665173e+03 1.906993e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 3.604725e+03 1.172357e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 3.537381e+03 7.275861e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 3.446062e+03 4.403026e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.281810e+03 2.072891e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.345750e+03 1.814913e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 3.417030e+03 1.403713e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 3.496827e+03 9.963578e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 3.584839e+03 6.922456e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 3.681911e+03 5.072007e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.788639e+03 4.058945e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 3.915199e+03 3.194759e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 4.282297e+03 2.288409e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 7.549217e+03 1.581297e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 7.562866e+03 1.086650e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 6.326626e+03 1.089996e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 7.593636e+03 5.478169e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 9.714473e+03 4.974066e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 5.385276e+03 2.154365e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 5.526764e+03 1.483560e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 5.693616e+03 1.027610e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 5.908870e+03 7.453950e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 6.796424e+03 7.945087e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 6.911407e+03 5.798181e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 7.039421e+03 4.311639e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 7.276932e+03 2.567835e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 7.320178e+03 2.362766e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 7.352463e+03 2.228067e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 7.369360e+03 2.163672e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 7.388199e+03 2.096783e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 8.019307e+03 1.560362e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 7.414536e+03 1.587273e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.740360e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5 ar6 ar7 ar8
4.242332e+02 2.102252e+04 3.054954e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.099317e+04 6.056294e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.098822e+04 4.706835e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.097926e+04 4.070227e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.097177e+04 3.230534e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.096376e+04 3.300125e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 2.096896e+04 3.296755e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.097136e+04 3.291198e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.098096e+04 3.313519e+10 2.788273e-16 9.273356e-08 1.911063e-02 9.774619e-01 3.427382e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.097880e+04 3.447468e+10 3.159065e-16 1.007991e-07 1.990003e-02 9.768161e-01 3.283765e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 2.098444e+04 3.624498e+10 3.654274e-16 1.108387e-07 2.088156e-02 9.759861e-01 3.132234e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.097314e+04 3.754270e+10 4.078496e-16 1.193994e-07 2.169287e-02 9.752925e-01 3.014540e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.095822e+04 3.797016e+10 4.265799e-16 1.231496e-07 2.201457e-02 9.750399e-01 2.945433e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.095194e+04 3.830046e+10 4.445928e-16 1.269072e-07 2.233401e-02 9.747645e-01 2.901333e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.092724e+04 3.811326e+10 4.511908e-16 1.289835e-07 2.264341e-02 9.745051e-01 2.851392e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.089280e+04 3.688526e+10 4.380796e-16 1.279581e-07 2.259714e-02 9.745885e-01 2.814246e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.084167e+04 3.640949e+10 4.850874e-16 1.395457e-07 2.392212e-02 9.734973e-01 2.580488e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.076227e+04 3.555703e+10 5.447300e-16 1.558874e-07 2.557253e-02 9.721065e-01 2.320795e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.063997e+04 3.498686e+10 6.865958e-16 1.891504e-07 2.874278e-02 9.693117e-01 1.945355e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.046022e+04 3.404989e+10 9.993165e-16 2.615558e-07 3.492509e-02 9.636267e-01 1.447989e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.019104e+04 3.286519e+10 1.722902e-15 4.154785e-07 4.612193e-02 9.529323e-01 9.453089e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 1.981652e+04 3.120898e+10 3.842035e-15 8.196341e-07 6.887203e-02 9.306263e-01 5.008875e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 1.931780e+04 2.895368e+10 1.141289e-14 2.051350e-06 1.173109e-01 8.824834e-01 2.036500e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 1.870795e+04 2.629297e+10 4.433518e-14 6.347267e-06 2.216759e-01 7.782579e-01 5.980466e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 1.803045e+04 2.217278e+10 1.684437e-13 1.925071e-05 3.970459e-01 6.029215e-01 1.336855e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 1.732065e+04 1.962588e+10 7.291458e-13 6.025417e-05 6.423986e-01 3.575393e-01 1.840448e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 1.654447e+04 2.263181e+10 5.785869e-12 2.419850e-04 8.875573e-01 1.122006e-01 7.577730e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 1.567037e+04 2.305712e+10 4.025185e-11 8.484145e-04 9.759956e-01 2.315597e-02 1.499078e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 1.491523e+04 1.190983e+10 6.167816e-11 1.313088e-03 9.894398e-01 9.247101e-03 1.239112e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 1.428498e+04 9.255248e+09 1.806273e-10 2.755022e-03 9.943622e-01 2.882738e-03 6.531774e-12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 1.365213e+04 8.080345e+09 7.727468e-10 7.105235e-03 9.922103e-01 6.844569e-04 1.900335e-13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 1.300194e+04 7.141390e+09 4.283109e-09 2.133534e-02 9.785379e-01 1.267287e-04 3.088009e-15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 1.236146e+04 6.451894e+09 2.906039e-08 7.133004e-02 9.286515e-01 1.841292e-05 2.946067e-17 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 1.174012e+04 5.926144e+09 2.103501e-07 2.345571e-01 7.654407e-01 1.969946e-06 1.627709e-19 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 1.115772e+04 5.552898e+09 1.196505e-06 5.711783e-01 4.288204e-01 1.266374e-07 4.550212e-22 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.060695e+04 5.060952e+09 4.194453e-06 8.570031e-01 1.429927e-01 4.575767e-09 6.453738e-25 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.008506e+04 4.516575e+09 1.118675e-05 9.652566e-01 3.473219e-02 1.129329e-10 5.657299e-28 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 9.570162e+03 4.017197e+09 2.980032e-05 9.933440e-01 6.626189e-03 1.776333e-12 2.278848e-31 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 9.045261e+03 3.514327e+09 8.615188e-05 9.988995e-01 1.014307e-03 1.656273e-14 3.492297e-35 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 8.497903e+03 3.089411e+09 3.042836e-04 9.995859e-01 1.097696e-04 6.625989e-17 1.113337e-39 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 7.947268e+03 2.587938e+09 1.245553e-03 9.987456e-01 8.835690e-06 1.257070e-19 8.473707e-45 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 7.419421e+03 1.879586e+09 5.091712e-03 9.949076e-01 6.433878e-07 1.753338e-22 3.238243e-50 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 6.958044e+03 1.374545e+09 2.022923e-02 9.797707e-01 4.727196e-08 2.529974e-25 1.338932e-55 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 6.571253e+03 1.159321e+09 7.934585e-02 9.206541e-01 3.482738e-09 4.209570e-28 8.176862e-61 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 6.237556e+03 1.004526e+09 2.636580e-01 7.363420e-01 2.224861e-10 6.294537e-31 4.790182e-66 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 5.929990e+03 8.593851e+08 6.086957e-01 3.913043e-01 8.573178e-12 4.935701e-34 1.194121e-71 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 5.656029e+03 7.077361e+08 8.635918e-01 1.364082e-01 2.365064e-13 3.061825e-37 2.659470e-77 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 5.421637e+03 6.710173e+08 9.633028e-01 3.669725e-02 5.412844e-15 1.869266e-40 7.958716e-83 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 5.238984e+03 6.271878e+08 9.887283e-01 1.127175e-02 2.021563e-16 3.087479e-43 1.347709e-87 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 5.140639e+03 5.824544e+08 9.940867e-01 5.913334e-03 3.313622e-17 8.917146e-45 2.990342e-90 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.079415e+03 5.241283e+08 9.954737e-01 4.526271e-03 1.478684e-17 1.727934e-45 1.636186e-91 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.038480e+03 4.341540e+08 9.960495e-01 3.950497e-03 8.893299e-18 5.541930e-46 1.909719e-92 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.005903e+03 3.660196e+08 9.961374e-01 3.862574e-03 7.408913e-18 3.365634e-46 6.799033e-93 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 4.986231e+03 3.214423e+08 9.964357e-01 3.564274e-03 5.437469e-18 1.667664e-46 1.776934e-93 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 4.958627e+03 2.840481e+08 9.970501e-01 2.949853e-03 3.008850e-18 4.837758e-47 1.896755e-94 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 4.933047e+03 2.647681e+08 9.972213e-01 2.778665e-03 2.407531e-18 2.949710e-47 7.519501e-95 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 4.900135e+03 2.895436e+08 9.980128e-01 1.987194e-03 1.033341e-18 6.270700e-48 5.946861e-96 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 4.868180e+03 2.919815e+08 9.985519e-01 1.448051e-03 4.404489e-19 1.224810e-48 3.740799e-97 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 4.815407e+03 1.515898e+08 9.980662e-01 1.933753e-03 6.133949e-19 1.330755e-48 2.079305e-97 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 4.758069e+03 9.804026e+07 9.982751e-01 1.724911e-03 3.300420e-19 2.770723e-49 8.923357e-99 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.683396e+03 6.752414e+07 9.988595e-01 1.140450e-03 8.186529e-20 1.390165e-50 3.629876e-101 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.582125e+03 4.721176e+07 9.992493e-01 7.506798e-04 2.038270e-20 7.059373e-52 1.521245e-103 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.508439e+03 3.483357e+07 9.994855e-01 5.145499e-04 5.904368e-21 5.025191e-53 1.212339e-105 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.429019e+03 2.937895e+07 9.997300e-01 2.699888e-04 8.979057e-22 1.155552e-54 1.635361e-108 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.353939e+03 2.544145e+07 9.998579e-01 1.421264e-04 1.426499e-22 2.957695e-56 2.722126e-111 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.306545e+03 2.228735e+07 9.998991e-01 1.009244e-04 5.139668e-23 3.681871e-57 6.728293e-113 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 4.234254e+03 2.000040e+07 9.999466e-01 5.335781e-05 8.360210e-24 1.024535e-58 1.344191e-115 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 4.181177e+03 1.913507e+07 9.999689e-01 3.114657e-05 1.885187e-24 5.600918e-60 9.057095e-118 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 4.126135e+03 1.791768e+07 9.999807e-01 1.929668e-05 4.897865e-25 3.922827e-61 9.138146e-120 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 4.072209e+03 1.580813e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 4.032730e+03 1.359865e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
