#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
2.1493e+03 6.7309e-29 1.8208e-20 6.9921e-13 2.0544e-06 1.3137e-02 9.5549e-01 3.1370e-02
2.2843e+03 5.7473e-30 1.8666e-21 8.8968e-14 2.9908e-07 4.3753e-03 8.9398e-01 1.0165e-01
2.4277e+03 6.6022e-31 2.5219e-22 1.4539e-14 5.5248e-08 1.5965e-03 7.6012e-01 2.3828e-01
2.5802e+03 1.3288e-31 5.7366e-23 3.8096e-15 1.5938e-08 7.3155e-04 6.1686e-01 3.8241e-01
2.7422e+03 6.4856e-32 3.0162e-23 2.1707e-15 9.7045e-09 5.3329e-04 5.5694e-01 4.4252e-01
2.9144e+03 9.6923e-32 4.5997e-23 3.3454e-15 1.5465e-08 7.3026e-04 6.2022e-01 3.7905e-01
3.0973e+03 5.5997e-31 2.5349e-22 1.7064e-14 7.8465e-08 2.0466e-03 8.0642e-01 1.9153e-01
3.2918e+03 1.5430e-29 6.2620e-21 3.5648e-13 1.5992e-06 1.2051e-02 9.5628e-01 3.1668e-02
3.4986e+03 1.5009e-27 4.7623e-19 1.9820e-11 7.6794e-05 1.0251e-01 8.9540e-01 2.0121e-03
3.7182e+03 1.3398e-25 2.8833e-17 7.7315e-10 2.1916e-03 5.0613e-01 4.9160e-01 7.8583e-05
3.9517e+03 6.7652e-24 9.9358e-16 1.7271e-08 3.5937e-02 9.1061e-01 5.3453e-02 2.8346e-07
4.1999e+03 3.2002e-22 3.5156e-14 4.3882e-07 7.0613e-01 2.9379e-01 8.0737e-05 5.6922e-13
4.4636e+03 1.3762e-21 1.0691e-13 9.7002e-07 9.8987e-01 1.0132e-02 2.2753e-08 4.3188e-19
4.7438e+03 2.9637e-21 1.8337e-13 1.3633e-06 9.9857e-01 1.4325e-03 2.5573e-10 2.1725e-22
5.0416e+03 3.8989e-21 2.2308e-13 1.5537e-06 9.9935e-01 6.4619e-04 4.1160e-11 9.8390e-24
5.3582e+03 3.6920e-21 2.1589e-13 1.5418e-06 9.9945e-01 5.4982e-04 2.8074e-11 5.0634e-24
5.6947e+03 3.4006e-21 2.0517e-13 1.5172e-06 9.9953e-01 4.6706e-04 1.9018e-11 2.5652e-24
6.0522e+03 3.5895e-21 2.1446e-13 1.5818e-06 9.9969e-01 3.1217e-04 7.4778e-12 5.2110e-25
6.4323e+03 4.4160e-21 2.5053e-13 1.7789e-06 9.9986e-01 1.3810e-04 1.1427e-12 2.1378e-26
6.8362e+03 6.3212e-21 3.2749e-13 2.1643e-06 9.9996e-01 4.1033e-05 7.0238e-14 1.8773e-28
7.2654e+03 1.0491e-20 4.7749e-13 2.8254e-06 9.9999e-01 9.5810e-06 2.5032e-15 6.6029e-31
7.7216e+03 2.0379e-20 7.8697e-13 4.0148e-06 9.9999e-01 1.5802e-06 4.0389e-17 6.0888e-34
8.2065e+03 5.8302e-20 1.7616e-12 7.0516e-06 9.9999e-01 1.0257e-07 7.7469e-20 1.5300e-38
8.7177e+03 4.5531e-19 8.9540e-12 2.1493e-05 9.9998e-01 6.4292e-10 7.1746e-25 0.0000e+00
9.2147e+03 1.7050e-17 1.8359e-10 1.5822e-04 9.9984e-01 1.1756e-13 2.1104e-33 0.0000e+00
9.6291e+03 1.3694e-15 9.5833e-09 2.0203e-03 9.9798e-01 1.7730e-18 2.1019e-44 0.0000e+00
9.9539e+03 2.1672e-13 1.0929e-06 3.8674e-02 9.6132e-01 4.5859e-24 0.0000e+00 0.0000e+00
1.0246e+04 3.8779e-11 1.6187e-04 6.1280e-01 3.8704e-01 1.9180e-31 0.0000e+00 0.0000e+00
1.0542e+04 1.9071e-09 4.9540e-03 9.8851e-01 6.5320e-03 1.6741e-41 0.0000e+00 0.0000e+00
1.0840e+04 8.7925e-08 1.1397e-01 8.8599e-01 4.3196e-05 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 1.8209e-06 8.5993e-01 1.4007e-01 2.0713e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 5.8785e-06 9.9606e-01 3.9330e-03 2.1107e-12 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.3276e-05 9.9983e-01 1.5452e-04 5.6149e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 2.9613e-05 9.9996e-01 9.4027e-06 4.8303e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 6.8535e-05 9.9993e-01 6.5788e-07 6.1994e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.6483e-04 9.9984e-01 3.6721e-08 4.3845e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 4.0912e-04 9.9959e-01 1.5338e-09 1.4273e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0447e-03 9.9896e-01 3.4593e-11 8.7183e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 3.3624e-03 9.9664e-01 2.6093e-13 3.1259e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 2.0702e-02 9.7930e-01 1.0591e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 2.6211e-01 7.3789e-01 1.4270e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 7.6987e-01 2.3013e-01 2.0986e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 9.2307e-01 7.6927e-02 1.1816e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.7139e-01 2.8611e-02 2.8344e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 9.9076e-01 9.2375e-03 6.0776e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 9.9633e-01 3.6673e-03 5.4943e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 9.9800e-01 2.0017e-03 2.7171e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 9.9876e-01 1.2389e-03 2.2295e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 9.9896e-01 1.0407e-03 9.2291e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 9.9921e-01 7.9226e-04 2.7985e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 9.9937e-01 6.3310e-04 1.1907e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 9.9949e-01 5.1028e-04 4.6285e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 9.9956e-01 4.4149e-04 2.0683e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 9.9964e-01 3.5841e-04 5.2969e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 9.9966e-01 3.3604e-04 2.0739e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 9.9962e-01 3.7827e-04 8.2677e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 9.9955e-01 4.5007e-04 1.8217e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 9.9929e-01 7.1343e-04 1.5414e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 9.9890e-01 1.0988e-03 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 9.9838e-01 1.6231e-03 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 9.9639e-01 3.6122e-03 1.2612e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 9.9660e-01 3.4018e-03 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 9.9262e-01 7.3842e-03 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 9.9456e-01 5.4448e-03 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 8.5941e-01 1.4059e-01 1.1653e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 3.6827e-01 6.3173e-01 1.0069e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 9.3674e-01 6.3263e-02 3.0773e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 6.7324e-01 3.2676e-01 6.6170e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 4.8731e-01 5.1269e-01 6.6427e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 3.2659e-01 6.7341e-01 3.7609e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 7.6288e-02 9.2371e-01 7.2471e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 4.6103e-01 5.3897e-01 7.1549e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 2.6214e-05 9.9997e-01 1.1914e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.2806e-01 8.7194e-01 8.2018e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 3.9092e-02 9.6091e-01 2.3250e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.2767e-01 8.7233e-01 1.5254e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 2.3357e-02 9.7664e-01 2.3505e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.9878e-03 9.9701e-01 9.5457e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.3327e-03 9.9867e-01 8.1288e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 7.0588e-06 9.9999e-01 2.3763e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 8.5322e-08 1.0000e+00 1.9837e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.1312e-03 9.9887e-01 1.0593e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.1477e-03 9.9885e-01 4.1839e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 5.4533e-05 9.9995e-01 6.2437e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 3.2274e-04 9.9968e-01 1.4773e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 2.1477e-08 1.0000e+00 1.0470e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 8.6021e-05 9.9991e-01 8.4181e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.3061e-04 9.9987e-01 6.4761e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 5.2244e-04 9.9948e-01 7.1745e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 4.9324e-04 9.9951e-01 4.5402e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.2776e-04 9.9987e-01 8.5111e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.1960e-03 9.9880e-01 5.1831e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 3.2111e-03 9.9679e-01 1.5192e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 3.2460e-03 9.9675e-01 1.3200e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.9530e-04 9.9980e-01 4.5621e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 3.3904e-06 1.0000e+00 2.5279e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 2.1640e-06 1.0000e+00 1.1234e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 6.0948e-06 9.9999e-01 4.6804e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.8643
#NVEL: 115
#vel_mid[km/s] al0 al1 al2 al3 al4 al5 al6
4.2577e+02 9.7659e-27 2.8562e-17 9.5917e-09 3.9149e-01 6.0819e-01 3.2731e-04 2.3610e-12
8.5779e+02 6.2385e-21 2.7952e-13 1.4255e-06 9.2378e-01 7.6220e-02 3.2772e-06 2.8486e-15
8.7843e+02 2.9996e-21 1.6150e-13 9.8813e-07 7.8211e-01 2.1785e-01 4.4409e-05 2.5745e-13
9.1772e+02 2.6296e-21 1.4573e-13 9.1797e-07 7.4890e-01 2.5104e-01 6.4837e-05 5.0146e-13
9.7304e+02 2.5435e-21 1.4199e-13 9.0105e-07 7.4068e-01 2.5925e-01 7.0746e-05 5.8500e-13
1.0350e+03 2.5614e-21 1.4277e-13 9.0455e-07 7.4236e-01 2.5757e-01 6.9511e-05 5.6709e-13
1.1000e+03 2.3805e-21 1.3478e-13 8.6760e-07 7.2370e-01 2.7622e-01 8.4180e-05 7.9622e-13
1.1690e+03 2.0290e-21 1.1877e-13 7.9081e-07 6.8261e-01 3.1726e-01 1.2426e-04 1.5943e-12
1.2425e+03 1.3005e-21 8.2513e-14 5.9681e-07 5.5891e-01 4.4075e-01 3.3940e-04 9.9265e-12
1.3205e+03 4.6518e-22 3.4113e-14 2.8744e-07 3.0957e-01 6.8843e-01 2.0046e-03 2.9751e-10
1.4033e+03 9.3337e-23 8.2585e-15 8.5361e-08 1.0886e-01 8.7784e-01 1.3304e-02 1.4767e-08
1.4915e+03 1.9366e-23 2.0201e-15 2.5124e-08 3.6760e-02 9.0592e-01 5.7325e-02 3.6336e-07
1.5852e+03 4.7028e-24 5.6357e-16 8.2206e-09 1.3422e-02 8.2082e-01 1.6575e-01 4.3175e-06
1.6847e+03 9.0910e-25 1.2593e-16 2.1756e-09 3.9645e-03 6.0475e-01 3.9124e-01 4.2011e-05
1.7904e+03 1.2190e-25 1.9810e-17 4.1261e-10 8.4719e-04 3.2446e-01 6.7440e-01 2.9844e-04
1.9028e+03 1.2424e-26 2.4023e-18 6.1291e-11 1.4344e-04 1.3450e-01 8.6386e-01 1.4952e-03
2.0223e+03 1.1093e-27 2.5444e-19 7.9480e-12 2.1053e-05 4.8039e-02 9.4560e-01 6.3401e-03
2.1493e+03 8.8250e-29 2.4362e-20 9.4713e-13 2.8733e-06 1.5971e-02 9.5934e-01 2.4690e-02
2.2843e+03 7.5241e-30 2.4932e-21 1.2027e-13 4.1730e-07 5.3489e-03 9.1224e-01 8.2407e-02
2.4277e+03 8.5731e-31 3.3479e-22 1.9579e-14 7.6890e-08 1.9713e-03 7.9594e-01 2.0209e-01
2.5802e+03 1.7421e-31 7.6982e-23 5.1926e-15 2.2472e-08 9.2061e-04 6.6314e-01 3.3594e-01
2.7422e+03 8.4416e-32 4.0235e-23 2.9455e-15 1.3634e-08 6.7240e-04 6.0397e-01 3.9536e-01
2.9144e+03 1.2496e-31 6.0772e-23 4.4956e-15 2.1515e-08 9.1103e-04 6.6480e-01 3.3429e-01
3.0973e+03 7.1138e-31 3.2961e-22 2.2540e-14 1.0722e-07 2.4904e-03 8.3587e-01 1.6164e-01
3.2918e+03 2.0048e-29 8.3056e-21 4.7902e-13 2.2185e-06 1.4585e-02 9.6034e-01 2.5074e-02
3.4986e+03 1.9958e-27 6.4615e-19 2.7239e-11 1.0885e-04 1.2410e-01 8.7429e-01 1.4952e-03
3.7182e+03 1.6612e-25 3.6486e-17 9.9217e-10 2.8969e-03 5.6366e-01 4.3339e-01 5.1504e-05
3.9517e+03 7.9244e-24 1.1808e-15 2.0728e-08 4.4034e-02 9.1490e-01 4.1069e-02 1.5528e-07
4.1999e+03 3.3832e-22 3.7420e-14 4.7042e-07 7.5897e-01 2.4099e-01 4.6142e-05 2.0683e-13
4.4636e+03 1.3968e-21 1.0853e-13 9.8972e-07 9.9270e-01 7.3019e-03 1.0576e-08 1.1607e-19
4.7438e+03 3.0552e-21 1.8838e-13 1.4050e-06 9.9902e-01 9.8298e-04 1.0658e-10 4.8609e-23
5.0416e+03 4.0893e-21 2.3215e-13 1.6161e-06 9.9957e-01 4.2762e-04 1.5800e-11 1.9164e-24
5.3582e+03 3.9061e-21 2.2608e-13 1.6105e-06 9.9964e-01 3.5767e-04 1.0365e-11 9.2363e-25
5.6947e+03 3.6095e-21 2.1541e-13 1.5879e-06 9.9970e-01 3.0186e-04 6.9186e-12 4.5640e-25
6.0522e+03 3.8295e-21 2.2608e-13 1.6608e-06 9.9980e-01 1.9968e-04 2.6573e-12 8.9118e-26
6.4323e+03 4.7608e-21 2.6637e-13 1.8801e-06 9.9991e-01 8.6413e-05 3.8629e-13 3.3602e-27
6.8362e+03 6.8571e-21 3.5038e-13 2.3004e-06 9.9997e-01 2.5263e-05 2.2883e-14 2.7712e-29
7.2654e+03 1.1495e-20 5.1589e-13 3.0277e-06 9.9999e-01 5.7301e-06 7.6310e-16 8.7063e-32
7.7216e+03 2.2549e-20 8.5937e-13 4.3396e-06 9.9999e-01 9.1661e-07 1.1480e-17 7.1257e-35
8.2065e+03 6.6160e-20 1.9705e-12 7.7464e-06 9.9999e-01 5.6526e-08 1.9602e-20 1.4708e-39
8.7177e+03 5.3416e-19 1.0392e-11 2.4148e-05 9.9998e-01 3.2902e-10 1.5340e-25 0.0000e+00
9.2147e+03 2.0274e-17 2.2073e-10 1.8143e-04 9.9982e-01 5.4151e-14 3.5390e-34 0.0000e+00
9.6291e+03 1.7399e-15 1.2387e-08 2.4053e-03 9.9759e-01 7.1574e-19 2.8026e-45 0.0000e+00
9.9539e+03 2.8681e-13 1.4946e-06 4.7455e-02 9.5254e-01 1.5091e-24 0.0000e+00 0.0000e+00
1.0246e+04 5.0737e-11 2.1472e-04 6.8170e-01 3.1808e-01 3.7994e-32 0.0000e+00 0.0000e+00
1.0542e+04 2.2474e-09 5.9139e-03 9.8924e-01 4.8474e-03 3.0072e-42 0.0000e+00 0.0000e+00
1.0840e+04 1.0750e-07 1.3814e-01 8.6183e-01 2.9312e-05 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 1.8965e-06 8.8455e-01 1.1545e-01 1.1834e-08 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 5.9694e-06 9.9692e-01 3.0759e-03 1.0924e-12 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.3430e-05 9.9986e-01 1.2201e-04 2.9723e-16 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 3.0731e-05 9.9996e-01 7.2277e-06 2.4179e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 7.4263e-05 9.9993e-01 4.4736e-07 2.2887e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.7992e-04 9.9982e-01 2.4385e-08 1.5238e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 5.3378e-04 9.9947e-01 5.6639e-10 1.1322e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.8559e-03 9.9814e-01 3.7189e-12 2.9434e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 8.3658e-03 9.9163e-01 6.9492e-15 2.9623e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 4.8252e-02 9.5175e-01 1.4363e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 4.6270e-01 5.3730e-01 2.6548e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 8.7109e-01 1.2891e-01 3.9995e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 9.5707e-01 4.2930e-02 3.4071e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.8501e-01 1.4990e-02 7.8106e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 9.9438e-01 5.6242e-03 4.1540e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 9.9726e-01 2.7414e-03 1.0740e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 9.9846e-01 1.5437e-03 6.1472e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 9.9892e-01 1.0817e-03 9.6419e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 9.9921e-01 7.8640e-04 1.8294e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 9.9931e-01 6.8641e-04 1.1498e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 9.9948e-01 5.2207e-04 3.7190e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 9.9959e-01 4.0688e-04 1.1953e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 9.9966e-01 3.4407e-04 4.6943e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 9.9972e-01 2.8260e-04 1.2752e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 9.9973e-01 2.6888e-04 5.4651e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 9.9972e-01 2.7510e-04 1.2612e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 9.9962e-01 3.7746e-04 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 9.9942e-01 5.7769e-04 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 9.9897e-01 1.0329e-03 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 9.9867e-01 1.3346e-03 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 9.9810e-01 1.8992e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 9.9706e-01 2.9432e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 9.8785e-01 1.2151e-02 7.4269e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 9.8352e-01 1.6480e-02 1.0650e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 9.9862e-01 1.3797e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 9.0541e-01 9.4587e-02 5.3422e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0034e-03 9.9900e-01 3.5640e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 9.9347e-01 6.5335e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 9.6925e-01 3.0754e-02 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 8.0874e-01 1.9126e-01 3.7178e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 4.3260e-01 5.6740e-01 2.3771e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 8.6560e-01 1.3440e-01 9.8792e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.7397e-04 9.9983e-01 1.1865e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 5.0056e-01 4.9944e-01 5.9682e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.6253e-01 7.3747e-01 1.4013e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 3.9629e-01 6.0371e-01 5.9695e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.8382e-01 8.1618e-01 1.3235e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.5208e-02 9.7479e-01 6.9240e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.1560e-02 9.8844e-01 3.7985e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 5.1039e-05 9.9995e-01 2.2179e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 5.4158e-07 1.0000e+00 3.2687e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 9.4866e-03 9.9051e-01 5.9582e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 8.8981e-03 9.9110e-01 3.2425e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 4.3287e-04 9.9957e-01 8.5130e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.5720e-03 9.9843e-01 2.1234e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
