#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    6.979462E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.7666E-029
    6.991187E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.6078E-029
    6.997057E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.7858E-029
    6.999847E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.2346E-029
    6.999994E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.1802E-029
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    8.484662E+02   1.0000E-099   1.0000E-099   2.7340E-002   9.7266E-001
    8.523194E+02   1.0000E-099   1.0000E-099   2.7340E-002   9.7266E-001
    8.639844E+02   1.0000E-099   1.0000E-099   2.7332E-002   9.7267E-001
    8.877956E+02   1.0000E-099   1.0000E-099   2.7299E-002   9.7270E-001
    9.323423E+02   1.0000E-099   1.0000E-099   2.7156E-002   9.7284E-001
    9.819013E+02   1.0000E-099   1.0000E-099   2.6874E-002   9.7313E-001
    1.033984E+03   1.0000E-099   1.0000E-099   2.6461E-002   9.7354E-001
    1.088829E+03   1.0000E-099   1.0000E-099   2.5919E-002   9.7408E-001
    1.146583E+03   1.0000E-099   1.0000E-099   2.5252E-002   9.7475E-001
    1.207401E+03   1.0000E-099   1.0000E-099   2.4537E-002   9.7546E-001
    1.271445E+03   1.0000E-099   1.0000E-099   2.4012E-002   9.7599E-001
    1.338886E+03   1.0000E-099   1.0000E-099   2.3645E-002   9.7635E-001
    1.409904E+03   1.0000E-099   1.0000E-099   2.3220E-002   9.7678E-001
    1.484689E+03   1.0000E-099   1.0000E-099   2.2516E-002   9.7748E-001
    1.563440E+03   1.0000E-099   1.0000E-099   2.1379E-002   9.7862E-001
    1.646369E+03   1.0000E-099   1.0000E-099   1.9971E-002   9.8003E-001
    1.733697E+03   1.0000E-099   1.0000E-099   1.8643E-002   9.8136E-001
    1.825657E+03   1.0000E-099   1.0000E-099   1.7474E-002   9.8253E-001
    1.922495E+03   1.0000E-099   1.0000E-099   1.6558E-002   9.8344E-001
    2.024469E+03   1.0000E-099   1.0000E-099   1.6091E-002   9.8391E-001
    2.131852E+03   1.0000E-099   1.0000E-099   1.6300E-002   9.8370E-001
    2.244931E+03   1.0000E-099   1.0000E-099   1.7532E-002   9.8247E-001
    2.364008E+03   1.0000E-099   1.0000E-099   2.0486E-002   9.7951E-001
    2.489401E+03   1.0000E-099   1.0000E-099   2.6801E-002   9.7320E-001
    2.621445E+03   1.0000E-099   1.0000E-099   4.0593E-002   9.5941E-001
    2.760494E+03   1.0000E-099   1.0000E-099   7.2317E-002   9.2768E-001
    2.906917E+03   1.0000E-099   1.0000E-099   1.4407E-001   8.5593E-001
    3.061108E+03   1.0000E-099   1.0000E-099   2.8532E-001   7.1468E-001
    3.223477E+03   1.0000E-099   1.0000E-099   5.0240E-001   4.9760E-001
    3.394459E+03   1.0000E-099   1.0000E-099   7.4158E-001   2.5842E-001
    3.574510E+03   1.0000E-099   1.0000E-099   9.0796E-001   9.2043E-002
    3.764111E+03   1.0000E-099   1.0000E-099   9.7690E-001   2.3104E-002
    3.963769E+03   1.0000E-099   1.0000E-099   9.9537E-001   4.6318E-003
    4.174018E+03   1.0000E-099   1.0000E-099   9.9911E-001   8.9142E-004
    4.395419E+03   1.0000E-099   1.0000E-099   9.9981E-001   1.8863E-004
    4.628563E+03   1.0000E-099   1.0000E-099   9.9996E-001   4.1789E-005
    4.874074E+03   1.0000E-099   1.0000E-099   9.9999E-001   8.5102E-006
    5.132608E+03   1.0000E-099   1.0000E-099   1.0000E+000   1.5205E-006
    5.404855E+03   1.0000E-099   1.0000E-099   1.0000E+000   2.4315E-007
    5.691543E+03   1.0000E-099   1.0000E-099   1.0000E+000   3.5874E-008
    5.993437E+03   1.0000E-099   1.0000E-099   1.0000E+000   4.9429E-009
    6.311345E+03   1.0000E-099   1.0000E-099   1.0000E+000   6.1181E-010
    6.646115E+03   1.0000E-099   1.0000E-099   1.0000E+000   6.8635E-011
    6.998642E+03   1.0000E-099   1.0000E-099   1.0000E+000   6.8686E-012
    7.369868E+03   1.0000E-099   1.0000E-099   1.0000E+000   6.3380E-013
    7.760785E+03   1.0000E-099   1.0000E-099   1.0000E+000   5.0858E-014
    8.172438E+03   1.0000E-099   1.0000E-099   1.0000E+000   2.7871E-015
    8.608405E+03   1.0000E-099   1.0000E-099   1.0000E+000   8.0587E-017
    9.009022E+03   1.0000E-099   1.0000E-099   1.0000E+000   2.0457E-018
    9.386480E+03   1.0000E-099   1.0000E-099   1.0000E+000   4.9898E-020
    9.748881E+03   1.0000E-099   1.0000E-099   1.0000E+000   1.2004E-021
    1.011718E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.7345E-023
    1.049680E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.2034E-025
    1.085828E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8042E-026
    1.118512E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.8555E-028
    1.146130E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.3655E-029
    1.169833E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.1265E-030
    1.190098E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.1158E-031
    1.209124E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1904E-031
    1.228442E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.7050E-032
    1.250795E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.7893E-032
    1.279183E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.6371E-033
    1.313961E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2472E-033
    1.351700E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6354E-034
    1.390881E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.2672E-035
    1.430720E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.2272E-036
    1.470348E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.9960E-037
    1.508611E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6805E-037
    1.544954E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.2298E-038
    1.579466E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2918E-038
    1.612148E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.7525E-039
    1.643628E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9386E-039
    1.674043E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.9049E-040
    1.703348E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0110E-040
    1.731530E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.2508E-041
    1.758714E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.6745E-041
    1.785335E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6310E-041
    1.812046E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4525E-041
    1.839773E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7499E-041
    1.869436E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.6078E-041
    1.902231E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.3559E-041
    1.940099E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.0093E-040
    1.985984E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0213E-038
    2.051367E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4273E-036
    2.147353E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6155E-034
    2.262026E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0382E-033
    2.382010E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.2302E-033
    2.508358E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0438E-032
    2.641408E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.4382E-032
    2.781515E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2870E-031
    2.929251E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.5262E-031
    3.076934E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8850E-030
    3.212146E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.3367E-030
    3.332966E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.8508E-030
    3.439633E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3157E-029
    3.537082E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.2834E-029
    3.627457E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7783E-029
    3.713977E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.7472E-029
    3.798631E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.3185E-029
    3.882736E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0708E-028
    3.966776E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1760E-028
    4.050769E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2374E-028
    4.135045E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3408E-028
    4.219728E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3973E-028
    4.305109E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4361E-028
    4.391509E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4629E-028
    4.478992E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4828E-028
    4.567735E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5024E-028
    4.657716E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5278E-028
    4.705842E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5441E-028
    4.730090E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5532E-028
    4.742262E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5580E-028
    4.748359E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5605E-028
    4.751258E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5617E-028
    4.751411E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5617E-028
#TIME:    18.720
#NVEL: 105
#vel_mid[km/s]           k0           k1           k2           k3
    8.484662E+02   1.0000E-099   1.0000E-099   1.3577E-001   8.6423E-001
    8.532909E+02   1.0000E-099   1.0000E-099   1.3576E-001   8.6424E-001
    8.679301E+02   1.0000E-099   1.0000E-099   1.3573E-001   8.6427E-001
    8.979664E+02   1.0000E-099   1.0000E-099   1.3562E-001   8.6438E-001
    9.489627E+02   1.0000E-099   1.0000E-099   1.3514E-001   8.6486E-001
    1.001620E+03   1.0000E-099   1.0000E-099   1.3429E-001   8.6571E-001
    1.057255E+03   1.0000E-099   1.0000E-099   1.3311E-001   8.6689E-001
    1.115980E+03   1.0000E-099   1.0000E-099   1.3154E-001   8.6846E-001
    1.177967E+03   1.0000E-099   1.0000E-099   1.2970E-001   8.7030E-001
    1.243397E+03   1.0000E-099   1.0000E-099   1.2853E-001   8.7147E-001
    1.312461E+03   1.0000E-099   1.0000E-099   1.2880E-001   8.7120E-001
    1.385361E+03   1.0000E-099   1.0000E-099   1.2991E-001   8.7009E-001
    1.462311E+03   1.0000E-099   1.0000E-099   1.3072E-001   8.6928E-001
    1.543535E+03   1.0000E-099   1.0000E-099   1.2989E-001   8.7011E-001
    1.629270E+03   1.0000E-099   1.0000E-099   1.2699E-001   8.7301E-001
    1.719768E+03   1.0000E-099   1.0000E-099   1.2437E-001   8.7563E-001
    1.815292E+03   1.0000E-099   1.0000E-099   1.2253E-001   8.7747E-001
    1.916122E+03   1.0000E-099   1.0000E-099   1.2217E-001   8.7783E-001
    2.022553E+03   1.0000E-099   1.0000E-099   1.2553E-001   8.7447E-001
    2.134895E+03   1.0000E-099   1.0000E-099   1.3473E-001   8.6527E-001
    2.253478E+03   1.0000E-099   1.0000E-099   1.5397E-001   8.4603E-001
    2.378647E+03   1.0000E-099   1.0000E-099   1.8988E-001   8.1012E-001
    2.510768E+03   1.0000E-099   1.0000E-099   2.5573E-001   7.4427E-001
    2.650229E+03   1.0000E-099   1.0000E-099   3.6902E-001   6.3098E-001
    2.797435E+03   1.0000E-099   1.0000E-099   5.3818E-001   4.6182E-001
    2.952818E+03   1.0000E-099   1.0000E-099   7.2031E-001   2.7969E-001
    3.116832E+03   1.0000E-099   1.0000E-099   8.5146E-001   1.4854E-001
    3.289956E+03   1.0000E-099   1.0000E-099   9.2565E-001   7.4348E-002
    3.472696E+03   1.0000E-099   1.0000E-099   9.6697E-001   3.3026E-002
    3.665586E+03   1.0000E-099   1.0000E-099   9.8810E-001   1.1902E-002
    3.869191E+03   1.0000E-099   1.0000E-099   9.9596E-001   4.0358E-003
    4.084104E+03   1.0000E-099   1.0000E-099   9.9819E-001   1.8120E-003
    4.310955E+03   1.0000E-099   1.0000E-099   9.9890E-001   1.1027E-003
    4.550407E+03   1.0000E-099   1.0000E-099   9.9926E-001   7.4457E-004
    4.803158E+03   1.0000E-099   1.0000E-099   9.9950E-001   5.0184E-004
    5.069949E+03   1.0000E-099   1.0000E-099   9.9967E-001   3.3374E-004
    5.351559E+03   1.0000E-099   1.0000E-099   9.9977E-001   2.2809E-004
    5.648810E+03   1.0000E-099   1.0000E-099   9.9984E-001   1.6322E-004
    5.962572E+03   1.0000E-099   1.0000E-099   9.9987E-001   1.2565E-004
    6.293762E+03   1.0000E-099   1.0000E-099   9.9990E-001   1.0285E-004
    6.643348E+03   1.0000E-099   1.0000E-099   9.9991E-001   9.4015E-005
    7.012352E+03   1.0000E-099   1.0000E-099   9.9991E-001   8.6912E-005
    7.401852E+03   1.0000E-099   1.0000E-099   9.9992E-001   7.9961E-005
    7.812987E+03   1.0000E-099   1.0000E-099   9.9993E-001   7.2589E-005
    8.246072E+03   1.0000E-099   1.0000E-099   9.9993E-001   6.8015E-005
    8.671388E+03   1.0000E-099   1.0000E-099   9.9993E-001   7.0244E-005
    9.054767E+03   1.0000E-099   1.0000E-099   9.9992E-001   7.9590E-005
    9.404200E+03   1.0000E-099   1.0000E-099   9.9991E-001   8.7028E-005
    9.743714E+03   1.0000E-099   1.0000E-099   9.9992E-001   7.6816E-005
    1.008729E+04   1.0000E-099   1.0000E-099   9.9994E-001   5.5971E-005
    1.043887E+04   1.0000E-099   1.0000E-099   9.9997E-001   3.4133E-005
    1.078644E+04   1.0000E-099   1.0000E-099   9.9998E-001   1.6597E-005
    1.111073E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.2102E-006
    1.139840E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.8055E-006
    1.165044E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.2932E-006
    1.186696E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6509E-006
    1.206338E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5921E-006
    1.225725E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4535E-006
    1.247616E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.9968E-006
    1.275376E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.5768E-006
    1.309614E+04   1.0000E-099   1.0000E-099   9.9999E-001   7.2340E-006
    1.347279E+04   1.0000E-099   1.0000E-099   9.9999E-001   8.4601E-006
    1.386570E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.9069E-006
    1.426843E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.8176E-006
    1.467051E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.3453E-006
    1.505996E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.1982E-005
    1.542777E+04   1.0000E-099   1.0000E-099   9.9999E-001   8.4699E-006
    1.577076E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.0678E-006
    1.609690E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.0405E-005
    1.640904E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.4829E-006
    1.670962E+04   1.0000E-099   1.0000E-099   9.9999E-001   6.4352E-006
    1.699954E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.7436E-006
    1.727768E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6479E-006
    1.754521E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.2988E-006
    1.780638E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.7523E-006
    1.806654E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.9193E-006
    1.833321E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.4566E-006
    1.861548E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.4097E-006
    1.892214E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.0713E-006
    1.926347E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.3610E-006
    1.966598E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.4948E-006
    2.017043E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.2746E-006
    2.091089E+04   1.0000E-099   1.0000E-099   9.9999E-001   6.3148E-006
    2.205428E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.2057E-006
    2.327928E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.5599E-007
    2.457232E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.9520E-007
    2.593719E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2587E-007
    2.737786E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.9640E-008
    2.889729E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.3587E-008
    3.036026E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8253E-008
    3.169579E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.8451E-009
    3.290102E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.4116E-009
    3.398512E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.5789E-009
    3.496762E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9505E-009
    3.586291E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8367E-009
    3.671605E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9596E-009
    3.754095E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.1651E-009
    3.835855E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.3313E-009
    3.917294E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4228E-009
    3.959765E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.3300E-009
    3.981173E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.1491E-009
    3.991921E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8851E-009
    3.997305E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6295E-009
    3.999865E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4015E-009
    4.000000E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3702E-009
#TIME:    20.590
#NVEL: 105
#vel_mid[km/s]           k0           k1           k2           k3
    8.484662E+02   1.0000E-099   1.0000E-099   6.0931E-001   3.9069E-001
    8.538023E+02   1.0000E-099   1.0000E-099   6.0930E-001   3.9070E-001
    8.700130E+02   1.0000E-099   1.0000E-099   6.0925E-001   3.9075E-001
    9.033634E+02   1.0000E-099   1.0000E-099   6.0927E-001   3.9073E-001
    9.571333E+02   1.0000E-099   1.0000E-099   6.0892E-001   3.9108E-001
    1.009678E+03   1.0000E-099   1.0000E-099   6.0810E-001   3.9190E-001
    1.065324E+03   1.0000E-099   1.0000E-099   6.0657E-001   3.9343E-001
    1.124036E+03   1.0000E-099   1.0000E-099   6.0331E-001   3.9669E-001
    1.185985E+03   1.0000E-099   1.0000E-099   6.0100E-001   3.9900E-001
    1.251348E+03   1.0000E-099   1.0000E-099   6.0169E-001   3.9831E-001
    1.320313E+03   1.0000E-099   1.0000E-099   6.0629E-001   3.9371E-001
    1.393079E+03   1.0000E-099   1.0000E-099   6.1286E-001   3.8714E-001
    1.469855E+03   1.0000E-099   1.0000E-099   6.2002E-001   3.7998E-001
    1.550863E+03   1.0000E-099   1.0000E-099   6.2367E-001   3.7633E-001
    1.636335E+03   1.0000E-099   1.0000E-099   6.2263E-001   3.7737E-001
    1.726518E+03   1.0000E-099   1.0000E-099   6.2303E-001   3.7697E-001
    1.821671E+03   1.0000E-099   1.0000E-099   6.2558E-001   3.7442E-001
    1.922068E+03   1.0000E-099   1.0000E-099   6.3054E-001   3.6946E-001
    2.027998E+03   1.0000E-099   1.0000E-099   6.4247E-001   3.5753E-001
    2.139767E+03   1.0000E-099   1.0000E-099   6.6496E-001   3.3504E-001
    2.257695E+03   1.0000E-099   1.0000E-099   6.9994E-001   3.0006E-001
    2.382123E+03   1.0000E-099   1.0000E-099   7.4655E-001   2.5345E-001
    2.513408E+03   1.0000E-099   1.0000E-099   8.0227E-001   1.9773E-001
    2.651928E+03   1.0000E-099   1.0000E-099   8.5919E-001   1.4081E-001
    2.798083E+03   1.0000E-099   1.0000E-099   9.0865E-001   9.1351E-002
    2.952293E+03   1.0000E-099   1.0000E-099   9.4403E-001   5.5967E-002
    3.115002E+03   1.0000E-099   1.0000E-099   9.6671E-001   3.3293E-002
    3.286678E+03   1.0000E-099   1.0000E-099   9.8309E-001   1.6913E-002
    3.467815E+03   1.0000E-099   1.0000E-099   9.9304E-001   6.9627E-003
    3.658936E+03   1.0000E-099   1.0000E-099   9.9726E-001   2.7407E-003
    3.860589E+03   1.0000E-099   1.0000E-099   9.9869E-001   1.3078E-003
    4.073357E+03   1.0000E-099   1.0000E-099   9.9906E-001   9.3818E-004
    4.297850E+03   1.0000E-099   1.0000E-099   9.9918E-001   8.1767E-004
    4.534716E+03   1.0000E-099   1.0000E-099   9.9931E-001   6.9042E-004
    4.784636E+03   1.0000E-099   1.0000E-099   9.9948E-001   5.2158E-004
    5.048331E+03   1.0000E-099   1.0000E-099   9.9963E-001   3.7294E-004
    5.326557E+03   1.0000E-099   1.0000E-099   9.9973E-001   2.6679E-004
    5.620118E+03   1.0000E-099   1.0000E-099   9.9980E-001   2.0178E-004
    5.929858E+03   1.0000E-099   1.0000E-099   9.9984E-001   1.6275E-004
    6.256668E+03   1.0000E-099   1.0000E-099   9.9986E-001   1.3662E-004
    6.601490E+03   1.0000E-099   1.0000E-099   9.9988E-001   1.1961E-004
    6.965315E+03   1.0000E-099   1.0000E-099   9.9989E-001   1.0814E-004
    7.349193E+03   1.0000E-099   1.0000E-099   9.9990E-001   9.7223E-005
    7.754226E+03   1.0000E-099   1.0000E-099   9.9991E-001   8.6586E-005
    8.182535E+03   1.0000E-099   1.0000E-099   9.9992E-001   8.4896E-005
    8.616492E+03   1.0000E-099   1.0000E-099   9.9991E-001   9.3806E-005
    9.022228E+03   1.0000E-099   1.0000E-099   9.9990E-001   1.0318E-004
    9.409514E+03   1.0000E-099   1.0000E-099   9.9991E-001   9.0189E-005
    9.799896E+03   1.0000E-099   1.0000E-099   9.9994E-001   6.0113E-005
    1.021027E+04   1.0000E-099   1.0000E-099   9.9996E-001   3.9068E-005
    1.063959E+04   1.0000E-099   1.0000E-099   9.9998E-001   2.1629E-005
    1.105668E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.1808E-005
    1.142920E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.7402E-006
    1.173979E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.7551E-006
    1.200690E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4114E-006
    1.226470E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.1364E-006
    1.257370E+04   1.0000E-099   1.0000E-099   9.9999E-001   8.2483E-006
    1.298603E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.2025E-005
    1.346936E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.4685E-005
    1.400317E+04   1.0000E-099   1.0000E-099   9.9998E-001   1.8312E-005
    1.460356E+04   1.0000E-099   1.0000E-099   9.9998E-001   2.0582E-005
    1.523915E+04   1.0000E-099   1.0000E-099   9.9998E-001   1.6238E-005
    1.586667E+04   1.0000E-099   1.0000E-099   9.9999E-001   1.1699E-005
    1.645564E+04   1.0000E-099   1.0000E-099   9.9999E-001   9.2375E-006
    1.702543E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.5948E-006
    1.757240E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.0383E-006
    1.805895E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.4205E-006
    1.849465E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6238E-006
    1.889703E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.9096E-006
    1.928080E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.4854E-006
    1.966778E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.8870E-006
    2.006312E+04   1.0000E-099   1.0000E-099   9.9999E-001   5.7921E-006
    2.045853E+04   1.0000E-099   1.0000E-099   9.9999E-001   6.8895E-006
    2.085172E+04   1.0000E-099   1.0000E-099   9.9999E-001   7.8293E-006
    2.123941E+04   1.0000E-099   1.0000E-099   9.9999E-001   8.0839E-006
    2.162223E+04   1.0000E-099   1.0000E-099   9.9999E-001   7.6271E-006
    2.200649E+04   1.0000E-099   1.0000E-099   9.9999E-001   6.3586E-006
    2.241403E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.1639E-006
    2.285402E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.1089E-006
    2.331725E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1994E-006
    2.388199E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.1347E-007
    2.456874E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.6062E-007
    2.532895E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.3345E-007
    2.616750E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0253E-007
    2.711571E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1904E-007
    2.816366E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.4314E-008
    2.928937E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.9288E-008
    3.044991E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.9667E-008
    3.159233E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5734E-008
    3.267991E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.2815E-009
    3.369286E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.8234E-009
    3.461459E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.4499E-009
    3.546177E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.0221E-009
    3.623915E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.0480E-009
    3.696951E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.2710E-009
    3.765382E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.5332E-009
    3.830316E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7204E-009
    3.890985E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.8422E-009
    3.947851E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7899E-009
    3.974681E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.5339E-009
    3.988165E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.1588E-009
    3.994923E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.7886E-009
    3.998307E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4729E-009
    3.999915E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.2099E-009
