#NTIMES: 50
#NSTAGES 5
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
2580.18 3.5486e-04 5.6335e-01 3.3960e-01 8.3021e-02 1.3669e-02
2742.19 2.6968e-04 5.3495e-01 3.5865e-01 9.0657e-02 1.5473e-02
2914.37 2.4423e-04 5.0873e-01 3.7749e-01 9.6646e-02 1.6894e-02
3097.37 2.5488e-04 4.7776e-01 4.0304e-01 1.0106e-01 1.7882e-02
3291.85 2.6658e-04 4.3096e-01 4.4074e-01 1.0845e-01 1.9586e-02
3498.55 4.4020e-04 4.0997e-01 4.6820e-01 1.0332e-01 1.8070e-02
3718.23 7.6039e-03 4.9755e-01 4.0950e-01 7.3903e-02 1.1441e-02
3951.70 3.6430e-02 5.3388e-01 3.6157e-01 5.9480e-02 8.6467e-03
4199.83 2.7766e-02 4.4459e-01 4.3283e-01 8.1617e-02 1.3200e-02
4463.54 2.6438e-02 4.1954e-01 4.4166e-01 9.5764e-02 1.6592e-02
4743.81 3.1690e-02 4.3843e-01 4.1703e-01 9.5953e-02 1.6893e-02
5041.68 4.5491e-02 4.6167e-01 3.8778e-01 8.9500e-02 1.5561e-02
5358.25 5.3647e-02 4.9689e-01 3.5155e-01 8.3641e-02 1.4273e-02
5694.70 5.9177e-02 4.9601e-01 3.4942e-01 8.1547e-02 1.3854e-02
6052.28 6.2411e-02 5.0284e-01 3.4322e-01 7.8425e-02 1.3100e-02
6432.31 6.5889e-02 5.0962e-01 3.3390e-01 7.7623e-02 1.2965e-02
6836.20 6.9432e-02 4.9843e-01 3.3994e-01 7.8915e-02 1.3283e-02
7265.45 7.2376e-02 4.8924e-01 3.4434e-01 8.0380e-02 1.3667e-02
7721.65 9.0354e-02 5.2458e-01 3.0382e-01 6.9959e-02 1.1287e-02
8206.56 9.7131e-02 5.2034e-01 3.0449e-01 6.7321e-02 1.0724e-02
8717.73 1.1082e-01 5.2160e-01 2.9558e-01 6.2067e-02 9.9282e-03
9214.74 1.3797e-01 5.2617e-01 2.7422e-01 5.3493e-02 8.1570e-03
9629.11 1.4279e-01 5.0615e-01 2.9233e-01 5.1223e-02 7.5111e-03
9954.11 1.1564e-01 5.2691e-01 3.0212e-01 4.8475e-02 6.8497e-03
10245.64 1.3589e-01 5.2101e-01 2.9030e-01 4.6116e-02 6.6930e-03
10541.49 1.4394e-01 5.0191e-01 3.0413e-01 4.3951e-02 6.0652e-03
10839.94 1.3707e-01 5.3640e-01 2.8595e-01 3.5984e-02 4.5869e-03
11119.11 1.4828e-01 5.8806e-01 2.3202e-01 2.8323e-02 3.3123e-03
11355.83 1.2860e-01 6.0840e-01 2.3658e-01 2.3811e-02 2.6129e-03
11539.81 1.5032e-01 6.7361e-01 1.5938e-01 1.5291e-02 1.4032e-03
11677.16 1.4586e-01 6.9029e-01 1.4938e-01 1.3323e-02 1.1516e-03
11784.05 1.5693e-01 7.0577e-01 1.2485e-01 1.1533e-02 9.1374e-04
11875.85 1.6220e-01 7.1156e-01 1.1464e-01 1.0777e-02 8.1975e-04
11963.37 1.3019e-01 7.0654e-01 1.4936e-01 1.2827e-02 1.0858e-03
12055.39 9.1515e-02 7.0178e-01 1.8891e-01 1.6264e-02 1.5291e-03
12170.41 4.7397e-02 7.0677e-01 2.2372e-01 2.0099e-02 2.0206e-03
12360.89 6.6181e-03 6.1916e-01 3.4355e-01 2.7574e-02 3.0984e-03
12670.46 1.3575e-03 5.2602e-01 4.2667e-01 4.0915e-02 5.0402e-03
13075.34 6.0188e-04 3.9399e-01 5.3832e-01 5.9226e-02 7.8571e-03
13530.52 3.1196e-04 3.2172e-01 5.9596e-01 7.1842e-02 1.0162e-02
14012.75 1.7394e-04 2.5168e-01 6.4389e-01 9.0788e-02 1.3466e-02
14508.81 1.1825e-04 2.1481e-01 6.5845e-01 1.1047e-01 1.6147e-02
15002.30 1.9567e-04 3.9804e-01 4.9718e-01 8.9717e-02 1.4868e-02
15475.29 1.0268e-04 1.8428e-01 6.9049e-01 1.0819e-01 1.6936e-02
15923.68 1.3342e-04 2.9461e-01 5.8500e-01 1.0302e-01 1.7242e-02
16355.64 5.8784e-05 1.6793e-01 6.9064e-01 1.1981e-01 2.1564e-02
16776.27 6.9299e-05 2.3740e-01 6.2729e-01 1.1521e-01 2.0037e-02
17183.14 1.2691e-04 4.7230e-01 4.2755e-01 8.5821e-02 1.4200e-02
17580.45 4.7591e-05 1.8742e-01 6.8486e-01 1.0935e-01 1.8328e-02
17990.34 5.7885e-05 2.3133e-01 6.3684e-01 1.1202e-01 1.9751e-02
18458.06 2.1384e-05 8.9569e-02 7.3658e-01 1.4584e-01 2.7993e-02
19084.69 2.6846e-05 1.2459e-01 6.8468e-01 1.5789e-01 3.2822e-02
19999.79 1.4744e-05 7.4675e-02 6.5413e-01 2.1907e-01 5.2111e-02
21193.46 3.1109e-06 2.4617e-02 5.3652e-01 3.2760e-01 1.1126e-01
22528.72 2.1282e-06 2.9904e-02 4.4553e-01 3.6989e-01 1.5467e-01
23943.32 4.5894e-07 6.5078e-03 2.8191e-01 5.0690e-01 2.0468e-01
25446.74 9.8534e-07 1.6431e-02 2.1643e-01 3.9151e-01 3.7563e-01
27044.57 4.7807e-07 9.9590e-03 1.1803e-01 2.8062e-01 5.9139e-01
28744.18 1.5452e-08 6.8711e-04 5.6397e-02 3.0307e-01 6.3984e-01
30520.16 1.3903e-08 1.2122e-03 2.5571e-02 2.2241e-01 7.5081e-01
32243.50 3.0068e-09 3.1451e-04 1.6374e-02 1.8389e-01 7.9942e-01
33773.01 2.9594e-09 2.5281e-04 1.1295e-02 1.5680e-01 8.3165e-01
35108.48 8.5187e-10 1.1413e-04 6.6045e-03 1.2326e-01 8.7003e-01
36326.30 2.7308e-10 4.3213e-05 3.4559e-03 9.1437e-02 9.0506e-01
37486.70 6.0752e-11 1.4628e-05 1.7743e-03 6.6900e-02 9.3131e-01
38628.25 2.2834e-11 7.9401e-06 9.5426e-04 4.9852e-02 9.4919e-01
39768.62 5.3321e-12 3.0068e-06 5.2827e-04 3.7580e-02 9.6189e-01
40915.31 1.5517e-12 1.2410e-06 2.9265e-04 2.8285e-02 9.7142e-01
42074.51 5.7266e-13 6.1079e-07 1.7647e-04 2.2147e-02 9.7768e-01
43252.44 1.9237e-13 2.6271e-07 9.6483e-05 1.6512e-02 9.8339e-01
44454.05 5.1934e-14 1.0770e-07 5.2399e-05 1.2260e-02 9.8769e-01
45683.04 1.4832e-14 4.5878e-08 2.8221e-05 9.0661e-03 9.9091e-01
46941.68 4.6930e-15 1.7791e-08 1.5082e-05 6.6728e-03 9.9331e-01
48230.81 1.3711e-15 6.9395e-09 8.0202e-06 4.9016e-03 9.9509e-01
49550.29 4.2295e-16 2.6858e-09 4.2417e-06 3.5954e-03 9.9640e-01
50899.37 2.6044e-17 2.3761e-10 2.2362e-06 2.6344e-03 9.9736e-01
52276.86 5.0059e-18 6.1030e-11 1.1777e-06 1.9331e-03 9.9807e-01
53681.16 1.0888e-18 1.5308e-11 6.2038e-07 1.4198e-03 9.9858e-01
55110.21 4.1649e-19 7.7746e-12 3.2760e-07 1.0452e-03 9.9895e-01
56561.17 3.0647e-20 1.1819e-12 1.7402e-07 7.7214e-04 9.9923e-01
58030.00 1.1999e-20 4.7145e-13 9.3380e-08 5.7282e-04 9.9943e-01
59510.42 1.0418e-20 2.6785e-13 5.0619e-08 4.2697e-04 9.9957e-01
60993.45 4.5219e-20 1.6293e-12 2.7876e-08 3.2071e-04 9.9968e-01
62466.44 1.4544e-20 6.8999e-13 1.5665e-08 2.4295e-04 9.9976e-01
63912.69 6.6654e-21 3.0178e-13 9.0685e-09 1.8648e-04 9.9981e-01
65311.62 4.2241e-21 1.4446e-13 5.4301e-09 1.4513e-04 9.9985e-01
66639.26 1.0655e-21 7.0442e-14 3.3894e-09 1.1509e-04 9.9988e-01
67870.77 3.0418e-22 2.1359e-14 1.4143e-10 1.0587e-05 9.9999e-01
68864.47 2.2905e-21 1.5105e-15 1.0101e-10 9.0227e-06 9.9999e-01
69459.55 1.9271e-17 1.7320e-17 8.6356e-11 7.3056e-06 9.9999e-01
69744.99 1.1012e-18 2.1265e-16 6.6270e-11 5.6095e-06 9.9999e-01
69888.26 1.0175e-15 1.1624e-16 1.2383e-10 1.0695e-05 9.9999e-01
69959.62 1.3566e-17 4.1845e-16 1.2130e-10 1.0586e-05 9.9999e-01
69991.15 2.2676e-17 4.5839e-15 1.2020e-10 1.0542e-05 9.9999e-01
69999.53 8.9815e-18 1.1414e-15 1.2020e-10 1.0536e-05 9.9999e-01
#TIME: 246.70
#NVEL 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
425.78 3.1119e-02 6.8168e-01 2.2943e-01 5.0913e-02 6.8527e-03
857.79 4.8461e-02 6.7010e-01 2.2130e-01 5.2900e-02 7.2449e-03
878.44 4.2132e-02 6.3062e-01 2.6195e-01 5.7161e-02 8.1431e-03
917.72 3.0106e-02 6.6862e-01 2.3948e-01 5.4290e-02 7.5021e-03
973.04 1.9839e-02 6.8696e-01 2.3528e-01 5.1063e-02 6.8593e-03
1034.98 1.8760e-02 6.7700e-01 2.4267e-01 5.4099e-02 7.4630e-03
1099.97 2.9282e-02 6.7448e-01 2.3545e-01 5.3465e-02 7.3257e-03
1169.04 1.5430e-02 6.7873e-01 2.4257e-01 5.5542e-02 7.7276e-03
1242.44 2.3196e-02 6.7979e-01 2.3631e-01 5.3412e-02 7.2986e-03
1320.45 1.9823e-02 6.7216e-01 2.4624e-01 5.4286e-02 7.4917e-03
1403.37 3.1145e-02 6.7089e-01 2.3998e-01 5.1076e-02 6.9086e-03
1491.49 3.0246e-02 6.8738e-01 2.2743e-01 4.8528e-02 6.4099e-03
1585.14 3.6400e-02 6.8849e-01 2.2013e-01 4.8590e-02 6.3959e-03
1684.67 3.7529e-02 6.8345e-01 2.2433e-01 4.8329e-02 6.3626e-03
1790.45 3.1264e-02 6.8048e-01 2.3156e-01 5.0011e-02 6.6795e-03
1902.87 1.7955e-02 6.8268e-01 2.3843e-01 5.3595e-02 7.3328e-03
2022.36 1.2474e-02 6.7127e-01 2.5004e-01 5.8015e-02 8.2008e-03
2149.34 6.6663e-03 6.7071e-01 2.5078e-01 6.2706e-02 9.1305e-03
2284.30 1.8250e-03 6.3607e-01 2.8494e-01 6.7062e-02 1.0099e-02
2427.74 2.4138e-03 6.1135e-01 2.9751e-01 7.6525e-02 1.2206e-02
2580.18 3.8064e-04 5.6454e-01 3.3881e-01 8.2668e-02 1.3599e-02
2742.19 2.7651e-04 5.3870e-01 3.5551e-01 9.0156e-02 1.5362e-02
2914.37 2.5165e-04 5.0431e-01 3.8172e-01 9.6805e-02 1.6907e-02
3097.37 2.6126e-04 4.7509e-01 4.0571e-01 1.0106e-01 1.7884e-02
3291.85 2.6449e-04 4.2748e-01 4.4397e-01 1.0871e-01 1.9585e-02
3498.55 4.4344e-04 4.0931e-01 4.6908e-01 1.0319e-01 1.7982e-02
3718.23 7.7807e-03 4.9442e-01 4.1260e-01 7.3770e-02 1.1424e-02
3951.70 4.0456e-02 5.3885e-01 3.5360e-01 5.8595e-02 8.5030e-03
4199.83 2.7444e-02 4.4706e-01 4.3108e-01 8.1313e-02 1.3105e-02
4463.54 2.7072e-02 4.2407e-01 4.3752e-01 9.4913e-02 1.6421e-02
4743.81 3.4031e-02 4.4618e-01 4.1000e-01 9.3446e-02 1.6343e-02
5041.68 4.5563e-02 4.7469e-01 3.7916e-01 8.5908e-02 1.4672e-02
5358.25 5.8145e-02 4.8530e-01 3.5494e-01 8.6554e-02 1.5058e-02
5694.70 6.2925e-02 4.8299e-01 3.5694e-01 8.2945e-02 1.4198e-02
6052.28 6.8771e-02 5.1252e-01 3.2892e-01 7.7000e-02 1.2793e-02
6432.31 7.0979e-02 4.9266e-01 3.4112e-01 8.1371e-02 1.3872e-02
6836.20 7.0581e-02 4.9868e-01 3.3821e-01 7.9194e-02 1.3340e-02
7265.45 8.1280e-02 5.0381e-01 3.2769e-01 7.4812e-02 1.2406e-02
7721.65 8.3572e-02 5.1602e-01 3.1452e-01 7.3756e-02 1.2131e-02
8206.56 9.8748e-02 5.1192e-01 3.1065e-01 6.7797e-02 1.0885e-02
8717.73 1.1387e-01 5.0726e-01 3.0275e-01 6.5645e-02 1.0480e-02
9214.74 1.4123e-01 5.2183e-01 2.7520e-01 5.3759e-02 7.9829e-03
9629.11 1.3782e-01 5.3800e-01 2.7134e-01 4.6171e-02 6.6627e-03
9954.11 1.5411e-01 5.0044e-01 2.9200e-01 4.6618e-02 6.8324e-03
10245.64 1.6307e-01 5.0507e-01 2.8167e-01 4.3847e-02 6.3377e-03
10541.49 1.3523e-01 4.7039e-01 3.4011e-01 4.7585e-02 6.6930e-03
10839.94 1.6785e-01 5.3422e-01 2.5931e-01 3.4094e-02 4.5171e-03
11119.11 1.6296e-01 5.3523e-01 2.6900e-01 2.9266e-02 3.5431e-03
11355.83 1.4582e-01 6.1327e-01 2.1688e-01 2.1688e-02 2.3328e-03
11539.81 1.5144e-01 6.6435e-01 1.6686e-01 1.5868e-02 1.4834e-03
11677.16 1.2917e-01 7.0464e-01 1.5123e-01 1.3764e-02 1.1861e-03
11784.05 2.4485e-01 6.2514e-01 1.1905e-01 1.0134e-02 8.1910e-04
11875.85 2.1048e-01 6.4802e-01 1.2974e-01 1.0867e-02 8.9603e-04
11963.37 1.5636e-01 6.7903e-01 1.5137e-01 1.2198e-02 1.0462e-03
12055.39 1.1438e-01 6.9444e-01 1.7376e-01 1.5945e-02 1.4710e-03
12170.41 7.6483e-02 6.8510e-01 2.1659e-01 1.9836e-02 1.9948e-03
12360.89 7.4724e-03 6.4806e-01 3.1591e-01 2.5693e-02 2.8561e-03
12670.46 1.4315e-03 5.3464e-01 4.2063e-01 3.8522e-02 4.7802e-03
13075.34 5.8877e-04 4.4739e-01 4.9152e-01 5.3433e-02 7.0715e-03
13530.52 2.7028e-04 2.8361e-01 6.3157e-01 7.4711e-02 9.8433e-03
14012.75 2.2205e-04 2.6832e-01 6.3587e-01 8.3564e-02 1.2021e-02
14508.81 2.5115e-04 3.0418e-01 5.8983e-01 9.1102e-02 1.4635e-02
15002.30 1.9898e-04 3.3889e-01 5.5487e-01 9.1479e-02 1.4560e-02
15475.29 6.6132e-05 1.4320e-01 5.8236e-01 9.5735e-02 1.7863e-01
15923.68 1.2220e-04 3.5183e-01 4.6110e-01 8.0730e-02 1.0622e-01
16355.64 9.9338e-05 2.4510e-01 6.2383e-01 1.1164e-01 1.9339e-02
16776.27 8.0473e-05 2.5692e-01 6.0910e-01 1.1467e-01 1.9231e-02
17183.14 1.2535e-04 4.4326e-01 4.5424e-01 8.7887e-02 1.4487e-02
17580.45 4.2254e-05 1.5953e-01 7.0254e-01 1.1682e-01 2.1069e-02
17990.34 4.5095e-05 1.8315e-01 6.7966e-01 1.1659e-01 2.0559e-02
18458.06 5.7213e-05 2.0962e-01 6.3765e-01 1.2886e-01 2.3812e-02
19084.69 1.2648e-05 6.0491e-02 7.5537e-01 1.5387e-01 3.0263e-02
19999.79 4.8358e-06 2.4721e-02 6.9939e-01 2.2281e-01 5.3080e-02
21193.46 1.4777e-06 9.1440e-03 5.5226e-01 3.2326e-01 1.1533e-01
22528.72 3.5030e-06 3.2467e-02 4.4355e-01 3.9435e-01 1.2963e-01
23943.32 1.1978e-06 1.5449e-02 3.3212e-01 4.3313e-01 2.1930e-01
25446.74 2.9971e-07 7.8833e-03 2.1682e-01 4.2862e-01 3.4668e-01
27044.57 3.4860e-07 6.8117e-03 1.3251e-01 3.4068e-01 5.2000e-01
28744.18 7.2323e-08 3.0288e-03 5.7589e-02 3.0642e-01 6.3297e-01
30520.16 7.9386e-09 4.7440e-04 2.7156e-02 2.2818e-01 7.4419e-01
32243.50 4.1041e-09 2.9435e-04 1.7014e-02 1.8766e-01 7.9503e-01
33773.01 2.3731e-09 2.2016e-04 1.1747e-02 1.6013e-01 8.2790e-01
35108.48 5.6992e-10 8.0485e-05 6.8978e-03 1.2619e-01 8.6683e-01
36326.30 1.9012e-10 3.6189e-05 3.6246e-03 9.3903e-02 9.0244e-01
37486.70 7.8478e-11 1.9650e-05 1.8657e-03 6.8829e-02 9.2929e-01
38628.25 2.8317e-11 9.1514e-06 1.0045e-03 5.1298e-02 9.4769e-01
39768.62 7.7249e-12 3.6761e-06 5.5511e-04 3.8636e-02 9.6081e-01
40915.31 1.9567e-12 1.4456e-06 3.0705e-04 2.9037e-02 9.7065e-01
42074.51 6.5085e-13 7.3070e-07 1.8506e-04 2.2728e-02 9.7709e-01
43252.44 2.7810e-13 3.0338e-07 1.0130e-04 1.6950e-02 9.8295e-01
44454.05 7.8093e-14 1.2274e-07 5.5070e-05 1.2584e-02 9.8736e-01
45683.04 1.9374e-14 4.8757e-08 2.9636e-05 9.2931e-03 9.9068e-01
46941.68 4.4129e-15 1.9385e-08 1.5840e-05 6.8395e-03 9.9314e-01
48230.81 1.4863e-15 7.3197e-09 8.4139e-06 5.0213e-03 9.9497e-01
49550.29 4.2405e-16 2.8293e-09 4.4495e-06 3.6800e-03 9.9632e-01
50899.37 1.3519e-16 1.1229e-09 2.3482e-06 2.6985e-03 9.9730e-01
52276.86 4.3882e-17 4.3818e-10 1.2371e-06 1.9784e-03 9.9802e-01
53681.16 5.2450e-18 8.0433e-11 6.5151e-07 1.4534e-03 9.9855e-01
55110.21 4.6940e-19 9.1146e-12 3.4396e-07 1.0694e-03 9.9893e-01
56561.17 1.4614e-19 3.5192e-12 1.8286e-07 7.8991e-04 9.9921e-01
58030.00 8.4341e-20 1.8259e-12 9.8110e-08 5.8602e-04 9.9941e-01
59510.42 6.0628e-21 2.0918e-13 5.3247e-08 4.3702e-04 9.9956e-01
60993.45 6.1213e-21 5.2657e-14 2.9352e-08 3.2828e-04 9.9967e-01
62466.44 5.8256e-22 2.3590e-14 1.6507e-08 2.4883e-04 9.9975e-01
63912.69 4.9078e-21 3.2931e-13 9.5492e-09 1.9087e-04 9.9981e-01
65311.62 1.4116e-21 1.5254e-13 5.7048e-09 1.4842e-04 9.9985e-01
66639.26 5.0271e-18 1.0679e-15 2.7445e-10 1.5187e-05 9.9998e-01
67870.77 5.0197e-16 2.1924e-14 1.0631e-10 8.8140e-06 9.9999e-01
68864.47 8.2578e-18 1.3598e-15 8.5322e-11 8.0109e-06 9.9999e-01
69459.55 1.9888e-17 1.7770e-17 4.3066e-11 5.2653e-06 9.9999e-01
69744.99 2.0614e-18 6.6954e-16 3.7682e-11 4.8927e-06 1.0000e+00
69888.26 1.0504e-15 3.6510e-16 3.6116e-11 4.7872e-06 1.0000e+00
69959.62 1.4009e-17 4.2948e-16 3.5244e-11 4.7192e-06 1.0000e+00
69991.15 2.3414e-17 4.7032e-15 4.7309e-11 5.6506e-06 9.9999e-01
69999.53 1.6636e-17 3.5947e-15 4.8767e-11 5.7603e-06 9.9999e-01
#TIME: 250.25
#NVEL 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4
425.78 2.9231e-02 6.7737e-01 2.3491e-01 5.1507e-02 6.9772e-03
857.79 6.7774e-02 6.1779e-01 2.5188e-01 5.4766e-02 7.7946e-03
878.44 4.8538e-02 6.9064e-01 2.0644e-01 4.8072e-02 6.3015e-03
917.72 2.2352e-02 6.7474e-01 2.4194e-01 5.3604e-02 7.3632e-03
973.04 2.4627e-02 6.6908e-01 2.4579e-01 5.3194e-02 7.3117e-03
1034.98 2.6466e-02 6.7156e-01 2.4115e-01 5.3457e-02 7.3689e-03
1099.97 2.4600e-02 6.6340e-01 2.5002e-01 5.4434e-02 7.5457e-03
1169.04 2.0439e-02 6.7380e-01 2.4288e-01 5.5212e-02 7.6707e-03
1242.44 2.5531e-02 6.7508e-01 2.3747e-01 5.4418e-02 7.5003e-03
1320.45 2.6008e-02 6.7352e-01 2.4020e-01 5.3019e-02 7.2560e-03
1403.37 3.6328e-02 6.7277e-01 2.3384e-01 5.0299e-02 6.7594e-03
1491.49 3.6732e-02 6.8760e-01 2.2214e-01 4.7341e-02 6.1859e-03
1585.14 4.2922e-02 6.8594e-01 2.1777e-01 4.7214e-02 6.1589e-03
1684.67 4.0127e-02 6.8744e-01 2.1909e-01 4.7192e-02 6.1520e-03
1790.45 3.5466e-02 6.7984e-01 2.2951e-01 4.8730e-02 6.4577e-03
1902.87 2.1048e-02 6.8348e-01 2.3630e-01 5.2113e-02 7.0621e-03
2022.36 1.3637e-02 6.7294e-01 2.4881e-01 5.6673e-02 7.9450e-03
2149.34 9.2899e-03 6.5476e-01 2.6360e-01 6.3095e-02 9.2559e-03
2284.30 1.9467e-03 6.3459e-01 2.8693e-01 6.6539e-02 9.9895e-03
2427.74 2.2966e-03 6.1099e-01 2.9877e-01 7.5884e-02 1.2059e-02
2580.18 3.8478e-04 5.6858e-01 3.3547e-01 8.2097e-02 1.3476e-02
2742.19 2.8222e-04 5.3839e-01 3.5634e-01 8.9732e-02 1.5254e-02
2914.37 2.5369e-04 5.0815e-01 3.7836e-01 9.6418e-02 1.6819e-02
3097.37 2.6693e-04 4.7802e-01 4.0316e-01 1.0075e-01 1.7806e-02
3291.85 2.6216e-04 4.3191e-01 4.4018e-01 1.0817e-01 1.9468e-02
3498.55 4.3673e-04 4.0645e-01 4.7182e-01 1.0333e-01 1.7970e-02
3718.23 8.6971e-03 5.0583e-01 4.0162e-01 7.2636e-02 1.1212e-02
3951.70 4.2609e-02 5.3841e-01 3.5235e-01 5.8191e-02 8.4330e-03
4199.83 2.8403e-02 4.5991e-01 4.1881e-01 7.9982e-02 1.2895e-02
4463.54 2.8868e-02 4.1606e-01 4.4373e-01 9.4887e-02 1.6458e-02
4743.81 3.9919e-02 4.3558e-01 4.1366e-01 9.4287e-02 1.6551e-02
5041.68 4.5299e-02 4.6079e-01 3.8872e-01 8.9605e-02 1.5594e-02
5358.25 5.4369e-02 4.9301e-01 3.5276e-01 8.5205e-02 1.4652e-02
5694.70 6.4145e-02 4.9606e-01 3.4455e-01 8.1399e-02 1.3841e-02
6052.28 7.0980e-02 4.9686e-01 3.3991e-01 7.8955e-02 1.3288e-02
6432.31 7.1389e-02 4.9807e-01 3.3995e-01 7.7627e-02 1.2962e-02
6836.20 8.1333e-02 5.0224e-01 3.2637e-01 7.7133e-02 1.2931e-02
7265.45 9.1913e-02 5.1252e-01 3.1113e-01 7.2516e-02 1.1922e-02
7721.65 8.7400e-02 5.1839e-01 3.1282e-01 7.0089e-02 1.1301e-02
8206.56 1.0193e-01 4.9433e-01 3.2148e-01 7.0701e-02 1.1558e-02
8717.73 1.1776e-01 5.2047e-01 2.9087e-01 6.1371e-02 9.5240e-03
9214.74 1.3366e-01 5.0559e-01 2.9613e-01 5.5917e-02 8.7052e-03
9629.11 1.5098e-01 5.0931e-01 2.8365e-01 4.8993e-02 7.0676e-03
9954.11 1.7477e-01 4.9065e-01 2.8337e-01 4.4661e-02 6.5550e-03
10245.64 1.6108e-01 4.9157e-01 2.9436e-01 4.6406e-02 6.5880e-03
10541.49 1.5696e-01 4.9652e-01 2.9960e-01 4.1344e-02 5.5799e-03
10839.94 1.5990e-01 5.1391e-01 2.8484e-01 3.6594e-02 4.7664e-03
11119.11 1.7192e-01 5.5060e-01 2.4553e-01 2.8546e-02 3.4064e-03
11355.83 1.5919e-01 5.9982e-01 2.1698e-01 2.1677e-02 2.3367e-03
11539.81 1.6689e-01 6.5079e-01 1.6579e-01 1.5133e-02 1.4028e-03
11677.16 2.0843e-01 6.5293e-01 1.2617e-01 1.1520e-02 9.5082e-04
11784.05 1.5289e-01 7.1565e-01 1.1936e-01 1.1228e-02 8.7102e-04
11875.85 1.7858e-01 6.7369e-01 1.3546e-01 1.1334e-02 9.3664e-04
11963.37 1.3552e-01 6.8692e-01 1.6415e-01 1.2341e-02 1.0739e-03
12055.39 1.2127e-01 6.8998e-01 1.7257e-01 1.4830e-02 1.3487e-03
12170.41 9.5065e-02 6.7783e-01 2.0660e-01 1.8652e-02 1.8460e-03
12360.89 7.5437e-03 6.5877e-01 3.0460e-01 2.6181e-02 2.9076e-03
12670.46 1.9359e-03 5.2504e-01 4.2900e-01 3.9246e-02 4.7753e-03
13075.34 6.7977e-04 4.4417e-01 4.9520e-01 5.3024e-02 6.9246e-03
13530.52 3.1196e-04 3.3619e-01 5.8343e-01 7.0439e-02 9.6302e-03
14012.75 2.2195e-04 2.7769e-01 6.2461e-01 8.5174e-02 1.2310e-02
14508.81 2.2427e-04 2.9424e-01 5.9628e-01 9.4726e-02 1.4537e-02
15002.30 1.6385e-04 2.3783e-01 6.4338e-01 1.0265e-01 1.5978e-02
15475.29 2.1953e-04 2.9894e-01 5.9494e-01 9.0854e-02 1.5045e-02
15923.68 1.9641e-04 2.5407e-01 6.2934e-01 9.9992e-02 1.6401e-02
16355.64 1.2258e-04 2.6070e-01 6.1054e-01 1.0974e-01 1.8893e-02
16776.27 1.5842e-04 3.2660e-01 5.4655e-01 1.0824e-01 1.8450e-02
17183.14 1.3929e-04 3.2321e-01 5.6009e-01 9.9282e-02 1.7283e-02
17580.45 9.8473e-05 2.7559e-01 6.0036e-01 1.0559e-01 1.8372e-02
17990.34 1.2355e-04 3.6926e-01 5.1123e-01 1.0227e-01 1.7122e-02
18458.06 3.3275e-05 1.3213e-01 7.1150e-01 1.3229e-01 2.4046e-02
19084.69 4.1551e-05 1.7558e-01 6.4629e-01 1.4921e-01 2.8888e-02
19999.79 7.8724e-06 4.4787e-02 6.7213e-01 2.2717e-01 5.5901e-02
21193.46 3.6095e-06 2.1633e-02 5.8545e-01 3.0519e-01 8.7726e-02
22528.72 4.2885e-07 4.3731e-03 4.3669e-01 3.8826e-01 1.7068e-01
23943.32 5.7533e-07 6.8608e-03 2.8698e-01 4.8930e-01 2.1687e-01
25446.74 3.3635e-07 5.1028e-03 2.3187e-01 4.3797e-01 3.2506e-01
27044.57 1.1549e-07 2.0860e-03 1.3223e-01 3.1918e-01 5.4650e-01
28744.18 3.1467e-08 1.0742e-03 5.9518e-02 3.1006e-01 6.2935e-01
30520.16 1.2445e-08 6.4889e-04 2.8068e-02 2.3201e-01 7.3927e-01
32243.50 5.5675e-09 3.8072e-04 1.7648e-02 1.9132e-01 7.9065e-01
33773.01 3.4278e-09 2.7532e-04 1.2228e-02 1.6367e-01 8.2383e-01
35108.48 9.1029e-10 9.5876e-05 7.2086e-03 1.2927e-01 8.6342e-01
36326.30 2.7827e-10 4.1739e-05 3.7950e-03 9.6337e-02 8.9983e-01
37486.70 6.4557e-11 1.6931e-05 1.9546e-03 7.0611e-02 9.2742e-01
38628.25 1.8973e-11 8.5388e-06 1.0521e-03 5.2639e-02 9.4630e-01
39768.62 7.8703e-12 4.1921e-06 5.8202e-04 3.9658e-02 9.5976e-01
40915.31 2.4148e-12 1.7759e-06 3.2272e-04 2.9838e-02 9.6984e-01
42074.51 7.9436e-13 8.0005e-07 1.9466e-04 2.3353e-02 9.7645e-01
43252.44 2.7314e-13 3.2982e-07 1.0647e-04 1.7399e-02 9.8249e-01
44454.05 7.2227e-14 1.3290e-07 5.7743e-05 1.2901e-02 9.8704e-01
45683.04 2.1088e-14 5.5324e-08 3.1100e-05 9.5274e-03 9.9044e-01
