#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6
1.4033e+03 9.6960e-26 7.3151e-18 9.1587e-11 1.6816e-05 8.2713e-02 8.8095e-01 3.6316e-02
1.4915e+03 5.4193e-27 4.5180e-19 7.8491e-12 2.5944e-06 2.6786e-02 8.3828e-01 1.3493e-01
1.5852e+03 3.5199e-28 3.3009e-20 7.7158e-13 4.2723e-07 8.3989e-03 6.5687e-01 3.3474e-01
1.6847e+03 1.6668e-29 1.7843e-21 5.6318e-14 5.2461e-08 1.9715e-03 3.8348e-01 6.1455e-01
1.7904e+03 5.9037e-31 7.2716e-23 3.0914e-15 4.8387e-09 3.4740e-04 1.6677e-01 8.3288e-01
1.9028e+03 2.0006e-32 2.8553e-24 1.6188e-16 4.1765e-10 5.5917e-05 6.3525e-02 9.3642e-01
2.0223e+03 6.6219e-34 1.0983e-25 8.2435e-18 3.4786e-11 8.6200e-06 2.2852e-02 9.7714e-01
2.1493e+03 2.0579e-35 4.0638e-27 4.0894e-19 2.8442e-12 1.3124e-06 8.0889e-03 9.9191e-01
2.2843e+03 7.2694e-37 1.7130e-28 2.2868e-20 2.5699e-13 2.1561e-07 2.9776e-03 9.9702e-01
2.4277e+03 4.7500e-38 1.3000e-29 2.1862e-21 3.6315e-14 4.9631e-08 1.3210e-03 9.9868e-01
2.5802e+03 7.1377e-39 2.1825e-30 4.3228e-22 9.4250e-15 1.8074e-08 7.5617e-04 9.9924e-01
2.7422e+03 2.8577e-39 9.4122e-31 2.0482e-22 5.1142e-15 1.1525e-08 5.9181e-04 9.9941e-01
2.9144e+03 3.9159e-39 1.3255e-30 2.9052e-22 7.0033e-15 1.4840e-08 6.8552e-04 9.9931e-01
3.0973e+03 3.0467e-38 9.9331e-30 1.9378e-21 3.5412e-14 5.1543e-08 1.3818e-03 9.9862e-01
3.2918e+03 3.2020e-36 9.4070e-28 1.3737e-19 1.3262e-12 8.2728e-07 6.5733e-03 9.9343e-01
3.4986e+03 1.3402e-33 3.3014e-25 3.1379e-17 1.2973e-10 2.7109e-05 4.5711e-02 9.5426e-01
3.7182e+03 1.3259e-30 2.2517e-22 1.1215e-14 1.6367e-08 9.5962e-04 2.8874e-01 7.1030e-01
3.9517e+03 2.6403e-27 3.1626e-19 7.1202e-12 2.7041e-06 2.9888e-02 8.5877e-01 1.1133e-01
4.1999e+03 1.2318e-23 1.4616e-15 1.2613e-08 6.9790e-04 6.2468e-01 3.7428e-01 3.4445e-04
4.4636e+03 3.1684e-21 3.3390e-13 1.0710e-06 1.0288e-02 9.7163e-01 1.8079e-02 2.1564e-07
4.7438e+03 2.4530e-19 2.0692e-11 2.7161e-05 6.1697e-02 9.3720e-01 1.0766e-03 4.1746e-10
5.0416e+03 4.6071e-18 3.2826e-10 2.2894e-04 1.9084e-01 8.0880e-01 1.3178e-04 4.6768e-12
5.3582e+03 1.8736e-17 1.2570e-09 6.3883e-04 3.1660e-01 6.8272e-01 3.8666e-05 3.7424e-13
5.6947e+03 3.9018e-17 2.6056e-09 1.1169e-03 4.0942e-01 5.8945e-01 1.7375e-05 7.4795e-14
6.0522e+03 8.1754e-17 5.4002e-09 1.9290e-03 5.1436e-01 4.8371e-01 7.1793e-06 1.3216e-14
6.4323e+03 2.1882e-16 1.4199e-08 3.9038e-03 6.5976e-01 3.3633e-01 1.8588e-06 1.0082e-15
6.8362e+03 7.7344e-16 4.8289e-08 9.1471e-03 8.1513e-01 1.7572e-01 2.4317e-07 2.3872e-17
7.2654e+03 3.6544e-15 2.0604e-07 2.3536e-02 9.1175e-01 6.4710e-02 1.5377e-08 1.7380e-19
7.7216e+03 2.7356e-14 1.2651e-06 7.1808e-02 9.1339e-01 1.4797e-02 3.4772e-10 2.3329e-22
8.2065e+03 4.6755e-13 1.5060e-05 2.9407e-01 7.0467e-01 1.2410e-03 9.2144e-13 9.2285e-27
8.7177e+03 1.7688e-11 2.8705e-04 8.8258e-01 1.1713e-01 4.1884e-06 7.1098e-18 4.3449e-35
9.2147e+03 2.6576e-09 9.7437e-03 9.8956e-01 6.9743e-04 2.0701e-11 5.9586e-28 0.0000e+00
9.6291e+03 2.8189e-07 2.1287e-01 7.8713e-01 3.7881e-06 1.3198e-16 1.2098e-37 0.0000e+00
9.9539e+03 3.1560e-06 7.6684e-01 2.3316e-01 2.5003e-08 4.8145e-21 1.4013e-45 0.0000e+00
1.0246e+04 1.0184e-05 9.6492e-01 3.5070e-02 1.4691e-10 3.3199e-25 0.0000e+00 0.0000e+00
1.0542e+04 2.7142e-05 9.9561e-01 4.3642e-03 7.4046e-13 2.0859e-29 0.0000e+00 0.0000e+00
1.0840e+04 8.4443e-05 9.9953e-01 3.8756e-04 1.7550e-15 3.6025e-34 0.0000e+00 0.0000e+00
1.1119e+04 3.0646e-04 9.9967e-01 2.4080e-05 1.7301e-18 1.2787e-39 0.0000e+00 0.0000e+00
1.1356e+04 1.2514e-03 9.9875e-01 1.1868e-06 9.8400e-22 1.4013e-45 0.0000e+00 0.0000e+00
1.1540e+04 4.3410e-03 9.9566e-01 7.3587e-08 9.5785e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.2360e-02 9.8764e-01 5.9124e-09 1.6926e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 3.1133e-02 9.6887e-01 6.3708e-10 6.5007e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 7.4650e-02 9.2535e-01 7.2694e-11 3.0502e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.6877e-01 8.3123e-01 7.2847e-12 1.1109e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 3.0093e-01 6.9907e-01 8.0470e-13 5.2308e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 4.5518e-01 5.4482e-01 1.0512e-13 4.2717e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 6.9610e-01 3.0390e-01 4.4180e-15 3.3939e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 9.1332e-01 8.6677e-02 2.6342e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.8243e-01 1.7569e-02 8.0512e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 9.9681e-01 3.1944e-03 1.8838e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.9922e-01 7.8044e-04 1.1588e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 9.9983e-01 1.6914e-04 4.8348e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 9.9995e-01 5.3935e-05 7.5389e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 9.9998e-01 1.8117e-05 1.3359e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 9.9999e-01 7.8234e-06 4.8201e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 3.9659e-06 2.8398e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 3.0094e-06 7.5576e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 3.5350e-06 9.8116e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 3.2363e-06 4.8138e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 1.3664e-06 1.3812e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 6.7889e-07 7.2014e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 1.9556e-07 5.2564e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 1.0498e-07 1.9770e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 2.8273e-08 4.5822e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 1.8857e-07 5.3891e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 4.1196e-08 6.3058e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 5.8813e-08 7.2868e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 7.2143e-08 6.1657e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 1.9160e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 4.4835e-08 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 8.0326e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 9.9956e-01 4.4376e-04 3.8774e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 2.4695e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 9.9999e-01 1.2055e-05 7.4430e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 9.9936e-01 6.4223e-04 2.1343e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 1.9365e-06 4.8865e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 2.2388e-07 1.6816e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 1.8850e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 3.6670e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 3.5575e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 1.8847e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 9.9999e-01 8.6934e-06 3.8551e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 2.1575e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 9.9393e-01 6.0707e-03 3.1284e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 4.2950e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 3.3827e-06 2.3444e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 3.3156e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 1.9407e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 4.3049e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 4.2007e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 1.7195e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 2.2610e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 3.4195e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 2.9400e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0000e+00 1.7084e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 4.3338e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 2.9044e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 2.8942e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 5.2764e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 4.3170e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.2001e-07 1.0000e+00 3.5830e-08 1.1328e-29 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 8.3060e-08 1.0000e+00 7.6889e-08 7.3704e-29 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 2.0955e-08 1.0000e+00 1.5461e-06 1.2335e-25 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 2.4163e-08 1.0000e+00 1.1191e-06 5.5163e-26 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 9.9972e-01 2.8482e-04 5.1111e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 4.7106
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6
4.2577e+02 6.9964e-24 1.5178e-14 3.1818e-07 7.8916e-03 9.8745e-01 4.6608e-03 4.7339e-09
8.5779e+02 7.7512e-18 2.5649e-10 1.3759e-04 1.3201e-01 8.6740e-01 4.5732e-04 8.4603e-11
8.7843e+02 8.4853e-20 3.5936e-12 4.9576e-06 2.1682e-02 9.6892e-01 9.3889e-03 6.2297e-08
9.1772e+02 1.6736e-21 9.0912e-14 2.7626e-07 4.2432e-03 9.0609e-01 8.9655e-02 1.0393e-05
9.7304e+02 2.7055e-22 1.6429e-14 7.0190e-08 1.8649e-03 7.8624e-01 2.1181e-01 8.4659e-05
1.0350e+03 1.5012e-22 9.4239e-15 4.4660e-08 1.4047e-03 7.3049e-01 2.6795e-01 1.5701e-04
1.1000e+03 1.1554e-22 7.3612e-15 3.6494e-08 1.2352e-03 7.0359e-01 2.9497e-01 2.0397e-04
1.1690e+03 7.0588e-23 4.6227e-15 2.4904e-08 9.6504e-04 6.5015e-01 3.4856e-01 3.2695e-04
1.2425e+03 2.3069e-23 1.5854e-15 1.0175e-08 5.3013e-04 5.1765e-01 4.8093e-01 8.9600e-04
1.3205e+03 2.6380e-24 1.9175e-16 1.6518e-09 1.4618e-04 2.8000e-01 7.1509e-01 4.7673e-03
1.4033e+03 1.3866e-25 1.0813e-17 1.3271e-10 2.2539e-05 9.9073e-02 8.7297e-01 2.7931e-02
1.4915e+03 7.8253e-27 6.7156e-19 1.1459e-11 3.5199e-06 3.2695e-02 8.5820e-01 1.0910e-01
1.5852e+03 5.1996e-28 5.0110e-20 1.1535e-12 5.9618e-07 1.0604e-02 7.0283e-01 2.8656e-01
1.6847e+03 2.5238e-29 2.7784e-21 8.6771e-14 7.5927e-08 2.6008e-03 4.3365e-01 5.6375e-01
1.7904e+03 8.9175e-31 1.1324e-22 4.7936e-15 7.1041e-09 4.6905e-04 1.9549e-01 8.0404e-01
1.9028e+03 2.9227e-32 4.3062e-24 2.4442e-16 6.0199e-10 7.4836e-05 7.4869e-02 9.2506e-01
2.0223e+03 9.5560e-34 1.6314e-25 1.2265e-17 4.9531e-11 1.1437e-05 2.6888e-02 9.7310e-01
2.1493e+03 2.9374e-35 5.9515e-27 5.9969e-19 3.9981e-12 1.7232e-06 9.4689e-03 9.9053e-01
2.2843e+03 1.0193e-36 2.4627e-28 3.2970e-20 3.5615e-13 2.7999e-07 3.4648e-03 9.9653e-01
2.4277e+03 6.4241e-38 1.8069e-29 3.0599e-21 4.9134e-14 6.3314e-08 1.5222e-03 9.9848e-01
2.5802e+03 9.3210e-39 2.9346e-30 5.8730e-22 1.2444e-14 2.2637e-08 8.6249e-04 9.9914e-01
2.7422e+03 3.7397e-39 1.2676e-30 2.7866e-22 6.7599e-15 1.4445e-08 6.7523e-04 9.9932e-01
2.9144e+03 5.2027e-39 1.8113e-30 4.0050e-22 9.3588e-15 1.8756e-08 7.8579e-04 9.9921e-01
3.0973e+03 4.2601e-38 1.4246e-29 2.7899e-21 4.9042e-14 6.6910e-08 1.6078e-03 9.9839e-01
3.2918e+03 4.6839e-36 1.4126e-27 2.0634e-19 1.9033e-12 1.1041e-06 7.7673e-03 9.9223e-01
3.4986e+03 1.9998e-33 5.0731e-25 4.8131e-17 1.8940e-10 3.6639e-05 5.4229e-02 9.4573e-01
3.7182e+03 2.0791e-30 3.6245e-22 1.7824e-14 2.4375e-08 1.2993e-03 3.3412e-01 6.6458e-01
3.9517e+03 3.9332e-27 4.8550e-19 1.0695e-11 3.7470e-06 3.6901e-02 8.7526e-01 8.7831e-02
4.1999e+03 1.6971e-23 2.0742e-15 1.7255e-08 8.6598e-04 6.7653e-01 3.2239e-01 2.2021e-04
4.4636e+03 3.9216e-21 4.2710e-13 1.3261e-06 1.1676e-02 9.7374e-01 1.4585e-02 1.3144e-07
4.7438e+03 3.2478e-19 2.8179e-11 3.5198e-05 7.1480e-02 9.2767e-01 8.1365e-04 2.2379e-10
5.0416e+03 6.4720e-18 4.7179e-10 3.0741e-04 2.2275e-01 7.7685e-01 9.1059e-05 2.1336e-12
5.3582e+03 2.6768e-17 1.8338e-09 8.6199e-04 3.6532e-01 6.3380e-01 2.4895e-05 1.5214e-13
5.6947e+03 5.6596e-17 3.8522e-09 1.5137e-03 4.6759e-01 5.3088e-01 1.0508e-05 2.7457e-14
6.0522e+03 1.1927e-16 8.0160e-09 2.6036e-03 5.7723e-01 4.2016e-01 4.0627e-06 4.3748e-15
6.4323e+03 3.1120e-16 2.0525e-08 5.1149e-03 7.1507e-01 2.7981e-01 9.9312e-07 3.0965e-16
6.8362e+03 1.0856e-15 6.8530e-08 1.1668e-02 8.5001e-01 1.3832e-01 1.1975e-07 6.5523e-18
7.2654e+03 5.2031e-15 2.9325e-07 2.9672e-02 9.2214e-01 4.8189e-02 6.9113e-09 4.1748e-20
7.7216e+03 4.0323e-14 1.8361e-06 9.0489e-02 8.9916e-01 1.0351e-02 1.3937e-10 4.7001e-23
8.2065e+03 6.7557e-13 2.1168e-05 3.5322e-01 6.4598e-01 7.8103e-04 3.1496e-13 1.4867e-27
8.7177e+03 2.4455e-11 3.7345e-04 9.1633e-01 8.3293e-02 1.7540e-06 1.2699e-18 2.7236e-36
9.2147e+03 3.9527e-09 1.2967e-02 9.8659e-01 4.3878e-04 6.8746e-12 7.2266e-29 0.0000e+00
9.6291e+03 2.9573e-07 2.2348e-01 7.7652e-01 3.3051e-06 9.5489e-17 6.3668e-38 0.0000e+00
9.9539e+03 3.0584e-06 7.6679e-01 2.3320e-01 2.4285e-08 4.3993e-21 1.4013e-45 0.0000e+00
1.0246e+04 9.7643e-06 9.6422e-01 3.5766e-02 1.4993e-10 3.3190e-25 0.0000e+00 0.0000e+00
1.0542e+04 2.6249e-05 9.9559e-01 4.3810e-03 7.2594e-13 1.9386e-29 0.0000e+00 0.0000e+00
1.0840e+04 8.1201e-05 9.9952e-01 3.9409e-04 1.7775e-15 3.5537e-34 0.0000e+00 0.0000e+00
1.1119e+04 2.8601e-04 9.9969e-01 2.6179e-05 2.0720e-18 1.7115e-39 0.0000e+00 0.0000e+00
1.1356e+04 1.1795e-03 9.9882e-01 1.2694e-06 1.1339e-21 2.8026e-45 0.0000e+00 0.0000e+00
1.1540e+04 4.1240e-03 9.9588e-01 7.7976e-08 1.0813e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.1834e-02 9.8817e-01 6.1251e-09 1.8007e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 2.9724e-02 9.7028e-01 6.6232e-10 6.9515e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 7.2847e-02 9.2715e-01 7.1857e-11 2.8714e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.6312e-01 8.3688e-01 7.4676e-12 1.1365e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 2.7037e-01 7.2963e-01 1.0900e-12 1.0135e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 4.3482e-01 5.6518e-01 1.2192e-13 5.6814e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 6.6372e-01 3.3628e-01 6.3412e-15 6.9673e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 8.8821e-01 1.1179e-01 5.9329e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.7660e-01 2.3403e-02 1.9360e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 9.9595e-01 4.0534e-03 3.8800e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.9889e-01 1.1082e-03 3.4836e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 9.9972e-01 2.7670e-04 2.3392e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 9.9988e-01 1.1560e-04 9.2567e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 9.9996e-01 4.0136e-05 1.9508e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 9.9998e-01 1.9458e-05 1.1141e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 9.9999e-01 9.9127e-06 6.9958e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 9.9999e-01 5.7417e-06 7.1874e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 3.6529e-06 1.0312e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 1.9391e-06 7.2029e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 1.4799e-06 1.7138e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 8.9452e-07 1.7752e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 6.1538e-07 2.5805e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 2.6782e-07 4.4316e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 4.6038e-07 5.1678e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 3.5086e-08 1.6675e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 2.3815e-07 2.6724e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 2.7113e-08 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 1.7234e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 9.9911e-01 8.9313e-04 2.4136e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 6.0957e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 9.9726e-01 2.7444e-03 2.2104e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 9.9998e-01 1.8740e-05 9.7644e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 1.1364e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 3.0832e-07 2.4242e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 9.9998e-01 1.8960e-05 1.7185e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 6.2001e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 5.0317e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 9.3180e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 2.1631e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 5.9654e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0000e+00 3.8089e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 2.1697e-07 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 8.1743e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 9.9984e-01 1.6258e-04 2.2037e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 1.0963e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
