#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
15646.99 3.53e-06 1.00e+00 1.18e-05 5.34e-19 2.50e-37 
15960.30 9.29e-06 1.00e+00 2.34e-06 2.36e-20 3.10e-37 
16187.41 1.80e-05 1.00e+00 6.16e-07 9.94e-22 3.48e-38 
16354.17 2.26e-05 1.00e+00 2.57e-07 8.09e-23 8.64e-38 
16484.18 2.25e-05 1.00e+00 1.45e-07 1.88e-23 7.32e-38 
16593.12 1.95e-05 1.00e+00 9.71e-08 2.65e-24 6.97e-38 
16691.99 1.97e-05 1.00e+00 6.59e-08 4.15e-25 8.57e-38 
16788.59 1.70e-05 1.00e+00 4.57e-08 1.21e-25 1.01e-37 
16888.37 2.01e-05 1.00e+00 3.34e-08 6.00e-26 1.17e-37 
16998.79 3.39e-05 1.00e+00 2.32e-08 2.75e-26 1.36e-37 
17146.37 1.86e-05 1.00e+00 1.60e-08 4.81e-26 1.61e-37 
17415.23 2.45e-05 1.00e+00 7.82e-09 1.15e-27 2.02e-37 
17888.12 4.23e-05 1.00e+00 2.01e-09 1.34e-28 2.82e-37 
18532.37 4.95e-05 1.00e+00 6.56e-10 6.82e-30 3.59e-37 
19260.76 1.07e-04 1.00e+00 1.74e-10 7.65e-32 4.64e-37 
20034.10 6.11e-05 1.00e+00 4.34e-11 1.95e-32 6.40e-37 
20838.00 4.09e-05 1.00e+00 1.69e-11 3.44e-32 8.91e-37 
21647.97 1.66e-03 9.98e-01 4.59e-12 3.54e-32 1.19e-36 
22447.94 4.23e-05 1.00e+00 3.35e-12 1.50e-31 1.76e-36 
23245.88 1.53e-04 1.00e+00 5.10e-13 7.89e-32 2.79e-36 
24052.47 3.78e-04 1.00e+00 2.68e-13 1.62e-31 4.52e-36 
24867.72 1.27e-04 1.00e+00 6.51e-14 6.44e-32 7.41e-36 
25698.86 1.30e-03 9.99e-01 1.10e-14 1.71e-32 1.27e-35 
26587.16 8.21e-05 1.00e+00 1.92e-14 3.18e-31 2.39e-35 
27637.54 1.45e-02 9.85e-01 1.28e-15 1.03e-31 5.35e-35 
28986.97 2.41e-02 9.76e-01 3.91e-16 5.77e-30 1.63e-34 
#TIME: 16.99 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 1.62e-19 1.22e-10 5.43e-05 1.69e-01 8.31e-01 
999.11 1.52e-19 1.16e-10 5.22e-05 1.66e-01 8.34e-01 
1267.34 1.40e-19 1.07e-10 4.86e-05 1.59e-01 8.41e-01 
1514.05 1.71e-19 1.25e-10 5.42e-05 1.68e-01 8.32e-01 
1808.80 1.26e-19 9.84e-11 4.56e-05 1.54e-01 8.46e-01 
1919.29 1.19e-19 9.43e-11 4.40e-05 1.51e-01 8.49e-01 
2160.92 9.39e-20 7.65e-11 3.85e-05 1.42e-01 8.58e-01 
2292.92 8.40e-20 7.21e-11 3.72e-05 1.41e-01 8.59e-01 
2432.98 7.28e-20 6.52e-11 3.52e-05 1.37e-01 8.63e-01 
2581.60 7.92e-20 7.28e-11 3.85e-05 1.44e-01 8.56e-01 
2739.29 8.74e-20 8.05e-11 4.21e-05 1.52e-01 8.48e-01 
2906.62 1.10e-19 1.02e-10 5.10e-05 1.68e-01 8.32e-01 
3084.17 1.22e-19 1.19e-10 5.82e-05 1.81e-01 8.19e-01 
3272.56 1.30e-19 1.34e-10 6.57e-05 1.95e-01 8.05e-01 
3472.46 1.74e-19 1.89e-10 8.89e-05 2.31e-01 7.69e-01 
3684.57 2.43e-19 2.79e-10 1.24e-04 2.78e-01 7.22e-01 
3909.64 3.39e-19 4.22e-10 1.77e-04 3.35e-01 6.64e-01 
4148.46 6.24e-19 7.77e-10 2.85e-04 4.23e-01 5.77e-01 
4401.86 1.69e-18 1.89e-09 5.41e-04 5.51e-01 4.49e-01 
4670.75 3.81e-18 3.98e-09 9.26e-04 6.68e-01 3.31e-01 
4956.05 5.82e-18 6.33e-09 1.33e-03 7.47e-01 2.51e-01 
5258.79 8.00e-18 9.18e-09 1.77e-03 8.04e-01 1.95e-01 
5580.02 1.75e-17 1.92e-08 2.95e-03 8.83e-01 1.14e-01 
5920.87 4.20e-17 4.28e-08 5.03e-03 9.35e-01 6.00e-02 
6282.54 1.01e-16 9.48e-08 8.43e-03 9.59e-01 3.27e-02 
6666.30 3.07e-16 2.52e-07 1.55e-02 9.71e-01 1.38e-02 
7073.50 1.14e-15 7.91e-07 3.13e-02 9.63e-01 5.26e-03 
7505.58 4.58e-15 2.70e-06 6.65e-02 9.32e-01 1.77e-03 
7964.05 2.73e-14 1.28e-05 1.65e-01 8.35e-01 3.59e-04 
8450.53 2.19e-13 7.38e-05 4.17e-01 5.83e-01 4.21e-05 
8966.72 1.40e-12 3.33e-04 7.48e-01 2.51e-01 3.58e-06 
9514.44 1.03e-11 1.51e-03 9.53e-01 4.59e-02 2.61e-08 
10095.62 1.37e-10 9.77e-03 9.87e-01 3.09e-03 3.05e-11 
10712.30 2.37e-09 7.08e-02 9.29e-01 1.53e-04 2.85e-14 
11366.65 2.95e-08 3.85e-01 6.15e-01 2.76e-06 4.22e-18 
12061.10 1.29e-07 8.31e-01 1.69e-01 2.79e-08 1.67e-21 
12793.43 2.84e-07 9.73e-01 2.74e-02 1.98e-10 1.82e-26 
13528.61 5.32e-07 9.96e-01 3.64e-03 1.05e-12 1.26e-30 
14194.74 8.82e-07 9.99e-01 8.48e-04 1.81e-14 3.65e-34 
14757.77 1.21e-06 1.00e+00 1.60e-04 5.64e-16 6.83e-37 
15240.48 2.04e-06 1.00e+00 3.87e-05 1.16e-17 1.01e-36 
15646.99 4.19e-06 1.00e+00 7.82e-06 3.84e-19 9.08e-37 
15960.30 9.25e-06 1.00e+00 1.44e-06 4.42e-21 3.06e-38 
16187.41 1.38e-05 1.00e+00 4.73e-07 2.18e-22 3.61e-38 
16354.17 1.74e-05 1.00e+00 1.63e-07 6.05e-24 4.45e-38 
16484.18 2.37e-05 1.00e+00 9.43e-08 4.42e-24 5.71e-38 
16593.12 2.20e-05 1.00e+00 7.29e-08 4.52e-24 7.41e-38 
16691.99 2.94e-05 1.00e+00 4.02e-08 2.06e-25 9.12e-38 
16788.59 2.67e-05 1.00e+00 2.78e-08 2.05e-25 1.07e-37 
16888.37 3.48e-05 1.00e+00 2.50e-08 5.69e-25 2.75e-37 
16998.79 3.61e-05 1.00e+00 1.40e-08 4.16e-26 1.45e-37 
17146.37 3.32e-05 1.00e+00 1.06e-08 1.31e-26 1.71e-37 
17415.23 3.43e-05 1.00e+00 4.42e-09 4.34e-28 2.15e-37 
17888.12 3.69e-05 1.00e+00 1.70e-09 5.83e-29 3.00e-37 
18532.37 5.15e-05 1.00e+00 4.34e-10 5.45e-31 3.82e-37 
19260.76 9.63e-05 1.00e+00 1.07e-10 2.30e-32 4.94e-37 
20034.10 4.41e-05 1.00e+00 4.44e-11 4.28e-32 6.81e-37 
20838.00 4.03e-05 1.00e+00 1.89e-11 6.99e-32 9.47e-37 
21647.97 2.01e-04 1.00e+00 2.45e-11 9.94e-32 4.68e-36 
22447.94 4.23e-04 1.00e+00 1.20e-12 2.05e-32 1.88e-36 
23245.88 5.04e-04 9.99e-01 4.31e-13 8.55e-32 2.97e-36 
24052.47 5.89e-05 1.00e+00 3.49e-13 3.60e-31 4.81e-36 
24867.72 2.26e-04 1.00e+00 6.44e-14 1.27e-31 7.88e-36 
25698.86 5.84e-04 9.99e-01 2.22e-14 6.60e-31 1.35e-35 
26587.16 8.82e-03 9.91e-01 4.50e-15 6.89e-32 2.55e-35 
27637.54 1.47e-02 9.85e-01 1.09e-15 5.59e-31 5.69e-35 
28986.97 1.47e-02 9.85e-01 4.80e-16 1.23e-29 1.74e-34 
#TIME: 17.34 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 2.81e-19 2.13e-10 8.61e-05 2.18e-01 7.82e-01 
999.11 2.76e-19 2.10e-10 8.45e-05 2.16e-01 7.84e-01 
1267.34 2.66e-19 2.01e-10 8.16e-05 2.13e-01 7.87e-01 
1514.05 3.13e-19 2.28e-10 8.93e-05 2.21e-01 7.78e-01 
1808.80 2.49e-19 1.92e-10 7.91e-05 2.09e-01 7.91e-01 
1919.29 2.47e-19 1.93e-10 7.92e-05 2.09e-01 7.90e-01 
2160.92 2.05e-19 1.65e-10 7.02e-05 1.96e-01 8.04e-01 
2292.92 1.85e-19 1.57e-10 6.84e-05 1.94e-01 8.06e-01 
2432.98 1.34e-19 1.19e-10 5.69e-05 1.77e-01 8.23e-01 
2581.60 1.55e-19 1.39e-10 6.46e-05 1.90e-01 8.10e-01 
2739.29 1.72e-19 1.57e-10 7.09e-05 2.00e-01 8.00e-01 
2906.62 2.26e-19 2.06e-10 8.78e-05 2.23e-01 7.77e-01 
3084.17 2.63e-19 2.52e-10 1.05e-04 2.46e-01 7.53e-01 
3272.56 2.74e-19 2.77e-10 1.17e-04 2.65e-01 7.35e-01 
3472.46 3.80e-19 4.03e-10 1.62e-04 3.14e-01 6.86e-01 
3684.57 5.34e-19 5.96e-10 2.23e-04 3.69e-01 6.30e-01 
3909.64 7.86e-19 9.48e-10 3.31e-04 4.51e-01 5.49e-01 
4148.46 1.44e-18 1.73e-09 5.23e-04 5.47e-01 4.52e-01 
4401.86 3.58e-18 3.85e-09 9.11e-04 6.64e-01 3.35e-01 
4670.75 7.90e-18 7.91e-09 1.51e-03 7.68e-01 2.31e-01 
4956.05 1.16e-17 1.21e-08 2.06e-03 8.28e-01 1.70e-01 
5258.79 1.62e-17 1.76e-08 2.75e-03 8.72e-01 1.25e-01 
5580.02 3.46e-17 3.57e-08 4.44e-03 9.24e-01 7.18e-02 
5920.87 8.22e-17 7.85e-08 7.47e-03 9.56e-01 3.63e-02 
6282.54 1.96e-16 1.71e-07 1.23e-02 9.69e-01 1.84e-02 
6666.30 5.94e-16 4.52e-07 2.23e-02 9.69e-01 8.30e-03 
7073.50 2.25e-15 1.44e-06 4.52e-02 9.52e-01 3.05e-03 
7505.58 8.97e-15 4.89e-06 9.49e-02 9.04e-01 9.73e-04 
7964.05 5.27e-14 2.27e-05 2.29e-01 7.71e-01 2.02e-04 
8450.53 3.77e-13 1.17e-04 5.17e-01 4.83e-01 2.54e-05 
8966.72 2.21e-12 4.83e-04 8.24e-01 1.75e-01 8.66e-07 
9514.44 1.58e-11 2.09e-03 9.69e-01 2.91e-02 1.01e-08 
10095.62 2.21e-10 1.38e-02 9.84e-01 1.86e-03 1.02e-11 
10712.30 3.74e-09 9.86e-02 9.01e-01 6.18e-05 2.93e-15 
11366.65 3.88e-08 4.60e-01 5.40e-01 1.48e-06 8.54e-19 
12061.10 1.48e-07 8.64e-01 1.36e-01 1.43e-08 1.08e-22 
12793.43 3.18e-07 9.77e-01 2.32e-02 1.15e-10 5.07e-27 
13528.61 5.77e-07 9.95e-01 4.64e-03 1.07e-12 1.16e-30 
14194.74 9.52e-07 1.00e+00 4.22e-04 5.87e-15 6.13e-35 
14757.77 1.30e-06 9.99e-01 1.08e-03 5.18e-15 5.30e-35 
15240.48 2.26e-06 1.00e+00 2.69e-05 5.07e-18 8.56e-37 
15646.99 4.72e-06 1.00e+00 5.41e-06 8.52e-20 1.64e-37 
15960.30 8.50e-06 1.00e+00 1.04e-06 2.45e-21 1.12e-37 
16187.41 1.55e-05 1.00e+00 2.46e-07 3.68e-23 3.84e-38 
16354.17 2.77e-05 1.00e+00 9.93e-08 2.23e-24 4.73e-38 
16484.18 3.61e-05 1.00e+00 5.01e-08 2.35e-25 6.07e-38 
16593.12 2.48e-05 1.00e+00 3.66e-08 9.29e-26 7.88e-38 
16691.99 1.92e-05 1.00e+00 2.94e-08 5.75e-26 9.69e-38 
16788.59 3.92e-05 1.00e+00 1.77e-08 2.34e-26 1.14e-37 
16888.37 4.73e-05 1.00e+00 1.36e-08 7.39e-27 1.32e-37 
16998.79 7.67e-05 1.00e+00 8.69e-09 2.31e-27 1.54e-37 
17146.37 2.33e-05 1.00e+00 6.47e-09 7.38e-28 1.82e-37 
17415.23 4.91e-05 1.00e+00 3.03e-09 8.72e-28 2.28e-37 
17888.12 2.84e-05 1.00e+00 1.25e-09 6.40e-29 3.19e-37 
18532.37 1.16e-04 1.00e+00 3.09e-10 2.61e-31 4.06e-37 
19260.76 4.44e-05 1.00e+00 9.91e-11 2.60e-32 5.25e-37 
20034.10 1.60e-04 1.00e+00 2.92e-11 3.70e-32 7.24e-37 
20838.00 2.93e-05 1.00e+00 1.68e-11 6.67e-32 1.01e-36 
21647.97 1.06e-04 1.00e+00 3.24e-12 6.72e-33 1.35e-36 
22447.94 9.78e-05 1.00e+00 1.23e-12 7.11e-32 2.00e-36 
23245.88 1.44e-05 1.00e+00 1.72e-12 1.12e-30 3.16e-36 
24052.47 5.28e-05 1.00e+00 3.05e-13 3.60e-31 5.11e-36 
24867.72 4.59e-03 9.95e-01 2.85e-14 9.08e-33 8.38e-36 
25698.86 7.62e-04 9.99e-01 1.73e-14 4.07e-31 1.43e-35 
26587.16 1.10e-05 1.00e+00 6.25e-14 1.93e-29 2.71e-35 
27637.54 1.57e-02 9.84e-01 5.22e-16 1.45e-34 6.05e-35 
28986.97 1.92e-02 9.81e-01 2.21e-16 2.30e-30 1.85e-34 
#TIME: 17.70 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 4.48e-19 3.39e-10 1.25e-04 2.66e-01 7.34e-01 
999.11 4.87e-19 3.68e-10 1.32e-04 2.73e-01 7.27e-01 
1267.34 5.00e-19 3.76e-10 1.33e-04 2.73e-01 7.26e-01 
1514.05 5.83e-19 4.22e-10 1.44e-04 2.83e-01 7.17e-01 
1808.80 5.03e-19 3.83e-10 1.35e-04 2.76e-01 7.24e-01 
1919.29 5.26e-19 4.04e-10 1.41e-04 2.82e-01 7.18e-01 
2160.92 4.60e-19 3.65e-10 1.30e-04 2.69e-01 7.31e-01 
2292.92 4.21e-19 3.50e-10 1.28e-04 2.69e-01 7.31e-01 
2432.98 3.35e-19 2.93e-10 1.12e-04 2.49e-01 7.51e-01 
2581.60 3.77e-19 3.33e-10 1.25e-04 2.67e-01 7.33e-01 
2739.29 3.75e-19 3.34e-10 1.28e-04 2.71e-01 7.29e-01 
2906.62 4.90e-19 4.36e-10 1.60e-04 3.04e-01 6.96e-01 
3084.17 5.79e-19 5.34e-10 1.91e-04 3.35e-01 6.65e-01 
3272.56 5.90e-19 5.83e-10 2.09e-04 3.51e-01 6.49e-01 
3472.46 8.22e-19 8.50e-10 2.87e-04 4.13e-01 5.86e-01 
3684.57 1.25e-18 1.35e-09 4.19e-04 4.95e-01 5.04e-01 
3909.64 1.75e-18 2.04e-09 5.84e-04 5.68e-01 4.31e-01 
4148.46 3.12e-18 3.62e-09 8.97e-04 6.68e-01 3.32e-01 
4401.86 7.50e-18 7.72e-09 1.50e-03 7.67e-01 2.31e-01 
4670.75 1.60e-17 1.52e-08 2.36e-03 8.42e-01 1.55e-01 
4956.05 2.39e-17 2.34e-08 3.23e-03 8.89e-01 1.07e-01 
5258.79 3.28e-17 3.37e-08 4.23e-03 9.20e-01 7.57e-02 
5580.02 7.06e-17 6.82e-08 6.78e-03 9.53e-01 4.06e-02 
5920.87 1.59e-16 1.42e-07 1.08e-02 9.67e-01 2.26e-02 
6282.54 3.81e-16 3.10e-07 1.78e-02 9.71e-01 1.09e-02 
6666.30 1.17e-15 8.22e-07 3.24e-02 9.63e-01 4.82e-03 
7073.50 4.45e-15 2.63e-06 6.49e-02 9.33e-01 1.79e-03 
7505.58 1.77e-14 8.87e-06 1.34e-01 8.65e-01 5.42e-04 
7964.05 1.01e-13 3.99e-05 3.11e-01 6.89e-01 1.35e-04 
8450.53 6.47e-13 1.85e-04 6.27e-01 3.73e-01 1.48e-05 
8966.72 3.52e-12 6.99e-04 8.83e-01 1.16e-01 2.37e-07 
9514.44 2.49e-11 2.95e-03 9.79e-01 1.80e-02 3.23e-09 
10095.62 3.67e-10 2.00e-02 9.79e-01 1.33e-03 3.41e-12 
10712.30 5.66e-09 1.31e-01 8.68e-01 3.89e-05 1.05e-15 
11366.65 5.11e-08 5.43e-01 4.57e-01 6.72e-07 2.32e-19 
12061.10 1.68e-07 8.94e-01 1.06e-01 6.44e-09 1.14e-23 
12793.43 3.39e-07 9.82e-01 1.78e-02 6.78e-11 2.16e-27 
13528.61 6.14e-07 9.98e-01 2.04e-03 3.55e-13 1.42e-31 
14194.74 1.01e-06 1.00e+00 4.95e-04 4.15e-15 2.45e-35 
14757.77 1.36e-06 1.00e+00 8.23e-05 1.01e-16 1.28e-37 
15240.48 2.44e-06 1.00e+00 3.25e-04 6.91e-17 2.51e-35 
15646.99 4.77e-06 1.00e+00 3.48e-06 3.19e-20 2.34e-37 
15960.30 1.08e-05 1.00e+00 6.21e-07 2.99e-22 3.46e-38 
16187.41 1.64e-05 1.00e+00 1.74e-07 1.65e-23 4.09e-38 
16354.17 3.13e-05 1.00e+00 6.32e-08 1.85e-24 5.03e-38 
16484.18 3.20e-05 1.00e+00 3.63e-08 1.27e-25 6.46e-38 
16593.12 2.37e-05 1.00e+00 2.61e-08 2.64e-25 8.38e-38 
16691.99 3.06e-05 1.00e+00 1.79e-08 1.35e-26 1.03e-37 
16788.59 1.61e-05 1.00e+00 1.63e-08 2.61e-26 1.21e-37 
16888.37 2.01e-05 1.00e+00 1.03e-08 2.59e-27 1.40e-37 
16998.79 7.55e-05 1.00e+00 6.25e-09 9.12e-28 1.64e-37 
17146.37 3.34e-05 1.00e+00 4.31e-09 2.90e-28 1.93e-37 
17415.23 7.99e-05 1.00e+00 1.72e-09 3.10e-29 2.43e-37 
17888.12 4.44e-05 1.00e+00 6.65e-10 1.25e-29 3.39e-37 
18532.37 7.08e-05 1.00e+00 2.23e-10 1.32e-31 4.32e-37 
19260.76 3.64e-05 1.00e+00 6.40e-11 1.62e-32 5.58e-37 
20034.10 3.15e-05 1.00e+00 2.64e-11 3.72e-32 7.70e-37 
20838.00 1.63e-03 9.98e-01 5.55e-12 2.21e-32 1.07e-36 
21647.97 1.86e-03 9.98e-01 2.30e-12 7.83e-32 1.44e-36 
22447.94 7.06e-04 9.99e-01 3.56e-13 1.88e-32 2.12e-36 
23245.88 2.29e-04 1.00e+00 2.07e-13 1.66e-32 3.36e-36 
24052.47 4.26e-05 1.00e+00 1.74e-13 4.84e-32 5.44e-36 
24867.72 3.90e-03 9.96e-01 3.92e-14 6.97e-31 8.91e-36 
25698.86 3.15e-05 1.00e+00 4.34e-14 8.84e-32 1.53e-35 
26587.16 2.49e-05 1.00e+00 2.12e-14 2.96e-32 2.88e-35 
27637.54 1.14e-02 9.89e-01 6.35e-16 4.62e-31 6.44e-35 
28986.97 2.66e-02 9.73e-01 8.01e-17 4.67e-34 1.97e-34 
#TIME: 18.06 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 7.66e-19 5.76e-10 1.89e-04 3.26e-01 6.74e-01 
999.11 8.58e-19 6.36e-10 2.03e-04 3.38e-01 6.62e-01 
1267.34 9.34e-19 6.83e-10 2.14e-04 3.45e-01 6.54e-01 
1514.05 1.17e-18 8.25e-10 2.42e-04 3.65e-01 6.35e-01 
1808.80 1.04e-18 7.67e-10 2.33e-04 3.61e-01 6.39e-01 
1919.29 1.15e-18 8.59e-10 2.52e-04 3.75e-01 6.25e-01 
2160.92 1.00e-18 7.74e-10 2.37e-04 3.64e-01 6.35e-01 
2292.92 9.78e-19 7.87e-10 2.42e-04 3.70e-01 6.30e-01 
2432.98 8.81e-19 7.38e-10 2.34e-04 3.64e-01 6.36e-01 
2581.60 8.90e-19 7.69e-10 2.44e-04 3.74e-01 6.26e-01 
2739.29 9.21e-19 8.02e-10 2.52e-04 3.78e-01 6.22e-01 
2906.62 1.17e-18 1.02e-09 3.04e-04 4.12e-01 5.87e-01 
3084.17 1.27e-18 1.14e-09 3.39e-04 4.37e-01 5.63e-01 
3272.56 1.37e-18 1.30e-09 3.85e-04 4.65e-01 5.34e-01 
3472.46 1.89e-18 1.87e-09 5.22e-04 5.34e-01 4.65e-01 
3684.57 2.78e-18 2.88e-09 7.25e-04 6.10e-01 3.89e-01 
3909.64 3.82e-18 4.27e-09 9.99e-04 6.86e-01 3.13e-01 
4148.46 6.83e-18 7.50e-09 1.50e-03 7.71e-01 2.27e-01 
4401.86 1.51e-17 1.48e-08 2.34e-03 8.46e-01 1.52e-01 
4670.75 3.16e-17 2.84e-08 3.61e-03 8.98e-01 9.79e-02 
4956.05 4.74e-17 4.38e-08 4.88e-03 9.30e-01 6.52e-02 
5258.79 6.62e-17 6.37e-08 6.42e-03 9.49e-01 4.42e-02 
5580.02 1.40e-16 1.26e-07 9.97e-03 9.65e-01 2.49e-02 
5920.87 3.20e-16 2.65e-07 1.60e-02 9.71e-01 1.34e-02 
6282.54 7.52e-16 5.68e-07 2.57e-02 9.67e-01 6.86e-03 
6666.30 2.34e-15 1.52e-06 4.71e-02 9.50e-01 2.76e-03 
7073.50 9.02e-15 4.90e-06 9.52e-02 9.04e-01 8.65e-04 
7505.58 3.64e-14 1.67e-05 1.94e-01 8.06e-01 2.74e-04 
7964.05 1.91e-13 6.93e-05 4.12e-01 5.88e-01 7.07e-05 
8450.53 1.09e-12 2.83e-04 7.25e-01 2.74e-01 6.55e-06 
8966.72 5.48e-12 9.86e-04 9.23e-01 7.63e-02 1.06e-07 
9514.44 4.07e-11 4.24e-03 9.86e-01 9.95e-03 6.72e-10 
10095.62 5.99e-10 2.84e-02 9.71e-01 5.97e-04 5.83e-13 
10712.30 8.68e-09 1.78e-01 8.22e-01 1.95e-05 1.78e-16 
11366.65 6.46e-08 6.24e-01 3.76e-01 3.47e-07 3.60e-20 
12061.10 1.94e-07 9.25e-01 7.53e-02 2.73e-09 2.37e-24 
12793.43 3.76e-07 9.86e-01 1.40e-02 2.21e-11 2.51e-28 
13528.61 6.66e-07 9.98e-01 1.74e-03 1.79e-13 3.21e-32 
14194.74 1.11e-06 1.00e+00 2.09e-04 9.04e-16 1.76e-36 
14757.77 1.59e-06 1.00e+00 5.73e-05 3.47e-17 1.12e-36 
15240.48 2.48e-06 1.00e+00 1.31e-05 6.31e-19 3.76e-38 
15646.99 5.23e-06 9.99e-01 8.00e-04 1.03e-16 7.58e-34 
15960.30 1.17e-05 1.00e+00 3.85e-07 1.32e-22 3.67e-38 
16187.41 2.33e-05 1.00e+00 1.09e-07 6.12e-24 4.34e-38 
16354.17 3.09e-05 1.00e+00 4.49e-08 4.51e-25 5.35e-38 
16484.18 2.33e-05 1.00e+00 2.62e-08 4.68e-26 6.86e-38 
16593.12 2.17e-05 1.00e+00 1.64e-08 1.02e-26 8.91e-38 
16691.99 2.00e-05 1.00e+00 1.21e-08 4.11e-27 1.10e-37 
16788.59 3.58e-05 1.00e+00 8.37e-09 2.03e-27 1.29e-37 
16888.37 3.54e-05 1.00e+00 6.73e-09 1.19e-27 1.49e-37 
16998.79 4.19e-05 1.00e+00 4.67e-09 2.32e-27 1.74e-37 
17146.37 2.58e-05 1.00e+00 3.23e-09 1.69e-28 2.05e-37 
17415.23 3.50e-05 1.00e+00 1.57e-09 3.91e-29 2.58e-37 
17888.12 5.70e-05 1.00e+00 5.44e-10 1.93e-30 3.61e-37 
18532.37 3.62e-05 1.00e+00 1.63e-10 2.92e-31 4.60e-37 
19260.76 4.13e-05 1.00e+00 6.43e-11 5.33e-32 5.94e-37 
20034.10 4.85e-05 1.00e+00 1.71e-11 3.14e-32 8.18e-37 
20838.00 1.74e-04 1.00e+00 4.70e-12 5.66e-32 1.14e-36 
21647.97 2.40e-03 9.98e-01 1.13e-12 2.76e-32 1.53e-36 
22447.94 1.74e-05 1.00e+00 1.86e-12 9.13e-31 2.26e-36 
23245.88 1.07e-05 1.00e+00 1.19e-12 1.92e-30 3.57e-36 
24052.47 2.27e-05 1.00e+00 2.93e-13 7.88e-31 5.78e-36 
24867.72 5.39e-05 1.00e+00 6.17e-14 6.22e-31 9.48e-36 
25698.86 8.34e-03 9.92e-01 4.24e-15 7.79e-33 1.62e-35 
26587.16 1.07e-02 9.89e-01 1.19e-15 4.19e-33 3.06e-35 
27637.54 2.08e-02 9.79e-01 2.95e-16 6.76e-33 6.85e-35 
28986.97 1.96e-02 9.80e-01 1.32e-16 3.88e-30 2.09e-34 
#TIME: 18.44 
#NVEL: 67 
#vel_mid[km/s] s0 s1 s2 s3 s4 
440.10 1.73e-18 1.28e-09 3.39e-04 4.27e-01 5.72e-01 
999.11 1.77e-18 1.30e-09 3.44e-04 4.28e-01 5.71e-01 
1267.34 1.95e-18 1.41e-09 3.67e-04 4.43e-01 5.56e-01 
1514.05 2.42e-18 1.69e-09 4.14e-04 4.66e-01 5.34e-01 
1808.80 2.03e-18 1.46e-09 3.77e-04 4.48e-01 5.52e-01 
1919.29 2.41e-18 1.73e-09 4.29e-04 4.74e-01 5.26e-01 
2160.92 2.31e-18 1.72e-09 4.28e-04 4.75e-01 5.25e-01 
2292.92 2.28e-18 1.77e-09 4.45e-04 4.86e-01 5.14e-01 
2432.98 2.09e-18 1.70e-09 4.38e-04 4.85e-01 5.15e-01 
2581.60 2.11e-18 1.75e-09 4.55e-04 4.95e-01 5.05e-01 
2739.29 2.22e-18 1.85e-09 4.77e-04 5.04e-01 4.96e-01 
2906.62 2.98e-18 2.47e-09 5.96e-04 5.53e-01 4.46e-01 
3084.17 3.07e-18 2.64e-09 6.38e-04 5.69e-01 4.30e-01 
3272.56 3.35e-18 3.06e-09 7.29e-04 6.04e-01 3.96e-01 
3472.46 4.20e-18 4.00e-09 9.01e-04 6.51e-01 3.49e-01 
3684.57 6.27e-18 6.20e-09 1.27e-03 7.29e-01 2.70e-01 
3909.64 8.17e-18 8.67e-09 1.65e-03 7.87e-01 2.11e-01 
4148.46 1.37e-17 1.43e-08 2.33e-03 8.46e-01 1.51e-01 
4401.86 3.06e-17 2.83e-08 3.61e-03 9.01e-01 9.51e-02 
4670.75 6.49e-17 5.50e-08 5.51e-03 9.36e-01 5.87e-02 
4956.05 9.52e-17 8.25e-08 7.37e-03 9.54e-01 3.81e-02 
5258.79 1.33e-16 1.19e-07 9.55e-03 9.65e-01 2.50e-02 
5580.02 2.87e-16 2.40e-07 1.50e-02 9.70e-01 1.45e-02 
5920.87 6.48e-16 4.95e-07 2.35e-02 9.69e-01 7.45e-03 
6282.54 1.56e-15 1.08e-06 3.83e-02 9.58e-01 3.94e-03 
