#NTIMES: 4
#NWAVE: 10000
#TIMES[d]: 5.0 10.0 15.0 20.0
#wavelength[Ang] flux_t0[erg/s/Ang] flux_t1[erg/s/Ang] ... flux_tn[erg/s/Ang]
8.213788E+02 2.047389E+26 3.033210E+27 1.485720E+28 9.076363E+28
8.212473E+02 2.025984E+26 3.009537E+27 1.480225E+28 9.114613E+28
8.211158E+02 2.020817E+26 3.001407E+27 1.487300E+28 9.158508E+28
8.209844E+02 2.019632E+26 3.005657E+27 1.501540E+28 9.245468E+28
8.208529E+02 1.982971E+26 2.967216E+27 1.491332E+28 9.259083E+28
8.207216E+02 1.954805E+26 2.954572E+27 1.502737E+28 9.217053E+28
8.205903E+02 1.918895E+26 2.920571E+27 1.482490E+28 9.261309E+28
8.204590E+02 1.891660E+26 2.904707E+27 1.489661E+28 9.320911E+28
8.203277E+02 1.866897E+26 2.887351E+27 1.483358E+28 9.366533E+28
8.201965E+02 1.846430E+26 2.873323E+27 1.486836E+28 9.428263E+28
8.200654E+02 1.823107E+26 2.866776E+27 1.497332E+28 9.424401E+28
8.199342E+02 1.801978E+26 2.843199E+27 1.490108E+28 9.486134E+28
8.198032E+02 1.779430E+26 2.833175E+27 1.493519E+28 9.527617E+28
8.196721E+02 1.760630E+26 2.827446E+27 1.499088E+28 9.557271E+28
8.195411E+02 1.748597E+26 2.820950E+27 1.498332E+28 9.641265E+28
8.194102E+02 1.739336E+26 2.820138E+27 1.504550E+28 9.692825E+28
8.192793E+02 1.721739E+26 2.808101E+27 1.499917E+28 9.719478E+28
8.191484E+02 1.720126E+26 2.814449E+27 1.511433E+28 9.718615E+28
8.190176E+02 1.708661E+26 2.806328E+27 1.509741E+28 9.793440E+28
8.188868E+02 1.696740E+26 2.799488E+27 1.514256E+28 9.849263E+28
8.187561E+02 1.687873E+26 2.804087E+27 1.524453E+28 9.871892E+28
8.186254E+02 1.694878E+26 2.821086E+27 1.530840E+28 9.940646E+28
8.184947E+02 1.689230E+26 2.816647E+27 1.533051E+28 1.000755E+29
8.183641E+02 1.689812E+26 2.824705E+27 1.543083E+28 1.000651E+29
8.182335E+02 1.688013E+26 2.841065E+27 1.556965E+28 1.005902E+29
8.181030E+02 1.685427E+26 2.835266E+27 1.557902E+28 1.010498E+29
8.179725E+02 1.670831E+26 2.820625E+27 1.552278E+28 1.012090E+29
8.178420E+02 1.664754E+26 2.825906E+27 1.563304E+28 1.014716E+29
8.177116E+02 1.663358E+26 2.833191E+27 1.570740E+28 1.023686E+29
8.175813E+02 1.657728E+26 2.824532E+27 1.573673E+28 1.027739E+29
8.174509E+02 1.650455E+26 2.824981E+27 1.582049E+28 1.034253E+29
8.173207E+02 1.646421E+26 2.830901E+27 1.588212E+28 1.035645E+29
8.171904E+02 1.636367E+26 2.824088E+27 1.587143E+28 1.037966E+29
8.170602E+02 1.634257E+26 2.817235E+27 1.590153E+28 1.045071E+29
8.169301E+02 1.624705E+26 2.816874E+27 1.599584E+28 1.048163E+29
8.167999E+02 1.616314E+26 2.821806E+27 1.607158E+28 1.050107E+29
8.166699E+02 1.613340E+26 2.827504E+27 1.611019E+28 1.054449E+29
8.165398E+02 1.607248E+26 2.827431E+27 1.619709E+28 1.058442E+29
8.164098E+02 1.600138E+26 2.821210E+27 1.620554E+28 1.063066E+29
8.162799E+02 1.595608E+26 2.824268E+27 1.626935E+28 1.070939E+29
8.161500E+02 1.594275E+26 2.831108E+27 1.632522E+28 1.070991E+29
8.160201E+02 1.586094E+26 2.832744E+27 1.641865E+28 1.075315E+29
8.158903E+02 1.580550E+26 2.831652E+27 1.644557E+28 1.083524E+29
8.157605E+02 1.577521E+26 2.835822E+27 1.650235E+28 1.087382E+29
8.156307E+02 1.568549E+26 2.827982E+27 1.649616E+28 1.087766E+29
8.155010E+02 1.563794E+26 2.825432E+27 1.657641E+28 1.091755E+29
8.153714E+02 1.557749E+26 2.830521E+27 1.667687E+28 1.097532E+29
8.152418E+02 1.554965E+26 2.833724E+27 1.674613E+28 1.098251E+29
8.151122E+02 1.550878E+26 2.836033E+27 1.682930E+28 1.102247E+29
8.149826E+02 1.543481E+26 2.832991E+27 1.691435E+28 1.103045E+29
8.148531E+02 1.540077E+26 2.839837E+27 1.696488E+28 1.109533E+29
8.147237E+02 1.536538E+26 2.839478E+27 1.705227E+28 1.112610E+29
8.145943E+02 1.532893E+26 2.844192E+27 1.713548E+28 1.115187E+29
8.144649E+02 1.520751E+26 2.828199E+27 1.710071E+28 1.119583E+29
8.143356E+02 1.518244E+26 2.832904E+27 1.718537E+28 1.121605E+29
8.142063E+02 1.517340E+26 2.837411E+27 1.726420E+28 1.127051E+29
8.140770E+02 1.508409E+26 2.830498E+27 1.723817E+28 1.122909E+29
8.139478E+02 1.505563E+26 2.839060E+27 1.730398E+28 1.120502E+29
8.138186E+02 1.504452E+26 2.845209E+27 1.737005E+28 1.119949E+29
8.136895E+02 1.501613E+26 2.851133E+27 1.743673E+28 1.117054E+29
8.135604E+02 1.500510E+26 2.861858E+27 1.751206E+28 1.111676E+29
8.134314E+02 1.503498E+26 2.867256E+27 1.757855E+28 1.108845E+29
8.133024E+02 1.498153E+26 2.873121E+27 1.763363E+28 1.098907E+29
8.131734E+02 1.491528E+26 2.871613E+27 1.769938E+28 1.095416E+29
8.130445E+02 1.491659E+26 2.878133E+27 1.775887E+28 1.084083E+29
8.129156E+02 1.489066E+26 2.884033E+27 1.781683E+28 1.074971E+29
8.127868E+02 1.487904E+26 2.892030E+27 1.794909E+28 1.068197E+29
8.126580E+02 1.492578E+26 2.912946E+27 1.800506E+28 1.063847E+29
8.125292E+02 1.485779E+26 2.913345E+27 1.810665E+28 1.051107E+29
8.124005E+02 1.484735E+26 2.919837E+27 1.812073E+28 1.040403E+29
8.122718E+02 1.485810E+26 2.923696E+27 1.820543E+28 1.030921E+29
8.121432E+02 1.484151E+26 2.933297E+27 1.821695E+28 1.001305E+29
8.120146E+02 1.488530E+26 2.936056E+27 1.824821E+28 9.765660E+28
8.118860E+02 1.481219E+26 2.934594E+27 1.833315E+28 9.504792E+28
8.117575E+02 1.482611E+26 2.942485E+27 1.834198E+28 9.247440E+28
8.116290E+02 1.492747E+26 2.963688E+27 1.850974E+28 9.015294E+28
8.115006E+02 1.491786E+26 2.967476E+27 1.850884E+28 8.769665E+28
8.113722E+02 1.490987E+26 2.970137E+27 1.856988E+28 8.483499E+28
8.112438E+02 1.495349E+26 2.978520E+27 1.857375E+28 8.191446E+28
8.111155E+02 1.489467E+26 2.980353E+27 1.862264E+28 7.962468E+28
8.109873E+02 1.493180E+26 2.995206E+27 1.870540E+28 7.788785E+28
8.108590E+02 1.495247E+26 3.000928E+27 1.876844E+28 7.633428E+28
8.107308E+02 1.498646E+26 3.005576E+27 1.877491E+28 7.424146E+28
8.106027E+02 1.497401E+26 3.014206E+27 1.882762E+28 7.266292E+28
8.104746E+02 1.504462E+26 3.031975E+27 1.892159E+28 7.103470E+28
8.103465E+02 1.501000E+26 3.028942E+27 1.896489E+28 6.895415E+28
8.102185E+02 1.503046E+26 3.034398E+27 1.895181E+28 6.721882E+28
8.100905E+02 1.503982E+26 3.036748E+27 1.901560E+28 6.556109E+28
8.099625E+02 1.511283E+26 3.058154E+27 1.913130E+28 6.495192E+28
8.098346E+02 1.512335E+26 3.059901E+27 1.909149E+28 6.415842E+28
8.097068E+02 1.510689E+26 3.063228E+27 1.918507E+28 6.292807E+28
8.095789E+02 1.517269E+26 3.081527E+27 1.923856E+28 6.249918E+28
8.094512E+02 1.514574E+26 3.083275E+27 1.930680E+28 6.165680E+28
8.093234E+02 1.527755E+26 3.115394E+27 1.949037E+28 6.101932E+28
8.091957E+02 1.526445E+26 3.116051E+27 1.948056E+28 5.989001E+28
8.090680E+02 1.528706E+26 3.118355E+27 1.953173E+28 5.901421E+28
8.089404E+02 1.538853E+26 3.137143E+27 1.958550E+28 5.917216E+28
8.088128E+02 1.537474E+26 3.140931E+27 1.960074E+28 5.917582E+28
8.086853E+02 1.543689E+26 3.161547E+27 1.974084E+28 5.897736E+28
8.085578E+02 1.545298E+26 3.162847E+27 1.976565E+28 5.891646E+28
8.084303E+02 1.548019E+26 3.172085E+27 1.982991E+28 5.893537E+28
8.083029E+02 1.546621E+26 3.171451E+27 1.981505E+28 5.890216E+28
8.081755E+02 1.553842E+26 3.188289E+27 1.993205E+28 5.882055E+28
8.080482E+02 1.555969E+26 3.210086E+27 2.002759E+28 5.869794E+28
8.079209E+02 1.560237E+26 3.210543E+27 2.005862E+28 5.878070E+28
8.077936E+02 1.566145E+26 3.223977E+27 2.012465E+28 5.890236E+28
8.076664E+02 1.572878E+26 3.237955E+27 2.017507E+28 5.884167E+28
8.075392E+02 1.578151E+26 3.252580E+27 2.028976E+28 5.912556E+28
8.074120E+02 1.582766E+26 3.264725E+27 2.039095E+28 5.925382E+28
8.072849E+02 1.585800E+26 3.270015E+27 2.038638E+28 5.930247E+28
8.071579E+02 1.583467E+26 3.281443E+27 2.043206E+28 5.947053E+28
8.070309E+02 1.588631E+26 3.292393E+27 2.050478E+28 5.953690E+28
8.069039E+02 1.594223E+26 3.305906E+27 2.060535E+28 5.975709E+28
8.067769E+02 1.592861E+26 3.303238E+27 2.061107E+28 5.954822E+28
8.066500E+02 1.598827E+26 3.314708E+27 2.067129E+28 5.991982E+28
8.065232E+02 1.609184E+26 3.340429E+27 2.080257E+28 6.000855E+28
8.063963E+02 1.613125E+26 3.358174E+27 2.086720E+28 6.013821E+28
8.062696E+02 1.617809E+26 3.368591E+27 2.095448E+28 6.036019E+28
8.061428E+02 1.622911E+26 3.380848E+27 2.096720E+28 6.014188E+28
8.060161E+02 1.623224E+26 3.375683E+27 2.100251E+28 6.049500E+28
8.058894E+02 1.626804E+26 3.385282E+27 2.106696E+28 6.080134E+28
8.057628E+02 1.627794E+26 3.393611E+27 2.112440E+28 6.057540E+28
8.056362E+02 1.639788E+26 3.417290E+27 2.128982E+28 6.087056E+28
8.055097E+02 1.643153E+26 3.429001E+27 2.132189E+28 6.081074E+28
8.053832E+02 1.644831E+26 3.438243E+27 2.139805E+28 6.108501E+28
8.052567E+02 1.642587E+26 3.441894E+27 2.145341E+28 6.139269E+28
8.051303E+02 1.649930E+26 3.460013E+27 2.155630E+28 6.127672E+28
8.050039E+02 1.652307E+26 3.468189E+27 2.158392E+28 6.146609E+28
8.048776E+02 1.661320E+26 3.488406E+27 2.169408E+28 6.130720E+28
8.047513E+02 1.665432E+26 3.496561E+27 2.172718E+28 6.158158E+28
8.046250E+02 1.666890E+26 3.504447E+27 2.177532E+28 6.185043E+28
8.044988E+02 1.674350E+26 3.524162E+27 2.192992E+28 6.183427E+28
8.043726E+02 1.675635E+26 3.529080E+27 2.195955E+28 6.202765E+28
8.042464E+02 1.685101E+26 3.544480E+27 2.207927E+28 6.184647E+28
8.041203E+02 1.690330E+26 3.560029E+27 2.218193E+28 6.231935E+28
8.039942E+02 1.686992E+26 3.568119E+27 2.219272E+28 6.213746E+28
8.038682E+02 1.691334E+26 3.572171E+27 2.221561E+28 6.245029E+28
8.037422E+02 1.695528E+26 3.583830E+27 2.229184E+28 6.261834E+28
8.036163E+02 1.702515E+26 3.596534E+27 2.242988E+28 6.280542E+28
8.034904E+02 1.706905E+26 3.608623E+27 2.252825E+28 6.276521E+28
8.033645E+02 1.709081E+26 3.620060E+27 2.258383E+28 6.283185E+28
8.032387E+02 1.708359E+26 3.624045E+27 2.260448E+28 6.319075E+28
8.031129E+02 1.715936E+26 3.635283E+27 2.269295E+28 6.301794E+28
8.029871E+02 1.724161E+26 3.661117E+27 2.283674E+28 6.339390E+28
8.028614E+02 1.727181E+26 3.675089E+27 2.291208E+28 6.336261E+28
8.027357E+02 1.727534E+26 3.671449E+27 2.289462E+28 6.364972E+28
8.026101E+02 1.728558E+26 3.683500E+27 2.296420E+28 6.360162E+28
8.024845E+02 1.737599E+26 3.708194E+27 2.311544E+28 6.389158E+28
8.023589E+02 1.742106E+26 3.717463E+27 2.320429E+28 6.397386E+28
8.022334E+02 1.746556E+26 3.736886E+27 2.333326E+28 6.417102E+28
8.021079E+02 1.750075E+26 3.742258E+27 2.334008E+28 6.419175E+28
8.019825E+02 1.757125E+26 3.765317E+27 2.347462E+28 6.428207E+28
8.018571E+02 1.758407E+26 3.770844E+27 2.354551E+28 6.454907E+28
8.017317E+02 1.763249E+26 3.785761E+27 2.365165E+28 6.452334E+28
8.016064E+02 1.772797E+26 3.805640E+27 2.375943E+28 6.480711E+28
8.014811E+02 1.774423E+26 3.820852E+27 2.380792E+28 6.478134E+28
8.013559E+02 1.780826E+26 3.828973E+27 2.388864E+28 6.490004E+28
8.012307E+02 1.782939E+26 3.841401E+27 2.396354E+28 6.496136E+28
8.011055E+02 1.793064E+26 3.868298E+27 2.409661E+28 6.520812E+28
8.009804E+02 1.794200E+26 3.878853E+27 2.417834E+28 6.543122E+28
8.008553E+02 1.796001E+26 3.887594E+27 2.424429E+28 6.543508E+28
8.007303E+02 1.807335E+26 3.910153E+27 2.437826E+28 6.555230E+28
8.006053E+02 1.807582E+26 3.915433E+27 2.440619E+28 6.584673E+28
8.004803E+02 1.809214E+26 3.929211E+27 2.453785E+28 6.587739E+28
8.003554E+02 1.813718E+26 3.947691E+27 2.462713E+28 6.595749E+28
8.002305E+02 1.814990E+26 3.955976E+27 2.471519E+28 6.622186E+28
8.001056E+02 1.814265E+26 3.962617E+27 2.475998E+28 6.632996E+28
7.999808E+02 1.822151E+26 3.983783E+27 2.493289E+28 6.629237E+28
7.998560E+02 1.822286E+26 3.987633E+27 2.492081E+28 6.628869E+28
7.997313E+02 1.821639E+26 4.000616E+27 2.502836E+28 6.660392E+28
7.996066E+02 1.837130E+26 4.030836E+27 2.516523E+28 6.682567E+28
7.994819E+02 1.839231E+26 4.040274E+27 2.524244E+28 6.680067E+28
7.993573E+02 1.837329E+26 4.045227E+27 2.528998E+28 6.696339E+28
7.992327E+02 1.844491E+26 4.072616E+27 2.545462E+28 6.706210E+28
7.991082E+02 1.845548E+26 4.084945E+27 2.551913E+28 6.710756E+28
7.989837E+02 1.844598E+26 4.091985E+27 2.557384E+28 6.747182E+28
7.988592E+02 1.854141E+26 4.117071E+27 2.572930E+28 6.746868E+28
7.987348E+02 1.854433E+26 4.124068E+27 2.577012E+28 6.770814E+28
7.986104E+02 1.853157E+26 4.132420E+27 2.583111E+28 6.779968E+28
7.984861E+02 1.860311E+26 4.156034E+27 2.600653E+28 6.787747E+28
7.983618E+02 1.869461E+26 4.170509E+27 2.606475E+28 6.786131E+28
7.982375E+02 1.876033E+26 4.188897E+27 2.621517E+28 6.814518E+28
7.981133E+02 1.872844E+26 4.189772E+27 2.618575E+28 6.830447E+28
7.979891E+02 1.862681E+26 4.148434E+27 2.593638E+28 6.831931E+28
7.978649E+02 1.855314E+26 4.119836E+27 2.578230E+28 6.823649E+28
7.977408E+02 1.844469E+26 4.074815E+27 2.553187E+28 6.805712E+28
7.976167E+02 1.837919E+26 4.048208E+27 2.536493E+28 6.790148E+28
7.974927E+02 1.831150E+26 4.014105E+27 2.514174E+28 6.781517E+28
7.973687E+02 1.826636E+26 3.985793E+27 2.499306E+28 6.801921E+28
7.972447E+02 1.816459E+26 3.947710E+27 2.476156E+28 6.801999E+28
7.971208E+02 1.803298E+26 3.906821E+27 2.447011E+28 6.789194E+28
7.969969E+02 1.797263E+26 3.881690E+27 2.433713E+28 6.769432E+28
7.968731E+02 1.786432E+26 3.834517E+27 2.408960E+28 6.771404E+28
7.967493E+02 1.788646E+26 3.815226E+27 2.401446E+28 6.757867E+28
7.966255E+02 1.776114E+26 3.777687E+27 2.378283E+28 6.759409E+28
7.965018E+02 1.771971E+26 3.752517E+27 2.361886E+28 6.767412E+28
7.963781E+02 1.759746E+26 3.716551E+27 2.338759E+28 6.755674E+28
7.962544E+02 1.754510E+26 3.690383E+27 2.323939E+28 6.757073E+28
7.961308E+02 1.741424E+26 3.653786E+27 2.301701E+28 6.739139E+28
7.960072E+02 1.739892E+26 3.634247E+27 2.294541E+28 6.752479E+28
7.958837E+02 1.727897E+26 3.597262E+27 2.272230E+28 6.751618E+28
7.957602E+02 1.723210E+26 3.578116E+27 2.260896E+28 6.746893E+28
7.956367E+02 1.710539E+26 3.540254E+27 2.239592E+28 6.733206E+28
7.955133E+02 1.707269E+26 3.520921E+27 2.233044E+28 6.740932E+28
7.953899E+02 1.698245E+26 3.492899E+27 2.213599E+28 6.729636E+28
7.952666E+02 1.694502E+26 3.474781E+27 2.200861E+28 6.744306E+28
7.951433E+02 1.681344E+26 3.437642E+27 2.181053E+28 6.735026E+28
7.950200E+02 1.678811E+26 3.423022E+27 2.171613E+28 6.736091E+28
7.948968E+02 1.671938E+26 3.392876E+27 2.153178E+28 6.747287E+28
7.947736E+02 1.665870E+26 3.379987E+27 2.142330E+28 6.757561E+28
7.946504E+02 1.655939E+26 3.344770E+27 2.125133E+28 6.763029E+28
7.945273E+02 1.650514E+26 3.327557E+27 2.115945E+28 6.758513E+28
7.944042E+02 1.638572E+26 3.300224E+27 2.096655E+28 6.757521E+28
7.942812E+02 1.636478E+26 3.288361E+27 2.084831E+28 6.760333E+28
7.941582E+02 1.631718E+26 3.267700E+27 2.076115E+28 6.771853E+28
7.940352E+02 1.619241E+26 3.240588E+27 2.054875E+28 6.783068E+28
7.939123E+02 1.614581E+26 3.226631E+27 2.046290E+28 6.781244E+28
7.937894E+02 1.606833E+26 3.200543E+27 2.026627E+28 6.779147E+28
7.936665E+02 1.602006E+26 3.184206E+27 2.019438E+28 6.792382E+28
7.935437E+02 1.594236E+26 3.171625E+27 2.007403E+28 6.812624E+28
7.934210E+02 1.587215E+26 3.146408E+27 1.990143E+28 6.796217E+28
7.932982E+02 1.582704E+26 3.128782E+27 1.974836E+28 6.801939E+28
7.931755E+02 1.572607E+26 3.101757E+27 1.954593E+28 6.806703E+28
7.930529E+02 1.568413E+26 3.089805E+27 1.944291E+28 6.818010E+28
7.929302E+02 1.568960E+26 3.078591E+27 1.932424E+28 6.822794E+28
7.928076E+02 1.556993E+26 3.046604E+27 1.915291E+28 6.832275E+28
7.926851E+02 1.552844E+26 3.032990E+27 1.901766E+28 6.829617E+28
7.925626E+02 1.556402E+26 3.027659E+27 1.890384E+28 6.847654E+28
7.924401E+02 1.543144E+26 2.999493E+27 1.864706E+28 6.849276E+28
7.923177E+02 1.539532E+26 2.983192E+27 1.851407E+28 6.853876E+28
7.921953E+02 1.541806E+26 2.978983E+27 1.840607E+28 6.880468E+28
7.920729E+02 1.531378E+26 2.952288E+27 1.816618E+28 6.872617E+28
7.919506E+02 1.525735E+26 2.940150E+27 1.806982E+28 6.907433E+28
7.918283E+02 1.526847E+26 2.931200E+27 1.796551E+28 6.905809E+28
7.917061E+02 1.520008E+26 2.903987E+27 1.778565E+28 6.911929E+28
7.915839E+02 1.514861E+26 2.894049E+27 1.759766E+28 6.943787E+28
7.914617E+02 1.519195E+26 2.885361E+27 1.743905E+28 6.934594E+28
7.913396E+02 1.511473E+26 2.876430E+27 1.732782E+28 6.986419E+28
7.912175E+02 1.503748E+26 2.850313E+27 1.716892E+28 6.951233E+28
7.910954E+02 1.507064E+26 2.845741E+27 1.717065E+28 6.989047E+28
7.909734E+02 1.504690E+26 2.835047E+27 1.709830E+28 6.990596E+28
7.908514E+02 1.502005E+26 2.822246E+27 1.702966E+28 7.018460E+28
7.907295E+02 1.497607E+26 2.807293E+27 1.692139E+28 7.035132E+28
7.906076E+02 1.495339E+26 2.795574E+27 1.686209E+28 7.032458E+28
7.904857E+02 1.493483E+26 2.784040E+27 1.683401E+28 7.053641E+28
7.903639E+02 1.496566E+26 2.782108E+27 1.679127E+28 7.067864E+28
7.902421E+02 1.484521E+26 2.756686E+27 1.668288E+28 7.067126E+28
7.901203E+02 1.488429E+26 2.752974E+27 1.669452E+28 7.067285E+28
7.899986E+02 1.486833E+26 2.742572E+27 1.667698E+28 7.099553E+28
7.898769E+02 1.483854E+26 2.732803E+27 1.664918E+28 7.104748E+28
7.897553E+02 1.488953E+26 2.734022E+27 1.663590E+28 7.125404E+28
7.896337E+02 1.479238E+26 2.708177E+27 1.653694E+28 7.095454E+28
7.895121E+02 1.484446E+26 2.704489E+27 1.654808E+28 7.134347E+28
7.893906E+02 1.482080E+26 2.701186E+27 1.651538E+28 7.109598E+28
7.892691E+02 1.479528E+26 2.692081E+27 1.652540E+28 7.130778E+28
7.891476E+02 1.483111E+26 2.688914E+27 1.651937E+28 7.117670E+28
7.890262E+02 1.479302E+26 2.680170E+27 1.651833E+28 7.114595E+28
7.889048E+02 1.484421E+26 2.680461E+27 1.652144E+28 7.142385E+28
7.887835E+02 1.483077E+26 2.673513E+27 1.650260E+28 7.115569E+28
7.886622E+02 1.480278E+26 2.653861E+27 1.641023E+28 7.099806E+28
7.885409E+02 1.476600E+26 2.648061E+27 1.640916E+28 7.090166E+28
7.884197E+02 1.480389E+26 2.645875E+27 1.642517E+28 7.084079E+28
7.882985E+02 1.477007E+26 2.638502E+27 1.641251E+28 7.057425E+28
7.881773E+02 1.481348E+26 2.632747E+27 1.643568E+28 7.030707E+28
7.880562E+02 1.479140E+26 2.632910E+27 1.640616E+28 7.040714E+28
7.879351E+02 1.481480E+26 2.628649E+27 1.640555E+28 7.023653E+28
7.878141E+02 1.476590E+26 2.621058E+27 1.643684E+28 7.010537E+28
7.876931E+02 1.468342E+26 2.613650E+27 1.638588E+28 6.963025E+28
7.875721E+02 1.468289E+26 2.609689E+27 1.642414E+28 6.926523E+28
7.874512E+02 1.461546E+26 2.604376E+27 1.642439E+28 6.891555E+28
7.873303E+02 1.459268E+26 2.598260E+27 1.639560E+28 6.843046E+28
7.872094E+02 1.456575E+26 2.596593E+27 1.645790E+28 6.783899E+28
7.870886E+02 1.451145E+26 2.589752E+27 1.642138E+28 6.764450E+28
7.869678E+02 1.448637E+26 2.588250E+27 1.643032E+28 6.710914E+28
7.868471E+02 1.440858E+26 2.576894E+27 1.643519E+28 6.639181E+28
7.867264E+02 1.441317E+26 2.578080E+27 1.640959E+28 6.590467E+28
7.866057E+02 1.431577E+26 2.568267E+27 1.643359E+28 6.527389E+28
7.864850E+02 1.430593E+26 2.570892E+27 1.643361E+28 6.420005E+28
7.863644E+02 1.422741E+26 2.565214E+27 1.641835E+28 6.355945E+28
7.862439E+02 1.422254E+26 2.560522E+27 1.642805E+28 6.264975E+28
7.861234E+02 1.418888E+26 2.570718E+27 1.650825E+28 6.196061E+28
7.860029E+02 1.415751E+26 2.567352E+27 1.650292E+28 6.140285E+28
7.858824E+02 1.416046E+26 2.565504E+27 1.651890E+28 6.029387E+28
7.857620E+02 1.403537E+26 2.554875E+27 1.649076E+28 5.907290E+28
7.856416E+02 1.397335E+26 2.556123E+27 1.654077E+28 5.782876E+28
7.855213E+02 1.383923E+26 2.550142E+27 1.653145E+28 5.729907E+28
7.854010E+02 1.377086E+26 2.549283E+27 1.652978E+28 5.597403E+28
7.852807E+02 1.377396E+26 2.562207E+27 1.664155E+28 5.503793E+28
7.851605E+02 1.361607E+26 2.554429E+27 1.662065E+28 5.385260E+28
7.850403E+02 1.357425E+26 2.553479E+27 1.664179E+28 5.261210E+28
7.849201E+02 1.346663E+26 2.543688E+27 1.663575E+28 5.140212E+28
7.848000E+02 1.346062E+26 2.560074E+27 1.669988E+28 5.050337E+28
7.846799E+02 1.340010E+26 2.554615E+27 1.674230E+28 4.962821E+28
7.845599E+02 1.327395E+26 2.547409E+27 1.671821E+28 4.831923E+28
7.844399E+02 1.323064E+26 2.550963E+27 1.671408E+28 4.717339E+28
7.843199E+02 1.320943E+26 2.559520E+27 1.683309E+28 4.661178E+28
7.841999E+02 1.310678E+26 2.555518E+27 1.682461E+28 4.571337E+28
7.840800E+02 1.306170E+26 2.551827E+27 1.681274E+28 4.462200E+28
7.839602E+02 1.304286E+26 2.558428E+27 1.693247E+28 4.393791E+28
7.838403E+02 1.293997E+26 2.555658E+27 1.689152E+28 4.270479E+28
7.837206E+02 1.286736E+26 2.555330E+27 1.689637E+28 4.159854E+28
7.836008E+02 1.287904E+26 2.566294E+27 1.699771E+28 4.086546E+28
7.834811E+02 1.282350E+26 2.562145E+27 1.699555E+28 4.002376E+28
7.833614E+02 1.276065E+26 2.563134E+27 1.705109E+28 3.949161E+28
7.832418E+02 1.272228E+26 2.565524E+27 1.706043E+28 3.867072E+28
7.831222E+02 1.264649E+26 2.565166E+27 1.705013E+28 3.784361E+28
7.830026E+02 1.260737E+26 2.563862E+27 1.709950E+28 3.739682E+28
7.828830E+02 1.254469E+26 2.565597E+27 1.713063E+28 3.645459E+28
7.827635E+02 1.253785E+26 2.573362E+27 1.719857E+28 3.591049E+28
7.826441E+02 1.249260E+26 2.573899E+27 1.720479E+28 3.510824E+28
7.825247E+02 1.241137E+26 2.577709E+27 1.724888E+28 3.470278E+28
7.824053E+02 1.243264E+26 2.582318E+27 1.734460E+28 3.425931E+28
7.822859E+02 1.237084E+26 2.580280E+27 1.732277E+28 3.366609E+28
7.821666E+02 1.235844E+26 2.586875E+27 1.740090E+28 3.347165E+28
7.820473E+02 1.231390E+26 2.587799E+27 1.737809E+28 3.293370E+28
7.819281E+02 1.223562E+26 2.590696E+27 1.746063E+28 3.282121E+28
7.818089E+02 1.224829E+26 2.596109E+27 1.751898E+28 3.257799E+28
7.816897E+02 1.218205E+26 2.589603E+27 1.751866E+28 3.169092E+28
7.815706E+02 1.219218E+26 2.600471E+27 1.759633E+28 3.157738E+28
7.814515E+02 1.218684E+26 2.608555E+27 1.762833E+28 3.166004E+28
7.813324E+02 1.212098E+26 2.604995E+27 1.763086E+28 3.146847E+28
7.812134E+02 1.206647E+26 2.604962E+27 1.767570E+28 3.115163E+28
7.810944E+02 1.205381E+26 2.612647E+27 1.772115E+28 3.129893E+28
7.809754E+02 1.205487E+26 2.620218E+27 1.778064E+28 3.144797E+28
7.808565E+02 1.204461E+26 2.626844E+27 1.785446E+28 3.158918E+28
7.807376E+02 1.198472E+26 2.623779E+27 1.783569E+28 3.118751E+28
7.806188E+02 1.198905E+26 2.626105E+27 1.785011E+28 3.127422E+28
7.805000E+02 1.195752E+26 2.634409E+27 1.793237E+28 3.144988E+28
7.803812E+02 1.197573E+26 2.639906E+27 1.797765E+28 3.144770E+28
7.802625E+02 1.195948E+26 2.642895E+27 1.801931E+28 3.195660E+28
7.801438E+02 1.194271E+26 2.647672E+27 1.805815E+28 3.183438E+28
7.800251E+02 1.193404E+26 2.650830E+27 1.809688E+28 3.230337E+28
7.799065E+02 1.186503E+26 2.653378E+27 1.812168E+28 3.236786E+28
7.797879E+02 1.187754E+26 2.657568E+27 1.817921E+28 3.270840E+28
7.796693E+02 1.184156E+26 2.658409E+27 1.822190E+28 3.303581E+28
7.795508E+02 1.182996E+26 2.662299E+27 1.823732E+28 3.313097E+28
7.794323E+02 1.180581E+26 2.666971E+27 1.829644E+28 3.307873E+28
7.793139E+02 1.184458E+26 2.680924E+27 1.840102E+28 3.395720E+28
7.791955E+02 1.182955E+26 2.683808E+27 1.842527E+28 3.411275E+28
7.790771E+02 1.181220E+26 2.683801E+27 1.845008E+28 3.422146E+28
7.789588E+02 1.177861E+26 2.689508E+27 1.849712E+28 3.439136E+28
7.788405E+02 1.185443E+26 2.702920E+27 1.859083E+28 3.493699E+28
7.787222E+02 1.184036E+26 2.706869E+27 1.863910E+28 3.532006E+28
7.786040E+02 1.181989E+26 2.708453E+27 1.864249E+28 3.514749E+28
7.784858E+02 1.182090E+26 2.717900E+27 1.872250E+28 3.578021E+28
7.783676E+02 1.179401E+26 2.719574E+27 1.874189E+28 3.599484E+28
7.782495E+02 1.182070E+26 2.728001E+27 1.880786E+28 3.643027E+28
