#NTIMES: 50
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
5694.70 3.7809e+03 8.6596e-17 1.5477e+06 1.6547e+06
6052.28 3.7144e+03 8.1960e-17 1.4358e+06 1.5604e+06
6432.31 3.6572e+03 7.5894e-17 1.3112e+06 1.4447e+06
6836.20 3.6302e+03 6.9030e-17 1.1755e+06 1.3167e+06
7265.45 3.6269e+03 6.3687e-17 1.0518e+06 1.2188e+06
7721.65 3.5914e+03 5.8856e-17 9.3795e+05 1.1311e+06
8206.56 3.5078e+03 5.3438e-17 8.4040e+05 1.0336e+06
8717.73 3.4260e+03 4.6216e-17 7.1427e+05 9.0547e+05
9214.74 3.3574e+03 4.1261e-17 6.1523e+05 8.2956e+05
9629.11 3.2664e+03 3.7133e-17 5.5031e+05 7.7125e+05
9954.11 3.2130e+03 3.2284e-17 5.0273e+05 6.9443e+05
10245.64 3.2779e+03 2.6953e-17 4.3972e+05 6.0766e+05
10541.49 3.3047e+03 2.2912e-17 4.2203e+05 5.5117e+05
10839.94 3.4117e+03 2.2054e-17 4.1392e+05 5.7095e+05
11119.11 3.5176e+03 2.2393e-17 4.4090e+05 6.1995e+05
11355.83 3.6343e+03 2.5402e-17 5.0088e+05 7.3969e+05
11539.81 3.6376e+03 3.2938e-17 6.1124e+05 9.9162e+05
11677.16 3.6573e+03 3.9992e-17 6.9228e+05 1.2283e+06
11784.05 3.6644e+03 4.2833e-17 7.2821e+05 1.3314e+06
11875.85 3.7098e+03 4.2817e-17 7.3751e+05 1.3402e+06
11963.37 3.7404e+03 3.7707e-17 6.6909e+05 1.1852e+06
12055.39 3.8710e+03 2.8391e-17 5.5540e+05 8.9474e+05
12170.41 3.9280e+03 2.1744e-17 4.7179e+05 6.8674e+05
12360.89 4.0913e+03 1.6701e-17 4.4542e+05 5.2909e+05
12670.46 4.2878e+03 1.1482e-17 3.3659e+05 3.6543e+05
13075.34 4.3455e+03 7.9743e-18 2.5165e+05 2.5491e+05
13530.52 4.3449e+03 5.7384e-18 1.9001e+05 1.8430e+05
14012.75 4.2221e+03 4.1838e-18 1.4327e+05 1.3509e+05
14508.81 4.1762e+03 3.1486e-18 1.1176e+05 1.0250e+05
15002.30 4.1059e+03 2.5857e-18 9.4426e+04 8.5233e+04
15475.29 4.1387e+03 2.2502e-18 8.3038e+04 7.5492e+04
15923.68 4.3245e+03 1.8687e-18 7.1909e+04 6.4178e+04
16355.64 4.5427e+03 1.5620e-18 6.2672e+04 5.5224e+04
16776.27 4.8066e+03 1.4429e-18 6.0031e+04 5.2716e+04
17183.14 5.0834e+03 1.3961e-18 5.8941e+04 5.2723e+04
17580.45 5.3256e+03 1.2837e-18 5.5810e+04 4.9981e+04
17990.34 5.5855e+03 1.0956e-18 5.0094e+04 4.3826e+04
18458.06 5.9473e+03 9.2184e-19 4.2430e+04 3.7729e+04
