#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    2.259776E+03   1.0000E-099   8.7197E-001   1.2330E-001   4.7351E-003
    2.394279E+03   1.0000E-099   8.7204E-001   1.2321E-001   4.7444E-003
    2.536787E+03   1.0000E-099   8.7439E-001   1.2103E-001   4.5781E-003
    2.687778E+03   1.0000E-099   8.7868E-001   1.1705E-001   4.2699E-003
    2.847755E+03   1.0000E-099   8.8160E-001   1.1433E-001   4.0740E-003
    3.017254E+03   1.0000E-099   8.8157E-001   1.1433E-001   4.0967E-003
    3.196842E+03   1.0000E-099   8.8127E-001   1.1460E-001   4.1372E-003
    3.387119E+03   1.0000E-099   8.8462E-001   1.1147E-001   3.9043E-003
    3.588722E+03   1.0000E-099   8.9307E-001   1.0360E-001   3.3256E-003
    3.802323E+03   1.0000E-099   9.0134E-001   9.5862E-002   2.7969E-003
    4.028639E+03   1.0000E-099   9.0090E-001   9.6308E-002   2.7927E-003
    4.268425E+03   1.0000E-099   8.9248E-001   1.0427E-001   3.2482E-003
    4.522483E+03   1.0000E-099   8.8604E-001   1.1037E-001   3.5942E-003
    4.791663E+03   1.0000E-099   8.8853E-001   1.0809E-001   3.3773E-003
    5.076864E+03   1.0000E-099   8.9660E-001   1.0055E-001   2.8498E-003
    5.379040E+03   1.0000E-099   9.0596E-001   9.1726E-002   2.3099E-003
    5.699203E+03   1.0000E-099   9.1174E-001   8.6256E-002   2.0016E-003
    6.038421E+03   1.0000E-099   9.1446E-001   8.3681E-002   1.8576E-003
    6.397830E+03   1.0000E-099   9.1759E-001   8.0709E-002   1.7038E-003
    6.778631E+03   1.0000E-099   9.2076E-001   7.7687E-002   1.5578E-003
    7.182097E+03   1.0000E-099   9.2497E-001   7.3652E-002   1.3796E-003
    7.609577E+03   1.0000E-099   9.2791E-001   7.0832E-002   1.2620E-003
    8.062502E+03   1.0000E-099   9.3097E-001   6.7883E-002   1.1469E-003
    8.542651E+03   1.0000E-099   9.3388E-001   6.5075E-002   1.0451E-003
    9.040782E+03   1.0000E-099   9.3665E-001   6.2391E-002   9.5686E-004
    9.531113E+03   1.0000E-099   9.3686E-001   6.2184E-002   9.5986E-004
    1.002229E+04   1.0000E-099   9.3069E-001   6.8126E-002   1.1875E-003
    1.050684E+04   1.0000E-099   9.3275E-001   6.6085E-002   1.1621E-003
    1.094931E+04   1.0000E-099   9.4469E-001   5.4487E-002   8.2581E-004
    1.132353E+04   1.0000E-099   9.6055E-001   3.9016E-002   4.3223E-004
    1.162828E+04   1.0000E-099   9.6843E-001   3.1297E-002   2.7698E-004
    1.188867E+04   1.0000E-099   9.7153E-001   2.8242E-002   2.2433E-004
    1.212021E+04   1.0000E-099   9.6770E-001   3.2004E-002   2.9335E-004
    1.234564E+04   1.0000E-099   9.5081E-001   4.8483E-002   7.0706E-004
    1.258758E+04   1.0000E-099   9.2041E-001   7.7699E-002   1.8903E-003
    1.287566E+04   1.0000E-099   8.8179E-001   1.1405E-001   4.1666E-003
    1.322612E+04   1.0000E-099   8.3462E-001   1.5739E-001   7.9888E-003
    1.363071E+04   1.0000E-099   7.9307E-001   1.9500E-001   1.1938E-002
    1.407606E+04   1.0000E-099   7.5772E-001   2.2719E-001   1.5091E-002
    1.454981E+04   1.0000E-099   7.1896E-001   2.6297E-001   1.8067E-002
    1.504108E+04   1.0000E-099   6.8600E-001   2.9465E-001   1.9347E-002
    1.553593E+04   1.0000E-099   6.4503E-001   3.3439E-001   2.0583E-002
    1.602564E+04   1.0000E-099   6.0912E-001   3.7022E-001   2.0665E-002
    1.649979E+04   1.0000E-099   5.7968E-001   4.0031E-001   2.0017E-002
    1.694638E+04   1.0000E-099   5.4266E-001   4.3703E-001   2.0308E-002
    1.736409E+04   1.0000E-099   5.0693E-001   4.7236E-001   2.0716E-002
    1.774982E+04   1.0000E-099   4.6235E-001   5.1535E-001   2.2294E-002
    1.811144E+04   1.0000E-099   4.0498E-001   5.6874E-001   2.6284E-002
    1.845465E+04   1.0000E-099   3.6443E-001   6.0659E-001   2.8977E-002
    1.878537E+04   1.0000E-099   3.2880E-001   6.3884E-001   3.2362E-002
    1.910760E+04   1.0000E-099   2.9311E-001   6.6940E-001   3.7489E-002
    1.942605E+04   1.0000E-099   2.6591E-001   6.9231E-001   4.1777E-002
    1.974426E+04   1.0000E-099   2.3620E-001   7.1390E-001   4.9901E-002
    2.006651E+04   1.0000E-099   2.1602E-001   7.2915E-001   5.4824E-002
    2.039645E+04   1.0000E-099   1.9669E-001   7.4162E-001   6.1695E-002
    2.073766E+04   1.0000E-099   1.7789E-001   7.5213E-001   6.9979E-002
    2.109249E+04   1.0000E-099   1.5917E-001   7.5987E-001   8.0959E-002
    2.146404E+04   1.0000E-099   1.4249E-001   7.6454E-001   9.2968E-002
    2.185369E+04   1.0000E-099   1.2841E-001   7.6651E-001   1.0508E-001
    2.226223E+04   1.0000E-099   1.2000E-001   7.7009E-001   1.0991E-001
    2.269225E+04   1.0000E-099   1.1385E-001   7.7455E-001   1.1160E-001
    2.314544E+04   1.0000E-099   1.1071E-001   7.7757E-001   1.1172E-001
    2.362432E+04   1.0000E-099   1.1074E-001   7.7767E-001   1.1159E-001
    2.413140E+04   1.0000E-099   1.1446E-001   7.7480E-001   1.1074E-001
    2.467280E+04   1.0000E-099   1.2680E-001   7.6990E-001   1.0330E-001
    2.525730E+04   1.0000E-099   1.5042E-001   7.5878E-001   9.0803E-002
    2.589652E+04   1.0000E-099   1.8489E-001   7.3543E-001   7.9678E-002
    2.662150E+04   1.0000E-099   2.3383E-001   6.9794E-001   6.8239E-002
    2.745846E+04   1.0000E-099   2.9737E-001   6.4487E-001   5.7754E-002
    2.851496E+04   1.0000E-099   3.7860E-001   5.7381E-001   4.7592E-002
    2.995138E+04   1.0000E-099   4.8068E-001   4.8320E-001   3.6120E-002
    3.174116E+04   1.0000E-099   6.0240E-001   3.7546E-001   2.2138E-002
    3.363041E+04   1.0000E-099   7.1073E-001   2.7743E-001   1.1838E-002
    3.563210E+04   1.0000E-099   7.7090E-001   2.2097E-001   8.1244E-003
    3.775293E+04   1.0000E-099   7.9181E-001   2.0045E-001   7.7456E-003
    3.889648E+04   1.0000E-099   8.0025E-001   1.9234E-001   7.4087E-003
    3.948118E+04   1.0000E-099   8.0528E-001   1.8749E-001   7.2284E-003
    3.977682E+04   1.0000E-099   8.0685E-001   1.8598E-001   7.1686E-003
    3.992547E+04   1.0000E-099   8.0766E-001   1.8517E-001   7.1675E-003
    3.999627E+04   1.0000E-099   8.0741E-001   1.8537E-001   7.2168E-003
    4.000000E+04   1.0000E-099   8.0715E-001   1.8561E-001   7.2432E-003
#TIME:    94.600
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.484662E+02   1.0000E-099   8.8946E-001   1.0716E-001   3.3798E-003
    8.525047E+02   1.0000E-099   8.8947E-001   1.0715E-001   3.3796E-003
    8.647359E+02   1.0000E-099   8.8947E-001   1.0715E-001   3.3794E-003
    8.897273E+02   1.0000E-099   8.8947E-001   1.0715E-001   3.3793E-003
    9.386170E+02   1.0000E-099   8.8943E-001   1.0719E-001   3.3816E-003
    9.946406E+02   1.0000E-099   8.8934E-001   1.0727E-001   3.3873E-003
    1.053842E+03   1.0000E-099   8.8927E-001   1.0734E-001   3.3931E-003
    1.116567E+03   1.0000E-099   8.8569E-001   1.1068E-001   3.6323E-003
    1.183025E+03   1.0000E-099   8.8259E-001   1.1356E-001   3.8475E-003
    1.253439E+03   1.0000E-099   8.8158E-001   1.1449E-001   3.9207E-003
    1.328045E+03   1.0000E-099   8.8239E-001   1.1374E-001   3.8677E-003
    1.407090E+03   1.0000E-099   8.8404E-001   1.1221E-001   3.7579E-003
    1.490841E+03   1.0000E-099   8.8639E-001   1.1001E-001   3.6008E-003
    1.579576E+03   1.0000E-099   8.8503E-001   1.1128E-001   3.6961E-003
    1.673593E+03   1.0000E-099   8.8268E-001   1.1346E-001   3.8606E-003
    1.773206E+03   1.0000E-099   8.7940E-001   1.1650E-001   4.0979E-003
    1.878747E+03   1.0000E-099   8.7595E-001   1.1969E-001   4.3560E-003
    1.990571E+03   1.0000E-099   8.7166E-001   1.2365E-001   4.6903E-003
    2.109050E+03   1.0000E-099   8.6908E-001   1.2602E-001   4.9028E-003
    2.234582E+03   1.0000E-099   8.6654E-001   1.2834E-001   5.1212E-003
    2.367585E+03   1.0000E-099   8.6708E-001   1.2783E-001   5.0926E-003
    2.508504E+03   1.0000E-099   8.6927E-001   1.2580E-001   4.9335E-003
    2.657811E+03   1.0000E-099   8.7309E-001   1.2226E-001   4.6512E-003
    2.816005E+03   1.0000E-099   8.7655E-001   1.1905E-001   4.4054E-003
    2.983615E+03   1.0000E-099   8.7657E-001   1.1900E-001   4.4258E-003
    3.161200E+03   1.0000E-099   8.7548E-001   1.1999E-001   4.5303E-003
    3.349356E+03   1.0000E-099   8.7771E-001   1.1792E-001   4.3729E-003
    3.548711E+03   1.0000E-099   8.8667E-001   1.0961E-001   3.7228E-003
    3.759931E+03   1.0000E-099   8.9495E-001   1.0189E-001   3.1616E-003
    3.983723E+03   1.0000E-099   8.9575E-001   1.0117E-001   3.0798E-003
    4.220836E+03   1.0000E-099   8.8665E-001   1.0975E-001   3.6005E-003
    4.472061E+03   1.0000E-099   8.7867E-001   1.1727E-001   4.0641E-003
    4.738240E+03   1.0000E-099   8.8118E-001   1.1500E-001   3.8232E-003
    5.020261E+03   1.0000E-099   8.8970E-001   1.0707E-001   3.2270E-003
    5.319069E+03   1.0000E-099   8.9834E-001   9.8973E-002   2.6879E-003
    5.635662E+03   1.0000E-099   9.0500E-001   9.2698E-002   2.3070E-003
    5.971098E+03   1.0000E-099   9.0978E-001   8.8173E-002   2.0496E-003
    6.326500E+03   1.0000E-099   9.1252E-001   8.5578E-002   1.9049E-003
    6.703055E+03   1.0000E-099   9.1484E-001   8.3375E-002   1.7874E-003
    7.102023E+03   1.0000E-099   9.1827E-001   8.0104E-002   1.6287E-003
    7.524738E+03   1.0000E-099   9.2186E-001   7.6666E-002   1.4733E-003
    7.972612E+03   1.0000E-099   9.2573E-001   7.2954E-002   1.3168E-003
    8.447419E+03   1.0000E-099   9.2932E-001   6.9499E-002   1.1819E-003
    8.942977E+03   1.0000E-099   9.3216E-001   6.6760E-002   1.0841E-003
    9.425814E+03   1.0000E-099   9.3229E-001   6.6624E-002   1.0869E-003
    9.910476E+03   1.0000E-099   9.2648E-001   7.2211E-002   1.3114E-003
    1.039388E+04   1.0000E-099   9.2575E-001   7.2866E-002   1.3881E-003
    1.084024E+04   1.0000E-099   9.3663E-001   6.2304E-002   1.0614E-003
    1.122473E+04   1.0000E-099   9.5229E-001   4.7083E-002   6.2754E-004
    1.154547E+04   1.0000E-099   9.6438E-001   3.5268E-002   3.5296E-004
    1.181220E+04   1.0000E-099   9.6770E-001   3.2012E-002   2.9069E-004
    1.204861E+04   1.0000E-099   9.6734E-001   3.2366E-002   2.9884E-004
    1.227216E+04   1.0000E-099   9.5461E-001   4.4795E-002   5.9702E-004
    1.250223E+04   1.0000E-099   9.2519E-001   7.3143E-002   1.6666E-003
    1.276457E+04   1.0000E-099   8.8174E-001   1.1406E-001   4.1969E-003
    1.308441E+04   1.0000E-099   8.3049E-001   1.6099E-001   8.5232E-003
    1.346153E+04   1.0000E-099   7.8645E-001   2.0047E-001   1.3081E-002
    1.388464E+04   1.0000E-099   7.4889E-001   2.3425E-001   1.6859E-002
    1.434063E+04   1.0000E-099   7.0822E-001   2.7113E-001   2.0657E-002
    1.481680E+04   1.0000E-099   6.7189E-001   3.0534E-001   2.2772E-002
    1.530210E+04   1.0000E-099   6.4079E-001   3.3609E-001   2.3123E-002
    1.578706E+04   1.0000E-099   6.3196E-001   3.4740E-001   2.0639E-002
    1.626266E+04   1.0000E-099   6.4877E-001   3.3473E-001   1.6503E-002
    1.671921E+04   1.0000E-099   6.6138E-001   3.2483E-001   1.3790E-002
    1.715244E+04   1.0000E-099   6.6472E-001   3.2303E-001   1.2256E-002
    1.755347E+04   1.0000E-099   6.5314E-001   3.3504E-001   1.1827E-002
    1.792829E+04   1.0000E-099   6.1790E-001   3.6900E-001   1.3092E-002
    1.828052E+04   1.0000E-099   5.7156E-001   4.1313E-001   1.5307E-002
    1.861763E+04   1.0000E-099   5.2501E-001   4.5724E-001   1.7750E-002
    1.894555E+04   1.0000E-099   4.7450E-001   5.0411E-001   2.1391E-002
    1.926794E+04   1.0000E-099   4.2511E-001   5.4916E-001   2.5733E-002
    1.958802E+04   1.0000E-099   3.7698E-001   5.9141E-001   3.1616E-002
    1.990940E+04   1.0000E-099   3.3285E-001   6.2872E-001   3.8435E-002
    2.023774E+04   1.0000E-099   2.9489E-001   6.6001E-001   4.5098E-002
    2.057954E+04   1.0000E-099   2.5969E-001   6.8667E-001   5.3644E-002
    2.094067E+04   1.0000E-099   2.2701E-001   7.0854E-001   6.4450E-002
    2.132382E+04   1.0000E-099   1.9776E-001   7.2480E-001   7.7436E-002
    2.172557E+04   1.0000E-099   1.7293E-001   7.3562E-001   9.1448E-002
    2.214554E+04   1.0000E-099   1.5457E-001   7.4486E-001   1.0057E-001
    2.258948E+04   1.0000E-099   1.4071E-001   7.5425E-001   1.0504E-001
    2.306322E+04   1.0000E-099   1.3069E-001   7.6207E-001   1.0724E-001
    2.356932E+04   1.0000E-099   1.2476E-001   7.6665E-001   1.0859E-001
    2.410603E+04   1.0000E-099   1.2312E-001   7.6783E-001   1.0905E-001
    2.466659E+04   1.0000E-099   1.3013E-001   7.6725E-001   1.0262E-001
    2.525685E+04   1.0000E-099   1.4809E-001   7.6104E-001   9.0864E-002
    2.590207E+04   1.0000E-099   1.7712E-001   7.4274E-001   8.0137E-002
    2.662138E+04   1.0000E-099   2.2007E-001   7.1085E-001   6.9073E-002
    2.746499E+04   1.0000E-099   2.7922E-001   6.6214E-001   5.8633E-002
    2.852204E+04   1.0000E-099   3.5702E-001   5.9451E-001   4.8468E-002
    2.995111E+04   1.0000E-099   4.5750E-001   5.0560E-001   3.6904E-002
    3.174116E+04   1.0000E-099   5.8038E-001   3.9699E-001   2.2633E-002
    3.363041E+04   1.0000E-099   6.9105E-001   2.9684E-001   1.2110E-002
    3.563210E+04   1.0000E-099   7.5422E-001   2.3746E-001   8.3129E-003
    3.775293E+04   1.0000E-099   7.7844E-001   2.1364E-001   7.9239E-003
    3.889648E+04   1.0000E-099   7.8804E-001   2.0438E-001   7.5818E-003
    3.948118E+04   1.0000E-099   7.9399E-001   1.9861E-001   7.3961E-003
    3.977682E+04   1.0000E-099   7.9585E-001   1.9681E-001   7.3345E-003
    3.992547E+04   1.0000E-099   7.9693E-001   1.9574E-001   7.3321E-003
    3.999627E+04   1.0000E-099   7.9680E-001   1.9582E-001   7.3814E-003
    4.000000E+04   1.0000E-099   7.9654E-001   1.9605E-001   7.4082E-003
#TIME:   104.100
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.484662E+02   1.0000E-099   8.8575E-001   1.1067E-001   3.5763E-003
    8.539095E+02   1.0000E-099   8.8575E-001   1.1067E-001   3.5763E-003
    8.704500E+02   1.0000E-099   8.8575E-001   1.1067E-001   3.5760E-003
    9.044983E+02   1.0000E-099   8.8574E-001   1.1068E-001   3.5767E-003
    9.609716E+02   1.0000E-099   8.8521E-001   1.1118E-001   3.6123E-003
    1.018558E+03   1.0000E-099   8.8397E-001   1.1233E-001   3.6965E-003
    1.079675E+03   1.0000E-099   8.8263E-001   1.1358E-001   3.7897E-003
    1.144458E+03   1.0000E-099   8.8136E-001   1.1477E-001   3.8798E-003
    1.213129E+03   1.0000E-099   8.8001E-001   1.1602E-001   3.9768E-003
    1.285920E+03   1.0000E-099   8.7966E-001   1.1633E-001   4.0049E-003
    1.363078E+03   1.0000E-099   8.8083E-001   1.1524E-001   3.9271E-003
    1.444867E+03   1.0000E-099   8.8265E-001   1.1354E-001   3.8052E-003
    1.531563E+03   1.0000E-099   8.8319E-001   1.1304E-001   3.7717E-003
    1.623461E+03   1.0000E-099   8.8023E-001   1.1579E-001   3.9817E-003
    1.720873E+03   1.0000E-099   8.7724E-001   1.1856E-001   4.2007E-003
    1.824130E+03   1.0000E-099   8.7438E-001   1.2120E-001   4.4160E-003
    1.933583E+03   1.0000E-099   8.7069E-001   1.2461E-001   4.7038E-003
    2.049603E+03   1.0000E-099   8.6724E-001   1.2778E-001   4.9840E-003
    2.172585E+03   1.0000E-099   8.6425E-001   1.3051E-001   5.2398E-003
    2.302947E+03   1.0000E-099   8.6294E-001   1.3169E-001   5.3647E-003
    2.441130E+03   1.0000E-099   8.6414E-001   1.3058E-001   5.2842E-003
    2.587604E+03   1.0000E-099   8.6756E-001   1.2742E-001   5.0246E-003
    2.742868E+03   1.0000E-099   8.7142E-001   1.2384E-001   4.7385E-003
    2.907447E+03   1.0000E-099   8.7278E-001   1.2256E-001   4.6558E-003
    3.081902E+03   1.0000E-099   8.7111E-001   1.2408E-001   4.8119E-003
    3.266825E+03   1.0000E-099   8.7110E-001   1.2407E-001   4.8313E-003
    3.462843E+03   1.0000E-099   8.7743E-001   1.1822E-001   4.3459E-003
    3.670624E+03   1.0000E-099   8.8707E-001   1.0928E-001   3.6467E-003
    3.890871E+03   1.0000E-099   8.9146E-001   1.0521E-001   3.3289E-003
    4.124334E+03   1.0000E-099   8.8551E-001   1.1083E-001   3.6616E-003
    4.371806E+03   1.0000E-099   8.7580E-001   1.1995E-001   4.2458E-003
    4.634126E+03   1.0000E-099   8.7439E-001   1.2135E-001   4.2625E-003
    4.912187E+03   1.0000E-099   8.8210E-001   1.1423E-001   3.6737E-003
    5.206931E+03   1.0000E-099   8.9151E-001   1.0544E-001   3.0449E-003
    5.519362E+03   1.0000E-099   8.9889E-001   9.8509E-002   2.5963E-003
    5.850539E+03   1.0000E-099   9.0402E-001   9.3675E-002   2.3034E-003
    6.201587E+03   1.0000E-099   9.0731E-001   9.0572E-002   2.1213E-003
    6.573700E+03   1.0000E-099   9.1011E-001   8.7917E-002   1.9730E-003
    6.968140E+03   1.0000E-099   9.1385E-001   8.4358E-002   1.7908E-003
    7.386248E+03   1.0000E-099   9.1739E-001   8.0979E-002   1.6293E-003
    7.829443E+03   1.0000E-099   9.2051E-001   7.7995E-002   1.4939E-003
    8.299231E+03   1.0000E-099   9.2430E-001   7.4362E-002   1.3410E-003
    8.797698E+03   1.0000E-099   9.2872E-001   7.0100E-002   1.1774E-003
    9.317435E+03   1.0000E-099   9.3031E-001   6.8561E-002   1.1276E-003
    9.842276E+03   1.0000E-099   9.2319E-001   7.5405E-002   1.4040E-003
    1.036767E+04   1.0000E-099   9.2064E-001   7.7795E-002   1.5608E-003
    1.085074E+04   1.0000E-099   9.3379E-001   6.5061E-002   1.1507E-003
    1.125358E+04   1.0000E-099   9.5114E-001   4.8205E-002   6.5594E-004
    1.158444E+04   1.0000E-099   9.6248E-001   3.7128E-002   3.9175E-004
    1.186017E+04   1.0000E-099   9.6594E-001   3.3738E-002   3.2389E-004
    1.210288E+04   1.0000E-099   9.6362E-001   3.6004E-002   3.7365E-004
    1.233447E+04   1.0000E-099   9.4366E-001   5.5410E-002   9.3028E-004
    1.258081E+04   1.0000E-099   9.0781E-001   8.9645E-002   2.5436E-003
    1.287077E+04   1.0000E-099   8.5728E-001   1.3661E-001   6.1153E-003
    1.322000E+04   1.0000E-099   8.0933E-001   1.7993E-001   1.0737E-002
    1.362287E+04   1.0000E-099   7.5405E-001   2.2898E-001   1.6968E-002
    1.406123E+04   1.0000E-099   7.0568E-001   2.7183E-001   2.2484E-002
    1.452018E+04   1.0000E-099   6.7045E-001   3.0437E-001   2.5184E-002
    1.498836E+04   1.0000E-099   6.3615E-001   3.3738E-001   2.6468E-002
    1.545764E+04   1.0000E-099   6.0747E-001   3.6652E-001   2.6008E-002
    1.592201E+04   1.0000E-099   5.9795E-001   3.7891E-001   2.3133E-002
    1.638067E+04   1.0000E-099   5.8770E-001   3.9121E-001   2.1092E-002
    1.682989E+04   1.0000E-099   5.8733E-001   3.9382E-001   1.8857E-002
    1.725943E+04   1.0000E-099   5.9382E-001   3.8963E-001   1.6549E-002
    1.766797E+04   1.0000E-099   5.8092E-001   4.0314E-001   1.5942E-002
    1.805273E+04   1.0000E-099   5.3144E-001   4.5006E-001   1.8498E-002
    1.841958E+04   1.0000E-099   4.7836E-001   4.9983E-001   2.1806E-002
    1.877233E+04   1.0000E-099   4.3108E-001   5.4362E-001   2.5297E-002
    1.911531E+04   1.0000E-099   3.8643E-001   5.8397E-001   2.9602E-002
    1.945141E+04   1.0000E-099   3.3913E-001   6.2417E-001   3.6700E-002
    1.978543E+04   1.0000E-099   3.0073E-001   6.5560E-001   4.3671E-002
    2.012123E+04   1.0000E-099   2.6859E-001   6.8102E-001   5.0394E-002
    2.046386E+04   1.0000E-099   2.3434E-001   7.0398E-001   6.1672E-002
    2.081711E+04   1.0000E-099   2.0412E-001   7.2061E-001   7.5264E-002
    2.118413E+04   1.0000E-099   1.8189E-001   7.3116E-001   8.6957E-002
    2.156523E+04   1.0000E-099   1.6471E-001   7.3761E-001   9.7676E-002
    2.196090E+04   1.0000E-099   1.4997E-001   7.4259E-001   1.0744E-001
    2.237208E+04   1.0000E-099   1.3760E-001   7.4847E-001   1.1392E-001
    2.279986E+04   1.0000E-099   1.2797E-001   7.5491E-001   1.1712E-001
    2.324620E+04   1.0000E-099   1.2104E-001   7.6028E-001   1.1868E-001
    2.371152E+04   1.0000E-099   1.1687E-001   7.6367E-001   1.1947E-001
    2.419574E+04   1.0000E-099   1.1609E-001   7.6545E-001   1.1846E-001
    2.470053E+04   1.0000E-099   1.2145E-001   7.6692E-001   1.1163E-001
    2.522993E+04   1.0000E-099   1.3476E-001   7.6475E-001   1.0049E-001
    2.579332E+04   1.0000E-099   1.5587E-001   7.5371E-001   9.0423E-002
    2.640002E+04   1.0000E-099   1.8652E-001   7.3334E-001   8.0145E-002
    2.706961E+04   1.0000E-099   2.2765E-001   7.0200E-001   7.0357E-002
    2.783949E+04   1.0000E-099   2.8054E-001   6.5838E-001   6.1089E-002
    2.876535E+04   1.0000E-099   3.4651E-001   6.0174E-001   5.1748E-002
    2.995488E+04   1.0000E-099   4.2946E-001   5.2954E-001   4.0993E-002
    3.167797E+04   1.0000E-099   5.4950E-001   4.2481E-001   2.5690E-002
    3.358451E+04   1.0000E-099   6.6551E-001   3.2083E-001   1.3666E-002
    3.559967E+04   1.0000E-099   7.3327E-001   2.5744E-001   9.2927E-003
    3.773575E+04   1.0000E-099   7.6064E-001   2.3055E-001   8.8080E-003
    3.888792E+04   1.0000E-099   7.7134E-001   2.2022E-001   8.4326E-003
    3.947712E+04   1.0000E-099   7.7808E-001   2.1370E-001   8.2173E-003
    3.977507E+04   1.0000E-099   7.8023E-001   2.1163E-001   8.1449E-003
    3.992488E+04   1.0000E-099   7.8153E-001   2.1034E-001   8.1360E-003
    3.999624E+04   1.0000E-099   7.8149E-001   2.1032E-001   8.1850E-003
    4.000000E+04   1.0000E-099   7.8124E-001   2.1054E-001   8.2137E-003
#TIME:   114.500
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.484662E+02   1.0000E-099   8.9517E-001   1.0187E-001   2.9612E-003
    8.536102E+02   1.0000E-099   8.7921E-001   1.1682E-001   3.9702E-003
    8.692302E+02   1.0000E-099   8.7346E-001   1.2216E-001   4.3845E-003
    9.013329E+02   1.0000E-099   8.7955E-001   1.1651E-001   3.9430E-003
    9.562540E+02   1.0000E-099   8.8120E-001   1.1497E-001   3.8263E-003
    1.013604E+03   1.0000E-099   8.8110E-001   1.1507E-001   3.8331E-003
    1.074423E+03   1.0000E-099   8.8158E-001   1.1462E-001   3.8002E-003
    1.138891E+03   1.0000E-099   8.7828E-001   1.1768E-001   4.0333E-003
    1.207228E+03   1.0000E-099   8.7468E-001   1.2103E-001   4.2972E-003
    1.279665E+03   1.0000E-099   8.7900E-001   1.1701E-001   3.9871E-003
    1.356448E+03   1.0000E-099   8.8047E-001   1.1564E-001   3.8894E-003
    1.437839E+03   1.0000E-099   8.8179E-001   1.1440E-001   3.8035E-003
    1.524113E+03   1.0000E-099   8.8200E-001   1.1420E-001   3.7937E-003
    1.615564E+03   1.0000E-099   8.8022E-001   1.1586E-001   3.9209E-003
    1.712502E+03   1.0000E-099   8.7706E-001   1.1880E-001   4.1493E-003
    1.815257E+03   1.0000E-099   8.7288E-001   1.2265E-001   4.4621E-003
    1.924178E+03   1.0000E-099   8.6944E-001   1.2583E-001   4.7302E-003
    2.039634E+03   1.0000E-099   8.6465E-001   1.3023E-001   5.1205E-003
    2.162017E+03   1.0000E-099   8.6200E-001   1.3265E-001   5.3506E-003
    2.291744E+03   1.0000E-099   8.6022E-001   1.3427E-001   5.5176E-003
    2.429255E+03   1.0000E-099   8.6034E-001   1.3413E-001   5.5293E-003
    2.575017E+03   1.0000E-099   8.6373E-001   1.3100E-001   5.2685E-003
    2.729526E+03   1.0000E-099   8.6798E-001   1.2707E-001   4.9463E-003
    2.893305E+03   1.0000E-099   8.6940E-001   1.2574E-001   4.8585E-003
    3.066911E+03   1.0000E-099   8.6793E-001   1.2706E-001   5.0032E-003
    3.250934E+03   1.0000E-099   8.6710E-001   1.2781E-001   5.0925E-003
    3.445999E+03   1.0000E-099   8.7338E-001   1.2202E-001   4.5999E-003
    3.652769E+03   1.0000E-099   8.8309E-001   1.1303E-001   3.8768E-003
    3.871945E+03   1.0000E-099   8.8746E-001   1.0899E-001   3.5501E-003
    4.104272E+03   1.0000E-099   8.8297E-001   1.1324E-001   3.7896E-003
    4.350540E+03   1.0000E-099   8.7293E-001   1.2267E-001   4.3994E-003
    4.611585E+03   1.0000E-099   8.6959E-001   1.2586E-001   4.5483E-003
    4.888292E+03   1.0000E-099   8.7616E-001   1.1983E-001   4.0131E-003
    5.181604E+03   1.0000E-099   8.8589E-001   1.1077E-001   3.3330E-003
    5.492514E+03   1.0000E-099   8.9489E-001   1.0234E-001   2.7705E-003
    5.822080E+03   1.0000E-099   8.9969E-001   9.7825E-002   2.4848E-003
    6.171421E+03   1.0000E-099   9.0365E-001   9.4088E-002   2.2609E-003
    6.541724E+03   1.0000E-099   9.0770E-001   9.0249E-002   2.0467E-003
    6.934245E+03   1.0000E-099   9.0998E-001   8.8094E-002   1.9287E-003
    7.350319E+03   1.0000E-099   9.1356E-001   8.4686E-002   1.7586E-003
    7.791359E+03   1.0000E-099   9.1719E-001   8.1212E-002   1.5957E-003
    8.258862E+03   1.0000E-099   9.2091E-001   7.7653E-002   1.4395E-003
    8.754416E+03   1.0000E-099   9.2510E-001   7.3622E-002   1.2771E-003
    9.279481E+03   1.0000E-099   9.2671E-001   7.2066E-002   1.2225E-003
    9.817421E+03   1.0000E-099   9.1963E-001   7.8861E-002   1.5067E-003
    1.035698E+04   1.0000E-099   9.1562E-001   8.2642E-002   1.7366E-003
    1.085146E+04   1.0000E-099   9.3018E-001   6.8555E-002   1.2663E-003
    1.126373E+04   1.0000E-099   9.4926E-001   5.0040E-002   7.0346E-004
