#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
2.091700e+03 2.390714e+03 9.241779e+05 9.047068e-01 9.529321e-02 7.503858e-19 1.213349e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.419481e+03 9.275414e+05 8.749075e-01 1.250925e-01 1.776462e-18 6.424870e-170 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.457424e+03 1.044021e+06 8.255034e-01 1.744966e-01 5.827740e-18 3.143177e-167 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.465510e+03 1.005650e+06 8.079800e-01 1.920200e-01 7.788861e-18 9.891937e-167 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.464198e+03 9.559078e+05 7.909258e-01 2.090742e-01 9.932557e-18 2.317597e-166 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.451263e+03 7.918128e+05 7.962213e-01 2.037787e-01 7.692308e-18 2.384166e-167 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.426903e+03 5.919402e+05 8.141475e-01 1.858525e-01 4.304304e-18 3.019686e-169 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.389740e+03 3.936936e+05 8.379121e-01 1.620879e-01 1.862637e-18 5.879121e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.352142e+03 2.804752e+05 8.626426e-01 1.373574e-01 7.913498e-19 1.566065e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.335569e+03 2.672690e+05 8.940701e-01 1.059299e-01 3.304571e-19 2.147971e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.312625e+03 2.464455e+05 9.276150e-01 7.238502e-02 9.295556e-20 4.075296e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.270225e+03 1.403023e+05 9.373382e-01 6.266183e-02 3.500777e-20 1.817711e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 2.227011e+03 1.255373e+05 9.614748e-01 3.852522e-02 7.296611e-21 7.914781e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.194782e+03 1.294923e+05 9.801368e-01 1.986316e-02 1.039324e-21 1.498615e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.161126e+03 1.337622e+05 9.894106e-01 1.058937e-02 1.657931e-22 4.840090e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.130892e+03 1.322063e+05 9.940735e-01 5.926451e-03 2.975889e-23 2.102117e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.104258e+03 1.254198e+05 9.963740e-01 3.626044e-03 6.589942e-24 1.816175e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.074392e+03 1.151523e+05 9.980996e-01 1.900382e-03 9.342212e-25 1.796579e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.045821e+03 1.014644e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 2.009954e+03 8.350833e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.979192e+03 6.804888e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.934412e+03 5.270158e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.889802e+03 3.689380e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.852834e+03 2.520479e+04 9.999506e-01 4.941952e-05 4.927502e-30 5.650010e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.763568e+03 9.516196e+03 9.999890e-01 1.095011e-05 2.371015e-32 7.420733e-244 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.715208e+03 4.841658e+03 9.999953e-01 4.658613e-06 1.022084e-33 1.028108e-251 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.672188e+03 2.897787e+03 9.999977e-01 2.329995e-06 8.129981e-35 5.749987e-258 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.665529e+03 2.108448e+03 9.999980e-01 2.038457e-06 4.129799e-35 4.230761e-260 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.633939e+03 1.130483e+03 9.999987e-01 1.343674e-06 6.706435e-36 3.031022e-265 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.646023e+03 1.030769e+03 9.999972e-01 2.814278e-06 5.442842e-35 2.042851e-261 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.727126e+03 1.798532e+03 9.999885e-01 1.149593e-05 5.732218e-33 6.330636e-251 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.872835e+03 7.204809e+03 9.997065e-01 2.934622e-04 2.859376e-28 2.553014e-226 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.888745e+03 8.091631e+03 9.996087e-01 3.912754e-04 7.425665e-28 3.631912e-224 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.910859e+03 8.922039e+03 9.993760e-01 6.240006e-04 3.198003e-27 4.446004e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.953750e+03 9.836351e+03 9.983663e-01 1.633690e-03 5.899437e-26 3.607733e-215 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.994649e+03 1.013588e+04 9.958189e-01 4.181120e-03 9.562499e-25 1.101336e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 2.023869e+03 1.028124e+04 9.919767e-01 8.023341e-03 6.754194e-24 7.512764e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 2.049022e+03 1.052989e+04 9.862404e-01 1.375964e-02 3.340492e-23 1.105544e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 2.065159e+03 1.092950e+04 9.813624e-01 1.863764e-02 8.659080e-23 1.006103e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 2.043706e+03 1.144154e+04 9.887512e-01 1.124884e-02 2.013327e-23 1.884359e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 2.043923e+03 1.230158e+04 9.894415e-01 1.055847e-02 1.779667e-23 1.646856e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 2.183279e+03 1.689498e+04 8.787158e-01 1.212842e-01 3.876338e-20 1.307967e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 2.243888e+03 2.041024e+04 7.487685e-01 2.512315e-01 5.353038e-19 8.357964e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 2.302795e+03 2.460038e+04 5.631692e-01 4.368308e-01 5.567452e-18 2.334047e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 2.368613e+03 2.681534e+04 3.314121e-01 6.685879e-01 5.821326e-17 8.530259e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 2.481198e+03 2.718791e+04 1.031746e-01 8.968254e-01 1.329365e-15 5.753968e-163 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 2.842770e+03 2.906481e+04 6.337136e-03 9.936629e-01 4.101394e-13 1.505703e-147 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 3.182821e+03 2.395407e+04 1.738225e-05 9.999826e-01 2.939546e-08 1.107363e-117 5.107294e-274 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 3.050348e+03 1.710101e+04 1.451902e-05 9.999855e-01 3.019187e-08 3.211492e-118 2.336504e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 2.959645e+03 2.419598e+04 2.354562e-06 9.999963e-01 1.355951e-06 2.534617e-107 8.116313e-252 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 2.956465e+03 3.592009e+04 1.196871e-06 9.999917e-01 7.114951e-06 3.898603e-102 1.732929e-240 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 2.957988e+03 4.544868e+04 8.115785e-07 9.999806e-01 1.857935e-05 3.999922e-99 6.579583e-234 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 3.713127e+03 3.960217e+03 2.485515e-05 9.999751e-01 2.822045e-09 2.591282e-127 1.173048e-295 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 2.974738e+03 5.426633e+04 4.812722e-07 9.999406e-01 5.893959e-05 1.097496e-95 1.910456e-226 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 3.014483e+03 2.641610e+03 9.982232e-06 9.999900e-01 1.120130e-08 2.491141e-124 1.724364e-289 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.139068e+03 3.177346e+03 3.516597e-06 9.999964e-01 9.805234e-08 3.963330e-118 4.226789e-276 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.398112e+03 6.823660e+03 7.791377e-07 9.999957e-01 3.527592e-06 4.674826e-107 5.907950e-252 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.513834e+03 4.824132e+03 2.217678e-07 9.999714e-01 2.842660e-05 4.576482e-102 1.846721e-241 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.582856e+03 2.569503e+03 7.075910e-08 9.998569e-01 1.430564e-04 7.229734e-99 5.896592e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.634417e+03 1.542488e+03 2.931269e-08 9.995146e-01 4.853412e-04 1.662654e-96 3.488690e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.709121e+03 8.532085e+02 9.589544e-09 9.976219e-01 2.378052e-03 2.629391e-93 1.152292e-223 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.843260e+03 4.846177e+02 2.209282e-09 9.779516e-01 2.204836e-02 2.702703e-88 3.080548e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 4.093074e+03 2.767030e+02 2.233550e-10 6.626506e-01 3.373494e-01 4.253939e-81 6.014829e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 5.582411e+03 1.840363e+02 2.582008e-18 6.847314e-06 9.999932e-01 3.466453e-53 9.029895e-133 1.365183e-241 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 5.597552e+03 1.287959e+02 1.108158e-18 4.387736e-06 9.999956e-01 7.795884e-53 5.367323e-132 2.571417e-240 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 7.340870e+03 1.281706e+02 3.459119e-23 4.842767e-09 1.000000e+00 1.015723e-37 2.452830e-96 3.742138e-178 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 7.093052e+03 8.091986e+01 1.025253e-23 2.505050e-09 1.000000e+00 4.474747e-37 6.868687e-95 1.000000e-175 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 6.769861e+03 5.128919e+01 2.804878e-26 5.772358e-11 1.000000e+00 1.414634e-29 2.853659e-77 4.081301e-145 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 5.779129e+03 2.079918e+01 6.038215e-21 2.535031e-07 9.999997e-01 9.363055e-50 5.133757e-125 1.566879e-228 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 5.880621e+03 1.371050e+01 1.152642e-21 9.765165e-08 9.999999e-01 2.250489e-48 8.023483e-122 4.735812e-223 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 6.082706e+03 9.687785e+00 1.431548e-22 2.770833e-08 1.000000e+00 3.392857e-46 9.791666e-117 2.949405e-214 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 7.454370e+03 9.161908e+00 2.306306e-26 8.963964e-11 1.000000e+00 1.378378e-33 5.315315e-87 1.963964e-162 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 5.485230e+03 7.739876e+00 1.666667e-30 1.482993e-13 1.000000e+00 7.551020e-20 1.258503e-54 4.612245e-106 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 5.686300e+03 5.147430e+00 5.541922e-31 8.087935e-14 1.000000e+00 3.057260e-19 2.934560e-53 9.182004e-104 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 1.019964e+04 2.677638e+00 8.723077e-27 7.000000e-11 1.000000e+00 3.107692e-35 4.492308e-91 8.553846e-170 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 8.002371e+03 1.657701e+00 1.217593e-24 2.101852e-09 1.000000e+00 1.268519e-43 6.111111e-111 1.581019e-204 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 7.096091e+03 1.428379e+00 9.965157e-30 9.477352e-13 1.000000e+00 7.212544e-27 1.923345e-71 1.031359e-135 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 7.613774e+03 9.305845e-01 7.591623e-30 9.162304e-13 1.000000e+00 1.492147e-27 4.031414e-73 9.947644e-139 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 8.862131e+03 5.251409e-01 1.070866e-28 6.433071e-12 1.000000e+00 7.503937e-33 1.039370e-85 8.661417e-161 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 9.116415e+03 3.652207e-01 1.044864e-29 1.546635e-12 1.000000e+00 2.349469e-30 6.989374e-80 1.043684e-150 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 8.256415e+03 2.964650e-01 1.010582e-31 7.407407e-14 1.000000e+00 4.779541e-24 4.920635e-65 7.054674e-125 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 8.669704e+03 1.992663e-01 4.566929e-32 4.986877e-14 1.000000e+00 7.112861e-24 1.094488e-64 2.343832e-124 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 8.989461e+03 1.344404e-01 6.992187e-33 1.609375e-14 1.000000e+00 4.335937e-22 1.519531e-60 3.195312e-117 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 9.310285e+03 9.137336e-02 1.149425e-33 5.316092e-15 1.000000e+00 2.362069e-20 1.655172e-56 2.867816e-110 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 9.553482e+03 6.232703e-02 2.110169e-34 1.898305e-15 1.000000e+00 9.067797e-19 7.838983e-53 6.025424e-104 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 8.981756e+03 4.551981e-02 3.201483e-35 5.735476e-16 1.000000e+00 1.045735e-16 5.080346e-48 1.248455e-95 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 8.442408e+03 3.697088e-02 4.713262e-36 1.569892e-16 1.000000e+00 2.974910e-14 2.885305e-42 1.179211e-85 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 8.677326e+03 2.647559e-02 1.153061e-36 6.556122e-17 1.000000e+00 6.198980e-13 3.265306e-39 2.091837e-80 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 8.979311e+03 1.908196e-02 3.122302e-37 2.881295e-17 1.000000e+00 1.014388e-11 2.111511e-36 1.406475e-75 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 9.311338e+03 1.454773e-02 1.054187e-37 1.463054e-17 1.000000e+00 1.009852e-10 4.320197e-34 1.305419e-71 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 9.626103e+03 1.099683e-02 5.549669e-38 1.039735e-17 1.000000e+00 1.788079e-10 1.516556e-33 1.013245e-70 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.016903e+04 6.026691e-03 1.463687e-37 2.871508e-17 1.000000e+00 1.033520e-13 2.826816e-41 2.636872e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.028354e+04 5.524075e-03 1.626214e-37 3.203883e-17 1.000000e+00 4.150485e-14 3.203883e-42 5.667476e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.035957e+04 5.201761e-03 1.570142e-37 3.230373e-17 1.000000e+00 3.178893e-14 1.673102e-42 1.776062e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.039489e+04 5.050829e-03 1.511936e-37 3.169761e-17 1.000000e+00 3.129973e-14 1.591512e-42 1.591512e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.043090e+04 4.895984e-03 1.409029e-37 3.050616e-17 1.000000e+00 3.310534e-14 1.792066e-42 1.942544e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.082084e+04 3.507348e-03 3.552124e-38 1.314672e-17 1.000000e+00 5.868726e-13 1.397683e-39 1.803089e-81 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.088623e+04 3.338214e-03 2.804878e-38 1.130081e-17 1.000000e+00 1.018293e-12 5.040650e-39 1.648374e-80 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.541954e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.242332e+02 2.165124e+03 4.760223e+05 9.969485e-01 3.051529e-03 1.380123e-23 1.331576e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.161622e+03 7.093524e+05 9.978338e-01 2.166237e-03 7.394204e-24 8.699064e-195 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.143946e+03 5.301631e+05 9.979886e-01 2.011450e-03 4.498132e-24 1.690944e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.157395e+03 4.822415e+05 9.978809e-01 2.119052e-03 4.867399e-24 1.361331e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.149094e+03 4.087215e+05 9.977176e-01 2.282361e-03 5.119009e-24 6.488425e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.139628e+03 4.013950e+05 9.978287e-01 2.171275e-03 4.326585e-24 2.730059e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 2.156425e+03 4.292451e+05 9.976179e-01 2.382132e-03 6.075237e-24 1.838559e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.159688e+03 4.138520e+05 9.977295e-01 2.270474e-03 5.100572e-24 6.795433e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.157405e+03 4.369085e+05 9.975485e-01 2.451472e-03 6.768529e-24 3.345719e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.167166e+03 5.090512e+05 9.968776e-01 3.122441e-03 1.586814e-23 3.711097e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 2.185623e+03 5.480803e+05 9.959696e-01 4.030419e-03 3.602245e-23 2.233950e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.213958e+03 6.132755e+05 9.941151e-01 5.884871e-03 1.219061e-22 1.001371e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.232314e+03 6.637447e+05 9.920759e-01 7.924128e-03 3.182130e-22 1.160542e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.248887e+03 6.511780e+05 9.900990e-01 9.900990e-03 6.002155e-22 1.759606e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.270176e+03 6.676714e+05 9.843898e-01 1.561020e-02 2.347708e-21 9.184892e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.293503e+03 6.445913e+05 9.758254e-01 2.417463e-02 8.330217e-21 2.186257e-181 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.318119e+03 6.409970e+05 9.616952e-01 3.830481e-02 3.259984e-20 9.752785e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.349761e+03 6.450001e+05 9.388458e-01 6.115418e-02 1.354436e-19 6.180017e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.379053e+03 6.649854e+05 9.102924e-01 8.970758e-02 4.559722e-19 1.833801e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.418917e+03 7.606815e+05 8.640898e-01 1.359102e-01 1.907731e-18 2.917706e-170 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.428125e+03 7.349567e+05 8.469388e-01 1.530612e-01 2.745826e-18 1.270872e-169 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.423585e+03 6.660524e+05 8.401639e-01 1.598361e-01 2.903005e-18 9.357923e-170 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.413061e+03 5.590108e+05 8.421053e-01 1.578947e-01 2.365915e-18 1.333333e-170 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.389462e+03 4.321375e+05 8.528864e-01 1.471136e-01 1.482309e-18 3.445065e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.351949e+03 2.853279e+05 8.778392e-01 1.221608e-01 5.494168e-19 3.192142e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.317501e+03 2.118286e+05 8.970627e-01 1.029373e-01 2.434506e-19 1.376025e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.302112e+03 2.082068e+05 9.228876e-01 7.711239e-02 9.680066e-20 1.837572e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.279516e+03 2.033824e+05 9.464131e-01 5.358686e-02 3.111495e-20 9.399309e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.232213e+03 1.190237e+05 9.545849e-01 4.541510e-02 1.139717e-20 4.321666e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 2.194909e+03 1.085167e+05 9.751293e-01 2.487072e-02 1.723713e-21 5.121891e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.164436e+03 1.137784e+05 9.865731e-01 1.342689e-02 2.901686e-22 2.258039e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.133197e+03 1.180752e+05 9.924668e-01 7.533182e-03 5.338993e-23 1.458807e-195 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.095259e+03 1.157532e+05 9.962974e-01 3.702552e-03 6.613719e-24 1.147509e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
