#NTIMES:     67
#NSTAGES:     2
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           na0           na1
    1.390265E+04    1.2789E-07    1.0000E+00
    1.440043E+04    1.3104E-07    1.0000E+00
    1.489142E+04    1.3492E-07    1.0000E+00
    1.536120E+04    1.3601E-07    1.0000E+00
    1.580415E+04    1.3233E-07    1.0000E+00
    1.622041E+04    1.2473E-07    1.0000E+00
    1.662187E+04    1.1684E-07    1.0000E+00
    1.700511E+04    1.1012E-07    1.0000E+00
    1.737186E+04    1.0093E-07    1.0000E+00
    1.772360E+04    8.6616E-08    1.0000E+00
    1.807401E+04    6.9346E-08    1.0000E+00
    1.844002E+04    5.3764E-08    1.0000E+00
    1.884853E+04    4.1192E-08    1.0000E+00
    1.933810E+04    3.0876E-08    1.0000E+00
    1.999627E+04    2.1786E-08    1.0000E+00
    2.117891E+04    1.2840E-08    1.0000E+00
    2.242217E+04    1.4017E-08    1.0000E+00
    2.373840E+04    2.0187E-08    1.0000E+00
    2.513190E+04    2.9598E-08    1.0000E+00
    2.660721E+04    4.8188E-08    1.0000E+00
    2.816912E+04    7.2741E-08    1.0000E+00
    2.982271E+04    9.9153E-08    1.0000E+00
    3.156559E+04    1.2078E-07    1.0000E+00
    3.318293E+04    1.3552E-07    1.0000E+00
    3.458408E+04    1.4908E-07    1.0000E+00
    3.582661E+04    1.5731E-07    1.0000E+00
    3.696932E+04    1.6007E-07    1.0000E+00
    3.808197E+04    1.5949E-07    1.0000E+00
    3.918425E+04    1.5276E-07    1.0000E+00
    4.028686E+04    1.3557E-07    1.0000E+00
    4.139350E+04    1.1391E-07    1.0000E+00
    4.250643E+04    9.7649E-08    1.0000E+00
    4.363506E+04    9.0111E-08    1.0000E+00
    4.478134E+04    8.9162E-08    1.0000E+00
    4.594951E+04    8.6895E-08    1.0000E+00
    4.714220E+04    7.2066E-08    1.0000E+00
    4.835964E+04    5.0110E-08    1.0000E+00
    4.960296E+04    3.4330E-08    1.0000E+00
    5.087121E+04    2.5827E-08    1.0000E+00
    5.216359E+04    2.1469E-08    1.0000E+00
    5.348007E+04    1.8880E-08    1.0000E+00
    5.481718E+04    1.6520E-08    1.0000E+00
    5.617459E+04    1.4123E-08    1.0000E+00
    5.754885E+04    1.2088E-08    1.0000E+00
    5.893440E+04    1.0254E-08    1.0000E+00
    6.032784E+04    8.4355E-09    1.0000E+00
    6.171550E+04    6.9816E-09    1.0000E+00
    6.308896E+04    6.1815E-09    1.0000E+00
    6.443253E+04    5.9589E-09    1.0000E+00
    6.572488E+04    5.9477E-09    1.0000E+00
    6.694706E+04    5.5875E-09    1.0000E+00
    6.807953E+04    4.6950E-09    1.0000E+00
    6.909866E+04    3.7232E-09    1.0000E+00
    6.956238E+04    3.3224E-09    1.0000E+00
    6.979540E+04    3.1370E-09    1.0000E+00
    6.991221E+04    3.0451E-09    1.0000E+00
    6.997068E+04    2.9971E-09    1.0000E+00
    6.999848E+04    2.9724E-09    1.0000E+00
    6.999994E+04    2.9700E-09    1.0000E+00
#TIME:    14.060
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.484663E+02    6.6230E-08    1.0000E+00
    8.536165E+02    6.6230E-08    1.0000E+00
    8.692558E+02    6.6228E-08    1.0000E+00
    9.013990E+02    6.6217E-08    1.0000E+00
    9.556892E+02    6.6167E-08    1.0000E+00
    1.011739E+03    6.6069E-08    1.0000E+00
    1.071130E+03    6.5967E-08    1.0000E+00
    1.134008E+03    6.5868E-08    1.0000E+00
    1.200578E+03    6.5955E-08    1.0000E+00
    1.271054E+03    6.7084E-08    1.0000E+00
    1.345668E+03    6.9471E-08    1.0000E+00
    1.424662E+03    7.2266E-08    1.0000E+00
    1.508294E+03    7.4434E-08    1.0000E+00
    1.596834E+03    7.4917E-08    1.0000E+00
    1.690572E+03    7.4566E-08    1.0000E+00
    1.789813E+03    7.3989E-08    1.0000E+00
    1.894879E+03    7.2731E-08    1.0000E+00
    2.006113E+03    7.1300E-08    1.0000E+00
    2.123877E+03    7.0179E-08    1.0000E+00
    2.248554E+03    6.9449E-08    1.0000E+00
    2.380549E+03    6.9004E-08    1.0000E+00
    2.520293E+03    6.8856E-08    1.0000E+00
    2.668241E+03    6.8827E-08    1.0000E+00
    2.824873E+03    6.7499E-08    1.0000E+00
    2.990700E+03    6.2792E-08    1.0000E+00
    3.166261E+03    5.5624E-08    1.0000E+00
    3.352129E+03    5.0689E-08    1.0000E+00
    3.548907E+03    5.1053E-08    1.0000E+00
    3.757236E+03    5.2869E-08    1.0000E+00
    3.977795E+03    4.9556E-08    1.0000E+00
    4.211301E+03    4.2003E-08    1.0000E+00
    4.458515E+03    3.5920E-08    1.0000E+00
    4.720241E+03    3.3761E-08    1.0000E+00
    4.997330E+03    3.3598E-08    1.0000E+00
    5.290686E+03    3.2749E-08    1.0000E+00
    5.601262E+03    3.0615E-08    1.0000E+00
    5.930070E+03    2.9159E-08    1.0000E+00
    6.278179E+03    2.9097E-08    1.0000E+00
    6.646724E+03    2.9358E-08    1.0000E+00
    7.036903E+03    2.9816E-08    1.0000E+00
    7.449986E+03    3.0287E-08    1.0000E+00
    7.887318E+03    2.9998E-08    1.0000E+00
    8.350323E+03    3.0268E-08    1.0000E+00
    8.842519E+03    3.3305E-08    1.0000E+00
    9.326208E+03    3.7886E-08    1.0000E+00
    9.781410E+03    4.0719E-08    1.0000E+00
    1.023481E+04    4.5369E-08    1.0000E+00
    1.069021E+04    6.3216E-08    1.0000E+00
    1.110550E+04    9.3641E-08    1.0000E+00
    1.146075E+04    1.4211E-07    1.0000E+00
    1.174981E+04    1.8583E-07    1.0000E+00
    1.200075E+04    1.9679E-07    1.0000E+00
    1.224407E+04    1.5130E-07    1.0000E+00
    1.253024E+04    1.1063E-07    1.0000E+00
    1.291844E+04    9.8696E-08    1.0000E+00
    1.338536E+04    1.0026E-07    1.0000E+00
    1.387694E+04    1.0140E-07    1.0000E+00
    1.437788E+04    1.0248E-07    1.0000E+00
    1.487285E+04    1.0445E-07    1.0000E+00
    1.534743E+04    1.0455E-07    1.0000E+00
    1.579386E+04    1.0172E-07    1.0000E+00
    1.621308E+04    9.5182E-08    1.0000E+00
    1.661736E+04    8.8410E-08    1.0000E+00
    1.700226E+04    8.2898E-08    1.0000E+00
    1.737028E+04    7.5737E-08    1.0000E+00
    1.772254E+04    6.4646E-08    1.0000E+00
    1.807231E+04    5.1326E-08    1.0000E+00
    1.843597E+04    3.9352E-08    1.0000E+00
    1.884045E+04    2.9644E-08    1.0000E+00
    1.932074E+04    2.1549E-08    1.0000E+00
    1.996437E+04    1.4119E-08    1.0000E+00
    2.113260E+04    6.8646E-09    1.0000E+00
    2.237403E+04    6.6385E-09    1.0000E+00
    2.368744E+04    9.5671E-09    1.0000E+00
    2.507796E+04    1.5099E-08    1.0000E+00
    2.655009E+04    2.6803E-08    1.0000E+00
    2.810865E+04    4.2851E-08    1.0000E+00
    2.975869E+04    5.9778E-08    1.0000E+00
    3.149869E+04    7.5395E-08    1.0000E+00
    3.312959E+04    8.9764E-08    1.0000E+00
    3.454001E+04    1.0339E-07    1.0000E+00
    3.578813E+04    1.1166E-07    1.0000E+00
    3.693470E+04    1.1461E-07    1.0000E+00
    3.804957E+04    1.1452E-07    1.0000E+00
    3.915321E+04    1.0966E-07    1.0000E+00
    4.025768E+04    9.7072E-08    1.0000E+00
    4.136538E+04    8.1430E-08    1.0000E+00
    4.247930E+04    6.9934E-08    1.0000E+00
    4.360899E+04    6.4849E-08    1.0000E+00
    4.475607E+04    6.4331E-08    1.0000E+00
    4.592514E+04    6.1881E-08    1.0000E+00
    4.711864E+04    4.9707E-08    1.0000E+00
    4.833692E+04    3.3888E-08    1.0000E+00
    4.958123E+04    2.3287E-08    1.0000E+00
    5.085043E+04    1.7731E-08    1.0000E+00
    5.214393E+04    1.4885E-08    1.0000E+00
    5.346149E+04    1.3100E-08    1.0000E+00
    5.479973E+04    1.1377E-08    1.0000E+00
    5.615848E+04    9.6469E-09    1.0000E+00
    5.753399E+04    8.1953E-09    1.0000E+00
    5.892101E+04    6.9082E-09    1.0000E+00
    6.031607E+04    5.6947E-09    1.0000E+00
    6.170534E+04    4.7717E-09    1.0000E+00
    6.308056E+04    4.2905E-09    1.0000E+00
    6.442555E+04    4.1777E-09    1.0000E+00
    6.571955E+04    4.1572E-09    1.0000E+00
    6.694356E+04    3.8317E-09    1.0000E+00
    6.807739E+04    3.1439E-09    1.0000E+00
    6.909772E+04    2.4546E-09    1.0000E+00
    6.956192E+04    2.1813E-09    1.0000E+00
    6.979519E+04    2.0564E-09    1.0000E+00
    6.991212E+04    1.9949E-09    1.0000E+00
    6.997065E+04    1.9629E-09    1.0000E+00
    6.999847E+04    1.9464E-09    1.0000E+00
    6.999994E+04    1.9448E-09    1.0000E+00
#TIME:    15.470
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.484662E+02    5.2365E-08    1.0000E+00
    8.522010E+02    5.2365E-08    1.0000E+00
    8.635043E+02    5.2365E-08    1.0000E+00
    8.865626E+02    5.2364E-08    1.0000E+00
    9.335113E+02    5.2358E-08    1.0000E+00
    9.885006E+02    5.2331E-08    1.0000E+00
    1.046528E+03    5.2306E-08    1.0000E+00
    1.107962E+03    5.2295E-08    1.0000E+00
    1.173002E+03    5.2352E-08    1.0000E+00
    1.241860E+03    5.2906E-08    1.0000E+00
    1.314760E+03    5.4548E-08    1.0000E+00
    1.391940E+03    5.6841E-08    1.0000E+00
    1.473650E+03    5.9025E-08    1.0000E+00
    1.560157E+03    6.0201E-08    1.0000E+00
    1.651742E+03    6.0267E-08    1.0000E+00
    1.748703E+03    6.0152E-08    1.0000E+00
    1.851356E+03    5.9598E-08    1.0000E+00
    1.960035E+03    5.8641E-08    1.0000E+00
    2.075094E+03    5.7769E-08    1.0000E+00
    2.196907E+03    5.7148E-08    1.0000E+00
    2.325871E+03    5.6687E-08    1.0000E+00
    2.462405E+03    5.6279E-08    1.0000E+00
    2.606955E+03    5.5766E-08    1.0000E+00
    2.759989E+03    5.4333E-08    1.0000E+00
    2.922008E+03    5.0796E-08    1.0000E+00
    3.093536E+03    4.5818E-08    1.0000E+00
    3.275135E+03    4.2003E-08    1.0000E+00
    3.467393E+03    4.1308E-08    1.0000E+00
    3.670937E+03    4.2909E-08    1.0000E+00
    3.886430E+03    4.2701E-08    1.0000E+00
    4.114573E+03    3.7756E-08    1.0000E+00
    4.356109E+03    3.1567E-08    1.0000E+00
    4.611823E+03    2.7763E-08    1.0000E+00
    4.882548E+03    2.5960E-08    1.0000E+00
    5.169166E+03    2.4612E-08    1.0000E+00
    5.472608E+03    2.3749E-08    1.0000E+00
    5.793864E+03    2.3799E-08    1.0000E+00
    6.133978E+03    2.4091E-08    1.0000E+00
    6.494057E+03    2.4299E-08    1.0000E+00
    6.875274E+03    2.4567E-08    1.0000E+00
    7.278870E+03    2.4722E-08    1.0000E+00
    7.706157E+03    2.4571E-08    1.0000E+00
    8.158527E+03    2.5167E-08    1.0000E+00
    8.637453E+03    2.7826E-08    1.0000E+00
    9.142926E+03    3.2565E-08    1.0000E+00
    9.621882E+03    3.6568E-08    1.0000E+00
    1.009139E+04    4.1567E-08    1.0000E+00
    1.057107E+04    5.6132E-08    1.0000E+00
    1.102095E+04    8.4068E-08    1.0000E+00
    1.140190E+04    1.2623E-07    1.0000E+00
    1.170621E+04    1.7049E-07    1.0000E+00
    1.196446E+04    1.8311E-07    1.0000E+00
    1.220902E+04    1.4534E-07    1.0000E+00
    1.248580E+04    1.0433E-07    1.0000E+00
    1.286004E+04    8.8722E-08    1.0000E+00
    1.332718E+04    8.7345E-08    1.0000E+00
    1.382918E+04    8.6350E-08    1.0000E+00
    1.434366E+04    8.5956E-08    1.0000E+00
    1.485143E+04    8.7952E-08    1.0000E+00
    1.533469E+04    8.9794E-08    1.0000E+00
    1.578638E+04    8.7859E-08    1.0000E+00
    1.620935E+04    8.2455E-08    1.0000E+00
    1.661688E+04    7.6529E-08    1.0000E+00
    1.700421E+04    7.1519E-08    1.0000E+00
    1.737417E+04    6.5003E-08    1.0000E+00
    1.772832E+04    5.5154E-08    1.0000E+00
    1.808036E+04    4.3537E-08    1.0000E+00
    1.844682E+04    3.3199E-08    1.0000E+00
    1.885311E+04    2.4821E-08    1.0000E+00
    1.933417E+04    1.7758E-08    1.0000E+00
    1.996140E+04    1.1319E-08    1.0000E+00
    2.103299E+04    5.2898E-09    1.0000E+00
    2.227539E+04    4.4552E-09    1.0000E+00
    2.358301E+04    6.0893E-09    1.0000E+00
    2.496739E+04    9.6100E-09    1.0000E+00
    2.643303E+04    1.7367E-08    1.0000E+00
    2.798472E+04    2.8472E-08    1.0000E+00
    2.962749E+04    3.9324E-08    1.0000E+00
    3.136122E+04    4.9809E-08    1.0000E+00
    3.301326E+04    6.1313E-08    1.0000E+00
    3.444214E+04    7.3279E-08    1.0000E+00
    3.570225E+04    8.0982E-08    1.0000E+00
    3.685664E+04    8.3864E-08    1.0000E+00
    3.797610E+04    8.4009E-08    1.0000E+00
    3.908268E+04    8.0665E-08    1.0000E+00
    4.019046E+04    7.1621E-08    1.0000E+00
    4.130062E+04    6.0120E-08    1.0000E+00
    4.241675E+04    5.1603E-08    1.0000E+00
    4.354852E+04    4.7843E-08    1.0000E+00
    4.469744E+04    4.7405E-08    1.0000E+00
    4.586844E+04    4.5159E-08    1.0000E+00
    4.706377E+04    3.5565E-08    1.0000E+00
    4.828401E+04    2.3947E-08    1.0000E+00
    4.953046E+04    1.6458E-08    1.0000E+00
    5.080186E+04    1.2597E-08    1.0000E+00
    5.209780E+04    1.0614E-08    1.0000E+00
    5.341786E+04    9.3176E-09    1.0000E+00
    5.475876E+04    8.0323E-09    1.0000E+00
    5.612046E+04    6.7628E-09    1.0000E+00
    5.749897E+04    5.7025E-09    1.0000E+00
    5.888930E+04    4.7753E-09    1.0000E+00
    6.028794E+04    3.9438E-09    1.0000E+00
    6.168087E+04    3.3435E-09    1.0000E+00
    6.305999E+04    3.0478E-09    1.0000E+00
    6.440877E+04    2.9888E-09    1.0000E+00
    6.570669E+04    2.9544E-09    1.0000E+00
    6.693461E+04    2.6632E-09    1.0000E+00
    6.807188E+04    2.1315E-09    1.0000E+00
    6.909523E+04    1.6386E-09    1.0000E+00
    6.956071E+04    1.4499E-09    1.0000E+00
    6.979462E+04    1.3646E-09    1.0000E+00
    6.991187E+04    1.3228E-09    1.0000E+00
    6.997057E+04    1.3009E-09    1.0000E+00
    6.999847E+04    1.2897E-09    1.0000E+00
    6.999994E+04    1.2886E-09    1.0000E+00
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.484662E+02    3.9922E-08    1.0000E+00
    8.523194E+02    3.9922E-08    1.0000E+00
    8.639844E+02    3.9922E-08    1.0000E+00
    8.877956E+02    3.9923E-08    1.0000E+00
    9.323423E+02    3.9920E-08    1.0000E+00
    9.819013E+02    3.9905E-08    1.0000E+00
    1.033984E+03    3.9890E-08    1.0000E+00
    1.088829E+03    3.9886E-08    1.0000E+00
    1.146583E+03    3.9903E-08    1.0000E+00
    1.207401E+03    4.0062E-08    1.0000E+00
    1.271445E+03    4.0800E-08    1.0000E+00
    1.338886E+03    4.2147E-08    1.0000E+00
    1.409904E+03    4.3778E-08    1.0000E+00
    1.484689E+03    4.5230E-08    1.0000E+00
    1.563440E+03    4.5985E-08    1.0000E+00
    1.646369E+03    4.6063E-08    1.0000E+00
    1.733697E+03    4.6032E-08    1.0000E+00
    1.825657E+03    4.5781E-08    1.0000E+00
    1.922495E+03    4.5213E-08    1.0000E+00
    2.024469E+03    4.4597E-08    1.0000E+00
    2.131852E+03    4.4084E-08    1.0000E+00
    2.244931E+03    4.3674E-08    1.0000E+00
    2.364008E+03    4.3321E-08    1.0000E+00
    2.489401E+03    4.3042E-08    1.0000E+00
    2.621445E+03    4.2900E-08    1.0000E+00
    2.760494E+03    4.2660E-08    1.0000E+00
    2.906917E+03    4.1453E-08    1.0000E+00
    3.061108E+03    3.8661E-08    1.0000E+00
    3.223477E+03    3.5659E-08    1.0000E+00
    3.394459E+03    3.4471E-08    1.0000E+00
    3.574510E+03    3.5462E-08    1.0000E+00
    3.764111E+03    3.6577E-08    1.0000E+00
    3.963769E+03    3.4689E-08    1.0000E+00
    4.174018E+03    2.9283E-08    1.0000E+00
    4.395419E+03    2.3651E-08    1.0000E+00
    4.628563E+03    2.0284E-08    1.0000E+00
    4.874074E+03    1.9062E-08    1.0000E+00
    5.132608E+03    1.9097E-08    1.0000E+00
    5.404855E+03    1.9573E-08    1.0000E+00
    5.691543E+03    2.0015E-08    1.0000E+00
    5.993437E+03    2.0294E-08    1.0000E+00
    6.311345E+03    2.0460E-08    1.0000E+00
    6.646115E+03    2.0525E-08    1.0000E+00
    6.998642E+03    2.0438E-08    1.0000E+00
    7.369868E+03    2.0393E-08    1.0000E+00
    7.760785E+03    2.0872E-08    1.0000E+00
    8.172438E+03    2.2292E-08    1.0000E+00
    8.608405E+03    2.5165E-08    1.0000E+00
    9.009022E+03    2.9071E-08    1.0000E+00
    9.386480E+03    3.2928E-08    1.0000E+00
    9.748881E+03    3.7344E-08    1.0000E+00
    1.011718E+04    4.4692E-08    1.0000E+00
    1.049680E+04    5.7236E-08    1.0000E+00
    1.085828E+04    7.8059E-08    1.0000E+00
    1.118512E+04    1.0045E-07    1.0000E+00
    1.146130E+04    1.3380E-07    1.0000E+00
    1.169833E+04    1.7031E-07    1.0000E+00
    1.190098E+04    1.8448E-07    1.0000E+00
    1.209124E+04    1.7336E-07    1.0000E+00
    1.228442E+04    1.3617E-07    1.0000E+00
    1.250795E+04    1.0489E-07    1.0000E+00
    1.279183E+04    9.1935E-08    1.0000E+00
    1.313961E+04    8.7799E-08    1.0000E+00
    1.351700E+04    8.6489E-08    1.0000E+00
    1.390881E+04    8.4439E-08    1.0000E+00
    1.430720E+04    8.2726E-08    1.0000E+00
    1.470348E+04    8.3799E-08    1.0000E+00
    1.508611E+04    8.5552E-08    1.0000E+00
    1.544954E+04    8.5817E-08    1.0000E+00
    1.579466E+04    8.4236E-08    1.0000E+00
    1.612148E+04    8.0225E-08    1.0000E+00
    1.643628E+04    7.5610E-08    1.0000E+00
    1.674043E+04    7.1343E-08    1.0000E+00
    1.703348E+04    6.7347E-08    1.0000E+00
    1.731530E+04    6.2735E-08    1.0000E+00
    1.758714E+04    5.6188E-08    1.0000E+00
    1.785335E+04    4.8444E-08    1.0000E+00
    1.812046E+04    3.9963E-08    1.0000E+00
    1.839773E+04    3.2463E-08    1.0000E+00
    1.869436E+04    2.6067E-08    1.0000E+00
    1.902231E+04    2.0327E-08    1.0000E+00
    1.940099E+04    1.5108E-08    1.0000E+00
    1.985984E+04    1.0412E-08    1.0000E+00
    2.051367E+04    6.1584E-09    1.0000E+00
    2.147353E+04    3.4894E-09    1.0000E+00
    2.262026E+04    3.4464E-09    1.0000E+00
    2.382010E+04    4.6435E-09    1.0000E+00
    2.508358E+04    7.4333E-09    1.0000E+00
    2.641408E+04    1.2417E-08    1.0000E+00
    2.781515E+04    1.9581E-08    1.0000E+00
    2.929251E+04    2.5744E-08    1.0000E+00
    3.076934E+04    3.2085E-08    1.0000E+00
    3.212146E+04    3.8966E-08    1.0000E+00
    3.332966E+04    4.7533E-08    1.0000E+00
    3.439633E+04    5.6262E-08    1.0000E+00
    3.537082E+04    6.1573E-08    1.0000E+00
    3.627457E+04    6.3831E-08    1.0000E+00
    3.713977E+04    6.3847E-08    1.0000E+00
    3.798631E+04    6.2834E-08    1.0000E+00
    3.882736E+04    6.0599E-08    1.0000E+00
    3.966776E+04    5.6841E-08    1.0000E+00
    4.050769E+04    5.1203E-08    1.0000E+00
    4.135045E+04    4.4801E-08    1.0000E+00
    4.219728E+04    3.8905E-08    1.0000E+00
    4.305109E+04    3.4844E-08    1.0000E+00
    4.391509E+04    3.2601E-08    1.0000E+00
    4.478992E+04    3.1622E-08    1.0000E+00
    4.567735E+04    3.0554E-08    1.0000E+00
    4.657716E+04    2.7751E-08    1.0000E+00
    4.705842E+04    2.5277E-08    1.0000E+00
    4.730090E+04    2.3707E-08    1.0000E+00
    4.742262E+04    2.2903E-08    1.0000E+00
    4.748359E+04    2.2499E-08    1.0000E+00
    4.751258E+04    2.2307E-08    1.0000E+00
    4.751411E+04    2.2297E-08    1.0000E+00
#TIME:    18.720
#NVEL: 105
#vel_mid[km/s]           na0           na1
    8.484662E+02    3.1473E-08    1.0000E+00
    8.532909E+02    3.1473E-08    1.0000E+00
    8.679301E+02    3.1475E-08    1.0000E+00
    8.979664E+02    3.1475E-08    1.0000E+00
    9.489627E+02    3.1466E-08    1.0000E+00
    1.001620E+03    3.1446E-08    1.0000E+00
    1.057255E+03    3.1430E-08    1.0000E+00
    1.115980E+03    3.1422E-08    1.0000E+00
    1.177967E+03    3.1462E-08    1.0000E+00
    1.243397E+03    3.1821E-08    1.0000E+00
    1.312461E+03    3.2782E-08    1.0000E+00
    1.385361E+03    3.4129E-08    1.0000E+00
    1.462311E+03    3.5473E-08    1.0000E+00
    1.543535E+03    3.6333E-08    1.0000E+00
    1.629270E+03    3.6475E-08    1.0000E+00
    1.719768E+03    3.6471E-08    1.0000E+00
    1.815292E+03    3.6323E-08    1.0000E+00
    1.916122E+03    3.5910E-08    1.0000E+00
    2.022553E+03    3.5493E-08    1.0000E+00
    2.134895E+03    3.5244E-08    1.0000E+00
    2.253478E+03    3.5209E-08    1.0000E+00
    2.378647E+03    3.5367E-08    1.0000E+00
    2.510768E+03    3.5725E-08    1.0000E+00
    2.650229E+03    3.6175E-08    1.0000E+00
    2.797435E+03    3.6172E-08    1.0000E+00
    2.952818E+03    3.4800E-08    1.0000E+00
    3.116832E+03    3.2163E-08    1.0000E+00
    3.289956E+03    3.0050E-08    1.0000E+00
    3.472696E+03    2.9862E-08    1.0000E+00
    3.665586E+03    3.0491E-08    1.0000E+00
    3.869191E+03    2.8242E-08    1.0000E+00
    4.084104E+03    2.2979E-08    1.0000E+00
    4.310955E+03    1.8473E-08    1.0000E+00
    4.550407E+03    1.6191E-08    1.0000E+00
    4.803158E+03    1.5805E-08    1.0000E+00
    5.069949E+03    1.6306E-08    1.0000E+00
    5.351559E+03    1.6902E-08    1.0000E+00
    5.648810E+03    1.7350E-08    1.0000E+00
    5.962572E+03    1.7611E-08    1.0000E+00
    6.293762E+03    1.7623E-08    1.0000E+00
    6.643348E+03    1.7443E-08    1.0000E+00
    7.012352E+03    1.7479E-08    1.0000E+00
    7.401852E+03    1.8151E-08    1.0000E+00
    7.812987E+03    1.9647E-08    1.0000E+00
    8.246072E+03    2.2129E-08    1.0000E+00
    8.671388E+03    2.5695E-08    1.0000E+00
    9.054767E+03    2.9840E-08    1.0000E+00
    9.404200E+03    3.4725E-08    1.0000E+00
    9.743714E+03    4.1935E-08    1.0000E+00
    1.008729E+04    5.1862E-08    1.0000E+00
    1.043887E+04    6.4742E-08    1.0000E+00
    1.078644E+04    8.6764E-08    1.0000E+00
    1.111073E+04    1.1171E-07    1.0000E+00
    1.139840E+04    1.5380E-07    1.0000E+00
    1.165044E+04    2.1430E-07    1.0000E+00
    1.186696E+04    2.5011E-07    1.0000E+00
    1.206338E+04    2.5327E-07    1.0000E+00
    1.225725E+04    2.1586E-07    1.0000E+00
    1.247616E+04    1.7647E-07    1.0000E+00
    1.275376E+04    1.5985E-07    1.0000E+00
    1.309614E+04    1.5696E-07    1.0000E+00
    1.347279E+04    1.5568E-07    1.0000E+00
    1.386570E+04    1.5234E-07    1.0000E+00
    1.426843E+04    1.4641E-07    1.0000E+00
    1.467051E+04    1.4675E-07    1.0000E+00
    1.505996E+04    1.6054E-07    1.0000E+00
    1.542777E+04    1.6453E-07    1.0000E+00
    1.577076E+04    1.7902E-07    1.0000E+00
    1.609690E+04    1.9553E-07    1.0000E+00
    1.640904E+04    2.0550E-07    1.0000E+00
    1.670962E+04    2.0437E-07    1.0000E+00
    1.699954E+04    2.1795E-07    1.0000E+00
    1.727768E+04    2.2841E-07    1.0000E+00
    1.754521E+04    2.4189E-07    1.0000E+00
    1.780638E+04    2.6310E-07    1.0000E+00
    1.806654E+04    2.7264E-07    1.0000E+00
    1.833321E+04    2.6494E-07    1.0000E+00
    1.861548E+04    2.7992E-07    1.0000E+00
    1.892214E+04    2.6535E-07    1.0000E+00
    1.926347E+04    2.3440E-07    1.0000E+00
    1.966598E+04    2.0534E-07    1.0000E+00
    2.017043E+04    1.7128E-07    1.0000E+00
    2.091089E+04    1.2664E-07    1.0000E+00
    2.205428E+04    7.5993E-08    1.0000E+00
    2.327928E+04    3.8320E-08    1.0000E+00
    2.457232E+04    3.0679E-08    1.0000E+00
    2.593719E+04    3.0057E-08    1.0000E+00
    2.737786E+04    3.2366E-08    1.0000E+00
    2.889729E+04    3.0581E-08    1.0000E+00
    3.036026E+04    2.9671E-08    1.0000E+00
    3.169579E+04    3.2145E-08    1.0000E+00
    3.290102E+04    3.7915E-08    1.0000E+00
    3.398512E+04    4.5294E-08    1.0000E+00
    3.496762E+04    5.0672E-08    1.0000E+00
    3.586291E+04    5.2411E-08    1.0000E+00
    3.671605E+04    5.1435E-08    1.0000E+00
    3.754095E+04    4.9134E-08    1.0000E+00
    3.835855E+04    4.6374E-08    1.0000E+00
    3.917294E+04    4.3207E-08    1.0000E+00
    3.959765E+04    4.1383E-08    1.0000E+00
    3.981173E+04    4.0262E-08    1.0000E+00
    3.991921E+04    3.9648E-08    1.0000E+00
    3.997305E+04    3.9341E-08    1.0000E+00
    3.999865E+04    3.9180E-08    1.0000E+00
    4.000000E+04    3.9167E-08    1.0000E+00
#TIME:    20.590
#NVEL: 105
#vel_mid[km/s]           na0           na1
    8.484662E+02    2.6706E-08    1.0000E+00
    8.538023E+02    2.6708E-08    1.0000E+00
    8.700130E+02    2.6711E-08    1.0000E+00
    9.033634E+02    2.6714E-08    1.0000E+00
    9.571333E+02    2.6709E-08    1.0000E+00
    1.009678E+03    2.6696E-08    1.0000E+00
    1.065324E+03    2.6689E-08    1.0000E+00
    1.124036E+03    2.6689E-08    1.0000E+00
    1.185985E+03    2.6751E-08    1.0000E+00
    1.251348E+03    2.7141E-08    1.0000E+00
    1.320313E+03    2.8049E-08    1.0000E+00
    1.393079E+03    2.9268E-08    1.0000E+00
    1.469855E+03    3.0461E-08    1.0000E+00
    1.550863E+03    3.1201E-08    1.0000E+00
    1.636335E+03    3.1369E-08    1.0000E+00
    1.726518E+03    3.1439E-08    1.0000E+00
    1.821671E+03    3.1375E-08    1.0000E+00
    1.922068E+03    3.1092E-08    1.0000E+00
    2.027998E+03    3.0815E-08    1.0000E+00
    2.139767E+03    3.0693E-08    1.0000E+00
    2.257695E+03    3.0745E-08    1.0000E+00
    2.382123E+03    3.0945E-08    1.0000E+00
    2.513408E+03    3.1291E-08    1.0000E+00
    2.651928E+03    3.1699E-08    1.0000E+00
    2.798083E+03    3.1717E-08    1.0000E+00
    2.952293E+03    3.0521E-08    1.0000E+00
    3.115002E+03    2.8047E-08    1.0000E+00
    3.286678E+03    2.5479E-08    1.0000E+00
    3.467815E+03    2.3421E-08    1.0000E+00
    3.658936E+03    2.1829E-08    1.0000E+00
