#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
4.104562e+03 3.462625e-20 6.955927e-11 6.779536e-04 9.912388e-01 8.083293e-03 1.564892e-10 1.317178e-24 1.439118e-45 8.390060e-74 
4.363973e+03 1.088286e-19 2.111483e-10 1.497565e-03 9.965685e-01 1.933964e-03 4.799407e-12 2.547882e-27 8.136259e-50 6.356144e-80 
4.639779e+03 4.946765e-19 8.068818e-10 3.672330e-03 9.959126e-01 4.150764e-04 1.218730e-13 3.839443e-30 3.460965e-54 3.578101e-86 
4.933016e+03 2.844393e-18 3.742990e-09 1.012866e-02 9.897974e-01 7.396388e-05 2.008028e-15 2.741926e-33 4.710255e-59 4.027858e-93 
5.244785e+03 1.984441e-17 2.067545e-08 3.130598e-02 9.686840e-01 1.003933e-05 1.754652e-17 6.438000e-37 1.146157e-64 3.880759e-101 
5.576259e+03 1.752643e-16 1.433551e-07 1.113868e-01 8.886122e-01 8.574121e-07 5.582929e-20 2.615964e-41 1.883825e-71 7.948346e-111 
5.928682e+03 1.817271e-15 1.117091e-06 3.906197e-01 6.093792e-01 3.264844e-08 3.840001e-23 8.789723e-47 7.468923e-80 8.858417e-123 
6.303378e+03 1.287488e-14 5.762147e-06 8.057875e-01 1.942067e-01 3.625192e-10 4.064031e-27 1.935253e-53 6.618020e-90 5.963168e-137 
6.701756e+03 6.855851e-14 2.003878e-05 9.704702e-01 2.950974e-02 1.375936e-12 9.625273e-32 5.647019e-61 4.056171e-101 1.288489e-152 
7.125310e+03 3.763884e-13 6.581664e-05 9.966943e-01 3.239913e-03 2.870342e-15 8.937069e-37 4.133456e-69 3.634945e-113 2.131198e-169 
7.575635e+03 2.329113e-12 2.329113e-04 9.994729e-01 2.941865e-04 3.536401e-18 3.092312e-42 6.166498e-78 3.074186e-126 1.329458e-187 
8.054419e+03 1.704218e-11 9.383096e-04 9.990420e-01 1.970347e-05 1.789181e-21 1.927865e-48 5.570053e-88 3.908936e-141 2.279164e-208 
8.563463e+03 1.652305e-10 4.613152e-03 9.953860e-01 8.591467e-07 2.590870e-25 1.127493e-55 1.052206e-99 1.546671e-158 1.210786e-232 
9.105475e+03 1.910600e-09 2.566312e-02 9.743368e-01 2.646374e-08 1.389312e-29 9.783498e-64 8.740921e-113 5.753743e-178 9.141821e-260 
9.611971e+03 2.054449e-08 1.317667e-01 8.682333e-01 7.337187e-10 6.450634e-34 7.062092e-72 5.686616e-126 1.553060e-197 4.616262e-287 
1.001075e+04 1.337679e-07 4.285726e-01 5.714273e-01 2.064921e-11 5.670972e-38 2.268414e-79 5.194832e-138 2.502197e-215 0.000000e+00 
1.035413e+04 5.096270e-07 7.911602e-01 2.088393e-01 3.186022e-13 2.701387e-42 3.955836e-87 2.573071e-150 2.216681e-233 0.000000e+00 
1.071873e+04 1.395329e-06 9.562233e-01 4.377528e-02 2.216135e-15 3.898754e-47 1.216134e-95 1.116274e-163 7.154545e-253 0.000000e+00 
1.109526e+04 3.079022e-06 9.918451e-01 8.151833e-03 1.410794e-17 5.098043e-52 3.280909e-104 3.987577e-177 1.713650e-272 0.000000e+00 
1.142152e+04 6.811540e-06 9.984038e-01 1.589359e-03 1.172580e-19 1.421404e-56 3.825660e-112 1.614242e-189 1.626683e-290 0.000000e+00 
1.165575e+04 1.353565e-05 9.996063e-01 3.801781e-04 1.792737e-21 1.510880e-60 4.588357e-119 2.474435e-200 3.031593e-306 0.000000e+00 
1.180634e+04 2.139511e-05 9.998367e-01 1.419349e-04 9.753651e-23 2.489104e-63 6.292678e-124 6.047963e-208 0.000000e+00 0.000000e+00 
1.190922e+04 2.540559e-05 9.998832e-01 9.142901e-05 2.509434e-23 1.147726e-64 2.692292e-126 1.097148e-211 0.000000e+00 0.000000e+00 
1.198841e+04 2.544344e-05 9.998990e-01 7.557922e-05 1.234617e-23 1.938771e-65 9.952046e-128 5.163798e-214 0.000000e+00 0.000000e+00 
1.205647e+04 2.342467e-05 9.999019e-01 7.471177e-05 1.050459e-23 1.095398e-65 3.033410e-128 6.628563e-215 0.000000e+00 0.000000e+00 
1.212064e+04 2.333123e-05 9.999100e-01 6.666067e-05 6.730164e-24 3.506095e-66 3.627879e-129 2.070326e-216 0.000000e+00 0.000000e+00 
1.218540e+04 2.294769e-05 9.999152e-01 6.186526e-05 4.906059e-24 1.539438e-66 7.625253e-130 1.589793e-217 0.000000e+00 0.000000e+00 
1.225395e+04 2.387411e-05 9.999223e-01 5.387178e-05 3.085031e-24 5.100379e-67 1.030928e-130 6.518873e-219 0.000000e+00 0.000000e+00 
1.233084e+04 3.062295e-05 9.999329e-01 3.645589e-05 1.097149e-24 6.235693e-68 3.069239e-132 3.097014e-221 0.000000e+00 0.000000e+00 
1.244353e+04 4.026962e-05 9.999383e-01 2.142725e-05 2.414817e-25 2.401212e-69 1.108775e-134 4.999692e-225 0.000000e+00 0.000000e+00 
1.267901e+04 2.465806e-05 9.999458e-01 2.956243e-05 3.378563e-25 2.057109e-69 3.800884e-135 4.155088e-226 0.000000e+00 0.000000e+00 
1.305675e+04 2.014607e-05 9.999511e-01 2.878010e-05 2.184767e-25 4.474571e-70 1.630172e-136 1.829742e-228 0.000000e+00 0.000000e+00 
1.350389e+04 2.117910e-05 9.999604e-01 1.846534e-05 4.395106e-26 8.672223e-72 1.141548e-139 1.445370e-233 0.000000e+00 0.000000e+00 
1.398480e+04 2.379510e-05 9.999658e-01 1.040781e-05 6.163055e-27 7.673207e-74 2.081561e-143 1.416278e-239 0.000000e+00 0.000000e+00 
1.448732e+04 2.418402e-05 9.999684e-01 7.445417e-06 1.815160e-27 3.641189e-75 7.336724e-146 1.483649e-243 0.000000e+00 0.000000e+00 
1.499069e+04 3.165494e-05 9.999648e-01 3.592230e-06 1.885284e-28 2.108206e-77 7.770427e-150 7.579351e-250 0.000000e+00 0.000000e+00 
1.547181e+04 3.634188e-05 9.999613e-01 2.313343e-06 4.611762e-29 8.059390e-79 2.231257e-152 6.820632e-254 0.000000e+00 0.000000e+00 
1.592644e+04 3.936202e-05 9.999589e-01 1.690840e-06 1.581753e-29 6.299741e-80 2.199910e-154 4.145284e-257 0.000000e+00 0.000000e+00 
1.636833e+04 4.641524e-05 9.999525e-01 1.069523e-06 3.758908e-30 2.325954e-81 6.188699e-157 3.748524e-261 0.000000e+00 0.000000e+00 
1.680466e+04 6.058262e-05 9.999389e-01 5.526264e-07 5.059408e-31 2.562275e-83 2.149706e-160 1.313709e-266 0.000000e+00 0.000000e+00 
1.723140e+04 7.160118e-05 9.999280e-01 3.551781e-07 1.289500e-31 1.153763e-84 8.743715e-163 2.183101e-270 0.000000e+00 0.000000e+00 
1.765772e+04 7.870915e-05 9.999210e-01 2.543880e-07 4.306965e-32 8.727271e-86 8.311686e-165 1.284533e-273 0.000000e+00 0.000000e+00 
1.812132e+04 8.851221e-05 9.999113e-01 1.701094e-07 1.160340e-32 4.079859e-87 3.360698e-167 1.963865e-277 0.000000e+00 0.000000e+00 
1.871331e+04 9.846745e-05 9.999014e-01 9.948258e-08 1.877987e-33 5.041804e-89 1.123409e-170 5.058723e-283 0.000000e+00 0.000000e+00 
1.961604e+04 7.643860e-05 9.999235e-01 6.799480e-08 2.808674e-34 2.479810e-91 3.786377e-175 1.808750e-290 0.000000e+00 0.000000e+00 
2.081222e+04 6.786357e-05 9.999321e-01 3.223262e-08 1.369629e-35 9.371145e-95 1.338735e-181 4.757658e-301 0.000000e+00 0.000000e+00 
2.212756e+04 5.422386e-05 9.999457e-01 2.700884e-08 4.742011e-36 4.061635e-96 2.700884e-184 1.391677e-305 0.000000e+00 0.000000e+00 
2.352604e+04 5.125788e-05 9.999487e-01 1.176410e-08 1.844443e-37 9.915458e-100 4.705641e-191 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 4.499797e-05 9.999550e-01 8.332958e-09 4.021558e-38 1.637607e-101 1.862235e-194 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.996975e-05 9.999600e-01 4.741931e-09 3.882366e-39 3.495562e-104 1.647499e-199 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.160556e-05 9.999684e-01 3.376942e-09 7.016172e-40 2.845812e-106 1.468806e-203 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 2.445146e-05 9.999755e-01 3.013625e-09 2.883491e-40 1.773929e-107 5.554659e-206 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.915704e-05 9.999708e-01 7.757669e-10 2.389404e-42 1.421011e-112 2.410456e-215 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 3.930568e-05 9.999607e-01 1.352356e-10 5.587130e-45 6.038919e-119 5.406414e-227 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 2.992950e-05 9.999701e-01 2.041702e-10 1.628722e-44 5.104256e-118 1.872334e-225 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 2.107762e-05 9.999789e-01 3.977611e-10 1.066892e-43 2.880980e-116 1.944197e-222 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.485008e-05 9.999851e-01 7.604677e-10 6.706487e-43 1.437104e-114 1.610755e-219 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 1.066026e-05 9.999893e-01 1.415079e-09 3.745243e-42 5.518809e-113 8.348968e-217 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 7.532411e-06 9.999925e-01 2.640673e-09 2.178916e-41 2.366505e-111 5.295775e-214 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 5.186786e-06 9.999948e-01 5.362610e-09 1.643948e-40 1.797793e-109 9.296655e-211 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.355470e-06 9.999966e-01 1.255810e-08 1.873748e-39 3.388693e-107 8.039840e-207 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 1.934996e-06 9.999980e-01 3.549993e-08 3.589993e-38 1.929996e-104 4.519991e-202 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 9.548862e-07 9.999989e-01 1.263157e-07 1.225563e-36 3.406011e-101 1.631577e-196 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 3.927351e-07 9.999990e-01 5.709416e-07 7.559584e-35 1.804766e-97 3.416569e-190 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 1.420508e-07 9.999968e-01 3.059819e-06 6.991431e-33 2.068369e-93 2.410249e-183 6.119639e-308 0.000000e+00 0.000000e+00 
4.743001e+04 4.884232e-08 9.999823e-01 1.766036e-05 7.866185e-31 3.521789e-89 3.393256e-176 5.269830e-297 0.000000e+00 0.000000e+00 
4.873699e+04 1.748860e-08 9.999000e-01 9.999000e-05 8.918027e-29 6.640262e-85 5.983957e-169 6.987718e-286 0.000000e+00 0.000000e+00 
5.007561e+04 6.682418e-09 9.994573e-01 5.427285e-04 9.529709e-27 1.226078e-80 1.133106e-161 1.150538e-274 0.000000e+00 0.000000e+00 
5.144454e+04 2.279010e-09 9.965252e-01 3.474840e-03 1.620437e-24 6.013813e-76 1.135172e-153 2.426322e-262 0.000000e+00 0.000000e+00 
5.284239e+04 2.005208e-10 8.242187e-01 1.757812e-01 1.341146e-19 2.057292e-65 1.510417e-135 2.903646e-234 0.000000e+00 0.000000e+00 
5.426701e+04 2.092941e-17 3.933954e-05 9.999607e-01 1.716987e-09 9.146927e-39 1.823572e-86 1.058098e-155 2.887483e-248 0.000000e+00 
5.571625e+04 5.388951e-18 1.821292e-05 9.999818e-01 5.129590e-09 1.406314e-37 2.259325e-84 1.801120e-152 1.204589e-243 0.000000e+00 
5.718639e+04 1.255309e-18 7.872278e-06 9.999921e-01 1.757433e-08 3.187209e-36 5.787188e-82 9.999921e-149 2.902105e-238 0.000000e+00 
5.867295e+04 2.643741e-19 3.174990e-06 9.999968e-01 6.812478e-08 1.031247e-34 2.924991e-79 1.656245e-144 3.537489e-232 0.000000e+00 
6.016784e+04 5.345446e-20 1.236362e-06 9.999985e-01 2.881814e-07 4.281812e-33 2.381815e-76 6.018173e-140 1.409089e-225 0.000000e+00 
6.166111e+04 9.748991e-21 4.451775e-07 9.999981e-01 1.466312e-06 3.091143e-31 5.601046e-73 1.250988e-134 7.622178e-218 0.000000e+00 
6.313735e+04 1.159756e-21 1.146598e-07 9.999840e-01 1.588320e-05 2.011246e-28 8.947225e-68 2.650334e-126 1.325167e-205 0.000000e+00 
6.457821e+04 3.928856e-25 5.574728e-10 8.335546e-01 1.664454e-01 3.716485e-17 1.091054e-46 2.535174e-92 2.142288e-155 2.129015e-236 
6.596028e+04 1.219512e-25 2.679286e-10 6.989443e-01 3.010557e-01 2.064070e-16 2.486349e-45 3.345468e-90 2.377139e-152 2.894066e-232 
6.725801e+04 3.627884e-26 1.202749e-10 5.301915e-01 4.698085e-01 9.229259e-16 4.153166e-44 2.881689e-88 1.497300e-149 1.894944e-228 
6.844609e+04 3.311367e-27 2.240527e-11 2.454695e-01 7.545305e-01 9.143328e-15 4.036244e-42 4.810544e-85 7.866557e-145 5.733114e-222 
6.926341e+04 2.085944e-27 1.593554e-11 2.050134e-01 7.949866e-01 1.360788e-14 9.400179e-42 1.951656e-84 6.293644e-144 1.029543e-220 
6.964660e+04 1.443495e-27 1.215575e-11 1.766382e-01 8.233618e-01 1.870845e-14 1.861349e-41 6.134853e-84 3.485280e-143 1.111111e-219 
6.983908e+04 1.182796e-27 1.036168e-11 1.622678e-01 8.377322e-01 2.228739e-14 2.737048e-41 1.182796e-83 9.325513e-143 4.398827e-219 
6.993554e+04 9.334006e-28 8.657921e-12 1.463169e-01 8.536831e-01 2.754793e-14 4.349142e-41 2.573158e-83 3.027245e-142 2.280525e-218 
6.998302e+04 4.031339e-29 7.108262e-13 3.276353e-02 9.672365e-01 4.472934e-13 2.364672e-38 1.296296e-78 4.230769e-135 2.692308e-208 
6.999912e+04 2.879856e-29 5.459727e-13 2.804860e-02 9.719514e-01 5.789711e-13 4.244788e-38 3.539823e-78 1.934903e-134 2.279886e-207 
#
#TIME: 1.349289e+01 
#NVEL: 115
#vel_mid[km/s] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
4.242332e+02 5.384025e-24 1.688284e-14 9.434565e-07 8.441349e-02 9.150819e-01 5.036470e-04 3.858900e-12 1.610256e-25 1.652814e-44 
8.515108e+02 5.557699e-23 8.948315e-14 2.663503e-06 1.328248e-01 8.668646e-01 3.079469e-04 1.653338e-12 5.243171e-26 4.509086e-45 
8.638199e+02 1.960211e-23 4.101505e-14 1.584458e-06 1.032169e-01 8.963547e-01 4.268998e-04 3.110090e-12 1.362640e-25 1.629731e-44 
8.922215e+02 9.816183e-24 2.404170e-14 1.097089e-06 8.608706e-02 9.133659e-01 5.459141e-04 5.081287e-12 2.934307e-25 4.745313e-44 
9.416122e+02 3.319373e-24 1.041882e-14 6.157794e-07 6.418284e-02 9.350284e-01 7.880987e-04 1.081958e-11 9.550564e-25 2.444388e-43 
1.002576e+03 2.853623e-24 8.946128e-15 5.367703e-07 5.877018e-02 9.403216e-01 9.076827e-04 1.508428e-11 1.684745e-24 5.798677e-43 
1.065938e+03 2.314990e-24 7.368862e-15 4.584314e-07 5.340768e-02 9.455485e-01 1.043376e-03 2.060668e-11 2.882292e-24 1.297691e-42 
1.133306e+03 1.861249e-24 6.062120e-15 3.892857e-07 4.849683e-02 9.502838e-01 1.218986e-03 2.916359e-11 5.170847e-24 3.106417e-42 
1.204932e+03 1.455976e-24 4.803431e-15 3.204469e-07 4.302982e-02 9.555009e-01 1.468991e-03 4.452449e-11 1.065987e-23 9.229888e-42 
1.281084e+03 1.354992e-24 4.388430e-15 2.905320e-07 4.010063e-02 9.582572e-01 1.641856e-03 5.828892e-11 1.721198e-23 1.934852e-41 
1.362050e+03 1.277543e-24 4.010372e-15 2.627294e-07 3.721530e-02 9.609236e-01 1.860793e-03 7.942849e-11 2.971681e-23 4.526924e-41 
1.448132e+03 1.077952e-24 3.347297e-15 2.217758e-07 3.331795e-02 9.644589e-01 2.222942e-03 1.201711e-10 6.137601e-23 1.371925e-40 
1.539655e+03 8.326575e-25 2.613361e-15 1.795741e-07 2.919345e-02 9.680927e-01 2.713693e-03 1.896073e-10 1.349313e-22 4.494367e-40 
1.636962e+03 6.230285e-25 1.991718e-15 1.427593e-07 2.531373e-02 9.713404e-01 3.345755e-03 3.075952e-10 3.095547e-22 1.569831e-39 
1.740419e+03 4.401062e-25 1.453972e-15 1.101467e-07 2.158933e-02 9.742200e-01 4.190569e-03 5.140359e-10 7.441061e-22 5.874461e-39 
1.850415e+03 2.817654e-25 9.869586e-16 8.079948e-08 1.800016e-02 9.766815e-01 5.318287e-03 8.898068e-10 1.876715e-21 2.311341e-38 
1.967362e+03 2.089656e-25 7.574167e-16 6.553568e-08 1.584711e-02 9.777069e-01 6.445941e-03 1.348356e-09 3.792491e-21 6.607116e-38 
2.091700e+03 1.601688e-25 5.999537e-16 5.457193e-08 1.421136e-02 9.784504e-01 7.338235e-03 1.823031e-09 6.290733e-21 1.403687e-37 
2.223897e+03 1.477741e-25 5.628606e-16 5.195144e-08 1.385863e-02 9.785874e-01 7.553896e-03 1.963834e-09 7.094183e-21 1.674752e-37 
2.364448e+03 1.570072e-25 6.059261e-16 5.585738e-08 1.459558e-02 9.783593e-01 7.045069e-03 1.640910e-09 5.159340e-21 1.017731e-37 
2.513883e+03 2.153996e-25 8.252062e-16 7.336542e-08 1.740821e-02 9.771577e-01 5.434052e-03 8.956088e-10 1.811033e-21 2.082545e-38 
2.672762e+03 4.215632e-25 1.580350e-15 1.284026e-07 2.468936e-02 9.720796e-01 3.230875e-03 2.676388e-10 2.247398e-22 8.861535e-40 
2.841682e+03 1.261851e-24 4.503162e-15 3.175973e-07 4.378796e-02 9.548337e-01 1.378049e-03 3.734692e-11 7.575187e-24 5.251214e-42 
3.021278e+03 6.029800e-24 2.008770e-14 1.149531e-06 9.674440e-02 9.028702e-01 3.842434e-04 2.038730e-12 5.221173e-26 2.891279e-45 
3.212225e+03 3.160466e-23 1.042612e-13 4.873367e-06 2.322740e-01 7.676488e-01 7.232482e-05 5.017802e-14 9.404367e-29 2.136578e-49 
3.415240e+03 2.203409e-22 6.748818e-13 2.313880e-05 5.263475e-01 4.736224e-01 6.949675e-06 3.964930e-16 3.108272e-32 1.457222e-54 
3.631085e+03 3.819762e-21 7.823153e-12 1.333062e-04 8.845027e-01 1.153638e-01 1.236341e-07 2.350731e-19 2.626875e-37 7.448887e-62 
3.860572e+03 5.094452e-20 7.198477e-11 5.879227e-04 9.855797e-01 1.383237e-02 6.886072e-10 2.367499e-23 1.710697e-43 1.095486e-70 
4.104562e+03 6.812699e-20 1.338829e-10 1.082241e-03 9.954415e-01 3.476212e-03 2.005279e-11 3.306001e-26 4.505103e-48 2.068367e-77 
4.363973e+03 2.112789e-19 4.004129e-10 2.364859e-03 9.967947e-01 8.404133e-04 6.364614e-13 6.900466e-29 2.875012e-52 1.878764e-83 
4.639779e+03 9.633430e-19 1.528720e-09 5.773686e-03 9.940448e-01 1.814885e-04 1.634729e-14 1.056607e-31 1.267465e-56 1.112797e-89 
4.933016e+03 5.605064e-18 7.172334e-09 1.599487e-02 9.839736e-01 3.148262e-05 2.551661e-16 6.855539e-35 1.485536e-61 1.021977e-96 
5.244785e+03 4.074196e-17 4.120733e-08 5.063271e-02 9.493634e-01 3.889908e-06 1.832954e-18 1.147303e-38 2.155613e-67 4.674218e-105 
5.576259e+03 3.598712e-16 2.853109e-07 1.771461e-01 8.228533e-01 2.859673e-07 4.394195e-21 2.950248e-43 1.778681e-74 3.647937e-115 
5.928682e+03 3.249352e-15 1.945308e-06 5.342484e-01 4.657497e-01 8.253159e-09 2.033447e-24 5.658952e-49 3.286134e-83 1.473382e-127 
6.303378e+03 1.951385e-14 8.271201e-06 8.835457e-01 1.164460e-01 6.947020e-11 1.573697e-28 8.833182e-56 1.975654e-93 6.456330e-142 
6.701756e+03 9.745059e-14 2.657667e-05 9.834964e-01 1.647703e-02 2.489620e-13 3.649986e-33 2.622377e-63 1.311357e-104 1.630058e-157 
7.125310e+03 5.076534e-13 8.387396e-05 9.980160e-01 1.900155e-03 6.046281e-16 4.501090e-38 3.061107e-71 2.341115e-116 7.043473e-174 
7.575635e+03 3.069049e-12 2.921896e-04 9.995323e-01 1.755355e-04 7.851524e-19 1.713023e-43 5.317669e-80 2.480437e-129 5.958692e-192 
8.054419e+03 2.220869e-11 1.165121e-03 9.988230e-01 1.187845e-05 4.026050e-22 1.093851e-49 4.952225e-90 3.277879e-144 1.068946e-212 
8.563463e+03 2.109671e-10 5.621374e-03 9.943781e-01 5.399985e-07 6.536582e-26 7.922781e-57 1.327901e-101 2.198341e-161 1.190720e-236 
9.105475e+03 2.367017e-09 3.081655e-02 9.691834e-01 1.703865e-08 3.751628e-30 7.838353e-65 1.362256e-114 1.109911e-180 1.384589e-263 
9.611971e+03 2.372043e-08 1.501704e-01 8.498296e-01 4.880682e-10 1.976133e-34 7.201383e-73 1.314004e-127 5.324380e-200 1.556295e-290 
1.001075e+04 1.460354e-07 4.632505e-01 5.367493e-01 1.349115e-11 1.765011e-38 2.475798e-80 1.373268e-139 1.073470e-217 0.000000e+00 
1.035413e+04 5.187506e-07 8.060656e-01 1.939339e-01 2.234635e-13 1.061438e-42 6.711895e-88 1.404625e-151 2.817207e-235 0.000000e+00 
1.071873e+04 1.372994e-06 9.595716e-01 4.042699e-02 1.601829e-15 1.662840e-47 2.425628e-96 7.932815e-165 1.337898e-254 0.000000e+00 
1.109526e+04 2.959165e-06 9.920214e-01 7.975650e-03 1.197756e-17 3.100067e-52 1.211846e-104 7.411986e-178 1.304848e-273 0.000000e+00 
1.142152e+04 6.447903e-06 9.983850e-01 1.608509e-03 1.109317e-19 1.098917e-56 2.177034e-112 5.927911e-190 3.345283e-291 0.000000e+00 
1.165575e+04 1.255888e-05 9.995847e-01 4.027631e-04 1.914955e-21 1.526838e-60 4.137475e-119 1.874679e-200 1.790465e-306 0.000000e+00 
1.180634e+04 1.937404e-05 9.998250e-01 1.556148e-04 1.174892e-22 3.271801e-63 8.986754e-124 9.375791e-208 0.000000e+00 0.000000e+00 
1.190922e+04 2.294089e-05 9.998766e-01 1.004205e-04 3.016944e-23 1.497651e-64 3.804725e-126 1.662133e-211 0.000000e+00 0.000000e+00 
1.198841e+04 2.240590e-05 9.998896e-01 8.794841e-05 1.769438e-23 3.701162e-65 2.716978e-127 2.183005e-213 0.000000e+00 0.000000e+00 
1.205647e+04 2.119275e-05 9.998952e-01 8.363903e-05 1.308039e-23 1.521853e-65 4.747930e-128 1.169689e-214 0.000000e+00 0.000000e+00 
1.212064e+04 2.128373e-05 9.999066e-01 7.213612e-05 7.570721e-24 3.999626e-66 4.021053e-129 2.142657e-216 0.000000e+00 0.000000e+00 
1.218540e+04 2.095816e-05 9.999123e-01 6.671415e-05 5.591510e-24 1.783844e-66 8.719235e-130 1.727849e-217 0.000000e+00 0.000000e+00 
1.225395e+04 2.146378e-05 9.999189e-01 5.965033e-05 3.792796e-24 6.999432e-67 1.586078e-130 1.120599e-218 0.000000e+00 0.000000e+00 
1.233084e+04 2.891283e-05 9.999343e-01 3.681929e-05 1.023189e-24 4.627603e-68 1.604546e-132 9.921828e-222 0.000000e+00 0.000000e+00 
1.244353e+04 3.552816e-05 9.999398e-01 2.469548e-05 3.310407e-25 4.151265e-69 2.530151e-134 1.583238e-224 0.000000e+00 0.000000e+00 
1.267901e+04 2.173131e-05 9.999442e-01 3.404065e-05 4.665393e-25 3.586426e-69 8.844492e-135 1.366185e-225 0.000000e+00 0.000000e+00 
1.305675e+04 1.859394e-05 9.999510e-01 3.044347e-05 2.320729e-25 4.472849e-70 1.437869e-136 1.323120e-228 0.000000e+00 0.000000e+00 
1.350389e+04 1.842031e-05 9.999595e-01 2.203858e-05 6.677361e-26 1.884792e-71 3.881422e-139 8.585179e-233 0.000000e+00 0.000000e+00 
1.398480e+04 2.009024e-05 9.999668e-01 1.309047e-05 1.099964e-26 2.372649e-73 1.304502e-142 2.177200e-238 0.000000e+00 0.000000e+00 
1.448732e+04 2.266598e-05 9.999697e-01 7.636132e-06 1.775704e-27 3.030211e-75 4.708948e-146 6.484652e-244 0.000000e+00 0.000000e+00 
1.499069e+04 2.735627e-05 9.999682e-01 4.449858e-06 3.178470e-28 5.735532e-77 3.935589e-149 8.428303e-249 0.000000e+00 0.000000e+00 
1.547181e+04 3.483204e-05 9.999629e-01 2.274916e-06 4.008185e-29 5.158142e-79 9.082996e-153 1.483278e-254 0.000000e+00 0.000000e+00 
1.592644e+04 3.825758e-05 9.999601e-01 1.599127e-06 1.224648e-29 3.137527e-80 5.769001e-155 4.513990e-258 0.000000e+00 0.000000e+00 
1.636833e+04 4.640984e-05 9.999527e-01 9.397703e-07 2.349426e-30 7.175586e-82 6.932542e-158 1.067079e-262 0.000000e+00 0.000000e+00 
1.680466e+04 5.786587e-05 9.999416e-01 5.483941e-07 4.551792e-31 1.791663e-83 1.020521e-160 3.655961e-267 0.000000e+00 0.000000e+00 
1.723140e+04 6.632597e-05 9.999333e-01 3.858507e-07 1.538359e-31 1.538359e-84 1.311388e-162 3.782850e-270 0.000000e+00 0.000000e+00 
1.765772e+04 7.583693e-05 9.999239e-01 2.471722e-07 3.623320e-32 5.252409e-86 3.047521e-165 2.387459e-274 0.000000e+00 0.000000e+00 
1.812132e+04 8.548650e-05 9.999143e-01 1.635662e-07 9.567082e-33 2.330047e-87 1.127990e-167 3.147879e-278 0.000000e+00 0.000000e+00 
1.871331e+04 9.112376e-05 9.999088e-01 1.107446e-07 2.452606e-33 8.621855e-89 2.697867e-170 1.871527e-282 0.000000e+00 0.000000e+00 
