#NTIMES:    67
#NSTAGES:     8
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    1.163747E+04   1.0000E-099   9.9986E-001   1.3865E-004   3.2744E-023   6.8259E-056   1.2623E-075   3.6665E-108   5.6951E-128
    1.188147E+04   1.0000E-099   9.9997E-001   3.4003E-005   4.3049E-025   2.3560E-056   2.3431E-077   1.7619E-108   1.4577E-129
    1.210872E+04   1.0000E-099   9.9999E-001   1.3860E-005   2.0745E-026   1.1378E-056   1.3391E-078   9.9817E-109   9.7280E-131
    1.235533E+04   1.0000E-099   9.9999E-001   8.4927E-006   2.7308E-027   7.5678E-057   1.9145E-079   7.1459E-109   1.4930E-131
    1.268949E+04   1.0000E-099   1.0000E+000   4.3970E-006   2.5841E-028   4.2790E-057   1.9754E-080   4.3650E-109   1.6550E-132
    1.313175E+04   1.0000E-099   1.0000E+000   1.5864E-006   1.0514E-029   1.7053E-057   8.8376E-082   1.8919E-109   7.9694E-134
    1.361181E+04   1.0000E-099   1.0000E+000   5.3003E-007   3.7098E-031   6.2280E-058   3.3855E-083   7.4152E-110   3.2348E-135
    1.410592E+04   1.0000E-099   1.0000E+000   1.7681E-007   1.2879E-032   2.2679E-058   1.2743E-084   2.8905E-110   1.2893E-136
    1.460416E+04   1.0000E-099   1.0000E+000   5.6595E-008   3.7085E-034   8.0333E-059   4.0423E-086   1.1121E-110   4.4226E-138
    1.508582E+04   1.0000E-099   1.0000E+000   1.8185E-008   1.0419E-035   2.9310E-059   1.2888E-087   4.5384E-111   1.5849E-139
    1.553882E+04   1.0000E-099   1.0000E+000   6.1238E-009   3.2611E-037   1.1567E-059   4.7443E-089   2.0767E-111   6.8676E-141
    1.596614E+04   1.0000E-099   1.0000E+000   2.1903E-009   1.1539E-038   5.0098E-060   2.0479E-090   1.0818E-111   3.6523E-142
    1.637020E+04   1.0000E-099   1.0000E+000   8.3836E-010   4.8776E-040   2.4047E-060   1.0964E-091   6.4877E-112   2.5157E-143
    1.676241E+04   1.0000E-099   1.0000E+000   3.2996E-010   2.2927E-041   1.2417E-060   6.8401E-093   4.3891E-112   2.1224E-144
    1.713859E+04   1.0000E-099   1.0000E+000   1.3354E-010   1.2287E-042   6.8597E-061   5.0643E-094   3.3104E-112   2.2113E-145
    1.750026E+04   1.0000E-099   1.0000E+000   5.6294E-011   7.7317E-044   4.0543E-061   4.5217E-095   2.7478E-112   2.8474E-146
    1.785258E+04   1.0000E-099   1.0000E+000   2.5211E-011   6.0530E-045   2.5725E-061   5.0737E-096   2.4786E-112   4.6404E-147
    1.821404E+04   1.0000E-099   1.0000E+000   1.1542E-011   5.3553E-046   1.6800E-061   6.4780E-097   2.3224E-112   8.6376E-148
    1.860580E+04   1.0000E-099   1.0000E+000   5.2207E-012   4.6730E-047   1.0815E-061   8.1500E-098   2.1465E-112   1.5786E-148
    1.906446E+04   1.0000E-099   1.0000E+000   2.1219E-012   2.7253E-048   6.2269E-062   6.8795E-099   1.7754E-112   1.9431E-149
    1.965965E+04   1.0000E-099   1.0000E+000   6.9446E-013   2.3312E-049   2.8434E-062   8.7552E-100   1.1620E-112   3.7855E-150
    2.061253E+04   1.0000E-099   1.0000E+000   1.7819E-013   3.1777E-049   1.0444E-062   1.8784E-099   6.3239E-113   1.3165E-149
    2.183544E+04   1.0000E-099   1.0000E+000   1.3871E-013   3.6526E-048   8.0872E-063   2.2716E-098   4.6514E-113   1.9777E-148
    2.312614E+04   1.0000E-099   1.0000E+000   9.6267E-014   4.7280E-045   3.7954E-063   2.0792E-095   1.4746E-113   1.1505E-145
    2.449314E+04   1.0000E-099   1.0000E+000   9.4857E-014   4.8451E-044   2.2754E-063   1.3416E-094   5.2547E-114   4.8836E-145
    2.594094E+04   1.0000E-099   1.0000E+000   1.5185E-013   4.2203E-043   2.6381E-063   7.1898E-094   3.9501E-114   1.5860E-144
    2.747433E+04   1.0000E-099   1.0000E+000   7.3532E-013   8.8248E-042   8.3620E-063   9.1365E-093   7.6359E-114   1.2151E-143
    2.909835E+04   1.0000E-099   1.0000E+000   4.7004E-012   5.2731E-040   3.2280E-062   3.1855E-091   1.7314E-113   2.4709E-142
    3.082101E+04   1.0000E-099   1.0000E+000   3.2117E-011   3.7864E-038   1.4203E-061   1.4553E-089   4.8654E-113   7.1497E-141
    3.255575E+04   1.0000E-099   1.0000E+000   1.6781E-010   1.2982E-036   5.6961E-061   3.8051E-088   1.4888E-112   1.4219E-139
    3.405459E+04   1.0000E-099   1.0000E+000   7.0088E-010   2.7694E-035   1.9788E-060   6.7072E-087   4.2736E-112   2.0697E-138
    3.536422E+04   1.0000E-099   1.0000E+000   3.4488E-009   1.0208E-033   8.0325E-060   2.0321E-085   1.4249E-111   5.1347E-137
    3.655368E+04   1.0000E-099   1.0000E+000   1.7606E-008   5.1969E-032   3.4372E-059   8.7215E-084   5.1307E-111   1.8381E-135
    3.768500E+04   1.0000E-099   1.0000E+000   6.6236E-008   1.7636E-030   1.1364E-058   2.6417E-082   1.5092E-110   4.8861E-134
    3.880539E+04   1.0000E-099   1.0000E+000   1.6941E-007   2.8765E-029   2.6633E-058   4.0314E-081   3.2948E-110   6.8463E-133
    3.992094E+04   1.0000E-099   1.0000E+000   3.2962E-007   2.3296E-028   4.8803E-058   3.1532E-080   5.8003E-110   5.0627E-132
    4.104079E+04   1.0000E-099   1.0000E+000   5.6307E-007   1.1660E-027   7.9920E-058   1.5596E-079   9.3393E-110   2.4084E-131
    4.216566E+04   1.0000E-099   1.0000E+000   8.9998E-007   3.8847E-027   1.2425E-057   5.2187E-079   1.4544E-109   7.8388E-131
    4.330346E+04   1.0000E-099   1.0000E+000   1.3571E-006   9.1938E-027   1.8606E-057   1.2543E-078   2.1989E-109   1.8485E-130
    4.445980E+04   1.0000E-099   1.0000E+000   1.7956E-006   1.6491E-026   2.4581E-057   2.3095E-078   2.9825E-109   3.3625E-130
    4.563692E+04   1.0000E-099   1.0000E+000   2.2239E-006   2.5263E-026   3.1076E-057   3.5905E-078   3.8901E-109   5.1919E-130
    4.683914E+04   1.0000E-099   1.0000E+000   2.5640E-006   3.4503E-026   3.7274E-057   5.1399E-078   4.8467E-109   7.5944E-130
    4.806678E+04   1.0000E-099   1.0000E+000   2.8173E-006   4.1706E-026   4.3433E-057   6.3160E-078   5.9044E-109   9.5727E-130
    4.932052E+04   1.0000E-099   1.0000E+000   2.9929E-006   4.8551E-026   4.9598E-057   7.5916E-078   7.1146E-109   1.2174E-129
    5.060053E+04   1.0000E-099   1.0000E+000   3.1068E-006   5.4183E-026   5.5556E-057   8.7941E-078   8.5311E-109   1.5140E-129
    5.190507E+04   1.0000E-099   1.0000E+000   3.1697E-006   5.8670E-026   6.0880E-057   9.9734E-078   1.0193E-108   1.8414E-129
    5.323457E+04   1.0000E-099   1.0000E+000   3.1837E-006   6.1651E-026   6.5096E-057   1.1082E-077   1.2067E-108   2.1693E-129
    5.458621E+04   1.0000E-099   1.0000E+000   3.1422E-006   6.2582E-026   6.7780E-057   1.1981E-077   1.3997E-108   2.4627E-129
    5.595837E+04   1.0000E-099   1.0000E+000   3.0439E-006   6.1248E-026   6.8816E-057   1.2546E-077   1.5803E-108   2.7077E-129
    5.734933E+04   1.0000E-099   1.0000E+000   2.8923E-006   5.7814E-026   6.8347E-057   1.2722E-077   1.7391E-108   2.9139E-129
    5.875193E+04   1.0000E-099   1.0000E+000   2.6975E-006   5.2830E-026   6.6776E-057   1.2563E-077   1.8816E-108   3.1128E-129
    6.016355E+04   1.0000E-099   1.0000E+000   2.4843E-006   4.7194E-026   6.4929E-057   1.2245E-077   2.0373E-108   3.3644E-129
    6.157178E+04   1.0000E-099   1.0000E+000   2.2786E-006   4.1663E-026   6.3669E-057   1.1948E-077   2.2497E-108   3.7369E-129
    6.296573E+04   1.0000E-099   1.0000E+000   2.0899E-006   3.6530E-026   6.3431E-057   1.1757E-077   2.5607E-108   4.2866E-129
    6.433234E+04   1.0000E-099   1.0000E+000   1.9327E-006   3.2098E-026   6.4785E-057   1.1769E-077   3.0306E-108   5.0954E-129
    6.564693E+04   1.0000E-099   1.0000E+000   1.7899E-006   2.8166E-026   6.7184E-057   1.1899E-077   3.6768E-108   6.1797E-129
    6.689040E+04   1.0000E-099   1.0000E+000   1.6892E-006   2.5072E-026   7.1591E-057   1.2277E-077   4.5987E-108   7.6607E-129
    6.804403E+04   1.0000E-099   1.0000E+000   1.5712E-006   2.1929E-026   7.5408E-057   1.2454E-077   5.6652E-108   9.2765E-129
    6.908217E+04   1.0000E-099   1.0000E+000   1.4350E-006   1.8059E-026   7.7567E-057   1.1813E-077   6.7312E-108   1.0373E-128
    6.955434E+04   1.0000E-099   1.0000E+000   1.2780E-006   1.4252E-026   7.3110E-057   9.9814E-078   6.8914E-108   9.6047E-129
    6.979164E+04   1.0000E-099   1.0000E+000   1.1358E-006   1.1171E-026   6.6843E-057   8.1046E-078   6.4956E-108   8.0682E-129
    6.991059E+04   1.0000E-099   1.0000E+000   1.0057E-006   8.6239E-027   6.0064E-057   6.3756E-078   5.9526E-108   6.4892E-129
    6.997014E+04   1.0000E-099   1.0000E+000   9.0730E-007   6.8966E-027   5.4602E-057   5.1500E-078   5.4675E-108   5.3033E-129
    6.999845E+04   1.0000E-099   1.0000E+000   8.3826E-007   5.7975E-027   5.0665E-057   4.3553E-078   5.1048E-108   4.5167E-129
    6.999994E+04   1.0000E-099   1.0000E+000   8.2980E-007   5.6772E-027   5.0174E-057   4.2672E-078   5.0581E-108   4.4279E-129
#TIME:    10.560
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    8.484663E+02   1.0000E-099   1.2893E-015   8.3556E-008   1.6250E-002   9.7888E-001   4.8694E-003   6.0675E-010   1.1004E-021
    8.544359E+02   1.0000E-099   1.2896E-015   8.3566E-008   1.6251E-002   9.7888E-001   4.8692E-003   6.0669E-010   1.1002E-021
    8.725980E+02   1.0000E-099   1.2851E-015   8.3327E-008   1.6222E-002   9.7890E-001   4.8812E-003   6.1018E-010   1.1109E-021
    9.100887E+02   1.0000E-099   1.2557E-015   8.1750E-008   1.6035E-002   9.7900E-001   4.9613E-003   6.3375E-010   1.1848E-021
    9.687494E+02   1.0000E-099   1.1616E-015   7.6677E-008   1.5425E-002   9.7934E-001   5.2390E-003   7.1938E-010   1.4693E-021
    1.025421E+03   1.0000E-099   1.0305E-015   6.9489E-008   1.4531E-002   9.7977E-001   5.6955E-003   8.7381E-010   2.0441E-021
    1.085616E+03   1.0000E-099   8.7367E-016   6.0643E-008   1.3377E-002   9.8023E-001   6.3947E-003   1.1446E-009   3.2342E-021
    1.149344E+03   1.0000E-099   7.0852E-016   5.0996E-008   1.2035E-002   9.8055E-001   7.4113E-003   1.6156E-009   5.8123E-021
    1.216813E+03   1.0000E-099   5.5657E-016   4.1660E-008   1.0625E-002   9.8054E-001   8.8307E-003   2.4382E-009   1.1732E-020
    1.288243E+03   1.0000E-099   4.4070E-016   3.3918E-008   9.3154E-003   9.7999E-001   1.0693E-002   3.8498E-009   2.5795E-020
    1.363866E+03   1.0000E-099   3.4496E-016   2.7131E-008   8.0469E-003   9.7867E-001   1.3280E-002   6.4915E-009   6.3882E-020
    1.443929E+03   1.0000E-099   2.5460E-016   2.0644E-008   6.7347E-003   9.7607E-001   1.7196E-002   1.2097E-008   1.8787E-019
    1.528691E+03   1.0000E-099   1.7033E-016   1.4565E-008   5.3919E-003   9.7117E-001   2.3438E-002   2.5377E-008   6.7348E-019
    1.618429E+03   1.0000E-099   1.0211E-016   9.4774E-009   4.1213E-003   9.6241E-001   3.3466E-002   5.9214E-008   2.8760E-018
    1.713434E+03   1.0000E-099   5.8474E-017   5.9489E-009   3.0784E-003   9.4834E-001   4.8578E-002   1.4435E-007   1.3253E-017
    1.814017E+03   1.0000E-099   3.2657E-017   3.6587E-009   2.2654E-003   9.2716E-001   7.0572E-002   3.5579E-007   6.2483E-017
    1.920504E+03   1.0000E-099   1.7894E-017   2.2202E-009   1.6499E-003   8.9717E-001   1.0117E-001   8.5930E-007   2.8564E-016
    2.033243E+03   1.0000E-099   1.0120E-017   1.3818E-009   1.2160E-003   8.5956E-001   1.3922E-001   1.9096E-006   1.1403E-015
    2.152599E+03   1.0000E-099   6.2329E-018   9.2115E-010   9.3257E-004   8.1967E-001   1.7940E-001   3.6649E-006   3.5613E-015
    2.278962E+03   1.0000E-099   4.4222E-018   6.9114E-010   7.7119E-004   7.8742E-001   2.1180E-001   5.6777E-006   7.6872E-015
    2.412742E+03   1.0000E-099   3.8873E-018   6.2297E-010   7.2140E-004   7.7592E-001   2.2335E-001   6.5260E-006   9.7978E-015
    2.554376E+03   1.0000E-099   4.6266E-018   7.2865E-010   8.0561E-004   7.9671E-001   2.0248E-001   4.9812E-006   6.0475E-015
    2.704324E+03   1.0000E-099   7.9706E-018   1.1709E-009   1.1121E-003   8.4991E-001   1.4898E-001   2.2128E-006   1.4445E-015
    2.863075E+03   1.0000E-099   1.9202E-017   2.5214E-009   1.8539E-003   9.1333E-001   8.4813E-002   5.2977E-007   1.1901E-016
    3.031144E+03   1.0000E-099   5.7684E-017   6.6475E-009   3.5036E-003   9.5885E-001   3.7648E-002   7.1954E-008   3.7311E-018
    3.209080E+03   1.0000E-099   2.0632E-016   2.0416E-008   7.2283E-003   9.7905E-001   1.3722E-002   6.3324E-009   5.6303E-020
    3.397461E+03   1.0000E-099   1.0294E-015   8.0545E-008   1.7042E-002   9.7893E-001   4.0287E-003   3.4990E-010   3.9657E-022
    3.596900E+03   1.0000E-099   8.7533E-015   4.7450E-007   4.9812E-002   9.4935E-001   8.4163E-004   9.2664E-012   8.3790E-025
    3.808046E+03   1.0000E-099   1.1649E-013   4.0259E-006   1.7480E-001   8.2509E-001   1.0438E-004   8.2475E-014   2.9991E-028
    4.031588E+03   1.0000E-099   1.5178E-012   3.3614E-005   5.3012E-001   4.6984E-001   5.4792E-006   1.6218E-016   1.2397E-032
    4.268252E+03   1.0000E-099   1.1937E-011   1.6916E-004   8.7916E-001   1.2067E-001   9.6380E-008   6.9960E-020   1.8066E-037
    4.518809E+03   1.0000E-099   6.6406E-011   5.8562E-004   9.7878E-001   2.0639E-002   1.1398E-009   2.0825E-023   1.9063E-042
    4.784074E+03   1.0000E-099   3.6141E-010   1.8843E-003   9.9481E-001   3.3099E-003   1.3618E-011   6.4672E-027   6.3008E-048
    5.064911E+03   1.0000E-099   2.2685E-009   6.4727E-003   9.9305E-001   4.7827E-004   1.3415E-013   1.4691E-030   6.9820E-054
    5.362234E+03   1.0000E-099   1.6963E-008   2.4626E-002   9.7532E-001   5.7606E-005   8.8758E-016   1.6834E-034   4.0208E-060
    5.677010E+03   1.0000E-099   1.4877E-007   1.0230E-001   8.9770E-001   5.1152E-006   3.1041E-018   6.3998E-039   8.5051E-067
    6.010264E+03   1.0000E-099   1.2956E-006   3.8818E-001   6.1182E-001   2.3789E-007   3.4822E-021   4.0695E-044   6.2282E-074
    6.363081E+03   1.0000E-099   6.7580E-006   8.1510E-001   1.8489E-001   3.3638E-009   6.9468E-025   2.8174E-050   2.3125E-078
    6.736610E+03   1.0000E-099   2.1714E-005   9.7302E-001   2.6955E-002   1.7754E-011   3.6540E-029   5.8842E-057   1.6489E-082
    7.132065E+03   1.0000E-099   6.8104E-005   9.9708E-001   2.8515E-003   5.4840E-014   8.6277E-034   5.3530E-063   9.7092E-087
    7.550735E+03   1.0000E-099   2.3481E-004   9.9952E-001   2.4169E-004   1.0113E-016   8.1958E-039   8.1565E-068   1.2165E-090
    7.993981E+03   1.0000E-099   9.3940E-004   9.9905E-001   1.4992E-005   8.4130E-020   1.7906E-044   1.3086E-072   2.0191E-095
    8.463447E+03   1.0000E-099   4.4021E-003   9.9560E-001   6.4923E-007   2.7559E-023   6.8938E-051   2.7285E-076   1.8391E-102
    8.958313E+03   1.0000E-099   2.4727E-002   9.7527E-001   1.8712E-008   3.2884E-027   4.1636E-058   3.7599E-080   4.4852E-111
    9.435935E+03   1.0000E-099   1.5115E-001   8.4885E-001   3.1948E-010   1.2431E-031   2.6493E-063   1.5989E-084   2.8889E-116
    9.876780E+03   1.0000E-099   5.4385E-001   4.5615E-001   3.2537E-012   2.5577E-036   3.2749E-065   3.9145E-089   4.3388E-118
    1.031011E+04   1.0000E-099   8.8529E-001   1.1471E-001   1.5196E-014   2.3064E-041   1.9455E-067   4.3950E-094   3.2470E-120
    1.074241E+04   1.0000E-099   9.8410E-001   1.5898E-002   3.0287E-017   6.5355E-047   4.6607E-070   1.4653E-099   9.1387E-123
    1.113640E+04   1.0000E-099   9.9788E-001   2.1165E-003   7.1934E-020   3.1270E-052   1.3971E-072   8.6618E-105   3.3466E-125
    1.146141E+04   1.0000E-099   9.9966E-001   3.4065E-004   3.3702E-022   1.3338E-055   9.8494E-075   5.4644E-108   3.4361E-127
    1.173726E+04   1.0000E-099   9.9993E-001   6.9065E-005   2.8629E-024   3.9602E-056   1.2921E-076   2.4681E-108   6.7642E-129
    1.197678E+04   1.0000E-099   9.9998E-001   2.0415E-005   6.4016E-026   1.5307E-056   3.7805E-078   1.2327E-108   2.5358E-130
    1.221450E+04   1.0000E-099   9.9999E-001   1.0224E-005   5.0390E-027   8.6814E-057   3.3716E-079   7.8417E-109   2.5262E-131
    1.249454E+04   1.0000E-099   9.9999E-001   6.2318E-006   6.9968E-028   5.7362E-057   5.0705E-080   5.5647E-109   4.0620E-132
    1.288575E+04   1.0000E-099   1.0000E+000   2.6989E-006   4.5637E-029   2.7392E-057   3.6347E-081   2.8919E-109   3.1425E-133
    1.335070E+04   1.0000E-099   1.0000E+000   9.0117E-007   1.6075E-030   1.0060E-057   1.4000E-082   1.1483E-109   1.2934E-134
    1.383613E+04   1.0000E-099   1.0000E+000   2.8993E-007   5.0666E-032   3.5238E-058   4.7727E-084   4.2961E-110   4.6560E-136
    1.433011E+04   1.0000E-099   1.0000E+000   9.2105E-008   1.4393E-033   1.2250E-058   1.4756E-085   1.6028E-110   1.5336E-137
    1.482156E+04   1.0000E-099   1.0000E+000   2.8932E-008   3.7750E-035   4.2993E-059   4.3135E-087   6.1776E-111   4.9244E-139
    1.529128E+04   1.0000E-099   1.0000E+000   9.5038E-009   1.1170E-036   1.6257E-059   1.4711E-088   2.6543E-111   1.9267E-140
    1.573130E+04   1.0000E-099   1.0000E+000   3.3557E-009   3.9642E-038   6.8143E-060   6.2306E-090   1.3095E-111   9.7863E-142
    1.614840E+04   1.0000E-099   1.0000E+000   1.2722E-009   1.6592E-039   3.1690E-060   3.2261E-091   7.4325E-112   6.3478E-143
    1.654603E+04   1.0000E-099   1.0000E+000   5.1131E-010   8.2201E-041   1.6224E-060   2.0576E-092   4.8355E-112   5.3013E-144
    1.693059E+04   1.0000E-099   1.0000E+000   2.1085E-010   4.5704E-042   8.9041E-061   1.5404E-093   3.5305E-112   5.4427E-145
    1.729822E+04   1.0000E-099   1.0000E+000   9.0105E-011   3.0023E-043   5.2366E-061   1.4088E-094   2.8608E-112   7.0494E-146
    1.765231E+04   1.0000E-099   1.0000E+000   4.0535E-011   2.4117E-044   3.3036E-061   1.6049E-095   2.5377E-112   1.1558E-146
    1.800141E+04   1.0000E-099   1.0000E+000   1.9109E-011   2.3157E-045   2.1977E-061   2.1988E-096   2.3927E-112   2.2875E-147
    1.836751E+04   1.0000E-099   1.0000E+000   9.0347E-012   2.2787E-046   1.4728E-061   3.1041E-097   2.2877E-112   4.6837E-148
    1.877337E+04   1.0000E-099   1.0000E+000   4.0912E-012   1.8478E-047   9.4233E-062   3.6073E-098   2.0882E-112   7.8714E-149
    1.925911E+04   1.0000E-099   1.0000E+000   1.6281E-012   9.8194E-049   5.2472E-062   2.7717E-099   1.6557E-112   8.9365E-150
    1.994036E+04   1.0000E-099   1.0000E+000   4.9445E-013   2.2869E-049   2.2238E-062   9.7965E-100   1.0124E-112   4.7763E-150
    2.099210E+04   1.0000E-099   1.0000E+000   1.5919E-013   4.6126E-049   9.6572E-063   2.9045E-099   6.0326E-113   2.3151E-149
    2.223331E+04   1.0000E-099   1.0000E+000   1.2772E-013   2.5165E-047   6.6606E-063   1.4786E-097   3.3914E-113   1.2773E-147
    2.353846E+04   1.0000E-099   1.0000E+000   9.5187E-014   1.1830E-044   3.1790E-063   4.3173E-095   1.0318E-113   1.9729E-145
    2.492023E+04   1.0000E-099   1.0000E+000   1.0993E-013   8.6415E-044   2.2591E-063   2.0693E-094   4.4385E-114   6.4961E-145
    2.638311E+04   1.0000E-099   1.0000E+000   2.0624E-013   8.8814E-043   3.3024E-063   1.3077E-093   4.4616E-114   2.4915E-144
    2.793186E+04   1.0000E-099   1.0000E+000   1.1903E-012   2.5091E-041   1.1770E-062   2.2265E-092   9.2465E-114   2.5400E-143
    2.957153E+04   1.0000E-099   1.0000E+000   7.8321E-012   1.6811E-039   4.7164E-062   8.8482E-091   2.2008E-113   5.9809E-142
    3.130494E+04   1.0000E-099   1.0000E+000   5.0630E-011   1.0311E-037   2.0544E-061   3.6264E-089   6.4419E-113   1.6294E-140
    3.298626E+04   1.0000E-099   1.0000E+000   2.4439E-010   2.9241E-036   7.8630E-061   8.1025E-088   1.9431E-112   2.8638E-139
    3.441502E+04   1.0000E-099   1.0000E+000   1.0382E-009   6.7192E-035   2.7866E-060   1.5428E-086   5.7060E-112   4.5169E-138
    3.567004E+04   1.0000E-099   1.0000E+000   5.1460E-009   2.6535E-033   1.1443E-059   5.0420E-085   1.9374E-111   1.2152E-136
    3.682987E+04   1.0000E-099   1.0000E+000   2.4670E-008   1.2496E-031   4.6523E-059   2.0348E-083   6.7340E-111   4.1418E-135
    3.794669E+04   1.0000E-099   1.0000E+000   8.4446E-008   3.5638E-030   1.4161E-058   5.2635E-082   1.8523E-110   9.5184E-134
    3.905644E+04   1.0000E-099   1.0000E+000   1.9982E-007   4.8315E-029   3.0966E-058   6.7556E-081   3.8163E-110   1.1311E-132
    4.016233E+04   1.0000E-099   1.0000E+000   3.7231E-007   3.4119E-028   5.4635E-058   4.6469E-080   6.5237E-110   7.3899E-132
    4.127318E+04   1.0000E-099   1.0000E+000   6.2255E-007   1.5390E-027   8.7912E-058   2.0843E-079   1.0386E-109   3.1963E-131
    4.238996E+04   1.0000E-099   1.0000E+000   9.7687E-007   4.7169E-027   1.3484E-057   6.4430E-079   1.6051E-109   9.6263E-131
    4.352088E+04   1.0000E-099   1.0000E+000   1.4517E-006   1.0465E-026   1.9944E-057   1.4561E-078   2.3967E-109   2.1373E-130
    4.467058E+04   1.0000E-099   1.0000E+000   1.8739E-006   1.7886E-026   2.5777E-057   2.5571E-078   3.1921E-109   3.7089E-130
    4.584137E+04   1.0000E-099   1.0000E+000   2.2885E-006   2.6920E-026   3.2239E-057   3.8956E-078   4.1216E-109   5.6245E-130
    4.703702E+04   1.0000E-099   1.0000E+000   2.6107E-006   3.5826E-026   3.8367E-057   5.4698E-078   5.0961E-109   8.1117E-130
    4.825774E+04   1.0000E-099   1.0000E+000   2.8488E-006   4.2782E-026   4.4480E-057   6.6037E-078   6.1771E-109   1.0049E-129
    4.950411E+04   1.0000E-099   1.0000E+000   3.0127E-006   4.9438E-026   5.0579E-057   7.8811E-078   7.4141E-109   1.2718E-129
    5.077624E+04   1.0000E-099   1.0000E+000   3.1179E-006   5.4858E-026   5.6426E-057   9.0753E-078   8.8585E-109   1.5719E-129
    5.207237E+04   1.0000E-099   1.0000E+000   3.1740E-006   5.9133E-026   6.1587E-057   1.0243E-077   1.0541E-108   1.8995E-129
    5.339275E+04   1.0000E-099   1.0000E+000   3.1815E-006   6.1866E-026   6.5598E-057   1.1325E-077   1.2417E-108   2.2231E-129
    5.473471E+04   1.0000E-099   1.0000E+000   3.1340E-006   6.2541E-026   6.8071E-057   1.2180E-077   1.4324E-108   2.5093E-129
    5.609656E+04   1.0000E-099   1.0000E+000   3.0310E-006   6.0992E-026   6.8927E-057   1.2693E-077   1.6091E-108   2.7471E-129
    5.747657E+04   1.0000E-099   1.0000E+000   2.8761E-006   5.7414E-026   6.8329E-057   1.2820E-077   1.7638E-108   2.9484E-129
    5.886744E+04   1.0000E-099   1.0000E+000   2.6804E-006   5.2384E-026   6.6706E-057   1.2628E-077   1.9040E-108   3.1461E-129
    6.026651E+04   1.0000E-099   1.0000E+000   2.4690E-006   4.6783E-026   6.4881E-057   1.2295E-077   2.0602E-108   3.4008E-129
    6.166164E+04   1.0000E-099   1.0000E+000   2.2660E-006   4.1320E-026   6.3680E-057   1.1994E-077   2.2752E-108   3.7787E-129
    6.304172E+04   1.0000E-099   1.0000E+000   2.0806E-006   3.6269E-026   6.3518E-057   1.1803E-077   2.5905E-108   4.3353E-129
    6.439426E+04   1.0000E-099   1.0000E+000   1.9257E-006   3.1906E-026   6.4918E-057   1.1815E-077   3.0644E-108   5.1497E-129
    6.569449E+04   1.0000E-099   1.0000E+000   1.7857E-006   2.8041E-026   6.7361E-057   1.1946E-077   3.7142E-108   6.2381E-129
    6.692390E+04   1.0000E-099   1.0000E+000   1.6861E-006   2.4985E-026   7.1745E-057   1.2315E-077   4.6349E-108   7.7147E-129
    6.806460E+04   1.0000E-099   1.0000E+000   1.5688E-006   2.1861E-026   7.5498E-057   1.2474E-077   5.6936E-108   9.3120E-129
    6.909149E+04   1.0000E-099   1.0000E+000   1.4324E-006   1.7992E-026   7.7541E-057   1.1805E-077   6.7465E-108   1.0381E-128
    6.955889E+04   1.0000E-099   1.0000E+000   1.2756E-006   1.4197E-026   7.3037E-057   9.9653E-078   6.8951E-108   9.5885E-129
    6.979377E+04   1.0000E-099   1.0000E+000   1.1337E-006   1.1129E-026   6.6762E-057   8.0886E-078   6.4944E-108   8.0490E-129
    6.991151E+04   1.0000E-099   1.0000E+000   1.0043E-006   8.5985E-027   6.0009E-057   6.3672E-078   5.9521E-108   6.4768E-129
    6.997045E+04   1.0000E-099   1.0000E+000   9.0663E-007   6.8854E-027   5.4581E-057   5.1495E-078   5.4695E-108   5.2991E-129
    6.999846E+04   1.0000E-099   1.0000E+000   8.3818E-007   5.7964E-027   5.0677E-057   4.3608E-078   5.1095E-108   4.5190E-129
    6.999994E+04   1.0000E-099   1.0000E+000   8.2980E-007   5.6772E-027   5.0190E-057   4.2733E-078   5.0631E-108   4.4310E-129
#TIME:    11.620
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    8.484663E+02   1.0000E-099   3.8994E-015   2.3785E-007   3.2509E-002   9.6587E-001   1.6197E-003   2.4763E-011   1.0000E-099
    8.545713E+02   1.0000E-099   3.9002E-015   2.3788E-007   3.2510E-002   9.6587E-001   1.6196E-003   2.4761E-011   1.0000E-099
    8.731511E+02   1.0000E-099   3.8891E-015   2.3731E-007   3.2464E-002   9.6591E-001   1.6230E-003   2.4879E-011   1.0000E-099
    9.115313E+02   1.0000E-099   3.8146E-015   2.3357E-007   3.2155E-002   9.6620E-001   1.6457E-003   2.5681E-011   1.0000E-099
    9.709226E+02   1.0000E-099   3.5781E-015   2.2161E-007   3.1158E-002   9.6712E-001   1.7228E-003   2.8510E-011   1.0000E-099
