#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    5.893440E+04   1.0000E-099   9.9996E-001   3.9729E-005   2.9068E-052
    6.032784E+04   1.0000E-099   9.9996E-001   3.9212E-005   3.3869E-052
    6.171550E+04   1.0000E-099   9.9996E-001   3.8376E-005   4.0239E-052
    6.308896E+04   1.0000E-099   9.9996E-001   3.7282E-005   4.8566E-052
    6.443253E+04   1.0000E-099   9.9996E-001   3.6004E-005   5.9222E-052
    6.572488E+04   1.0000E-099   9.9997E-001   3.4612E-005   7.2459E-052
    6.694706E+04   1.0000E-099   9.9997E-001   3.3181E-005   8.8354E-052
    6.807953E+04   1.0000E-099   9.9997E-001   3.1487E-005   1.0681E-051
    6.909866E+04   1.0000E-099   9.9997E-001   2.8686E-005   1.2720E-051
    6.956238E+04   1.0000E-099   9.9997E-001   2.5733E-005   1.3816E-051
    6.979540E+04   1.0000E-099   9.9998E-001   2.3376E-005   1.4417E-051
    6.991221E+04   1.0000E-099   9.9998E-001   2.1447E-005   1.4751E-051
    6.997068E+04   1.0000E-099   9.9998E-001   2.0102E-005   1.4935E-051
    6.999848E+04   1.0000E-099   9.9998E-001   1.9197E-005   1.5034E-051
    6.999994E+04   1.0000E-099   9.9998E-001   1.9111E-005   1.5045E-051
#TIME:    14.060
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484663E+02   1.0000E-099   8.1974E-008   9.9982E-001   1.8099E-004
    8.536165E+02   1.0000E-099   8.1969E-008   9.9982E-001   1.8098E-004
    8.692558E+02   1.0000E-099   8.1960E-008   9.9982E-001   1.8116E-004
    9.013990E+02   1.0000E-099   8.1934E-008   9.9982E-001   1.8237E-004
    9.556892E+02   1.0000E-099   8.1835E-008   9.9981E-001   1.8688E-004
    1.011739E+03   1.0000E-099   8.1649E-008   9.9981E-001   1.9489E-004
    1.071130E+03   1.0000E-099   8.1429E-008   9.9979E-001   2.0692E-004
    1.134008E+03   1.0000E-099   8.1187E-008   9.9978E-001   2.2379E-004
    1.200578E+03   1.0000E-099   8.1151E-008   9.9975E-001   2.4599E-004
    1.271054E+03   1.0000E-099   8.2398E-008   9.9973E-001   2.7175E-004
    1.345668E+03   1.0000E-099   8.5188E-008   9.9970E-001   3.0210E-004
    1.424662E+03   1.0000E-099   8.8449E-008   9.9966E-001   3.4339E-004
    1.508294E+03   1.0000E-099   9.0879E-008   9.9960E-001   4.0408E-004
    1.596834E+03   1.0000E-099   9.1173E-008   9.9951E-001   4.9484E-004
    1.690572E+03   1.0000E-099   9.0426E-008   9.9938E-001   6.1491E-004
    1.789813E+03   1.0000E-099   8.9422E-008   9.9924E-001   7.6275E-004
    1.894879E+03   1.0000E-099   8.7616E-008   9.9906E-001   9.3801E-004
    2.006113E+03   1.0000E-099   8.5660E-008   9.9888E-001   1.1204E-003
    2.123877E+03   1.0000E-099   8.4176E-008   9.9873E-001   1.2701E-003
    2.248554E+03   1.0000E-099   8.3290E-008   9.9867E-001   1.3310E-003
    2.380549E+03   1.0000E-099   8.2917E-008   9.9875E-001   1.2493E-003
    2.520293E+03   1.0000E-099   8.3157E-008   9.9900E-001   9.9677E-004
    2.668241E+03   1.0000E-099   8.3932E-008   9.9937E-001   6.2942E-004
    2.824873E+03   1.0000E-099   8.3689E-008   9.9970E-001   2.9552E-004
    2.990700E+03   1.0000E-099   8.0015E-008   9.9990E-001   9.9656E-005
    3.166261E+03   1.0000E-099   7.4110E-008   9.9998E-001   2.3952E-005
    3.352129E+03   1.0000E-099   7.2481E-008   1.0000E+000   3.9052E-006
    3.548907E+03   1.0000E-099   8.1606E-008   1.0000E+000   3.8980E-007
    3.757236E+03   1.0000E-099   1.0085E-007   1.0000E+000   2.4158E-008
    3.977795E+03   1.0000E-099   1.2282E-007   1.0000E+000   1.2383E-009
    4.211301E+03   1.0000E-099   1.4444E-007   1.0000E+000   7.7160E-011
    4.458515E+03   1.0000E-099   1.7668E-007   1.0000E+000   6.2159E-012
    4.720241E+03   1.0000E-099   2.4666E-007   1.0000E+000   4.7904E-013
    4.997330E+03   1.0000E-099   3.9636E-007   1.0000E+000   2.5660E-014
    5.290686E+03   1.0000E-099   7.0602E-007   1.0000E+000   8.1022E-016
    5.601262E+03   1.0000E-099   1.3493E-006   1.0000E+000   1.6210E-017
    5.930070E+03   1.0000E-099   2.7984E-006   1.0000E+000   2.4634E-019
    6.278179E+03   1.0000E-099   6.2809E-006   9.9999E-001   3.1998E-021
    6.646724E+03   1.0000E-099   1.4708E-005   9.9999E-001   3.5932E-023
    7.036903E+03   1.0000E-099   3.6438E-005   9.9996E-001   3.0089E-025
    7.449986E+03   1.0000E-099   9.8349E-005   9.9990E-001   1.5584E-027
    7.887318E+03   1.0000E-099   2.8565E-004   9.9971E-001   5.2437E-030
    8.350323E+03   1.0000E-099   9.1916E-004   9.9908E-001   1.1488E-032
    8.842519E+03   1.0000E-099   3.7350E-003   9.9626E-001   6.5431E-036
    9.326208E+03   1.0000E-099   1.7201E-002   9.8280E-001   1.2790E-039
    9.781410E+03   1.0000E-099   7.0496E-002   9.2950E-001   2.3719E-043
    1.023481E+04   1.0000E-099   2.4683E-001   7.5317E-001   3.6936E-047
    1.069021E+04   1.0000E-099   6.2100E-001   3.7900E-001   4.7530E-051
    1.110550E+04   1.0000E-099   8.8203E-001   1.1797E-001   2.3662E-052
    1.146075E+04   1.0000E-099   9.6898E-001   3.1024E-002   1.0037E-052
    1.174981E+04   1.0000E-099   9.9016E-001   9.8411E-003   6.9593E-053
    1.200075E+04   1.0000E-099   9.9568E-001   4.3164E-003   6.4162E-053
    1.224407E+04   1.0000E-099   9.9670E-001   3.2981E-003   6.6095E-053
    1.253024E+04   1.0000E-099   9.9736E-001   2.6432E-003   6.7576E-053
    1.291844E+04   1.0000E-099   9.9850E-001   1.5037E-003   6.7114E-053
    1.338536E+04   1.0000E-099   9.9935E-001   6.5302E-004   6.6877E-053
    1.387694E+04   1.0000E-099   9.9974E-001   2.6379E-004   6.8164E-053
    1.437788E+04   1.0000E-099   9.9989E-001   1.0618E-004   7.1740E-053
    1.487285E+04   1.0000E-099   9.9995E-001   4.5152E-005   7.9202E-053
    1.534743E+04   1.0000E-099   9.9998E-001   2.0399E-005   9.2792E-053
    1.579386E+04   1.0000E-099   9.9999E-001   8.5729E-006   1.1468E-052
    1.621308E+04   1.0000E-099   1.0000E+000   4.1986E-006   1.4869E-052
    1.661736E+04   1.0000E-099   1.0000E+000   2.2454E-006   2.0272E-052
    1.700226E+04   1.0000E-099   1.0000E+000   1.2681E-006   2.8816E-052
    1.737028E+04   1.0000E-099   1.0000E+000   7.5066E-007   4.2220E-052
    1.772254E+04   1.0000E-099   1.0000E+000   4.7293E-007   6.2481E-052
    1.807231E+04   1.0000E-099   1.0000E+000   3.1240E-007   9.2983E-052
    1.843597E+04   1.0000E-099   1.0000E+000   2.0910E-007   1.3782E-051
    1.884045E+04   1.0000E-099   1.0000E+000   1.3518E-007   2.0423E-051
    1.932074E+04   1.0000E-099   1.0000E+000   7.9507E-008   3.0306E-051
    1.996437E+04   1.0000E-099   1.0000E+000   3.7202E-008   4.6041E-051
    2.113260E+04   1.0000E-099   1.0000E+000   8.2560E-009   6.9065E-051
    2.237403E+04   1.0000E-099   1.0000E+000   2.1358E-009   5.8633E-051
    2.368744E+04   1.0000E-099   1.0000E+000   7.1059E-010   3.8438E-051
    2.507796E+04   1.0000E-099   1.0000E+000   3.9898E-010   2.3212E-051
    2.655009E+04   1.0000E-099   1.0000E+000   4.0050E-010   1.4059E-051
    2.810865E+04   1.0000E-099   1.0000E+000   5.0398E-010   8.3471E-052
    2.975869E+04   1.0000E-099   1.0000E+000   7.5156E-010   4.9443E-052
    3.149869E+04   1.0000E-099   1.0000E+000   1.2401E-009   3.3251E-052
    3.312959E+04   1.0000E-099   1.0000E+000   2.3825E-009   2.6384E-052
    3.454001E+04   1.0000E-099   1.0000E+000   5.5824E-009   2.1790E-052
    3.578813E+04   1.0000E-099   1.0000E+000   1.7018E-008   1.7949E-052
    3.693470E+04   1.0000E-099   1.0000E+000   5.8214E-008   1.5297E-052
    3.804957E+04   1.0000E-099   1.0000E+000   1.9940E-007   1.3740E-052
    3.915321E+04   1.0000E-099   1.0000E+000   6.5669E-007   1.2885E-052
    4.025768E+04   1.0000E-099   1.0000E+000   1.8787E-006   1.2441E-052
    4.136538E+04   1.0000E-099   1.0000E+000   4.2713E-006   1.2298E-052
    4.247930E+04   1.0000E-099   9.9999E-001   7.6944E-006   1.2435E-052
    4.360899E+04   1.0000E-099   9.9999E-001   1.1841E-005   1.2842E-052
    4.475607E+04   1.0000E-099   9.9998E-001   1.7213E-005   1.3488E-052
    4.592514E+04   1.0000E-099   9.9998E-001   1.9949E-005   1.4295E-052
    4.711864E+04   1.0000E-099   9.9998E-001   2.3679E-005   1.5168E-052
    4.833692E+04   1.0000E-099   9.9997E-001   2.6843E-005   1.6030E-052
    4.958123E+04   1.0000E-099   9.9997E-001   2.9707E-005   1.6854E-052
    5.085043E+04   1.0000E-099   9.9997E-001   3.2288E-005   1.7669E-052
    5.214393E+04   1.0000E-099   9.9997E-001   3.4628E-005   1.8552E-052
    5.346149E+04   1.0000E-099   9.9996E-001   3.6679E-005   1.9619E-052
    5.479973E+04   1.0000E-099   9.9996E-001   3.8313E-005   2.1013E-052
    5.615848E+04   1.0000E-099   9.9996E-001   3.9386E-005   2.2906E-052
    5.753399E+04   1.0000E-099   9.9996E-001   3.9836E-005   2.5503E-052
    5.892101E+04   1.0000E-099   9.9996E-001   3.9732E-005   2.9049E-052
    6.031607E+04   1.0000E-099   9.9996E-001   3.9217E-005   3.3842E-052
    6.170534E+04   1.0000E-099   9.9996E-001   3.8383E-005   4.0204E-052
    6.308056E+04   1.0000E-099   9.9996E-001   3.7289E-005   4.8526E-052
    6.442555E+04   1.0000E-099   9.9996E-001   3.6011E-005   5.9176E-052
    6.571955E+04   1.0000E-099   9.9997E-001   3.4618E-005   7.2413E-052
    6.694356E+04   1.0000E-099   9.9997E-001   3.3185E-005   8.8318E-052
    6.807739E+04   1.0000E-099   9.9997E-001   3.1492E-005   1.0678E-051
    6.909772E+04   1.0000E-099   9.9997E-001   2.8691E-005   1.2719E-051
    6.956192E+04   1.0000E-099   9.9997E-001   2.5737E-005   1.3816E-051
    6.979519E+04   1.0000E-099   9.9998E-001   2.3379E-005   1.4418E-051
    6.991212E+04   1.0000E-099   9.9998E-001   2.1448E-005   1.4752E-051
    6.997065E+04   1.0000E-099   9.9998E-001   2.0102E-005   1.4937E-051
    6.999847E+04   1.0000E-099   9.9998E-001   1.9197E-005   1.5035E-051
    6.999994E+04   1.0000E-099   9.9998E-001   1.9111E-005   1.5046E-051
#TIME:    15.470
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484662E+02   1.0000E-099   6.9038E-008   9.9998E-001   1.8562E-005
    8.522010E+02   1.0000E-099   6.9040E-008   9.9998E-001   1.8566E-005
    8.635043E+02   1.0000E-099   6.9044E-008   9.9998E-001   1.8577E-005
    8.865626E+02   1.0000E-099   6.9041E-008   9.9998E-001   1.8636E-005
    9.335113E+02   1.0000E-099   6.9010E-008   9.9998E-001   1.8895E-005
    9.885006E+02   1.0000E-099   6.8921E-008   9.9998E-001   1.9443E-005
    1.046528E+03   1.0000E-099   6.8808E-008   9.9998E-001   2.0299E-005
    1.107962E+03   1.0000E-099   6.8686E-008   9.9998E-001   2.1521E-005
    1.173002E+03   1.0000E-099   6.8626E-008   9.9998E-001   2.3162E-005
    1.241860E+03   1.0000E-099   6.9198E-008   9.9997E-001   2.5129E-005
    1.314760E+03   1.0000E-099   7.1174E-008   9.9997E-001   2.7267E-005
    1.391940E+03   1.0000E-099   7.3964E-008   9.9997E-001   2.9952E-005
    1.473650E+03   1.0000E-099   7.6561E-008   9.9997E-001   3.3778E-005
    1.560157E+03   1.0000E-099   7.7795E-008   9.9996E-001   3.9471E-005
    1.651742E+03   1.0000E-099   7.7563E-008   9.9995E-001   4.7376E-005
    1.748703E+03   1.0000E-099   7.7118E-008   9.9994E-001   5.6929E-005
    1.851356E+03   1.0000E-099   7.6151E-008   9.9993E-001   6.7980E-005
    1.960035E+03   1.0000E-099   7.4744E-008   9.9992E-001   7.9102E-005
    2.075094E+03   1.0000E-099   7.3567E-008   9.9991E-001   8.7186E-005
    2.196907E+03   1.0000E-099   7.2875E-008   9.9991E-001   8.8459E-005
    2.325871E+03   1.0000E-099   7.2623E-008   9.9992E-001   7.9801E-005
    2.462405E+03   1.0000E-099   7.2795E-008   9.9994E-001   6.0806E-005
    2.606955E+03   1.0000E-099   7.3424E-008   9.9996E-001   3.5979E-005
    2.759989E+03   1.0000E-099   7.3827E-008   9.9998E-001   1.5008E-005
    2.922008E+03   1.0000E-099   7.2811E-008   1.0000E+000   4.2080E-006
    3.093536E+03   1.0000E-099   7.1388E-008   1.0000E+000   8.3865E-007
    3.275135E+03   1.0000E-099   7.3637E-008   1.0000E+000   1.2899E-007
    3.467393E+03   1.0000E-099   8.5152E-008   1.0000E+000   1.4707E-008
    3.670937E+03   1.0000E-099   1.1154E-007   1.0000E+000   1.1344E-009
    3.886430E+03   1.0000E-099   1.5452E-007   1.0000E+000   6.3055E-011
    4.114573E+03   1.0000E-099   2.0806E-007   1.0000E+000   3.3552E-012
    4.356109E+03   1.0000E-099   2.7732E-007   1.0000E+000   2.0490E-013
    4.611823E+03   1.0000E-099   4.0244E-007   1.0000E+000   1.2166E-014
    4.882548E+03   1.0000E-099   6.6130E-007   1.0000E+000   5.4839E-016
    5.169166E+03   1.0000E-099   1.1907E-006   1.0000E+000   1.7398E-017
    5.472608E+03   1.0000E-099   2.3113E-006   1.0000E+000   4.1599E-019
    5.793864E+03   1.0000E-099   4.8213E-006   1.0000E+000   8.2182E-021
    6.133978E+03   1.0000E-099   1.0453E-005   9.9999E-001   1.4081E-022
    6.494057E+03   1.0000E-099   2.3320E-005   9.9998E-001   2.0081E-024
    6.875274E+03   1.0000E-099   5.4724E-005   9.9995E-001   2.1153E-026
    7.278870E+03   1.0000E-099   1.3710E-004   9.9986E-001   1.5654E-028
    7.706157E+03   1.0000E-099   3.6474E-004   9.9964E-001   8.9202E-031
    8.158527E+03   1.0000E-099   1.0749E-003   9.9893E-001   3.2951E-033
    8.637453E+03   1.0000E-099   3.8983E-003   9.9610E-001   3.2476E-036
    9.142926E+03   1.0000E-099   1.7707E-002   9.8229E-001   6.5284E-040
    9.621882E+03   1.0000E-099   7.3815E-002   9.2619E-001   1.1284E-043
    1.009139E+04   1.0000E-099   2.5498E-001   7.4502E-001   1.7899E-047
    1.057107E+04   1.0000E-099   6.2003E-001   3.7997E-001   2.7211E-051
    1.102095E+04   1.0000E-099   8.8170E-001   1.1830E-001   2.3418E-052
    1.140190E+04   1.0000E-099   9.6744E-001   3.2556E-002   1.0031E-052
    1.170621E+04   1.0000E-099   9.8965E-001   1.0345E-002   6.8829E-053
    1.196446E+04   1.0000E-099   9.9535E-001   4.6542E-003   6.3905E-053
    1.220902E+04   1.0000E-099   9.9643E-001   3.5677E-003   6.6298E-053
    1.248580E+04   1.0000E-099   9.9691E-001   3.0861E-003   6.8588E-053
    1.286004E+04   1.0000E-099   9.9807E-001   1.9306E-003   6.8320E-053
    1.332718E+04   1.0000E-099   9.9910E-001   8.9519E-004   6.7624E-053
    1.382918E+04   1.0000E-099   9.9960E-001   3.9524E-004   6.8589E-053
    1.434366E+04   1.0000E-099   9.9984E-001   1.6368E-004   7.1378E-053
    1.485143E+04   1.0000E-099   9.9994E-001   6.4625E-005   7.7481E-053
    1.533469E+04   1.0000E-099   9.9997E-001   2.5644E-005   8.9362E-053
    1.578638E+04   1.0000E-099   9.9999E-001   1.1187E-005   1.1006E-052
    1.620935E+04   1.0000E-099   9.9999E-001   5.6163E-006   1.4268E-052
    1.661688E+04   1.0000E-099   1.0000E+000   3.0727E-006   1.9493E-052
    1.700421E+04   1.0000E-099   1.0000E+000   1.7679E-006   2.7807E-052
    1.737417E+04   1.0000E-099   1.0000E+000   1.0622E-006   4.0932E-052
    1.772832E+04   1.0000E-099   1.0000E+000   6.7677E-007   6.0932E-052
    1.808036E+04   1.0000E-099   1.0000E+000   4.4986E-007   9.1316E-052
    1.844682E+04   1.0000E-099   1.0000E+000   3.0085E-007   1.3636E-051
    1.885311E+04   1.0000E-099   1.0000E+000   1.9296E-007   2.0331E-051
    1.933417E+04   1.0000E-099   1.0000E+000   1.1192E-007   3.0325E-051
    1.996140E+04   1.0000E-099   1.0000E+000   5.2643E-008   4.5835E-051
    2.103299E+04   1.0000E-099   1.0000E+000   1.3246E-008   6.8499E-051
    2.227539E+04   1.0000E-099   1.0000E+000   3.3648E-009   6.0219E-051
    2.358301E+04   1.0000E-099   1.0000E+000   1.0195E-009   4.0028E-051
    2.496739E+04   1.0000E-099   1.0000E+000   4.9843E-010   2.4248E-051
    2.643303E+04   1.0000E-099   1.0000E+000   4.4653E-010   1.4678E-051
    2.798472E+04   1.0000E-099   1.0000E+000   5.2669E-010   8.7160E-052
    2.962749E+04   1.0000E-099   1.0000E+000   7.6352E-010   5.1386E-052
    3.136122E+04   1.0000E-099   1.0000E+000   1.2298E-009   3.4163E-052
    3.301326E+04   1.0000E-099   1.0000E+000   2.2784E-009   2.6823E-052
    3.444214E+04   1.0000E-099   1.0000E+000   5.2115E-009   2.2106E-052
    3.570225E+04   1.0000E-099   1.0000E+000   1.5651E-008   1.8194E-052
    3.685664E+04   1.0000E-099   1.0000E+000   5.3427E-008   1.5468E-052
    3.797610E+04   1.0000E-099   1.0000E+000   1.8377E-007   1.3854E-052
    3.908268E+04   1.0000E-099   1.0000E+000   6.1026E-007   1.2964E-052
    4.019046E+04   1.0000E-099   1.0000E+000   1.7721E-006   1.2498E-052
    4.130062E+04   1.0000E-099   1.0000E+000   4.0949E-006   1.2337E-052
    4.241675E+04   1.0000E-099   9.9999E-001   7.4876E-006   1.2457E-052
    4.354852E+04   1.0000E-099   9.9999E-001   1.1591E-005   1.2851E-052
    4.469744E+04   1.0000E-099   9.9998E-001   1.6899E-005   1.3486E-052
    4.586844E+04   1.0000E-099   9.9998E-001   1.9803E-005   1.4287E-052
    4.706377E+04   1.0000E-099   9.9998E-001   2.3514E-005   1.5159E-052
    4.828401E+04   1.0000E-099   9.9997E-001   2.6710E-005   1.6024E-052
    4.953046E+04   1.0000E-099   9.9997E-001   2.9594E-005   1.6849E-052
    5.080186E+04   1.0000E-099   9.9997E-001   3.2193E-005   1.7664E-052
    5.209780E+04   1.0000E-099   9.9997E-001   3.4549E-005   1.8543E-052
    5.341786E+04   1.0000E-099   9.9996E-001   3.6617E-005   1.9603E-052
    5.475876E+04   1.0000E-099   9.9996E-001   3.8270E-005   2.0987E-052
    5.612046E+04   1.0000E-099   9.9996E-001   3.9364E-005   2.2866E-052
    5.749897E+04   1.0000E-099   9.9996E-001   3.9831E-005   2.5447E-052
    5.888930E+04   1.0000E-099   9.9996E-001   3.9739E-005   2.8975E-052
    6.028794E+04   1.0000E-099   9.9996E-001   3.9231E-005   3.3749E-052
    6.168087E+04   1.0000E-099   9.9996E-001   3.8400E-005   4.0093E-052
    6.305999E+04   1.0000E-099   9.9996E-001   3.7307E-005   4.8401E-052
    6.440877E+04   1.0000E-099   9.9996E-001   3.6028E-005   5.9041E-052
    6.570669E+04   1.0000E-099   9.9997E-001   3.4632E-005   7.2280E-052
    6.693461E+04   1.0000E-099   9.9997E-001   3.3198E-005   8.8202E-052
    6.807188E+04   1.0000E-099   9.9997E-001   3.1504E-005   1.0670E-051
    6.909523E+04   1.0000E-099   9.9997E-001   2.8704E-005   1.2715E-051
    6.956071E+04   1.0000E-099   9.9997E-001   2.5748E-005   1.3814E-051
    6.979462E+04   1.0000E-099   9.9998E-001   2.3387E-005   1.4417E-051
    6.991187E+04   1.0000E-099   9.9998E-001   2.1454E-005   1.4753E-051
    6.997057E+04   1.0000E-099   9.9998E-001   2.0105E-005   1.4938E-051
    6.999847E+04   1.0000E-099   9.9998E-001   1.9197E-005   1.5036E-051
    6.999994E+04   1.0000E-099   9.9998E-001   1.9111E-005   1.5048E-051
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           mg0           mg1           mg2           mg3
    8.484662E+02   1.0000E-099   5.9117E-008   1.0000E+000   1.3246E-006
    8.523194E+02   1.0000E-099   5.9140E-008   1.0000E+000   1.3246E-006
    8.639844E+02   1.0000E-099   5.9179E-008   1.0000E+000   1.3252E-006
    8.877956E+02   1.0000E-099   5.9202E-008   1.0000E+000   1.3281E-006
    9.323423E+02   1.0000E-099   5.9193E-008   1.0000E+000   1.3407E-006
    9.819013E+02   1.0000E-099   5.9131E-008   1.0000E+000   1.3657E-006
    1.033984E+03   1.0000E-099   5.9044E-008   1.0000E+000   1.4040E-006
    1.088829E+03   1.0000E-099   5.8950E-008   1.0000E+000   1.4572E-006
    1.146583E+03   1.0000E-099   5.8864E-008   1.0000E+000   1.5277E-006
    1.207401E+03   1.0000E-099   5.8968E-008   1.0000E+000   1.6136E-006
    1.271445E+03   1.0000E-099   5.9902E-008   1.0000E+000   1.7009E-006
    1.338886E+03   1.0000E-099   6.1705E-008   1.0000E+000   1.7920E-006
    1.409904E+03   1.0000E-099   6.3886E-008   1.0000E+000   1.9053E-006
    1.484689E+03   1.0000E-099   6.5768E-008   1.0000E+000   2.0641E-006
    1.563440E+03   1.0000E-099   6.6609E-008   1.0000E+000   2.2939E-006
    1.646369E+03   1.0000E-099   6.6464E-008   1.0000E+000   2.5957E-006
    1.733697E+03   1.0000E-099   6.6191E-008   1.0000E+000   2.9359E-006
    1.825657E+03   1.0000E-099   6.5663E-008   1.0000E+000   3.2850E-006
    1.922495E+03   1.0000E-099   6.4783E-008   1.0000E+000   3.5861E-006
    2.024469E+03   1.0000E-099   6.3979E-008   1.0000E+000   3.7404E-006
    2.131852E+03   1.0000E-099   6.3530E-008   1.0000E+000   3.6310E-006
    2.244931E+03   1.0000E-099   6.3531E-008   1.0000E+000   3.1739E-006
    2.364008E+03   1.0000E-099   6.4064E-008   1.0000E+000   2.3954E-006
    2.489401E+03   1.0000E-099   6.5405E-008   1.0000E+000   1.4778E-006
    2.621445E+03   1.0000E-099   6.8072E-008   1.0000E+000   6.9776E-007
    2.760494E+03   1.0000E-099   7.2370E-008   1.0000E+000   2.3953E-007
    2.906917E+03   1.0000E-099   7.7558E-008   1.0000E+000   6.1307E-008
    3.061108E+03   1.0000E-099   8.2597E-008   1.0000E+000   1.2914E-008
    3.223477E+03   1.0000E-099   9.0012E-008   1.0000E+000   2.4004E-009
    3.394459E+03   1.0000E-099   1.0691E-007   1.0000E+000   3.7179E-010
    3.574510E+03   1.0000E-099   1.4338E-007   1.0000E+000   4.2406E-011
    3.764111E+03   1.0000E-099   2.1117E-007   1.0000E+000   3.2570E-012
    3.963769E+03   1.0000E-099   3.2020E-007   1.0000E+000   1.7392E-013
    4.174018E+03   1.0000E-099   4.7250E-007   1.0000E+000   8.0462E-015
    4.395419E+03   1.0000E-099   6.8456E-007   1.0000E+000   4.2066E-016
    4.628563E+03   1.0000E-099   1.0391E-006   1.0000E+000   2.5099E-017
    4.874074E+03   1.0000E-099   1.7187E-006   1.0000E+000   1.4044E-018
    5.132608E+03   1.0000E-099   3.0659E-006   1.0000E+000   6.6091E-020
    5.404855E+03   1.0000E-099   5.7032E-006   9.9999E-001   2.6436E-021
    5.691543E+03   1.0000E-099   1.0801E-005   9.9999E-001   9.3756E-023
    5.993437E+03   1.0000E-099   2.0747E-005   9.9998E-001   2.9578E-024
    6.311345E+03   1.0000E-099   4.0801E-005   9.9996E-001   7.8520E-026
    6.646115E+03   1.0000E-099   8.2883E-005   9.9992E-001   1.6883E-027
    6.998642E+03   1.0000E-099   1.7426E-004   9.9983E-001   3.0469E-029
    7.369868E+03   1.0000E-099   3.8166E-004   9.9962E-001   4.8220E-031
    7.760785E+03   1.0000E-099   8.9549E-004   9.9910E-001   6.0601E-033
    8.172438E+03   1.0000E-099   2.3596E-003   9.9764E-001   3.6648E-035
    8.608405E+03   1.0000E-099   7.3203E-003   9.9268E-001   6.9328E-038
    9.009022E+03   1.0000E-099   2.3085E-002   9.7692E-001   1.0268E-040
    9.386480E+03   1.0000E-099   7.1227E-002   9.2877E-001   1.2517E-043
    9.748881E+03   1.0000E-099   2.0182E-001   7.9818E-001   1.2604E-046
    1.011718E+04   1.0000E-099   4.6314E-001   5.3686E-001   1.0182E-049
    1.049680E+04   1.0000E-099   7.4522E-001   2.5478E-001   5.3618E-052
    1.085828E+04   1.0000E-099   9.0499E-001   9.5010E-002   1.9312E-052
    1.118512E+04   1.0000E-099   9.6314E-001   3.6863E-002   1.0156E-052
    1.146130E+04   1.0000E-099   9.8567E-001   1.4334E-002   6.9320E-053
    1.169833E+04   1.0000E-099   9.9395E-001   6.0476E-003   6.0312E-053
    1.190098E+04   1.0000E-099   9.9664E-001   3.3576E-003   5.9764E-053
    1.209124E+04   1.0000E-099   9.9752E-001   2.4818E-003   6.1832E-053
    1.228442E+04   1.0000E-099   9.9751E-001   2.4856E-003   6.5112E-053
    1.250795E+04   1.0000E-099   9.9776E-001   2.2419E-003   6.6511E-053
    1.279183E+04   1.0000E-099   9.9830E-001   1.6978E-003   6.7148E-053
    1.313961E+04   1.0000E-099   9.9896E-001   1.0365E-003   6.7123E-053
    1.351700E+04   1.0000E-099   9.9944E-001   5.5722E-004   6.7379E-053
    1.390881E+04   1.0000E-099   9.9970E-001   2.9585E-004   6.8598E-053
    1.430720E+04   1.0000E-099   9.9984E-001   1.6278E-004   7.1055E-053
    1.470348E+04   1.0000E-099   9.9992E-001   8.2819E-005   7.4908E-053
    1.508611E+04   1.0000E-099   9.9996E-001   4.3438E-005   8.1437E-053
    1.544954E+04   1.0000E-099   9.9998E-001   2.3835E-005   9.2130E-053
    1.579466E+04   1.0000E-099   9.9999E-001   1.2773E-005   1.0803E-052
    1.612148E+04   1.0000E-099   9.9999E-001   7.5462E-006   1.3093E-052
    1.643628E+04   1.0000E-099   1.0000E+000   4.7150E-006   1.6382E-052
    1.674043E+04   1.0000E-099   1.0000E+000   3.0435E-006   2.1014E-052
    1.703348E+04   1.0000E-099   1.0000E+000   2.0129E-006   2.7716E-052
    1.731530E+04   1.0000E-099   1.0000E+000   1.3716E-006   3.7168E-052
    1.758714E+04   1.0000E-099   1.0000E+000   9.7440E-007   5.0252E-052
    1.785335E+04   1.0000E-099   1.0000E+000   7.1583E-007   6.8011E-052
    1.812046E+04   1.0000E-099   1.0000E+000   5.3936E-007   9.2913E-052
    1.839773E+04   1.0000E-099   1.0000E+000   4.0551E-007   1.2630E-051
    1.869436E+04   1.0000E-099   1.0000E+000   2.9734E-007   1.7122E-051
    1.902231E+04   1.0000E-099   1.0000E+000   2.0852E-007   2.3224E-051
    1.940099E+04   1.0000E-099   1.0000E+000   1.3584E-007   3.1579E-051
    1.985984E+04   1.0000E-099   1.0000E+000   7.8754E-008   4.3096E-051
    2.051367E+04   1.0000E-099   1.0000E+000   3.4462E-008   5.9657E-051
