#NTIMES: 145 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
16788.59 1e-99 1e-99 1e-99 1.56e+10 1e-99 
16888.37 1e-99 1e-99 1e-99 1.52e+10 1e-99 
16998.79 1e-99 1e-99 1e-99 1.45e+10 1e-99 
17146.37 1e-99 1e-99 1e-99 1.38e+10 1e-99 
17415.23 1e-99 1e-99 1e-99 1.29e+10 1e-99 
17888.12 1e-99 1e-99 1e-99 1.16e+10 1e-99 
18532.37 1e-99 1e-99 1e-99 1.02e+10 1e-99 
19260.76 1e-99 1e-99 1e-99 8.99e+09 1e-99 
20034.10 1e-99 1e-99 1e-99 8.01e+09 1e-99 
20838.00 1e-99 1e-99 1e-99 7.15e+09 1e-99 
21647.97 1e-99 1e-99 1e-99 6.45e+09 1e-99 
22447.94 1e-99 1e-99 1e-99 5.86e+09 1e-99 
23245.88 1e-99 1e-99 1e-99 5.35e+09 1e-99 
24052.47 1e-99 1e-99 1e-99 4.89e+09 1e-99 
24867.72 1e-99 1e-99 1e-99 4.50e+09 1e-99 
25698.86 1e-99 1e-99 1e-99 4.13e+09 1e-99 
26587.16 1e-99 1e-99 1e-99 3.77e+09 1e-99 
27637.54 1e-99 1e-99 1e-99 3.40e+09 1e-99 
28986.97 1e-99 1e-99 1e-99 3.00e+09 1e-99 
#TIME: 19.21 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 3.47e+12 1e-99 
999.11 1e-99 1e-99 1e-99 3.46e+12 1e-99 
1267.34 1e-99 1e-99 1e-99 3.44e+12 1e-99 
1514.05 1e-99 1e-99 1e-99 3.39e+12 1e-99 
1808.80 1e-99 1e-99 1e-99 3.37e+12 1e-99 
1919.29 1e-99 1e-99 1e-99 3.33e+12 1e-99 
2160.92 1e-99 1e-99 1e-99 3.29e+12 1e-99 
2292.92 1e-99 1e-99 1e-99 3.25e+12 1e-99 
2432.98 1e-99 1e-99 1e-99 3.20e+12 1e-99 
2581.60 1e-99 1e-99 1e-99 3.16e+12 1e-99 
2739.29 1e-99 1e-99 1e-99 3.08e+12 1e-99 
2906.62 1e-99 1e-99 1e-99 2.97e+12 1e-99 
3084.17 1e-99 1e-99 1e-99 2.88e+12 1e-99 
3272.56 1e-99 1e-99 1e-99 2.76e+12 1e-99 
3472.46 1e-99 1e-99 1e-99 2.63e+12 1e-99 
3684.57 1e-99 1e-99 1e-99 2.48e+12 1e-99 
3909.64 1e-99 1e-99 1e-99 2.31e+12 1e-99 
4148.46 1e-99 1e-99 1e-99 2.18e+12 1e-99 
4401.86 1e-99 1e-99 1e-99 2.04e+12 1e-99 
4670.75 1e-99 1e-99 1e-99 1.89e+12 1e-99 
4956.05 1e-99 1e-99 1e-99 1.75e+12 1e-99 
5258.79 1e-99 1e-99 1e-99 1.64e+12 1e-99 
5580.02 1e-99 1e-99 1e-99 1.49e+12 1e-99 
5920.87 1e-99 1e-99 1e-99 1.36e+12 1e-99 
6282.54 1e-99 1e-99 1e-99 1.22e+12 1e-99 
6666.30 1e-99 1e-99 1e-99 1.10e+12 1e-99 
7073.50 1e-99 1e-99 1e-99 9.59e+11 1e-99 
7505.58 1e-99 1e-99 1e-99 8.24e+11 1e-99 
7964.05 1e-99 1e-99 1e-99 6.83e+11 1e-99 
8450.53 1e-99 1e-99 1e-99 5.47e+11 1e-99 
8966.72 1e-99 1e-99 1e-99 4.29e+11 1e-99 
9514.44 1e-99 1e-99 1e-99 3.20e+11 1e-99 
10095.62 1e-99 1e-99 1e-99 2.31e+11 1e-99 
10712.30 1e-99 1e-99 1e-99 1.68e+11 1e-99 
11366.65 1e-99 1e-99 1e-99 1.22e+11 1e-99 
12061.10 1e-99 1e-99 1e-99 8.95e+10 1e-99 
12793.43 1e-99 1e-99 1e-99 6.76e+10 1e-99 
13528.61 1e-99 1e-99 1e-99 5.21e+10 1e-99 
14194.74 1e-99 1e-99 1e-99 4.12e+10 1e-99 
14757.77 1e-99 1e-99 1e-99 3.39e+10 1e-99 
15240.48 1e-99 1e-99 1e-99 2.88e+10 1e-99 
15646.99 1e-99 1e-99 1e-99 2.47e+10 1e-99 
15960.30 1e-99 1e-99 1e-99 2.17e+10 1e-99 
16187.41 1e-99 1e-99 1e-99 1.94e+10 1e-99 
16354.17 1e-99 1e-99 1e-99 1.79e+10 1e-99 
16484.18 1e-99 1e-99 1e-99 1.70e+10 1e-99 
16593.12 1e-99 1e-99 1e-99 1.62e+10 1e-99 
16691.99 1e-99 1e-99 1e-99 1.53e+10 1e-99 
16788.59 1e-99 1e-99 1e-99 1.50e+10 1e-99 
16888.37 1e-99 1e-99 1e-99 1.43e+10 1e-99 
16998.79 1e-99 1e-99 1e-99 1.39e+10 1e-99 
17146.37 1e-99 1e-99 1e-99 1.33e+10 1e-99 
17415.23 1e-99 1e-99 1e-99 1.23e+10 1e-99 
17888.12 1e-99 1e-99 1e-99 1.11e+10 1e-99 
18532.37 1e-99 1e-99 1e-99 9.77e+09 1e-99 
19260.76 1e-99 1e-99 1e-99 8.65e+09 1e-99 
20034.10 1e-99 1e-99 1e-99 7.69e+09 1e-99 
20838.00 1e-99 1e-99 1e-99 6.89e+09 1e-99 
21647.97 1e-99 1e-99 1e-99 6.22e+09 1e-99 
22447.94 1e-99 1e-99 1e-99 5.66e+09 1e-99 
23245.88 1e-99 1e-99 1e-99 5.17e+09 1e-99 
24052.47 1e-99 1e-99 1e-99 4.73e+09 1e-99 
24867.72 1e-99 1e-99 1e-99 4.33e+09 1e-99 
25698.86 1e-99 1e-99 1e-99 3.96e+09 1e-99 
26587.16 1e-99 1e-99 1e-99 3.63e+09 1e-99 
27637.54 1e-99 1e-99 1e-99 3.27e+09 1e-99 
28986.97 1e-99 1e-99 1e-99 2.89e+09 1e-99 
#TIME: 19.60 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 3.25e+12 1e-99 
999.11 1e-99 1e-99 1e-99 3.18e+12 1e-99 
1267.34 1e-99 1e-99 1e-99 3.15e+12 1e-99 
1514.05 1e-99 1e-99 1e-99 3.12e+12 1e-99 
1808.80 1e-99 1e-99 1e-99 3.11e+12 1e-99 
1919.29 1e-99 1e-99 1e-99 3.06e+12 1e-99 
2160.92 1e-99 1e-99 1e-99 3.02e+12 1e-99 
2292.92 1e-99 1e-99 1e-99 2.98e+12 1e-99 
2432.98 1e-99 1e-99 1e-99 2.95e+12 1e-99 
2581.60 1e-99 1e-99 1e-99 2.88e+12 1e-99 
2739.29 1e-99 1e-99 1e-99 2.83e+12 1e-99 
2906.62 1e-99 1e-99 1e-99 2.72e+12 1e-99 
3084.17 1e-99 1e-99 1e-99 2.64e+12 1e-99 
3272.56 1e-99 1e-99 1e-99 2.53e+12 1e-99 
3472.46 1e-99 1e-99 1e-99 2.41e+12 1e-99 
3684.57 1e-99 1e-99 1e-99 2.27e+12 1e-99 
3909.64 1e-99 1e-99 1e-99 2.12e+12 1e-99 
4148.46 1e-99 1e-99 1e-99 1.99e+12 1e-99 
4401.86 1e-99 1e-99 1e-99 1.87e+12 1e-99 
4670.75 1e-99 1e-99 1e-99 1.74e+12 1e-99 
4956.05 1e-99 1e-99 1e-99 1.62e+12 1e-99 
5258.79 1e-99 1e-99 1e-99 1.51e+12 1e-99 
5580.02 1e-99 1e-99 1e-99 1.38e+12 1e-99 
5920.87 1e-99 1e-99 1e-99 1.25e+12 1e-99 
6282.54 1e-99 1e-99 1e-99 1.13e+12 1e-99 
6666.30 1e-99 1e-99 1e-99 1.01e+12 1e-99 
7073.50 1e-99 1e-99 1e-99 8.85e+11 1e-99 
7505.58 1e-99 1e-99 1e-99 7.58e+11 1e-99 
7964.05 1e-99 1e-99 1e-99 6.27e+11 1e-99 
8450.53 1e-99 1e-99 1e-99 5.00e+11 1e-99 
8966.72 1e-99 1e-99 1e-99 3.92e+11 1e-99 
9514.44 1e-99 1e-99 1e-99 2.94e+11 1e-99 
10095.62 1e-99 1e-99 1e-99 2.15e+11 1e-99 
10712.30 1e-99 1e-99 1e-99 1.57e+11 1e-99 
11366.65 1e-99 1e-99 1e-99 1.15e+11 1e-99 
12061.10 1e-99 1e-99 1e-99 8.44e+10 1e-99 
12793.43 1e-99 1e-99 1e-99 6.41e+10 1e-99 
13528.61 1e-99 1e-99 1e-99 4.93e+10 1e-99 
14194.74 1e-99 1e-99 1e-99 3.90e+10 1e-99 
14757.77 1e-99 1e-99 1e-99 3.21e+10 1e-99 
15240.48 1e-99 1e-99 1e-99 2.70e+10 1e-99 
15646.99 1e-99 1e-99 1e-99 2.32e+10 1e-99 
15960.30 1e-99 1e-99 1e-99 2.03e+10 1e-99 
16187.41 1e-99 1e-99 1e-99 1.83e+10 1e-99 
16354.17 1e-99 1e-99 1e-99 1.70e+10 1e-99 
16484.18 1e-99 1e-99 1e-99 1.60e+10 1e-99 
16593.12 1e-99 1e-99 1e-99 1.52e+10 1e-99 
16691.99 1e-99 1e-99 1e-99 1.47e+10 1e-99 
16788.59 1e-99 1e-99 1e-99 1.40e+10 1e-99 
16888.37 1e-99 1e-99 1e-99 1.37e+10 1e-99 
16998.79 1e-99 1e-99 1e-99 1.32e+10 1e-99 
17146.37 1e-99 1e-99 1e-99 1.26e+10 1e-99 
17415.23 1e-99 1e-99 1e-99 1.17e+10 1e-99 
17888.12 1e-99 1e-99 1e-99 1.05e+10 1e-99 
18532.37 1e-99 1e-99 1e-99 9.34e+09 1e-99 
19260.76 1e-99 1e-99 1e-99 8.29e+09 1e-99 
20034.10 1e-99 1e-99 1e-99 7.39e+09 1e-99 
20838.00 1e-99 1e-99 1e-99 6.63e+09 1e-99 
21647.97 1e-99 1e-99 1e-99 6.02e+09 1e-99 
22447.94 1e-99 1e-99 1e-99 5.46e+09 1e-99 
23245.88 1e-99 1e-99 1e-99 4.98e+09 1e-99 
24052.47 1e-99 1e-99 1e-99 4.56e+09 1e-99 
24867.72 1e-99 1e-99 1e-99 4.18e+09 1e-99 
25698.86 1e-99 1e-99 1e-99 3.83e+09 1e-99 
26587.16 1e-99 1e-99 1e-99 3.50e+09 1e-99 
27637.54 1e-99 1e-99 1e-99 3.17e+09 1e-99 
28986.97 1e-99 1e-99 1e-99 2.80e+09 1e-99 
#TIME: 20.01 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 2.99e+12 1e-99 
999.11 1e-99 1e-99 1e-99 2.92e+12 1e-99 
1267.34 1e-99 1e-99 1e-99 2.89e+12 1e-99 
1514.05 1e-99 1e-99 1e-99 2.88e+12 1e-99 
1808.80 1e-99 1e-99 1e-99 2.84e+12 1e-99 
1919.29 1e-99 1e-99 1e-99 2.81e+12 1e-99 
2160.92 1e-99 1e-99 1e-99 2.77e+12 1e-99 
2292.92 1e-99 1e-99 1e-99 2.73e+12 1e-99 
2432.98 1e-99 1e-99 1e-99 2.69e+12 1e-99 
2581.60 1e-99 1e-99 1e-99 2.64e+12 1e-99 
2739.29 1e-99 1e-99 1e-99 2.59e+12 1e-99 
2906.62 1e-99 1e-99 1e-99 2.50e+12 1e-99 
3084.17 1e-99 1e-99 1e-99 2.41e+12 1e-99 
3272.56 1e-99 1e-99 1e-99 2.32e+12 1e-99 
3472.46 1e-99 1e-99 1e-99 2.20e+12 1e-99 
3684.57 1e-99 1e-99 1e-99 2.08e+12 1e-99 
3909.64 1e-99 1e-99 1e-99 1.95e+12 1e-99 
4148.46 1e-99 1e-99 1e-99 1.83e+12 1e-99 
4401.86 1e-99 1e-99 1e-99 1.72e+12 1e-99 
4670.75 1e-99 1e-99 1e-99 1.61e+12 1e-99 
4956.05 1e-99 1e-99 1e-99 1.49e+12 1e-99 
5258.79 1e-99 1e-99 1e-99 1.39e+12 1e-99 
5580.02 1e-99 1e-99 1e-99 1.27e+12 1e-99 
5920.87 1e-99 1e-99 1e-99 1.15e+12 1e-99 
6282.54 1e-99 1e-99 1e-99 1.04e+12 1e-99 
6666.30 1e-99 1e-99 1e-99 9.31e+11 1e-99 
7073.50 1e-99 1e-99 1e-99 8.15e+11 1e-99 
7505.58 1e-99 1e-99 1e-99 6.96e+11 1e-99 
7964.05 1e-99 1e-99 1e-99 5.73e+11 1e-99 
8450.53 1e-99 1e-99 1e-99 4.56e+11 1e-99 
8966.72 1e-99 1e-99 1e-99 3.58e+11 1e-99 
9514.44 1e-99 1e-99 1e-99 2.71e+11 1e-99 
10095.62 1e-99 1e-99 1e-99 1.99e+11 1e-99 
10712.30 1e-99 1e-99 1e-99 1.47e+11 1e-99 
11366.65 1e-99 1e-99 1e-99 1.08e+11 1e-99 
12061.10 1e-99 1e-99 1e-99 7.97e+10 1e-99 
12793.43 1e-99 1e-99 1e-99 6.06e+10 1e-99 
13528.61 1e-99 1e-99 1e-99 4.68e+10 1e-99 
14194.74 1e-99 1e-99 1e-99 3.70e+10 1e-99 
14757.77 1e-99 1e-99 1e-99 3.03e+10 1e-99 
15240.48 1e-99 1e-99 1e-99 2.54e+10 1e-99 
15646.99 1e-99 1e-99 1e-99 2.18e+10 1e-99 
15960.30 1e-99 1e-99 1e-99 1.92e+10 1e-99 
16187.41 1e-99 1e-99 1e-99 1.72e+10 1e-99 
16354.17 1e-99 1e-99 1e-99 1.60e+10 1e-99 
16484.18 1e-99 1e-99 1e-99 1.52e+10 1e-99 
16593.12 1e-99 1e-99 1e-99 1.45e+10 1e-99 
16691.99 1e-99 1e-99 1e-99 1.38e+10 1e-99 
16788.59 1e-99 1e-99 1e-99 1.34e+10 1e-99 
16888.37 1e-99 1e-99 1e-99 1.30e+10 1e-99 
16998.79 1e-99 1e-99 1e-99 1.26e+10 1e-99 
17146.37 1e-99 1e-99 1e-99 1.20e+10 1e-99 
17415.23 1e-99 1e-99 1e-99 1.11e+10 1e-99 
17888.12 1e-99 1e-99 1e-99 1.01e+10 1e-99 
18532.37 1e-99 1e-99 1e-99 8.90e+09 1e-99 
19260.76 1e-99 1e-99 1e-99 7.90e+09 1e-99 
20034.10 1e-99 1e-99 1e-99 7.05e+09 1e-99 
20838.00 1e-99 1e-99 1e-99 6.35e+09 1e-99 
21647.97 1e-99 1e-99 1e-99 5.74e+09 1e-99 
22447.94 1e-99 1e-99 1e-99 5.23e+09 1e-99 
23245.88 1e-99 1e-99 1e-99 4.79e+09 1e-99 
24052.47 1e-99 1e-99 1e-99 4.39e+09 1e-99 
24867.72 1e-99 1e-99 1e-99 4.02e+09 1e-99 
25698.86 1e-99 1e-99 1e-99 3.71e+09 1e-99 
26587.16 1e-99 1e-99 1e-99 3.40e+09 1e-99 
27637.54 1e-99 1e-99 1e-99 3.06e+09 1e-99 
28986.97 1e-99 1e-99 1e-99 2.70e+09 1e-99 
#TIME: 20.42 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 2.74e+12 1e-99 
999.11 1e-99 1e-99 1e-99 2.68e+12 1e-99 
1267.34 1e-99 1e-99 1e-99 2.65e+12 1e-99 
1514.05 1e-99 1e-99 1e-99 2.65e+12 1e-99 
1808.80 1e-99 1e-99 1e-99 2.61e+12 1e-99 
1919.29 1e-99 1e-99 1e-99 2.56e+12 1e-99 
2160.92 1e-99 1e-99 1e-99 2.54e+12 1e-99 
2292.92 1e-99 1e-99 1e-99 2.50e+12 1e-99 
2432.98 1e-99 1e-99 1e-99 2.46e+12 1e-99 
2581.60 1e-99 1e-99 1e-99 2.41e+12 1e-99 
2739.29 1e-99 1e-99 1e-99 2.35e+12 1e-99 
2906.62 1e-99 1e-99 1e-99 2.28e+12 1e-99 
3084.17 1e-99 1e-99 1e-99 2.21e+12 1e-99 
3272.56 1e-99 1e-99 1e-99 2.12e+12 1e-99 
3472.46 1e-99 1e-99 1e-99 2.02e+12 1e-99 
3684.57 1e-99 1e-99 1e-99 1.91e+12 1e-99 
3909.64 1e-99 1e-99 1e-99 1.79e+12 1e-99 
4148.46 1e-99 1e-99 1e-99 1.68e+12 1e-99 
4401.86 1e-99 1e-99 1e-99 1.58e+12 1e-99 
4670.75 1e-99 1e-99 1e-99 1.48e+12 1e-99 
4956.05 1e-99 1e-99 1e-99 1.37e+12 1e-99 
5258.79 1e-99 1e-99 1e-99 1.28e+12 1e-99 
5580.02 1e-99 1e-99 1e-99 1.17e+12 1e-99 
5920.87 1e-99 1e-99 1e-99 1.06e+12 1e-99 
6282.54 1e-99 1e-99 1e-99 9.56e+11 1e-99 
6666.30 1e-99 1e-99 1e-99 8.55e+11 1e-99 
7073.50 1e-99 1e-99 1e-99 7.46e+11 1e-99 
7505.58 1e-99 1e-99 1e-99 6.37e+11 1e-99 
7964.05 1e-99 1e-99 1e-99 5.23e+11 1e-99 
8450.53 1e-99 1e-99 1e-99 4.16e+11 1e-99 
8966.72 1e-99 1e-99 1e-99 3.28e+11 1e-99 
9514.44 1e-99 1e-99 1e-99 2.49e+11 1e-99 
10095.62 1e-99 1e-99 1e-99 1.85e+11 1e-99 
10712.30 1e-99 1e-99 1e-99 1.37e+11 1e-99 
11366.65 1e-99 1e-99 1e-99 1.01e+11 1e-99 
12061.10 1e-99 1e-99 1e-99 7.52e+10 1e-99 
12793.43 1e-99 1e-99 1e-99 5.74e+10 1e-99 
13528.61 1e-99 1e-99 1e-99 4.42e+10 1e-99 
14194.74 1e-99 1e-99 1e-99 3.49e+10 1e-99 
14757.77 1e-99 1e-99 1e-99 2.86e+10 1e-99 
15240.48 1e-99 1e-99 1e-99 2.40e+10 1e-99 
15646.99 1e-99 1e-99 1e-99 2.05e+10 1e-99 
15960.30 1e-99 1e-99 1e-99 1.80e+10 1e-99 
16187.41 1e-99 1e-99 1e-99 1.63e+10 1e-99 
16354.17 1e-99 1e-99 1e-99 1.51e+10 1e-99 
16484.18 1e-99 1e-99 1e-99 1.44e+10 1e-99 
16593.12 1e-99 1e-99 1e-99 1.36e+10 1e-99 
16691.99 1e-99 1e-99 1e-99 1.31e+10 1e-99 
16788.59 1e-99 1e-99 1e-99 1.27e+10 1e-99 
16888.37 1e-99 1e-99 1e-99 1.23e+10 1e-99 
16998.79 1e-99 1e-99 1e-99 1.19e+10 1e-99 
17146.37 1e-99 1e-99 1e-99 1.14e+10 1e-99 
17415.23 1e-99 1e-99 1e-99 1.06e+10 1e-99 
17888.12 1e-99 1e-99 1e-99 9.56e+09 1e-99 
18532.37 1e-99 1e-99 1e-99 8.51e+09 1e-99 
19260.76 1e-99 1e-99 1e-99 7.55e+09 1e-99 
20034.10 1e-99 1e-99 1e-99 6.73e+09 1e-99 
20838.00 1e-99 1e-99 1e-99 6.07e+09 1e-99 
21647.97 1e-99 1e-99 1e-99 5.50e+09 1e-99 
22447.94 1e-99 1e-99 1e-99 5.00e+09 1e-99 
23245.88 1e-99 1e-99 1e-99 4.56e+09 1e-99 
24052.47 1e-99 1e-99 1e-99 4.18e+09 1e-99 
24867.72 1e-99 1e-99 1e-99 3.85e+09 1e-99 
25698.86 1e-99 1e-99 1e-99 3.54e+09 1e-99 
26587.16 1e-99 1e-99 1e-99 3.25e+09 1e-99 
27637.54 1e-99 1e-99 1e-99 2.95e+09 1e-99 
28986.97 1e-99 1e-99 1e-99 2.62e+09 1e-99 
#TIME: 20.85 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 2.49e+12 1e-99 
999.11 1e-99 1e-99 1e-99 2.48e+12 1e-99 
1267.34 1e-99 1e-99 1e-99 2.43e+12 1e-99 
1514.05 1e-99 1e-99 1e-99 2.42e+12 1e-99 
1808.80 1e-99 1e-99 1e-99 2.38e+12 1e-99 
1919.29 1e-99 1e-99 1e-99 2.35e+12 1e-99 
2160.92 1e-99 1e-99 1e-99 2.32e+12 1e-99 
2292.92 1e-99 1e-99 1e-99 2.29e+12 1e-99 
2432.98 1e-99 1e-99 1e-99 2.23e+12 1e-99 
2581.60 1e-99 1e-99 1e-99 2.20e+12 1e-99 
2739.29 1e-99 1e-99 1e-99 2.16e+12 1e-99 
2906.62 1e-99 1e-99 1e-99 2.08e+12 1e-99 
3084.17 1e-99 1e-99 1e-99 2.01e+12 1e-99 
3272.56 1e-99 1e-99 1e-99 1.94e+12 1e-99 
3472.46 1e-99 1e-99 1e-99 1.86e+12 1e-99 
3684.57 1e-99 1e-99 1e-99 1.75e+12 1e-99 
3909.64 1e-99 1e-99 1e-99 1.64e+12 1e-99 
4148.46 1e-99 1e-99 1e-99 1.55e+12 1e-99 
4401.86 1e-99 1e-99 1e-99 1.45e+12 1e-99 
4670.75 1e-99 1e-99 1e-99 1.36e+12 1e-99 
4956.05 1e-99 1e-99 1e-99 1.26e+12 1e-99 
5258.79 1e-99 1e-99 1e-99 1.18e+12 1e-99 
5580.02 1e-99 1e-99 1e-99 1.07e+12 1e-99 
5920.87 1e-99 1e-99 1e-99 9.75e+11 1e-99 
6282.54 1e-99 1e-99 1e-99 8.77e+11 1e-99 
6666.30 1e-99 1e-99 1e-99 7.83e+11 1e-99 
7073.50 1e-99 1e-99 1e-99 6.82e+11 1e-99 
7505.58 1e-99 1e-99 1e-99 5.81e+11 1e-99 
7964.05 1e-99 1e-99 1e-99 4.77e+11 1e-99 
8450.53 1e-99 1e-99 1e-99 3.79e+11 1e-99 
8966.72 1e-99 1e-99 1e-99 2.99e+11 1e-99 
9514.44 1e-99 1e-99 1e-99 2.29e+11 1e-99 
10095.62 1e-99 1e-99 1e-99 1.72e+11 1e-99 
10712.30 1e-99 1e-99 1e-99 1.28e+11 1e-99 
11366.65 1e-99 1e-99 1e-99 9.49e+10 1e-99 
12061.10 1e-99 1e-99 1e-99 7.10e+10 1e-99 
12793.43 1e-99 1e-99 1e-99 5.42e+10 1e-99 
13528.61 1e-99 1e-99 1e-99 4.16e+10 1e-99 
14194.74 1e-99 1e-99 1e-99 3.29e+10 1e-99 
14757.77 1e-99 1e-99 1e-99 2.69e+10 1e-99 
15240.48 1e-99 1e-99 1e-99 2.26e+10 1e-99 
15646.99 1e-99 1e-99 1e-99 1.93e+10 1e-99 
15960.30 1e-99 1e-99 1e-99 1.70e+10 1e-99 
16187.41 1e-99 1e-99 1e-99 1.53e+10 1e-99 
16354.17 1e-99 1e-99 1e-99 1.43e+10 1e-99 
16484.18 1e-99 1e-99 1e-99 1.35e+10 1e-99 
16593.12 1e-99 1e-99 1e-99 1.29e+10 1e-99 
16691.99 1e-99 1e-99 1e-99 1.25e+10 1e-99 
16788.59 1e-99 1e-99 1e-99 1.20e+10 1e-99 
16888.37 1e-99 1e-99 1e-99 1.17e+10 1e-99 
16998.79 1e-99 1e-99 1e-99 1.13e+10 1e-99 
17146.37 1e-99 1e-99 1e-99 1.08e+10 1e-99 
17415.23 1e-99 1e-99 1e-99 1.01e+10 1e-99 
17888.12 1e-99 1e-99 1e-99 9.15e+09 1e-99 
18532.37 1e-99 1e-99 1e-99 8.15e+09 1e-99 
19260.76 1e-99 1e-99 1e-99 7.24e+09 1e-99 
20034.10 1e-99 1e-99 1e-99 6.47e+09 1e-99 
20838.00 1e-99 1e-99 1e-99 5.81e+09 1e-99 
21647.97 1e-99 1e-99 1e-99 5.27e+09 1e-99 
22447.94 1e-99 1e-99 1e-99 4.80e+09 1e-99 
23245.88 1e-99 1e-99 1e-99 4.38e+09 1e-99 
24052.47 1e-99 1e-99 1e-99 4.01e+09 1e-99 
24867.72 1e-99 1e-99 1e-99 3.68e+09 1e-99 
25698.86 1e-99 1e-99 1e-99 3.39e+09 1e-99 
26587.16 1e-99 1e-99 1e-99 3.10e+09 1e-99 
27637.54 1e-99 1e-99 1e-99 2.82e+09 1e-99 
28986.97 1e-99 1e-99 1e-99 2.50e+09 1e-99 
#TIME: 21.28 
#NVEL: 67 
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2] 
440.10 1e-99 1e-99 1e-99 2.29e+12 1e-99 
999.11 1e-99 1e-99 1e-99 2.26e+12 1e-99 
1267.34 1e-99 1e-99 1e-99 2.24e+12 1e-99 
1514.05 1e-99 1e-99 1e-99 2.20e+12 1e-99 
1808.80 1e-99 1e-99 1e-99 2.18e+12 1e-99 
1919.29 1e-99 1e-99 1e-99 2.15e+12 1e-99 
2160.92 1e-99 1e-99 1e-99 2.12e+12 1e-99 
2292.92 1e-99 1e-99 1e-99 2.08e+12 1e-99 
2432.98 1e-99 1e-99 1e-99 2.05e+12 1e-99 
2581.60 1e-99 1e-99 1e-99 2.01e+12 1e-99 
2739.29 1e-99 1e-99 1e-99 1.97e+12 1e-99 
2906.62 1e-99 1e-99 1e-99 1.90e+12 1e-99 
3084.17 1e-99 1e-99 1e-99 1.84e+12 1e-99 
3272.56 1e-99 1e-99 1e-99 1.78e+12 1e-99 
3472.46 1e-99 1e-99 1e-99 1.70e+12 1e-99 
3684.57 1e-99 1e-99 1e-99 1.61e+12 1e-99 
3909.64 1e-99 1e-99 1e-99 1.51e+12 1e-99 
4148.46 1e-99 1e-99 1e-99 1.41e+12 1e-99 
4401.86 1e-99 1e-99 1e-99 1.33e+12 1e-99 
4670.75 1e-99 1e-99 1e-99 1.24e+12 1e-99 
4956.05 1e-99 1e-99 1e-99 1.16e+12 1e-99 
5258.79 1e-99 1e-99 1e-99 1.08e+12 1e-99 
5580.02 1e-99 1e-99 1e-99 9.83e+11 1e-99 
5920.87 1e-99 1e-99 1e-99 8.93e+11 1e-99 
6282.54 1e-99 1e-99 1e-99 8.03e+11 1e-99 
6666.30 1e-99 1e-99 1e-99 7.15e+11 1e-99 
7073.50 1e-99 1e-99 1e-99 6.21e+11 1e-99 
7505.58 1e-99 1e-99 1e-99 5.28e+11 1e-99 
7964.05 1e-99 1e-99 1e-99 4.34e+11 1e-99 
