#NTIMES: 4
#NVEL: 524
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] Tgas_t0[K] Tgas_t1[K] ... Tgas_tn[K]
2.554635E+04 4.794938E+03 5.053367E+03 5.239401E+03 5.009653E+03
2.559799E+04 4.791901E+03 5.050519E+03 5.236878E+03 5.007714E+03
2.564964E+04 4.788864E+03 5.047670E+03 5.234355E+03 5.005776E+03
2.570129E+04 4.785827E+03 5.044822E+03 5.231833E+03 5.003838E+03
2.575293E+04 4.782791E+03 5.041974E+03 5.229310E+03 5.001900E+03
2.580458E+04 4.779754E+03 5.039126E+03 5.226787E+03 4.999962E+03
2.585622E+04 4.776717E+03 5.036277E+03 5.224264E+03 4.998024E+03
2.590787E+04 4.773680E+03 5.033429E+03 5.221741E+03 4.996086E+03
2.595952E+04 4.770643E+03 5.030581E+03 5.219219E+03 4.994147E+03
2.601116E+04 4.767606E+03 5.027732E+03 5.216696E+03 4.992209E+03
2.606281E+04 4.764570E+03 5.024884E+03 5.214173E+03 4.990271E+03
2.611446E+04 4.761533E+03 5.022036E+03 5.211650E+03 4.988333E+03
2.616610E+04 4.758496E+03 5.019188E+03 5.209127E+03 4.986395E+03
2.621775E+04 4.755459E+03 5.016339E+03 5.206604E+03 4.984457E+03
2.626940E+04 4.752422E+03 5.013491E+03 5.204082E+03 4.982518E+03
2.632104E+04 4.749386E+03 5.010643E+03 5.201559E+03 4.980580E+03
2.637269E+04 4.746349E+03 5.007795E+03 5.199036E+03 4.978642E+03
2.642433E+04 4.743312E+03 5.004946E+03 5.196513E+03 4.976704E+03
2.647598E+04 4.740275E+03 5.002098E+03 5.193990E+03 4.974766E+03
2.652763E+04 4.737238E+03 4.999250E+03 5.191468E+03 4.972828E+03
2.657927E+04 4.734201E+03 4.996401E+03 5.188945E+03 4.970890E+03
2.663092E+04 4.731165E+03 4.993553E+03 5.186422E+03 4.968951E+03
2.668257E+04 4.728128E+03 4.990705E+03 5.183899E+03 4.967013E+03
2.673421E+04 4.725091E+03 4.987857E+03 5.181376E+03 4.965075E+03
2.678586E+04 4.722054E+03 4.985008E+03 5.178853E+03 4.963137E+03
2.683751E+04 4.719017E+03 4.982160E+03 5.176331E+03 4.961199E+03
2.688915E+04 4.715980E+03 4.979312E+03 5.173808E+03 4.959261E+03
2.694080E+04 4.712944E+03 4.976463E+03 5.171285E+03 4.957322E+03
2.699244E+04 4.709907E+03 4.973615E+03 5.168762E+03 4.955384E+03
2.704409E+04 4.706870E+03 4.970767E+03 5.166239E+03 4.953446E+03
2.709574E+04 4.704522E+03 4.968421E+03 5.164298E+03 4.951807E+03
2.714738E+04 4.702181E+03 4.966080E+03 5.162362E+03 4.950171E+03
2.719903E+04 4.699840E+03 4.963739E+03 5.160426E+03 4.948536E+03
2.725068E+04 4.697498E+03 4.961398E+03 5.158490E+03 4.946900E+03
2.730232E+04 4.695157E+03 4.959057E+03 5.156553E+03 4.945264E+03
2.735397E+04 4.692816E+03 4.956716E+03 5.154617E+03 4.943628E+03
2.740562E+04 4.690475E+03 4.954375E+03 5.152681E+03 4.941992E+03
2.745726E+04 4.688133E+03 4.952034E+03 5.150745E+03 4.940356E+03
2.750891E+04 4.685792E+03 4.949692E+03 5.148809E+03 4.938720E+03
2.756055E+04 4.683451E+03 4.947351E+03 5.146873E+03 4.937084E+03
2.761220E+04 4.681109E+03 4.945010E+03 5.144937E+03 4.935448E+03
2.766385E+04 4.678768E+03 4.942669E+03 5.143001E+03 4.933812E+03
2.771549E+04 4.676427E+03 4.940328E+03 5.141065E+03 4.932176E+03
2.776714E+04 4.674086E+03 4.937987E+03 5.139129E+03 4.930541E+03
2.781879E+04 4.671744E+03 4.935646E+03 5.137193E+03 4.928905E+03
2.787043E+04 4.669403E+03 4.933305E+03 5.135257E+03 4.927269E+03
2.792208E+04 4.667062E+03 4.930964E+03 5.133321E+03 4.925633E+03
2.797373E+04 4.664721E+03 4.928623E+03 5.131385E+03 4.923997E+03
2.802537E+04 4.662379E+03 4.926282E+03 5.129449E+03 4.922361E+03
2.807702E+04 4.660038E+03 4.923941E+03 5.127512E+03 4.920725E+03
2.812867E+04 4.657697E+03 4.921599E+03 5.125576E+03 4.919089E+03
2.818031E+04 4.655355E+03 4.919258E+03 5.123640E+03 4.917453E+03
2.823196E+04 4.653014E+03 4.916917E+03 5.121704E+03 4.915817E+03
2.828360E+04 4.650673E+03 4.914576E+03 5.119768E+03 4.914181E+03
2.833525E+04 4.648332E+03 4.912235E+03 5.117832E+03 4.912545E+03
2.838690E+04 4.645990E+03 4.909894E+03 5.115896E+03 4.910910E+03
2.843854E+04 4.643649E+03 4.907553E+03 5.113960E+03 4.909274E+03
2.849019E+04 4.641308E+03 4.905212E+03 5.112024E+03 4.907638E+03
2.854184E+04 4.638967E+03 4.902871E+03 5.110088E+03 4.906002E+03
2.859348E+04 4.636625E+03 4.900530E+03 5.108152E+03 4.904366E+03
2.864513E+04 4.634284E+03 4.898189E+03 5.106216E+03 4.902730E+03
2.869678E+04 4.631943E+03 4.895848E+03 5.104280E+03 4.901094E+03
2.874842E+04 4.629638E+03 4.893540E+03 5.102366E+03 4.899478E+03
2.880007E+04 4.627739E+03 4.891610E+03 5.100706E+03 4.898083E+03
2.885171E+04 4.625840E+03 4.889680E+03 5.099045E+03 4.896687E+03
2.890336E+04 4.623941E+03 4.887750E+03 5.097384E+03 4.895292E+03
2.895501E+04 4.622041E+03 4.885820E+03 5.095724E+03 4.893896E+03
2.900665E+04 4.620142E+03 4.883890E+03 5.094063E+03 4.892501E+03
2.905830E+04 4.618243E+03 4.881960E+03 5.092403E+03 4.891106E+03
2.910995E+04 4.616344E+03 4.880030E+03 5.090742E+03 4.889710E+03
2.916159E+04 4.614445E+03 4.878100E+03 5.089081E+03 4.888315E+03
2.921324E+04 4.612546E+03 4.876170E+03 5.087421E+03 4.886920E+03
2.926489E+04 4.610647E+03 4.874240E+03 5.085760E+03 4.885524E+03
2.931653E+04 4.608748E+03 4.872310E+03 5.084100E+03 4.884129E+03
2.936818E+04 4.606849E+03 4.870380E+03 5.082439E+03 4.882733E+03
2.941982E+04 4.604950E+03 4.868450E+03 5.080778E+03 4.881338E+03
2.947147E+04 4.603051E+03 4.866519E+03 5.079118E+03 4.879943E+03
2.952312E+04 4.601151E+03 4.864589E+03 5.077457E+03 4.878547E+03
2.957476E+04 4.599252E+03 4.862659E+03 5.075797E+03 4.877152E+03
2.962641E+04 4.597353E+03 4.860729E+03 5.074136E+03 4.875757E+03
2.967806E+04 4.595454E+03 4.858799E+03 5.072475E+03 4.874361E+03
2.972970E+04 4.593555E+03 4.856869E+03 5.070815E+03 4.872966E+03
2.978135E+04 4.591656E+03 4.854939E+03 5.069154E+03 4.871570E+03
2.983300E+04 4.589757E+03 4.853009E+03 5.067494E+03 4.870175E+03
2.988464E+04 4.587858E+03 4.851079E+03 5.065833E+03 4.868780E+03
2.993629E+04 4.585959E+03 4.849149E+03 5.064172E+03 4.867384E+03
2.998793E+04 4.584060E+03 4.847219E+03 5.062512E+03 4.865989E+03
3.003958E+04 4.582160E+03 4.845289E+03 5.060851E+03 4.864594E+03
3.009123E+04 4.580261E+03 4.843359E+03 5.059191E+03 4.863198E+03
3.014287E+04 4.578362E+03 4.841429E+03 5.057530E+03 4.861803E+03
3.019452E+04 4.576463E+03 4.839499E+03 5.055869E+03 4.860407E+03
3.024617E+04 4.574564E+03 4.837569E+03 5.054209E+03 4.859012E+03
3.029781E+04 4.572665E+03 4.835639E+03 5.052548E+03 4.857617E+03
3.034946E+04 4.570766E+03 4.833709E+03 5.050888E+03 4.856221E+03
3.040111E+04 4.568867E+03 4.831778E+03 5.049227E+03 4.854826E+03
3.045275E+04 4.566968E+03 4.829848E+03 5.047566E+03 4.853431E+03
3.050440E+04 4.565069E+03 4.827918E+03 5.045906E+03 4.852035E+03
3.055604E+04 4.563326E+03 4.826221E+03 5.044365E+03 4.850660E+03
3.060769E+04 4.561651E+03 4.824626E+03 5.042877E+03 4.849295E+03
3.065934E+04 4.559976E+03 4.823031E+03 5.041389E+03 4.847929E+03
3.071098E+04 4.558302E+03 4.821436E+03 5.039900E+03 4.846563E+03
3.076263E+04 4.556627E+03 4.819840E+03 5.038412E+03 4.845197E+03
3.081428E+04 4.554952E+03 4.818245E+03 5.036924E+03 4.843831E+03
3.086592E+04 4.553278E+03 4.816650E+03 5.035436E+03 4.842465E+03
3.091757E+04 4.551603E+03 4.815055E+03 5.033947E+03 4.841100E+03
3.096922E+04 4.549928E+03 4.813460E+03 5.032459E+03 4.839734E+03
3.102086E+04 4.548254E+03 4.811864E+03 5.030971E+03 4.838368E+03
3.107251E+04 4.546579E+03 4.810269E+03 5.029483E+03 4.837002E+03
3.112415E+04 4.544904E+03 4.808674E+03 5.027994E+03 4.835636E+03
3.117580E+04 4.543230E+03 4.807079E+03 5.026506E+03 4.834271E+03
3.122745E+04 4.541555E+03 4.805484E+03 5.025018E+03 4.832905E+03
3.127909E+04 4.539880E+03 4.803889E+03 5.023530E+03 4.831539E+03
3.133074E+04 4.538206E+03 4.802293E+03 5.022041E+03 4.830173E+03
3.138239E+04 4.536531E+03 4.800698E+03 5.020553E+03 4.828807E+03
3.143403E+04 4.534856E+03 4.799103E+03 5.019065E+03 4.827441E+03
3.148568E+04 4.533182E+03 4.797508E+03 5.017577E+03 4.826076E+03
3.153733E+04 4.531507E+03 4.795913E+03 5.016088E+03 4.824710E+03
3.158897E+04 4.529833E+03 4.794317E+03 5.014600E+03 4.823344E+03
3.164062E+04 4.528158E+03 4.792722E+03 5.013112E+03 4.821978E+03
3.169226E+04 4.526483E+03 4.791127E+03 5.011624E+03 4.820612E+03
3.174391E+04 4.524809E+03 4.789532E+03 5.010135E+03 4.819247E+03
3.179556E+04 4.523134E+03 4.787937E+03 5.008647E+03 4.817881E+03
3.184720E+04 4.521459E+03 4.786342E+03 5.007159E+03 4.816515E+03
3.189885E+04 4.519785E+03 4.784746E+03 5.005671E+03 4.815149E+03
3.195050E+04 4.518110E+03 4.783151E+03 5.004183E+03 4.813783E+03
3.200214E+04 4.516435E+03 4.781556E+03 5.002694E+03 4.812417E+03
3.205379E+04 4.514761E+03 4.779961E+03 5.001206E+03 4.811052E+03
3.210544E+04 4.513086E+03 4.778366E+03 4.999718E+03 4.809686E+03
3.215708E+04 4.511411E+03 4.776770E+03 4.998230E+03 4.808320E+03
3.220873E+04 4.509737E+03 4.775175E+03 4.996741E+03 4.806954E+03
3.226037E+04 4.508049E+03 4.773611E+03 4.995269E+03 4.805619E+03
3.231202E+04 4.506333E+03 4.772111E+03 4.993829E+03 4.804347E+03
3.236367E+04 4.504617E+03 4.770611E+03 4.992389E+03 4.803075E+03
3.241531E+04 4.502902E+03 4.769111E+03 4.990949E+03 4.801803E+03
3.246696E+04 4.501186E+03 4.767610E+03 4.989509E+03 4.800531E+03
3.251861E+04 4.499470E+03 4.766110E+03 4.988069E+03 4.799260E+03
3.257025E+04 4.497755E+03 4.764610E+03 4.986629E+03 4.797988E+03
3.262190E+04 4.496039E+03 4.763110E+03 4.985189E+03 4.796716E+03
3.267355E+04 4.494323E+03 4.761610E+03 4.983750E+03 4.795444E+03
3.272519E+04 4.492608E+03 4.760109E+03 4.982310E+03 4.794172E+03
3.277684E+04 4.490892E+03 4.758609E+03 4.980870E+03 4.792900E+03
3.282848E+04 4.489176E+03 4.757109E+03 4.979430E+03 4.791628E+03
3.288013E+04 4.487461E+03 4.755609E+03 4.977990E+03 4.790356E+03
3.293178E+04 4.485745E+03 4.754108E+03 4.976550E+03 4.789084E+03
3.298342E+04 4.484030E+03 4.752608E+03 4.975110E+03 4.787812E+03
3.303507E+04 4.482314E+03 4.751108E+03 4.973670E+03 4.786540E+03
3.308672E+04 4.480598E+03 4.749608E+03 4.972230E+03 4.785269E+03
3.313836E+04 4.478883E+03 4.748108E+03 4.970790E+03 4.783997E+03
3.319001E+04 4.477167E+03 4.746607E+03 4.969350E+03 4.782725E+03
3.324166E+04 4.475451E+03 4.745107E+03 4.967911E+03 4.781453E+03
3.329330E+04 4.473736E+03 4.743607E+03 4.966471E+03 4.780181E+03
3.334495E+04 4.472020E+03 4.742107E+03 4.965031E+03 4.778909E+03
3.339659E+04 4.470304E+03 4.740607E+03 4.963591E+03 4.777637E+03
3.344824E+04 4.468589E+03 4.739106E+03 4.962151E+03 4.776365E+03
3.349989E+04 4.466873E+03 4.737606E+03 4.960711E+03 4.775093E+03
3.355153E+04 4.465157E+03 4.736106E+03 4.959271E+03 4.773821E+03
3.360318E+04 4.463442E+03 4.734606E+03 4.957831E+03 4.772549E+03
3.365483E+04 4.461726E+03 4.733106E+03 4.956391E+03 4.771278E+03
3.370647E+04 4.460010E+03 4.731605E+03 4.954951E+03 4.770006E+03
3.375812E+04 4.458295E+03 4.730105E+03 4.953511E+03 4.768734E+03
3.380977E+04 4.456292E+03 4.728303E+03 4.951840E+03 4.767221E+03
3.386141E+04 4.454173E+03 4.726379E+03 4.950074E+03 4.765610E+03
3.391306E+04 4.452053E+03 4.724454E+03 4.948309E+03 4.763999E+03
3.396470E+04 4.449934E+03 4.722530E+03 4.946543E+03 4.762389E+03
3.401635E+04 4.447814E+03 4.720605E+03 4.944778E+03 4.760778E+03
3.406800E+04 4.445695E+03 4.718681E+03 4.943012E+03 4.759167E+03
3.411964E+04 4.443576E+03 4.716756E+03 4.941246E+03 4.757556E+03
3.417129E+04 4.441456E+03 4.714832E+03 4.939481E+03 4.755946E+03
3.422294E+04 4.439337E+03 4.712907E+03 4.937715E+03 4.754335E+03
3.427458E+04 4.437217E+03 4.710983E+03 4.935950E+03 4.752724E+03
3.432623E+04 4.435098E+03 4.709058E+03 4.934184E+03 4.751113E+03
3.437788E+04 4.432979E+03 4.707134E+03 4.932419E+03 4.749503E+03
3.442952E+04 4.430859E+03 4.705210E+03 4.930653E+03 4.747892E+03
3.448117E+04 4.428740E+03 4.703285E+03 4.928887E+03 4.746281E+03
3.453281E+04 4.426621E+03 4.701361E+03 4.927122E+03 4.744671E+03
3.458446E+04 4.424501E+03 4.699436E+03 4.925356E+03 4.743060E+03
3.463611E+04 4.422382E+03 4.697512E+03 4.923591E+03 4.741449E+03
3.468775E+04 4.420262E+03 4.695587E+03 4.921825E+03 4.739838E+03
3.473940E+04 4.418143E+03 4.693663E+03 4.920060E+03 4.738228E+03
