#NTIMES: 4
#NVEL: 591
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] ne_t0[/cm^3] ne_t1[/cm^3] … ne_tn[/cm^3]
2.274576E+04 5.055414E+08 6.356873E+07 1.860124E+07 7.972273E+06
2.279568E+04 4.968409E+08 6.248284E+07 1.828331E+07 7.836007E+06
2.284559E+04 4.882836E+08 6.140890E+07 1.797027E+07 7.701127E+06
2.289551E+04 4.798997E+08 6.036260E+07 1.766303E+07 7.569234E+06
2.294542E+04 4.716904E+08 5.933462E+07 1.736285E+07 7.441277E+06
2.299534E+04 4.635886E+08 5.831783E+07 1.706698E+07 7.314496E+06
2.304525E+04 4.555835E+08 5.731595E+07 1.677463E+07 7.190254E+06
2.309517E+04 4.477738E+08 5.632882E+07 1.648818E+07 7.067998E+06
2.314508E+04 4.400821E+08 5.536452E+07 1.620765E+07 6.947167E+06
2.319500E+04 4.324983E+08 5.442321E+07 1.593214E+07 6.826494E+06
2.324492E+04 4.250403E+08 5.349340E+07 1.566196E+07 6.708246E+06
2.329483E+04 4.177321E+08 5.257822E+07 1.539510E+07 6.593703E+06
2.334475E+04 4.105456E+08 5.167787E+07 1.513145E+07 6.481522E+06
2.339466E+04 4.034939E+08 5.079343E+07 1.487245E+07 6.371526E+06
2.344458E+04 3.965467E+08 4.992515E+07 1.461813E+07 6.262984E+06
2.349449E+04 3.897382E+08 4.907363E+07 1.436828E+07 6.156331E+06
2.354441E+04 3.830284E+08 4.823408E+07 1.412312E+07 6.050826E+06
2.359432E+04 3.764627E+08 4.741060E+07 1.388190E+07 5.948016E+06
2.364424E+04 3.699970E+08 4.660324E+07 1.364509E+07 5.846603E+06
2.369415E+04 3.636181E+08 4.580251E+07 1.341248E+07 5.746157E+06
2.374407E+04 3.573834E+08 4.501688E+07 1.318378E+07 5.647656E+06
2.379398E+04 3.512618E+08 4.424724E+07 1.295830E+07 5.551104E+06
2.384390E+04 3.452512E+08 4.348947E+07 1.273658E+07 5.456571E+06
2.389381E+04 3.392941E+08 4.274491E+07 1.251961E+07 5.364080E+06
2.394373E+04 3.334680E+08 4.201631E+07 1.230639E+07 5.273449E+06
2.399364E+04 3.277722E+08 4.129906E+07 1.209604E+07 5.183883E+06
2.404356E+04 3.221562E+08 4.059349E+07 1.188927E+07 5.094701E+06
2.409347E+04 3.165897E+08 3.990067E+07 1.168640E+07 5.007209E+06
2.414339E+04 3.111551E+08 3.921815E+07 1.148712E+07 4.922199E+06
2.419331E+04 3.058134E+08 3.854997E+07 1.129143E+07 4.837613E+06
2.424322E+04 3.005474E+08 3.789215E+07 1.109879E+07 4.754296E+06
2.429314E+04 2.954008E+08 3.724440E+07 1.090814E+07 4.673643E+06
2.434305E+04 2.903659E+08 3.660583E+07 1.072228E+07 4.594434E+06
2.439297E+04 2.853957E+08 3.597985E+07 1.053973E+07 4.515471E+06
2.444288E+04 2.804807E+08 3.536533E+07 1.035935E+07 4.438721E+06
2.449280E+04 2.756830E+08 3.475972E+07 1.018254E+07 4.363135E+06
2.454271E+04 2.709405E+08 3.416499E+07 1.000898E+07 4.288773E+06
2.459263E+04 2.662777E+08 3.358205E+07 9.838320E+06 4.216288E+06
2.464254E+04 2.617084E+08 3.300879E+07 9.670574E+06 4.144854E+06
2.469246E+04 2.572055E+08 3.244606E+07 9.505960E+06 4.073094E+06
2.474237E+04 2.527931E+08 3.189208E+07 9.343914E+06 4.003710E+06
2.479229E+04 2.484468E+08 3.134823E+07 9.184432E+06 3.935987E+06
2.484220E+04 2.441899E+08 3.081376E+07 9.027500E+06 3.868690E+06
2.489212E+04 2.399967E+08 3.028918E+07 8.873637E+06 3.802272E+06
2.494203E+04 2.358767E+08 2.977082E+07 8.722111E+06 3.737292E+06
2.499195E+04 2.318371E+08 2.926098E+07 8.573454E+06 3.674085E+06
2.504186E+04 2.278587E+08 2.875908E+07 8.426840E+06 3.611479E+06
2.509178E+04 2.239608E+08 2.826347E+07 8.282923E+06 3.549928E+06
2.514169E+04 2.201256E+08 2.777884E+07 8.141998E+06 3.488820E+06
2.519161E+04 2.163644E+08 2.730623E+07 8.002710E+06 3.428920E+06
2.524153E+04 2.126551E+08 2.684133E+07 7.866607E+06 3.370956E+06
2.529144E+04 2.089830E+08 2.638307E+07 7.732825E+06 3.313804E+06
2.534136E+04 2.053954E+08 2.593296E+07 7.601025E+06 3.257590E+06
2.539127E+04 2.018879E+08 2.549128E+07 7.471027E+06 3.201289E+06
2.544119E+04 1.984250E+08 2.505663E+07 7.343624E+06 3.146572E+06
2.549110E+04 1.950434E+08 2.462712E+07 7.218480E+06 3.093240E+06
2.554102E+04 1.917223E+08 2.420759E+07 7.095678E+06 3.040321E+06
2.559093E+04 1.884172E+08 2.379271E+07 6.974170E+06 2.988454E+06
2.564085E+04 1.851889E+08 2.338498E+07 6.855282E+06 2.937616E+06
2.569076E+04 1.820221E+08 2.298615E+07 6.738202E+06 2.887905E+06
2.574068E+04 1.789019E+08 2.259395E+07 6.623134E+06 2.838540E+06
2.579059E+04 1.758343E+08 2.220858E+07 6.509992E+06 2.790345E+06
2.584051E+04 1.728119E+08 2.182860E+07 6.399398E+06 2.742895E+06
2.589042E+04 1.698514E+08 2.145565E+07 6.290221E+06 2.695910E+06
2.594034E+04 1.669460E+08 2.108911E+07 6.182233E+06 2.649942E+06
2.599025E+04 1.640806E+08 2.072935E+07 6.076468E+06 2.604869E+06
2.604017E+04 1.612641E+08 2.037693E+07 5.972810E+06 2.560413E+06
2.609008E+04 1.585103E+08 2.002776E+07 5.870600E+06 2.516832E+06
2.614000E+04 1.558178E+08 1.968453E+07 5.770487E+06 2.474340E+06
2.618992E+04 1.531521E+08 1.934763E+07 5.672477E+06 2.431847E+06
2.623983E+04 1.505222E+08 1.901697E+07 5.575889E+06 2.390026E+06
2.628975E+04 1.479467E+08 1.869237E+07 5.480683E+06 2.349496E+06
2.633966E+04 1.454099E+08 1.837284E+07 5.387038E+06 2.309460E+06
2.638958E+04 1.429236E+08 1.805820E+07 5.295084E+06 2.270030E+06
2.643949E+04 1.404650E+08 1.774989E+07 5.204904E+06 2.230924E+06
2.648941E+04 1.380540E+08 1.744699E+07 5.116127E+06 2.192600E+06
2.653932E+04 1.356958E+08 1.714843E+07 5.028467E+06 2.155165E+06
2.658924E+04 1.333765E+08 1.685482E+07 4.942827E+06 2.118666E+06
2.663915E+04 1.310926E+08 1.656713E+07 4.858423E+06 2.082685E+06
2.668907E+04 1.288520E+08 1.628521E+07 4.775447E+06 2.046960E+06
2.673898E+04 1.266574E+08 1.600718E+07 4.694168E+06 2.011986E+06
2.678890E+04 1.244943E+08 1.573418E+07 4.614194E+06 1.978007E+06
2.683881E+04 1.223764E+08 1.546633E+07 4.535280E+06 1.944195E+06
2.688873E+04 1.202763E+08 1.520103E+07 4.457803E+06 1.911160E+06
2.693864E+04 1.182092E+08 1.494296E+07 4.381848E+06 1.878652E+06
2.698856E+04 1.161869E+08 1.468880E+07 4.307083E+06 1.846747E+06
2.703847E+04 1.141955E+08 1.443763E+07 4.233470E+06 1.815520E+06
2.708839E+04 1.122483E+08 1.419032E+07 4.161316E+06 1.784434E+06
2.713831E+04 1.103307E+08 1.394799E+07 4.090795E+06 1.754062E+06
2.718822E+04 1.084415E+08 1.371001E+07 4.021079E+06 1.723908E+06
2.723814E+04 1.065810E+08 1.347585E+07 3.952278E+06 1.694519E+06
2.728805E+04 1.047605E+08 1.324498E+07 3.884817E+06 1.665369E+06
2.733797E+04 1.029717E+08 1.301861E+07 3.818443E+06 1.637006E+06
2.738788E+04 1.012140E+08 1.279643E+07 3.753212E+06 1.609067E+06
2.743780E+04 9.947809E+07 1.257948E+07 3.689309E+06 1.581606E+06
2.748771E+04 9.777411E+07 1.236521E+07 3.626486E+06 1.554800E+06
2.753763E+04 9.610544E+07 1.215394E+07 3.564583E+06 1.528286E+06
2.758754E+04 9.446259E+07 1.194690E+07 3.503719E+06 1.502115E+06
2.763746E+04 9.284615E+07 1.174299E+07 3.444006E+06 1.476517E+06
2.768737E+04 9.126321E+07 1.154230E+07 3.385296E+06 1.451574E+06
2.773729E+04 8.970392E+07 1.134492E+07 3.327458E+06 1.427198E+06
2.778720E+04 8.816971E+07 1.115156E+07 3.270747E+06 1.403081E+06
2.783712E+04 8.666291E+07 1.096160E+07 3.214956E+06 1.378807E+06
2.788703E+04 8.518072E+07 1.077451E+07 3.160147E+06 1.355464E+06
2.793695E+04 8.372901E+07 1.058974E+07 3.106407E+06 1.332457E+06
2.798686E+04 8.230121E+07 1.040930E+07 3.053475E+06 1.309578E+06
2.803678E+04 8.089465E+07 1.023088E+07 3.001186E+06 1.287103E+06
2.808669E+04 7.950898E+07 1.005582E+07 2.949972E+06 1.265168E+06
2.813661E+04 7.814827E+07 9.884013E+06 2.899662E+06 1.243621E+06
2.818653E+04 7.681060E+07 9.715751E+06 2.850243E+06 1.222565E+06
2.823644E+04 7.550111E+07 9.549805E+06 2.801579E+06 1.201756E+06
2.828636E+04 7.421319E+07 9.387097E+06 2.753699E+06 1.181179E+06
2.833627E+04 7.294291E+07 9.226939E+06 2.706739E+06 1.160986E+06
2.838619E+04 7.170147E+07 9.069656E+06 2.660839E+06 1.141379E+06
2.843610E+04 7.048384E+07 8.914110E+06 2.615671E+06 1.122092E+06
2.848602E+04 6.927510E+07 8.761707E+06 2.570977E+06 1.102867E+06
2.853593E+04 6.808977E+07 8.612245E+06 2.526846E+06 1.084010E+06
2.858585E+04 6.692942E+07 8.465028E+06 2.483540E+06 1.065767E+06
2.863576E+04 6.578065E+07 8.320382E+06 2.441141E+06 1.047515E+06
2.868568E+04 6.466041E+07 8.178161E+06 2.399537E+06 1.029533E+06
2.873559E+04 6.355479E+07 8.038730E+06 2.358532E+06 1.012001E+06
2.878551E+04 6.247046E+07 7.901749E+06 2.318320E+06 9.947120E+05
2.883542E+04 6.140309E+07 7.766782E+06 2.278741E+06 9.780658E+05
2.888534E+04 6.035808E+07 7.634101E+06 2.239816E+06 9.616704E+05
2.893525E+04 5.932622E+07 7.504135E+06 2.201521E+06 9.451047E+05
2.898517E+04 5.831300E+07 7.375572E+06 2.164032E+06 9.289001E+05
2.903508E+04 5.731690E+07 7.249763E+06 2.127110E+06 9.132023E+05
2.908500E+04 5.633982E+07 7.126078E+06 2.090830E+06 8.977632E+05
2.913492E+04 5.537779E+07 7.004573E+06 2.055188E+06 8.825095E+05
2.918483E+04 5.443290E+07 6.884611E+06 2.020088E+06 8.674458E+05
2.923475E+04 5.350172E+07 6.767009E+06 1.985636E+06 8.524647E+05
2.928466E+04 5.258878E+07 6.651822E+06 1.951756E+06 8.380001E+05
2.933458E+04 5.169064E+07 6.538188E+06 1.918470E+06 8.236192E+05
2.938449E+04 5.080771E+07 6.426237E+06 1.885743E+06 8.097185E+05
2.943441E+04 4.993805E+07 6.316934E+06 1.853564E+06 7.958242E+05
2.948432E+04 4.908671E+07 6.209493E+06 1.821948E+06 7.821762E+05
2.953424E+04 4.825047E+07 6.103608E+06 1.790937E+06 7.687928E+05
2.958415E+04 4.742648E+07 5.999347E+06 1.760343E+06 7.556519E+05
2.963407E+04 4.661694E+07 5.896648E+06 1.730274E+06 7.428178E+05
2.968398E+04 4.581859E+07 5.796200E+06 1.700782E+06 7.301712E+05
2.973390E+04 4.503698E+07 5.697096E+06 1.671840E+06 7.178147E+05
2.978381E+04 4.426824E+07 5.599597E+06 1.643407E+06 7.055036E+05
2.983373E+04 4.351600E+07 5.504410E+06 1.615328E+06 6.934621E+05
2.988364E+04 4.277336E+07 5.410818E+06 1.587702E+06 6.816240E+05
2.993356E+04 4.204391E+07 5.318411E+06 1.560579E+06 6.698952E+05
2.998347E+04 4.132772E+07 5.227365E+06 1.534000E+06 6.585077E+05
3.003339E+04 4.062288E+07 5.138099E+06 1.507907E+06 6.474694E+05
3.008331E+04 3.993021E+07 5.050186E+06 1.482234E+06 6.364647E+05
3.013322E+04 3.925034E+07 4.963905E+06 1.456928E+06 6.256750E+05
3.018314E+04 3.857596E+07 4.879218E+06 1.432043E+06 6.149693E+05
3.023305E+04 3.791770E+07 4.796055E+06 1.407665E+06 6.044856E+05
3.028297E+04 3.727154E+07 4.714039E+06 1.383643E+06 5.941982E+05
3.033288E+04 3.663297E+07 4.633747E+06 1.360100E+06 5.842690E+05
3.038280E+04 3.600744E+07 4.554764E+06 1.336860E+06 5.742539E+05
3.043271E+04 3.539261E+07 4.476785E+06 1.314055E+06 5.644409E+05
3.048263E+04 3.478682E+07 4.400598E+06 1.291574E+06 5.547904E+05
3.053254E+04 3.419332E+07 4.325602E+06 1.269531E+06 5.455291E+05
3.058246E+04 3.361121E+07 4.251647E+06 1.247942E+06 5.362446E+05
3.063237E+04 3.303780E+07 4.179134E+06 1.226739E+06 5.270136E+05
3.068229E+04 3.247229E+07 4.107916E+06 1.205737E+06 5.180656E+05
3.073220E+04 3.191763E+07 4.037706E+06 1.185123E+06 5.092577E+05
3.078212E+04 3.137500E+07 3.969102E+06 1.164880E+06 5.004805E+05
3.083203E+04 3.084139E+07 3.901033E+06 1.145043E+06 4.919432E+05
3.088195E+04 3.031372E+07 3.834304E+06 1.125500E+06 4.835522E+05
3.093186E+04 2.979460E+07 3.768856E+06 1.106288E+06 4.752872E+05
3.098178E+04 2.928587E+07 3.704709E+06 1.087445E+06 4.672951E+05
3.103169E+04 2.878747E+07 3.641201E+06 1.068898E+06 4.592978E+05
3.108161E+04 2.829421E+07 3.579040E+06 1.050640E+06 4.515250E+05
3.113153E+04 2.780959E+07 3.517877E+06 1.032689E+06 4.437747E+05
3.118144E+04 2.733530E+07 3.457864E+06 1.015083E+06 4.362251E+05
3.123136E+04 2.687125E+07 3.398872E+06 9.978043E+05 4.287540E+05
3.128127E+04 2.641277E+07 3.341013E+06 9.807820E+05 4.214921E+05
3.133119E+04 2.596125E+07 3.284520E+06 9.640295E+05 4.143662E+05
3.138110E+04 2.551939E+07 3.228360E+06 9.475929E+05 4.073185E+05
3.143102E+04 2.508461E+07 3.173330E+06 9.313917E+05 4.003580E+05
3.148093E+04 2.465682E+07 3.119092E+06 9.155086E+05 3.934986E+05
3.153085E+04 2.423560E+07 3.065795E+06 8.999060E+05 3.868670E+05
3.158076E+04 2.382071E+07 3.013571E+06 8.845349E+05 3.802707E+05
3.163068E+04 2.341411E+07 2.962116E+06 8.694652E+05 3.737967E+05
3.168059E+04 2.301466E+07 2.911792E+06 8.546345E+05 3.674527E+05
3.173051E+04 2.262025E+07 2.861961E+06 8.400314E+05 3.612191E+05
3.178042E+04 2.223530E+07 2.813009E+06 8.257111E+05 3.550657E+05
3.183034E+04 2.185608E+07 2.765016E+06 8.116426E+05 3.490016E+05
3.188025E+04 2.148558E+07 2.717645E+06 7.978031E+05 3.430200E+05
3.193017E+04 2.111824E+07 2.671284E+06 7.841827E+05 3.372208E+05
3.198008E+04 2.075939E+07 2.625984E+06 7.708688E+05 3.315053E+05
3.203000E+04 2.040497E+07 2.581189E+06 7.576834E+05 3.258564E+05
3.207992E+04 2.005626E+07 2.536987E+06 7.447580E+05 3.203994E+05
3.212983E+04 1.971355E+07 2.493828E+06 7.320618E+05 3.150450E+05
3.217975E+04 1.937609E+07 2.451313E+06 7.195640E+05 3.096741E+05
3.222966E+04 1.904492E+07 2.409347E+06 7.073069E+05 3.043952E+05
3.227958E+04 1.871967E+07 2.368313E+06 6.952051E+05 2.991809E+05
3.232949E+04 1.840063E+07 2.327984E+06 6.833458E+05 2.940678E+05
3.237941E+04 1.808577E+07 2.288325E+06 6.716865E+05 2.890503E+05
3.242932E+04 1.777823E+07 2.249251E+06 6.602203E+05 2.841144E+05
3.247924E+04 1.747543E+07 2.210857E+06 6.489661E+05 2.792697E+05
3.252915E+04 1.717705E+07 2.173156E+06 6.379142E+05 2.745502E+05
3.257907E+04 1.688399E+07 2.136180E+06 6.270234E+05 2.699233E+05
3.262898E+04 1.659559E+07 2.099675E+06 6.163319E+05 2.653064E+05
3.267890E+04 1.631257E+07 2.064003E+06 6.057936E+05 2.607836E+05
3.272881E+04 1.603484E+07 2.028728E+06 5.954701E+05 2.563169E+05
3.277873E+04 1.576069E+07 1.994312E+06 5.853100E+05 2.519372E+05
3.282864E+04 1.549180E+07 1.960214E+06 5.753203E+05 2.476482E+05
3.287856E+04 1.522803E+07 1.926746E+06 5.654992E+05 2.434654E+05
3.292847E+04 1.496817E+07 1.893945E+06 5.558561E+05 2.393605E+05
3.297839E+04 1.471224E+07 1.861640E+06 5.463803E+05 2.353154E+05
3.302831E+04 1.446093E+07 1.829813E+06 5.370688E+05 2.313593E+05
3.307822E+04 1.421346E+07 1.798549E+06 5.279068E+05 2.274375E+05
3.312814E+04 1.397099E+07 1.767793E+06 5.188944E+05 2.235783E+05
3.317805E+04 1.373303E+07 1.737694E+06 5.100490E+05 2.197883E+05
3.322797E+04 1.349897E+07 1.708001E+06 5.013666E+05 2.160396E+05
3.327788E+04 1.326822E+07 1.678900E+06 4.927966E+05 2.123643E+05
3.332780E+04 1.304198E+07 1.650346E+06 4.843817E+05 2.087850E+05
3.337771E+04 1.281955E+07 1.622194E+06 4.761219E+05 2.052227E+05
3.342763E+04 1.259980E+07 1.594570E+06 4.679987E+05 2.017423E+05
3.347754E+04 1.238488E+07 1.567318E+06 4.600161E+05 1.983068E+05
3.352746E+04 1.217403E+07 1.540644E+06 4.521628E+05 1.949345E+05
3.357737E+04 1.196575E+07 1.514399E+06 4.444418E+05 1.916051E+05
3.362729E+04 1.176104E+07 1.488508E+06 4.368673E+05 1.883478E+05
3.367720E+04 1.156016E+07 1.463099E+06 4.294180E+05 1.851234E+05
3.372712E+04 1.136284E+07 1.438088E+06 4.220981E+05 1.819615E+05
3.377703E+04 1.116922E+07 1.413592E+06 4.148976E+05 1.788708E+05
3.382695E+04 1.097817E+07 1.389438E+06 4.078170E+05 1.758509E+05
3.387686E+04 1.079095E+07 1.365773E+06 4.008656E+05 1.728439E+05
3.392678E+04 1.060658E+07 1.342558E+06 3.940302E+05 1.699570E+05
3.397669E+04 1.042550E+07 1.319590E+06 3.873103E+05 1.670657E+05
3.402661E+04 1.024726E+07 1.297092E+06 3.807030E+05 1.641889E+05
3.407653E+04 1.007250E+07 1.274973E+06 3.742128E+05 1.613885E+05
3.412644E+04 9.900697E+06 1.253252E+06 3.678165E+05 1.586349E+05
3.417636E+04 9.731705E+06 1.231942E+06 3.615407E+05 1.559506E+05
3.422627E+04 9.565633E+06 1.210877E+06 3.553679E+05 1.533848E+05
3.427619E+04 9.402420E+06 1.190205E+06 3.493119E+05 1.507401E+05
3.432610E+04 9.241953E+06 1.169911E+06 3.433527E+05 1.481556E+05
3.437602E+04 9.084390E+06 1.149925E+06 3.374928E+05 1.456306E+05
3.442593E+04 8.929201E+06 1.130318E+06 3.317396E+05 1.431361E+05
3.447585E+04 8.777025E+06 1.111077E+06 3.260796E+05 1.407008E+05
3.452576E+04 8.627086E+06 1.092079E+06 3.205114E+05 1.383063E+05
3.457568E+04 8.479792E+06 1.073503E+06 3.150467E+05 1.359472E+05
3.462559E+04 8.334618E+06 1.055211E+06 3.096663E+05 1.336265E+05
3.467551E+04 8.192350E+06 1.037242E+06 3.043853E+05 1.313520E+05
3.472542E+04 8.052493E+06 1.019535E+06 2.991872E+05 1.291181E+05
3.477534E+04 7.914927E+06 1.002162E+06 2.940871E+05 1.269414E+05
3.482525E+04 7.779625E+06 9.850194E+05 2.890646E+05 1.247993E+05
3.487517E+04 7.646705E+06 9.682399E+05 2.841335E+05 1.226812E+05
3.492508E+04 7.516151E+06 9.516987E+05 2.792918E+05 1.205831E+05
3.497500E+04 7.387551E+06 9.354348E+05 2.745250E+05 1.185405E+05
