#NTIMES: 200
#NSTAGES: 5
#TIMES[d]: 2.01861554579 2.05619317592 2.09447033414 2.13346004255 2.17317556566 2.21363041491 2.25483835327 2.29681339988 2.3395698349 2.38312220429 2.42748532481 2.47267428903 2.51870447048 2.56559152888 2.61335141547 2.66200037841 2.71155496835 2.76203204402 2.81344877801 2.86582266257 2.91917151557 2.97351348659 3.02886706306 3.08525107656 3.14268470925 3.20118750036 3.26077935286 3.32148054021 3.3833117133 3.44629390742 3.51044854946 3.57579746518 3.64236288663 3.71016745973 3.77923425197 3.84958676024 3.92124891885 3.99424510765 4.06860016035 4.14433937294 4.22148851231 4.30007382501 4.3801220462 4.46166040872 4.54471665236 4.62931903331 4.71549633375 4.80327787168 4.89269351084 4.98377367093 5.07654933791 5.17105207457 5.26731403124 5.36536795678 5.46524720967 5.56698576935 5.67061824786 5.77617990151 5.88370664296 5.99323505339 6.10480239496 6.21844662348 6.33420640135 6.45212111066 6.57223086664 6.69457653128 6.81919972724 6.94614285202 7.07544909235 7.20716243891 7.34132770131 7.4779905233 7.61719739831 7.75899568527 7.90343362473 8.05056035528 8.20042593021 8.35308133461 8.50857850269 8.66697033542 8.82831071856 8.99265454099 9.16005771338 9.33057718718 9.50427097406 9.68119816558 9.86141895334 10.0449946494 10.2319877073 10.422461743 10.6164815568 10.8141131554 11.015423774 11.2204818996 11.4293572942 11.6421210183 11.8588454552 12.0796043358 12.3044727634 12.5335272396 12.7668456898 13.0045074904 13.246593495 13.4931860628 13.7443690858 14.0002280179 14.2608499037 14.526323408 14.7967388466 15.0721882162 15.3527652261 15.6385653301 15.9296857591 16.2262255538 16.5282855986 16.835968656 17.1493794014 17.468624459 17.7938124375 18.1250539677 18.4624617398 18.8061505417 19.1562372982 19.5128411108 19.876083298 20.2460874368 20.6229794046 21.006887422 21.3979420967 21.7962764676 22.2020260503 22.6153288829 23.0363255732 23.4651593468 23.9019760951 24.3469244256 24.8001557121 25.2618241463 25.7320867905 26.2111036304 26.6990376303 27.1960547878 27.702324191 28.2180180755 28.7433118831 29.2783843216 29.8234174257 30.3785966184 30.9441107748 31.5201522858 32.106917124 32.7046049099 33.3134189802 33.9335664566 34.5652583169 35.2087094658 35.8641388091 36.5317693273 37.211828152 37.9045466429 38.6101604666 39.3289096768 40.0610387957 40.8067968979 41.5664376941 42.3402196183 43.1284059154 43.9312647306 44.7490692008 45.5820975476 46.4306331717 47.2949647496 48.1753863315 49.0721974417 49.9857031802 50.9162143267 51.8640474459 52.829524996 53.8129754377 54.8147333461 55.8351395246 56.8745411212 57.9332917457 59.011751591 60.1102875549 61.2292733654 62.3690897074 63.5301243528 64.7127722917 65.9174358675 67.1445249133 68.3944568914 69.6676570355 70.9645584951 72.2856024833 73.6312384263 75.0019241168 76.3981258696 77.82031868 79.2689863858
#
#TIME: 2.01861554579
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
2.6750e+03 2.6345e+04 4.4242e+10 9.5024e-19 4.5011e-10 1.3833e-03 8.6817e-01 1.3045e-01
2.8750e+03 2.5270e+04 4.3355e+10 4.7610e-18 1.9534e-09 3.6873e-03 9.5352e-01 4.2788e-02
3.0750e+03 2.3824e+04 4.2142e+10 4.1710e-17 1.3902e-08 1.3248e-02 9.7878e-01 7.9689e-03
3.2750e+03 2.2039e+04 3.9857e+10 8.9665e-16 2.1967e-07 7.8217e-02 9.2117e-01 6.1286e-04
3.4750e+03 2.0226e+04 3.6286e+10 2.3678e-14 3.9573e-06 4.3976e-01 5.6022e-01 1.7871e-05
3.6750e+03 1.8623e+04 3.2237e+10 2.6019e-13 2.7887e-05 8.9759e-01 1.0238e-01 1.2109e-07
3.8750e+03 1.7187e+04 3.0239e+10 1.7759e-12 1.1097e-04 9.9036e-01 9.5285e-03 3.9548e-10
4.0750e+03 1.5473e+04 2.6914e+10 2.3193e-11 6.5983e-04 9.9904e-01 2.9750e-04 1.1147e-13
4.2750e+03 1.3712e+04 2.1336e+10 5.3787e-10 5.8025e-03 9.9419e-01 3.7029e-06 3.6060e-18
4.4750e+03 1.2484e+04 1.8139e+10 1.0271e-08 4.2896e-02 9.5710e-01 6.1148e-08 2.4364e-22
4.6750e+03 1.2102e+04 1.6807e+10 2.7388e-08 8.3215e-02 9.1678e-01 1.4046e-08 8.0665e-24
4.8750e+03 1.1677e+04 1.5618e+10 8.2173e-08 1.7119e-01 8.2881e-01 2.4382e-09 1.5006e-25
5.0750e+03 1.1265e+04 1.4514e+10 2.3221e-07 3.2679e-01 6.7321e-01 3.5717e-10 2.1669e-27
5.2750e+03 1.0880e+04 1.3451e+10 5.6433e-07 5.3543e-01 4.6457e-01 4.3455e-11 2.5187e-29
5.4750e+03 1.0493e+04 1.2383e+10 1.1520e-06 7.3522e-01 2.6477e-01 4.2175e-12 2.2244e-31
5.6750e+03 1.0133e+04 1.1265e+10 2.0655e-06 8.7478e-01 1.2522e-01 3.0895e-13 1.3008e-33
5.8750e+03 9.7770e+03 1.0137e+10 3.3225e-06 9.4563e-01 5.4368e-02 2.0985e-14 7.1195e-36
6.0750e+03 9.4516e+03 9.0917e+09 5.2217e-06 9.7847e-01 2.1521e-02 1.1791e-15 2.8260e-38
6.2750e+03 9.1405e+03 8.2442e+09 8.0291e-06 9.9157e-01 8.4246e-03 6.7409e-17 1.1899e-40
6.4750e+03 8.8815e+03 7.5728e+09 1.1980e-05 9.9653e-01 3.4551e-03 4.5409e-18 6.9364e-43
6.6750e+03 8.6206e+03 7.0061e+09 1.7444e-05 9.9850e-01 1.4833e-03 3.5402e-19 5.6052e-45
6.8750e+03 8.4080e+03 6.4990e+09 2.5183e-05 9.9933e-01 6.4628e-04 2.8946e-20 0.0000e+00
7.0750e+03 8.2017e+03 6.0288e+09 3.6133e-05 9.9968e-01 2.8425e-04 2.4346e-21 0.0000e+00
7.2750e+03 8.0164e+03 5.5839e+09 5.0780e-05 9.9982e-01 1.2997e-04 2.2909e-22 0.0000e+00
7.4750e+03 7.8336e+03 5.1504e+09 7.2156e-05 9.9987e-01 5.7728e-05 1.9727e-23 0.0000e+00
7.6750e+03 7.6458e+03 4.7202e+09 1.0257e-04 9.9987e-01 2.5409e-05 1.6437e-24 0.0000e+00
7.8750e+03 7.4734e+03 4.2879e+09 1.4484e-04 9.9984e-01 1.1214e-05 1.3685e-25 0.0000e+00
8.0750e+03 7.2732e+03 3.8382e+09 2.1016e-04 9.9979e-01 4.5988e-06 9.0616e-27 0.0000e+00
8.2750e+03 7.0886e+03 3.3753e+09 3.1371e-04 9.9968e-01 1.7417e-06 4.6720e-28 0.0000e+00
8.4750e+03 6.9059e+03 2.9432e+09 4.6852e-04 9.9953e-01 6.5183e-07 2.3069e-29 0.0000e+00
8.6750e+03 6.7348e+03 2.5799e+09 6.9331e-04 9.9931e-01 2.4970e-07 1.2250e-30 0.0000e+00
8.8750e+03 6.5731e+03 2.2889e+09 1.0359e-03 9.9896e-01 9.4837e-08 6.4128e-32 0.0000e+00
9.0750e+03 6.4275e+03 2.0673e+09 1.5001e-03 9.9850e-01 3.9147e-08 4.3563e-33 0.0000e+00
9.2750e+03 6.2928e+03 1.8874e+09 2.2056e-03 9.9779e-01 1.5812e-08 2.8045e-34 0.0000e+00
9.4750e+03 6.1755e+03 1.7407e+09 3.0461e-03 9.9695e-01 7.3527e-09 2.7551e-35 0.0000e+00
9.6750e+03 6.0588e+03 1.6121e+09 4.2009e-03 9.9580e-01 3.4396e-09 2.7656e-36 0.0000e+00
9.8750e+03 5.9617e+03 1.4957e+09 6.2195e-03 9.9378e-01 1.3852e-09 1.7940e-37 0.0000e+00
1.0075e+04 5.8617e+03 1.3910e+09 8.8231e-03 9.9118e-01 6.1015e-10 1.5185e-38 0.0000e+00
1.0275e+04 5.7644e+03 1.2950e+09 1.2291e-02 9.8771e-01 2.7864e-10 1.4324e-39 0.0000e+00
1.0475e+04 5.6724e+03 1.2059e+09 1.7327e-02 9.8267e-01 1.2344e-10 1.2395e-40 0.0000e+00
1.0675e+04 5.5909e+03 1.1238e+09 2.1457e-02 9.7854e-01 7.2020e-11 2.4042e-41 0.0000e+00
1.0875e+04 5.5105e+03 1.0464e+09 2.9792e-02 9.7021e-01 3.2569e-11 2.2239e-42 0.0000e+00
1.1075e+04 5.4383e+03 9.7426e+08 3.9416e-02 9.6058e-01 1.6220e-11 2.7325e-43 0.0000e+00
1.1275e+04 5.3587e+03 9.0678e+08 5.1398e-02 9.4860e-01 8.2556e-12 3.6434e-44 0.0000e+00
1.1475e+04 5.2850e+03 8.4367e+08 6.5583e-02 9.3442e-01 4.3608e-12 5.6052e-45 0.0000e+00
1.1675e+04 5.1937e+03 7.8300e+08 9.3037e-02 9.0696e-01 1.7558e-12 0.0000e+00 0.0000e+00
1.1875e+04 5.1348e+03 7.2656e+08 1.2386e-01 8.7614e-01 7.9565e-13 0.0000e+00 0.0000e+00
1.2075e+04 5.0662e+03 6.7326e+08 1.6467e-01 8.3533e-01 3.4651e-13 0.0000e+00 0.0000e+00
1.2275e+04 4.9735e+03 6.2504e+08 1.9677e-01 8.0323e-01 1.9430e-13 0.0000e+00 0.0000e+00
1.2475e+04 4.9337e+03 5.7734e+08 2.6580e-01 7.3420e-01 7.1501e-14 0.0000e+00 0.0000e+00
1.2675e+04 4.8671e+03 5.3397e+08 3.3073e-01 6.6927e-01 3.1049e-14 0.0000e+00 0.0000e+00
1.2875e+04 4.8084e+03 4.9738e+08 3.4442e-01 6.5558e-01 2.4715e-14 0.0000e+00 0.0000e+00
1.3075e+04 4.7588e+03 4.5944e+08 4.2246e-01 5.7754e-01 9.9297e-15 0.0000e+00 0.0000e+00
1.3275e+04 4.7229e+03 4.2571e+08 4.7624e-01 5.2376e-01 5.2318e-15 0.0000e+00 0.0000e+00
1.3475e+04 4.6940e+03 3.9306e+08 5.5287e-01 4.4713e-01 2.1386e-15 0.0000e+00 0.0000e+00
1.3675e+04 4.6204e+03 3.6518e+08 5.8299e-01 4.1701e-01 1.4191e-15 0.0000e+00 0.0000e+00
1.3875e+04 4.5646e+03 3.3802e+08 6.3282e-01 3.6718e-01 7.3760e-16 0.0000e+00 0.0000e+00
1.4075e+04 4.5706e+03 3.1162e+08 6.9655e-01 3.0345e-01 3.0428e-16 0.0000e+00 0.0000e+00
1.4275e+04 4.5121e+03 2.9079e+08 6.9734e-01 3.0266e-01 2.7887e-16 0.0000e+00 0.0000e+00
1.4475e+04 4.4906e+03 2.6857e+08 7.4171e-01 2.5829e-01 1.3690e-16 0.0000e+00 0.0000e+00
1.4675e+04 4.4423e+03 2.4995e+08 7.5267e-01 2.4733e-01 1.0708e-16 0.0000e+00 0.0000e+00
1.4875e+04 4.4265e+03 2.3184e+08 7.7410e-01 2.2590e-01 7.0027e-17 0.0000e+00 0.0000e+00
1.5075e+04 4.3844e+03 2.1442e+08 8.0120e-01 1.9880e-01 4.0123e-17 0.0000e+00 0.0000e+00
1.5275e+04 4.3742e+03 1.9831e+08 8.2446e-01 1.7554e-01 2.3511e-17 0.0000e+00 0.0000e+00
1.5475e+04 4.3617e+03 1.8382e+08 8.3983e-01 1.6017e-01 1.5627e-17 0.0000e+00 0.0000e+00
1.5675e+04 4.3171e+03 1.7150e+08 8.4094e-01 1.5906e-01 1.4116e-17 0.0000e+00 0.0000e+00
1.5875e+04 4.3352e+03 1.5804e+08 8.6466e-01 1.3534e-01 7.3523e-18 0.0000e+00 0.0000e+00
1.6075e+04 4.3058e+03 1.4882e+08 8.4936e-01 1.5064e-01 9.9668e-18 0.0000e+00 0.0000e+00
1.6275e+04 4.2951e+03 1.3830e+08 8.5769e-01 1.4231e-01 7.5393e-18 0.0000e+00 0.0000e+00
1.6475e+04 4.2770e+03 1.2750e+08 8.7781e-01 1.2219e-01 4.0803e-18 0.0000e+00 0.0000e+00
1.6675e+04 4.2543e+03 1.2195e+08 8.3490e-01 1.6510e-01 1.1015e-17 0.0000e+00 0.0000e+00
1.6875e+04 4.2839e+03 1.1151e+08 8.7267e-01 1.2733e-01 4.0455e-18 0.0000e+00 0.0000e+00
1.7075e+04 4.2601e+03 1.0502e+08 8.5815e-01 1.4185e-01 5.4880e-18 0.0000e+00 0.0000e+00
1.7275e+04 4.2346e+03 9.8411e+07 8.5130e-01 1.4870e-01 6.0134e-18 0.0000e+00 0.0000e+00
1.7475e+04 4.2355e+03 9.1828e+07 8.5222e-01 1.4778e-01 5.4481e-18 0.0000e+00 0.0000e+00
1.7675e+04 4.2247e+03 8.5250e+07 8.6229e-01 1.3771e-01 3.9274e-18 0.0000e+00 0.0000e+00
1.7875e+04 4.2142e+03 7.9848e+07 8.5645e-01 1.4355e-01 4.2157e-18 0.0000e+00 0.0000e+00
1.8075e+04 4.2163e+03 7.5348e+07 8.3478e-01 1.6522e-01 6.4622e-18 0.0000e+00 0.0000e+00
1.8275e+04 4.2015e+03 7.0590e+07 8.2666e-01 1.7334e-01 7.1242e-18 0.0000e+00 0.0000e+00
1.8475e+04 4.1847e+03 6.4226e+07 8.7560e-01 1.2440e-01 2.0212e-18 0.0000e+00 0.0000e+00
1.8675e+04 4.1647e+03 6.0205e+07 8.6918e-01 1.3082e-01 2.2344e-18 0.0000e+00 0.0000e+00
1.8875e+04 4.1768e+03 5.6298e+07 8.6651e-01 1.3349e-01 2.2224e-18 0.0000e+00 0.0000e+00
1.9075e+04 4.1435e+03 5.2912e+07 8.5445e-01 1.4555e-01 2.7969e-18 0.0000e+00 0.0000e+00
1.9275e+04 4.1291e+03 4.9004e+07 8.6860e-01 1.3140e-01 1.8038e-18 0.0000e+00 0.0000e+00
1.9475e+04 4.1156e+03 4.5352e+07 8.8207e-01 1.1793e-01 1.1435e-18 0.0000e+00 0.0000e+00
1.9675e+04 4.0951e+03 4.2717e+07 8.6838e-01 1.3162e-01 1.5568e-18 0.0000e+00 0.0000e+00
1.9875e+04 4.1005e+03 3.9383e+07 8.8722e-01 1.1278e-01 8.3977e-19 0.0000e+00 0.0000e+00
2.0075e+04 4.0795e+03 3.6824e+07 8.8514e-01 1.1486e-01 8.2910e-19 0.0000e+00 0.0000e+00
2.0275e+04 4.0433e+03 3.4479e+07 8.8097e-01 1.1903e-01 8.6963e-19 0.0000e+00 0.0000e+00
2.0475e+04 4.0734e+03 3.1955e+07 8.9110e-01 1.0890e-01 5.9112e-19 0.0000e+00 0.0000e+00
2.0675e+04 4.0257e+03 2.9398e+07 9.0839e-01 9.1609e-02 3.0177e-19 0.0000e+00 0.0000e+00
2.0875e+04 4.0212e+03 2.7183e+07 9.1790e-01 8.2100e-02 1.9225e-19 0.0000e+00 0.0000e+00
2.1075e+04 3.9691e+03 2.5102e+07 9.2724e-01 7.2764e-02 1.1821e-19 0.0000e+00 0.0000e+00
2.1275e+04 3.9741e+03 2.3599e+07 9.2156e-01 7.8438e-02 1.4124e-19 0.0000e+00 0.0000e+00
2.1475e+04 3.9508e+03 2.1783e+07 9.3075e-01 6.9248e-02 8.5783e-20 0.0000e+00 0.0000e+00
2.1675e+04 3.9427e+03 2.0323e+07 9.3134e-01 6.8660e-02 7.7202e-20 0.0000e+00 0.0000e+00
2.1875e+04 3.9107e+03 1.8844e+07 9.3627e-01 6.3730e-02 5.5630e-20 0.0000e+00 0.0000e+00
2.2075e+04 3.9062e+03 1.7233e+07 9.4879e-01 5.1207e-02 2.4751e-20 0.0000e+00 0.0000e+00
2.2275e+04 3.8820e+03 1.6027e+07 9.5084e-01 4.9159e-02 2.0007e-20 0.0000e+00 0.0000e+00
2.2475e+04 3.8580e+03 1.4882e+07 9.5359e-01 4.6414e-02 1.5303e-20 0.0000e+00 0.0000e+00
2.2675e+04 3.8409e+03 1.3607e+07 9.6256e-01 3.7437e-02 6.9456e-21 0.0000e+00 0.0000e+00
2.2875e+04 3.8123e+03 1.2662e+07 9.6389e-01 3.6114e-02 5.7117e-21 0.0000e+00 0.0000e+00
2.3075e+04 3.7839e+03 1.1606e+07 9.7015e-01 2.9851e-02 2.8224e-21 0.0000e+00 0.0000e+00
2.3275e+04 3.7534e+03 1.0765e+07 9.7215e-01 2.7851e-02 2.0809e-21 0.0000e+00 0.0000e+00
2.3475e+04 3.7393e+03 9.8370e+06 9.7784e-01 2.2158e-02 9.1080e-22 0.0000e+00 0.0000e+00
2.3675e+04 3.6899e+03 8.9754e+06 9.8285e-01 1.7152e-02 3.6585e-22 0.0000e+00 0.0000e+00
2.3875e+04 3.6784e+03 8.3532e+06 9.8348e-01 1.6522e-02 2.9999e-22 0.0000e+00 0.0000e+00
2.4075e+04 3.6646e+03 7.7138e+06 9.8551e-01 1.4487e-02 1.8132e-22 0.0000e+00 0.0000e+00
2.4275e+04 3.6467e+03 7.0333e+06 9.8927e-01 1.0731e-02 6.3589e-23 0.0000e+00 0.0000e+00
2.4475e+04 3.5884e+03 6.4243e+06 9.9215e-01 7.8479e-03 2.1512e-23 0.0000e+00 0.0000e+00
2.4675e+04 3.5783e+03 5.9173e+06 9.9368e-01 6.3218e-03 9.9589e-24 0.0000e+00 0.0000e+00
2.4875e+04 3.5737e+03 5.4403e+06 9.9521e-01 4.7941e-03 3.8102e-24 0.0000e+00 0.0000e+00
2.5075e+04 3.5263e+03 5.1053e+06 9.9472e-01 5.2797e-03 4.8001e-24 0.0000e+00 0.0000e+00
2.5275e+04 3.5132e+03 4.7013e+06 9.9597e-01 4.0333e-03 1.8833e-24 0.0000e+00 0.0000e+00
2.5475e+04 3.4819e+03 4.3389e+06 9.9687e-01 3.1268e-03 7.7607e-25 0.0000e+00 0.0000e+00
2.5675e+04 3.4503e+03 4.0271e+06 9.9729e-01 2.7133e-03 4.5796e-25 0.0000e+00 0.0000e+00
2.5875e+04 3.4040e+03 3.7054e+06 9.9816e-01 1.8383e-03 1.2347e-25 0.0000e+00 0.0000e+00
2.6075e+04 3.3892e+03 3.4165e+06 9.9873e-01 1.2662e-03 3.5144e-26 0.0000e+00 0.0000e+00
2.6275e+04 3.3468e+03 3.1437e+06 9.9919e-01 8.0595e-04 7.7994e-27 0.0000e+00 0.0000e+00
2.6475e+04 3.2948e+03 2.8901e+06 9.9949e-01 5.1003e-04 1.6983e-27 0.0000e+00 0.0000e+00
2.6675e+04 3.2962e+03 2.7131e+06 9.9941e-01 5.9055e-04 2.5010e-27 0.0000e+00 0.0000e+00
2.6875e+04 3.2709e+03 2.5130e+06 9.9953e-01 4.6828e-04 1.1114e-27 0.0000e+00 0.0000e+00
2.7075e+04 3.2353e+03 2.3134e+06 9.9968e-01 3.2276e-04 3.1645e-28 0.0000e+00 0.0000e+00
2.7275e+04 3.2148e+03 2.1466e+06 9.9972e-01 2.7687e-04 1.8015e-28 0.0000e+00 0.0000e+00
2.7475e+04 3.1950e+03 1.9880e+06 9.9977e-01 2.2947e-04 9.1875e-29 0.0000e+00 0.0000e+00
2.7675e+04 3.1804e+03 1.8043e+06 9.9986e-01 1.3594e-04 1.6035e-29 0.0000e+00 0.0000e+00
2.7875e+04 3.1365e+03 1.6773e+06 9.9988e-01 1.2496e-04 1.1354e-29 0.0000e+00 0.0000e+00
2.8075e+04 3.0963e+03 1.5148e+06 9.9992e-01 7.8619e-05 2.3775e-30 0.0000e+00 0.0000e+00
2.8275e+04 3.0856e+03 1.4006e+06 9.9993e-01 6.8894e-05 1.4404e-30 0.0000e+00 0.0000e+00
2.8475e+04 3.0608e+03 1.2745e+06 9.9995e-01 5.1660e-05 5.2648e-31 0.0000e+00 0.0000e+00
2.8675e+04 3.0235e+03 1.1463e+06 9.9996e-01 3.6286e-05 1.5480e-31 0.0000e+00 0.0000e+00
2.8875e+04 2.9878e+03 1.0148e+06 9.9998e-01 2.3933e-05 3.6718e-32 0.0000e+00 0.0000e+00
2.9075e+04 2.9565e+03 8.8900e+05 9.9998e-01 1.5774e-05 8.5843e-33 0.0000e+00 0.0000e+00
2.9275e+04 2.9405e+03 8.0577e+05 9.9999e-01 1.3093e-05 4.2901e-33 0.0000e+00 0.0000e+00
2.9475e+04 2.9139e+03 7.1905e+05 9.9999e-01 1.0153e-05 1.7030e-33 0.0000e+00 0.0000e+00
2.9675e+04 2.8891e+03 6.5593e+05 9.9999e-01 8.8727e-06 1.0069e-33 0.0000e+00 0.0000e+00
2.9875e+04 2.8533e+03 5.5811e+05 9.9999e-01 5.7550e-06 2.1655e-34 0.0000e+00 0.0000e+00
3.0075e+04 2.8494e+03 5.0864e+05 9.9999e-01 5.0920e-06 1.3295e-34 0.0000e+00 0.0000e+00
3.0275e+04 2.8376e+03 4.6191e+05 1.0000e+00 4.4537e-06 7.8414e-35 0.0000e+00 0.0000e+00
3.0475e+04 2.8055e+03 4.1785e+05 1.0000e+00 3.8503e-06 4.4394e-35 0.0000e+00 0.0000e+00
3.0675e+04 2.7991e+03 3.6442e+05 1.0000e+00 2.9211e-06 1.6024e-35 0.0000e+00 0.0000e+00
3.0875e+04 2.7800e+03 3.1020e+05 1.0000e+00 2.0645e-06 4.5072e-36 0.0000e+00 0.0000e+00
3.1075e+04 2.7744e+03 2.9151e+05 1.0000e+00 2.0611e-06 4.1801e-36 0.0000e+00 0.0000e+00
3.1275e+04 2.7594e+03 2.6579e+05 1.0000e+00 1.8566e-06 2.7147e-36 0.0000e+00 0.0000e+00
3.1475e+04 2.7421e+03 2.4117e+05 1.0000e+00 1.6474e-06 1.6730e-36 0.0000e+00 0.0000e+00
3.1675e+04 2.7063e+03 2.0446e+05 1.0000e+00 1.1734e-06 4.7976e-37 0.0000e+00 0.0000e+00
3.1875e+04 2.7048e+03 1.8491e+05 1.0000e+00 1.0347e-06 2.8879e-37 0.0000e+00 0.0000e+00
3.2075e+04 2.6795e+03 1.6150e+05 1.0000e+00 8.1764e-07 1.1857e-37 0.0000e+00 0.0000e+00
3.2275e+04 2.6640e+03 1.3669e+05 1.0000e+00 5.8697e-07 3.4773e-38 0.0000e+00 0.0000e+00
3.2475e+04 2.6516e+03 1.1552e+05 1.0000e+00 4.1957e-07 1.0042e-38 0.0000e+00 0.0000e+00
3.2675e+04 2.6332e+03 1.0611e+05 1.0000e+00 3.8910e-07 7.2024e-39 0.0000e+00 0.0000e+00
3.2875e+04 2.6165e+03 9.7575e+04 1.0000e+00 3.6210e-07 5.2293e-39 0.0000e+00 0.0000e+00
3.3075e+04 2.5757e+03 8.6989e+04 1.0000e+00 3.0537e-07 2.6927e-39 0.0000e+00 0.0000e+00
3.3275e+04 2.5593e+03 7.4784e+04 1.0000e+00 2.2860e-07 9.1603e-40 0.0000e+00 0.0000e+00
3.3475e+04 2.5464e+03 6.4506e+04 1.0000e+00 1.7171e-07 3.1609e-40 0.0000e+00 0.0000e+00
3.3675e+04 2.5505e+03 5.7113e+04 1.0000e+00 1.3986e-07 1.4478e-40 0.0000e+00 0.0000e+00
3.3875e+04 2.5356e+03 4.8823e+04 1.0000e+00 9.9695e-08 4.1967e-41 0.0000e+00 0.0000e+00
3.4075e+04 2.4869e+03 4.6358e+04 1.0000e+00 1.0353e-07 4.4540e-41 0.0000e+00 0.0000e+00
3.4275e+04 2.4980e+03 4.1954e+04 1.0000e+00 9.0136e-08 2.5768e-41 0.0000e+00 0.0000e+00
3.4475e+04 2.4924e+03 3.7583e+04 1.0000e+00 7.5244e-08 1.2917e-41 0.0000e+00 0.0000e+00
3.4675e+04 2.4786e+03 3.3295e+04 1.0000e+00 5.9667e-08 5.4426e-42 0.0000e+00 0.0000e+00
3.4875e+04 2.4941e+03 3.1857e+04 1.0000e+00 6.4307e-08 6.5469e-42 0.0000e+00 0.0000e+00
3.5075e+04 2.4821e+03 2.6585e+04 1.0000e+00 3.9012e-08 1.1126e-42 0.0000e+00 0.0000e+00
3.5275e+04 2.4835e+03 2.4258e+04 1.0000e+00 3.4257e-08 6.6702e-43 0.0000e+00 0.0000e+00
3.5475e+04 2.4493e+03 2.3654e+04 1.0000e+00 4.0809e-08 1.1224e-42 0.0000e+00 0.0000e+00
3.5675e+04 2.4485e+03 2.4015e+04 1.0000e+00 5.6648e-08 3.1936e-42 0.0000e+00 0.0000e+00
3.5875e+04 2.4214e+03 2.1177e+04 1.0000e+00 4.3717e-08 1.2289e-42 0.0000e+00 0.0000e+00
3.6075e+04 2.4071e+03 1.9819e+04 1.0000e+00 4.3130e-08 1.0930e-42 0.0000e+00 0.0000e+00
3.6275e+04 2.4108e+03 1.8310e+04 1.0000e+00 4.0258e-08 8.0435e-43 0.0000e+00 0.0000e+00
3.6475e+04 2.3865e+03 1.7095e+04 1.0000e+00 3.9324e-08 6.9224e-43 0.0000e+00 0.0000e+00
3.6675e+04 2.3850e+03 1.4484e+04 1.0000e+00 2.4516e-08 1.3032e-43 0.0000e+00 0.0000e+00
3.6875e+04 2.3818e+03 1.3406e+04 1.0000e+00 2.2930e-08 9.6690e-44 0.0000e+00 0.0000e+00
3.7075e+04 2.3559e+03 1.2441e+04 1.0000e+00 2.1721e-08 7.5670e-44 0.0000e+00 0.0000e+00
3.7275e+04 2.3800e+03 1.2219e+04 1.0000e+00 2.7196e-08 1.4854e-43 0.0000e+00 0.0000e+00
3.7475e+04 2.3683e+03 1.1407e+04 1.0000e+00 2.6548e-08 1.2752e-43 0.0000e+00 0.0000e+00
3.7675e+04 2.3744e+03 1.0192e+04 1.0000e+00 2.0939e-08 5.3249e-44 0.0000e+00 0.0000e+00
3.7875e+04 2.3601e+03 9.1421e+03 1.0000e+00 1.6570e-08 2.2421e-44 0.0000e+00 0.0000e+00
3.8075e+04 2.3450e+03 9.2526e+03 1.0000e+00 2.4355e-08 7.7071e-44 0.0000e+00 0.0000e+00
3.8275e+04 2.3810e+03 7.8439e+03 1.0000e+00 1.4486e-08 1.2612e-44 0.0000e+00 0.0000e+00
3.8475e+04 2.3580e+03 1.0594e+04 1.0000e+00 6.9113e-08 2.3542e-42 0.0000e+00 0.0000e+00
3.8675e+04 2.3681e+03 6.9378e+03 1.0000e+00 1.5000e-08 1.2612e-44 0.0000e+00 0.0000e+00
3.8875e+04 2.3378e+03 6.4787e+03 1.0000e+00 1.4674e-08 9.8091e-45 0.0000e+00 0.0000e+00
3.9075e+04 2.3471e+03 7.1797e+03 1.0000e+00 3.2117e-08 1.3733e-43 0.0000e+00 0.0000e+00
3.9275e+04 2.3397e+03 6.9184e+03 1.0000e+00 3.5656e-08 1.8217e-43 0.0000e+00 0.0000e+00
3.9475e+04 2.3345e+03 5.7504e+03 1.0000e+00 2.1143e-08 2.8026e-44 0.0000e+00 0.0000e+00
3.9675e+04 2.3501e+03 4.8008e+03 1.0000e+00 1.1618e-08 4.2039e-45 0.0000e+00 0.0000e+00
3.9875e+04 2.3676e+03 5.8750e+03 1.0000e+00 3.9200e-08 2.0319e-43 0.0000e+00 0.0000e+00
4.0075e+04 2.3194e+03 4.7652e+03 1.0000e+00 2.1396e-08 2.3822e-44 0.0000e+00 0.0000e+00
4.0225e+04 2.3627e+03 6.3274e+03 1.0000e+00 7.5094e-08 1.7012e-42 0.0000e+00 0.0000e+00
#
#TIME: 13.7443690858
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
8.7500e+01 3.5982e+04 1.4723e+11 1.3172e-23 5.4878e-15 1.3890e-07 8.6107e-03 9.9139e-01
2.7500e+02 3.5735e+04 1.1034e+11 5.6294e-24 3.0685e-15 9.8010e-08 7.3608e-03 9.9264e-01
4.7500e+02 3.5332e+04 9.6171e+10 5.7627e-24 3.4727e-15 1.1447e-07 8.2110e-03 9.9179e-01
6.7500e+02 3.4890e+04 8.6628e+10 7.0751e-24 4.5479e-15 1.4831e-07 9.6716e-03 9.9033e-01
8.7500e+02 3.4374e+04 7.8667e+10 1.0319e-23 6.9591e-15 2.1696e-07 1.2196e-02 9.8780e-01
