#NTIMES:    60
#NSTAGES:     6
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5
    3.482079E+04   1.0000E-099   1.0000E+000   3.4335E-006   9.9437E-013   1.6117E-019   9.2666E-027
    3.571491E+04   1.0000E-099   1.0000E+000   2.8063E-006   8.3803E-013   1.4372E-019   9.8280E-027
    3.661431E+04   1.0000E-099   1.0000E+000   2.3231E-006   7.1646E-013   1.2940E-019   1.0326E-026
    3.752090E+04   1.0000E-099   1.0000E+000   1.9358E-006   6.1799E-013   1.1732E-019   1.0724E-026
    3.843720E+04   1.0000E-099   1.0000E+000   1.6224E-006   5.3800E-013   1.0741E-019   1.1074E-026
    3.936709E+04   1.0000E-099   1.0000E+000   1.3829E-006   4.7853E-013   1.0066E-019   1.1584E-026
    3.973480E+04   1.0000E-099   1.0000E+000   1.3206E-006   4.6528E-013   9.9947E-020   1.1991E-026
    3.997999E+04   1.0000E-099   1.0000E+000   1.2797E-006   4.5650E-013   9.9462E-020   1.2254E-026
    4.014340E+04   1.0000E-099   1.0000E+000   1.2542E-006   4.5119E-013   9.9246E-020   1.2444E-026
    4.025239E+04   1.0000E-099   1.0000E+000   1.2358E-006   4.4711E-013   9.8981E-020   1.2556E-026
    4.032430E+04   1.0000E-099   1.0000E+000   1.2206E-006   4.4330E-013   9.8566E-020   1.2595E-026
    4.032500E+04   1.0000E-099   1.0000E+000   1.2207E-006   4.4347E-013   9.8627E-020   1.2607E-026
#TIME:    13.310
#NVEL: 100
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5
    1.025000E+03   1.0000E-099   2.7849E-017   4.9898E-009   3.4863E-003   9.8728E-001   9.2360E-003
    1.040650E+03   1.0000E-099   2.7822E-017   4.9627E-009   3.4681E-003   9.8726E-001   9.2758E-003
    1.071950E+03   1.0000E-099   2.6716E-017   4.8140E-009   3.4086E-003   9.8714E-001   9.4537E-003
    1.134549E+03   1.0000E-099   2.5914E-017   4.7455E-009   3.3961E-003   9.8716E-001   9.4442E-003
    1.240830E+03   1.0000E-099   2.7465E-017   5.0720E-009   3.5698E-003   9.8765E-001   8.7839E-003
    1.357080E+03   1.0000E-099   3.2516E-017   5.9393E-009   3.9683E-003   9.8841E-001   7.6173E-003
    1.484210E+03   1.0000E-099   4.3960E-017   7.7746E-009   4.7258E-003   9.8922E-001   6.0548E-003
    1.623260E+03   1.0000E-099   6.8585E-017   1.1471E-008   6.0561E-003   9.8955E-001   4.3925E-003
    1.775330E+03   1.0000E-099   1.2496E-016   1.9246E-008   8.3893E-003   9.8871E-001   2.9047E-003
    1.941650E+03   1.0000E-099   2.7528E-016   3.7816E-008   1.2781E-002   9.8549E-001   1.7284E-003
    2.123549E+03   1.0000E-099   7.6335E-016   8.9928E-008   2.1817E-002   9.7726E-001   9.2704E-004
    2.322489E+03   1.0000E-099   2.8237E-015   2.7110E-007   4.2779E-002   9.5676E-001   4.6006E-004
    2.540061E+03   1.0000E-099   1.5015E-014   1.0964E-006   9.8657E-002   9.0111E-001   2.2794E-004
    2.778021E+03   1.0000E-099   1.2935E-013   6.4521E-006   2.6926E-001   7.3062E-001   1.1383E-004
    3.038280E+03   1.0000E-099   1.7463E-012   5.0058E-005   6.8174E-001   3.1818E-001   3.8551E-005
    3.248901E+03   1.0000E-099   1.4904E-011   2.3323E-004   9.3432E-001   6.5441E-002   6.7245E-006
    3.422981E+03   1.0000E-099   8.9233E-011   7.8851E-004   9.8691E-001   1.2304E-002   1.0828E-006
    3.565050E+03   1.0000E-099   3.9166E-010   2.1327E-003   9.9437E-001   3.5015E-003   2.5983E-007
    3.694050E+03   1.0000E-099   1.6063E-009   5.4687E-003   9.9308E-001   1.4506E-003   8.8470E-008
    3.798890E+03   1.0000E-099   5.5623E-009   1.2466E-002   9.8670E-001   8.3068E-004   3.9945E-008
    3.892640E+03   1.0000E-099   1.8518E-008   2.7594E-002   9.7185E-001   5.5686E-004   2.1345E-008
    3.972970E+03   1.0000E-099   5.6514E-008   5.7443E-002   9.4215E-001   4.0812E-004   1.2814E-008
    4.039640E+03   1.0000E-099   1.5233E-007   1.0944E-001   8.9025E-001   3.0504E-004   7.9275E-009
    4.098360E+03   1.0000E-099   3.7729E-007   1.9475E-001   8.0502E-001   2.2414E-004   4.8883E-009
    4.145830E+03   1.0000E-099   7.8582E-007   3.0454E-001   6.9530E-001   1.6421E-004   3.1097E-009
    4.187489E+03   1.0000E-099   1.4575E-006   4.3279E-001   5.6709E-001   1.1776E-004   1.9995E-009
    4.223811E+03   1.0000E-099   2.4009E-006   5.5916E-001   4.4075E-001   8.3014E-005   1.2996E-009
    4.260320E+03   1.0000E-099   3.7634E-006   6.8202E-001   3.1792E-001   5.5333E-005   8.1331E-010
    4.293411E+03   1.0000E-099   5.3906E-006   7.7636E-001   2.2360E-001   3.4220E-005   4.4839E-010
    4.323310E+03   1.0000E-099   7.1673E-006   8.4167E-001   1.5830E-001   2.2860E-005   2.8595E-010
    4.350821E+03   1.0000E-099   9.0125E-006   8.8517E-001   1.1480E-001   1.5274E-005   1.7774E-010
    4.376901E+03   1.0000E-099   1.0812E-005   9.1317E-001   8.6811E-002   1.0754E-005   1.1744E-010
    4.402650E+03   1.0000E-099   1.2488E-005   9.3102E-001   6.8964E-002   7.8057E-006   7.8359E-011
    4.428231E+03   1.0000E-099   1.3747E-005   9.3938E-001   6.0595E-002   6.3984E-006   6.0111E-011
    4.452919E+03   1.0000E-099   1.4719E-005   9.4446E-001   5.5517E-002   5.3523E-006   4.6008E-011
    4.478720E+03   1.0000E-099   1.5725E-005   9.4991E-001   5.0072E-002   4.4767E-006   3.5775E-011
    4.503780E+03   1.0000E-099   1.6781E-005   9.5541E-001   4.4572E-002   3.8717E-006   3.0144E-011
    4.528931E+03   1.0000E-099   1.7931E-005   9.6074E-001   3.9243E-002   2.9333E-006   1.9711E-011
    4.555659E+03   1.0000E-099   1.9226E-005   9.6575E-001   3.4226E-002   2.3714E-006   1.4817E-011
    4.579161E+03   1.0000E-099   2.0427E-005   9.6967E-001   3.0306E-002   2.0230E-006   1.2211E-011
    4.602110E+03   1.0000E-099   2.1660E-005   9.7314E-001   2.6840E-002   1.6075E-006   8.7292E-012
    4.623920E+03   1.0000E-099   2.2882E-005   9.7603E-001   2.3943E-002   1.3832E-006   7.2627E-012
    4.645840E+03   1.0000E-099   2.4160E-005   9.7863E-001   2.1348E-002   1.1527E-006   5.6711E-012
    4.669350E+03   1.0000E-099   2.5595E-005   9.8110E-001   1.8871E-002   8.9954E-007   3.9168E-012
    4.697060E+03   1.0000E-099   2.7374E-005   9.8359E-001   1.6383E-002   7.7679E-007   3.3743E-012
    4.734681E+03   1.0000E-099   2.9959E-005   9.8645E-001   1.3515E-002   5.8518E-007   2.3305E-012
    4.777980E+03   1.0000E-099   3.3224E-005   9.8914E-001   1.0829E-002   3.9176E-007   1.3094E-012
    4.831830E+03   1.0000E-099   3.7650E-005   9.9167E-001   8.2933E-003   2.6594E-007   7.9206E-013
    4.894890E+03   1.0000E-099   4.3320E-005   9.9385E-001   6.1047E-003   1.7053E-007   4.4509E-013
    4.958140E+03   1.0000E-099   4.9927E-005   9.9547E-001   4.4762E-003   1.0560E-007   2.3412E-013
    5.040220E+03   1.0000E-099   6.0276E-005   9.9695E-001   2.9896E-003   6.1727E-008   1.2064E-013
    5.141810E+03   1.0000E-099   7.6414E-005   9.9813E-001   1.7972E-003   2.7297E-008   3.9583E-014
    5.295750E+03   1.0000E-099   1.1033E-004   9.9906E-001   8.2812E-004   8.6124E-009   8.6568E-015
    5.565420E+03   1.0000E-099   2.1323E-004   9.9957E-001   2.1805E-004   1.4385E-009   9.3525E-016
    5.940869E+03   1.0000E-099   5.6185E-004   9.9940E-001   3.7296E-005   1.2866E-010   4.4799E-017
    6.497421E+03   1.0000E-099   2.4917E-003   9.9750E-001   8.0653E-006   1.5928E-011   3.2710E-018
    7.106120E+03   1.0000E-099   1.1848E-002   9.8815E-001   4.4461E-006   5.6875E-012   7.7423E-019
    7.771841E+03   1.0000E-099   5.7218E-002   9.4278E-001   2.8911E-006   2.5904E-012   2.5139E-019
    8.499930E+03   1.0000E-099   2.3782E-001   7.6218E-001   1.8384E-006   1.3190E-012   1.0397E-019
    9.296230E+03   1.0000E-099   6.0155E-001   3.9845E-001   8.0803E-007   4.9470E-013   3.3674E-020
    1.016710E+04   1.0000E-099   8.6022E-001   1.3978E-001   2.2657E-007   1.1209E-013   6.2252E-021
    1.104500E+04   1.0000E-099   9.5038E-001   4.9616E-002   6.2840E-008   2.4464E-014   1.0770E-021
    1.192350E+04   1.0000E-099   9.8035E-001   1.9654E-002   1.9830E-008   6.1810E-015   2.1905E-022
    1.280261E+04   1.0000E-099   9.9147E-001   8.5307E-003   7.1614E-009   1.8646E-015   5.5439E-023
    1.368190E+04   1.0000E-099   9.9597E-001   4.0274E-003   2.9479E-009   6.7149E-016   1.7536E-023
    1.456109E+04   1.0000E-099   9.9790E-001   2.1025E-003   1.4012E-009   2.9160E-016   6.9838E-024
    1.544021E+04   1.0000E-099   9.9879E-001   1.2127E-003   7.6526E-010   1.5129E-016   3.4560E-024
    1.631931E+04   1.0000E-099   9.9927E-001   7.2977E-004   4.5166E-010   8.7883E-017   1.9843E-024
    1.719831E+04   1.0000E-099   9.9957E-001   4.3129E-004   2.7010E-010   5.3389E-017   1.2305E-024
    1.807721E+04   1.0000E-099   9.9974E-001   2.5565E-004   1.6672E-010   3.4474E-017   8.3570E-025
    1.895610E+04   1.0000E-099   9.9983E-001   1.6885E-004   1.1799E-010   2.6286E-017   6.9020E-025
    1.983499E+04   1.0000E-099   9.9986E-001   1.3555E-004   1.0420E-010   2.5699E-017   7.5092E-025
    2.071389E+04   1.0000E-099   9.9987E-001   1.3010E-004   1.1223E-010   3.1313E-017   1.0416E-024
    2.159280E+04   1.0000E-099   9.9987E-001   1.2786E-004   1.2540E-010   4.0195E-017   1.5506E-024
    2.247181E+04   1.0000E-099   9.9989E-001   1.1124E-004   1.2510E-010   4.6647E-017   2.1226E-024
    2.335099E+04   1.0000E-099   9.9991E-001   8.7366E-005   1.1314E-010   4.9552E-017   2.7008E-024
    2.423020E+04   1.0000E-099   9.9993E-001   6.8465E-005   1.0188E-010   5.2686E-017   3.4819E-024
    2.510959E+04   1.0000E-099   9.9994E-001   5.8522E-005   9.9367E-011   6.0728E-017   4.9115E-024
    2.598910E+04   1.0000E-099   9.9994E-001   5.5067E-005   1.0570E-010   7.6149E-017   7.5903E-024
    2.686880E+04   1.0000E-099   9.9995E-001   5.4973E-005   1.1806E-010   9.9769E-017   1.2328E-023
    2.774880E+04   1.0000E-099   9.9994E-001   5.6123E-005   1.3352E-010   1.3161E-016   2.0284E-023
    2.862920E+04   1.0000E-099   9.9994E-001   5.6761E-005   1.4820E-010   1.6933E-016   3.2764E-023
    2.951001E+04   1.0000E-099   9.9994E-001   5.6188E-005   1.5952E-010   2.0963E-016   5.1205E-023
    3.039160E+04   1.0000E-099   9.9995E-001   5.4405E-005   1.6640E-010   2.4897E-016   7.6988E-023
    3.127401E+04   1.0000E-099   9.9995E-001   5.2021E-005   1.6987E-010   2.8583E-016   1.1171E-022
    3.215770E+04   1.0000E-099   9.9995E-001   4.9539E-005   1.7143E-010   3.2035E-016   1.5742E-022
    3.304300E+04   1.0000E-099   9.9995E-001   4.6966E-005   1.7148E-010   3.5225E-016   2.1628E-022
    3.393049E+04   1.0000E-099   9.9996E-001   4.3787E-005   1.6840E-010   3.7719E-016   2.8721E-022
    3.482079E+04   1.0000E-099   9.9996E-001   3.9597E-005   1.6039E-010   3.8906E-016   3.6291E-022
    3.571491E+04   1.0000E-099   9.9997E-001   3.4811E-005   1.4861E-010   3.8835E-016   4.3608E-022
    3.661431E+04   1.0000E-099   9.9997E-001   3.0082E-005   1.3557E-010   3.8049E-016   5.0437E-022
    3.752090E+04   1.0000E-099   9.9997E-001   2.5767E-005   1.2293E-010   3.7042E-016   5.6958E-022
    3.843720E+04   1.0000E-099   9.9998E-001   2.2119E-005   1.1216E-010   3.6325E-016   6.3950E-022
    3.936709E+04   1.0000E-099   9.9998E-001   1.9372E-005   1.0490E-010   3.6597E-016   7.3145E-022
    3.973480E+04   1.0000E-099   9.9998E-001   1.8728E-005   1.0419E-010   3.7437E-016   7.8525E-022
    3.997999E+04   1.0000E-099   9.9998E-001   1.8282E-005   1.0359E-010   3.7970E-016   8.2170E-022
    4.014340E+04   1.0000E-099   9.9998E-001   1.7993E-005   1.0322E-010   3.8342E-016   8.4696E-022
    4.025239E+04   1.0000E-099   9.9998E-001   1.7781E-005   1.0286E-010   3.8550E-016   8.6325E-022
    4.032430E+04   1.0000E-099   9.9998E-001   1.7587E-005   1.0231E-010   3.8575E-016   8.7131E-022
    4.032500E+04   1.0000E-099   9.9998E-001   1.7589E-005   1.0235E-010   3.8600E-016   8.7211E-022
#TIME:    14.640
#NVEL: 100
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5
    1.025000E+03   1.0000E-099   9.9881E-016   1.1087E-007   2.4622E-002   9.7453E-001   8.4970E-004
    1.040650E+03   1.0000E-099   9.9617E-016   1.1025E-007   2.4489E-002   9.7466E-001   8.5325E-004
    1.071950E+03   1.0000E-099   9.5948E-016   1.0727E-007   2.4119E-002   9.7501E-001   8.6774E-004
    1.134549E+03   1.0000E-099   9.3425E-016   1.0606E-007   2.4072E-002   9.7506E-001   8.6591E-004
    1.240830E+03   1.0000E-099   9.8707E-016   1.1294E-007   2.5208E-002   9.7397E-001   8.2076E-004
    1.357080E+03   1.0000E-099   1.1636E-015   1.3170E-007   2.7883E-002   9.7137E-001   7.4530E-004
    1.484210E+03   1.0000E-099   1.5640E-015   1.7157E-007   3.2993E-002   9.6637E-001   6.3610E-004
    1.623260E+03   1.0000E-099   2.4134E-015   2.5085E-007   4.1835E-002   9.5764E-001   5.2021E-004
    1.775330E+03   1.0000E-099   4.3728E-015   4.1922E-007   5.7403E-002   9.4218E-001   4.1275E-004
    1.941650E+03   1.0000E-099   9.6630E-015   8.2540E-007   8.6545E-002   9.1313E-001   3.1997E-004
    2.123549E+03   1.0000E-099   2.7142E-014   1.9727E-006   1.4482E-001   8.5493E-001   2.4723E-004
    2.322490E+03   1.0000E-099   1.0327E-013   5.9785E-006   2.7005E-001   7.2977E-001   1.8015E-004
    2.540061E+03   1.0000E-099   5.4770E-013   2.2911E-005   5.2317E-001   4.7670E-001   1.0593E-004
    2.778021E+03   1.0000E-099   3.8023E-012   9.8624E-005   8.3794E-001   1.6193E-001   3.2774E-005
    3.038280E+03   1.0000E-099   3.3930E-011   4.4893E-004   9.7484E-001   2.4710E-002   4.3951E-006
    3.248901E+03   1.0000E-099   2.2357E-010   1.5968E-003   9.9291E-001   5.4913E-003   8.2840E-007
    3.422981E+03   1.0000E-099   1.1835E-009   4.8510E-003   9.9276E-001   2.3877E-003   2.9623E-007
    3.565050E+03   1.0000E-099   5.3101E-009   1.3111E-002   9.8540E-001   1.4935E-003   1.4748E-007
    3.694050E+03   1.0000E-099   2.4088E-008   3.5517E-002   9.6343E-001   1.0508E-003   8.2847E-008
    3.798890E+03   1.0000E-099   9.4990E-008   8.7058E-002   9.1219E-001   7.5427E-004   4.7561E-008
    3.892640E+03   1.0000E-099   3.5748E-007   2.0246E-001   7.9702E-001   5.2239E-004   2.7176E-008
    3.972970E+03   1.0000E-099   1.1242E-006   3.9933E-001   6.0033E-001   3.3624E-004   1.5450E-008
    4.039640E+03   1.0000E-099   2.6918E-006   6.2056E-001   3.7925E-001   1.8409E-004   7.5344E-009
    4.098360E+03   1.0000E-099   5.1962E-006   7.9419E-001   2.0571E-001   9.0212E-005   3.4162E-009
    4.145830E+03   1.0000E-099   8.2366E-006   8.8833E-001   1.1161E-001   4.5432E-005   1.6267E-009
    4.187489E+03   1.0000E-099   1.1929E-005   9.3801E-001   6.1954E-002   2.3045E-005   7.6556E-010
    4.223811E+03   1.0000E-099   1.6259E-005   9.6363E-001   3.6347E-002   1.1888E-005   3.5159E-010
    4.260320E+03   1.0000E-099   2.1972E-005   9.7856E-001   2.1416E-002   6.3110E-006   1.7010E-010
    4.293411E+03   1.0000E-099   2.8616E-005   9.8643E-001   1.3541E-002   3.6623E-006   9.1473E-011
    4.323310E+03   1.0000E-099   3.5915E-005   9.9081E-001   9.1505E-003   2.1401E-006   4.6578E-011
    4.350821E+03   1.0000E-099   4.3492E-005   9.9327E-001   6.6899E-003   1.4593E-006   2.9808E-011
    4.376901E+03   1.0000E-099   5.0801E-005   9.9474E-001   5.2123E-003   1.0279E-006   1.9071E-011
    4.402650E+03   1.0000E-099   5.7473E-005   9.9562E-001   4.3194E-003   7.7928E-007   1.3269E-011
    4.428231E+03   1.0000E-099   6.2378E-005   9.9600E-001   3.9333E-003   6.7026E-007   1.0792E-011
    4.452919E+03   1.0000E-099   6.6164E-005   9.9623E-001   3.7023E-003   6.3633E-007   1.0346E-011
    4.478720E+03   1.0000E-099   7.0211E-005   9.9665E-001   3.2828E-003   4.8879E-007   6.8973E-012
    4.503780E+03   1.0000E-099   7.4488E-005   9.9698E-001   2.9418E-003   4.2070E-007   5.7138E-012
    4.528930E+03   1.0000E-099   7.9194E-005   9.9731E-001   2.6133E-003   3.5501E-007   4.5914E-012
    4.555659E+03   1.0000E-099   8.4584E-005   9.9764E-001   2.2725E-003   2.7907E-007   3.2706E-012
    4.579161E+03   1.0000E-099   8.9602E-005   9.9787E-001   2.0395E-003   2.4247E-007   2.7569E-012
    4.602110E+03   1.0000E-099   9.4796E-005   9.9809E-001   1.8123E-003   1.9920E-007   2.0984E-012
    4.623920E+03   1.0000E-099   9.9968E-005   9.9826E-001   1.6386E-003   1.7344E-007   1.7628E-012
    4.645840E+03   1.0000E-099   1.0544E-004   9.9846E-001   1.4382E-003   1.3225E-007   1.1700E-012
    4.669350E+03   1.0000E-099   1.1155E-004   9.9859E-001   1.3012E-003   1.1706E-007   1.0152E-012
    4.697060E+03   1.0000E-099   1.1921E-004   9.9874E-001   1.1416E-003   9.5236E-008   7.6770E-013
    4.734680E+03   1.0000E-099   1.3041E-004   9.9890E-001   9.6625E-004   7.4497E-008   5.5670E-013
    4.777980E+03   1.0000E-099   1.4463E-004   9.9906E-001   7.9530E-004   5.4881E-008   3.6837E-013
    4.831830E+03   1.0000E-099   1.6429E-004   9.9921E-001   6.2630E-004   3.7346E-008   2.1750E-013
    4.894890E+03   1.0000E-099   1.9041E-004   9.9931E-001   4.9754E-004   2.7483E-008   1.4896E-013
    4.958140E+03   1.0000E-099   2.2156E-004   9.9940E-001   3.7950E-004   1.7493E-008   7.9489E-014
    5.040220E+03   1.0000E-099   2.7097E-004   9.9945E-001   2.7709E-004   1.0681E-008   4.0820E-014
    5.141810E+03   1.0000E-099   3.4977E-004   9.9946E-001   1.9313E-004   6.0501E-009   1.8920E-014
    5.295750E+03   1.0000E-099   5.2170E-004   9.9936E-001   1.1635E-004   2.6421E-009   6.0487E-015
    5.565420E+03   1.0000E-099   1.0750E-003   9.9886E-001   6.4119E-005   1.0028E-009   1.6063E-015
    5.940869E+03   1.0000E-099   2.9836E-003   9.9698E-001   3.6544E-005   3.6578E-010   3.8206E-016
    6.497421E+03   1.0000E-099   1.2599E-002   9.8738E-001   2.0659E-005   1.2369E-010   7.8900E-017
    7.106120E+03   1.0000E-099   5.4795E-002   9.4519E-001   1.2707E-005   4.9912E-011   2.1234E-017
    7.771841E+03   1.0000E-099   2.1445E-001   7.8554E-001   8.0188E-006   2.4320E-011   8.0977E-018
    8.499930E+03   1.0000E-099   5.5493E-001   4.4507E-001   4.0006E-006   1.0840E-011   3.2619E-018
    9.296230E+03   1.0000E-099   8.3329E-001   1.6671E-001   1.3219E-006   3.1940E-012   8.6533E-019
    1.016710E+04   1.0000E-099   9.4484E-001   5.5159E-002   4.3712E-007   1.0640E-012   2.9273E-019
    1.104500E+04   1.0000E-099   9.7962E-001   2.0377E-002   1.8213E-007   5.0300E-013   1.5800E-019
    1.192350E+04   1.0000E-099   9.9177E-001   8.2349E-003   5.3933E-008   1.0959E-013   2.5456E-020
    1.280261E+04   1.0000E-099   9.9639E-001   3.6113E-003   1.8170E-008   2.8462E-014   5.1205E-021
    1.368190E+04   1.0000E-099   9.9823E-001   1.7693E-003   7.2205E-009   9.2028E-015   1.3533E-021
    1.456110E+04   1.0000E-099   9.9901E-001   9.8748E-004   3.4353E-009   3.7434E-015   4.7282E-022
    1.544020E+04   1.0000E-099   9.9941E-001   5.9452E-004   1.8443E-009   1.7968E-015   2.0383E-022
    1.631931E+04   1.0000E-099   9.9964E-001   3.6117E-004   1.0398E-009   9.4225E-016   9.9899E-023
    1.719830E+04   1.0000E-099   9.9978E-001   2.2244E-004   6.1588E-010   5.3793E-016   5.5260E-023
    1.807720E+04   1.0000E-099   9.9985E-001   1.4941E-004   4.1143E-010   3.5854E-016   3.6940E-023
    1.895610E+04   1.0000E-099   9.9988E-001   1.1764E-004   3.3268E-010   2.9897E-016   3.1912E-023
    1.983499E+04   1.0000E-099   9.9989E-001   1.1114E-004   3.3269E-010   3.1787E-016   3.6221E-023
    2.071389E+04   1.0000E-099   9.9988E-001   1.1931E-004   3.8753E-010   4.0373E-016   5.0412E-023
    2.159280E+04   1.0000E-099   9.9987E-001   1.2558E-004   4.4863E-010   5.1770E-016   7.2249E-023
    2.247181E+04   1.0000E-099   9.9988E-001   1.2134E-004   4.7877E-010   6.1808E-016   9.7967E-023
    2.335099E+04   1.0000E-099   9.9989E-001   1.1329E-004   4.9297E-010   7.1702E-016   1.3093E-022
    2.423020E+04   1.0000E-099   9.9989E-001   1.1042E-004   5.2695E-010   8.6660E-016   1.8447E-022
    2.510959E+04   1.0000E-099   9.9989E-001   1.1336E-004   5.8996E-010   1.0974E-015   2.7490E-022
    2.598910E+04   1.0000E-099   9.9988E-001   1.1926E-004   6.7301E-010   1.4129E-015   4.1959E-022
    2.686880E+04   1.0000E-099   9.9987E-001   1.2765E-004   7.7553E-010   1.8308E-015   6.4906E-022
    2.774880E+04   1.0000E-099   9.9986E-001   1.3652E-004   8.8735E-010   2.3476E-015   1.0019E-021
    2.862920E+04   1.0000E-099   9.9986E-001   1.4351E-004   9.9117E-010   2.9254E-015   1.5151E-021
    2.951001E+04   1.0000E-099   9.9985E-001   1.4691E-004   1.0698E-009   3.4970E-015   2.2099E-021
    3.039160E+04   1.0000E-099   9.9985E-001   1.4628E-004   1.1140E-009   3.9941E-015   3.0855E-021
    3.127401E+04   1.0000E-099   9.9986E-001   1.4310E-004   1.1305E-009   4.3950E-015   4.1367E-021
    3.215770E+04   1.0000E-099   9.9986E-001   1.3825E-004   1.1262E-009   4.6949E-015   5.3448E-021
    3.304300E+04   1.0000E-099   9.9987E-001   1.3171E-004   1.1035E-009   4.8909E-015   6.6775E-021
    3.393049E+04   1.0000E-099   9.9988E-001   1.2332E-004   1.0618E-009   4.9744E-015   8.0818E-021
    3.482080E+04   1.0000E-099   9.9989E-001   1.1250E-004   9.9558E-010   4.9078E-015   9.3952E-021
    3.571491E+04   1.0000E-099   9.9990E-001   9.9562E-005   9.0721E-010   4.6909E-015   1.0423E-020
    3.661431E+04   1.0000E-099   9.9991E-001   8.5722E-005   8.0774E-010   4.3802E-015   1.1114E-020
    3.752090E+04   1.0000E-099   9.9993E-001   7.2352E-005   7.0932E-010   4.0438E-015   1.1558E-020
    3.843720E+04   1.0000E-099   9.9994E-001   6.0902E-005   6.2492E-010   3.7566E-015   1.1981E-020
    3.936709E+04   1.0000E-099   9.9995E-001   5.2385E-005   5.6542E-010   3.5938E-015   1.2705E-020
    3.973480E+04   1.0000E-099   9.9995E-001   5.0345E-005   5.5482E-010   3.6055E-015   1.3252E-020
    3.997999E+04   1.0000E-099   9.9995E-001   4.8946E-005   5.4718E-010   3.6101E-015   1.3608E-020
    4.014340E+04   1.0000E-099   9.9995E-001   4.8030E-005   5.4219E-010   3.6136E-015   1.3848E-020
    4.025239E+04   1.0000E-099   9.9995E-001   4.7384E-005   5.3841E-010   3.6128E-015   1.3998E-020
    4.032430E+04   1.0000E-099   9.9995E-001   4.6804E-005   5.3421E-010   3.6019E-015   1.4054E-020
    4.032500E+04   1.0000E-099   9.9995E-001   4.6810E-005   5.3441E-010   3.6041E-015   1.4067E-020
#TIME:    16.100
#NVEL: 100
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5
    1.025000E+03   1.0000E-099   4.1831E-014   2.7824E-006   1.7515E-001   8.2459E-001   2.5823E-004
    1.040650E+03   1.0000E-099   4.1435E-014   2.7601E-006   1.7433E-001   8.2541E-001   2.6113E-004
    1.071950E+03   1.0000E-099   4.0154E-014   2.7006E-006   1.7252E-001   8.2721E-001   2.6493E-004
    1.134549E+03   1.0000E-099   3.9423E-014   2.6865E-006   1.7273E-001   8.2700E-001   2.6676E-004
    1.240830E+03   1.0000E-099   4.1877E-014   2.8696E-006   1.8052E-001   8.1921E-001   2.6628E-004
    1.357080E+03   1.0000E-099   4.9752E-014   3.3622E-006   1.9872E-001   8.0101E-001   2.6350E-004
    1.484210E+03   1.0000E-099   6.6982E-014   4.3664E-006   2.3138E-001   7.6836E-001   2.5443E-004
    1.623260E+03   1.0000E-099   1.0372E-013   6.3524E-006   2.8544E-001   7.1432E-001   2.3721E-004
    1.775330E+03   1.0000E-099   1.8739E-013   1.0434E-005   3.7134E-001   6.2844E-001   2.1124E-004
    1.941650E+03   1.0000E-099   4.0197E-013   1.9484E-005   5.0178E-001   4.9803E-001   1.7123E-004
    2.123550E+03   1.0000E-099   1.0387E-012   4.1214E-005   6.7638E-001   3.2346E-001   1.1383E-004
    2.322490E+03   1.0000E-099   3.2686E-012   9.6910E-005   8.4862E-001   1.5123E-001   5.3971E-005
    2.540061E+03   1.0000E-099   1.3222E-011   2.5769E-004   9.5223E-001   4.7497E-002   1.6105E-005
    2.778021E+03   1.0000E-099   7.3325E-011   8.2073E-004   9.8693E-001   1.2250E-002   3.6663E-006
    3.038280E+03   1.0000E-099   5.6209E-010   3.2025E-003   9.9219E-001   4.6033E-003   1.1472E-006
    3.248901E+03   1.0000E-099   3.6362E-009   1.1043E-002   9.8604E-001   2.9123E-003   5.8362E-007
    3.422981E+03   1.0000E-099   2.1478E-008   3.5597E-002   9.6232E-001   2.0807E-003   3.3289E-007
    3.565050E+03   1.0000E-099   1.1520E-007   1.0628E-001   8.9225E-001   1.4707E-003   1.8885E-007
    3.694050E+03   1.0000E-099   6.1124E-007   3.0015E-001   6.9893E-001   9.2186E-004   9.9095E-008
    3.798890E+03   1.0000E-099   2.2382E-006   5.9957E-001   3.9997E-001   4.5490E-004   4.3806E-008
    3.892640E+03   1.0000E-099   5.7750E-006   8.4072E-001   1.5912E-001   1.6148E-004   1.4352E-008
    3.972970E+03   1.0000E-099   1.1398E-005   9.4229E-001   5.7641E-002   5.3275E-005   4.4289E-009
    4.039640E+03   1.0000E-099   1.9444E-005   9.7623E-001   2.3733E-002   1.8971E-005   1.3915E-009
    4.098360E+03   1.0000E-099   3.1019E-005   9.8868E-001   1.1282E-002   7.6934E-006   4.8928E-010
