#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 320
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6 si7
2.082500E+04 1.189421E-03 9.988104E-01 1.514322E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.087500E+04 1.188666E-03 9.988112E-01 1.492893E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.092500E+04 1.192283E-03 9.988076E-01 1.460770E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.097500E+04 1.199550E-03 9.988003E-01 1.420519E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.102500E+04 1.186146E-03 9.988137E-01 1.430801E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.107500E+04 1.190543E-03 9.988093E-01 1.397926E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.112500E+04 1.188605E-03 9.988113E-01 1.380978E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.117500E+04 1.184527E-03 9.988153E-01 1.368800E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.122500E+04 1.186150E-03 9.988137E-01 1.343772E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.127500E+04 1.175489E-03 9.988244E-01 1.347266E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.132500E+04 1.189576E-03 9.988103E-01 1.294651E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.137500E+04 1.173387E-03 9.988265E-01 1.310309E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.142500E+04 1.170012E-03 9.988299E-01 1.297430E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.147500E+04 1.149827E-03 9.988500E-01 1.322987E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.152500E+04 1.150543E-03 9.988493E-01 1.300741E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.157500E+04 1.146058E-03 9.988538E-01 1.290476E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.162500E+04 1.142291E-03 9.988576E-01 1.278777E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.167500E+04 1.132472E-03 9.988674E-01 1.280956E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.172500E+04 1.130103E-03 9.988698E-01 1.266050E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.177500E+04 1.119542E-03 9.988803E-01 1.270057E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.182500E+04 1.129989E-03 9.988699E-01 1.226690E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.187500E+04 1.128981E-03 9.988709E-01 1.209643E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.192500E+04 1.114793E-03 9.988851E-01 1.221511E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.197500E+04 1.111109E-03 9.988888E-01 1.210289E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.202500E+04 1.114025E-03 9.988859E-01 1.184814E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.207500E+04 1.106401E-03 9.988935E-01 1.182506E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.212500E+04 1.110403E-03 9.988895E-01 1.155358E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.217500E+04 1.113250E-03 9.988866E-01 1.131255E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.222500E+04 1.101225E-03 9.988987E-01 1.138146E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.227500E+04 1.101564E-03 9.988983E-01 1.119345E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.232500E+04 1.095825E-03 9.989041E-01 1.113270E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.237500E+04 1.082554E-03 9.989173E-01 1.122974E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.242500E+04 1.087485E-03 9.989124E-01 1.095097E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.247500E+04 1.080064E-03 9.989198E-01 1.092804E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.252500E+04 1.079718E-03 9.989202E-01 1.076195E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.257500E+04 1.069500E-03 9.989304E-01 1.079646E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.262500E+04 1.063388E-03 9.989365E-01 1.074807E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.267500E+04 1.062993E-03 9.989369E-01 1.058474E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.272500E+04 1.061177E-03 9.989387E-01 1.045247E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.277500E+04 1.066300E-03 9.989336E-01 1.018627E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.282500E+04 1.071732E-03 9.989282E-01 9.921856E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.287500E+04 1.057724E-03 9.989422E-01 1.002717E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.292500E+04 1.051134E-03 9.989488E-01 9.992868E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.297500E+04 1.053443E-03 9.989465E-01 9.790063E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.302500E+04 1.043934E-03 9.989560E-01 9.811950E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.307500E+04 1.047368E-03 9.989525E-01 9.591359E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.312500E+04 1.045548E-03 9.989544E-01 9.472174E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.317500E+04 1.040484E-03 9.989594E-01 9.413030E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.322500E+04 1.033298E-03 9.989666E-01 9.392551E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.327500E+04 1.029695E-03 9.989702E-01 9.308961E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.332500E+04 1.030581E-03 9.989693E-01 9.143724E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.337500E+04 1.034792E-03 9.989651E-01 8.923403E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.342500E+04 1.033707E-03 9.989662E-01 8.799446E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.347500E+04 1.030588E-03 9.989693E-01 8.711751E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.352500E+04 1.021228E-03 9.989787E-01 8.731571E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.357500E+04 1.013543E-03 9.989864E-01 8.723745E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.362500E+04 1.005924E-03 9.989940E-01 8.716032E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.367500E+04 9.949109E-04 9.990050E-01 8.769513E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.372500E+04 9.859449E-04 9.990140E-01 8.787937E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.377500E+04 9.912614E-04 9.990087E-01 8.553744E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.382500E+04 9.927324E-04 9.990072E-01 8.391732E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.387500E+04 9.966125E-04 9.990033E-01 8.191592E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.392500E+04 9.837987E-04 9.990161E-01 8.273822E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.397500E+04 9.840841E-04 9.990158E-01 8.136327E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.402500E+04 9.790926E-04 9.990208E-01 8.088089E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.407500E+04 9.734690E-04 9.990265E-01 8.051251E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.412500E+04 9.732389E-04 9.990267E-01 7.925415E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.417500E+04 9.703636E-04 9.990296E-01 7.845136E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.422500E+04 9.631041E-04 9.990368E-01 7.837109E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.427500E+04 9.597722E-04 9.990402E-01 7.764966E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.432500E+04 9.649825E-04 9.990349E-01 7.557198E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.437500E+04 9.657921E-04 9.990341E-01 7.423423E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.442500E+04 9.599964E-04 9.990399E-01 7.393252E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.447500E+04 9.521741E-04 9.990478E-01 7.395504E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.452500E+04 9.473050E-04 9.990526E-01 7.351917E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.457500E+04 9.481789E-04 9.990517E-01 7.220485E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.462500E+04 9.433370E-04 9.990566E-01 7.177794E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.467500E+04 9.357642E-04 9.990642E-01 7.177925E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.472500E+04 9.285226E-04 9.990714E-01 7.174083E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.477500E+04 9.367893E-04 9.990631E-01 6.933519E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.482500E+04 9.277898E-04 9.990721E-01 6.956012E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.487500E+04 9.100926E-04 9.990898E-01 7.115147E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.492500E+04 9.103045E-04 9.990896E-01 6.997129E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.497500E+04 9.183638E-04 9.990816E-01 6.763012E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.502500E+04 9.149955E-04 9.990849E-01 6.703038E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.507500E+04 9.066886E-04 9.990932E-01 6.717087E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.512500E+04 9.082110E-04 9.990917E-01 6.586852E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.517500E+04 9.086019E-04 9.990913E-01 6.475165E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.522500E+04 9.025910E-04 9.990973E-01 6.456489E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.527500E+04 8.984418E-04 9.991015E-01 6.411338E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.532500E+04 8.926426E-04 9.991073E-01 6.390591E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.537500E+04 8.897635E-04 9.991102E-01 6.328684E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.542500E+04 8.796100E-04 9.991203E-01 6.372288E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.547500E+04 8.796028E-04 9.991203E-01 6.269529E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.552500E+04 8.815230E-04 9.991184E-01 6.141223E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.557500E+04 8.762544E-04 9.991237E-01 6.115558E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.562500E+04 8.719706E-04 9.991280E-01 6.076487E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.567500E+04 8.666941E-04 9.991332E-01 6.051760E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.572500E+04 8.620353E-04 9.991379E-01 6.019042E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.577500E+04 8.583817E-04 9.991416E-01 5.972583E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.582500E+04 8.552476E-04 9.991447E-01 5.919403E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.587500E+04 8.538470E-04 9.991461E-01 5.842836E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.592500E+04 8.549723E-04 9.991450E-01 5.733176E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.597500E+04 8.458380E-04 9.991541E-01 5.763872E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.602500E+04 8.478922E-04 9.991521E-01 5.643056E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.607500E+04 8.496926E-04 9.991503E-01 5.528043E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.612500E+04 8.467406E-04 9.991532E-01 5.476832E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.617500E+04 8.438079E-04 9.991561E-01 5.426006E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.622500E+04 8.348428E-04 9.991651E-01 5.454362E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.627500E+04 8.304810E-04 9.991695E-01 5.423026E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.632500E+04 8.229065E-04 9.991770E-01 5.434525E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.637500E+04 8.248544E-04 9.991751E-01 5.321093E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.642500E+04 8.235824E-04 9.991764E-01 5.251251E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.647500E+04 8.213167E-04 9.991786E-01 5.194993E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.652500E+04 8.208333E-04 9.991791E-01 5.116947E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.657500E+04 8.103704E-04 9.991896E-01 5.165838E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.662500E+04 8.070747E-04 9.991929E-01 5.123941E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.667500E+04 7.938245E-04 9.992061E-01 5.211715E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.672500E+04 7.966765E-04 9.992033E-01 5.090440E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.677500E+04 7.940436E-04 9.992059E-01 5.041507E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.682500E+04 7.903028E-04 9.992096E-01 5.007162E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.687500E+04 7.877066E-04 9.992122E-01 4.958757E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.692500E+04 7.811237E-04 9.992188E-01 4.961455E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.697500E+04 7.825343E-04 9.992174E-01 4.863455E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.702500E+04 7.882608E-04 9.992117E-01 4.714793E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.707500E+04 7.744559E-04 9.992255E-01 4.806302E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.712500E+04 7.761873E-04 9.992238E-01 4.707240E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.717500E+04 7.747561E-04 9.992252E-01 4.648058E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.722500E+04 7.686419E-04 9.992313E-01 4.646162E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.727500E+04 7.611757E-04 9.992388E-01 4.661596E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.732500E+04 7.550412E-04 9.992449E-01 4.661292E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.737500E+04 7.536875E-04 9.992463E-01 4.602267E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.742500E+04 7.534754E-04 9.992465E-01 4.530142E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.747500E+04 7.498133E-04 9.992501E-01 4.500556E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.752500E+04 7.495538E-04 9.992504E-01 4.430586E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.757500E+04 7.482178E-04 9.992517E-01 4.374509E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.762500E+04 7.476695E-04 9.992523E-01 4.309898E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.767500E+04 7.393331E-04 9.992606E-01 4.336687E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.772500E+04 7.414903E-04 9.992585E-01 4.241392E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.777500E+04 7.377950E-04 9.992622E-01 4.214617E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.782500E+04 7.260063E-04 9.992740E-01 4.282691E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.787500E+04 7.292884E-04 9.992707E-01 4.175195E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.792500E+04 7.214231E-04 9.992785E-01 4.197943E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.797500E+04 7.116665E-04 9.992883E-01 4.244496E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.802500E+04 7.046419E-04 9.992953E-01 4.259629E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.807500E+04 7.078429E-04 9.992921E-01 4.152476E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.812500E+04 7.070923E-04 9.992929E-01 4.093750E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.817500E+04 7.020985E-04 9.992979E-01 4.085051E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.822500E+04 7.007750E-04 9.992992E-01 4.034044E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.827500E+04 7.007505E-04 9.992992E-01 3.968738E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.832500E+04 6.975152E-04 9.993024E-01 3.940837E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.837500E+04 6.937265E-04 9.993062E-01 3.919536E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.842500E+04 6.885604E-04 9.993114E-01 3.914159E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.847500E+04 6.842688E-04 9.993157E-01 3.899318E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
