#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 2.0186 2.0562 2.0945 2.1335 2.1732 2.2136 2.2548 2.2968 2.3396 2.3831 2.4275 2.4727 2.5187 2.5656 2.6134 2.6620 2.7116 2.7620 2.8134 2.8658 2.9192 2.9735 3.0289 3.0853 3.1427 3.2012 3.2608 3.3215 3.3833 3.4463 3.5104 3.5758 3.6424 3.7102 3.7792 3.8496 3.9212 3.9942 4.0686 4.1443 4.2215 4.3001 4.3801 4.4617 4.5447 4.6293 4.7155 4.8033 4.8927 4.9838 5.0765 5.1711 5.2673 5.3654 5.4652 5.5670 5.6706 5.7762 5.8837 5.9932 6.1048 6.2184 6.3342 6.4521 6.5722 6.6946 6.8192 6.9461 7.0754 7.2072 7.3413 7.4780 7.6172 7.7590 7.9034 8.0506 8.2004 8.3531 8.5086 8.6670 8.8283 8.9927 9.1601 9.3306 9.5043 9.6812 9.8614 10.0450 10.2320 10.4225 10.6165 10.8141 11.0154 11.2205 11.4294 11.6421 11.8588 12.0796 12.3045 12.5335 12.7668 13.0045 13.2466 13.4932 13.7444 14.0002 14.2608 14.5263 14.7967 15.0722 15.3528 15.6386 15.9297 16.2262 16.5283 16.8360 17.1494 17.4686 17.7938 18.1251 18.4625 18.8062 19.1562 19.5128 19.8761 20.2461 20.6230 21.0069 21.3979 21.7963 22.2020 22.6153 23.0363 23.4652 23.9020 24.3469 24.8002 25.2618 25.7321 26.2111 26.6990 27.1961 27.7023 28.2180 28.7433 29.2784 29.8234 30.3786 30.9441 31.5202 32.1069 32.7046 33.3134 33.9336 34.5653 35.2087 35.8641 36.5318 37.2118 37.9045 38.6102 39.3289 40.0610 40.8068 41.5664 42.3402 43.1284 43.9313 44.7491 45.5821 46.4306 47.2950 48.1754 49.0722 49.9857 50.9162 51.8640 52.8295 53.8130 54.8147 55.8351 56.8745 57.9333 59.0118 60.1103 61.2293 62.3691 63.5301 64.7128 65.9174 67.1445 68.3945 69.6677 70.9646 72.2856 73.6312 75.0019 76.3981 77.8203 79.2690
#
#TIME: 2.0186
#NVEL: 202
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
1.1675e+04 7.5440e-04 9.9924e-01 1.6265e-06 4.5949e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 7.8490e-04 9.9921e-01 1.4059e-06 2.7535e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 8.5163e-04 9.9915e-01 1.1170e-06 1.2766e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 9.5337e-04 9.9905e-01 8.3319e-07 4.8812e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 1.0725e-03 9.9893e-01 6.1492e-07 1.8060e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 1.1015e-03 9.9890e-01 5.4508e-07 1.1673e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 1.2302e-03 9.9877e-01 4.0778e-07 4.4958e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.2733e-03 9.9873e-01 3.5573e-07 2.7663e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 1.3318e-03 9.9867e-01 3.0370e-07 1.5934e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3475e+04 1.3224e-03 9.9868e-01 2.8816e-07 1.2670e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3675e+04 1.2244e-03 9.9878e-01 3.1516e-07 1.5549e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3875e+04 1.2443e-03 9.9876e-01 2.8529e-07 1.0709e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 1.2073e-03 9.9879e-01 2.8374e-07 9.8335e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 1.1866e-03 9.9881e-01 2.7487e-07 8.3304e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 1.1516e-03 9.9885e-01 2.7320e-07 7.6336e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 1.2407e-03 9.9876e-01 2.1962e-07 3.6581e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 1.1662e-03 9.9883e-01 2.3297e-07 4.0893e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 1.0690e-03 9.9893e-01 2.5999e-07 5.3371e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 1.0724e-03 9.9893e-01 2.4161e-07 3.9830e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 1.0556e-03 9.9894e-01 2.3334e-07 3.3427e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 1.0676e-03 9.9893e-01 2.1332e-07 2.3727e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 1.0263e-03 9.9897e-01 2.1612e-07 2.3050e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 1.0865e-03 9.9891e-01 1.8006e-07 1.2319e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 1.1385e-03 9.9886e-01 1.5312e-07 7.0087e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 1.1330e-03 9.9887e-01 1.4462e-07 5.4945e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 1.0483e-03 9.9895e-01 1.5843e-07 6.7781e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 1.0879e-03 9.9891e-01 1.3740e-07 4.0946e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 1.0384e-03 9.9896e-01 1.4125e-07 4.1596e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 1.0581e-03 9.9894e-01 1.2716e-07 2.8161e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 1.0737e-03 9.9893e-01 1.1541e-07 1.9543e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 1.0986e-03 9.9890e-01 1.0301e-07 1.2887e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 1.0295e-03 9.9897e-01 1.0997e-07 1.4695e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 1.1323e-03 9.9887e-01 8.4685e-08 6.1681e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 1.1960e-03 9.9880e-01 7.0793e-08 3.3270e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 1.2569e-03 9.9874e-01 5.9784e-08 1.8507e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 1.2413e-03 9.9876e-01 5.7344e-08 1.5209e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 1.3121e-03 9.9869e-01 4.7838e-08 8.1464e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 1.2698e-03 9.9873e-01 4.7838e-08 7.6071e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 1.3486e-03 9.9865e-01 3.9507e-08 3.9496e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 1.3725e-03 9.9863e-01 3.5623e-08 2.6845e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 1.2986e-03 9.9870e-01 3.7320e-08 2.8921e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 1.4405e-03 9.9856e-01 2.8165e-08 1.1381e-37 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 1.5187e-03 9.9848e-01 2.3600e-08 6.1727e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 1.4995e-03 9.9850e-01 2.2648e-08 5.0801e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 1.4971e-03 9.9850e-01 2.1236e-08 3.8927e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 1.6071e-03 9.9839e-01 1.7135e-08 1.8794e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 1.6356e-03 9.9836e-01 1.5440e-08 1.2741e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 1.8043e-03 9.9820e-01 1.1764e-08 5.1534e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 1.9741e-03 9.9803e-01 9.1143e-09 2.1938e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 2.1994e-03 9.9780e-01 6.7962e-09 8.2967e-40 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 2.3210e-03 9.9768e-01 5.6748e-09 4.4462e-40 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 2.5042e-03 9.9750e-01 4.5239e-09 2.0656e-40 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 2.8779e-03 9.9712e-01 3.1603e-09 6.3895e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 3.1682e-03 9.9683e-01 2.4157e-09 2.6089e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 3.4292e-03 9.9657e-01 1.9134e-09 1.1889e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 3.9901e-03 9.9601e-01 1.3038e-09 3.4122e-42 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 4.5640e-03 9.9544e-01 9.2151e-10 1.0972e-42 0.0000e+00 0.0000e+00 0.0000e+00
2.3075e+04 5.7703e-03 9.9423e-01 5.2987e-10 1.8777e-43 0.0000e+00 0.0000e+00 0.0000e+00
2.3275e+04 7.0587e-03 9.9294e-01 3.2689e-10 4.0638e-44 0.0000e+00 0.0000e+00 0.0000e+00
2.3475e+04 8.2703e-03 9.9173e-01 2.2069e-10 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 9.1512e-03 9.9085e-01 1.6765e-10 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 1.0613e-02 9.8939e-01 1.1572e-10 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 1.4786e-02 9.8521e-01 5.4864e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 1.7973e-02 9.8203e-01 3.4370e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 1.9514e-02 9.8049e-01 2.7141e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 2.0891e-02 9.7911e-01 2.2056e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 2.2806e-02 9.7719e-01 1.7213e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 2.4740e-02 9.7526e-01 1.3602e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 3.1657e-02 9.6834e-01 7.6074e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 3.7039e-02 9.6296e-01 5.1106e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 4.2792e-02 9.5721e-01 3.5154e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 5.1908e-02 9.4809e-01 2.1674e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 6.2876e-02 9.3712e-01 1.3299e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 7.3124e-02 9.2688e-01 8.8638e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 8.7268e-02 9.1273e-01 5.5225e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 1.1314e-01 8.8686e-01 2.7786e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 1.3373e-01 8.6627e-01 1.7110e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.4670e-01 8.5330e-01 1.2597e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.7327e-01 8.2673e-01 7.5319e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 2.1056e-01 7.8944e-01 4.0296e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 2.4534e-01 7.5466e-01 2.3521e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 2.7305e-01 7.2695e-01 1.5468e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 2.9969e-01 7.0031e-01 1.0460e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 3.3029e-01 6.6971e-01 6.8245e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 3.6414e-01 6.3586e-01 4.3314e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 3.8700e-01 6.1300e-01 3.1305e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 4.3511e-01 5.6489e-01 1.7096e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 4.6269e-01 5.3731e-01 1.1741e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 5.0332e-01 4.9668e-01 6.9318e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 5.2154e-01 4.7846e-01 5.2571e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 5.5053e-01 4.4947e-01 3.5013e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 5.8942e-01 4.1058e-01 2.0453e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 6.1294e-01 3.8706e-01 1.4236e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 6.4532e-01 3.5468e-01 8.7146e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 6.8632e-01 3.1368e-01 4.5985e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 7.3289e-01 2.6711e-01 2.1040e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 7.4623e-01 2.5377e-01 1.5773e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 7.5731e-01 2.4269e-01 1.2195e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 8.0120e-01 1.9880e-01 4.9924e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 8.2337e-01 1.7663e-01 2.9076e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 8.2959e-01 1.7041e-01 2.3607e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 8.6687e-01 1.3313e-01 8.5348e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 8.6427e-01 1.3573e-01 8.5869e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 8.8010e-01 1.1990e-01 5.0458e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 8.7366e-01 1.2634e-01 5.7325e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 8.8833e-01 1.1167e-01 3.3919e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 9.1073e-01 8.9275e-02 1.4111e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 9.0899e-01 9.1013e-02 1.4135e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 9.0814e-01 9.1860e-02 1.3661e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 9.0654e-01 9.3458e-02 1.3588e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 9.1017e-01 8.9825e-02 1.1024e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 9.2346e-01 7.6543e-02 5.8547e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 9.3430e-01 6.5703e-02 3.2215e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 9.3703e-01 6.2967e-02 2.6026e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 9.2925e-01 7.0749e-02 3.6372e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 9.2666e-01 7.3340e-02 3.8538e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 9.2858e-01 7.1424e-02 3.2860e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 9.2182e-01 7.8177e-02 4.2121e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 9.2862e-01 7.1380e-02 2.8663e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 9.4105e-01 5.8948e-02 1.3877e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 9.4427e-01 5.5727e-02 1.0721e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 9.4134e-01 5.8658e-02 1.1928e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 9.5060e-01 4.9395e-02 6.2431e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 9.4891e-01 5.1088e-02 6.5352e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 9.4160e-01 5.8400e-02 9.6031e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 9.1550e-01 8.4499e-02 3.2356e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 9.1653e-01 8.3469e-02 2.8965e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 9.3161e-01 6.8395e-02 1.3492e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 9.3046e-01 6.9542e-02 1.3362e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 9.2773e-01 7.2274e-02 1.4281e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 9.2409e-01 7.5908e-02 1.5845e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 8.6694e-01 1.3306e-01 1.1350e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 9.1119e-01 8.8807e-02 2.4110e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 9.0560e-01 9.4402e-02 2.8052e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 8.0545e-01 1.9455e-01 4.0778e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 8.1563e-01 1.8437e-01 3.0728e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 7.7749e-01 2.2251e-01 6.1786e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 6.2176e-01 3.7824e-01 6.2158e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 5.0141e-01 4.9859e-01 2.4843e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 4.2777e-01 5.7223e-01 5.3296e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 2.6477e-01 7.3523e-01 3.3099e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 2.2652e-01 7.7348e-01 5.1044e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 1.3390e-01 8.6610e-01 2.0689e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 1.1054e-01 8.8946e-01 3.1772e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 23.0363
#NVEL: 202
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6
8.7500e+01 3.3640e-21 1.7577e-12 3.6627e-05 2.5851e-01 7.4146e-01 2.3209e-29 0.0000e+00
2.7500e+02 1.5062e-21 1.0295e-12 2.7206e-05 2.3117e-01 7.6880e-01 1.9380e-29 0.0000e+00
4.7500e+02 1.7337e-21 1.2919e-12 3.4693e-05 2.6614e-01 7.3383e-01 6.7065e-30 0.0000e+00
6.7500e+02 2.7345e-21 2.1136e-12 5.3677e-05 3.3351e-01 6.6644e-01 1.4950e-30 0.0000e+00
8.7500e+02 5.7180e-21 4.4300e-12 9.9679e-05 4.4608e-01 5.5382e-01 1.8213e-31 0.0000e+00
1.0750e+03 1.2898e-20 9.8458e-12 1.9034e-04 5.8140e-01 4.1841e-01 1.6076e-32 0.0000e+00
1.2750e+03 3.1512e-20 2.3263e-11 3.7225e-04 7.2394e-01 2.7569e-01 9.0670e-34 0.0000e+00
1.4750e+03 7.7131e-20 5.4392e-11 7.0470e-04 8.3866e-01 1.6064e-01 3.8191e-35 0.0000e+00
1.6750e+03 1.9493e-19 1.2937e-10 1.3211e-03 9.1588e-01 8.2801e-02 1.1490e-36 0.0000e+00
1.8750e+03 5.0119e-19 3.0934e-10 2.4455e-03 9.5818e-01 3.9375e-02 2.8281e-38 0.0000e+00
2.0750e+03 1.4362e-18 8.0684e-10 4.7501e-03 9.7861e-01 1.6643e-02 4.4927e-40 0.0000e+00
2.2750e+03 4.8145e-18 2.3979e-09 9.9991e-03 9.8390e-01 6.1035e-03 3.9881e-42 0.0000e+00
2.4750e+03 2.0799e-17 8.8581e-09 2.4226e-02 9.7399e-01 1.7892e-03 1.4013e-44 0.0000e+00
2.6750e+03 1.2138e-16 4.2539e-08 6.9472e-02 9.3014e-01 3.8330e-04 0.0000e+00 0.0000e+00
2.8750e+03 1.2989e-15 3.4567e-07 2.7032e-01 7.2965e-01 3.3868e-05 0.0000e+00 0.0000e+00
3.0750e+03 1.3979e-14 2.5453e-06 7.5523e-01 2.4477e-01 6.3112e-07 0.0000e+00 0.0000e+00
3.2750e+03 1.0707e-13 1.1005e-05 9.7418e-01 2.5806e-02 2.2885e-09 0.0000e+00 0.0000e+00
3.4750e+03 6.8417e-13 3.7885e-05 9.9769e-01 2.2762e-03 7.5879e-12 0.0000e+00 0.0000e+00
3.6750e+03 3.4152e-12 1.0952e-04 9.9962e-01 2.6659e-04 5.0172e-14 0.0000e+00 0.0000e+00
3.8750e+03 1.8931e-11 3.4119e-04 9.9963e-01 2.5966e-05 2.1382e-16 0.0000e+00 0.0000e+00
4.0750e+03 1.3755e-10 1.2904e-03 9.9871e-01 1.6156e-06 3.1355e-19 0.0000e+00 0.0000e+00
4.2750e+03 1.8270e-09 7.2164e-03 9.9278e-01 4.5824e-08 7.3940e-23 0.0000e+00 0.0000e+00
4.4750e+03 3.5571e-08 5.1014e-02 9.4899e-01 7.3804e-10 4.9122e-27 0.0000e+00 0.0000e+00
4.6750e+03 5.1784e-08 6.6426e-02 9.3357e-01 3.8479e-10 1.0678e-27 0.0000e+00 0.0000e+00
4.8750e+03 1.1526e-07 1.1332e-01 8.8668e-01 1.0406e-10 5.2221e-29 0.0000e+00 0.0000e+00
5.0750e+03 2.4497e-07 1.8602e-01 8.1398e-01 2.7162e-11 2.4518e-30 0.0000e+00 0.0000e+00
5.2750e+03 5.3631e-07 3.0557e-01 6.9443e-01 5.5739e-12 7.1850e-32 0.0000e+00 0.0000e+00
5.4750e+03 1.0398e-06 4.5310e-01 5.4690e-01 1.0885e-12 2.0763e-33 0.0000e+00 0.0000e+00
5.6750e+03 1.8020e-06 6.0655e-01 3.9345e-01 1.9743e-13 5.6833e-35 0.0000e+00 0.0000e+00
5.8750e+03 2.9058e-06 7.4600e-01 2.5399e-01 3.0692e-14 1.2544e-36 0.0000e+00 0.0000e+00
6.0750e+03 4.1823e-06 8.3984e-01 1.6015e-01 5.4049e-15 3.8479e-38 0.0000e+00 0.0000e+00
6.2750e+03 6.0659e-06 9.1021e-01 8.9787e-02 7.2886e-16 7.4236e-40 0.0000e+00 0.0000e+00
6.4750e+03 8.2588e-06 9.4858e-01 5.1416e-02 1.1505e-16 2.0225e-41 0.0000e+00 0.0000e+00
6.6750e+03 1.1751e-05 9.7396e-01 2.6030e-02 1.3003e-17 2.9848e-43 0.0000e+00 0.0000e+00
6.8750e+03 1.5972e-05 9.8609e-01 1.3896e-02 1.7839e-18 7.0065e-45 0.0000e+00 0.0000e+00
7.0750e+03 2.0959e-05 9.9216e-01 7.8150e-03 2.9058e-19 0.0000e+00 0.0000e+00 0.0000e+00
7.2750e+03 2.6377e-05 9.9525e-01 4.7274e-03 5.9348e-20 0.0000e+00 0.0000e+00 0.0000e+00
7.4750e+03 3.4570e-05 9.9733e-01 2.6355e-03 9.5009e-21 0.0000e+00 0.0000e+00 0.0000e+00
7.6750e+03 4.2328e-05 9.9829e-01 1.6709e-03 2.2446e-21 0.0000e+00 0.0000e+00 0.0000e+00
7.8750e+03 5.2721e-05 9.9892e-01 1.0233e-03 4.7772e-22 0.0000e+00 0.0000e+00 0.0000e+00
8.0750e+03 6.1591e-05 9.9923e-01 7.0886e-04 1.4742e-22 0.0000e+00 0.0000e+00 0.0000e+00
8.2750e+03 7.5939e-05 9.9948e-01 4.4175e-04 3.3055e-23 0.0000e+00 0.0000e+00 0.0000e+00
8.4750e+03 9.1958e-05 9.9962e-01 2.8482e-04 8.2076e-24 0.0000e+00 0.0000e+00 0.0000e+00
8.6750e+03 1.1139e-04 9.9971e-01 1.8334e-04 2.0262e-24 0.0000e+00 0.0000e+00 0.0000e+00
8.8750e+03 1.3147e-04 9.9974e-01 1.2408e-04 5.8136e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.0750e+03 1.6645e-04 9.9976e-01 7.3070e-05 1.0947e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.2750e+03 2.0070e-04 9.9975e-01 4.7318e-05 2.7438e-26 0.0000e+00 0.0000e+00 0.0000e+00
9.4750e+03 2.4652e-04 9.9972e-01 2.9511e-05 6.1312e-27 0.0000e+00 0.0000e+00 0.0000e+00
9.6750e+03 2.8177e-04 9.9970e-01 2.1207e-05 2.1025e-27 0.0000e+00 0.0000e+00 0.0000e+00
9.8750e+03 3.2770e-04 9.9966e-01 1.4717e-05 6.4850e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.0075e+04 4.1134e-04 9.9958e-01 8.7741e-06 1.2613e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.0275e+04 4.5716e-04 9.9954e-01 6.6580e-06 5.0957e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 5.3324e-04 9.9946e-01 4.5878e-06 1.5360e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 5.4718e-04 9.9945e-01 4.0788e-06 1.0030e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.0875e+04 6.3923e-04 9.9936e-01 2.8000e-06 2.9869e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.1075e+04 7.0534e-04 9.9929e-01 2.1529e-06 1.2546e-30 0.0000e+00 0.0000e+00 0.0000e+00
