#NTIMES:    60
#NSTAGES:     6
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    2.423020E+04   1.0000E-099   9.9986E-001   1.3847E-004   5.3704E-021   1.1518E-026   8.2269E-043
    2.510959E+04   1.0000E-099   9.9990E-001   9.7719E-005   1.1109E-020   8.4144E-027   1.8340E-042
    2.598910E+04   1.0000E-099   9.9993E-001   6.5191E-005   2.3377E-020   5.7677E-027   4.0603E-042
    2.686881E+04   1.0000E-099   9.9996E-001   4.4141E-005   4.6621E-020   3.9888E-027   8.3929E-042
    2.774880E+04   1.0000E-099   9.9997E-001   3.0373E-005   8.6069E-020   2.7911E-027   1.5940E-041
    2.862920E+04   1.0000E-099   9.9998E-001   2.0526E-005   1.4302E-019   1.9113E-027   2.7146E-041
    2.951001E+04   1.0000E-099   9.9999E-001   1.3006E-005   2.0480E-019   1.2236E-027   3.9766E-041
    3.039160E+04   1.0000E-099   9.9999E-001   7.4502E-006   2.4337E-019   7.0656E-028   4.8306E-041
    3.127401E+04   1.0000E-099   1.0000E+000   3.7697E-006   2.3700E-019   3.5948E-028   4.8037E-041
    3.215770E+04   1.0000E-099   1.0000E+000   1.7497E-006   1.9178E-019   1.6696E-028   3.9579E-041
    3.304300E+04   1.0000E-099   1.0000E+000   7.9379E-007   1.3412E-019   7.5145E-029   2.8017E-041
    3.393049E+04   1.0000E-099   1.0000E+000   3.6466E-007   8.5949E-020   3.3857E-029   1.7990E-041
    3.482079E+04   1.0000E-099   1.0000E+000   1.7408E-007   5.3375E-020   1.5637E-029   1.1033E-041
    3.571491E+04   1.0000E-099   1.0000E+000   8.8118E-008   3.4183E-020   7.5555E-030   6.8576E-042
    3.661431E+04   1.0000E-099   1.0000E+000   4.7788E-008   2.3637E-020   3.8527E-030   4.5089E-042
    3.752090E+04   1.0000E-099   1.0000E+000   2.7672E-008   1.7883E-020   2.0659E-030   3.1701E-042
    3.843720E+04   1.0000E-099   1.0000E+000   1.6611E-008   1.4554E-020   1.1300E-030   2.3390E-042
    3.936709E+04   1.0000E-099   1.0000E+000   1.0088E-008   1.2606E-020   6.1564E-031   1.7941E-042
    3.973480E+04   1.0000E-099   1.0000E+000   8.3678E-009   1.1867E-020   4.8777E-031   1.6084E-042
    3.997999E+04   1.0000E-099   1.0000E+000   7.3812E-009   1.1296E-020   4.1638E-031   1.4811E-042
    4.014340E+04   1.0000E-099   1.0000E+000   6.7948E-009   1.0761E-020   3.7481E-031   1.3830E-042
    4.025239E+04   1.0000E-099   1.0000E+000   6.4167E-009   1.0297E-020   3.4856E-031   1.3075E-042
    4.032429E+04   1.0000E-099   1.0000E+000   6.1553E-009   9.4797E-021   3.3024E-031   1.1986E-042
    4.032500E+04   1.0000E-099   1.0000E+000   6.1524E-009   9.4537E-021   3.3003E-031   1.1955E-042
#TIME:    11.000
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   6.4670E-020   2.5055E-011   8.8899E-005   4.9978E-001   5.0013E-001
    1.040650E+03   1.0000E-099   6.4012E-020   2.4781E-011   8.8231E-005   4.9869E-001   5.0123E-001
    1.071950E+03   1.0000E-099   6.1336E-020   2.3972E-011   8.6386E-005   4.9495E-001   5.0496E-001
    1.134549E+03   1.0000E-099   5.8482E-020   2.3265E-011   8.5071E-005   4.9292E-001   5.0700E-001
    1.240830E+03   1.0000E-099   5.8827E-020   2.3842E-011   8.7557E-005   5.0067E-001   4.9924E-001
    1.357079E+03   1.0000E-099   6.5530E-020   2.6741E-011   9.6307E-005   5.2242E-001   4.7749E-001
    1.484210E+03   1.0000E-099   8.1272E-020   3.2976E-011   1.1346E-004   5.5919E-001   4.4070E-001
    1.623260E+03   1.0000E-099   1.1379E-019   4.5203E-011   1.4400E-004   6.1257E-001   3.8728E-001
    1.775330E+03   1.0000E-099   1.8384E-019   7.0027E-011   1.9845E-004   6.8312E-001   3.1669E-001
    1.941649E+03   1.0000E-099   3.5363E-019   1.2543E-010   2.9975E-004   7.6741E-001   2.3229E-001
    2.123549E+03   1.0000E-099   8.4636E-019   2.6800E-010   5.0233E-004   8.5454E-001   1.4496E-001
    2.322489E+03   1.0000E-099   2.6500E-018   7.0735E-010   9.4625E-004   9.2645E-001   7.2600E-002
    2.540061E+03   1.0000E-099   1.1783E-017   2.4613E-009   2.0775E-003   9.7065E-001   2.7269E-002
    2.778021E+03   1.0000E-099   8.2486E-017   1.2336E-008   5.6255E-003   9.8722E-001   7.1513E-003
    3.038280E+03   1.0000E-099   1.0176E-015   9.8322E-008   2.0000E-002   9.7879E-001   1.2060E-003
    3.248901E+03   1.0000E-099   1.1097E-014   7.0332E-007   6.5316E-002   9.3447E-001   2.0883E-004
    3.422981E+03   1.0000E-099   1.1006E-013   4.5777E-006   1.9308E-001   8.0689E-001   3.2598E-005
    3.565050E+03   1.0000E-099   8.8898E-013   2.4241E-005   4.5662E-001   5.4336E-001   3.7768E-006
    3.694050E+03   1.0000E-099   5.7798E-012   9.9800E-005   7.7138E-001   2.2852E-001   2.2212E-007
    3.798890E+03   1.0000E-099   2.2877E-011   2.6489E-004   9.2151E-001   7.8227E-002   1.2728E-008
    3.892640E+03   1.0000E-099   7.0350E-011   5.7269E-004   9.7262E-001   2.6805E-002   8.5780E-010
    3.972971E+03   1.0000E-099   1.7864E-010   1.0769E-003   9.8854E-001   1.0388E-002   8.1541E-011
    4.039640E+03   1.0000E-099   3.9128E-010   1.8243E-003   9.9355E-001   4.6254E-003   1.1009E-011
    4.098360E+03   1.0000E-099   7.9853E-010   2.9380E-003   9.9485E-001   2.2165E-003   1.7860E-012
    4.145830E+03   1.0000E-099   1.4563E-009   4.3818E-003   9.9442E-001   1.1945E-003   3.8744E-013
    4.187489E+03   1.0000E-099   2.5176E-009   6.3017E-003   9.9302E-001   6.8030E-004   9.6316E-014
    4.223811E+03   1.0000E-099   4.1266E-009   8.7451E-003   9.9085E-001   4.0890E-004   2.7334E-014
    4.260320E+03   1.0000E-099   6.8647E-009   1.2254E-002   9.8750E-001   2.4163E-004   7.4488E-015
    4.293411E+03   1.0000E-099   1.0957E-008   1.6707E-002   9.8314E-001   1.4853E-004   2.2385E-015
    4.323310E+03   1.0000E-099   1.6639E-008   2.2042E-002   9.7786E-001   9.5692E-005   7.5487E-016
    4.350821E+03   1.0000E-099   2.4013E-008   2.8119E-002   9.7182E-001   6.4671E-005   2.8673E-016
    4.376901E+03   1.0000E-099   3.2771E-008   3.4563E-002   9.6539E-001   4.6119E-005   1.2483E-016
    4.402649E+03   1.0000E-099   4.2488E-008   4.1061E-002   9.5890E-001   3.4510E-005   6.1214E-017
    4.428231E+03   1.0000E-099   5.1001E-008   4.6369E-002   9.5360E-001   2.7947E-005   3.6429E-017
    4.452919E+03   1.0000E-099   5.9340E-008   5.1327E-002   9.4865E-001   2.3464E-005   2.3686E-017
    4.478720E+03   1.0000E-099   6.9946E-008   5.7211E-002   9.4277E-001   1.9482E-005   1.5010E-017
    4.503780E+03   1.0000E-099   8.2853E-008   6.3917E-002   9.3607E-001   1.6072E-005   9.3652E-018
    4.528931E+03   1.0000E-099   9.8557E-008   7.1628E-002   9.2836E-001   1.3172E-005   5.7699E-018
    4.555659E+03   1.0000E-099   1.1861E-007   8.0893E-002   9.1910E-001   1.0625E-005   3.4286E-018
    4.579161E+03   1.0000E-099   1.3963E-007   9.0037E-002   9.0995E-001   8.7631E-006   2.1509E-018
    4.602110E+03   1.0000E-099   1.6366E-007   9.9920E-002   9.0007E-001   7.2504E-006   1.3636E-018
    4.623920E+03   1.0000E-099   1.9018E-007   1.1024E-001   8.8975E-001   6.0422E-006   8.7996E-019
    4.645840E+03   1.0000E-099   2.2091E-007   1.2152E-001   8.7848E-001   5.0266E-006   5.6665E-019
    4.669350E+03   1.0000E-099   2.5907E-007   1.3469E-001   8.6531E-001   4.1200E-006   3.5290E-019
    4.697060E+03   1.0000E-099   3.1206E-007   1.5176E-001   8.4824E-001   3.2485E-006   2.0086E-019
    4.734681E+03   1.0000E-099   3.9994E-007   1.7772E-001   8.2228E-001   2.3447E-006   9.3304E-020
    4.777980E+03   1.0000E-099   5.2825E-007   2.1172E-001   7.8827E-001   1.6006E-006   3.8350E-020
    4.831830E+03   1.0000E-099   7.3618E-007   2.5983E-001   7.4017E-001   9.8743E-007   1.2636E-020
    4.894890E+03   1.0000E-099   1.0618E-006   3.2367E-001   6.7633E-001   5.5337E-007   3.4158E-021
    4.958140E+03   1.0000E-099   1.4993E-006   3.9515E-001   6.0485E-001   3.0306E-007   9.0329E-022
    5.040220E+03   1.0000E-099   2.2580E-006   4.9424E-001   5.0576E-001   1.3506E-007   1.6088E-022
    5.141810E+03   1.0000E-099   3.5226E-006   6.1550E-001   3.8450E-001   4.7630E-008   2.0842E-023
    5.295750E+03   1.0000E-099   6.1421E-006   7.6935E-001   2.3064E-001   9.2077E-009   2.7970E-024
    5.565420E+03   1.0000E-099   1.2968E-005   9.2106E-001   7.8928E-002   5.1154E-010   9.0287E-025
    5.940869E+03   1.0000E-099   3.0880E-005   9.8518E-001   1.4787E-002   1.2040E-011   2.0316E-025
    6.497421E+03   1.0000E-099   1.0972E-004   9.9884E-001   1.0486E-003   1.6021E-013   1.7460E-026
    7.106120E+03   1.0000E-099   5.1490E-004   9.9944E-001   4.4193E-005   2.6136E-015   8.8070E-028
    7.771841E+03   1.0000E-099   2.9570E-003   9.9704E-001   1.6144E-006   5.1338E-017   4.0393E-029
    8.499931E+03   1.0000E-099   1.8647E-002   9.8135E-001   4.5134E-007   1.1093E-017   1.3612E-029
    9.296230E+03   1.0000E-099   1.0945E-001   8.9055E-001   2.1667E-007   2.6209E-018   7.7380E-030
    1.016711E+04   1.0000E-099   4.0843E-001   5.9157E-001   1.3456E-007   1.3842E-018   6.1647E-030
    1.104499E+04   1.0000E-099   7.3376E-001   2.6624E-001   7.0791E-008   7.9037E-019   4.1034E-030
    1.192351E+04   1.0000E-099   8.9545E-001   1.0455E-001   2.0679E-008   1.6240E-019   1.3932E-030
    1.280261E+04   1.0000E-099   9.5791E-001   4.2089E-002   6.5758E-009   3.9172E-020   4.9073E-031
    1.368189E+04   1.0000E-099   9.8150E-001   1.8505E-002   2.3743E-009   1.1273E-020   1.9199E-031
    1.456109E+04   1.0000E-099   9.9109E-001   8.9076E-003   9.8026E-010   3.8975E-021   8.4814E-032
    1.544021E+04   1.0000E-099   9.9534E-001   4.6605E-003   4.5785E-010   1.5912E-021   4.1995E-032
    1.631931E+04   1.0000E-099   9.9738E-001   2.6249E-003   2.3863E-010   7.5256E-022   2.3030E-032
    1.719831E+04   1.0000E-099   9.9843E-001   1.5651E-003   1.3597E-010   4.0213E-022   1.3722E-032
    1.807721E+04   1.0000E-099   9.9904E-001   9.6039E-004   8.2005E-011   2.3398E-022   8.6091E-033
    1.895610E+04   1.0000E-099   9.9939E-001   6.1466E-004   5.2951E-011   1.5002E-022   5.7640E-033
    1.983499E+04   1.0000E-099   9.9955E-001   4.4502E-004   3.9768E-011   1.1618E-022   4.4879E-033
    2.071389E+04   1.0000E-099   9.9961E-001   3.9301E-004   3.7519E-011   1.1835E-022   4.3948E-033
    2.159280E+04   1.0000E-099   9.9958E-001   4.1516E-004   4.3597E-011   1.5620E-022   5.3090E-033
    2.247181E+04   1.0000E-099   9.9955E-001   4.4934E-004   5.2980E-011   2.2348E-022   6.7032E-033
    2.335099E+04   1.0000E-099   9.9959E-001   4.0888E-004   5.4399E-011   2.7158E-022   7.1121E-033
    2.423020E+04   1.0000E-099   9.9970E-001   3.0018E-004   4.4964E-011   2.6394E-022   6.0261E-033
    2.510959E+04   1.0000E-099   9.9980E-001   1.9621E-004   3.2961E-011   2.2628E-022   4.4889E-033
    2.598910E+04   1.0000E-099   9.9987E-001   1.2856E-004   2.4114E-011   1.9320E-022   3.3061E-033
    2.686880E+04   1.0000E-099   9.9991E-001   8.8703E-005   1.8469E-011   1.7254E-022   2.5247E-033
    2.774880E+04   1.0000E-099   9.9994E-001   6.3025E-005   1.4450E-011   1.5684E-022   1.9485E-033
    2.862920E+04   1.0000E-099   9.9996E-001   4.3989E-005   1.0986E-011   1.3738E-022   1.4444E-033
    2.951001E+04   1.0000E-099   9.9997E-001   2.8714E-005   7.7174E-012   1.1001E-022   9.7735E-034
    3.039160E+04   1.0000E-099   9.9998E-001   1.6870E-005   4.8198E-012   7.7492E-023   5.8087E-034
    3.127401E+04   1.0000E-099   9.9999E-001   8.7222E-006   2.6136E-012   4.6690E-023   2.9580E-034
    3.215770E+04   1.0000E-099   1.0000E+000   4.0654E-006   1.2540E-012   2.4030E-023   1.3092E-034
    3.304300E+04   1.0000E-099   1.0000E+000   1.8373E-006   5.6925E-013   1.0926E-023   5.3451E-035
    3.393049E+04   1.0000E-099   1.0000E+000   8.9081E-007   2.7304E-013   4.8872E-024   2.2397E-035
    3.482079E+04   1.0000E-099   1.0000E+000   5.0140E-007   1.5192E-013   2.4198E-024   1.0597E-035
    3.571491E+04   1.0000E-099   1.0000E+000   3.4137E-007   1.0275E-013   1.4086E-024   5.9493E-036
    3.661431E+04   1.0000E-099   1.0000E+000   2.7821E-007   8.3557E-014   9.4854E-025   3.9241E-036
    3.752090E+04   1.0000E-099   1.0000E+000   2.5939E-007   7.7903E-014   6.9182E-025   2.9004E-036
    3.843720E+04   1.0000E-099   1.0000E+000   2.6636E-007   8.0018E-014   5.1196E-025   2.3106E-036
    3.936709E+04   1.0000E-099   1.0000E+000   2.9653E-007   8.9360E-014   3.7426E-025   1.9656E-036
    3.973480E+04   1.0000E-099   1.0000E+000   3.1528E-007   9.5505E-014   3.3671E-025   1.8879E-036
    3.997999E+04   1.0000E-099   1.0000E+000   3.2946E-007   1.0014E-013   3.1132E-025   1.8442E-036
    4.014340E+04   1.0000E-099   1.0000E+000   3.3969E-007   1.0350E-013   2.9598E-025   1.8197E-036
    4.025239E+04   1.0000E-099   1.0000E+000   3.4663E-007   1.0573E-013   2.8595E-025   1.8033E-036
    4.032429E+04   1.0000E-099   1.0000E+000   3.5106E-007   1.0709E-013   2.7871E-025   1.7906E-036
    4.032500E+04   1.0000E-099   1.0000E+000   3.5117E-007   1.0715E-013   2.7878E-025   1.7913E-036
#TIME:    12.100
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   6.9864E-019   2.2206E-010   4.4021E-004   8.3383E-001   1.6573E-001
    1.040650E+03   1.0000E-099   6.9339E-019   2.2008E-010   4.3758E-004   8.3327E-001   1.6629E-001
    1.071950E+03   1.0000E-099   6.6544E-019   2.1322E-010   4.2962E-004   8.3082E-001   1.6875E-001
    1.134549E+03   1.0000E-099   6.4020E-019   2.0864E-010   4.2587E-004   8.3029E-001   1.6929E-001
    1.240830E+03   1.0000E-099   6.5706E-019   2.1726E-010   4.4149E-004   8.3731E-001   1.6225E-001
    1.357080E+03   1.0000E-099   7.5095E-019   2.4788E-010   4.8619E-004   8.5308E-001   1.4644E-001
    1.484210E+03   1.0000E-099   9.6847E-019   3.1343E-010   5.7244E-004   8.7655E-001   1.2288E-001
    1.623260E+03   1.0000E-099   1.4257E-018   4.4283E-010   7.2291E-004   9.0467E-001   9.4606E-002
    1.775330E+03   1.0000E-099   2.4466E-018   7.0987E-010   9.8629E-004   9.3351E-001   6.5500E-002
    1.941650E+03   1.0000E-099   5.0574E-018   1.3239E-009   1.4729E-003   9.5886E-001   3.9663E-002
    2.123549E+03   1.0000E-099   1.3026E-017   2.9467E-009   2.4401E-003   9.7710E-001   2.0463E-002
    2.322489E+03   1.0000E-099   4.4187E-017   8.1882E-009   4.6064E-003   9.8675E-001   8.6405E-003
    2.540061E+03   1.0000E-099   2.1419E-016   3.0435E-008   1.0333E-002   9.8686E-001   2.8084E-003
    2.778021E+03   1.0000E-099   1.6134E-015   1.6215E-007   2.8631E-002   9.7071E-001   6.5582E-004
    3.038280E+03   1.0000E-099   2.2159E-014   1.4041E-006   1.0370E-001   8.9621E-001   9.1629E-005
    3.248901E+03   1.0000E-099   2.8559E-013   1.1174E-005   3.2815E-001   6.7183E-001   9.3899E-006
    3.422981E+03   1.0000E-099   2.7645E-012   6.4699E-005   6.9922E-001   3.0072E-001   4.7682E-007
    3.565050E+03   1.0000E-099   1.5861E-011   2.2606E-004   9.1493E-001   8.4844E-002   1.5571E-008
    3.694050E+03   1.0000E-099   6.7607E-011   6.0943E-004   9.7803E-001   2.1364E-002   5.0687E-010
    3.798890E+03   1.0000E-099   2.1455E-010   1.3266E-003   9.9206E-001   6.6087E-003   2.8775E-011
    3.892640E+03   1.0000E-099   6.2329E-010   2.7026E-003   9.9507E-001   2.2240E-003   2.0464E-012
    3.972970E+03   1.0000E-099   1.6413E-009   5.1349E-003   9.9404E-001   8.2921E-004   1.8761E-013
    4.039640E+03   1.0000E-099   3.8603E-009   9.0334E-003   9.9062E-001   3.4679E-004   2.2989E-014
    4.098360E+03   1.0000E-099   8.5754E-009   1.5287E-002   9.8456E-001   1.5325E-004   3.2919E-015
    4.145830E+03   1.0000E-099   1.6960E-008   2.3945E-002   9.7598E-001   7.5793E-005   6.2076E-016
    4.187489E+03   1.0000E-099   3.1697E-008   3.6105E-002   9.6386E-001   3.9437E-005   1.3451E-016
    4.223811E+03   1.0000E-099   5.5772E-008   5.2266E-002   9.4771E-001   2.1631E-005   3.3198E-017
    4.260320E+03   1.0000E-099   9.9604E-008   7.6264E-002   9.2372E-001   1.1493E-005   7.5596E-018
    4.293411E+03   1.0000E-099   1.6888E-007   1.0732E-001   8.9268E-001   6.3389E-006   1.8926E-018
    4.323310E+03   1.0000E-099   2.6920E-007   1.4470E-001   8.5529E-001   3.6599E-006   5.1817E-019
    4.350821E+03   1.0000E-099   4.0381E-007   1.8710E-001   8.1289E-001   2.2033E-006   1.4904E-019
    4.376901E+03   1.0000E-099   5.6813E-007   2.3156E-001   7.6843E-001   1.3973E-006   4.7677E-020
    4.402650E+03   1.0000E-099   7.5294E-007   2.7514E-001   7.2486E-001   9.3779E-007   1.8063E-020
    4.428231E+03   1.0000E-099   9.0337E-007   3.0635E-001   6.9365E-001   7.1300E-007   8.9910E-021
    4.452919E+03   1.0000E-099   1.0296E-006   3.3072E-001   6.6928E-001   5.7578E-007   5.3668E-021
    4.478720E+03   1.0000E-099   1.1789E-006   3.5792E-001   6.4208E-001   4.6240E-007   3.3268E-021
    4.503780E+03   1.0000E-099   1.3535E-006   3.8746E-001   6.1254E-001   3.6784E-007   2.0545E-021
    4.528931E+03   1.0000E-099   1.5551E-006   4.1909E-001   5.8091E-001   2.8780E-007   1.2192E-021
    4.555659E+03   1.0000E-099   1.7949E-006   4.5368E-001   5.4632E-001   2.2246E-007   7.2202E-022
    4.579161E+03   1.0000E-099   2.0282E-006   4.8466E-001   5.1534E-001   1.7528E-007   4.3889E-022
    4.602110E+03   1.0000E-099   2.2753E-006   5.1503E-001   4.8497E-001   1.3795E-007   2.6568E-022
    4.623920E+03   1.0000E-099   2.5259E-006   5.4357E-001   4.5643E-001   1.1101E-007   1.7258E-022
    4.645840E+03   1.0000E-099   2.7937E-006   5.7165E-001   4.2835E-001   8.9054E-008   1.1140E-022
    4.669350E+03   1.0000E-099   3.0996E-006   6.0097E-001   3.9903E-001   7.0164E-008   6.9620E-023
    4.697060E+03   1.0000E-099   3.4850E-006   6.3426E-001   3.6573E-001   5.3346E-008   4.1417E-023
    4.734681E+03   1.0000E-099   4.0485E-006   6.7695E-001   3.2305E-001   3.7224E-008   2.1763E-023
    4.777980E+03   1.0000E-099   4.7543E-006   7.2213E-001   2.7786E-001   2.4292E-008   1.0419E-023
    4.831830E+03   1.0000E-099   5.7264E-006   7.7129E-001   2.2870E-001   1.4370E-008   4.6963E-024
    4.894890E+03   1.0000E-099   6.9882E-006   8.1896E-001   1.8103E-001   8.0996E-009   2.4044E-024
    4.958140E+03   1.0000E-099   8.4111E-006   8.5849E-001   1.4150E-001   4.4651E-009   1.4558E-024
    5.040220E+03   1.0000E-099   1.0519E-005   8.9884E-001   1.0115E-001   2.1602E-009   9.4605E-025
    5.141810E+03   1.0000E-099   1.3621E-005   9.3443E-001   6.5559E-002   9.0934E-010   6.1784E-025
    5.295750E+03   1.0000E-099   1.9704E-005   9.6690E-001   3.3084E-002   2.4723E-010   3.3468E-025
    5.565420E+03   1.0000E-099   3.6144E-005   9.9034E-001   9.6245E-003   3.3049E-011   1.1083E-025
    5.940869E+03   1.0000E-099   8.4035E-005   9.9829E-001   1.6254E-003   2.3586E-012   2.1771E-026
    6.497421E+03   1.0000E-099   3.3124E-004   9.9956E-001   1.0430E-004   6.2568E-014   1.6938E-027
    7.106120E+03   1.0000E-099   1.6293E-003   9.9836E-001   8.4944E-006   2.6054E-015   1.7239E-028
    7.771841E+03   1.0000E-099   8.8131E-003   9.9118E-001   2.7909E-006   4.4253E-016   7.0700E-029
    8.499931E+03   1.0000E-099   4.8762E-002   9.5124E-001   1.3677E-006   1.0246E-016   4.0989E-029
    9.296230E+03   1.0000E-099   2.2056E-001   7.7944E-001   1.2331E-006   9.1961E-017   4.5465E-029
    1.016711E+04   1.0000E-099   5.6501E-001   4.3499E-001   5.0851E-007   2.5823E-017   2.4529E-029
    1.104500E+04   1.0000E-099   8.1499E-001   1.8501E-001   1.6437E-007   5.9530E-018   9.7249E-030
    1.192351E+04   1.0000E-099   9.2445E-001   7.5546E-002   5.0936E-008   1.3375E-018   3.4436E-030
    1.280261E+04   1.0000E-099   9.6715E-001   3.2855E-002   1.7376E-008   3.4643E-019   1.2963E-030
    1.368190E+04   1.0000E-099   9.8428E-001   1.5721E-002   6.8241E-009   1.0900E-019   5.5189E-031
    1.456109E+04   1.0000E-099   9.9177E-001   8.2254E-003   3.0661E-009   4.1236E-020   2.6568E-031
    1.544021E+04   1.0000E-099   9.9536E-001   4.6448E-003   1.5486E-009   1.8307E-020   1.4247E-031
    1.631931E+04   1.0000E-099   9.9718E-001   2.8191E-003   8.7192E-010   9.4128E-021   8.4549E-032
    1.719831E+04   1.0000E-099   9.9820E-001   1.7980E-003   5.3298E-010   5.4342E-021   5.4142E-032
    1.807721E+04   1.0000E-099   9.9883E-001   1.1651E-003   3.4069E-010   3.3785E-021   3.6071E-032
    1.895610E+04   1.0000E-099   9.9919E-001   8.0617E-004   2.3907E-010   2.3845E-021   2.6316E-032
    1.983499E+04   1.0000E-099   9.9933E-001   6.6697E-004   2.0661E-010   2.1660E-021   2.3653E-032
    2.071389E+04   1.0000E-099   9.9931E-001   6.8532E-004   2.2817E-010   2.6313E-021   2.7163E-032
    2.159280E+04   1.0000E-099   9.9923E-001   7.7337E-004   2.8290E-010   3.7058E-021   3.4937E-032
    2.247181E+04   1.0000E-099   9.9923E-001   7.6996E-004   3.1341E-010   4.7152E-021   3.9968E-032
    2.335099E+04   1.0000E-099   9.9938E-001   6.1621E-004   2.8114E-010   4.8780E-021   3.6843E-032
    2.423020E+04   1.0000E-099   9.9958E-001   4.1804E-004   2.1426E-010   4.2994E-021   2.8677E-032
    2.510959E+04   1.0000E-099   9.9973E-001   2.7008E-004   1.5509E-010   3.6062E-021   2.1032E-032
    2.598910E+04   1.0000E-099   9.9982E-001   1.8287E-004   1.1706E-010   3.1617E-021   1.5935E-032
    2.686880E+04   1.0000E-099   9.9987E-001   1.3219E-004   9.3720E-011   2.9422E-021   1.2677E-032
    2.774880E+04   1.0000E-099   9.9990E-001   9.7845E-005   7.6123E-011   2.7642E-021   1.0121E-032
    2.862920E+04   1.0000E-099   9.9993E-001   7.0222E-005   5.9335E-011   2.4752E-021   7.6719E-033
    2.951001E+04   1.0000E-099   9.9995E-001   4.6831E-005   4.2508E-011   2.0236E-021   5.2877E-033
    3.039160E+04   1.0000E-099   9.9997E-001   2.8155E-005   2.7140E-011   1.4617E-021   3.2075E-033
    3.127401E+04   1.0000E-099   9.9998E-001   1.5067E-005   1.5231E-011   9.1541E-022   1.6841E-033
    3.215770E+04   1.0000E-099   9.9999E-001   7.4314E-006   7.7616E-012   5.0855E-022   7.8754E-034
    3.304300E+04   1.0000E-099   1.0000E+000   3.6711E-006   3.8832E-012   2.6533E-022   3.5257E-034
    3.393049E+04   1.0000E-099   1.0000E+000   1.9781E-006   2.0751E-012   1.3809E-022   1.6369E-034
    3.482079E+04   1.0000E-099   1.0000E+000   1.2641E-006   1.2950E-012   7.8514E-023   8.6184E-035
    3.571491E+04   1.0000E-099   1.0000E+000   9.9841E-007   9.9621E-013   5.2345E-023   5.4402E-035
    3.661431E+04   1.0000E-099   1.0000E+000   9.2828E-007   9.0652E-013   3.9193E-023   3.9639E-035
    3.752090E+04   1.0000E-099   1.0000E+000   9.5032E-007   9.1215E-013   3.0350E-023   3.1264E-035
    3.843720E+04   1.0000E-099   1.0000E+000   1.0354E-006   9.7957E-013   2.3056E-023   2.5827E-035
    3.936709E+04   1.0000E-099   1.0000E+000   1.2012E-006   1.1276E-012   1.7220E-023   2.2541E-035
    3.973480E+04   1.0000E-099   1.0000E+000   1.2916E-006   1.2156E-012   1.5649E-023   2.1824E-035
    3.997999E+04   1.0000E-099   1.0000E+000   1.3572E-006   1.2795E-012   1.4555E-023   2.1399E-035
    4.014340E+04   1.0000E-099   1.0000E+000   1.4034E-006   1.3247E-012   1.3892E-023   2.1153E-035
    4.025239E+04   1.0000E-099   1.0000E+000   1.4345E-006   1.3546E-012   1.3464E-023   2.0983E-035
    4.032430E+04   1.0000E-099   1.0000E+000   1.4541E-006   1.3725E-012   1.3142E-023   2.0843E-035
    4.032500E+04   1.0000E-099   1.0000E+000   1.4546E-006   1.3733E-012   1.3146E-023   2.0851E-035
#TIME:    13.310
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   1.2053E-017   2.7051E-009   2.2987E-003   9.7542E-001   2.2278E-002
    1.040650E+03   1.0000E-099   1.1988E-017   2.6843E-009   2.2866E-003   9.7535E-001   2.2360E-002
    1.071950E+03   1.0000E-099   1.1517E-017   2.6029E-009   2.2479E-003   9.7496E-001   2.2789E-002
    1.134549E+03   1.0000E-099   1.1165E-017   2.5638E-009   2.2380E-003   9.7500E-001   2.2764E-002
    1.240830E+03   1.0000E-099   1.1770E-017   2.7289E-009   2.3459E-003   9.7650E-001   2.1153E-002
    1.357080E+03   1.0000E-099   1.3819E-017   3.1738E-009   2.5975E-003   9.7913E-001   1.8276E-002
    1.484210E+03   1.0000E-099   1.8461E-017   4.1112E-009   3.0744E-003   9.8250E-001   1.4424E-002
    1.623260E+03   1.0000E-099   2.8336E-017   5.9756E-009   3.9053E-003   9.8577E-001   1.0321E-002
    1.775330E+03   1.0000E-099   5.0553E-017   9.8277E-009   5.3462E-003   9.8801E-001   6.6446E-003
    1.941650E+03   1.0000E-099   1.0850E-016   1.8810E-008   8.0192E-003   9.8823E-001   3.7523E-003
    2.123549E+03   1.0000E-099   2.9154E-016   4.3279E-008   1.3428E-002   9.8477E-001   1.8057E-003
    2.322489E+03   1.0000E-099   1.0399E-015   1.2553E-007   2.5780E-002   9.7351E-001   7.0843E-004
    2.540061E+03   1.0000E-099   5.3482E-015   4.8989E-007   5.8665E-002   9.4112E-001   2.1069E-004
