#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4 Si5
5.250e+08 1.000000e+00 2.990914e-10 4.347652e-47 5.273850e-139 1.269924e-269 0.000000e+00
5.750e+08 1.000000e+00 1.902362e-11 2.020301e-51 1.501820e-150 3.800262e-291 0.000000e+00
6.250e+08 1.000000e+00 3.056231e-12 2.559038e-54 2.660914e-158 1.280590e-305 0.000000e+00
6.750e+08 1.000000e+00 7.814162e-13 1.703364e-56 3.791941e-164 1.503837e-316 0.000000e+00
7.250e+08 1.000000e+00 3.024110e-13 4.986375e-58 2.718399e-168 4.940656e-324 0.000000e+00
7.750e+08 1.000000e+00 1.724999e-13 5.844511e-59 7.660482e-171 0.000000e+00 0.000000e+00
8.250e+08 1.000000e+00 1.283652e-13 1.772491e-59 2.671770e-172 0.000000e+00 0.000000e+00
8.750e+08 1.000000e+00 6.025020e-14 1.033753e-60 1.185959e-175 0.000000e+00 0.000000e+00
9.250e+08 1.000000e+00 2.539273e-14 4.096244e-62 1.888691e-179 0.000000e+00 0.000000e+00
9.750e+08 1.000000e+00 2.953007e-14 6.135028e-62 4.514402e-179 0.000000e+00 0.000000e+00
1.025e+09 1.000000e+00 1.535801e-14 5.167632e-63 5.306484e-182 0.000000e+00 0.000000e+00
1.075e+09 1.000000e+00 1.706675e-14 6.566245e-63 8.186257e-182 0.000000e+00 0.000000e+00
1.125e+09 1.000000e+00 1.473522e-14 3.389211e-63 1.166836e-182 0.000000e+00 0.000000e+00
1.175e+09 1.000000e+00 1.887720e-14 7.174156e-63 6.966116e-182 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 1.356603e-14 1.918144e-63 1.737351e-183 0.000000e+00 0.000000e+00
1.275e+09 1.000000e+00 1.377967e-14 1.768658e-63 1.148320e-183 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 1.374147e-14 1.529522e-63 6.420838e-184 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 7.370286e-15 1.442518e-64 1.022196e-186 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 8.204417e-15 1.840427e-64 1.589243e-186 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 9.901902e-15 3.137930e-64 5.329191e-186 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 2.984914e-15 3.723199e-66 3.452554e-191 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 5.483349e-15 2.886471e-65 6.485677e-189 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 2.559871e-15 1.650879e-66 2.733076e-192 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 3.419597e-15 4.006110e-66 2.298342e-191 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 4.959215e-15 1.334452e-65 4.621338e-190 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 1.684881e-14 9.250034e-64 2.826175e-185 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 4.721469e-14 3.232446e-62 2.837228e-181 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 6.783664e-14 1.033034e-61 5.052692e-180 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 1.184930e-13 6.648762e-61 5.750865e-178 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 1.318691e-13 8.536129e-61 9.186405e-178 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 3.022825e-13 1.440652e-59 1.325386e-174 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 2.558157e-13 6.916906e-60 1.558052e-175 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 3.255509e-14 3.784255e-63 2.967044e-184 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 4.497603e-14 1.040850e-62 3.501209e-183 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 5.264866e-15 4.097139e-66 2.669439e-192 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 1.440624e-15 3.356682e-68 6.266864e-198 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 4.700002e-16 6.244872e-70 1.702604e-202 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 6.559998e-16 1.764282e-69 2.126167e-201 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 2.349327e-15 1.283323e-67 1.204329e-196 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 4.675237e-16 4.244334e-70 3.591077e-203 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 1.236297e-15 9.428956e-69 7.603990e-200 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 4.596249e-16 1.276027e-70 2.838721e-205 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 4.367821e-16 1.474775e-70 6.700663e-205 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 8.215696e-17 6.380105e-73 8.059784e-211 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 4.510020e-16 2.783774e-70 7.678534e-204 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 1.031952e-13 4.007661e-62 1.172397e-182 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 1.926864e-13 3.184884e-61 2.239628e-180 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 1.834419e-13 2.317425e-61 7.850989e-181 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 3.414699e-13 1.904795e-60 1.749969e-178 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 2.296772e-13 3.960805e-61 2.196553e-180 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 7.451496e-13 2.356773e-59 9.130023e-176 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 2.653082e-13 5.258340e-61 3.316005e-180 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 1.600960e-12 2.760108e-58 4.122818e-173 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 8.138447e-13 2.147883e-59 3.943731e-176 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 2.596238e-13 2.955216e-61 3.492707e-181 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 2.254134e-13 1.813406e-61 9.830063e-182 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 5.273170e-13 3.085834e-60 1.319834e-178 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 6.465769e-13 5.867184e-60 6.372879e-178 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 6.260237e-13 4.123289e-60 1.774441e-178 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 4.945451e-14 5.694022e-64 1.425795e-188 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 1.386567e-11 2.105618e-55 3.624975e-166 9.881313e-324 0.000000e+00
3.575e+09 1.000000e+00 1.084039e-15 1.596279e-69 1.033988e-202 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 1.714043e-14 5.311808e-66 1.666946e-194 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 1.290384e-14 3.978038e-66 2.230447e-194 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 4.382703e-14 1.377654e-64 7.933940e-191 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 8.505283e-15 7.934288e-67 2.622283e-196 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 2.367953e-14 1.532883e-65 2.395553e-193 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 2.655613e-14 1.833686e-65 2.751115e-193 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 2.256551e-13 2.097881e-62 1.407370e-185 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 8.806495e-14 9.615239e-64 6.074744e-189 0.000000e+00 0.000000e+00
4.025e+09 1.000000e+00 2.028018e-13 1.095739e-62 1.709264e-186 0.000000e+00 0.000000e+00
#TIME: 158.108935
#NVEL: 81
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4 Si5
2.500e+07 9.812988e-01 1.870124e-02 5.465785e-21 1.513086e-72 7.649444e-148 0.000000e+00
7.500e+07 9.851220e-01 1.487800e-02 1.975575e-21 7.728799e-74 2.500342e-150 0.000000e+00
1.250e+08 9.904037e-01 9.596321e-03 3.148815e-22 4.108323e-76 1.139019e-154 0.000000e+00
1.750e+08 9.944081e-01 5.591916e-03 3.626320e-23 9.741773e-79 1.198860e-159 0.000000e+00
2.250e+08 9.981233e-01 1.876731e-03 8.379663e-25 5.613840e-83 1.813629e-167 0.000000e+00
2.750e+08 9.998346e-01 1.654195e-04 7.106978e-28 4.389922e-90 5.584405e-180 0.000000e+00
3.250e+08 9.999841e-01 1.587809e-05 8.636973e-31 9.592018e-97 1.223512e-191 0.000000e+00
3.750e+08 9.999982e-01 1.837026e-06 1.068270e-33 8.521015e-104 2.620041e-204 0.000000e+00
4.250e+08 9.999999e-01 1.341894e-07 1.426657e-37 8.981931e-114 1.136301e-222 0.000000e+00
4.750e+08 1.000000e+00 7.422695e-09 4.597605e-42 1.180094e-125 9.231200e-245 0.000000e+00
5.250e+08 1.000000e+00 2.161110e-10 1.342426e-47 2.307685e-140 3.723953e-272 0.000000e+00
5.750e+08 1.000000e+00 1.395105e-11 6.570339e-52 7.526285e-152 1.432486e-293 0.000000e+00
6.250e+08 1.000000e+00 2.161918e-12 7.312466e-55 9.463229e-160 2.549832e-308 0.000000e+00
6.750e+08 1.000000e+00 6.247202e-13 7.537447e-57 4.288654e-165 2.573450e-318 0.000000e+00
7.250e+08 1.000000e+00 3.168690e-13 5.805449e-58 3.978227e-168 4.940656e-324 0.000000e+00
7.750e+08 1.000000e+00 1.719210e-13 5.688654e-59 6.977612e-171 0.000000e+00 0.000000e+00
8.250e+08 1.000000e+00 7.315415e-14 2.336191e-60 1.224162e-174 0.000000e+00 0.000000e+00
8.750e+08 1.000000e+00 4.128156e-14 2.632272e-61 3.103208e-177 0.000000e+00 0.000000e+00
9.250e+08 1.000000e+00 3.703141e-14 1.557069e-61 6.340214e-178 0.000000e+00 0.000000e+00
9.750e+08 1.000000e+00 1.498366e-14 5.340196e-63 6.903543e-182 0.000000e+00 0.000000e+00
1.025e+09 1.000000e+00 1.451016e-14 4.154662e-63 2.914037e-182 0.000000e+00 0.000000e+00
1.075e+09 1.000000e+00 1.652975e-14 5.769856e-63 5.688852e-182 0.000000e+00 0.000000e+00
1.125e+09 1.000000e+00 1.123814e-14 1.268466e-63 8.484747e-184 0.000000e+00 0.000000e+00
1.175e+09 1.000000e+00 1.660904e-14 4.466309e-63 1.941242e-182 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 1.894298e-14 6.238343e-63 3.856328e-182 0.000000e+00 0.000000e+00
1.275e+09 1.000000e+00 1.706044e-14 3.745109e-63 8.199810e-183 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 1.025303e-14 5.287569e-64 3.778624e-185 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 1.095125e-14 5.829376e-64 4.001617e-185 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 1.520661e-14 1.647881e-63 5.145662e-184 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 6.353006e-15 6.333710e-65 7.569511e-188 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 2.240988e-15 1.313190e-66 2.136142e-192 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 1.139216e-15 1.026277e-67 2.079499e-195 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 2.904487e-15 2.529462e-66 8.152715e-192 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 8.954809e-15 1.253057e-64 2.083276e-187 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 1.082658e-14 2.144639e-64 7.031457e-187 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 7.931776e-15 6.170819e-65 2.143777e-188 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 4.056212e-14 1.848740e-62 6.321720e-182 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 6.113570e-14 7.023112e-62 1.783215e-180 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 7.569161e-14 1.317528e-61 7.749048e-180 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 1.672577e-13 1.961258e-60 8.085545e-177 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 1.213460e-13 5.453272e-61 2.253812e-178 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 3.315129e-13 1.726964e-59 1.724469e-174 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 1.587294e-13 1.077184e-60 9.090954e-178 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 1.483131e-13 7.366540e-61 2.723608e-178 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 2.434049e-14 9.992940e-64 5.723106e-186 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 1.535151e-15 4.486379e-68 1.479637e-197 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 9.584910e-16 8.301523e-69 1.695378e-199 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 1.291570e-15 1.697264e-68 6.748367e-199 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 1.834462e-15 5.834406e-68 1.720519e-197 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 4.200441e-16 1.917499e-70 2.409748e-204 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 1.104964e-15 5.178090e-69 1.167536e-200 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 1.441679e-17 4.826420e-75 1.376424e-215 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 2.367721e-16 2.227757e-71 6.968290e-207 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 8.754412e-17 9.301896e-73 2.718721e-210 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 3.592702e-15 2.123503e-67 1.042360e-196 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 1.895106e-14 9.294168e-65 1.238044e-189 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 7.327079e-14 9.786005e-63 2.146283e-184 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 1.088039e-13 3.548146e-62 5.402295e-183 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 4.062551e-13 3.441756e-60 8.021760e-178 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 3.241591e-13 1.408120e-60 6.644347e-179 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 3.173741e-13 1.120044e-60 2.901063e-179 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 4.316686e-13 2.827956e-60 2.613961e-178 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 4.123524e-13 2.080761e-60 9.423994e-179 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 3.218705e-13 7.723602e-61 5.871618e-180 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 4.221086e-13 1.688571e-60 3.543224e-179 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 8.398167e-13 1.807676e-59 1.651122e-176 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 2.861492e-13 3.265187e-61 3.169758e-181 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 2.109928e-13 1.065074e-61 1.563374e-182 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 2.555029e-12 6.302579e-58 1.070726e-172 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 1.922400e-13 4.701378e-62 8.867071e-184 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 1.393022e-15 4.527782e-69 2.017569e-201 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 1.375934e-15 3.784766e-69 1.031460e-201 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 1.060245e-15 1.275788e-69 4.629055e-203 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 6.667519e-15 5.073643e-67 1.486951e-196 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 6.969112e-15 4.949874e-67 1.067465e-196 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 8.843343e-14 1.158092e-63 1.274692e-188 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 9.195996e-15 8.408219e-67 2.216155e-196 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 6.304869e-15 4.687479e-67 1.437648e-196 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 3.664250e-14 8.077803e-65 2.255064e-191 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 1.187156e-14 2.292959e-66 3.593105e-195 0.000000e+00 0.000000e+00
4.025e+09 1.000000e+00 4.652669e-14 1.178724e-64 3.066656e-191 0.000000e+00 0.000000e+00
#TIME: 159.108935
#NVEL: 81
#vel_mid[km/s] Si0 Si1 Si2 Si3 Si4 Si5
2.500e+07 9.796245e-01 2.037552e-02 7.466172e-21 3.466787e-72 3.581595e-147 0.000000e+00
7.500e+07 9.878770e-01 1.212303e-02 8.833656e-22 8.319416e-75 3.704504e-152 0.000000e+00
1.250e+08 9.904421e-01 9.557864e-03 3.048516e-22 3.673965e-76 9.088626e-155 0.000000e+00
1.750e+08 9.947289e-01 5.271057e-03 2.854777e-23 4.970908e-79 3.338678e-160 0.000000e+00
2.250e+08 9.982529e-01 1.747084e-03 6.476150e-25 2.832773e-83 5.076752e-168 0.000000e+00
2.750e+08 9.998600e-01 1.399542e-04 4.214777e-28 1.229276e-90 5.647495e-181 0.000000e+00
3.250e+08 9.999852e-01 1.484986e-05 6.894733e-31 5.394142e-97 4.255098e-192 0.000000e+00
3.750e+08 9.999984e-01 1.552026e-06 6.007423e-34 1.932692e-104 1.706222e-205 0.000000e+00
4.250e+08 9.999999e-01 9.453362e-08 4.120972e-38 3.411851e-115 2.624049e-225 0.000000e+00
4.750e+08 1.000000e+00 5.342441e-09 1.406092e-42 5.067257e-127 2.625338e-247 0.000000e+00
5.250e+08 1.000000e+00 1.878953e-10 8.025473e-48 5.793896e-141 2.810141e-273 0.000000e+00
5.750e+08 1.000000e+00 1.054213e-11 2.378231e-52 5.006805e-153 9.143378e-296 0.000000e+00
6.250e+08 1.000000e+00 1.957765e-12 5.053333e-55 3.482982e-160 3.915997e-309 0.000000e+00
6.750e+08 1.000000e+00 7.073759e-13 1.158049e-56 1.307603e-164 2.015364e-317 0.000000e+00
7.250e+08 1.000000e+00 2.054397e-13 1.214124e-58 6.189249e-170 0.000000e+00 0.000000e+00
7.750e+08 1.000000e+00 1.672390e-13 5.077420e-59 5.053873e-171 0.000000e+00 0.000000e+00
8.250e+08 1.000000e+00 6.176365e-14 1.256262e-60 2.318720e-175 0.000000e+00 0.000000e+00
8.750e+08 1.000000e+00 4.396717e-14 3.249233e-61 5.302357e-177 0.000000e+00 0.000000e+00
9.250e+08 1.000000e+00 1.688394e-14 9.241206e-63 3.516433e-181 0.000000e+00 0.000000e+00
9.750e+08 1.000000e+00 1.512024e-14 5.434749e-63 7.076706e-182 0.000000e+00 0.000000e+00
1.025e+09 1.000000e+00 8.836789e-15 6.941984e-64 2.500862e-184 0.000000e+00 0.000000e+00
1.075e+09 1.000000e+00 1.069317e-14 1.198565e-63 8.709454e-184 0.000000e+00 0.000000e+00
1.125e+09 1.000000e+00 1.290760e-14 2.051185e-63 2.963106e-183 0.000000e+00 0.000000e+00
1.175e+09 1.000000e+00 1.780288e-14 5.642805e-63 3.529513e-182 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 1.036264e-14 7.122056e-64 1.212853e-184 0.000000e+00 0.000000e+00
1.275e+09 1.000000e+00 1.233094e-14 1.154140e-63 3.554096e-184 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 6.427793e-15 9.795082e-65 4.257980e-187 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 9.685819e-15 3.706833e-64 1.183812e-185 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 7.624742e-15 1.374088e-64 7.019063e-187 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 4.495267e-15 1.799026e-65 2.622837e-189 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 4.810290e-15 2.001974e-65 2.858379e-189 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 3.955940e-15 8.640730e-66 2.519657e-190 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 1.943829e-15 5.889139e-67 1.669868e-193 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 2.847022e-15 2.022798e-66 3.616769e-192 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 6.582967e-15 3.554951e-65 5.888795e-189 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 1.613759e-14 7.689511e-64 1.657824e-185 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 7.392327e-15 4.119125e-65 5.893762e-189 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 3.145708e-14 6.389540e-63 3.039813e-183 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 7.044688e-14 9.996203e-62 3.627840e-180 0.000000e+00 0.000000e+00
1.975e+09 1.000000e+00 9.510541e-14 2.559038e-61 3.596235e-179 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 1.384608e-13 8.577482e-61 7.270098e-178 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 1.095220e-13 3.234651e-61 4.510842e-179 0.000000e+00 0.000000e+00
2.125e+09 1.000000e+00 2.074454e-13 2.763401e-60 1.076204e-176 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 1.423306e-14 1.651122e-64 5.796178e-188 0.000000e+00 0.000000e+00
2.225e+09 1.000000e+00 1.572691e-14 2.057982e-64 8.510874e-188 0.000000e+00 0.000000e+00
2.275e+09 1.000000e+00 2.507240e-15 2.461163e-67 1.240529e-195 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 9.256128e-16 7.004184e-69 1.012649e-199 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 3.005838e-15 3.510628e-67 2.072061e-195 0.000000e+00 0.000000e+00
2.425e+09 1.000000e+00 1.910349e-16 2.388201e-71 2.830997e-206 0.000000e+00 0.000000e+00
2.475e+09 1.000000e+00 1.859830e-16 7.772327e-72 3.259134e-208 0.000000e+00 0.000000e+00
2.525e+09 1.000000e+00 6.156419e-18 4.691973e-76 8.123813e-218 0.000000e+00 0.000000e+00
2.575e+09 1.000000e+00 2.285055e-18 1.966216e-77 3.153417e-221 0.000000e+00 0.000000e+00
2.625e+09 1.000000e+00 3.737735e-17 9.097476e-74 1.646308e-212 0.000000e+00 0.000000e+00
2.675e+09 1.000000e+00 4.512203e-16 1.368122e-70 4.158524e-205 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 1.452473e-14 4.037660e-65 1.617236e-190 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 7.772447e-14 1.374018e-62 6.350927e-184 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 1.132891e-13 4.673599e-62 1.355271e-182 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 2.931457e-13 1.211678e-60 6.054180e-179 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 3.761918e-13 2.634123e-60 3.996125e-178 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 2.462296e-13 4.899724e-61 3.659478e-180 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 5.311881e-13 6.736099e-60 3.122386e-177 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 4.064727e-13 2.237326e-60 1.367429e-178 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 2.674174e-13 4.743198e-61 2.084865e-180 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 4.078416e-13 1.704913e-60 4.408007e-179 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 5.300564e-13 3.852963e-60 3.193518e-178 0.000000e+00 0.000000e+00
3.275e+09 1.000000e+00 2.493680e-13 2.390451e-61 1.804925e-181 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 5.005920e-13 2.334401e-60 5.507670e-179 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 2.268245e-13 1.303823e-61 2.459447e-182 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 8.044214e-14 2.912592e-63 9.164364e-187 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 6.942531e-14 9.273650e-64 1.804850e-188 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 2.870149e-14 3.620447e-65 2.989739e-192 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 6.476767e-15 2.750340e-67 1.403562e-197 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 2.407096e-14 1.461725e-65 1.810093e-193 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 5.806785e-14 5.445771e-64 5.150966e-189 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 1.343399e-14 3.676888e-66 1.309807e-194 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 9.045387e-15 9.253722e-67 3.577427e-196 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 2.092037e-12 9.952143e-59 1.562331e-175 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 8.295314e-15 1.061766e-66 9.863809e-196 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 6.638728e-15 4.561783e-67 9.832389e-197 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 6.476037e-14 3.691113e-64 5.925429e-190 0.000000e+00 0.000000e+00
