#NTIMES: 4
#NVEL: 521
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] ne_t0[/cm^3] ne_t1[/cm^3] … ne_tn[/cm^3]
2.624183E+04 8.641462E+07 1.231982E+07 3.576650E+06 1.504606E+06
2.629173E+04 8.496105E+07 1.210914E+07 3.515500E+06 1.478894E+06
2.634163E+04 8.352405E+07 1.190230E+07 3.455391E+06 1.453600E+06
2.639154E+04 8.207232E+07 1.169930E+07 3.396361E+06 1.428765E+06
2.644144E+04 8.066437E+07 1.149926E+07 3.338317E+06 1.404362E+06
2.649135E+04 7.928103E+07 1.130237E+07 3.281248E+06 1.380371E+06
2.654125E+04 7.793579E+07 1.110922E+07 3.225156E+06 1.356787E+06
2.659115E+04 7.664472E+07 1.091952E+07 3.170015E+06 1.333610E+06
2.664106E+04 7.536321E+07 1.073263E+07 3.115833E+06 1.310827E+06
2.669096E+04 7.411552E+07 1.054892E+07 3.062630E+06 1.288428E+06
2.674087E+04 7.282553E+07 1.036839E+07 3.010310E+06 1.266423E+06
2.679077E+04 7.158532E+07 1.019125E+07 2.958832E+06 1.244784E+06
2.684067E+04 7.036913E+07 1.001719E+07 2.908268E+06 1.223527E+06
2.689058E+04 6.917657E+07 9.845912E+06 2.858597E+06 1.202628E+06
2.694048E+04 6.800626E+07 9.677660E+06 2.809717E+06 1.182072E+06
2.699038E+04 6.681277E+07 9.512223E+06 2.761692E+06 1.161875E+06
2.704029E+04 6.565732E+07 9.349692E+06 2.714461E+06 1.142024E+06
2.709019E+04 6.457736E+07 9.189882E+06 2.668055E+06 1.122523E+06
2.714010E+04 6.345528E+07 9.033029E+06 2.622469E+06 1.103339E+06
2.719000E+04 6.237394E+07 8.878446E+06 2.577655E+06 1.084489E+06
2.723990E+04 6.133310E+07 8.726703E+06 2.533604E+06 1.065960E+06
2.728981E+04 6.031369E+07 8.577575E+06 2.490324E+06 1.047751E+06
2.733971E+04 5.929745E+07 8.431060E+06 2.447788E+06 1.029849E+06
2.738962E+04 5.827699E+07 8.286992E+06 2.405936E+06 1.012251E+06
2.743952E+04 5.727499E+07 8.145163E+06 2.364812E+06 9.949465E+05
2.748942E+04 5.629895E+07 8.006081E+06 2.324427E+06 9.779597E+05
2.753933E+04 5.532777E+07 7.868994E+06 2.284706E+06 9.612439E+05
2.758923E+04 5.437714E+07 7.734501E+06 2.245696E+06 9.448221E+05
2.763913E+04 5.345060E+07 7.602311E+06 2.207308E+06 9.286941E+05
2.768904E+04 5.255394E+07 7.472428E+06 2.169583E+06 9.128368E+05
2.773894E+04 5.164164E+07 7.344802E+06 2.132495E+06 8.972348E+05
2.778885E+04 5.077744E+07 7.219310E+06 2.096045E+06 8.818904E+05
2.783875E+04 4.993694E+07 7.095827E+06 2.060217E+06 8.668218E+05
2.788865E+04 4.907150E+07 6.974522E+06 2.024984E+06 8.520113E+05
2.793856E+04 4.826319E+07 6.855337E+06 1.990388E+06 8.374657E+05
2.798846E+04 4.747206E+07 6.738183E+06 1.956408E+06 8.231688E+05
2.803837E+04 4.667089E+07 6.622936E+06 1.922972E+06 8.091008E+05
2.808827E+04 4.585316E+07 6.509668E+06 1.890108E+06 7.952716E+05
2.813817E+04 4.506796E+07 6.398456E+06 1.857780E+06 7.816735E+05
2.818808E+04 4.430656E+07 6.289222E+06 1.826038E+06 7.683245E+05
2.823798E+04 4.354442E+07 6.181617E+06 1.794836E+06 7.551977E+05
2.828788E+04 4.279444E+07 6.076028E+06 1.764175E+06 7.422956E+05
2.833779E+04 4.206907E+07 5.972166E+06 1.734029E+06 7.296229E+05
2.838769E+04 4.135911E+07 5.870005E+06 1.704417E+06 7.171704E+05
2.843760E+04 4.066415E+07 5.769655E+06 1.675305E+06 7.049071E+05
2.848750E+04 3.997661E+07 5.670896E+06 1.646675E+06 6.928572E+05
2.853740E+04 3.929372E+07 5.573940E+06 1.618516E+06 6.810183E+05
2.858731E+04 3.862218E+07 5.478679E+06 1.590866E+06 6.693854E+05
2.863721E+04 3.797264E+07 5.385187E+06 1.563686E+06 6.579523E+05
2.868712E+04 3.733419E+07 5.293322E+06 1.536980E+06 6.467251E+05
2.873702E+04 3.668353E+07 5.202991E+06 1.510711E+06 6.356774E+05
2.878692E+04 3.607374E+07 5.114072E+06 1.484877E+06 6.248131E+05
2.883683E+04 3.547669E+07 5.026604E+06 1.459507E+06 6.141353E+05
2.888673E+04 3.487126E+07 4.940677E+06 1.434559E+06 6.036400E+05
2.893663E+04 3.428385E+07 4.856228E+06 1.410044E+06 5.933269E+05
2.898654E+04 3.369626E+07 4.773171E+06 1.385960E+06 5.832022E+05
2.903644E+04 3.312480E+07 4.691601E+06 1.362279E+06 5.732352E+05
2.908635E+04 3.257033E+07 4.611345E+06 1.338999E+06 5.634318E+05
2.913625E+04 3.201814E+07 4.532690E+06 1.316141E+06 5.538092E+05
2.918615E+04 3.146805E+07 4.455272E+06 1.293654E+06 5.443517E+05
2.923606E+04 3.092256E+07 4.379183E+06 1.271531E+06 5.350437E+05
2.928596E+04 3.040005E+07 4.304419E+06 1.249829E+06 5.259125E+05
2.933587E+04 2.989505E+07 4.230804E+06 1.228466E+06 5.169282E+05
2.938577E+04 2.939365E+07 4.158385E+06 1.207472E+06 5.080911E+05
2.943567E+04 2.889227E+07 4.087397E+06 1.186837E+06 4.994099E+05
2.948558E+04 2.840992E+07 4.017513E+06 1.166560E+06 4.908823E+05
2.953548E+04 2.792943E+07 3.948987E+06 1.146648E+06 4.825024E+05
2.958538E+04 2.745726E+07 3.881582E+06 1.127040E+06 4.742509E+05
2.963529E+04 2.699560E+07 3.815169E+06 1.107780E+06 4.661491E+05
2.968519E+04 2.652142E+07 3.749996E+06 1.088851E+06 4.581865E+05
2.973510E+04 2.606787E+07 3.685970E+06 1.070256E+06 4.503642E+05
2.978500E+04 2.561875E+07 3.622951E+06 1.051966E+06 4.426722E+05
2.983490E+04 2.518067E+07 3.561107E+06 1.034005E+06 4.351121E+05
2.988481E+04 2.475743E+07 3.500193E+06 1.016344E+06 4.276794E+05
2.993471E+04 2.434626E+07 3.440336E+06 9.989715E+05 4.203658E+05
2.998462E+04 2.392835E+07 3.381598E+06 9.819013E+05 4.131800E+05
3.003452E+04 2.353570E+07 3.323899E+06 9.651419E+05 4.061313E+05
3.008442E+04 2.312635E+07 3.267114E+06 9.486371E+05 3.991894E+05
3.013433E+04 2.272465E+07 3.211232E+06 9.324153E+05 3.923691E+05
3.018423E+04 2.233007E+07 3.156244E+06 9.164720E+05 3.856556E+05
3.023413E+04 2.194063E+07 3.102445E+06 9.008465E+05 3.790790E+05
3.028404E+04 2.157042E+07 3.049435E+06 8.854644E+05 3.726057E+05
3.033394E+04 2.120133E+07 2.997292E+06 8.703198E+05 3.662328E+05
3.038385E+04 2.083995E+07 2.946029E+06 8.554276E+05 3.599671E+05
3.043375E+04 2.048206E+07 2.895773E+06 8.408126E+05 3.538233E+05
3.048365E+04 2.013269E+07 2.846277E+06 8.264522E+05 3.477777E+05
3.053356E+04 1.979167E+07 2.797592E+06 8.123397E+05 3.418402E+05
3.058346E+04 1.945949E+07 2.749790E+06 7.984572E+05 3.359997E+05
3.063337E+04 1.913537E+07 2.702883E+06 7.848291E+05 3.302627E+05
3.068327E+04 1.881714E+07 2.656775E+06 7.714287E+05 3.246257E+05
3.073317E+04 1.850083E+07 2.611379E+06 7.582353E+05 3.190720E+05
3.078308E+04 1.818632E+07 2.566823E+06 7.452873E+05 3.136226E+05
3.083298E+04 1.788117E+07 2.523006E+06 7.325679E+05 3.082722E+05
3.088288E+04 1.756472E+07 2.479886E+06 7.200477E+05 3.030021E+05
3.093279E+04 1.725110E+07 2.437523E+06 7.077346E+05 2.978200E+05
3.098269E+04 1.695451E+07 2.395994E+06 6.956553E+05 2.927376E+05
3.103260E+04 1.667658E+07 2.355035E+06 6.837755E+05 2.877355E+05
3.108250E+04 1.639578E+07 2.314712E+06 6.720809E+05 2.828155E+05
3.113240E+04 1.611311E+07 2.275101E+06 6.605769E+05 2.779784E+05
3.118231E+04 1.583331E+07 2.236254E+06 6.492856E+05 2.732256E+05
3.123221E+04 1.555665E+07 2.198162E+06 6.382243E+05 2.685687E+05
3.128212E+04 1.528884E+07 2.160547E+06 6.273130E+05 2.639800E+05
3.133202E+04 1.503110E+07 2.123598E+06 6.165914E+05 2.594706E+05
3.138192E+04 1.477249E+07 2.087375E+06 6.060610E+05 2.550391E+05
3.143183E+04 1.452930E+07 2.051616E+06 5.956865E+05 2.506729E+05
3.148173E+04 1.428243E+07 2.016560E+06 5.855053E+05 2.463896E+05
3.153163E+04 1.403677E+07 1.982196E+06 5.755130E+05 2.421841E+05
3.158154E+04 1.379437E+07 1.948330E+06 5.656783E+05 2.380432E+05
3.163144E+04 1.355121E+07 1.915037E+06 5.560319E+05 2.339829E+05
3.168135E+04 1.332178E+07 1.882315E+06 5.465290E+05 2.299823E+05
3.173125E+04 1.309702E+07 1.850086E+06 5.371758E+05 2.260469E+05
3.178115E+04 1.287800E+07 1.818565E+06 5.280091E+05 2.221899E+05
3.183106E+04 1.265867E+07 1.787521E+06 5.189889E+05 2.183947E+05
3.188096E+04 1.244912E+07 1.756998E+06 5.101210E+05 2.146619E+05
3.193087E+04 1.224090E+07 1.726986E+06 5.014039E+05 2.109932E+05
3.198077E+04 1.202930E+07 1.697581E+06 4.928652E+05 2.074017E+05
3.203067E+04 1.182039E+07 1.668548E+06 4.844351E+05 2.038512E+05
3.208058E+04 1.161939E+07 1.640092E+06 4.761574E+05 2.003673E+05
3.213048E+04 1.141990E+07 1.612114E+06 4.680230E+05 1.969462E+05
3.218038E+04 1.122697E+07 1.584535E+06 4.600323E+05 1.935814E+05
3.223029E+04 1.103784E+07 1.557428E+06 4.521774E+05 1.902742E+05
3.228019E+04 1.084666E+07 1.530826E+06 4.444462E+05 1.870232E+05
3.233010E+04 1.066575E+07 1.504661E+06 4.368520E+05 1.838281E+05
3.238000E+04 1.047975E+07 1.479010E+06 4.293863E+05 1.806864E+05
3.242990E+04 1.030333E+07 1.453722E+06 4.220526E+05 1.775994E+05
3.247981E+04 1.013000E+07 1.428884E+06 4.148411E+05 1.745639E+05
3.252971E+04 9.959218E+06 1.404511E+06 4.077553E+05 1.715825E+05
3.257962E+04 9.786682E+06 1.380503E+06 4.007959E+05 1.686515E+05
3.262952E+04 9.619140E+06 1.356902E+06 3.939453E+05 1.657697E+05
3.267942E+04 9.456961E+06 1.333730E+06 3.872122E+05 1.629371E+05
3.272933E+04 9.296921E+06 1.310931E+06 3.805996E+05 1.601536E+05
3.277923E+04 9.135880E+06 1.288540E+06 3.741006E+05 1.574182E+05
3.282913E+04 8.980577E+06 1.266593E+06 3.677104E+05 1.547273E+05
3.287904E+04 8.826710E+06 1.244975E+06 3.614333E+05 1.520853E+05
3.292894E+04 8.674439E+06 1.223719E+06 3.552599E+05 1.494866E+05
3.297885E+04 8.526983E+06 1.202820E+06 3.491870E+05 1.469323E+05
3.302875E+04 8.379491E+06 1.182251E+06 3.432217E+05 1.444214E+05
3.307865E+04 8.239699E+06 1.162039E+06 3.373572E+05 1.419534E+05
3.312856E+04 8.097992E+06 1.142172E+06 3.315961E+05 1.395284E+05
3.317846E+04 7.957924E+06 1.122675E+06 3.259302E+05 1.371443E+05
3.322837E+04 7.823057E+06 1.103523E+06 3.203616E+05 1.348012E+05
3.327827E+04 7.689030E+06 1.084724E+06 3.148854E+05 1.324972E+05
3.332817E+04 7.558889E+06 1.066188E+06 3.095078E+05 1.302345E+05
3.337808E+04 7.427519E+06 1.047996E+06 3.042245E+05 1.280104E+05
3.342798E+04 7.298681E+06 1.030101E+06 2.990268E+05 1.258229E+05
3.347788E+04 7.174595E+06 1.012532E+06 2.939159E+05 1.236725E+05
3.352779E+04 7.053607E+06 9.952149E+05 2.888963E+05 1.215593E+05
3.357769E+04 6.934577E+06 9.782271E+05 2.839605E+05 1.194830E+05
3.362760E+04 6.814996E+06 9.615064E+05 2.791102E+05 1.174417E+05
3.367750E+04 6.697382E+06 9.450817E+05 2.743410E+05 1.154340E+05
3.372740E+04 6.582626E+06 9.289485E+05 2.696550E+05 1.134619E+05
3.377731E+04 6.468973E+06 9.130773E+05 2.650526E+05 1.115248E+05
3.382721E+04 6.359361E+06 8.974853E+05 2.605205E+05 1.096187E+05
3.387712E+04 6.248992E+06 8.821760E+05 2.560734E+05 1.077466E+05
3.392702E+04 6.140516E+06 8.671024E+05 2.516983E+05 1.059058E+05
3.397692E+04 6.036335E+06 8.523081E+05 2.473974E+05 1.040952E+05
3.402683E+04 5.930956E+06 8.377487E+05 2.431712E+05 1.023161E+05
3.407673E+04 5.829167E+06 8.234413E+05 2.390211E+05 1.005694E+05
3.412663E+04 5.730242E+06 8.093648E+05 2.349326E+05 9.884991E+04
3.417654E+04 5.629233E+06 7.955775E+05 2.309237E+05 9.716237E+04
3.422644E+04 5.535256E+06 7.819778E+05 2.269797E+05 9.550170E+04
3.427635E+04 5.441510E+06 7.686407E+05 2.231037E+05 9.386993E+04
3.432625E+04 5.348237E+06 7.554889E+05 2.192901E+05 9.226449E+04
3.437615E+04 5.256274E+06 7.425855E+05 2.155446E+05 9.068769E+04
3.442606E+04 5.167155E+06 7.299225E+05 2.118642E+05 8.914021E+04
3.447596E+04 5.078736E+06 7.174572E+05 2.082446E+05 8.761674E+04
3.452587E+04 4.989751E+06 7.051995E+05 2.046817E+05 8.611858E+04
3.457577E+04 4.903227E+06 6.931819E+05 2.011899E+05 8.464852E+04
3.462567E+04 4.819084E+06 6.813254E+05 1.977514E+05 8.320121E+04
3.467558E+04 4.737380E+06 6.696932E+05 1.943754E+05 8.178044E+04
3.472548E+04 4.654939E+06 6.582489E+05 1.910534E+05 8.038244E+04
3.477538E+04 4.575484E+06 6.470113E+05 1.877892E+05 7.900925E+04
3.482529E+04 4.495973E+06 6.359503E+05 1.845783E+05 7.765812E+04
3.487519E+04 4.418821E+06 6.250977E+05 1.814261E+05 7.633180E+04
3.492510E+04 4.341330E+06 6.144207E+05 1.783279E+05 7.502817E+04
3.497500E+04 4.266814E+06 6.039147E+05 1.752791E+05 7.374486E+04
