#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
1.575e+09 9.999999e-01 6.307990e-08 9.444276e-45 2.057813e-277 0.000000e+00 0.000000e+00
1.625e+09 9.999996e-01 4.142506e-07 2.471248e-42 4.363007e-268 0.000000e+00 0.000000e+00
1.675e+09 9.999996e-01 4.420266e-07 2.712256e-42 3.839325e-268 0.000000e+00 0.000000e+00
1.725e+09 9.999998e-01 2.207607e-07 3.168910e-43 6.138153e-272 0.000000e+00 0.000000e+00
1.775e+09 9.999987e-01 1.292802e-06 9.098917e-41 1.559572e-261 0.000000e+00 0.000000e+00
1.825e+09 9.999986e-01 1.400556e-06 9.248986e-41 5.612924e-262 0.000000e+00 0.000000e+00
1.875e+09 9.999986e-01 1.363103e-06 1.235065e-40 1.054939e-260 0.000000e+00 0.000000e+00
1.925e+09 9.999975e-01 2.526548e-06 1.535059e-39 5.370225e-255 0.000000e+00 0.000000e+00
1.975e+09 9.999987e-01 1.316159e-06 1.602167e-40 1.726060e-259 0.000000e+00 0.000000e+00
2.025e+09 9.999880e-01 1.196365e-05 3.984579e-37 1.240889e-243 0.000000e+00 0.000000e+00
2.075e+09 9.999975e-01 2.524482e-06 7.003079e-40 5.531106e-258 0.000000e+00 0.000000e+00
2.125e+09 9.999946e-01 5.365078e-06 1.499258e-38 4.549894e-251 0.000000e+00 0.000000e+00
2.175e+09 9.999999e-01 1.110187e-07 6.168727e-44 7.844662e-274 0.000000e+00 0.000000e+00
2.225e+09 9.999998e-01 2.220805e-07 3.151942e-43 5.368833e-272 0.000000e+00 0.000000e+00
2.275e+09 9.999998e-01 2.220988e-07 2.824961e-43 2.050042e-272 0.000000e+00 0.000000e+00
2.325e+09 9.999999e-01 6.349017e-08 9.567527e-45 2.098227e-277 0.000000e+00 0.000000e+00
2.375e+09 9.999999e-01 6.349702e-08 9.569592e-45 2.098906e-277 0.000000e+00 0.000000e+00
2.425e+09 9.999999e-01 6.350336e-08 9.571501e-45 2.099534e-277 0.000000e+00 0.000000e+00
2.475e+09 9.999999e-01 6.350937e-08 9.573313e-45 2.100131e-277 0.000000e+00 0.000000e+00
2.525e+09 9.999999e-01 6.351524e-08 9.575082e-45 2.100713e-277 0.000000e+00 0.000000e+00
2.575e+09 9.999999e-01 6.352113e-08 9.576858e-45 2.101297e-277 0.000000e+00 0.000000e+00
2.625e+09 9.999999e-01 6.352722e-08 9.578697e-45 2.101902e-277 0.000000e+00 0.000000e+00
2.675e+09 9.999996e-01 4.463638e-07 3.561348e-42 3.638952e-267 0.000000e+00 0.000000e+00
2.725e+09 9.999982e-01 1.801703e-06 1.455724e-40 7.693305e-262 0.000000e+00 0.000000e+00
2.775e+09 9.999982e-01 1.820824e-06 2.186631e-40 2.347777e-260 0.000000e+00 0.000000e+00
2.825e+09 9.999821e-01 1.789581e-05 1.609605e-37 1.234071e-249 0.000000e+00 0.000000e+00
2.875e+09 9.999999e-01 1.112556e-07 3.660192e-44 7.778432e-276 0.000000e+00 0.000000e+00
2.925e+09 9.999962e-01 3.818650e-06 1.680979e-39 2.914859e-257 0.000000e+00 0.000000e+00
2.975e+09 9.999982e-01 1.823792e-06 1.234645e-40 1.517116e-262 0.000000e+00 0.000000e+00
3.025e+09 9.999961e-01 3.902680e-06 1.650001e-39 1.803306e-257 0.000000e+00 0.000000e+00
3.075e+09 9.999981e-01 1.857009e-06 1.541507e-40 8.189533e-262 0.000000e+00 0.000000e+00
3.125e+09 9.999999e-01 1.114534e-07 3.739504e-44 9.149459e-276 0.000000e+00 0.000000e+00
3.175e+09 9.999999e-01 6.367701e-08 9.623920e-45 2.116805e-277 0.000000e+00 0.000000e+00
3.225e+09 9.999999e-01 6.370829e-08 9.633377e-45 2.119926e-277 0.000000e+00 0.000000e+00
3.275e+09 9.999995e-01 4.523843e-07 2.062139e-42 2.471437e-269 0.000000e+00 0.000000e+00
3.325e+09 9.999999e-01 6.378938e-08 9.657915e-45 2.128031e-277 0.000000e+00 0.000000e+00
3.375e+09 9.999999e-01 6.384160e-08 9.673736e-45 2.133262e-277 0.000000e+00 0.000000e+00
3.425e+09 9.999999e-01 6.390362e-08 9.692539e-45 2.139485e-277 0.000000e+00 0.000000e+00
3.475e+09 9.999999e-01 6.397729e-08 9.714899e-45 2.146893e-277 0.000000e+00 0.000000e+00
3.525e+09 9.999999e-01 6.406480e-08 9.741495e-45 2.155715e-277 0.000000e+00 0.000000e+00
3.575e+09 9.999999e-01 6.416876e-08 9.773136e-45 2.166226e-277 0.000000e+00 0.000000e+00
3.625e+09 9.999999e-01 6.429232e-08 9.810811e-45 2.178764e-277 0.000000e+00 0.000000e+00
3.675e+09 9.999999e-01 6.443915e-08 9.855672e-45 2.193725e-277 0.000000e+00 0.000000e+00
3.725e+09 9.999999e-01 6.461358e-08 9.909100e-45 2.211588e-277 0.000000e+00 0.000000e+00
3.775e+09 9.999999e-01 6.482094e-08 9.972806e-45 2.232950e-277 0.000000e+00 0.000000e+00
3.825e+09 9.999999e-01 6.506736e-08 1.004877e-44 2.258512e-277 0.000000e+00 0.000000e+00
3.875e+09 9.999999e-01 6.536028e-08 1.013945e-44 2.289152e-277 0.000000e+00 0.000000e+00
3.925e+09 9.999999e-01 6.570838e-08 1.024774e-44 2.325922e-277 0.000000e+00 0.000000e+00
3.975e+09 9.999999e-01 6.612209e-08 1.037719e-44 2.370133e-277 0.000000e+00 0.000000e+00
4.025e+09 9.999999e-01 6.661379e-08 1.053210e-44 2.423402e-277 0.000000e+00 0.000000e+00
#TIME: 212.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 6.314079e-03 9.936859e-01 1.538202e-12 2.729958e-114 3.147390e-254 0.000000e+00
7.500e+07 7.574436e-03 9.924256e-01 6.857458e-13 7.915004e-117 1.029026e-259 0.000000e+00
1.250e+08 1.033568e-02 9.896643e-01 2.603524e-13 1.371845e-119 1.302175e-265 0.000000e+00
1.750e+08 5.529839e-02 9.447016e-01 1.041186e-14 1.238359e-126 4.516976e-280 0.000000e+00
2.250e+08 4.554000e-01 5.446000e-01 5.382981e-17 5.084833e-137 4.566092e-301 0.000000e+00
2.750e+08 7.737190e-01 2.262810e-01 1.285209e-18 3.781567e-144 1.803380e-315 0.000000e+00
3.250e+08 9.586015e-01 4.139846e-02 1.955844e-21 1.614785e-157 0.000000e+00 0.000000e+00
3.750e+08 9.975484e-01 2.451601e-03 4.530244e-26 3.155997e-180 0.000000e+00 0.000000e+00
4.250e+08 9.997911e-01 2.088967e-04 3.688805e-30 1.491913e-200 0.000000e+00 0.000000e+00
4.750e+08 9.999161e-01 8.389707e-05 9.774117e-32 1.253480e-208 0.000000e+00 0.000000e+00
5.250e+08 9.999495e-01 5.051897e-05 1.193393e-32 1.936243e-213 0.000000e+00 0.000000e+00
5.750e+08 9.999716e-01 2.836379e-05 1.113495e-33 7.814250e-219 0.000000e+00 0.000000e+00
6.250e+08 9.999840e-01 1.599428e-05 1.055182e-34 3.391797e-224 0.000000e+00 0.000000e+00
6.750e+08 9.999902e-01 9.839388e-06 1.395939e-35 7.758454e-229 0.000000e+00 0.000000e+00
7.250e+08 9.999934e-01 6.581637e-06 2.545388e-36 8.773293e-233 0.000000e+00 0.000000e+00
7.750e+08 9.999969e-01 3.138982e-06 1.264866e-37 1.508435e-239 0.000000e+00 0.000000e+00
8.250e+08 9.999981e-01 1.909930e-06 1.588468e-38 2.564428e-244 0.000000e+00 0.000000e+00
8.750e+08 9.999991e-01 9.493159e-07 9.344542e-40 1.063404e-250 0.000000e+00 0.000000e+00
9.250e+08 9.999993e-01 6.616755e-07 1.913558e-40 1.830059e-254 0.000000e+00 0.000000e+00
9.750e+08 9.999997e-01 3.353004e-07 1.203022e-41 1.026352e-260 0.000000e+00 0.000000e+00
1.025e+09 9.999998e-01 1.788701e-07 1.025107e-42 3.933007e-266 0.000000e+00 0.000000e+00
1.075e+09 9.999999e-01 1.332639e-07 2.281531e-43 5.330587e-270 0.000000e+00 0.000000e+00
1.125e+09 9.999999e-01 1.480616e-07 3.680998e-43 7.670532e-269 0.000000e+00 0.000000e+00
1.175e+09 9.999999e-01 9.996349e-08 4.478024e-44 2.170216e-274 0.000000e+00 0.000000e+00
1.225e+09 9.999999e-01 5.231820e-08 6.496692e-45 1.174063e-277 0.000000e+00 0.000000e+00
1.275e+09 9.999998e-01 1.688851e-07 1.994060e-43 5.193991e-272 0.000000e+00 0.000000e+00
1.325e+09 9.999998e-01 1.794161e-07 2.808344e-43 4.351523e-271 0.000000e+00 0.000000e+00
1.375e+09 9.999999e-01 1.467492e-07 2.122258e-43 6.940359e-271 0.000000e+00 0.000000e+00
1.425e+09 9.999997e-01 3.281987e-07 1.553629e-42 2.199926e-268 0.000000e+00 0.000000e+00
1.475e+09 9.999998e-01 2.071581e-07 2.755254e-43 4.537513e-272 0.000000e+00 0.000000e+00
1.525e+09 9.999999e-01 1.093095e-07 4.609195e-44 7.611470e-275 0.000000e+00 0.000000e+00
1.575e+09 9.999999e-01 6.308599e-08 9.446100e-45 2.058409e-277 0.000000e+00 0.000000e+00
1.625e+09 9.999999e-01 6.315375e-08 9.466403e-45 2.065049e-277 0.000000e+00 0.000000e+00
1.675e+09 9.999993e-01 6.980258e-07 1.213239e-41 2.555429e-265 0.000000e+00 0.000000e+00
1.725e+09 9.999998e-01 2.209068e-07 3.430630e-43 1.220185e-271 0.000000e+00 0.000000e+00
1.775e+09 9.999992e-01 7.822921e-07 1.302087e-41 9.043013e-266 0.000000e+00 0.000000e+00
1.825e+09 9.999986e-01 1.427520e-06 2.618973e-40 3.955884e-258 0.000000e+00 0.000000e+00
1.875e+09 9.999972e-01 2.750515e-06 2.532541e-39 1.264444e-253 0.000000e+00 0.000000e+00
1.925e+09 9.999937e-01 6.311564e-06 4.497502e-38 6.597199e-248 0.000000e+00 0.000000e+00
1.975e+09 9.999976e-01 2.367628e-06 1.077280e-39 6.173228e-256 0.000000e+00 0.000000e+00
2.025e+09 9.999971e-01 2.867165e-06 1.994701e-39 8.492424e-255 0.000000e+00 0.000000e+00
2.075e+09 9.999949e-01 5.135924e-06 1.435473e-38 5.864542e-251 0.000000e+00 0.000000e+00
2.125e+09 9.999991e-01 8.895857e-07 2.696760e-41 8.312324e-264 0.000000e+00 0.000000e+00
2.175e+09 9.999999e-01 1.109223e-07 3.969979e-44 1.658188e-275 0.000000e+00 0.000000e+00
2.225e+09 9.999999e-01 1.109478e-07 3.733185e-44 9.631566e-276 0.000000e+00 0.000000e+00
2.275e+09 9.999998e-01 2.220733e-07 2.602667e-43 9.999939e-273 0.000000e+00 0.000000e+00
2.325e+09 9.999999e-01 6.349076e-08 9.567704e-45 2.098285e-277 0.000000e+00 0.000000e+00
2.375e+09 9.999999e-01 6.349756e-08 9.569754e-45 2.098959e-277 0.000000e+00 0.000000e+00
2.425e+09 9.999999e-01 6.350386e-08 9.571653e-45 2.099584e-277 0.000000e+00 0.000000e+00
2.475e+09 9.999999e-01 6.350985e-08 9.573459e-45 2.100179e-277 0.000000e+00 0.000000e+00
2.525e+09 9.999999e-01 6.351572e-08 9.575227e-45 2.100760e-277 0.000000e+00 0.000000e+00
2.575e+09 9.999999e-01 6.352162e-08 9.577006e-45 2.101346e-277 0.000000e+00 0.000000e+00
2.625e+09 9.999999e-01 6.352774e-08 9.578852e-45 2.101954e-277 0.000000e+00 0.000000e+00
2.675e+09 9.999991e-01 8.930331e-07 1.541955e-41 5.806151e-266 0.000000e+00 0.000000e+00
2.725e+09 9.999982e-01 1.800574e-06 1.372232e-40 4.622485e-262 0.000000e+00 0.000000e+00
2.775e+09 9.999982e-01 1.803352e-06 1.305763e-40 2.922881e-262 0.000000e+00 0.000000e+00
2.825e+09 9.999996e-01 4.462484e-07 2.056198e-42 2.939654e-269 0.000000e+00 0.000000e+00
2.875e+09 9.999982e-01 1.831620e-06 1.955329e-40 8.072144e-261 0.000000e+00 0.000000e+00
2.925e+09 9.999991e-01 9.066793e-07 2.775146e-41 8.102667e-264 0.000000e+00 0.000000e+00
2.975e+09 9.999962e-01 3.806425e-06 1.345492e-39 4.325990e-258 0.000000e+00 0.000000e+00
3.025e+09 9.999991e-01 9.124671e-07 2.657998e-41 5.057622e-264 0.000000e+00 0.000000e+00
3.075e+09 9.999991e-01 9.066773e-07 1.721061e-41 1.221827e-265 0.000000e+00 0.000000e+00
3.125e+09 9.999999e-01 6.365259e-08 9.616541e-45 2.114371e-277 0.000000e+00 0.000000e+00
3.175e+09 9.999999e-01 1.117883e-07 6.145754e-44 6.865391e-274 0.000000e+00 0.000000e+00
3.225e+09 9.999998e-01 2.246332e-07 3.675874e-43 1.753571e-271 0.000000e+00 0.000000e+00
3.275e+09 9.999999e-01 6.374871e-08 9.645605e-45 2.123964e-277 0.000000e+00 0.000000e+00
3.325e+09 9.999999e-01 6.379333e-08 9.659114e-45 2.128427e-277 0.000000e+00 0.000000e+00
3.375e+09 9.999999e-01 6.384630e-08 9.675160e-45 2.133733e-277 0.000000e+00 0.000000e+00
3.425e+09 9.999999e-01 6.390920e-08 9.694232e-45 2.140046e-277 0.000000e+00 0.000000e+00
3.475e+09 9.999999e-01 6.398391e-08 9.716912e-45 2.147560e-277 0.000000e+00 0.000000e+00
3.525e+09 9.999999e-01 6.407268e-08 9.743890e-45 2.156510e-277 0.000000e+00 0.000000e+00
3.575e+09 9.999999e-01 6.417811e-08 9.775986e-45 2.167174e-277 0.000000e+00 0.000000e+00
3.625e+09 9.999999e-01 6.430344e-08 9.814205e-45 2.179895e-277 0.000000e+00 0.000000e+00
3.675e+09 9.999999e-01 6.445236e-08 9.859715e-45 2.195075e-277 0.000000e+00 0.000000e+00
3.725e+09 9.999999e-01 6.462928e-08 9.913918e-45 2.213201e-277 0.000000e+00 0.000000e+00
3.775e+09 9.999999e-01 6.483961e-08 9.978549e-45 2.234879e-277 0.000000e+00 0.000000e+00
3.825e+09 9.999999e-01 6.508954e-08 1.005562e-44 2.260822e-277 0.000000e+00 0.000000e+00
3.875e+09 9.999999e-01 6.538664e-08 1.014763e-44 2.291923e-277 0.000000e+00 0.000000e+00
3.925e+09 9.999999e-01 6.573971e-08 1.025752e-44 2.329251e-277 0.000000e+00 0.000000e+00
3.975e+09 9.999999e-01 6.615933e-08 1.038888e-44 2.374139e-277 0.000000e+00 0.000000e+00
4.025e+09 9.999999e-01 6.665805e-08 1.054610e-44 2.428235e-277 0.000000e+00 0.000000e+00
#TIME: 213.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 6.569904e-03 9.934301e-01 1.314147e-12 8.999566e-115 2.879913e-255 0.000000e+00
7.500e+07 7.368847e-03 9.926312e-01 7.426270e-13 1.318445e-116 3.049465e-259 0.000000e+00
1.250e+08 1.053231e-02 9.894677e-01 2.421037e-13 8.257929e-120 4.366539e-266 0.000000e+00
1.750e+08 5.926453e-02 9.407355e-01 8.821599e-15 4.912447e-127 6.549697e-281 0.000000e+00
2.250e+08 4.872070e-01 5.127930e-01 3.714419e-17 7.424762e-138 8.431025e-303 0.000000e+00
2.750e+08 7.837858e-01 2.162142e-01 1.040648e-18 1.254715e-144 1.814250e-316 0.000000e+00
3.250e+08 9.619227e-01 3.807729e-02 1.393669e-21 2.849739e-158 0.000000e+00 0.000000e+00
3.750e+08 9.978277e-01 2.172321e-03 2.813760e-26 2.809769e-181 0.000000e+00 0.000000e+00
4.250e+08 9.998067e-01 1.933284e-04 2.706299e-30 3.037521e-201 0.000000e+00 0.000000e+00
4.750e+08 9.999268e-01 7.322571e-05 5.726377e-32 8.311985e-210 0.000000e+00 0.000000e+00
5.250e+08 9.999626e-01 3.736059e-05 3.703899e-33 5.415498e-216 0.000000e+00 0.000000e+00
5.750e+08 9.999755e-01 2.448419e-05 6.250407e-34 4.179657e-220 0.000000e+00 0.000000e+00
6.250e+08 9.999857e-01 1.425487e-05 6.701384e-35 3.368099e-225 0.000000e+00 0.000000e+00
6.750e+08 9.999900e-01 1.001066e-05 1.472304e-35 9.632542e-229 0.000000e+00 0.000000e+00
7.250e+08 9.999945e-01 5.522640e-06 1.284736e-36 2.788452e-234 0.000000e+00 0.000000e+00
7.750e+08 9.999970e-01 3.048980e-06 1.117709e-37 7.777989e-240 0.000000e+00 0.000000e+00
8.250e+08 9.999980e-01 2.033352e-06 2.004478e-38 7.943138e-244 0.000000e+00 0.000000e+00
8.750e+08 9.999990e-01 1.011322e-06 1.151901e-39 2.656528e-250 0.000000e+00 0.000000e+00
9.250e+08 9.999994e-01 5.699808e-07 1.073927e-40 1.007360e-255 0.000000e+00 0.000000e+00
9.750e+08 9.999996e-01 3.674138e-07 1.736071e-41 6.784376e-260 0.000000e+00 0.000000e+00
1.025e+09 9.999998e-01 1.945437e-07 1.360778e-42 1.392040e-265 0.000000e+00 0.000000e+00
1.075e+09 9.999999e-01 1.329310e-07 2.300677e-43 5.949103e-270 0.000000e+00 0.000000e+00
1.125e+09 9.999999e-01 8.249019e-08 5.386015e-44 1.799733e-272 0.000000e+00 0.000000e+00
1.175e+09 9.999999e-01 7.818023e-08 3.994599e-44 2.850971e-273 0.000000e+00 0.000000e+00
1.225e+09 9.999999e-01 5.236092e-08 6.507304e-45 1.176941e-277 0.000000e+00 0.000000e+00
1.275e+09 9.999999e-01 5.284297e-08 6.627674e-45 1.209747e-277 0.000000e+00 0.000000e+00
1.325e+09 9.999999e-01 5.325633e-08 6.731767e-45 1.238359e-277 0.000000e+00 0.000000e+00
1.375e+09 9.999997e-01 3.165038e-07 1.550251e-42 3.660373e-268 0.000000e+00 0.000000e+00
1.425e+09 9.999997e-01 3.446512e-07 1.569378e-42 1.179215e-268 0.000000e+00 0.000000e+00
1.475e+09 9.999998e-01 2.192524e-07 3.591202e-43 2.034077e-271 0.000000e+00 0.000000e+00
1.525e+09 9.999999e-01 6.301276e-08 9.424182e-45 2.051249e-277 0.000000e+00 0.000000e+00
1.575e+09 9.999999e-01 6.309197e-08 9.447891e-45 2.058995e-277 0.000000e+00 0.000000e+00
1.625e+09 9.999997e-01 3.123923e-07 2.144085e-42 7.632849e-267 0.000000e+00 0.000000e+00
1.675e+09 9.999996e-01 4.342264e-07 1.882449e-42 2.015365e-269 0.000000e+00 0.000000e+00
1.725e+09 9.999988e-01 1.227891e-06 9.195081e-41 3.620802e-261 0.000000e+00 0.000000e+00
1.775e+09 9.999996e-01 4.432878e-07 3.462641e-42 3.144339e-267 0.000000e+00 0.000000e+00
1.825e+09 9.999991e-01 8.872248e-07 2.359895e-41 2.677709e-264 0.000000e+00 0.000000e+00
1.875e+09 9.999970e-01 3.044403e-06 3.592477e-39 6.209767e-253 0.000000e+00 0.000000e+00
1.925e+09 9.999986e-01 1.367587e-06 1.996388e-40 6.814901e-259 0.000000e+00 0.000000e+00
1.975e+09 9.999986e-01 1.421079e-06 9.332707e-41 4.915501e-262 0.000000e+00 0.000000e+00
2.025e+09 9.999975e-01 2.484333e-06 7.969175e-40 2.172294e-257 0.000000e+00 0.000000e+00
2.075e+09 9.999935e-01 6.505639e-06 3.589595e-38 5.863038e-249 0.000000e+00 0.000000e+00
2.125e+09 9.999955e-01 4.517272e-06 6.029911e-39 1.873678e-253 0.000000e+00 0.000000e+00
2.175e+09 9.999998e-01 2.219402e-07 2.586171e-43 9.539888e-273 0.000000e+00 0.000000e+00
2.225e+09 9.999999e-01 1.109368e-07 3.529263e-44 5.890397e-276 0.000000e+00 0.000000e+00
2.275e+09 9.999999e-01 6.348390e-08 9.565638e-45 2.097605e-277 0.000000e+00 0.000000e+00
2.325e+09 9.999998e-01 2.221780e-07 2.967638e-43 3.143208e-272 0.000000e+00 0.000000e+00
2.375e+09 9.999999e-01 6.349809e-08 9.569914e-45 2.099012e-277 0.000000e+00 0.000000e+00
2.425e+09 9.999999e-01 6.350436e-08 9.571803e-45 2.099634e-277 0.000000e+00 0.000000e+00
2.475e+09 9.999999e-01 6.351034e-08 9.573605e-45 2.100227e-277 0.000000e+00 0.000000e+00
2.525e+09 9.999999e-01 6.351619e-08 9.575371e-45 2.100808e-277 0.000000e+00 0.000000e+00
2.575e+09 9.999999e-01 6.352211e-08 9.577154e-45 2.101394e-277 0.000000e+00 0.000000e+00
2.625e+09 9.999999e-01 6.352826e-08 9.579008e-45 2.102005e-277 0.000000e+00 0.000000e+00
2.675e+09 9.999999e-01 6.353482e-08 9.580988e-45 2.102657e-277 0.000000e+00 0.000000e+00
2.725e+09 9.999999e-01 6.354201e-08 9.583155e-45 2.103370e-277 0.000000e+00 0.000000e+00
2.775e+09 9.999923e-01 7.696119e-06 1.183265e-38 2.979803e-254 0.000000e+00 0.000000e+00
2.825e+09 9.999982e-01 1.812051e-06 1.456202e-40 7.098294e-262 0.000000e+00 0.000000e+00
2.875e+09 9.999982e-01 1.821749e-06 1.582040e-40 1.359654e-261 0.000000e+00 0.000000e+00
2.925e+09 9.999991e-01 9.080140e-07 2.939156e-41 1.312979e-263 0.000000e+00 0.000000e+00
2.975e+09 9.999991e-01 9.059665e-07 2.245077e-41 1.274728e-264 0.000000e+00 0.000000e+00
3.025e+09 9.999962e-01 3.849389e-06 1.340716e-39 3.560895e-258 0.000000e+00 0.000000e+00
3.075e+09 9.999998e-01 2.235941e-07 3.388966e-43 9.191486e-272 0.000000e+00 0.000000e+00
3.125e+09 9.999998e-01 2.234734e-07 2.642921e-43 1.044190e-272 0.000000e+00 0.000000e+00
3.175e+09 9.999999e-01 1.115245e-07 3.739391e-44 9.062582e-276 0.000000e+00 0.000000e+00
3.225e+09 9.999999e-01 6.371394e-08 9.635086e-45 2.120490e-277 0.000000e+00 0.000000e+00
3.275e+09 9.999999e-01 6.375208e-08 9.646624e-45 2.124300e-277 0.000000e+00 0.000000e+00
3.325e+09 9.999999e-01 6.379733e-08 9.660323e-45 2.128827e-277 0.000000e+00 0.000000e+00
3.375e+09 9.999999e-01 6.385104e-08 9.676597e-45 2.134209e-277 0.000000e+00 0.000000e+00
3.425e+09 9.999999e-01 6.391483e-08 9.695941e-45 2.140611e-277 0.000000e+00 0.000000e+00
3.475e+09 9.999999e-01 6.399061e-08 9.718945e-45 2.148234e-277 0.000000e+00 0.000000e+00
3.525e+09 9.999999e-01 6.408063e-08 9.746308e-45 2.157313e-277 0.000000e+00 0.000000e+00
3.575e+09 9.999999e-01 6.418756e-08 9.778864e-45 2.168131e-277 0.000000e+00 0.000000e+00
3.625e+09 9.999999e-01 6.431467e-08 9.817631e-45 2.181037e-277 0.000000e+00 0.000000e+00
3.675e+09 9.999999e-01 6.446570e-08 9.863796e-45 2.196439e-277 0.000000e+00 0.000000e+00
3.725e+09 9.999999e-01 6.464513e-08 9.918781e-45 2.214830e-277 0.000000e+00 0.000000e+00
3.775e+09 9.999999e-01 6.485845e-08 9.984349e-45 2.236828e-277 0.000000e+00 0.000000e+00
3.825e+09 9.999999e-01 6.511193e-08 1.006254e-44 2.263156e-277 0.000000e+00 0.000000e+00
3.875e+09 9.999999e-01 6.541325e-08 1.015589e-44 2.294723e-277 0.000000e+00 0.000000e+00
3.925e+09 9.999999e-01 6.577134e-08 1.026739e-44 2.332614e-277 0.000000e+00 0.000000e+00
3.975e+09 9.999999e-01 6.619692e-08 1.040069e-44 2.378188e-277 0.000000e+00 0.000000e+00
4.025e+09 9.999999e-01 6.670273e-08 1.056024e-44 2.433121e-277 0.000000e+00 0.000000e+00
#TIME: 214.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 5.962735e-03 9.940373e-01 1.820611e-12 8.096273e-114 3.191718e-253 0.000000e+00
7.500e+07 7.500915e-03 9.924991e-01 6.861513e-13 7.438748e-117 8.849121e-260 0.000000e+00
1.250e+08 1.087178e-02 9.891282e-01 2.166483e-13 3.879017e-120 8.630336e-267 0.000000e+00
1.750e+08 6.772677e-02 9.322732e-01 6.472096e-15 9.126575e-128 1.975388e-282 0.000000e+00
2.250e+08 4.911260e-01 5.088740e-01 3.507686e-17 5.301410e-138 4.137774e-303 0.000000e+00
2.750e+08 8.019233e-01 1.980767e-01 7.041058e-19 1.698662e-145 2.860082e-318 0.000000e+00
3.250e+08 9.622144e-01 3.778558e-02 1.335362e-21 2.194582e-158 0.000000e+00 0.000000e+00
3.750e+08 9.982537e-01 1.746324e-03 1.203779e-26 3.913509e-183 0.000000e+00 0.000000e+00
4.250e+08 9.998223e-01 1.776751e-04 1.933028e-30 5.412150e-202 0.000000e+00 0.000000e+00
4.750e+08 9.999257e-01 7.428061e-05 5.971929e-32 9.757925e-210 0.000000e+00 0.000000e+00
5.250e+08 9.999502e-01 4.982948e-05 1.103277e-32 1.187049e-213 0.000000e+00 0.000000e+00
5.750e+08 9.999765e-01 2.349878e-05 5.270183e-34 1.700050e-220 0.000000e+00 0.000000e+00
6.250e+08 9.999832e-01 1.683206e-05 1.250225e-34 7.150383e-224 0.000000e+00 0.000000e+00
6.750e+08 9.999898e-01 1.020755e-05 1.566223e-35 1.248468e-228 0.000000e+00 0.000000e+00
7.250e+08 9.999955e-01 4.500991e-06 5.754620e-37 4.747586e-236 0.000000e+00 0.000000e+00
7.750e+08 9.999971e-01 2.889532e-06 8.977452e-38 2.482488e-240 0.000000e+00 0.000000e+00
8.250e+08 9.999978e-01 2.243600e-06 2.875072e-38 4.499185e-243 0.000000e+00 0.000000e+00
8.750e+08 9.999992e-01 8.187990e-07 5.007914e-40 3.832608e-252 0.000000e+00 0.000000e+00
