#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 162
#vel_mid[km/s] s0 s1 s2 s3
#NVEL: 162
#vel_mid[km/s] s0 s1 s2 s3
125.00 8.7303e-05 6.8069e-01 3.0917e-01 1.0052e-02
375.00 1.5319e-04 7.2015e-01 2.7034e-01 9.3572e-03
625.00 1.5271e-04 6.8698e-01 3.0186e-01 1.1006e-02
875.00 1.5374e-04 6.6921e-01 3.1831e-01 1.2327e-02
1125.00 1.3961e-04 6.5288e-01 3.3340e-01 1.3583e-02
1375.00 1.3041e-04 6.3670e-01 3.4836e-01 1.4804e-02
1625.00 1.2822e-04 6.0845e-01 3.7492e-01 1.6504e-02
1875.00 1.2285e-04 5.9873e-01 3.8356e-01 1.7586e-02
2125.00 1.2687e-04 6.0149e-01 3.8106e-01 1.7323e-02
2375.00 1.3764e-04 6.1429e-01 3.6873e-01 1.6841e-02
2625.00 1.7196e-04 6.4009e-01 3.4481e-01 1.4925e-02
2875.00 2.2953e-04 6.7132e-01 3.1568e-01 1.2768e-02
3125.00 3.9201e-04 7.1148e-01 2.7811e-01 1.0016e-02
3375.00 1.8968e-03 7.5913e-01 2.3191e-01 7.0656e-03
3625.00 2.9015e-02 7.7583e-01 1.9029e-01 4.8597e-03
3875.00 5.9826e-02 7.7918e-01 1.5762e-01 3.3730e-03
4125.00 9.0672e-02 7.8682e-01 1.2050e-01 2.0094e-03
4375.00 1.2456e-01 7.8360e-01 9.0663e-02 1.1787e-03
4625.00 1.3913e-01 7.7595e-01 8.3877e-02 1.0381e-03
4875.00 1.3801e-01 7.7327e-01 8.7618e-02 1.1066e-03
5125.00 1.4181e-01 7.7589e-01 8.1343e-02 9.5824e-04
5375.00 1.4719e-01 7.7223e-01 7.9659e-02 9.2473e-04
5625.00 1.5152e-01 7.6902e-01 7.8548e-02 9.1401e-04
5875.00 1.4667e-01 7.7300e-01 7.9384e-02 9.5365e-04
6125.00 1.5429e-01 7.6767e-01 7.7146e-02 8.8952e-04
6375.00 1.4925e-01 7.6895e-01 8.0819e-02 9.8236e-04
6625.00 1.5328e-01 7.6904e-01 7.6754e-02 9.2060e-04
6875.00 1.5305e-01 7.6500e-01 8.0967e-02 9.7998e-04
7125.00 1.5250e-01 7.6952e-01 7.7095e-02 8.8920e-04
7375.00 1.4835e-01 7.6858e-01 8.2089e-02 9.7604e-04
7625.00 1.4404e-01 7.7361e-01 8.1399e-02 9.5760e-04
7875.00 1.5078e-01 7.6997e-01 7.8303e-02 9.4121e-04
8125.00 1.4069e-01 7.7373e-01 8.4540e-02 1.0419e-03
8375.00 1.3601e-01 7.7604e-01 8.6805e-02 1.1397e-03
8625.00 1.3779e-01 7.7554e-01 8.5579e-02 1.0961e-03
8875.00 1.3701e-01 7.7361e-01 8.8263e-02 1.1178e-03
9125.00 1.4706e-01 7.6796e-01 8.3913e-02 1.0639e-03
9375.00 1.4132e-01 7.8002e-01 7.7770e-02 8.8652e-04
9625.00 1.2945e-01 7.9390e-01 7.5816e-02 8.4000e-04
9875.00 1.4447e-01 7.8092e-01 7.3780e-02 8.3441e-04
10125.00 1.2919e-01 7.8567e-01 8.3996e-02 1.1428e-03
10375.00 1.4774e-01 7.7636e-01 7.5033e-02 8.7255e-04
10625.00 1.2067e-01 8.0009e-01 7.8336e-02 9.0615e-04
10875.00 1.0112e-01 8.1940e-01 7.8553e-02 9.2492e-04
11125.00 9.7455e-02 8.2260e-01 7.8994e-02 9.5218e-04
11375.00 1.0167e-01 8.0536e-01 9.1682e-02 1.2876e-03
11625.00 7.7347e-02 8.3888e-01 8.2749e-02 1.0237e-03
11875.00 4.8270e-02 8.7245e-01 7.8272e-02 1.0133e-03
12125.00 3.9800e-02 8.7175e-01 8.7426e-02 1.0262e-03
12375.00 3.7433e-02 8.6598e-01 9.5400e-02 1.1902e-03
12625.00 2.2722e-02 8.7741e-01 9.8649e-02 1.2190e-03
12875.00 2.1854e-02 8.7468e-01 1.0176e-01 1.7058e-03
13125.00 1.6879e-02 8.7757e-01 1.0412e-01 1.4322e-03
13375.00 1.9366e-02 8.7717e-01 1.0200e-01 1.4571e-03
13625.00 1.3526e-02 8.7116e-01 1.1270e-01 2.6110e-03
13875.00 2.0830e-02 8.5432e-01 1.2228e-01 2.5650e-03
14125.00 1.3311e-02 8.6629e-01 1.1819e-01 2.2068e-03
14375.00 9.0254e-03 8.7122e-01 1.1784e-01 1.9159e-03
14625.00 1.2681e-02 8.5589e-01 1.2871e-01 2.7158e-03
14875.00 8.4520e-03 8.5246e-01 1.3669e-01 2.3941e-03
15125.00 1.2025e-02 8.4725e-01 1.3815e-01 2.5730e-03
15375.00 8.4188e-03 8.5621e-01 1.3243e-01 2.9393e-03
15625.00 5.9466e-03 8.4285e-01 1.4572e-01 5.4879e-03
15875.00 6.7525e-03 8.4781e-01 1.4254e-01 2.8908e-03
16125.00 9.2364e-03 8.2279e-01 1.6296e-01 5.0146e-03
16375.00 1.2963e-02 8.2840e-01 1.5423e-01 4.4087e-03
16625.00 1.8704e-02 8.2601e-01 1.5122e-01 4.0660e-03
16875.00 1.8952e-02 8.2080e-01 1.5614e-01 4.1092e-03
17125.00 1.0471e-02 8.1435e-01 1.7034e-01 4.8348e-03
17375.00 5.3666e-03 8.4113e-01 1.4983e-01 3.6690e-03
17625.00 8.6566e-03 8.3112e-01 1.5355e-01 6.6684e-03
17875.00 1.9838e-02 8.1202e-01 1.6321e-01 4.9321e-03
18125.00 9.5929e-03 7.9947e-01 1.8401e-01 6.9306e-03
18375.00 5.7446e-03 7.8695e-01 1.9884e-01 8.4648e-03
18625.00 1.3098e-02 8.1712e-01 1.6513e-01 4.6493e-03
18875.00 1.2680e-02 7.8422e-01 1.9557e-01 7.5325e-03
19125.00 3.3358e-03 7.3222e-01 2.4944e-01 1.4999e-02
19375.00 7.5442e-03 7.5320e-01 2.2811e-01 1.1154e-02
19625.00 8.2709e-03 7.6419e-01 2.1781e-01 9.7297e-03
19875.00 5.6196e-03 7.3071e-01 2.4977e-01 1.3907e-02
20125.00 3.4468e-02 7.4608e-01 2.1099e-01 8.4620e-03
20375.00 1.2320e-02 7.3844e-01 2.3782e-01 1.1410e-02
20625.00 7.5601e-03 7.2245e-01 2.5603e-01 1.3950e-02
20875.00 8.0294e-03 7.2968e-01 2.4999e-01 1.2304e-02
21125.00 7.1316e-03 7.1114e-01 2.6682e-01 1.4908e-02
21375.00 4.7911e-03 7.0360e-01 2.7556e-01 1.6044e-02
21625.00 3.0497e-03 6.0393e-01 3.7173e-01 2.1297e-02
21875.00 3.0102e-03 6.7801e-01 2.9927e-01 1.9709e-02
22125.00 3.3592e-03 6.8136e-01 2.9673e-01 1.8549e-02
22375.00 3.6852e-03 6.8082e-01 2.9742e-01 1.8080e-02
22625.00 4.4977e-03 6.6758e-01 3.0814e-01 1.9782e-02
22875.00 5.0113e-03 6.5372e-01 3.1956e-01 2.1715e-02
23125.00 1.2079e-02 6.3488e-01 3.2932e-01 2.3718e-02
23375.00 2.9256e-02 6.0320e-01 3.4095e-01 2.6592e-02
23625.00 1.9953e-03 6.0060e-01 3.6718e-01 3.0217e-02
23875.00 1.0128e-03 2.9363e-01 6.4128e-01 6.4070e-02
24125.00 4.9792e-03 5.6571e-01 3.9023e-01 3.9086e-02
24375.00 4.4074e-03 5.5015e-01 4.0243e-01 4.3005e-02
24625.00 2.2437e-03 5.1800e-01 4.2615e-01 5.3607e-02
24875.00 1.0452e-03 4.9039e-01 4.4196e-01 6.6602e-02
25125.00 9.5784e-04 5.8383e-01 3.4708e-01 6.8136e-02
25375.00 6.4946e-04 5.3732e-01 3.7456e-01 8.7472e-02
25625.00 9.1284e-04 5.2543e-01 4.2149e-01 5.2165e-02
25875.00 8.1498e-04 3.9508e-01 4.9420e-01 1.0990e-01
26125.00 9.7564e-04 4.0397e-01 4.9307e-01 1.0199e-01
26375.00 1.2235e-03 4.2320e-01 4.8878e-01 8.6802e-02
26625.00 1.0417e-03 3.9873e-01 5.0275e-01 9.7485e-02
26875.00 1.0079e-03 3.9441e-01 5.0502e-01 9.9564e-02
27125.00 4.4122e-04 1.9040e-01 6.6420e-01 1.4496e-01
27375.00 1.4433e-04 7.6192e-02 7.2941e-01 1.9425e-01
27625.00 1.0199e-04 6.9960e-02 7.0936e-01 2.2058e-01
27875.00 6.0327e-04 2.8544e-01 5.7493e-01 1.3902e-01
28125.00 1.8953e-03 3.6645e-01 5.2357e-01 1.0808e-01
28375.00 5.8164e-03 3.7076e-01 5.2142e-01 1.0200e-01
28625.00 5.7955e-03 3.4020e-01 5.3728e-01 1.1672e-01
28875.00 5.3180e-03 3.2757e-01 5.4323e-01 1.2387e-01
29125.00 4.9095e-03 3.1549e-01 5.4849e-01 1.3111e-01
29375.00 5.1854e-03 3.2277e-01 5.4534e-01 1.2670e-01
29625.00 4.7108e-03 3.1017e-01 5.5069e-01 1.3442e-01
29875.00 1.8907e-03 2.9957e-01 5.5644e-01 1.4210e-01
30125.00 6.3134e-04 2.8811e-01 5.6113e-01 1.5012e-01
30375.00 7.9788e-04 2.7730e-01 5.6419e-01 1.5771e-01
30625.00 3.3260e-03 2.6423e-01 5.6590e-01 1.6654e-01
30875.00 2.8118e-03 2.4309e-01 5.7032e-01 1.8378e-01
31125.00 2.7638e-03 2.4186e-01 5.7053e-01 1.8484e-01
31375.00 1.3559e-03 2.1190e-01 5.6811e-01 2.1864e-01
31625.00 2.2734e-03 2.2058e-01 5.7288e-01 2.0427e-01
31875.00 2.0974e-03 2.1186e-01 5.7307e-01 2.1297e-01
32125.00 1.0093e-03 2.0207e-01 5.7346e-01 2.2346e-01
32375.00 1.7360e-03 1.9352e-01 5.7247e-01 2.3227e-01
32625.00 1.5863e-03 1.8436e-01 5.7115e-01 2.4290e-01
32875.00 1.2909e-03 1.6546e-01 5.6686e-01 2.6638e-01
33125.00 1.2399e-03 1.6230e-01 5.6577e-01 2.7069e-01
33375.00 9.9993e-04 1.4469e-01 5.5874e-01 2.9557e-01
33625.00 9.1309e-04 1.3793e-01 5.5544e-01 3.0571e-01
33875.00 7.2317e-04 1.2022e-01 5.2445e-01 3.5460e-01
34125.00 5.4172e-04 1.0081e-01 4.8149e-01 4.1716e-01
34375.00 4.6086e-04 9.1701e-02 4.7058e-01 4.3726e-01
34625.00 4.1279e-04 8.5761e-02 4.6150e-01 4.5233e-01
34875.00 3.3027e-04 7.5064e-02 4.4543e-01 4.7918e-01
35125.00 2.9612e-04 7.0435e-02 4.3710e-01 4.9217e-01
35375.00 2.4505e-04 6.2760e-02 4.2267e-01 5.1433e-01
35625.00 1.9785e-04 5.5132e-02 4.0613e-01 5.3854e-01
35875.00 1.6940e-04 5.0188e-02 3.9402e-01 5.5562e-01
36125.00 1.0489e-04 4.4348e-02 3.7830e-01 5.7725e-01
36375.00 1.0444e-04 3.9267e-02 3.6280e-01 5.9783e-01
36625.00 9.2828e-05 3.4793e-02 3.4769e-01 6.1743e-01
36875.00 7.6154e-05 3.0835e-02 3.3270e-01 6.3639e-01
37125.00 1.1721e-05 2.7023e-02 3.2084e-01 6.5213e-01
37375.00 7.2754e-05 3.1312e-02 3.7932e-01 5.8930e-01
37625.00 6.2187e-05 2.8512e-02 3.6668e-01 6.0475e-01
37875.00 4.2279e-06 2.4730e-02 3.4566e-01 6.2961e-01
38125.00 2.6221e-06 2.2766e-02 3.3766e-01 6.3957e-01
38375.00 2.3728e-06 2.0347e-02 3.2359e-01 6.5606e-01
38625.00 2.0163e-06 1.7910e-02 3.0526e-01 6.7683e-01
38875.00 9.1863e-06 1.6175e-02 2.9575e-01 6.8807e-01
39125.00 2.0680e-05 1.4433e-02 2.8251e-01 7.0304e-01
39375.00 6.5955e-07 1.2828e-02 2.6677e-01 7.2040e-01
39625.00 3.2876e-07 1.1439e-02 2.5679e-01 7.3177e-01
39875.00 1.1842e-06 1.0009e-02 2.4043e-01 7.4956e-01
40125.00 4.5178e-07 8.8541e-03 2.3051e-01 7.6064e-01
40375.00 3.3691e-07 7.9431e-03 2.1772e-01 7.7434e-01
#TIME: 296.99
#NVEL: 162
#vel_mid[km/s] s0 s1 s2 s3
125.00 2.6583e-04 7.2730e-01 2.6381e-01 8.6257e-03
375.00 1.9393e-04 7.0773e-01 2.8226e-01 9.8215e-03
625.00 1.5693e-04 6.9378e-01 2.9523e-01 1.0831e-02
875.00 1.5510e-04 6.7524e-01 3.1261e-01 1.1989e-02
1125.00 1.4189e-04 6.5266e-01 3.3376e-01 1.3437e-02
1375.00 1.4221e-04 6.3747e-01 3.4757e-01 1.4818e-02
1625.00 1.3051e-04 6.1844e-01 3.6517e-01 1.6259e-02
1875.00 1.2760e-04 6.0418e-01 3.7869e-01 1.7001e-02
2125.00 1.3625e-04 6.0578e-01 3.7679e-01 1.7292e-02
2375.00 1.3204e-04 6.1359e-01 3.6952e-01 1.6751e-02
2625.00 1.7277e-04 6.4166e-01 3.4319e-01 1.4974e-02
2875.00 2.2954e-04 6.7313e-01 3.1406e-01 1.2580e-02
3125.00 4.1405e-04 7.1090e-01 2.7874e-01 9.9465e-03
3375.00 2.0587e-03 7.6065e-01 2.3035e-01 6.9438e-03
3625.00 3.0112e-02 7.7539e-01 1.8965e-01 4.8555e-03
3875.00 5.8087e-02 7.8725e-01 1.5145e-01 3.2202e-03
4125.00 9.2392e-02 7.8767e-01 1.1798e-01 1.9577e-03
4375.00 1.2830e-01 7.8311e-01 8.7462e-02 1.1289e-03
4625.00 1.3196e-01 7.8133e-01 8.5632e-02 1.0805e-03
4875.00 1.3578e-01 7.7880e-01 8.4385e-02 1.0364e-03
5125.00 1.4255e-01 7.7849e-01 7.8036e-02 9.2542e-04
5375.00 1.4938e-01 7.6979e-01 7.9878e-02 9.4623e-04
5625.00 1.4445e-01 7.7659e-01 7.8047e-02 9.1129e-04
5875.00 1.5307e-01 7.7081e-01 7.5268e-02 8.4578e-04
6125.00 1.5173e-01 7.6689e-01 8.0444e-02 9.4082e-04
6375.00 1.5725e-01 7.6579e-01 7.6076e-02 8.8001e-04
6625.00 1.4699e-01 7.6916e-01 8.2852e-02 1.0008e-03
6875.00 1.3712e-01 7.7655e-01 8.5322e-02 1.0067e-03
7125.00 1.6093e-01 7.6126e-01 7.6890e-02 9.1865e-04
7375.00 1.3668e-01 7.8185e-01 8.0508e-02 9.6176e-04
7625.00 1.4724e-01 7.7037e-01 8.1418e-02 9.6972e-04
7875.00 1.5232e-01 7.6749e-01 7.9257e-02 9.4283e-04
8125.00 1.5844e-01 7.6156e-01 7.9036e-02 9.6195e-04
8375.00 1.4849e-01 7.6923e-01 8.1237e-02 1.0430e-03
8625.00 1.4020e-01 7.7915e-01 7.9665e-02 9.7949e-04
8875.00 1.3038e-01 7.8588e-01 8.2608e-02 1.1360e-03
9125.00 1.5856e-01 7.5844e-01 8.1972e-02 1.0322e-03
9375.00 1.4931e-01 7.7592e-01 7.3967e-02 8.0447e-04
9625.00 1.3471e-01 7.9261e-01 7.1867e-02 8.1954e-04
9875.00 1.3711e-01 7.8756e-01 7.4473e-02 8.5494e-04
10125.00 1.2468e-01 7.8592e-01 8.8193e-02 1.2012e-03
10375.00 1.3961e-01 7.8056e-01 7.8886e-02 9.4188e-04
10625.00 1.1885e-01 8.0843e-01 7.1895e-02 8.2714e-04
10875.00 1.2219e-01 7.9668e-01 8.0110e-02 1.0173e-03
11125.00 1.1028e-01 8.1079e-01 7.8078e-02 8.5229e-04
11375.00 1.0653e-01 8.0066e-01 9.1620e-02 1.1921e-03
11625.00 7.2453e-02 8.4344e-01 8.3199e-02 9.0422e-04
11875.00 6.2088e-02 8.5953e-01 7.7502e-02 8.8354e-04
12125.00 4.8339e-02 8.6637e-01 8.4334e-02 9.5641e-04
12375.00 4.7626e-02 8.6624e-01 8.5026e-02 1.1053e-03
12625.00 2.6040e-02 8.8396e-01 8.8582e-02 1.4214e-03
12875.00 2.7186e-02 8.7229e-01 9.8964e-02 1.5547e-03
13125.00 3.7117e-02 8.7117e-01 9.0371e-02 1.3415e-03
13375.00 2.0318e-02 8.7885e-01 9.9012e-02 1.8198e-03
13625.00 2.5513e-02 8.7121e-01 1.0177e-01 1.5046e-03
13875.00 1.4211e-02 8.7229e-01 1.1116e-01 2.3467e-03
14125.00 1.3349e-02 8.4505e-01 1.3851e-01 3.0971e-03
14375.00 7.5979e-03 8.5158e-01 1.3734e-01 3.4903e-03
14625.00 1.9777e-02 8.6209e-01 1.1568e-01 2.4532e-03
14875.00 9.4236e-03 8.6872e-01 1.1952e-01 2.3309e-03
15125.00 1.4144e-02 8.6194e-01 1.2055e-01 3.3660e-03
15375.00 1.0542e-02 8.6149e-01 1.2552e-01 2.4469e-03
15625.00 4.6427e-03 8.5820e-01 1.3091e-01 6.2457e-03
15875.00 9.1038e-03 8.1630e-01 1.6953e-01 5.0634e-03
16125.00 1.9534e-02 8.4348e-01 1.3351e-01 3.4856e-03
16375.00 1.0943e-02 8.3115e-01 1.5350e-01 4.4091e-03
16625.00 1.0316e-02 8.2916e-01 1.5605e-01 4.4815e-03
16875.00 4.9162e-03 7.8497e-01 2.0100e-01 9.1219e-03
17125.00 1.7275e-02 8.4151e-01 1.3715e-01 4.0662e-03
17375.00 1.5156e-02 8.1299e-01 1.6671e-01 5.1482e-03
17625.00 3.7021e-02 8.0619e-01 1.5281e-01 3.9785e-03
17875.00 1.8781e-02 8.0625e-01 1.7022e-01 4.7543e-03
18125.00 1.6716e-02 7.9709e-01 1.8118e-01 5.0213e-03
18375.00 6.7747e-03 6.8654e-01 3.0001e-01 6.6795e-03
18625.00 1.4976e-02 8.1306e-01 1.6696e-01 4.9970e-03
18875.00 7.8759e-03 7.2722e-01 2.5380e-01 1.1110e-02
19125.00 2.7232e-02 7.9158e-01 1.7565e-01 5.5399e-03
19375.00 1.9570e-02 7.9178e-01 1.8276e-01 5.8877e-03
19625.00 1.1863e-02 7.8693e-01 1.9439e-01 6.8128e-03
19875.00 5.7416e-02 7.3855e-01 1.9667e-01 7.3725e-03
20125.00 5.0939e-02 7.3965e-01 2.0170e-01 7.7136e-03
20375.00 4.3653e-02 7.3225e-01 2.1528e-01 8.8210e-03
20625.00 1.0704e-02 6.4992e-01 3.2437e-01 1.5005e-02
20875.00 4.6655e-03 6.9510e-01 2.8264e-01 1.7595e-02
21125.00 5.4417e-03 6.5134e-01 3.2561e-01 1.7611e-02
21375.00 7.6333e-03 5.8934e-01 3.8237e-01 2.0659e-02
21625.00 1.4941e-02 6.9742e-01 2.7233e-01 1.5303e-02
21875.00 1.2796e-02 3.5932e-01 5.9420e-01 3.3683e-02
22125.00 1.4308e-02 6.7377e-01 2.9283e-01 1.9097e-02
22375.00 1.1106e-02 6.7042e-01 2.9865e-01 1.9826e-02
22625.00 2.3625e-02 6.5088e-01 3.0516e-01 2.0337e-02
22875.00 3.4466e-02 6.3438e-01 3.1011e-01 2.1051e-02
23125.00 3.2432e-02 6.2384e-01 3.2081e-01 2.2918e-02
23375.00 3.0018e-02 6.1235e-01 3.3257e-01 2.5053e-02
23625.00 1.9167e-03 6.1989e-01 3.5069e-01 2.7507e-02
23875.00 6.0480e-04 2.2240e-01 7.1394e-01 6.3057e-02
24125.00 4.2370e-03 5.6317e-01 3.9230e-01 4.0288e-02
24375.00 2.0230e-03 5.5053e-01 3.9380e-01 5.3648e-02
24625.00 2.8582e-03 5.3378e-01 4.1516e-01 4.8194e-02
24875.00 3.9709e-03 5.3448e-01 4.1474e-01 4.6810e-02
25125.00 3.1311e-03 5.2668e-01 4.2027e-01 4.9913e-02
25375.00 1.6538e-03 4.9319e-01 4.4366e-01 6.1490e-02
25625.00 1.2042e-03 4.6108e-01 4.6469e-01 7.3027e-02
25875.00 1.3872e-03 4.6497e-01 4.6280e-01 7.0841e-02
26125.00 1.2867e-03 4.4326e-01 4.7697e-01 7.8483e-02
26375.00 1.1706e-03 4.2460e-01 4.8845e-01 8.5782e-02
26625.00 1.0952e-03 4.1008e-01 4.9710e-01 9.1722e-02
26875.00 1.0392e-03 3.9782e-01 5.0405e-01 9.7084e-02
27125.00 1.0146e-03 3.9160e-01 5.0760e-01 9.9787e-02
27375.00 5.7341e-04 3.3379e-01 5.2658e-01 1.3906e-01
27625.00 8.5364e-04 3.3929e-01 5.2643e-01 1.3343e-01
27875.00 1.2121e-03 3.5325e-01 5.2879e-01 1.1674e-01
28125.00 6.3582e-04 3.3653e-01 5.3251e-01 1.3032e-01
28375.00 1.0120e-04 2.1912e-01 5.3812e-01 2.4266e-01
28625.00 2.0475e-04 2.5214e-01 5.3884e-01 2.0881e-01
28875.00 8.4492e-04 3.0489e-01 5.4890e-01 1.4537e-01
29125.00 9.3081e-04 3.1585e-01 5.4525e-01 1.3798e-01
29375.00 7.9335e-04 3.0364e-01 5.4951e-01 1.4606e-01
29625.00 4.7772e-04 2.6560e-01 5.5594e-01 1.7799e-01
29875.00 6.5406e-04 2.7174e-01 5.5890e-01 1.6871e-01
30125.00 5.9227e-04 2.5650e-01 5.6233e-01 1.8057e-01
30375.00 5.7503e-04 2.5707e-01 5.6185e-01 1.8050e-01
30625.00 4.8596e-04 2.3814e-01 5.6461e-01 1.9676e-01
30875.00 4.7164e-04 2.3507e-01 5.6488e-01 1.9958e-01
31125.00 3.9445e-04 2.1333e-01 5.6589e-01 2.2038e-01
31375.00 3.2736e-04 1.9557e-01 5.6468e-01 2.3942e-01
31625.00 3.1756e-04 1.9326e-01 5.6439e-01 2.4203e-01
31875.00 5.2356e-04 1.9101e-01 5.6827e-01 2.4019e-01
32125.00 3.9779e-04 1.8296e-01 5.6564e-01 2.5100e-01
32375.00 2.9180e-05 9.7534e-02 4.8596e-01 4.1648e-01
32625.00 8.9327e-04 1.7193e-01 5.6892e-01 2.5826e-01
32875.00 1.2223e-03 1.6074e-01 5.6533e-01 2.7271e-01
33125.00 1.1469e-03 1.5570e-01 5.6343e-01 2.7972e-01
33375.00 1.0857e-03 1.5119e-01 5.6173e-01 2.8599e-01
33625.00 9.5478e-04 1.4141e-01 5.5712e-01 3.0051e-01
33875.00 8.2898e-04 1.3028e-01 5.5134e-01 3.1755e-01
34125.00 7.1827e-04 1.2048e-01 5.4435e-01 3.3445e-01
34375.00 6.2107e-04 1.1070e-01 5.3658e-01 3.5210e-01
34625.00 5.3294e-04 1.0140e-01 5.2785e-01 3.7021e-01
34875.00 4.7406e-04 9.4636e-02 5.2095e-01 3.8394e-01
35125.00 3.8813e-04 8.4319e-02 5.0810e-01 4.0719e-01
35375.00 3.2717e-04 7.6469e-02 4.9599e-01 4.2721e-01
35625.00 2.7571e-04 6.9172e-02 4.8380e-01 4.4675e-01
35875.00 2.2549e-04 6.1445e-02 4.6878e-01 4.6955e-01
36125.00 2.0772e-04 5.8561e-02 4.6289e-01 4.7834e-01
36375.00 1.7240e-04 5.2476e-02 4.4830e-01 4.9905e-01
36625.00 1.4380e-04 4.7140e-02 4.3393e-01 5.1878e-01
36875.00 1.1940e-04 4.2217e-02 4.1920e-01 5.3847e-01
37125.00 3.7774e-05 3.2466e-02 3.7037e-01 5.9713e-01
37375.00 5.5710e-05 2.5363e-02 3.0883e-01 6.6575e-01
37625.00 4.5453e-05 2.2380e-02 2.9420e-01 6.8337e-01
37875.00 5.7726e-06 1.9075e-02 2.7377e-01 7.0715e-01
38125.00 5.0513e-06 1.7265e-02 2.6522e-01 7.1751e-01
38375.00 4.1112e-06 1.5259e-02 2.5222e-01 7.3251e-01
38625.00 3.1991e-06 1.3350e-02 2.3625e-01 7.5039e-01
38875.00 1.6396e-06 1.1889e-02 2.2715e-01 7.6096e-01
39125.00 1.1772e-06 1.0495e-02 2.1531e-01 7.7419e-01
39375.00 9.3187e-07 9.2546e-03 2.0189e-01 7.8885e-01
39625.00 7.6172e-07 8.1558e-03 1.9305e-01 7.9879e-01
39875.00 6.0997e-07 7.2382e-03 1.8115e-01 8.1161e-01
40125.00 1.1744e-06 6.3239e-03 1.7246e-01 8.2122e-01
40375.00 8.0855e-07 5.6265e-03 1.6191e-01 8.3246e-01
#TIME: 301.26
#NVEL: 162
#vel_mid[km/s] s0 s1 s2 s3
125.00 2.3216e-04 7.3092e-01 2.6014e-01 8.7069e-03
375.00 1.5293e-04 7.0727e-01 2.8291e-01 9.6756e-03
625.00 1.5754e-04 7.0310e-01 2.8653e-01 1.0220e-02
875.00 1.6440e-04 6.6972e-01 3.1803e-01 1.2089e-02
1125.00 1.4084e-04 6.4926e-01 3.3693e-01 1.3676e-02
1375.00 1.4728e-04 6.3766e-01 3.4764e-01 1.4559e-02
1625.00 1.2164e-04 6.1544e-01 3.6830e-01 1.6146e-02
1875.00 1.3676e-04 6.1286e-01 3.7010e-01 1.6896e-02
2125.00 1.3436e-04 6.1138e-01 3.7159e-01 1.6893e-02
2375.00 1.4007e-04 6.1530e-01 3.6805e-01 1.6508e-02
2625.00 1.8068e-04 6.4314e-01 3.4188e-01 1.4795e-02
2875.00 2.4510e-04 6.7687e-01 3.1042e-01 1.2465e-02
3125.00 4.4831e-04 7.1536e-01 2.7442e-01 9.7753e-03
3375.00 2.1765e-03 7.6207e-01 2.2897e-01 6.7837e-03
3625.00 3.0344e-02 7.7288e-01 1.9191e-01 4.8643e-03
3875.00 6.0602e-02 7.8335e-01 1.5282e-01 3.2232e-03
4125.00 9.9662e-02 7.8564e-01 1.1291e-01 1.7924e-03
4375.00 1.3030e-01 7.7630e-01 9.2167e-02 1.2283e-03
4625.00 1.3207e-01 7.8223e-01 8.4656e-02 1.0469e-03
4875.00 1.4673e-01 7.7271e-01 7.9638e-02 9.2993e-04
5125.00 1.4950e-01 7.7135e-01 7.8255e-02 8.9115e-04
5375.00 1.5017e-01 7.7393e-01 7.5058e-02 8.4082e-04
5625.00 1.5596e-01 7.6854e-01 7.4655e-02 8.4204e-04
5875.00 1.5531e-01 7.6833e-01 7.5509e-02 8.5223e-04
6125.00 1.4971e-01 7.7436e-01 7.5098e-02 8.2731e-04
6375.00 1.4459e-01 7.7655e-01 7.7954e-02 9.0922e-04
6625.00 1.5816e-01 7.6456e-01 7.6391e-02 8.9092e-04
6875.00 1.5888e-01 7.6858e-01 7.1734e-02 8.0672e-04
7125.00 1.5883e-01 7.6345e-01 7.6831e-02 8.8760e-04
7375.00 1.4859e-01 7.7546e-01 7.5079e-02 8.6708e-04
7625.00 1.4213e-01 7.7819e-01 7.8732e-02 9.4376e-04
7875.00 1.5383e-01 7.6812e-01 7.7127e-02 9.2447e-04
8125.00 1.4287e-01 7.7487e-01 8.1275e-02 9.8965e-04
8375.00 1.4620e-01 7.7133e-01 8.1442e-02 1.0250e-03
8625.00 1.4534e-01 7.7400e-01 7.9700e-02 9.5829e-04
8875.00 1.4266e-01 7.7526e-01 8.1065e-02 1.0109e-03
9125.00 1.3632e-01 7.7765e-01 8.4859e-02 1.1748e-03
9375.00 1.5963e-01 7.6806e-01 7.1543e-02 7.6679e-04
9625.00 1.4439e-01 7.7425e-01 8.0443e-02 9.1753e-04
9875.00 1.4526e-01 7.7879e-01 7.5091e-02 8.6191e-04
10125.00 1.4195e-01 7.6860e-01 8.8278e-02 1.1818e-03
10375.00 1.3666e-01 7.9044e-01 7.2059e-02 8.4447e-04
10625.00 1.3873e-01 7.8395e-01 7.6443e-02 8.7475e-04
10875.00 1.3609e-01 7.8211e-01 8.0836e-02 9.7053e-04
