#NTIMES: 5
#TIMES[d]: 100 150 200 300 400
#
TIME: 100
NVEL: 40
vel_mid[km/s] temp[K] rho[gcc] ne[/cm3] natom[/cm3] 
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
3.250000e+03 3.730000e+03 2.570000e-17 5.586000e+05 3.990000e+05
3.750000e+03 3.020000e+03 2.160000e-17 4.850000e+05 3.880000e+05
4.250000e+03 2.470000e+03 1.820000e-17 3.692000e+05 3.550000e+05
4.750000e+03 2.280000e+03 1.530000e-17 2.642500e+05 3.020000e+05
5.250000e+03 2.220000e+03 1.290000e-17 2.142000e+05 2.550000e+05
5.750000e+03 2.170000e+03 1.080000e-17 1.759080e+05 2.140000e+05
6.250000e+03 2.120000e+03 9.100000e-18 1.463400e+05 1.800000e+05
6.750000e+03 2.060000e+03 7.670000e-18 1.225120e+05 1.520000e+05
7.250000e+03 2.010000e+03 6.460000e-18 1.030400e+05 1.280000e+05
7.750000e+03 1.930000e+03 5.420000e-18 8.602800e+04 1.070000e+05
8.250000e+03 1.840000e+03 4.570000e-18 7.250080e+04 9.040000e+04
8.750000e+03 1.690000e+03 3.850000e-18 6.064800e+04 7.600000e+04
9.250000e+03 1.410000e+03 3.230000e-18 4.992000e+04 6.400000e+04
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
3.250000e+03 3.730000e+03 2.570000e-17 5.586000e+05 3.990000e+05
3.750000e+03 3.020000e+03 2.160000e-17 4.850000e+05 3.880000e+05
4.250000e+03 2.470000e+03 1.820000e-17 3.692000e+05 3.550000e+05
4.750000e+03 2.280000e+03 1.530000e-17 2.642500e+05 3.020000e+05
5.250000e+03 2.220000e+03 1.290000e-17 2.142000e+05 2.550000e+05
5.750000e+03 2.170000e+03 1.080000e-17 1.759080e+05 2.140000e+05
6.250000e+03 2.120000e+03 9.100000e-18 1.463400e+05 1.800000e+05
6.750000e+03 2.060000e+03 7.670000e-18 1.225120e+05 1.520000e+05
7.250000e+03 2.010000e+03 6.460000e-18 1.030400e+05 1.280000e+05
7.750000e+03 1.930000e+03 5.420000e-18 8.602800e+04 1.070000e+05
8.250000e+03 1.840000e+03 4.570000e-18 7.250080e+04 9.040000e+04
8.750000e+03 1.690000e+03 3.850000e-18 6.064800e+04 7.600000e+04
9.250000e+03 1.410000e+03 3.230000e-18 4.992000e+04 6.400000e+04
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
3.250000e+03 3.730000e+03 2.570000e-17 5.586000e+05 3.990000e+05
3.750000e+03 3.020000e+03 2.160000e-17 4.850000e+05 3.880000e+05
4.250000e+03 2.470000e+03 1.820000e-17 3.692000e+05 3.550000e+05
4.750000e+03 2.280000e+03 1.530000e-17 2.642500e+05 3.020000e+05
5.250000e+03 2.220000e+03 1.290000e-17 2.142000e+05 2.550000e+05
5.750000e+03 2.170000e+03 1.080000e-17 1.759080e+05 2.140000e+05
6.250000e+03 2.120000e+03 9.100000e-18 1.463400e+05 1.800000e+05
6.750000e+03 2.060000e+03 7.670000e-18 1.225120e+05 1.520000e+05
7.250000e+03 2.010000e+03 6.460000e-18 1.030400e+05 1.280000e+05
7.750000e+03 1.930000e+03 5.420000e-18 8.602800e+04 1.070000e+05
8.250000e+03 1.840000e+03 4.570000e-18 7.250080e+04 9.040000e+04
8.750000e+03 1.690000e+03 3.850000e-18 6.064800e+04 7.600000e+04
9.250000e+03 1.410000e+03 3.230000e-18 4.992000e+04 6.400000e+04
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
3.250000e+03 3.730000e+03 2.570000e-17 5.586000e+05 3.990000e+05
3.750000e+03 3.020000e+03 2.160000e-17 4.850000e+05 3.880000e+05
4.250000e+03 2.470000e+03 1.820000e-17 3.692000e+05 3.550000e+05
4.750000e+03 2.280000e+03 1.530000e-17 2.642500e+05 3.020000e+05
5.250000e+03 2.220000e+03 1.290000e-17 2.142000e+05 2.550000e+05
5.750000e+03 2.170000e+03 1.080000e-17 1.759080e+05 2.140000e+05
6.250000e+03 2.120000e+03 9.100000e-18 1.463400e+05 1.800000e+05
6.750000e+03 2.060000e+03 7.670000e-18 1.225120e+05 1.520000e+05
7.250000e+03 2.010000e+03 6.460000e-18 1.030400e+05 1.280000e+05
7.750000e+03 1.930000e+03 5.420000e-18 8.602800e+04 1.070000e+05
8.250000e+03 1.840000e+03 4.570000e-18 7.250080e+04 9.040000e+04
8.750000e+03 1.690000e+03 3.850000e-18 6.064800e+04 7.600000e+04
9.250000e+03 1.410000e+03 3.230000e-18 4.992000e+04 6.400000e+04
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
3.250000e+03 3.730000e+03 2.570000e-17 5.586000e+05 3.990000e+05
3.750000e+03 3.020000e+03 2.160000e-17 4.850000e+05 3.880000e+05
4.250000e+03 2.470000e+03 1.820000e-17 3.692000e+05 3.550000e+05
4.750000e+03 2.280000e+03 1.530000e-17 2.642500e+05 3.020000e+05
5.250000e+03 2.220000e+03 1.290000e-17 2.142000e+05 2.550000e+05
5.750000e+03 2.170000e+03 1.080000e-17 1.759080e+05 2.140000e+05
6.250000e+03 2.120000e+03 9.100000e-18 1.463400e+05 1.800000e+05
6.750000e+03 2.060000e+03 7.670000e-18 1.225120e+05 1.520000e+05
7.250000e+03 2.010000e+03 6.460000e-18 1.030400e+05 1.280000e+05
7.750000e+03 1.930000e+03 5.420000e-18 8.602800e+04 1.070000e+05
8.250000e+03 1.840000e+03 4.570000e-18 7.250080e+04 9.040000e+04
8.750000e+03 1.690000e+03 3.850000e-18 6.064800e+04 7.600000e+04
9.250000e+03 1.410000e+03 3.230000e-18 4.992000e+04 6.400000e+04
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
3.250000e+03 3.730000e+03 2.570000e-17 5.586000e+05 3.990000e+05
3.750000e+03 3.020000e+03 2.160000e-17 4.850000e+05 3.880000e+05
4.250000e+03 2.470000e+03 1.820000e-17 3.692000e+05 3.550000e+05
4.750000e+03 2.280000e+03 1.530000e-17 2.642500e+05 3.020000e+05
5.250000e+03 2.220000e+03 1.290000e-17 2.142000e+05 2.550000e+05
5.750000e+03 2.170000e+03 1.080000e-17 1.759080e+05 2.140000e+05
6.250000e+03 2.120000e+03 9.100000e-18 1.463400e+05 1.800000e+05
6.750000e+03 2.060000e+03 7.670000e-18 1.225120e+05 1.520000e+05
7.250000e+03 2.010000e+03 6.460000e-18 1.030400e+05 1.280000e+05
7.750000e+03 1.930000e+03 5.420000e-18 8.602800e+04 1.070000e+05
8.250000e+03 1.840000e+03 4.570000e-18 7.250080e+04 9.040000e+04
8.750000e+03 1.690000e+03 3.850000e-18 6.064800e+04 7.600000e+04
9.250000e+03 1.410000e+03 3.230000e-18 4.992000e+04 6.400000e+04
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
3.250000e+03 3.730000e+03 2.570000e-17 5.586000e+05 3.990000e+05
3.750000e+03 3.020000e+03 2.160000e-17 4.850000e+05 3.880000e+05
4.250000e+03 2.470000e+03 1.820000e-17 3.692000e+05 3.550000e+05
4.750000e+03 2.280000e+03 1.530000e-17 2.642500e+05 3.020000e+05
5.250000e+03 2.220000e+03 1.290000e-17 2.142000e+05 2.550000e+05
5.750000e+03 2.170000e+03 1.080000e-17 1.759080e+05 2.140000e+05
6.250000e+03 2.120000e+03 9.100000e-18 1.463400e+05 1.800000e+05
6.750000e+03 2.060000e+03 7.670000e-18 1.225120e+05 1.520000e+05
7.250000e+03 2.010000e+03 6.460000e-18 1.030400e+05 1.280000e+05
7.750000e+03 1.930000e+03 5.420000e-18 8.602800e+04 1.070000e+05
8.250000e+03 1.840000e+03 4.570000e-18 7.250080e+04 9.040000e+04
8.750000e+03 1.690000e+03 3.850000e-18 6.064800e+04 7.600000e+04
9.250000e+03 1.410000e+03 3.230000e-18 4.992000e+04 6.400000e+04
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
3.250000e+03 3.730000e+03 2.570000e-17 5.586000e+05 3.990000e+05
3.750000e+03 3.020000e+03 2.160000e-17 4.850000e+05 3.880000e+05
4.250000e+03 2.470000e+03 1.820000e-17 3.692000e+05 3.550000e+05
4.750000e+03 2.280000e+03 1.530000e-17 2.642500e+05 3.020000e+05
5.250000e+03 2.220000e+03 1.290000e-17 2.142000e+05 2.550000e+05
5.750000e+03 2.170000e+03 1.080000e-17 1.759080e+05 2.140000e+05
6.250000e+03 2.120000e+03 9.100000e-18 1.463400e+05 1.800000e+05
6.750000e+03 2.060000e+03 7.670000e-18 1.225120e+05 1.520000e+05
7.250000e+03 2.010000e+03 6.460000e-18 1.030400e+05 1.280000e+05
7.750000e+03 1.930000e+03 5.420000e-18 8.602800e+04 1.070000e+05
8.250000e+03 1.840000e+03 4.570000e-18 7.250080e+04 9.040000e+04
8.750000e+03 1.690000e+03 3.850000e-18 6.064800e+04 7.600000e+04
9.250000e+03 1.410000e+03 3.230000e-18 4.992000e+04 6.400000e+04
9.750000e+03 7.360000e+02 2.730000e-18 3.627470e+04 5.390000e+04
1.025000e+04 6.020000e+02 2.290000e-18 2.989800e+04 4.530000e+04
1.075000e+04 5.120000e+02 1.920000e-18 2.499360e+04 3.810000e+04
1.125000e+04 4.460000e+02 1.620000e-18 2.102550e+04 3.210000e+04
1.175000e+04 3.960000e+02 1.370000e-18 1.779300e+04 2.700000e+04
1.225000e+04 3.570000e+02 1.150000e-18 1.509550e+04 2.270000e+04
1.275000e+04 3.250000e+02 9.670000e-19 1.289250e+04 1.910000e+04
1.325000e+04 2.990000e+02 8.120000e-19 1.107680e+04 1.610000e+04
1.375000e+04 2.770000e+02 6.850000e-19 9.547200e+03 1.360000e+04
1.425000e+04 2.580000e+02 5.740000e-19 8.196600e+03 1.140000e+04
1.475000e+04 2.440000e+02 4.830000e-19 7.009700e+03 9.550000e+03
1.525000e+04 2.310000e+02 4.090000e-19 6.059410e+03 8.090000e+03
1.575000e+04 2.200000e+02 3.430000e-19 5.214720e+03 6.790000e+03
1.625000e+04 2.100000e+02 2.880000e-19 4.491600e+03 5.700000e+03
1.675000e+04 2.020000e+02 2.430000e-19 3.888000e+03 4.800000e+03
1.725000e+04 1.940000e+02 2.040000e-19 3.373400e+03 4.040000e+03
1.775000e+04 1.870000e+02 1.720000e-19 2.924000e+03 3.400000e+03
1.825000e+04 1.810000e+02 1.450000e-19 2.539680e+03 2.860000e+03
1.875000e+04 1.760000e+02 1.220000e-19 2.209970e+03 2.410000e+03
1.925000e+04 1.710000e+02 1.020000e-19 1.916980e+03 2.020000e+03
1.975000e+04 1.690000e+02 8.610000e-20 1.643900e+03 1.700000e+03
2.500000e+02 4.140000e+03 6.950000e-17 1.141140e+06 7.410000e+05
7.500000e+02 4.230000e+03 5.990000e-17 1.003230e+06 6.390000e+05
1.250000e+03 4.330000e+03 5.090000e-17 8.736000e+05 5.460000e+05
1.750000e+03 4.390000e+03 4.280000e-17 7.583100e+05 4.710000e+05
2.250000e+03 4.370000e+03 3.620000e-17 6.773400e+05 4.260000e+05
2.750000e+03 4.200000e+03 3.040000e-17 6.156000e+05 4.050000e+05
