#NTIMES: 4
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 320
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
2.457500E+04 4.153276E+03 8.320640E-15 1.532539E+08 1.653217E+08
2.462500E+04 4.152032E+03 8.177920E-15 1.506537E+08 1.624860E+08
2.467500E+04 4.151526E+03 8.037760E-15 1.481335E+08 1.597011E+08
2.472500E+04 4.151041E+03 7.900160E-15 1.456559E+08 1.569672E+08
2.477500E+04 4.146359E+03 7.765120E-15 1.430382E+08 1.542841E+08
2.482500E+04 4.146321E+03 7.632000E-15 1.406629E+08 1.516392E+08
2.487500E+04 4.148519E+03 7.501440E-15 1.384326E+08 1.490451E+08
2.492500E+04 4.146036E+03 7.372800E-15 1.360290E+08 1.464891E+08
2.497500E+04 4.141295E+03 7.246720E-15 1.335839E+08 1.439841E+08
2.502500E+04 4.139416E+03 7.122560E-15 1.313026E+08 1.415172E+08
2.507500E+04 4.139077E+03 7.000320E-15 1.291124E+08 1.390884E+08
2.512500E+04 4.136352E+03 6.880640E-15 1.268640E+08 1.367105E+08
2.517500E+04 4.133841E+03 6.762880E-15 1.246636E+08 1.343707E+08
2.522500E+04 4.132902E+03 6.647040E-15 1.225650E+08 1.320691E+08
2.527500E+04 4.131357E+03 6.533120E-15 1.204808E+08 1.298057E+08
2.532500E+04 4.130340E+03 6.421120E-15 1.184489E+08 1.275803E+08
2.537500E+04 4.128575E+03 6.311360E-15 1.164285E+08 1.253995E+08
2.542500E+04 4.128838E+03 6.203264E-15 1.145110E+08 1.232518E+08
2.547500E+04 4.126336E+03 6.097024E-15 1.125267E+08 1.211409E+08
2.552500E+04 4.123254E+03 5.992640E-15 1.105585E+08 1.190669E+08
2.557500E+04 4.122237E+03 5.889984E-15 1.086922E+08 1.170273E+08
2.562500E+04 4.120857E+03 5.789120E-15 1.068483E+08 1.150232E+08
2.567500E+04 4.119641E+03 5.689984E-15 1.050442E+08 1.130535E+08
2.572500E+04 4.118388E+03 5.592576E-15 1.032665E+08 1.111181E+08
2.577500E+04 4.116799E+03 5.496768E-15 1.015085E+08 1.092145E+08
2.582500E+04 4.114959E+03 5.402688E-15 9.977680E+07 1.073453E+08
2.587500E+04 4.112674E+03 5.310144E-15 9.805851E+07 1.055065E+08
2.592500E+04 4.109839E+03 5.219200E-15 9.634949E+07 1.036996E+08
2.597500E+04 4.109786E+03 5.129856E-15 9.475693E+07 1.019244E+08
2.602500E+04 4.106701E+03 5.041984E-15 9.309749E+07 1.001785E+08
2.607500E+04 4.103555E+03 4.955648E-15 9.146880E+07 9.846309E+07
2.612500E+04 4.101739E+03 4.870784E-15 8.990669E+07 9.677694E+07
2.617500E+04 4.099941E+03 4.787392E-15 8.837165E+07 9.512003E+07
2.622500E+04 4.099911E+03 4.705408E-15 8.691022E+07 9.349110E+07
2.627500E+04 4.098560E+03 4.624832E-15 8.543758E+07 9.189015E+07
2.632500E+04 4.098052E+03 4.545600E-15 8.401348E+07 9.031590E+07
2.637500E+04 4.094798E+03 4.467776E-15 8.254236E+07 8.876963E+07
2.642500E+04 4.092523E+03 4.391296E-15 8.112132E+07 8.725006E+07
2.647500E+04 4.090586E+03 4.316096E-15 7.973176E+07 8.575592E+07
2.652500E+04 4.088140E+03 4.242176E-15 7.835305E+07 8.428721E+07
2.657500E+04 4.088532E+03 4.169536E-15 7.706916E+07 8.284394E+07
2.662500E+04 4.086775E+03 4.098112E-15 7.575541E+07 8.142482E+07
2.667500E+04 4.087920E+03 4.027968E-15 7.453419E+07 8.003114E+07
2.672500E+04 4.084504E+03 3.958976E-15 7.322271E+07 7.866035E+07
2.677500E+04 4.082776E+03 3.891136E-15 7.197098E+07 7.731245E+07
2.682500E+04 4.081192E+03 3.824512E-15 7.074816E+07 7.598870E+07
2.687500E+04 4.079287E+03 3.759040E-15 6.953898E+07 7.468785E+07
2.692500E+04 4.078572E+03 3.694656E-15 6.837570E+07 7.340861E+07
2.697500E+04 4.075583E+03 3.631424E-15 6.718246E+07 7.215226E+07
2.702500E+04 4.071121E+03 3.569216E-15 6.598097E+07 7.091626E+07
2.707500E+04 4.072607E+03 3.508096E-15 6.492250E+07 6.970188E+07
2.712500E+04 4.069562E+03 3.448000E-15 6.378660E+07 6.850784E+07
2.717500E+04 4.067145E+03 3.388992E-15 6.268921E+07 6.733542E+07
2.722500E+04 4.066319E+03 3.330944E-15 6.163833E+07 6.618207E+07
2.727500E+04 4.066059E+03 3.273920E-15 6.061433E+07 6.504907E+07
2.732500E+04 4.065312E+03 3.217856E-15 5.959918E+07 6.393514E+07
2.737500E+04 4.063049E+03 3.162752E-15 5.857368E+07 6.284028E+07
2.742500E+04 4.060486E+03 3.108544E-15 5.755871E+07 6.176323E+07
2.747500E+04 4.058851E+03 3.055360E-15 5.658166E+07 6.070653E+07
2.752500E+04 4.056265E+03 3.003008E-15 5.560159E+07 5.966635E+07
2.757500E+04 4.054153E+03 2.951616E-15 5.464598E+07 5.864525E+07
