#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 2.0186 2.0562 2.0945 2.1335 2.1732 2.2136 2.2548 2.2968 2.3396 2.3831 2.4275 2.4727 2.5187 2.5656 2.6134 2.6620 2.7116 2.7620 2.8134 2.8658 2.9192 2.9735 3.0289 3.0853 3.1427 3.2012 3.2608 3.3215 3.3833 3.4463 3.5104 3.5758 3.6424 3.7102 3.7792 3.8496 3.9212 3.9942 4.0686 4.1443 4.2215 4.3001 4.3801 4.4617 4.5447 4.6293 4.7155 4.8033 4.8927 4.9838 5.0765 5.1711 5.2673 5.3654 5.4652 5.5670 5.6706 5.7762 5.8837 5.9932 6.1048 6.2184 6.3342 6.4521 6.5722 6.6946 6.8192 6.9461 7.0754 7.2072 7.3413 7.4780 7.6172 7.7590 7.9034 8.0506 8.2004 8.3531 8.5086 8.6670 8.8283 8.9927 9.1601 9.3306 9.5043 9.6812 9.8614 10.0450 10.2320 10.4225 10.6165 10.8141 11.0154 11.2205 11.4294 11.6421 11.8588 12.0796 12.3045 12.5335 12.7668 13.0045 13.2466 13.4932 13.7444 14.0002 14.2608 14.5263 14.7967 15.0722 15.3528 15.6386 15.9297 16.2262 16.5283 16.8360 17.1494 17.4686 17.7938 18.1251 18.4625 18.8062 19.1562 19.5128 19.8761 20.2461 20.6230 21.0069 21.3979 21.7963 22.2020 22.6153 23.0363 23.4652 23.9020 24.3469 24.8002 25.2618 25.7321 26.2111 26.6990 27.1961 27.7023 28.2180 28.7433 29.2784 29.8234 30.3786 30.9441 31.5202 32.1069 32.7046 33.3134 33.9336 34.5653 35.2087 35.8641 36.5318 37.2118 37.9045 38.6102 39.3289 40.0610 40.8068 41.5664 42.3402 43.1284 43.9313 44.7491 45.5821 46.4306 47.2950 48.1754 49.0722 49.9857 50.9162 51.8640 52.8295 53.8130 54.8147 55.8351 56.8745 57.9333 59.0118 60.1103 61.2293 62.3691 63.5301 64.7128 65.9174 67.1445 68.3945 69.6677 70.9646 72.2856 73.6312 75.0019 76.3981 77.8203 79.2690
#
#TIME: 2.0186
#NVEL: 202
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6
1.3875e+04 9.1467e-01 8.5329e-02 2.5145e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 9.3638e-01 6.3621e-02 8.4002e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 9.5301e-01 4.6991e-02 2.7564e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 9.5874e-01 4.1260e-02 1.6357e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 9.7535e-01 2.4651e-02 2.6673e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 9.7608e-01 2.3919e-02 2.2219e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 9.8413e-01 1.5866e-02 5.1720e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 9.8763e-01 1.2365e-02 2.0646e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 9.9191e-01 8.0940e-03 4.5594e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 9.9304e-01 6.9602e-03 2.5221e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 9.9409e-01 5.9093e-03 1.3340e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 9.9589e-01 4.1086e-03 3.5499e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 9.9691e-01 3.0943e-03 1.2323e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 9.9753e-01 2.4686e-03 5.1919e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 9.9790e-01 2.1028e-03 2.7401e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 9.9815e-01 1.8472e-03 1.6079e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 9.9877e-01 1.2270e-03 3.5011e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 9.9902e-01 9.8076e-04 1.4578e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 9.9932e-01 6.8067e-04 3.6363e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 9.9947e-01 5.3407e-04 1.4021e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 9.9950e-01 5.0265e-04 1.0427e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 9.9960e-01 4.0170e-04 4.2818e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 9.9965e-01 3.5123e-04 2.4345e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 9.9974e-01 2.5606e-04 7.1297e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 9.9971e-01 2.8877e-04 1.0243e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 9.9979e-01 2.1246e-04 3.0983e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 9.9968e-01 3.1542e-04 1.2132e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 9.9975e-01 2.5213e-04 4.9694e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 9.9977e-01 2.2534e-04 3.0565e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 9.9987e-01 1.3178e-04 3.9985e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 9.9984e-01 1.6498e-04 8.4099e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 9.9986e-01 1.4196e-04 4.5032e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 9.9989e-01 1.0612e-04 1.4445e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 9.9992e-01 7.6356e-05 4.0454e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 9.9990e-01 9.6211e-05 8.6759e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 9.9993e-01 7.4958e-05 3.2448e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 9.9995e-01 4.5768e-05 5.0593e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 9.9991e-01 9.2664e-05 6.0152e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 9.9996e-01 3.9993e-05 2.6702e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 9.9996e-01 4.2886e-05 3.1745e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 9.9997e-01 2.5418e-05 4.5422e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 9.9997e-01 3.2556e-05 1.0130e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 9.9997e-01 3.1185e-05 8.0371e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 9.9997e-01 2.6339e-05 4.0740e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 9.9999e-01 1.2242e-05 2.5518e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 9.9998e-01 1.6150e-05 6.1951e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3075e+04 9.9999e-01 1.1789e-05 1.9085e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3275e+04 9.9999e-01 1.1634e-05 1.6830e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3475e+04 9.9999e-01 1.2983e-05 2.2762e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 9.9999e-01 9.0450e-06 6.0010e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 1.0000e+00 4.5055e-06 5.1243e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 1.0000e+00 3.9386e-06 2.9993e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 1.0000e+00 4.7687e-06 5.2771e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 1.0000e+00 3.0242e-06 1.0475e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 1.0000e+00 1.6981e-06 1.4092e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 1.0000e+00 1.9235e-06 1.9619e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 1.0000e+00 2.8848e-06 6.9886e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 1.0000e+00 1.4604e-06 6.6700e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 1.0000e+00 2.0613e-06 1.9277e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 1.0000e+00 1.1518e-06 2.5780e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 1.0000e+00 7.2747e-07 5.2347e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 1.0000e+00 5.0825e-07 1.4886e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 1.0000e+00 3.7242e-07 4.9610e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 1.0000e+00 1.3782e-07 1.8004e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 1.0000e+00 2.4494e-07 1.0717e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 1.0000e+00 1.1086e-07 7.5079e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.0000e+00 5.6758e-08 7.8837e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.0000e+00 4.9800e-08 4.7434e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 1.0000e+00 1.6713e-07 2.2096e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 1.0000e+00 4.0297e-08 2.0179e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 1.0000e+00 7.4623e-08 1.3650e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 1.0000e+00 3.2604e-08 8.5900e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 1.0000e+00 4.8372e-08 2.8306e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 1.0000e+00 2.0365e-07 2.7568e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 9.9998e-01 1.6237e-05 6.4367e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 1.0000e+00 8.8067e-09 8.4078e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 1.0000e+00 2.3601e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 1.0000e+00 3.6973e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 1.0000e+00 3.2595e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 1.0000e+00 1.0835e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 1.0000e+00 1.7641e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 1.0000e+00 1.1047e-08 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 1.0000e+00 3.2416e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 1.0000e+00 7.1661e-09 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 1.0000e+00 1.1677e-08 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 1.0000e+00 6.6906e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 1.0000e+00 4.6270e-07 1.3492e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 1.0000e+00 7.0261e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 1.0000e+00 2.4761e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 1.0000e+00 1.4732e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 1.0000e+00 5.3395e-07 1.5460e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 1.0000e+00 9.9745e-09 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 1.0000e+00 5.9250e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 1.0000e+00 2.0969e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 1.0000e+00 1.9094e-07 3.8164e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 1.0000e+00 5.5776e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 1.0000e+00 3.6136e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 1.0000e+00 3.8289e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 1.0000e+00 2.0588e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 1.0000e+00 1.7162e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 1.0000e+00 5.1745e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 1.0000e+00 4.0328e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 1.0000e+00 2.8012e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 1.0000e+00 6.2488e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 1.0000e+00 5.7950e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 1.0000e+00 2.8784e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 1.0000e+00 6.0308e-08 3.2650e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 1.0000e+00 7.1347e-08 5.1848e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 1.0000e+00 1.3848e-07 4.1226e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 1.0000e+00 1.1695e-07 2.1846e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 1.0000e+00 3.7120e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 1.0000e+00 9.4658e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 1.0000e+00 1.4800e-08 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 9.9999e-01 7.9766e-06 2.4034e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 1.0000e+00 4.5263e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 1.0000e+00 1.9330e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 1.0000e+00 1.3491e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 1.0000e+00 4.7089e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 1.0000e+00 2.6422e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 1.0000e+00 2.5835e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 9.9999e-01 6.9305e-06 8.4046e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 1.0000e+00 2.1015e-08 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 1.0000e+00 2.5336e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 1.0000e+00 2.9238e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 1.0000e+00 7.8316e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 1.0000e+00 6.7418e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 1.0000e+00 5.8577e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 1.0000e+00 1.2436e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 1.0000e+00 3.9703e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 1.0000e+00 4.0368e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 1.0000e+00 9.0268e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 1.0000e+00 2.7861e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 7.8191e-09 9.0344e-01 9.6562e-02 4.6886e-12 3.0132e-31 0.0000e+00 0.0000e+00
#
#TIME: 8.6670
#NVEL: 202
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6
8.7500e+01 1.8654e-37 1.3553e-28 4.3086e-20 7.2797e-13 6.9884e-07 6.7518e-03 9.9325e-01
2.7500e+02 8.0453e-38 7.4889e-29 2.9516e-20 5.8597e-13 6.4053e-07 6.6451e-03 9.9335e-01
4.7500e+02 1.0182e-37 1.0321e-28 4.2621e-20 8.3340e-13 8.6547e-07 7.9691e-03 9.9203e-01
6.7500e+02 1.7337e-37 1.8435e-28 7.6500e-20 1.4052e-12 1.3180e-06 1.0172e-02 9.8983e-01
8.7500e+02 3.4247e-37 3.7695e-28 1.5442e-19 2.6043e-12 2.1501e-06 1.3469e-02 9.8653e-01
1.0750e+03 7.9021e-37 8.9301e-28 3.5583e-19 5.3852e-12 3.8069e-06 1.8643e-02 9.8135e-01
1.2750e+03 1.9954e-36 2.3075e-27 8.8691e-19 1.1885e-11 7.0782e-06 2.6483e-02 9.7351e-01
1.4750e+03 5.7532e-36 6.7766e-27 2.4828e-18 2.8886e-11 1.4148e-05 3.9075e-02 9.6091e-01
1.6750e+03 2.0808e-35 2.4738e-26 8.4605e-18 8.2604e-11 3.1916e-05 6.1372e-02 9.3860e-01
1.8750e+03 1.0040e-34 1.1870e-25 3.6794e-17 2.8819e-10 8.3212e-05 1.0336e-01 8.9655e-01
2.0750e+03 7.1984e-34 8.2645e-25 2.2209e-16 1.3069e-09 2.6080e-04 1.8803e-01 8.1171e-01
2.2750e+03 7.1341e-33 7.7589e-24 1.7269e-15 7.1573e-09 9.1501e-04 3.4509e-01 6.5399e-01
2.4750e+03 8.8465e-32 8.9267e-23 1.5731e-14 4.3031e-08 3.2612e-03 5.7668e-01 4.2006e-01
2.6750e+03 1.3544e-30 1.2454e-21 1.6488e-13 2.7449e-07 1.1170e-02 8.0112e-01 1.8771e-01
2.8750e+03 3.6367e-29 2.9677e-20 2.6809e-12 2.3234e-06 4.1802e-02 9.1026e-01 4.7932e-02
3.0750e+03 2.7214e-27 1.8958e-18 9.9430e-11 3.4525e-05 1.9788e-01 7.9697e-01 5.1127e-03
3.2750e+03 3.5276e-25 1.9849e-16 5.0285e-09 5.3222e-04 6.9188e-01 3.0746e-01 1.2866e-04
3.4750e+03 1.5895e-23 7.2321e-15 8.9625e-08 3.0329e-03 9.4716e-01 4.9804e-02 1.5078e-06
3.6750e+03 8.7033e-22 3.0989e-13 1.6925e-06 1.5812e-02 9.7969e-01 4.4962e-03 6.8708e-09
3.8750e+03 2.8813e-19 7.1076e-11 1.1342e-04 1.5574e-01 8.4405e-01 9.4767e-05 1.5654e-12
4.0750e+03 2.1330e-16 3.2674e-08 9.3745e-03 8.5536e-01 1.3526e-01 6.2955e-08 1.2880e-18
4.2750e+03 2.9520e-14 2.4914e-06 1.3095e-01 8.6476e-01 4.2899e-03 9.4189e-12 2.8729e-25
4.4750e+03 2.1539e-12 8.6976e-05 7.2151e-01 2.7837e-01 3.1142e-05 1.9355e-16 4.7629e-33
4.6750e+03 1.1456e-11 3.0959e-04 9.2708e-01 7.2608e-02 9.3074e-07 1.9631e-19 7.8543e-38
4.8750e+03 4.1391e-11 7.9076e-04 9.8010e-01 1.9110e-02 3.6455e-08 3.8818e-22 4.0764e-42
5.0750e+03 1.4604e-10 1.9313e-03 9.9315e-01 4.9158e-03 1.4380e-09 8.2214e-25 0.0000e+00
5.2750e+03 5.2357e-10 4.6776e-03 9.9406e-01 1.2654e-03 5.8207e-11 1.8933e-27 0.0000e+00
5.4750e+03 1.8572e-09 1.1150e-02 9.8852e-01 3.3108e-04 2.4744e-12 4.8539e-30 0.0000e+00
5.6750e+03 6.5721e-09 2.6404e-02 9.7351e-01 8.5604e-05 1.0351e-13 1.2190e-32 0.0000e+00
5.8750e+03 2.2223e-08 6.0300e-02 9.3968e-01 2.2220e-05 4.4771e-15 3.3081e-35 0.0000e+00
6.0750e+03 7.5460e-08 1.3625e-01 8.6375e-01 5.1762e-06 1.5981e-16 6.4960e-38 0.0000e+00
6.2750e+03 2.7129e-07 3.0762e-01 6.9238e-01 8.5317e-07 3.0232e-18 4.3138e-41 0.0000e+00
6.4750e+03 7.6188e-07 5.5195e-01 4.4804e-01 1.1548e-07 4.7754e-20 2.3822e-44 0.0000e+00
6.6750e+03 1.7186e-06 7.8082e-01 2.1918e-01 1.1114e-08 4.9325e-22 0.0000e+00 0.0000e+00
6.8750e+03 3.2073e-06 9.1104e-01 8.8952e-02 9.0292e-10 4.4239e-24 0.0000e+00 0.0000e+00
7.0750e+03 5.4900e-06 9.6740e-01 3.2592e-02 6.5881e-11 3.5515e-26 0.0000e+00 0.0000e+00
7.2750e+03 9.2286e-06 9.8897e-01 1.1024e-02 4.1799e-12 2.2884e-28 0.0000e+00 0.0000e+00
7.4750e+03 1.5401e-05 9.9640e-01 3.5867e-03 2.4587e-13 1.2983e-30 0.0000e+00 0.0000e+00
7.6750e+03 2.6158e-05 9.9889e-01 1.0871e-03 1.2155e-14 5.3603e-33 0.0000e+00 0.0000e+00
7.8750e+03 4.2978e-05 9.9962e-01 3.4182e-04 6.5405e-16 2.5516e-35 0.0000e+00 0.0000e+00
8.0750e+03 7.0211e-05 9.9982e-01 1.0500e-04 3.2849e-17 1.0558e-37 0.0000e+00 0.0000e+00
8.2750e+03 1.1620e-04 9.9985e-01 3.0560e-05 1.4320e-18 3.3446e-40 0.0000e+00 0.0000e+00
8.4750e+03 1.8209e-04 9.9981e-01 1.0122e-05 8.6738e-20 1.9394e-42 0.0000e+00 0.0000e+00
8.6750e+03 2.7734e-04 9.9972e-01 3.6427e-06 6.5310e-21 1.6816e-44 0.0000e+00 0.0000e+00
8.8750e+03 4.5223e-04 9.9955e-01 1.1496e-06 3.5797e-22 0.0000e+00 0.0000e+00 0.0000e+00
9.0750e+03 6.8666e-04 9.9931e-01 4.2917e-07 3.0001e-23 0.0000e+00 0.0000e+00 0.0000e+00
9.2750e+03 1.0570e-03 9.9894e-01 1.5630e-07 2.3733e-24 0.0000e+00 0.0000e+00 0.0000e+00
9.4750e+03 1.6074e-03 9.9839e-01 5.8508e-08 2.0138e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.6750e+03 2.5322e-03 9.9747e-01 2.0263e-08 1.4115e-26 0.0000e+00 0.0000e+00 0.0000e+00
9.8750e+03 4.1228e-03 9.9588e-01 6.5074e-09 8.2167e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.0075e+04 5.8110e-03 9.9419e-01 2.8448e-09 1.0266e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.0275e+04 8.6465e-03 9.9135e-01 1.0988e-09 9.4517e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 1.3532e-02 9.8647e-01 3.7621e-10 6.4682e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 1.8611e-02 9.8139e-01 1.7006e-10 8.8106e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0875e+04 2.6815e-02 9.7319e-01 6.8505e-11 9.0541e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.1075e+04 3.9120e-02 9.6088e-01 2.6395e-11 8.3805e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.1275e+04 6.0164e-02 9.3984e-01 8.7520e-12 5.4145e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.1475e+04 9.1500e-02 9.0850e-01 2.8521e-12 3.4067e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.1675e+04 1.3126e-01 8.6874e-01 1.0173e-12 2.7224e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 1.8478e-01 8.1522e-01 3.5409e-13 2.1015e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 2.6209e-01 7.3791e-01 1.0693e-13 1.1993e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 3.3346e-01 6.6654e-01 4.0752e-14 1.2225e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 4.4791e-01 5.5209e-01 1.0238e-14 5.0068e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 4.8358e-01 5.1642e-01 6.3355e-15 1.6185e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 5.8074e-01 4.1926e-01 1.9151e-15 1.0790e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 6.4610e-01 3.5390e-01 7.8577e-16 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 7.0045e-01 2.9955e-01 3.4569e-16 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
