#NTIMES:     60
#NSTAGES:     6
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.544020E+04    2.5137E-08    2.3213E-02    9.4328E-01    3.2783E-02    7.2491E-04    1.0000E-99
    1.631930E+04    1.7621E-08    1.9096E-02    9.4173E-01    3.8208E-02    9.6485E-04    1.0000E-99
    1.719830E+04    1.2447E-08    1.6475E-02    9.3791E-01    4.4343E-02    1.2758E-03    1.0000E-99
    1.807720E+04    1.0675E-08    1.6546E-02    9.3127E-01    5.0538E-02    1.6412E-03    1.0000E-99
    1.895610E+04    8.5778E-09    1.6605E-02    9.2162E-01    5.9560E-02    2.2182E-03    1.0000E-99
    1.983500E+04    5.6121E-09    1.4625E-02    9.1144E-01    7.0876E-02    3.0556E-03    1.0000E-99
    2.071390E+04    3.7169E-09    1.2328E-02    8.9920E-01    8.4226E-02    4.2469E-03    1.0000E-99
    2.159280E+04    2.7096E-09    1.0870E-02    8.8821E-01    9.5617E-02    5.3012E-03    1.0000E-99
    2.247180E+04    1.7806E-09    9.2915E-03    8.6241E-01    1.2012E-01    8.1783E-03    1.0000E-99
    2.335100E+04    9.3508E-10    7.5615E-03    8.2951E-01    1.5091E-01    1.2022E-02    1.0000E-99
    2.423020E+04    5.7438E-10    6.9043E-03    8.1826E-01    1.6061E-01    1.4228E-02    1.0000E-99
    2.510960E+04    3.1943E-10    5.2310E-03    7.6148E-01    2.1017E-01    2.3122E-02    1.0000E-99
    2.598910E+04    2.4243E-10    4.5853E-03    7.2797E-01    2.3666E-01    3.0781E-02    1.0000E-99
    2.686880E+04    1.8633E-10    4.0900E-03    6.8614E-01    2.6974E-01    4.0029E-02    1.0000E-99
    2.774880E+04    1.1778E-10    3.2987E-03    6.0069E-01    3.3480E-01    6.1207E-02    1.0000E-99
    2.862920E+04    9.9898E-11    3.4860E-03    5.7470E-01    3.5244E-01    6.9371E-02    1.0000E-99
    2.950199E+04    8.4292E-11    3.6034E-03    5.3946E-01    3.7531E-01    8.1622E-02    1.0000E-99
    2.951000E+04    8.4283E-11    3.6046E-03    5.3901E-01    3.7567E-01    8.1716E-02    1.0000E-99
#TIME:    81.370
#NVEL:  84
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03    5.7605E-07    2.2873E-01    7.4877E-01    2.1787E-02    7.1197E-04    1.0000E-99
    1.040650E+03    5.6887E-07    2.2632E-01    7.5010E-01    2.2783E-02    7.8875E-04    1.0000E-99
    1.071950E+03    5.2466E-07    2.1601E-01    7.5949E-01    2.3671E-02    8.3632E-04    1.0000E-99
    1.134550E+03    4.6905E-07    2.0371E-01    7.7060E-01    2.4788E-02    8.9752E-04    1.0000E-99
    1.240830E+03    4.1958E-07    1.9215E-01    7.8097E-01    2.5915E-02    9.6108E-04    1.0000E-99
    1.357080E+03    3.8661E-07    1.8307E-01    7.8905E-01    2.6861E-02    1.0157E-03    1.0000E-99
    1.484210E+03    3.7011E-07    1.7703E-01    7.9439E-01    2.7531E-02    1.0552E-03    1.0000E-99
    1.623260E+03    3.6473E-07    1.7263E-01    7.9823E-01    2.8048E-02    1.0859E-03    1.0000E-99
    1.775330E+03    3.9534E-07    1.7624E-01    7.9503E-01    2.7666E-02    1.0623E-03    1.0000E-99
    1.941650E+03    4.4074E-07    1.8102E-01    7.9082E-01    2.7129E-02    1.0278E-03    1.0000E-99
    2.123550E+03    5.1287E-07    1.8856E-01    7.8421E-01    2.6259E-02    9.7177E-04    1.0000E-99
    2.322490E+03    6.4371E-07    2.0220E-01    7.7219E-01    2.4730E-02    8.7612E-04    1.0000E-99
    2.540060E+03    8.6571E-07    2.2149E-01    7.5508E-01    2.2671E-02    7.5203E-04    1.0000E-99
    2.778020E+03    1.2387E-06    2.4597E-01    7.3319E-01    2.0226E-02    6.1241E-04    1.0000E-99
    3.038280E+03    1.8124E-06    2.7166E-01    7.1006E-01    1.7800E-02    4.8169E-04    1.0000E-99
    3.248900E+03    2.4566E-06    2.9261E-01    6.9107E-01    1.5928E-02    3.8714E-04    1.0000E-99
    3.422980E+03    3.1643E-06    3.1099E-01    6.7433E-01    1.4365E-02    3.1365E-04    1.0000E-99
    3.565050E+03    3.7992E-06    3.2437E-01    6.6214E-01    1.3221E-02    2.6181E-04    1.0000E-99
    3.694050E+03    4.2939E-06    3.3331E-01    6.5409E-01    1.2377E-02    2.2314E-04    1.0000E-99
    3.798890E+03    4.4403E-06    3.3533E-01    6.5249E-01    1.1972E-02    2.0079E-04    1.0000E-99
    3.892640E+03    4.1844E-06    3.2948E-01    6.5832E-01    1.2004E-02    1.9115E-04    1.0000E-99
    3.972970E+03    3.9462E-06    3.2817E-01    6.5998E-01    1.1673E-02    1.7323E-04    1.0000E-99
    4.039640E+03    3.4344E-06    3.1987E-01    6.6826E-01    1.1694E-02    1.6544E-04    1.0000E-99
    4.098360E+03    2.7537E-06    3.0363E-01    6.8410E-01    1.2099E-02    1.6694E-04    1.0000E-99
    4.145830E+03    2.2099E-06    2.8972E-01    6.9784E-01    1.2278E-02    1.6398E-04    1.0000E-99
    4.187490E+03    1.6729E-06    2.6884E-01    7.1815E-01    1.2839E-02    1.6991E-04    1.0000E-99
    4.223810E+03    1.2829E-06    2.5248E-01    7.3441E-01    1.2948E-02    1.6595E-04    1.0000E-99
    4.260320E+03    9.1277E-07    2.2922E-01    7.5738E-01    1.3229E-02    1.6506E-04    1.0000E-99
    4.293410E+03    6.1892E-07    2.0088E-01    7.8544E-01    1.3512E-02    1.6372E-04    1.0000E-99
    4.323310E+03    3.8607E-07    1.6335E-01    8.2216E-01    1.4309E-02    1.7299E-04    1.0000E-99
    4.350820E+03    2.3936E-07    1.2997E-01    8.5533E-01    1.4529E-02    1.6994E-04    1.0000E-99
    4.376900E+03    1.5001E-07    1.0280E-01    8.8241E-01    1.4618E-02    1.6574E-04    1.0000E-99
    4.402650E+03    9.6615E-08    8.5530E-02    8.9993E-01    1.4380E-02    1.5702E-04    1.0000E-99
    4.428230E+03    5.8519E-08    7.0998E-02    9.1413E-01    1.4709E-02    1.6160E-04    1.0000E-99
    4.452920E+03    4.5173E-08    6.2747E-02    9.2264E-01    1.4458E-02    1.5568E-04    1.0000E-99
    4.478720E+03    3.9210E-08    5.7986E-02    9.2770E-01    1.4163E-02    1.4942E-04    1.0000E-99
    4.503780E+03    3.5959E-08    5.5212E-02    9.3057E-01    1.4073E-02    1.4748E-04    1.0000E-99
    4.528930E+03    3.3723E-08    5.3451E-02    9.3261E-01    1.3795E-02    1.4187E-04    1.0000E-99
    4.555660E+03    3.1482E-08    5.1948E-02    9.3405E-01    1.3863E-02    1.4316E-04    1.0000E-99
    4.579160E+03    2.9994E-08    5.1167E-02    9.3487E-01    1.3816E-02    1.4221E-04    1.0000E-99
    4.602110E+03    2.8772E-08    5.0704E-02    9.3528E-01    1.3872E-02    1.4331E-04    1.0000E-99
    4.623920E+03    2.8132E-08    5.0803E-02    9.3554E-01    1.3520E-02    1.3645E-04    1.0000E-99
    4.645840E+03    2.7500E-08    5.0911E-02    9.3562E-01    1.3339E-02    1.3298E-04    1.0000E-99
    4.669350E+03    2.7041E-08    5.1133E-02    9.3582E-01    1.2917E-02    1.2504E-04    1.0000E-99
    4.697060E+03    2.5967E-08    5.0786E-02    9.3580E-01    1.3283E-02    1.3191E-04    1.0000E-99
    4.734680E+03    2.5141E-08    5.0620E-02    9.3634E-01    1.2913E-02    1.2493E-04    1.0000E-99
    4.777980E+03    2.3891E-08    4.9955E-02    9.3680E-01    1.3113E-02    1.2863E-04    1.0000E-99
    4.831830E+03    2.2625E-08    4.9096E-02    9.3770E-01    1.3073E-02    1.2784E-04    1.0000E-99
    4.894890E+03    2.1446E-08    4.8220E-02    9.3875E-01    1.2902E-02    1.2462E-04    1.0000E-99
    4.958140E+03    2.0414E-08    4.7381E-02    9.3956E-01    1.2937E-02    1.2528E-04    1.0000E-99
    5.040220E+03    1.9542E-08    4.6731E-02    9.4051E-01    1.2642E-02    1.1991E-04    1.0000E-99
    5.141810E+03    1.8908E-08    4.6369E-02    9.4131E-01    1.2205E-02    1.1220E-04    1.0000E-99
    5.295750E+03    1.8345E-08    4.6016E-02    9.4198E-01    1.1895E-02    1.0702E-04    1.0000E-99
    5.565420E+03    1.8668E-08    4.6139E-02    9.4200E-01    1.1752E-02    1.0508E-04    1.0000E-99
    5.940870E+03    1.8205E-08    4.6548E-02    9.4212E-01    1.1231E-02    9.6975E-05    1.0000E-99
    6.497420E+03    1.9476E-08    4.6288E-02    9.4205E-01    1.1560E-02    1.0322E-04    1.0000E-99
    7.106120E+03    1.9851E-08    4.7332E-02    9.4087E-01    1.1695E-02    1.0608E-04    1.0000E-99
    7.771840E+03    2.1124E-08    4.7172E-02    9.4076E-01    1.1954E-02    1.1091E-04    1.0000E-99
    8.499930E+03    2.3707E-08    4.4870E-02    9.4233E-01    1.2679E-02    1.2430E-04    1.0000E-99
    9.296230E+03    2.7281E-08    3.9974E-02    9.4612E-01    1.3760E-02    1.4463E-04    1.0000E-99
    1.016710E+04    3.1948E-08    3.5480E-02    9.4903E-01    1.5310E-02    1.7626E-04    1.0000E-99
    1.104500E+04    3.5106E-08    3.1959E-02    9.5054E-01    1.7282E-02    2.2061E-04    1.0000E-99
    1.192350E+04    3.3964E-08    2.7553E-02    9.5236E-01    1.9799E-02    2.8370E-04    1.0000E-99
    1.280260E+04    3.3587E-08    2.5767E-02    9.5116E-01    2.2702E-02    3.6602E-04    1.0000E-99
    1.368190E+04    3.0926E-08    2.3750E-02    9.5004E-01    2.5750E-02    4.6238E-04    1.0000E-99
    1.456110E+04    2.6870E-08    2.2189E-02    9.4705E-01    3.0136E-02    6.2048E-04    1.0000E-99
    1.544020E+04    2.3750E-08    2.1600E-02    9.4314E-01    3.4459E-02    7.9944E-04    1.0000E-99
    1.631930E+04    1.7446E-08    1.8600E-02    9.3891E-01    4.1367E-02    1.1238E-03    1.0000E-99
    1.719830E+04    1.2697E-08    1.6684E-02    9.3488E-01    4.7004E-02    1.4277E-03    1.0000E-99
    1.807720E+04    1.1080E-08    1.7206E-02    9.2736E-01    5.3607E-02    1.8251E-03    1.0000E-99
    1.895610E+04    9.1677E-09    1.7546E-02    9.1590E-01    6.4011E-02    2.5395E-03    1.0000E-99
    1.983500E+04    5.8144E-09    1.5228E-02    9.0119E-01    7.9792E-02    3.7908E-03    1.0000E-99
    2.071390E+04    3.9002E-09    1.3140E-02    8.9601E-01    8.6391E-02    4.4588E-03    1.0000E-99
    2.159280E+04    2.6738E-09    1.1041E-02    8.7703E-01    1.0560E-01    6.3266E-03    1.0000E-99
    2.247180E+04    1.6507E-09    8.8451E-03    8.4663E-01    1.3462E-01    9.9051E-03    1.0000E-99
    2.335100E+04    8.9042E-10    7.1987E-03    8.2256E-01    1.5688E-01    1.3365E-02    1.0000E-99
    2.423020E+04    4.0956E-10    5.3591E-03    7.6703E-01    2.0644E-01    2.1174E-02    1.0000E-99
    2.510960E+04    2.9347E-10    4.8036E-03    7.5177E-01    2.1779E-01    2.5635E-02    1.0000E-99
    2.598910E+04    2.3741E-10    4.4145E-03    7.3055E-01    2.3339E-01    3.1642E-02    1.0000E-99
    2.686880E+04    1.6369E-10    3.6378E-03    6.6378E-01    2.8664E-01    4.5946E-02    1.0000E-99
    2.774880E+04    1.1807E-10    3.1049E-03    5.9028E-01    3.3828E-01    6.8326E-02    1.0000E-99
    2.862920E+04    9.5883E-11    3.1373E-03    5.5554E-01    3.6242E-01    7.8902E-02    1.0000E-99
    2.950199E+04    7.3819E-11    3.0779E-03    5.1129E-01    3.9161E-01    9.4024E-02    1.0000E-99
    2.951000E+04    7.3542E-11    3.0742E-03    5.1049E-01    3.9219E-01    9.4237E-02    1.0000E-99
#TIME:    89.510
#NVEL:  84
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03    8.6079E-07    2.3211E-01    7.4345E-01    2.3546E-02    8.9071E-04    1.0000E-99
    1.040650E+03    8.5847E-07    2.3268E-01    7.4361E-01    2.2880E-02    8.3162E-04    1.0000E-99
    1.071950E+03    7.8753E-07    2.2149E-01    7.5379E-01    2.3838E-02    8.8583E-04    1.0000E-99
    1.134550E+03    7.1189E-07    2.1050E-01    7.6373E-01    2.4826E-02    9.4294E-04    1.0000E-99
    1.240830E+03    6.3616E-07    1.9859E-01    7.7444E-01    2.5959E-02    1.0101E-03    1.0000E-99
    1.357080E+03    5.8617E-07    1.8926E-01    7.8277E-01    2.6898E-02    1.0671E-03    1.0000E-99
    1.484210E+03    5.5308E-07    1.8141E-01    7.8975E-01    2.7728E-02    1.1182E-03    1.0000E-99
    1.623260E+03    5.6126E-07    1.7965E-01    7.9131E-01    2.7912E-02    1.1289E-03    1.0000E-99
    1.775330E+03    5.8875E-07    1.7969E-01    7.9130E-01    2.7876E-02    1.1247E-03    1.0000E-99
    1.941650E+03    6.1896E-07    1.7850E-01    7.9244E-01    2.7932E-02    1.1240E-03    1.0000E-99
    2.123550E+03    7.2683E-07    1.8645E-01    7.8557E-01    2.6923E-02    1.0539E-03    1.0000E-99
    2.322490E+03    8.8120E-07    1.9578E-01    7.7752E-01    2.5724E-02    9.7008E-04    1.0000E-99
    2.540060E+03    1.1713E-06    2.1264E-01    7.6278E-01    2.3741E-02    8.3948E-04    1.0000E-99
    2.778020E+03    1.6979E-06    2.3688E-01    7.4131E-01    2.1133E-02    6.7928E-04    1.0000E-99
    3.038280E+03    2.4499E-06    2.5995E-01    7.2075E-01    1.8753E-02    5.3961E-04    1.0000E-99
    3.248900E+03    3.3854E-06    2.8262E-01    7.0033E-01    1.6623E-02    4.2592E-04    1.0000E-99
    3.422980E+03    4.3536E-06    3.0095E-01    6.8373E-01    1.4978E-02    3.4356E-04    1.0000E-99
    3.565050E+03    5.2209E-06    3.1498E-01    6.7100E-01    1.3735E-02    2.8436E-04    1.0000E-99
    3.694050E+03    5.7129E-06    3.2157E-01    6.6517E-01    1.3009E-02    2.4642E-04    1.0000E-99
    3.798890E+03    5.8751E-06    3.2487E-01    6.6239E-01    1.2510E-02    2.1924E-04    1.0000E-99
    3.892640E+03    5.7141E-06    3.2607E-01    6.6163E-01    1.2097E-02    1.9631E-04    1.0000E-99
    3.972970E+03    4.9443E-06    3.1704E-01    6.7048E-01    1.2278E-02    1.9069E-04    1.0000E-99
    4.039640E+03    4.1524E-06    3.0794E-01    6.7949E-01    1.2384E-02    1.8404E-04    1.0000E-99
    4.098360E+03    3.3220E-06    2.9571E-01    6.9154E-01    1.2565E-02    1.7965E-04    1.0000E-99
    4.145830E+03    2.5973E-06    2.8192E-01    7.0512E-01    1.2776E-02    1.7702E-04    1.0000E-99
    4.187490E+03    1.9127E-06    2.6102E-01    7.2539E-01    1.3397E-02    1.8429E-04    1.0000E-99
    4.223810E+03    1.4220E-06    2.4325E-01    7.4290E-01    1.3666E-02    1.8357E-04    1.0000E-99
    4.260320E+03    1.0104E-06    2.2279E-01    7.6326E-01    1.3762E-02    1.7818E-04    1.0000E-99
    4.293410E+03    6.8090E-07    1.9543E-01    7.9035E-01    1.4033E-02    1.7645E-04    1.0000E-99
    4.323310E+03    4.2899E-07    1.6062E-01    8.2451E-01    1.4685E-02    1.8293E-04    1.0000E-99
    4.350820E+03    2.6662E-07    1.2824E-01    8.5658E-01    1.4999E-02    1.8223E-04    1.0000E-99
    4.376900E+03    1.6489E-07    1.0085E-01    8.8325E-01    1.5707E-02    1.9232E-04    1.0000E-99
    4.402650E+03    1.0651E-07    8.4569E-02    8.9958E-01    1.5668E-02    1.8771E-04    1.0000E-99
    4.428230E+03    6.9255E-08    7.2858E-02    9.1220E-01    1.4778E-02    1.6605E-04    1.0000E-99
    4.452920E+03    5.2786E-08    6.3946E-02    9.2066E-01    1.5217E-02    1.7526E-04    1.0000E-99
    4.478720E+03    4.6158E-08    5.9504E-02    9.2547E-01    1.4857E-02    1.6741E-04    1.0000E-99
    4.503780E+03    4.2446E-08    5.6872E-02    9.2809E-01    1.4866E-02    1.6762E-04    1.0000E-99
    4.528930E+03    4.0021E-08    5.5315E-02    9.2992E-01    1.4598E-02    1.6190E-04    1.0000E-99
    4.555660E+03    3.8115E-08    5.4416E-02    9.3117E-01    1.4255E-02    1.5473E-04    1.0000E-99
    4.579160E+03    3.6351E-08    5.3689E-02    9.3172E-01    1.4433E-02    1.5851E-04    1.0000E-99
    4.602110E+03    3.5458E-08    5.3706E-02    9.3224E-01    1.3904E-02    1.4757E-04    1.0000E-99
    4.623920E+03    3.4407E-08    5.3709E-02    9.3218E-01    1.3961E-02    1.4877E-04    1.0000E-99
    4.645840E+03    3.3190E-08    5.3551E-02    9.3195E-01    1.4347E-02    1.5682E-04    1.0000E-99
    4.669350E+03    3.2558E-08    5.3735E-02    9.3222E-01    1.3892E-02    1.4738E-04    1.0000E-99
    4.697060E+03    3.1506E-08    5.3555E-02    9.3235E-01    1.3944E-02    1.4842E-04    1.0000E-99
    4.734680E+03    3.0137E-08    5.3106E-02    9.3269E-01    1.4055E-02    1.5064E-04    1.0000E-99
    4.777980E+03    2.8655E-08    5.2391E-02    9.3326E-01    1.4195E-02    1.5346E-04    1.0000E-99
    4.831830E+03    2.7446E-08    5.1741E-02    9.3431E-01    1.3801E-02    1.4530E-04    1.0000E-99
    4.894890E+03    2.5884E-08    5.0679E-02    9.3543E-01    1.3750E-02    1.4419E-04    1.0000E-99
    4.958140E+03    2.4749E-08    4.9872E-02    9.3638E-01    1.3610E-02    1.4136E-04    1.0000E-99
    5.040220E+03    2.3435E-08    4.8888E-02    9.3744E-01    1.3537E-02    1.3989E-04    1.0000E-99
    5.141810E+03    2.2474E-08    4.8196E-02    9.3854E-01    1.3132E-02    1.3199E-04    1.0000E-99
    5.295750E+03    2.1652E-08    4.7510E-02    9.3964E-01    1.2728E-02    1.2440E-04    1.0000E-99
    5.565420E+03    2.1684E-08    4.7016E-02    9.4025E-01    1.2613E-02    1.2263E-04    1.0000E-99
    5.940870E+03    2.0543E-08    4.6237E-02    9.4143E-01    1.2215E-02    1.1578E-04    1.0000E-99
    6.497420E+03    2.1554E-08    4.4975E-02    9.4248E-01    1.2421E-02    1.2001E-04    1.0000E-99
    7.106120E+03    2.1585E-08    4.5081E-02    9.4242E-01    1.2380E-02    1.1946E-04    1.0000E-99
    7.771840E+03    2.2085E-08    4.3559E-02    9.4348E-01    1.2835E-02    1.2804E-04    1.0000E-99
    8.499930E+03    2.4115E-08    4.0538E-02    9.4574E-01    1.3580E-02    1.4241E-04    1.0000E-99
    9.296230E+03    2.7143E-08    3.5467E-02    9.4969E-01    1.4675E-02    1.6396E-04    1.0000E-99
    1.016710E+04    3.0985E-08    3.1040E-02    9.5222E-01    1.6540E-02    2.0442E-04    1.0000E-99
    1.104500E+04    3.3735E-08    2.8002E-02    9.5310E-01    1.8646E-02    2.5492E-04    1.0000E-99
    1.192350E+04    3.2099E-08    2.4085E-02    9.5409E-01    2.1491E-02    3.3142E-04    1.0000E-99
    1.280260E+04    3.1633E-08    2.2717E-02    9.5251E-01    2.4358E-02    4.1844E-04    1.0000E-99
    1.368190E+04    2.9689E-08    2.1475E-02    9.5038E-01    2.7613E-02    5.2841E-04    1.0000E-99
    1.456110E+04    2.6163E-08    2.0417E-02    9.4728E-01    3.1621E-02    6.8094E-04    1.0000E-99
    1.544020E+04    2.3373E-08    2.0272E-02    9.4133E-01    3.7461E-02    9.3503E-04    1.0000E-99
    1.631930E+04    1.8018E-08    1.8224E-02    9.3448E-01    4.5931E-02    1.3683E-03    1.0000E-99
    1.719830E+04    1.3436E-08    1.6890E-02    9.3026E-01    5.1177E-02    1.6733E-03    1.0000E-99
    1.807720E+04    1.1812E-08    1.7674E-02    9.2218E-01    5.8030E-02    2.1139E-03    1.0000E-99
    1.895610E+04    9.4804E-09    1.7355E-02    9.0201E-01    7.7087E-02    3.5431E-03    1.0000E-99
    1.983500E+04    6.0154E-09    1.5075E-02    8.8702E-01    9.2910E-02    4.9984E-03    1.0000E-99
    2.071390E+04    3.8684E-09    1.2818E-02    8.7864E-01    1.0262E-01    5.9256E-03    1.0000E-99
    2.159280E+04    2.7043E-09    1.0824E-02    8.6417E-01    1.1736E-01    7.6492E-03    1.0000E-99
    2.247180E+04    1.7171E-09    8.7041E-03    8.3964E-01    1.4075E-01    1.0903E-02    1.0000E-99
    2.335100E+04    9.6784E-10    7.2859E-03    8.2409E-01    1.5514E-01    1.3477E-02    1.0000E-99
    2.423020E+04    4.5176E-10    5.3281E-03    7.6703E-01    2.0496E-01    2.2682E-02    1.0000E-99
    2.510960E+04    2.9340E-10    4.5479E-03    7.4140E-01    2.2618E-01    2.7869E-02    1.0000E-99
    2.598910E+04    2.2277E-10    4.0259E-03    7.1211E-01    2.4910E-01    3.4759E-02    1.0000E-99
    2.686880E+04    1.7452E-10    3.4833E-03    6.5825E-01    2.8914E-01    4.9122E-02    1.0000E-99
    2.774880E+04    1.3300E-10    3.0408E-03    5.9460E-01    3.3117E-01    7.1195E-02    1.0000E-99
    2.862920E+04    1.0373E-10    2.9438E-03    5.5080E-01    3.6159E-01    8.4673E-02    1.0000E-99
    2.950199E+04    7.7505E-11    2.7915E-03    5.0010E-01    3.9471E-01    1.0240E-01    1.0000E-99
    2.951000E+04    7.7132E-11    2.7857E-03    4.9910E-01    3.9540E-01    1.0271E-01    1.0000E-99
#TIME:    98.460
#NVEL:  84
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03    1.1803E-06    2.2543E-01    7.5006E-01    2.3612E-02    8.9681E-04    1.0000E-99
    1.040650E+03    1.1678E-06    2.2361E-01    7.5117E-01    2.4273E-02    9.5223E-04    1.0000E-99
    1.071950E+03    1.1946E-06    2.2771E-01    7.4745E-01    2.3909E-02    9.3025E-04    1.0000E-99
    1.134550E+03    9.8581E-07    2.0500E-01    7.6796E-01    2.5979E-02    1.0576E-03    1.0000E-99
    1.240830E+03    9.6557E-07    2.0331E-01    7.6948E-01    2.6139E-02    1.0678E-03    1.0000E-99
    1.357080E+03    8.7701E-07    1.9198E-01    7.7962E-01    2.7259E-02    1.1393E-03    1.0000E-99
    1.484210E+03    8.1628E-07    1.8257E-01    7.8800E-01    2.8232E-02    1.2023E-03    1.0000E-99
    1.623260E+03    7.9441E-07    1.7639E-01    7.9349E-01    2.8875E-02    1.2437E-03    1.0000E-99
    1.775330E+03    8.2625E-07    1.7503E-01    7.9477E-01    2.8955E-02    1.2460E-03    1.0000E-99
    1.941650E+03    9.2721E-07    1.7909E-01    7.9135E-01    2.8362E-02    1.2007E-03    1.0000E-99
    2.123550E+03    1.0814E-06    1.8506E-01    7.8632E-01    2.7491E-02    1.1341E-03    1.0000E-99
    2.322490E+03    1.3277E-06    1.9431E-01    7.7845E-01    2.6196E-02    1.0375E-03    1.0000E-99
    2.540060E+03    1.7656E-06    2.0984E-01    7.6503E-01    2.4225E-02    8.9852E-04    1.0000E-99
    2.778020E+03    2.5352E-06    2.3194E-01    7.4565E-01    2.1678E-02    7.3100E-04    1.0000E-99
    3.038280E+03    3.5731E-06    2.5228E-01    7.2774E-01    1.9390E-02    5.8624E-04    1.0000E-99
    3.248900E+03    5.0161E-06    2.7676E-01    7.0577E-01    1.7011E-02    4.5366E-04    1.0000E-99
    3.422980E+03    6.2168E-06    2.9197E-01    6.9213E-01    1.5518E-02    3.7233E-04    1.0000E-99
    3.565050E+03    7.2609E-06    3.0461E-01    6.8076E-01    1.4316E-02    3.1039E-04    1.0000E-99
    3.694050E+03    7.6968E-06    3.0987E-01    6.7620E-01    1.3649E-02    2.7128E-04    1.0000E-99
    3.798890E+03    7.8052E-06    3.1434E-01    6.7235E-01    1.3057E-02    2.3885E-04    1.0000E-99
    3.892640E+03    7.2983E-06    3.1404E-01    6.7299E-01    1.2745E-02    2.1689E-04    1.0000E-99
    3.972970E+03    6.3637E-06    3.1027E-01    6.7693E-01    1.2593E-02    2.0127E-04    1.0000E-99
    4.039640E+03    5.0264E-06    2.9671E-01    6.9004E-01    1.3046E-02    2.0298E-04    1.0000E-99
    4.098360E+03    3.9516E-06    2.8645E-01    7.0022E-01    1.3134E-02    1.9546E-04    1.0000E-99
    4.145830E+03    3.0371E-06    2.7400E-01    7.1251E-01    1.3293E-02    1.9102E-04    1.0000E-99
    4.187490E+03    2.2528E-06    2.5808E-01    7.2815E-01    1.3576E-02    1.9007E-04    1.0000E-99
    4.223810E+03    1.6781E-06    2.4386E-01    7.4239E-01    1.3560E-02    1.8250E-04    1.0000E-99
    4.260320E+03    1.1003E-06    2.1306E-01    7.7212E-01    1.4619E-02    1.9948E-04    1.0000E-99
    4.293410E+03    7.3323E-07    1.8580E-01    7.9899E-01    1.5006E-02    2.0016E-04    1.0000E-99
    4.323310E+03    4.6847E-07    1.5404E-01    8.3015E-01    1.5603E-02    2.0584E-04    1.0000E-99
    4.350820E+03    2.9649E-07    1.2418E-01    8.5949E-01    1.6122E-02    2.1051E-04    1.0000E-99
    4.376900E+03    2.0051E-07    1.0389E-01    8.8047E-01    1.5456E-02    1.8893E-04    1.0000E-99
    4.402650E+03    1.2885E-07    8.6793E-02    8.9722E-01    1.5795E-02    1.9328E-04    1.0000E-99
    4.428230E+03    8.2529E-08    7.3910E-02    9.1035E-01    1.5554E-02    1.8584E-04    1.0000E-99
    4.452920E+03    6.4436E-08    6.5715E-02    9.1847E-01    1.5626E-02    1.8741E-04    1.0000E-99
    4.478720E+03    5.6495E-08    6.1409E-02    9.2304E-01    1.5367E-02    1.8174E-04    1.0000E-99
    4.503780E+03    5.1880E-08    5.8815E-02    9.2552E-01    1.5482E-02    1.8452E-04    1.0000E-99
    4.528930E+03    4.8333E-08    5.7005E-02    9.2705E-01    1.5755E-02    1.9098E-04    1.0000E-99
    4.555660E+03    4.5947E-08    5.6112E-02    9.2813E-01    1.5567E-02    1.8675E-04    1.0000E-99
    4.579160E+03    4.4698E-08    5.5985E-02    9.2872E-01    1.5122E-02    1.7674E-04    1.0000E-99
    4.602110E+03    4.3278E-08    5.5839E-02    9.2875E-01    1.5233E-02    1.7933E-04    1.0000E-99
    4.623920E+03    4.2582E-08    5.6211E-02    9.2880E-01    1.4819E-02    1.7014E-04    1.0000E-99
    4.645840E+03    4.1711E-08    5.6445E-02    9.2867E-01    1.4714E-02    1.6789E-04    1.0000E-99
    4.669350E+03    4.0837E-08    5.6607E-02    9.2871E-01    1.4519E-02    1.6360E-04    1.0000E-99
    4.697060E+03    3.9324E-08    5.6305E-02    9.2862E-01    1.4906E-02    1.7209E-04    1.0000E-99
    4.734680E+03    3.7679E-08    5.5838E-02    9.2898E-01    1.5004E-02    1.7418E-04    1.0000E-99
    4.777980E+03    3.6298E-08    5.5378E-02    9.2967E-01    1.4780E-02    1.6913E-04    1.0000E-99
    4.831830E+03    3.4637E-08    5.4543E-02    9.3071E-01    1.4579E-02    1.6457E-04    1.0000E-99
    4.894890E+03    3.2954E-08    5.3588E-02    9.3197E-01    1.4282E-02    1.5806E-04    1.0000E-99
    4.958140E+03    3.1354E-08    5.2546E-02    9.3294E-01    1.4359E-02    1.5963E-04    1.0000E-99
