#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] s0 s1 s2 s3 s4 s5 s6 s7 s8
1.537500e+04 2.518361e+03 2.503000e+04 9.999824e-01 1.761507e-05 1.076904e-35 2.034580e-89 2.161500e-168 2.488418e-297 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 2.563896e+03 2.866779e+04 9.999642e-01 3.581462e-05 1.259369e-34 3.405736e-87 1.372336e-164 4.518667e-291 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 2.612051e+03 3.174420e+04 9.999228e-01 7.716300e-05 1.689367e-33 7.214055e-85 1.255611e-160 1.410850e-284 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 2.662471e+03 3.354478e+04 9.998224e-01 1.775804e-04 2.646296e-32 2.004619e-82 1.706165e-156 7.859301e-278 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 2.714287e+03 3.371789e+04 9.995676e-01 4.324216e-04 4.704487e-31 6.790541e-80 3.069324e-152 6.355946e-271 0.000000e+00 0.000000e+00 0.000000e+00 
1.662500e+04 2.766765e+03 3.255646e+04 9.989183e-01 1.081669e-03 8.747924e-30 2.411590e-77 5.810276e-148 5.236933e-264 0.000000e+00 0.000000e+00 0.000000e+00 
1.687500e+04 2.819905e+03 3.066567e+04 9.972784e-01 2.721605e-03 1.589211e-28 7.978227e-75 9.458060e-144 3.268500e-257 0.000000e+00 0.000000e+00 0.000000e+00 
1.712500e+04 2.874128e+03 2.853518e+04 9.932655e-01 6.734481e-03 2.705064e-27 2.275353e-72 1.183465e-139 1.303221e-250 0.000000e+00 0.000000e+00 0.000000e+00 
1.737501e+04 2.931325e+03 2.645430e+04 9.837073e-01 1.629265e-02 4.365201e-26 5.879188e-70 1.245005e-135 3.934829e-244 0.000000e+00 0.000000e+00 0.000000e+00 
1.762501e+04 2.996510e+03 2.460740e+04 9.609760e-01 3.902398e-02 7.010947e-25 1.529205e-67 1.345366e-131 1.261803e-237 0.000000e+00 0.000000e+00 0.000000e+00 
1.787501e+04 3.085342e+03 2.324317e+04 9.024613e-01 9.753874e-02 1.412944e-23 6.599818e-65 3.582498e-127 1.804923e-230 0.000000e+00 0.000000e+00 0.000000e+00 
1.812500e+04 3.275130e+03 2.325066e+04 7.127237e-01 2.872763e-01 7.763419e-22 2.773360e-61 5.208748e-121 2.077535e-220 0.000000e+00 0.000000e+00 0.000000e+00 
1.837501e+04 4.044204e+03 2.724991e+04 8.706495e-02 9.129351e-01 4.055080e-18 9.053453e-53 5.301962e-106 2.114280e-195 0.000000e+00 0.000000e+00 0.000000e+00 
1.862501e+04 4.432957e+03 2.754405e+04 4.893378e-05 9.999511e-01 8.072891e-11 9.834034e-35 1.725684e-73 1.120513e-140 0.000000e+00 0.000000e+00 0.000000e+00 
1.887501e+04 4.453007e+03 2.529917e+04 2.216446e-05 9.999778e-01 4.136506e-10 5.425137e-33 2.280877e-70 1.829856e-135 0.000000e+00 0.000000e+00 0.000000e+00 
1.912501e+04 4.473584e+03 2.321955e+04 1.797720e-05 9.999820e-01 5.954949e-10 1.282280e-32 1.018240e-69 2.078614e-134 0.000000e+00 0.000000e+00 0.000000e+00 
1.937501e+04 4.493440e+03 2.131514e+04 1.445615e-05 9.999855e-01 8.621621e-10 3.078057e-32 4.716624e-69 2.496135e-133 0.000000e+00 0.000000e+00 0.000000e+00 
1.962501e+04 4.514097e+03 1.957115e+04 1.168601e-05 9.999883e-01 1.240386e-09 7.295407e-32 2.120176e-68 2.854725e-132 0.000000e+00 0.000000e+00 0.000000e+00 
1.987501e+04 4.534400e+03 1.797542e+04 9.454456e-06 9.999905e-01 1.778165e-09 1.710893e-31 9.345366e-68 3.199970e-131 0.000000e+00 0.000000e+00 0.000000e+00 
2.012501e+04 4.554759e+03 1.651648e+04 7.678512e-06 9.999923e-01 2.539663e-09 3.988065e-31 4.087270e-67 3.492037e-130 0.000000e+00 0.000000e+00 0.000000e+00 
2.037501e+04 4.574683e+03 1.518267e+04 6.255372e-06 9.999937e-01 3.614696e-09 9.112497e-31 1.720768e-66 3.614696e-129 0.000000e+00 0.000000e+00 0.000000e+00 
2.062501e+04 4.595339e+03 1.396638e+04 5.094314e-06 9.999949e-01 5.141483e-09 2.110838e-30 7.452792e-66 3.891490e-128 0.000000e+00 0.000000e+00 0.000000e+00 
2.087500e+04 4.615571e+03 1.285687e+04 4.138800e-06 9.999959e-01 7.275034e-09 4.781471e-30 3.084820e-65 3.907439e-127 0.000000e+00 0.000000e+00 0.000000e+00 
2.112500e+04 4.635731e+03 1.184682e+04 3.389344e-06 9.999966e-01 1.022405e-08 1.070024e-29 1.260500e-64 3.809511e-126 0.000000e+00 0.000000e+00 0.000000e+00 
2.137501e+04 4.655484e+03 1.092763e+04 2.795099e-06 9.999972e-01 1.428131e-08 2.348617e-29 4.954115e-64 3.486229e-125 0.000000e+00 0.000000e+00 0.000000e+00 
2.162501e+04 4.675589e+03 1.009432e+04 2.299995e-06 9.999977e-01 1.989995e-08 5.166655e-29 1.943329e-63 3.219993e-124 0.000000e+00 0.000000e+00 0.000000e+00 
2.187500e+04 4.695991e+03 9.339902e+03 1.898178e-06 9.999981e-01 2.774540e-08 1.127271e-28 7.636349e-63 2.959994e-123 0.000000e+00 0.000000e+00 0.000000e+00 
2.212501e+04 4.715563e+03 8.655252e+03 1.569167e-06 9.999984e-01 3.802365e-08 2.383395e-28 2.806320e-62 2.458494e-122 0.000000e+00 0.000000e+00 0.000000e+00 
2.237501e+04 4.735510e+03 8.037268e+03 1.306033e-06 9.999986e-01 5.215510e-08 5.043097e-28 1.038792e-61 2.056032e-121 0.000000e+00 0.000000e+00 0.000000e+00 
2.262501e+04 4.755380e+03 7.478759e+03 1.089201e-06 9.999988e-01 7.136142e-08 1.056337e-27 3.760559e-61 1.661970e-120 0.000000e+00 0.000000e+00 0.000000e+00 
2.287500e+04 4.775164e+03 6.973385e+03 9.128196e-07 9.999990e-01 9.692298e-08 2.184613e-27 1.338460e-60 1.307691e-119 0.000000e+00 0.000000e+00 0.000000e+00 
2.312500e+04 4.795310e+03 6.514957e+03 7.653624e-07 9.999991e-01 1.312848e-07 4.463683e-27 4.648041e-60 9.888259e-119 0.000000e+00 0.000000e+00 0.000000e+00 
2.337500e+04 4.814971e+03 6.099628e+03 6.463409e-07 9.999992e-01 1.774389e-07 9.146334e-27 1.621950e-59 7.560969e-118 0.000000e+00 0.000000e+00 0.000000e+00 
2.362500e+04 4.834529e+03 5.718074e+03 5.453329e-07 9.999992e-01 2.386665e-07 1.833332e-26 5.473329e-59 5.466662e-117 0.000000e+00 0.000000e+00 0.000000e+00 
2.387500e+04 4.853615e+03 5.366812e+03 4.601446e-07 9.999992e-01 3.173911e-07 3.630432e-26 1.811593e-58 3.818838e-116 0.000000e+00 0.000000e+00 0.000000e+00 
2.412499e+04 4.873449e+03 5.038752e+03 3.897635e-07 9.999992e-01 4.188973e-07 7.039364e-26 5.763775e-58 2.519683e-115 0.000000e+00 0.000000e+00 0.000000e+00 
2.437499e+04 4.893294e+03 4.736428e+03 3.310342e-07 9.999991e-01 5.637926e-07 1.413792e-25 1.948274e-57 1.827585e-114 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 4.912651e+03 4.447965e+03 2.803735e-07 9.999990e-01 7.420553e-07 2.738315e-25 6.186910e-57 1.205606e-113 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 4.933116e+03 4.178917e+03 2.374613e-07 9.999988e-01 1.002046e-06 5.557823e-25 2.128964e-56 8.966212e-113 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 4.953786e+03 3.920432e+03 2.008925e-07 9.999985e-01 1.339284e-06 1.113838e-24 7.176328e-56 6.484365e-112 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 4.975219e+03 3.671821e+03 1.690994e-07 9.999980e-01 1.800483e-06 2.226273e-24 2.408754e-55 4.659358e-111 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 4.996012e+03 3.433593e+03 1.419094e-07 9.999974e-01 2.427049e-06 4.535797e-24 8.315629e-55 3.488055e-110 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 5.017791e+03 3.203970e+03 1.195083e-07 9.999966e-01 3.280336e-06 9.205171e-24 2.861262e-54 2.586696e-109 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 5.042681e+03 2.985092e+03 9.968408e-08 9.999954e-01 4.495247e-06 1.940054e-23 1.055200e-53 2.160873e-108 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 5.075286e+03 2.778960e+03 8.127095e-08 9.999935e-01 6.443257e-06 4.570417e-23 4.742237e-53 2.508575e-107 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 5.123733e+03 2.586933e+03 6.329523e-08 9.999897e-01 1.018716e-05 1.380136e-22 3.314573e-52 6.179712e-106 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 5.201047e+03 2.408149e+03 4.510116e-08 9.999804e-01 1.955064e-05 6.734562e-22 5.530504e-51 6.510077e-104 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 5.319159e+03 2.237787e+03 2.761549e-08 9.999479e-01 5.211310e-05 7.371553e-21 3.986429e-49 8.017399e-101 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 5.451710e+03 2.069525e+03 1.422044e-08 9.997991e-01 2.009305e-04 2.004452e-19 1.463298e-46 1.531246e-96 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 5.567109e+03 1.904396e+03 7.454815e-09 9.992624e-01 7.375508e-04 4.811264e-18 4.308989e-44 2.006456e-92 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 5.680447e+03 1.749357e+03 4.181000e-09 9.976731e-01 2.326943e-03 7.987151e-17 6.487758e-42 8.448503e-89 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 5.782621e+03 1.606836e+03 2.394645e-09 9.930549e-01 6.945099e-03 1.156469e-15 7.636466e-40 2.363219e-85 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 5.858457e+03 1.477163e+03 1.482775e-09 9.828094e-01 1.719060e-02 1.068420e-14 4.040819e-38 1.712211e-82 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 5.911941e+03 1.359271e+03 1.023037e-09 9.670313e-01 3.296867e-02 5.264533e-14 6.907367e-37 1.885524e-80 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 5.951822e+03 1.251527e+03 7.689178e-10 9.479251e-01 5.207486e-02 1.619203e-13 5.044752e-36 5.004068e-79 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 5.986143e+03 1.153070e+03 6.049822e-10 9.252669e-01 7.473310e-02 3.919039e-13 2.397687e-35 6.405694e-78 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 6.017615e+03 1.063364e+03 4.788937e-10 8.976225e-01 1.023775e-01 8.588064e-13 9.606987e-35 6.162057e-77 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 6.046136e+03 9.814063e+02 3.827878e-10 8.658923e-01 1.341077e-01 1.705385e-12 3.257656e-34 4.551214e-76 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 6.072885e+03 9.067169e+02 3.060990e-10 8.285385e-01 1.714614e-01 3.233602e-12 1.018412e-33 2.940161e-75 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 6.097752e+03 8.385031e+02 2.457574e-10 7.856694e-01 2.143306e-01 5.845380e-12 2.954117e-33 1.678190e-74 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 6.122741e+03 7.762127e+02 1.948052e-10 7.382092e-01 2.617908e-01 1.025290e-11 8.133971e-33 8.885851e-74 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 6.146702e+03 7.189673e+02 1.543624e-10 6.853095e-01 3.146905e-01 1.722595e-11 2.102908e-32 4.272931e-73 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 6.170065e+03 6.662581e+02 1.219512e-10 6.300813e-01 3.699187e-01 2.804878e-11 5.186992e-32 1.902439e-72 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 6.194935e+03 6.178512e+02 9.397163e-11 5.709220e-01 4.290780e-01 4.530142e-11 1.276596e-31 8.510638e-72 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 6.219704e+03 5.731533e+02 7.185687e-11 5.087041e-01 4.912959e-01 7.253385e-11 3.114120e-31 3.839458e-71 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 6.247360e+03 5.318408e+02 5.342466e-11 4.446786e-01 5.553214e-01 1.159115e-10 7.734457e-31 1.791359e-70 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 6.277005e+03 4.936299e+02 3.834673e-11 3.777268e-01 6.222732e-01 1.882893e-10 2.020666e-30 9.299656e-70 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 6.309745e+03 4.580126e+02 2.669173e-11 3.120301e-01 6.879699e-01 3.082707e-10 5.463659e-30 5.213033e-69 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 6.345330e+03 4.247336e+02 1.759891e-11 2.496589e-01 7.503411e-01 5.143247e-10 1.582538e-29 3.356071e-68 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 6.384897e+03 3.934394e+02 1.116071e-11 1.919643e-01 8.080357e-01 8.750000e-10 4.836310e-29 2.440476e-67 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 6.425095e+03 3.638770e+02 6.796431e-12 1.435523e-01 8.564477e-01 1.497161e-09 1.536091e-28 1.914031e-66 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 6.464588e+03 3.359229e+02 4.066478e-12 1.053748e-01 8.946252e-01 2.528289e-09 4.826733e-28 1.488685e-65 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 6.501848e+03 3.095801e+02 2.450791e-12 7.757623e-02 9.224238e-01 4.148977e-09 1.429950e-27 1.045928e-64 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 6.536681e+03 2.849262e+02 1.483586e-12 5.723906e-02 9.427609e-01 6.565657e-09 3.998316e-27 6.607744e-64 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 6.569337e+03 2.619948e+02 9.092991e-13 4.260192e-02 9.573981e-01 1.014659e-08 1.053596e-26 3.802107e-63 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 6.600009e+03 2.407350e+02 5.726432e-13 3.225806e-02 9.677419e-01 1.520380e-08 2.600650e-26 1.910478e-62 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 6.629362e+03 2.210962e+02 3.651425e-13 2.447000e-02 9.755300e-01 2.220829e-08 6.076625e-26 8.828819e-62 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 6.657638e+03 2.029947e+02 2.369696e-13 1.882080e-02 9.811792e-01 3.211132e-08 1.376624e-25 3.805786e-61 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 6.685119e+03 1.863295e+02 1.546291e-13 1.452282e-02 9.854771e-01 4.538382e-08 3.027749e-25 1.565742e-60 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 6.712021e+03 1.710057e+02 1.016985e-13 1.126452e-02 9.887354e-01 6.391468e-08 6.532716e-25 6.179596e-60 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 6.738525e+03 1.569244e+02 6.685108e-14 8.759796e-03 9.912401e-01 8.913477e-08 1.379284e-24 2.366682e-59 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 6.764779e+03 1.439864e+02 4.442023e-14 6.830657e-03 9.931692e-01 1.240414e-07 2.891505e-24 8.884045e-59 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 6.790836e+03 1.321037e+02 2.970160e-14 5.362790e-03 9.946370e-01 1.718843e-07 6.004491e-24 3.281844e-58 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 6.816593e+03 1.211959e+02 1.981647e-14 4.197307e-03 9.958025e-01 2.360052e-07 1.229816e-23 1.180026e-57 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 6.841653e+03 1.111861e+02 1.339796e-14 3.322258e-03 9.966774e-01 3.229671e-07 2.483524e-23 4.122868e-57 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 6.865112e+03 1.019963e+02 9.142392e-15 2.647732e-03 9.973518e-01 4.339668e-07 4.814597e-23 1.335739e-56 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 6.885276e+03 9.356779e+01 6.466533e-15 2.157671e-03 9.978418e-01 5.663076e-07 8.682519e-23 3.803462e-56 0.000000e+00 0.000000e+00 0.000000e+00 
3.712499e+04 6.899855e+03 8.583127e+01 4.773048e-15 1.806588e-03 9.981927e-01 6.980319e-07 1.384817e-22 8.576022e-56 0.000000e+00 0.000000e+00 0.000000e+00 
3.737499e+04 6.907010e+03 7.873239e+01 3.793927e-15 1.597443e-03 9.984018e-01 8.064014e-07 1.904643e-22 1.459203e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.762499e+04 6.907110e+03 7.221665e+01 3.196976e-15 1.468427e-03 9.985307e-01 8.810565e-07 2.265574e-22 1.879587e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.787499e+04 6.902759e+03 6.624450e+01 2.803453e-15 1.383403e-03 9.986157e-01 9.253228e-07 2.464474e-22 2.061363e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.812499e+04 6.896704e+03 6.076599e+01 2.486715e-15 1.318259e-03 9.986808e-01 9.597322e-07 2.576596e-22 2.107216e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.837499e+04 6.890439e+03 5.573593e+01 2.203765e-15 1.248438e-03 9.987506e-01 9.857234e-07 2.681428e-22 2.127773e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.862500e+04 6.884472e+03 5.112414e+01 1.964472e-15 1.195251e-03 9.988037e-01 1.018922e-06 2.804698e-22 2.165653e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.887500e+04 6.878923e+03 4.689637e+01 1.727081e-15 1.127758e-03 9.988712e-01 1.054292e-06 2.951503e-22 2.242627e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.912500e+04 6.873837e+03 4.301635e+01 1.533568e-15 1.069277e-03 9.989296e-01 1.100230e-06 3.165622e-22 2.377734e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.937501e+04 6.869279e+03 3.945786e+01 1.337608e-15 1.006653e-03 9.989922e-01 1.149147e-06 3.401477e-22 2.574090e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.962501e+04 6.865313e+03 3.619370e+01 1.166117e-15 9.472612e-04 9.990515e-01 1.209554e-06 3.725560e-22 2.840113e-55 0.000000e+00 0.000000e+00 0.000000e+00 
3.987501e+04 6.861988e+03 3.319917e+01 1.011873e-15 8.878959e-04 9.991108e-01 1.281706e-06 4.138652e-22 3.245287e-55 0.000000e+00 0.000000e+00 0.000000e+00 
4.012501e+04 6.859329e+03 3.045260e+01 8.720410e-16 8.263532e-04 9.991723e-01 1.362688e-06 4.648237e-22 3.774209e-55 0.000000e+00 0.000000e+00 0.000000e+00 
4.037501e+04 6.857328e+03 2.793333e+01 7.477978e-16 7.673055e-04 9.992312e-01 1.460915e-06 5.288773e-22 4.530137e-55 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.917850e+02 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] s0 s1 s2 s3 s4 s5 s6 s7 s8
1.249994e+02 2.380284e+03 3.536588e+05 9.999999e-01 1.100719e-07 2.133093e-41 9.424459e-100 1.413669e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.749991e+02 2.376276e+03 3.040170e+05 9.999999e-01 9.466666e-08 1.094815e-41 2.088889e-100 9.540740e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.249988e+02 2.378117e+03 2.467888e+05 9.999999e-01 7.511244e-08 4.017991e-42 2.203898e-101 1.739130e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.749978e+02 2.355870e+03 1.984629e+05 9.999999e-01 5.877193e-08 1.388889e-42 2.046784e-102 2.546783e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.125000e+03 2.336657e+03 1.727684e+05 9.999999e-01 5.198276e-08 7.862069e-43 5.594827e-103 2.474138e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.375003e+03 2.321133e+03 1.474026e+05 1.000000e+00 4.337748e-08 3.609271e-43 9.867549e-104 1.132450e-191 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.625005e+03 2.293372e+03 1.158302e+05 1.000000e+00 2.973806e-08 7.935285e-44 3.559322e-105 3.266564e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.875006e+03 2.267164e+03 9.420635e+04 1.000000e+00 1.867769e-08 1.363636e-44 8.049587e-107 4.471074e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.125006e+03 2.242168e+03 8.650681e+04 1.000000e+00 1.098039e-08 2.235294e-45 1.906863e-108 7.549020e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.375008e+03 2.215742e+03 9.082858e+04 1.000000e+00 5.367412e-09 2.348243e-46 2.092652e-110 3.993610e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.625010e+03 2.193333e+03 1.083373e+05 1.000000e+00 2.130045e-09 1.482063e-47 9.372197e-113 5.336323e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.875008e+03 2.164541e+03 1.350399e+05 1.000000e+00 8.201681e-10 8.924370e-49 4.000000e-115 6.890756e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.125008e+03 2.138564e+03 1.637774e+05 1.000000e+00 3.770053e-10 9.184492e-50 4.906417e-117 5.106952e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.375011e+03 2.112758e+03 1.860733e+05 1.000000e+00 1.507312e-10 5.635546e-51 1.968504e-119 5.388076e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.625012e+03 2.086273e+03 1.989845e+05 1.000000e+00 7.280000e-11 5.770000e-52 2.090000e-121 2.750000e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.875015e+03 2.063379e+03 1.981516e+05 1.000000e+00 3.504673e-11 5.429907e-53 1.747664e-123 8.644860e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.125020e+03 2.029886e+03 1.824355e+05 1.000000e+00 1.648148e-11 4.250000e-54 9.157407e-126 1.148148e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.375025e+03 1.971135e+03 1.421411e+05 1.000000e+00 4.875000e-12 6.173077e-56 1.346154e-129 3.105769e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.625029e+03 1.938829e+03 1.083287e+05 1.000000e+00 2.029289e-12 2.573222e-57 1.621339e-132 2.876569e-240 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.875029e+03 1.872905e+03 6.466717e+04 1.000000e+00 4.321551e-13 9.053592e-60 1.017104e-137 2.907640e-249 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.125029e+03 1.827853e+03 3.619104e+04 1.000000e+00 9.713930e-14 3.532338e-62 7.313433e-143 3.457711e-258 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.375030e+03 1.754641e+03 2.037639e+04 1.000000e+00 2.533875e-14 2.222222e-64 1.395664e-147 2.127371e-266 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.625029e+03 1.725863e+03 1.067609e+04 1.000000e+00 5.878877e-15 8.818316e-67 9.704579e-153 2.245199e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.875027e+03 1.698416e+03 8.108569e+03 1.000000e+00 3.494364e-15 1.167472e-67 1.209340e-154 1.043478e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.125024e+03 1.708063e+03 8.709427e+03 1.000000e+00 4.850615e-15 3.690685e-67 1.344464e-153 6.485062e-277 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.375019e+03 1.717995e+03 9.385606e+03 1.000000e+00 6.819923e-15 1.218391e-66 1.626437e-152 4.674330e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.625017e+03 1.728272e+03 1.013001e+04 1.000000e+00 9.645094e-15 4.112735e-66 2.081420e-151 3.716075e-273 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.875017e+03 1.738956e+03 1.095374e+04 1.000000e+00 1.380410e-14 1.441913e-65 2.870159e-150 3.325740e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125017e+03 1.750084e+03 1.186493e+04 1.000000e+00 1.992556e-14 5.235732e-65 4.243176e-149 3.374690e-269 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.375020e+03 1.761748e+03 1.287943e+04 1.000000e+00 2.918919e-14 1.986486e-64 6.891892e-148 4.027027e-267 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
